GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREIBLA,G20PREONON
320030033172002,60.3,56.2,1.7,0.5,1.1
320030034132022,5.9,10.4,0.3,0.1,0.2
320030022013050,0,0,0,0,0
320030028471034,0,0,0,0,0
320030028362003,25.5,15.2,0.4,0.1,0.4
320030033162028,3.5,6,0.1,0.1,0.2
320030002042030,0,0,0,0,0
320030032602005,22.5,17.3,0.5,0.1,0.3
320030032044010,5,5.2,0.1,0,0.1
320030053153007,0,0,0,0,0
320030049192005,29.3,20.8,0.4,0.1,0.3
320030050161043,37.3,19.9,0.6,0.1,0.4
320030078002005,0,0,0,0,0
320030033152001,22,30.2,0.4,0.1,0.5
320030033171000,7.2,6.7,0.2,0.1,0.1
320030053562000,108.7,169.3,2.6,0.7,2.8
320030029841021,41.4,30.9,0.5,0.1,0.5
320030032403003,8.6,7.8,0.2,0,0.2
320030028452013,20,13.1,0.1,0.1,0.3
320030028441011,8.9,6.2,0.1,0,0.1
320030036281103,0,0,0,0,0
320030034082012,0,0,0,0,0
320030028384003,9.2,8,0.2,0,0.1
320030032491000,0,0,0,0,0
320030007003022,0,0,0,0,0
320030028471050,0.3,0.1,0,0,0
320030029621129,0,0,0,0,0
320030054341017,12.7,18.4,0.4,0,0.3
320030049253007,14,7.4,0.1,0,0.2
320030049071016,0,0,0,0,0
320030005164009,10.5,2.9,0.1,0,0.1
320030058501009,38.9,30.2,0.4,0.1,0.6
320030058551001,29.3,28.3,0.4,0.1,0.6
320030058561031,25.8,25.5,0.3,0.1,0.4
320030033144011,4,4.8,0.1,0,0.1
320030036411004,26.5,12,0.4,0.1,0.3
320030032381026,0,0,0,0,0
320030033081026,14.1,22.1,0.2,0.1,0.3
320030029772008,27.2,24,0.2,0,0.2
320030001072007,0,0,0,0,0
320030018011005,3.3,1.8,0,0,0
320030028331021,23.1,19.3,0.4,0.1,0.2
320030053601023,14.3,14.1,0.3,0,0
320030036431000,52.6,17.8,0.7,0.1,0.7
320030053601022,17,16.7,0.4,0,0
320030029372011,7.1,4.9,0.1,0,0.1
320030028372014,7.7,11,0.2,0,0.1
320030034141008,6.6,8.1,0.1,0,0.2
320030054352005,107.6,149.7,2.7,0.9,2.7
320030029831010,24.7,20.6,0.4,0,0.4
320030034081029,20.2,13.2,0.4,0.1,0.3
320030058532017,13.8,10.8,0.3,0,0.2
320030032381042,3.6,2.7,0.1,0,0
320030051091001,0,0,0,0,0
320030047032007,42.6,12.8,0.5,0.3,0.6
320030036311007,21.7,16.3,0.6,0.1,0.5
320030032311019,0,0,0,0,0
320030033191018,10.1,11.1,0.3,0,0.2
320030036311001,57.5,43.1,1.5,0.3,1.2
320030036271007,157.5,65.2,2.2,0.5,2
320030032292008,31.7,31.1,0.9,0.1,0.6
320030028331022,32.2,26.9,0.6,0.2,0.3
320030033101012,16.6,35.8,0.3,0.1,0.3
320030032292010,31.7,31.1,0.9,0.1,0.6
320030033121003,50.3,90,1.3,0.6,0.6
320030033142006,10.7,25.8,0.5,0,0.3
320030029811003,19.2,11.3,0.4,0.1,0.3
320030032301009,9.5,8.1,0.3,0,0.1
320030029823015,28.3,15.9,0.2,0.1,0.4
320030036271009,8.7,3.6,0.1,0,0.1
320030033081021,0,0,0,0,0
320030051052065,0,0,0,0,0
320030033121013,0,0,0,0,0
320030001012009,20.5,12.5,0.3,0,0.2
320030036331005,29,18.8,0.6,0.3,0.5
320030036241000,75.9,31.5,0.9,0.3,1.7
320030054371000,0.2,0,0,0,0
320030051051014,59.4,32.4,1.2,0.5,0.8
320030028421005,5.8,4.3,0.1,0,0.1
320030034111019,0.3,0.3,0,0,0
320030053572014,11.8,15.2,0.2,0.1,0.3
320030051031000,337.3,222.1,4.8,0,9.7
320030055012025,0,0,0,0,0
320030036281061,0,0,0,0,0
320030032283014,47.5,30.1,0.6,0.1,0.8
320030032342009,0,0,0,0,0
320030032331018,3.8,2.7,0.1,0,0.1
320030032332016,4.2,5.3,0.1,0,0.1
320030051051011,31.7,19.1,0.4,0.1,0.5
320030005142003,1.9,0.8,0,0,0
320030036122002,23.8,12.2,0.3,0.1,0.4
320030053582004,11.3,19.2,0.3,0,0.3
320030053582002,28.9,49.2,0.9,0.1,0.6
320030047162012,53.9,18.4,0.9,0.3,0.7
320030047141017,9.3,2.6,0.1,0,0.1
320030030042007,29.9,18.3,0.6,0.1,0.2
320030029401003,67.7,37.7,0.9,0.3,0.8
320030029401004,32.9,18.3,0.4,0.1,0.4
320030032422003,0,0,0,0,0
320030054341016,14.4,20.9,0.4,0,0.3
320030032383012,6.3,4.4,0.1,0,0.2
320030032381014,0,0,0,0,0
320030032371024,20,22.6,0.3,0,0.4
320030053492030,0,0,0,0,0
320030036301016,27.1,19.1,0.6,0.1,0.6
320030068004012,0,0,0,0,0
320030029801000,76.4,40.5,0.9,0.2,1.3
320030029851040,14.3,12.5,0.2,0,0.1
320030029851043,24.9,21.8,0.4,0,0.1
320030029851044,48.5,42.4,0.8,0.1,0.3
320030029851047,27,23.6,0.5,0.1,0.2
320030058552010,20.9,14.9,0.4,0,0.3
320030058552006,17.9,12.8,0.3,0,0.2
320030053562012,14.3,22.3,0.3,0.1,0.4
320030053572007,19.1,24.5,0.3,0.1,0.5
320030032393007,24.1,18,0.6,0.1,0.3
320030053501004,167.7,129.7,3,1.5,3.7
320030034223003,21.3,7.8,0.4,0.1,0.4
320030028484000,15.8,11,0.4,0,0.2
320030003025002,30.6,3.4,0.1,0.1,0.5
320030058432003,32.1,28.8,0.4,0.1,0.4
320030005232002,0,0,0,0,0
320030036251000,107,44.7,1.4,0.5,0.9
320030036251020,3.7,1.8,0,0,0
320030033212003,0.8,1.1,0,0,0
320030058453006,11.1,10.9,0.3,0,0.2
320030058132004,0,0,0,0,0
320030058481011,18.4,11.2,0.4,0.1,0.4
320030028323008,7.8,7.1,0,0,0.1
320030028451011,11,7.2,0,0,0.2
320030053153033,0,0,0,0,0
320030033143003,0,0,0,0,0
320030028432000,0,0,0,0,0
320030036281082,0,0,0,0,0
320030028452008,5.7,3.7,0,0,0.1
320030036122012,48.5,20,0.6,0.1,0.6
320030036272003,11.2,4.6,0.2,0,0.1
320030036243018,17,7.1,0.2,0.1,0.4
320030034081009,15.2,9.9,0.3,0.1,0.2
320030036191005,17.3,12.8,0.3,0.1,0.2
320030036251048,32.2,13.4,0.4,0.2,0.3
320030036241017,9.8,4.1,0.1,0,0.2
320030049251006,9.9,5.2,0.1,0,0.2
320030036182024,28.1,21.1,0.6,0.1,0.7
320030049251007,12,6.3,0.1,0,0.2
320030036291041,10.5,6.2,0.2,0,0.1
320030036191027,7.4,5.5,0.1,0,0.1
320030036191031,36.3,26.8,0.6,0.2,0.5
320030036261006,4.4,2.6,0.1,0,0.1
320030036211004,15,17.9,0.2,0,0.2
320030036262005,9.6,5.6,0.2,0,0.2
320030001051012,9.8,6.4,0.1,0.1,0.1
320030029803011,33,21.2,0.1,0,0.4
320030029802005,38.2,24.5,0.2,0.1,0.5
320030036243004,39.6,16.5,0.5,0.2,0.9
320030036322004,7.3,5.4,0.1,0,0.1
320030033163019,28.2,35.9,0.7,0.1,0.7
320030032421007,3.6,6.3,0.1,0,0.1
320030036202011,68.7,50.3,0.8,0.4,0.9
320030053601026,9.1,8.9,0.2,0,0
320030053601024,19.2,18.9,0.4,0,0
320030053592023,28.8,55.3,1,0.2,1.2
320030029621022,0,0,0,0,0
320030068004017,0,0,0,0,0
320030033144005,4.4,5.3,0.1,0,0.1
320030032343003,130.4,90.5,2.5,0.2,2.5
320030032371034,13,14.6,0.2,0,0.2
320030028331020,31,26,0.6,0.2,0.3
320030058492011,108.5,60.1,1,0,2.2
320030033161009,5.6,7.4,0.2,0,0.1
320030033161010,14.3,18.8,0.6,0,0.3
320030054342009,0.8,1.6,0,0,0
320030017071018,5.6,3.7,0,0,0.1
320030058532000,38.5,30,0.7,0.1,0.5
320030032282002,25.2,15.5,0.8,0.1,0.5
320030032292011,54.1,53.1,1.5,0.2,1.1
320030032342020,0,0,0,0,0
320030032281008,86.1,86.6,2.3,0.6,1.9
320030032322001,0,0,0,0,0
320030019011001,145.3,56.4,1.4,0.6,2.1
320030053141003,127.3,104.7,1.1,0.4,0.8
320030051052031,0,0,0,0,0
320030055011003,14.4,39,0.8,0.1,0.5
320030025041011,15.7,7,0.6,0,0.3
320030051023012,5.5,5.1,0.1,0,0.1
320030030061004,8.1,7,0.1,0,0.2
320030055014046,1.4,3.8,0.1,0,0
320030028211014,0,0,0,0,0
320030053142014,8.5,8.9,0.2,0,0.1
320030055014025,2.2,4.4,0.1,0,0.1
320030058041004,2.4,2,0.1,0,0
320030053532000,108,83.3,1.6,0.4,1.6
320030036392003,1,0.4,0,0,0
320030036371016,17.2,7,0.3,0.1,0.3
320030015021011,12,11.1,0.2,0,0.1
320030015021014,18.5,17.2,0.3,0,0.2
320030030041002,79.9,48.9,1.5,0.1,0.6
320030028441004,19.2,13.3,0.2,0.1,0.2
320030053592012,39.9,105.2,0.6,0.2,0.6
320030058522000,536.1,464.3,13.3,0,10.4
320030053592019,4.5,8.7,0.2,0,0.2
320030032351015,11.7,11.8,0.3,0,0.2
320030032351011,21.1,21.4,0.6,0.1,0.3
320030032312023,0,0,0,0,0
320030032312020,1.7,1.9,0,0,0.1
320030032302014,13,11.8,0.3,0.1,0.2
320030032302003,22.2,20.2,0.5,0.1,0.4
320030032301022,0,0,0,0,0
320030047102015,21.9,7.8,0.2,0.2,0.4
320030047102011,15.1,5.4,0.1,0.1,0.3
320030047102021,37.6,13.4,0.4,0.3,0.7
320030071003007,12,4.4,0.1,0.1,0.1
320030047102008,8.6,3.1,0.1,0.1,0.2
320030005132007,15.5,5.7,0.2,0.1,0.2
320030005151009,6.9,2.8,0.1,0,0.1
320030005161006,9.2,2.5,0.1,0,0.1
320030029761009,165,97,3.4,0,2.8
320030053501008,0.8,0.6,0,0,0
320030053492010,0,0,0,0,0
320030032343000,0,0,0,0,0
320030032343009,54.9,38.1,1,0.1,1
320030032324042,7.5,15.2,0.1,0.1,0.1
320030032312019,8.7,9.6,0.2,0.1,0.3
320030032311004,21.1,18.1,0.5,0.1,0.6
320030032302017,0,0,0,0,0
320030032304013,4.7,6,0.1,0,0.1
320030032331021,0,0,0,0,0
320030034203017,0,0,0,0,0
320030036182017,0,0,0,0,0
320030034233037,0,0,0,0,0
320030010031024,0,0,0,0,0
320030015013002,97,42,0,0,3
320030028431031,4.7,4.4,0.1,0,0.1
320030029771006,174,140,4,1,1
320030053562007,114.4,178.2,2.7,0.7,2.9
320030036271014,0,0,0,0,0
320030051013007,0,0,0,0,0
320030032291015,0,0,0,0,0
320030028271005,10.7,7.6,0.2,0,0.3
320030010043022,5.8,4,0.1,0,0.1
320030032324007,3.8,10.2,0.1,0,0.2
320030043011002,7.1,1.8,0.1,0,0.1
320030032183012,9.1,8.3,0.1,0,0.1
320030015021001,18.7,17.4,0.3,0,0.2
320030029823003,20.2,11.3,0.1,0.1,0.3
320030058521001,0.8,0.8,0,0,0
320030032304010,3.5,4.5,0.1,0,0
320030032312001,0,0,0,0,0
320030032333006,51.6,65.3,0.8,0.2,1
320030054361010,405,513,6,0,4
320030056151010,15.3,23.4,0.3,0.1,0.2
320030072003000,24.8,10.6,0.3,0.1,0.8
320030072004010,12.9,5.5,0.1,0,0.4
320030072004004,18.4,7.8,0.2,0.1,0.6
320030057111085,0,0,0,0,0
320030057111101,0,0,0,0,0
320030057032526,1,3.1,0,0,0
320030056072008,4.3,6.2,0.1,0,0.1
320030056134044,0,0,0,0,0
320030056134079,0,0,0,0,0
320030056134072,0,0,0,0,0
320030056134090,0,0,0,0,0
320030056134088,0,0,0,0,0
320030056134086,0,0,0,0,0
320030076003190,0,0,0,0,0
320030076003138,0,0,0,0,0
320030057033028,0,0,0,0,0
320030057033060,0,0,0,0,0
320030057052007,0,0,0,0,0
320030058181054,0,0,0,0,0
320030059021156,0,0,0,0,0
320030058181049,0,0,0,0,0
320030058181007,0,0,0,0,0
320030058181002,0,0,0,0,0
320030058181045,0,0,0,0,0
320030076003099,0,0,0,0,0
320030076002062,0,0,0,0,0
320030059021643,0,0,0,0,0
320030076003095,0,0,0,0,0
320030056134113,0,0,0,0,0
320030056134355,0,0,0,0,0
320030058272017,1.6,3.3,0,0,0
320030058272052,1.6,3.3,0,0,0
320030056121007,0.5,2.8,0,0,0
320030056132014,0.2,1.1,0,0,0
320030056135041,3.3,30.9,0.3,0,0.3
320030076002101,2.5,12.6,0.2,0,0.2
320030056131001,0,0,0,0,0
320030056133020,0.2,1.3,0,0,0
320030076002089,2.7,25.4,0.2,0,0.2
320030076002085,0.5,4.8,0,0,0
320030056133011,1.2,11.1,0.1,0,0.1
320030076002090,0,0,0,0,0
320030076002052,0.4,4,0,0,0
320030072002012,0,0,0,0,0
320030072002005,0,0,0,0,0
320030056134216,0,0,0,0,0
320030061041000,0,0,0,0,0
320030058272156,1,2,0,0,0
320030058272073,0,0,0,0,0
320030058272024,0,0,0,0,0
320030032381036,11.4,8.6,0.3,0,0.1
320030032381037,6.3,4.7,0.2,0,0.1
320030032381038,15.4,11.5,0.4,0.1,0.2
320030032381045,7.5,5.6,0.2,0,0.1
320030032381009,33.6,38.4,0.7,0,0.2
320030028471008,0,0,0,0,0
320030028471072,0,0,0,0,0
320030078002031,0,0,0,0,0
320030028472008,0,0,0,0,0
320030047162010,33.6,11.4,0.5,0.2,0.4
320030016093018,13.3,6.1,0.2,0,0.3
320030067001006,0,0,0,0,0
320030023021016,2,2.6,0,0,0
320030029621060,0,0,0,0,0
320030034272006,8.8,3.5,0.1,0.1,0.2
320030034272011,11.3,4.5,0.1,0.1,0.3
320030049191000,36.4,30.3,0.3,0.4,0.2
320030029772002,17.9,15.8,0.1,0,0.1
320030032231006,0,0,0,0,0
320030058542001,0,0,0,0,0
320030058432004,15.6,14,0.2,0,0.2
320030058114015,0,0,0,0,0
320030058114007,0,0,0,0,0
320030049072013,5.7,4.4,0.1,0,0.1
320030058491006,90.8,61,1.2,0.7,2.4
320030029562003,0,0,0,0,0
320030029761003,0,0,0,0,0
320030034233013,2.6,7.6,0.2,0,0
320030033032005,0.4,0.6,0,0,0
320030046013004,1.5,0.4,0,0,0
320030058431002,29.6,37.8,0.2,0,0.7
320030058561025,18.2,17.8,0.2,0.1,0.2
320030033212016,15.5,23.4,0.3,0,0.3
320030037001019,0,0,0,0,0
320030053363006,29.8,30,0.7,0.2,0.3
320030053431008,26.2,35.5,0.7,0.1,0.7
320030036371004,5.8,3.9,0.1,0,0.1
320030036191009,28,20.7,0.5,0.1,0.4
320030036182001,19.3,12.4,0.3,0.1,0.3
320030036191014,37.9,28.1,0.6,0.2,0.5
320030050132011,13.4,6.8,0.1,0,0.2
320030053532007,61.9,47.7,0.9,0.3,0.9
320030028421026,15.8,11.8,0.3,0,0.3
320030028421021,16.2,12,0.3,0,0.3
320030036211033,32.1,38.2,0.3,0.1,0.3
320030036241009,24.3,10.1,0.3,0.1,0.6
320030036211035,28.8,34.3,0.3,0.1,0.3
320030036211016,0,0,0,0,0
320030036211034,20.7,24.7,0.2,0.1,0.2
320030032383026,1.1,0.8,0,0,0
320030033131011,11.2,18,0.4,0,0.2
320030058502006,15.8,12.9,0.1,0,0.3
320030053153021,412.4,304.9,3.3,1.1,5.9
320030029851037,6.1,5.1,0.1,0,0.1
320030036231008,223.1,122.4,5.1,0.5,5.1
320030033144010,8.8,10.7,0.1,0,0.2
320030047151000,0,0,0,0,0
320030055013008,0,0,0,0,0
320030033202029,8.3,17.1,0.2,0,0.2
320030012003002,0,0,0,0,0
320030053181007,4,4.3,0.1,0,0.1
320030053371010,44,40,0.7,0.4,0.6
320030053153029,8.1,6,0.1,0,0.1
320030051082002,2.9,2.3,0.1,0,0.1
320030053581003,33.1,56.2,1,0.1,0.7
320030057111165,1.5,1.9,0,0,0
320030036303014,2,1.8,0,0,0
320030028421020,161.3,120,2.8,0.4,3
320030028452005,2,1.3,0,0,0
320030036201028,11.7,8.8,0.2,0.1,0.3
320030058231035,131,153.3,2.3,0,1.3
320030058041001,7.6,6.3,0.2,0,0.1
320030017071011,47.2,31,0.4,0,1.2
320030049251012,8.1,4.2,0.1,0,0.1
320030049261005,15.7,6.1,0.1,0,0.1
320030002011019,8,1.9,0.1,0,0.1
320030054352013,13.3,18.5,0.3,0.1,0.3
320030036231012,32.5,17.8,0.7,0.1,0.7
320030030033015,0,0,0,0,0
320030029781002,70.6,61.7,1.5,0.2,1
320030029362008,26.5,18,0.7,0,0.7
320030036401008,199.8,72.9,3.1,0.3,2.8
320030028412005,46.1,59.3,0.8,0.2,1
320030028421025,20.5,15.3,0.4,0.1,0.4
320030053592021,24.7,47.3,0.9,0.1,1
320030032601012,49.5,28.4,1.1,0.1,0.7
320030028461011,70.3,45.2,1.7,0.1,0.9
320030050143002,317.5,150.9,3.7,2,4.4
320030050143014,15.6,7.4,0.2,0.1,0.2
320030050143010,28.3,13.5,0.3,0.2,0.4
320030029581005,38.5,21.7,0.9,0.1,0.4
320030036222026,31.2,17.7,0.8,0.1,0.5
320030036222011,67.1,38.1,1.7,0.3,1
320030036291005,41.8,24.7,0.8,0.1,0.6
320030029701000,78,33.4,0.9,0,0.6
320030051034006,44.4,29.9,0.5,0.1,0.6
320030028101001,21.2,14.5,0.3,0.2,0.2
320030049072001,5.3,6.1,0.1,0,0.1
320030016121003,0,0,0,0,0
320030029831006,0,0,0,0,0
320030050151010,17,14.5,0.1,0.1,0.3
320030050151005,0,0,0,0,0
320030050151026,16.1,11.7,0.1,0,0.2
320030050151018,15.6,11.4,0.1,0,0.2
320030053492044,0,0,0,0,0
320030058552040,0,0,0,0,0
320030058561049,14.8,14.5,0.2,0,0.2
320030028422000,63.5,49.2,1.8,0.1,0.9
320030036371017,10.2,4.1,0.2,0.1,0.2
320030033181038,0,0,0,0,0
320030036251043,5.4,2.5,0.1,0,0.1
320030032343022,0,0,0,0,0
320030032421004,122.6,216.2,3,0.4,3.3
320030032343020,1,0.7,0,0,0
320030032314003,2.3,2.3,0.1,0,0
320030036281028,19.6,8.7,0.4,0.1,0.2
320030036182014,35.5,22.7,0.6,0.1,0.6
320030036182000,106.4,68,1.9,0.3,1.8
320030036282019,24.9,11.1,0.3,0.1,0.3
320030022013028,10.3,6.6,0.1,0,0.2
320030032351005,0,0,0,0,0
320030032351002,0,0,0,0,0
320030032044001,243.4,256,4.9,0,2.7
320030015021007,7.9,7.4,0.1,0,0.1
320030034302012,1.3,0,0,0,0
320030032291019,0,0,0,0,0
320030032291018,0,0,0,0,0
320030033161019,0,0,0,0,0
320030036222008,0,0,0,0,0
320030016123001,7.2,3.9,0.1,0,0.1
320030032321007,0,0,0,0,0
320030036272012,0,0,0,0,0
320030036202000,0,0,0,0,0
320030050132008,0,0,0,0,0
320030034293000,86.5,42.3,1,0.2,1.5
320030049252014,18.5,9.7,0.1,0,0.3
320030032303014,3.7,3.4,0.1,0,0.1
320030032302015,59.3,53.8,1.2,0.3,1
320030032333005,50.2,63.6,0.8,0.2,0.9
320030032361015,0,0,0,0,0
320030053221031,0,0,0,0,0
320030036352004,70.7,36.5,1.1,0,2.9
320030072002001,0,0,0,0,0
320030061041012,8.8,14.4,0.1,0.1,0.1
320030056134332,0,0,0,0,0
320030056151008,0,0,0,0,0
320030059022039,0,0,0,0,0
320030061032010,3.4,2,0.1,0,0
320030061042009,15.4,19,0.7,0.1,0.3
320030061042001,2.8,4.6,0,0,0
320030058271159,0,0,0,0,0
320030072004008,16,6.8,0.2,0.1,0.5
320030056134124,0,0,0,0,0
320030059022049,0,0,0,0,0
320030076003114,0,0,0,0,0
320030075001080,0,0,0,0,0
320030057033062,0,0,0,0,0
320030056071004,15.7,34.9,0.5,0.2,0.4
320030057033342,0,0,0,0,0
320030057051017,0,0,0,0,0
320030057023010,53.3,80.4,1,0.2,0.9
320030059021094,0,0,0,0,0
320030059021129,0,0,0,0,0
320030059021110,0,0,0,0,0
320030059021117,0,0,0,0,0
320030059021579,0.2,0.9,0,0,0
320030059021567,0,0,0,0,0
320030056134085,0,0,0,0,0
320030059021191,0,0,0,0,0
320030059021223,0,0,0,0,0
320030059021245,0,0,0,0,0
320030059022051,0,0,0,0,0
320030059022040,0,0,0,0,0
320030056134011,0,0,0,0,0
320030056134027,0,0,0,0,0
320030056134078,0.6,3.4,0,0,0.1
320030076003175,0,0,0,0,0
320030058272021,1.3,2.6,0,0,0
320030058272119,1,2,0,0,0
320030058272016,2.1,4.3,0,0,0
320030058272159,1.6,3.3,0,0,0
320030058271214,0,0,0,0,0
320030076003120,0,0,0,0,0
320030076003110,0,0,0,0,0
320030056134175,0,0,0,0,0
320030056134192,0,0,0,0,0
320030056134229,0,0,0,0,0
320030056134195,0,0,0,0,0
320030057032025,0,0,0,0,0
320030057032517,0,0,0,0,0
320030057033107,0.2,0.8,0,0,0
320030057033112,0,0,0,0,0
320030057033111,0,0,0,0,0
320030057033116,0,0,0,0,0
320030058271245,0,0,0,0,0
320030075001178,0,0,0,0,0
320030056134295,0,0,0,0,0
320030056134286,0,0,0,0,0
320030056134405,0.9,1.6,0.1,0,0
320030056134404,0.9,1.6,0.1,0,0
320030056134300,0,0,0,0,0
320030056134265,0,0,0,0,0
320030076003203,0,0,0,0,0
320030076003192,0,0,0,0,0
320030057032017,0,0,0,0,0
320030057111098,0,0,0,0,0
320030057032322,0,0,0,0,0
320030057032067,0,0,0,0,0
320030057032286,0,0,0,0,0
320030057032279,0,0,0,0,0
320030057032076,0,0,0,0,0
320030057032270,0.3,0.8,0,0,0
320030057111123,0,0,0,0,0
320030057131062,0,0,0,0,0
320030057131040,5.4,6.7,0.1,0,0.1
320030057131061,16.1,20,0.2,0,0.3
320030057131034,0,0,0,0,0
320030057131063,0,0,0,0,0
320030057161014,20.1,23.4,0.2,0,0.3
320030057132007,32.6,37.1,0.2,0.5,0.4
320030057121134,16.5,16.9,0.3,0.1,0.3
320030057131047,33.1,40.5,0.4,0.1,0.7
320030058412008,13.2,13.5,0.2,0,0.2
320030058401078,33.4,24,0.9,0,0.4
320030058401056,26.9,18.6,0.5,0.1,0.5
320030058412007,25.6,26.2,0.4,0.1,0.4
320030058401084,28,20.1,0.7,0,0.3
320030058401050,23.5,16.3,0.4,0.1,0.4
320030058401108,7.4,5.9,0.1,0,0.1
320030058463014,37.8,37.7,0.6,0.1,1
320030058463017,115.9,115.7,1.9,0.3,3
320030058401075,24.1,17.3,0.6,0,0.3
320030058281003,18.8,14.4,0.4,0.1,0.2
320030058271027,26,24.3,0.2,0,0.5
320030058301013,27,19.7,0.2,0,0.1
320030058311029,5.2,4.8,0.1,0,0.1
320030056134239,0,0,0,0,0
320030057121130,30.7,39.9,0,0,0.2
320030058401023,171.5,204.8,3.5,0.6,2.3
320030056133032,0,0,0,0,0
320030056133037,0,0,0,0,0
320030059021414,0,0,0,0,0
320030058321022,0,0,0,0,0
320030059041039,0,0,0,0,0
320030057121196,65,80.6,0.9,0,1.2
320030057131024,0,0,0,0,0
320030058401114,7.6,7.5,0.1,0,0.2
320030058401118,0,0,0,0,0
320030058271052,1.3,1.4,0,0,0
320030058271098,0,0,0,0,0
320030058381000,0,0,0,0,0
320030057032162,0,0,0,0,0
320030061032000,163.1,95.8,2.7,0.7,1.7
320030057132016,13.1,14.7,0.1,0,0.2
320030053472023,0,0,0,0,0
320030053471012,0,0,0,0,0
320030058401027,0,0,0,0,0
320030049162006,30.9,17.2,0.3,0,0.4
320030049152001,139.8,77.7,1.6,0.7,2.9
320030049202011,11.3,3.9,0.1,0,0.2
320030049142004,15,10.1,0.3,0.1,0.2
320030049142007,19.5,13.2,0.3,0.1,0.3
320030054363004,0,0,0,0,0
320030005193004,32.3,12.1,0.9,0.1,0.6
320030005193006,25.6,9.6,0.7,0.1,0.5
320030005193011,34.4,12.8,0.9,0.1,0.7
320030053352041,0,0,0,0,0
320030053353020,2.4,5.5,0.1,0,0.1
320030053353016,3.8,8.5,0.1,0,0.1
320030053353023,5.9,13.4,0.1,0.1,0.1
320030053354014,5.9,13.4,0.1,0.1,0.1
320030053421016,11.6,14.9,0.2,0.1,0.4
320030053422005,14.3,18.4,0.3,0.1,0.5
320030053592004,16.3,43.1,0.3,0.1,0.3
320030049214011,11,4.8,0.1,0,0.2
320030049241008,6.9,3.5,0.1,0.1,0.2
320030053601004,0,0,0,0,0
320030029621058,0,0,0,0,0
320030053601012,122.6,209.1,5.1,0.9,2.6
320030053354026,18.6,23.8,0.4,0.1,0.6
320030054333016,10.4,18.8,0.3,0.1,0.4
320030054333012,10.1,18.3,0.3,0.1,0.4
320030054333017,9.8,17.7,0.3,0.1,0.3
320030054332004,3.4,8.4,0,0,0.1
320030054332018,5.4,13.5,0.1,0,0.1
320030054334001,4.9,12.3,0,0,0.1
320030054332016,4.9,12.3,0,0,0.1
320030054334013,3.1,7.7,0,0,0.1
320030054334022,5.7,14.2,0.1,0,0.1
320030054334029,4.9,12.3,0,0,0.1
320030034111011,10.5,7.7,0.2,0,0.1
320030055013010,0,0,0,0,0
320030029492008,9.9,8.8,0.1,0,0.2
320030058114002,286.5,240.1,3.1,0.7,4.2
320030032112025,11.2,12.4,0,0,0.1
320030062021003,9.5,4.7,0.2,0.1,0.1
320030035002010,13.5,1.6,0.1,0.1,0.1
320030032361023,10.5,20.1,0.3,0.1,0.3
320030053601002,0,0,0,0,0
320030051051016,0,0,0,0,0
320030028221015,0,0,0,0,0
320030062041002,50,24.4,0.6,0,1.1
320030062041022,0,0,0,0,0
320030062032005,0,0,0,0,0
320030029761006,0,0,0,0,0
320030053161000,6.4,5.6,0.1,0,0.1
320030028374009,7,7.8,0.2,0,0.1
320030036242005,24.8,17.1,0.4,0.2,0.6
320030058542009,2.5,1.4,0.1,0,0
320030053592015,8.3,16,0.3,0.1,0.4
320030047032009,32.4,9.7,0.4,0.3,0.5
320030036262007,8.8,5.1,0.2,0,0.1
320030036291036,7.7,4.5,0.1,0,0.1
320030036261018,10.8,6.3,0.3,0.1,0.2
320030032305007,12.6,12.7,0.3,0.1,0.3
320030036281036,11.2,5,0.3,0.1,0.1
320030058542010,13.2,7.4,0.3,0,0.2
320030029771022,31.7,27.9,0.3,0,0.3
320030033141015,33.7,42.6,1.1,0.2,0.7
320030033212017,11.7,17.7,0.2,0,0.3
320030053492034,6,5.8,0.1,0,0.1
320030033081013,16.3,21.7,0.4,0.1,0.4
320030032321081,0,0,0,0,0
320030033163009,0,0,0,0,0
320030032351021,0,0,0,0,0
320030054352033,24.4,26,1.1,0,0.2
320030055014032,5.5,10.8,0.1,0,0.2
320030029851060,20.5,17.7,0.3,0.1,0.1
320030047162007,38.8,13.2,0.6,0.2,0.5
320030016123014,7.9,4.2,0.1,0,0.1
320030036281033,41,18.2,0.9,0.3,0.4
320030036242000,1.6,1.1,0,0,0
320030028461016,0,0,0,0,0
320030033121000,36.7,65.5,0.9,0.4,0.4
320030032333004,23.5,29.7,0.4,0.1,0.4
320030036322003,44.8,33,0.7,0.3,0.4
320030036321000,70,51.5,1,0.4,0.7
320030032223001,0,0,0,0,0
320030034151013,15.9,7.9,0.3,0.1,0.3
320030058131012,1.1,0.8,0,0,0
320030046012003,0,0,0,0,0
320030058531006,22.8,14,0.4,0.1,0.4
320030058522007,64.8,56.1,1.6,0,1.3
320030029811018,16.6,9.7,0.4,0.1,0.3
320030036312016,38.3,22.5,0.5,0.1,0.5
320030036201015,14.3,10.7,0.3,0.1,0.3
320030033161011,25.9,34,1,0,0.5
320030029621120,0,0,0,0,0
320030032332014,7.5,9.5,0.1,0,0.1
320030036271000,46.1,19.1,0.6,0.1,0.6
320030033031009,354.9,276.5,9.3,1.8,3.5
320030036331002,49.8,32.4,1,0.5,0.9
