GEOID,G18USSDCAR,G18USSRARL,G18USSGTHE,G18USSLFRO,G18HALDROC,G18HALRWAL,G18ATGDJEN,G18ATGRPEP,G18TREDDAV,G18TRERSIM,G18TREGCHA,G18AUDDMCG,G18AUDRSPA
100050506012112,0,0,0,0,0,0,0,0,0,0,0,0,0
100050507051015,0,0,0,0,0,0,0,0,0,0,0,0,0
100050506022057,1.1,1.1,0,0,1.2,0.9,1.1,1,1,1.2,0,1.1,1.1
100050506011013,0.2,0.7,0,0,0.3,0.6,0.3,0.7,0.2,0.8,0,0.2,0.7
100050512041013,0.9,1.2,0,0,0.9,1.2,0.9,1.2,0.7,1.4,0,0.8,1.2
100050512041016,0.6,0.8,0,0,0.6,0.8,0.6,0.8,0.5,0.9,0,0.5,0.8
100050512012017,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512021037,37,36.5,0.3,0.5,37.5,34.1,36.9,35,30.9,41.2,0.5,35.1,36.5
100050513022039,0.9,1.2,0,0,1,1.1,1,1.1,0.8,1.3,0,0.9,1.2
100050512042018,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512022012,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0.5,0.7,0,0.6,0.6
100050512051064,1.2,1.6,0,0,1.1,1.6,1.2,1.6,0.9,1.8,0,1.1,1.6
100050513032001,16.4,21.1,0.4,0.3,17.1,19.6,17.1,19.7,14,23,0.3,16,21.1
100050513022087,1.5,2.1,0,0,1.6,1.9,1.6,2,1.3,2.2,0,1.5,2
100050513013012,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512051015,6,8.3,0.1,0.1,6.3,7.6,6.4,7.8,5.4,8.8,0.2,6,8.1
100050512051009,1.2,1.6,0,0,1.1,1.6,1.2,1.6,0.9,1.8,0,1.1,1.6
100050512031012,21,20.7,0.1,0.3,21.3,19.4,20.9,19.9,17.6,23.4,0.3,19.9,20.7
100050512044011,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0.5,0.7,0,0.6,0.6
100050513032068,3.1,4.5,0,0,3.3,4.1,3.3,4.3,2.7,4.8,0.1,3.2,4.4
100050503021057,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503013003,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503012050,2.1,4.9,0.1,0.1,2.6,4.1,2.4,4.6,1.8,5.2,0.1,2.2,4.8
100050503012034,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503021054,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503021070,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503011048,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503011052,4.2,7.3,0.1,0.1,4.6,6.6,4.6,6.9,3.8,7.7,0.1,4.3,7.1
100050503013110,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503013115,6,10.4,0.1,0.1,6.6,9.4,6.5,9.7,5.4,10.9,0.1,6.2,10
100050503013004,0.7,1.2,0,0,0.7,1,0.7,1.1,0.6,1.2,0,0.7,1.1
100050503022030,2,2.2,0,0,2.1,2,2.1,2.2,1.7,2.4,0.1,1.9,2.2
100050505012021,1.2,1.3,0,0,1.3,1,1.2,1.2,1,1.4,0,1.2,1.2
100050505012016,9,9.8,0.2,0.2,10.1,8,9.2,9.1,8,10.6,0.3,9.1,9.5
100050509023009,0,0,0,0,0,0,0,0,0,0,0,0,0
100050511011000,0,0,0,0,0,0,0,0,0,0,0,0,0
100050510062038,0,0,0,0,0,0,0,0,0,0,0,0,0
100050511033000,2.5,1.5,0.1,0,2.6,1.4,2.7,1.4,1.8,2.2,0,2.5,1.5
100050510062045,0,0,0,0,0,0,0,0,0,0,0,0,0
100050510041040,42.9,34.5,0.7,0.3,45.7,30.4,45.3,31.5,36,40.3,0.9,43.1,33.9
100050511021000,0.7,0.4,0,0,0.8,0.4,0.8,0.4,0.5,0.6,0,0.7,0.4
100050510072007,46.5,28.4,0.5,0.4,47.7,26.7,46.9,27.4,36.2,38.2,0.9,46.4,28.4
100050511033003,14.9,8.7,0.3,0.2,15.4,8.1,15.6,8,10.6,12.8,0.3,14.4,8.8
100050510071046,41.2,25.1,0.4,0.4,42.2,23.6,41.5,24.2,32.1,33.8,0.8,41.1,25.1
100050510071034,25.9,15.9,0.3,0.2,26.6,14.9,26.2,15.3,20.2,21.3,0.5,25.9,15.9
100050501051036,7.6,8.2,0.4,0.2,8.7,6.9,8,8,6.8,8.9,0.4,7.6,8.4
100050501031001,1.2,1.2,0,0.1,1.3,1.1,1.3,1.2,1,1.4,0.1,1.2,1.2
100050501032124,0,0,0,0,0,0,0,0,0,0,0,0,0
100050501012012,1.8,3.8,0,0.1,2.3,3,2,3.5,1.4,4.1,0.1,1.9,3.7
100050501051080,3.8,5.9,0.1,0.1,4.4,4.9,4,5.6,3.3,6.3,0.2,3.7,6
100050501031005,4.5,4.4,0.1,0.2,4.9,4,4.6,4.3,3.7,5.1,0.2,4.5,4.4
100050501012043,0,0,0,0,0,0,0,0,0,0,0,0,0
100050501043010,6.4,6.2,0.1,0.3,6.9,5.6,6.6,6,5.2,7.1,0.3,6.4,6.2
100050501032117,0.5,0.5,0,0,0.6,0.4,0.5,0.5,0.5,0.5,0,0.5,0.5
100050501032046,6.2,12.4,0.2,0.2,7.9,9.8,7.4,11.1,5,13.5,0.3,6.4,12.3
100050501032036,0.6,1.3,0,0,0.8,1,0.8,1.2,0.5,1.4,0,0.7,1.3
100050501051042,0,0,0,0,0,0,0,0,0,0,0,0,0
100050501051056,13.9,21.5,0.3,0.3,15.8,17.8,14.5,20.4,11.8,22.9,0.8,13.4,21.6
100050501031066,11.1,12.9,0.2,0.2,12,11,11.5,12.4,8.9,14.8,0.3,10.7,13.2
100050501031050,0,0,0,0,0,0,0,0,0,0,0,0,0
100050504082009,62.8,68.1,1.6,1.2,70.5,55.7,64.4,63.2,55.8,73.9,1.8,63.5,66
100050504072020,1.2,1.3,0,0,1.3,1,1.2,1.2,1,1.4,0,1.2,1.2
100050504073019,9.2,13.8,0.2,0.1,9.9,11.9,9.6,13.3,7.1,15.5,0.4,8.6,14.2
100050504062012,0,0,0,0,0,0,0,0,0,0,0,0,0
100050504062003,9.4,10.1,0.2,0.2,10,8.8,9.6,9.7,7.8,11.2,0.4,9.2,10
100050504073007,1.8,2.6,0,0,1.9,2.3,1.8,2.5,1.4,3,0.1,1.6,2.7
100050504071041,3.3,4.9,0.1,0.1,3.6,4.3,3.4,4.7,2.5,5.5,0.2,3.1,5.1
100050504071039,8.4,12.5,0.2,0.1,9,10.8,8.7,12,6.4,14,0.4,7.8,12.8
100050504063096,5.9,5.1,0.1,0.1,6.2,4.6,5.8,5,4.8,5.9,0.2,5.4,5.3
100050504051051,5.2,5.6,0.1,0.1,5.5,4.9,5.3,5.4,4.3,6.2,0.2,5.1,5.5
100050504063058,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513053000,6,6.3,0.2,0.1,6.7,5.4,6.4,5.6,5.1,6.7,0.3,6,5.9
100050513053001,2.7,2.9,0.1,0.1,3.1,2.4,2.9,2.5,2.3,3,0.1,2.7,2.7
100050513053003,0.7,0.8,0,0,0.8,0.6,0.8,0.7,0.6,0.8,0,0.7,0.7
100050513053013,2.4,5.5,0,0.1,2.7,5,2.7,5.2,2.1,5.8,0.1,2.5,5.4
100050514002030,7.2,11.1,0.1,0.1,7.8,10.2,8.1,10.1,6.2,11.3,0.3,7.2,10.5
100050513012031,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512011038,28.6,28.1,0.2,0.4,28.9,26.3,28.4,27,23.9,31.8,0.4,27.1,28.2
100050513013071,9.8,14.1,0.1,0.1,10.2,12.8,10.2,13.2,8.5,15,0.2,9.9,13.6
100050513013033,1.7,2.5,0,0,1.8,2.3,1.8,2.4,1.5,2.7,0,1.8,2.4
100050513013039,2.1,3,0,0,2.2,2.7,2.2,2.8,1.8,3.2,0,2.1,2.9
100050513013069,2.4,3.5,0,0,2.5,3.2,2.6,3.3,2.1,3.7,0,2.5,3.4
100050513013055,3.1,4.5,0,0,3.3,4.1,3.3,4.3,2.7,4.8,0.1,3.2,4.4
100050513032009,1.9,2.4,0,0,2,2.3,2,2.3,1.6,2.7,0,1.8,2.4
100050513031010,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513032065,7,10.1,0.1,0.1,7.3,9.1,7.3,9.5,6.1,10.7,0.1,7.1,9.7
100050513032064,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512022019,2.5,2.5,0,0,2.5,2.3,2.5,2.4,2.1,2.8,0,2.4,2.5
100050513032032,2.8,3.7,0.1,0,3,3.4,3,3.4,2.4,4,0.1,2.8,3.7
100050512022031,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0.5,0.7,0,0.6,0.6
100050512022028,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0.5,0.7,0,0.6,0.6
100050505041006,33,57.2,0.4,0.4,39.2,45.6,35.3,53.5,25.4,62.9,0.4,32.3,56.5
100050505012148,0,0,0,0,0,0,0,0,0,0,0,0,0
100050505031035,1.3,1.2,0,0,1.4,1,1.4,1.1,1.1,1.3,0.1,1.3,1.1
100050505031012,0,0,0,0,0,0,0,0,0,0,0,0,0
100050505031041,0,0,0,0,0,0,0,0,0,0,0,0,0
100050505032012,0,0,0,0,0,0,0,0,0,0,0,0,0
100050505042049,2.6,4.4,0,0,3,3.5,2.7,4.1,2,4.9,0,2.5,4.4
100050505011017,0,0,0,0,0,0,0,0,0,0,0,0,0
100050505011001,0,0,0,0,0,0,0,0,0,0,0,0,0
100050505012099,0,0,0,0,0,0,0,0,0,0,0,0,0
100050505012095,0,0,0,0,0,0,0,0,0,0,0,0,0
100050505031054,0,0,0,0,0,0,0,0,0,0,0,0,0
100050505012085,0,0,0,0,0,0,0,0,0,0,0,0,0
100050505031096,0.5,0.4,0,0,0.5,0.4,0.5,0.4,0.4,0.5,0,0.5,0.4
100050505032014,4.9,4.5,0.1,0.1,5.3,3.8,5.2,4,4,5.1,0.3,4.9,4.3
100050505041059,3.8,6.6,0.1,0.1,4.5,5.3,4.1,6.2,3,7.3,0.1,3.8,6.6
100050505041008,2.3,4.1,0,0,2.8,3.2,2.5,3.8,1.8,4.5,0,2.3,4
100050505041011,0,0,0,0,0,0,0,0,0,0,0,0,0
100050505012068,0,0,0,0,0,0,0,0,0,0,0,0,0
100050510031025,8.6,6.4,0.1,0.1,8.8,5.9,8.8,6.1,7,7.9,0.1,8.4,6.4
100050509011111,0.8,0.7,0,0,0.8,0.6,0.8,0.7,0.6,0.9,0,0.7,0.7
100050509022067,7.4,5.6,0.1,0.1,7.7,5.2,7.6,5.3,6,6.9,0.1,7.3,5.6
100050510042030,16,12,0.2,0.2,16.5,11.1,16.5,11.5,13,14.8,0.2,15.7,12
100050510061045,0,0,0,0,0,0,0,0,0,0,0,0,0
100050510053015,0,0,0,0,0,0,0,0,0,0,0,0,0
100050511032003,5.1,3,0.1,0.1,5.3,2.8,5.3,2.7,3.6,4.4,0.1,4.9,3
100050511012006,2.4,1.4,0,0,2.4,1.3,2.4,1.3,1.9,1.8,0,2.3,1.4
100050511011018,4,2.3,0,0,4.1,2.2,4.1,2.2,3.2,3,0.1,3.9,2.3
100050511012026,0.8,0.5,0,0,0.8,0.4,0.8,0.4,0.6,0.6,0,0.8,0.5
100050510073048,10.9,8.3,0.2,0.2,11.5,7.5,11.7,7.6,9.5,9.7,0.2,11,8.2
100050510073049,7.6,5.7,0.1,0.2,8,5.2,8.1,5.3,6.6,6.7,0.1,7.6,5.7
100050511013010,2,1.1,0,0,2,1.1,2,1.1,1.6,1.5,0,1.9,1.2
100050510072034,8.8,6.7,0.2,0.2,9.3,6.1,9.4,6.2,7.7,7.8,0.2,8.9,6.6
100050510071006,7.6,4.6,0.1,0.1,7.8,4.4,7.7,4.5,5.9,6.2,0.1,7.6,4.6
100050506011020,1.6,5.1,0.1,0.1,2.1,4.4,1.9,4.8,1.2,5.4,0.1,1.7,5
100050506021017,36.6,52.7,0.2,0.5,41.2,45.7,39.5,48.9,33,55.4,1.2,37.1,50.9
100050506021055,10.6,15.2,0.1,0.2,11.9,13.2,11.4,14.1,9.5,16,0.3,10.7,14.7
100050506021077,0,0,0,0,0,0,0,0,0,0,0,0,0
100050506011039,17.1,54.2,0.6,0.7,21.8,46.3,20.3,50.3,13.2,57.2,1.2,17.5,53.3
100050506011080,0,0,0,0,0,0,0,0,0,0,0,0,0
100050506011041,0.1,0.4,0,0,0.1,0.3,0.1,0.3,0.1,0.4,0,0.1,0.4
100050506011056,1.5,2.2,0,0,1.7,1.9,1.6,2,1.4,2.3,0,1.5,2.1
100050506021097,20.4,29.4,0.1,0.3,22.9,25.4,22,27.2,18.4,30.8,0.6,20.6,28.3
100050506021098,1.9,2.7,0,0,2.1,2.4,2,2.5,1.7,2.9,0.1,1.9,2.6
100050506021110,0,0,0,0,0,0,0,0,0,0,0,0,0
100050506021101,1.9,2.7,0,0,2.1,2.4,2,2.5,1.7,2.9,0.1,1.9,2.6
100050506022055,0.2,0.2,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2
100050504011029,5.9,13,0.1,0.2,6.4,11.4,6.3,12.3,4.8,13.7,0.3,5.9,12.6
100050504063014,23.2,20,0.4,0.6,24.3,18,22.8,19.9,18.9,23.1,0.8,21.4,21
100050504031053,4.1,6.6,0.1,0.1,4.5,5.6,4.3,6.2,3.3,7.2,0.1,4,6.4
100050504031051,2.7,4.2,0,0.1,2.9,3.6,2.8,4,2.2,4.6,0.1,2.6,4.2
100050504011086,3.3,7.4,0,0.1,3.6,6.5,3.6,7,2.7,7.7,0.2,3.4,7.1
100050504011016,0.9,2,0,0,1,1.8,1,1.9,0.7,2.1,0,0.9,1.9
100050504011012,6.5,14.4,0.1,0.3,7.1,12.6,7,13.6,5.3,15.1,0.3,6.6,13.9
100050504011025,1.8,4,0,0.1,2,3.5,2,3.8,1.5,4.2,0.1,1.8,3.9
100050504011030,1.7,3.7,0,0.1,1.8,3.2,1.8,3.5,1.4,3.9,0.1,1.7,3.6
100050504051005,3.3,7.4,0,0.1,3.6,6.5,3.6,7,2.7,7.7,0.2,3.4,7.1
100050504051016,0,0,0,0,0,0,0,0,0,0,0,0,0
100050504011064,10.9,24.1,0.2,0.4,11.9,21.1,11.7,22.7,8.9,25.3,0.6,11,23.4
100050504051036,0.4,0.4,0,0,0.4,0.4,0.4,0.4,0.3,0.5,0,0.4,0.4
100050504051032,4.6,4.9,0.1,0.1,4.9,4.3,4.7,4.7,3.8,5.5,0.2,4.5,4.9
100050513013011,6.3,9.1,0.1,0.1,6.5,8.2,6.6,8.5,5.5,9.6,0.1,6.4,8.8
100050513031045,11,14.2,0.3,0.2,11.5,13.2,11.5,13.3,9.4,15.5,0.2,10.8,14.2
100050513013017,2.4,3.5,0,0,2.5,3.2,2.6,3.3,2.1,3.7,0,2.5,3.4
100050513051037,0.6,1.1,0,0,0.6,1,0.7,1,0.5,1.1,0,0.6,1
100050513051035,2.1,3.8,0.1,0,2.2,3.5,2.3,3.5,1.9,3.9,0,2.2,3.6
100050513051072,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512011007,0,0,0,0,0,0,0,0,0,0,0,0,0
100050515003024,4.4,6.9,0.1,0.1,5.3,5.9,5,6.3,4,7.3,0.1,4.7,6.6
100050512051020,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513033010,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513022044,32.1,44.9,0.6,0.5,33.8,40.9,34.5,42.1,28.9,47.3,0.9,32.4,43.6
100050512052031,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513063011,20.5,28.7,0.3,0.3,20.2,28,21.2,27.6,16.2,32.7,0.3,19.3,29.2
100050513033020,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512022015,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512021032,1.3,1.2,0,0,1.3,1.2,1.2,1.2,1,1.4,0,1.2,1.2
100050513021049,0.7,1,0,0,0.8,1,0.8,1,0.7,1.1,0,0.8,1
100050513052014,3.7,5.3,0.1,0.1,3.7,5.1,3.9,5.1,3,6,0,3.5,5.4
100050517021014,0.9,2.9,0,0,1.2,2.5,1.1,2.7,0.7,3.1,0.1,0.9,2.9
100050517023067,3,8.8,0.1,0.1,3.3,8.3,3.7,8.1,2.7,8.9,0.2,3.1,8.7
100050518011003,0.9,1.5,0,0,1,1.3,1,1.4,0.8,1.6,0,1,1.5
100050517011051,4.4,12.8,0.1,0.1,5.2,10.8,5.2,11.8,3.4,13.3,0.3,4.3,12.5
100050519001073,0,0,0,0,0,0,0,0,0,0,0,0,0
100050519002017,1.6,3.8,0,0,1.8,3.4,1.8,3.6,1.3,4.1,0,1.6,3.7
100050517022047,0,0,0,0,0,0,0,0,0,0,0,0,0
100050519002057,0.8,1.3,0,0,0.8,1.2,0.9,1.2,0.7,1.4,0,0.8,1.3
100050519002099,21.4,34.8,0.5,0.8,22.8,33.8,23.5,33.2,18.4,37.5,0.8,21.3,34.8
100050519002089,3.1,5,0.1,0.1,3.3,4.9,3.4,4.8,2.7,5.4,0.1,3.1,5
100050519002097,2.3,3.8,0.1,0.1,2.5,3.7,2.6,3.6,2,4.1,0.1,2.3,3.8
100050519002064,3.7,6.1,0.1,0.1,4,5.9,4.1,5.8,3.2,6.5,0.1,3.7,6
100050519002085,2.3,3.8,0.1,0.1,2.5,3.7,2.6,3.6,2,4.1,0.1,2.3,3.8
100050519002071,0.5,0.8,0,0,0.5,0.7,0.5,0.7,0.4,0.8,0,0.5,0.8
100050517023055,1.9,3.2,0,0,2,2.8,2,2.9,1.5,3.4,0,1.8,3.1
100050517021107,0.9,2.9,0,0,1.2,2.5,1.1,2.7,0.7,3.1,0.1,0.9,2.9
100050519002132,1.2,2,0,0,1.3,2,1.4,1.9,1.1,2.2,0,1.2,2
100050501012058,3.5,5.4,0.1,0.1,4,4.5,3.6,5.1,2.9,5.7,0.2,3.4,5.4
100050502001000,3.1,4.8,0.1,0.1,3.5,4,3.2,4.6,2.6,5.1,0.2,3,4.8
100050501012033,0.4,0.8,0,0,0.5,0.6,0.4,0.7,0.3,0.8,0,0.4,0.7
100050501051024,0,0,0,0,0,0,0,0,0,0,0,0,0
100050502002136,0,0,0,0,0,0,0,0,0,0,0,0,0
100050501051039,3.4,3.6,0.2,0.1,3.8,3.1,3.5,3.5,3,3.9,0.2,3.3,3.7
100050501052042,3.3,4.3,0.1,0.1,3.8,3.5,3.6,4,3.1,4.5,0.1,3.4,4.1
100050501052049,5.2,6.7,0.1,0.1,6,5.5,5.5,6.3,4.8,7,0.1,5.3,6.4
100050502002007,1.7,2.1,0,0,1.9,1.8,1.8,2,1.5,2.2,0,1.7,2
100050502002001,3.1,4,0.1,0.1,3.6,3.3,3.3,3.8,2.9,4.2,0.1,3.2,3.8
100050508022073,3.6,3.8,0,0,3.8,3.4,3.7,3.6,3,4.2,0.1,3.7,3.7
100050508012025,0,0,0,0,0,0,0,0,0,0,0,0,0
100050508012044,0,0,0,0,0,0,0,0,0,0,0,0,0
100050508021039,1.8,2,0,0,1.9,1.8,1.9,1.8,1.5,2.2,0,1.8,1.9
100050508022061,5.9,6.4,0,0.1,6.4,5.6,6.2,6,5,7.1,0.1,6.1,6.1
100050508022071,2.8,3,0,0,3,2.6,2.9,2.8,2.3,3.3,0.1,2.8,2.8
100050504081036,9.4,13.1,0.2,0.2,10.9,11.2,10,12.4,8.5,13.8,0.4,9.6,12.9
100050504031080,16.3,26,0.3,0.4,17.7,22.4,17,24.6,13.3,28.5,0.4,16,25.5
100050504061008,0.9,2,0,0,1,1.8,1,1.9,0.7,2.1,0,0.9,1.9
100050504061037,0,0,0,0,0,0,0,0,0,0,0,0,0
100050504071031,0,0,0,0,0,0,0,0,0,0,0,0,0
100050504051008,1,1.1,0,0,1.1,1,1.1,1.1,0.9,1.2,0,1,1.1
100050504062023,61.9,66.6,1.2,1.3,65.9,58.3,63.4,63.7,51.3,73.7,2.8,61,65.8
100050504071040,0.4,0.7,0,0,0.5,0.6,0.5,0.6,0.3,0.7,0,0.4,0.7
100050515004021,0,0,0,0,0,0,0,0,0,0,0,0,0
100050515004055,0.1,0.4,0,0,0.1,0.3,0.1,0.3,0.1,0.4,0,0.1,0.4
100050515004018,3.1,3.3,0.1,0.1,3.5,2.8,3.3,2.9,2.6,3.5,0.2,3.1,3
100050515004056,0.5,1.5,0,0,0.6,1.3,0.5,1.4,0.4,1.5,0,0.5,1.4
100050515004045,1.1,1.2,0,0,1.2,1,1.2,1,0.9,1.2,0.1,1.1,1.1
100050515004065,0,0,0,0,0,0,0,0,0,0,0,0,0
100050515004040,0.7,0.8,0,0,0.8,0.6,0.8,0.7,0.6,0.8,0,0.7,0.7
100050512033002,20.1,19.8,0.1,0.3,20.3,18.5,20,19,16.8,22.4,0.3,19,19.8
100050515004013,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512011033,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513061030,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513051041,2.4,4.3,0.1,0,2.5,4,2.6,4,2.2,4.4,0,2.5,4.1
100059900000023,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512012011,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512031001,0.9,0.9,0,0,1,0.9,0.9,0.9,0.8,1,0,0.9,0.9
100050515002075,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513063024,19.3,27.1,0.3,0.3,19.1,26.4,20,26.1,15.3,30.9,0.2,18.2,27.6
100050513031050,0.6,0.8,0,0,0.7,0.8,0.7,0.8,0.5,0.9,0,0.6,0.8
100050503011074,1.8,3.1,0,0,1.9,2.8,1.9,2.9,1.6,3.2,0,1.8,3
100050503013020,2,3.5,0,0,2.2,3.1,2.2,3.2,1.8,3.6,0,2.1,3.3
100050503013019,0.9,1.5,0,0,1,1.4,1,1.4,0.8,1.6,0,0.9,1.5
100050503022006,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503022009,1.3,1.4,0,0,1.3,1.3,1.3,1.4,1.1,1.5,0.1,1.2,1.4
100050519001041,2.2,3.5,0,0.1,2.3,3.4,2.4,3.4,1.9,3.8,0.1,2.2,3.5
100050517022012,1.9,5.3,0.1,0.1,2,5.1,2.2,4.9,1.7,5.4,0.1,1.9,5.3
100050517022010,2.8,8,0.1,0.1,3,7.6,3.4,7.4,2.5,8.1,0.2,2.8,7.9
100050517022023,0,0,0,0,0,0,0,0,0,0,0,0,0
100050517022022,4.4,12.6,0.1,0.1,4.7,11.9,5.3,11.6,3.9,12.7,0.3,4.4,12.5
100050517022034,1.6,4.6,0,0,1.7,4.3,1.9,4.2,1.4,4.6,0.1,1.6,4.5
100050517022048,5.3,15.3,0.1,0.1,5.7,14.4,6.4,14.1,4.7,15.4,0.3,5.3,15.1
100050519002109,2.3,3.8,0.1,0.1,2.5,3.7,2.6,3.6,2,4.1,0.1,2.3,3.8
100050519002112,4.5,7.3,0.1,0.2,4.8,7.1,4.9,7,3.9,7.9,0.2,4.5,7.3
100050519002116,1.9,3,0,0.1,2,2.9,2,2.9,1.6,3.3,0.1,1.9,3
100050519002113,0.6,1,0,0,0.7,1,0.7,1,0.5,1.1,0,0.6,1
100050519002114,0.8,1.3,0,0,0.8,1.2,0.9,1.2,0.7,1.4,0,0.8,1.3
100050519002120,3.7,6.1,0.1,0.1,4,5.9,4.1,5.8,3.2,6.5,0.1,3.7,6
100050517022033,0.7,1.9,0,0,0.7,1.8,0.8,1.8,0.6,1.9,0,0.7,1.9
100050517023013,2.8,4.7,0,0,3,4.2,3,4.4,2.3,5,0,2.6,4.7
100050519001004,1.3,3.1,0,0,1.5,2.8,1.5,2.9,1.1,3.3,0,1.3,3.1
100050517023090,2.6,4.5,0,0,2.8,4,2.9,4.1,2.2,4.8,0,2.5,4.4
100050519002020,5.7,13.4,0.1,0.2,6.3,12.2,6.3,12.7,4.6,14.4,0.2,5.8,13.3
100050517023096,1.6,4.6,0,0,1.7,4.3,1.9,4.2,1.4,4.6,0.1,1.6,4.5
100050517023102,0.5,1.5,0,0,0.6,1.4,0.6,1.4,0.5,1.5,0,0.5,1.5
100050517012089,3.7,10.7,0.1,0.1,4.4,9.1,4.4,9.9,2.9,11.2,0.2,3.6,10.6
100050518012047,0,0,0,0,0,0,0,0,0,0,0,0,0
100050518011079,0.9,2.1,0,0,1,1.9,1,1.9,0.7,2.2,0,0.9,2
100050518021069,0,0,0,0,0,0,0,0,0,0,0,0,0
100050519002001,1.2,2.8,0,0,1.3,2.5,1.3,2.6,0.9,2.9,0,1.2,2.7
100050518022088,0,0,0,0,0,0,0,0,0,0,0,0,0
100050510041021,0.8,0.7,0,0,0.9,0.6,0.9,0.6,0.7,0.8,0,0.8,0.7
100050509011098,8.1,7.4,0.2,0.2,8.7,6.6,8.4,7.2,6.1,9.4,0.1,7.7,7.8
100050509011105,25.8,23.7,0.5,0.5,27.7,21,26.9,22.9,19.4,30.1,0.4,24.6,24.8
100050510071008,17,10.4,0.2,0.2,17.4,9.8,17.2,10,13.2,13.9,0.3,17,10.4
100050509011007,1.6,1.4,0.1,0,1.8,1.2,1.6,1.4,1.5,1.5,0,1.6,1.4
100050510041001,3.7,3,0.1,0,4,2.6,3.9,2.7,3.1,3.5,0.1,3.7,2.9
100050510041002,0,0,0,0,0,0,0,0,0,0,0,0,0
100050509021041,38.2,20.9,0.7,0.5,40.1,18.5,38.8,20.1,30.2,28.3,0.9,36.2,22
100050509022064,2.3,2.1,0,0,2.5,1.9,2.4,2,1.7,2.7,0,2.2,2.2
100050511023006,8.7,5.1,0.2,0.1,9,4.7,9.1,4.7,6.2,7.5,0.2,8.4,5.1
100050510033029,60.9,34.5,0.6,0.7,61.9,32.8,61.7,32.9,48.4,46,1,59.1,35.4
100050510073030,5.4,3.3,0.1,0,5.5,3.1,5.4,3.2,4.2,4.4,0.1,5.4,3.3
100050509011033,0.8,0.7,0,0,0.9,0.6,0.8,0.7,0.7,0.8,0,0.8,0.7
100050509011009,0,0,0,0,0,0,0,0,0,0,0,0,0
100050511022031,9.5,5.5,0.2,0.1,9.8,5.1,9.9,5.1,6.7,8.1,0.2,9.1,5.5
100050511022017,0,0,0,0,0,0,0,0,0,0,0,0,0
100050507011040,0,0,0,0,0,0,0,0,0,0,0,0,0
100050507051063,1.9,3,0,0,2,2.7,2.1,2.8,1.6,3.2,0,2,2.9
100050507032003,3.6,4.4,0.1,0,3.9,4,3.9,4.1,3.2,4.7,0.1,3.6,4.3
100050507031011,8.3,13.5,0.1,0.1,9.1,12.1,9,12.7,6.9,14.6,0.2,8.7,13
100050507042030,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0.5,0.7,0,0.6,0.6
100050507062069,0.8,1,0,0,0.9,0.9,0.9,0.9,0.8,1,0,0.9,0.9
100050507062055,7.3,8.3,0.1,0.2,7.7,7.6,7.7,7.6,6.6,8.8,0.2,7.6,7.8
100050507031044,3.8,6.2,0.1,0.1,4.2,5.6,4.1,5.8,3.2,6.7,0.1,4,6
100050507052013,0.2,0.3,0,0,0.2,0.3,0.2,0.3,0.2,0.3,0,0.2,0.3
100050507031003,0,0,0,0,0,0,0,0,0,0,0,0,0
100050507052057,0.2,0.3,0,0,0.2,0.3,0.2,0.3,0.2,0.3,0,0.2,0.3
100050507061001,0.8,1.1,0,0,0.9,1.1,0.9,1.1,0.7,1.2,0,0.8,1.1
100050507061021,0.8,1.1,0,0,0.9,1.1,0.9,1.1,0.7,1.2,0,0.8,1.1
100050507061024,0.8,1.1,0,0,0.9,1.1,0.9,1.1,0.7,1.2,0,0.8,1.1
100050507051005,8.7,14.1,0.3,0.1,10,12,9.6,13.4,7,15.5,0.3,8.6,14.4
