GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
17031000622,2421,351,1815,351,143,7,94,2341,240,1668,240,107,7,79,398.99,307.34,14000,14000,NA,NA,09930,20,2
17031000623,1212,307,838,307,40,5,18,1237,214,765,214,28,2,14,210.83,162.4,14000,14000,NA,NA,09930,20,2
17031000624,1212,279,872,279,30,4,27,1188,186,771,186,19,3,23,202.48,155.97,14000,14000,NA,NA,09930,20,2
17031000625,1184,295,803,295,52,7,22,1231,217,726,217,45,7,19,209.81,161.61,14000,14000,NA,NA,09930,20,2
17031000626,1249,410,737,410,47,11,36,1255,275,628,275,38,9,30,213.9,164.77,14000,14000,NA,NA,09930,20,2
17031000627,2189,578,1469,578,59,11,66,2218,403,1311,403,47,10,44,378.02,291.2,14000,14000,NA,NA,09930,20,2
17031000628,2786,657,1946,657,82,10,85,2796,444,1766,444,64,9,69,476.54,367.08,14000,14000,NA,NA,09930,20,2
17031000629,3371,419,2718,419,119,0,109,3325,309,2517,309,93,0,97,566.7,436.53,14000,14000,NA,NA,09930,20,2
17031000630,2976,267,2299,267,150,7,249,2894,202,2169,202,127,3,191,493.24,379.95,14000,14000,NA,NA,09930,20,2
17031000631,2018,187,1587,187,170,9,65,2066,160,1518,160,160,9,59,352.12,271.24,14000,14000,NA,NA,09930,20,16
17031000632,6878,503,5914,503,258,5,197,6860,412,5598,412,247,4,187,1169.18,900.63,14000,14000,NA,NA,09930,20,16
17031000633,8036,273,7064,273,398,11,288,7920,249,6783,249,369,9,261,1349.84,1039.8,14000,14000,NA,NA,09930,20,16
17031000634,2026,107,1756,107,95,2,66,2036,96,1693,96,88,2,61,347,267.3,14000,14000,NA,NA,09930,20,16
17031000701,8445,271,7623,271,234,7,309,8323,247,7308,247,223,7,291,1418.53,1092.71,14000,14000,NA,NA,09930,20,2
17031000702,3825,114,3473,114,117,9,111,3671,102,3253,102,109,6,99,625.67,481.96,14000,14000,NA,NA,09930,20,2
17031000703,3262,292,2727,292,97,9,136,3264,233,2580,233,89,7,122,556.3,428.52,14000,14000,NA,NA,09930,20,2
17031000704,2708,124,2448,124,65,3,66,2551,96,2239,96,57,3,60,434.78,334.91,14000,14000,NA,NA,09930,20,2
17031000705,2195,154,1945,154,34,2,60,2086,103,1800,103,25,1,54,355.53,273.87,14000,14000,NA,NA,09930,10,2
17031000706,2137,560,1500,560,45,1,30,2162,375,1349,375,34,1,28,368.48,283.84,14000,14000,NA,NA,09930,10,2
17031000707,2626,989,1034,989,566,8,23,2465,618,890,618,313,6,20,420.12,323.62,14000,14000,NA,NA,09930,10,2
17031000708,1259,241,840,241,147,1,26,1219,175,748,175,101,1,19,207.76,160.04,14000,14000,NA,NA,09930,10,2
17031000709,1714,105,1535,105,39,4,26,1581,82,1365,82,31,3,18,269.46,207.57,14000,14000,NA,NA,09930,20,2
17031000710,3377,178,2973,178,124,7,93,3239,149,2739,149,113,6,83,552.04,425.24,14000,14000,NA,NA,09930,20,2
17031000711,3156,130,2838,130,119,8,59,2956,111,2568,111,111,6,49,503.8,388.09,14000,14000,NA,NA,09930,20,2
17031000712,2049,61,1803,61,132,1,49,1884,49,1625,49,119,1,41,321.1,247.35,14000,14000,NA,NA,09930,20,2
17031000713,3396,79,3166,79,66,6,76,3118,66,2864,66,53,6,63,531.42,409.35,14000,14000,NA,NA,09930,20,2
17031000714,4906,168,4390,168,242,11,94,4755,161,4136,161,198,11,88,810.42,624.27,14000,14000,NA,NA,09930,20,2
17031000715,6619,143,5938,143,396,8,133,6363,125,5668,125,313,8,124,1084.48,835.38,14000,14000,NA,NA,09930,20,2
17031000716,1816,70,1590,70,129,2,20,1611,58,1361,58,113,2,19,274.57,211.5,14000,14000,NA,NA,09930,20,2
17031000717,1625,111,1261,111,227,2,23,1452,72,1125,72,163,2,18,247.47,190.63,14000,14000,NA,NA,09930,20,6
17031000718,2821,71,2208,71,510,5,25,2351,59,1869,59,335,5,24,400.69,308.66,14000,14000,NA,NA,09930,20,2
17031000719,2411,83,2085,83,201,2,39,2256,72,1915,72,156,2,39,384.5,296.18,14000,14000,NA,NA,09930,20,2
17031000720,745,37,591,37,100,1,15,672,23,538,23,75,1,12,114.53,88.23,14000,14000,NA,NA,09930,20,2
17031000801,6737,131,6402,131,116,2,85,6445,121,6015,121,105,2,81,1098.45,846.15,14000,14000,NA,NA,09930,22,2
17031000802,7135,177,6530,177,257,6,161,6846,151,6155,151,238,6,145,1166.8,898.79,14000,14000,NA,NA,09930,20,2
17031000803,2910,103,2187,103,561,11,47,2823,91,2114,91,470,11,46,481.14,370.62,14000,14000,NA,NA,09930,20,6
17031000804,2334,27,149,27,2151,0,6,1625,22,126,22,1452,0,3,276.96,213.34,14000,14000,NA,NA,09930,22,6
17031000805,2156,24,15,24,2112,4,0,1136,15,14,15,1088,4,0,193.61,149.14,14000,14000,NA,NA,09930,22,6
17031000806,29,0,19,0,10,0,0,25,0,18,0,7,0,0,4.26,3.28,14000,14000,NA,NA,09930,22,6
17031000807,80,6,2,6,72,0,0,50,4,2,4,40,0,0,8.52,6.56,14000,14000,NA,NA,09930,22,6
17031000808,3731,22,8,22,3699,2,0,1678,9,4,9,1654,2,0,285.99,220.3,14000,14000,NA,NA,09930,22,6
17031000809,678,34,324,34,303,4,13,662,31,315,31,271,2,12,112.83,86.91,14000,14000,NA,NA,09930,22,6
17031000810,5541,244,3858,244,1285,8,144,5629,230,3790,230,1229,8,142,959.38,739.02,14000,14000,NA,NA,09930,22,6
17031000811,3622,172,2835,172,520,3,90,3627,158,2745,158,487,3,76,618.17,476.18,14000,14000,NA,NA,09930,22,6
17031000812,6693,180,6201,180,164,6,139,6507,157,5907,157,151,6,129,1109.02,854.29,14000,14000,NA,NA,09930,22,2
17031000813,6027,124,5373,124,145,16,364,5925,116,5194,116,142,16,341,1009.83,777.88,14000,14000,NA,NA,09930,22,6
17031000814,7164,175,5984,175,536,5,462,6987,163,5798,163,432,5,426,1190.83,917.31,14000,14000,NA,NA,09930,22,6
17031000815,2380,159,1924,159,218,0,78,2480,149,1905,149,200,0,77,422.68,325.59,14000,14000,NA,NA,09930,22,6
17031000816,1220,48,1016,48,89,8,59,1241,46,999,46,84,8,58,211.51,162.93,14000,14000,NA,NA,09930,22,6
17031000817,1747,179,1211,179,298,5,54,1793,150,1184,150,261,2,46,305.59,235.4,14000,14000,NA,NA,09930,22,6
17031000818,1147,43,580,43,510,1,11,937,35,569,35,289,1,8,159.7,123.02,14000,14000,NA,NA,09930,22,6
17031000819,1511,8,4,8,1492,1,5,829,3,4,3,817,0,2,141.29,108.84,14000,14000,NA,NA,09930,22,6
17031000901,3531,55,3427,55,3,0,46,2982,33,2883,33,0,0,33,508.24,391.5,14000,14000,NA,NA,09930,9,16
17031000902,6548,126,6329,126,0,5,88,5517,102,5243,102,0,5,65,940.29,724.31,14000,14000,NA,NA,09930,9,16
17031000903,1424,36,1374,36,0,0,14,1145,26,1082,26,0,0,11,195.15,150.32,14000,14000,30840,24090,09930,9,16
17031001001,5337,102,5148,102,3,4,80,4504,75,4293,75,3,4,54,767.64,591.32,14000,14000,NA,NA,09930,9,16
17031001002,6670,180,6377,180,2,1,103,5709,129,5372,129,2,1,76,973.01,749.52,14000,14000,NA,NA,09930,9,16
17031001003,6579,181,6296,181,4,9,87,5572,127,5244,127,1,5,68,949.66,731.53,14000,14000,NA,NA,09930,9,16
17031001004,3167,92,3019,92,0,3,52,2661,59,2505,59,0,3,35,453.53,349.36,14000,14000,NA,NA,09930,9,16
17031001005,6075,140,5795,140,4,1,130,5156,109,4835,109,2,1,100,878.76,676.92,14000,14000,31200,24090,09930,9,2
17031001006,4750,167,4457,167,3,8,113,4110,112,3787,112,2,6,91,700.49,539.59,14000,14000,NA,NA,09930,9,16
17031001007,4979,143,4692,143,3,1,139,4392,112,4064,112,3,1,100,748.55,576.61,14000,14000,NA,NA,09930,9,16
17031001101,4951,136,4692,136,0,9,112,4181,104,3883,104,0,4,86,712.59,548.91,14000,14000,NA,NA,09930,9,16
17031001102,2389,83,2271,83,0,5,30,2054,62,1900,62,0,5,25,350.07,269.66,14000,14000,NA,NA,09930,9,16
17031001103,4922,193,4524,193,1,4,200,4239,133,3828,133,1,4,140,722.47,556.53,14000,14000,NA,NA,09930,9,16
17031001104,3932,160,3659,160,2,6,104,3468,130,3124,130,2,4,78,591.07,455.31,14000,14000,NA,NA,09930,9,2
17031001105,7455,469,6616,469,13,24,332,6457,329,5530,329,8,17,244,1100.5,847.72,14000,14000,NA,NA,09930,9,2
17031001201,4041,67,3885,67,1,1,87,3287,47,3131,47,1,1,60,560.22,431.54,14000,14000,NA,NA,09930,9,16
17031001202,4478,118,4102,118,5,4,248,3714,86,3357,86,5,1,179,632.99,487.6,14000,14000,NA,NA,09930,9,16
17031001203,5933,258,5168,258,3,4,500,5065,195,4294,195,2,3,376,863.25,664.97,14000,14000,NA,NA,09930,9,16
17031001204,3203,140,2837,140,0,7,219,2694,106,2325,106,0,3,154,459.15,353.69,14000,14000,NA,NA,09930,9,2
17031001301,4367,209,3369,209,23,2,756,3593,164,2706,164,23,0,536,612.37,471.72,14000,14000,NA,NA,09930,9,16
17031001302,695,37,620,37,2,0,36,585,25,513,25,2,0,20,99.7,76.8,14000,14000,NA,NA,09930,9,2
17031001303,4803,427,3202,427,30,4,1132,4006,301,2552,301,24,3,825,682.76,525.94,14000,14000,NA,NA,09930,9,2
17031001304,225,52,116,52,11,1,45,224,38,109,38,8,1,30,38.18,29.41,14000,14000,NA,NA,09930,9,2
17031001305,6146,756,3960,756,63,23,1339,5322,533,3228,533,50,16,962,907.05,698.71,14000,14000,NA,NA,09930,9,2
17031001401,3987,1393,917,1393,268,13,1392,3529,894,709,894,166,5,861,601.46,463.31,14000,14000,NA,NA,09930,9,12
17031001402,5873,1632,1838,1632,300,16,2073,5170,1054,1419,1054,174,14,1455,881.15,678.76,14000,14000,NA,NA,09930,9,2
17031001403,6944,1798,2627,1798,134,46,2328,6194,1177,2011,1177,75,30,1724,1055.67,813.19,14000,14000,NA,NA,09930,9,2
17031001404,5479,497,4284,497,6,3,680,4689,348,3499,348,5,3,486,799.17,615.61,14000,14000,NA,NA,09930,9,2
17031001405,3044,537,2176,537,21,10,297,2739,378,1752,378,11,7,213,466.82,359.6,14000,14000,NA,NA,09930,9,2
17031001406,8011,2764,3114,2764,256,59,1794,7499,1823,2379,1823,149,36,1289,1278.09,984.52,14000,14000,NA,NA,09930,9,2
17031001407,8782,4136,2617,4136,301,31,1658,8768,2680,2019,2680,170,16,1203,1494.37,1151.13,14000,14000,NA,NA,09930,9,12
17031001408,7381,2981,2885,2981,205,34,1248,7200,1930,2309,1930,112,20,899,1227.13,945.27,14000,14000,NA,NA,09930,9,2
17031001501,299,54,225,54,0,1,19,270,35,185,35,0,1,14,46.02,35.45,14000,14000,NA,NA,09930,9,2
17031001502,7054,648,6130,648,32,20,214,6109,452,5003,452,25,15,162,1041.19,802.04,14000,14000,NA,NA,09930,9,2
17031001503,6752,315,6265,315,8,5,158,5812,224,5247,224,4,3,110,990.57,763.04,14000,14000,NA,NA,09930,9,2
17031001504,7761,370,7210,370,8,4,169,6704,276,6022,276,3,4,123,1142.59,880.15,14000,14000,NA,NA,09930,9,2
17031001505,7209,358,6551,358,65,12,220,6038,231,5403,231,15,8,150,1029.08,792.71,14000,14000,NA,NA,09930,9,2
17031001506,3779,293,3367,293,11,5,103,3183,195,2706,195,9,4,74,542.49,417.89,14000,14000,NA,NA,09930,9,2
17031001507,4084,343,3630,343,2,3,106,3512,235,2958,235,2,3,79,598.57,461.08,14000,14000,NA,NA,09930,9,2
17031001508,4503,536,3851,536,3,9,100,3928,360,3130,360,3,6,69,669.47,515.7,14000,14000,NA,NA,09930,9,2
17031001509,1505,177,1241,177,4,4,78,1308,127,991,127,3,3,57,222.93,171.72,14000,14000,NA,NA,09930,9,2
17031001510,6263,865,5188,865,9,9,185,5639,585,4327,585,5,8,129,961.08,740.33,14000,14000,NA,NA,09930,10,2
17031001511,4207,233,3871,233,1,1,99,3641,156,3260,156,1,0,68,620.55,478.02,14000,14000,NA,NA,09930,9,2
17031001512,3097,227,2715,227,3,4,143,2712,158,2279,158,3,4,110,462.22,356.05,14000,14000,NA,NA,09930,9,2
17031001601,2158,183,1855,183,6,5,109,1883,120,1550,120,5,5,83,320.93,247.21,14000,14000,NA,NA,09930,9,2
17031001602,3224,425,2549,425,30,10,209,2716,284,1985,284,7,8,148,462.9,356.58,14000,14000,NA,NA,09930,9,2
17031001603,3391,477,2588,477,38,3,274,3344,380,2330,380,26,3,225,569.93,439.03,14000,14000,NA,NA,09930,10,2
17031001604,4450,911,3140,911,13,13,365,4082,638,2526,638,9,10,261,695.71,535.92,14000,14000,NA,NA,09930,10,2
17031001605,7129,2725,3373,2725,92,30,884,6978,1774,2671,1774,59,23,677,1189.29,916.12,14000,14000,NA,NA,09930,10,2
17031001606,7193,2613,3637,2613,101,39,790,6910,1661,2916,1661,63,27,582,1177.7,907.2,14000,14000,NA,NA,09930,10,2
17031001607,5563,1496,3450,1496,63,7,532,5257,1007,2838,1007,15,3,387,895.97,690.18,14000,14000,NA,NA,09930,10,2
17031001608,4559,1277,2852,1277,25,12,383,4351,847,2351,847,18,9,279,741.56,571.23,14000,14000,NA,NA,09930,10,2
17031001609,2591,497,1942,497,16,10,126,2417,337,1635,337,11,5,92,411.94,317.32,14000,14000,NA,NA,09930,10,2
17031001610,1908,236,1601,236,6,7,56,1700,171,1304,171,5,4,45,289.74,223.19,14000,14000,NA,NA,09930,10,2
17031001611,1919,220,1633,220,10,0,54,1632,150,1285,150,8,0,39,278.15,214.26,14000,14000,NA,NA,09930,10,2
17031001612,2305,517,1621,517,2,4,161,2097,346,1283,346,1,3,118,357.4,275.31,14000,14000,NA,NA,09930,10,2
17031001613,3769,645,2952,645,7,8,150,3459,403,2532,403,6,6,109,589.53,454.12,14000,14000,NA,NA,09930,10,2
17031001701,624,47,418,47,148,2,9,624,42,412,42,118,1,9,106.35,81.92,14000,14000,NA,NA,09930,9,2
17031001702,3450,221,3142,221,1,2,84,2911,148,2550,148,1,2,62,496.14,382.18,14000,14000,NA,NA,09930,9,2
17031001703,4397,216,4070,216,0,4,107,3715,155,3329,155,0,2,74,633.16,487.73,14000,14000,NA,NA,09930,9,2
17031001704,3687,164,3452,164,0,3,67,3121,115,2835,115,0,2,54,531.93,409.75,14000,14000,NA,NA,09930,9,2
17031001705,5059,229,4737,229,4,1,88,4183,145,3822,145,2,1,68,712.93,549.18,14000,14000,NA,NA,09930,9,2
17031001706,2433,96,2300,96,0,1,36,2064,66,1906,66,0,1,25,351.78,270.98,14000,14000,NA,NA,09930,9,2
17031001707,2969,108,2824,108,0,0,37,2514,78,2327,78,0,0,31,428.47,330.06,14000,14000,NA,NA,09930,9,2
17031001708,3369,157,3129,157,1,2,80,2853,108,2578,108,1,2,56,486.25,374.56,14000,14000,NA,NA,09930,9,2
17031001709,1414,82,1302,82,1,5,24,1222,58,1086,58,1,2,17,208.27,160.43,14000,14000,NA,NA,09930,10,2
17031001710,6028,281,5564,281,3,15,164,5193,189,4678,189,3,10,124,885.07,681.78,14000,14000,NA,NA,09930,9,2
17031001711,3527,281,3100,281,0,2,143,3048,197,2540,197,0,1,113,519.48,400.16,14000,14000,NA,NA,09930,9,2
17031001801,5003,422,4457,422,11,4,108,4455,294,3773,294,10,4,80,759.29,584.89,14000,14000,NA,NA,09930,10,2
17031001802,4616,549,3921,549,22,14,110,4027,347,3227,347,15,9,82,686.34,528.69,14000,14000,NA,NA,09930,10,2
17031001803,954,228,708,228,3,1,13,890,159,562,159,0,1,9,151.69,116.85,14000,14000,NA,NA,09930,10,2
17031001901,1839,703,1071,703,6,5,51,1839,453,890,453,3,3,37,313.43,241.44,14000,14000,NA,NA,09930,10,12
17031001902,4332,1053,3105,1053,8,1,164,4034,680,2548,680,5,1,120,687.53,529.61,14000,14000,NA,NA,09930,10,2
17031001903,4340,602,3647,602,7,5,78,3988,398,3121,398,4,4,63,679.69,523.57,14000,14000,NA,NA,09930,10,2
17031001904,7196,937,5986,937,14,3,251,6495,627,5045,627,10,2,184,1106.97,852.71,14000,14000,NA,NA,09930,10,2
17031001905,1762,148,1548,148,8,1,57,1541,99,1297,99,4,1,41,262.64,202.31,14000,14000,NA,NA,09930,10,2
17031001906,6843,1448,5111,1448,51,6,223,6342,985,4172,985,48,5,147,1080.9,832.63,14000,14000,NA,NA,09930,10,2
17031001907,5347,915,4346,915,8,4,71,4846,608,3574,608,3,3,50,825.93,636.22,14000,14000,NA,NA,09930,10,2
17031001908,4774,1533,3093,1533,19,6,118,4676,982,2605,982,16,5,86,796.95,613.9,14000,14000,NA,NA,09930,10,2
17031001909,1477,682,714,682,4,2,70,1585,467,588,467,4,2,57,270.14,208.09,14000,14000,NA,NA,09930,10,12
17031001910,2080,1308,701,1308,29,8,33,2211,806,548,806,19,2,30,376.83,290.28,14000,14000,NA,NA,09930,10,12
17031001911,6002,3243,2377,3243,234,8,116,6137,2013,1904,2013,120,6,81,1045.96,805.71,14000,14000,NA,NA,09930,10,12
17031001912,2515,975,1465,975,19,6,47,2496,625,1196,625,13,6,31,425.4,327.69,14000,14000,NA,NA,09930,10,12
17031001913,7510,3245,3664,3245,153,5,441,7572,2075,3005,2075,97,4,316,1290.53,994.11,14000,14000,NA,NA,09930,10,12
17031001914,770,274,437,274,4,0,48,733,178,342,178,3,0,32,124.93,96.23,14000,14000,NA,NA,09930,10,12
17031002001,3445,1197,2041,1197,26,8,168,3460,804,1712,804,16,5,119,589.7,454.25,14000,14000,NA,NA,09930,10,12
17031002002,4948,3107,1686,3107,32,4,110,5416,1960,1391,1960,20,3,82,923.07,711.05,14000,14000,NA,NA,09930,10,12
17031002003,1951,1386,501,1386,7,7,30,2212,887,406,887,5,4,23,377,290.41,14000,14000,NA,NA,09930,10,12
17031002004,8203,6604,1392,6604,91,2,97,9292,4011,1143,4011,52,2,73,1583.68,1219.92,14000,14000,NA,NA,09930,10,12
17031002005,3810,2975,637,2975,135,5,50,4235,1792,528,1792,80,3,40,721.79,556,14000,14000,NA,NA,09930,10,12
17031002006,774,654,97,654,19,0,4,920,412,88,412,6,0,2,156.8,120.78,14000,14000,NA,NA,09930,10,12
17031002101,3458,1442,1815,1442,46,16,138,3425,916,1438,916,27,13,115,583.74,449.66,14000,14000,NA,NA,09930,10,12
17031002102,1040,329,618,329,5,20,67,993,211,505,211,4,11,51,169.24,130.37,14000,14000,NA,NA,09930,10,12
17031002103,5299,893,4125,893,16,3,258,4950,593,3551,593,9,2,202,843.65,649.87,14000,14000,NA,NA,09930,10,2
17031002104,2217,634,1523,634,3,3,49,2166,412,1295,412,2,3,42,369.16,284.37,14000,14000,NA,NA,09930,10,2
17031002105,7314,1135,6082,1135,14,3,72,6968,742,5419,742,8,3,54,1187.59,914.81,14000,14000,NA,NA,09930,10,2
17031002106,7096,3157,3495,3157,98,15,327,7363,2018,3028,2018,56,9,234,1254.91,966.67,14000,14000,NA,NA,09930,10,12
17031002107,4898,3215,1431,3215,89,8,148,5310,1985,1170,1985,53,8,109,905.01,697.14,14000,14000,NA,NA,09930,10,12
17031002108,1342,830,469,830,23,4,16,1493,539,383,539,13,4,15,254.46,196.01,14000,14000,NA,NA,09930,10,12
17031002109,2915,1724,1095,1724,38,25,27,3102,1091,868,1091,17,13,22,528.69,407.25,14000,14000,NA,NA,09930,10,12
17031002201,677,434,189,434,28,5,20,786,297,156,297,17,2,17,133.96,103.19,14000,14000,NA,NA,09930,10,12
17031002202,1994,1252,658,1252,44,2,31,2181,779,570,779,28,2,23,371.72,286.34,14000,14000,NA,NA,09930,10,12
17031002203,2543,1328,1041,1328,89,16,60,2653,822,890,822,67,12,40,452.16,348.31,14000,14000,NA,NA,09930,10,12
17031002204,3012,1602,1244,1602,76,9,68,3352,1073,1092,1073,51,7,56,571.3,440.08,14000,14000,NA,NA,09930,10,12
17031002205,3184,1956,1042,1956,124,16,45,3656,1303,923,1303,79,15,33,623.11,479.99,14000,14000,NA,NA,09930,10,12
17031002206,8232,5087,2551,5087,410,7,148,9538,3475,2196,3475,277,7,108,1625.61,1252.22,14000,14000,NA,NA,09930,10,12
17031002207,7522,4470,2901,4470,50,8,90,8136,2779,2470,2779,32,7,69,1386.66,1068.16,14000,14000,NA,NA,09930,10,12
17031002208,36,8,28,8,0,0,0,33,3,27,3,0,0,0,5.62,4.33,14000,14000,NA,NA,09930,10,12
17031002209,7197,5473,1244,5473,336,15,121,7941,3308,1043,3308,178,12,92,1353.42,1042.55,14000,14000,NA,NA,09930,10,12
17031002210,3787,3036,466,3036,237,19,24,4097,1789,370,1789,122,9,18,698.27,537.88,14000,14000,NA,NA,09930,10,12
17031002211,5794,4278,942,4278,512,5,42,6473,2662,806,2662,312,5,26,1103.22,849.82,14000,14000,NA,NA,09930,10,12
17031002212,3723,2565,608,2565,512,7,19,3841,1506,511,1506,296,6,16,654.64,504.28,14000,14000,NA,NA,09930,10,12
17031002213,4064,3169,608,3169,250,0,30,4696,2017,520,2017,123,0,19,800.36,616.53,14000,14000,NA,NA,09930,10,12
17031002214,3324,2624,558,2624,103,0,29,3725,1592,468,1592,49,0,24,634.87,489.05,14000,14000,NA,NA,09930,10,12
17031002215,3860,2617,997,2617,170,10,62,4339,1669,829,1669,115,6,51,739.52,569.66,14000,14000,NA,NA,09930,10,12
17031002216,3590,1927,1534,1927,66,9,38,3881,1235,1323,1235,49,9,30,661.46,509.53,14000,14000,NA,NA,09930,10,12
17031002217,2623,1351,1197,1351,46,5,15,2871,878,1062,878,34,5,14,489.32,376.93,14000,14000,NA,NA,09930,10,12
17031002218,1310,816,437,816,41,0,14,1495,532,386,532,32,0,13,254.8,196.27,14000,14000,NA,NA,09930,10,12
17031002219,539,110,411,110,8,2,6,505,74,341,74,8,2,6,86.07,66.3,14000,14000,NA,NA,09930,10,12
17031002220,1510,623,842,623,23,7,11,1544,398,714,398,18,5,11,263.15,202.71,14000,14000,NA,NA,09930,10,12
17031002221,871,553,295,553,15,0,7,979,350,259,350,14,0,6,166.86,128.53,14000,14000,NA,NA,09930,10,12
17031002222,1831,1051,665,1051,93,2,16,2026,674,596,674,69,1,12,345.3,265.99,14000,14000,NA,NA,09930,10,12
17031002223,1249,930,272,930,29,6,7,1356,555,218,555,15,6,7,231.11,178.03,14000,14000,NA,NA,09930,10,12
17031002224,1934,1546,310,1546,68,1,2,2141,922,253,922,41,1,2,364.9,281.09,14000,14000,NA,NA,09930,10,12
17031002225,1814,1366,225,1366,208,1,10,1830,779,180,779,87,1,4,311.9,240.26,14000,14000,NA,NA,09930,10,12
17031002226,1685,1126,240,1126,305,2,8,1762,696,188,696,173,2,7,300.31,231.33,14000,14000,NA,NA,09930,10,12
17031002227,2466,1811,292,1811,345,3,8,2519,1052,231,1052,177,1,6,429.32,330.71,14000,14000,NA,NA,09930,10,12
17031002228,970,568,116,568,279,1,4,846,315,89,315,122,1,4,144.19,111.07,14000,14000,NA,NA,09930,10,12
17031002229,1264,1063,168,1063,30,1,0,1447,641,145,641,19,1,0,246.62,189.97,14000,14000,NA,NA,09930,10,12
17031002301,2225,1591,223,1591,399,0,7,2401,995,192,995,215,0,4,409.21,315.22,14000,14000,NA,NA,09930,10,12
17031002302,2273,1896,144,1896,204,14,14,2508,1143,119,1143,84,7,12,427.45,329.27,14000,14000,NA,NA,09930,10,12
17031002303,1020,878,102,878,40,0,0,1122,510,84,510,18,0,0,191.23,147.3,14000,14000,NA,NA,09930,10,12
17031002304,2772,2373,309,2373,60,1,26,3168,1424,264,1424,32,1,23,539.94,415.92,14000,14000,NA,NA,09930,10,12
17031002305,3718,3032,338,3032,293,5,19,4261,1888,277,1888,191,5,12,726.22,559.42,14000,14000,NA,NA,09930,10,12
17031002306,8242,4447,716,4447,2983,11,76,7742,2683,605,2683,1706,11,54,1319.51,1016.43,14000,14000,NA,NA,09930,10,6
17031002307,6867,5037,540,5037,1230,6,32,7172,2991,456,2991,705,6,23,1222.36,941.59,14000,14000,NA,NA,09930,10,12
17031002308,1542,1169,144,1169,183,3,39,1757,741,122,741,122,1,30,299.45,230.67,14000,14000,NA,NA,09930,10,12
17031002309,6568,4576,311,4576,1634,6,33,6596,2705,274,2705,880,5,27,1124.19,865.97,14000,14000,NA,NA,09930,10,12
17031002310,3252,1144,169,1144,1896,8,27,2685,704,135,704,1119,3,20,457.62,352.51,14000,14000,NA,NA,09930,10,6
17031002311,1471,116,11,116,1340,0,3,1019,74,10,74,858,0,3,173.67,133.78,14000,14000,NA,NA,09930,10,6
17031002312,7749,1113,205,1113,6413,4,8,5388,669,174,669,3866,2,8,918.3,707.38,14000,14000,NA,NA,09930,10,6
17031002313,7798,1931,680,1931,4962,14,196,5946,1099,598,1099,2989,4,157,1013.4,780.64,14000,14000,NA,NA,09930,10,6
17031002314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14000,NA,NA,09930,22,6
17031002315,8593,50,143,50,8375,18,6,5521,36,97,36,5336,10,6,940.97,724.84,14000,14000,NA,NA,09930,22,6
17031002316,1986,13,10,13,1962,0,1,1254,12,9,12,1220,0,1,213.73,164.63,14000,14000,NA,NA,09930,22,6
17031002317,1060,9,6,9,1045,0,0,684,7,5,7,665,0,0,116.58,89.8,14000,14000,NA,NA,09930,22,6
17031002318,437,360,17,360,58,0,1,462,208,14,208,31,0,1,78.74,60.65,14000,14000,NA,NA,09930,10,6
17031002401,221,165,45,165,11,0,0,213,84,40,84,5,0,0,36.3,27.96,14000,14000,NA,NA,09930,10,2
17031002402,1470,914,483,914,50,6,11,1593,551,433,551,46,3,9,271.5,209.14,14000,14000,NA,NA,09930,10,12
17031002403,1277,467,746,467,34,7,13,1310,300,674,300,19,6,11,223.27,171.99,14000,14000,NA,NA,09930,10,12
17031002404,299,102,165,102,26,0,4,318,75,146,75,20,0,2,54.2,41.75,14000,14000,NA,NA,09930,10,12
17031002405,1033,509,383,509,130,0,10,1083,314,342,314,103,0,10,184.58,142.18,14000,14000,NA,NA,09930,10,12
17031002406,1582,1130,223,1130,204,11,11,1590,650,175,650,103,7,5,270.99,208.75,14000,14000,NA,NA,09930,10,12
17031002407,1806,1430,222,1430,69,2,76,1969,848,175,848,40,2,56,335.59,258.51,14000,14000,NA,NA,09930,10,12
17031002408,1990,1670,204,1670,105,1,9,2243,1003,172,1003,56,1,8,382.28,294.48,14000,14000,NA,NA,09930,10,12
17031002409,1330,871,173,871,275,0,10,1351,523,153,523,145,0,7,230.26,177.37,14000,14000,NA,NA,09930,10,12
