GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRROM,G18USSDWIL,G18USSIMCC,G18USSLBOW,G18USSCAAL,G18USSOWRI
49035MUR036,49,035,MUR036,444.75,239.72,3.88,14.34,6.66,1.9
49035MUR037,49,035,MUR037,288,233,6,20,11,3
49035MUR038,49,035,MUR038,216,127,6,11,0,0
49035MUR039,49,035,MUR039,303,330,9,20,6,0
49035MUR040,49,035,MUR040,50.86,95.91,1.04,6.04,4.03,0.01
49035MUR041,49,035,MUR041,206,198,3,10,7,0
49035MUR042,49,035,MUR042,425.18,286.86,2.65,15.21,12.11,0.09
49035MUR043,49,035,MUR043,448,307,5,14,10,4
49035MUR044,49,035,MUR044,56,26,0,2,2,2
49035MUR045,49,035,MUR045,3.83,4.96,0,0,0,0
49035MUR046,49,035,MUR046,268.08,231.39,11.91,10.92,3.97,0.99
49035MUR047,49,035,MUR047,171,114,2,6,1,1
49035MUR048,49,035,MUR048,29,43,0,2,1,0
49035MUR049,49,035,MUR049,274.82,230.32,8.99,7.01,10,0.01
49035MUR050,49,035,MUR050,151.14,117.77,1.34,11.54,8.24,0.62
49035MUR051,49,035,MUR051,19.43,13.6,0,0,0,0
49035MUR052,49,035,MUR052,0.41,0.2,0,0.01,0.01,0
49035MUR053,49,035,MUR053,9.66,2.9,0,0,0.97,0
49035NJC001,49,035,NJC001,1.43,0.71,0.02,0.05,0.04,0
49035NRV001,49,035,NRV001,0.17,0.13,0,0,0,0
49035NRV003,49,035,NRV003,3.52,3.97,0.16,0.58,0.59,0.02
49035NRV004,49,035,NRV004,0,0,0,0,0,0
49035NRV005,49,035,NRV005,0,0,0,0,0,0
49035NRV006,49,035,NRV006,0.87,0.94,0.02,0.09,0.08,0.02
49035NRV007,49,035,NRV007,0,0,0,0,0,0
49035NRV008,49,035,NRV008,12.23,3.2,0.02,0.19,0.22,0.02
49035NRV009,49,035,NRV009,0.3,0.41,0.01,0.02,0.03,0
49035NRV013,49,035,NRV013,2.36,0.99,0.04,0.09,0.07,0.01
49035NRV014,49,035,NRV014,33.23,20.65,0.6,0.93,0.88,0.2
49035NRV016,49,035,NRV016,0,0,0,0,0,0
49035NRV017,49,035,NRV017,3.08,1.41,0.04,0.16,0.1,0.01
49035NRV018,49,035,NRV018,0,0,0,0,0,0
49035NRV024,49,035,NRV024,0,0,0,0,0,0
49035NRV026,49,035,NRV026,0.01,0.02,0,0,0,0
49035NRV028,49,035,NRV028,0,0,0,0,0,0
49035NRV030,49,035,NRV030,0.25,0.24,0.01,0.02,0.01,0
49035NRV031,49,035,NRV031,0,0,0,0,0,0
49035NRV033,49,035,NRV033,0,0,0,0,0,0
49035NRV035,49,035,NRV035,0.09,0.16,0,0,0,0
49035NRV051,49,035,NRV051,0,0,0,0,0,0
49035NRV055,49,035,NRV055,0,0,0,0,0,0
49035NRV063,49,035,NRV063,0,0,0,0,0,0
49035NRV067,49,035,NRV067,0,0,0,0,0,0
49035NRV071,49,035,NRV071,0,0,0,0,0,0
49035NRV61A,49,035,NRV61A,0,0,0,0,0,0
49035NRV61B,49,035,NRV61B,0.03,0.08,0,0,0,0
49035PCN001,49,035,PCN001,48.93,78.2,0.02,1.61,0.44,0.18
49035RIV001,49,035,RIV001,763,168,3,21,17,0
49035RIV002,49,035,RIV002,405,175,4,19,10,1
49035RIV003,49,035,RIV003,640,154,7,23,20,3
49035RIV004,49,035,RIV004,529,150,14,26,11,1
49035RIV005,49,035,RIV005,409,102,4,12,19,2
49035RIV006,49,035,RIV006,39,8,1,1,5,0
49035RIV007,49,035,RIV007,233,107,0,14,5,1
49035RIV008,49,035,RIV008,629.65,146.2,4.87,9.75,28.27,0
49035RIV009,49,035,RIV009,445.13,138.73,3.99,12.97,11.98,2
49035RIV010,49,035,RIV010,541.48,175.04,4.05,13.94,15.86,0.03
49035RIV011,49,035,RIV011,155.08,44.17,6.58,3.76,8.46,0
49035RIV012,49,035,RIV012,398,163,7,15,15,0
49035RIV013,49,035,RIV013,209,91,5,7,5,1
49035RIV015,49,035,RIV015,739,197,5,15,15,2
49035RIV016,49,035,RIV016,593,146,3,16,21,3
49035RIV017,49,035,RIV017,493.92,170.83,4.42,25.24,21.54,0
49035RIV019,49,035,RIV019,430,177,6,25,12,2
49035RIV020,49,035,RIV020,351,125,4,10,11,0
49035RIV021,49,035,RIV021,494,129,2,12,15,2
49035RIV022,49,035,RIV022,460,172,8,21,17,3
49035RIV023,49,035,RIV023,441.82,74.62,8.84,19.64,19.64,0
49035RIV024,49,035,RIV024,271,62,0,7,5,0
49035RIV025,49,035,RIV025,536.3,164.9,5.94,12.63,12.63,0.74
49035RIV026,49,035,RIV026,675.75,210.72,13.13,28.75,28.24,1.98
49035RIV027,49,035,RIV027,277.18,65.63,2.84,6.38,6.33,0.66
49035RIV028,49,035,RIV028,159.98,51.02,2.59,0.86,6.05,0.86
49035RIV029,49,035,RIV029,351,83,3,8,20,0
49035RIV030,49,035,RIV030,175,45,3,5,3,1
49035RIV031,49,035,RIV031,364,78,2,1,5,1
49035RIV18A,49,035,RIV18A,57.44,18.99,0.62,1.7,1.29,0.05
49035RIV18B,49,035,RIV18B,162.59,56.22,1.52,4.56,3.04,0
49035SAN001,49,035,SAN001,257.77,229.1,9.72,9.88,6.43,0.84
49035SAN002,49,035,SAN002,114.44,68.24,2.21,0.49,4.27,0
49035SAN003,49,035,SAN003,103.76,139.68,5.99,8.98,8.98,1
49035SAN004,49,035,SAN004,189,220,11,10,6,1
49035SAN005,49,035,SAN005,375,305,14,20,15,1
49035SAN006,49,035,SAN006,149.24,125.88,3.95,5,7.84,1.93
49035SAN007,49,035,SAN007,76,92,5,4,4,0
49035SAN009,49,035,SAN009,506,331,13,21,20,1
49035SAN010,49,035,SAN010,110.97,92.07,2.03,2.03,1.24,0.25
49035SAN011,49,035,SAN011,431.64,347.73,7.02,18.46,26.37,1.09
49035SAN012,49,035,SAN012,299.43,216.73,0.95,10.46,9.51,1.9
49035SAN013,49,035,SAN013,261.5,235.64,8.02,16.04,16.04,3.01
49035SAN014,49,035,SAN014,287.07,251.13,6.06,11,6.06,0
49035SAN015,49,035,SAN015,320.78,253,12.22,12,17.22,1
49035SAN016,49,035,SAN016,103.56,103.76,2.79,5.51,3.73,0
49035SAN018,49,035,SAN018,334.65,230.79,2.88,17.31,10.58,2.88
49035SAN019,49,035,SAN019,247.47,159.5,5.02,12.08,9.07,1.01
49035SAN020,49,035,SAN020,66.03,52.93,0.97,0.97,3.76,0.75
49035SAN021,49,035,SAN021,172.05,141.03,4,10,6,1
49035SAN022,49,035,SAN022,484.44,330.07,2.91,18.33,12.53,0.97
49035SAN024,49,035,SAN024,388.85,210.57,5.02,16.17,18.26,0
49035SAN026,49,035,SAN026,318,202,3,22,9,5
49035SAN027,49,035,SAN027,451,260,4,13,13,0
49035SAN029,49,035,SAN029,335,239,5,12,6,1
49035SAN030,49,035,SAN030,308.95,123.4,0.16,11.32,1.08,0.02
49035SAN031,49,035,SAN031,287,228,4,7,2,2
49035SAN032,49,035,SAN032,258.29,152.64,2.04,4.08,11.02,0.01
49035SAN033,49,035,SAN033,478.85,328.89,1.12,17.24,7.06,3.02
49035SAN034,49,035,SAN034,260,202,8,25,5,2
49035SAN035,49,035,SAN035,187,176,4,8,5,0
49035SAN036,49,035,SAN036,234,205,6,11,12,1
49035SAN038,49,035,SAN038,527.04,270.19,0.29,12.37,12.45,1.01
49035SAN039,49,035,SAN039,273.58,286.49,14.05,10.11,9.07,0.01
49035SAN040,49,035,SAN040,136.51,113.78,1.65,8.23,5.84,1.01
49035SAN041,49,035,SAN041,225.53,173.48,6.39,11.87,8.22,0
49035SAN042,49,035,SAN042,296,219,4,19,17,2
49035SAN043,49,035,SAN043,262,145,3,10,7,0
49035SAN044,49,035,SAN044,371,283,4,16,12,3
49035SAN045,49,035,SAN045,498,372,14,33,23,4
49035SAN048,49,035,SAN048,335.91,297.89,9,25.99,12,0
49035SAN049,49,035,SAN049,362.54,312.41,13.05,18.1,13.04,0.01
49035SAN050,49,035,SAN050,421.31,245.2,7,14.01,9.01,0
49035SAN051,49,035,SAN051,325.12,274,9.03,19.13,11.14,0.18
49035SAN052,49,035,SAN052,73.64,73.64,1,4.98,0,0
49035SAN053,49,035,SAN053,363,265,9,16,14,0
49035SAN054,49,035,SAN054,330,299,3,20,6,3
49035SAN055,49,035,SAN055,255,277,3,15,6,1
49035SAN056,49,035,SAN056,424.45,337.6,11.02,8.07,13.03,0.01
49035SAN058,49,035,SAN058,430,312,8,9,9,4
49035SAN060,49,035,SAN060,418.36,250.45,7.5,11.26,11.26,2.81
49035SAN061,49,035,SAN061,311.3,135.96,6.56,9.38,10.31,0
49035SAN062,49,035,SAN062,210.7,200.04,5.44,14.62,13.69,1
49035SAN063,49,035,SAN063,398,188,7,14,9,1
49035SAN064,49,035,SAN064,282,148,8,6,7,3
49035SAN065,49,035,SAN065,384,227,7,16,14,1
49035SAN066,49,035,SAN066,322,191,7,6,8,0
49035SAN067,49,035,SAN067,377,245,7,10,10,3
49035SAN068,49,035,SAN068,119,125,1,4,2,1
49035SAN069,49,035,SAN069,303,189,6,17,14,3
49035SAN071,49,035,SAN071,221,147,7,9,12,0
49035SAN072,49,035,SAN072,441.77,199.23,9,14,18.63,1
49035SAN073,49,035,SAN073,444.68,159.31,6,9,13.11,6
49035SAN074,49,035,SAN074,398.68,181.66,1.02,12.07,7.51,1.02
49035SAN075,49,035,SAN075,331.32,147.26,2.55,6.09,10.44,0.92
49035SAN076,49,035,SAN076,318.76,133.34,0.64,7.93,10.53,2.03
49035SAN078,49,035,SAN078,372.99,227.53,6.56,27.47,7.9,0
49035SAN079,49,035,SAN079,510,261,7,32,9,1
49035SAN080,49,035,SAN080,190.9,112.61,1.08,5.62,2.77,1
49035SAN081,49,035,SAN081,493,219,6,17,21,1
49035SAN082,49,035,SAN082,478,261,10,14,7,1
49035SAN084,49,035,SAN084,446.23,214.1,2,7,7.04,0
49035SAN086,49,035,SAN086,467.31,297.56,7.99,25.96,10.98,3
49035SAN088,49,035,SAN088,0,0,0,0,0,0
49035SAN33I,49,035,SAN33I,38.78,27.71,0.69,1.37,0.34,0.09
49035SAN57A,49,035,SAN57A,458.86,334.41,8.34,16.35,13.72,0.82
49035SAN57B,49,035,SAN57B,91.2,66.98,1.77,3.01,2.3,0.18
49035SAN59A,49,035,SAN59A,77.91,81.04,0.06,2.1,0.08,0.01
49035SAN59B,49,035,SAN59B,15.87,6.6,0.22,0.78,0.34,0.11
49035SAN77A,49,035,SAN77A,186.48,105.6,0.69,10.38,7.3,0.01
49035SAN77B,49,035,SAN77B,52.7,29.61,0.19,2.93,2.01,0
49035SAN87E,49,035,SAN87E,251.72,126.77,2.8,5.66,1.76,1.14
49035SAN87W,49,035,SAN87W,197.25,99.51,2.21,4.42,1.33,0.88
49035SAN88W,49,035,SAN88W,2.14,2.36,0.07,0.13,0.05,0
49035SHL001,49,035,SHL001,45,41,1,9,4,0
49035SHL002,49,035,SHL002,154.5,180.36,5.98,10.96,10.96,1.99
49035SHL004,49,035,SHL004,49.07,35.18,0,1.85,2.78,0
49035SHL005,49,035,SHL005,78,32,3,0,5,0
49035SHL006,49,035,SHL006,151.11,125.26,2.98,3.98,5.96,0
49035SIL009,49,035,SIL009,25.15,25.87,0.72,0,0.72,0
49035SIL13A,49,035,SIL13A,3.42,1.57,0,0,0.57,0
49035SIL13B,49,035,SIL13B,3.91,1.79,0,0,0.65,0
49035SJD001,49,035,SJD001,516.63,228.84,6,20.99,21.98,3
49035SJD002,49,035,SJD002,24,9,0,2,0,0
49035SJD003,49,035,SJD003,515,153,3,22,11,0
49035SJD004,49,035,SJD004,496,167,9,17,10,0
49035SJD005,49,035,SJD005,381,121,3,15,6,0
49035SJD006,49,035,SJD006,508.2,354.27,6,27.14,7.04,0.98
49035SJD007,49,035,SJD007,302.54,94.04,1.27,16.27,13.8,1
49035SJD008,49,035,SJD008,687.78,228.33,3.25,18.59,14.51,2.08
49035SJD009,49,035,SJD009,59.46,24.96,0.73,0.73,2.2,0
49035SJD010,49,035,SJD010,494,114,1,8,21,0
49035SJD011,49,035,SJD011,425.66,268.47,5.91,14.45,12.1,1.92
49035SJD012,49,035,SJD012,610,164,2,16,11,1
49035SJD013,49,035,SJD013,592,157,5,16,11,1
49035SJD014,49,035,SJD014,519,175,8,11,21,1
49035SJD015,49,035,SJD015,471,127,5,4,13,2
49035SJD016,49,035,SJD016,464.58,100.69,4.98,4.98,9.97,1
49035SJD017,49,035,SJD017,625,220,5,15,9,0
49035SJD018,49,035,SJD018,373,121,2,8,10,0
49035SJD019,49,035,SJD019,545,82,2,6,2,3
49035SJD020,49,035,SJD020,65,21,0,1,0,0
49035SJD021,49,035,SJD021,365,125,2,2,9,1
49035SJD022,49,035,SJD022,686.38,286.24,8.91,21.79,12.88,1.98
49035SJD023,49,035,SJD023,515.91,299.02,4.39,23.64,6.33,0.01
49035SJD024,49,035,SJD024,507,164.87,5.25,23.06,8.13,3.17
49035SJD025,49,035,SJD025,395,195,9,15,5,1
49035SJD026,49,035,SJD026,538.18,278.8,4.86,16.51,7.77,0
49035SJD027,49,035,SJD027,756.25,440.01,8.5,23.06,8.17,0.66
49035SJD028,49,035,SJD028,307.06,154.71,2.36,14.92,8.64,0
49035SJD029,49,035,SJD029,417.88,161.85,2.94,7.85,8.83,0.98
49035SJD030,49,035,SJD030,584.1,229.41,7.03,14.25,13.01,0.98
49035SJD031,49,035,SJD031,578.94,173.5,8.05,14.34,14.2,3
49035SJD032,49,035,SJD032,667.67,320.24,6.56,28.16,8.89,2.2
49035SJD033,49,035,SJD033,734.05,237.23,6.81,23.33,23.33,0.97
49035SJD034,49,035,SJD034,434,116,4,8,9,0
49035SJD035,49,035,SJD035,315.58,170.85,1.74,7.56,1.2,1.16
49035SJD036,49,035,SJD036,396,129,2,8,4,2
49035SJD037,49,035,SJD037,254,112,2,9,4,2
49035SJD038,49,035,SJD038,579,212,10,15,11,5
49035SJD039,49,035,SJD039,63.87,21.27,0.01,1.03,0.02,0
49035SJD040,49,035,SJD040,545.07,176.05,7.96,13.93,15.91,0
49035SJD041,49,035,SJD041,619.52,191.96,7.95,11.06,7.14,1.97
49035SJD042,49,035,SJD042,424,221,4,15,13,0
49035SJD045,49,035,SJD045,225.12,153.07,1,5.01,4,1
49035SJD046,49,035,SJD046,247.79,52.7,7.37,3.05,5.06,0.06
49035SJD047,49,035,SJD047,431.88,132.74,1.87,6.54,4.67,2.8
49035SJD049,49,035,SJD049,264.32,53.59,5.98,10.99,14.4,1.95
49035SJD050,49,035,SJD050,231.93,60.95,6.04,5.07,9.09,0
49035SL151E,49,035,SL151E,98.94,244.06,2.64,12.31,1.32,1.32
49035SL151W,49,035,SL151W,77.15,190.3,2.06,9.6,1.03,1.03
49035SLC001,49,035,SLC001,10.95,5.97,1,1,0,0
49035SLC002,49,035,SLC002,143.99,251.36,5.91,15.7,3,0.97
49035SLC003,49,035,SLC003,184.34,341.92,7.93,14.87,8.92,0
49035SLC004,49,035,SLC004,128,223,1,10,7,1
49035SLC005,49,035,SLC005,170,293,9,12,7,0
49035SLC006,49,035,SLC006,96,225,2,7,2,1
49035SLC007,49,035,SLC007,188,263,9,23,14,1
49035SLC008,49,035,SLC008,51,107,1,8,0,0
49035SLC009,49,035,SLC009,246,494,12,19,4,3
49035SLC010,49,035,SLC010,48,97,2,3,1,0
49035SLC011,49,035,SLC011,187.05,421.6,8.91,14.85,6.93,0
49035SLC012,49,035,SLC012,242,487,14,13,8,1
49035SLC013,49,035,SLC013,92,243,2,12,2,1
49035SLC014,49,035,SLC014,153,267,1,8,4,0
49035SLC015,49,035,SLC015,244,469,10,19,16,2
49035SLC017,49,035,SLC017,59,184,2,4,5,0
49035SLC018,49,035,SLC018,153.33,434.44,6.39,27.38,8.21,0.91
49035SLC019,49,035,SLC019,187.27,625.55,10.96,38.85,9.96,2.99
49035SLC020,49,035,SLC020,323,735.31,4.18,17.29,4.4,3
49035SLC021,49,035,SLC021,124.67,464.56,7.61,16.62,5.79,0.09
49035SLC023,49,035,SLC023,193,543,4,15,5,1
49035SLC025,49,035,SLC025,321.85,512.76,9,16.99,8,2
49035SLC026,49,035,SLC026,208.82,490.26,0,9.08,2.72,0
49035SLC027,49,035,SLC027,180,449,3,2,5,3
49035SLC028,49,035,SLC028,56,67,0,2,0,0
49035SLC029,49,035,SLC029,135.34,442.67,2.82,5.64,1.88,0
49035SLC030,49,035,SLC030,127,538,4,9,1,2
49035SLC031,49,035,SLC031,101,451,1,17,4,2
49035SLC032,49,035,SLC032,232,595,9,22,3,3
49035SLC033,49,035,SLC033,135,508,3,20,5,2
49035SLC034,49,035,SLC034,90,487,5,6,1,0
49035SLC035,49,035,SLC035,436,382,5,9,7,0
49035SLC039,49,035,SLC039,104,521,3,8,0,2
49035SLC040,49,035,SLC040,98,345,2,6,4,0
49035SLC041,49,035,SLC041,179,627,0,11,2,2
49035SLC042,49,035,SLC042,138,430,2,4,1,1
49035SLC043,49,035,SLC043,174.93,323.84,5.07,6.35,1.13,1.02
49035SLC045,49,035,SLC045,202.39,415.02,9.05,21.24,10.09,2.02
49035SLC048,49,035,SLC048,184,460,10,19,9,4
49035SLC049,49,035,SLC049,158,319,5,19,10,0
49035SLC050,49,035,SLC050,215,555,18,29,21,0
49035SLC051,49,035,SLC051,137,317,7,12,5,1
49035SLC052,49,035,SLC052,175.73,618.45,11.04,28.15,6.04,0.01
49035SLC054,49,035,SLC054,399,611,8,24,8,5
49035SLC055,49,035,SLC055,112.44,432.24,8.29,17.51,1.84,0.92
49035SLC057,49,035,SLC057,169,637,9,24,6,1
49035SLC059,49,035,SLC059,175,833,14,40,9,2
49035SLC060,49,035,SLC060,190,705,9,21,6,2
49035SLC062,49,035,SLC062,190,623,13,23,9,1
49035SLC064,49,035,SLC064,210,812,8,34,8,1
49035SLC065,49,035,SLC065,151.63,567.6,4.99,16.96,4.99,2
49035SLC068,49,035,SLC068,134.37,472.4,6.01,10.04,6.01,2
49035SLC069,49,035,SLC069,38,135,1,4,0,0
49035SLC070,49,035,SLC070,168,743,7,29,4,2
49035SLC071,49,035,SLC071,129,494,7,20,4,3
49035SLC072,49,035,SLC072,198,667,10,19,3,2
49035SLC073,49,035,SLC073,1,20,0,1,0,0
49035SLC074,49,035,SLC074,25,56,1,3,0,0
49035SLC076,49,035,SLC076,134,563,6,12,3,2
49035SLC078,49,035,SLC078,135,450,0,4,0,1
49035SLC083,49,035,SLC083,217.34,456.49,17.35,24.76,12.54,2.98
49035SLC085,49,035,SLC085,220.93,444.18,9.15,14.31,14.21,4
49035SLC086,49,035,SLC086,186.11,435.47,15.15,29.8,18.62,0.1
49035SLC090,49,035,SLC090,108,481,10,18,14,2
49035SLC091,49,035,SLC091,66.18,282.63,8.05,11.63,1.79,0
49035SLC092,49,035,SLC092,172,514,11,15,9,3
49035SLC093,49,035,SLC093,104,562,3,15,1,2
49035SLC094,49,035,SLC094,98,596,10,12,7,1
49035SLC097,49,035,SLC097,145,797,10,25,7,2
49035SLC098,49,035,SLC098,141,617,5,18,1,1
49035SLC099,49,035,SLC099,97,439,2,15,3,1
49035SLC100,49,035,SLC100,94,324,8,10,8,1
49035SLC101,49,035,SLC101,95,450,8,15,0,0
49035SLC102,49,035,SLC102,96,299,8,8,1,0
49035SLC103,49,035,SLC103,129,707,3,20,2,1
49035SLC105,49,035,SLC105,128,542,2,16,4,2
49035SLC106,49,035,SLC106,160.6,305.79,1.27,8.58,2.55,0.42
49035SLC107,49,035,SLC107,86,462,2,8,1,1
49035SLC108,49,035,SLC108,90,544,4,10,3,2
49035SLC109,49,035,SLC109,129,654,6,18,5,1
49035SLC110,49,035,SLC110,108,608,9,10,1,1
49035SLC112,49,035,SLC112,73,360,3,17,2,0
49035SLC114,49,035,SLC114,146,721,4,20,6,1
49035SLC115,49,035,SLC115,104,512,5,20,2,0
49035SLC116,49,035,SLC116,161,396,3,5,5,0
49035SLC117,49,035,SLC117,178,391,1,3,4,0
49035SLC118,49,035,SLC118,182,424,1,8,2,0
49035SLC119,49,035,SLC119,130,608,4,12,3,1
49035SLC121,49,035,SLC121,171,646,3,10,6,3
49035SLC123,49,035,SLC123,115,487,7,4,6,2
49035SLC125,49,035,SLC125,127,494,4,9,1,2
49035SLC128,49,035,SLC128,363,436,3,3,2,0
49035SLC129,49,035,SLC129,184,350,4,3,2,0
49035SLC130,49,035,SLC130,283,387,3,5,5,0
49035SLC131,49,035,SLC131,183,402,4,7,5,0
49035SLC132,49,035,SLC132,247,489,1,21,3,1
49035SLC134,49,035,SLC134,167,291,1,3,2,0
49035SLC135,49,035,SLC135,252,301,0,7,1,1
49035SLC136,49,035,SLC136,158,226.58,0.1,4.95,1.47,0.67
49035SLC137,49,035,SLC137,228,385,4,7,7,0
49035SLC138,49,035,SLC138,270,487,8,12,1,1
49035SLC140,49,035,SLC140,282.02,276.06,2,1,0,0
49035SLC141,49,035,SLC141,238.1,405.47,1.99,6.97,1.99,1.99
49035SLC142,49,035,SLC142,193,425,4,12,1,0
49035SLC143,49,035,SLC143,169,370,4,7,2,5
49035SLC144,49,035,SLC144,210.91,383.84,1,8,2,0
49035SLC146,49,035,SLC146,76,226,5,10,2,0
49035SLC147,49,035,SLC147,189,565,8,17,3,3
49035SLC148,49,035,SLC148,128,338,3,18,5,1
49035SLC149,49,035,SLC149,200,577,7,20,5,2
49035SLC150,49,035,SLC150,4,7.43,0,1.14,0,0
49035SLC152,49,035,SLC152,270.74,534.45,4.32,16.16,12.66,0.33
49035SLC153,49,035,SLC153,1.97,3.65,0,0.56,0,0
49035SLC154,49,035,SLC154,0,0,0,0,0,0
49035SLC155,49,035,SLC155,326,410,2,11,6,1
49035SLC156,49,035,SLC156,205,415,2,8,6,0
49035SLC158,49,035,SLC158,135.26,280.55,6.68,5.84,3.34,1.67
49035SLC159,49,035,SLC159,196.6,357.6,3.01,10.06,2.02,0
49035SLC160,49,035,SLC160,326,488,5,15,6,0
49035SLC163,49,035,SLC163,326.9,300.53,4.01,10.03,2.01,1.01
49035SLC164,49,035,SLC164,178.34,396.63,1.95,9.75,2.92,0.97
49035SLC166,49,035,SLC166,359.66,250.37,3.05,3.25,0.08,0.03
49035SLC167,49,035,SLC167,348.55,459.79,6.02,7.79,8.92,0.08
49035SLC80E,49,035,SLC80E,158.98,188.18,2.16,11.18,4.33,0.72
49035SLC80S,49,035,SLC80S,70.16,83.05,0.95,4.93,1.91,0.32
49035SLC80W,49,035,SLC80W,102.39,121.19,1.39,7.2,2.79,0.46
49035SLNR60,49,035,SLNR60,0,0,0,0,0,0
49035SNB001,49,035,SNB001,1.91,5.74,0,0,0,0
49035SSL001,49,035,SSL001,52,133,0,4,1,0
49035SSL002,49,035,SSL002,104,247,1,2,3,2
49035SSL003,49,035,SSL003,14,28,2,1,3,0
49035SSL004,49,035,SSL004,116,360,7,13,7,0
49035SSL005,49,035,SSL005,163.03,346.92,4,13.29,4,1
49035SSL006,49,035,SSL006,190.71,504.23,10.98,18.97,3.99,1
49035SSL007,49,035,SSL007,256,503,6,28,23,4
49035SSL008,49,035,SSL008,139.29,290.77,3.02,20.03,1.01,1
49035SSL009,49,035,SSL009,99,229,5,9,6,1
49035SSL010,49,035,SSL010,155,311,8,8,7,2
49035SSL011,49,035,SSL011,201,329,6,17,15,1
49035SSL012,49,035,SSL012,74,151,4,8,3,0
49035SSL014,49,035,SSL014,319,623,10,24,11,3
49035SWT001,49,035,SWT001,231.5,127.69,4.59,14.7,7.35,0
49035SWT002,49,035,SWT002,0,0,0,0,0.74,0
49035TAY001,49,035,TAY001,352,419,17,21,24,2
49035TAY002,49,035,TAY002,283,230,9,12,5,1
49035TAY004,49,035,TAY004,237,326,9,22,5,4
49035TAY007,49,035,TAY007,337,265,7,16,20,3
49035TAY008,49,035,TAY008,363,454,11,25,24,1
49035TAY010,49,035,TAY010,121,161,9,9,17,1
49035TAY011,49,035,TAY011,261,329,15,15,10,0
49035TAY012,49,035,TAY012,118,182,10,19,10,0
49035TAY013,49,035,TAY013,116.51,143.3,4.04,13.12,11.13,1.01
49035TAY014,49,035,TAY014,366,287,10,16,14,0
49035TAY015,49,035,TAY015,355,249,7,23,11,0
49035TAY016,49,035,TAY016,339,301,7,19,14,1
49035TAY017,49,035,TAY017,333,176,7,12,9,0
49035TAY020,49,035,TAY020,364,288,14,20,16,1
49035TAY021,49,035,TAY021,351,233,11,18,5,0
49035TAY022,49,035,TAY022,186,102,7,8,3,1
49035TAY023,49,035,TAY023,240,234,5,16,13,0
49035TAY024,49,035,TAY024,372,213,4,13,7,0
49035TAY025,49,035,TAY025,266,186,4,12,7,2
49035TAY026,49,035,TAY026,210.49,181.7,4.96,16.88,17.87,0.99
49035TAY027,49,035,TAY027,278,220,11,15,8,0
49035TAY028,49,035,TAY028,235,233,10,16,16,0
49035TAY029,49,035,TAY029,6,13,0,3,1,0
49035TAY030,49,035,TAY030,338,227,1,11,8,1
49035TAY031,49,035,TAY031,251,210,6,9,11,1
49035TAY032,49,035,TAY032,244,199,8,7,15,0
49035TAY033,49,035,TAY033,222.38,191.11,5.05,12.11,10.05,0.03
49035TAY034,49,035,TAY034,326.26,229.26,2.23,18.64,8.64,2.09
49035TAY035,49,035,TAY035,431.51,258.25,2.01,16.02,11.02,3
49035TAY036,49,035,TAY036,155,151,4,6,7,0
49035TAY037,49,035,TAY037,246,201,11,18,13,4
49035TAY038,49,035,TAY038,233.07,240.74,6.07,4.29,10.04,0.02
49035TAY039,49,035,TAY039,351,203,3,12,14,3
49035TAY040,49,035,TAY040,350.85,232.58,7.95,6.96,4.97,1.99
49035TAY041,49,035,TAY041,331.51,165.41,1.09,10.06,8.02,0.01
49035TAY042,49,035,TAY042,387.15,227.42,6.05,6.04,16.03,1.01
49035TAY043,49,035,TAY043,356.31,211.75,11,13.22,13.08,1.08
49035TAY044,49,035,TAY044,2,3,0,0,0,0
49035TAY45A,49,035,TAY45A,243.12,126.06,2.7,11.71,6.3,0.9
49035TAY45B,49,035,TAY45B,26.88,13.94,0.3,1.29,0.7,0.1
49035WBN001,49,035,WBN001,307.95,224.48,4.96,21.78,12.68,1.79
49035WBN002,49,035,WBN002,14.03,5.02,0,0,1,0
49035WBN003,49,035,WBN003,0,7,0,0,0,0
49035WBN004,49,035,WBN004,5.78,5.43,0.17,0.38,0.15,0.02
49035WBN005,49,035,WBN005,98.86,54.21,1.53,7.55,1.49,1.21
49035WCN01A,49,035,WCN01A,159.99,113.63,2.43,8.2,6.45,0.56
49035WCN01B,49,035,WCN01B,55.59,36.17,0.53,2.66,2.39,0.27
49035WCR002,49,035,WCR002,48.24,30.48,0.1,3.06,1,0.01
49035WCR03U,49,035,WCR03U,47.88,34.22,0.85,1.69,0.42,0.11
49035WCR05N,49,035,WCR05N,44.78,32.06,0.78,1.56,0.39,0.1
49035WCR05S,49,035,WCR05S,196.84,140.66,3.48,6.97,1.74,0.44
