GEOID,area_land,area_water,G16PREDCli,G16PRERTru,G16PREGSte,G16PRELJoh,G16PRECCas,G16USSDSch,G16USSRCar,G16USSAGiu,G16USSLKok,G16USSCAll
150030092022010,4612,0,39,23.5,1.4,2.4,1,48.2,15.1,0.2,0.9,1.5
150030092022011,2972,0,28.8,17.3,1,1.8,0.8,35.5,11.2,0.1,0.7,1.1
150030092022012,2873,0,182.3,109.7,6.3,11.4,4.8,225.2,70.7,0.8,4.3,7.1
150030092031000,33112,0,0,0,0,0,0,0,0,0,0,0
150030092031001,241001,0,29.2,17.4,1,1.8,0.8,35.8,11.4,0.1,0.7,1.2
150030092031002,28627,0,47.3,28.4,1.6,3,1.3,58.4,18.3,0.2,1.1,1.9
150030092031003,33107,0,0,0,0,0,0,0,0,0,0,0
150030092031004,32151,0,102.5,61.6,3.6,6.4,2.7,126.6,39.7,0.5,2.4,4
150030092031005,187957,0,0,0,0,0,0,0,0,0,0,0
150030092031006,15767,0,22.3,13.4,0.8,1.4,0.6,27.6,8.7,0.1,0.5,0.9
150030092031007,29498,0,17,10.2,0.6,1.1,0.5,21,6.6,0.1,0.4,0.7
150030092031008,17503,0,0,0,0,0,0,0,0,0,0,0
150030092031009,14741,0,53.7,32.3,1.9,3.4,1.4,66.4,20.8,0.2,1.3,2.1
150030092031010,49080,0,1.5,0.9,0.1,0.1,0,1.8,0.6,0,0,0.1
150030092031011,33910,0,23.5,14.1,0.8,1.5,0.6,29,9.1,0.1,0.5,0.9
150030092031012,183530,0,319.1,192,11.1,20,8.5,394.2,123.7,1.4,7.5,12.5
150030092031013,0,13047,12.6,7.6,0.4,0.8,0.3,15.6,4.9,0.1,0.3,0.5
150030092031014,65073,0,0,0,0,0,0,0,0,0,0,0
150030093011000,14616,0,0.1,0,0,0,0,0.1,0,0,0,0
150030093011001,246494,0,8.3,4.6,0.2,0.5,0.2,9.6,3.2,0,0.2,0.4
150030093011002,26468,0,2.4,1.3,0.1,0.2,0.1,2.7,0.9,0,0.1,0.1
150030093011003,0,31557,0,0,0,0,0,0,0,0,0,0
150030093011004,25075,0,0,0,0,0,0,0,0,0,0,0
150030093011005,18883,0,3.8,2.1,0.1,0.2,0.1,4.4,1.5,0,0.1,0.2
150030093011006,26885,0,25,14,0.6,1.6,0.7,29,9.8,0.1,0.7,1.2
150030093011007,3373,0,0,0,0,0,0,0,0,0,0,0
150030093021000,14700,0,0.2,0.1,0,0,0,0.2,0.1,0,0,0
150030093021001,268590,0,43.4,24.4,1,2.8,1.3,50.3,17.1,0.2,1.3,2.1
150030093021002,66132,0,3.1,1.7,0.1,0.2,0.1,3.6,1.2,0,0.1,0.2
150030093021003,24441,0,9,5.1,0.2,0.6,0.3,10.5,3.6,0,0.3,0.4
150030093021004,26944,0,35.9,20.2,0.8,2.3,1.1,41.6,14.1,0.2,1,1.8
150030093021005,37922,0,10.3,5.8,0.2,0.7,0.3,11.9,4,0,0.3,0.5
150030093021006,12378,0,2.4,1.3,0.1,0.2,0.1,2.7,0.9,0,0.1,0.1
150030093022000,14316,0,0,0,0,0,0,0,0,0,0,0
150030093022001,14235,0,6.7,3.7,0.2,0.4,0.2,7.7,2.6,0,0.2,0.3
150030093022002,13954,0,18.3,10.3,0.4,1.2,0.5,21.3,7.2,0.1,0.5,0.9
150030093022003,23473,0,0.2,0.1,0,0,0,0.2,0.1,0,0,0
150030093022004,14917,0,0,0,0,0,0,0,0,0,0,0
150030093022005,18146,0,0,0,0,0,0,0,0,0,0,0
150030093022006,18224,0,0,0,0,0,0,0,0,0,0,0
150030093022007,21325,0,5.9,3.3,0.1,0.4,0.2,6.8,2.3,0,0.2,0.3
150030093022008,0,11109,0,0,0,0,0,0,0,0,0,0
150030093022009,2049,0,11.3,6.4,0.3,0.7,0.3,13.1,4.5,0.1,0.3,0.6
150030093023000,53474,0,5,2.8,0.1,0.3,0.1,5.8,2,0,0.1,0.2
150030093023001,39696,0,0,0,0,0,0,0,0,0,0,0
150030093023002,11792,0,0,0,0,0,0,0,0,0,0,0
150030093023003,9439,0,0,0,0,0,0,0,0,0,0,0
150030093023004,8121,0,11.6,6.5,0.3,0.7,0.3,13.4,4.6,0.1,0.3,0.6
150030093023005,48966,0,0.2,0.1,0,0,0,0.2,0.1,0,0,0
150030093023006,7735,0,0,0,0,0,0,0,0,0,0,0
150030093023007,0,14059,0,0,0,0,0,0,0,0,0,0
150030093023008,16460,0,0,0,0,0,0,0,0,0,0,0
150030093023009,15580,0,9.5,5.3,0.2,0.6,0.3,11,3.7,0,0.3,0.5
150030093023010,15978,0,0.4,0.2,0,0,0,0.4,0.1,0,0,0
150030093023011,11376,0,3.4,1.9,0.1,0.2,0.1,4,1.3,0,0.1,0.2
150030094011000,0,374428,8.8,4.9,0.2,0.6,0.3,10.2,3.5,0,0.3,0.4
150030094011001,305731,0,40.1,22.5,0.9,2.5,1.2,46.5,15.8,0.2,1.2,2
150030094011002,124094,0,9.8,5.5,0.2,0.6,0.3,11.4,3.9,0,0.3,0.5
150030094011003,20643,0,0,0,0,0,0,0,0,0,0,0
150030094011004,17786,0,0,0,0,0,0,0,0,0,0,0
150030094011005,19120,0,0,0,0,0,0,0,0,0,0,0
150030094011006,46038,0,0,0,0,0,0,0,0,0,0,0
150030094011007,65505,0,0,0,0,0,0,0,0,0,0,0
150030094011008,25473,0,0,0,0,0,0,0,0,0,0,0
150030094021000,891,0,0,0,0,0,0,0,0,0,0,0
150030094021001,97093,0,0,0,0,0,0,0,0,0,0,0
150030094021002,14149,0,0,0,0,0,0,0,0,0,0,0
150030094021003,22951,0,0,0,0,0,0,0,0,0,0,0
150030094021004,16241,0,0,0,0,0,0,0,0,0,0,0
150030094021005,13274,0,23.3,13.1,0.5,1.5,0.7,27,9.2,0.1,0.7,1.1
150030094022000,27384,0,3.8,2.1,0.1,0.2,0.1,4.4,1.5,0,0.1,0.2
150030094022001,5153,0,7.5,4.2,0.2,0.5,0.2,8.8,3,0,0.2,0.4
150030094022002,18756,0,0,0,0,0,0,0,0,0,0,0
150030094022003,59951,0,0,0,0,0,0,0,0,0,0,0
150030094022004,116160,0,0,0,0,0,0,0,0,0,0,0
150030094022005,2173,0,0,0,0,0,0,0,0,0,0,0
150030094022006,6606,0,0,0,0,0,0,0,0,0,0,0
150030094022007,0,45735,11.9,6.7,0.3,0.8,0.4,13.8,4.7,0.1,0.3,0.6
150030094022008,16932,0,0,0,0,0,0,0,0,0,0,0
150030094023000,337,1382,37.8,21.2,0.9,2.4,1.1,43.9,14.9,0.2,1.1,1.9
150030094023001,0,158662,19.1,10.7,0.4,1.2,0.6,22.1,7.5,0.1,0.6,0.9
150030094023002,126321,0,0.5,0.3,0,0,0,0.6,0.2,0,0,0
150030094023003,12369,0,12.2,6.9,0.3,0.8,0.4,14.1,4.8,0.1,0.4,0.6
150030095071000,14893,0,0,0,0,0,0,0,0,0,0,0
150030095071001,7484,0,5.7,3.1,0.3,0.4,0.1,6.3,2.4,0,0.3,0.3
150030095071002,81998,0,0,0,0,0,0,0,0,0,0,0
150030095071003,314962,0,10.4,5.6,0.6,0.7,0.2,11.4,4.4,0.1,0.5,0.6
150030095071004,797294,0,3,1.6,0.2,0.2,0.1,3.3,1.3,0,0.1,0.2
150030095071005,53665,0,3.7,2,0.2,0.3,0.1,4,1.5,0,0.2,0.2
150030095071006,97755,0,0.6,0.3,0,0,0,0.7,0.3,0,0,0
150030095071007,2076,0,0,0,0,0,0,0,0,0,0,0
150030095072000,118840,0,24.5,13.2,1.5,1.7,0.5,26.9,10.3,0.2,1.2,1.3
150030095072001,93950,0,19.6,10.5,1.2,1.4,0.4,21.4,8.2,0.1,1,1.1
150030095072002,60649,0,3.2,1.7,0.2,0.2,0.1,3.6,1.4,0,0.2,0.2
150030095072003,40230,0,0,0,0,0,0,0,0,0,0,0
150030095072004,71590,0,0,0,0,0,0,0,0,0,0,0
150030095081000,22658,0,4.8,2.6,0.3,0.3,0.1,5.2,2,0,0.2,0.3
150030095081001,23275,0,0.7,0.4,0,0,0,0.7,0.3,0,0,0
150030095081002,386904,0,10,5.4,0.6,0.7,0.2,10.9,4.2,0.1,0.5,0.5
150030095081003,24785,0,36.4,19.6,2.2,2.6,0.8,39.9,15.3,0.3,1.8,2
150030095081004,55741,0,55,29.6,3.3,3.9,1.2,60.2,23.1,0.4,2.7,3
150030095081005,14562,0,0,0,0,0,0,0,0,0,0,0
150030095081006,57701,0,2,1.1,0.1,0.1,0,2.2,0.8,0,0.1,0.1
150030095081007,27085,0,0,0,0,0,0,0,0,0,0,0
150030095081008,3940,0,0,0,0,0,0,0,0,0,0,0
150030095081009,63659,0,4.7,2.5,0.3,0.3,0.1,5.2,2,0,0.2,0.3
150030095081010,20574,0,0,0,0,0,0,0,0,0,0,0
150030095081011,3576,0,1.7,0.9,0.1,0.1,0,1.9,0.7,0,0.1,0.1
150030095091000,7743,0,1.6,0.9,0.1,0.1,0,1.8,0.7,0,0.1,0.1
150030095091001,43678,0,7.3,3.9,0.4,0.5,0.2,8,3.1,0.1,0.4,0.4
150030095091002,19003,0,2.6,1.4,0.2,0.2,0.1,2.9,1.1,0,0.1,0.1
150030095091003,3534,0,11.5,6.2,0.7,0.8,0.3,12.6,4.8,0.1,0.6,0.6
150030095091004,19981,0,1.1,0.6,0.1,0.1,0,1.2,0.5,0,0.1,0.1
150030095091005,21436,0,1.5,0.8,0.1,0.1,0,1.7,0.6,0,0.1,0.1
150030095091006,28003,0,0,0,0,0,0,0,0,0,0,0
150030095091007,44911,0,0.3,0.2,0,0,0,0.4,0.1,0,0,0
150030095091008,4697,0,0.2,0.1,0,0,0,0.2,0.1,0,0,0
150030095091009,16270,0,0.6,0.3,0,0,0,0.6,0.2,0,0,0
150030095091010,11660,0,0.5,0.2,0,0,0,0.5,0.2,0,0,0
150030095091011,3835,0,0.2,0.1,0,0,0,0.2,0.1,0,0,0
150030095092000,8109,0,0,0,0,0,0,0,0,0,0,0
150030095092001,65045,0,13.4,7.2,0.8,0.9,0.3,14.7,5.7,0.1,0.7,0.7
150030095092002,6808,0,0,0,0,0,0,0,0,0,0,0
150030095092003,32313,0,8.3,4.4,0.5,0.6,0.2,9.1,3.5,0.1,0.4,0.4
150030095092004,12092,0,2.3,1.2,0.1,0.2,0,2.5,1,0,0.1,0.1
150030095092005,28402,0,3.5,1.9,0.2,0.2,0.1,3.8,1.5,0,0.2,0.2
150030095092006,17069,0,14.8,7.9,0.9,1,0.3,16.2,6.2,0.1,0.7,0.8
150030095092007,28983,0,14.1,7.6,0.9,1,0.3,15.5,5.9,0.1,0.7,0.8
150030095092008,18530,0,0,0,0,0,0,0,0,0,0,0
150030095092009,94372,0,4.7,2.5,0.3,0.3,0.1,5.1,2,0,0.2,0.3
150030095092010,10547,0,2.3,1.2,0.1,0.2,0,2.5,0.9,0,0.1,0.1
150030095092011,7091,0,4,2.1,0.2,0.3,0.1,4.4,1.7,0,0.2,0.2
150030095092012,5654,0,5.5,3,0.3,0.4,0.1,6,2.3,0,0.3,0.3
150030095092013,13040,0,0,0,0,0,0,0,0,0,0,0
150030095092014,3900,0,0.8,0.4,0,0.1,0,0.9,0.3,0,0,0
150030095092015,91747,0,13.7,7.4,0.8,1,0.3,15,5.8,0.1,0.7,0.7
150030095092016,31685,0,13.6,7.3,0.8,1,0.3,14.9,5.7,0.1,0.7,0.7
150030095092017,24373,0,0,0,0,0,0,0,0,0,0,0
150030095092018,23981,0,1.9,1,0.1,0.1,0,2,0.8,0,0.1,0.1
150030095092019,4222,0,0,0,0,0,0,0,0,0,0,0
150030095101000,10797,0,0.9,0.5,0.1,0.1,0,1,0.4,0,0,0
150030095101001,4996,0,7.5,4.1,0.5,0.5,0.2,8.3,3.2,0.1,0.4,0.4
150030095101002,37168,0,0,0,0,0,0,0,0,0,0,0
150030095101003,3108,0,3.3,1.8,0.2,0.2,0.1,3.6,1.4,0,0.2,0.2
150030095101004,30461,0,0.2,0.1,0,0,0,0.3,0.1,0,0,0
150030095101005,13824,0,5.6,3,0.3,0.4,0.1,6.1,2.3,0,0.3,0.3
150030095101006,11332,0,6,3.2,0.4,0.4,0.1,6.6,2.5,0,0.3,0.3
150030095101007,5404,0,0.2,0.1,0,0,0,0.2,0.1,0,0,0
150030095101008,5338,0,5,2.7,0.3,0.3,0.1,5.4,2.1,0,0.2,0.3
150030095101009,4841,0,3,1.6,0.2,0.2,0.1,3.2,1.2,0,0.1,0.2
150030095101010,4126,0,2.4,1.3,0.1,0.2,0.1,2.7,1,0,0.1,0.1
150030095101011,22542,0,0,0,0,0,0,0,0,0,0,0
150030095101012,6557,0,4.9,2.7,0.3,0.3,0.1,5.4,2.1,0,0.2,0.3
150030095102000,6135,0,6.8,3.7,0.4,0.5,0.1,7.4,2.9,0,0.3,0.4
150030095102001,156776,0,2.6,1.4,0.2,0.2,0.1,2.9,1.1,0,0.1,0.1
150030095102002,17338,0,7.2,3.9,0.4,0.5,0.2,7.8,3,0.1,0.4,0.4
150030095102003,18233,0,8.7,4.7,0.5,0.6,0.2,9.6,3.7,0.1,0.4,0.5
150030095102004,4423,0,0.1,0.1,0,0,0,0.1,0.1,0,0,0
150030095102005,18475,0,0.3,0.2,0,0,0,0.4,0.1,0,0,0
150030095111000,99674,0,0,0,0,0,0,0,0,0,0,0
150030095111001,68247,0,0,0,0,0,0,0,0,0,0,0
150030095111002,82926,0,0,0,0,0,0,0,0,0,0,0
150030095111003,28121,0,8.2,4.4,0.5,0.6,0.2,9,3.5,0.1,0.4,0.4
150030095111004,27696,0,0,0,0,0,0,0,0,0,0,0
150030095111005,11917,0,2.5,1.4,0.2,0.2,0.1,2.8,1.1,0,0.1,0.1
150030095112000,4857,0,5.3,2.9,0.3,0.4,0.1,5.8,2.2,0,0.3,0.3
150030095112001,6070,0,3,1.6,0.2,0.2,0.1,3.3,1.3,0,0.1,0.2
150030095112002,88815,0,0.6,0.3,0,0,0,0.6,0.2,0,0,0
150030095112003,7418,0,0,0,0,0,0,0,0,0,0,0
150030095112004,5531,0,1.3,0.7,0.1,0.1,0,1.4,0.5,0,0.1,0.1
150030095112005,7085,0,0,0,0,0,0,0,0,0,0,0
150030095112006,8548,0,0.1,0,0,0,0,0.1,0,0,0,0
150030095112007,5438,0,0,0,0,0,0,0,0,0,0,0
150030095112008,135738,0,0.6,0.3,0,0,0,0.7,0.3,0,0,0
150030095112009,70242,0,6.3,3.4,0.4,0.4,0.1,6.9,2.7,0,0.3,0.3
150030095112010,21768,0,0.4,0.2,0,0,0,0.4,0.1,0,0,0
150030095112011,13142,0,0.1,0,0,0,0,0.1,0,0,0,0
150030095112012,13980,0,0,0,0,0,0,0,0,0,0,0
150030095112013,74772,0,0,0,0,0,0,0,0,0,0,0
150030095112014,114947,0,0,0,0,0,0,0,0,0,0,0
150030095112015,44335,0,0.3,0.2,0,0,0,0.3,0.1,0,0,0
150030095121000,74495,0,66.1,37.1,1.5,4.2,2,76.6,26,0.3,1.9,3.2
150030095121001,12666,0,0,0,0,0,0,0,0,0,0,0
150030095121002,0,4701,0.4,0.2,0,0,0,0.5,0.2,0,0,0
150030095121003,7381,0,0,0,0,0,0,0,0,0,0,0
150030095121004,1969,0,2.6,1.4,0.2,0.2,0.1,2.9,1.1,0,0.1,0.1
150030095121005,138417,0,25.7,13.8,1.5,1.8,0.6,28.1,10.8,0.2,1.3,1.4
150030095121006,19796,0,101.9,54.8,6.1,7.2,2.2,111.6,42.9,0.7,5,5.5
150030095121007,19295,0,0,0,0,0,0,0,0,0,0,0
150030095121008,21761,0,0,0,0,0,0,0,0,0,0,0
150030095121009,41106,0,0,0,0,0,0,0,0,0,0,0
150030095121010,17651,0,0,0,0,0,0,0,0,0,0,0
150030095121011,17692,0,0,0,0,0,0,0,0,0,0,0
150030095121012,17763,0,3.8,2,0.2,0.3,0.1,4.2,1.6,0,0.2,0.2
150030095121013,18056,0,0,0,0,0,0,0,0,0,0,0
150030095121014,18385,0,3.1,1.7,0.2,0.2,0.1,3.4,1.3,0,0.2,0.2
150030095121015,10705,0,3.1,1.6,0.2,0.2,0.1,3.4,1.3,0,0.2,0.2
150030095121016,236998,0,3.3,1.9,0.1,0.2,0.1,3.9,1.3,0,0.1,0.2
150030095121017,4707,0,0,0,0,0,0,0,0,0,0,0
150030095121018,16600,0,0,0,0,0,0,0,0,0,0,0
150030095121019,24184,0,0,0,0,0,0,0,0,0,0,0
150030095121020,3137,0,72.7,40.8,1.6,4.6,2.2,84.3,28.6,0.4,2.1,3.6
150030095121021,25094,0,110.5,62.1,2.5,7,3.3,128.1,43.5,0.5,3.2,5.4
150030095121022,16347,0,39.9,22.4,0.9,2.5,1.2,46.3,15.7,0.2,1.2,2
150030095121023,9052,0,0,0,0,0,0,0,0,0,0,0
150030095121024,18694,0,0,0,0,0,0,0,0,0,0,0
150030095121025,4604,0,1.5,0.8,0,0.1,0,1.7,0.6,0,0,0.1
150030095121026,1526,0,16.2,9.1,0.4,1,0.5,18.7,6.4,0.1,0.5,0.8
150030095121027,4646,0,0,0,0,0,0,0,0,0,0,0
150030095121028,1353,0,0,0,0,0,0,0,0,0,0,0
150030095121029,3902,0,0,0,0,0,0,0,0,0,0,0
150030095121030,19763,0,0,0,0,0,0,0,0,0,0,0
150030095122000,5383,0,1.5,0.8,0.1,0.1,0,1.6,0.6,0,0.1,0.1
150030095122001,354234,0,10.1,5.4,0.6,0.7,0.2,11,4.2,0.1,0.5,0.5
150030095122002,27593,0,0.8,0.4,0,0.1,0,0.9,0.3,0,0,0
150030095122003,86235,0,13.8,7.4,0.8,1,0.3,15.1,5.8,0.1,0.7,0.7
150030095122004,52026,0,0,0,0,0,0,0,0,0,0,0
150030095122005,38958,0,1.8,1,0.1,0.1,0,2,0.8,0,0.1,0.1
150030095122006,45080,0,0,0,0,0,0,0,0,0,0,0
150030095122007,43336,0,0,0,0,0,0,0,0,0,0,0
150030095122008,2827,0,0,0,0,0,0,0,0,0,0,0
150030095122009,45181,0,0,0,0,0,0,0,0,0,0,0
150030095122010,3598,0,1,0.5,0.1,0.1,0,1.1,0.4,0,0,0.1
150030095122011,242933,0,25.5,13.7,1.5,1.8,0.6,28,10.7,0.2,1.3,1.4
150030095122012,50051,0,0,0,0,0,0,0,0,0,0,0
150030095122013,76929,0,0,0,0,0,0,0,0,0,0,0
150030095122014,24464,0,0,0,0,0,0,0,0,0,0,0
150030095123000,20261,0,0.1,0,0,0,0,0.1,0,0,0,0
150030095123001,43326,0,2.7,1.4,0.2,0.2,0.1,2.9,1.1,0,0.1,0.1
150030095123002,2160,0,0,0,0,0,0,0,0,0,0,0
150030095123003,56152,0,0,0,0,0,0,0,0,0,0,0
150030095123004,5879,0,0,0,0,0,0,0,0,0,0,0
150030095123005,20145,0,1.1,0.6,0.1,0.1,0,1.3,0.5,0,0.1,0.1
150030095123006,2461,0,17.3,9.3,1,1.2,0.4,18.9,7.3,0.1,0.9,0.9
150030095123007,5533,0,0,0,0,0,0,0,0,0,0,0
150030095123008,13896,0,3.9,2.1,0.2,0.3,0.1,4.2,1.6,0,0.2,0.2
150030095123009,20887,0,2.3,1.2,0.1,0.2,0.1,2.5,1,0,0.1,0.1
150030095123010,132758,0,6.3,3.4,0.4,0.4,0.1,6.9,2.7,0,0.3,0.3
150030095123011,173862,0,2.4,1.3,0.1,0.2,0.1,2.6,1,0,0.1,0.1
150030095123012,66937,0,0,0,0,0,0,0,0,0,0,0
150030095123013,15530,0,2.5,1.4,0.2,0.2,0.1,2.8,1.1,0,0.1,0.1
150030095123014,39672,0,0,0,0,0,0,0,0,0,0,0
150030095123015,22072,0,1.3,0.7,0.1,0.1,0,1.5,0.6,0,0.1,0.1
150030095123016,38407,0,3.4,1.8,0.2,0.2,0.1,3.7,1.4,0,0.2,0.2
150030095123017,35401,0,0.8,0.4,0,0.1,0,0.8,0.3,0,0,0
150030096081000,22589,0,0,0,0,0,0,0,0,0,0,0
150030096081001,47784,0,7.5,4.7,0.5,0.5,0.3,9.7,2.9,0.1,0.2,0.4
150030096081002,35680,0,0,0,0,0,0,0,0,0,0,0
150030096081003,64992,0,0,0,0,0,0,0,0,0,0,0
150030096081004,10667,0,12.1,7.5,0.8,0.9,0.6,15.6,4.6,0.1,0.4,0.7
150030096081005,45986,0,0.1,0.1,0,0,0,0.2,0.1,0,0,0
150030096081006,14870,0,95.9,59.5,6.2,7,4.5,123.8,36.7,1.2,3,5.7
150030096081007,17163,0,26.4,16.4,1.7,1.9,1.2,34,10.1,0.3,0.8,1.6
150030096081008,48814,0,5.2,3.2,0.3,0.4,0.2,6.6,2,0.1,0.2,0.3
150030096081009,22893,0,12.1,7.5,0.8,0.9,0.6,15.6,4.6,0.1,0.4,0.7
150030096081010,0,2103,0,0,0,0,0,0,0,0,0,0
150030096082000,46931,0,6.2,6,0.4,0.5,0.3,8.6,3.8,0.1,0.2,0.5
150030096082001,362099,0,2.1,2,0.1,0.2,0.1,2.9,1.3,0,0.1,0.2
150030096082002,141773,0,13.6,13.1,0.9,1.1,0.6,18.8,8.4,0.1,0.5,1
150030096082003,94523,0,1.1,1.1,0.1,0.1,0,1.6,0.7,0,0,0.1
150030096082004,393051,0,3.9,3.8,0.3,0.3,0.2,5.4,2.4,0,0.1,0.3
150030096082005,3672395,0,9.7,9.4,0.7,0.8,0.4,13.4,6,0.1,0.3,0.7
150030096082006,80116,0,0,0,0,0,0,0,0,0,0,0
150030096082007,19228767,0,8.9,8.6,0.6,0.7,0.4,12.2,5.5,0.1,0.3,0.7
150030096082008,436364,0,0,0,0,0,0,0,0,0,0,0
150030096082009,33361,0,5.1,4.9,0.3,0.4,0.2,7,3.2,0,0.2,0.4
150030096082010,9835,0,2.8,2.7,0.2,0.2,0.1,3.8,1.7,0,0.1,0.2
150030096082011,99897,0,0.9,0.9,0.1,0.1,0,1.3,0.6,0,0,0.1
150030096082012,86934,0,16.6,16,1.1,1.4,0.7,22.8,10.2,0.1,0.5,1.2
150030096082013,28948,0,0.8,0.8,0.1,0.1,0,1.1,0.5,0,0,0.1
150030096082014,268286,0,0,0,0,0,0,0,0,0,0,0
150030096082015,440251,0,23.5,22.6,1.6,2,1,32.4,14.5,0.2,0.8,1.8
150030096082016,30017,0,0,0,0,0,0,0,0,0,0,0
150030096082017,661610,0,0,0,0,0,0,0,0,0,0,0
150030096082018,68068,0,9.8,9.4,0.7,0.8,0.4,13.4,6,0.1,0.3,0.7
150030096082019,80422,0,0,0,0,0,0,0,0,0,0,0
150030096082020,399425,0,0,0,0,0,0,0,0,0,0,0
150030096082021,231271,0,15.4,14.9,1.1,1.3,0.6,21.3,9.5,0.1,0.5,1.2
150030096082022,323105,0,1.6,1.6,0.1,0.1,0.1,2.3,1,0,0.1,0.1
150030096082023,48466,0,2.8,2.7,0.2,0.2,0.1,3.8,1.7,0,0.1,0.2
150030096082024,108578,0,7.3,7,0.5,0.6,0.3,10,4.5,0.1,0.2,0.5
150030096082025,114349,0,0.1,0.1,0,0,0,0.2,0.1,0,0,0
150030096082026,228926,0,2.1,2,0.1,0.2,0.1,2.9,1.3,0,0.1,0.2
150030096082027,44567,0,4.9,4.8,0.3,0.4,0.2,6.8,3.1,0,0.2,0.4
150030096082028,400478,0,2.4,2.4,0.2,0.2,0.1,3.4,1.5,0,0.1,0.2
150030096082029,338667,0,17.3,16.7,1.2,1.4,0.7,23.9,10.7,0.1,0.6,1.3
150030096082030,33742,0,2.2,2.2,0.2,0.2,0.1,3.1,1.4,0,0.1,0.2
150030096082031,68858,0,0,0,0,0,0,0,0,0,0,0
150030096082032,102718,0,0,0,0,0,0,0,0,0,0,0
150030096082033,65126,0,0,0,0,0,0,0,0,0,0,0
150030096082034,105891,0,0,0,0,0,0,0,0,0,0,0
150030096082035,547030,0,55.3,53.2,3.8,4.6,2.3,76.1,34.2,0.5,1.8,4.1
150030096082036,23173,0,6.3,6.1,0.4,0.5,0.3,8.7,3.9,0.1,0.2,0.5
150030096082037,525728,0,0,0,0,0,0,0,0,0,0,0
150030096082038,368840,0,0,0,0,0,0,0,0,0,0,0
150030096082039,28087,0,14.8,14.3,1,1.2,0.6,20.4,9.2,0.1,0.5,1.1
150030096082040,102951,0,0,0,0,0,0,0,0,0,0,0
150030096082041,2292,0,0,0,0,0,0,0,0,0,0,0
150030096082042,253840,0,0.3,0.3,0,0,0,0.4,0.2,0,0,0
150030096082043,90773,0,11.6,11.2,0.8,1,0.5,16,7.2,0.1,0.4,0.9
150030096082044,76313,0,6.5,6.3,0.4,0.5,0.3,9,4,0.1,0.2,0.5
150030096082045,1874962,16405,126.4,121.7,8.6,10.5,5.3,174.1,78.1,1.1,4.2,9.4
150030096082046,240099,0,4.2,4,0.3,0.3,0.2,5.8,2.6,0,0.1,0.3
150030096082047,364232,0,13.7,13.2,0.9,1.1,0.6,18.9,8.5,0.1,0.5,1
150030096082048,1831404,0,16.9,16.3,1.2,1.4,0.7,23.3,10.5,0.1,0.6,1.3
150030096082049,34319,0,0,0,0,0,0,0,0,0,0,0
150030096082050,219924,0,4,3.8,0.3,0.3,0.2,5.5,2.5,0,0.1,0.3
150030096082051,30769,0,5.8,5.6,0.4,0.5,0.2,8.1,3.6,0,0.2,0.4
150030096082052,294435,0,16.3,11.2,1.2,1.3,0.7,21.1,6.9,0.2,0.4,1.4
150030096082053,18197,0,7.4,5.1,0.5,0.6,0.3,9.5,3.1,0.1,0.2,0.6
150030096082054,589064,0,0.1,0.1,0,0,0,0.2,0.1,0,0,0
150030096082055,2221,0,1.3,1.2,0.1,0.1,0.1,1.8,0.8,0,0,0.1
150030096082056,33788,0,35.8,34.5,2.4,3,1.5,49.4,22.2,0.3,1.2,2.7
150030096082057,26260,0,11.1,10.7,0.8,0.9,0.5,15.3,6.9,0.1,0.4,0.8
150030096082058,1841670,0,23.6,22.7,1.6,2,1,32.5,14.6,0.2,0.8,1.8
150030096082059,306113,0,0.5,0.5,0,0,0,0.6,0.3,0,0,0
150030096082060,34356,0,7.3,7.1,0.5,0.6,0.3,10.1,4.5,0.1,0.2,0.5
150030096082061,370898,0,2.7,2.6,0.2,0.2,0.1,3.7,1.7,0,0.1,0.2
150030096082062,127114,0,13,12.5,0.9,1.1,0.5,17.9,8,0.1,0.4,1
150030096082063,424580,0,3.2,2,0.2,0.2,0.1,4.1,1.2,0,0.1,0.2
150030096082064,355566,0,0,0,0,0,0,0,0,0,0,0
150030096082065,98068,0,4.4,4.3,0.3,0.4,0.2,6.1,2.7,0,0.1,0.3
150030096082066,78539,0,3.1,3,0.2,0.3,0.1,4.2,1.9,0,0.1,0.2
150030096082067,263678,0,7,6.7,0.5,0.6,0.3,9.6,4.3,0.1,0.2,0.5
150030096082068,78402,0,0,0,0,0,0,0,0,0,0,0
150030096082069,77843,0,2.1,2,0.1,0.2,0.1,2.9,1.3,0,0.1,0.2
150030096082070,41282,0,0,0,0,0,0,0,0,0,0,0
150030096082071,89865,0,7.5,7.2,0.5,0.6,0.3,10.3,4.6,0.1,0.2,0.6
150030096082072,479340,0,149.7,92.9,9.7,10.9,7,193.2,57.3,1.8,4.8,8.9
150030096082073,1247,0,1.8,1.1,0.1,0.1,0.1,2.3,0.7,0,0.1,0.1
150030096082074,40297,0,0,0,0,0,0,0,0,0,0,0
150030096082075,0,13923,8.6,5.4,0.6,0.6,0.4,11.1,3.3,0.1,0.3,0.5
150030096082076,61109,0,2.1,2,0.1,0.2,0.1,2.9,1.3,0,0.1,0.2
150030096082077,298842,0,1.8,1.7,0.1,0.1,0.1,2.5,1.1,0,0.1,0.1
150030096082078,197537,0,0,0,0,0,0,0,0,0,0,0
150030096082079,20978,0,5.5,5.3,0.4,0.5,0.2,7.6,3.4,0,0.2,0.4
150030096082080,288673,0,0,0,0,0,0,0,0,0,0,0
