GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDWAR,G18USSRDIE,G18USSUAYY,G18USSOWRI,G18GOVRBAK,G18GOVDGON,G18GOVOWRI,G18ATGDHEA,G18ATGRMCM,G18ATGOWRI,G18SOCDGAL,G18SOCRAMO,G18SOCGSAN,G18SOCOWRI,G18TREDGOL,G18TRERORR,G18TREGGUE,G18TREOWRI,G18AUDDBUM,G18AUDRBRA,G18AUDLFIS,G18AUDGSTA,G18AUDOWRI
25011000907,25,011,000907,112,49,6,0,110,60,2,109,61,2,122,42,4,0,109,44,11,0,102,48,3,9,0
25011000908,25,011,000908,224,129,9,0,210,146,1,235,122,0,224,111,19,0,224,117,13,0,206,122,8,16,0
25011001020,25,011,001020,990,125,20,0,367,764,0,1009,119,0,920,103,102,0,919,111,85,0,887,115,19,79,0
25011001030,25,011,001030,289,128,13,0,259,169,0,312,114,0,308,93,22,0,297,98,21,0,282,94,17,18,0
25011001265,25,011,001265,22.13,19.1,5,0,32.15,15.08,0,27.14,20.09,0,30.13,12.08,2.01,0,31.13,13.08,2.01,0,22.13,19.08,1,4.01,0
25011001269,25,011,001269,695,152,25,0,380,483,1,739,128,0,647,105,104,0,657,105,87,0,618,112,24,87,0
25011001270,25,011,001270,385.11,183.26,49.15,0,361.62,247.93,1.01,455.23,164.25,0.02,443.2,126.71,44.46,0,420.02,135.76,53.53,0.01,385.74,140.94,31.2,44.35,0
25011001271,25,011,001271,373.31,181.58,24.08,0,406.26,175.71,1,419.44,158.53,0,435.47,123.39,20.1,0,416.38,130.42,23.11,0,388.26,144.45,8.07,24.13,0
25011001272,25,011,001272,422.69,187.42,24.92,0,408.74,229.29,1,466.56,171.47,0,474.53,124.61,31.9,0,447.62,134.58,36.89,0,407.74,144.55,22.93,40.87,0
25011001273,25,011,001273,355,58,16,0,181,241,1,360,62,0,312,44,67,0,316,49,56,0,296,51,23,42,0
25011001274,25,011,001274,364,135,30,0,313,208,0,401,128,0,376,104,39,0,360,108,45,0,342,113,14,38,0
25011001339,25,011,001339,333.27,185.04,19.27,0,316.34,217.18,1,362.73,170.81,0,344.86,137.46,41.18,0,335.57,150.55,36.29,0,314.34,161.63,19.18,27.21,0
25011001432,25,011,001432,940,480,73,1,919,565,3,1035,459,0,997,388,79,1,963,387,96,0,924,393,53,70,0
25011001452,25,011,001452,602.75,612.15,65.12,0.97,928.18,334.4,0,707.8,555.78,0,708.91,466.33,77.62,0,645.7,499.3,94.24,0,578.67,516.87,60.22,71.84,0.97
25011001453,25,011,001453,648.64,594.92,67.65,0.99,950.08,353.17,0,772,538.21,0,800.85,439.72,52.73,0,729.22,457.63,89.54,0,666.55,492.45,53.72,57.7,0
25011001617,25,011,001617,110.9,83.21,3.34,0,125.58,70.66,0,117.07,77.39,0,116.64,65.76,10.98,0,110.44,70.55,9.24,0,109.27,65.79,3.21,11.98,0
25011001676,25,011,001676,733.45,204.68,24.77,0.04,464.16,488.02,2.87,768.62,193.01,1.9,703.48,155.01,99.14,0.04,689.28,174.15,82.73,0.04,648.62,180.12,32.86,72.26,0
25011001689,25,011,001689,976,130,30,0,358,767,0,1002,128,0,910,89,126,1,885,105,124,0,869,102,20,117,0
25011001829,25,011,001829,1169.13,325.92,44.03,1.96,752.53,788.5,3.91,1232.76,294.57,0.98,1155.5,245.64,98.81,2.93,1113.42,255.43,108.6,0.98,1066.45,266.19,31.31,108.59,0.98
25011001933,25,011,001933,263,125,22,0,238,171,0,295,115,0,287,91,30,0,273,105,27,0,253,107,17,24,0
25011001965,25,011,001965,387.16,73.86,29.94,0,187.87,294.88,0,411.21,74.14,0.07,366.06,56.54,59.73,0,367.21,62.77,49.98,0.07,334.46,64.17,17.5,58.02,0.07
25011002040,25,011,002040,561.25,298.44,25.08,0,563.18,325.59,1.01,642.31,242.43,0,635.12,204.36,44.19,0.01,598.06,217.37,53.21,0,564.98,221.39,21.05,48.21,0
25013000020,25,013,000020,549.54,637.65,47.91,1.99,972.17,252,1.99,680.2,529.98,1,692.18,464.08,50.95,0,629.34,502.98,56.92,1,599.34,498.03,38.96,41.95,1
25013000021,25,013,000021,678.6,845.72,52.34,1.84,1302.1,251.6,2.75,844.8,712.57,0.92,884.29,600.54,62.44,0.92,787.87,634.52,85.4,0.92,723.59,674.92,44.08,51.42,0
25013000022,25,013,000022,668,703,57,3,1127,281,2,818,598,0,832,502,65,0,770,523,76,0,727,547,41,58,0
25013000023,25,013,000023,580.07,581.61,49.71,0.99,953.54,247.94,6.95,689.39,517.03,0,711.26,436.48,41.8,0,627.79,466.3,69.61,0,602.89,484.21,43.77,32.84,0
25013000024,25,013,000024,801.58,910.67,53.43,1.05,1413.64,317.05,8.09,988.56,763.09,0,1009.33,649.52,67.22,0,941.39,684.74,66.52,0,876.76,706.28,57.06,54.29,0
25013000025,25,013,000025,597,731,52,1,1131,242,7,749,610,1,777,513,41,1,700,544,65,0,636,564,48,51,0
25013000026,25,013,000026,630,835,49,0,1218,258,13,791,707,0,840,600,39,0,762,644,52,0,704,651,41,37,0
25013000027,25,013,000027,755,815,52,2,1320,272,8,899,698,2,935,603,37,2,848,627,70,1,789,651,49,57,1
25013000174,25,013,000174,225,350,15,14,470,106,0,267,321,0,285,278,23,0,269,291,23,0,257,290,15,17,0
25013000464,25,013,000464,710.32,990.64,93.86,0,1367.38,382.54,9.98,858.19,913.67,1,923.05,782.86,69.91,2.99,853.14,806.85,90.87,1,763.23,821.87,95.86,55.93,2
25013000593,25,013,000593,230.34,312.75,20.85,0,443.81,110.21,0,261.12,298.85,0,281.97,250.2,21.84,0,257.15,256.16,34.75,0.99,241.27,261.12,22.84,20.85,0
25013000595,25,013,000595,543.25,469.7,42.17,0.98,749.17,288.29,5.88,673.67,374.59,1.96,679.55,298.1,64.72,0.98,605.03,348.11,78.45,1.96,579.53,362.82,34.32,50.99,0.98
25013000596,25,013,000596,761.62,582.57,51.61,1.05,1093.26,297.39,5.07,898.45,484.3,3.02,940.45,387.47,52.71,1.02,859.77,411.72,87.96,0.02,804.27,469.08,37.51,41.56,0.03
25013000597,25,013,000597,453.24,185.06,59.38,0.99,449.28,247.4,2.97,496.78,194.95,1.98,492.82,158.34,40.57,0.99,488.86,149.43,39.58,0,463.14,155.37,35.63,22.76,0.99
25013000598,25,013,000598,597.88,485.15,66.97,1,854.29,275.89,3.99,718.14,420.89,1.01,737.91,332.38,64.79,0.01,684.39,362.98,68.74,0.99,629.67,388.79,42.95,53.71,0.01
25013000599,25,013,000599,495,358,40,2,594,290,2,576,314,1,578,266,44,1,556,281,41,1,529,289,19,35,2
25013000600,25,013,000600,436,267,38,1,497,236,8,493,243,3,457,204,74,0,458,208,65,1,430,226,26,45,2
25013000601,25,013,000601,519,349,49,1,661,254,1,624,295,1,626,244,44,1,591,250,64,3,547,277,37,43,1
25013000602,25,013,000602,542.89,314.79,41.66,2.01,605.43,278.71,5.04,619.07,270.16,0.01,598.27,235.28,55.64,2,573.74,236.59,60.68,1.01,567.2,248.84,25.42,35.53,1
25013000603,25,013,000603,581.02,382.02,49.06,3,722.54,274.5,5.02,674.16,331.91,1,689.24,257.78,53.06,3,646.14,281.75,58.16,0,597.07,313.8,36.08,36.08,0
25013000604,25,013,000604,559,369,44,1,690,266,6,666,301,2,655,260,55,2,618,268,68,2,590,280,35,48,1
25013000605,25,013,000605,520.81,428.94,31.04,1.05,772.83,191.31,4.19,619.23,356.4,2.03,647.28,296.88,27.36,0.03,589.22,316.23,47.44,0.05,560.53,335.49,28.66,21.23,1.05
25013000606,25,013,000606,588.05,726.03,49.94,4,1113.55,235.53,8.98,757.92,611.13,1,784.84,537.25,38.94,2,708.93,564.29,69.85,3,681,580.24,36.93,44.92,3
25013000607,25,013,000607,423.75,260.3,36.83,0.02,475.83,240.71,2.12,480.33,231.41,1.04,464.45,181.9,68.28,1.02,447.97,195.89,57.55,1.04,419.47,216.18,27.68,37.01,0.02
25013000608,25,013,000608,520.35,289.05,39.62,1.09,558.28,275.28,3.16,589.66,250,1.03,555.41,214.85,67.27,2.3,556.19,210.67,58.89,2.93,524.05,236.13,26.05,46.75,1.95
25013000609,25,013,000609,550.17,442.77,56.52,1.88,785.68,250.59,3.77,660.39,379.65,0.94,675.46,300.52,61.23,5.65,608.57,327.84,83.84,0,578.43,344.8,42.39,61.23,0
25013000610,25,013,000610,505.13,400.01,37.96,1.95,689.07,230.66,6.81,593.69,343.56,0.97,595.64,288.09,49.64,0.97,556.71,300.74,52.56,1.95,531.4,310.47,24.33,44.77,1.95
25013000611,25,013,000611,557.09,441.01,41,1,769.04,252.07,6,647.09,380.02,2,667.08,305.01,53.02,1,613.08,322.01,71.01,0,572.08,353.02,37,43.01,2
25013000612,25,013,000612,712.38,614.43,57.39,4.95,1052.74,316.61,6.93,883.55,495.7,1.98,883.55,418.53,66.29,1.98,820.23,441.28,90.04,1.98,773.73,474.92,47.49,52.44,2.97
25013000691,25,013,000691,907,888,63,0,1418,394,8,1099,743,0,1120,639,59,2,1033,667,79,1,988,671,67,61,2
25013000692,25,013,000692,837,823,72,1,1346,353,7,1021,691,2,1049,580,49,1,977,609,66,2,913,638,47,54,0
25013000693,25,013,000693,894,903,73,0,1476,354,8,1078,781,0,1084,697,47,1,1005,709,63,0,911,735,74,54,0
25013000694,25,013,000694,822,1105,59,1,1634,323,5,1043,921,1,1069,810,46,0,964,861,59,0,916,880,45,38,0
25013000845,25,013,000845,296,450,30,0,599,166,0,340,433,0,360,384,22,0,331,398,31,0,315,393,21,23,0
25013000870,25,013,000870,1052,1353,84,0,2017,422,9,1308,1172,0,1390,986,89,0,1252,1043,110,0,1218,1041,96,65,0
25013000925,25,013,000925,449.92,592.76,58.58,2,869.89,221.54,1.04,532.93,565.35,0.99,553.44,500.82,34.33,1.02,512.36,505.88,61.53,0.99,482.83,501.19,52.73,35.24,1.16
25013000930,25,013,000930,390.38,60.5,12.29,0.95,154.07,307.2,0.95,375.26,79.4,0.95,331.78,51.04,72.78,0.95,349.74,54.82,38.75,0,329.89,69.95,13.23,30.25,0
25013000931,25,013,000931,518.44,69.48,12.71,0.05,233.86,368.66,0.05,508.57,81.56,0.05,426.07,65.93,97.18,0.05,459.1,74.15,52.23,0,452.96,72.02,18.76,34.74,0
25013000932,25,013,000932,409.48,106.18,13.85,0.02,305.03,220.13,1.07,423.96,99.35,0.02,380.13,76.63,66.5,0.05,387.24,95.5,34.27,0.07,373.53,88.07,18.55,27.01,0.05
25013000933,25,013,000933,374,50,13,0,163,268,0,367,54,0,313,46,68,0,343,48,24,0,332,58,8,15,0
25013000934,25,013,000934,673,202,29,0,477,419,0,697,191,1,622,141,126,0,636,156,89,0,607,188,23,63,0
25013000935,25,013,000935,736,391,52,0,798,376,0,845,327,0,822,252,94,0,786,257,94,0,734,301,36,63,0
25013000936,25,013,000936,370.22,56.85,14.22,0,163.59,280.54,0.05,368.26,64.12,0,313.3,50.72,73.17,0,339.94,54.05,36.95,0,316.75,59.13,17.93,36.2,0
25013000937,25,013,000937,605.78,106.15,26.78,0,311.41,425.46,1.95,604.74,125.88,0,496.7,93.28,139.83,0,518.06,109.95,84.05,0,518.25,119.87,21.07,54.8,0
25013000938,25,013,000938,793,675,52,0,1159,332,0,936,585,0,962,449,92,0,858,490,104,2,798,538,39,79,2
25013000939,25,013,000939,599,311,31,0,584,330,2,649,275,0,649,204,72,0,629,224,55,0,588,260,25,36,0
25013000940,25,013,000940,525,176,34,0,432,301,3,570,168,1,538,107,84,0,521,128,64,1,491,143,24,52,3
25013000941,25,013,000941,708,255,45,1,552,443,3,778,224,0,703,167,137,0,707,177,109,1,678,203,28,85,1
25013000942,25,013,000942,880.22,509.29,51.03,0.98,954.79,453.36,4.91,1013.67,419.01,0,1011.71,306.16,103.04,0,951.85,348.36,98.13,0,904.75,369.95,39.25,65.75,1.96
25013000943,25,013,000943,863.03,296.54,36.45,0,666.83,508.12,0,941.71,248.55,0,879.45,189.09,105.43,0,840.1,199.66,112.13,0,784.5,236.07,40.26,77.65,0
25013001036,25,013,001036,994.77,602.86,65.98,3,1187.73,463.89,3,1132.74,514.88,2,1108.74,451.9,53.99,0,1025.76,489.89,51.99,1,966.78,504.88,37.99,48.99,0
25013001037,25,013,001037,869.65,535.47,60.58,1.95,1041.63,425.06,3.91,1038.7,426.03,0,1028.93,359.59,51.79,0,946.85,411.38,64.49,0,920.46,391.83,44.95,54.72,0
25013001038,25,013,001038,913,716,78,1,1278,401,8,1074,602,1,1065,530,54,1,998,563,69,1,941,546,65,65,1
25013001039,25,013,001039,870,731,55,3,1283,361,6,1031,623,1,1061,524,38,0,984,562,61,0,938,581,40,39,0
25013001040,25,013,001040,873,576,38,3,1135,345,1,983,490,2,986,427,28,0,954,443,33,1,883,459,41,29,1
25013001074,25,013,001074,683.08,656.35,60.39,0,1048.38,339.56,3.96,820.69,570.22,0.99,848.41,483.11,43.56,0,806.83,488.06,64.35,0,731.59,540.52,40.59,42.57,0.99
25013001075,25,013,001075,508,375,40,2,663,247,5,573,344,2,580,281,39,3,555,290,39,1,514,315,32,26,1
25013001076,25,013,001076,734.15,978,62.52,3.12,1446.74,295.79,2.37,916.69,831.24,2.18,1000.14,682.63,47.16,2.06,886.23,738.72,72.45,2.12,833.81,750.13,63.33,51.41,2
25013001077,25,013,001077,614.39,547.98,50.22,0,915.73,274.97,1.78,700.2,485.31,0.01,746.61,387.83,40.48,0,685.27,408.76,57.22,0.87,638.38,440.63,26.52,42.21,0.01
25013001078,25,013,001078,501.75,547.46,38.39,0.02,864.27,200.1,6.04,600.74,484.7,0.01,622.25,407.81,41.3,1,573.64,429.1,46.39,0.01,547.33,424.26,35.3,39.29,1
25013001079,25,013,001079,725.53,836.85,57.64,2.98,1265.21,320.03,5.96,877.6,718.57,0.99,959.09,582.41,44.72,0,864.67,627.14,57.64,0.99,817.96,651.98,44.72,42.74,0
25013001266,25,013,001266,505,611.62,46.53,1.94,927.61,207.43,6.78,591.26,561.22,1.94,636.82,476.89,27.14,1.94,594.17,479.8,49.43,0,551.52,503.06,38.77,24.23,0
25013001267,25,013,001267,540,625,70,2,954,258,5,648,575,2,674,489,47,2,612,507,70,1,561,527,37,54,1
25013001268,25,013,001268,614,589,83,1,968,293,5,698,573,1,733,467,53,1,681,493,62,0,631,486,64,42,0
25013001276,25,013,001276,167.87,266.33,18.09,0,363.85,76.39,0.01,219.08,232.18,0,237.11,192.04,17.09,0,206.07,218.03,17.13,0,198.98,206.05,14.07,19.1,0
25013001460,25,013,001460,558.49,635.42,89.92,0,991.1,259.76,5.99,652.4,620.43,0,706.36,492.55,64.94,1,635.43,522.52,82.92,1,600.46,525.51,62.94,60.94,0
25013001461,25,013,001461,542.78,654.48,68.23,0,1006.42,244.96,6.02,657.15,603.29,0,730.31,476.96,46.17,0.01,640.13,527.02,65.23,0,597.91,530.06,41.24,47.14,0
25013001462,25,013,001462,525.88,426.75,62.82,2.03,752.31,246.65,8.12,616.39,401.87,1.03,638.2,313.38,54.48,1.03,614.45,328.44,58.87,1,562.7,331.84,50.68,46.43,1
25013001463,25,013,001463,490.12,543.63,59.66,0.03,843.09,232.93,3.1,562.34,520.92,0.03,595.98,424.73,49.38,0.03,578.38,422.77,58.7,0,513.78,457.1,30.55,53.34,0
25013001621,25,013,001621,259.13,396.67,26.91,0,551.15,114.61,2.99,319.92,349.82,1,329.89,308.96,27.91,1,316.93,304.97,39.87,1,292.02,312.95,20.93,29.9,1
25013001730,25,013,001730,542,981,49,0,1337,217,5,650,905,0,699,782,40,1,601,825,65,0,566,820,54,49,0
25013001731,25,013,001731,484,670,96,2,996,241,4,614,632,0,605,554,63,0,564,566,74,0,503,573,74,50,0
25013001732,25,013,001732,555,813,62,1,1154,237,6,690,721,0,709,634,47,0,647,655,63,1,607,669,51,45,0
25013001737,25,013,001737,301,12,4,1,101,219,2,274,28,0,239,17,47,0,257,21,15,0,243,27,13,10,1
25013001738,25,013,001738,423,38,14,0,179,305,0,410,48,5,368,29,71,0,389,36,21,2,387,37,12,10,2
25013001739,25,013,001739,252,23,9,1,89,196,1,229,39,2,195,24,57,4,217,34,14,1,203,31,10,13,2
25013001740,25,013,001740,380.49,30.88,5.98,0,152.39,263.95,0,349.61,50.8,0,303.79,40.84,63.75,1,337.66,38.85,19.92,0,317.73,45.82,12.95,15.94,0
25013001741,25,013,001741,432,30,8,0,156,312,1,410,44,0,356,26,78,1,391,31,28,0,362,46,11,17,1
25013001742,25,013,001742,354.51,20.12,3.02,1,159.61,220.05,3,332.39,27.2,3,284.21,20.16,53.25,2,306.34,27.15,16.08,3,288.27,40.18,10.05,10.06,2
25013001743,25,013,001743,356,46,22,1,208,218,1,371,50,1,325,38,57,3,338,43,27,1,318,47,16,28,1
25013001744,25,013,001744,378,31,9,0,179,234,0,363,35,1,334,27,35,1,341,27,24,0,325,30,13,23,0
25013001745,25,013,001745,318,66,23,0,205,198,1,334,62,2,293,59,46,0,313,53,22,2,290,68,14,16,1
25013001746,25,013,001746,603,181,28,1,475,337,3,656,147,3,603,136,73,0,607,140,46,1,573,164,11,31,1
25013001747,25,013,001747,355,89,13,0,226,233,0,372,81,2,346,54,52,1,344,70,32,0,331,79,11,25,0
25013001748,25,013,001748,492.15,159.02,20.01,0,368.08,299.09,1,542.15,131.02,0,522.14,94.01,52.01,0,507.14,111.01,40.01,0,485.13,118.02,22.01,27.01,0
25013001749,25,013,001749,459,187,33,2,434,251,1,527,151,1,502,129,55,0,483,136,48,2,460,154,18,35,2
25013001750,25,013,001750,491,137,19,4,354,299,3,514,132,0,477,94,75,0,486,116,33,1,458,124,29,22,0
25013001751,25,013,001751,555,230,30,0,539,274,5,603,204,1,575,169,67,1,556,182,53,2,533,194,20,40,2
25013001752,25,013,001752,482,166,28,1,387,289,2,525,148,1,502,120,52,1,487,133,48,1,465,155,13,30,1
25013001753,25,013,001753,287,42,10,1,128,209,0,272,58,1,261,39,32,0,263,45,19,1,242,52,11,16,1
25013001754,25,013,001754,297,24,2,0,116,211,0,293,25,1,266,24,31,0,277,19,16,0,270,25,9,8,1
25013001755,25,013,001755,191.97,23.88,4.59,0,79.91,135.94,0.92,185.54,29.39,0,172.68,22.96,20.21,0,184.62,20.21,8.27,0,173.6,22.96,8.27,5.51,0
25013001756,25,013,001756,309,22,10,0,126,204,1,304,27,1,262,29,44,0,281,28,20,1,270,32,9,15,1
25013001757,25,013,001757,250,31,4,1,111,171,3,240,40,1,221,22,35,0,226,25,21,0,214,32,5,20,0
25013001758,25,013,001758,281.03,52.12,8.41,0,129.09,201.06,2.08,273.46,59.61,1,252.32,51.04,29.79,0,266.38,49.79,11.73,1,248.4,54.04,7.73,12.49,0
25013001759,25,013,001759,207,39,7,1,110,141,0,212,37,1,184,38,27,0,199,38,11,0,189,38,8,10,1
25013001760,25,013,001760,308,58,9,1,183,192,1,301,62,1,275,52,39,0,284,52,20,0,268,57,11,15,1
25013001761,25,013,001761,471.16,49.3,17.06,0,260.7,281.56,0.95,479.69,58.78,1.9,452.2,42.66,44.56,1.9,450.3,46.45,30.34,3.79,429.44,55.93,16.12,25.6,3.79
25013001762,25,013,001762,466,29,8,0,212,282,1,440,42,4,405,30,52,1,415,31,28,1,386,51,15,26,1
25013001763,25,013,001763,374.7,15.69,7.93,1,145.22,259.36,0.05,363.16,25.21,2.1,332.66,19.33,39.43,1.1,351.56,12.53,21.65,1.21,344.42,23.05,6.88,13.4,2.21
25013001764,25,013,001764,367,19,7,0,137,253,1,347,34,1,327,21,32,0,343,22,13,2,320,28,11,14,1
25013001765,25,013,001765,314,14,15,0,126,211,1,320,20,0,282,17,40,0,290,18,22,0,275,28,12,16,1
25013001766,25,013,001766,150,7,9,0,64,102,1,145,12,2,136,10,11,1,138,11,10,0,131,15,5,6,0
25013001767,25,013,001767,512,36,15,1,231,320,1,497,45,1,460,31,56,0,473,34,28,1,425,62,14,28,2
25013001768,25,013,001768,438,15,9,1,181,275,1,425,23,1,395,16,34,1,406,16,15,2,390,28,5,15,3
25013001769,25,013,001769,472,35,15,2,261,258,1,476,32,0,446,26,37,1,441,30,27,1,432,33,13,17,1
25013001770,25,013,001770,570,108,20,0,352,335,4,586,108,0,547,95,50,0,545,99,35,1,516,113,22,26,1
25013001771,25,013,001771,401,149,11,0,351,211,0,432,124,0,420,98,34,0,415,108,23,0,383,114,17,23,0
25013001772,25,013,001772,561,308,27,0,612,262,6,641,246,1,635,207,44,1,592,222,43,1,552,245,25,36,0
25013001773,25,013,001773,650,112,20,2,406,375,4,666,112,2,636,83,55,2,624,100,36,1,607,100,17,32,1
25013001774,25,013,001774,551.34,160.36,27.03,0.9,460.35,272.07,1.8,577.46,147.74,0.9,547.74,130.63,43.24,0,534.22,140.54,32.43,0.9,499.09,156.75,14.41,32.43,0
25013001775,25,013,001775,589,364,37,5,683,294,4,684,300,1,687,242,50,1,614,274,59,1,590,294,33,36,1
25013001776,25,013,001776,486,237,31,2,513,243,4,550,203,2,540,167,44,1,499,190,43,4,474,191,27,36,3
25013001777,25,013,001777,387,90,17,1,240,245,5,395,90,3,367,76,43,1,382,70,26,2,365,77,18,19,0
25013001778,25,013,001778,559,191,26,1,455,311,3,603,160,3,560,145,51,0,551,154,41,0,530,168,16,32,0
25013001779,25,013,001779,425,185,14,1,371,250,0,461,158,0,443,131,39,1,438,137,29,0,400,149,23,26,1
25013001780,25,013,001780,583,333,26,2,655,273,5,672,266,3,652,227,50,1,602,252,53,1,551,271,37,37,1
25013001781,25,013,001781,338,64,14,0,210,206,0,339,72,1,319,48,41,1,318,61,28,2,313,64,15,14,0
25013001782,25,013,001782,416,78,20,0,247,263,3,440,65,3,402,56,49,3,407,54,41,1,382,60,22,32,1
25013001783,25,013,001783,448,137,13,0,341,254,0,481,111,0,448,97,47,0,443,108,33,0,412,117,11,30,0
25013001784,25,013,001784,574.3,242.42,27.22,0.02,491.93,342.01,5.02,624.93,213.98,1.01,599,185.6,51.29,1,600.66,184.57,36.42,2.01,569.33,201.77,23.27,23.27,0.01
25013001785,25,013,001785,546,267,24,0,554,271,4,599,225,0,597,183,47,0,559,188,50,1,529,216,19,36,0
25013001786,25,013,001786,738.66,378.64,41.97,0.1,829.65,319.93,5.2,881.54,277.26,3.1,873.26,221.37,57.76,0,819.78,229.46,63.57,1.1,745.91,276.25,30.59,48.57,1
25013001787,25,013,001787,612.47,344.64,31.52,2.95,701.02,286.53,2.95,701.04,281.64,0.99,711.87,227.47,41.37,0,662.59,223.63,60.02,1.97,615.35,252.19,38.35,38.39,0.99
25013001788,25,013,001788,531,335,27,2,615,266,5,625,251,0,602,220,55,1,562,232,51,0,534,251,26,32,1
25013001789,25,013,001789,441,142,11,0,342,249,2,463,127,0,440,99,51,0,453,93,27,0,425,115,16,18,0
25013001790,25,013,001790,626.23,352.94,35.26,1.03,699.05,291.45,1.03,703.04,293.38,2,715.12,235.93,45.34,1,652.75,258.8,50.55,3.01,611.32,289.04,26.38,36.34,3
25013001791,25,013,001791,617,426,31,2,812,246,11,706,359,1,720,281,62,1,667,316,57,1,626,339,34,34,0
25013001792,25,013,001792,308,159,21,0,344,134,0,345,131,0,341,104,25,1,317,113,30,1,311,120,12,14,1
25013001793,25,013,001793,432,180,23,2,397,237,4,458,173,2,434,146,52,0,434,141,44,2,402,167,20,24,1
25013001794,25,013,001794,478,139,21,2,367,268,3,504,123,1,470,103,52,1,456,114,36,3,431,129,20,28,3
25013001795,25,013,001795,513,100,12,0,298,317,4,510,99,3,477,78,47,4,488,79,33,2,463,90,17,20,3
25013001796,25,013,001796,283,73,16,1,171,192,0,293,71,1,265,51,48,0,271,63,26,0,270,65,10,15,0
25013001797,25,013,001797,292,83,20,0,214,176,1,314,69,0,274,69,45,0,280,66,31,0,266,78,14,22,0
25013001798,25,013,001798,461,174,19,2,378,274,1,483,170,2,470,135,47,2,459,138,46,1,430,161,16,34,0
25013001799,25,013,001799,504,199,23,1,436,275,2,521,187,1,490,154,59,0,500,159,35,0,457,185,16,28,3
25013001800,25,013,001800,458,104,20,2,313,274,0,470,109,2,437,92,45,1,436,97,28,2,418,108,15,20,3
25013001872,25,013,001872,108.92,148.37,6.18,0.02,196.41,58.46,0.05,119.98,140.34,0.02,124.98,130.96,7.24,0,118.58,133.87,8.54,0,105.6,140.38,6.37,7.53,0
25013001896,25,013,001896,324.08,451.24,43.42,5,648.11,159.46,4.96,388.07,425.65,2.01,403.56,371.18,36.67,3.98,367.64,387.12,47.47,2.01,329.17,396.81,40.27,32.76,13.84
25013001973,25,013,001973,310.38,176.74,15.38,0.01,320.29,189.06,0.05,331.41,169.99,0,336.56,141.44,26.25,0,324.87,148.72,25.47,0,302.77,157.75,20.27,19.21,0
25013001974,25,013,001974,443,223,41,0,430,260,3,481,214,0,441,185,65,0,439,198,47,0,421,197,24,42,0
25013001975,25,013,001975,522,475,50,0,780,254,1,622,420,0,647,343,42,0,588,378,53,0,575,386,30,30,0
25013001976,25,013,001976,647,515,57,1,905,295,5,771,430,1,760,361,59,0,704,380,78,0,689,379,38,51,0
25013001977,25,013,001977,849.4,976.28,56.66,0.16,1551.9,301.4,0.25,1048.2,832.43,0.08,1108.71,668.46,47.56,0.08,977.13,716.48,85.6,0.08,910.41,758.08,46.92,57.58,0
25013001978,25,013,001978,712,786,60,0,1239,298,3,880,664,1,929,551,46,1,830,577,73,1,796,597,42,50,0
25013001979,25,013,001979,709,912,48,0,1377,259,4,891,760,0,944,636,49,0,827,680,76,1,777,720,36,54,0
25013001980,25,013,001980,517,415,30,1,698,255,0,591,373,1,589,304,55,0,548,329,54,0,537,326,37,34,0
25013001988,25,013,001988,707,820,46,1,1234,302,9,820,723,0,851,616,67,0,781,652,69,0,699,675,47,64,0
25013001989,25,013,001989,636.85,768.04,39.53,1,1113.65,294.41,5.06,769.4,656.08,2.05,820.68,528.84,54.22,1.02,729.06,554.26,86.63,1.1,677.93,580.77,52.23,46.62,1.02
25013001990,25,013,001990,407.61,265.32,29.28,0,456.38,233.58,2.02,443.7,244.43,0.01,423.84,196.81,67.28,0,402.39,219.05,55.36,0,392.15,219.06,32.27,32.28,0
25013001991,25,013,001991,535.1,459.64,50.66,0.02,774.38,254.55,0.08,620.2,416.09,0.01,643.84,332.48,55.68,0,581.5,358.98,63.01,0,541.91,360.25,48.63,47.72,0
25013001992,25,013,001992,390.18,251.66,37.07,0,441.88,230.2,1.95,437,227.28,0.98,420.42,187.29,54.62,0.98,383.35,204.84,62.43,2.93,354.09,210.7,34.14,43.89,0.98
25013001993,25,013,001993,579.97,584.29,52.4,0,916.47,290.39,0.98,695.6,501.64,0.97,721.9,390.87,61.16,0,661.59,422.9,70.95,0.97,613.99,436.54,46.63,50.49,0
25013001994,25,013,001994,274,293,29,1,449,149,0,337,254,0,355,206,19,0,318,211,27,0,296,217,30,19,0
25013001995,25,013,001995,800,915,55,1,1439,311,6,964,774,3,1041,633,59,0,918,679,82,0,847,705,52,65,0
25013001996,25,013,001996,689.46,905.79,56.3,1.98,1308.8,302.26,6.91,868.25,773.43,0.99,922.58,637.11,58.28,0,808.99,679.59,85.94,0,758.61,702.31,53.34,61.24,0
25013001997,25,013,001997,630.83,929.26,48.76,0,1289.45,276.61,2.99,820.85,775.05,0.99,845.74,666.59,48.76,0,768.12,707.38,63.69,0,726.32,710.38,47.76,49.75,0
25013001998,25,013,001998,588,777,62,1,1127,253,3,740,677,0,801,539,60,1,701,586,78,1,639,611,49,63,1
25013001999,25,013,001999,481,601,48,0,865,235,4,592,534,0,611,460,41,0,547,477,65,0,501,499,31,47,0
