GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREOWRI,G20USSDMAR,G20USSROCO,G20USSOAYY,G20USSOWRI
25027001888,25,027,001888,1157.82,1051.86,47.16,9.07,13.04,1145.8,1082.95,22.07,3.01
25027001932,25,027,001932,1149,1375,52,15,8,1204,1310,38,3
25027001951,25,027,001951,755.24,693.12,20.7,15.78,4.93,819.32,644.81,11.83,0.99
25027001952,25,027,001952,611.69,465.03,22.07,9.01,5.02,648.71,433.02,2.03,9.01
25027001953,25,027,001953,719,756,16,6,7,752,718,14,3
25027001954,25,027,001954,1070.76,1233.88,34.3,11.22,11.07,1053.68,1236.19,25.17,6.01
25027001955,25,027,001955,867.75,869.7,29.22,8.77,10.71,919.37,821.98,15.58,2.92
25027001967,25,027,001967,1171.59,768.08,24.97,7.99,23.97,1160.61,787.06,21.97,23.97
25027001968,25,027,001968,1616.41,1103.92,58.03,21.01,6.03,1580.39,1156.94,23.03,0.03
25027001971,25,027,001971,1137,1127,38,12,13,1152,1089,26,2
25027001983,25,027,001983,1142,388,22,7,5,1113,424,2,1
25027001984,25,027,001984,1211,419,34,5,8,1155,489,10,1
25027001985,25,027,001985,1472,549,26,19,17,1428,613,17,2
25027001986,25,027,001986,1946,726,40,13,15,1860,836,13,0
25027001987,25,027,001987,1798,694,38,11,31,1719,806,10,3
25027002007,25,027,002007,1500.73,1350.67,54.84,19.2,5.84,1505.97,1313.35,82.96,1.24
25027002008,25,027,002008,1302,1229,57,10,11,1276,1217,84,4
25027002059,25,027,002059,636.88,799.65,48.42,13.17,6.42,708.47,736.15,26.59,13.75
25027002060,25,027,002060,876.12,958.35,34.58,18.83,0.58,918.53,873.85,63.41,2.25
25027002061,25,027,002061,800,903,41,15,0,833,849,53,0
25027002091,25,027,002091,1523.68,744.28,31.01,10.01,13,1481.69,764.26,25.01,3
25027002092,25,027,002092,1533,836,28,8,9,1534,812,8,2
25027002093,25,027,002093,853,408,13,6,10,814,432,18,0
25027002094,25,027,002094,1702,569,21,20,15,1674,584,16,5
25027002095,25,027,002095,1310,709,33,9,13,1302,699,18,10
25027002096,25,027,002096,675,244,5,7,4,679,233,2,3
25027002097,25,027,002097,777,175,17,13,4,781,174,7,1
25027002098,25,027,002098,645,194,11,13,5,667,162,3,2
25027002099,25,027,002099,525,214,3,8,3,536,174,6,4
25027002100,25,027,002100,635,245,10,3,2,664,195,1,4
25027002101,25,027,002101,1413,663,35,5,10,1395,676,9,17
25027002102,25,027,002102,1398,613,40,4,15,1388,604,29,0
25027002103,25,027,002103,1297,590,23,9,9,1286,570,25,3
25027002104,25,027,002104,1202,366,9,3,6,1225,326,4,3
25027002105,25,027,002105,580,218,11,3,0,599,187,2,3
25027002106,25,027,002106,1077,401,15,18,8,1084,401,2,7
25027002107,25,027,002107,369,83,11,5,4,371,90,6,0
25027002108,25,027,002108,928.32,379.72,11.99,12.99,6,946.31,355.74,12.99,0
25027002109,25,027,002109,720,258,12,10,9,747,242,6,2
25027002110,25,027,002110,1099,389,14,9,7,1091,400,6,2
25027002111,25,027,002111,703,250,7,5,7,724,197,0,6
25027002112,25,027,002112,872,404,15,6,4,870,378,6,4
25027002113,25,027,002113,912,255,19,13,4,943,233,4,4
25027002114,25,027,002114,886,470,16,5,5,895,444,10,4
25027002115,25,027,002115,1144,492,18,15,5,1138,484,14,0
25027002116,25,027,002116,877,312,13,5,2,908,269,8,2
25027002117,25,027,002117,1103,577,20,7,6,1145,512,1,12
25027002118,25,027,002118,1268,798,30,6,2,1265,772,33,0
25027002119,25,027,002119,1162,591,22,15,7,1184,568,9,2
25027002120,25,027,002120,1050,660,26,15,10,1087,626,16,3
25027002121,25,027,002121,625,188,7,11,4,646,160,4,2
25027002122,25,027,002122,816,331,9,8,4,857,278,4,2
25027002123,25,027,002123,830.21,334.68,17.98,5.99,4,855.18,300.71,5,0
25027002124,25,027,002124,383.22,185.68,11.18,3.07,4.02,385.72,181.08,7.07,3.01
25027002125,25,027,002125,961.79,527.32,15.52,3.88,3.88,987.97,466.26,15.5,3.87
25027002126,25,027,002126,1160,482,11,14,9,1184,430,10,2
25027002127,25,027,002127,760.94,365.87,11.68,4.87,5.84,785.27,336.68,10.7,2.92
25027002128,25,027,002128,1118,529,18,9,7,1140,485,14,3
25027002129,25,027,002129,996,553,24,12,8,1023,519,17,0
25027002130,25,027,002130,1023.33,640.77,22.67,12.82,10.84,1059.81,606.25,19.71,2.96
25027002131,25,027,002131,571,255,5,9,4,604,215,2,3
25027002132,25,027,002132,553,240,5,6,1,576,193,8,1
25027002133,25,027,002133,478,107,7,9,2,485,96,1,3
25027002134,25,027,002134,736.06,311.13,7.32,7.13,3.16,763.73,269.32,11.3,0.08
25027002135,25,027,002135,694.45,313.55,15.15,6.11,2.13,736.47,263.66,6.21,1.03
25027002136,25,027,002136,1281,427,23,17,6,1310,407,14,3
25027002137,25,027,002137,1512,490,22,16,16,1486,503,19,2
25027002138,25,027,002138,891.58,421.03,10.61,7.08,4.42,895.12,407.76,13.27,2.65
25027002139,25,027,002139,1393,633,18,15,8,1400,610,20,3
25027002140,25,027,002140,1529.42,708.97,28.39,13.92,16.58,1502.88,731.24,18.73,3.35
