GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREIFUE,G16PREOLAR,G16PREOSAN,G16PREOWRI,G16USSDLEA,G16USSRMIL,G16USSOERI,G16USSITRU,G16USSODIA,G16USSOWRI,G16HALOWEL,G16HALOCLA,G16HALOWRI,G16GOVDMIN,G16GOVRSCO,G16GOVOLEE,G16GOVOWRI,G16LTGDZUC,G16LTGRBRO,G16LTGOWAR,G16LTGOWRI,G16TREOPEA,G16TREPSCH,G16TREONGO,G16TREOWRI,G16SOSOCON,G16SOSOHER,G16SOSOWRI,G16AUDDHOF,G16AUDRFEL,G16AUDOBRO,G16AUDOWRI,G16ATGDDON,G16ATGRBUC,G16ATGOJAC,G16ATGOWRI
500070001001005,12.1,3.4,0.4,0.3,0,0,1.2,0.3,12.9,3.9,0.4,0.2,0.1,0,15.4,1.2,0.1,9.9,7.3,0.5,0,10.8,6.1,0.3,0.1,12.8,2.8,0.5,0.1,15,1.2,0,11.3,4.4,0.5,0,14,2.6,0.5,0
500070001001033,8.2,2.3,0.3,0.2,0,0,0.8,0.2,8.7,2.7,0.3,0.2,0.1,0,10.4,0.8,0.1,6.7,5,0.3,0,7.3,4.1,0.2,0,8.7,1.9,0.3,0,10.2,0.8,0,7.7,3,0.4,0,9.5,1.8,0.3,0
500070002002004,26.7,7.6,0.8,0.7,0.1,0,2.6,0.6,28.5,8.7,0.9,0.5,0.2,0.1,34.1,2.7,0.2,21.9,16.2,1,0.1,23.8,13.5,0.7,0.2,28.2,6.3,1.1,0.2,33.3,2.7,0.1,25,9.8,1.2,0,30.9,5.7,1.1,0.1
500070002004009,10.3,2.9,0.3,0.3,0,0,1,0.2,11,3.4,0.4,0.2,0.1,0,13.2,1.1,0.1,8.5,6.3,0.4,0,9.2,5.2,0.3,0.1,10.9,2.4,0.4,0.1,12.9,1.1,0,9.7,3.8,0.5,0,12,2.2,0.4,0
500070002004003,10.8,3,0.3,0.3,0,0,1.1,0.3,11.5,3.5,0.4,0.2,0.1,0,13.7,1.1,0.1,8.8,6.5,0.4,0,9.6,5.4,0.3,0.1,11.4,2.5,0.4,0.1,13.4,1.1,0,10.1,3.9,0.5,0,12.5,2.3,0.4,0
500070001002021,25,7.1,0.8,0.7,0.1,0,2.4,0.6,26.6,8.2,0.9,0.5,0.2,0.1,31.9,2.5,0.2,20.5,15.1,1,0.1,22.3,12.6,0.7,0.1,26.4,5.9,1,0.1,31.1,2.5,0.1,23.4,9.1,1.1,0,28.9,5.4,1,0
500070001002007,122.3,20,3.7,6.5,0.4,0.1,9.6,2.4,125.4,24.8,6.8,3,2,0.2,140.6,12.3,1.4,112.3,46.2,4.5,0.1,117,37.3,4.2,0.6,107,38.9,4.5,0.4,134,14.3,0.7,114.4,27.5,6.4,0,130.2,18.5,6.2,0.4
500070002004014,11.2,1.8,0.3,0.6,0,0,0.9,0.2,11.5,2.3,0.6,0.3,0.2,0,12.8,1.1,0.1,10.3,4.2,0.4,0,10.7,3.4,0.4,0.1,9.8,3.6,0.4,0,12.2,1.3,0.1,10.4,2.5,0.6,0,11.9,1.7,0.6,0
500070003001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070021011028,25.9,25.2,2.2,0.6,0.2,0,3.7,2.7,28.6,29.1,1.1,1.1,0.3,0.1,45.8,6.5,0.9,16.6,43.4,0.8,0,21.4,37,0.8,0.1,43.9,6.2,2.6,0.3,48.5,4.8,0.3,23.4,29.9,1.6,0.2,36,20.8,1.8,0.1
500070021021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070021024014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070021021009,24.2,22.1,1.5,0.8,0.2,0,3.9,1.1,28.8,22.6,1.4,0,0.3,0,43.6,5.8,0.7,15.9,36.9,1.3,0.1,21.1,31,0.7,0.1,39.2,6.9,1.7,0.2,44,4.5,0.1,21.6,25.2,2,0,34.8,16.2,1.3,0
500070021011024,6.9,6.7,0.6,0.2,0,0,1,0.7,7.6,7.7,0.3,0.3,0.1,0,12.1,1.7,0.2,4.4,11.5,0.2,0,5.7,9.8,0.2,0,11.6,1.6,0.7,0.1,12.9,1.3,0.1,6.2,7.9,0.4,0,9.5,5.5,0.5,0
500070021024016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070021021034,9.2,8.4,0.6,0.3,0.1,0,1.5,0.4,11,8.6,0.5,0,0.1,0,16.6,2.2,0.3,6.1,14.1,0.5,0.1,8,11.8,0.3,0,14.9,2.6,0.7,0.1,16.8,1.7,0.1,8.2,9.6,0.8,0,13.3,6.2,0.5,0
500070021011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070021023059,7.5,6.8,0.5,0.2,0.1,0,1.2,0.4,8.9,7,0.4,0,0.1,0,13.5,1.8,0.2,4.9,11.4,0.4,0,6.5,9.6,0.2,0,12.1,2.1,0.5,0.1,13.6,1.4,0,6.7,7.8,0.6,0,10.8,5,0.4,0
500070021023012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070021023013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070003002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070001002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070011002006,29.6,3.5,0.9,1.2,0,0,1.5,0.4,29.8,4.5,1,0.5,0.5,0.1,32.5,2.2,0.1,26.1,9.5,1,0.1,26.6,7.8,0.8,0.2,24.8,7.5,0.9,0.1,30.5,2.7,0.1,26.4,5.7,1.1,0.1,30.4,3.5,1.1,0.1
500070039003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070039003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070011001005,1.6,0.2,0,0.1,0,0,0.1,0,1.7,0.3,0.1,0,0,0,1.8,0.1,0,1.4,0.5,0.1,0,1.5,0.4,0,0,1.4,0.4,0.1,0,1.7,0.1,0,1.5,0.3,0.1,0,1.7,0.2,0.1,0
500070011001022,23,2.7,0.7,1,0,0,1.2,0.3,23.2,3.5,0.8,0.4,0.4,0.1,25.3,1.7,0.1,20.3,7.4,0.8,0.1,20.7,6.1,0.6,0.1,19.3,5.8,0.7,0.1,23.7,2.1,0.1,20.5,4.5,0.8,0,23.6,2.7,0.8,0.1
500070010001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070002002007,61.2,17.3,1.9,1.6,0.2,0.1,6,1.5,65.2,20,2.2,1.1,0.5,0.1,78.1,6.2,0.5,50.1,37,2.4,0.1,54.6,30.9,1.6,0.4,64.7,14.4,2.4,0.4,76.3,6.2,0.2,57.2,22.3,2.7,0.1,70.8,13.1,2.4,0.1
500070001001012,24.1,6.8,0.8,0.6,0.1,0,2.4,0.6,25.7,7.9,0.9,0.4,0.2,0.1,30.8,2.5,0.2,19.8,14.6,0.9,0.1,21.5,12.2,0.6,0.1,25.5,5.7,1,0.1,30.1,2.5,0.1,22.6,8.8,1.1,0,27.9,5.2,1,0
500070002002005,22,6.2,0.7,0.6,0.1,0,2.1,0.5,23.4,7.2,0.8,0.4,0.2,0.1,28,2.2,0.2,18,13.3,0.9,0.1,19.6,11.1,0.6,0.1,23.2,5.2,0.9,0.1,27.4,2.2,0.1,20.6,8,1,0,25.4,4.7,0.9,0
500070001001018,6.5,1.8,0.2,0.2,0,0,0.6,0.2,6.9,2.1,0.2,0.1,0.1,0,8.2,0.7,0.1,5.3,3.9,0.3,0,5.8,3.3,0.2,0,6.8,1.5,0.3,0,8.1,0.7,0,6,2.4,0.3,0,7.5,1.4,0.3,0
500070002003007,6.9,2,0.2,0.2,0,0,0.7,0.2,7.3,2.3,0.2,0.1,0.1,0,8.8,0.7,0.1,5.7,4.2,0.3,0,6.2,3.5,0.2,0,7.3,1.6,0.3,0,8.6,0.7,0,6.4,2.5,0.3,0,8,1.5,0.3,0
500070001001032,17.2,4.9,0.5,0.5,0.1,0,1.7,0.4,18.4,5.6,0.6,0.3,0.2,0,22,1.8,0.1,14.1,10.4,0.7,0,15.4,8.7,0.5,0.1,18.2,4.1,0.7,0.1,21.5,1.8,0.1,16.1,6.3,0.8,0,20,3.7,0.7,0
500070001002017,0.4,0.1,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0.5,0,0,0.4,0.3,0,0,0.4,0.2,0,0,0.5,0.1,0,0,0.5,0,0,0.4,0.2,0,0,0.5,0.1,0,0
500070002004024,8.5,1.4,0.3,0.5,0,0,0.7,0.2,8.7,1.7,0.5,0.2,0.1,0,9.8,0.9,0.1,7.8,3.2,0.3,0,8.1,2.6,0.3,0,7.4,2.7,0.3,0,9.3,1,0.1,8,1.9,0.4,0,9.1,1.3,0.4,0
500070003002009,21.3,3.5,0.7,1.1,0.1,0,1.7,0.4,21.8,4.3,1.2,0.5,0.4,0,24.5,2.1,0.3,19.5,8,0.8,0,20.3,6.5,0.7,0.1,18.6,6.8,0.8,0.1,23.3,2.5,0.1,19.9,4.8,1.1,0,22.6,3.2,1.1,0.1
500070003002013,60.6,9.9,1.9,3.2,0.2,0,4.8,1.2,62.2,12.3,3.4,1.5,1,0.1,69.7,6.1,0.7,55.7,22.9,2.3,0.1,58,18.5,2.1,0.3,53.1,19.3,2.2,0.2,66.4,7.1,0.4,56.7,13.6,3.2,0,64.5,9.1,3.1,0.2
500070010001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070004003000,127.6,20.9,3.9,6.8,0.4,0.1,10,2.5,130.9,25.9,7.1,3.1,2.1,0.2,146.7,12.8,1.5,117.2,48.2,4.7,0.2,122.1,38.9,4.4,0.6,111.7,40.6,4.7,0.4,139.8,14.9,0.8,119.4,28.7,6.7,0,135.8,19.3,6.5,0.4
500070002003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070030001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070030001051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070035022012,23.2,12.8,0.8,0.7,0.1,0.1,3.4,0.5,25.4,13.1,0.9,0.6,0.3,0,35.4,3.5,0,15.6,24,1.2,0,20.4,18.7,0.8,0,31.1,5.5,0.3,0,36,2.2,0,21.6,15,1.4,0,29,9.2,1,0.2
500070035022000,12,6.6,0.4,0.4,0.1,0.1,1.7,0.2,13.1,6.8,0.5,0.3,0.2,0,18.3,1.8,0,8,12.4,0.6,0,10.6,9.7,0.4,0,16.1,2.8,0.2,0,18.6,1.1,0,11.2,7.7,0.7,0,15,4.7,0.5,0.1
500070035022016,1.2,0.6,0,0,0,0,0.2,0,1.3,0.7,0,0,0,0,1.8,0.2,0,0.8,1.2,0.1,0,1,0.9,0,0,1.6,0.3,0,0,1.8,0.1,0,1.1,0.7,0.1,0,1.5,0.5,0.1,0
500070034002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070034002066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070034002033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070034002058,239.5,55.2,6.3,6,0.5,0.1,13,4.3,244.8,73.1,4,3.7,1.2,0.2,288.3,17.6,0.2,187.3,135,4.3,0.4,192,117.3,5.2,1.2,245.5,35.5,6.3,0.6,276.4,16.1,0.4,198.1,91.8,6.1,0,249.2,57.8,5.1,0
500070034001017,27.9,6.4,0.7,0.7,0.1,0,1.5,0.5,28.5,8.5,0.5,0.4,0.1,0,33.6,2.1,0,21.8,15.7,0.5,0,22.4,13.7,0.6,0.1,28.6,4.1,0.7,0.1,32.2,1.9,0,23.1,10.7,0.7,0,29,6.7,0.6,0
500070034004025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070034003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070023025010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070022001040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070022003053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070022003007,13.5,6.9,0.7,0.4,0.1,0.1,1.2,0.2,14.9,7.2,0.5,0.3,0.2,0,19.8,1.9,0.1,9.5,13.3,0.4,0,11.2,10.9,0.3,0,17.2,3,0.7,0.1,19.9,1.4,0.1,11.5,9,0.7,0,16.4,5.4,0.6,0
500070023012013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070023025020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070026012001,191.7,83.5,13,5.3,0.9,0.2,16.8,6,206.6,98.6,5.9,3.3,1.6,0.3,267.9,25.7,3.4,141.7,169.9,5.9,0.3,159.9,144.5,3.8,1.3,238.4,37.6,8.3,1.3,270.1,19.3,1.1,146.4,136.6,8,0.3,222.4,76.1,6.4,0.3
500070027022002,376.2,168.4,22.2,7.1,2.1,0.8,36.6,13,409.4,196.9,10,5.9,3.7,0.4,538.3,45.5,3.8,267.2,349.4,10.6,0.7,314.8,290.1,9.4,1.5,481.6,67.3,16.1,2.4,532.3,38.6,2.5,283.5,288.2,13.7,0.3,445.2,148.3,12,0.8
500070026013008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070027012022,9.2,4.1,0.5,0.2,0.1,0,0.9,0.3,10,4.8,0.2,0.1,0.1,0,13.1,1.1,0.1,6.5,8.5,0.3,0,7.7,7.1,0.2,0,11.7,1.6,0.4,0.1,13,0.9,0.1,6.9,7,0.3,0,10.8,3.6,0.3,0
500070027012030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070027022020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070029002025,17.8,7.3,0.8,0.4,0,0,1.5,0.5,18.8,8.3,0.5,0.3,0.2,0,23.7,2.4,0.1,13.5,14.3,0.5,0,15.8,11.6,0.3,0,21,3,1,0,23.6,1.9,0,15.1,10.1,0.6,0,19.6,7,0.5,0
500070029002029,2.2,0.9,0.1,0,0,0,0.2,0.1,2.3,1,0.1,0,0,0,2.9,0.3,0,1.6,1.7,0.1,0,1.9,1.4,0,0,2.6,0.4,0.1,0,2.9,0.2,0,1.8,1.2,0.1,0,2.4,0.9,0.1,0
500070029002046,1.1,0.4,0,0,0,0,0.1,0,1.1,0.5,0,0,0,0,1.4,0.1,0,0.8,0.9,0,0,1,0.7,0,0,1.3,0.2,0.1,0,1.4,0.1,0,0.9,0.6,0,0,1.2,0.4,0,0
500070029002031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070029003056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070029001069,13.2,7,1.1,0.4,0.1,0.1,1.7,0.5,14.8,8,0.5,0.3,0.3,0,19.8,2.2,0.2,9.4,13.9,0.7,0,11.6,11.2,0.5,0.1,17.3,2.7,1,0,19.4,1.9,0,11,9.6,0.9,0,15.8,6.5,0.6,0
500070029001070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070029001006,56.4,30.1,4.7,1.8,0.4,0.4,7.1,1.9,63.4,34.1,2,1.1,1.1,0,84.7,9.2,0.6,40.1,59.4,2.8,0,49.4,48,2.3,0.3,73.9,11.6,4.2,0.1,82.9,8.1,0.1,46.9,41.2,4,0,67.5,27.9,2.4,0
500070029001068,2.3,1.2,0.2,0.1,0,0,0.3,0.1,2.6,1.4,0.1,0,0,0,3.4,0.4,0,1.6,2.4,0.1,0,2,1.9,0.1,0,3,0.5,0.2,0,3.3,0.3,0,1.9,1.7,0.2,0,2.7,1.1,0.1,0
500070002001000,69.4,19.6,2.2,1.9,0.2,0.1,6.8,1.7,73.9,22.7,2.5,1.3,0.6,0.2,88.5,7.1,0.6,56.9,42,2.7,0.2,61.9,35,1.8,0.4,73.3,16.4,2.7,0.4,86.5,7.1,0.2,64.9,25.3,3.1,0.1,80.3,14.9,2.8,0.1
500070039001005,47.8,3.8,1.7,1.5,0.1,0.1,1.3,1.1,44.4,5.9,3.1,1.1,0.6,0.1,46.8,4.6,0.2,41.1,11.9,1.9,0.1,41,9.5,1.7,0.4,35.3,12,1.3,0.2,42.3,5.7,0.2,38.5,7.7,2.6,0.3,42.5,5.7,2.7,0.2
500070011001009,18.6,2.2,0.5,0.8,0,0,1,0.2,18.8,2.9,0.6,0.3,0.3,0.1,20.5,1.4,0.1,16.4,6,0.6,0,16.7,4.9,0.5,0.1,15.6,4.7,0.6,0.1,19.2,1.7,0.1,16.6,3.6,0.7,0,19.1,2.2,0.7,0
500070011001011,35.6,4.2,1,1.5,0,0,1.9,0.5,35.9,5.5,1.2,0.6,0.6,0.1,39.2,2.7,0.1,31.4,11.4,1.2,0.1,32,9.4,1,0.2,29.8,9,1.1,0.1,36.7,3.2,0.2,31.7,6.9,1.3,0.1,36.6,4.2,1.3,0.1
500070011001019,15.9,1.9,0.5,0.7,0,0,0.8,0.2,16,2.4,0.5,0.3,0.3,0.1,17.5,1.2,0.1,14,5.1,0.6,0,14.3,4.2,0.4,0.1,13.3,4,0.5,0,16.4,1.4,0.1,14.2,3.1,0.6,0,16.3,1.9,0.6,0
500070008002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070002001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070001002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070001002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070006001002,9.1,0.6,0.4,0.4,0,0.1,0.8,0.2,8.9,1.2,0.5,0.2,0.3,0.1,9.6,1.2,0.1,8.6,2.2,0.4,0.1,9.1,1.3,0.3,0.1,5.9,3.8,0.5,0.1,9.2,1.2,0.1,7.9,1.7,0.6,0.1,8.7,1.3,0.6,0.1
500070003002014,40.4,6.6,1.2,2.1,0.1,0,3.2,0.8,41.4,8.2,2.2,1,0.7,0.1,46.5,4,0.5,37.1,15.3,1.5,0,38.7,12.3,1.4,0.2,35.4,12.9,1.5,0.1,44.3,4.7,0.2,37.8,9.1,2.1,0,43,6.1,2,0.1
500070002003015,2.1,0.3,0.1,0.1,0,0,0.2,0,2.2,0.4,0.1,0.1,0,0,2.4,0.2,0,2,0.8,0.1,0,2,0.6,0.1,0,1.9,0.7,0.1,0,2.3,0.2,0,2,0.5,0.1,0,2.3,0.3,0.1,0
500070001002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070011002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070006002007,69.5,5.1,1.5,3.3,0.2,0.1,2.4,0.6,66.3,6.6,4.4,1.2,0.9,0.1,68.6,6.2,0.3,63,14.3,2.7,0,61.6,11.9,2.5,0.4,48.9,21.3,1.4,0.1,63.4,7.1,0.1,58.2,8.5,3,0.1,64.6,5.7,3.1,0
500070021011009,1.2,1.2,0.1,0,0,0,0.2,0.1,1.4,1.4,0.1,0.1,0,0,2.2,0.3,0,0.8,2.1,0,0,1,1.8,0,0,2.1,0.3,0.1,0,2.3,0.2,0,1.1,1.4,0.1,0,1.7,1,0.1,0
500070021024012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070021022033,0.9,0.8,0.1,0,0,0,0.1,0,1,0.8,0.1,0,0,0,1.6,0.2,0,0.6,1.3,0,0,0.8,1.1,0,0,1.4,0.2,0.1,0,1.6,0.2,0,0.8,0.9,0.1,0,1.2,0.6,0,0
500070021021031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070021022028,2.9,2.6,0.2,0.1,0,0,0.5,0.1,3.4,2.7,0.2,0,0,0,5.2,0.7,0.1,1.9,4.4,0.2,0,2.5,3.7,0.1,0,4.7,0.8,0.2,0,5.2,0.5,0,2.6,3,0.2,0,4.1,1.9,0.2,0
500070021021027,1.7,1.6,0.1,0.1,0,0,0.3,0.1,2.1,1.6,0.1,0,0,0,3.1,0.4,0,1.1,2.6,0.1,0,1.5,2.2,0.1,0,2.8,0.5,0.1,0,3.1,0.3,0,1.5,1.8,0.1,0,2.5,1.2,0.1,0
500070021024047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070021012004,1.2,1.1,0.1,0,0,0,0.2,0.1,1.4,1.1,0.1,0,0,0,2.1,0.3,0,0.8,1.8,0.1,0,1,1.5,0,0,1.9,0.3,0.1,0,2.1,0.2,0,1,1.2,0.1,0,1.7,0.8,0.1,0
500070021021013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070021024005,1.7,1.6,0.1,0.1,0,0,0.3,0.1,2.1,1.6,0.1,0,0,0,3.1,0.4,0,1.1,2.6,0.1,0,1.5,2.2,0.1,0,2.8,0.5,0.1,0,3.1,0.3,0,1.5,1.8,0.1,0,2.5,1.2,0.1,0
500070021011027,4.7,4.6,0.4,0.1,0,0,0.7,0.5,5.2,5.3,0.2,0.2,0.1,0,8.3,1.2,0.2,3,7.8,0.2,0,3.9,6.7,0.1,0,7.9,1.1,0.5,0,8.8,0.9,0.1,4.2,5.4,0.3,0,6.5,3.8,0.3,0
500070021022015,17.6,16.1,1.1,0.6,0.2,0,2.8,0.8,20.9,16.4,1,0,0.2,0,31.6,4.2,0.5,11.6,26.8,0.9,0.1,15.3,22.5,0.5,0.1,28.5,5,1.2,0.2,32,3.3,0.1,15.7,18.3,1.4,0,25.3,11.7,0.9,0
500070030002000,55.6,16.9,3.3,1.6,0.3,0.2,3.7,1.3,57.8,21.6,1.8,1,0.5,0.1,71,5.9,0.3,42.7,38.5,2,0,48,31.6,1.1,0.1,62.7,9.5,2.1,0.1,70.4,5.2,0.1,47.3,25.5,2.3,0.1,60.8,16.4,2,0.1
500070030001040,54.4,16.6,3.2,1.6,0.3,0.2,3.6,1.3,56.7,21.2,1.8,1,0.5,0.1,69.6,5.8,0.3,41.8,37.7,2,0,47,31,1.1,0.1,61.4,9.3,2.1,0.1,68.9,5.1,0.1,46.3,24.9,2.3,0.1,59.6,16.1,2,0.1
500070030001047,52.2,15.9,3.1,1.5,0.3,0.2,3.5,1.2,54.4,20.3,1.7,0.9,0.5,0.1,66.7,5.6,0.2,40.1,36.2,1.9,0,45.1,29.7,1.1,0.1,58.9,8.9,2,0.1,66.1,4.9,0.1,44.5,23.9,2.2,0.1,57.2,15.4,1.9,0.1
500070030002064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070030002051,3.3,1,0.2,0.1,0,0,0.2,0.1,3.5,1.3,0.1,0.1,0,0,4.3,0.4,0,2.6,2.3,0.1,0,2.9,1.9,0.1,0,3.8,0.6,0.1,0,4.2,0.3,0,2.8,1.5,0.1,0,3.7,1,0.1,0
500070030001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070023022014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070023023014,12.5,7,0.7,0.3,0.1,0,1.1,0.2,13.7,7.5,0.4,0.3,0.1,0,18.5,1.8,0.1,8.9,12.6,0.6,0,10.4,10.7,0.3,0,16.3,2.7,0.5,0,18.6,1.3,0,10.6,8.6,0.6,0,15.5,5,0.6,0
500070022003020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500070023012036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
