GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16USSRISA,G16USSDBAR,G16USSLBUC,G16PSCRECH,G16PSCLHOS
13245000807,13,245,000807,160.5,443.2,16.3,162.9,385.3,17.9,248.5,268
13245000808,13,245,000808,784,586,28,779,518,26,892,361
13245000809,13,245,000809,30,508,9,38,455,15,121,326
13245000810,13,245,000810,150,80,8,138,74,15,152,65
1324500801B,13,245,00801B,181.4,65.9,1.9,172.4,53.1,9.5,179.8,45
1324500804H,13,245,00804H,931.3,769.4,25,883.3,679.3,39,1040.3,453.2
132470000BA,13,247,0000BA,2129.8,1995.9,131.2,2174.2,1809.3,129.5,2484.2,1283.5
132470000BT,13,247,0000BT,1417.4,692.2,58.2,1374,617.4,86.6,1466.8,488.7
132470000CO,13,247,0000CO,435.9,1260.1,39.7,460.8,1128.1,57.6,620.6,809.3
132470000FI,13,247,0000FI,664.6,2645.2,79.3,715,2434.2,92.8,1045.4,1707.5
132470000FS,13,247,0000FS,528.4,1439.4,37.3,591,1280,50.5,778.4,834.6
132470000HC,13,247,0000HC,883,625,49,884,549,75,979,422
132470000HI,13,247,0000HI,787.4,1161,41.4,761.9,1092.8,57.2,918.7,722.8
132470000LA,13,247,0000LA,436.4,733.6,49.1,449.3,684.8,45.6,549.7,480.3
132470000LO,13,247,0000LO,1236,1467.5,62,1244.7,1346.2,79.2,1458.6,968.8
132470000MA,13,247,0000MA,1038,776,55,1049,708,66,1169,519
132470000MI,13,247,0000MI,467.2,1376.8,43.9,486.4,1282.4,46.9,649.2,919.9
132470000OT,13,247,0000OT,805.9,3022.9,87.2,875.8,2760.5,109.4,1199.3,1950.5
132470000RO,13,247,0000RO,754.8,1495.9,46.3,799.3,1348.4,51.5,1003.3,927.7
132470000SM,13,247,0000SM,821,1834,54,906,1643,74,1155,1095
132470000SP,13,247,0000SP,721.3,1943.8,61.8,748.3,1793.2,83.3,1021.4,1225.2
132470000ST,13,247,0000ST,1081.2,1233.8,64.8,1088.9,1141,86.4,1295.3,791.1
13249000001,13,249,000001,1472,401,36,1445,345,38,1452,253
13251000001,13,251,000001,428,336,12.3,414.8,290,13.3,453.8,172
13251000002,13,251,000002,194,98,4,192,83,9,194,57
13251000003,13,251,000003,384,233,3,377,196,12,379,125
13251000004,13,251,000004,321,361.6,13.8,332.9,298.4,15.8,363.5,183.8
13251000005,13,251,000005,230.1,93.8,8.9,227.2,77,4,244.9,40.5
13251000006,13,251,000006,470,75,7,444,71,9,453,61
13251000007,13,251,000007,295,265,6,293,221,7,326,130
13251000008,13,251,000008,97.4,117.5,1.8,95.6,105.3,1.8,101.8,65.8
13251000009,13,251,000009,423,121,15,416,106,16,422,69
13251000010,13,251,000010,247,434,13,273,360,13,305,238
13251000011,13,251,000011,168,53,7,170,42,7,169,28
13251000012,13,251,000012,56.8,114.4,2.3,62.4,94.2,1.6,80.3,55.9
13253000001,13,253,000001,583.9,230.4,11.2,530.1,192.4,19.5,580,133.5
13253000002,13,253,000002,490,232,10,444,187,20,487,120
13253000003,13,253,000003,92,501,5,101,427,5,178,247
13253000004,13,253,000004,565,144,10,484,126,17,535,105
13253000005,13,253,000005,614.1,81.6,11.8,510.9,79.6,28.5,564,83.5
13255000001,13,255,000001,120.6,767.8,8.9,145.3,614.3,23.1,228.2,396.9
13255000002,13,255,000002,71.8,853.1,11,127.7,685.5,17,208.6,384.1
13255000004,13,255,000004,1344.9,365.3,75.4,1370.2,271.6,83.4,1416.3,262.1
13255000005,13,255,000005,853.1,992.8,56.8,862.3,854.4,62.3,970.5,592.7
13255000006,13,255,000006,230.5,841.9,15.3,269.2,673.4,27.3,352.5,407.9
13255000007,13,255,000007,873.6,224.6,41.5,852.9,185,59.3,879.6,177.1
13255000008,13,255,000008,866.9,266.4,25.2,841.9,218.6,28.4,868.9,175
13255000009,13,255,000009,927,151,25,818,141,67,852,164
13255000010,13,255,000010,784.2,374.4,26.6,744.8,322.2,44.3,806.9,225.6
13255000011,13,255,000011,1029.6,439.9,33.9,1004,389.6,43.9,1043,300.8
13255000012,13,255,000012,1115.7,218.8,29.4,1034.5,204.4,59.1,1060.6,209.3
13255000013,13,255,000013,1310.8,182,42.9,1221.5,174.3,69.5,1267.1,189.4
13255000014,13,255,000014,696.5,226.7,31.8,681.1,197.8,36.7,694.6,181.4
13255000016,13,255,000016,730.7,1564.9,42.9,744.5,1335,55.7,895.8,872.3
13255000017,13,255,000017,669.6,340.8,16.7,628,290.3,40.7,672.2,222.9
13255000019,13,255,000019,1008.1,324.7,31.7,937.2,294,62.8,979.3,250.5
13255000020,13,255,000020,1085,219,20,1008,188,52,991,205
13255000021,13,255,000021,1720,931,56,1694,772,68,1807,540
13257000001,13,257,000001,1907.8,456,60.3,1808,384.2,85.9,1917.2,320
13257000002,13,257,000002,775.4,185.3,24.5,734.8,156.2,34.9,779.2,130
13257000003,13,257,000003,1521.8,363.7,48.1,1442.2,306.5,68.5,1529.3,255.2
13257000004,13,257,000004,421.5,100.7,13.3,399.4,84.9,19,423.6,70.7
13257000005,13,257,000005,257.7,61.6,8.2,244.2,51.9,11.6,259,43.2
13257000006,13,257,000006,874.7,209.1,27.6,828.9,176.2,39.4,879,146.7
13257000007,13,257,000007,692.5,165.5,21.9,656.3,139.5,31.2,696,116.2
13257000008,13,257,000008,1249.8,296.5,39.5,1183.7,250.5,56.5,1254.8,209.2
13259000002,13,259,000002,347,549,7,351,402,18,351,258
13259000005,13,259,000005,458,673,21,456,498,25,475,298
13261000015,13,261,000015,680,394,21,668,341,18,681,223
13261000017,13,261,000017,226,199,5,223,183,4,239,104
13261000028,13,261,000028,435.7,217.5,8,440.6,187.4,8,461.6,113.7
13261000029,13,261,000029,217.4,76.3,2.1,198.1,70.3,6.1,213.5,41.6
1326100E-27,13,261,00E-27,627.9,473.3,23.3,645.8,425.8,18.8,695.5,283.7
1326100N-26,13,261,00N-26,226,35,4,214,29,4,223,20
1326100O-26,13,261,00O-26,349,339,11,352,295,13,391,177
1326100W-27,13,261,00W-27,704.1,459.6,13.7,690.7,419.2,21.8,770.3,257.8
132610C1-27,13,261,0C1-27,395,1213.7,25.5,465.5,1067.3,23.4,618.7,677.5
132610C2-27,13,261,0C2-27,1100.3,808.4,46.4,1145.6,723.2,45.4,1249,474.2
132610C3-27,13,261,0C3-27,315.1,1308.4,18.1,375.4,1137.9,34.7,534.5,696.4
13263000001,13,263,000001,171,230,3,168,207,7,204,128
13263000002,13,263,000002,233.8,266.5,5.8,230.9,210.7,21.2,248.2,158.8
13263000003,13,263,000003,107.9,207.2,7,114.7,164.2,8.2,142.5,85.8
13263000004,13,263,000004,129,215,3,133,175,10,159,106
13263000005,13,263,000005,111.8,494.7,6.1,139.8,380.3,12.5,182.2,210
13263000006,13,263,000006,166,121,6,147,100,14,167,86
13263000008,13,263,000008,275,464,15,293,399,24,337,264
13265000172,13,265,000172,82.5,114.6,0.1,82.4,87.5,1.1,88.5,44.4
13265000601,13,265,000601,268.5,430.2,3,260.5,355.3,13,292.4,185.7
13267000001,13,267,000001,361.8,84.6,6.5,324.9,70.6,12.8,340.3,57.2
13267000003,13,267,000003,661.9,194,7.2,651.6,135.7,22.2,612.7,103.3
13267000004,13,267,000004,124,43,1,115,35,7,118,30
13267000005,13,267,000005,882.2,454.4,25.1,887,354.2,35.2,930.1,222.9
13267000007,13,267,000007,1203,235,32,1172,208,34,1139,187
13267000008,13,267,000008,1027,459,21,1032,364,13,1050,211
13267000009,13,267,000009,606.4,84.6,8.9,573.3,77.8,13.5,563.8,56.9
13267000010,13,267,000010,307.1,137,8,276.1,119,12,299.1,73
13269000001,13,269,000001,99,549,11,129,445,5,197,300
13269000005,13,269,000005,1186,204,19,1088,192,42,1119,169
13269000006,13,269,000006,789.4,552.4,15.3,767.5,461.6,34.6,856.1,284.1
132710000HE,13,271,0000HE,401,195,7,367,166,10,382,92
132710000JA,13,271,0000JA,289.9,109.6,0,269.1,93.6,3.8,266.3,55.8
132710000LU,13,271,0000LU,358.7,284.1,1.3,331.8,259.7,8.4,338.4,106.4
132710000MC,13,271,0000MC,762,612,14,754,504,23,780,279
132710000MI,13,271,0000MI,472.6,61.8,5,438.7,57.8,7,420.8,42.9
132710000SC,13,271,0000SC,163.9,47.8,5.1,164.4,36.4,7.2,165.8,30.4
13273000001,13,273,000001,427,1395,14,530,1130,30,672,723
13273000002,13,273,000002,610,286,11,613,234,22,648,168
13273000003,13,273,000003,291.9,258.2,7,300.8,220.2,10,336.9,140.2
13273000004,13,273,000004,183,116,3,192,90,4,199,68
13273000005,13,273,000005,258,129,2,258,106,8,258,67
13273000006,13,273,000006,106,83,3,105,77,4,114,55
13275000101,13,275,000101,330,98,5,308,79,9,325,64
13275000102,13,275,000102,539.1,495,5,488.1,416,23,583.1,250
13275000103,13,275,000103,1270.8,609.1,35.5,1229.2,517.7,43.7,1346.7,355.6
13275000104,13,275,000104,408.9,137.2,22.1,358.4,109,23.2,406.8,88.9
13275000105,13,275,000105,208,1004,20,226,849,35,390,520
13275000106,13,275,000106,621.1,124.4,10.9,560.9,106.6,26.7,608.2,90.8
13275000107,13,275,000107,757.2,377.9,24.3,760.4,304.2,28.1,841,194.1
13275000108,13,275,000108,819.8,205.4,28.2,788.1,180.3,37.4,851.6,131.8
13275000109,13,275,000109,283.4,905.8,17.9,304.1,775.4,21.9,446.4,459.9
13275000110,13,275,000110,1031.9,512.9,46.8,1070.5,416.9,46.6,1173.2,282.4
13275000111,13,275,000111,267,246,2,261,188,13,301,129
13275000112,13,275,000112,319,140.4,9,283.8,120.3,16.1,318.9,86.3
13275000113,13,275,000113,150.9,61,2,138.9,52,6,151.9,40
13275000114,13,275,000114,977.3,295.8,32,932.7,244.7,48,999.1,204.7
13275000115,13,275,000115,591,120,10,523,107,30,570,97
13275000116,13,275,000116,226,44,3,209,38,2,222,25
13275000117,13,275,000117,348,83,9,317,73,16,348,50
13275000118,13,275,000118,964.2,511.9,36.5,951.8,428.3,32.3,1064.3,285.4
13275000119,13,275,000119,57.6,643.1,5,73.5,542.9,8.3,167.1,282.3
13275000120,13,275,000120,1056.7,527.1,43.7,1038.6,453.6,59.7,1157.8,320.8
13277000001,13,277,000001,1155,601,39,1177,462,45,1234,344
13277000002,13,277,000002,1309.3,210.4,31.1,1280,162.4,42.1,1289.1,136.4
13277000003,13,277,000003,783.3,103.9,15,753.3,85.9,27,758.3,77.9
13277000004,13,277,000004,814,129,10,793,96,16,796,68
13277000005,13,277,000005,592.4,68.4,9.9,589.7,54,10.8,582.5,48.6
13277000006,13,277,000006,645.2,79,9,614.2,73,14,616.2,72
13277000007,13,277,000007,328.8,89,11,315.8,69,14,326.8,61
13277000008,13,277,000008,554,162,15,533,130,24,567,95
13277000009,13,277,000009,1457,479,39,1422,413,48,1498,277
13277000010,13,277,000010,377.8,770.6,8.1,419.4,605.5,20.1,492.4,360.5
13277000011,13,277,000011,224.5,1118,19,288.6,863.6,34.1,367.8,542
13277000012,13,277,000012,1346,537,38,1327,418,63,1413,300
13279000039,13,279,000039,721,92,13,677,84,24,654,85
13279000043,13,279,000043,710.1,70.2,12.8,651.8,60.4,17.8,646.8,60.3
13279000513,13,279,000513,2390.3,973.6,64.9,2343.4,797.9,91.9,2437.3,539.2
13279000514,13,279,000514,1334.1,712.6,31.1,1309.7,592.6,57.2,1386.6,375.7
13279015361,13,279,015361,1422.7,478.8,35.2,1350.4,409,55.8,1384.9,305.7
13281000833,13,281,000833,1875.8,345,40.9,1703.3,357,77.8,1707.3,258.3
13281000990,13,281,000990,1780.2,395,45.1,1652.7,371,64.2,1701.7,271.7
13281001468,13,281,001468,1706.4,466.1,59,1589.3,432.1,82,1686.3,325
13281001581,13,281,001581,21,4,1,19,4,2,20,3
1328300SOPE,13,283,00SOPE,625.9,712.4,20,639.6,501.8,33.2,716.1,307.2
132830ANNEX,13,283,0ANNEX,1178.9,149.4,11.9,1056.6,124,30.7,1063.2,110.5
13285000001,13,285,000001,1772,575.6,76.8,1832,460.5,81.7,1953.1,332.6
13285000002,13,285,000002,610.9,1360,52.6,647.2,1118.6,61.9,819,760.8
13285000003,13,285,000003,974,1270,47,945,1134,73,1127,832
13285000004,13,285,000004,64,1146,15,114,943,20,240,603
13285000005,13,285,000005,396,779,11,384,661,23,464,367
13285000006,13,285,000006,1092,627,29,1040,531,67,1150,413
13285000007,13,285,000007,1660.6,399.1,54,1583.5,334.1,86,1670.6,284.1
13285000008,13,285,000008,1958,348,40,1833,326,80,1947,275
13285000009,13,285,000009,771,391,21,730,367,30,835,237
13285000010,13,285,000010,1798.4,468.9,67,1696.5,429.9,88,1835.4,342.9
13285000011,13,285,000011,1619.3,509.9,38.7,1556,432.9,54,1651.6,313.6
13285000012,13,285,000012,756,451,21,718,405,35,795,281
13285000013,13,285,000013,819.7,293.5,28,765.7,252,43.5,830.4,195
13285000015,13,285,000015,461,463,22,425,407,35,503,310
13285000016,13,285,000016,997,631,38,1023,510,52,1126,375
13287000001,13,287,000001,920,1081,34,928,874,41,1016,593
13287000002,13,287,000002,908.1,124.9,15.9,860.5,122.9,24.8,881.3,102.1
13287000003,13,287,000003,259,39,3,243,33,9,248,28
132890000DB,13,289,0000DB,660,200,11,612,170,24,631,135
132890000GI,13,289,0000GI,433.2,630.6,10,418.4,532.7,28.9,475.2,350.7
132890000HV,13,289,0000HV,342,138,14,314,123,17,315,89
1328900JV/W,13,289,00JV/W,354.1,697.4,9,366,588.5,19,398.1,374.7
1328900SG/T,13,289,00SG/T,245,304,6,264,240,6,272,148
13291000001,13,291,000001,1353.2,266.9,30.9,1287.7,234.8,53.9,1303,183.1
13291000002,13,291,000002,1020,191,20,936,187,45,965,147
13291000003,13,291,000003,825,190,28,775,187,40,797,134
13291000004,13,291,000004,1138.6,222.5,29.9,1066.6,193.3,52.2,1088.2,173.1
13291000005,13,291,000005,316.4,86.1,15,308.4,71.1,20,303.4,62.1
13291000006,13,291,000006,619.6,132.9,8,558.7,120.9,28,576.7,83
13291000007,13,291,000007,677.5,167.9,14.4,631.6,153.5,35.1,665.6,124.9
13291000008,13,291,000008,893,147.3,19.8,818.9,152.3,41.1,844.4,107
13291000009,13,291,000009,1145.9,241.2,23.9,1074.8,232.9,40.6,1103.7,183
13291000010,13,291,000010,1149.8,195.1,25.1,1069.3,168.2,50.1,1085,143.9
13291000011,13,291,000011,713,122,14,654,119,26,682,92
13293000470,13,293,000470,327.1,112,6,308,95.5,13.1,323.1,75.4
13293000555,13,293,000555,1990.4,520.7,35.7,1891.8,446.8,75,1948.6,369.8
13293000561,13,293,000561,245.1,182.6,7.4,244.5,149.9,12.1,267,102.3
13293000588,13,293,000588,323.9,111,6,305,94.5,12.9,319.9,74.6
13293000589,13,293,000589,32,240,4,43,210,2,85,100
13293001336,13,293,001336,961.4,252.2,17.3,913.8,216.3,36.2,941.3,179
13293001577,13,293,001577,418.4,109.4,7.5,397.6,93.9,15.8,409.6,77.7
13293001610,13,293,001610,587.1,155.2,10.6,558.2,133.1,22.1,575.2,109.8
13293005610,13,293,005610,2408.1,1795.4,72.7,2402.7,1473.9,118.9,2623.4,1005.8
13295000869,13,295,000869,1023.5,174,32.4,917.2,164.4,43,976.9,163.1
13295000871,13,295,000871,2555.3,616.8,118.3,2278.7,555.2,184.8,2427.3,582.6
13295000881,13,295,000881,776,134.1,29.4,702.3,116.4,41.5,735.9,127.3
13295000943,13,295,000943,465,53.3,19.3,403.6,58,22.8,416.9,73.9
13295000944,13,295,000944,2162.8,359.9,66.9,1938.8,341.3,87.6,2064.9,337.1
13295000953,13,295,000953,343.3,63.8,8.2,303.1,58.7,18,316.5,70.5
13295000960,13,295,000960,627.5,73,26.1,544.9,79.1,30.9,563.1,100.3
13295001053,13,295,001053,323.7,60.2,7.8,285.9,55.3,17,298.5,66.5
13295001161,13,295,001161,419.4,97.8,17,372.7,95.6,28.2,397.1,91.9
13295001501,13,295,001501,1848.8,471.2,90.2,1671,418.9,125.5,1829.8,410.4
13295001800,13,295,001800,132.2,30.8,5.4,117.5,30.1,8.9,125.2,29
13295001808,13,295,001808,337.6,79.4,16.6,305.7,72.3,24.6,316.5,74.5
13295001809,13,295,001809,587.3,124,26.5,532,111,38.5,553,116.8
13295001812,13,295,001812,2397.1,688.7,95.7,2135.4,610.4,144.2,2307.9,619.2
13295001818,13,295,001818,2352.8,407.3,89.3,2128.8,353.7,126,2231,386.7
13295001851,13,295,001851,540,246,48,628,171,32,694,122
13295001893,13,295,001893,1148.7,303,49.3,998.7,252.6,80.9,1069.7,272.4
13295001898,13,295,001898,909,231.7,44.3,821.6,205.9,61.7,899.6,201.8
13297000250,13,297,000250,1937,312,51,1788,288,121,1848,307
13297000414,13,297,000414,757,77,15,723,80,21,714,76
13297000415,13,297,000415,2429,527,91,2362,446,126,2413,443
13297000416,13,297,000416,1343,191.3,34.1,1263,180.3,60.1,1296,185.3
13297000417,13,297,000417,2349.7,535.9,82,2190.7,469.9,151,2273.7,474.9
13297000418,13,297,000418,1886.2,715.4,51.2,1807.1,593.1,70.7,1902.9,470.7
13297000419,13,297,000419,1449.3,582,79.4,1434.8,504.4,79.7,1509.2,382.1
13297000420,13,297,000420,971,1225,49,949,1028,83,1082,728
13297000421,13,297,000421,1512.7,506.4,76.3,1460.3,431.9,91.9,1508,418.1
13297000422,13,297,000422,2486.3,418.6,74.7,2347.7,385.1,124.1,2386.9,442.9
13297000423,13,297,000423,2236,363.7,75.9,2150,314.7,101.9,2190,337.7
13297000424,13,297,000424,1817,262,66,1723,228,99,1763,282
13297000425,13,297,000425,1059,694,43,1021,580,65,1073,459
13297000426,13,297,000426,1066.7,220,27.6,1025.2,178.6,53.3,1059.8,159.8
13297000427,13,297,000427,1382.3,696.1,45,1348.3,601.1,73,1391.3,484.1
13297000454,13,297,000454,691,133.1,21.6,648.6,114.4,38.3,662.4,118.3
13297000502,13,297,000502,1105,99,24,1059,87,43,1085,99
13297000503,13,297,000503,620.8,89.6,13.8,580.9,88.9,27.4,589.1,86.3
13297000559,13,297,000559,959.5,148.3,29.9,922.6,130.4,48.8,940.6,127.4
13297001663,13,297,001663,2522,410,94,2406,374,133,2482,408
13297001675,13,297,001675,612,103,14,583,93,14,589,80
13299000100,13,299,000100,411.4,1716.7,23.7,433.1,1399,61.2,786.3,825.8
13299000300,13,299,000300,1886.6,431.3,33.3,1713.9,374,72.8,1826.7,307.2
13299000304,13,299,000304,521.5,89.9,17,458.6,74.9,27,494.6,79.9
13299000400,13,299,000400,1851.6,247.1,30,1710.2,219.2,56.8,1790.8,207.2
13299000404,13,299,000404,224.8,30.7,4.2,207.8,26.8,15.3,216.3,24.8
13299000405,13,299,000405,373.9,26.5,4.3,333.8,31.1,9.6,357.1,29.3
13299000406,13,299,000406,906.5,82.2,14.7,830.3,71.4,31.3,860.6,76.3
13299000407,13,299,000407,300.4,18.1,7,262.4,19.1,11,277.4,20.1
13299000408,13,299,000408,277.5,23.2,8.7,253.4,18.4,13.5,262.1,23.2
13299000409,13,299,000409,554,50,11,504,37,25,524,42
1329900200A,13,299,00200A,1002.4,461.1,46,979.9,384.1,64.1,1081,301.2
1329900200B,13,299,00200B,204.8,263.4,6.2,186.8,216.2,9.4,235.3,141.3
13301000001,13,301,000001,364.8,485,10.3,365.7,409.6,16.6,422.1,220.2
13301000002,13,301,000002,196.9,261.1,5.6,197.3,220.6,8.9,227.8,118.7
13301000003,13,301,000003,138.5,183.7,3.9,138.8,155.2,6.3,160.2,83.4
13301000004,13,301,000004,121,168.3,3.4,122.2,141.5,5.5,141.5,75.2
13301000005,13,301,000005,65.8,87.2,1.9,65.9,73.7,3,76.1,39.6
13301000006,13,301,000006,102.6,136,2.9,102.8,114.9,4.7,118.7,61.8
13303000088,13,303,000088,204.4,177.1,3,205.3,148.6,4.2,200.8,74.7
13303000091,13,303,000091,423,231,9,402,191,13,404,130
13303000094,13,303,000094,307.7,271.2,4,293.8,239.1,5.1,321.4,121.6
13303000097,13,303,000097,1738,2194,50,1763,1871,44,2051,944
13303000099,13,303,000099,271,101,2,256,94,7,261,50
13303001253,13,303,001253,285,135,7,269,122,4,274,54
13303001350,13,303,001350,300.6,220.9,5.2,290.4,184.3,8.2,298.6,106.9
13303001488,13,303,001488,641,880,18,633,766,22,746,409
1330500001A,13,305,00001A,731,72,12,673,64,19,684,61
1330500001B,13,305,00001B,689.2,41.4,7.2,620.8,52.3,18.2,656.8,42.9
1330500001C,13,305,00001C,927.7,107.9,16.7,867.9,107.9,22.6,873.8,97.1
1330500002A,13,305,00002A,927.2,160,11.9,856.7,137.2,29.8,874.6,112.3
1330500002C,13,305,00002C,625.5,46,4,585.3,48.1,15,589.2,50.1
1330500002D,13,305,00002D,482.9,84.9,15.1,454.7,71.8,13.1,462.8,66.7
1330500003A,13,305,00003A,1109.2,272.8,30.9,1057.8,227.4,44.8,1084.4,210.5
1330500003B,13,305,00003B,581.1,54.7,12,536,45.6,17.1,553.1,45.5
1330500004A,13,305,00004A,98.8,428,12,129.7,325.2,16,200.5,194.5
1330500004B,13,305,00004B,324.9,280.4,11.1,326.7,214.4,13.1,369.9,146.3
1330500005A,13,305,00005A,867.4,275.1,35.9,829.6,239,38.9,858.7,200.8
1330500005B,13,305,00005B,781.4,215.5,23,741.3,170.4,39,798.3,141.2
133070000G3,13,307,0000G3,95.6,71.8,2,98.5,58.7,2.3,99.6,37
133070000P1,13,307,0000P1,207.4,169.1,4.5,213.6,138.9,5.2,219.1,86.6
133070000P3,13,307,0000P3,111.6,83.8,2.3,115,68.5,2.7,116.2,43.2
133070000W2,13,307,0000W2,231.3,173.7,4.8,238.3,142.1,5.5,240.9,89.6
13309000001,13,309,000001,810.8,388.4,15.6,742.5,329.8,27.3,795.1,190.3
13309000002,13,309,000002,589.3,247.6,19,542.4,206.7,27,602.2,130.8
13311000011,13,311,000011,1361.2,273,42.5,1270.8,250.2,99.7,1306.5,272.9
13311000021,13,311,000021,432,60.9,13.3,403.4,57,31.5,410.6,70.2
13311000031,13,311,000031,265.1,78.3,13.1,247.1,66.3,21,258.1,70.2
13311000041,13,311,000041,1520.5,183.2,45,1433.4,170.2,77.1,1484.4,189.2
13311000051,13,311,000051,2084,384,70,1989,307,127,2092,314
13311000061,13,311,000061,731,252.1,36.3,711.2,230.6,47.2,759.2,176.8
13311000071,13,311,000071,171.9,47.7,8,171.9,41.7,8,172.8,35.8
13311000081,13,311,000081,1114.5,151.2,41.5,1040.4,147.2,70.2,1078,167
13311000091,13,311,000091,550,97,22,523,101,18,542,90
13311000101,13,311,000101,774.5,99.9,37.2,713.1,108.8,52.4,735.4,135.8
13311000111,13,311,000111,1002.2,95.5,27.2,940.5,104.4,46.6,983.9,106.3
1331300001A,13,313,00001A,565.6,491.1,48.7,536.8,426.4,58.6,601.4,351.9
1331300002A,13,313,00002A,1354.4,513.8,78.8,1338.3,408.3,85.1,1398.3,376.8
1331300003A,13,313,00003A,849,399,43,857,321,50,877,270
1331300004A,13,313,00004A,1126.1,542,62.5,1107,456.7,81.8,1194.7,379.9
1331300005A,13,313,00005A,262,602.5,27.4,251.1,481.2,51.9,355.8,353.6
1331300006A,13,313,00006A,186,476,25,189,373,37,283,263
133130000AN,13,313,0000AN,532.8,464,31.5,484.4,364.6,50.3,574.1,312.4
133130000CA,13,313,0000CA,776.6,139.8,21.6,649.7,135.9,38.4,706.8,138.8
133130000CO,13,313,0000CO,647,140,17,596,127,37,636,117
133130000DG,13,313,0000DG,1358.7,492.1,68,1260.1,436.2,80.1,1381.7,355.1
133130000ES,13,313,0000ES,521.7,261.8,25.5,446.2,215.7,46.1,521.7,173.6
133130000FI,13,313,0000FI,835.3,317.6,29.4,733.9,267.4,46.4,822.4,233.2
133130000GL,13,313,0000GL,791.3,480.7,34.1,719.8,398.1,69.1,821.5,345.9
133130000LT,13,313,0000LT,611,76.2,14,554.9,77.2,17,566.9,74.2
133130000MC,13,313,0000MC,746.4,104.1,24.7,644.4,105.8,47.5,672.5,109.3
133130000NI,13,313,0000NI,1164,222,36,1027,207,55,1098,193
133130000PG,13,313,0000PG,2039,693,84,1898,600,123,1999,558
133130000TH,13,313,0000TH,1748,383,61,1549,363,112,1659,350
133130000TI,13,313,0000TI,370.8,72.1,8.7,313.1,69.9,19.8,344.3,67.2
133130000TR,13,313,0000TR,760,104,23,689,96,35,704,103
133130000UT,13,313,0000UT,501,67,13,430,66,20,455,70
133130000VA,13,313,0000VA,2520,581,90,2361,490,142,2431,517
133130000WS,13,313,0000WS,1293.6,318.1,57.8,1192.6,280.5,78.7,1272.8,262.1
1331500001A,13,315,00001A,59,262,0,80,195,8,101,119
1331500002A,13,315,00002A,155.6,111.2,3,149.6,91.3,6,162.3,53.7
1331500002B,13,315,00002B,240,165,5,234,123,14,241,83
1331500003A,13,315,00003A,479,69,8,455,56,9,463,42
1331500004A,13,315,00004A,591,99,3,558,84,16,565,70
1331500005A,13,315,00005A,562,142.3,5.9,550.1,116.8,16.7,568.7,78.5
13317000001,13,317,000001,351.5,553.8,5.9,365.2,445.8,21.6,444.7,234.7
1331700002A,13,317,00002A,682.4,170.8,15.9,658,137.1,26.1,679.3,104.3
1331700002B,13,317,00002B,283.8,94.6,3,270.9,71.7,7,280.8,43.8
1331700003A,13,317,00003A,181,431,12,187,379,14,260,178
1331700003B,13,317,00003B,254.9,134.8,9.1,244.2,113.9,10.4,266.9,56.2
1331700004A,13,317,00004A,446.4,225.6,5.8,435.8,183.2,14.5,476.3,96.4
1331700004B,13,317,00004B,390.2,244.8,5.9,363.1,200.9,6.4,400,103.5
13319000002,13,319,000002,231.7,14.9,3.6,213.7,17.3,2.7,213.7,19.4
13319000003,13,319,000003,99,22,3,101,17,1,102,8
13319000004,13,319,000004,95,21,2,91,21,2,91,11
13319000005,13,319,000005,231.8,294.3,8.8,227.8,260.1,11.7,255.2,141.8
13319000006,13,319,000006,491.3,56.4,5,454.3,53.2,14,455.4,49.6
13319000007,13,319,000007,247.6,221.3,1.9,241.7,183.5,13.6,261.1,110.7
13319000008,13,319,000008,154.9,531.5,4.4,159.9,458.8,7.3,193.9,236.1
13319000010,13,319,000010,574,634.2,15.2,570.9,530.7,19.2,620.4,289.6
13319000011,13,319,000011,202,93,7,200,70,7,195,54
13321000001,13,321,000001,562,905,16,606,758,25,667,508
13321000002,13,321,000002,664,162,25,648,146,16,655,110
13321000003,13,321,000003,436,93,2,397,90,9,406,67
13321000004,13,321,000004,418,91,3,385,92,11,390,80
13321000005,13,321,000005,344.9,48.1,4.1,326.5,48.1,5.2,341.7,26.9
13321000006,13,321,000006,509.7,131.6,7.8,485.3,122.8,12.7,514.5,83.8
13321000007,13,321,000007,252,26,4,244,26,7,243,24
13321000008,13,321,000008,98.2,45.3,1.1,93.8,46,3.1,93.7,28.2
13321000009,13,321,000009,294,125.9,5.9,282.4,115,8.8,297.1,70.4
13321000010,13,321,000010,339,22,0,320,22,5,322,20
13321000011,13,321,000011,314,27,1,295,27,7,288,28
13321000012,13,321,000012,639,110,14,597,123,15,622,89
13321000014,13,321,000014,358,64,9,318,70,7,351,51
13321000015,13,321,000015,806,94,12,771,90,21,783,79
13321000016,13,321,000016,113,72,3,111,60,7,124,44
