GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREOPIE
150030046003005,29.1,11.3,0.3,0.2,0,0.1
150030045002004,40.7,17.1,0.4,0.3,0.1,0.1
150030045002003,59.2,24.8,0.5,0.5,0.2,0.1
150030045002009,77.2,32.3,0.7,0.6,0.2,0.2
150030069002002,0,0,0,0,0,0
150030001141003,0,0,0,0,0,0
150030110002026,29.8,11,0.5,0.4,0.1,0
150030110001005,21.7,7.6,0.3,0.2,0,0
150030105052001,88.9,46.9,1.5,1.1,0.2,0.4
150030105052010,34.4,18.2,0.6,0.4,0.1,0.2
150030107011006,26.9,12.6,0.8,0.3,0.1,0.1
150030111062004,6.6,3.4,0.1,0,0,0
150030110001017,15,6.5,0.1,0.1,0,0
150030109011003,8.4,3.9,0.3,0.1,0,0
150030109011006,5.7,2.7,0.2,0.1,0,0
150030109011007,14,6.6,0.4,0.2,0,0
150030109032001,201.9,92.6,3.6,2.3,0.8,0.4
150030109031001,54.3,28.1,1.1,0.8,0.2,0.1
150030105051002,0,0,0,0,0,0
150030099022010,22.5,14.4,0.4,0.3,0.1,0.2
150030099044007,0,0,0,0,0,0
150030099024001,160.2,102.8,2.5,1.8,0.6,1.1
150030099021019,23.1,14.8,0.4,0.3,0.1,0.2
150039900010102,0,0,0,0,0,0
150030100002034,0,0,0,0,0,0
150030100002028,9.4,8.5,0.2,0.1,0.1,0.1
150030100001013,6.5,4.2,0.1,0.1,0,0
150030100001011,6.5,4.2,0.1,0.1,0,0
150030100001031,0,0,0,0,0,0
150030100001059,0,0,0,0,0,0
150030100002008,0,0,0,0,0,0
150030099021000,0,0,0,0,0,0
150030097012003,0,0,0,0,0,0
150030098023011,8.3,7.2,0.1,0.2,0.1,0
150030098012033,0,0,0,0,0,0
150030080061016,34.5,18.4,0.5,0.4,0.1,0.2
150030080061017,32,17.1,0.5,0.4,0.1,0.2
150030080061002,54.4,29.1,0.9,0.7,0.1,0.3
150030080061023,48.2,25.8,0.8,0.6,0.1,0.3
150030089121005,24.3,18.3,0.2,0.2,0.1,0.1
150030089121008,171,128.5,1.7,1.4,0.5,0.7
150030089121012,32.2,24.2,0.3,0.3,0.1,0.1
150030077012011,18.6,10.9,0.2,0.1,0,0
150030089211027,19.8,16.7,0.3,0.2,0.1,0.1
150030089211009,27.2,22.9,0.4,0.2,0.1,0.1
150030089241005,0,0,0,0,0,0
150030086062012,194,161,3.3,2.5,1,0.6
150030034052002,198.1,73.5,3.3,2.3,0.2,0.3
150030005001011,30.3,13.6,0.4,0.1,0,0.1
150030001123004,31,12.9,0.3,0.2,0.2,0.1
150030001123008,24.9,10.3,0.2,0.2,0.1,0.1
150030001121004,44.8,18.5,0.4,0.3,0.2,0.1
150030001121003,42.2,17.5,0.4,0.3,0.2,0.1
150030001121008,33.1,13.7,0.3,0.2,0.2,0.1
150030001071010,46.3,23.2,0.6,0.4,0,0.1
150030047001005,27.5,10.7,0.3,0.2,0,0.1
150030047001001,140,54.5,1.5,1.2,0.1,0.4
150030040001003,3,1.6,0,0,0,0
150030040001009,0,0,0,0,0,0
150030040001001,1,0.5,0,0,0,0
150030052001004,40.7,21.6,0.5,0.5,0.1,0.2
150030052001005,38.9,20.6,0.4,0.4,0.1,0.2
150030052001006,0,0,0,0,0,0
150030068041011,0,0,0,0,0,0
150030068041002,0,0,0,0,0,0
150030056003010,18.4,11.9,0.2,0.2,0,0
150030060001005,0,0,0,0,0,0
150030041002007,0,0,0,0,0,0
150030021001004,0,0,0,0,0,0
150030013003004,0,0,0,0,0,0
150030073031052,0,0,0,0,0,0
150030043003002,113.7,45,1.8,1.2,0.4,0.3
150030037005002,0,0,0,0,0,0
150030069001024,3.2,2,0.2,0,0,0
150030021001009,0,0,0,0,0,0
150030034034006,0,0,0,0,0,0
150030027021000,0,0,0,0,0,0
150030009031001,97.3,32.4,1.2,0.6,0.2,0.2
150030057001039,0,0,0,0,0,0
150030038002019,0,0,0,0,0,0
150030056003002,11.5,7.4,0.1,0.1,0,0
150030019011000,39.7,22.6,0.7,0.3,0.1,0.1
150030069001014,0,0,0,0,0,0
150030069001015,0,0,0,0,0,0
150030040002007,0,0,0,0,0,0
150030059001012,0,0,0,0,0,0
150030108011026,0,0,0,0,0,0
150030108012011,0,0,0,0,0,0
150030108012016,0,0,0,0,0,0
150030108011013,0,0,0,0,0,0
150030108011038,0,0,0,0,0,0
150030108012014,0,0,0,0,0,0
150030109012001,5,2.6,0.1,0.1,0,0
150030105071015,0,0,0,0,0,0
150030105071017,0,0,0,0,0,0
150030103032017,0,0,0,0,0,0
150030103083010,0,0,0,0,0,0
150030103051016,43.9,29.4,0.8,0.7,0.2,0.1
150030108012001,3.3,1.6,0.1,0,0,0
150039808001002,0,0,0,0,0,0
150030112014000,71,36.7,1.5,1,0.2,0.1
150030108021000,0.8,0.4,0,0,0,0
150030108012024,3.9,1.8,0.1,0,0,0
150030097032012,3.7,3.8,0.1,0.1,0,0
150030097011019,0,0,0,0,0,0
150030097032005,0,0,0,0,0,0
150030098023003,0.4,0.4,0,0,0,0
150030098022000,0,0,0,0,0,0
150030096032002,0,0,0,0,0,0
150030096032000,4.9,5.6,0.1,0.1,0,0
150030089184008,27.1,15.5,0.4,0.2,0.1,0.1
150030078075002,29.7,17.4,0.3,0.2,0.1,0.1
150030080031002,1.9,1,0,0,0,0
150030080031008,36.7,19.6,0.6,0.4,0.1,0.2
150030089061001,250.2,157.6,4.9,3.6,0.7,1.1
150030080022017,13.6,5.8,0.1,0,0,0
150030077023018,32.9,16.1,0.4,0.2,0.1,0
150030077023012,45.1,22,0.6,0.3,0.1,0.1
150030078041004,34.9,21.1,0.6,0.3,0.1,0
150030086121026,127.8,119.6,3.7,1.3,0.2,0.4
150030089232001,306.5,166.4,3.5,3.3,1.3,0.7
150030008004005,2.8,1.1,0,0,0,0
150030003023006,81.7,39.7,0.9,0.3,0.1,0.3
150030001064005,28.1,12.9,0.4,0.1,0.1,0
150030054001001,76.7,58,1.4,0.5,0.2,0.2
150030067012007,43.4,22.1,0.2,0.3,0,0.1
150030067012021,16.6,8.5,0.1,0.1,0,0
150030068061003,20.2,11.8,0.2,0.2,0.1,0
150030068061000,31.7,18.5,0.3,0.3,0.1,0.1
150030053002002,158.2,102.5,1.6,1.6,0.1,0.3
150030008003003,25.1,9.6,0.3,0.2,0,0.1
150030005004001,21.5,9.6,0.3,0.1,0,0
150030005004003,17.6,7.9,0.2,0.1,0,0
150030046002004,49.3,19.2,0.5,0.4,0,0.1
150030048003005,67.1,30.3,1,0.3,0.2,0.3
150030065001012,10,7.3,0.2,0.1,0,0
150030066001001,0,0,0,0,0,0
150030056001005,0,0,0,0,0,0
150030073031042,0,0,0,0,0,0
150030041001000,0,0,0,0,0,0
150030067013001,34.5,14.7,0.4,0.1,0,0
150030063013000,21.3,14.6,0.3,0.1,0.1,0.1
150030038002008,0,0,0,0,0,0
150030001141019,69.2,38.5,0.9,0.2,0,0.1
150030045003000,53.2,21,0.8,0.6,0.2,0.1
150030070003000,0,0,0,0,0,0
150030013003000,55.5,19.8,1.1,0,0,0
150039806001002,0,0,0,0,0,0
150030094003004,44.3,31,0.9,0.5,0.2,0.2
150030094002005,13,9.1,0.3,0.2,0,0.1
150030094002004,25.2,17.6,0.5,0.3,0.1,0.1
150039806001028,0,0,0,0,0,0
150039806001032,0,0,0,0,0,0
150039806001023,0,0,0,0,0,0
150030086142016,0,0,0,0,0,0
150030095072009,68.3,40.6,2.5,0.8,0.1,0.3
150039807001048,0,0,0,0,0,0
150039807001035,0,0,0,0,0,0
150030090001065,0,0,0,0,0,0
150030093001005,7.2,5,0.1,0.1,0,0
150030095071009,0,0,0,0,0,0
150039803001010,0,0,0,0,0,0
150030085021016,0,0,0,0,0,0
150039900010061,0,0,0,0,0,0
150030083013058,7.2,7.3,0.1,0.1,0,0
150030083013045,19.3,19.5,0.3,0.2,0.1,0.1
150030083013042,8.2,8.3,0.1,0.1,0,0
150030083013036,0,0,0,0,0,0
150030114003007,1.5,1.1,0,0,0,0
150030114003002,3.8,2.9,0.1,0.1,0,0
150030088003006,33.8,26,0.3,0.3,0.2,0.2
150030086173014,31.8,30.9,0.6,0.5,0.3,0.3
150030084071027,1.1,1,0,0,0,0
150030088002005,34.6,26,0.3,0.3,0.1,0.1
150030088001001,1.9,1.4,0,0,0,0
150030089233001,171.4,144.6,2.4,1.5,0.6,0.6
150030087031005,0,0,0,0,0,0
150030073021066,1.6,1.2,0.1,0,0,0
150030089152003,0,0,0,0,0,0
150030114001025,0,0,0,0,0,0
150030114001037,0,0,0,0,0,0
150030114001029,0,0,0,0,0,0
150030086148000,0,0,0,0,0,0
150030074001133,0,0,0,0,0,0
150030087033000,0,0,0,0,0,0
150030084101003,6.2,5.7,0.1,0,0,0
150030075061002,0,0,0,0,0,0
150030086143005,0,0,0,0,0,0
150030083011085,0,0,0,0,0,0
150030083011010,0,0,0,0,0,0
150030073022018,0.1,0.1,0,0,0,0
150030084071020,11.8,10.6,0.3,0.1,0.1,0
150030084061008,9.8,9.8,0.1,0.1,0,0
150030084071011,19.7,17.8,0.5,0.2,0.1,0.1
150030037005001,27.9,15.9,0.5,0.2,0,0
150030004021005,0,0,0,0,0,0
150030003021005,20.3,9.9,0.2,0.1,0,0.1
150030003021003,38.2,18.5,0.4,0.1,0,0.2
150030003023001,32.9,16,0.4,0.1,0,0.1
150030068051003,27.4,16,0.3,0.2,0.1,0.1
150030068053004,26.8,14.6,0.3,0.3,0.1,0.1
150030061002007,5.9,5.1,0,0,0,0
150030061002011,8.2,7.1,0,0.1,0,0
150030065001003,0,0,0,0,0,0
150030038002001,0,0,0,0,0,0
150030050002002,161.8,63,1.7,1.4,0.1,0.4
150030050001004,12.1,4.7,0.1,0.1,0,0
150030050002001,69.6,45.1,0.7,0.7,0,0.1
150030050001005,3.6,2.3,0,0,0,0
150030046003003,211.6,82.4,2.2,1.8,0.2,0.6
150030048003000,81.3,31.7,0.9,0.7,0.1,0.2
150030108023002,0,0,0,0,0,0
150030109031002,23.4,12.1,0.5,0.3,0.1,0
150030109031009,9.6,5,0.2,0.1,0,0
150030103081009,5.6,2.9,0.1,0.1,0,0
150039900010018,0,0,0,0,0,0
150030103065000,21.8,10.7,0.2,0.1,0.1,0
150030103051014,41.4,27.7,0.8,0.7,0.2,0.1
150030103062001,17.2,9.3,0.4,0.1,0.1,0.1
150030110002028,15.9,5.6,0.2,0.1,0,0
150039810001001,0,0,0,0,0,0
150030106023004,71.7,32.5,0.9,0.8,0.1,0.3
150030106023013,51.2,23.2,0.6,0.5,0.1,0.2
150030111064015,91.7,46.7,1.7,0.6,0.2,0.4
150030111064000,26.9,13.7,0.5,0.2,0.1,0.1
150030099044014,6,3.5,0.2,0.1,0,0
150030099044013,10.2,6,0.4,0.1,0,0
150030099021009,53.7,34.5,0.8,0.6,0.2,0.4
150030099024003,19.9,12.7,0.3,0.2,0.1,0.1
150030099024002,6.2,4,0.1,0.1,0,0
150030099021004,15,9.6,0.2,0.2,0.1,0.1
150030099021002,22.5,14.4,0.4,0.3,0.1,0.2
150030100002031,22.2,20,0.4,0.2,0.2,0.2
150030100001066,8.8,5.6,0.1,0.1,0,0.1
150030100001036,0,0,0,0,0,0
150030083023001,144.6,145.7,2.2,1.7,0.8,0.8
150030074001070,0.3,0.2,0,0,0,0
150030074001026,0,0,0,0,0,0
150030074001098,0,0,0,0,0,0
150030074001033,0,0,0,0,0,0
150030074001126,1.5,1.2,0.1,0,0,0
150030074001125,0,0,0,0,0,0
150030074001040,0,0,0,0,0,0
150030074001005,0,0,0,0,0,0
150030089311017,77.8,40.5,0.8,0.3,0.2,0.2
150030089291002,0,0,0,0,0,0
150030089281003,78.4,44.5,0.9,0.7,0.1,0.3
150030089291008,119.9,68.1,1.4,1,0.1,0.4
150030089291001,111.8,63.5,1.3,0.9,0.1,0.4
150030089291005,9.9,5.6,0.1,0.1,0,0
150030086091000,72.2,61.3,2.6,0.7,0.2,0.2
150030086063008,0,0,0,0,0,0
150030080031000,0,0,0,0,0,0
150030085021141,0,0,0,0,0,0
150030085021034,0,0,0,0,0,0
150030085021106,0,0,0,0,0,0
150030085021130,0,0,0,0,0,0
150030085021003,0,0,0,0,0,0
150030078052000,23.8,10.2,0.2,0,0,0.1
150030084061000,7.2,7.2,0.1,0.1,0,0
150030001071001,192.3,96.4,2.5,1.7,0.2,0.3
150030056001017,0,0,0,0,0,0
150030027022005,19.6,6.3,0.3,0.2,0,0.1
150030027022004,14.9,4.8,0.2,0.2,0,0
150030027023000,29,9.4,0.4,0.3,0,0.1
150030035022004,8.6,3.7,0.1,0.1,0,0
150039814001017,0,0,0,0,0,0
150030009011001,229.9,98,2.4,1,0.6,0.5
150030026003004,18.5,8.1,0.1,0.2,0,0.1
150030026004004,26.6,11.9,0.2,0.3,0.1,0.1
150030062014000,18,12.3,0.3,0.1,0.1,0.1
150030001102008,0,0,0,0,0,0
150030038002024,0,0,0,0,0,0
150030062012004,14.1,11.7,0.2,0.1,0,0
150030036011002,102.6,47.1,1.2,0.6,0.1,0.1
150030036011008,47.4,21.7,0.5,0.3,0,0
150030067013002,19.1,8.1,0.2,0.1,0,0
150030067013024,26,11,0.3,0.1,0,0
150030067013027,33.7,14.3,0.4,0.1,0,0
150030068082000,261,142.6,3,2.6,0.7,0.7
150030105053000,17.2,9.8,0.3,0.2,0.1,0
150030112012003,5.8,3,0.1,0.1,0,0
150030112011001,0,0,0,0,0,0
150039900010022,0,0,0,0,0,0
150030112012006,33,17.1,0.7,0.5,0.1,0.1
150030111052001,48.4,22.2,0.9,0.5,0.2,0.1
150030108021003,0,0,0,0,0,0
150030108021046,0,0,0,0,0,0
150030108021031,2.9,1.4,0.1,0,0,0
150030108021032,7.6,3.6,0.2,0.1,0,0
150030106012006,176.9,90.4,3.3,1.8,0.1,1
150030106012002,27.9,14.3,0.5,0.3,0,0.1
150030108023003,34.3,16.1,1,0.4,0.1,0.1
150030108021011,0,0,0,0,0,0
150030108021012,0,0,0,0,0,0
150030107021015,36.7,16.5,0.4,0.3,0.1,0.1
150030112021007,24.1,10,0.4,0.1,0,0
150030103051011,0,0,0,0,0,0
150030096081106,43.2,49.2,0.9,0.7,0.2,0.3
150030096081041,0,0,0,0,0,0
150030096081049,0,0,0,0,0,0
150030096081144,0,0,0,0,0,0
150030096081011,0,0,0,0,0,0
150030096081014,0,0,0,0,0,0
150030098021018,16.6,14.3,0.3,0.3,0.1,0.1
150030098021016,33.9,29.2,0.6,0.7,0.2,0.1
150030096082007,7.1,7.1,0.2,0.1,0.1,0.1
150030098012020,0,0,0,0,0,0
150030098012012,2.1,1.8,0,0,0,0
150030096033002,0,0,0,0,0,0
150030089083005,18.6,11.7,0.4,0.3,0.1,0.1
150030089083004,21.3,12.8,0.3,0.2,0,0.1
150030087014008,28.2,23.9,0.4,0.2,0.1,0.1
150030089071003,61.8,43.4,1.2,0.5,0.4,0.3
150030089071011,75.9,53.3,1.5,0.7,0.5,0.3
150030089071010,12,8.4,0.2,0.1,0.1,0.1
150030089073003,52.2,36.7,1,0.5,0.3,0.2
150030089073000,96.5,67.8,1.9,0.9,0.6,0.4
150030077011023,11.6,4,0.2,0.1,0.1,0
150030075051007,24,15.9,0.4,0.2,0.1,0.1
150030075051008,15.8,10.5,0.3,0.1,0,0
150030075051003,20,13.2,0.3,0.2,0.1,0.1
150030078073000,226.3,132.5,2.5,1.8,0.4,0.6
150030080072001,41.3,17.7,0.3,0.1,0.1,0.1
150030080072003,23,9.9,0.2,0.1,0,0.1
150030002004019,44.7,17.4,0.3,0.5,0.1,0.2
150030016001011,55.3,21.6,0.6,0.5,0,0.2
150030016001003,50.9,19.9,0.5,0.5,0,0.2
150030001112011,20.3,10.2,0.3,0.2,0,0
150030066001004,0,0,0,0,0,0
150030066001026,47.2,24.1,0.2,0.3,0,0.1
150030066001037,0,0,0,0,0,0
150030066001031,28.7,14.6,0.1,0.2,0,0.1
150030066001030,0,0,0,0,0,0
150030066001039,0,0,0,0,0,0
150030030002009,12,3.4,0.1,0.1,0,0
150030030002008,63.2,17.7,0.7,0.6,0.1,0.1
150030030002007,48.1,13.5,0.5,0.4,0.1,0
150030030002017,17.4,4.9,0.2,0.2,0,0
150030012022002,16.5,6,0.1,0.1,0,0
150030012022005,108.9,39.7,1,0.6,0.2,0.3
150030015001006,33.6,12.2,0.3,0.3,0.1,0.1
150030015001005,30.1,10.9,0.3,0.3,0.1,0.1
150030015001002,21.6,7.9,0.2,0.2,0.1,0
150030001062001,1180.4,541.2,12,8.5,1.1,3.4
150030008004004,23.3,9.1,0.2,0.2,0,0.1
150030046001001,101.9,39.7,1.1,0.9,0.1,0.3
150030044002005,45.1,17.8,0.7,0.5,0.1,0.1
150030060002002,4.7,4.1,0,0,0,0
150030060002009,4.3,3.7,0,0,0,0
150030023003005,9.4,3.7,0.1,0.1,0,0
150030019032000,0,0,0,0,0,0
150030005003000,3.4,1.5,0,0,0,0
150030023002007,0,0,0,0,0,0
150030057001051,0,0,0,0,0,0
150030038001009,137.9,54.4,1.8,1,0.4,0.4
150030066001035,0,0,0,0,0,0
150030066001007,0,0,0,0,0,0
150030027021011,25.8,8.3,0.3,0.3,0,0.1
150030037002014,0,0,0,0,0,0
150030013003007,0,0,0,0,0,0
150030023004000,107.5,41.6,1.3,1,0.2,0.2
150030009031013,1.5,0.5,0,0,0,0
150030041002011,45.8,18.1,0.7,0.5,0.1,0.1
150030073031007,0,0,0,0,0,0
150039900010011,0,0,0,0,0,0
150030106022007,31.1,14,0.4,0.2,0.1,0.1
150030106021000,66.4,30,0.8,0.7,0.1,0.2
150030109041007,9.2,4.7,0.2,0.1,0,0
150039810001002,0,0,0,0,0,0
150030111031006,91.9,39.5,0.8,0.7,0,0.2
150030113002001,316.8,217.2,7,6.2,1.3,1.6
150030103061001,0,0,0,0,0,0
150030108011039,0,0,0,0,0,0
150030108012031,0,0,0,0,0,0
150030108011017,0,0,0,0,0,0
150030108011016,0,0,0,0,0,0
150030089312007,0,0,0,0,0,0
150030089171009,250.1,143.3,3.4,2.1,0.5,0.6
150030089171007,0,0,0,0,0,0
150030089171010,7.6,4.3,0.1,0.1,0,0
150030089171013,18.7,10.7,0.3,0.2,0,0
150030089171006,37.8,21.6,0.5,0.3,0.1,0.1
150030089171001,0,0,0,0,0,0
150030089241027,0,0,0,0,0,0
150030089241026,0,0,0,0,0,0
150030089241007,0,0,0,0,0,0
150030089172012,9.6,6.8,0.2,0.1,0.1,0
150030089141003,6,4.8,0.1,0,0,0
150030089141001,83.3,66.7,1.5,0.6,0.3,0
150030114001030,0,0,0,0,0,0
150030075051019,19.3,12.8,0.3,0.2,0.1,0.1
150030075051005,38.8,25.7,0.7,0.4,0.1,0.1
150030075051013,23.7,15.7,0.4,0.2,0.1,0.1
150030075051017,18,11.9,0.3,0.2,0.1,0.1
150030075061004,4,2.6,0.1,0,0,0
150030075061003,0,0,0,0,0,0
150030080051009,30,18.3,0.3,0.3,0.1,0.1
150030080072006,80.5,34.5,0.7,0.3,0.2,0.2
150030080072012,28.5,12.2,0.2,0.1,0.1,0.1
150030080072015,32.8,14.1,0.3,0.1,0.1,0.1
150030077013012,0,0,0,0,0,0
150030077013009,0,0,0,0,0,0
150030077013010,0,0,0,0,0,0
150030089183002,40,22.9,0.5,0.3,0.1,0.1
150030089184009,21.8,12.5,0.3,0.2,0,0.1
150030010002006,6.6,2.3,0,0.1,0,0
150039814001022,0,0,0,0,0,0
150030047003002,63.1,24.6,0.7,0.5,0.1,0.2
150030047001004,37.6,14.7,0.4,0.3,0,0.1
150030040001011,0,0,0,0,0,0
150030052001003,0,0,0,0,0,0
150030052002002,103.3,54.8,1.2,1.2,0.3,0.4
150030052001007,0,0,0,0,0,0
150030019011021,0,0,0,0,0,0
150030003012002,37.2,18.1,0.4,0.1,0,0.1
150030003012007,28,13.6,0.3,0.1,0,0.1
150030003012004,19.3,9.4,0.2,0.1,0,0.1
150030003012006,77.8,37.8,0.8,0.3,0.1,0.3
150030001073002,13.5,6.8,0.2,0.1,0,0
150030006002014,0,0,0,0,0,0
150030015002000,34,12.5,0.8,0.2,0,0
150030004022006,29,12.4,0.3,0.1,0.1,0.1
150030004021000,30.1,12.8,0.3,0.1,0.1,0.1
150030001102002,0,0,0,0,0,0
150030020062003,0,0,0,0,0,0
150030005003002,9.8,4.4,0.1,0,0,0
150030006001004,0,0,0,0,0,0
150039900010065,0,0,0,0,0,0
150030006002001,19.6,8.8,0.3,0.1,0,0
150030009031004,18.5,6.2,0.2,0.1,0,0
150030009031007,48.9,16.3,0.6,0.3,0.1,0.1
150030009031012,41.4,13.8,0.5,0.3,0.1,0.1
150030009031011,54.4,18.1,0.7,0.4,0.1,0.1
150030008003005,69.6,26.6,0.7,0.6,0.1,0.3
150030020061004,162.2,83.2,2.5,1.6,0.4,0.9
150030023001001,124.2,48.1,1.5,1.2,0.2,0.2
150030103033015,0,0,0,0,0,0
150030105051006,0,0,0,0,0,0
150030109012007,0,0,0,0,0,0
150030103033014,0,0,0,0,0,0
150030105032002,116.2,59.4,2.1,1.2,0.1,0.6
150030105031007,0,0,0,0,0,0
150030105071008,171.8,90.8,2.9,2.1,0.4,0.9
150030103032028,0,0,0,0,0,0
150030106013001,95.6,48.9,1.8,1,0.1,0.5
150030103033005,17,11.4,0.3,0.3,0.1,0
150030106022002,22.4,10.1,0.3,0.2,0.1,0.1
150030109041013,20.9,10.8,0.4,0.3,0.1,0
150030109041005,33,17.1,0.7,0.5,0.1,0.1
150030109041000,16.7,8.6,0.3,0.2,0.1,0
150030111031013,0,0,0,0,0,0
150030097032044,0,0,0,0,0,0
150030097032006,0,0,0,0,0,0
150030097041005,0,0,0,0,0,0
150030097041054,0,0,0,0,0,0
150030097032027,7.1,7.3,0.1,0.1,0,0.1
150030097032024,0,0,0,0,0,0
150030089181006,31.6,22.2,0.6,0.3,0.2,0.1
150030089312003,0,0,0,0,0,0
150030074001043,0,0,0,0,0,0
150030089092001,59.4,35.7,0.8,0.6,0.1,0.2
150030089241013,0,0,0,0,0,0
150030089203004,27.4,23.1,0.4,0.2,0.1,0.1
150030089203005,0,0,0,0,0,0
150030089241009,0,0,0,0,0,0
150030087034000,178.2,136.7,1.8,1.8,0.9,0.9
150030089231005,66.5,36.1,0.8,0.7,0.3,0.2
150030089281016,20.1,10.4,0.2,0.1,0.1,0.1
150030089201020,354.3,192.3,4,3.9,1.4,0.8
150030089201015,0,0,0,0,0,0
150030089132009,40.2,34.8,0.6,0.3,0.3,0.3
150030089132006,12.9,11.2,0.2,0.1,0.1,0.1
150030084023013,35.5,35.8,0.6,0.4,0.2,0.2
150030084023008,20.1,20.2,0.3,0.2,0.1,0.1
150030084023009,59.1,59.6,0.9,0.7,0.3,0.3
150030084023015,29.9,30.1,0.5,0.4,0.2,0.2
150030084023016,10.7,10.8,0.2,0.1,0.1,0.1
150030077023011,61.5,30.1,0.8,0.4,0.2,0.1
150030075041005,0,0,0,0,0,0
150030075041013,26.6,20.3,0.4,0.3,0.1,0.2
150030074001218,0,0,0,0,0,0
150030083011076,0,0,0,0,0,0
150039813001015,0,0,0,0,0,0
150030071001012,1.4,1.1,0.1,0,0,0
150030068021000,93.2,54.4,0.9,0.8,0.2,0.2
150030059002003,16.6,14.6,0.1,0.3,0.1,0
150030059002007,0.8,0.7,0,0,0,0
150030059002008,1.9,1.6,0,0,0,0
150030059002009,18.5,16.3,0.1,0.3,0.1,0
150030059002020,12.7,11.2,0.1,0.2,0,0
150030059002017,2.7,2.4,0,0,0,0
150030038002023,0,0,0,0,0,0
150030009022005,9,3,0.1,0.1,0,0
150030009022004,10,3.3,0.1,0.1,0,0
150030012021004,108.4,39.5,1,0.6,0.2,0.3
150030012021008,111.3,40.6,1,0.6,0.2,0.3
150030013004001,49.5,18,0.4,0.3,0.1,0.1
150030013004002,2.9,1.1,0,0,0,0
150030057001031,0.3,0.3,0,0,0,0
150030069001001,0,0,0,0,0,0
150030069001016,0,0,0,0,0,0
150030102022008,13.6,25,0.4,0.2,0.1,0.2
150030102022009,15.1,27.6,0.5,0.2,0.1,0.2
150030102022006,0,0,0,0,0,0
150030102022000,18.4,33.6,0.6,0.3,0.1,0.2
150030102024017,10.9,19.9,0.3,0.2,0.1,0.1
150039900010004,0,0,0,0,0,0
150030102021000,0,0,0,0,0,0
150030102011016,0,0,0,0,0,0
150030102024032,7.5,13.7,0.2,0.1,0.1,0.1
150030102023003,1.1,1,0,0,0,0
150030102011001,0,0,0,0,0,0
150030101001000,4.4,2.9,0.1,0.1,0,0
150030110002014,29.2,10.8,0.5,0.4,0.1,0
150030110002025,45.5,16.9,0.8,0.6,0.1,0
150030095021013,0,0,0,0,0,0
150030091002016,0,0,0,0,0,0
150030091002018,0,0,0,0,0,0
150030091002063,0,0,0,0,0,0
150030090001018,4.7,4.3,0.6,0,0,0
150030090001016,0,0,0,0,0,0
150030090001032,0,0,0,0,0,0
150030090001055,9,6.3,0.2,0.1,0,0
150030090001017,0,0,0,0,0,0
150030090001064,0,0,0,0,0,0
150030090001042,0,0,0,0,0,0
150030090001068,0,0,0,0,0,0
150030091002005,0,0,0,0,0,0
150030091002053,1.2,0.7,0,0,0,0
150030091002054,0,0,0,0,0,0
150030095012014,0,0,0,0,0,0
150030090001031,8.8,6.2,0.2,0.1,0,0
150030088002002,189.3,142.2,1.9,1.5,0.6,0.8
150030087021004,37.8,32.1,0.6,0.3,0.1,0.1
150030073021034,0,0,0,0,0,0
150030073031022,0,0,0,0,0,0
150030073021011,0,0,0,0,0,0
150030073021017,4.1,3.2,0.2,0,0,0
150030073021073,10.1,7.8,0.4,0,0,0
150030073021024,5.2,4,0.2,0,0,0
150030089243002,39.6,31.1,0.5,0.2,0.1,0.1
150030089242005,57.5,45.2,0.8,0.4,0.2,0.2
150030089131006,32.1,24.7,0.3,0.3,0.2,0.2
150030089131004,24.6,18.9,0.2,0.2,0.1,0.1
150030114001015,0,0,0,0,0,0
150030114001010,0,0,0,0,0,0
150030089261002,0,0,0,0,0,0
150030077011000,100.5,49.1,1.3,0.7,0.3,0.1
150030089121000,0,0,0,0,0,0
150030083011058,0,0,0,0,0,0
150030087012010,0,0,0,0,0,0
150030073022004,0,0,0,0,0,0
150030086141001,76.8,71.9,2.3,0.8,0.1,0.3
150030086175004,0,0,0,0,0,0
150030086175000,0,0,0,0,0,0
150030087012023,0,0,0,0,0,0
150030087012008,0,0,0,0,0,0
150030077012022,0,0,0,0,0,0
150030075032010,0,0,0,0,0,0
150030075032030,0,0,0,0,0,0
150039800001006,0,0,0,0,0,0
150030047002011,80.9,31.5,0.9,0.7,0.1,0.2
150030056004009,0,0,0,0,0,0
150030057001029,56.4,42.6,1,0.4,0.1,0.2
150030057001016,3.8,2.9,0.1,0,0,0
150030019011017,0,0,0,0,0,0
150030001141005,14.7,8.2,0.2,0.1,0,0
150030021002001,2.8,1,0,0,0,0
150030045003001,186.3,73.7,2.9,1.9,0.6,0.4
150030103051010,19.1,12.8,0.4,0.3,0.1,0.1
150030103051007,11.3,7.6,0.2,0.2,0,0
150030103051012,158.8,106.4,3.1,2.6,0.7,0.4
150030103082001,0,0,0,0,0,0
150030110002018,0,0,0,0,0,0
150039900010015,0,0,0,0,0,0
150030111061002,47.8,24.3,0.9,0.3,0.1,0.2
150030103033022,21.9,14.7,0.4,0.4,0.1,0.1
150030111063001,96.6,52.9,1.4,0.9,0.1,0.4
150030111063005,31.9,17.5,0.5,0.3,0,0.1
150030112011003,233.7,96.6,4.1,0.8,0.3,0.3
150030108011045,0,0,0,0,0,0
150030108011031,0,0,0,0,0,0
150030097013010,0,0,0,0,0,0
