GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREABLA,G20PREOCAR,G20PREIWES,G20PREICOL,G20PREIPIE,G20USSRHYD,G20USSDESP,G20USSLEDW
28129000504,28,129,000504,309,60,1,0,0,0,0,0,0,299,66,3
28129000505,28,129,000505,108,55,0,0,0,0,0,0,0,107,56,0
28131000101,28,131,000101,113.28,9.77,1.95,0,0,0,0,0.98,0,102.54,19.53,3.91
28131000102,28,131,000102,356.38,89.67,6.69,1.9,0.95,0,0,0.97,0,338.04,103.23,14.34
28131000103,28,131,000103,405.36,93.94,3.02,2.02,0,0.05,1.03,2,0,383.07,109.21,12.17
28131000201,28,131,000201,262.69,357.37,0.93,0.93,0,2.78,1.86,0,0,245.06,374.08,10.21
28131000203,28,131,000203,236,555,5,1,3,0,3,2,0,220,578,6
28131000301,28,131,000301,270,60,0,0,0,0,0,0,1,251,65,11
28131000302,28,131,000302,361,30,2,0,3,0,1,1,0,352,38,9
28131000303,28,131,000303,319.26,37.72,5.53,0.16,0.08,0.08,0.25,0.9,0,295.65,54.9,9.21
28131000304,28,131,000304,372,24,5,0,0,1,0,1,0,350,40,14
28131000401,28,131,000401,1084.73,100.43,8.03,0,3.67,0.01,0,2.01,1,1042.73,126.6,27.86
28131000402,28,131,000402,206.09,42.76,2.04,0.06,1.33,0.17,0.11,0,0,191.77,49.73,7.91
28131000403,28,131,000403,530.74,144.28,6.47,1.84,0.92,0.92,2.75,2.1,0,488.35,178.1,23.79
28131000501,28,131,000501,679.45,141.7,5.36,0.1,0.05,0,2,0.05,0,637.51,171.39,15.76
28131000502,28,131,000502,567.28,91.23,3.05,0,0,0.99,0,0.99,0,530.83,111.37,22.23
28131000503,28,131,000503,199.74,24.12,1.93,0,0,0,0,0,0,180.45,31.84,10.61
28133000101,28,133,000101,407.09,326.57,1.02,0.03,0.03,0,5.02,0.99,0.01,402.77,335.9,2.05
28133000102,28,133,000102,8.83,455.01,0.98,0,0,0,0.98,0,0,4.9,460.89,0.98
28133000103,28,133,000103,132.3,679.51,0.99,2.03,0.99,0,3.03,0.06,0,114.74,698.4,3.09
28133000201,28,133,000201,198.84,501.54,2,0,1.99,0,4.04,1.01,0.99,185.88,519.53,3
28133000202,28,133,000202,39.77,1392.87,2.84,2.84,0,0.95,7.58,0.95,0,29.35,1412.76,5.68
28133000301,28,133,000301,89.43,348.67,0,0.96,0.02,0.02,0.96,0.96,0,78.11,364.73,1.87
28133000302,28,133,000302,173,266,0,0,2,1,0,0,1,166,278,1
28133000303,28,133,000303,449.27,594.23,3.16,1.16,2,0.05,2.43,0.05,1,429.68,617.35,4.32
28133000304,28,133,000304,219,205,0,2,1,0,1,0,0,202,224,3
28133000401,28,133,000401,86.77,749.03,2.99,0,1,1.99,4.99,1,0,65.83,775.96,5.98
28133000402,28,133,000402,23.48,108.6,0,0.98,0.98,0.98,0.98,0.98,0,19.57,115.45,0
28133000403,28,133,000403,183,169,1,1,1,0,0,1,0,180,173,0
28133000404,28,133,000404,84,20,0,0,1,0,0,0,0,85,21,0
28133000501,28,133,000501,64,72,0,0,0,0,0,0,0,59,74,3
28133000502,28,133,000502,133,18,0,0,0,0,0,0,0,130,18,0
28133000503,28,133,000503,254.87,657.49,1.85,2.77,0.92,2.77,3.69,0,0,233.63,689.81,5.54
28133000504,28,133,000504,252.36,217.48,1.16,0.23,0.08,0.23,2.32,1,0,236.54,241.23,2.48
28135000101,28,135,000101,250,61,0,1,1,0,0,0,0,233,76,4
28135000102,28,135,000102,231,107,1,0,0,2,0,1,0,202,130,9
28135000103,28,135,000103,152,17,1,1,0,0,1,0,0,143,24,3
28135000104,28,135,000104,239.02,401.18,1.23,3.03,0.4,2.46,3.43,3.3,1,231.29,410.97,10.16
28135000201,28,135,000201,278.19,568.07,3.08,0.97,0.55,2.48,8.88,1.33,0,253.24,598.17,11.73
28135000202,28,135,000202,17.06,23.03,0,0,0.85,0,0,0,0,16.2,23.88,0
28135000203,28,135,000203,106.67,59.08,0.97,0.05,0.88,0.02,0.05,0,0,100.33,66.52,0.95
28135000204,28,135,000204,23.42,49.89,0.41,0.29,0.28,0.15,0.3,0,0,21.54,53.21,0.42
28135000301,28,135,000301,100.79,183.75,0.69,0,2.06,2.06,0.69,1.37,0,101.47,187.86,4.11
28135000302,28,135,000302,201.07,209.93,1.92,2.36,0,0,0,0,0,179.26,234.23,3.57
28135000303,28,135,000303,70.49,47.98,0.87,0,0,0,0,0,0,65.64,53.71,0.4
28135000304,28,135,000304,223.06,69.43,0,0,0,0,0,0,0,208.3,84.19,2.6
28135000305,28,135,000305,163,18,0,0,0,1,0,0,0,156,25,1
28135000306,28,135,000306,127,3,0,0,0,0,0,1,0,122,7,1
28135000307,28,135,000307,2.94,10.36,0.04,0.13,0,0,0,0,0,2.41,11.02,0.09
28135000401,28,135,000401,93.75,100.93,0.23,0.51,0.97,0,0,0,0,91.62,102.61,2.31
28135000402,28,135,000402,55,98,0,1,1,0,1,1,0,53,103,1
28135000403,28,135,000403,17.43,244.74,4,1,1.03,1,1,0,0,9.43,259.71,3.06
28135000404,28,135,000404,24.67,78.75,1.9,0,0,0,0,0,0,21.82,81.6,0.95
28135000501,28,135,000501,33.49,218.12,1.67,1.67,0,0.83,1.67,0,0,28.47,230.64,1.67
28135000502,28,135,000502,38.83,162.42,0.15,1.14,0.29,0.29,0.58,0,0,35.81,165.76,0.44
28135000503,28,135,000503,39.12,373.33,0.85,0.85,1.7,1.7,3.4,0,0,33.17,386.94,2.55
28137000101,28,137,000101,1331,675,9,2,2,1,18,2,1,1275,729,24
28137000102,28,137,000102,171,8,2,0,0,0,0,1,0,157,21,4
28137000103,28,137,000103,298,22,4,0,0,0,0,0,0,278,34,7
28137000104,28,137,000104,463,53,4,2,0,1,1,0,0,425,76,18
28137000105,28,137,000105,324.44,24.75,0,0.92,0.92,0,0.92,0.92,0,294.19,40.33,13.75
28137000201,28,137,000201,855,342,12,1,0,1,10,1,0,788,404,25
28137000202,28,137,000202,475,756,9,2,1,1,1,2,1,429,790,26
28137000203,28,137,000203,499,222,4,0,0,0,9,0,1,455,254,19
28137000204,28,137,000204,171.75,60.27,0.04,1.12,0.08,1,0.3,0.13,1,158.35,72.56,3.33
28137000302,28,137,000302,630,137,8,1,2,1,0,0,0,600,160,20
28137000303,28,137,000303,296.12,29.91,2.99,0,0,1,1.99,0,0,280.17,44.87,2.99
28137000304,28,137,000304,59,120,1,0,0,0,0,1,0,55,125,2
28137000305,28,137,000305,89,408,3,0,1,1,1,0,0,74,427,6
28137000401,28,137,000401,672,212,12,1,1,4,2,0,0,622,255,20
28137000402,28,137,000402,523,344,3,3,2,0,1,0,0,483,380,13
28137000403,28,137,000403,125.21,147.81,1.88,0.94,0,0,1.88,0,0.94,109.21,159.11,7.53
28137000502,28,137,000502,229.79,66.19,0.12,0.06,0,0,1.12,0,0.06,201.79,81.89,6.47
28137000503,28,137,000503,134,56,2,0,1,1,1,0,0,127,62,4
28137000504,28,137,000504,1172.88,422.09,5.01,1,1,2,6.01,3,2,1075.83,493.13,33.01
28137000505,28,137,000505,191,89,1,0,0,1,0,1,0,186,98,1
28139000101,28,139,000101,255.23,16.13,0.94,0,0,0,0,0,0,230.75,29.32,8.46
28139000102,28,139,000102,124.08,9.35,0.01,0.97,0.01,0,0.01,0,0,115.09,16.34,1.97
28139000103,28,139,000103,422.12,86.76,2.07,0.03,1,0.01,1.98,0,0,384.12,115.93,5.67
28139000104,28,139,000104,539.83,37.39,3.84,0,0.96,0.96,0,0,0,466,93.01,17.26
28139000105,28,139,000105,197.74,109.37,3.14,0,0.04,0.04,1,0,0,171.04,129.4,7.63
28139000106,28,139,000106,167,44,0,2,0,0,0,1,0,149,59,5
28139000201,28,139,000201,624.13,82.12,1.08,0,1.02,0.01,3.03,2.01,0,573.51,122.58,14.22
28139000202,28,139,000202,784.72,343.95,8.3,0,1.84,0.92,2.77,0.92,0,716.48,394.66,23.97
28139000301,28,139,000301,423.95,274.26,5.03,2.07,0.17,0,1.98,0,1.98,392.24,299.69,21.21
28139000302,28,139,000302,99.07,101.52,2.06,0.04,1.05,0,0.02,0,0.02,94.52,104.92,4.29
28139000303,28,139,000303,232.67,12.84,0.87,0.87,1.72,0,0.01,0,0.01,222.26,19.79,4.36
28139000304,28,139,000304,121.07,8.02,0.88,0.03,0.05,0,0,0,0,118.19,9.94,1.83
28139000305,28,139,000305,423,54,1,0,0,1,0,1,1,392,71,15
28139000306,28,139,000306,135,10,1,0,0,0,0,0,0,128,16,0
28139000401,28,139,000401,183.03,8.34,0.25,0,0,0,0,0.1,0,172.3,16.35,1.56
28139000402,28,139,000402,285.38,8.58,0.03,0,0,0.82,0,0.84,0,265.31,24.1,2.99
28139000403,28,139,000403,480.53,25.34,1.88,0,0,0,0,1.88,0,440.17,52.56,12.2
28139000404,28,139,000404,306.31,18.1,0,0,0,0.18,0,2.18,0,287.01,36.66,1.55
28139000405,28,139,000405,652.29,294.07,3.08,1.02,1.02,0,5.12,3,0,584.52,348.59,23.25
28139000501,28,139,000501,229.4,15.22,1.05,0,0,1.05,1.05,0,0,220.47,24.15,3.15
28139000503,28,139,000503,187.48,15.13,0.01,0,0,0.01,1.01,0,0,175.41,21.2,5.02
28139000506,28,139,000506,173.01,32.21,0.92,0.92,0,0,0,0,0,158.29,41.41,7.36
28139000507,28,139,000507,204.67,30.95,0,0,1,0,0,1,0,188.69,46.92,2
28139000508,28,139,000508,802.31,299.35,5.57,1.06,1.12,1.01,7.04,0.07,0,748.63,338.48,18.03
28141000101,28,141,000101,123,14,0,0,0,0,0,0,0,111,17,5
28141000103,28,141,000103,1552,218,23,3,4,0,2,4,0,1391,343,55
28141000201,28,141,000201,486,58,0,0,1,0,1,0,0,452,83,8
28141000202,28,141,000202,465,46,6,1,0,0,0,0,0,411,95,8
28141000204,28,141,000204,709,54,12,1,0,1,5,3,0,643,107,25
28141000301,28,141,000301,1047,201,18,1,3,0,1,1,0,917,296,43
28141000302,28,141,000302,370,81,5,0,0,0,0,0,0,334,102,18
28141000401,28,141,000401,228,31,1,0,0,0,0,0,1,207,41,15
28141000403,28,141,000403,911,208,11,0,1,1,1,3,0,832,267,29
28141000404,28,141,000404,216,14,2,0,0,0,0,0,0,204,24,4
28141000405,28,141,000405,236.2,21.45,5.12,0.85,0,0.01,0.85,0,0,221.51,30.17,10.25
28141000501,28,141,000501,218,15,0,0,1,0,0,0,0,206,25,2
28141000502,28,141,000502,864.84,59.74,8.77,0.15,0,1.96,1.13,0,0,803.39,109.32,20.48
28141000504,28,141,000504,506.96,37.81,5.11,0,0,1.03,3.01,0,0,483.1,54.51,13.27
28143000001,28,143,000001,73.18,278.57,1.02,0,0,0,1.02,0.34,0,63.12,287.99,2.35
28143000002,28,143,000002,6,194,0,0,0,0,2,0,0,1,202,0
28143000003,28,143,000003,27,277,1,0,0,0,2,0,0,23,281,2
28143000004,28,143,000004,41,333,1,0,1,1,4,2,0,30,351,6
28143000005,28,143,000005,72,13,0,0,0,0,0,0,0,67,16,2
28143000007,28,143,000007,201,238,0,1,0,1,3,1,0,192,251,11
28143000009,28,143,000009,108,163,0,2,1,1,2,0,0,99,170,7
28143000010,28,143,000010,31.61,40.63,0,0.01,0,0,3.01,0.01,0.01,33.47,41.78,0.02
28143000011,28,143,000011,82.81,272.98,0.96,0.96,0,0,4.79,0.96,0,67.46,293.12,1.92
28143000012,28,143,000012,108.39,291.37,0,1.99,0,0,0.99,0.99,0.99,83.53,318.22,2.98
28143000013,28,143,000013,29.07,208.98,1.99,0,0,0,1.99,0.66,0,21.06,219.6,2.69
28143000014,28,143,000014,144,258,3,1,0,0,2,1,0,132,273,4
28145000101,28,145,000101,306,17,1,0,0,0,0,0,0,279,26,17
28145000102,28,145,000102,249.83,22.94,1.1,0,0,0.03,0.05,0.03,0,218.96,38,15.01
28145000103,28,145,000103,858.17,148.06,3.9,0,0,0.97,1.95,0.97,0,788.04,188,37.99
28145000105,28,145,000105,501.81,166.94,9.76,0.98,0.98,0,1.95,1.95,0,450.07,201.11,29.29
28145000201,28,145,000201,370,19,0,0,0,0,0,0,0,323,35,32
28145000202,28,145,000202,589,34,8,0,0,0,1,0,0,540,60,27
28145000205,28,145,000205,657.19,270.06,5.24,2.02,0.02,2,3.05,0.05,0,591.93,318.89,28.71
28145000206,28,145,000206,761,129,8,0,0,0,1,0,0,711,159,24
28145000301,28,145,000301,387,55,2,2,0,0,0,0,0,354,76,19
28145000302,28,145,000302,597,222,4,1,2,1,4,1,3,562,256,21
28145000304,28,145,000304,726,87,2,1,1,0,2,2,0,667,123,31
28145000306,28,145,000306,566,135,3,0,1,0,0,2,0,525,158,18
28145000401,28,145,000401,432,46,0,0,0,0,1,0,0,403,61,13
28145000402,28,145,000402,421.69,248.23,2.99,1,1,0,2.99,1,0,379.82,287.11,17.94
28145000404,28,145,000404,373.31,29.77,3.01,0,0,0,1.01,0,0,361.18,31.89,14.06
28145000407,28,145,000407,685,135,5,0,0,0,0,1,0,652,154,17
28145000503,28,145,000503,793,311,17,2,2,2,8,0,0,738,362,33
28145000504,28,145,000504,478.27,33.95,1.94,1.94,0,0,0,0,0,454.02,51.42,6.79
28145000505,28,145,000505,268.73,19.05,1.06,0.06,0,0,0,0,0,237.98,33.58,13.21
28145000508,28,145,000508,352,31,2,1,1,0,0,0,0,336,40,9
28147000101,28,147,000101,195.9,47.9,0,0.03,0,0,0,0.06,0.03,189.52,50.26,3.13
28147000102,28,147,000102,146.27,161.63,2.19,0,0,0.73,0,0,0.73,135.3,168.94,4.39
28147000103,28,147,000103,475.1,99.1,0,0.97,0,0,0,1.94,0.97,453.48,113.74,8.87
28147000104,28,147,000104,193.73,100.37,2.81,0,0,0.27,0,0,0.27,181.7,108.06,4.61
28147000201,28,147,000201,54,10,1,0,0,0,0,0,0,49,12,3
28147000202,28,147,000202,148.84,173.64,1.6,0.8,0.8,0.8,1.6,0.8,0,141.64,179.24,5.6
28147000203,28,147,000203,9.69,2.25,0,0,0,0,0.17,0,0,8.65,2.94,0.52
28147000204,28,147,000204,71,536,0,2,0,0,2,0,0,65,543,2
28147000205,28,147,000205,39.43,18.84,0.27,0,0.13,0,0.27,0,0,38.36,20.32,0.13
28147000301,28,147,000301,341,104,0,0,0,0,1,0,0,322,114,5
28147000302,28,147,000302,449,140,1,0,0,0,1,0,3,436,147,6
28147000303,28,147,000303,255.57,122.16,1.73,0,0.87,0,1.73,0,0,248.64,131.68,0.87
28147000304,28,147,000304,46.31,10.75,0,0,0,0,0.83,0,0,41.35,14.06,2.48
28147000401,28,147,000401,123,71,1,0,1,0,0,0,0,122,72,2
28147000402,28,147,000402,93,17,0,0,1,0,1,0,0,89,19,2
28147000403,28,147,000403,408,122,1,0,0,1,0,0,0,389,134,6
28147000404,28,147,000404,286.07,27.08,1,0,1,0,1,0,0,275.07,33.09,6
28147000405,28,147,000405,339,87,1,0,1,0,2,1,0,323,100,5
28147000406,28,147,000406,37.09,43.27,0.4,0.2,0.2,0.2,0.4,0.2,0,35.3,44.67,1.4
28147000501,28,147,000501,138.31,27.97,0,0,0,0.76,0,0,0,129.24,34.01,4.53
28147000502,28,147,000502,261.12,572.67,2.25,1,0,1.24,1.25,1.12,0.12,239.46,593.6,8.83
28147000503,28,147,000503,41,207,0,1,0,0,0,0,0,30,217,1
28147000504,28,147,000504,67.56,133.37,1.75,0,0,0,1.75,0.88,0.88,62.3,140.39,2.63
28149000102,28,149,000102,1181.16,493.14,8.95,0,1.99,0.99,0.99,0.99,0,1133.44,526.95,27.84
28149000103,28,149,000103,1540.07,682.94,6.89,0,0,1.97,3.94,0.98,1.97,1467.25,729.2,36.41
28149000104,28,149,000104,276.41,82.97,2.29,1.15,1.19,0.12,0.11,0.04,0.04,262.2,92.29,7.66
28149000143,28,149,000143,605.04,167.27,3.82,0.96,0.96,0.96,0,0,0.96,600.27,172.05,9.56
28149000201,28,149,000201,5,240,1,0,1,0,1,0,0,6,241,0
28149000202,28,149,000202,318.63,452.52,3,3,0,0,0,2,1,302.65,469.5,2
28149000203,28,149,000203,258.92,926.98,6.11,3,2,0.03,4.06,2.02,0.03,242.74,949.73,11.59
28149000204,28,149,000204,93.39,47.55,0,0,1,0,0,0,0,93.37,48.58,0
28149000205,28,149,000205,114,693,1,1,2,1,4,1,0,97,714,6
28149000206,28,149,000206,234,30,0,0,0,0,1,1,0,230,33,0
28149000301,28,149,000301,369.68,1027.78,6.99,1,2,1,7,0,0,342.69,1043.79,19
28149000302,28,149,000302,220.49,899.93,2.99,2,1,1,4.99,0,0,197.55,922.88,16.96
28149000303,28,149,000303,197,691,1,0,0,4,4,1,1,179,710,9
28149000401,28,149,000401,428,732,2,2,0,1,2,1,2,393,763,10
28149000402,28,149,000402,487,685,6,2,3,3,2,3,0,473,707,12
28149000403,28,149,000403,570,249,4,2,3,0,2,1,0,546,274,7
28149000404,28,149,000404,359.2,208.81,2.08,0,1.04,1.11,0.15,3,0.04,341.68,221.79,7.12
28149000501,28,149,000501,536.82,461.29,6.02,1,4,3,3.02,2,0,529.76,476.32,13.04
28149000502,28,149,000502,1018,415,12,3,0,1,0,3,1,983,450,15
28149000503,28,149,000503,305,210,7,0,0,1,2,1,0,287,229,9
28149000504,28,149,000504,746.69,323.83,6.93,0.99,0,1.98,0.99,1.98,0,723.91,342.65,14.85
28149000505,28,149,000505,336.79,449.88,1.97,0.99,0.01,0,1.97,0,0,325.97,457.77,4.91
28149000555,28,149,000555,161,316,1,1,0,2,1,0,0,151,324,7
28151000102,28,151,000102,263.53,540.61,2.25,1.6,0,0.8,4.1,0.4,0,244.38,572.31,4.56
28151000103,28,151,000103,1110.72,279.2,5.13,0.02,0.07,0.1,1.32,1.04,1,1057.42,384.22,14.06
28151000104,28,151,000104,254.22,181.44,1,0,1.99,1,2.99,1,0,248.24,193.41,1.99
28151000105,28,151,000105,566.09,846.49,4.44,2.28,0.02,1.18,6.35,0.58,0,532.8,920.78,9.26
28151000201,28,151,000201,662.29,892.94,2.87,0,1.91,2.87,1.91,0.96,0,624.97,933.14,11.48
28151000202,28,151,000202,278.89,1344.66,7.51,1.88,0.94,4.7,13.15,0.94,1.88,272.31,1385.04,9.39
28151000204,28,151,000204,204.92,306.44,1.4,2.09,0.18,0,1.16,0.06,0.98,193.03,321.39,0.66
28151000301,28,151,000301,121.63,301.2,1.17,0,0,0,0.07,1,0,106.83,320.39,3.38
28151000302,28,151,000302,23.43,503,0,1,0,1,1.01,1,0,9.39,520.05,6.01
28151000303,28,151,000303,25.01,450.4,2,1.98,0.99,0.01,3.02,1.99,0.99,16.93,480.42,0.01
28151000304,28,151,000304,273.88,782.13,2.25,2.06,0,1.13,8,1.06,2,241.63,822.89,7.06
28151000305,28,151,000305,13.12,373.87,3.75,0.94,0,1.87,0,0.94,0,9.37,385.11,0.94
28151000401,28,151,000401,121.61,1791.73,5.03,1.05,1.02,1.03,6.08,3.98,2,77.47,1852.97,10.11
28151000402,28,151,000402,326.54,583.06,4.95,1.41,2.12,0,2.12,0.71,0,302.51,608.51,7.77
28151000403,28,151,000403,447.75,673.39,3.54,2.12,1.24,0.97,3.18,1.06,0.97,426.27,700.87,8.75
28151000501,28,151,000501,183.01,721.52,1.75,0,0,1.75,2.63,0.88,0,162.87,741.66,4.38
28151000502,28,151,000502,141.51,260.9,1.32,0.32,0.47,0.32,0.91,0.3,0,130.15,272.73,2.42
28151000504,28,151,000504,223.8,673.55,0.08,0.03,1,1.03,5.25,0.03,0.02,199.88,701.07,4.07
28151000505,28,151,000505,64.52,1012.9,2.61,0.25,0.08,1.32,7.86,1.11,0.16,40.38,1055.33,2.92
28153000101,28,153,000101,260.11,261.58,2.15,2,0.05,1,3.09,0,1.04,245.86,280.67,6.57
28153000102,28,153,000102,18.36,502.47,2.01,1.02,2,0,5.01,1,1,17.26,515.66,3.01
28153000103,28,153,000103,199.85,47.69,0.84,0,0,0,0,0,0.84,185.64,56.05,5.02
28153000105,28,153,000105,347.21,236.85,4.89,0,1.95,0,3.91,0,0,324.72,266.19,13.69
28153000201,28,153,000201,392,432,4,1,3,2,8,0,0,362,472,12
28153000202,28,153,000202,96,76,3,1,0,0,1,0,0,93,81,3
28153000203,28,153,000203,226.01,344.24,0,0,3,1,2,1,0,217.94,352.28,4.03
28153000204,28,153,000204,355,77,5,1,0,1,2,0,0,337,100,6
28153000301,28,153,000301,575.04,189.98,4,1.01,0,1,1.01,0,1,556.88,208.13,9.05
28153000302,28,153,000302,322.71,155.17,0,0.95,0,0,0.95,0,0,297.96,178.97,7.62
28153000303,28,153,000303,87,203,0,0,0,0,1,0,0,79,209,4
28153000304,28,153,000304,74.37,243.65,0,0,0,0,0.98,0,0,72.41,247.56,0.98
28153000305,28,153,000305,114.63,35.35,0,0,0,0,0.02,0,0,108.59,38.44,3.02
28153000401,28,153,000401,101.52,230.29,0.94,0.18,1.71,0,0.94,0,0,93.88,239.31,3.51
28153000402,28,153,000402,305.67,103.59,0.14,0.04,0.29,0,1.19,0,0,285.43,116.94,5.91
28153000403,28,153,000403,563,78,3,0,0,0,3,0,0,537,93,14
28153000404,28,153,000404,286,107,3,0,1,1,0,1,0,272,123,7
28153000405,28,153,000405,170,53,2,1,1,0,2,0,0,162,62,4
28153000501,28,153,000501,129.52,191.13,1.02,1.8,0,0,0.9,0,0.12,119.44,205.8,1.6
28153000502,28,153,000502,1234,45,9,0,0,1,0,0,1,1188,80,23
28153000503,28,153,000503,263,7,0,0,0,0,0,0,0,255,15,3
28153000505,28,153,000505,186,4,0,0,0,0,0,1,1,173,13,4
28155000101,28,155,000101,81,49,0,0,0,0,0,0,0,76,57,0
28155000102,28,155,000102,398,425,3,1,1,1,8,2,2,369,455,15
28155000201,28,155,000201,100,8,0,0,0,0,0,0,0,98,8,3
28155000202,28,155,000202,337,20,1,0,0,0,2,0,0,322,30,6
28155000204,28,155,000204,235,39,5,0,1,0,0,1,0,215,46,18
28155000205,28,155,000205,235,28,4,0,0,0,0,0,0,227,32,3
28155000301,28,155,000301,104,3,0,0,0,0,0,0,0,99,7,1
28155000302,28,155,000302,181,67,0,0,0,0,0,1,0,164,78,5
28155000303,28,155,000303,290,32,0,1,1,0,0,0,0,278,37,8
28155000304,28,155,000304,198.92,40.58,0,0,0,0,1.98,0,0,189.02,46.51,4.95
28155000401,28,155,000401,192,16,0,0,0,0,0,0,0,176,23,6
28155000402,28,155,000402,468,90,4,0,0,3,1,0,0,466,92,7
28155000403,28,155,000403,342,115,6,0,1,1,1,0,1,330,129,10
28155000501,28,155,000501,214,12,1,0,0,0,2,0,0,195,23,8
28155000502,28,155,000502,312,10,0,0,0,0,0,0,0,290,27,4
28155000503,28,155,000503,282,54,2,0,0,0,0,0,0,264,64,8
28155000504,28,155,000504,325.72,36.53,1.14,0,0.05,0,0.05,0,0,313.12,46.22,6.14
28157000101,28,157,000101,130,223,0,0,0,1,0,1,0,130,216,5
28157000102,28,157,000102,75,389,4,2,4,2,1,1,0,83,372,13
28157000201,28,157,000201,113.81,391.25,0.02,0.02,1.01,1.01,0.01,1,1.01,112.79,380.22,13.08
28157000202,28,157,000202,68.35,246.7,0,1,0,0,0,0,0,69.34,245.73,3.01
28157000301,28,157,000301,294,444,2,2,2,0,2,0,1,289,445,10
28157000401,28,157,000401,96.94,506.47,2.97,2.97,0.99,0.99,0.99,0,0.99,93.97,502.51,9.89
28157000402,28,157,000402,101.24,102.28,2.01,0.01,1,0,0,0,0,102.24,99.27,3.02
28157000501,28,157,000501,205.31,283.7,0,0.93,0.93,0.93,0.93,0,1.87,191.31,278.1,13.07
28157000502,28,157,000502,225,143,1,0,0,1,2,1,0,210,144,9
28157000503,28,157,000503,14.69,20.3,0,0.07,0.07,0.07,0.07,0,0.13,13.69,19.9,0.93
28159000102,28,159,000102,1023,627,7,0,1,0,5,0,0,972,665,29
28159000104,28,159,000104,262,89,7,0,0,0,0,1,0,252,97,11
28159000201,28,159,000201,441,156,5,0,0,0,1,0,0,423,174,8
28159000203,28,159,000203,919,184,2,1,0,0,1,0,0,883,210,14
28159000204,28,159,000204,230,182,1,0,0,0,3,0,0,219,190,4
28159000301,28,159,000301,109,686,1,1,0,1,3,0,2,96,715,6
28159000303,28,159,000303,727,396,7,0,0,1,3,2,0,688,435,8
28159000401,28,159,000401,56,398,0,0,0,0,3,0,0,51,413,1
28159000402,28,159,000402,171,726,3,2,0,0,6,2,1,153,761,5
28159000405,28,159,000405,289,90,1,0,0,0,0,1,0,277,98,5
28159000502,28,159,000502,512,256,4,0,1,0,1,0,0,482,271,16
28159000504,28,159,000504,373,250,3,0,0,0,0,0,0,350,274,7
28161000101,28,161,000101,236.91,149.94,2,0,1,0,1,0,0,219.91,159.94,7
28161000102,28,161,000102,618.54,392.08,3.99,1,1,2,4.99,1,0,567.66,434.97,12.97
28161000201,28,161,000201,296.58,521.4,3.6,1.44,0.72,0.72,6.47,1.44,0.72,267.74,558.84,4.34
28161000202,28,161,000202,115.98,204.58,1.41,0.56,0.28,0.28,2.54,0.56,0.28,104.69,219.25,1.69
28161000301,28,161,000301,416,103,4,0,1,1,0,1,0,398,113,12
28161000302,28,161,000302,670,250,3,0,1,0,2,2,0,633,274,18
28161000401,28,161,000401,420,415,3,1,1,0,2,0,0,394,438,10
28161000402,28,161,000402,94.51,378.24,0.05,2.01,0,0.01,2.01,0.03,0.01,83.03,389.64,3.16
28161000502,28,161,000502,100.9,38.92,0,0,1,0,0,0,0,97.9,42.92,2
28161000503,28,161,000503,407.59,239.84,3.95,0.99,0,0.99,0.99,1.97,0.99,372.07,269.44,11.84
28161000504,28,161,000504,125,58,0,0,0,1,0,0,0,122,62,0
28161000505,28,161,000505,169,34,1,0,1,0,0,0,0,155,43,5
28163000101,28,163,000101,364.7,77.09,1,0,0,0,1,2,0,344.71,88.09,7.99
28163000102,28,163,000102,191.57,28.77,0.32,0,0.32,0,0,0,0.32,187.78,32.24,1.26
28163000103,28,163,000103,200.29,112.6,1,0,0,0,0,0,1,177.37,131.53,4.98
28163000104,28,163,000104,121.16,107.31,0.69,0.02,0.59,0,1.2,0,0,116.46,110.28,2.45
28163000105,28,163,000105,321.08,34.1,0.73,0,0.72,0.71,0.02,0,0.72,313.86,41.33,5.02
28163000107,28,163,000107,368.09,78.46,0.76,0.09,0.67,0.09,0.19,0.19,0.57,359.89,86.18,2.95
28163000108,28,163,000108,40.69,13.07,0,0,0,0,0,0,0,38.72,16.07,0
28163000109,28,163,000109,71.66,10.12,0,0.45,0,0.01,0,0,0,65.73,15.61,1.36
28163000110,28,163,000110,150.04,186.88,1.34,0.67,0.67,0.67,1.34,1.34,0,140.66,196.93,4.69
28163000111,28,163,000111,211.6,23.46,0.29,0.53,0.29,0.29,0,0,0.29,201.84,32.7,3.6
28163000201,28,163,000201,142.2,48.24,0.11,0,0.11,0,0,0,0.11,138.13,50.98,1.36
28163000202,28,163,000202,151.68,251.97,1.73,0.57,0.57,1.15,0.61,1.16,0,145.89,260.15,4.06
28163000203,28,163,000203,106.45,173.64,1.21,0.4,0.4,0.81,0.4,0.81,0,102.4,179.31,2.83
28163000204,28,163,000204,218.08,406.26,1.97,0.23,0.23,0.46,1.68,0,1.97,199.79,430.16,2.89
28163000205,28,163,000205,608.32,281.9,0,0,0,0,0,0,0,584.05,295.38,8.09
28163000301,28,163,000301,9.13,306.66,1.01,0.01,1.01,1,2.01,0.01,0,2.03,318.79,1
28163000302,28,163,000302,82.45,470.65,2.03,1,0,0,5.02,1,0.03,60.24,498.94,0.04
28163000303,28,163,000303,15.85,308.02,0.98,0.98,0.98,0,0.98,0.99,0,4.04,322.78,0.01
