GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20USSDGID,G20USSRCOL,G20USSISAV,G20USSILIN
230039509001000,20.3,32.6,0.8,0.2,0.2,12.4,40.1,1.8,0.6
230039509001002,0.3,0.5,0,0,0,0.2,0.6,0,0
230039518004003,7.5,9,0.3,0.1,0,5.3,10.7,0.6,0.3
230039518001040,9.2,11.1,0.4,0.2,0,6.5,13.1,0.7,0.4
230039520001070,0,0,0,0,0,0,0,0,0
230039520002012,0,0,0,0,0,0,0,0,0
230039519002002,0,0,0,0,0,0,0,0,0
230039519002069,0,0,0,0,0,0,0,0,0
230039516002051,0.5,0.7,0,0,0,0.4,0.9,0,0
230039516002178,0,0,0,0,0,0,0,0,0
230039516002063,0,0,0,0,0,0,0,0,0
230039516001028,2,2.6,0,0,0,1.4,3.1,0.1,0.1
230039526003075,1.7,7.4,0,0.1,0,1.1,7.7,0.1,0.2
230039526003082,0.5,2.1,0,0,0,0.3,2.2,0,0.1
230039526003124,0.4,1.6,0,0,0,0.2,1.6,0,0
230039526003170,0,0,0,0,0,0,0,0,0
230039526003225,0,0,0,0,0,0,0,0,0
230039526003161,1.6,6.9,0,0.1,0,1,7.1,0.1,0.2
230039526003166,0.2,1.1,0,0,0,0.2,1.1,0,0
230039526003152,6.1,26.5,0.1,0.2,0,4,27.4,0.3,0.7
230039526003197,0,0,0,0,0,0,0,0,0
230039526003146,0,0,0,0,0,0,0,0,0
230039526003223,0,0,0,0,0,0,0,0,0
230039526003127,0,0,0,0,0,0,0,0,0
230039523002000,0.1,0.5,0,0,0,0.1,0.5,0,0
230039523002008,0.3,1,0,0,0,0.2,1.1,0,0
230039523002093,0.1,0.5,0,0,0,0.1,0.5,0,0
230039523002084,0.7,2.6,0,0,0,0.5,2.7,0.1,0.1
230039523002026,0.7,2.6,0,0,0,0.5,2.7,0.1,0.1
230039527001119,0,0,0,0,0,0,0,0,0
230039527001020,0,0,0,0,0,0,0,0,0
230039527001111,0.1,1.5,0,0,0,0,1.6,0,0
230039527001017,0,0,0,0,0,0,0,0,0
230039527001035,0,0,0,0,0,0,0,0,0
230039507004433,0,0,0,0,0,0,0,0,0
230039507004607,0,0,0,0,0,0,0,0,0
230039507004600,0,0,0,0,0,0,0,0,0
230039507004602,0,0,0,0,0,0,0,0,0
230039507004608,0,0,0,0,0,0,0,0,0
230039507004375,0,0,0,0,0,0,0,0,0
230039507004152,0,0,0,0,0,0,0,0,0
230039507004299,0,0,0,0,0,0,0,0,0
230039507004134,0,0,0,0,0,0,0,0,0
230039507004135,0,0,0,0,0,0,0,0,0
230039529003087,0,0,0,0,0,0,0,0,0
230039529003169,0,0,0,0,0,0,0,0,0
230039529003181,0,0,0,0,0,0,0,0,0
230039529003155,0.9,2.2,0,0,0,0.4,2.5,0.1,0
230039504001058,6.5,7.4,0.2,0,0,5,8.6,0.4,0.2
230039504001057,0,0,0,0,0,0,0,0,0
230039504001026,13.3,15.1,0.4,0.1,0,10.2,17.6,0.8,0.4
230039504001015,0,0,0,0,0,0,0,0,0
230039504001018,6.2,7,0.2,0,0,4.7,8.2,0.4,0.2
230039504001069,1.3,1.5,0,0,0,1,1.7,0.1,0
230039504001028,0.6,0.7,0,0,0,0.5,0.9,0,0
230039502004012,0,0,0,0,0,0,0,0,0
230039502002035,0.3,0.2,0,0,0,0.2,0.3,0,0
230039502002016,0,0,0,0,0,0,0,0,0
230039502003030,0,0,0,0,0,0,0,0,0
230039502003010,0,0,0,0,0,0,0,0,0
230039502003013,0,0,0,0,0,0,0,0,0
230039502003001,3.1,2.7,0,0,0,2.1,3.4,0.2,0.1
230039502004048,0,0,0,0,0,0,0,0,0
230039502003007,0.5,0.5,0,0,0,0.4,0.6,0,0
230039502003025,6.7,5.9,0.1,0.1,0,4.6,7.4,0.5,0.2
230039502002041,0,0,0,0,0,0,0,0,0
230039502004030,10.9,9.5,0.1,0.1,0,7.4,12,0.8,0.3
230039502003006,75.9,66.3,0.8,0.8,0.3,51.6,83.4,5.3,2.4
230039502002014,0.5,0.5,0,0,0,0.4,0.6,0,0
230039502002023,2.1,1.8,0,0,0,1.4,2.3,0.1,0.1
230039502004025,7,6.1,0.1,0.1,0,4.8,7.7,0.5,0.2
230039502004034,0,0,0,0,0,0,0,0,0
230039513004051,1.3,1.7,0,0,0,0.7,2.1,0.1,0.1
230039514001052,5.3,7,0.1,0.1,0,3.1,8.7,0.4,0.2
230039513002008,2.8,3.7,0.1,0,0,1.6,4.6,0.2,0.1
230039513004048,0.5,0.7,0,0,0,0.3,0.8,0,0
230039514002027,8.6,11.3,0.2,0.1,0,4.9,14.1,0.6,0.4
230039514002032,0,0,0,0,0,0,0,0,0
230039514002029,1.3,1.7,0,0,0,0.7,2.1,0.1,0.1
230039529001090,1.7,5.7,0.1,0,0,1.2,5.8,0.3,0.2
230039529001091,0,0,0,0,0,0,0,0,0
230039529001130,0.3,1,0,0,0,0.2,1.1,0,0
230039529001112,2.5,8.3,0.1,0,0,1.7,8.5,0.4,0.3
230039511002030,0,0,0,0,0,0,0,0,0
230039501001105,2,2.5,0.1,0,0,1.6,3,0,0
230039501001061,0,0,0,0,0,0,0,0,0
230039529001119,0,0,0,0,0,0,0,0,0
230039525001052,2.7,4.2,0.1,0,0,1.9,4.7,0.2,0.2
230039524001077,0,0,0,0,0,0,0,0,0
230039525001193,0,0,0,0,0,0,0,0,0
230039525001194,0,0,0,0,0,0,0,0,0
230039525003023,13.1,20.4,0.4,0.2,0,9.2,23,1,0.8
230039524001101,0,0,0,0,0,0,0,0,0
230039525003016,0,0,0,0,0,0,0,0,0
230039524001100,0.9,1.4,0,0,0,0.6,1.6,0.1,0.1
230039525003004,24.7,38.4,0.8,0.4,0.1,17.3,43.2,1.9,1.5
230039525002000,0.9,1.4,0,0,0,0.6,1.6,0.1,0.1
230039525001130,0,0,0,0,0,0,0,0,0
230039524001061,0,0,0,0,0,0,0,0,0
230039525001093,0,0,0,0,0,0,0,0,0
230039525001030,0,0,0,0,0,0,0,0,0
230039524001020,0,0,0,0,0,0,0,0,0
230039516002017,0,0,0,0,0,0,0,0,0
230039516002103,0,0,0,0,0,0,0,0,0
230039516002114,0,0,0,0,0,0,0,0,0
230039516002121,0,0,0,0,0,0,0,0,0
230039516002011,0,0,0,0,0,0,0,0,0
230039516002147,0,0,0,0,0,0,0,0,0
230039516002150,0,0,0,0,0,0,0,0,0
230039516002126,0,0,0,0,0,0,0,0,0
230039516002151,0,0,0,0,0,0,0,0,0
230039516002167,0,0,0,0,0,0,0,0,0
230039516002124,0,0,0,0,0,0,0,0,0
230039516002031,0,0,0,0,0,0,0,0,0
230039516002004,0,0,0,0,0,0,0,0,0
230039516001016,16.4,21.1,0.4,0.4,0,11.3,25.6,0.7,0.5
230039516002064,4.4,5.6,0.1,0.1,0,3,6.8,0.2,0.1
230039516002203,1.1,1.4,0,0,0,0.8,1.7,0,0
230039516002035,4,5.2,0.1,0.1,0,2.8,6.3,0.2,0.1
230039516002023,0,0,0,0,0,0,0,0,0
230039507004861,0,0,0,0,0,0,0,0,0
230039507004544,0,0,0,0,0,0,0,0,0
230039507004805,0,0,0,0,0,0,0,0,0
230039507004796,0,0,0,0,0,0,0,0,0
230039507004804,0,0,0,0,0,0,0,0,0
230039507004053,0,0,0,0,0,0,0,0,0
230039507004010,0,0,0,0,0,0,0,0,0
230039507004339,0,0,0,0,0,0,0,0,0
230039507004963,0,0,0,0,0,0,0,0,0
230039507004250,0,0,0,0,0,0,0,0,0
230039507004234,0,0,0,0,0,0,0,0,0
230039507004228,0,0,0,0,0,0,0,0,0
230039507004919,0,0,0,0,0,0,0,0,0
230039507004943,0,0,0,0,0,0,0,0,0
230039507004019,0,0,0,0,0,0,0,0,0
230039507004081,0,0,0,0,0,0,0,0,0
230039507004058,0,0,0,0,0,0,0,0,0
230039507004045,0,0,0,0,0,0,0,0,0
230039507004092,0,0,0,0,0,0,0,0,0
230039507004088,0,0,0,0,0,0,0,0,0
230039507004108,0,0,0,0,0,0,0,0,0
230039507004271,0,0,0,0,0,0,0,0,0
230039507004390,0,0,0,0,0,0,0,0,0
230039507004945,0,0,0,0,0,0,0,0,0
230039507004265,0,0,0,0,0,0,0,0,0
230039507004356,0,0,0,0,0,0,0,0,0
230039507004576,0,0,0,0,0,0,0,0,0
230039507004422,0,0,0,0,0,0,0,0,0
230039507004420,0,0,0,0,0,0,0,0,0
230039507004580,0,0,0,0,0,0,0,0,0
230039507004775,0,0,0,0,0,0,0,0,0
230039507004573,0,0,0,0,0,0,0,0,0
230039507004581,0,0,0,0,0,0,0,0,0
230039507004372,0,0,0,0,0,0,0,0,0
230039507004370,0,0,0,0,0,0,0,0,0
230039507004388,0,0,0,0,0,0,0,0,0
230039507004642,0,0,0,0,0,0,0,0,0
230039507004165,0,0,0,0,0,0,0,0,0
230039507004289,0,0,0,0,0,0,0,0,0
230039507004477,0,0,0,0,0,0,0,0,0
230039507004505,0,0,0,0,0,0,0,0,0
230039507004502,0,0,0,0,0,0,0,0,0
230039526002069,2,5.2,0.1,0.1,0,1.4,5.5,0.1,0.3
230039526002087,0,0,0,0,0,0,0,0,0
230039526002078,0.4,0.9,0,0,0,0.3,1,0,0
230039526002040,0,0,0,0,0,0,0,0,0
230039526002049,0,0,0,0,0,0,0,0,0
230039526002057,7.4,19,0.5,0.3,0,5.2,20.2,0.4,0.9
230039526002053,1.7,4.3,0.1,0.1,0,1.2,4.5,0.1,0.2
230039526002093,0,0,0,0,0,0,0,0,0
230039526002037,8,20.4,0.5,0.3,0,5.6,21.7,0.4,1
230039526002075,0.4,0.9,0,0,0,0.3,1,0,0
230039526002089,0,0,0,0,0,0,0,0,0
230039526002098,0,0,0,0,0,0,0,0,0
230039526002066,0,0,0,0,0,0,0,0,0
230039526002070,1.1,2.8,0.1,0,0,0.8,3,0.1,0.1
230039526002072,3,7.6,0.2,0.1,0,2.1,8.1,0.2,0.4
230039529002156,0,0,0,0,0,0,0,0,0
230039509001023,10.2,16.3,0.4,0.1,0.1,6.2,20,0.9,0.3
230039509001027,0,0,0,0,0,0,0,0,0
230039509001014,0,0,0,0,0,0,0,0,0
230039509001008,0,0,0,0,0,0,0,0,0
230039520001063,3.9,4.7,0.2,0.1,0,2.7,5.5,0.3,0.2
230039520002035,1.7,2,0.1,0,0,1.2,2.4,0.1,0.1
230039519002034,0,0,0,0,0,0,0,0,0
230039519002003,0,0,0,0,0,0,0,0,0
230039519001026,1.2,1.5,0,0,0,0.9,1.7,0.1,0.1
230039519002001,150.7,182.2,5.9,2.9,0.5,107.1,215.7,11.7,6.3
230039518004030,0.5,0.6,0,0,0,0.3,0.7,0,0
230039519001033,1.9,2.3,0.1,0,0,1.4,2.8,0.1,0.1
230039519001030,1.9,2.3,0.1,0,0,1.4,2.8,0.1,0.1
230039518001008,0,0,0,0,0,0,0,0,0
230039520001022,13.3,16,0.5,0.3,0,9.4,19,1,0.6
230039518002008,11.3,13.7,0.4,0.2,0,8.1,16.2,0.9,0.5
230039518002010,31.8,38.5,1.3,0.6,0.1,22.6,45.6,2.5,1.3
230039518002021,0,0,0,0,0,0,0,0,0
230039518002017,6.8,8.2,0.3,0.1,0,4.8,9.7,0.5,0.3
230039520001072,11.8,14.3,0.5,0.2,0,8.4,16.9,0.9,0.5
230039519002052,11.6,14,0.5,0.2,0,8.2,16.6,0.9,0.5
230039519002043,4.8,5.8,0.2,0.1,0,3.4,6.9,0.4,0.2
230039519001022,15.9,19.2,0.6,0.3,0.1,11.3,22.8,1.2,0.7
230039519001000,5.3,6.4,0.2,0.1,0,3.8,7.6,0.4,0.2
230039519001025,0.2,0.3,0,0,0,0.2,0.3,0,0
230039518004000,1,1.2,0,0,0,0.7,1.4,0.1,0
230039520001009,0,0,0,0,0,0,0,0,0
230039529003086,0,0,0,0,0,0,0,0,0
230039529003144,0,0,0,0,0,0,0,0,0
230039529003096,0,0,0,0,0,0,0,0,0
230039529003179,0.5,1.3,0,0,0,0.2,1.5,0,0
230039507002084,0,0,0,0,0,0,0,0,0
230039527003020,4.5,14,0.3,0.1,0,2.8,15,0.5,0.4
230039527003026,12,37.7,0.7,0.2,0,7.4,40.3,1.4,1.1
230039527003008,0,0,0,0,0,0,0,0,0
230039527003006,1.4,4.3,0.1,0,0,0.8,4.6,0.2,0.1
230039527003013,0,0,0,0,0,0,0,0,0
230039527003029,0,0,0,0,0,0,0,0,0
230039527003001,0.9,2.7,0,0,0,0.5,2.9,0.1,0.1
230039527003009,1,3.2,0.1,0,0,0.6,3.5,0.1,0.1
230039527003074,0,0,0,0,0,0,0,0,0
230039527003054,0,0,0,0,0,0,0,0,0
230039527003093,0,0,0,0,0,0,0,0,0
230039527003079,0,0,0,0,0,0,0,0,0
230039526001152,0,0,0,0,0,0,0,0,0
230039529004184,2.6,8.1,0.1,0,0,1.6,8.6,0.3,0.2
230039529004095,0,0,0,0,0,0,0,0,0
230039529004319,0,0,0,0,0,0,0,0,0
230039529004103,0,0,0,0,0,0,0,0,0
230039529004139,0,0,0,0,0,0,0,0,0
230039529004127,0,0,0,0,0,0,0,0,0
230039529004330,0,0,0,0,0,0,0,0,0
230039529004363,0,0,0,0,0,0,0,0,0
230039529004234,0,0,0,0,0,0,0,0,0
230039529004236,0,0,0,0,0,0,0,0,0
230039529004204,0,0,0,0,0,0,0,0,0
230039529004205,0,0,0,0,0,0,0,0,0
230039529004291,2.5,5.4,0.1,0.1,0,2.1,5.8,0.2,0.1
230039529004302,0,0,0,0,0,0,0,0,0
230039529004154,0,0,0,0,0,0,0,0,0
230039529004188,0,0,0,0,0,0,0,0,0
230039501004144,0,0,0,0,0,0,0,0,0
230039501004007,9.4,10.7,0.3,0.1,0,7.2,12.5,0.6,0.3
230039501004186,0,0,0,0,0,0,0,0,0
230039501004057,0,0,0,0,0,0,0,0,0
230039501004128,0,0,0,0,0,0,0,0,0
230039501004250,0,0,0,0,0,0,0,0,0
230039501004232,0,0,0,0,0,0,0,0,0
230039501004161,0,0,0,0,0,0,0,0,0
230039501004112,0,0,0,0,0,0,0,0,0
230039501004218,0,0,0,0,0,0,0,0,0
230039501004025,0,0,0,0,0,0,0,0,0
230039501004021,6.8,6.3,0,0.1,0,5,7,0.5,0.7
230039501004031,0,0,0,0,0,0,0,0,0
230039501004158,0,0,0,0,0,0,0,0,0
230039501004059,1.1,1,0,0,0,0.8,1.2,0.1,0.1
230039501004237,0,0,0,0,0,0,0,0,0
230039501004011,2.3,2.6,0.1,0,0,1.7,3,0.1,0.1
230039501002110,0,0,0,0,0,0,0,0,0
230039501002030,0,0,0,0,0,0,0,0,0
230039511003039,9.4,17,0.4,0.1,0,6.9,18.5,0.3,1.1
230039511003047,3.2,5.8,0.1,0,0,2.4,6.3,0.1,0.4
230039511003028,0,0,0,0,0,0,0,0,0
230039511003024,0,0,0,0,0,0,0,0,0
230039511003027,0,0,0,0,0,0,0,0,0
230039511003066,3.5,6.3,0.1,0,0,2.6,6.9,0.1,0.4
230039511003019,1.1,1.9,0,0,0,0.8,2.1,0,0.1
230039501002058,1,1.3,0,0,0,0.6,1.7,0.1,0
230039501002082,0,0,0,0,0,0,0,0,0
230039501002120,0,0,0,0,0,0,0,0,0
230039501002123,0,0,0,0,0,0,0,0,0
230039527002066,1.9,5.9,0,0.2,0,1.1,6.2,0.5,0.1
230039527002195,0,0,0,0,0,0,0,0,0
230039517005057,1.7,3.3,0,0,0,1.2,3.7,0.2,0.1
230039517005041,0.5,1,0,0,0,0.3,1,0,0
230039517005062,2.5,4.8,0,0,0,1.7,5.2,0.2,0.2
230039517002063,4.3,6.2,0.1,0.1,0,3,7.1,0.4,0.2
230039517003032,7.3,10.6,0.2,0.2,0,5.1,12.1,0.6,0.4
230039517002002,0,0,0,0,0,0,0,0,0
230039517002061,0,0,0,0,0,0,0,0,0
230039517003041,3.3,4.7,0.1,0.1,0,2.3,5.4,0.3,0.2
230039517003040,0,0,0,0,0,0,0,0,0
230039517002066,0,0,0,0,0,0,0,0,0
230039517002028,0,0,0,0,0,0,0,0,0
230039517002046,0,0,0,0,0,0,0,0,0
230039517002012,0,0,0,0,0,0,0,0,0
230039517002009,5,7.3,0.2,0.1,0,3.5,8.4,0.4,0.3
230039517001036,0,0,0,0,0,0,0,0,0
230039517001022,2,2.9,0.1,0.1,0,1.4,3.3,0.2,0.1
230039517001012,0.5,0.7,0,0,0,0.4,0.8,0,0
230039506001071,0.7,0.7,0,0,0,0.5,0.8,0,0
230039506001048,0,0,0,0,0,0,0,0,0
230039506001015,1.6,1.7,0,0,0,1.2,2,0.1,0.1
230039506001052,1.6,1.7,0,0,0,1.2,2,0.1,0.1
230039506001009,0,0,0,0,0,0,0,0,0
230039506001101,2.3,2.4,0.1,0.1,0,1.7,2.9,0.2,0.1
230039506002014,0,0,0,0,0,0,0,0,0
230039506001031,2.3,2.4,0.1,0.1,0,1.7,2.9,0.2,0.1
230039506003002,0,0,0,0,0,0,0,0,0
230039506001023,0,0,0,0,0,0,0,0,0
230039506001064,0,0,0,0,0,0,0,0,0
230039506001094,0,0,0,0,0,0,0,0,0
230039506001088,0.7,0.7,0,0,0,0.5,0.8,0,0
230039506001019,9.9,10.4,0.2,0.2,0,7.5,12.3,0.7,0.3
230039506001102,0,0,0,0,0,0,0,0,0
230039506001122,0,0,0,0,0,0,0,0,0
230039506003017,2.3,2.4,0.1,0.1,0,1.7,2.9,0.2,0.1
230039506002013,0,0,0,0,0,0,0,0,0
230039506003071,0,0,0,0,0,0,0,0,0
230039506001117,5.6,5.9,0.1,0.1,0,4.2,7,0.4,0.2
230039502001065,0,0,0,0,0,0,0,0,0
230039502001022,0,0,0,0,0,0,0,0,0
230039502001019,0,0,0,0,0,0,0,0,0
230039501001047,0,0,0,0,0,0,0,0,0
230039501001004,4.8,5.9,0,0,0,2.7,7.5,0.4,0
230039501001013,0.3,0.3,0,0,0,0.2,0.4,0,0
230039501001011,2.1,2.6,0,0,0,1.2,3.3,0.2,0
230039501001075,0,0,0,0,0,0,0,0,0
230039501001054,0,0,0,0,0,0,0,0,0
230039501001029,5,6.3,0,0,0,2.9,7.9,0.4,0
230039514001022,0.5,0.7,0,0,0,0.3,0.8,0,0
230039514002024,8.3,11,0.2,0.1,0,4.8,13.7,0.6,0.4
230039514002022,6.3,8.3,0.1,0.1,0,3.6,10.4,0.5,0.3
230039512002007,6.3,8.3,0.1,0.1,0,3.6,10.4,0.5,0.3
230039514002014,0,0,0,0,0,0,0,0,0
230039514001015,5.8,7.7,0.1,0.1,0,3.3,9.6,0.4,0.3
230039514001041,1,1.3,0,0,0,0.6,1.7,0.1,0
230039513004006,0,0,0,0,0,0,0,0,0
230039513004009,0,0,0,0,0,0,0,0,0
230039514001059,0.3,0.3,0,0,0,0.1,0.4,0,0
230039513004032,0.8,1,0,0,0,0.4,1.2,0.1,0
230039514001061,0,0,0,0,0,0,0,0,0
230039513004049,0.3,0.3,0,0,0,0.1,0.4,0,0
230039514001043,1.8,2.3,0,0,0,1,2.9,0.1,0.1
230039512003040,1.8,2.3,0,0,0,1,2.9,0.1,0.1
230039514002023,2,2.7,0,0,0,1.2,3.3,0.1,0.1
230039529001128,0.9,3.1,0,0,0,0.7,3.2,0.1,0.1
230039529001134,0,0,0,0,0,0,0,0,0
230039506002018,0,0,0,0,0,0,0,0,0
230039506003057,0,0,0,0,0,0,0,0,0
230039506002025,0,0,0,0,0,0,0,0,0
230039506001032,0,0,0,0,0,0,0,0,0
230039506001063,0,0,0,0,0,0,0,0,0
230039506001087,3.3,3.5,0.1,0.1,0,2.5,4.1,0.2,0.1
230039506001017,4.3,4.5,0.1,0.1,0,3.2,5.3,0.3,0.1
230039506001029,0,0,0,0,0,0,0,0,0
230039506001121,8.5,9.1,0.2,0.2,0,6.5,10.6,0.6,0.3
230039506001004,2.6,2.8,0.1,0.1,0,2,3.3,0.2,0.1
230039506003081,3.9,4.2,0.1,0.1,0,3,4.9,0.3,0.1
230039506002044,2.3,2.4,0.1,0.1,0,1.7,2.9,0.2,0.1
230039506002010,13.1,13.9,0.3,0.3,0.1,9.9,16.4,1,0.4
230039523003114,0,0,0,0,0,0,0,0,0
230039526001058,0,0,0,0,0,0,0,0,0
230039526001144,0,0,0,0,0,0,0,0,0
230039526001124,0,0,0,0,0,0,0,0,0
230039526001107,3.2,6.8,0.2,0.1,0,2.3,7.4,0.4,0.1
230039529003199,0,0,0,0,0,0,0,0,0
230039529003198,0,0,0,0,0,0,0,0,0
230039529003203,0,0,0,0,0,0,0,0,0
230039529003190,0,0,0,0,0,0,0,0,0
230039529003188,0,0,0,0,0,0,0,0,0
230039503005079,12.3,14,0.3,0.1,0,9.4,16.3,0.8,0.4
230039503005008,7.4,6,0.1,0.1,0,5.8,7.1,0.4,0.3
230039503001018,1.4,1.1,0,0,0,1.1,1.3,0.1,0.1
230039503005021,7.7,6.3,0.1,0.1,0,6.1,7.4,0.4,0.3
230039503001013,4.6,3.7,0.1,0,0,3.6,4.4,0.3,0.2
230039503001033,19,15.5,0.2,0.2,0.1,14.9,18.2,1.1,0.7
230039507004075,0,0,0,0,0,0,0,0,0
230039507004920,0,0,0,0,0,0,0,0,0
230039507004407,0,0,0,0,0,0,0,0,0
230039507004267,0,0,0,0,0,0,0,0,0
230039507004154,0,0,0,0,0,0,0,0,0
230039507004259,0,0,0,0,0,0,0,0,0
230039507004316,0,0,0,0,0,0,0,0,0
230039507004406,0,0,0,0,0,0,0,0,0
230039507004260,0,0,0,0,0,0,0,0,0
230039507004282,0,0,0,0,0,0,0,0,0
230039507004362,0,0,0,0,0,0,0,0,0
230039507004364,0,0,0,0,0,0,0,0,0
230039507004381,0,0,0,0,0,0,0,0,0
230039529004364,0,0,0,0,0,0,0,0,0
230039529004255,0,0,0,0,0,0,0,0,0
230039529004279,0,0,0,0,0,0,0,0,0
230039529004324,0,0,0,0,0,0,0,0,0
230039529004325,0,0,0,0,0,0,0,0,0
230039529004240,0,0,0,0,0,0,0,0,0
230039529004246,0,0,0,0,0,0,0,0,0
230039529004292,1.6,3.4,0.1,0,0,1.3,3.7,0.1,0.1
230039529004381,0,0,0,0,0,0,0,0,0
230039529003140,0,0,0,0,0,0,0,0,0
230039529003127,1.7,3.9,0.1,0,0,1.6,3.9,0,0.2
230039529003105,0.9,1.9,0,0,0,0.8,2,0,0.1
230039521002023,3.6,10.9,0.1,0,0.1,2,11.7,0.3,0.4
230039521002032,0,0,0,0,0,0,0,0,0
230039521002012,1.5,4.7,0,0,0,0.8,5,0.1,0.2
230039521002011,2,6.2,0,0,0,1.1,6.7,0.2,0.3
230039521002003,0,0,0,0,0,0,0,0,0
230039521002001,0,0,0,0,0,0,0,0,0
230039521002021,0.7,2.1,0,0,0,0.4,2.2,0.1,0.1
230039521002020,0,0,0,0,0,0,0,0,0
230039521002022,0.9,2.6,0,0,0,0.5,2.8,0.1,0.1
230039521002037,4.8,14.6,0.1,0,0.1,2.6,15.6,0.4,0.6
230039521002017,0,0,0,0,0,0,0,0,0
230039523001029,2.3,6.4,0,0,0,1.6,6.8,0.2,0
230039517004040,0.5,0.7,0,0,0,0.4,0.8,0,0
230039517001001,1,1.5,0,0,0,0.7,1.7,0.1,0.1
230039517001006,1.8,2.5,0.1,0,0,1.2,2.9,0.1,0.1
230039517001058,0,0,0,0,0,0,0,0,0
230039517004026,0,0,0,0,0,0,0,0,0
230039517002008,0,0,0,0,0,0,0,0,0
230039517002073,1.5,2.2,0.1,0,0,1.1,2.5,0.1,0.1
230039517001014,3.3,4.7,0.1,0.1,0,2.3,5.4,0.3,0.2
230039517001088,0,0,0,0,0,0,0,0,0
230039517004083,0,0,0,0,0,0,0,0,0
230039517004080,0,0,0,0,0,0,0,0,0
230039517004076,0,0,0,0,0,0,0,0,0
230039517003017,0,0,0,0,0,0,0,0,0
230039517003005,16.3,23.7,0.6,0.4,0,11.5,27.2,1.4,0.9
230039517004000,0,0,0,0,0,0,0,0,0
230039506001103,0.3,0.3,0,0,0,0.2,0.4,0,0
230039506001085,7.9,8.4,0.2,0.2,0,6,9.8,0.6,0.2
230039526003180,4.6,20.2,0,0.1,0,3,20.8,0.2,0.5
230039526003147,0,0,0,0,0,0,0,0,0
230039526003162,0.2,1.1,0,0,0,0.2,1.1,0,0
230039526003123,0.5,2.1,0,0,0,0.3,2.2,0,0.1
230039526003125,0,0,0,0,0,0,0,0,0
230039523003112,0,0,0,0,0,0,0,0,0
230039523003081,2,5.3,0.1,0,0,1.4,5.4,0.2,0.2
230039523003034,0.7,1.9,0,0,0,0.5,2,0.1,0.1
230039523003041,0,0,0,0,0,0,0,0,0
230039523003040,0,0,0,0,0,0,0,0,0
230039523003003,2,5.3,0.1,0,0,1.4,5.4,0.2,0.2
230039523003052,0.4,1,0,0,0,0.2,1,0,0
230039507004618,0,0,0,0,0,0,0,0,0
230039507004622,0,0,0,0,0,0,0,0,0
230039507004606,0,0,0,0,0,0,0,0,0
230039507004619,0,0,0,0,0,0,0,0,0
230039507004380,0,0,0,0,0,0,0,0,0
230039507004065,0,0,0,0,0,0,0,0,0
230039507004466,0,0,0,0,0,0,0,0,0
230039507004205,0,0,0,0,0,0,0,0,0
230039507004199,0,0,0,0,0,0,0,0,0
230039507004203,0,0,0,0,0,0,0,0,0
230039526001115,0,0,0,0,0,0,0,0,0
230039526001078,0,0,0,0,0,0,0,0,0
230039526001077,0,0,0,0,0,0,0,0,0
230039526001135,0,0,0,0,0,0,0,0,0
230039526001153,0,0,0,0,0,0,0,0,0
230039526001117,0,0,0,0,0,0,0,0,0
230039526001113,1.1,2.5,0,0,0,0.6,2.7,0.1,0.1
230039526001092,0,0,0,0,0,0,0,0,0
230039526001094,0,0,0,0,0,0,0,0,0
230039529004011,0,0,0,0,0,0,0,0,0
230039529004009,0,0,0,0,0,0,0,0,0
230039529004059,0,0,0,0,0,0,0,0,0
230039529004141,0,0,0,0,0,0,0,0,0
230039529004147,0,0,0,0,0,0,0,0,0
230039529004055,0,0,0,0,0,0,0,0,0
230039529004036,0,0,0,0,0,0,0,0,0
230039529004345,0,0,0,0,0,0,0,0,0
230039529004351,0,0,0,0,0,0,0,0,0
230039529004062,0,0,0,0,0,0,0,0,0
230039529004151,0.3,1.1,0,0,0,0.2,1.2,0,0
230039523001039,6.4,17.7,0.1,0,0,4.4,19,0.6,0.1
230039523001053,0,0,0,0,0,0,0,0,0
230039514001008,1.8,2.3,0,0,0,1,2.9,0.1,0.1
230039513003015,5,6.7,0.1,0.1,0,2.9,8.3,0.4,0.2
230039514002002,17.7,23.3,0.4,0.2,0.1,10.2,29.1,1.3,0.8
230039513003019,0,0,0,0,0,0,0,0,0
230039512002014,0,0,0,0,0,0,0,0,0
230039513004024,0,0,0,0,0,0,0,0,0
230039513002002,0,0,0,0,0,0,0,0,0
230039513004003,0,0,0,0,0,0,0,0,0
230039513001066,24.2,31.9,0.5,0.3,0.1,13.9,39.9,1.7,1.1
230039513001069,0,0,0,0,0,0,0,0,0
230039513001071,0,0,0,0,0,0,0,0,0
230039512001003,0,0,0,0,0,0,0,0,0
230039512001009,12.1,16,0.2,0.1,0,7,19.9,0.9,0.5
230039512001008,2,2.7,0,0,0,1.2,3.3,0.1,0.1
230039513002000,0,0,0,0,0,0,0,0,0
230039507001150,2.8,2.4,0.1,0,0,2.3,2.8,0.1,0.1
230039507001021,8.3,7.2,0.2,0.1,0,6.8,8.4,0.3,0.2
230039507001024,0,0,0,0,0,0,0,0,0
230039507001018,0,0,0,0,0,0,0,0,0
230039507001040,2.4,2.1,0,0,0,2,2.4,0.1,0
230039507001151,1.7,1.5,0,0,0,1.4,1.7,0.1,0
230039507001034,0,0,0,0,0,0,0,0,0
230039507001056,0,0,0,0,0,0,0,0,0
