GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREOFUE,G20PREOKIN,G20PREIWES,G20PREIPIE,G20PREOWRI,G20USSRERN,G20USSDGRE,G20USSLSTE,G20USSOHER,G20USSOWRI
19065065008,19,065,065008,79.78,34.67,0,0.23,0.45,0,0,0.45,0,0.23,78.64,34.22,1.13,1.36,0.23
19065065009,19,065,065009,196.19,90.88,4.81,1.07,0,0.53,0,0,0,1.07,191.38,91.41,6.42,2.14,0
19065065010,19,065,065010,170.81,79.12,4.19,0.93,0,0.47,0,0,0,0.93,166.62,79.59,5.58,1.86,0
19065065011,19,065,065011,122.33,42.17,1.74,0.35,0,0,0.35,0.35,0,0.7,113.61,46.7,3.49,1.05,0
19065065012,19,065,065012,1.6,0.55,0.02,0,0,0,0,0,0,0.01,1.48,0.61,0.05,0.01,0
19065065013,19,065,065013,133,36,3,2,0,1,0,0,0,0,122,49,4,0,1
19065065014,19,065,065014,343,259,5,2,3,1,1,2,0,4,349,246,14,7,0
19065065015,19,065,065015,177,105,2,1,2,1,0,0,0,5,176,105,5,4,0
19065065016,19,065,065016,272.22,118.33,0,0.77,1.55,0,0,1.55,0,0.77,268.36,116.78,3.87,4.64,0.77
19065065017,19,065,065017,105,30,0,0,0,0,0,0,0,0,97,36,1,1,0
19065065018,19,065,065018,264,152,2,0,3,0,0,2,0,0,241,167,14,2,0
19065065019,19,065,065019,227.08,78.28,3.23,0.65,0,0,0.65,0.65,0,1.29,210.9,86.69,6.47,1.94,0
19065065020,19,065,065020,184.98,88.99,3,0,1,0,0,0,0,1,168.98,94.99,5,3,1
19065065021,19,065,065021,185.37,125.46,3.01,0.02,0.02,0,0,0.03,0.01,1,169.6,129.53,14.77,1.02,0.01
19065065022,19,065,065022,134.02,91.01,0,0,0,0,0,1,0,0,128.02,94.01,4,0,0
19065065023,19,065,065023,1259.63,1348.54,31.99,3.98,3.98,1,2,6.97,0.99,12,1144.4,1381.47,82.23,38.98,1.99
19065065024,19,065,065024,93.83,35.56,1.98,0,0,0,0,0,0,0,87.9,40.5,0,0.99,0
19065065025,19,065,065025,1.17,0.44,0.02,0,0,0,0,0,0,0,1.1,0.5,0,0.01,0
19067067001,19,067,067001,220.73,139.05,3.34,0.3,0.3,0,0,1.52,0.61,0.61,184.6,158.49,11.54,6.68,0.61
19067067002,19,067,067002,199.58,125.73,3.02,0.27,0.27,0,0,1.37,0.55,0.55,166.91,143.3,10.43,6.04,0.55
19067067003,19,067,067003,306.7,193.22,4.64,0.42,0.42,0,0,2.11,0.84,0.84,256.5,220.21,16.03,9.28,0.84
19067067004,19,067,067004,413.81,203.05,2.8,0,0.7,0,0,0.7,0,1.4,362.69,234.56,9.1,5.6,0
19067067005,19,067,067005,48.1,23.6,0.33,0,0.08,0,0,0.08,0,0.16,42.16,27.27,1.06,0.65,0
19067067006,19,067,067006,129.09,63.35,0.87,0,0.22,0,0,0.22,0,0.44,113.15,73.17,2.84,1.75,0
19067067007,19,067,067007,498.35,252.84,5.1,0.13,1.54,0.13,0,0.13,0.8,0.74,469.54,266.87,13.61,3.53,0.8
19067067008,19,067,067008,1775.38,1623.59,28.77,5.87,6.85,4.87,3,4.87,2.9,4.96,1578.46,1736.78,87.21,43.26,2.9
19067067009,19,067,067009,147.65,69.69,1.55,0.52,0,0,0,0.26,0,1.03,125.45,84.92,5.16,2.58,0.52
19067067010,19,067,067010,424.35,200.31,4.45,1.48,0,0,0,0.74,0,2.97,360.55,244.08,14.84,7.42,1.48
19067067011,19,067,067011,74.2,36.69,1.24,0.21,0.21,0.41,0,0,0,0.21,66.78,41.84,2.06,2.06,0
19067067012,19,067,067012,161.82,80.01,2.7,0.45,0.45,0.9,0,0,0,0.45,145.63,91.25,4.49,4.49,0
19067067013,19,067,067013,123.24,60.94,2.05,0.34,0.34,0.68,0,0,0,0.34,110.92,69.5,3.42,3.42,0
19067067014,19,067,067014,206.42,98.68,2.11,0,0.6,0,0,0,0.3,0.3,195.25,104.42,5.13,1.21,0.3
19067067015,19,067,067015,1.85,0.88,0.02,0,0.01,0,0,0,0,0,1.75,0.94,0.05,0.01,0
19067067016,19,067,067016,0.73,0.36,0.01,0,0,0,0,0,0,0,0.66,0.41,0.02,0.02,0
19069069001,19,069,069001,107.4,26.85,3.42,0,0,0,0,0,0,0,102.52,28.8,3.91,1.95,0
19069069002,19,069,069002,216.36,84.52,1.79,0.3,0,0.89,0,0.3,0,0.3,201.77,90.17,6.84,3.87,0.6
19069069003,19,069,069003,105.52,41.22,0.87,0.15,0,0.44,0,0.15,0,0.15,98.4,43.98,3.34,1.89,0.29
19069069004,19,069,069004,297.67,116.28,2.46,0.41,0,1.23,0,0.41,0,0.41,277.61,124.06,9.42,5.32,0.82
19069069005,19,069,069005,107.45,41.98,0.89,0.15,0,0.44,0,0.15,0,0.15,100.21,44.78,3.4,1.92,0.3
19069069006,19,069,069006,170.26,56.14,0,0.62,0.62,0,0.62,0,0,0.62,156.69,62.31,2.47,2.47,0.62
19069069007,19,069,069007,202.72,72.87,3.03,0.07,1.06,0.01,0.06,0,0.01,0.07,199.26,72.46,5.28,1.27,1.07
19069069008,19,069,069008,1007.61,755.84,17.97,1.99,2,2.99,1,1,0.99,5.99,950.69,743.88,33.97,19.98,1.99
19069069009,19,069,069009,123.9,48.76,0.5,0.5,0,0.5,0.5,0.5,0,1,126.38,46.27,2.49,1.99,0
19069069010,19,069,069010,125.1,49.24,0.5,0.5,0,0.5,0.5,0.5,0,1,127.62,46.73,2.51,2.01,0
19069069011,19,069,069011,83.24,20.81,2.65,0,0,0,0,0,0,0,79.46,22.32,3.03,1.51,0
19069069012,19,069,069012,29.36,7.34,0.93,0,0,0,0,0,0,0,28.02,7.87,1.07,0.53,0
19069069013,19,069,069013,53.77,18.89,1.66,0,0.21,0,0,0,0,0.21,52.11,18.48,3.32,0.21,0
19069069014,19,069,069014,10.65,3.74,0.33,0,0.04,0,0,0,0,0.04,10.32,3.66,0.66,0.04,0
19069069015,19,069,069015,56.03,25.03,0.23,0,0.23,0.23,0,0,0,0,56.72,23.88,0.69,0,0
19069069016,19,069,069016,67.8,23.82,2.09,0,0.26,0,0,0,0,0.26,65.71,23.3,4.19,0.26,0
19069069017,19,069,069017,66.79,29.83,0.27,0,0.27,0.27,0,0,0,0,67.61,28.47,0.82,0,0
19069069018,19,069,069018,88.42,29.15,0,0.32,0.32,0,0.32,0,0,0.32,81.37,32.35,1.28,1.28,0.32
19069069019,19,069,069019,120.91,35.7,0.48,0,0,0,0,0,0,0,115.19,38.08,0.95,1.43,0.48
19069069020,19,069,069020,49.75,14.69,0.2,0,0,0,0,0,0,0,47.4,15.67,0.39,0.59,0.2
19069069021,19,069,069021,83.35,24.61,0.33,0,0,0,0,0,0,0,79.41,26.25,0.66,0.98,0.33
19069069022,19,069,069022,121.19,54.14,0.5,0,0.5,0.5,0,0,0,0,122.68,51.65,1.49,0,0
19069069023,19,069,069023,126.77,44.54,3.92,0,0.49,0,0,0,0,0.49,122.86,43.56,7.83,0.49,0
19071071001,19,071,071001,257.35,90.57,3.01,0.67,0.33,0,0,0.33,0,0,241.64,93.25,7.35,5.35,0
19071071002,19,071,071002,134.84,47.46,1.58,0.35,0.18,0,0,0.18,0,0,126.61,48.86,3.85,2.8,0
19071071003,19,071,071003,143.73,50.59,1.68,0.37,0.19,0,0,0.19,0,0,134.96,52.08,4.11,2.99,0
19071071004,19,071,071004,234.08,82.38,2.74,0.61,0.3,0,0,0.3,0,0,219.79,84.82,6.69,4.86,0
19071071005,19,071,071005,122.71,57.61,2.74,1,0.25,0,0,0.25,0,1.25,117.72,57.11,5.99,3.49,0
19071071006,19,071,071006,77.77,36.51,1.74,0.63,0.16,0,0,0.16,0,0.79,74.61,36.2,3.79,2.21,0
19071071007,19,071,071007,141.46,66.42,3.16,1.15,0.29,0,0,0.29,0,1.44,135.71,65.84,6.9,4.03,0
19071071008,19,071,071008,81.67,38.35,1.83,0.66,0.17,0,0,0.17,0,0.83,78.35,38.02,3.98,2.32,0
19071071009,19,071,071009,112.46,32.73,1.08,0,0.01,0,0,0.03,0,0,102.93,33.83,4.79,1.63,0
19071071010,19,071,071010,197.1,83.8,1.79,0.04,0.01,0,0.24,0.25,0,0.29,187.02,83.54,4.33,2.31,0
19071071011,19,071,071011,239.36,101.51,2.1,0,0,0,0.3,0.3,0,0.3,227.04,101.21,5.11,2.7,0
19071071012,19,071,071012,365.23,154.89,3.21,0,0,0,0.46,0.46,0,0.46,346.44,154.43,7.79,4.12,0
19071071013,19,071,071013,180.52,73.27,3.27,0,1.23,0,0.41,2.87,0,0,171.51,78.18,6.96,5.73,0.41
19071071014,19,071,071014,258.6,104.96,4.69,0,1.76,0,0.59,4.1,0,0,245.7,112,9.97,8.21,0.59
19071071015,19,071,071015,100.43,29.03,0.95,0,0,0,0,0,0,0,91.86,29.99,4.28,1.43,0
19071071016,19,071,071016,63.7,29.91,1.42,0.52,0.13,0,0,0.13,0,0.65,61.11,29.65,3.11,1.81,0
19073073001,19,073,073001,143.01,59.11,1.91,0.32,0,0.64,0,0,0,0,134.75,62.92,4.13,1.91,0
19073073002,19,073,073002,145.23,60.03,1.94,0.32,0,0.65,0,0,0,0,136.84,63.9,4.2,1.94,0
19073073003,19,073,073003,77.54,32.05,1.03,0.17,0,0.34,0,0,0,0,73.06,34.12,2.24,1.03,0
19073073004,19,073,073004,84.22,34.81,1.12,0.19,0,0.37,0,0,0,0,79.35,37.06,2.43,1.12,0
19073073005,19,073,073005,304.33,141.9,4.23,0.6,0.6,0,0,1.21,0,0.6,275.95,146.73,18.11,3.62,0.6
19073073006,19,073,073006,33.94,15.03,0.21,0,0.14,0,0.21,0.07,0,0,32.95,15.1,0.85,0.35,0
19073073007,19,073,073007,71.52,31.67,0.45,0,0.3,0,0.45,0.15,0,0,69.44,31.82,1.78,0.74,0
19073073008,19,073,073008,81.53,27.99,0.19,0,0,0.19,0,0,0,0.19,76.08,30.24,0.94,0.94,0.19
19073073009,19,073,073009,4.57,1.57,0.01,0,0,0.01,0,0,0,0.01,4.26,1.69,0.05,0.05,0.01
19073073010,19,073,073010,253.37,86.99,0.58,0,0,0.58,0,0,0,0.58,236.44,93.99,2.92,2.92,0.58
19073073011,19,073,073011,205.22,116.96,2.52,0.14,0.86,0.14,0.87,0.43,0.14,0,201.97,114.1,5.41,2.41,0
19073073012,19,073,073012,1288.73,931.01,17.35,1.86,1.73,0.86,1,1.86,0.86,4,1243.91,916.17,42.08,16.04,0
19073073013,19,073,073013,74.6,33.04,0.47,0,0.31,0,0.47,0.16,0,0,72.43,33.19,1.86,0.78,0
19073073014,19,073,073014,199.67,93.1,2.77,0.4,0.4,0,0,0.79,0,0.4,181.05,96.27,11.89,2.38,0.4
19073073015,19,073,073015,89.47,39.62,0.56,0,0.37,0,0.56,0.19,0,0,86.86,39.81,2.23,0.93,0
19073073016,19,073,073016,71.52,31.67,0.45,0,0.3,0,0.45,0.15,0,0,69.44,31.82,1.78,0.74,0
19073073017,19,073,073017,94.53,32.45,0.22,0,0,0.22,0,0,0,0.22,88.21,35.07,1.09,1.09,0.22
19075075001,19,075,075001,237.72,57.44,3.65,0.66,0.33,0,0,0.66,0,0.66,235.39,55.78,4.32,2.32,0.66
19075075002,19,075,075002,107.45,29.83,1.56,0.14,0.07,0,0,0.27,0.27,0.27,107.52,27.58,2.65,1.02,0.14
19075075003,19,075,075003,252.29,109.01,4.16,0.27,0.13,0,0,0.3,0.73,0.56,255.07,99.95,8.1,2.11,0.13
19075075004,19,075,075004,279.26,156.8,5.38,0.6,0.3,0,0,0,0.3,0.6,282.85,145.75,9.56,2.09,0.3
19075075005,19,075,075005,337.97,173.64,6.11,0.71,0.49,0,0,0.27,0.49,0.85,338.1,162.31,11.48,3.03,0.35
19075075006,19,075,075006,272.51,153.01,5.25,0.58,0.29,0,0,0,0.29,0.58,276.01,142.23,9.33,2.04,0.29
19075075007,19,075,075007,379.97,165.73,6.2,0.64,0.58,0,0,0.68,0.89,1.06,376.59,155.07,12.57,3.92,0.32
19075075008,19,075,075008,281.59,79.8,4.06,0.29,0.14,0,0,0.7,0.83,0.7,282.25,73.28,7.24,2.66,0.29
19075075009,19,075,075009,327.67,79.17,5.03,0.92,0.46,0,0,0.92,0,0.92,324.47,76.88,5.95,3.2,0.92
19075075010,19,075,075010,173.33,65.19,3.62,0,0.52,0,0.52,0,0.52,1.03,181.09,61.05,3.1,0,0
19075075011,19,075,075011,1020.8,568.84,25.05,4,0.44,0,0.44,2,0.44,4.87,1005.33,564.36,40.61,8,1
19075075012,19,075,075012,228.26,99.84,3.79,0.43,0.48,0,0.05,0.43,0.48,0.74,225.08,94.27,7.42,2.38,0.22
19075075013,19,075,075013,377.18,166.69,6.15,0.77,0.77,0,0,0.77,0.77,1.15,370.26,157.48,12.67,4.22,0.38
19075075014,19,075,075014,376.59,173.59,4.04,1.15,1.15,0,0.58,0,2.31,1.15,369.09,175.32,10.96,0.58,0
19075075016,19,075,075016,121.78,56.14,1.31,0.37,0.37,0,0.19,0,0.75,0.37,119.36,56.69,3.54,0.19,0
19075075017,19,075,075017,154.63,71.28,1.66,0.47,0.47,0,0.24,0,0.95,0.47,151.55,71.99,4.5,0.24,0
19077077001,19,077,077001,78.47,23.81,1.62,0,0,0,0,0,0,0,71.16,26.52,3.79,1.62,0
19077077002,19,077,077002,28.16,8.54,0.58,0,0,0,0,0,0,0,25.54,9.52,1.36,0.58,0
19077077003,19,077,077003,177.76,53.94,3.68,0,0,0,0,0,0,0,161.21,60.07,8.58,3.68,0
19077077004,19,077,077004,186.77,82.61,2.79,0,0.4,0.4,0,0.4,0.4,0,172.41,84.61,11.17,2,0.4
19077077005,19,077,077005,179.15,79.24,2.68,0,0.38,0.38,0,0.38,0.38,0,165.37,81.16,10.72,1.91,0.38
19077077006,19,077,077006,737.3,360.78,11.58,0.14,0.86,0.1,0,1.67,0.1,0.76,727.25,348.42,24.5,7.47,0.14
19077077007,19,077,077007,55.6,24.59,0.83,0,0.12,0.12,0,0.12,0.12,0,51.33,25.19,3.33,0.59,0.12
19077077008,19,077,077008,410.53,188.86,5.4,0.07,0.02,0,0,2.07,0,3.02,409.82,186.91,6.78,1.24,1.02
19077077009,19,077,077009,85.15,22.39,0.73,0,0.37,0,0,0,0,0,83.68,22.02,1.47,0.37,0
19077077010,19,077,077010,98.41,25.87,0.85,0,0.42,0,0,0,0,0,96.71,25.45,1.7,0.42,0
19077077011,19,077,077011,48.44,12.74,0.42,0,0.21,0,0,0,0,0,47.6,12.53,0.84,0.21,0
19077077012,19,077,077012,132.58,67.04,3.02,0.5,0.17,0,0,0.5,0,0.17,127.22,67.38,5.87,1.84,0.17
19077077013,19,077,077013,200.8,101.54,4.57,0.76,0.25,0,0,0.76,0,0.25,192.68,102.05,8.88,2.79,0.25
19077077014,19,077,077014,404.41,204.51,9.2,1.53,0.51,0,0,1.53,0,0.51,388.05,205.53,17.89,5.62,0.51
19077077015,19,077,077015,255.85,125.82,3.93,0,0.28,0,0,0.56,0,0.28,253.88,120.76,7.86,2.53,0
19077077016,19,077,077016,207.94,111.56,3.86,0.96,0.48,0,0,0.48,0,0.72,197.34,113.73,7.71,4.82,0.48
19077077017,19,077,077017,53.78,28.85,1,0.25,0.12,0,0,0.12,0,0.19,51.04,29.41,1.99,1.25,0.12
19077077018,19,077,077018,372.31,199.75,6.9,1.73,0.86,0,0,0.86,0,1.29,353.33,203.63,13.81,8.63,0.86
19077077019,19,077,077019,228.97,122.84,4.25,1.06,0.53,0,0,0.53,0,0.8,217.3,125.23,8.49,5.31,0.53
19077077020,19,077,077020,94.57,40.28,3.21,0,0,0,0,0.58,0,0,89.02,43.2,4.38,0.88,0
19077077021,19,077,077021,95.22,40.56,3.23,0,0,0,0,0.59,0,0,89.63,43.49,4.41,0.88,0
19077077022,19,077,077022,117.97,50.24,4.01,0,0,0,0,0.73,0,0,111.05,53.89,5.46,1.09,0
19077077023,19,077,077023,16.25,6.92,0.55,0,0,0,0,0.1,0,0,15.3,7.42,0.75,0.15,0
19079079001,19,079,079001,87.35,38.36,0.86,0,0.34,0.17,0,0.17,0.17,0.17,82.55,39.05,4.11,1.2,0
19079079002,19,079,079002,108.29,47.93,1.07,0,0.42,0.21,0,0.22,0.22,0.22,102.26,48.85,5.1,1.52,0
19079079003,19,079,079003,104.3,42.44,1.02,0.51,0,0,0,0.26,0,0,98.68,43.72,4.35,0.51,0
19079079004,19,079,079004,30.89,12.57,0.3,0.15,0,0,0,0.08,0,0,29.22,12.95,1.29,0.15,0
19079079005,19,079,079005,162.57,66.14,1.59,0.8,0,0,0,0.4,0,0,153.8,68.14,6.77,0.8,0
19079079006,19,079,079006,157.18,60.6,1.94,0.32,0,0.65,0.65,0,0.32,0.97,153.29,58.34,3.24,2.92,1.94
19079079007,19,079,079007,110.24,44.85,1.08,0.54,0,0,0,0.27,0,0,104.29,46.2,4.59,0.54,0
19079079008,19,079,079008,113.64,49.91,1.11,0,0.45,0.22,0,0.22,0.22,0.22,107.4,50.8,5.35,1.56,0
19079079009,19,079,079009,125.77,55.24,1.23,0,0.49,0.25,0,0.25,0.25,0.25,118.87,56.23,5.92,1.73,0
19079079010,19,079,079010,2033.24,1537.3,27.99,2,3,3,2,5.99,5,13,1888.36,1579.22,88.96,41.96,1
19079079011,19,079,079011,75.72,33.26,0.74,0,0.3,0.15,0,0.15,0.15,0.15,71.56,33.85,3.56,1.04,0
19079079012,19,079,079012,146.65,61.24,2.4,0.18,0.18,0,0,0.37,0.37,1.29,139.64,64.56,4.24,2.58,0.18
19079079013,19,079,079013,190.75,79.66,3.12,0.24,0.24,0,0,0.48,0.48,1.68,181.63,83.98,5.52,3.36,0.24
19079079014,19,079,079014,194.4,105.89,4.01,0.27,0,0.28,0.28,0.26,0.54,0.55,185.87,107.97,7.2,2.7,0.3
19079079015,19,079,079015,324.25,177.35,6.72,0.45,0,0.45,0.45,0.45,0.9,0.9,309.92,180.93,12.09,4.48,0.45
19079079016,19,079,079016,88.82,34.25,1.1,0.18,0,0.37,0.37,0,0.18,0.55,86.62,32.96,1.83,1.65,1.1
19079079017,19,079,079017,66.5,25.64,0.82,0.14,0,0.27,0.27,0,0.14,0.41,64.85,24.68,1.37,1.23,0.82
19079079018,19,079,079018,163.56,63.06,2.02,0.34,0,0.67,0.67,0,0.34,1.01,159.51,60.7,3.37,3.04,2.02
19079079019,19,079,079019,214.29,116.2,4.39,0.3,0,0.31,0.31,0.29,0.59,0.61,204.94,118.41,7.89,2.99,0.36
19079079020,19,079,079020,66.15,27.62,1.08,0.08,0.08,0,0,0.17,0.17,0.58,62.99,29.12,1.91,1.16,0.08
19079079021,19,079,079021,113.22,47.28,1.85,0.14,0.14,0,0,0.28,0.28,1,107.81,49.85,3.28,1.99,0.14
19079079022,19,079,079022,167.99,70.16,2.75,0.21,0.21,0,0,0.42,0.42,1.48,159.96,73.96,4.86,2.96,0.21
19079079023,19,079,079023,108.29,45.22,1.77,0.14,0.14,0,0,0.27,0.27,0.95,103.11,47.67,3.13,1.91,0.14
19081081001,19,081,081001,164,60,1,0,1,1,0,0,0,0,145,72,4,4,1
19081081002,19,081,081002,148,74,2,1,1,0,0,1,0,0,132,83,7,5,0
19081081003,19,081,081003,238.19,110.16,1.49,0,0.5,0.5,0.5,0.5,0,1.49,219.83,119.59,5.46,3.97,0
19081081004,19,081,081004,102.51,47.41,0.64,0,0.21,0.21,0.21,0.21,0,0.64,94.61,51.47,2.35,1.71,0
19081081005,19,081,081005,139.3,64.42,0.87,0,0.29,0.29,0.29,0.29,0,0.87,128.56,69.94,3.19,2.32,0
19081081006,19,081,081006,323.02,139.76,3.91,0.73,0.73,0.24,0.24,1.22,0,0.73,295.65,156.13,7.82,4.64,0.24
19081081007,19,081,081007,1000,432.42,12.09,2.27,2.27,0.76,0.76,3.78,0,2.27,915.19,483.14,24.25,14.36,0.77
19081081008,19,081,081008,142.85,42.37,2.01,0,0,1,0,0,0,1,134.78,45.41,3.02,1.01,0
19081081009,19,081,081009,679.68,232.7,8.55,1.31,1.31,1.31,0.66,0.66,0,0.66,621.84,260.96,18.41,8.55,0
19081081010,19,081,081010,285.61,97.78,3.59,0.55,0.55,0.55,0.28,0.28,0,0.28,261.31,109.66,7.73,3.59,0
19081081011,19,081,081011,70.77,21.8,0,0,0,0.36,0,0,0,0.36,65.41,23.59,2.5,0.36,0
19081081012,19,081,081012,68.71,23.52,0.86,0.13,0.13,0.13,0.07,0.07,0,0.07,62.86,26.38,1.86,0.86,0
19081081013,19,081,081013,166.67,49.42,1.26,0.42,0.42,0.42,0.42,0.84,0,0.84,144.48,60.72,7.54,1.68,1.26
19081081014,19,081,081014,229.46,68.03,1.73,0.58,0.58,0.58,0.58,1.15,0,1.15,198.9,83.6,10.38,2.31,1.73
19081081015,19,081,081015,105.89,40.49,3.11,0,0,0,0,0.78,0,0,87.2,50.61,7.01,2.34,0
19081081016,19,081,081016,83.79,29.15,1.14,0,0,0,0,0,0,0,80.61,29.15,2.5,0.46,0
19081081017,19,081,081017,30.11,11.51,0.89,0,0,0,0,0.22,0,0,24.8,14.39,1.99,0.66,0
19081081018,19,081,081018,284.21,98.85,3.86,0,0,0,0,0,0,0,273.39,98.85,8.5,1.54,0
19081081019,19,081,081019,86.94,26.78,0,0,0,0.44,0,0,0,0.44,80.35,28.98,3.07,0.44,0
19081081020,19,081,081020,40.29,12.41,0,0,0,0.2,0,0,0,0.2,37.24,13.43,1.42,0.2,0
19083083001,19,083,083001,342.56,169.21,7.6,0,0,0.69,0,0,0,0.69,321.85,169.21,13.12,5.53,0
19083083002,19,083,083002,1745.07,1146,37.64,2.53,2.53,1,0.53,6,1,3.53,1703.32,1107.13,50.81,30.17,0
19083083003,19,083,083003,149.35,68,1.58,0.53,0.53,0.18,0,0.18,0,0.18,141.09,68.35,4.39,1.76,0
19083083004,19,083,083004,403.76,183.83,4.28,1.43,1.43,0.48,0,0.48,0,0.48,381.43,184.78,11.88,4.75,0
19083083005,19,083,083005,296.9,135.18,3.14,1.05,1.05,0.35,0,0.35,0,0.35,280.48,135.87,8.73,3.49,0
19083083006,19,083,083006,161.72,71.02,1.33,0.27,0.27,0,0.27,0,0,0.27,159.33,67.56,2.93,1.6,0
19083083007,19,083,083007,125.2,54.98,1.03,0.21,0.21,0,0.21,0,0,0.21,123.35,52.31,2.27,1.24,0
19083083008,19,083,083008,153.44,75.79,3.4,0,0,0.31,0,0,0,0.31,144.15,75.79,5.88,2.47,0
19083083009,19,083,083009,214.03,83.53,2.6,0.65,0,0,0,0.43,0.22,0.65,207.97,82.67,6.28,2.81,0
19083083010,19,083,083010,165.53,64.6,2.01,0.5,0,0,0,0.33,0.17,0.5,160.84,63.93,4.85,2.18,0
19083083011,19,083,083011,79.44,31,0.96,0.24,0,0,0,0.16,0.08,0.24,77.19,30.68,2.33,1.04,0
19083083012,19,083,083012,95.26,34.79,1.79,0.28,0.28,0,0.14,0.28,0,0.14,92.22,34.24,4.14,0.69,0
19083083013,19,083,083013,759.74,415.8,19.16,0,1.92,1.92,0.96,0.96,0.96,3.83,723.33,411,34.49,14.37,0.96
19083083014,19,083,083014,295.58,114.01,5.78,0.76,0.84,0.08,0.42,0.8,0.04,0.55,285.62,112.28,12.91,2.53,0.04
19083083015,19,083,083015,186.62,68.16,3.52,0.54,0.54,0,0.27,0.54,0,0.27,180.67,67.07,8.11,1.35,0
19083083016,19,083,083016,25.69,9.38,0.48,0.07,0.07,0,0.04,0.07,0,0.04,24.87,9.23,1.12,0.19,0
19083083017,19,083,083017,121.49,44.4,2.28,0.35,0.35,0,0.17,0.35,0,0.18,117.62,43.7,5.26,0.89,0
19083083018,19,083,083018,284.82,111.16,3.46,0.86,0,0,0,0.58,0.29,0.86,276.76,110.01,8.35,3.74,0
19083083019,19,083,083019,243.82,95.16,2.96,0.74,0,0,0,0.49,0.25,0.74,236.92,94.18,7.15,3.2,0
19085085001,19,085,085001,93,62,1,0,1,0,0,0,0,0,78,63,6,5,1
19085085002,19,085,085002,183.97,51.21,1.35,0.67,0.67,0,0,0.67,0,1.35,167.12,58.63,6.74,6.06,0
19085085003,19,085,085003,89.75,25.01,0.66,0.33,0.33,0,0,0.33,0,0.65,81.54,28.6,3.3,2.95,0
19085085004,19,085,085004,62.08,25.75,1.08,0,0.27,0.27,0,0,0,0,59.91,25.75,2.17,0.81,0.81
19085085005,19,085,085005,179.96,88.61,2.39,0.34,0.34,0,0.68,1.03,0,1.03,160.12,92.72,7.87,6.16,0.34
19085085006,19,085,085006,255.95,126.03,3.41,0.49,0.49,0,0.97,1.46,0,1.46,227.73,131.87,11.19,8.76,0.49
19085085007,19,085,085007,90.09,44.36,1.2,0.17,0.17,0,0.34,0.51,0,0.51,80.15,46.41,3.94,3.08,0.17
19085085008,19,085,085008,686.92,320.25,11.92,1,1.73,0.73,0,1,0,2,635.09,334.25,25.83,8.19,4.19
19085085009,19,085,085009,331.56,105.29,4.58,0,0,0,0,0.65,0,0,305.4,102.67,17,5.23,1.31
19085085010,19,085,085010,105.96,50.11,4.52,0.41,0.82,0,0,1.23,0,0,100.62,53.39,5.34,2.46,0
19085085011,19,085,085011,152.04,71.89,6.48,0.59,1.18,0,0,1.77,0,0,144.38,76.61,7.66,3.54,0
19085085012,19,085,085012,50.11,26.47,1,0,0.17,0,0,0.17,0,0,44.78,27.97,3,1.17,0
19085085013,19,085,085013,97.49,51.5,1.94,0,0.32,0,0,0.32,0,0,87.13,54.41,5.83,2.27,0
19085085014,19,085,085014,57.27,30.25,1.14,0,0.19,0,0,0.19,0,0,51.18,31.96,3.42,1.33,0
19085085015,19,085,085015,174.73,55.49,2.41,0,0,0,0,0.34,0,0,160.94,54.11,8.96,2.76,0.69
19085085016,19,085,085016,844.45,347.33,6.49,0.7,1,1.4,1.7,0.7,0,0.7,758.71,371.61,35.77,12.89,0
19085085017,19,085,085017,95.05,29.5,0.93,0.19,0,0,0,0.19,0,0,89.82,31.18,2.43,1.49,0.19
19085085018,19,085,085018,296.52,92.04,2.91,0.58,0,0,0,0.58,0,0,280.21,97.29,7.57,4.66,0.58
19085085019,19,085,085019,117.43,36.45,1.15,0.23,0,0,0,0.23,0,0,110.97,38.53,3,1.85,0.23
19085085020,19,085,085020,145.55,41.67,1.51,0.3,0,0.6,0.3,0.3,0,0.3,135.29,44.39,4.23,2.11,0
19085085021,19,085,085021,1363.12,708.07,25,3,1,3,1,7,1,3,1214.12,755.07,76.01,33,4
19085085022,19,085,085022,96.13,50.78,1.92,0,0.32,0,0,0.32,0,0,85.91,53.65,5.75,2.24,0
19087087001,19,087,087001,613.77,232.31,6,0.86,0.86,0,1.71,2.57,0,1.71,564.91,248.59,24,11.14,0
19087087002,19,087,087002,19,7.19,0.19,0.03,0.03,0,0.05,0.08,0,0.05,17.49,7.7,0.74,0.35,0
19087087003,19,087,087003,180.64,76.44,2.12,0.41,0.12,0.14,0.52,0.49,0,0.67,166.91,78.79,8.76,2.96,0.58
19087087004,19,087,087004,413.19,190.61,5.53,1.23,0,0.61,1.23,0.61,0,1.84,383.06,191.22,23.36,6.15,2.46
19087087005,19,087,087005,161.41,74.46,2.16,0.48,0,0.24,0.48,0.24,0,0.72,149.64,74.7,9.13,2.4,0.96
19087087006,19,087,087006,183.78,74.22,3.05,0.16,0.16,0,0.16,0.16,0,0.16,167.23,80.64,5.94,2.89,0
19087087007,19,087,087007,188.86,76.27,3.14,0.17,0.17,0,0.17,0.17,0,0.17,171.86,82.88,6.11,2.97,0
