GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOVAC,G16PREOKAH,G16PREIMCM,G16PREIFUE,G16PREORIV,G16PREOWRI,G16USSRGRA,G16USSDJUD,G16USSLALD,G16USSOHEN,G16USSILUI,G16USSOWRI
19061061008,19,061,061008,1240.4,869.8,85.6,10.2,1.4,1.4,2.7,17.4,0.4,0,20.6,1420.6,702.5,47.9,13.4,4,2.7
19061061009,19,061,061009,1215,1160.8,97.9,16.6,0.6,2.3,3.9,22.1,1,2,24.9,1435.6,955.4,51.9,14,4.6,8
19061061010,19,061,061010,209.2,154.6,13.1,1,0.5,0.3,1.6,2.1,0,0.3,2.6,234.8,128.8,7.8,2.6,2.1,0
19061061011,19,061,061011,442,173,25.7,2.9,0,0,0.5,3.3,0,0,2.9,480.5,142.1,16.2,3.8,1.4,0
19061061012,19,061,061012,431.7,208.6,21.3,2.4,1.9,0,0.5,3.4,1,0.5,6.3,465.2,173.2,17.5,4.8,1.9,0
19061061013,19,061,061013,1162.7,634.3,65.6,8.9,4.5,0,4.4,11.6,0.7,0.4,14.9,1303.7,503.9,41.5,16.8,2.5,0
19061061014,19,061,061014,592,437.6,37,3,1.5,0.7,4.4,5.9,0,0.7,7.4,664.5,364.4,22.2,7.4,5.9,0
19061061015,19,061,061015,444.9,306.4,38.1,3,1,1,1,2,0,0,3,516.1,242.1,23.1,4,1,0
19061061016,19,061,061016,756.9,477.5,55.2,4.2,0,1.8,1.2,7.7,0.6,0,10.7,900.4,356.5,25.5,9.5,0.6,0.6
19061061017,19,061,061017,240.3,152.7,17.4,1.4,0,0.5,0.4,2.6,0.2,0,3.5,284.6,115.2,8.2,3,0.3,0.2
19061061018,19,061,061018,857.3,555,60,5.1,2.2,0.9,1.4,6.3,0.1,0,11.5,950.5,453.7,41.5,10.7,3.2,0.1
19061061019,19,061,061019,551.9,391.8,28.1,4.8,1.8,0,1.5,7.3,0.5,0,5.3,614.5,320.9,22,6.2,2.1,0.5
19061061020,19,061,061020,281.9,199.9,14.3,2.4,0.8,0,0.8,3.8,0.3,0,2.7,313.7,163.6,11.3,3.2,1.1,0.3
19061061021,19,061,061021,56,39.7,2.8,0.5,0.2,0,0.2,0.8,0,0,0.5,62.4,32.5,2.2,0.6,0.2,0
19061061022,19,061,061022,216,121,14,2,2,0,1,0,0,0,4,235,106,7,3,1,0
19061061023,19,061,061023,154.6,125.8,12.9,0.4,0,0,0.7,1.1,0.7,0,3,187.7,98.3,6.1,3.4,1.1,0.2
19061061024,19,061,061024,180.9,147.2,15.1,0.5,0,0,0.8,1.3,0.8,0,3.5,219.7,115,7.2,4,1.3,0.3
19061061025,19,061,061025,345.5,281.1,28.9,1,0,0,1.5,2.5,1.5,0,6.6,419.6,219.7,13.7,7.6,2.5,0.5
19061061026,19,061,061026,966,822.2,83.8,15,3,1,4.7,6.5,0.1,0,13.8,1132.6,690.4,52.5,11.2,2.2,0.1
19061061027,19,061,061027,706.3,837.5,55.3,7.8,0.9,0.9,1.7,10.4,0,1.7,19,884.2,691.6,29.4,12.1,1.7,0
19061061028,19,061,061028,450,585,52,13,1,0,0,10,0,0,9,520,502,33,13,3,3
19061061029,19,061,061029,949.6,1065,75.1,12.2,0.2,0.2,2.2,8.7,1.8,0.2,23.3,1125.1,869.3,49.2,16.1,3.9,4.4
19061061030,19,061,061030,822.1,933.9,87,10.2,1,4,2,16.1,0,0,17.3,1004.3,779.9,44.5,9.2,5,1
19061061031,19,061,061031,768.8,814.7,69.6,14.8,1.2,3.7,3,7,1,0,20.6,934.4,662.7,39.4,12.8,3.6,1
19061061032,19,061,061032,742,1029,57,15,3,4,6,7,0,1,21,935,863,35,8,4,1
19061061033,19,061,061033,502.4,558.2,52.8,5.9,5.9,0,2,14.7,0,0,12.7,602.1,490.7,35.2,5.9,2.9,1
19061061034,19,061,061034,528,744,77,24,1,0,2,11,0,0,26,677,615,49,17,4,2
19061061035,19,061,061035,667,907,86,20,4,0,10,17,0,1,17,775,820,44,27,5,4
19061061036,19,061,061036,525.9,668.8,56,13.1,0,0.9,1.9,8.4,0,0,14.9,616.5,569.8,39.2,17.8,4.7,1.9
19061061037,19,061,061037,541,718.8,46.1,12.6,1.7,0,2.5,5.9,0,0.8,10.1,617.3,639.1,36.9,10.9,5.9,1.7
19061061038,19,061,061038,467,545,37,11,1,1,2,6,0,0,10,473,521,27,20,3,0
19061061039,19,061,061039,317,528,39,13,4,0,1,4,0,0,13,370,466,45,12,5,0
19061061040,19,061,061040,605,758,59.4,14.2,1.2,0,2.2,7.6,0,0.1,20.9,681.5,682.1,54.4,14.1,1.6,1.2
19061061041,19,061,061041,214.2,475,22.5,9.1,2,3,1,8.1,0,0,6.2,265.8,402.5,23.5,13.1,2,2
19061061042,19,061,061042,267,400,45,11,2,4,1,5,0,0,12,320,374,25,7,5,0
19061061043,19,061,061043,348.7,656.4,66.4,22.1,0,1,2,5.1,0,1,14.1,443.7,573.6,45.2,15.1,7,1
19061061044,19,061,061044,456,827,70,18,2,1,1,9,0,0,18,582,714,47,12,5,3
19061061045,19,061,061045,716,1001,70,22.9,4.2,1.1,2.3,14.5,0,1,26.1,903.8,856,39.6,9,6.1,3
19061061048,19,061,061048,124.5,60.1,6.2,0.7,0.6,0,0.1,1,0.3,0.1,1.8,134.1,49.9,5,1.4,0.6,0
19063063001,19,063,063001,73.9,19.7,2.6,0.9,0.6,0,0,0.3,0,0,0,78,17.7,0.9,0.9,0.3,0.3
19063063002,19,063,063002,70.4,17.4,0.9,0.5,0.5,0,0,0,0,0,0.5,73.1,14.2,0.9,1.4,0,0
19063063003,19,063,063003,83.6,20.6,1.1,0.5,0.5,0,0,0,0,0,0.5,86.9,16.8,1.1,1.6,0,0
19063063004,19,063,063004,110.9,35,2.7,0.2,0.7,0,0.7,0.4,0,0,0.4,115.3,29.7,0.9,2.4,0.2,0
19063063005,19,063,063005,389.1,123,9.3,0.8,2.3,0,2.3,1.6,0,0,1.6,404.7,104.3,3.1,8.6,0.8,0
19063063006,19,063,063006,88.4,24,8.2,0,0,0,0.6,0,0,0,0,97.7,19.1,1.6,0.6,0,0
19063063007,19,063,063007,73.4,19.9,6.8,0,0,0,0.4,0,0,0,0,81.1,15.8,1.4,0.4,0,0
19063063008,19,063,063008,1807.3,948.3,93.4,21.1,12.4,8,8,13.7,0,1,28,1962.2,819.4,53.1,73.1,5.7,0.7
19063063009,19,063,063009,76.8,26.4,2.6,0.7,1.1,0.7,0,0,0,0,2.6,82.6,24.2,2.6,1.8,0,0
19063063010,19,063,063010,87.4,30.1,2.9,0.8,1.2,0.8,0,0,0,0,2.9,94.1,27.6,2.9,2.1,0,0
19063063011,19,063,063011,44.8,15.4,1.5,0.4,0.6,0.4,0,0,0,0,1.5,48.2,14.2,1.5,1.1,0,0
19063063012,19,063,063012,52.8,18.7,1.7,0,0,0.7,1,0,0,0,0.7,52.6,16.5,3.1,3.4,0,0
19063063013,19,063,063013,165.2,58.3,5.3,0,0,2.3,3,0,0,0,2.3,164.4,51.5,9.8,10.6,0,0
19065065001,19,065,065001,179,82,6,1,2,1,3,1,0,0,3,187,71,7,7,1,0
19065065002,19,065,065002,203,77,12,3,0,1,0,2,0,0,1,210,65,10,14,0,0
19065065003,19,065,065003,204,63,4,2,2,0,1,1,0,1,2,218,58,2,3,0,0
19065065004,19,065,065004,162.8,70.8,7.2,0,0.5,0,0.5,2.6,0,0,3.1,194.6,47.2,2,3.1,0.5,0
19065065005,19,065,065005,154.2,67.2,6.8,0,0.5,0,0.5,2.4,0,0,2.9,184.4,44.8,2,2.9,0.5,0
19065065006,19,065,065006,302,160,16,6,2,2,2,3,0,0,3,332,132,19,9,1,0
19065065007,19,065,065007,853,481,35,9,4,1,1,17,0,0,16,974,402,23,10,2,2
19065065008,19,065,065008,71.2,32.4,2.7,1.1,0.4,0.7,0,0.2,0,0,0.2,76.6,26.5,3,2.3,0,0
19065065009,19,065,065009,168.4,93.6,8.6,1.1,0.5,1.1,0,0,0,0,0.5,189.8,73.8,7.5,3.7,0,0
19065065010,19,065,065010,146.6,81.4,7.4,0.9,0.5,0.9,0,0,0,0,0.5,165.2,64.2,6.5,3.3,0,0
19065065011,19,065,065011,107.7,44.6,6.3,0.3,1,0.7,0.7,0.7,0,0,1,120.2,36.2,1.7,3.5,0.3,0.3
19065065012,19,065,065012,1.4,0.6,0.1,0,0,0,0,0,0,0,0,1.6,0.5,0,0,0,0
19065065013,19,065,065013,118,42,5,3,2,0,1,1,0,0,1,133,30,1,10,1,0
19065065014,19,065,065014,339,252,35,8,2,3,1,2,1,0,23,422,208,13,21,2,0
19065065015,19,065,065015,161,94,10,2,1,0,0,1,0,0,2,179,81,7,1,0,0
19065065016,19,065,065016,242.8,110.6,9.3,3.9,1.6,2.3,0,0.8,0,0,0.8,261.4,90.5,10.1,7.7,0,0
19065065017,19,065,065017,87,39,1,0,0,0,0,3,0,0,2,104,27,3,1,0,0
19065065018,19,065,065018,249,149,10,1,3,0,1,2,0,0,3,266,132,6,13,0,4
19065065019,19,065,065019,199.9,82.8,11.6,0.7,1.9,1.3,1.3,1.3,0,0,1.9,223.2,67.3,3.2,6.5,0.7,0.7
19065065020,19,065,065020,148,76,14,0,1,0,0,1,0,0,2,164,60,11,7,0,0
19065065021,19,065,065021,156,116,5,2,1,1,2.9,2,0,0,2,182.7,96,3.1,6,0,0
19065065022,19,065,065022,104,99,6,0,0,1,0,0,0,0,2,114,89,3,6,0,0
19065065023,19,065,065023,1172,1341,102,17,16,18,7.1,21,3,0,31,1407.3,1140,69.9,78,8,6
19065065024,19,065,065024,88.9,33.6,6.9,0,0,0,1,0,0,0,0,100.7,26.7,2,1,0,0
19065065025,19,065,065025,1.1,0.4,0.1,0,0,0,0,0,0,0,0,1.3,0.3,0,0,0,0
19067067001,19,067,067001,181.6,142.4,16.4,2.4,0.9,0.6,0.3,4,0.3,0,2.1,201,120.2,11.8,7.6,1.2,0.3
19067067002,19,067,067002,164.2,128.8,14.8,2.2,0.8,0.6,0.3,3.6,0.3,0,1.9,181.7,108.7,10.7,6.9,1.1,0.3
19067067003,19,067,067003,252.3,197.9,22.8,3.4,1.3,0.8,0.4,5.5,0.4,0,3,279.3,167.1,16.4,10.6,1.7,0.4
19067067004,19,067,067004,393.5,205.8,16.1,2.1,2.8,0,3.5,4.9,0,0,3.5,428.5,175.8,10.5,6.3,2.1,0.7
19067067005,19,067,067005,45.7,23.9,1.9,0.2,0.3,0,0.4,0.6,0,0,0.4,49.8,20.4,1.2,0.7,0.2,0.1
19067067006,19,067,067006,122.8,64.2,5,0.7,0.9,0,1.1,1.5,0,0,1.1,133.7,54.8,3.3,2,0.7,0.2
19067067007,19,067,067007,492.6,267.2,26.8,2.4,5.8,0.1,1.5,6.8,0.1,0.1,7.4,567.5,210.6,18,7.3,0.1,0.2
19067067008,19,067,067008,1653.7,1612.5,101.3,36.7,17.8,2.9,5.9,25.2,1.9,1.9,35.5,1944.8,1412.2,76.4,33.6,5.9,2.8
19067067009,19,067,067009,135.8,65.6,4.7,1.6,1.3,0.3,0.5,0.8,0,0.3,1.8,145.6,54.7,5.9,3.1,1.6,0
19067067010,19,067,067010,390.2,188.4,13.3,4.4,3.7,0.7,1.5,2.2,0,0.7,5.2,418.4,157.3,17.1,8.9,4.4,0
19067067011,19,067,067011,69,36.3,1.4,0.6,1,0.4,0,1,0,0,0.8,73.8,33.2,0.8,1.4,0.4,0
19067067012,19,067,067012,150.6,79.1,3.1,1.4,2.2,0.9,0,2.2,0,0,1.8,160.9,72.4,1.8,3.1,0.9,0
19067067013,19,067,067013,114.7,60.2,2.4,1,1.7,0.7,0,1.7,0,0,1.4,122.6,55.1,1.4,2.4,0.7,0
19067067014,19,067,067014,205.8,105.3,10.9,0.9,2.4,0,0.6,3,0,0,3,236.6,81.5,7.5,3,0,0
19067067015,19,067,067015,1.8,0.9,0.1,0,0,0,0,0,0,0,0,2.1,0.7,0.1,0,0,0
19067067016,19,067,067016,0.7,0.4,0,0,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0
19069069001,19,069,069001,99.6,26.9,3.4,0,0,0,0.5,0,0,0,1,102.5,22,2.9,2.9,0,0
19069069002,19,069,069002,190.2,79.2,8,1.8,1.5,0.6,0,0.6,0.3,0,2.4,205.3,64.3,8.9,3.3,0.9,0
19069069003,19,069,069003,92.7,38.6,3.9,0.9,0.7,0.3,0,0.3,0.1,0,1.2,100.2,31.4,4.3,1.6,0.4,0
19069069004,19,069,069004,261.6,108.9,11.1,2.5,2,0.8,0,0.8,0.4,0,3.3,282.5,88.4,12.3,4.5,1.2,0
19069069005,19,069,069005,94.4,39.3,4,0.9,0.7,0.3,0,0.3,0.1,0,1.2,102,31.9,4.4,1.6,0.4,0
19069069006,19,069,069006,165.3,59.2,4.3,2.5,0,0,0,1.2,0,0,0.6,175.8,43.2,9.2,3.1,0,0
19069069007,19,069,069007,193.2,74.1,6.5,0.3,0,0,0,4.1,0,0,1.1,204.6,62.3,6,0.3,2,0
19069069008,19,069,069008,952.6,676.9,83.9,17,8,1,2,10,1,0,20,1148.3,532.1,59,15,6,1
19069069009,19,069,069009,116.4,40.3,8,1,1,0,0,0.5,0,0,0.5,132.4,28.9,3.5,2,0.5,0.5
19069069010,19,069,069010,117.6,40.7,8,1,1,0,0,0.5,0,0,0.5,133.6,29.1,3.5,2,0.5,0.5
19069069011,19,069,069011,77.2,20.8,2.6,0,0,0,0.4,0,0,0,0.8,79.5,17,2.3,2.3,0,0
19069069012,19,069,069012,27.2,7.3,0.9,0,0,0,0.1,0,0,0,0.3,28,6,0.8,0.8,0,0
19069069013,19,069,069013,50.2,18.1,3.7,0.4,0,0.2,0,0.2,0,0,0.4,53.6,14.5,3.3,1,0.2,0
19069069014,19,069,069014,9.9,3.6,0.7,0.1,0,0,0,0,0,0,0.1,10.6,2.9,0.7,0.2,0,0
19069069015,19,069,069015,55.3,20.4,2.3,0,0.2,0.2,0,0.7,0,0,0,61.3,15.2,1.4,0.7,0.7,0
19069069016,19,069,069016,63.4,22.8,4.7,0.5,0,0.3,0,0.3,0,0,0.5,67.5,18.3,4.2,1.3,0.3,0
19069069017,19,069,069017,66,24.4,2.7,0,0.3,0.3,0,0.8,0,0,0,73.1,18.1,1.6,0.8,0.8,0
19069069018,19,069,069018,85.8,30.8,2.2,1.3,0,0,0,0.6,0,0,0.3,91.3,22.4,4.8,1.6,0,0
19069069019,19,069,069019,98.1,35.2,6.2,0,0,0,0.5,2.4,0,0,1.4,113.8,27.1,2.9,0.5,0,0
19069069020,19,069,069020,40.4,14.5,2.5,0,0,0,0.2,1,0,0,0.6,46.8,11.2,1.2,0.2,0,0
19069069021,19,069,069021,67.6,24.3,4.3,0,0,0,0.3,1.6,0,0,1,78.4,18.7,2,0.3,0,0
19069069022,19,069,069022,119.7,44.2,5,0,0.5,0.5,0,1.5,0,0,0,132.6,32.8,3,1.5,1.5,0
19069069023,19,069,069023,118.4,42.6,8.8,1,0,0.5,0,0.5,0,0,1,126.3,34.3,7.8,2.5,0.5,0
19071071001,19,071,071001,224.6,85.2,15.4,2.3,0.7,2,0.7,2.3,0,0.3,2,248.3,59.5,12.4,3.7,1.7,0.3
19071071002,19,071,071002,117.7,44.6,8.1,1.2,0.3,1,0.3,1.2,0,0.2,1,130.1,31.2,6.5,1.9,0.9,0.2
19071071003,19,071,071003,125.4,47.6,8.6,1.3,0.4,1.1,0.4,1.3,0,0.2,1.1,138.7,33.2,6.9,2,0.9,0.2
19071071004,19,071,071004,204.3,77.5,14,2.1,0.6,1.8,0.6,2.1,0,0.3,1.8,225.9,54.1,11.2,3.3,1.5,0.3
19071071005,19,071,071005,112.2,45.9,4.2,0.8,0.5,0.5,0.2,0.5,0.5,0,2.7,118.5,37.7,5.7,3.2,0.2,0
19071071006,19,071,071006,71.1,29.1,2.7,0.5,0.3,0.3,0.2,0.3,0.3,0,1.7,75.1,23.9,3.6,2,0.2,0
19071071007,19,071,071007,129.4,52.9,4.9,0.9,0.6,0.6,0.3,0.6,0.6,0,3.2,136.6,43.4,6.6,3.7,0.3,0
19071071008,19,071,071008,74.7,30.5,2.8,0.5,0.3,0.3,0.2,0.3,0.3,0,1.8,78.8,25.1,3.8,2.2,0.2,0
19071071009,19,071,071009,92,33.8,3.7,0.5,0,0.5,0,0,0,0.5,1.1,99,22.6,5.8,1.6,0.5,0
19071071010,19,071,071010,168.7,67.4,7.2,2,1,0,0.7,0.7,0,0,2,174.5,56,8.4,4.2,0.7,0
19071071011,19,071,071011,204.5,81.7,8.7,2.4,1.2,0,0.9,0.9,0,0,2.4,211.4,67.9,10.2,5.1,0.9,0
19071071012,19,071,071012,312.1,124.6,13.3,3.7,1.8,0,1.4,1.4,0,0,3.7,322.6,103.6,15.6,7.8,1.4,0
19071071013,19,071,071013,176.8,77.4,6.6,0.8,2.9,0.4,1.2,2.9,0.4,0,1.6,194.4,56.5,6.1,4.1,1.2,0
19071071014,19,071,071014,253.3,110.8,9.4,1.2,4.1,0.6,1.8,4.1,0.6,0,2.4,278.5,80.9,8.8,5.9,1.8,0
19071071015,19,071,071015,81.9,30,3.3,0.5,0,0.5,0,0,0,0.5,0.9,88,20,5.2,1.4,0.5,0
19071071016,19,071,071016,58.3,23.8,2.2,0.4,0.3,0.3,0.1,0.3,0.3,0,1.4,61.5,19.6,3,1.7,0.1,0
19073073001,19,073,073001,122,66.7,6.7,1.6,0.6,0.3,0.3,0.6,0,0,1.3,142.4,52.1,3.2,1.9,0.6,0
19073073002,19,073,073002,123.9,67.8,6.8,1.6,0.7,0.3,0.3,0.7,0,0,1.3,144.6,52.9,3.2,1.9,0.7,0
19073073003,19,073,073003,66.2,36.2,3.6,0.9,0.3,0.2,0.2,0.3,0,0,0.7,77.2,28.3,1.7,1,0.3,0
19073073004,19,073,073004,71.9,39.3,3.9,0.9,0.4,0.2,0.2,0.4,0,0,0.8,83.8,30.7,1.9,1.1,0.4,0
19073073005,19,073,073005,258.4,147.9,17.5,2.4,1.8,2.4,0.6,2.4,0.6,0.6,7.8,274.1,132.8,19.9,6.6,1.2,0
19073073006,19,073,073006,31.8,12.1,1.5,0.6,0,0,0,0.1,0,0,0.5,34.4,10,0.8,0.6,0.1,0.1
19073073007,19,073,073007,67.1,25.6,3.1,1.2,0,0,0,0.3,0,0,1,72.6,21.1,1.8,1.2,0.3,0.3
19073073008,19,073,073008,67.4,25,3.6,0.4,0.4,0,0,0.4,0,0,0.4,69.1,21,2.2,2.4,0,0
19073073009,19,073,073009,3.8,1.4,0.2,0,0,0,0,0,0,0,0,3.9,1.2,0.1,0.1,0,0
19073073010,19,073,073010,209.6,77.7,11.1,1.2,1.2,0,0,1.2,0,0,1.2,214.8,65.4,7,7.6,0,0
19073073011,19,073,073011,190.2,104.5,10.1,2.9,1.1,0,0.3,1.5,0,0,4.1,215.2,82.6,7.6,3.8,0.9,1
19073073012,19,073,073012,1139,876.6,66,11.4,11.9,4,1.7,18,0,0,26.9,1365.8,664.7,51.9,21.5,6.7,2.6
19073073013,19,073,073013,70,26.7,3.3,1.2,0,0,0,0.3,0,0,1.1,75.7,22,1.9,1.2,0.3,0.3
19073073014,19,073,073014,169.6,97.1,11.5,1.6,1.2,1.6,0.4,1.6,0.4,0.4,5.2,179.9,87.2,13.1,4.4,0.8,0
19073073015,19,073,073015,83.9,32,3.9,1.5,0,0,0,0.4,0,0,1.3,90.8,26.4,2.2,1.5,0.4,0.4
19073073016,19,073,073016,67.1,25.6,3.1,1.2,0,0,0,0.3,0,0,1,72.6,21.1,1.8,1.2,0.3,0.3
19073073017,19,073,073017,78.2,29,4.1,0.4,0.4,0,0,0.4,0,0,0.4,80.2,24.4,2.6,2.8,0,0
19075075001,19,075,075001,218.5,45.8,10.6,1.3,0.7,0.3,1,1.7,0,0,3,235.7,34.9,6.3,3.3,0,0.3
19075075002,19,075,075002,98.2,20.8,3.8,0.8,0.7,0.1,0.2,1.6,0.3,0,0.9,108.5,15,2.2,1.4,0,0.1
19075075003,19,075,075003,227.2,83.5,9,1.9,2,0.3,0.3,3.3,0.6,0,3,263,59.6,5.1,4.1,0.3,0.1
19075075004,19,075,075004,248.8,132,12.2,1.5,1.8,0.6,0.6,1.5,0,0,5.4,296,95.6,6.9,6,0.6,0.3
19075075005,19,075,075005,308.1,148.9,16,2,2.8,0.8,1.3,2,0.1,0,6.7,367,106.7,8,7.1,0.6,0.2
19075075006,19,075,075006,242.8,128.8,11.9,1.5,1.8,0.6,0.6,1.5,0,0,5.2,288.8,93.3,6.7,5.8,0.6,0.3
19075075007,19,075,075007,353.2,140.4,17.9,2.8,3.9,0.9,1.7,3.5,0.6,0,6.6,417.3,99.2,8.2,7.2,0.4,0.1
19075075008,19,075,075008,257.1,54.5,9.5,2.2,1.9,0.1,0.4,4.4,0.8,0,2.1,285.3,39,5.6,3.5,0,0.1
19075075009,19,075,075009,301.1,63.2,14.6,1.8,0.9,0.5,1.4,2.3,0,0,4.1,324.9,48,8.7,4.6,0,0.5
19075075010,19,075,075010,159.9,59,10.3,2.6,0,0,0.5,3.6,0,0,3.1,190.4,37.2,6.2,4.7,1.6,0.5
19075075011,19,075,075011,941.5,471.6,50.7,12.2,7,3,6.4,14.1,0,0,30.6,1110.2,364.3,24.2,27.9,4.3,0.4
19075075012,19,075,075012,214.9,88.7,12.2,1.8,2.4,0.7,1.4,1.9,0.2,0,4.6,256.4,62,5.3,4.8,0.4,0
19075075013,19,075,075013,355.7,147.9,20,2.7,4.2,1.1,2.3,2.7,0.4,0,7.7,424.4,104.1,8.4,7.7,0.4,0
19075075014,19,075,075014,346,156.3,19.6,1.7,4,1.1,1.7,3.5,0,0,7.5,399.6,121.7,14.4,4,1.1,0.6
19075075016,19,075,075016,111.9,50.5,6.3,0.6,1.3,0.4,0.6,1.1,0,0,2.4,129.2,39.4,4.7,1.3,0.4,0.2
19075075017,19,075,075017,142.1,64.2,8.1,0.7,1.7,0.5,0.7,1.4,0,0,3.1,164.1,50,5.9,1.7,0.5,0.2
19077077001,19,077,077001,78.2,23.3,2.7,0,0,0,0,0,0,0,0.5,76.8,21.9,3,2.2,0.3,0.5
19077077002,19,077,077002,28.1,8.3,1,0,0,0,0,0,0,0,0.2,27.6,7.9,1.1,0.8,0.1,0.2
19077077003,19,077,077003,177.2,52.7,6.1,0,0,0,0,0,0,0,1.2,174.1,49.6,6.7,4.9,0.6,1.2
19077077004,19,077,077004,165.2,78.2,12,1.2,1.2,0.8,0,0.8,0,0,1.6,180.8,62.3,9.6,2.8,1.6,0
19077077005,19,077,077005,158.5,75,11.5,1.1,1.1,0.8,0,0.8,0,0,1.5,173.4,59.7,9.2,2.7,1.5,0
19077077006,19,077,077006,620.2,319.1,39.6,4,1.9,1.8,0.1,2.6,0,0,12.8,707.5,253.3,36.9,6.8,2.1,0.8
19077077007,19,077,077007,49.2,23.3,3.6,0.4,0.4,0.2,0,0.2,0,0,0.5,53.8,18.5,2.9,0.8,0.5,0
19077077008,19,077,077008,351.9,162.7,16.8,2.1,4.1,1.1,1.1,1.1,0,0,9.1,394,130.2,19,3.2,0.1,1
19077077009,19,077,077009,78.2,15.8,2.9,0,1.1,0.4,0.4,0,0,0,0.4,82.6,13.6,1.8,0.7,0,0
19077077010,19,077,077010,90.3,18.2,3.4,0,1.3,0.4,0.4,0,0,0,0.4,95.4,15.7,2.1,0.8,0,0
19077077011,19,077,077011,44.5,9,1.7,0,0.6,0.2,0.2,0,0,0,0.2,47,7.7,1,0.4,0,0
19077077012,19,077,077012,113,58,13.2,0.5,0.5,0.5,0.5,0.8,0,0,0.7,128.9,47.3,7.9,1.5,1,0.3
19077077013,19,077,077013,171.1,87.8,20,0.8,0.8,0.8,0.8,1.3,0,0,1,195.2,71.6,11.9,2.3,1.5,0.5
19077077014,19,077,077014,344.6,176.9,40.4,1.5,1.5,1.5,1.5,2.6,0,0,2,393.2,144.2,24,4.6,3.1,1
19077077015,19,077,077015,214.3,110.9,12.9,1.4,0.6,0.6,0,0.8,0,0,4.8,245.2,87.9,12.6,2.2,0.6,0.3
19077077016,19,077,077016,160.9,91.3,13.7,1.4,1,1,0.5,1,0,0,3.1,176.9,75.4,14.2,3.1,1,0
19077077017,19,077,077017,41.6,23.6,3.5,0.4,0.2,0.2,0.1,0.2,0,0,0.8,45.7,19.5,3.7,0.8,0.2,0
19077077018,19,077,077018,288.2,163.5,24.6,2.6,1.7,1.7,0.9,1.7,0,0,5.6,316.7,135,25.4,5.6,1.7,0
19077077019,19,077,077019,177.2,100.6,15.1,1.6,1.1,1.1,0.5,1.1,0,0,3.5,194.8,83,15.7,3.5,1.1,0
19077077020,19,077,077020,78.8,38.5,3.8,0,0.3,0.6,0,0.9,0,0,0.9,84.3,31.2,4.7,1.5,1.2,0
19077077021,19,077,077021,79.3,38.8,3.8,0,0.3,0.6,0,0.9,0,0,0.9,84.9,31.4,4.7,1.5,1.2,0
19077077022,19,077,077022,98.3,48.1,4.7,0,0.4,0.7,0,1.1,0,0,1.1,105.2,39,5.8,1.8,1.5,0
19077077023,19,077,077023,13.5,6.6,0.7,0,0,0.1,0,0.1,0,0,0.1,14.5,5.4,0.8,0.2,0.2,0
19079079001,19,079,079001,77.6,37.2,4.4,0.3,0.7,0.3,0.2,1.2,0.2,0,1.9,84.8,31.9,3.2,1.5,0.7,0.2
19079079002,19,079,079002,96.2,46.5,5.5,0.4,0.9,0.4,0.2,1.5,0.2,0,2.3,105.1,39.9,4,1.9,0.8,0.2
19079079003,19,079,079003,102,38.1,5.1,0,0.8,0.3,0.3,1.3,0,0,1.5,109.9,31.7,2.8,2.3,0.5,0
19079079004,19,079,079004,30.2,11.3,1.5,0,0.2,0.1,0.1,0.4,0,0,0.4,32.5,9.4,0.8,0.7,0.1,0
19079079005,19,079,079005,159,59.4,8,0,1.2,0.4,0.4,2,0,0,2.4,171.3,49.4,4.4,3.6,0.8,0
19079079006,19,079,079006,135.2,57.4,9.4,1.6,0.7,0,0.7,1.9,0,0,1.6,161.7,34,5.8,3.2,0.3,0
19079079007,19,079,079007,107.8,40.3,5.4,0,0.8,0.3,0.3,1.4,0,0,1.6,116.2,33.5,3,2.4,0.5,0
19079079008,19,079,079008,100.9,48.4,5.8,0.4,0.9,0.4,0.2,1.6,0.2,0,2.5,110.3,41.4,4.2,2,0.9,0.2
19079079009,19,079,079009,111.7,53.5,6.4,0.5,1,0.5,0.2,1.7,0.2,0,2.7,122.1,45.9,4.7,2.2,1,0.2
19079079010,19,079,079010,1813.3,1518.2,107,19,28,2,3,32,2,0,39,2143.2,1241.3,93,40,8,4
19079079011,19,079,079011,67.3,32.2,3.9,0.3,0.6,0.3,0.1,1,0.1,0,1.6,73.5,27.6,2.8,1.3,0.6,0.1
19079079012,19,079,079012,135,59.2,8.5,0.4,0.9,0,0,2,0,0,1.3,153.3,45.6,4.2,2.6,0.4,0.2
19079079013,19,079,079013,175.6,77,11,0.5,1.2,0,0,2.6,0,0,1.7,199.4,59.3,5.5,3.4,0.5,0.2
19079079014,19,079,079014,173.9,91.8,8.4,0.8,2.4,0,0.3,1.9,0,0,3.2,199.5,71,6.2,3.2,0.8,0
19079079015,19,079,079015,290.2,153.6,13.9,1.3,4,0,0.4,3.1,0,0,5.4,332.8,119.1,10.3,5.4,1.3,0
19079079016,19,079,079016,76.4,32.4,5.3,0.9,0.4,0,0.4,1.1,0,0,0.9,91.4,19.2,3.3,1.8,0.2,0
19079079017,19,079,079017,57.2,24.3,4,0.7,0.3,0,0.3,0.8,0,0,0.7,68.4,14.4,2.5,1.4,0.1,0
