GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVRREY,G18GOVDHUB,G18GOVLPOR,G18GOVOSIE,G18GOVOWRI,G18ATGDMIL,G18ATGLBAT,G18ATGOWRI,G18SOSRPAT,G18SOSDDEJ,G18SOSLOFE,G18SOSOWRI,G18TRERDAV,G18TREDFIT,G18TRELHIR,G18TREOWRI,G18AUDRMOS,G18AUDDSAN,G18AUDLPER,G18AUDOWRI,G18AGRRNAI,G18AGRDGAN,G18AGRLSTE,G18AGROWRI
19113113137,19,113,113137,462,921,30,17,1,1106,220,9,519,841,51,2,371,1002,38,2,385,984,44,0,444,893,76,0
19113113138,19,113,113138,372.5,676.08,34.07,13.02,0.01,790.54,200.72,5.03,414.71,629.82,38.11,1,325.26,705.24,46.09,0,327.27,709.23,40.1,0,368.53,647.94,52.16,0
19113113139,19,113,113139,628.75,1030.59,27.99,14.99,0,1233.51,308.88,12,698.72,927.63,55.98,3,518.8,1103.56,41.98,1,532.79,1085.57,50.98,1,626.75,970.62,75.97,2
19113113140,19,113,113140,361.93,575.39,32.8,5.09,0,691.09,184.31,8.98,403.16,537.23,27.59,0,310.35,622.18,24.78,0.97,323.33,603.47,32.21,1.94,369.71,551.08,38.32,0
19113113141,19,113,113141,686.9,979.58,38.07,14.17,0,1225.57,309.18,9.3,743.33,899.05,64.05,1,546.32,1080.77,64,1.02,579.31,1063.69,55.1,0.05,658.85,945,82.33,1
19113113142,19,113,113142,564.2,733.4,27.68,7.87,4.93,909.47,264.33,10.78,644.11,635.5,39.03,0.98,473.08,796.13,35.37,0.99,479.25,788.4,36.16,1,572.58,685.11,56.17,0
19113113143,19,113,113143,280.17,566.92,22.26,5.07,1.05,632.49,171.45,5.1,314.95,515.99,37.35,1.01,239.38,589.46,31.31,0.01,262.39,568.43,31.33,1.01,284.3,530.42,49.53,0
19113113144,19,113,113144,159.32,319.55,16.48,4.58,0.92,358,97.97,1.83,185.87,284.75,24.72,0,141.92,329.62,19.23,0,147.41,323.21,17.4,0,160.23,303.07,23.81,0
19113113151,19,113,113151,357,609,29,4,0,717,188,5,403,559,27,1,308,637,39,1,329,619,32,2,344,585,53,0
19113113152,19,113,113152,361.09,436.08,12,10,0,558.11,157.04,6,395.1,395.07,19,0,280.08,505.09,18,0,306.08,474.08,19,0,348.09,418.07,34.01,0
19113113153,19,113,113153,435.47,591.16,17.12,12.35,0.02,745.72,179.83,11.46,477.16,540.41,29.63,0.87,364.37,651.99,27.93,0,392.87,621.79,25.28,0,423.5,573.25,45.77,0.01
19113113154,19,113,113154,357.18,481.8,30.42,4.91,0,615.25,177.61,4.91,402.32,433.72,35.33,0,302.23,534.79,27.48,0,328.72,504.37,30.42,0.98,366.99,460.21,37.29,0
19113113155,19,113,113155,823.07,978.16,22.35,4.47,0,1265.68,314.31,7.14,915,844.34,40.17,0,662.37,1071.99,41.96,0,719.55,1023.73,37.5,0,811.47,918.47,48.18,0.89
19113113156,19,113,113156,769,936,26,15,2,1199,362,8,866,823,50,1,640,1025,58,2,677,992,61,1,781,872,72,1
19113113157,19,113,113157,764.89,789.44,27.49,5.89,0,1058.48,323.04,8.84,831.66,692.23,48.11,0,600.92,896.47,56.95,0.98,676.52,836.57,46.15,0.98,748.2,734.45,72.66,0.98
19113113158,19,113,113158,597.71,788.33,37.03,8.01,0,971.61,302.29,13,678.77,694.25,44.03,0,528.55,829.45,49.04,0,537.63,819.38,49.03,0,596.7,755.33,56.03,2
19113113159,19,113,113159,635.2,714.16,38,9,0,917.23,317.09,10,685.21,639.14,49.01,0,514.17,794.19,52.01,3,550.18,767.17,47.01,1,595.19,701.15,67.01,1
19113113160,19,113,113160,445.39,676.95,19.53,8.28,0,834.46,208.91,5.46,498.95,612.24,32.1,0,372.82,732.28,34.3,0.04,377.1,722.33,35.12,0.03,435.5,657.55,44.55,0.03
19113113161,19,113,113161,933.45,849.23,31.15,10.02,0.86,1202.17,394.97,17.23,1033.4,726.06,44.53,1.72,757.92,986.43,47.33,1.72,835.52,910.78,43.34,2.58,901.03,822.96,60.15,1.83
19113113162,19,113,113162,462.91,486.57,17.89,7.29,0.03,651.46,205.09,6.5,501.66,435.26,29.23,0.05,384.05,538.49,37.31,0.05,421.25,499.32,34.21,0.08,436.95,470.99,46.68,0.05
19113113163,19,113,113163,617.03,703.8,24.99,4.31,0,880.51,318.81,11.2,658.41,639.16,38.77,0,545.46,737.46,38.78,0,564.45,714.17,45.66,1.72,599.8,671.07,53.41,0
19113113164,19,113,113164,745.65,609.16,23.9,5.97,0.99,871,319.56,10.95,803.4,529.51,31.86,1.99,616.22,710.71,33.85,0,664.02,666.9,31.86,2.98,744.65,564.38,48.77,0.99
19115115001,19,115,115001,47.62,27.65,0.7,0.61,0.09,41.61,21.28,0.44,47.8,25.64,1.83,0,43.09,30.35,1.83,0.09,41.52,31.4,1.92,0,46.05,26.52,2.7,0
19115115002,19,115,115002,79.31,46.05,1.16,1.02,0.15,69.29,35.44,0.73,79.6,42.71,3.05,0,71.76,50.55,3.05,0.15,69.14,52.29,3.2,0,76.7,44.16,4.5,0
19115115003,19,115,115003,392.94,372.79,9.7,3.36,3.34,511.69,144.2,5.68,391.61,358.04,15.07,0,342.42,413.23,13.07,0.34,335.36,412.28,15.41,0,377.87,371.41,17.44,0
19115115004,19,115,115004,178.33,103.61,2.63,2.26,0.33,155.77,79.57,1.66,179.12,95.98,6.82,0,161.33,113.74,6.83,0.32,155.56,117.61,7.17,0,172.69,99.18,10.06,0
19115115005,19,115,115005,185.3,112.06,4.85,1.32,0,163.24,80.3,4.41,187.95,104.56,7.5,0,167.21,122.65,6.18,0,164.57,125.3,7.5,0,182.65,108.98,9.27,0
19115115006,19,115,115006,57.7,34.89,1.51,0.41,0,50.83,25,1.37,58.52,32.56,2.34,0,52.07,38.19,1.92,0,51.24,39.01,2.34,0,56.87,33.93,2.88,0
19115115007,19,115,115007,175.8,106.32,4.6,1.26,0,154.87,76.18,4.19,178.31,99.2,7.12,0,158.64,116.36,5.86,0,156.13,118.87,7.12,0,173.29,103.39,8.79,0
19115115008,19,115,115008,137.38,82.14,2.71,0.9,0.36,119.33,57.05,2.35,142.44,72.39,3.97,0,123.66,90.26,4.15,0,123.12,91.53,4.87,0,141.17,72.57,5.6,0
19115115009,19,115,115009,146.37,87.52,2.89,0.96,0.38,127.14,60.78,2.5,151.76,77.13,4.23,0,131.76,96.17,4.42,0,131.18,97.52,5.19,0,150.41,77.32,5.96,0
19115115010,19,115,115010,474.49,283.7,9.36,3.12,1.24,412.15,197.05,8.11,491.92,250.07,13.73,0,427.1,311.76,14.34,0,425.22,316.13,16.84,0,487.53,250.72,19.34,0
19115115011,19,115,115011,298.91,150.3,4.25,1.7,0.85,239.47,131.62,4.25,305.7,135.02,10.19,0,273.44,171.53,7.64,0,259.85,180.87,7.64,0,298.91,140.96,10.19,0
19115115012,19,115,115012,53.09,26.7,0.75,0.3,0.15,42.53,23.38,0.75,54.3,23.98,1.81,0,48.56,30.47,1.36,0,46.15,32.13,1.36,0,53.09,25.04,1.81,0
19115115013,19,115,115013,60.75,35.27,0.89,0.78,0.11,53.07,27.15,0.56,60.97,32.71,2.34,0,54.96,38.72,2.34,0.11,52.96,40.05,2.45,0,58.75,33.82,3.45,0
19117117001,19,117,117001,55.21,23.33,1.28,0.18,0,47.74,19.32,0.55,56.67,20.96,0.73,0,46.65,30.62,1.28,0,50.11,25.88,2.19,0,54.84,22.42,1.64,0
19117117002,19,117,117002,122.46,54.08,5.79,0.77,0,94.64,57.17,1.93,123.23,51.76,4.25,0,102.75,70.69,4.25,0,105.46,66.44,6.95,0,120.52,52.15,6.95,0
19117117003,19,117,117003,113.53,50.14,5.37,0.72,0,87.75,53.01,1.79,114.25,47.99,3.94,0,95.27,65.54,3.94,0,97.77,61.6,6.45,0,111.74,48.35,6.45,0
19117117004,19,117,117004,81.01,35.78,3.83,0.51,0,62.61,37.82,1.28,81.52,34.24,2.81,0,67.98,46.77,2.81,0,69.77,43.96,4.6,0,79.73,34.5,4.6,0
19117117005,19,117,117005,89.13,46.24,1.68,0.34,0,82.43,29.82,2.01,88.12,43.56,3.02,0,71.37,60.98,2.35,0,76.06,54.62,3.02,0,83.1,49.26,2.01,0
19117117006,19,117,117006,100.96,41.54,0.24,0.73,0.32,84.52,33.15,1,103.78,36.06,0.86,0,82.83,56.44,1.44,0,88.53,49.89,1.96,0,95.13,42.86,2.64,0
19117117007,19,117,117007,906,548.12,25.76,8.91,0,978.05,318.76,5.96,933.75,494.45,31.78,1,776.74,665.38,19.84,0,810.51,610.81,40.65,0,881.03,518.41,54.61,0
19117117008,19,117,117008,146.37,58.67,3.02,0.6,0,127.02,51.41,0,151.81,48.39,1.81,0,120.36,84.68,1.21,0,125.81,75.6,1.81,0,140.32,62.3,1.21,0
19117117009,19,117,117009,167.97,70.96,3.88,0.55,0,145.24,58.76,1.66,172.4,63.75,2.22,0,141.91,93.13,3.88,0,152.45,78.72,6.65,0,166.86,68.18,4.99,0
19117117010,19,117,117010,104.11,44.86,2.27,0.26,0,89.31,37.92,0.93,104.51,41.01,2.05,0,85.16,59.4,2.84,0,90.03,52.55,4.3,0,100.3,44.97,3.37,0
19117117011,19,117,117011,95.63,38.33,1.98,0.4,0,82.98,33.59,0,99.19,31.61,1.19,0,78.64,55.32,0.79,0,82.19,49.4,1.19,0,91.68,40.7,0.79,0
19117117012,19,117,117012,200.07,79.35,0,1.36,0.68,163.45,65.11,2.03,205.49,68.5,1.36,0,163.44,109.19,2.71,0,174.97,96.31,3.39,0,187.86,82.74,4.75,0
19117117013,19,117,117013,86.95,45.11,1.63,0.33,0,80.41,29.09,1.96,85.97,42.49,2.94,0,69.62,59.49,2.29,0,74.2,53.28,2.94,0,81.06,48.05,1.96,0
19117117014,19,117,117014,89.92,46.65,1.69,0.34,0,83.16,30.09,2.03,88.91,43.95,3.04,0,72.01,61.53,2.37,0,76.74,55.1,3.04,0,83.84,49.69,2.03,0
19119119001,19,119,119001,198.47,103.66,5.21,1.56,0.52,177.12,45.84,2.08,188.58,99.5,6.77,0.52,172.43,107.83,6.77,0.52,184.93,98.98,5.21,0.52,189.1,96.89,6.25,0.52
19119119002,19,119,119002,115.85,21.52,0.38,0.35,0,63.23,22.29,1.93,109.74,24.11,1.41,0,105.59,26.6,0.78,0,108.92,22.64,0.78,0,111.04,19.94,2.36,0
19119119003,19,119,119003,133.81,69.44,3.48,1.05,0.35,118.95,30.85,1.41,127.13,66.69,4.54,0.35,116.31,72.28,4.53,0.35,124.69,66.33,3.48,0.35,127.49,64.9,4.2,0.35
19119119004,19,119,119004,65.74,15.09,0.81,0.47,0,35.58,16.83,0.16,65.14,11.12,1.87,0,60.79,14.63,1.97,0,62.59,12.93,1.97,0,65.51,10.91,1.78,0
19119119005,19,119,119005,87.83,16.18,0.26,0.25,0,47.95,16.69,1.51,83.06,18.4,1.02,0,80.01,20.19,0.52,0,82.53,17.16,0.52,0,84.06,15.14,1.77,0
19119119006,19,119,119006,135.51,31.35,1.73,0.99,0,73.31,35.05,0.25,134.52,22.71,3.95,0,125.39,30.11,4.2,0,129.09,26.66,4.2,0,135.26,22.46,3.7,0
19119119007,19,119,119007,180.75,32.45,2.11,1.3,0,95.04,45.49,1.13,177.21,25.4,3.92,0,165.35,37.07,3.76,0,172.94,29,3.44,0,178.02,25.24,4.71,0
19119119008,19,119,119008,191.71,24.47,2.04,1.36,0,97.89,46.91,2.04,185.59,21.75,2.72,0,173.35,36.03,2.04,0,184.23,23.79,1.36,0,186.27,21.75,4.76,0
19119119009,19,119,119009,88.24,12.81,0.31,0.1,0,42.94,22.75,0.82,86.29,11.99,1.13,0,80.24,16.81,1.33,0,83.62,13.01,1.64,0,85.78,12.09,0.92,0.1
19119119010,19,119,119010,120.79,18.09,0.46,0.16,0,59.36,31.2,1.16,118.2,16.88,1.6,0,110.03,23.39,1.82,0,114.47,18.36,2.27,0,117.53,16.9,1.33,0.14
19119119011,19,119,119011,151.05,35.87,1.52,0.76,0,88.24,40.42,2.28,149.72,32.45,3.42,0,142.13,38.52,2.09,0,143.08,36.05,3.42,0,149.53,29.41,3.23,0.19
19119119012,19,119,119012,439.6,102.82,5.11,2.79,0,245.8,115.36,3.25,436.12,82.4,11.6,0,409.66,103.75,10.44,0,417.79,94.24,12.07,0,437.28,78.22,10.91,0.23
19119119013,19,119,119013,284.71,67.6,2.86,1.43,0,166.32,76.19,4.29,282.21,61.16,6.44,0,267.9,72.61,3.93,0,269.69,67.96,6.44,0,281.85,55.44,6.08,0.36
19119119014,19,119,119014,248.42,30.95,1.01,0.41,0,112.96,49.5,3.8,238.45,35.36,2.53,0,231.31,40.47,1.87,0,235.66,34.09,2.02,0,240.07,29.18,4.51,0.15
19119119015,19,119,119015,96.6,31.28,1.53,0.41,0.13,64.53,21.79,1.08,93.29,29.92,2.11,0.17,87.6,33.31,2.28,0.17,91.14,30.07,2,0.17,93.03,29,2.45,0.17
19119119016,19,119,119016,157.51,28.92,0.55,0,0,83.3,37.65,1.48,157.08,23.39,1.33,0.34,148.48,29.61,2.74,0.34,150.29,25.01,3.47,0.34,152.99,24.44,3.63,0.05
19119119017,19,119,119017,168.45,10.81,0.9,0,0,60.58,36.27,2.07,165.28,11.09,1.43,0.05,160.99,15.05,1.83,0.05,161.65,12.35,2.14,0.05,164.72,9.99,2.78,0.21
19119119018,19,119,119018,206.6,46.14,0.59,0,0,120.88,51.01,1.75,207.15,36.36,1.74,0.58,193.87,45.61,4.05,0.58,196.75,38.67,5.2,0.58,200.24,38.65,5.21,0
19119119019,19,119,119019,387.44,19.1,2.21,0.03,0,131.06,82.39,4.94,379.3,21.67,3.36,0,370.93,29.99,3.85,0,372.05,24.5,4.44,0,379.29,18.33,6.05,0.55
19119119020,19,119,119020,163.98,38.93,1.65,0.82,0,95.79,43.88,2.47,162.54,35.23,3.71,0,154.3,41.82,2.27,0,155.33,39.14,3.71,0,162.33,31.93,3.5,0.21
19119119021,19,119,119021,149.48,21.7,0.52,0.17,0,72.74,38.54,1.39,146.18,20.31,1.91,0,135.93,28.47,2.26,0,141.66,22.05,2.78,0,145.31,20.49,1.56,0.17
19119119022,19,119,119022,159.55,23.16,0.56,0.19,0,77.64,41.14,1.48,156.03,21.68,2.04,0,145.09,30.39,2.41,0,151.21,23.53,2.96,0,155.1,21.87,1.67,0.19
19119119023,19,119,119023,150.69,21.88,0.53,0.18,0,73.33,38.85,1.4,147.36,20.48,1.93,0,137.03,28.7,2.28,0,142.81,22.23,2.8,0,146.48,20.65,1.58,0.18
19119119024,19,119,119024,198.23,28.78,0.69,0.23,0,96.47,51.11,1.84,193.85,26.94,2.53,0,180.27,37.76,2.99,0,187.87,29.24,3.68,0,192.7,27.17,2.07,0.23
19121121001,19,121,121001,207.79,114.07,5.34,3.67,0.33,207.45,85.05,2,210.45,106.73,8,0,155.09,158.09,10.01,0,175.1,136.41,10.67,0,196.11,116.07,11.67,0
19121121002,19,121,121002,216.09,118.63,5.55,3.81,0.35,215.74,88.45,2.08,218.87,110.99,8.32,0,161.29,164.41,10.4,0,182.1,141.86,11.1,0,203.96,120.71,12.14,0
19121121003,19,121,121003,199.17,109.34,5.12,3.52,0.32,198.85,81.52,1.92,201.73,102.3,7.67,0,148.66,151.54,9.59,0,167.84,130.76,10.23,0,187.98,111.26,11.19,0
19121121004,19,121,121004,188.38,99.56,5.73,0.72,0,165.46,86.67,2.87,191.96,89.17,6.8,0,155.07,126.42,5.73,0.36,169.75,112.45,6.09,0,186.23,97.41,5.37,0
19121121005,19,121,121005,337.57,178.41,10.27,1.28,0,296.5,155.31,5.13,343.99,159.8,12.19,0,277.89,226.54,10.27,0.64,304.2,201.51,10.91,0,333.72,174.56,9.63,0
19121121006,19,121,121006,180.75,98.04,6.73,0.29,0.01,168.66,74.47,1.26,179.5,91.29,9,0.25,145.51,124.27,8.79,0.24,155.5,112.77,10.49,0.49,169.21,96.59,10.04,0.24
19121121007,19,121,121007,200.43,107.86,7.51,0.28,0,185.97,82.84,1.39,198.76,100.63,10.01,0.28,161.23,137.05,9.73,0.28,172.35,124.26,11.68,0.56,187.36,106.47,11.12,0.28
19121121008,19,121,121008,59.86,32.21,2.24,0.08,0,55.54,24.74,0.42,59.36,30.05,2.99,0.08,48.15,40.93,2.91,0.08,51.47,37.11,3.49,0.17,55.95,31.8,3.32,0.08
19121121009,19,121,121009,183.58,94.4,2.44,1.61,0.01,160.82,77.4,3.19,187.25,81.51,6.45,0,155.42,110.94,9.64,0,162.67,106.06,7.65,0.4,181.97,84.37,10.45,0
19121121010,19,121,121010,1283.94,988.07,29.78,11.02,3.98,1520.58,495.88,16.22,1361.55,857.38,55.09,1.02,1080.55,1130.21,61.12,0.03,1165.78,1035.93,57.29,0.08,1271.42,917.91,72.26,0.03
19121121011,19,121,121011,120.38,61.64,1.58,1.05,0,105.11,50.84,2.11,122.75,53.21,4.21,0,101.94,72.44,6.32,0,106.69,69.28,5.01,0.26,119.33,55.06,6.85,0
19121121012,19,121,121012,91.54,34.37,1.36,0.34,0,69.76,32.33,1.02,90.52,31.31,3.06,0,73.84,48.66,2.38,0,77.93,45.6,1.36,0,86.1,36.75,2.38,0
19121121013,19,121,121013,149.1,76.35,1.96,1.31,0,130.18,62.97,2.61,152.04,65.9,5.22,0,126.26,89.72,7.83,0,132.14,85.81,6.2,0.33,147.8,68.19,8.48,0
19121121014,19,121,121014,260.96,140.43,9.77,0.36,0,242.14,107.86,1.81,258.79,131.02,13.03,0.36,209.92,178.44,12.67,0.36,224.4,161.79,15.2,0.72,243.95,138.62,14.48,0.36
19121121015,19,121,121015,472,251,14,1,0,432,200,6,448,251,18,0,368,317,30,0,401,297,19,0,432,255,26,0
19121121016,19,121,121016,224.26,88.65,8.44,0.53,0,182.04,90.76,1.58,214.23,89.17,11.08,0,180.46,121.89,12.14,0,184.68,122.94,9.5,0.53,200.51,97.62,16.89,0
19121121017,19,121,121017,200.74,79.35,7.56,0.47,0,162.96,81.24,1.42,191.77,79.83,9.92,0,161.54,109.11,10.86,0,165.32,110.06,8.5,0.47,179.49,87.38,15.11,0
19121121018,19,121,121018,80.3,30.15,1.19,0.3,0,61.2,28.36,0.9,79.41,27.46,2.69,0,64.78,42.69,2.09,0,68.36,40,1.19,0,75.52,32.24,2.09,0
19121121019,19,121,121019,97.16,36.48,1.44,0.36,0,74.04,34.31,1.08,96.08,33.23,3.25,0,78.38,51.65,2.53,0,82.71,48.4,1.44,0,91.38,39.01,2.53,0
19123123001,19,123,123001,303.83,91.86,4.42,3.09,0,222.57,94.06,2.65,306.48,84.79,6.18,0,248.63,140.87,6.62,0,273.8,113.05,7.95,0,298.53,92.74,6.62,0
19123123002,19,123,123002,216.47,65.45,3.15,2.2,0,158.58,67.02,1.89,218.36,60.41,4.41,0,177.14,100.37,4.72,0,195.08,80.55,5.66,0,212.7,66.08,4.72,0
19123123003,19,123,123003,167.7,50.7,2.44,1.71,0,122.85,51.92,1.46,169.16,46.8,3.41,0,137.23,77.75,3.66,0,151.12,62.4,4.39,0,164.77,51.19,3.66,0
19123123004,19,123,123004,106.13,20.36,1.9,0.54,0,68.67,31.22,0,103.15,19,1.9,0,85.77,36.64,2.44,0,94.19,28.5,2.17,0,102.88,20.36,2.71,0
19123123005,19,123,123005,62.33,11.96,1.12,0.32,0,40.33,18.33,0,60.57,11.16,1.12,0,50.37,21.52,1.43,0,55.31,16.74,1.28,0,60.41,11.96,1.59,0
19123123006,19,123,123006,20.28,3.89,0.36,0.1,0,13.12,5.96,0,19.71,3.63,0.36,0,16.39,7,0.47,0,18,5.45,0.41,0,19.66,3.89,0.52,0
19123123007,19,123,123007,128.17,24.59,2.29,0.66,0,82.93,37.7,0,124.56,22.95,2.29,0,103.59,44.25,2.95,0,113.75,34.42,2.62,0,124.24,24.59,3.28,0
19123123008,19,123,123008,74.09,14.21,1.33,0.38,0,47.94,21.79,0,72.01,13.26,1.33,0,59.88,25.58,1.71,0,65.75,19.9,1.52,0,71.82,14.21,1.89,0
19123123009,19,123,123009,259.55,64.51,4.1,1.86,0.37,189.44,77.94,2.61,264.77,55.56,5.97,0.37,208.46,107.77,6.71,0.37,233.44,80.92,8.2,0.37,253.95,59.29,8.95,0.75
19123123010,19,123,123010,160.56,20.46,3.1,0,0,81.83,52.07,0.62,155.6,21.08,2.48,0,136.39,38.13,3.1,0,144.45,30.38,3.41,0,154.67,22.01,4.03,0
19123123011,19,123,123011,359.61,46.36,6.94,0,0,184.05,116.46,1.44,348.57,47.65,5.57,0,305.41,86.03,6.93,0,323.57,68.53,7.62,0,346.48,49.71,9.05,0
19123123012,19,123,123012,293.75,73.81,4.68,2.12,0.42,215.12,88.31,2.96,299.69,63.62,6.76,0.42,236.01,122.66,7.61,0.42,264.27,92.29,9.31,0.42,287.46,67.86,10.14,0.84
19123123013,19,123,123013,133.13,33.69,2.12,0.96,0.19,97.71,40.09,1.34,135.86,29.04,3.08,0.19,106.98,55.84,3.47,0.19,119.78,42.06,4.24,0.19,130.23,31.01,4.63,0.39
19123123014,19,123,123014,2169.84,1298.63,64.88,21.83,1.02,2244.36,753.8,22.19,2254.83,1139.74,78.37,1.02,1783.93,1581.08,80.42,1.02,1987.02,1361.5,98.73,1.65,2136.78,1199.5,104.3,3.66
19123123015,19,123,123015,461.08,155.93,6.16,0.06,0,363.67,132.56,3.02,469.27,137.58,5.26,0,386.87,213.92,6.22,0,420.09,180.72,8.23,0.01,457.07,141.71,8.26,0.01
19123123016,19,123,123016,279.66,150.42,10.05,2.15,0,261.71,102.32,2.87,292.59,127.45,12.57,0,229.76,182.73,12.57,0,257.4,156.52,13.28,0.36,277.51,134.63,14.72,0.36
19123123017,19,123,123017,196.44,67.05,4.38,1.35,0,163.42,56.61,1.35,199.81,56.27,7.08,0.34,163.42,93,5.39,0,178.24,77.83,5.73,0,194.08,58.29,9.1,0
19123123018,19,123,123018,217.81,74.35,4.86,1.49,0,181.19,62.76,1.49,221.54,62.39,7.85,0.37,181.19,103.11,5.98,0,197.63,86.3,6.35,0,215.19,64.63,10.09,0
19123123019,19,123,123019,132.2,45.17,2.94,0.9,0,110.01,38.03,0.94,134.44,37.94,4.74,0.22,109.98,62.66,3.6,0,119.99,52.4,3.83,0,130.62,39.27,6.1,0
19123123020,19,123,123020,37.96,12.97,0.84,0.26,0,31.59,10.92,0.27,38.6,10.89,1.36,0.06,31.58,17.99,1.03,0,34.46,15.05,1.1,0,37.51,11.28,1.75,0
19123123021,19,123,123021,81.9,29.89,1.43,0.01,0,69.42,20.68,2.12,81.91,26.67,1.79,0,68.01,42.34,1.08,0,75.83,33.11,1.08,0,81.18,26.33,2.86,0
19123123022,19,123,123022,38.89,14.2,0.68,0,0,32.98,9.81,1.01,38.89,12.68,0.85,0,32.3,20.12,0.51,0,36.02,15.73,0.51,0,38.56,12.51,1.35,0
19123123023,19,123,123023,105.51,38.53,1.83,0,0,89.46,26.61,2.75,105.51,34.41,2.29,0,87.62,54.59,1.38,0,97.71,42.66,1.38,0,104.59,33.95,3.67,0
19123123024,19,123,123024,0.12,0.01,0,0,0,0.06,0.04,0,0.11,0.02,0,0,0.1,0.03,0,0,0.11,0.02,0,0,0.11,0.02,0,0
19125125001,19,125,125001,311.9,132.18,8.08,1.7,0,249.73,128.47,0.86,313.77,124.75,11.08,0,272.02,166.47,9.01,0,279.32,159.52,9.07,0,313.65,125.2,10.29,0.01
19125125002,19,125,125002,429.17,179.94,11.06,2.33,0,341.82,176.44,1.16,431.5,170.04,15.14,0,374.43,227.11,12.23,0,384.33,217.79,12.23,0,431.5,170.62,13.98,0
19125125003,19,125,125003,994.78,250.25,9.38,4.23,0,656.22,346.68,7.18,996.96,228.93,19.47,0,861.13,345.73,23.78,0,899.13,314.55,17.92,0,1000.21,226.26,16.68,0
19125125004,19,125,125004,3426.56,1428.76,70.42,15.67,2,2783.25,1177.44,35.64,3493.35,1272.56,84.07,1,3033.71,1701.75,91.62,1,3225.78,1484.65,104.67,1,3474.02,1250.29,106.94,3
19125125005,19,125,125005,265.07,118.01,3.63,2.67,0,237.12,89.25,4.46,265.95,107.26,7.3,0,229.93,145.32,8.29,0,247.11,124.08,9.82,0,260.04,107.21,14.07,0.86
19125125006,19,125,125006,40.59,18.99,0.58,0.43,0,37.4,13.63,0.72,40.73,17.25,1.16,0,35.23,23.19,1.3,0,37.98,19.72,1.59,0,39.72,17.25,2.32,0.14
19125125007,19,125,125007,2256,1817,92,24,1,2753,931,26,2368,1620,95,2,1865,2117,105,0,1988,1955,140,0,2210,1731,133,1
19125125008,19,125,125008,177.53,135.87,6.16,1.23,0.21,198.26,83.53,1.23,186.15,121.5,9.65,0,150.24,155.57,10.47,0,159.06,144.08,12.93,0,180.61,122.73,11.49,0.41
19125125009,19,125,125009,429.19,328.47,14.89,2.98,0.5,479.3,201.94,2.98,450.03,293.73,23.32,0,363.2,376.1,25.3,0,384.53,348.31,31.26,0,436.63,296.71,27.79,0.99
19125125010,19,125,125010,254.2,194.55,8.82,1.76,0.29,283.88,119.61,1.76,266.54,173.97,13.81,0,215.12,222.76,14.99,0,227.75,206.3,18.51,0,258.61,175.74,16.46,0.59
19125125011,19,125,125011,327,302,16,3,0,432,141,4,322,296,17,0,286,339,11,0,283,333,18,0,305,308,21,0
19125125012,19,125,125012,151,88,2,1,0,137,73,0,159,75,4,0,132,101,4,0,128,98,10,0,149,84,4,0
19125125013,19,125,125013,210,121,5,3,0,225,59,1,205,126,6,0,170,159,6,0,177,150,7,1,196,130,9,0
19125125014,19,125,125014,206,134,5,2,0,216,78,2,219,116,4,0,178,156,6,0,190,141,10,0,213,116,9,0
19127127001,19,127,127001,121.48,63.21,2.75,1.1,0,114.88,51.67,0,123.68,58.27,2.75,0,94.55,85.75,2.2,0,111.59,70.36,3.85,0,121.48,57.72,4.4,0
19127127002,19,127,127002,162.95,100.11,2.92,1.46,0,161.49,62.11,2.92,165.15,92.07,6.58,0,127.88,130.8,2.19,0,150.53,105.96,7.31,0,168.07,90.61,5.12,0
19127127003,19,127,127003,33.8,20.76,0.61,0.3,0,33.5,12.88,0.61,34.25,19.1,1.36,0,26.52,27.13,0.45,0,31.22,21.98,1.52,0,34.86,18.79,1.06,0
19127127004,19,127,127004,201.47,117.57,2.76,0.55,0,218.03,56.3,3.86,204.23,104.32,9.94,0,161.73,146.83,7.73,0,182.15,128.06,7.18,0,200.92,108.19,6.07,0
19127127005,19,127,127005,164.79,97.41,2.29,0.46,0,179.58,46.06,3.15,167.16,86.48,8.12,0,132.27,121.35,6.33,0,149.01,105.94,5.88,0,164.35,89.66,5.03,0
19127127006,19,127,127006,292.85,247.26,13.06,4.02,0,391.61,88.34,3,312.86,229.18,10.1,0,233.66,296.4,15.08,0,265.78,263.25,15.1,0,301.81,231.2,12.1,0
19127127007,19,127,127007,26.25,16.12,0.47,0.24,0,26.01,10,0.47,26.6,14.83,1.06,0,20.6,21.07,0.35,0,24.25,17.07,1.18,0,27.07,14.59,0.82,0
19127127008,19,127,127008,70.21,30.16,1.3,0,0,58.25,23.66,0.78,69.95,26.78,2.08,0,57.47,41.08,1.56,0,61.89,33.28,3.9,0,68.91,28.6,2.34,0
19127127009,19,127,127009,93.29,48.54,2.11,0.84,0,88.22,39.68,0,94.98,44.74,2.11,0,72.6,65.85,1.69,0,85.69,54.03,2.95,0,93.29,44.32,3.38,0
19127127010,19,127,127010,6.23,3.24,0.14,0.06,0,5.89,2.65,0,6.35,2.99,0.14,0,4.85,4.4,0.11,0,5.72,3.61,0.2,0,6.23,2.96,0.23,0
19127127011,19,127,127011,511,356,12,5,0,566,169,10,524,310,31,0,393,440,23,0,476,360,22,0,510,320,31,0
