GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT,school,cd_1990,cd_2000,ndv,nrv
48113002143,TX,113,2143,5803,973,3414,983,33,269,2,12,117,3997,601,2525,589,22,191,2,5,62,NA,29000,92785,NA,20340,16,7,511.4233686779159,686.4964197046256
48113002144,TX,113,2144,6790,825,4202,1339,31,267,6,4,116,4953,535,3312,820,28,185,6,1,66,NA,29000,92785,NA,20340,16,7,633.745295236857,850.6922108573958
48113002145,TX,113,2145,6196,710,4130,844,24,357,0,8,123,4369,429,3035,558,18,254,0,6,69,NA,29000,92785,41880,20340,16,7,559.0214405188428,750.3885058017287
48113002146,TX,113,2146,5697,704,3863,827,48,145,9,11,90,4318,480,3079,545,41,103,6,7,57,NA,29000,92785,41880,20340,17,7,552.4958984116189,741.6291069013193
48113002200,TX,113,2200,5502,553,2647,1392,16,730,7,8,149,4063,383,2122,915,15,528,6,3,91,NA,19000,92785,NA,37020,16,17,519.8681878754998,697.832112399273
48113002201,TX,113,2201,3013,475,437,662,2,1306,1,8,122,2000,294,335,396,2,889,1,6,77,NA,19000,92785,NA,37020,16,17,255.90361204799393,343.5058392317366
48113002202,TX,113,2202,6010,876,1716,2810,17,367,3,33,188,4877,667,1571,2155,16,307,2,24,135,NA,19000,92785,NA,37020,16,17,624.0209579790333,837.6389889665897
48113002203,TX,113,2203,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,NA,29000,92785,NA,16230,18,7,0.25590361204799394,0.3435058392317366
48113002204,TX,113,2204,1942,221,1402,260,1,34,0,1,23,1414,142,1074,160,1,23,0,1,13,NA,19000,92785,NA,37020,18,7,180.92385371793173,242.8586283368378
48113002205,TX,113,2205,2457,244,1353,777,10,33,3,2,35,1750,150,1078,471,6,24,1,1,19,NA,19000,92785,NA,37020,18,7,223.91566054199473,300.56760932776956
48113002206,TX,113,2206,5964,958,1781,2866,20,145,4,11,179,4575,667,1631,2007,18,123,4,5,120,NA,19000,92785,NA,37020,18,17,585.3795125597861,785.7696072425974
48113002207,TX,113,2207,2067,207,737,1025,2,56,0,6,34,1702,163,668,793,2,45,0,6,25,NA,19000,92785,NA,37020,16,17,217.77397385284283,292.32346918620783
48113002208,TX,113,2208,5223,917,1196,2544,20,372,15,14,145,4046,651,1062,1886,18,306,14,9,100,NA,19000,92785,NA,37020,16,17,517.6930071730917,694.9123127658031
48113002209,TX,113,2209,3647,653,2096,757,5,84,0,5,47,2638,449,1621,476,4,64,0,0,24,NA,19000,92785,NA,37020,16,17,337.536864291304,453.0842019466606
48113002210,TX,113,2210,744,119,157,437,2,18,0,0,11,527,73,136,294,2,17,0,0,5,NA,19000,92785,NA,37020,18,17,67.4306017746464,90.5137886375626
48113002211,TX,113,2211,5516,614,3339,1326,19,118,1,8,91,4146,414,2651,904,13,99,1,5,59,NA,19000,92785,NA,37020,18,17,530.4881877754914,712.0876047273899
48113002212,TX,113,2212,4071,487,2993,466,21,45,1,3,55,2859,277,2215,289,14,29,1,2,32,NA,19000,92785,NA,37020,18,7,365.81421342260734,491.0415971817675
48113002213,TX,113,2213,3562,305,2645,541,8,37,1,4,21,2503,186,1986,288,5,28,1,1,8,NA,19000,92785,NA,37020,18,7,320.2633704780644,429.8975577985184
48113002214,TX,113,2214,685,95,448,99,2,16,0,9,16,560,69,371,93,2,11,0,3,11,NA,19000,92785,NA,37020,18,7,71.6530113734383,96.18163498488624
48113002215,TX,113,2215,3799,441,2269,854,6,70,6,7,146,2774,266,1806,539,6,53,4,5,95,NA,19000,92785,NA,37020,18,7,354.9383099105676,476.4425990144187
48113002216,TX,113,2216,994,59,916,1,0,9,1,0,8,732,36,684,0,0,4,1,0,7,NA,19000,92785,NA,37020,18,7,93.66072200956579,125.7231371588156
48113002217,TX,113,2217,1052,295,211,501,7,28,0,1,9,647,186,158,269,6,26,0,0,2,NA,19000,92785,NA,37020,18,7,82.78481849752605,111.1241389914668
48113002218,TX,113,2218,2416,311,1810,187,9,38,0,7,54,1859,220,1451,115,7,29,0,3,34,NA,19000,92785,NA,37020,18,7,237.8624073986104,319.2886775658992
48113002219,TX,113,2219,7894,2481,2298,2853,24,113,6,7,112,5927,1736,2051,1958,21,94,4,6,57,NA,19000,92785,NA,16230,18,7,758.3703543042301,1017.9795545632514
48113002220,TX,113,2220,510,121,313,59,3,6,0,0,8,369,74,244,39,3,4,0,0,5,NA,19000,92785,NA,16230,18,7,47.21421642285489,63.37682733825541
48113002221,TX,113,2221,2635,901,1530,107,24,32,0,3,38,1938,542,1253,74,20,23,0,1,25,NA,19000,92785,NA,16230,18,7,247.97060007450614,332.8571582155528
48113002222,TX,113,2222,3041,295,2637,41,8,32,0,3,25,2496,182,2242,25,6,22,0,2,17,NA,19000,92785,NA,16230,18,7,319.36770783589645,428.6952873612073
48113002223,TX,113,2223,3325,298,2811,144,10,30,1,1,30,2767,221,2391,99,10,23,1,0,22,NA,19000,92785,NA,16230,18,7,354.04264726839966,475.2403285771076
48113002224,TX,113,2224,1929,72,1804,28,8,9,0,0,8,1503,54,1411,19,6,7,0,0,6,NA,19000,92785,NA,37020,18,7,192.31156445406745,258.14463818265006
48113002225,TX,113,2225,4217,1255,1672,1175,15,54,2,2,42,3032,865,1288,788,10,46,2,2,31,NA,19000,92785,NA,37020,18,7,387.94987586475884,520.7548522753127
48113002226,TX,113,2226,11401,7254,1526,2240,27,118,12,26,198,8172,4808,1416,1649,20,102,8,19,150,NA,19000,92785,NA,16230,2,7,1045.6221588281032,1403.5648591008758
48113002227,TX,113,2227,4027,1653,1069,1047,29,117,2,3,107,3270,1203,1009,845,25,105,2,3,78,NA,19000,92785,NA,16230,2,17,418.40240569847015,561.6320471438894
48113002228,TX,113,2228,3175,1271,475,1150,18,80,1,22,158,2173,833,411,721,15,61,1,15,116,NA,19000,92785,NA,16230,2,7,278.03927449014543,373.21909432528184
48113002229,TX,113,2229,1355,64,1241,21,0,18,0,0,11,1176,49,1084,17,0,17,0,0,9,NA,19000,92785,NA,16230,18,7,150.47132388422045,201.98143346826112
48113002230,TX,113,2230,1456,907,296,220,1,6,0,6,20,1011,568,259,166,1,5,0,2,10,NA,19000,92785,NA,16230,18,7,129.35927589026096,173.64220173164287
48113002231,TX,113,2231,2520,213,2113,127,8,32,0,1,26,2153,158,1848,92,7,30,0,0,18,NA,19000,92785,NA,16230,18,7,275.48023836966553,369.78403593296446
48113002232,TX,113,2232,3523,177,3273,23,5,28,0,2,15,3053,122,2870,17,5,24,0,2,13,NA,19000,92785,NA,16230,18,7,390.6368637912628,524.361663587246
48113002233,TX,113,2233,1476,50,1406,2,2,1,0,6,9,1240,40,1184,2,2,1,0,3,8,NA,19000,92785,NA,16230,18,7,158.66023946975625,212.9736203236767
48113002234,TX,113,2234,2276,114,2102,16,4,20,0,0,20,1765,77,1642,13,4,17,0,0,12,NA,19000,92785,NA,16230,18,7,225.83493763235467,303.14390312200754
48113002235,TX,113,2235,1420,227,1091,53,7,16,0,0,26,1177,163,935,46,4,14,0,0,15,NA,19000,92785,NA,16230,18,7,150.59927569024444,202.153186387877
48113002236,TX,113,2236,3488,155,3187,64,8,51,0,6,17,2784,118,2550,52,8,40,0,2,14,NA,19000,92785,NA,16230,18,7,356.21782797080755,478.16012821057734
48113002237,TX,113,2237,1335,64,1210,9,4,29,1,3,15,1062,50,965,9,4,24,0,1,9,NA,19000,92785,NA,16230,18,7,135.8848179974848,182.40160063205212
48113002238,TX,113,2238,2150,246,1840,25,14,11,0,2,12,1791,178,1563,18,12,8,0,2,10,NA,19000,92785,NA,16230,18,7,229.16168458897857,307.6094790320201
48113002239,TX,113,2239,67,1,66,0,0,0,0,0,0,52,1,51,0,0,0,0,0,0,NA,19000,92785,NA,16230,18,7,6.653493913247843,8.931151820025152
48113002240,TX,113,2240,604,32,564,5,1,0,0,0,2,544,27,513,2,1,0,0,0,1,NA,19000,92785,NA,16230,18,7,69.60578247705436,93.43358827103236
48113002241,TX,113,2241,1232,66,1127,9,5,11,0,2,12,1007,50,929,6,5,9,0,0,8,NA,19000,92785,NA,16230,18,7,128.84746866616496,172.9551900531794
48113002242,TX,113,2242,2685,189,2358,60,6,39,0,0,33,2324,139,2077,51,6,30,0,0,21,NA,19000,92785,NA,16230,18,7,297.35999719976894,399.15378518727795
48113002243,TX,113,2243,3430,1504,1103,710,19,17,0,5,72,2444,1006,928,433,14,13,0,0,50,NA,19000,92785,NA,16230,18,7,312.7142139226486,419.7641355411821
48113002244,TX,113,2244,2149,1004,952,131,21,12,4,2,23,1470,583,776,70,12,7,4,2,16,NA,19000,92785,NA,16230,18,7,188.08915485527555,252.47679183532642
48113002245,TX,113,2245,3862,1393,1903,235,24,245,4,0,58,2882,849,1675,132,21,173,3,0,29,NA,19000,92785,NA,16230,18,7,368.7571049611593,494.9919143329325
48113002246,TX,113,2246,5543,1829,1262,1421,15,918,0,3,95,3939,1216,1052,942,8,664,0,1,56,NA,19000,92785,NA,16230,18,7,504.0021639285241,676.5347503669053
48113002247,TX,113,2247,5571,977,2015,2340,24,140,2,0,73,4091,656,1739,1520,19,113,2,0,42,NA,19000,92785,NA,16230,16,7,523.4508384441716,702.6411941485172
48113002248,TX,113,2248,1729,472,1091,115,16,17,1,0,17,1282,271,921,64,10,8,1,0,7,NA,19000,92785,NA,16230,16,7,164.0342153227641,220.18724294754315
48113002249,TX,113,2249,2652,1022,1290,222,27,64,0,0,27,1908,610,1098,120,19,51,0,0,10,NA,19000,92785,NA,16230,18,7,244.13204589378623,327.70457062707675
48113002250,TX,113,2250,2766,1206,1327,162,27,22,0,3,19,1962,708,1102,98,23,18,0,1,12,NA,19000,92785,NA,16230,18,7,251.04144341908207,336.97922828633364
48113002251,TX,113,2251,3285,1086,1950,157,17,29,1,5,40,2526,675,1687,106,10,18,0,3,27,NA,19000,92785,NA,16230,18,7,323.20626201661634,433.84787494968333
48113002252,TX,113,2252,1228,80,1111,11,5,4,1,0,16,983,61,889,10,5,4,1,0,13,NA,19000,92785,NA,16230,18,7,125.77662532158902,168.83311998239856
48113002253,TX,113,2253,982,77,875,14,4,4,0,2,6,814,52,738,12,4,4,0,0,4,NA,19000,92785,NA,16230,18,7,104.15277010353356,139.8068765673168
48113002254,TX,113,2254,1719,173,1466,48,8,14,0,0,10,1411,111,1244,30,5,11,0,0,10,NA,19000,92785,NA,16230,18,7,180.53999829985975,242.3433695779902
48113002255,TX,113,2255,4442,1923,2075,289,33,66,2,0,54,3075,1099,1717,162,18,50,2,0,27,NA,19000,92785,NA,16230,18,7,393.4518035237907,528.1402278187951
48113002256,TX,113,2256,3359,1347,1565,296,11,85,13,0,42,2373,792,1313,175,9,50,7,0,27,NA,19000,92785,NA,16230,18,7,303.62963569494485,407.5696782484555
48113002257,TX,113,2257,551,172,57,318,1,0,0,0,3,311,94,51,163,1,0,0,0,2,NA,19000,92785,NA,16230,18,7,39.79301167346306,53.415158000535044
48113002258,TX,113,2258,5594,1879,877,2004,38,653,3,13,127,3533,1152,709,1168,17,418,1,10,58,NA,19000,92785,NA,16230,18,7,452.0537306827813,606.8030650028627
48113002259,TX,113,2259,1134,219,372,453,1,78,0,0,11,799,133,328,276,1,54,0,0,7,NA,19000,92785,NA,16230,18,31,102.23349301317357,137.23058277307877
48113002260,TX,113,2260,2575,524,140,1866,5,21,0,2,17,1766,364,132,1240,3,14,0,0,13,NA,19000,92785,NA,16230,18,31,225.96288943837868,303.3156560416234
48113002300,TX,113,2300,5201,1031,3785,185,24,96,2,6,72,3736,620,2883,106,22,62,2,5,36,NA,47892,92785,NA,30390,18,7,478.0279473056528,641.6689076848841
48113002301,TX,113,2301,5441,958,3614,654,18,116,4,4,73,3883,602,2705,420,15,91,4,1,45,NA,47892,92785,NA,30390,16,7,496.8368627911803,666.9165868684166
48113002302,TX,113,2302,3436,378,2333,565,13,93,1,2,51,2745,258,1970,405,12,71,1,1,27,NA,47892,92785,NA,30390,16,7,351.22770753587173,471.46176434555855
48113002303,TX,113,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,29000,92785,NA,20340,16,7,0,0
48113002304,TX,113,2304,3920,320,2932,394,17,187,0,3,67,2853,196,2192,272,12,145,0,0,36,NA,47892,92785,41880,30390,16,7,365.0465025864634,490.0110796640723
48113002305,TX,113,2305,4230,333,3199,264,22,354,1,4,53,3030,221,2340,165,16,258,1,2,27,NA,47892,92785,41880,30390,16,7,387.69397225271086,520.411346436081
48113002306,TX,113,2306,2594,264,1726,281,11,254,1,0,57,1724,154,1190,153,7,189,1,0,30,NA,47892,92785,NA,30390,16,7,220.5889135853708,296.10203341775696
48113002307,TX,113,2307,5123,983,3366,592,20,90,2,3,67,3970,668,2726,439,17,72,2,2,44,NA,47892,92785,NA,30390,16,7,507.968669915268,681.8590908749972
48113002308,TX,113,2308,3874,893,2669,207,27,26,0,5,47,2628,531,1931,106,21,19,0,2,18,NA,47892,92785,NA,30390,18,7,336.25734623106405,451.36667275050195
48113002309,TX,113,2309,3266,685,1579,873,17,39,7,7,59,2282,429,1207,564,15,27,6,1,33,NA,47892,92785,NA,30390,18,7,291.9860213467611,391.94016256341143
48113002310,TX,113,2310,2588,427,1951,138,19,33,0,1,19,1880,269,1480,81,13,23,0,1,13,NA,47892,92785,NA,30390,18,7,240.54939532511432,322.8954888778324
48113002311,TX,113,2311,4050,1123,2215,613,20,24,0,0,55,2907,761,1677,403,15,19,0,0,32,NA,47892,92785,NA,30390,18,7,371.95590011175926,499.2857373233292
48113002312,TX,113,2312,1754,151,1485,72,6,16,0,0,24,1402,90,1218,58,4,16,0,0,16,NA,47892,92785,NA,30390,18,7,179.38843204564375,240.79759330144736
48113002313,TX,113,2313,6374,1005,3692,982,27,502,5,15,146,4613,662,2815,670,22,354,5,7,78,NA,47892,92785,NA,30390,16,7,590.2416811886981,792.2962181880006
48113002314,TX,113,2314,4562,474,3276,370,22,333,0,8,79,3175,308,2313,250,13,238,0,5,48,NA,47892,92785,41880,30390,16,7,406.24698412619045,545.3155197803819
48113002315,TX,113,2315,6280,728,4031,897,23,533,7,11,50,4232,385,2939,529,19,327,2,4,27,NA,47892,92785,41880,30390,18,7,541.4920430935551,726.8583558143547
48113002316,TX,113,2316,2935,753,1607,378,20,127,1,2,47,1966,449,1165,212,12,100,0,2,26,NA,47892,92785,NA,30390,18,7,251.55325064317805,337.6662399647971
48113002317,TX,113,2317,1493,290,1004,136,8,35,0,1,19,1107,172,800,92,6,27,0,0,10,NA,47892,92785,NA,30390,18,7,141.64264926856467,190.13048201476622
48113002318,TX,113,2318,3558,553,2131,538,35,211,2,14,74,2444,338,1581,306,22,146,2,8,41,NA,47892,92785,NA,30390,18,7,312.7142139226486,419.7641355411821
48113002319,TX,113,2319,4539,1156,2652,583,26,70,2,0,50,2964,663,1931,280,16,46,1,0,27,NA,47892,92785,NA,30390,18,7,379.24915305512707,509.07565374143365
48113002320,TX,113,2320,3947,506,2977,269,19,102,0,6,68,2780,311,2184,172,13,61,0,3,36,NA,47892,92785,NA,30390,18,7,355.7060207467116,477.47311653211386
48113002321,TX,113,2321,1958,361,1406,159,8,6,0,0,18,1367,216,1047,86,4,5,0,0,9,NA,47892,92785,NA,30390,18,7,174.91011883480385,234.78624111489196
48113002322,TX,113,2322,1240,296,762,143,16,13,0,0,10,821,160,572,66,10,6,0,0,7,NA,47892,92785,NA,30390,18,7,105.04843274570152,141.0091470046279
48113002323,TX,113,2323,3257,1226,276,1681,2,54,3,2,13,1991,722,216,1004,1,38,2,0,8,NA,19000,92785,NA,16230,30,31,254.752045793778,341.96006295519385
48113002324,TX,113,2324,382,187,10,179,0,0,0,4,2,216,108,10,97,0,0,0,0,1,NA,19000,92785,NA,16230,30,31,27.63759010118335,37.098630637027554
48113002325,TX,113,2325,3750,887,1891,728,25,156,7,7,49,2513,536,1403,417,19,106,4,5,23,NA,47892,92785,NA,30390,18,7,321.54288853830445,431.6150869946771
48113002326,TX,113,2326,4987,1133,2957,771,19,35,1,6,65,3327,661,2168,417,15,26,1,3,36,NA,47892,92785,NA,30390,18,7,425.69565864183795,571.4219635619938
48113002327,TX,113,2327,4390,648,2527,1064,15,62,8,4,62,3043,389,1930,635,11,44,6,3,25,NA,47892,92785,NA,30390,18,7,389.3573457310228,522.6441343910873
48113002328,TX,113,2328,5659,788,4085,581,44,57,4,5,95,3912,485,2973,334,30,38,2,0,50,NA,47892,92785,NA,30390,18,7,500.5474651658762,671.8974215372768
48113002329,TX,113,2329,577,75,458,24,3,11,0,0,6,408,46,334,14,3,8,0,0,3,NA,47892,92785,NA,30390,18,7,52.20433685779077,70.07519120327427
48113002330,TX,113,2330,2121,285,1699,102,6,18,0,0,11,1462,172,1217,49,6,13,0,0,5,NA,47892,92785,NA,30390,18,7,187.06554040708357,251.10276847839947
48113002331,TX,113,2331,6328,619,4124,1180,28,273,1,8,95,4136,370,2773,731,21,183,1,3,54,NA,47892,92785,41880,30390,16,7,529.2086697152515,710.3700755312314
48113002332,TX,113,2332,5676,540,3535,1023,18,478,0,24,58,3565,321,2298,587,13,305,0,10,31,NA,47892,92785,41880,30390,16,7,456.1481884755492,612.2991584305705
48113002333,TX,113,2333,5221,509,3481,944,21,203,2,3,58,3353,280,2324,571,11,135,2,0,30,NA,47892,92785,41880,30390,16,7,429.0224055984619,575.8875394720064
48113002334,TX,113,2334,5638,900,3737,782,39,82,4,7,87,3690,529,2582,457,29,52,2,3,36,NA,47892,92785,NA,30390,16,7,472.14216422854884,633.768273382554
48113002335,TX,113,2335,40,2,31,0,0,7,0,0,0,27,2,21,0,0,4,0,0,0,NA,05372,92785,NA,30390,18,7,3.4546987626479186,4.637328829628444
48113002400,TX,113,2400,145,15,123,0,0,7,0,0,0,116,10,100,0,0,6,0,0,0,NA,71156,92785,41880,30390,16,7,14.84240949878365,19.923338675440725
48113002402,TX,113,2402,809,19,769,8,6,4,0,0,3,602,14,572,6,5,2,0,0,3,NA,71156,92785,41880,20340,17,7,77.02698722644618,103.39525760875273
48113002403,TX,113,2403,2079,139,1661,124,14,117,0,0,24,1407,80,1151,75,7,79,0,0,15,NA,71156,92785,41880,30390,16,7,180.02819107576377,241.6563578995267
48113002500,TX,113,2500,5159,537,3855,516,16,168,0,6,61,3446,308,2663,312,12,113,0,5,33,NA,63572,92785,NA,20340,16,5,440.9219235586936,591.8605609962822
48113002501,TX,113,2501,5141,500,3794,570,15,201,4,7,50,3407,291,2581,346,7,144,4,2,32,NA,63572,92785,NA,20340,16,5,435.93180312375773,585.1621971312634
48113002502,TX,113,2502,7106,705,5504,632,43,134,1,10,77,4688,390,3718,402,26,107,1,3,41,NA,63572,92785,NA,20340,17,5,599.8380666404978,805.1776871591906
48113002503,TX,113,2503,5819,541,4346,657,13,180,12,5,65,3764,316,2866,399,10,127,7,1,38,NA,63572,92785,NA,20340,16,5,481.61059787432464,646.4779894341283
48113002504,TX,113,2504,3644,480,2797,230,23,71,3,2,38,2513,311,1975,144,16,50,1,1,15,NA,63572,92785,NA,20340,16,5,321.54288853830445,431.6150869946771
48113002505,TX,113,2505,7326,453,5882,438,21,446,2,14,70,4929,278,4036,266,15,289,2,8,35,NA,63572,92785,NA,20340,16,5,630.6744518922811,846.570140786615
48113002506,TX,113,2506,3600,279,2619,496,27,100,0,5,74,2346,154,1749,319,16,68,0,4,36,NA,63572,92785,NA,20340,16,5,300.17493693229693,402.9323494188271
48113002600,TX,113,2600,2129,143,1842,72,5,39,0,2,26,1524,89,1337,49,2,33,0,0,14,NA,64064,92785,NA,20340,16,5,194.9985523805714,261.7514494945833
48113002601,TX,113,2601,7064,652,5835,314,48,129,0,7,79,4691,395,3929,203,30,87,0,2,45,NA,64064,92785,NA,20340,16,5,600.2219220585698,805.6929459180382
48113003100,TX,113,3100,17358,15992,576,666,26,38,4,14,42,11913,10913,434,477,19,36,3,5,26,NA,19000,92785,NA,16230,30,31,1524.289865163876,2046.092531383839
48113003101,TX,113,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,19000,92785,NA,16230,30,31,0,0
48113003102,TX,113,3102,2961,982,339,1590,3,18,0,2,27,2204,595,332,1237,3,17,0,2,18,NA,19000,92785,NA,16230,30,31,282.00578047688936,378.5434348333738
48113003103,TX,113,3103,2002,309,156,1457,0,63,0,3,14,1523,173,140,1145,0,51,0,2,12,NA,19000,92785,NA,16230,30,31,194.8706005745474,261.57969657496744
48113003104,TX,113,3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,19000,92785,NA,16230,30,31,0,0
48113003105,TX,113,3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,19000,92785,NA,16230,30,31,0,0
48113003106,TX,113,3106,6473,5631,568,201,15,33,2,7,16,4316,3574,505,176,11,31,1,5,13,NA,19000,92785,NA,16230,30,31,552.2399947995709,741.2856010620876
48113003107,TX,113,3107,41,7,2,29,0,0,0,0,3,33,4,2,26,0,0,0,0,1,NA,19000,92785,NA,16230,30,31,4.2224095987919,5.667846347323654
48113003108,TX,113,3108,159,116,24,11,2,5,0,0,1,114,73,24,11,2,3,0,0,1,NA,19000,92785,NA,16230,30,31,14.586505886735656,19.579832836208986
48113003109,TX,113,3109,653,133,414,81,5,10,1,1,8,591,111,391,69,3,9,1,1,6,NA,19000,92785,NA,16230,30,31,75.61951736018221,101.50597549297817
48113003110,TX,113,3110,2082,1233,693,121,9,16,0,2,8,1649,869,653,96,8,14,0,2,7,NA,19000,92785,NA,16230,18,17,210.992528133571,283.2205644465668
48113003111,TX,113,3111,5108,4196,334,299,10,219,1,4,45,3612,2847,310,244,9,165,1,4,32,NA,19000,92785,NA,16230,18,17,462.16192335867714,620.3715456525164
48113003112,TX,113,3112,396,347,38,7,0,1,0,3,0,266,227,33,3,0,1,0,2,0,NA,19000,92785,NA,16230,18,17,34.0351804023832,45.686276617820965
48113003113,TX,113,3113,1160,188,130,818,1,11,0,1,11,826,92,77,645,0,5,0,1,6,NA,19000,92785,NA,16230,30,31,105.6881917758215,141.8679116027072
48113003114,TX,113,3114,6,5,1,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,NA,19000,92785,NA,16230,18,17,0.7677108361439818,1.03051751769521
48113003115,TX,113,3115,1869,747,608,333,28,135,0,2,16,1575,519,592,301,23,124,0,2,14,NA,19000,92785,NA,16230,18,17,201.52409448779522,270.5108483949926
48113003116,TX,113,3116,4204,3216,294,205,8,423,0,6,52,2824,2119,253,131,5,279,0,0,37,NA,19000,92785,NA,16230,18,17,361.33590021176747,485.0302449952121
48113003117,TX,113,3117,5746,2909,2280,269,20,209,4,7,48,4693,1989,2231,215,20,185,4,6,43,NA,19000,92785,NA,16230,18,17,600.4778256706178,806.0364517572699
48113003118,TX,113,3118,2010,390,225,995,3,329,0,10,58,1257,264,181,523,3,240,0,8,38,NA,19000,92785,NA,16230,18,17,160.8354201721642,215.89341995714645
48113003119,TX,113,3119,548,198,7,342,0,0,0,0,1,353,126,6,220,0,0,0,0,1,NA,19000,93675,NA,16230,30,31,45.16698752647093,60.628780624401514
48113003120,TX,113,3120,846,348,1,497,0,0,0,0,0,561,202,1,358,0,0,0,0,0,NA,19000,93675,NA,16230,30,31,71.7809631794623,96.35338790450211
48113003121,TX,113,3121,82,73,0,9,0,0,0,0,0,51,46,0,5,0,0,0,0,0,NA,19000,93675,NA,16230,30,31,6.525542107223846,8.759398900409284
48113003122,TX,113,3122,224,201,0,22,0,0,0,0,1,160,142,0,17,0,0,0,0,1,NA,19000,93675,NA,16230,30,31,20.472288963839517,27.480467138538927
48113003123,TX,113,3123,1727,214,13,1464,7,8,0,9,12,808,64,7,725,3,3,0,2,4,NA,19000,93675,NA,16230,30,31,103.38505926738956,138.7763590496216
48113003124,TX,113,3124,738,693,40,1,2,0,0,1,1,473,433,35,1,2,0,0,1,1,NA,19000,93675,NA,16230,30,31,60.52120424935057,81.23913097830571
48113003125,TX,113,3125,1036,259,4,770,1,0,0,0,2,690,146,4,538,0,0,0,0,2,NA,19000,93675,NA,16230,30,31,88.28674615655792,118.50951453494913
48113003126,TX,113,3126,1170,133,6,1008,0,11,0,0,12,623,74,5,533,0,5,0,0,6,NA,19000,93675,NA,16230,30,31,79.71397515295011,107.00206892068596
48113003127,TX,113,3127,362,181,47,131,0,3,0,0,0,51,47,0,4,0,0,0,0,0,NA,19000,93675,NA,16230,30,31,6.525542107223846,8.759398900409284
48113003128,TX,113,3128,2915,832,20,2047,1,2,0,2,11,2033,457,7,1555,1,1,0,2,10,NA,19000,93675,NA,16230,30,31,260.1260216467859,349.1736855790603
48113003129,TX,113,3129,1813,1406,6,394,3,0,0,0,4,1191,858,6,322,2,0,0,0,3,NA,19000,93675,NA,16230,30,31,152.3906009745804,204.55772726249913
48113003130,TX,113,3130,2646,2489,106,34,13,0,0,0,4,1687,1569,80,30,8,0,0,0,0,NA,19000,93675,NA,16230,30,31,215.8546967624829,289.7471753919698
48113003131,TX,113,3131,1010,707,47,218,2,24,0,0,12,665,440,38,158,2,20,0,0,7,NA,19000,93675,NA,16230,30,31,85.08795100595799,114.21569154455243
48113003132,TX,113,3132,1702,1356,211,70,2,50,2,5,6,1169,861,185,68,1,44,1,3,6,NA,19000,93675,NA,16230,30,31,149.57566124205246,200.77916303095006
48113003200,TX,113,3200,5422,3229,1364,313,30,423,0,6,57,4249,2273,1325,279,25,295,0,4,48,NA,19000,92785,NA,16230,18,17,543.6672237959632,729.7781554478245
