GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,cd_1990,cd_2000,ndv,nrv
2403301-003,MD,033,01-003,6953,825,1627,3335,9,877,7,56,217,5334,569,1424,2424,8,708,7,42,152,NA,06400,90064,00510,6,3,1048.4287839244905,444.6111986315263
2403301-004,MD,033,01-004,6058,518,2825,1967,23,574,4,8,139,4385,331,2160,1357,14,434,4,7,78,NA,06400,90064,00510,6,3,861.8973036199645,365.5080813646874
2403301-005,MD,033,01-005,3265,202,2299,445,9,247,2,2,59,2557,126,1862,326,6,197,2,1,37,NA,06400,90064,00510,6,3,502.5932509364309,213.13663946396937
2403302-001,MD,033,02-001,3899,506,241,2999,10,59,1,3,80,2771,354,212,2087,10,50,1,1,56,NA,07850,90156,00510,5,2,544.6561980230152,230.9744340847318
2403302-002,MD,033,02-002,2393,375,558,1203,11,176,0,7,63,1769,259,473,852,8,133,0,2,42,NA,18850,90156,00510,5,1,347.7072588605969,147.45354525293777
2403302-003,MD,033,02-003,4099,320,860,2652,3,120,0,11,133,2875,227,658,1806,1,94,0,7,82,NA,16550,90156,00510,5,2,565.0980040837852,239.64326885370045
2403302-004,MD,033,02-004,2715,167,718,1723,6,42,7,6,46,1851,105,598,1083,5,33,3,2,22,NA,45400,90156,00510,5,2,363.82483671620395,154.28858805154763
2403302-005,MD,033,02-005,4485,1479,724,2041,11,134,0,12,84,3030,958,581,1333,10,90,0,4,54,NA,24650,90156,00510,5,2,595.5641573474328,252.56316682668253
2403302-006,MD,033,02-006,5032,460,720,3543,22,158,1,19,109,3581,304,644,2415,10,121,1,13,73,NA,86525,90156,00510,5,2,703.8664183040121,298.49132026612216
2403302-007,MD,033,02-007,2567,128,1277,1063,3,50,2,3,41,1920,80,1012,761,2,46,2,0,17,NA,16550,90156,00510,5,2,377.3871888142148,160.04002650403646
2403302-008,MD,033,02-008,6664,921,888,4531,18,156,2,13,135,4809,600,778,3192,15,113,2,9,100,NA,07850,90156,00510,5,2,945.2369744831037,400.8502538843288
2403302-009,MD,033,02-009,4710,319,416,3854,12,40,0,9,60,3268,207,369,2603,9,36,0,5,39,NA,34711,90156,00510,5,2,642.3444442941948,272.4014617787454
2403302-010,MD,033,02-010,3537,312,648,2445,8,74,1,4,45,2497,195,552,1664,6,55,1,3,21,NA,86525,90156,00510,5,2,490.7999012859866,208.13538863571821
2403303-001,MD,033,03-001,1312,25,676,573,6,17,0,2,13,1006,14,559,408,3,11,0,2,9,NA,34712,90248,00510,6,3,197.73516247244797,83.85430555367743
2403303-002,MD,033,03-002,4239,82,731,3291,25,15,5,2,88,3034,56,593,2293,17,15,5,2,53,NA,34712,90248,00510,6,3,596.3503806574624,252.89658354856596
2403303-003,MD,033,03-003,4962,105,1487,3210,11,69,2,10,68,3845,77,1265,2375,8,59,2,9,50,NA,34712,90248,00510,5,2,755.7571567659667,320.49682391042717
2403303-004,MD,033,03-004,4550,71,422,3883,13,70,0,7,84,3109,47,366,2593,9,52,0,2,40,NA,34712,90248,00510,5,2,611.0920677205177,259.14814708387985
2403304-001,MD,033,04-001,2357,12,1820,457,12,20,0,2,34,1811,10,1401,350,12,15,0,2,21,NA,50775,90340,00510,6,3,355.9626036159078,150.95442083271357
2403305-001,MD,033,05-001,5178,132,1797,2785,17,309,3,7,128,3714,87,1404,1903,14,229,3,3,71,NA,00250,90432,00510,6,3,730.0083433624968,309.5774262687455
2403305-002,MD,033,05-002,2292,76,389,1577,8,190,0,3,49,1788,45,348,1207,4,152,0,2,30,NA,29525,90432,00510,5,3,351.44181958323753,149.03727468188396
2403305-003,MD,033,05-003,2950,51,434,2244,11,155,0,3,52,2131,29,378,1575,8,117,0,1,23,NA,30575,90432,00510,5,3,418.8604684182769,177.62775858338628
2403305-004,MD,033,05-004,5532,109,1186,3829,32,230,0,21,125,4119,75,1036,2724,24,182,0,8,70,NA,29525,90432,00510,5,3,809.6134535029952,343.3358693594407
2403305-005,MD,033,05-005,4121,90,916,2672,10,338,2,4,89,3122,59,817,1938,8,255,2,1,42,NA,29525,90432,00510,5,3,613.6472934781139,260.23175143000094
2403305-006,MD,033,05-006,5885,128,740,4500,17,401,4,12,83,4297,85,646,3198,13,297,4,7,47,NA,30575,90432,00510,5,2,844.6003907993131,358.17291348325244
2403305-007,MD,033,05-007,3969,48,747,2763,19,304,3,10,75,3075,37,673,2062,13,236,3,6,45,NA,29525,90432,00510,5,3,604.4091695852659,256.3141049478709
2403305-008,MD,033,05-008,2513,45,1555,754,16,78,1,3,61,1870,32,1226,506,7,58,1,3,37,NA,00250,90432,00510,6,3,367.55939743884466,155.87231748049385
2403306-001,MD,033,06-001,4750,65,608,3916,9,55,3,7,87,3456,38,546,2751,8,50,2,5,56,NA,29000,90524,00510,5,2,679.2969398655866,288.0720477072656
2403306-002,MD,033,06-002,1455,28,263,1111,7,17,5,0,24,1087,17,237,797,7,13,4,0,12,NA,12600,90524,00510,5,2,213.65618450054768,90.60599417181648
2403306-003,MD,033,06-003,6683,116,234,6177,24,28,0,18,86,4670,82,219,4272,16,25,0,8,48,NA,19825,90524,00510,5,2,917.9157144595745,389.2640227988803
2403306-004,MD,033,06-004,5595,121,220,5113,13,32,1,2,93,3721,77,197,3353,10,27,1,1,55,NA,75762,90524,00510,5,2,731.3842341550486,310.16090553204145
2403306-005,MD,033,06-005,2879,11,232,2548,6,34,0,5,43,1915,9,216,1635,4,25,0,3,23,NA,23025,90524,00510,5,2,376.4044096766778,159.62325560168222
2403306-006,MD,033,06-006,4868,85,210,4452,8,46,3,8,56,3682,65,194,3320,6,42,3,7,45,NA,75762,90524,00510,5,2,723.7185568822598,306.91009249367823
2403306-007,MD,033,06-007,5561,95,1113,4073,25,137,3,8,107,4047,71,981,2810,19,102,3,7,54,NA,12600,90524,00510,5,2,795.4614339224621,337.3343683655393
2403306-008,MD,033,06-008,3011,39,149,2756,2,12,0,5,48,2184,27,142,1970,1,12,0,3,29,NA,38975,90524,00510,5,2,429.27792727616935,182.04553014834147
2403306-009,MD,033,06-009,3687,56,187,3368,4,22,0,1,49,2662,36,183,2388,4,17,0,1,33,NA,50750,90524,00510,5,2,523.2316128247083,221.8888284134089
2403306-010,MD,033,06-010,5638,78,270,5156,19,26,1,6,82,3685,54,237,3304,12,22,1,3,52,NA,29000,90524,00510,5,2,724.3082243647821,307.1601550350908
2403306-011,MD,033,06-011,3079,18,311,2680,1,17,0,0,52,2210,12,294,1856,1,13,0,0,34,NA,23025,90524,00510,5,2,434.38837879136184,184.21273884058363
2403306-012,MD,033,06-012,7706,97,354,7072,18,51,1,4,109,5482,68,337,4947,14,44,1,4,67,NA,75762,90524,00510,5,2,1077.5190463955862,456.9476173412124
2403306-013,MD,033,06-013,3225,42,850,2212,9,60,3,4,45,2518,32,788,1595,9,53,3,3,35,NA,12600,90524,00510,5,2,494.92757366364214,209.88582642560615
2403306-014,MD,033,06-014,2302,32,450,1736,5,37,0,3,39,1793,20,415,1298,5,31,0,3,21,NA,12600,90524,00510,5,2,352.4245987207746,149.45404558423823
2403306-015,MD,033,06-015,5323,36,119,5098,10,11,0,5,44,3761,27,104,3582,8,9,0,0,31,NA,75762,90524,00510,5,2,739.2464672553448,313.4950727508756
2403306-016,MD,033,06-016,6001,124,316,5357,32,58,2,7,105,3990,86,287,3482,20,47,2,4,62,NA,75762,90524,00510,5,2,784.2577517545401,332.58318007870076
2403306-017,MD,033,06-017,5590,72,237,5191,5,24,0,5,56,4323,58,227,3977,4,18,0,4,35,NA,38975,90524,00510,5,2,849.7108423145056,360.3401221754946
2403306-018,MD,033,06-018,2079,160,269,1548,14,50,1,3,34,1413,128,233,980,12,38,1,1,20,NA,12600,90524,00510,5,2,277.73338426796124,117.77945700531433
2403306-019,MD,033,06-019,4079,45,145,3785,15,21,1,4,63,2804,35,131,2571,8,15,1,3,40,NA,81250,90524,00510,5,2,551.1425403307595,233.72512204026992
2403306-020,MD,033,06-020,3463,29,238,3120,11,20,0,1,44,2605,18,223,2308,10,18,0,0,28,NA,29000,90524,00510,5,2,512.0279306567862,217.1376401265703
2403306-021,MD,033,06-021,1738,150,141,1393,3,32,0,2,17,1238,97,128,970,3,27,0,0,13,NA,75762,90524,00510,5,2,243.3361144541656,103.19247542291518
2403306-022,MD,033,06-022,3383,47,115,3140,7,24,0,0,50,2357,27,109,2169,5,14,0,0,33,NA,75762,90524,00510,5,2,463.28208543495015,196.4658033697989
2403306-023,MD,033,06-023,2628,55,282,2198,14,21,4,4,50,1923,26,256,1574,6,19,3,4,35,NA,29000,90524,00510,5,2,377.976856296737,160.290089045449
2403307-001,MD,033,07-001,6080,114,1889,3696,8,233,0,20,120,4304,64,1365,2620,5,166,0,13,71,NA,86710,90616,00510,6,2,845.9762815918649,358.7563927465484
2403307-002,MD,033,07-002,2082,64,1776,163,10,32,2,6,29,1548,44,1345,106,9,25,2,2,15,NA,08775,90616,00510,6,3,304.26842098146074,129.0322713688794
2403307-003,MD,033,07-003,2856,82,2452,189,12,52,1,10,58,2116,64,1832,132,5,45,1,3,34,NA,08775,90616,00510,6,3,415.9121310056659,176.37744587632352
2403307-004,MD,033,07-004,2681,54,2241,257,3,76,0,5,45,2080,39,1761,182,3,64,0,0,31,NA,08775,90616,00510,6,3,408.8361212153994,173.37669537937285
2403307-005,MD,033,07-005,3600,120,2685,609,7,104,1,12,62,2692,83,2066,420,7,78,1,4,33,NA,08775,90616,00510,6,3,529.1282876499304,224.38945382753445
2403307-006,MD,033,07-006,2852,51,1453,1223,8,39,1,10,67,2108,27,1144,867,6,30,1,6,27,NA,08775,90616,00510,6,3,414.3396843856067,175.7106124325567
2403307-007,MD,033,07-007,3627,131,1964,1289,24,130,9,9,71,2840,93,1612,967,18,96,9,5,40,NA,08775,90616,00510,6,3,558.218550121026,236.7258725372206
2403307-008,MD,033,07-008,6741,207,3834,2307,22,193,0,15,163,4925,129,2907,1641,14,146,0,7,81,NA,08775,90616,00510,6,3,968.0374504739624,410.51933881894763
2403307-009,MD,033,07-009,3223,57,691,2319,7,100,1,2,46,2139,31,500,1510,4,75,1,0,18,NA,08775,90616,00510,6,3,420.4329150383362,178.29459202715313
2403307-010,MD,033,07-010,6662,189,2988,3059,26,230,2,17,151,4747,121,2182,2178,18,162,2,7,77,NA,08775,90616,00510,6,3,933.0505131776447,395.68229469513597
2403307-011,MD,033,07-011,4928,64,290,4433,4,51,0,6,80,3540,40,233,3168,3,42,0,5,49,NA,43900,90616,00510,5,2,695.8076293762085,295.0737988668172
2403307-012,MD,033,07-012,2965,41,134,2707,7,19,0,4,53,2136,29,125,1927,5,11,0,3,36,NA,43900,90616,00510,5,2,419.843247555814,178.04452948574055
2403308-001,MD,033,08-001,2089,37,1358,621,24,5,1,5,38,1627,23,1064,482,24,5,1,4,24,NA,24200,90708,00510,6,3,319.79633135454554,135.61725162607672
2403309-001,MD,033,09-001,4838,120,887,3555,18,148,1,7,102,3520,86,768,2486,10,114,1,4,51,NA,17900,90800,00510,6,3,691.8765128260604,293.40671525740015
2403309-002,MD,033,09-002,4245,89,883,3062,11,124,0,4,72,3176,62,793,2177,11,91,0,3,39,NA,12600,90800,00510,6,3,624.2613081635137,264.73287717542695
2403309-003,MD,033,09-003,7922,691,4890,1753,44,244,9,30,261,5147,405,3308,1116,31,183,8,9,87,NA,01450,90800,00510,5,2,1011.6728441806061,429.02396688347693
2403309-004,MD,033,09-004,2694,56,587,1927,17,51,0,5,51,2010,37,527,1368,16,42,0,3,17,NA,17900,90800,00510,6,3,395.0772132898812,167.54190274641317
2403309-005,MD,033,09-005,3990,111,616,3048,10,120,4,6,75,2873,70,520,2137,9,94,4,6,33,NA,12600,90800,00510,5,2,564.7048924287703,239.47656049275872
2403309-006,MD,033,09-006,8210,140,1963,5686,33,218,2,16,152,5978,99,1636,3961,27,158,2,8,87,NA,17900,90800,00510,6,3,1175.0107368392585,498.2912908547552
2403309-007,MD,033,09-007,4141,76,509,3369,21,79,0,11,76,2816,44,429,2218,12,63,0,7,43,NA,17900,90800,00510,6,3,553.5012102608484,234.72537220592017
2403309-008,MD,033,09-008,5300,91,826,4153,6,135,0,5,84,4001,65,733,3037,6,108,0,4,48,NA,17900,90800,00510,6,3,786.4198658571216,333.50007606388016
2403309-009,MD,033,09-009,1985,59,985,866,11,31,1,1,31,1528,40,832,605,8,26,1,1,15,NA,68300,90800,00510,6,3,300.33730443131265,127.36518775946234
2403309-010,MD,033,09-010,406,12,149,217,2,16,0,0,10,291,7,115,152,2,12,0,0,3,NA,17900,90800,00510,6,3,57.19774580465444,24.256066517018027
2403309-011,MD,033,09-011,2505,29,703,1633,29,60,0,0,51,1854,18,603,1139,24,42,0,0,28,NA,17900,90800,00510,6,3,364.41450419872615,154.5386505929602
2403310-001,MD,033,10-001,2919,166,770,1744,10,145,0,13,71,2145,112,661,1206,6,110,0,7,43,NA,73650,90892,00510,6,3,421.6122500033806,178.79471710997822
2403310-002,MD,033,10-002,5302,262,2771,1857,20,234,5,2,151,4003,192,2223,1294,15,179,5,1,94,NA,45900,90892,00510,6,3,786.8129775121364,333.66678442482186
2403310-003,MD,033,10-003,3294,296,2001,737,12,170,5,7,66,2654,215,1705,551,8,126,3,5,41,NA,45900,90892,00510,6,3,521.659166204649,221.22199496964205
2403310-004,MD,033,10-004,3663,279,1485,1450,9,345,7,1,87,2773,200,1258,1004,9,250,3,1,48,NA,45900,90892,00510,6,3,545.04930967803,231.1411424456735
2403310-005,MD,033,10-005,4083,140,3355,379,0,148,0,6,55,3090,98,2610,237,0,107,0,3,35,NA,83025,90892,00510,6,3,607.357506997877,257.56441765493366
2403310-006,MD,033,10-006,3675,162,1571,1628,6,181,2,17,108,2719,104,1255,1141,5,141,2,12,59,NA,73650,90892,00510,6,3,534.4352949926302,226.64001670024746
2403310-007,MD,033,10-007,3131,102,1357,1441,2,107,0,6,116,2350,60,1136,1010,2,88,0,2,52,NA,73650,90892,00510,6,3,461.90619464239836,195.88232410650295
2403310-008,MD,033,10-008,3388,178,1327,1640,5,117,1,22,98,2545,113,1117,1142,5,103,1,10,54,NA,73650,90892,00510,6,3,500.234581006342,212.13638929831913
2403310-009,MD,033,10-009,7676,569,2270,4036,20,541,4,29,207,5663,415,1963,2712,14,431,4,18,106,NA,73650,90892,00510,6,3,1113.0956511744264,472.0347240064367
2403310-010,MD,033,10-010,2177,75,944,968,7,143,1,0,39,1591,48,706,691,5,121,1,0,19,NA,73650,90892,00510,6,3,312.72032156427906,132.61650112912605
2403310-011,MD,033,10-011,3286,95,1077,1816,10,221,0,6,61,2396,59,872,1240,6,187,0,1,31,NA,73650,90892,00510,6,3,470.94776270773895,199.71661640816217
2403310-012,MD,033,10-012,4738,198,2036,1806,13,499,4,20,162,3784,140,1766,1370,12,388,4,9,95,NA,45900,90892,00510,6,3,743.767251288015,315.41221890170516
2403310-013,MD,033,10-013,3560,168,2064,1118,10,114,9,9,68,2711,110,1647,804,6,94,5,2,43,NA,45900,90892,00510,6,3,532.862848372571,225.97318325648064
2403311-001,MD,033,11-001,5078,102,2597,2172,50,51,3,3,100,3595,61,1938,1459,38,38,1,3,57,NA,09325,90980,00510,6,3,706.6181998891158,299.6582787927141
2403311-002,MD,033,11-002,7235,157,2422,4250,43,190,6,10,157,5061,92,1839,2866,29,154,5,4,72,NA,68300,90980,00510,6,3,994.7690430149694,421.8555073629836
2403312-001,MD,033,12-001,3022,68,687,1843,12,321,6,13,72,2234,48,599,1270,12,247,6,6,46,NA,59505,91072,00510,5,2,439.1057186515395,186.21323917188408
2403312-002,MD,033,12-002,2620,76,322,2082,3,79,9,5,44,1907,51,307,1449,3,65,9,1,22,NA,28725,91072,00510,5,2,374.8319630566186,158.95642215791537
2403312-003,MD,033,12-003,4626,57,376,4071,11,40,0,4,67,3268,36,342,2816,9,32,0,2,31,NA,50750,91072,00510,5,2,642.3444442941948,272.4014617787454
2403312-004,MD,033,12-004,5994,114,266,5381,5,136,9,6,77,4207,75,254,3700,5,111,8,6,48,NA,59505,91072,00510,5,2,826.9103663236467,350.6710372408757
2403312-005,MD,033,12-005,4436,126,587,3133,12,457,5,11,105,3315,92,536,2246,8,358,5,9,61,NA,29525,91072,00510,5,2,651.5825681870427,276.31910826087545
2403312-006,MD,033,12-006,4948,66,120,4663,14,20,0,0,65,3549,52,114,3311,9,18,0,0,45,NA,59505,91072,00510,5,2,697.5766318237752,295.8239864910549
2403312-007,MD,033,12-007,7927,335,680,6703,15,90,7,19,78,5598,233,616,4599,11,79,4,12,44,NA,77100,91072,00510,5,2,1100.3195223864452,466.6167022758313
2403312-008,MD,033,12-008,2850,32,321,2365,8,61,0,7,56,2124,23,292,1717,6,46,0,2,38,NA,59505,91072,00510,5,2,417.48457762572514,177.0442793200903
2403312-009,MD,033,12-009,6898,103,102,6574,6,26,1,1,85,4518,65,85,4294,4,22,1,1,46,NA,59505,91072,00510,5,2,888.0392286784493,376.5941873673108
2403312-010,MD,033,12-010,3622,66,568,2291,7,595,1,18,76,2728,49,512,1665,5,441,1,9,46,NA,29525,91072,00510,5,2,536.2042974401969,227.39020432448513
2403312-011,MD,033,12-011,5490,77,464,4494,29,306,9,13,98,4019,52,422,3208,24,238,5,9,61,NA,59505,91072,00510,5,2,789.9578707522548,335.0004513123555
2403312-012,MD,033,12-012,4169,67,477,3454,13,82,2,7,67,3221,51,442,2592,7,77,2,5,45,NA,59505,91072,00510,5,2,633.1063204013468,268.4838152966153
2403312-013,MD,033,12-013,4747,37,179,4452,6,14,0,3,56,3550,27,166,3297,4,11,0,3,42,NA,38975,91072,00510,5,2,697.7731876512827,295.9073406715258
2403312-014,MD,033,12-014,2956,89,381,2014,2,412,4,5,49,2263,58,336,1505,2,324,4,5,29,NA,29525,91072,00510,5,2,444.8058376492542,188.63051040553881
2403312-015,MD,033,12-015,3382,102,242,2881,9,77,1,3,67,2401,59,223,2015,9,59,1,2,33,NA,12600,91072,00510,5,2,471.93054184527597,200.13338731051644
2403313-001,MD,033,13-001,3223,22,33,3119,4,2,0,0,43,2218,7,29,2157,3,1,0,0,21,NA,34711,91164,00510,5,2,435.96082541142107,184.87957228435044
2403313-002,MD,033,13-002,4826,81,109,4568,9,11,0,7,41,3195,57,100,2991,6,10,0,3,28,NA,34711,91164,00510,5,2,627.9958688861543,266.31660660437313
2403313-003,MD,033,13-003,4036,52,29,3831,18,33,1,2,70,2350,28,21,2225,15,18,1,2,40,NA,32500,91164,00510,5,2,461.90619464239836,195.88232410650295
2403313-004,MD,033,13-004,3062,25,195,2748,5,41,0,3,45,2251,18,174,1990,3,34,0,2,30,NA,43900,91164,00510,5,2,442.4471677191654,187.63026023988857
2403313-005,MD,033,13-005,3272,40,631,2428,7,88,4,2,72,2478,29,607,1724,6,72,3,1,36,NA,52975,91164,00510,5,2,487.06534056334596,206.55165920677203
2403313-006,MD,033,13-006,3310,54,112,3050,4,32,1,3,54,2432,32,102,2234,3,28,1,3,29,NA,45825,91164,00510,5,2,478.0237724980055,202.71736690511287
2403313-007,MD,033,13-007,9087,309,1393,6982,30,141,6,20,206,5457,174,913,4137,20,99,6,8,100,NA,44817,91164,00510,5,2,1072.6051507079012,454.8637628294411
2403313-008,MD,033,13-008,4516,99,72,4234,13,29,0,0,69,2886,64,58,2685,10,24,0,0,45,NA,34711,91164,00510,5,2,567.2601181863666,240.5601648388798
2403313-009,MD,033,13-009,2889,52,174,2585,6,24,2,9,37,2143,34,155,1893,6,21,1,8,25,NA,45825,91164,00510,5,2,421.21913834836585,178.62800874903652
2403313-010,MD,033,13-010,3518,50,100,3291,5,20,0,3,49,2699,34,93,2511,4,17,0,3,37,NA,44817,91164,00510,5,2,530.5041784424822,224.9729330908304
2403313-011,MD,033,13-011,4831,42,142,4498,10,66,0,15,58,3454,23,122,3202,8,52,0,7,40,NA,44817,91164,00510,5,2,678.9038282105719,287.9053393463239
2403313-012,MD,033,13-012,3447,58,93,3135,13,89,2,8,49,2508,30,83,2278,6,70,2,7,32,NA,44817,91164,00510,5,2,492.96201538856815,209.05228462089764
2403313-013,MD,033,13-013,2419,22,132,2208,4,13,1,1,38,1764,11,111,1607,4,10,0,1,20,NA,52975,91164,00510,5,2,346.72447972305986,147.0367743505835
2403313-014,MD,033,13-014,2088,19,32,1961,6,20,0,6,44,1523,13,23,1437,6,17,0,4,23,NA,32500,91164,00510,5,2,299.35452529377557,126.94841685710807
2403313-015,MD,033,13-015,4742,147,891,3242,12,282,1,12,155,3446,99,737,2292,6,217,1,6,88,NA,52975,91164,00510,5,2,677.3313815905127,287.2385059025571
2403313-016,MD,033,13-016,3159,40,37,3046,2,3,0,0,31,2206,26,25,2138,2,1,0,0,14,NA,13312,91164,00510,5,2,433.60215548133226,183.87932211870023
2403313-017,MD,033,13-017,2844,34,63,2697,5,12,0,6,27,1973,18,54,1863,4,11,0,4,19,NA,34711,91164,00510,5,2,387.8046476721072,164.45779806899162
2403314-001,MD,033,14-001,5866,177,2807,2292,22,418,0,17,133,4085,114,2009,1572,16,296,0,11,67,NA,08775,91256,00510,6,3,802.9305553677435,340.50182722343175
2403314-002,MD,033,14-002,6240,205,1361,4033,21,411,1,12,196,4471,133,1110,2767,17,328,1,6,109,NA,45612,91256,00510,6,3,878.8011047856013,372.6765408851807
2403314-003,MD,033,14-003,2977,76,2510,272,1,63,0,9,46,2264,56,1938,184,1,56,0,7,22,NA,08775,91256,00510,6,3,445.0023934767616,188.71386458600963
2403314-004,MD,033,14-004,2614,63,2224,215,3,47,0,6,56,2006,42,1743,152,2,39,0,2,26,NA,08775,91256,00510,6,3,394.29098997985153,167.20848602452978
2403314-005,MD,033,14-005,2733,88,2302,233,9,40,0,7,54,2069,55,1786,165,7,30,0,3,23,NA,08775,91256,00510,6,3,406.67400711281795,172.45979939419345
2403314-006,MD,033,14-006,2135,82,1849,139,3,32,0,3,27,1590,49,1401,93,1,26,0,3,17,NA,08775,91256,00510,6,3,312.5237657367717,132.5331469486552
2403314-007,MD,033,14-007,1775,32,934,699,1,58,2,6,43,1344,20,768,489,1,40,1,2,23,NA,33400,91256,00510,6,3,264.17103216995037,112.02801855282551
2403314-008,MD,033,14-008,4288,116,1087,2405,10,567,1,10,92,3103,71,885,1628,10,446,1,8,54,NA,33812,91256,00510,6,3,609.9127327554733,258.64802200105476
2403314-009,MD,033,14-009,5580,194,2732,2021,12,462,0,12,147,3990,129,1882,1541,8,349,0,3,78,NA,08775,91256,00510,6,3,784.2577517545401,332.58318007870076
2403314-010,MD,033,14-010,1380,21,783,436,1,94,0,4,41,965,13,564,279,1,73,0,4,31,NA,33400,91256,00510,6,3,189.67637354464443,80.43678415437249
2403315-001,MD,033,15-001,4376,98,1791,2298,14,72,0,7,96,3148,62,1441,1529,10,56,0,2,48,NA,50775,91348,00510,6,3,618.7577449933063,262.3989601222431
2403315-002,MD,033,15-002,9858,173,1558,7847,23,93,0,27,137,7347,121,1332,5717,20,68,0,13,76,NA,34712,91348,00510,5,2,1444.095664696894,612.403163919352
2403315-003,MD,033,15-003,3694,59,1471,1981,21,109,4,3,46,2737,44,1170,1396,17,79,4,3,24,NA,34712,91348,00510,6,3,537.9732998877636,228.14039194872282
2403315-004,MD,033,15-004,3499,88,1224,2027,7,51,1,12,89,2487,59,966,1358,5,42,1,8,48,NA,50775,91348,00510,6,3,488.8343430109126,207.30184683100973
2403316-001,MD,033,16-001,1064,203,421,405,4,18,0,1,12,756,131,332,263,4,13,0,1,12,NA,25425,91440,00510,6,2,148.59620559559707,63.01576043596435
2403316-002,MD,033,16-002,1223,196,468,457,9,57,0,3,33,898,138,366,323,6,44,0,1,20,NA,41250,91440,00510,6,2,176.5071331016484,74.85205406282539
2403316-003,MD,033,16-003,3634,447,1912,1066,19,97,2,5,86,2835,300,1577,805,12,79,2,5,55,NA,41250,91440,00510,6,3,557.235770983489,236.30910163486635
2403316-004,MD,033,16-004,2445,344,1103,814,7,119,3,5,50,1881,223,947,569,7,98,3,3,31,NA,41250,91440,00510,6,3,369.7215115414261,156.7892134656732
2403316-005,MD,033,16-005,5498,1113,1367,2624,14,215,0,19,146,4097,744,1177,1887,10,166,0,14,99,NA,41250,91440,00510,6,2,805.2892252978323,341.50207738908193
2403317-001,MD,033,17-001,3897,463,887,2373,11,67,2,10,84,2979,311,706,1842,8,53,2,4,53,NA,54275,91532,00510,5,1,585.5398101445552,248.31210362266904
2403317-002,MD,033,17-002,2862,562,654,1493,17,61,0,6,69,2044,366,532,1037,12,48,0,4,45,NA,09500,91532,00510,5,1,401.76011142513283,170.37594488242215
2403317-003,MD,033,17-003,1501,451,222,691,1,84,0,5,47,1125,322,195,492,1,72,0,3,40,NA,54275,91532,00510,5,1,221.12530594582898,93.77345302970886
2403317-004,MD,033,17-004,9464,6656,341,1946,11,324,2,28,156,6845,4900,248,1308,6,237,1,20,125,NA,45525,91532,00510,5,1,1345.4246392881773,570.5593653229841
2403317-005,MD,033,17-005,5633,982,401,3951,12,83,0,10,194,4195,663,370,2939,7,73,0,8,135,NA,16875,91532,00510,5,1,824.5516963935579,349.67078707522546
