GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,cd_1990,cd_2000,ndv,nrv
12009068400,12,009,0684,2276,2136,7,66,2,41,0,4,20,1992,1892,4,53,2,30,0,4,7,NA,NA,NA,NA,NA,18,19,528.8596721311475,866.52
12009068500,12,009,0685,5032,4687,43,153,23,60,4,3,59,4535,4247,38,128,20,51,4,3,44,NA,NA,NA,NA,NA,18,19,1204.0053278688524,1972.725
12009068600,12,009,0686,4431,4020,76,170,13,90,2,2,58,3844,3529,59,132,11,75,2,1,35,NA,NA,NA,NA,NA,18,19,470.90428904049986,795.6100993971152
12009069100,12,009,0691,4931,4528,26,173,13,116,4,5,66,3807,3535,19,113,10,90,3,5,32,NA,NA,NA,NA,NA,18,19,466.37165150290923,787.9520417286205
12009069200,12,009,0692,2702,2467,36,118,21,20,1,1,38,2221,2042,29,97,12,17,1,1,22,NA,NA,NA,NA,NA,18,19,272.08075597267174,459.6904346412572
12009069300,12,009,0693,2933,2647,23,144,10,66,0,6,37,2352,2153,14,104,6,45,0,3,27,NA,NA,NA,NA,NA,18,19,288.12874293008736,486.80409827835973
12009069400,12,009,0694,5749,5435,30,128,14,79,2,6,55,4317,4100,22,88,12,63,2,3,27,NA,NA,NA,NA,NA,18,19,528.848547291321,893.5090528348975
12009069500,12,009,0695,3784,3472,48,153,10,55,0,9,37,2902,2691,28,109,6,42,0,5,21,NA,NA,NA,NA,NA,18,19,355.50578740778633,600.6400906478741
12009069600,12,009,0696,1191,1102,17,40,3,15,0,1,13,1041,964,16,30,3,15,0,1,12,NA,NA,NA,NA,NA,18,19,127.52636963869938,215.46048737575362
12009069700,12,009,0697,2545,1908,437,113,15,32,5,0,35,1893,1499,266,80,7,23,2,0,16,NA,NA,NA,NA,NA,18,19,231.89953672051672,391.8027882827104
12009069801,12,009,069801,3327,3071,22,135,4,49,0,1,45,2711,2515,16,101,4,45,0,1,29,NA,NA,NA,NA,NA,18,24,332.10757741643994,561.1079551159155
12009069802,12,009,069802,4338,3826,157,170,28,77,2,2,76,3417,3065,107,123,16,64,2,1,39,NA,NA,NA,NA,NA,18,19,418.595201782359,707.2319744120557
12009069901,12,009,069901,6360,5733,95,268,25,128,3,12,96,4841,4416,70,191,17,99,1,3,44,NA,NA,NA,NA,NA,18,24,593.0404951209833,1001.9637073833076
12009069902,12,009,069902,4591,3109,1075,207,22,82,5,17,74,3565,2578,714,144,18,68,5,3,35,NA,NA,NA,NA,NA,18,24,436.7257519327217,737.8642050860343
12009071100,12,009,0711,2884,2821,4,23,10,9,0,1,16,2432,2383,4,19,6,9,0,1,10,NA,NA,NA,NA,NA,18,24,297.92904030866174,503.3620608048345
12009071200,12,009,0712,5018,4520,160,188,22,43,5,3,77,3593,3293,93,111,18,31,3,1,43,NA,NA,NA,NA,NA,18,24,440.15585601522275,743.6594919703005
12009071301,12,009,071301,3153,2767,98,190,10,49,0,11,28,2293,2047,62,126,6,34,0,6,12,NA,NA,NA,NA,NA,18,19,235.86301796986356,399.6028749236408
12009071321,12,009,071321,10220,8303,801,693,21,209,2,36,155,7569,6221,584,488,17,160,2,17,80,NA,NA,NA,NA,NA,18,19,778.5639699144778,1319.0554558643862
12009071322,12,009,071322,6979,5433,685,596,21,118,2,10,114,4894,3894,427,392,12,97,2,6,64,NA,NA,NA,NA,NA,18,19,503.40759264915494,852.8811469150885
12009071323,12,009,071323,10150,7867,1085,786,41,131,9,39,192,7226,5698,747,524,26,98,6,21,106,NA,NA,NA,NA,NA,18,19,743.2822363062513,1259.2805818570557
12009071332,12,009,071332,5913,4636,550,469,18,45,8,18,169,4009,3221,319,315,11,38,5,9,91,NA,NA,NA,NA,NA,18,19,412.3745482081043,698.6515157299939
12009071333,12,009,071333,12558,9025,1727,1291,28,228,2,37,220,8755,6354,1210,848,17,182,2,13,129,NA,NA,NA,NA,NA,18,19,900.5585356851965,1525.740588729383
12009071334,12,009,071334,6448,5114,534,615,12,65,2,18,88,4605,3690,358,423,11,58,2,10,53,NA,NA,NA,NA,NA,18,19,473.68041768478923,802.5168944715944
12011010101,12,011,010101,5746,5204,46,363,6,66,0,12,49,5156,4713,33,300,6,50,0,11,43,NA,NA,NA,NA,NA,3,22,822.4025277132255,713.1135548460841
12011010102,12,011,010102,3392,2916,54,288,10,26,0,17,81,2746,2379,34,226,9,19,0,13,66,NA,NA,NA,NA,NA,3,22,437.99793271926245,379.7924401876158
12011010200,12,011,0102,6076,4766,292,655,8,91,5,87,172,4925,3941,192,504,8,77,5,65,133,NA,NA,NA,NA,NA,3,22,785.5571080270822,681.1645185447953
12011010301,12,011,010301,8659,5273,2372,710,14,144,3,31,112,7286,4899,1634,540,10,109,3,25,66,NA,NA,NA,NA,NA,22,22,1162.146007936106,1007.7085648969296
12011010303,12,011,010303,6909,3454,2281,773,9,104,1,102,185,5568,3101,1516,627,4,98,1,76,145,NA,NA,NA,NA,NA,4,12,888.1181680192474,770.096251625872
12011010304,12,011,010304,3312,236,2480,285,8,9,6,12,276,2157,223,1562,194,4,7,4,7,156,NA,NA,NA,NA,NA,4,23,344.05008771866324,298.32931299515195
12011010401,12,011,010401,4676,3866,190,444,8,120,0,7,41,3594,3013,119,329,8,93,0,7,25,NA,NA,NA,NA,NA,22,22,573.2573088831134,497.0772141421308
12011010402,12,011,010402,4089,3442,166,293,0,98,3,10,77,3619,3152,119,215,0,70,3,4,56,NA,NA,NA,NA,NA,22,12,577.2449084162457,500.5349020535256
12011010403,12,011,010403,6381,6187,32,106,2,10,0,3,41,6373,6179,32,106,2,10,0,3,41,NA,NA,NA,NA,NA,22,12,1016.5188729861105,881.4338023727878
12011010404,12,011,010404,7502,6309,248,663,11,109,0,43,119,6588,5644,183,529,9,96,0,33,94,NA,NA,NA,NA,NA,22,12,1050.8122289710493,911.169918410784
12011010405,12,011,010405,5838,3971,635,849,8,104,1,113,157,5028,3583,498,648,8,86,1,88,116,NA,NA,NA,NA,NA,22,12,801.9860181035876,695.4101927397422
12011010501,12,011,010501,9949,8445,279,827,9,281,0,19,89,6470,5457,196,577,4,192,0,6,38,NA,NA,NA,NA,NA,22,12,1031.9907591746644,894.8496314690001
12011010502,12,011,010502,2506,2025,112,243,6,64,7,23,26,2006,1650,78,183,5,51,3,16,20,NA,NA,NA,NA,NA,22,22,319.96498653854354,277.44487801032676
12011010601,12,011,010601,4968,4114,187,414,6,180,4,21,42,3337,2772,138,263,2,126,3,11,22,NA,NA,NA,NA,NA,22,22,532.2647856825123,461.5321824129912
12011010602,12,011,010602,8594,6263,613,1202,10,349,2,29,126,5525,4034,393,768,7,245,2,14,62,NA,NA,NA,NA,NA,22,12,881.2594968222597,764.1490284182728
12011010603,12,011,010603,5607,4408,262,615,4,224,0,22,72,3704,2894,181,413,2,161,0,9,44,NA,NA,NA,NA,NA,22,22,590.8027468288959,512.2910409522683
12011010604,12,011,010604,4501,3614,222,446,3,163,0,10,43,2975,2374,153,300,3,116,0,2,27,NA,NA,NA,NA,NA,22,22,474.5243444427552,411.46486145599306
12011010605,12,011,010605,5735,4409,287,640,5,310,1,16,67,3860,3014,185,419,2,194,0,6,40,NA,NA,NA,NA,NA,22,22,615.685367915642,533.8670135193724
12011010606,12,011,010606,4148,2972,356,601,12,122,0,18,67,3009,2183,237,433,10,92,0,14,40,NA,NA,NA,NA,NA,22,22,479.94747980781534,416.16731701549014
12011010607,12,011,010607,5510,3909,518,711,7,216,3,33,113,4096,2989,346,502,4,159,1,19,76,NA,NA,NA,NA,NA,22,22,653.328307508412,566.5075874029404
12011010608,12,011,010608,7927,5408,470,1605,2,240,5,53,144,6101,4331,337,1112,2,185,5,37,92,NA,NA,NA,NA,NA,22,22,973.1337900656301,843.8141578968114
12011010701,12,011,010701,5130,2423,1328,755,19,112,0,117,376,3830,2063,790,544,12,83,0,83,255,NA,NA,NA,NA,NA,4,23,610.9002484758831,529.7177880256986
12011010702,12,011,010702,7690,2090,3897,1035,7,47,1,42,571,5249,1884,2206,725,5,36,0,23,370,NA,NA,NA,NA,NA,4,23,837.2363979764781,725.9761538764732
12011010800,12,011,0108,6507,3993,575,1462,34,162,3,30,248,4749,3090,355,982,25,122,2,21,152,NA,NA,NA,NA,NA,3,22,757.4844073138302,656.8223956485751
12011010900,12,011,0109,5546,5167,27,240,6,48,1,5,52,4755,4448,22,196,6,36,1,4,42,NA,NA,NA,NA,NA,3,22,758.4414312017818,657.6522407473099
12011011000,12,011,0110,2163,2110,3,37,2,4,0,1,6,2094,2041,3,37,2,4,0,1,6,NA,NA,NA,NA,NA,3,22,334.0013368951696,289.6159394584368
12011020101,12,011,020101,6756,4950,427,955,12,191,1,59,161,5586,4233,311,745,9,145,0,45,98,NA,NA,NA,NA,NA,22,12,890.9892396831027,772.5857869220764
12011020102,12,011,020102,6950,4774,721,1103,8,201,4,24,115,5575,4015,495,801,8,157,3,18,78,NA,NA,NA,NA,NA,22,12,889.2346958885245,771.0644042410626
12011020202,12,011,020202,8245,5909,652,1216,10,176,6,40,236,6346,4723,419,880,8,139,3,29,145,NA,NA,NA,NA,NA,22,12,1012.2122654903276,877.6994994284813
12011020204,12,011,020204,5691,4374,399,642,4,153,6,11,102,4770,3786,289,495,4,117,5,9,65,NA,NA,NA,NA,NA,22,12,760.8339909216613,659.7268534941469
12011020205,12,011,020205,5994,3691,844,930,4,280,2,36,207,4569,3004,547,640,3,204,2,23,146,NA,NA,NA,NA,NA,22,12,728.7736906752768,631.9270426865319
12011020206,12,011,020206,4275,3036,317,702,8,117,1,18,76,3089,2247,197,489,5,93,1,10,47,NA,NA,NA,NA,NA,22,12,492.7077983138389,427.23191833195375
12011020207,12,011,020207,5684,4361,384,723,11,89,7,25,84,4859,3907,257,547,4,65,5,14,60,NA,NA,NA,NA,NA,22,12,775.0298452596127,672.0362224587127
12011020208,12,011,020208,5551,4525,348,534,7,59,1,8,69,4963,4152,251,437,5,50,0,8,60,NA,NA,NA,NA,NA,22,12,791.6182593174434,686.4202041701154
12011020302,12,011,020302,6687,4076,877,1260,15,284,7,45,123,5080,3263,593,892,11,211,4,26,80,NA,NA,NA,NA,NA,22,12,810.2802251325031,702.6021835954436
12011020305,12,011,020305,10162,6306,902,2338,19,322,17,78,180,7632,4980,593,1650,13,238,8,43,107,NA,NA,NA,NA,NA,22,12,1217.3343854746581,1055.562965590635
12011020308,12,011,020308,5530,2305,1562,1243,7,151,5,20,237,3620,1595,928,830,2,115,5,10,135,NA,NA,NA,NA,NA,22,12,577.404412397571,500.6732095699815
12011020309,12,011,020309,4790,3593,305,607,4,163,2,15,101,3543,2692,217,430,3,127,2,10,62,NA,NA,NA,NA,NA,22,22,565.1226058355232,490.0235308028852
12011020310,12,011,020310,9414,5607,1498,1595,25,356,16,56,261,6231,3925,864,1025,12,241,12,28,124,NA,NA,NA,NA,NA,22,12,993.8693076379185,861.7941350360647
12011020311,12,011,020311,3298,2333,293,560,3,75,2,0,32,2387,1736,198,373,3,58,1,0,18,NA,NA,NA,NA,NA,22,22,380.73600342348124,330.14004177998504
12011020312,12,011,020312,4799,3270,358,842,7,190,0,41,91,3152,2198,214,540,6,124,0,17,53,NA,NA,NA,NA,NA,22,12,502.75654913733257,435.94529186866896
12011020313,12,011,020313,6134,3600,908,1207,10,221,3,26,159,4199,2643,522,771,8,159,3,12,81,NA,NA,NA,NA,NA,22,22,669.7572175849174,580.7532615978873
12011020314,12,011,020314,5206,3637,353,900,11,212,1,21,71,3773,2680,244,629,7,159,1,11,42,NA,NA,NA,NA,NA,22,12,601.8085215403413,521.8342595877182
12011020315,12,011,020315,5088,3916,327,679,5,105,0,14,42,3572,2840,202,431,3,70,0,7,19,NA,NA,NA,NA,NA,22,12,569.7482212939568,494.0344487801032
12011020316,12,011,020316,4156,2924,273,686,2,205,0,27,39,3011,2146,198,491,2,141,0,11,22,NA,NA,NA,NA,NA,22,12,480.26648777046586,416.44393204840173
12011020317,12,011,020317,3603,2565,263,651,6,77,0,10,31,2470,1807,155,419,5,58,0,6,20,NA,NA,NA,NA,NA,22,12,393.9748338734808,341.6195656458161
12011020318,12,011,020318,7418,5832,323,836,0,327,5,12,83,5105,4033,216,567,0,237,2,5,45,NA,NA,NA,NA,NA,22,12,814.2678246656354,706.0598715068385
12011020319,12,011,020319,6526,5313,281,709,8,117,8,22,68,4536,3742,174,482,4,81,3,14,36,NA,NA,NA,NA,NA,22,12,723.5100592915421,627.3628946434906
12011020320,12,011,020320,5339,3883,362,860,1,129,8,26,70,3847,2841,251,601,1,100,6,12,35,NA,NA,NA,NA,NA,22,12,613.6118161584131,532.0690158054472
12011020321,12,011,020321,2041,1799,25,160,0,39,0,4,14,1399,1223,16,115,0,31,0,3,11,NA,NA,NA,NA,NA,22,12,223.14606987408894,193.4922155216586
12011020322,12,011,020322,3406,2734,132,396,4,108,0,7,25,2393,1951,87,248,3,85,0,4,15,NA,NA,NA,NA,NA,22,12,381.69302731143307,330.9698868787198
12011020404,12,011,020404,6900,2326,2608,1251,22,343,5,59,286,4833,1829,1633,855,16,262,4,39,195,NA,NA,NA,NA,NA,4,23,770.882741745155,668.440227030862
12011020405,12,011,020405,4478,1642,797,1691,11,148,0,34,155,3043,1234,450,1116,8,108,0,21,106,NA,NA,NA,NA,NA,22,23,485.3706151728754,420.8697725749872
12011020406,12,011,020406,6908,4365,820,1372,13,148,3,14,173,5344,3534,560,987,8,110,3,12,130,NA,NA,NA,NA,NA,22,12,852.3892762023811,739.1153679397737
12011020407,12,011,020407,7389,3208,2021,1558,12,244,5,51,290,4891,2266,1209,1021,8,176,2,25,184,NA,NA,NA,NA,NA,22,23,780.1339726620221,676.4620629852981
12011020408,12,011,020408,11227,3344,4475,2545,21,339,3,100,400,7732,2609,2721,1811,20,258,3,59,251,NA,NA,NA,NA,NA,4,23,1233.2847836071876,1069.3937172362146
12011020409,12,011,020409,6973,6167,197,495,8,40,1,7,58,6450,5846,152,371,5,32,1,4,39,NA,NA,NA,NA,NA,22,12,1028.8006795481583,892.0834811398842
12011020410,12,011,020410,6179,4879,357,790,5,77,2,10,59,5474,4493,259,610,4,63,0,7,38,NA,NA,NA,NA,NA,22,12,873.1247937746696,757.0953450790272
12011020411,12,011,020411,5547,4330,280,723,6,96,3,17,92,4745,3887,186,513,4,78,3,14,60,NA,NA,NA,NA,NA,22,12,756.8463913885289,656.269165582752
12011020501,12,011,020501,5186,2181,1327,1217,27,221,4,31,178,3681,1668,833,865,16,163,3,16,117,NA,NA,NA,NA,NA,22,23,587.1341552584141,509.109968073785
12011020502,12,011,020502,7401,3728,1615,1587,11,206,1,23,230,5325,2891,1030,1105,6,147,1,13,132,NA,NA,NA,NA,NA,22,23,849.35870055720045,736.4875251271136
12011030100,12,011,0301,4125,3871,19,162,7,30,0,7,29,3364,3161,12,136,6,26,0,3,20,NA,NA,NA,NA,NA,3,22,536.5713931782952,465.26648535729765
12011030200,12,011,0302,9292,6098,1297,1359,29,112,2,58,337,7026,4883,811,965,21,91,2,36,217,NA,NA,NA,NA,NA,3,22,1120.674972791529,971.7486106184226
12011030301,12,011,030301,3537,1051,1034,871,12,57,1,89,422,2701,892,689,686,10,41,1,68,314,NA,NA,NA,NA,NA,4,23,430.8202535596242,373.568601947105
12011030302,12,011,030302,7225,2247,3422,774,11,52,3,47,669,5166,2028,2120,528,8,31,3,33,415,NA,NA,NA,NA,NA,4,23,823.9975675264784,714.496630010642
12011030401,12,011,030401,3295,24,3164,56,3,4,0,0,44,2218,12,2152,25,1,4,0,0,24,NA,NA,NA,NA,NA,4,23,353.77983057950627,306.7660714989555
12011030402,12,011,030402,4349,66,3587,287,4,21,1,7,376,2735,59,2216,179,4,18,1,2,256,NA,NA,NA,NA,NA,4,23,436.2433889246842,378.27105750660206
12011030500,12,011,0305,3750,990,1739,724,15,32,1,60,189,2568,774,1125,487,9,26,1,40,106,NA,NA,NA,NA,NA,4,23,409.6062240433598,355.17370225848407
12011030600,12,011,0306,6873,1312,5064,364,14,21,2,8,88,5341,1281,3667,283,14,17,2,5,72,NA,NA,NA,NA,NA,4,23,851.9107642584054,738.7004453904065
12011030702,12,011,030702,3239,2618,173,327,4,62,4,4,47,2544,2091,124,241,4,46,3,4,31,NA,NA,NA,NA,NA,22,12,405.7781284915527,351.854321863545
12011030703,12,011,030703,4163,3734,105,237,6,30,0,19,32,3879,3536,80,204,3,23,0,12,21,NA,NA,NA,NA,NA,22,12,618.7159435608227,536.4948563320327
12011030704,12,011,030704,5260,4481,240,378,5,81,2,21,52,4574,4008,165,283,3,58,2,14,41,NA,NA,NA,NA,NA,22,12,729.5712105819033,632.6185802688108
12011030705,12,011,030705,4297,4236,21,31,0,1,0,0,8,4285,4227,18,31,0,1,0,0,8,NA,NA,NA,NA,NA,22,12,683.4745599788928,592.6477080130858
12011030801,12,011,030801,6659,2096,1862,1967,8,37,0,37,652,5067,1992,1215,1348,5,34,0,23,450,NA,NA,NA,NA,NA,4,23,808.2066733752742,700.8041858815183
12011030802,12,011,030802,6659,5866,194,460,4,58,1,9,67,6310,5640,156,399,4,52,0,7,52,NA,NA,NA,NA,NA,22,12,1006.4701221626169,872.7204288360726
12011030901,12,011,030901,8067,6763,348,700,18,78,1,11,148,6581,5645,233,507,16,62,1,7,110,NA,NA,NA,NA,NA,3,22,1049.6957011017723,910.2017657955935
12011030902,12,011,030902,3172,2882,21,178,3,47,0,7,34,2633,2405,19,140,3,35,0,4,27,NA,NA,NA,NA,NA,3,22,419.973982829504,364.1636908281108
12011031000,12,011,0310,7354,5825,607,664,17,79,5,17,140,6136,5038,394,497,16,64,4,14,109,NA,NA,NA,NA,NA,3,22,978.7164294120155,848.6549209727641
12011031100,12,011,0311,6008,5459,53,379,8,34,0,15,60,5187,4744,41,308,7,31,0,11,45,NA,NA,NA,NA,NA,3,22,827.3471511343098,717.4010878562138
12011031201,12,011,031201,6047,5634,27,281,7,39,0,4,55,5809,5434,24,256,7,35,0,4,49,NA,NA,NA,NA,NA,3,22,926.5586275186437,803.4283630917189
12011031202,12,011,031202,6413,5963,27,339,0,24,1,12,47,6152,5742,27,307,0,23,1,12,40,NA,NA,NA,NA,NA,3,22,981.2684931132203,850.867841236057
12011040100,12,011,0401,4025,3697,31,233,3,32,0,8,21,3619,3336,26,199,3,31,0,5,19,NA,NA,NA,NA,NA,3,22,577.2449084162457,500.5349020535256
12011040201,12,011,040201,4629,4150,38,335,4,59,2,11,30,4254,3837,35,298,3,46,1,11,23,NA,NA,NA,NA,NA,3,22,678.5299365578087,588.3601750029561
12011040202,12,011,040202,7680,6601,152,721,9,104,1,19,73,6402,5570,109,564,7,86,1,13,52,NA,NA,NA,NA,NA,3,22,1021.1444884445442,885.4447203500059
12011040300,12,011,0403,4307,3606,86,474,3,63,3,2,70,3606,3071,62,355,3,57,3,2,53,NA,NA,NA,NA,NA,3,22,575.171356659017,498.73690433960036
12011040400,12,011,0404,5540,5052,40,319,7,70,3,3,46,4816,4409,30,274,7,58,3,3,32,NA,NA,NA,NA,NA,3,22,768.171174062625,666.0889992511135
12011040501,12,011,040501,6400,5974,36,327,2,39,0,1,21,6162,5778,34,291,2,39,0,1,17,NA,NA,NA,NA,NA,3,22,982.8635329264732,852.2509164006149
12011040502,12,011,040502,3037,2772,14,179,3,26,0,4,39,2821,2572,14,172,3,23,0,4,33,NA,NA,NA,NA,NA,3,22,449.9607313186596,390.16550392180045
12011040600,12,011,0406,6732,6226,39,335,5,61,1,7,58,5668,5236,37,281,5,54,1,7,47,NA,NA,NA,NA,NA,3,22,904.068566151777,783.9270032714516
12011040700,12,011,0407,6770,5066,673,667,19,128,2,23,192,6013,4582,555,582,18,107,2,20,147,NA,NA,NA,NA,NA,3,21,959.0974397090041,831.6430964487013
12011040801,12,011,040801,5339,1016,3181,290,6,36,2,17,791,3689,913,1946,238,3,27,2,10,550,NA,NA,NA,NA,NA,4,23,588.4101871090164,510.2164282054314
12011040802,12,011,040802,5325,1915,1957,712,22,92,6,30,591,4024,1719,1284,518,12,73,6,19,393,NA,NA,NA,NA,NA,3,21,641.8440208529905,556.5494462181231
12011040901,12,011,040901,4945,217,4155,184,9,16,0,9,355,3229,194,2646,132,5,13,0,5,234,NA,NA,NA,NA,NA,4,23,515.0383556993804,446.5949706357652
12011040902,12,011,040902,3772,168,3143,111,4,18,2,8,318,2505,150,2034,82,3,17,1,5,213,NA,NA,NA,NA,NA,4,23,399.55747321986615,346.4603287217689
12011041000,12,011,0410,2895,17,2821,22,2,6,0,2,25,1908,15,1862,10,2,0,0,0,19,NA,NA,NA,NA,NA,4,23,304.33359636866453,263.89074139765876
12011041100,12,011,0411,3922,25,3820,19,9,1,0,2,46,2626,22,2544,12,7,1,0,1,39,NA,NA,NA,NA,NA,4,23,418.85745496022696,363.19553821292027
12011041200,12,011,0412,4244,35,3904,136,5,15,2,10,137,2852,23,2624,84,4,12,1,3,101,NA,NA,NA,NA,NA,4,23,454.90535473974387,394.45303693193017
12011041300,12,011,0413,7282,71,6988,103,4,15,1,9,91,5048,63,4838,58,2,13,1,1,72,NA,NA,NA,NA,NA,4,23,805.1760977300936,698.1763430688582
12011041400,12,011,0414,3744,97,3539,54,3,12,0,4,35,2308,69,2176,29,1,4,0,4,25,NA,NA,NA,NA,NA,4,23,368.13518889878287,319.21374797997714
12011041500,12,011,0415,3458,22,3240,47,6,5,0,3,135,2126,15,1978,28,2,2,0,3,98,NA,NA,NA,NA,NA,4,23,339.10546429757903,294.04177998502223
12011041600,12,011,0416,5796,215,5283,142,6,14,2,8,126,3647,205,3242,92,5,11,1,4,87,NA,NA,NA,NA,NA,4,23,581.7110198933541,504.407512514288
12011041700,12,011,0417,4160,592,2585,239,5,21,0,24,694,2833,506,1670,169,3,14,0,6,465,NA,NA,NA,NA,NA,4,23,451.8747790945632,391.82519411927
12011041800,12,011,0418,4830,4161,131,368,14,48,1,7,100,4501,3883,123,336,14,46,1,5,93,NA,NA,NA,NA,NA,3,21,717.9274199451568,622.5221315675378
12011041900,12,011,0419,3252,2869,51,268,4,22,0,5,33,3010,2666,50,237,4,19,0,5,29,NA,NA,NA,NA,NA,3,22,480.1069837891406,416.3056245319459
12011042000,12,011,0420,3714,3455,12,190,2,32,2,2,19,3232,3008,11,163,2,28,2,1,17,NA,NA,NA,NA,NA,3,22,515.5168676433562,447.0098931851326
12011042100,12,011,0421,2662,2394,55,137,0,32,0,3,41,2567,2340,37,123,0,28,0,3,36,NA,NA,NA,NA,NA,3,22,409.44672006203456,355.0353947420283
12011042200,12,011,0422,2917,2737,12,129,4,18,0,2,15,2699,2541,9,118,2,17,0,2,10,NA,NA,NA,NA,NA,3,22,430.50124559697355,373.2919869141934
12011042300,12,011,0423,5496,4473,269,552,6,116,3,10,67,4927,4054,225,476,6,99,3,7,57,NA,NA,NA,NA,NA,3,22,785.8761159897329,681.4411335777069
12011042400,12,011,0424,1324,1255,9,44,2,10,0,0,4,1052,1001,8,31,2,6,0,0,4,NA,NA,NA,NA,NA,3,22,167.79818835421125,145.49950731149738
12011042500,12,011,0425,3817,1350,1862,394,4,14,5,6,182,3322,1272,1561,327,4,14,5,5,134,NA,NA,NA,NA,NA,4,21,529.8722259626329,459.45756966615426
12011042600,12,011,0426,5191,3353,1313,337,11,28,1,9,139,4429,3099,915,277,11,25,1,4,97,NA,NA,NA,NA,NA,23,21,706.4431332897354,612.5639903827205
12011042700,12,011,0427,5344,2577,2078,485,4,41,1,22,136,4212,2297,1406,368,2,33,1,11,94,NA,NA,NA,NA,NA,4,23,671.8307693421461,582.5512593118127
12011042800,12,011,0428,7372,1280,4519,1292,15,42,10,20,194,5250,1120,2984,958,12,28,9,8,131,NA,NA,NA,NA,NA,4,23,837.3959019578033,726.1144613929289
12011042900,12,011,0429,6991,592,5720,260,7,57,2,39,314,4706,520,3725,166,2,44,2,25,222,NA,NA,NA,NA,NA,4,23,750.6257361168424,650.8751724409759
12011043000,12,011,0430,8167,4556,1448,1936,11,88,5,7,116,6180,3673,943,1410,8,68,4,2,72,NA,NA,NA,NA,NA,23,21,985.7346045903286,854.7404516968193
12011043100,12,011,0431,4712,3112,236,1224,10,70,5,12,43,3687,2552,146,891,7,53,4,7,27,NA,NA,NA,NA,NA,23,21,588.0911791463659,509.93981317251985
12011043200,12,011,0432,3927,2612,127,1000,12,111,0,7,58,3216,2243,88,740,12,86,0,7,40,NA,NA,NA,NA,NA,23,22,512.9648039421515,444.7969729218399
12011043300,12,011,0433,6884,5030,413,1205,22,114,7,11,82,5698,4300,280,927,19,99,5,7,61,NA,NA,NA,NA,NA,23,21,908.853685591536,788.0762287651256
12011050100,12,011,0501,4123,2420,159,1381,15,51,0,17,80,3013,1828,96,977,8,39,0,10,55,NA,NA,NA,NA,NA,4,22,480.5854957331165,416.7205470813133
12011050202,12,011,050202,9140,4803,2665,1130,26,177,3,28,308,7636,4378,1931,895,16,150,3,22,241,NA,NA,NA,NA,NA,4,23,1217.9724013999594,1056.116195656458
12011050203,12,011,050203,4979,3984,146,771,4,41,0,5,28,4652,3828,110,644,3,40,0,3,24,NA,NA,NA,NA,NA,22,12,742.0125211252764,643.406566552363
12011050204,12,011,050204,6561,4670,572,973,11,126,3,21,185,5331,3894,413,745,9,112,3,18,137,NA,NA,NA,NA,NA,22,12,850.3157244451523,737.3173702258484
12011050301,12,011,050301,7393,816,5771,254,2,70,5,31,444,4960,738,3672,184,1,56,4,13,292,NA,NA,NA,NA,NA,4,23,791.1397473734676,686.0052816207482
12011050303,12,011,050303,5895,2966,2148,491,3,68,2,26,191,5050,2914,1499,396,3,60,2,22,154,NA,NA,NA,NA,NA,4,23,805.4951056927441,698.4529581017697
12011050305,12,011,050305,7653,3052,2925,1314,13,128,4,42,175,6359,2913,2150,1005,11,102,3,34,141,NA,NA,NA,NA,NA,22,21,1014.2858172475565,879.4974971424066
12011050306,12,011,050306,3636,500,2638,163,5,36,5,13,276,2387,478,1576,110,2,22,3,7,189,NA,NA,NA,NA,NA,4,23,380.73600342348124,330.14004177998504
12011050307,12,011,050307,6281,1141,4392,424,11,38,1,23,251,4511,1129,2842,309,5,33,1,11,181,NA,NA,NA,NA,NA,4,23,719.5224597584097,623.9052067320957
12011050308,12,011,050308,3458,59,3149,89,2,54,1,8,96,2139,51,1913,57,1,46,1,6,64,NA,NA,NA,NA,NA,4,23,341.17901605480785,295.8397776989476
12011050400,12,011,0504,7798,5062,1675,775,12,120,5,14,135,6289,4406,1060,598,10,101,4,13,97,NA,NA,NA,NA,NA,3,23,1003.1205385547858,869.815970990501
12011050500,12,011,0505,8911,5559,496,2415,10,167,2,69,193,6760,4406,301,1745,4,128,1,48,127,NA,NA,NA,NA,NA,3,21,1078.246913759,934.9588112411808
12011050600,12,011,0506,7638,5822,441,1041,9,135,13,22,155,6332,4988,296,796,6,112,10,16,108,NA,NA,NA,NA,NA,3,22,1009.9792097517734,875.7631941981001
12011050701,12,011,050701,4032,1657,1102,949,5,69,2,23,225,2972,1392,688,681,2,54,2,10,143,NA,NA,NA,NA,NA,3,23,474.0458324987793,411.04993890662564
12011050702,12,011,050702,6155,2044,1783,1787,17,128,3,27,366,4564,1720,1149,1319,11,107,3,18,237,NA,NA,NA,NA,NA,3,21,727.9761707686504,631.2355051042529
12011050800,12,011,0508,4357,334,3855,89,5,10,0,7,57,3151,322,2705,69,5,9,0,4,37,NA,NA,NA,NA,NA,4,23,502.5970451560073,435.8069843522132
12011050900,12,011,0509,6837,4110,1431,807,16,128,2,20,323,5382,3523,900,606,14,105,1,12,221,NA,NA,NA,NA,NA,3,21,858.4504274927425,744.371053565094
