GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
08041006502,08,041,006502,4494,2421,734,892,31,194,18,8,196,2899,1689,437,518,19,144,12,1,79,NA,NA,NA,NA,NA,NA,NA,3,5,289.34152007312105,570.6931083456374
08041006600,08,041,0066,2536,2332,5,115,9,30,2,1,42,2038,1891,2,82,9,22,2,1,29,NA,NA,NA,NA,NA,NA,NA,3,5,203.40738803346693,401.19784574281096
08041006700,08,041,0067,5696,5200,26,237,48,60,5,15,105,4653,4284,21,174,39,49,4,12,70,NA,NA,NA,NA,NA,NA,NA,3,5,464.40361948955916,915.9831090487238
08041006800,08,041,0068,8243,6996,207,527,49,242,15,15,192,5569,4805,139,317,34,173,9,4,88,NA,NA,NA,NA,NA,NA,NA,3,5,555.8271560149054,1096.3055951627646
08041006900,08,041,0069,8263,7163,252,447,41,207,12,8,133,5154,4508,153,262,32,137,6,4,52,NA,NA,NA,NA,NA,NA,NA,3,5,514.4071039865007,1014.6092723054209
08041007000,08,041,0070,4027,3455,106,182,27,182,0,3,72,2429,2115,60,95,12,120,0,2,25,NA,NA,NA,NA,NA,NA,NA,3,5,242.4320635590241,478.16956197707935
08041007100,08,041,0071,5149,4441,156,297,16,137,2,7,93,3105,2712,94,157,9,95,1,3,34,NA,NA,NA,NA,NA,NA,NA,3,5,309.9018350558954,611.2459818603671
08041007200,08,041,0072,6246,5754,76,221,9,107,4,4,71,4460,4170,55,121,9,74,3,2,26,NA,NA,NA,NA,NA,NA,NA,3,5,445.1408001124938,877.9893974548266
08041007300,08,041,0073,4341,4014,36,147,12,68,2,1,61,2978,2783,26,88,8,49,1,0,23,NA,NA,NA,NA,NA,NA,NA,3,5,297.2263010616607,586.2449384799269
08041007400,08,041,0074,6879,6404,62,204,13,98,0,5,93,4656,4384,40,111,12,68,0,1,40,NA,NA,NA,NA,NA,NA,NA,3,5,464.7030415524151,916.5736848766082
08041007500,08,041,0075,4832,4514,40,151,26,28,1,13,59,3470,3277,26,92,21,17,1,4,32,NA,NA,NA,NA,NA,NA,NA,3,5,346.33151937003447,683.0993742529706
08041007600,08,041,0076,6898,6356,48,243,50,60,4,20,117,4816,4488,32,147,36,45,3,11,54,NA,NA,NA,NA,NA,NA,NA,3,5,480.6722182380651,948.0710623637771
08041007700,08,041,0077,5027,4090,171,398,34,205,3,20,106,4040,3398,135,251,20,166,3,12,55,NA,NA,NA,NA,NA,NA,NA,3,5,403.2217113126626,795.3087815510089
08041007800,08,041,0078,2987,2430,89,233,9,141,8,3,74,2373,1948,79,174,7,111,7,3,44,NA,NA,NA,NA,NA,NA,NA,3,5,236.84285171904662,467.1454798565703
08041007900,08,041,0079,1966,1796,16,76,0,44,1,5,28,1687,1568,13,49,0,38,1,3,15,NA,NA,NA,NA,NA,NA,NA,3,5,168.3750066793222,332.1004738803347
08041008000,08,041,0080,4373,3365,137,537,35,129,7,5,158,3336,2633,94,365,28,114,4,5,93,NA,NA,NA,NA,NA,NA,NA,3,5,332.9573338958026,656.7203206074668
08043978100,08,043,9781,4536,4111,10,319,31,14,0,0,51,3292,3013,8,199,22,10,0,0,40,NA,NA,NA,NA,NA,NA,NA,3,5,416.1606943041948,549.849622008133
08043978200,08,043,9782,3945,3240,11,587,34,6,0,1,66,2914,2442,4,388,28,6,0,1,45,NA,NA,NA,NA,NA,NA,NA,3,5,368.37553560219425,486.7137905624847
08043978300,08,043,9783,5131,4724,10,280,28,20,1,2,66,3811,3555,8,176,23,13,1,0,35,NA,NA,NA,NA,NA,NA,NA,6,5,481.770475696624,636.5361207390628
08043978400,08,043,9784,2349,2047,10,209,26,19,0,0,38,1824,1618,10,143,19,13,0,0,21,NA,NA,NA,NA,NA,NA,NA,3,5,230.58235310171665,304.6554406266205
08043978500,08,043,9785,5852,5301,23,369,34,27,6,4,88,4411,4057,12,245,23,20,2,2,50,NA,NA,NA,NA,NA,NA,NA,6,5,557.6199339537676,736.7517262083458
08043978600,08,043,9786,3574,3100,14,325,33,20,0,6,76,2591,2299,10,197,24,12,0,5,44,NA,NA,NA,NA,NA,NA,NA,3,5,327.5432439070986,432.7643896181873
08043978700,08,043,9787,940,482,201,232,19,6,0,0,0,940,482,201,232,19,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,5,118.8308179361917,157.00444856854344
08043978800,08,043,9788,2621,2341,3,181,28,5,5,0,58,1985,1803,1,115,22,4,1,0,39,NA,NA,NA,NA,NA,NA,NA,3,5,250.93529106738353,331.54662809421137
08043979000,08,043,9790,3145,2920,4,135,16,8,0,0,62,2502,2352,2,84,13,6,0,0,45,NA,NA,NA,NA,NA,NA,NA,3,5,316.29224093228896,417.8990748069103
08043979100,08,043,9791,3636,3323,5,215,26,9,5,0,53,2759,2558,3,136,16,2,2,0,42,NA,NA,NA,NA,NA,NA,NA,3,5,348.7810922190988,460.8247591495865
08043979200,08,043,9792,639,602,3,21,2,2,0,2,7,492,462,3,16,2,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,3,5,62.19655577085778,82.17679648481209
08043979300,08,043,9793,5594,3335,1182,686,240,63,0,7,81,4939,2779,1178,628,236,62,0,5,51,NA,NA,NA,NA,NA,NA,NA,3,5,624.367457220054,824.9414590213148
08043979400,08,043,9794,4183,1882,963,1217,96,25,0,0,0,4181,1882,963,1215,96,25,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,5,528.5443082885292,698.3357441117873
08045951600,08,045,9516,3574,2887,4,613,15,19,0,2,34,2571,2135,3,388,14,12,0,0,19,NA,NA,NA,NA,NA,NA,NA,6,3,327.43791914760266,370.62362895644003
08045951700,08,045,9517,6094,5224,15,675,35,47,6,11,81,4786,4166,13,477,29,35,6,9,51,NA,NA,NA,NA,NA,NA,NA,6,3,609.5363209025384,689.9279222814164
08045951801,08,045,951801,8460,5879,11,2424,23,45,7,4,67,6297,4602,7,1588,15,36,3,3,43,NA,NA,NA,NA,NA,NA,NA,6,3,801.9745534315261,907.7467878408022
08045951802,08,045,951802,2654,2117,5,471,17,14,4,1,25,1951,1613,5,295,13,9,3,1,12,NA,NA,NA,NA,NA,NA,NA,6,3,248.47583829520525,281.24725791287995
08045951900,08,045,9519,7511,6549,11,832,43,17,0,5,54,5299,4716,6,499,33,10,0,3,32,NA,NA,NA,NA,NA,NA,NA,6,3,674.871074898151,763.879661548104
08045952000,08,045,9520,10391,8317,60,1805,55,30,3,4,117,7226,5979,50,1059,41,25,3,3,66,NA,NA,NA,NA,NA,NA,NA,6,3,920.2903165151989,1041.667188968975
08045952100,08,045,9521,5107,4476,22,480,39,11,7,2,70,3780,3407,16,282,24,10,2,2,37,NA,NA,NA,NA,NA,NA,NA,6,3,481.41397680977747,544.907552491382
08047013800,08,047,0138,4757,4377,24,202,33,33,9,11,68,3751,3478,20,148,20,25,7,9,44,NA,NA,NA,NA,NA,NA,NA,5,2,1678,1068
08049000100,08,049,0001,2911,2602,1,253,9,4,5,0,37,2100,1904,1,155,8,2,4,0,26,NA,NA,NA,NA,NA,NA,NA,6,2,383,558
08049000200,08,049,0002,9531,8975,59,290,38,78,5,15,71,7631,7204,49,209,36,66,5,11,51,NA,NA,NA,NA,NA,NA,NA,6,2,1107,1198
08051963600,08,051,9636,3871,3595,15,189,16,25,1,4,26,2946,2780,11,110,6,18,1,2,18,NA,NA,NA,NA,NA,NA,NA,6,3,465.1578947368421,432.24456664048176
08051963700,08,051,9637,5686,5117,35,385,31,26,1,4,87,4827,4399,31,280,26,25,1,4,61,NA,NA,NA,NA,NA,NA,NA,6,3,762.1578947368422,708.2296412673475
08051963800,08,051,9638,3537,3380,4,95,23,14,0,1,20,2992,2860,4,76,23,14,0,1,14,NA,NA,NA,NA,NA,NA,NA,6,3,472.42105263157896,438.99380291524835
08051963900,08,051,9639,862,794,1,31,8,6,1,4,17,692,650,1,17,8,6,0,2,8,NA,NA,NA,NA,NA,NA,NA,6,3,109.26315789473684,101.53198917692241
08053973100,08,053,9731,790,763,0,12,9,2,0,1,3,636,618,0,7,6,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,6,3,117,168
08055980600,08,055,9806,4421,1835,197,2226,62,15,2,10,74,3484,1555,187,1613,53,13,2,9,52,NA,NA,NA,NA,NA,NA,NA,6,3,995.58873692679,640.1814963797265
08055980700,08,055,9807,2401,2019,10,297,18,11,0,2,44,1921,1643,5,219,16,9,0,0,29,NA,NA,NA,NA,NA,NA,NA,6,3,548.9454545454545,352.9818181818182
08055980800,08,055,9808,1040,736,3,240,26,1,3,2,29,810,588,3,178,17,1,2,2,19,NA,NA,NA,NA,NA,NA,NA,6,3,231.46580852775546,148.83668543845536
08057955600,08,057,9556,1577,1452,0,103,10,1,0,0,11,1174,1107,0,50,8,1,0,0,8,NA,NA,NA,NA,NA,NA,NA,6,3,272,480
08059009805,08,059,009805,7003,6372,23,430,17,102,4,5,50,5142,4740,18,271,14,67,3,2,27,NA,NA,NA,NA,NA,NA,NA,1,7,981.6386173475182,1021.2229129595274
08059009806,08,059,009806,3617,3411,8,117,19,40,0,1,21,2765,2619,8,81,15,29,0,0,13,NA,NA,NA,NA,NA,NA,NA,1,7,527.8550713663726,549.1406756773811
08059009807,08,059,009807,1743,1577,6,99,8,14,0,8,31,1352,1242,6,65,6,14,0,3,16,NA,NA,NA,NA,NA,NA,NA,1,7,258.10490288872904,268.5129090473126
08059009808,08,059,009808,5727,5204,23,229,41,122,1,9,98,4405,4052,13,151,26,90,1,6,66,NA,NA,NA,NA,NA,NA,NA,5,6,840.9409003142391,874.8516008531152
08059009815,08,059,009815,4797,4298,20,283,16,123,2,1,54,3469,3139,13,186,10,93,2,0,26,NA,NA,NA,NA,NA,NA,NA,5,7,662.2528906220422,688.958048435745
08059009822,08,059,009822,2261,1931,31,159,9,97,1,0,33,1689,1454,12,117,8,79,0,0,19,NA,NA,NA,NA,NA,NA,NA,5,2,322.4402226176504,335.4425320864726
08059009823,08,059,009823,5087,4405,55,421,18,104,5,6,73,3468,3067,34,242,14,70,2,3,36,NA,NA,NA,NA,NA,NA,NA,5,2,662.0619846287814,688.7594442130769
08059009824,08,059,009824,4813,4134,38,407,36,136,2,4,56,3236,2824,24,246,26,91,1,0,24,NA,NA,NA,NA,NA,NA,NA,5,2,617.7717941922538,642.6832645540705
08059009825,08,059,009825,4156,3250,17,426,21,383,2,5,52,2835,2262,10,278,17,236,2,1,29,NA,NA,NA,NA,NA,NA,NA,5,2,541.2184908946352,563.0429712641502
08059009826,08,059,009826,6392,5165,49,548,10,501,2,5,112,4348,3560,35,349,7,335,2,3,57,NA,NA,NA,NA,NA,NA,NA,5,2,830.0592586983682,863.5311601610318
08059009827,08,059,009827,5813,4608,56,619,27,396,8,0,99,4039,3266,40,383,21,273,6,0,50,NA,NA,NA,NA,NA,NA,NA,5,2,771.069306780752,802.1624553565795
08059009828,08,059,009828,5397,4674,52,473,21,106,0,4,67,3948,3496,33,299,14,74,0,3,29,NA,NA,NA,NA,NA,NA,NA,5,2,753.6968613940106,784.0894710937796
08059009829,08,059,009829,2048,1724,16,197,1,85,1,3,21,1368,1161,9,127,0,54,1,3,13,NA,NA,NA,NA,NA,NA,NA,5,2,261.1593987809033,271.6905766100026
08059009830,08,059,009830,2199,1917,7,187,5,36,0,0,47,1733,1537,6,123,4,26,0,0,37,NA,NA,NA,NA,NA,NA,NA,5,2,330.8400863211297,344.1811178838703
08059009831,08,059,009831,2202,1727,44,226,18,125,0,2,60,1938,1547,38,184,15,108,0,2,44,NA,NA,NA,NA,NA,NA,NA,5,2,369.9758149396131,384.8949835308371
08059009832,08,059,009832,2671,2210,8,326,4,96,0,3,24,1947,1659,7,208,2,59,0,0,12,NA,NA,NA,NA,NA,NA,NA,5,7,371.69396887896113,386.6824215348503
08059009833,08,059,009833,5611,4680,57,578,8,185,5,8,90,4354,3711,41,381,7,146,5,4,59,NA,NA,NA,NA,NA,NA,NA,5,7,831.2046946579336,864.7227854970406
08059009834,08,059,009834,4626,3885,40,508,20,113,3,0,57,3556,3072,29,327,15,79,2,0,32,NA,NA,NA,NA,NA,NA,NA,5,7,678.86171203574,706.2366158078723
08059009835,08,059,009835,3923,3597,25,177,5,69,0,7,43,2889,2677,19,113,5,52,0,4,19,NA,NA,NA,NA,NA,NA,NA,5,7,551.5274145307235,573.7675992882292
08059009836,08,059,009836,3450,3127,11,218,14,42,1,2,35,2446,2262,7,121,7,26,1,2,20,NA,NA,NA,NA,NA,NA,NA,5,7,466.9560595161474,485.78592864624744
08059009837,08,059,009837,1837,1731,9,66,7,11,0,4,9,1286,1218,7,42,5,8,0,4,2,NA,NA,NA,NA,NA,NA,NA,5,2,245.50510733351,255.40503035121594
08059009838,08,059,009838,3970,3621,12,223,3,55,0,6,50,2747,2526,10,140,3,44,0,2,22,NA,NA,NA,NA,NA,NA,NA,5,2,524.4187634876765,545.5657996693548
08059009839,08,059,009839,2730,2461,5,140,5,70,0,0,49,1776,1619,4,82,2,50,0,0,19,NA,NA,NA,NA,NA,NA,NA,5,7,339.0490440313482,352.72109945859995
08059009840,08,059,009840,3809,3470,19,244,6,34,0,0,36,2792,2581,14,144,6,27,0,0,20,NA,NA,NA,NA,NA,NA,NA,5,7,533.0095331844167,554.5029896894206
08059009841,08,059,009841,2309,2111,8,147,5,18,0,0,20,1692,1577,4,87,3,13,0,0,8,NA,NA,NA,NA,NA,NA,NA,5,7,323.0129405974331,336.038344754477
08059009842,08,059,009842,1108,1018,4,54,5,15,0,0,12,821,768,2,34,4,10,0,0,3,NA,NA,NA,NA,NA,NA,NA,1,7,156.7338204671942,163.05406681053523
08059009843,08,059,009843,5303,4881,9,245,26,74,1,3,64,4057,3760,8,166,22,56,1,2,42,NA,NA,NA,NA,NA,NA,NA,1,7,774.5056146594479,805.7373313646058
08059009844,08,059,009844,7504,6834,31,376,35,146,1,12,69,5764,5289,22,261,30,109,1,7,45,NA,NA,NA,NA,NA,NA,NA,1,6,1100.3821451557944,1144.7547394591047
08059009845,08,059,009845,4097,3855,8,111,13,73,3,3,31,3204,3043,8,75,11,58,2,0,7,NA,NA,NA,NA,NA,NA,NA,1,6,611.6628024079051,636.3279294286904
08059009846,08,059,009846,4129,3962,18,78,15,28,0,6,22,2965,2860,10,52,12,18,0,5,8,NA,NA,NA,NA,NA,NA,NA,1,6,566.0362700185515,588.8615202110071
08059009847,08,059,009847,3177,3047,5,71,3,14,2,4,31,2354,2274,5,43,3,10,1,1,17,NA,NA,NA,NA,NA,NA,NA,1,6,449.3927081361451,467.51434016077945
08059009848,08,059,009848,2582,2499,4,33,2,25,0,3,16,1970,1915,4,24,2,19,0,1,5,NA,NA,NA,NA,NA,NA,NA,1,6,376.08480672396166,391.25031865621725
08059009900,08,059,0099,2494,2232,13,123,20,58,3,1,44,2006,1817,11,87,16,45,2,1,27,NA,NA,NA,NA,NA,NA,NA,1,7,382.9574224813539,398.40007067227
08059010000,08,059,0100,3822,2971,90,421,46,210,1,9,74,3321,2656,62,324,36,174,1,7,61,NA,NA,NA,NA,NA,NA,NA,1,7,633.9988036194297,659.5646234808617
08059010100,08,059,0101,4037,3498,48,333,24,35,1,1,97,3215,2852,45,211,15,32,0,0,60,NA,NA,NA,NA,NA,NA,NA,1,7,613.76276833377494,638.5125758780398
08059010205,08,059,010205,2420,2257,10,92,8,34,0,1,18,1840,1732,6,56,6,24,0,0,16,NA,NA,NA,NA,NA,NA,NA,5,7,351.2670276000455,365.4317697093603
08059010206,08,059,010206,4574,3997,33,390,18,67,3,0,66,3371,3000,24,244,16,47,2,0,38,NA,NA,NA,NA,NA,NA,NA,5,7,643.5441032824745,669.4948346142681
08059010208,08,059,010208,5855,4760,34,717,24,224,5,4,87,4284,3580,24,455,20,161,4,2,38,NA,NA,NA,NA,NA,NA,NA,5,7,817.841275129671,850.8204899102715
08059010209,08,059,010209,6616,5183,70,983,29,252,6,3,90,4739,3811,49,639,23,158,4,1,54,NA,NA,NA,NA,NA,NA,NA,5,2,904.7035020633779,941.1854112242709
08059010210,08,059,010210,3696,3270,6,313,16,44,2,2,43,2788,2550,5,170,15,21,2,1,24,NA,NA,NA,NA,NA,NA,NA,5,7,532.2459092113731,553.708572798748
08059010211,08,059,010211,3171,2760,13,291,17,39,1,3,47,2563,2286,7,190,14,36,1,1,28,NA,NA,NA,NA,NA,NA,NA,5,7,489.2920607276719,509.0226226984187
08059010212,08,059,010212,4836,3990,39,615,32,73,2,6,79,3470,2942,20,389,16,56,2,6,39,NA,NA,NA,NA,NA,NA,NA,5,7,662.4437966153031,689.1566526584131
08059010213,08,059,010213,4727,3679,31,748,27,140,1,23,78,3501,2841,16,469,21,101,1,13,39,NA,NA,NA,NA,NA,NA,NA,5,7,668.3618824063908,695.3133835611253
08059010303,08,059,010303,5380,4813,27,365,22,67,3,0,83,4078,3718,16,225,15,53,3,0,48,NA,NA,NA,NA,NA,NA,NA,5,7,778.5146405179268,809.9080200406365
08059010304,08,059,010304,2957,2644,3,226,14,42,3,3,22,2225,2024,3,138,7,34,3,3,13,NA,NA,NA,NA,NA,NA,NA,5,7,424.7658350054897,441.8943954365905
08059010305,08,059,010305,4003,3249,55,479,35,98,2,0,85,2865,2433,32,274,23,53,2,0,48,NA,NA,NA,NA,NA,NA,NA,5,7,546.945670692462,569.0010979441942
08059010306,08,059,010306,2750,2441,12,187,5,75,0,2,28,2132,1932,10,116,5,52,0,2,15,NA,NA,NA,NA,NA,NA,NA,5,7,407.01157763222653,423.4242027284544
08059010307,08,059,010307,4823,4094,44,457,27,66,4,5,126,3607,3148,31,282,19,51,4,2,70,NA,NA,NA,NA,NA,NA,NA,5,7,688.5979176920456,716.365431163947
08059010308,08,059,010308,3991,3547,21,310,10,51,2,1,49,3054,2751,16,199,9,45,2,0,32,NA,NA,NA,NA,NA,NA,NA,5,7,583.0269034187711,606.5372960284708
08059010402,08,059,010402,5601,4467,53,844,37,94,4,7,95,4267,3561,31,523,26,76,2,2,46,NA,NA,NA,NA,NA,NA,NA,5,7,814.5958732442358,847.4442181249133
08059010403,08,059,010403,5707,4492,78,892,49,67,6,3,120,4248,3464,51,578,35,52,5,2,61,NA,NA,NA,NA,NA,NA,NA,5,7,810.9686593722788,843.6707378942187
08059010405,08,059,010405,1977,1370,41,466,31,22,3,2,42,1454,1080,29,280,19,16,2,2,26,NA,NA,NA,NA,NA,NA,NA,5,7,277.57731420134024,288.7705397594619
08059010406,08,059,010406,2192,1665,5,460,17,12,1,1,31,1674,1333,5,293,11,11,1,0,20,NA,NA,NA,NA,NA,NA,NA,5,7,319.57663271873696,332.4634687464506
08059010502,08,059,010502,5356,4608,46,534,25,70,2,2,69,4243,3768,34,336,19,52,2,1,31,NA,NA,NA,NA,NA,NA,NA,5,7,810.0141294059742,842.6777167808781
08059010503,08,059,010503,4884,4256,22,453,21,58,2,6,66,3751,3334,17,294,18,49,2,3,34,NA,NA,NA,NA,NA,NA,NA,5,7,716.0883807216143,744.9644392281577
08059010504,08,059,010504,2968,2765,7,101,9,46,0,12,28,2349,2216,7,64,8,30,0,6,18,NA,NA,NA,NA,NA,NA,NA,1,7,448.4381781698406,466.5213190474388
08059010603,08,059,010603,3544,2858,23,537,21,48,7,2,48,2886,2405,15,368,18,36,7,2,35,NA,NA,NA,NA,NA,NA,NA,5,7,550.9546965509409,573.1717866202249
08059010604,08,059,010604,2482,2017,5,363,11,51,1,4,30,1930,1620,4,236,9,46,1,1,13,NA,NA,NA,NA,NA,NA,NA,5,7,368.4485669935259,383.3061497494921
08059010701,08,059,010701,4182,3514,35,502,37,42,5,2,45,3450,2997,24,340,27,36,4,0,22,NA,NA,NA,NA,NA,NA,NA,5,7,658.6256767500852,685.1845682050505
08059010702,08,059,010702,5423,3435,54,1665,52,81,4,12,120,4211,2868,36,1122,38,65,2,7,73,NA,NA,NA,NA,NA,NA,NA,5,7,803.9051376216257,836.322381655498
08059010801,08,059,010801,2553,2301,11,170,11,24,6,3,27,1973,1824,7,94,6,19,6,3,14,NA,NA,NA,NA,NA,NA,NA,1,7,376.65752470374434,391.84613132422163
08059010803,08,059,010803,2476,2043,43,267,14,61,0,3,45,2058,1747,29,187,12,48,0,2,33,NA,NA,NA,NA,NA,NA,NA,1,7,392.8845341309204,408.7274902510128
08059010804,08,059,010804,1111,985,8,69,17,21,3,1,7,875,801,5,37,7,18,1,1,5,NA,NA,NA,NA,NA,NA,NA,1,7,167.04274410328247,173.77869483461424
08059010901,08,059,010901,5049,4257,63,527,21,69,6,1,105,3838,3347,41,322,14,54,6,1,53,NA,NA,NA,NA,NA,NA,NA,1,7,732.6972021353122,762.2430066002852
08059010902,08,059,010902,2611,2121,34,312,40,47,2,3,52,2091,1749,25,205,30,38,2,2,40,NA,NA,NA,NA,NA,NA,NA,1,7,399.1844319085299,415.2814295990611
08059011000,08,059,0110,5821,4805,89,678,64,68,2,8,107,4461,3820,67,406,44,53,0,5,66,NA,NA,NA,NA,NA,NA,NA,1,7,851.6316359368492,885.9734373225305
08059011100,08,059,0111,6454,4866,158,1140,70,87,3,4,126,5011,3950,106,755,56,68,3,2,71,NA,NA,NA,NA,NA,NA,NA,1,7,956.6299322303412,995.2057597900024
08059011201,08,059,011201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,7,0,0
08059011202,08,059,011202,4657,4058,35,437,19,60,4,5,39,3710,3306,29,278,16,46,4,5,26,NA,NA,NA,NA,NA,NA,NA,1,7,708.2612349979177,736.8216660987645
08059011300,08,059,0113,3325,2353,21,795,30,33,7,9,77,2562,1940,16,495,19,30,4,4,54,NA,NA,NA,NA,NA,NA,NA,1,7,489.10115473441107,508.82401847575056
08059011400,08,059,0114,7090,3970,138,2544,97,135,14,6,186,5509,3368,92,1727,77,113,9,5,118,NA,NA,NA,NA,NA,NA,NA,1,7,1051.7011168742665,1094.1106626787314
08059011550,08,059,011550,6366,4110,130,1812,91,82,6,6,129,4914,3393,97,1207,63,59,6,5,84,NA,NA,NA,NA,NA,NA,NA,1,7,938.1120508840345,975.9411501911937
08059011601,08,059,011601,4132,2445,56,1371,43,114,5,2,96,3024,1960,40,849,30,88,3,0,54,NA,NA,NA,NA,NA,NA,NA,1,7,577.2997236209443,600.579169348427
08059011602,08,059,011602,3900,2412,35,1220,26,119,3,3,82,2939,1957,22,801,16,100,3,1,39,NA,NA,NA,NA,NA,NA,NA,1,7,561.0727141937682,583.6978104216358
08059011701,08,059,011701,4515,3774,44,463,18,161,1,5,49,3599,3074,27,339,14,125,1,2,17,NA,NA,NA,NA,NA,NA,NA,1,7,687.0706697459584,714.776597382602
08059011702,08,059,011702,5551,4581,27,662,32,172,2,2,73,4403,3719,23,466,26,126,2,1,40,NA,NA,NA,NA,NA,NA,NA,1,7,840.5590883277174,874.454392407779
08059011708,08,059,011708,4450,3853,33,430,19,55,2,2,56,3379,2995,22,272,17,39,2,2,30,NA,NA,NA,NA,NA,NA,NA,1,7,645.0713512285618,671.0836683956132
08059011709,08,059,011709,3650,3045,41,381,11,104,2,4,62,2819,2407,28,265,10,73,2,3,31,NA,NA,NA,NA,NA,NA,NA,1,7,538.1639950024609,559.8653037014601
08059011710,08,059,011710,4201,3559,28,434,20,124,1,1,34,3309,2866,21,293,18,92,1,0,18,NA,NA,NA,NA,NA,NA,NA,1,7,631.707931700299,657.1813728088441
08059011711,08,059,011711,4394,3705,74,401,35,100,4,1,74,3318,2897,43,243,21,72,4,0,38,NA,NA,NA,NA,NA,NA,NA,1,7,633.4260856396471,658.9688108128573
08059011712,08,059,011712,4060,3720,19,207,13,52,1,9,39,3199,2959,10,152,9,40,1,4,24,NA,NA,NA,NA,NA,NA,NA,1,7,610.7082724416008,635.3349083153498
08059011720,08,059,011720,5361,4622,60,313,25,263,9,1,68,4019,3534,42,200,19,180,7,0,37,NA,NA,NA,NA,NA,NA,NA,1,7,767.2511869155339,798.1903709032168
08059011721,08,059,011721,2825,2531,10,150,5,95,0,2,32,2237,2027,10,104,5,68,0,1,22,NA,NA,NA,NA,NA,NA,NA,1,7,427.05670692462047,444.27764610860817
08059011722,08,059,011722,6229,5192,87,545,65,140,13,28,159,5230,4494,57,375,51,110,11,25,107,NA,NA,NA,NA,NA,NA,NA,1,7,998.4383447544769,1038.700084554323
08059011723,08,059,011723,3165,2646,46,299,19,95,0,7,53,2587,2201,41,215,16,81,0,6,27,NA,NA,NA,NA,NA,NA,NA,1,7,493.8738045659334,513.7891240424539
08059011724,08,059,011724,3890,3424,18,223,4,164,5,1,51,2553,2264,11,144,4,108,2,0,20,NA,NA,NA,NA,NA,NA,NA,1,7,487.383000795063,507.0365804717374
08059011725,08,059,011725,2001,1789,9,126,4,49,1,0,23,1448,1306,7,85,2,35,0,0,13,NA,NA,NA,NA,NA,NA,NA,1,7,276.4318782417749,287.5789144234531
08059011726,08,059,011726,5683,4993,45,329,21,228,3,3,61,4142,3681,36,222,15,158,2,0,28,NA,NA,NA,NA,NA,NA,NA,1,7,790.732624086624,822.6186902913969
08059011727,08,059,011727,3859,3453,20,256,12,74,0,5,39,2975,2696,17,174,10,57,0,1,20,NA,NA,NA,NA,NA,NA,NA,1,7,567.9453299511604,590.8475624376886
08059011728,08,059,011728,2661,2296,29,213,5,81,2,0,35,2080,1842,17,151,4,45,2,0,19,NA,NA,NA,NA,NA,NA,NA,1,7,397.0844659826601,413.09678314971165
08059011729,08,059,011729,3787,3200,49,364,23,89,1,5,56,3112,2685,40,256,19,71,1,3,37,NA,NA,NA,NA,NA,NA,NA,1,7,594.0994510279029,618.0563409432224
08059011730,08,059,011730,3845,3070,65,507,29,87,2,2,83,2783,2322,41,310,15,54,1,1,39,NA,NA,NA,NA,NA,NA,NA,1,7,531.2913792450687,552.7155516854074
08059011731,08,059,011731,3914,3366,35,259,13,162,2,9,68,3168,2779,27,177,13,113,2,9,48,NA,NA,NA,NA,NA,NA,NA,1,7,604.790186650513,629.1781774126378
08059011801,08,059,011801,7725,5439,85,1698,55,298,4,8,138,6281,4631,67,1210,40,237,4,7,85,NA,NA,NA,NA,NA,NA,NA,1,7,1199.0805436716769,1247.4331225785284
08059011803,08,059,011803,5060,3489,75,1158,24,235,8,15,56,3695,2687,48,715,17,173,5,9,41,NA,NA,NA,NA,NA,NA,NA,1,7,705.3976450990042,733.8426027587425
08059011804,08,059,011804,3657,2697,25,721,15,147,1,13,38,2786,2152,15,468,13,106,1,9,22,NA,NA,NA,NA,NA,NA,NA,1,7,531.8640972248514,553.3113643534118
08059011904,08,059,011904,2080,1679,15,273,13,60,1,3,36,1632,1360,14,182,6,46,1,1,22,NA,NA,NA,NA,NA,NA,NA,1,7,311.55858100177943,324.1220913943891
08059011951,08,059,011951,3026,2229,31,552,11,174,0,4,25,2336,1831,22,332,8,127,0,2,14,NA,NA,NA,NA,NA,NA,NA,1,7,445.956400257449,463.93946415275303
08059012003,08,059,012003,2953,1783,214,604,124,173,3,1,51,2418,1474,194,464,122,133,3,0,28,NA,NA,NA,NA,NA,NA,NA,1,7,461.61069170484234,480.2250104115398
08059012022,08,059,012022,5142,4720,15,243,10,95,4,4,51,3470,3216,13,150,6,62,2,2,19,NA,NA,NA,NA,NA,NA,NA,1,6,662.4437966153031,689.1566526584131
08059012023,08,059,012023,3165,2755,27,240,8,80,5,0,50,2175,1909,18,146,8,57,4,0,33,NA,NA,NA,NA,NA,NA,NA,1,6,415.22053534244503,431.9641843031841
