GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
4900500HP35,UT,005,HP35,1930,34,1862,2,0,9,3,1,19,1136,18,1106,0,0,4,1,1,6,NA,NA,NA,NA,NA,NA,NA,1,3,137.91623937068059,333.3397878913341
4900500HY36,UT,005,HY36,1904,470,1380,3,22,1,8,3,17,1169,261,884,1,10,0,5,1,7,NA,NA,NA,NA,NA,NA,NA,1,3,141.92260900028666,343.0230739832479
4900500HY37,UT,005,HY37,804,52,740,3,0,2,0,0,7,495,26,460,3,0,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,3,60.09554444409058,145.24929137870632
4900500HY38,UT,005,HY38,1385,85,1268,1,8,5,1,0,17,875,50,808,0,7,3,1,0,6,NA,NA,NA,NA,NA,NA,NA,1,3,106.22949775470556,256.7537978916526
4900500HY63,UT,005,HY63,2662,273,2326,5,13,9,3,4,29,1480,130,1322,3,8,5,3,2,7,NA,NA,NA,NA,NA,NA,NA,1,3,179.67960763081626,434.2807095767381
4900500LE39,UT,005,LE39,1209,66,1127,1,1,0,0,0,14,728,45,678,1,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,1,3,88.38294213191503,213.61915984585494
4900500LE40,UT,005,LE40,668,52,607,0,0,2,0,6,1,410,25,381,0,0,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,1,3,49.77610751934775,120.3074938692315
4900500ME41,UT,005,ME41,1528,30,1469,0,11,0,0,3,15,948,15,919,0,4,0,0,2,8,NA,NA,NA,NA,NA,NA,NA,1,3,115.09207299595529,278.1744004586133
4900500MI42,UT,005,MI42,1539,32,1480,0,6,7,0,0,14,935,16,912,0,3,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,113.51380617217109,274.35977260422305
4900500NE43,UT,005,NE43,902,21,865,0,0,16,0,0,0,565,7,550,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,68.59390426446701,165.78959521003853
4900500NI44,UT,005,NI44,2202,88,2086,0,3,9,3,0,13,1357,52,1289,0,2,9,3,0,2,NA,NA,NA,NA,NA,NA,NA,1,3,164.74677537501194,398.1884614159687
4900500NL45,UT,005,NL45,1917,95,1721,13,7,57,1,2,21,1320,50,1203,7,6,41,1,2,10,NA,NA,NA,NA,NA,NA,NA,1,3,160.25478518424154,387.3314436765502
4900500NL46,UT,005,NL46,1579,96,1426,15,2,26,3,0,11,892,52,809,6,2,16,3,0,4,NA,NA,NA,NA,NA,NA,NA,1,3,108.29338513965413,261.7421573935476
4900500NL61,UT,005,NL61,1041,12,998,0,5,13,2,1,10,602,5,580,0,2,9,2,1,3,NA,NA,NA,NA,NA,NA,NA,1,3,73.08589445523744,176.646612949457
4900500NL62,UT,005,NL62,1627,19,1562,2,2,28,2,0,12,1045,3,1013,2,2,18,2,0,5,NA,NA,NA,NA,NA,NA,NA,1,3,126.86837160419121,306.6373929106022
4900500PA47,UT,005,PA47,1376,21,1335,0,1,2,15,0,2,851,7,832,0,1,1,9,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,103.31577438771934,249.7114080066244
4900500PR48,UT,005,PR48,2488,57,2400,2,5,9,4,3,8,1583,30,1538,1,4,4,3,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,192.18433708079874,464.5042994999841
4900500PR49,UT,005,PR49,1889,33,1817,4,6,12,0,1,16,1194,17,1155,3,4,8,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,3,144.95773750756393,350.35889678015224
4900500RH52,UT,005,RH52,1551,35,1484,0,4,12,0,2,14,1036,19,1001,0,3,8,0,0,5,NA,NA,NA,NA,NA,NA,NA,1,3,125.77572534157139,303.9964967037167
4900500RI50,UT,005,RI50,1000,45,949,0,0,1,0,0,5,639,20,616,0,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,3,77.57788464600785,187.50363068887546
4900500RI51,UT,005,RI51,1173,8,1154,4,2,3,0,0,2,734,5,724,0,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,89.11137297366157,215.379757317112
4900500SM53,UT,005,SM53,1811,97,1683,2,3,11,2,0,13,1143,53,1076,0,2,6,2,0,4,NA,NA,NA,NA,NA,NA,NA,1,3,138.76607535271825,335.3938182744673
4900500SM54,UT,005,SM54,1697,88,1580,3,7,15,0,0,4,1097,43,1036,2,5,9,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,3,133.181438899328,321.8959043281633
4900500SM55,UT,005,SM55,1113,31,1074,0,2,0,0,1,5,709,16,690,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,3,86.07624446638428,208.04393452020764
