GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
39017010203,39,017,010203,5328,5253,9,18,14,7,0,3,24,3832,3783,8,11,10,6,0,0,14,NA,NA,52080,04614,60,4,11,1,429,1170
39017010300,39,017,0103,7469,7348,17,35,13,7,1,4,44,5441,5356,16,19,11,5,1,3,30,NA,71444,50162,04615,60,4,11,16,368,628
39017010500,39,017,0105,2543,2357,132,16,16,2,0,0,20,1836,1702,98,10,12,2,0,0,12,NA,55104,69498,04613,60,4,11,16,311.77358490566036,472.68898356664636
39017010600,39,017,0106,4233,4103,32,25,15,11,0,1,46,3093,3008,26,16,14,5,0,1,23,NA,71444,69498,04609,60,4,11,16,525.2264150943396,796.3110164333535
39017010700,39,017,0107,7215,7095,29,27,9,20,1,2,32,5438,5357,23,20,7,12,1,0,18,NA,33012,33250,04615,60,4,11,1,890,2040
39017010800,39,017,0108,6301,6187,12,28,14,9,0,5,46,4669,4595,6,22,11,9,0,1,25,NA,68602,68616,04614,60,4,11,1,449.5879035668969,969.6090511772169
39017010901,39,017,010901,4535,4232,153,62,3,34,2,5,44,3482,3300,101,32,2,24,1,0,22,NA,25970,25970,04610,59,4,11,16,440.7763064683124,1021.3942564437906
39017010902,39,017,010902,8650,8108,279,63,2,142,1,1,54,6145,5778,202,44,2,93,1,0,25,NA,25970,25970,04610,59,4,11,16,777.8777723284835,1802.546727698763
39017010903,39,017,010903,5876,5318,309,69,4,131,1,1,43,4258,3889,206,40,3,100,1,1,18,NA,25970,25970,04610,59,4,11,16,539.0079014767588,1249.022614571413
39017010904,39,017,010904,3805,3585,126,39,4,14,1,4,32,2933,2800,83,23,3,11,1,1,11,NA,25970,25970,04610,59,4,11,16,371.2799847419759,860.3530597787586
39017010906,39,017,010906,6711,5728,572,113,16,170,1,12,99,5109,4412,412,71,14,144,1,1,54,NA,25970,25970,04610,59,4,11,16,646.7335295079288,1498.651136177865
39017010907,39,017,010907,2995,2696,148,41,5,60,0,6,39,2168,1974,102,23,4,40,0,2,23,NA,25970,25970,04610,59,4,11,16,274.4408479101956,635.9513922946978
39017010908,39,017,010908,5325,4475,461,124,6,187,2,7,63,4328,3700,345,86,6,153,2,4,32,NA,25970,25970,04610,59,4,11,16,547.8689989646341,1269.5561004849872
39017010909,39,017,010909,3752,2926,439,127,13,193,0,5,49,3152,2507,331,107,8,170,0,5,24,NA,25970,25970,04610,59,4,11,16,399.00256116832867,924.5935371369408
39017011001,39,017,011001,9451,8808,330,127,13,99,2,3,69,6629,6206,226,78,8,68,1,1,41,NA,33012,25984,04610,59,4,11,16,1047.9805433479826,1556.7423891330404
39017011002,39,017,011002,7240,6879,176,45,8,60,4,2,66,5127,4909,105,31,5,42,4,0,31,NA,33012,25984,04610,59,4,11,16,649.0120974333825,1503.9311754127841
39017011101,39,017,011101,12914,12010,346,141,23,289,1,7,97,8300,7764,217,77,11,190,1,4,36,NA,51310,43050,04611,58,4,11,16,421.05377748748094,1158.9520284490893
39017011104,39,017,011104,8524,7749,244,103,18,312,3,13,82,6182,5647,175,69,9,231,3,8,40,NA,71892,78246,04611,58,4,11,16,472.3935933867218,1441.6149315422372
39017011106,39,017,011106,8739,8136,261,86,12,160,1,3,80,5479,5158,137,53,9,95,1,1,25,NA,84528,43050,04611,58,4,11,16,277.94622251251906,765.0479715509108
39017011107,39,017,011107,5427,3791,937,320,16,211,3,14,135,3988,3033,511,204,12,162,2,4,60,NA,04840,78246,04611,58,4,11,16,304.7404804959958,929.9838801343321
39017011108,39,017,011108,7934,6902,388,133,12,433,1,9,56,5406,4751,248,72,9,302,1,3,20,NA,04840,78246,04611,58,4,11,16,413.09604753293723,1260.6551795401704
39017011109,39,017,011109,4174,3839,97,54,12,98,1,9,64,3134,2925,65,39,6,67,1,4,27,NA,58149,78246,04611,58,4,11,16,239.4826143115474,730.8348747093773
39017011110,39,017,011110,5049,4801,61,38,2,97,0,8,42,3807,3663,35,20,2,68,0,0,19,NA,NA,78246,04611,58,4,11,16,290.90948075432703,887.7754843709636
39017011111,39,017,011111,7096,6530,112,62,21,311,3,4,53,4886,4528,71,43,16,201,2,1,24,NA,48188,78246,04611,58,4,11,16,373.36057866184444,1139.3934900542495
39017011112,39,017,011112,4061,3652,152,46,7,149,2,3,50,2603,2343,108,28,3,101,2,0,18,NA,04840,78246,04611,58,4,11,16,198.9065874451046,607.0080340997158
39017011113,39,017,011113,12615,10672,535,339,18,866,11,27,147,8704,7430,362,239,14,584,9,12,54,NA,84528,78246,04611,58,4,11,16,665.1106174115216,2029.734125548954
39017011200,39,017,0112,5858,5653,60,46,6,45,0,2,46,4448,4320,41,27,6,28,0,1,25,NA,51310,42672,04440,58,4,11,16,507.4124733574275,929.5005096839959
39017011300,39,017,0113,3002,2878,70,19,1,8,0,3,23,2351,2269,55,10,1,6,0,0,10,NA,51310,42672,04440,58,4,11,16,268.1939579279029,491.289500509684
39017011801,39,017,011801,4799,4679,21,51,10,16,0,0,22,3380,3299,12,30,10,13,0,0,16,NA,77322,77322,04609,60,4,11,16,700,1320
39017011802,39,017,011802,4909,4803,25,35,7,7,0,1,31,3546,3489,11,16,6,5,0,0,19,NA,77322,77322,04609,60,4,11,16,380.99494779387,706.6520714045133
39017011900,39,017,0119,1270,1240,16,0,0,1,0,1,12,960,935,15,0,0,1,0,1,8,NA,77322,46340,04612,60,4,11,16,103.14584035028629,191.31020545638262
39017012000,39,017,0120,2583,2535,12,6,5,8,4,0,13,1895,1864,12,5,4,3,1,0,6,NA,NA,46340,04612,60,4,11,16,203.6055911081172,377.6383743123386
39017012100,39,017,0121,3402,3335,7,21,10,1,1,6,21,2506,2457,7,16,7,1,1,4,13,NA,49840,46340,04612,60,4,11,16,269.2536207477265,499.39934882676545
39017012200,39,017,0122,3903,3704,104,21,10,2,0,2,60,2935,2794,72,16,9,2,0,2,40,NA,49840,49840,04440,58,4,11,16,452.448362720403,673.4539931841754
39017012300,39,017,0123,2167,2111,20,17,0,4,0,1,14,1655,1620,13,10,0,3,0,0,9,NA,49840,49840,04440,58,4,11,16,255.12846347607052,379.7500370425248
39017012400,39,017,0124,2409,2325,37,15,0,16,1,0,15,1934,1885,23,11,0,8,1,0,6,NA,49840,49840,04440,58,4,11,16,298.1380352644836,443.76832123277524
39017012500,39,017,0125,5189,4793,261,32,3,44,3,4,49,4006,3760,165,21,2,33,2,2,21,NA,49840,49840,04440,58,4,11,16,617.5496221662469,919.2016002370721
39017012600,39,017,0126,2611,2474,84,8,0,13,1,1,30,2039,1952,60,6,0,9,1,1,10,NA,49840,49840,04440,58,4,11,16,314.32443324937026,467.86122388502
39017012700,39,017,0127,3117,3013,41,21,15,4,0,0,23,2364,2308,23,13,7,4,0,0,9,NA,49840,49840,04440,58,4,11,16,364.42518891687655,542.4344939991109
39017012800,39,017,0128,1411,1266,107,8,0,5,0,0,25,1063,955,82,6,0,4,0,0,16,NA,49840,49840,04440,58,4,11,16,163.86801007556676,243.91195732701144
39017012900,39,017,0129,706,604,86,2,0,3,0,1,10,623,531,79,2,0,2,0,1,8,NA,49840,49840,04440,58,4,11,16,96.03929471032745,142.951222403319
39017013000,39,017,0130,1781,715,975,17,9,0,0,7,58,1272,544,674,11,9,0,0,2,32,NA,49840,49840,04440,58,4,11,16,196.0866498740554,291.8683064157653
39017013100,39,017,0131,2624,1128,1351,40,15,0,0,13,77,1767,780,925,22,10,0,0,2,28,NA,49840,49840,04440,58,4,11,16,272.3939546599496,405.44913320491924
39017013200,39,017,0132,3838,3566,156,28,10,11,0,2,65,2673,2519,95,16,8,8,0,0,27,NA,49840,49840,04440,58,4,11,16,412.0594458438287,613.3364646614313
39017013300,39,017,0133,2248,2163,49,12,0,6,0,0,18,1768,1712,33,10,0,4,0,0,9,NA,49840,49840,04440,58,4,11,16,272.5481108312342,405.6785894206549
39017013400,39,017,0134,2230,2015,133,45,3,9,2,0,23,1796,1639,102,32,2,8,0,0,13,NA,49840,49840,04440,58,4,11,16,276.86448362720404,412.1033634612535
39017013500,39,017,0135,2903,2774,54,22,11,5,1,4,32,2168,2084,38,17,8,5,1,0,15,NA,49840,49840,04440,58,4,11,16,334.21057934508815,497.4610757149207
39017013600,39,017,0136,5173,4425,562,83,9,18,1,9,66,3888,3398,378,55,9,15,1,2,30,NA,49840,49840,04440,58,4,11,16,599.35919395466,892.1257667802638
39017013900,39,017,0139,3173,3128,5,19,6,0,1,0,14,2331,2302,1,12,6,0,1,0,9,NA,49840,49840,04440,58,4,11,16,265.9124270225188,487.11009174311926
39017014000,39,017,0140,2534,1388,1045,28,3,1,0,12,57,1661,980,646,15,3,1,0,2,14,NA,49840,42672,04440,58,4,11,16,189.48114169215089,347.09989806320084
39017014100,39,017,0141,2488,2133,265,38,11,15,3,2,21,1794,1569,162,29,8,12,1,1,12,NA,49840,49840,04440,58,4,11,16,276.5561712846348,411.6444510297822
39019720100,39,019,7201,3405,3333,18,21,4,0,6,1,22,2351,2310,8,12,3,0,3,0,15,NA,70100,03030,04527,57,33,18,18,212,281
39019720200,39,019,7202,3687,3617,6,14,13,9,0,1,27,2773,2727,3,11,10,7,0,0,15,NA,50834,09400,04989,57,33,18,18,478.8086767895879,547.3817787418656
39019720300,39,019,7203,5512,5303,98,33,20,8,0,1,49,4142,3997,63,20,16,5,0,0,41,NA,46998,09400,04617,57,33,18,18,715.1913232104122,817.6182212581344
39019720400,39,019,7204,4293,4215,4,25,20,4,1,4,20,3231,3182,1,16,16,4,0,0,12,NA,21560,51324,04527,57,33,18,18,221,258
39019720500,39,019,7205,5114,5019,15,29,11,4,0,0,36,3963,3906,9,16,7,4,0,0,21,NA,12280,12896,04527,57,33,18,18,715,1092
39019720600,39,019,7206,3551,3475,6,26,21,5,0,0,18,2589,2547,5,11,12,3,0,0,11,NA,01938,42434,04527,57,33,18,18,158,219
39019720700,39,019,7207,3274,3231,6,10,2,3,0,0,22,2535,2503,6,6,2,3,0,0,15,NA,72242,58576,04754,57,33,18,18,204,245
39021010100,39,021,0101,8824,8627,63,35,20,5,0,4,70,6257,6137,46,22,12,5,0,1,34,NA,56770,69078,04620,85,12,10,12,155.23091603053436,359.62999550965424
39021010200,39,021,0102,6992,6864,11,35,23,14,1,0,44,5114,5037,6,17,19,10,1,0,24,NA,69708,39228,04619,85,12,10,12,435,732
39021010300,39,021,0103,5971,5756,97,31,20,17,2,4,44,4488,4348,72,22,14,11,2,0,19,NA,79072,46760,04619,85,12,10,12,299,554
39021010400,39,021,0104,3605,3384,84,55,6,9,0,7,60,2651,2533,49,36,6,6,0,2,19,NA,79072,79086,04494,85,12,10,12,65.76908396946565,152.37000449034576
39021010500,39,021,0105,4326,4022,171,44,6,16,0,5,62,3383,3181,115,28,4,14,0,2,39,NA,79072,79086,04494,85,12,10,12,878.7151649045289,1675.751459681237
39021010600,39,021,0106,3869,3282,415,33,29,18,0,12,80,2954,2539,315,26,22,15,0,3,34,NA,79072,79086,04494,85,12,10,12,767.284835095471,1463.2485403187627
39021010700,39,021,0107,5303,5144,50,36,9,20,2,7,35,3866,3777,37,18,8,7,2,1,16,NA,48706,78274,04548,85,12,10,12,419,624
39023000100,39,023,0001,1056,781,224,16,8,1,0,3,23,848,631,183,15,6,1,0,1,11,NA,74118,74118,04481,73,10,10,15,168.25572388883316,159.3903080164543
39023000200,39,023,0002,1865,421,1332,47,6,1,0,6,52,1223,275,889,27,6,1,0,3,22,NA,74118,74118,04481,73,10,10,15,242.66126216514496,229.87540884920236
39023000300,39,023,0003,1976,1458,401,27,11,3,0,9,67,1331,1003,271,16,7,3,0,4,27,NA,74118,74118,04481,73,10,10,15,264.09005718872277,250.1751178890338
39023000400,39,023,0004,2315,1987,242,32,8,10,0,2,34,1785,1536,195,24,5,8,0,1,16,NA,74118,74118,04481,73,10,10,15,354.1703621952443,335.50907996388077
39023000500,39,023,0005,2197,2036,96,24,1,0,0,5,35,1503,1399,72,13,1,0,0,2,16,NA,74118,74118,04481,73,10,10,15,298.2173974114578,282.5042841376542
39023000600,39,023,0006,2908,2257,522,55,2,4,0,12,56,1965,1552,343,33,2,3,0,5,27,NA,74118,74118,04481,73,10,10,15,389.885020567874,369.3419283635999
39023000700,39,023,0007,2853,2512,213,31,1,40,1,2,53,2601,2308,177,28,0,40,1,2,45,NA,74118,74118,04481,73,10,10,15,516.0768134844989,488.8846593759406
39023000800,39,023,0008,3875,3467,198,75,19,10,0,4,102,2736,2501,115,48,14,7,0,3,48,NA,74118,74118,04481,73,10,10,15,542.8628072639711,514.25929567573
39023000901,39,023,000901,2897,2295,456,30,21,8,0,20,67,2012,1624,308,17,17,6,0,4,36,NA,74118,74118,04481,73,10,10,15,399.21051469850505,378.1760610013043
39023000902,39,023,000902,1354,262,1036,12,4,0,0,2,38,967,174,767,6,3,0,0,1,16,NA,74118,74118,04481,73,10,10,15,191.8670813685161,181.75758001404634
39023001000,39,023,0010,1658,1037,559,11,4,3,0,6,38,1214,763,427,6,2,2,0,0,14,NA,74118,74118,04628,73,10,10,15,302.3403384279476,515.8837336244542
39023001101,39,023,001101,1524,428,993,21,2,1,0,4,75,1054,333,672,12,2,1,0,1,33,NA,74118,74118,04481,73,10,10,15,209.12916624862044,198.1101234072439
39023001102,39,023,001102,3127,1020,1961,34,8,4,0,12,88,2303,839,1394,23,7,4,0,4,32,NA,74118,74118,04481,73,10,10,15,456.94921240092305,432.8724992475168
39023001200,39,023,0012,5002,2794,1938,56,26,2,1,17,168,3351,2000,1229,35,18,2,1,8,58,NA,74118,74118,04481,73,10,10,15,664.8878900371225,629.8548610414367
39023001300,39,023,0013,4352,4024,197,63,7,7,0,11,43,3253,3073,111,27,7,4,0,6,25,NA,74118,74118,04481,73,10,10,15,645.4432427009131,611.4347546904786
39023001400,39,023,0014,3769,3355,295,37,20,13,0,2,47,2966,2644,242,28,10,12,0,2,28,NA,74118,74118,04481,73,10,10,15,588.4982040734424,557.4901575198154
39023001500,39,023,0015,4527,4328,63,51,17,5,1,6,56,3305,3191,44,30,11,4,1,0,24,NA,74118,74118,04481,73,10,10,15,655.7608106752283,621.2086886726196
39023001600,39,023,0016,3986,3804,80,26,9,17,0,1,49,3016,2906,57,17,6,10,0,0,20,NA,74118,74119,04628,73,10,10,15,751.1189956331878,1281.6353711790393
39023001700,39,023,0017,2789,2413,256,28,7,16,0,7,62,1985,1768,156,14,7,10,0,2,28,NA,74118,74118,04481,73,10,10,15,393.8533159426106,373.1011337413465
39023001800,39,023,0018,3771,3447,230,26,5,17,0,5,41,2809,2585,172,18,4,10,0,1,19,NA,74118,74118,04481,73,10,10,15,557.3470853817598,527.9803953045049
39023001900,39,023,0019,3002,2825,87,30,3,18,0,1,38,2341,2245,51,17,1,14,0,1,12,NA,74118,74118,04481,73,10,10,15,464.4889736129227,440.0149894652353
39023002000,39,023,0020,2221,2146,13,1,12,28,0,0,21,1666,1614,9,1,10,21,0,0,11,NA,74118,74119,04628,73,10,10,15,414.90856986899564,707.9590611353711
39023002100,39,023,0021,1786,1627,112,8,9,6,0,0,24,1432,1318,85,5,7,4,0,0,13,NA,74118,74118,04628,73,10,10,15,356.632096069869,608.5218340611355
39023002200,39,023,0022,4714,4467,124,26,15,22,1,4,55,3520,3350,103,12,12,13,0,0,30,NA,74118,74119,04628,73,10,10,15,698.419985953647,661.6201464833953
39023002301,39,023,002301,3134,3043,23,22,9,2,0,0,35,2287,2222,18,15,8,2,0,0,22,NA,12560,63226,04625,73,10,10,15,375,547
39023002302,39,023,002302,4337,4205,73,19,1,9,0,0,30,3279,3202,40,13,1,7,0,0,16,NA,56938,51912,04625,73,10,10,15,532.2989781021898,841.2110948905109
39023002401,39,023,002401,8835,8324,249,62,5,129,1,1,64,6996,6663,170,40,5,90,1,0,27,NA,74118,51912,04625,73,10,10,15,1135.7010218978103,1794.788905109489
39023002402,39,023,002402,7488,6648,476,53,7,181,10,6,107,5977,5422,330,34,7,123,8,1,52,NA,74118,74118,04481,73,10,10,15,1185.9250727400422,1123.4385271395606
39023002500,39,023,0025,3373,3229,51,27,5,28,1,5,27,2652,2551,43,17,3,18,1,2,17,NA,42210,29862,04626,73,10,10,15,483.36487907465823,789.186119873817
39023002601,39,023,002601,3969,3864,3,27,5,12,0,0,58,2957,2884,2,18,3,11,0,0,39,NA,56588,62610,04626,73,10,10,15,222.89780611288205,427.4980311269454
39023002602,39,023,002602,4073,3980,20,15,7,4,10,3,34,3054,3003,14,7,4,3,7,0,16,NA,77308,29862,04626,73,10,10,15,556.6351209253418,908.813880126183
39023002701,39,023,002701,3336,3214,12,55,9,10,0,0,36,2376,2301,5,36,7,7,0,0,20,NA,54334,06054,04624,74,10,10,15,179.10219388711795,343.5019688730546
39023002702,39,023,002702,2762,2597,8,121,3,10,1,0,22,2091,1974,5,85,3,7,1,0,16,NA,54334,06054,04624,74,10,10,15,430.65128509627624,600.2157943845958
39023002800,39,023,0028,4456,4262,16,111,6,14,1,1,45,3379,3236,12,89,4,11,0,1,26,NA,22288,06054,04624,74,10,10,15,695.9209432521842,969.9326490796504
39023002901,39,023,002901,3901,3720,17,65,15,10,0,1,73,2740,2628,8,40,13,9,0,0,42,NA,59920,06054,04624,74,10,10,15,564.3158876919161,786.5094579692934
39023002902,39,023,002902,4699,4437,24,165,9,13,0,7,44,3579,3424,19,90,8,10,0,2,26,NA,19596,06054,04624,74,10,10,15,737.1118839596235,1027.3420985664604
39023003001,39,023,003001,3313,3127,36,74,6,20,2,2,46,2605,2466,31,57,5,17,2,0,27,NA,35868,46788,04623,74,10,10,15,431.43424975157336,659.8067792867396
39023003002,39,023,003002,4298,4164,31,37,14,21,0,0,31,3259,3167,26,23,13,15,0,0,15,NA,74118,46788,04623,74,10,10,15,539.7482610135806,825.4550071767693
39023003101,39,023,003101,2578,2489,20,22,2,16,0,6,23,1958,1892,13,18,1,14,0,3,17,NA,32207,46788,04623,74,10,10,15,324.27956276912886,495.93154466158774
39023003102,39,023,003102,1586,1532,2,14,9,12,0,1,16,1235,1193,1,9,8,12,0,0,12,NA,25452,46788,04623,74,10,10,15,204.5379264657171,312.8066688749034
39023003200,39,023,0032,2736,2572,110,17,2,4,0,3,28,2138,2010,92,13,2,3,0,0,18,NA,16056,31703,04627,74,10,10,15,383,646
39023003301,39,023,003301,3548,3446,27,21,8,7,0,2,37,2638,2578,18,13,7,3,0,2,17,NA,73796,33586,04625,74,10,10,15,435,673
39023003302,39,023,003302,2796,2704,41,5,6,13,1,8,18,2003,1939,32,4,5,9,1,3,10,NA,73124,46354,04627,74,10,10,15,448,809
39025040101,39,025,040101,4680,4561,33,28,11,3,0,1,43,3425,3343,25,15,8,3,0,1,30,NA,NA,37716,04632,72,14,5,7,214,449
39025040102,39,025,040102,2921,2868,16,8,2,1,0,1,25,2064,2032,10,3,2,0,0,0,17,NA,55664,82110,04632,72,14,5,7,338,692
39025040202,39,025,040202,2159,2115,1,20,3,6,0,1,13,1590,1565,1,10,3,4,0,1,6,NA,NA,31010,04634,71,14,5,7,176.59466068881193,340.5522722641125
39025040203,39,025,040203,5078,4990,8,35,4,10,0,0,31,3745,3690,6,21,3,8,0,0,17,NA,NA,31010,04634,71,14,5,7,415.941512125535,802.1184022824536
39025040204,39,025,040204,6481,6293,56,42,25,13,0,6,46,4479,4371,35,23,18,8,0,1,23,NA,NA,31010,04634,71,14,5,7,497.46382718565314,959.3293254534339
39025040300,39,025,0403,11126,10732,62,113,11,103,0,7,98,7308,7073,41,68,10,71,0,4,41,NA,45108,49322,04427,71,14,5,7,729.9877379799935,1748.9835430784124
39025040401,39,025,040401,3778,3538,149,39,4,17,0,3,28,2705,2580,72,23,3,11,0,3,13,NA,50176,49322,04550,71,14,5,7,270.19934745975405,647.3728084328278
39025040402,39,025,040402,8298,7933,103,92,16,100,1,10,43,6115,5871,82,62,13,67,1,1,18,NA,53270,49322,04550,71,14,5,7,610.8203363092036,1463.4693987307733
39025040500,39,025,0405,5050,4861,98,30,6,15,1,7,32,4047,3918,63,22,5,11,1,1,26,NA,50176,50176,04550,71,14,5,7,749,836
39025040600,39,025,0406,5428,5274,56,49,6,26,0,0,17,3927,3827,40,28,5,16,0,0,11,NA,20366,49322,04550,71,14,5,7,392.2635258685598,939.8273636656986
39025040701,39,025,040701,7414,7078,112,68,20,56,0,12,68,5343,5140,72,40,14,41,0,4,32,NA,53032,49322,04550,71,14,5,7,533.7061417661612,1278.7108744756374
39025040702,39,025,040702,3566,3434,31,44,3,15,0,1,38,2493,2409,24,24,2,11,0,1,22,NA,53032,49322,04550,71,14,5,7,249.02291061632783,596.6360116166505
39025040800,39,025,0408,5816,5658,24,59,27,5,1,2,40,4227,4132,14,31,19,4,1,0,26,NA,59220,74825,04632,71,14,5,7,571,1118
39025040900,39,025,0409,5005,4924,18,19,13,4,0,0,27,3630,3576,15,11,9,4,0,0,15,NA,85288,85302,04636,72,14,5,7,523,850
39025041000,39,025,0410,5079,4942,31,28,16,14,0,8,40,3742,3650,28,15,13,12,0,4,20,NA,04150,04157,04630,71,14,5,7,316.92698464554064,628.9640640313623
39025041101,39,025,041101,2363,2245,61,10,1,7,6,7,26,1640,1557,50,4,1,7,4,2,15,NA,04150,04157,04630,71,14,5,7,138.89905259719046,275.6550147010781
39025041102,39,025,041102,4199,3963,95,50,7,32,1,5,46,2729,2596,65,26,6,22,1,0,13,NA,04150,04157,04630,71,14,5,7,231.13141130349558,458.6966677556354
39025041103,39,025,041103,5862,5661,31,72,6,30,0,4,58,4133,4002,21,46,6,18,0,2,38,NA,01742,04157,04635,71,14,5,7,350.0425514537733,694.6842535119242
39025041200,39,025,0412,7165,6861,87,74,5,86,1,8,43,5336,5128,56,56,4,65,1,5,21,NA,86254,78288,04635,71,14,5,7,503.06295754026354,986.4245973645681
39025041302,39,025,041302,6974,6613,62,78,14,156,0,3,48,5615,5334,49,52,13,133,0,2,32,NA,52612,78288,04635,71,14,5,7,529.3662868419377,1038.0011458399642
39025041303,39,025,041303,4628,4448,37,37,2,51,5,1,47,3229,3122,26,25,2,32,3,0,19,NA,NA,78288,04635,71,14,5,7,304.4209688713476,596.9199821758227
39025041304,39,025,041304,5183,5037,30,43,3,46,0,1,23,3746,3644,24,26,3,35,0,0,14,NA,75434,78288,04635,71,14,5,7,353.16226367050734,692.4937297090839
39025041401,39,025,041401,8963,8658,75,70,15,79,1,9,56,6387,6194,48,49,13,52,1,1,29,NA,75434,78288,04635,71,14,5,7,602.1482589598319,1180.7147495066522
39025041403,39,025,041403,4308,4145,36,52,9,13,0,10,43,3180,3083,23,31,8,10,0,1,24,NA,52612,78288,04635,71,14,5,7,299.8013877395124,587.8617353109682
39025041404,39,025,041404,5112,4744,69,81,3,135,1,4,75,3925,3670,51,57,2,106,1,1,37,NA,52612,78288,04635,71,14,5,7,370.0378763765994,725.5840600929404
39025041501,39,025,041501,5316,5156,33,47,5,34,1,1,39,4116,3997,26,34,5,29,1,0,24,NA,55384,62540,04555,71,14,5,7,415.5182643347354,817.3681647110914
39025041502,39,025,041502,6910,6716,33,60,11,25,0,3,62,4918,4789,25,38,10,23,0,1,32,NA,01742,62540,04635,71,14,5,7,496.4817356652646,976.6318352889086
39025041600,39,025,0416,5245,5065,69,49,11,7,1,2,41,3699,3586,56,26,7,7,0,0,17,NA,55384,57960,04555,72,14,5,7,487,794
39025041701,39,025,041701,5053,4900,33,40,15,8,0,4,53,3430,3329,21,25,10,5,0,3,37,NA,NA,51338,04555,72,14,5,7,344.80843585237255,573.274165202109
39025041702,39,025,041702,3183,3123,7,16,8,1,1,2,25,2260,2221,7,9,7,1,1,0,14,NA,NA,51338,04555,72,14,5,7,227.19156414762742,377.7258347978911
39025041800,39,025,0418,3492,3419,6,22,6,7,0,0,32,2416,2368,5,16,3,5,0,0,19,NA,06068,76155,04631,72,14,5,7,297.98718149132407,562.3611067687979
39025041900,39,025,0419,5443,5363,5,31,9,5,3,3,24,3981,3929,4,19,6,4,3,2,14,NA,06068,76155,04631,72,14,5,7,491.0128185086759,926.638893231202
39025042000,39,025,0420,6699,6540,35,41,16,10,0,2,55,4701,4591,25,29,14,10,0,1,31,NA,26880,81130,04633,72,14,5,7,372,492
39027994300,39,027,9943,3871,3768,17,37,3,11,0,0,35,2833,2770,11,27,3,6,0,0,16,NA,69400,66642,04640,72,14,9,11,322,638
39027994400,39,027,9944,4808,4745,8,17,17,3,0,0,18,3454,3421,3,11,6,3,0,0,10,NA,64360,43064,04511,72,14,9,11,343.93953488372097,622.6449612403101
39027994500,39,027,9945,5643,5173,262,48,7,53,1,6,93,4179,3894,171,30,5,38,0,3,38,NA,85792,78302,04511,72,14,9,11,416.1329809725159,753.33911205074
39027994600,39,027,9946,3279,2994,205,24,9,15,0,0,32,2571,2368,146,19,7,13,0,0,18,NA,85792,78302,04511,72,14,9,11,256.01289640591966,463.4684989429175
39027994700,39,027,9947,5182,4690,346,43,11,19,0,6,67,3986,3638,254,31,7,15,0,3,38,NA,85792,78302,04511,72,14,9,11,396.91458773784353,718.5474277660323
39027994800,39,027,9948,4629,4514,12,30,13,20,0,0,40,3400,3327,10,13,11,15,0,0,24,NA,15406,79772,04639,72,14,9,11,220,366
39027994900,39,027,9949,5059,4974,6,26,6,16,0,5,26,3685,3626,6,20,5,13,0,3,12,NA,06908,47670,04638,72,14,9,11,484,923
39027995000,39,027,9950,3967,3872,14,21,10,3,0,5,42,2846,2795,9,10,7,3,0,2,20,NA,48118,38542,04511,72,14,9,11,124,208
39027995100,39,027,9951,4105,4019,11,20,18,13,0,0,24,2886,2833,11,12,9,9,0,0,12,NA,55748,31710,04640,72,14,9,11,227,457
39029950100,39,029,9501,5505,5437,14,22,2,6,0,0,24,4117,4074,9,13,2,4,0,0,15,NA,55790,78890,04392,3,30,17,14,893.6889758807929,835.981310771562
39029950200,39,029,9502,4482,4405,7,19,4,18,1,3,25,3420,3375,3,10,4,9,1,2,16,NA,17036,25998,04532,3,30,17,14,696.7430639324488,913.1001206272617
39029950300,39,029,9503,5256,5180,7,25,4,8,0,0,32,4041,4001,4,13,4,4,0,0,15,NA,42560,69848,10007,3,30,17,14,823.2569360675512,1078.899879372738
39029950400,39,029,9504,4625,4559,16,19,2,5,0,0,24,3368,3332,9,8,1,4,0,0,14,NA,42560,69848,10007,3,30,17,14,1060,946
39029950500,39,029,9505,6254,6134,26,50,3,9,0,1,31,4938,4864,20,26,2,8,0,1,17,NA,69834,61798,10006,3,30,17,14,1222.3265781504774,1228.461215932914
39029950600,39,029,9506,5006,4919,16,16,3,23,2,2,25,3862,3805,11,14,1,15,1,2,13,NA,69834,61798,10006,3,30,17,14,955.9791909309729,960.7770789657582
39029950700,39,029,9507,5491,5367,28,29,9,30,0,0,28,4079,3998,20,20,6,21,0,0,14,NA,69834,61798,10006,3,30,17,14,1009.6942309185496,1014.7617051013277
39029950800,39,029,9508,4303,4260,2,14,3,4,1,2,17,3275,3245,2,9,3,3,1,2,10,NA,NA,10562,04838,3,30,17,14,426,851
39029950900,39,029,9509,4431,4384,5,10,6,6,5,2,13,3259,3232,5,4,6,4,1,2,5,NA,47362,40824,04838,3,30,17,14,625,999
39029951000,39,029,9510,6065,5972,8,23,23,3,0,0,36,4419,4371,3,14,13,2,0,0,16,NA,33306,82852,04989,3,30,17,14,371,581
39029951100,39,029,9511,4955,4788,86,21,14,9,1,6,30,3755,3629,73,10,12,8,1,4,18,NA,44030,12910,04545,3,30,17,14,1031,1148
