GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
04013522732,04,013,522732,2371,1663,41,494,31,101,4,3,34,1654,1250,27,264,19,72,4,3,15,NA,12000,90561,NA,NA,01870,7,7,4,3,146.23312654346017,249.51959097135392
04013522735,04,013,522735,1994,1830,17,105,5,22,0,4,11,1753,1637,15,69,2,21,0,1,8,NA,12000,90561,NA,NA,01870,30,30,3,3,154.98589530271204,264.4545604430371
04013522736,04,013,522736,4729,3335,74,1142,34,62,1,4,77,3138,2311,45,684,25,37,1,4,31,1310,12000,90561,07200,01740,01870,30,30,4,3,277.4362461265889,473.3932747691104
04013522737,04,013,522737,2829,2731,16,47,5,13,3,0,14,2787,2700,16,38,5,13,3,0,12,1310,12000,90561,07200,01740,01870,30,30,4,3,246.40370234378693,420.4420193695063
04013522738,04,013,522738,2909,2349,61,256,12,180,0,4,47,2013,1664,44,159,6,115,0,3,22,NA,27400,90561,NA,NA,01870,6,6,4,3,177.97296477145426,303.67771259089204
04013522739,04,013,522739,3901,2977,84,551,18,206,6,1,58,2659,2062,62,343,14,149,4,1,24,NA,27400,90561,NA,NA,03400,30,30,3,3,235.0869912207138,401.1321598505623
04013522740,04,013,522740,4437,3457,158,476,12,215,4,6,109,2897,2304,107,277,8,154,3,2,42,NA,27400,90561,NA,NA,03400,30,30,3,3,256.12900096517785,437.0364298935987
04013522741,04,013,522741,3819,3048,140,444,17,112,4,3,51,2536,2078,90,245,13,81,4,1,24,NA,27400,90561,NA,NA,03400,30,30,3,3,224.21233912588573,382.5765917190771
04013522742,04,013,522742,3078,2601,41,326,18,63,0,1,28,2104,1810,28,186,14,51,0,1,14,NA,27400,90561,NA,NA,03400,30,30,3,3,186.01843908551405,317.40581584264123
04013522743,04,013,522743,6017,4784,139,792,41,152,0,11,98,3766,3059,91,429,26,117,0,4,40,NA,27400,90561,NA,NA,03400,30,30,3,3,332.9588600741663,568.1322730339291
04013522744,04,013,522744,3194,2459,63,501,16,86,5,0,64,2177,1739,49,288,8,60,4,0,29,NA,27400,90561,NA,NA,03780,30,30,3,3,192.47250089789168,328.418470099539
04013522745,04,013,522745,4816,3760,41,887,30,31,1,0,66,3129,2518,21,517,18,25,1,0,29,1310,27400,90561,NA,NA,03780,30,30,3,3,276.64053987574783,472.03555027168466
04013522746,04,013,522746,2645,1897,1,686,15,9,1,1,35,1713,1258,0,423,9,5,1,0,17,NA,58150,90561,NA,NA,06810,30,30,3,3,151.44942307675169,258.42022934336717
04013522747,04,013,522747,3531,2283,27,1139,24,19,2,0,37,2225,1492,20,671,11,15,0,0,16,NA,58150,90561,NA,NA,06810,30,30,3,3,196.71626756904408,335.6596674191429
04013522748,04,013,522748,1845,1416,66,200,14,113,0,0,36,1311,1036,47,125,8,82,0,0,13,NA,12000,90561,NA,NA,01870,6,6,4,3,115.90787720585024,197.77520179168377
04013522749,04,013,522749,670,559,13,80,6,6,0,0,6,487,414,10,49,6,5,0,0,3,1310,12000,90561,07200,01740,01870,7,7,4,3,43.056549351067176,73.46798113848209
04013522757,04,013,522757,522,446,4,66,5,0,0,0,1,333,287,3,37,5,0,0,0,1,NA,46000,90561,NA,NA,06810,30,30,3,3,29.441131281119855,50.23580640475263
04013522800,04,013,5228,1039,720,51,129,75,18,8,0,38,620,451,34,61,45,14,3,0,12,NA,46000,90561,NA,NA,06810,30,30,3,3,54.81531950238532,93.53213204488479
04013522901,04,013,522901,3672,2733,161,569,48,104,6,1,50,2677,2074,113,355,34,71,3,0,27,NA,12000,90561,NA,NA,01870,6,6,4,3,236.67840372239596,403.8476088454138
04013522902,04,013,522902,9209,2905,332,5629,89,153,5,11,85,5937,2229,189,3300,55,111,4,6,43,NA,12000,90561,NA,NA,01870,6,6,4,3,524.9008901381638,895.6455934685176
04013523002,04,013,523002,6611,2961,134,3315,81,60,4,4,52,4527,2333,91,1976,54,46,1,0,26,NA,12000,90561,NA,NA,01870,6,6,4,3,400.24024417306185,682.9354222051506
04013523003,04,013,523003,6320,3841,199,1931,67,159,6,8,109,4441,2935,124,1140,46,128,4,3,61,NA,12000,90561,NA,NA,01870,6,6,4,3,392.6368288872471,669.9616103408601
04013523005,04,013,523005,4911,3724,111,708,44,205,12,1,106,3424,2670,73,426,28,162,8,0,57,NA,12000,90561,NA,NA,01870,6,6,4,3,302.72202254220537,516.5387421317507
04013523006,04,013,523006,5981,4004,214,1302,58,248,11,15,129,4333,3061,142,832,40,184,8,6,60,NA,12000,90561,NA,NA,01870,6,6,4,3,383.0883538771542,653.6689163717513
04013523102,04,013,523102,5595,2156,363,2759,123,95,5,11,83,3536,1507,219,1615,74,71,5,6,39,NA,12000,90561,NA,NA,01870,6,6,4,3,312.6241447748943,533.4348692108267
04013523103,04,013,523103,6543,4494,348,1006,111,372,8,25,179,4731,3455,225,595,75,281,8,11,81,NA,12000,90561,NA,NA,01870,6,6,4,3,418.27625252545954,713.7105108134675
04013523104,04,013,523104,6456,2086,183,3861,77,142,8,4,95,4464,1646,127,2475,46,111,6,2,51,NA,12000,90561,NA,NA,01870,6,6,4,3,394.6703004171743,673.4313507231705
04013723301,04,013,723301,2911,2361,97,324,17,38,4,1,69,2099,1738,78,206,12,33,4,1,27,NA,28380,91377,04320,01410,NA,15,15,5,2,185.576380057269,316.65152445518254
04013723302,04,013,723302,5417,2620,82,2093,521,7,4,3,87,3638,1924,54,1278,328,5,1,2,46,4200,27050,91377,04320,01410,03310,15,15,5,4,321.6421489510932,548.8224135149852
04013940700,04,013,9407,143,0,0,3,140,0,0,0,0,90,0,0,1,89,0,0,0,0,4200,NA,91377,08130,01740,99997,11,11,5,4,7.957062508410772,13.577244974257468
04013941000,04,013,9410,2662,36,4,287,2279,0,1,4,51,1479,26,2,126,1305,0,1,1,18,1310,55000,93009,08820,08520,99997,7,7,3,4,130.7610605548837,223.11939241029773
04013941100,04,013,9411,37,2,0,20,15,0,0,0,0,23,2,0,12,9,0,0,0,0,1310,12000,93009,04230,08340,01870,7,7,3,4,2.0334715299271973,3.469740382310242
04015940400,04,015,9404,1323,55,1,67,1193,0,1,0,6,783,24,1,34,718,0,1,0,5,1545,53770,91887,03660,05170,06120,3,3,6,2,63.108070687745446,93.70612224348001
04015940500,04,015,9405,7368,5831,29,880,461,39,3,9,116,5689,4770,24,526,266,30,1,5,67,1235,47400,91938,05190,00082,NA,1,1,6,2,458.52083543114156,680.8354143590776
04015950100,04,015,9501,6221,5491,6,495,150,5,8,5,61,3071,2669,3,275,90,3,3,3,25,1720,14870,92244,04410,05170,00021,3,3,6,2,247.51581747390327,367.5242674453731
04015950400,04,015,9504,4550,4146,35,212,67,23,11,7,49,3874,3594,21,132,54,23,7,5,38,1545,19630,91887,02010,05170,NA,3,3,6,2,312.23584399019904,463.6239049441144
04015950500,04,015,9505,934,868,3,31,12,8,0,1,11,824,765,3,29,10,5,0,1,11,NA,08220,91887,02010,05170,NA,3,3,6,2,66.41258013627362,98.61282851676569
04015950600,04,015,9506,6513,5767,27,507,61,40,7,7,97,5037,4524,22,334,49,35,6,5,62,NA,28195,91887,04140,05170,NA,3,3,6,2,405.9710754204007,602.8068170375591
04015950701,04,015,950701,7022,6178,29,527,99,28,5,7,149,5368,4850,18,300,76,25,4,6,89,NA,49270,91887,04140,05170,NA,3,3,6,2,432.6489443829087,642.4194945121337
04015950702,04,015,950702,7332,6272,31,745,78,31,8,5,162,5374,4713,20,447,61,27,4,2,100,NA,49270,91887,04140,05170,NA,3,3,6,2,433.13253113147385,643.1375490887121
04015950800,04,015,9508,3685,3238,9,231,92,15,7,19,74,3046,2716,7,156,71,14,5,19,58,1545,37620,91938,04140,05170,06120,2,2,6,2,245.50087268821534,364.53237337629645
04015950900,04,015,9509,7618,6534,64,694,113,101,8,7,97,5834,5158,44,415,67,79,5,3,63,NA,37620,91887,04140,05170,NA,2,2,6,2,470.2075151881314,698.1883999597221
04015951000,04,015,9510,10376,8977,38,921,146,109,12,9,164,7497,6632,28,545,101,78,8,5,100,NA,37620,91887,04140,05170,NA,2,2,6,2,604.2416423320914,897.2091934346994
04015951100,04,015,9511,3605,2904,15,422,101,71,7,1,84,2827,2337,13,279,88,42,6,1,61,NA,37620,91887,04140,05170,NA,2,2,6,2,227.84995636558924,338.32338133118515
04015951400,04,015,9514,6023,4891,57,882,64,52,3,3,71,4990,4226,46,563,53,44,2,3,53,NA,08220,91938,01500,00082,NA,2,2,6,2,402.1829792233075,597.1820561876951
04015951500,04,015,9515,7011,5743,54,1005,39,93,7,5,65,5694,4872,46,630,27,72,7,3,37,NA,08220,91938,01500,00082,NA,1,1,6,2,458.9238243882791,681.4337931728929
04015951600,04,015,9516,7103,5183,77,1591,71,49,1,9,122,5495,4306,47,981,53,36,0,4,68,NA,08220,91938,01500,00082,NA,2,2,6,2,442.88486389420336,657.618316383043
04015951700,04,015,9517,5486,3682,33,1579,83,23,2,1,83,3999,2941,21,911,49,22,2,1,52,NA,08220,91938,01500,00082,NA,1,1,6,2,322.31056791863864,478.58337528949755
04015951800,04,015,9518,3553,2334,39,1069,20,17,0,2,72,2585,1841,22,636,18,17,0,2,49,NA,08220,91938,01500,00082,NA,1,1,6,2,208.34529084013025,309.3618467425234
04015951900,04,015,9519,3286,2580,39,508,34,64,3,4,54,2526,2089,24,306,23,44,2,2,36,1235,08220,91938,01500,00082,NA,1,1,6,2,203.59002114590675,302.3009767395026
04015952000,04,015,9520,11425,9696,66,1276,108,106,20,8,145,8649,7571,47,767,74,86,14,6,84,1235,47400,91938,05190,00082,04280,1,1,6,2,697.0902980565904,1035.0756721377504
04015952400,04,015,9524,2291,2048,3,203,10,10,0,0,17,1928,1775,3,118,8,10,0,0,14,NA,18740,91938,08640,00082,04280,1,1,6,2,155.39254187225188,230.73487060718963
04015952500,04,015,9525,4183,3838,8,261,23,14,4,0,35,3449,3218,6,162,23,12,2,0,26,NA,39370,91938,NA,NA,04280,1,1,6,2,277.9817826335045,412.7617057698117
04015952600,04,015,9526,2575,2028,7,447,30,7,1,5,50,1965,1625,5,269,18,5,1,3,39,NA,39370,91938,NA,NA,04280,1,1,6,2,158.37466015507,235.162873829423
04015952700,04,015,9527,3644,2983,12,551,28,14,9,2,45,2779,2386,8,315,19,13,4,1,33,NA,39370,91938,NA,NA,04280,1,1,6,2,223.98126237706842,332.57894471855803
04015952800,04,015,9528,4579,4213,17,260,16,18,5,0,50,3802,3568,9,165,11,17,1,0,31,NA,39370,91938,NA,NA,04280,1,1,6,2,306.4328030074179,455.00725002517373
04015952900,04,015,9529,4577,4161,12,321,18,23,3,1,38,3571,3314,8,191,17,19,3,1,18,NA,39370,91938,NA,NA,04280,1,1,6,2,287.81471318766154,427.36214882690564
04015953000,04,015,9530,4540,4031,32,360,33,30,2,4,48,3665,3318,26,238,23,22,2,3,33,NA,39370,91938,NA,NA,04280,1,1,6,2,295.3909055818481,438.61167052663376
04015953100,04,015,9531,2624,2365,6,205,7,14,5,1,21,2234,2072,6,124,5,9,5,1,12,NA,39370,91938,NA,NA,04280,1,1,6,2,180.05546604907192,267.3556540126875
04015953200,04,015,9532,2431,2313,5,60,8,30,0,0,15,2116,2029,4,47,7,19,0,0,10,NA,39370,91938,NA,NA,04280,1,1,6,2,170.54492666062495,253.23391400664585
04015953300,04,015,9533,5002,4634,13,246,23,29,6,1,50,4008,3762,12,155,17,25,4,0,33,NA,39370,91938,NA,NA,04280,1,1,6,2,323.0359480414862,479.6604571543651
04015953400,04,015,9534,8152,7299,20,626,50,55,3,5,94,6493,5955,14,378,37,43,3,1,62,NA,39370,91938,05730,05170,04280,1,1,6,2,523.3214597388649,777.0547276205821
04017940100,04,017,9401,3442,153,12,84,3142,4,1,0,46,1929,135,6,46,1708,3,1,0,30,1140,13400,90102,NA,NA,09160,4,4,3,1,217.01028966908058,343.3970116417637
04017940300,04,017,9403,7103,226,2,130,6655,2,0,1,87,3974,181,2,68,3682,1,0,1,39,1140,82530,90102,NA,NA,09160,4,4,3,1,447.0704464203868,707.4441287010725
04017941000,04,017,9410,3437,77,7,38,3285,3,0,2,25,2193,64,6,18,2089,2,0,2,12,1505,65280,91632,NA,NA,00023,3,3,6,2,416.85968819599105,110.74610244988864
04017941100,04,017,9411,2375,150,7,82,2114,1,1,0,20,1508,129,4,39,1326,0,1,0,9,1505,23512,91632,NA,NA,01810,2,2,6,2,286.6504376650956,76.153726627648
04017942300,04,017,9423,2711,40,1,22,2623,1,0,0,24,1609,29,1,5,1562,1,0,0,11,2430,66260,93723,NA,NA,04060,3,3,3,1,305.8491738747604,81.25420831822655
04017942400,04,017,9424,2766,39,0,25,2690,0,0,0,12,1652,28,0,10,1610,0,0,0,4,2430,12630,93723,NA,NA,04060,3,3,3,1,314.0228932511524,83.42570052312632
04017942500,04,017,9425,4993,301,9,46,4569,6,1,0,61,2783,227,6,25,2495,6,1,0,23,2430,36990,93723,NA,NA,04060,3,3,3,1,529.0107214999741,140.54099549386234
04017944400,04,017,9444,8074,156,1,63,7838,2,0,0,14,4603,114,1,30,4453,1,0,0,4,2430,56120,92703,NA,NA,00023,3,3,3,1,874.9681462681929,232.45066556171335
04017944500,04,017,9445,458,1,1,3,450,0,0,0,3,294,1,0,2,291,0,0,0,0,2430,NA,91785,NA,NA,09460,3,3,3,1,55.885430154866114,14.846946703268245
04017944700,04,017,9447,6814,78,4,88,6602,0,1,0,41,4057,63,2,43,3940,0,1,0,8,2430,19280,91785,NA,NA,03820,3,3,3,1,771.1809188377273,204.87776454135806
04017944800,04,017,9448,1065,26,0,11,1024,1,0,0,3,608,23,0,5,578,1,0,0,1,2430,36150,91632,NA,NA,01810,3,3,3,1,115.57259025224012,30.70388978090848
04017960100,04,017,9601,1863,941,11,332,510,23,0,0,46,1175,648,7,179,304,20,0,0,17,2430,33280,91989,NA,NA,03820,4,4,3,1,132.18615363461362,209.17132642772023
04017960200,04,017,9602,3719,1884,98,877,722,34,1,5,98,2444,1378,77,534,387,25,0,2,41,NA,33280,91989,NA,NA,03820,4,4,3,1,274.94719955999636,435.0763589696581
04017960400,04,017,9604,3922,2103,105,843,696,40,5,0,130,2635,1570,75,513,403,26,3,0,45,2430,83930,91989,NA,NA,09460,4,4,3,1,296.43448070400586,469.07782564854705
04017960500,04,017,9605,3871,2018,271,1064,455,13,1,0,49,2909,1479,256,865,280,7,1,0,21,2430,83930,91989,NA,NA,09460,4,4,3,1,327.2591667430562,517.8547987899899
04017960600,04,017,9606,4245,1539,116,1068,1372,49,4,3,94,2693,1125,77,618,799,34,0,1,39,2430,83930,91989,NA,NA,09460,4,4,3,1,302.9594142451187,479.40287835731965
04017960700,04,017,9607,6003,5477,9,338,94,11,11,0,63,4555,4230,4,210,55,9,6,0,41,1140,32310,93213,NA,NA,00026,4,4,3,1,512.4322806856724,810.8726739389494
04017960900,04,017,9609,6110,5191,30,458,321,29,3,6,72,3974,3436,19,263,191,24,0,4,37,NA,67800,93213,NA,NA,07820,4,4,3,1,447.0704464203868,707.4441287010725
04017961000,04,017,9610,4916,4205,17,423,193,3,2,5,68,3168,2788,9,231,103,3,1,2,31,NA,72420,93213,NA,NA,07820,4,4,3,1,356.39636996974974,563.9614996791639
04017961100,04,017,9611,4884,4202,9,455,120,29,3,1,65,3468,3062,4,257,78,23,2,1,41,1140,66470,93213,NA,NA,07700,4,4,3,1,390.1460262168851,617.3669447245394
04017961200,04,017,9612,4632,3846,13,481,182,25,0,1,84,3261,2770,9,279,135,18,0,0,50,1140,66470,93213,NA,NA,07700,4,4,3,1,366.8587634063617,580.5171876432303
04017961300,04,017,9613,6552,5457,46,802,128,24,5,1,89,4731,4083,27,461,86,20,5,1,48,1140,55980,93213,NA,NA,06580,4,4,3,1,532.2320790173252,842.2038683655697
04017961400,04,017,9614,3515,3086,25,278,61,15,0,4,46,2720,2442,17,184,43,11,0,0,23,1140,55980,93213,NA,NA,06580,4,4,3,1,305.9968833073609,484.20936841140343
04019000100,04,019,0001,605,390,38,143,14,5,0,1,14,578,378,37,129,14,5,0,1,14,NA,77000,93570,NA,NA,08800,10,10,5,4,87.65090488805116,84.92167719503809
04019000200,04,019,0002,4719,979,144,3272,200,53,9,6,56,3478,883,118,2230,139,48,7,6,47,NA,77000,93570,NA,NA,08800,11,11,5,4,527.4218809699687,510.9992963396928
04019000300,04,019,0003,1454,561,94,719,33,18,0,6,23,1117,480,77,502,22,15,0,4,17,NA,77000,93570,NA,NA,08800,11,11,5,4,169.38764837362132,164.1133450291653
04019000400,04,019,0004,3229,2269,60,586,50,185,2,13,64,2845,2065,52,445,45,168,2,11,57,NA,77000,93570,NA,NA,08800,11,11,5,4,431.43049205277777,417.99683671260095
04019000500,04,019,0005,9936,7265,292,1110,154,904,9,14,188,9694,7140,280,1055,147,870,8,14,180,NA,77000,93570,NA,NA,08800,14,14,2,4,1470.0482214269339,1424.274634478718
04019000600,04,019,0006,4661,3845,45,453,31,183,2,20,82,3992,3341,36,350,30,162,2,17,54,NA,77000,93570,NA,NA,08800,14,14,5,4,605.3674953513844,586.5178812501592
04019000700,04,019,0007,5124,2390,159,2264,51,118,18,21,103,4073,2087,117,1622,41,107,12,17,70,NA,77000,93570,NA,NA,08800,10,10,5,4,617.6507536488448,598.4186699228202
04019000800,04,019,0008,1502,509,99,774,29,34,21,2,34,1168,446,73,550,23,30,17,2,27,NA,77000,93570,NA,NA,08800,10,10,5,4,177.12155174609643,171.60643419343336
04019000900,04,019,0009,2938,940,86,1758,86,28,0,5,35,2278,865,73,1230,54,25,0,5,26,NA,77000,93570,NA,NA,08800,10,10,5,4,345.4476839705545,334.6913160039736
04019001000,04,019,0010,686,166,10,455,35,7,0,0,13,519,151,10,324,20,6,0,0,8,NA,77000,93570,NA,NA,08800,10,10,5,4,78.70384020224662,76.25320149519855
04019001100,04,019,0011,2954,147,14,2686,70,16,3,0,18,2083,127,10,1882,39,10,2,0,13,NA,77000,93570,NA,NA,08800,11,11,5,4,315.87687695814975,306.0412691994193
04019001200,04,019,0012,3752,543,167,2534,441,19,2,6,40,2430,408,118,1583,269,19,2,3,28,NA,77000,93570,NA,NA,08800,11,11,5,4,368.4977489238136,357.0236601798314
04019001301,04,019,001301,8500,3433,271,3972,212,387,23,17,185,6230,2859,209,2546,149,310,15,15,127,NA,77000,93570,NA,NA,00680,14,14,5,4,944.7493727552917,915.3322645762754
04019001302,04,019,001302,2124,772,163,1032,61,54,6,5,31,1615,673,133,696,39,44,6,3,21,NA,77000,93570,NA,NA,08800,11,11,5,4,244.90694012837818,237.28115686848875
04019001400,04,019,0014,5174,2737,573,1185,85,454,7,7,126,4435,2517,479,849,63,413,7,7,100,NA,77000,93570,NA,NA,08800,14,14,5,4,672.5463030770014,651.6049106574288
04019001500,04,019,0015,4745,3434,93,681,82,319,4,9,123,4284,3166,82,555,66,305,4,7,99,NA,77000,93570,NA,NA,08800,14,14,5,4,649.6478832879086,629.4194897985176
04019001600,04,019,0016,3796,3103,60,436,29,94,0,16,58,3168,2654,41,327,25,82,0,9,30,NA,77000,93570,NA,NA,08800,14,14,2,4,480.41188007845335,465.4530680862987
04019001700,04,019,0017,3012,2409,80,404,25,49,0,5,40,2471,2039,56,281,20,44,0,5,26,NA,77000,93570,NA,NA,08800,13,13,2,8,374.715200654627,363.0475161746352
04019001800,04,019,0018,7975,5395,340,1640,116,295,7,10,172,6369,4613,233,1082,83,233,6,9,110,NA,77000,93570,NA,NA,08800,13,13,2,8,965.8280505743907,935.7546056318297
04019001900,04,019,0019,3684,2898,43,513,22,134,9,10,55,3170,2538,33,405,21,117,7,4,45,NA,77000,93570,NA,NA,08800,13,13,2,4,480.71517040678566,465.7469147201915
04019002000,04,019,0020,7563,2379,234,4582,140,103,18,14,93,5483,2018,161,3049,102,73,8,13,59,NA,77000,93570,NA,NA,08800,10,10,5,4,831.4704351231564,805.5805468172903
04019002100,04,019,0021,6629,884,766,4683,108,85,1,4,98,4257,741,562,2766,66,62,1,3,56,NA,77000,93570,NA,NA,08800,10,10,5,4,645.5534638554217,625.4525602409639
04019002200,04,019,0022,6538,720,541,4997,133,42,7,10,88,4248,591,385,3108,77,32,3,10,42,NA,77000,93570,NA,NA,08800,10,10,5,4,644.188657377926,624.1302503884459
04019002300,04,019,0023,5490,496,112,4460,356,17,2,5,42,3760,422,94,2959,234,13,2,5,31,NA,68850,93570,NA,NA,08800,10,10,5,4,570.185817264831,552.4316717185868
04019002400,04,019,0024,6150,503,48,5344,180,25,0,1,49,4121,437,31,3485,114,18,0,1,35,NA,77000,93570,NA,NA,08800,10,10,5,4,624.9297215288215,605.470989136249
04019002501,04,019,002501,5627,1311,282,3772,185,32,5,6,34,4417,1267,274,2659,157,27,3,5,25,NA,77000,93570,NA,NA,08800,11,11,5,4,669.8166901220103,648.960290952393
04019002503,04,019,002503,3975,1356,88,2341,139,28,0,2,21,2821,1221,67,1425,73,21,0,1,13,NA,77000,93570,NA,NA,08800,11,11,5,4,427.7910081127894,414.4706771058866
04019002504,04,019,002504,4153,1753,86,2164,86,22,3,1,38,2942,1539,53,1247,57,19,3,1,23,NA,77000,93570,NA,NA,08800,10,10,5,4,446.140072976897,432.24839845640486
04019002505,04,019,002505,5632,1245,207,3899,133,64,3,4,77,3684,1014,133,2370,77,41,3,4,42,4200,77000,93570,NA,NA,08800,10,10,5,4,558.6607847882015,541.2654996306579
04019002506,04,019,002506,5873,1785,206,3599,117,67,5,7,87,3976,1451,150,2194,78,53,4,4,42,4200,77000,93570,NA,NA,08800,10,10,5,4,602.9411727247256,584.1671081790163
04019002601,04,019,002601,7018,3012,391,2966,234,209,8,14,184,4940,2446,263,1787,156,165,7,10,106,NA,77000,93570,NA,NA,00680,14,14,5,4,749.1271109809215,725.8011857153774
04019002602,04,019,002602,5367,3134,194,1533,156,202,5,11,132,4196,2684,142,983,119,158,5,9,96,NA,77000,93570,NA,NA,00680,14,14,2,8,636.3031088412848,616.4902379072314
04019002701,04,019,002701,5862,4099,174,1194,125,126,9,8,127,4811,3553,130,804,101,113,5,8,97,NA,77000,93570,NA,NA,00680,13,13,2,8,729.5648848034846,706.8480778292875
04019002702,04,019,002702,4885,3615,126,752,75,179,5,17,116,4117,3143,85,573,57,158,4,12,85,NA,77000,93570,NA,NA,08800,13,13,2,8,624.3231408721567,604.8832958684633
04019002801,04,019,002801,2583,1650,89,666,45,65,2,7,59,2033,1392,70,429,35,59,2,5,41,NA,77000,93570,NA,NA,08800,13,13,2,8,308.2946187498408,298.6951033520976
04019002802,04,019,002802,4140,2598,182,1117,65,57,5,7,109,3109,2131,122,676,48,52,5,7,68,NA,77000,93570,NA,NA,08800,13,13,2,8,471.46481539264886,456.78459238645917
04019002803,04,019,002803,2167,1569,47,446,41,23,2,2,37,1715,1320,37,291,29,20,0,0,18,NA,77000,93570,NA,NA,08800,13,13,2,8,260.07145654499607,251.97348856313204
04019002901,04,019,002901,5942,4160,230,1236,69,116,5,5,121,4632,3449,166,791,54,99,5,4,64,NA,77000,93570,NA,NA,08800,13,13,2,8,702.4204004177386,680.5488040958761
04019002903,04,019,002903,5921,4018,227,1031,92,372,6,10,165,4826,3499,155,728,62,279,6,6,91,NA,77000,93570,NA,NA,08800,13,13,2,8,731.8395622659772,709.051927583484
04019002904,04,019,002904,3499,2903,57,415,19,55,3,2,45,2965,2558,33,285,15,43,2,2,27,NA,77000,93570,NA,NA,08800,13,13,2,8,449.62791175271917,435.6276347461729
04019003001,04,019,003001,6315,4733,244,978,61,157,3,10,129,5350,4161,177,738,49,137,3,7,78,NA,77000,93570,NA,NA,08800,13,13,2,8,811.3016282890549,786.0397456634148
04019003002,04,019,003002,4603,3426,138,839,21,95,3,5,76,3710,2891,100,574,15,81,2,4,43,NA,77000,93570,NA,NA,08800,13,13,2,8,562.603559056522,545.0855058712652
04019003101,04,019,003101,6245,3912,252,1660,97,121,6,9,188,4779,3247,172,1049,70,105,5,6,125,NA,77000,93570,NA,NA,08800,13,13,2,8,724.7122395501668,702.1465316870017
04019003102,04,019,003102,3898,2771,156,763,46,76,2,4,80,3182,2379,115,551,31,58,1,3,44,NA,77000,93570,NA,NA,08800,13,13,2,8,482.53491237677986,467.50999452354876
04019003200,04,019,0032,6152,4431,158,1169,72,167,16,12,127,4934,3716,115,823,53,137,11,8,71,NA,77000,93570,NA,NA,08800,13,13,2,8,748.2172399959245,724.9196458136987
04019003301,04,019,003301,7416,5195,266,1451,88,233,12,16,155,6146,4508,215,1033,72,194,10,13,101,NA,77000,93570,NA,NA,08800,13,13,2,8,932.0111789653328,902.9907059527751
04019003302,04,019,003302,4168,3205,111,685,22,61,8,9,67,3109,2496,74,419,20,48,7,5,40,NA,77000,93570,NA,NA,08800,14,14,2,8,471.46481539264886,456.78459238645917
04019003400,04,019,0034,5958,4059,103,1519,50,130,2,4,91,4541,3317,71,969,32,91,2,3,56,NA,77000,93570,NA,NA,08800,13,13,2,4,688.6206904786163,667.1787822537507
04019003501,04,019,003501,8621,3471,581,4009,130,194,41,21,174,5966,2719,382,2489,87,150,23,12,104,NA,77000,93570,NA,NA,08800,10,10,2,4,904.7150494154207,876.5445089024173
04019003502,04,019,003502,4672,2591,204,1619,65,83,4,11,95,3442,2073,152,1052,43,68,2,7,45,NA,77000,93570,NA,NA,08800,14,14,2,8,521.9626550599862,505.7100569296212
04019003503,04,019,003503,4608,2320,279,1692,57,120,10,4,126,3008,1707,166,938,39,85,6,4,63,NA,77000,93570,NA,NA,08800,9,9,2,8,456.1486538118648,441.94533737486944
04019003504,04,019,003504,2848,1834,167,678,20,98,1,5,45,2050,1418,115,401,17,69,1,2,27,NA,77000,93570,NA,NA,08800,14,14,2,8,310.87258654066585,301.19279974018696
04019003600,04,019,0036,6898,4029,898,1339,54,221,40,57,260,4114,2559,527,711,33,172,24,11,77,NA,77000,93570,NA,NA,08800,14,14,2,8,623.8682053796582,604.442525917624
04019003701,04,019,003701,8042,1376,212,6157,199,36,2,8,52,5243,1177,131,3740,128,34,1,5,27,NA,77000,93570,NA,NA,08170,10,10,5,4,795.0755957232736,770.3189507501464
04019003702,04,019,003702,6880,999,89,5591,143,7,9,6,36,4237,762,57,3288,96,6,6,1,21,NA,77000,93570,NA,NA,08170,10,10,5,4,642.5205605720981,622.5140939020351
04019003704,04,019,003704,4442,354,88,3751,195,20,0,4,30,2971,309,61,2453,114,13,0,4,17,NA,77000,93570,NA,NA,08170,11,11,5,4,450.53778273771616,436.5091746478514
04019003705,04,019,003705,5441,632,82,4503,162,20,0,8,34,3552,523,53,2834,101,17,0,8,16,4200,77000,93570,NA,NA,08170,11,11,5,4,538.6436231182659,521.8716217937288
04019003801,04,019,003801,4285,185,20,4003,55,3,0,0,19,2774,168,9,2547,35,3,0,0,12,NA,77000,93570,NA,NA,08800,10,10,5,4,420.6636853969791,407.56528120940425
04019003802,04,019,003802,5454,276,64,4938,124,27,0,2,23,3536,212,33,3178,80,17,0,2,14,NA,77000,93570,NA,NA,08170,10,10,5,4,536.217300491607,519.5208487225859
04019003901,04,019,003901,2356,132,31,2123,57,5,2,0,6,1579,109,20,1399,41,5,1,0,4,NA,77000,93570,NA,NA,08170,11,11,5,4,239.4477142183958,231.9919174584172
04019003902,04,019,003902,2978,343,24,2497,85,7,0,0,22,2039,292,16,1656,62,5,0,0,8,NA,77000,93570,NA,NA,08170,11,11,5,4,309.20448973483786,299.5766432537762
04019003903,04,019,003903,3253,418,65,2678,56,12,0,0,24,2180,347,46,1725,36,10,0,0,16,4200,77000,93570,NA,NA,08170,11,11,5,4,330.58645788226903,320.2928309432232
