GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,cd_1990,cd_2000,ndv,nrv
55101001704,55,101,001704,6553,5939,299,185,14,61,5,0,50,5139,4766,172,121,12,48,2,0,18,NA,66000,54875,NA,NA,6,6,815.8936149875741,1223.1036130758937
55101001800,55,101,0018,7610,7327,19,149,14,41,0,1,59,5572,5398,15,87,13,23,0,0,36,NA,81775,89575,15180,15150,6,6,389,717
55101001900,55,101,0019,3516,3413,16,41,9,18,0,0,19,2580,2522,12,27,5,6,0,0,8,NA,27300,66375,12480,15150,6,6,510,752
55101002000,55,101,0020,7600,7363,20,145,24,17,3,0,28,5366,5222,9,91,17,12,3,0,12,NA,87675,58600,10800,15600,6,6,746,1005
55101002100,55,101,0021,3288,3094,19,124,14,20,1,0,16,2360,2257,8,65,8,10,1,0,11,NA,21525,20625,03750,15150,6,6,273.8121546961326,504.4337016574585
55101002200,55,101,0022,623,401,165,30,23,0,0,0,4,536,362,136,20,18,0,0,0,0,NA,NA,20625,03750,15150,6,6,62.187845303867405,114.56629834254143
55101002401,55,101,002401,5497,5220,11,211,1,22,0,1,31,3990,3823,5,128,1,17,0,0,16,NA,11200,11200,15660,15600,6,6,331.3233063700707,621.2942366026289
55101002402,55,101,002402,5122,4742,26,254,10,41,0,1,48,3738,3517,11,161,5,27,0,0,17,NA,11200,11200,15660,15600,6,6,1076,1942
55101002600,55,101,0026,5333,5143,4,127,4,17,0,1,37,3922,3816,2,70,4,10,0,0,20,NA,08625,11225,16560,13290,6,6,325.6766936299292,610.705763397371
55101002700,55,101,0027,8889,8601,16,179,19,22,1,2,49,6319,6155,8,99,17,15,1,2,22,NA,83825,68575,15660,15600,6,6,209,375
55101002800,55,101,0028,4868,4735,20,75,6,8,1,2,21,3496,3424,14,38,5,5,0,0,10,NA,83860,83850,15660,15600,6,6,605,759
55103970100,55,103,9701,2890,2833,4,17,8,2,3,2,21,2137,2110,3,9,3,1,0,2,9,NA,82900,33925,NA,NA,7,8,76,109
55103970200,55,103,9702,4771,4673,7,56,10,5,2,0,18,3453,3406,2,24,8,2,0,0,11,NA,08600,00675,NA,NA,7,8,75,131
55103970300,55,103,9703,2415,2368,1,21,7,4,0,1,13,1816,1794,0,7,4,3,0,0,8,NA,67625,67625,NA,NA,7,8,196,219
55103970400,55,103,9704,3490,3400,7,30,6,19,0,1,27,2769,2703,5,22,5,15,0,1,18,NA,67625,67625,NA,NA,7,8,718,1371
55103970500,55,103,9705,4358,4272,7,43,6,8,0,2,20,3237,3194,3,19,5,4,0,0,12,NA,45575,10950,NA,NA,7,8,78,116
55105000100,55,105,0001,1110,985,58,31,7,2,1,0,26,900,821,39,21,7,2,1,0,9,NA,37825,37825,NA,NA,6,6,292.4679654130639,288.15501614751537
55105000200,55,105,0002,3277,3114,32,61,10,11,0,1,48,2381,2295,21,34,8,8,0,1,14,NA,37825,37825,NA,NA,6,6,773.7402507205612,762.3301038302601
55105000300,55,105,0003,2941,2457,70,201,24,108,0,3,78,1979,1727,33,104,19,64,0,0,32,NA,37825,37825,NA,NA,6,6,643.104559502726,633.6208632843699
55105000400,55,105,0004,3752,3464,32,119,26,51,1,9,50,2707,2551,24,68,17,34,1,1,11,NA,37825,37825,NA,NA,6,6,879.6786470812932,866.7062541236934
55105000500,55,105,0005,4453,4256,35,88,5,31,2,4,32,3334,3229,20,52,2,20,2,0,9,NA,37825,37825,NA,NA,6,6,1083.4313296523944,1067.4542487064625
55105000600,55,105,0006,3407,3219,24,96,7,18,4,4,35,2515,2409,18,60,3,9,2,0,14,NA,37825,37825,NA,NA,6,6,817.2854811265062,805.2331840122234
55105000700,55,105,0007,4023,3767,38,141,3,27,0,6,41,3215,3049,23,103,3,20,0,1,16,NA,37825,37825,NA,NA,6,6,1044.760565336667,1029.3537521269577
55105000800,55,105,0008,3921,3781,27,59,4,26,1,0,23,3002,2917,14,40,4,16,0,0,11,NA,37825,37825,NA,NA,6,6,975.5431468555752,961.1570649720456
55105000900,55,105,0009,2770,2666,13,64,2,12,0,2,11,1975,1913,6,43,2,7,0,1,3,NA,37825,37825,NA,NA,6,6,641.804701878668,632.3401743237143
55105001000,55,105,0010,3520,3324,41,90,4,19,1,3,38,2626,2508,23,58,4,17,1,2,13,NA,37825,37825,NA,NA,6,6,853.3565301941175,840.772302670417
55105001100,55,105,0011,5683,5347,69,171,8,32,1,6,49,4163,3974,31,105,7,21,1,2,22,NA,37825,37825,NA,NA,6,6,1352.8268222384277,1332.8770358023405
55105001200,55,105,0012,9723,9088,260,162,22,98,4,2,87,7337,6910,206,111,19,58,3,2,28,NA,37825,37825,NA,NA,6,7,424,574
55105001301,55,105,001301,8680,8116,141,212,9,117,1,6,78,6274,5927,90,134,6,81,1,3,32,NA,37825,37825,NA,NA,6,6,342,427
55105001302,55,105,001302,7010,6821,33,78,12,46,0,0,20,5088,4963,19,52,8,35,0,0,11,NA,37825,37825,NA,NA,6,6,134,211
55105001400,55,105,0014,5596,5271,81,139,14,26,9,1,55,4196,3999,47,86,10,18,6,1,29,NA,37825,37825,NA,NA,6,7,481,472
55105001500,55,105,0015,2114,1451,305,188,11,81,1,7,70,1861,1343,241,123,10,81,1,5,57,NA,06500,06500,NA,NA,6,7,421.4478371501272,484.55739070090215
55105001600,55,105,0016,5204,3627,656,716,41,16,4,17,127,3551,2663,393,424,23,11,3,0,34,NA,06500,06500,NA,NA,6,7,804.1704834605598,924.5907009021513
55105001700,55,105,0017,5576,3843,864,674,19,21,1,7,147,3819,2808,502,424,15,12,1,3,54,NA,06500,06500,NA,NA,6,7,864.8625954198474,994.3711311589174
55105001800,55,105,0018,4599,1645,1988,755,4,74,6,17,110,3029,1243,1201,491,3,47,2,4,38,NA,06500,06500,NA,NA,6,7,685.9567430025446,788.6750867453158
55105001900,55,105,0019,2816,2099,351,267,8,20,0,0,71,1992,1582,206,154,7,15,0,0,28,NA,06500,06500,NA,NA,6,7,451.1145038167939,518.6664816099931
55105002000,55,105,0020,3747,3410,136,131,8,13,0,8,41,2743,2556,74,80,8,8,0,4,13,NA,06500,06500,NA,NA,6,7,621.1882951653944,714.2079111727967
55105002100,55,105,0021,3537,3165,189,98,7,34,2,1,41,2695,2462,122,53,5,27,1,0,25,NA,06500,06500,NA,NA,6,7,610.3180661577609,701.7099236641221
55105002200,55,105,0022,2181,1986,106,36,5,10,3,1,34,1660,1539,66,25,5,8,3,1,13,NA,06500,06525,NA,NA,6,7,301.4899401848831,457.95178539061084
55105002300,55,105,0023,1898,1422,326,96,2,9,0,4,39,1458,1130,248,57,2,9,0,1,11,NA,06500,06525,NA,NA,6,7,264.80261011419253,402.2251223491028
55105002400,55,105,0024,3137,2943,77,56,9,23,0,0,29,2399,2277,56,33,6,15,0,0,12,NA,06500,06525,NA,NA,6,7,435.70744970092437,661.8230922602863
55105002500,55,105,0025,2392,2012,287,41,5,26,0,0,21,1925,1665,201,26,4,21,0,0,8,NA,06500,06500,NA,NA,6,7,435.941475826972,501.22137404580155
55105002601,55,105,002601,4717,3917,487,143,15,73,0,10,72,3606,3123,306,87,12,53,0,0,25,NA,06500,06500,NA,NA,6,6,202.09911857641777,385.6075170463995
55105002602,55,105,002602,3339,2820,149,263,4,55,1,7,40,2407,2108,88,151,3,43,0,1,13,NA,06500,81050,NA,NA,6,6,134.90088142358223,257.39248295360056
55105002700,55,105,0027,2581,2522,2,28,5,3,0,0,21,1911,1877,0,17,4,1,0,0,12,NA,NA,56325,NA,NA,6,7,214,300
55105002800,55,105,0028,5007,4900,10,45,4,5,1,3,39,3620,3554,7,27,3,5,1,2,21,NA,60250,63675,NA,NA,6,7,140,257
55105002900,55,105,0029,6864,6641,13,98,19,25,2,8,58,4903,4776,6,56,16,18,2,3,26,NA,24550,24550,NA,NA,6,7,514,485
55105003001,55,105,003001,4772,4491,10,186,18,19,0,1,47,3502,3337,2,117,11,12,0,1,22,NA,22575,22575,NA,NA,6,7,814,684
55105003002,55,105,003002,4619,4512,6,60,14,6,0,0,21,3502,3441,2,34,9,4,0,0,12,NA,22575,28075,NA,NA,6,7,563,473
55105003100,55,105,0031,7165,7016,13,60,11,22,0,1,42,5196,5108,10,32,11,18,0,1,16,NA,52200,52200,NA,NA,6,6,348,337
55105003200,55,105,0032,2699,2493,7,181,6,0,4,0,8,1987,1860,3,111,4,0,4,0,5,NA,86925,44125,NA,NA,6,6,106,166
55105003300,55,105,0033,3477,3293,7,119,4,21,0,4,29,2483,2376,5,70,4,13,0,1,14,NA,15625,15650,13560,15480,6,6,112,201
55107960100,55,107,9601,3662,3584,8,30,7,8,2,5,18,2738,2692,7,15,5,3,1,3,12,NA,80225,26100,NA,NA,3,5,68,65
55107960200,55,107,9602,2142,2089,2,27,4,4,0,3,13,1619,1588,1,15,3,1,0,3,8,NA,86450,70275,NA,NA,3,5,125,125
55107960300,55,107,9603,2245,2211,2,8,7,5,1,1,10,1785,1762,2,3,4,4,1,1,8,NA,10500,07175,NA,NA,3,5,88,91
55107960400,55,107,9604,3077,3012,6,17,17,3,2,4,16,2143,2105,3,10,11,3,1,3,7,NA,73175,31775,NA,NA,3,5,167,170
55107960500,55,107,9605,4221,4045,60,34,19,18,9,0,36,3259,3122,55,20,14,16,5,0,27,NA,40850,40850,NA,NA,3,5,729,824
55109120100,55,109,1201,2179,2102,10,33,8,9,0,0,17,1613,1567,6,18,7,3,0,0,12,NA,36250,36250,NA,NA,8,8,1019,1215
55109120200,55,109,1202,8062,7876,13,51,15,63,0,8,36,5768,5670,11,28,9,27,0,3,20,NA,36250,36250,NA,NA,8,8,267.3429851057182,371.8770961358192
55109120300,55,109,1203,5456,5296,11,41,14,49,0,0,45,3833,3746,10,19,10,31,0,0,17,NA,58050,58050,NA,NA,8,8,177.65701489428184,247.1229038641808
55109120400,55,109,1204,7636,7430,22,54,22,46,6,0,56,5394,5269,18,33,17,26,6,0,25,NA,74675,74700,NA,NA,8,8,317,304
55109120500,55,109,1205,8394,8148,56,79,24,29,0,3,55,6144,5997,50,45,14,17,0,0,21,NA,57100,57100,NA,NA,8,8,874,799
55109120600,55,109,1206,5515,5413,9,21,4,40,4,0,24,3905,3847,4,15,4,24,2,0,9,NA,76825,76850,NA,NA,8,8,174,171
55109120700,55,109,1207,4209,4114,2,22,6,40,0,2,23,2999,2946,1,15,4,20,0,1,12,NA,29625,75950,NA,NA,8,8,141,93
55109120800,55,109,1208,6358,6207,5,41,8,45,0,13,39,4686,4591,4,27,4,29,0,5,26,NA,04400,04400,NA,NA,8,8,149,180
55109120900,55,109,1209,11110,10776,43,115,35,53,3,2,83,8150,7958,32,61,24,37,3,0,35,NA,68275,80800,NA,NA,8,8,206,205
55109121000,55,109,1210,4236,4163,5,26,5,12,0,4,21,3046,2997,4,16,2,9,0,4,14,NA,32325,32350,NA,NA,8,8,184,161
55111000100,55,111,0001,5230,4931,16,77,154,12,5,1,34,4040,3871,5,47,89,11,1,1,15,1450,41300,41300,NA,NA,7,7,154,201
55111000200,55,111,0002,4248,4086,2,33,97,8,0,0,22,3143,3059,2,18,50,5,0,0,9,1450,58025,19550,NA,NA,7,8,115,128
55111000300,55,111,0003,5797,5542,25,110,55,21,1,4,39,4286,4131,17,60,42,16,0,2,18,NA,04625,04625,NA,NA,7,7,213,372
55111000400,55,111,0004,8325,8033,45,107,50,44,1,3,42,6217,6027,33,73,35,29,1,1,18,NA,04625,04625,NA,NA,7,7,135,208
55111000500,55,111,0005,3041,2847,8,163,5,5,0,1,12,2328,2218,4,93,3,4,0,0,6,NA,51325,78525,NA,NA,7,7,119,134
55111000600,55,111,0006,5635,5444,5,118,11,25,0,0,32,4141,4040,3,69,6,11,0,0,12,NA,65100,65100,NA,NA,7,8,101,123
55111000700,55,111,0007,2610,2482,8,87,7,6,0,3,17,1950,1876,4,48,7,3,0,3,9,NA,71650,71650,NA,NA,7,8,150,207
55111000800,55,111,0008,3575,3526,4,21,5,2,1,0,16,2637,2603,2,13,5,1,1,0,12,NA,76025,76050,NA,NA,7,8,170,202
55111000900,55,111,0009,4337,4267,8,46,1,2,0,0,13,3105,3075,3,23,1,1,0,0,2,NA,42825,42850,NA,NA,7,8,65,127
55111001000,55,111,0010,8428,8159,13,126,63,18,1,0,48,6181,6029,6,74,37,12,1,0,22,NA,66800,66800,NA,NA,7,8,665,1221
55111001100,55,111,0011,3999,3924,4,50,14,0,0,0,7,2826,2790,1,24,6,0,0,0,5,NA,63125,05600,NA,NA,7,8,72,111
55113980100,55,113,9801,2556,2470,2,5,31,8,0,8,32,2079,2021,1,2,26,4,0,4,21,1815,57050,75450,NA,NA,3,5,60,135
55113980300,55,113,9803,4203,3795,5,29,302,23,2,13,34,3109,2852,4,13,193,14,2,11,20,1815,33450,33450,NA,NA,3,5,242,457
55113980400,55,113,9804,3255,2428,0,27,754,5,0,4,37,2485,1976,0,18,465,3,0,4,19,1815,67050,05200,NA,NA,3,5,145,212
55113980500,55,113,9805,2314,1171,2,27,1083,0,0,1,30,1618,980,2,12,612,0,0,1,11,1815,57050,36450,NA,NA,3,5,97,134
55113980700,55,113,9807,2176,1735,0,31,362,0,0,0,48,1645,1355,0,15,245,0,0,0,30,1815,57050,66075,NA,NA,3,5,75,89
55113980800,55,113,9808,1692,1583,41,26,30,5,0,0,7,1359,1274,38,17,21,5,0,0,4,NA,87975,88000,NA,NA,3,5,180,183
55115980100,55,115,9801,2629,2520,1,28,60,3,0,0,17,1961,1900,0,13,35,2,0,0,11,NA,13325,31500,NA,NA,4,1,229,350
55115980200,55,115,9802,2039,1939,3,23,55,1,3,0,15,1718,1653,2,17,34,0,2,0,10,2175,13325,83725,NA,NA,4,1,407,826
55115980300,55,115,9803,3490,3248,6,35,157,5,0,0,39,2670,2524,4,18,97,4,0,0,23,2175,43207,85275,NA,NA,4,1,185,459
55115980400,55,115,9804,4441,3969,24,61,312,24,4,1,46,3454,3154,16,29,217,13,2,0,23,NA,72925,72925,NA,NA,4,1,421.2318755503375,888.591429410038
55115980500,55,115,9805,4503,3978,3,84,345,24,6,0,63,3360,3042,2,40,231,16,4,0,25,NA,72925,72925,NA,NA,4,1,409.7681244496625,864.4085705899619
55115980600,55,115,9806,3719,2376,2,67,1158,6,1,0,109,2612,1776,0,28,745,4,1,0,58,4015,31675,66750,NA,NA,4,1,71,167
55115980700,55,115,9807,3974,3717,19,22,157,5,0,0,54,2886,2740,4,12,100,3,0,0,27,4015,79825,36700,NA,NA,4,1,73,74
55115980800,55,115,9808,5038,4769,27,26,134,27,1,0,54,3628,3500,2,15,77,11,1,0,22,1450,88325,88350,NA,NA,4,1,132,158
55115980900,55,115,9809,3708,3609,2,9,41,23,2,0,22,2853,2790,1,5,34,12,0,0,11,NA,49400,61700,NA,NA,4,1,90,186
55115981000,55,115,9810,3519,3425,3,36,33,9,0,0,13,2542,2483,1,24,23,4,0,0,7,NA,08725,33075,NA,NA,4,1,70,195
55115981100,55,115,9811,3604,3552,0,16,16,7,0,0,13,2547,2515,0,10,11,2,0,0,9,NA,65675,43675,NA,NA,4,1,140,139
55117000000,55,117,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,72975,00000,NA,NA,2,4,0,0
55117000100,55,117,0001,4003,3611,10,155,7,182,0,1,37,2764,2577,5,87,4,74,0,1,16,NA,72975,72975,NA,NA,5,4,790.3031345894634,671.2424216352634
55117000200,55,117,0002,7543,6254,35,364,47,720,2,9,112,5416,4800,27,212,31,296,1,3,46,NA,72975,72975,NA,NA,5,4,1548.5824084430294,1315.2854397889241
55117000300,55,117,0003,6662,6106,29,201,16,277,0,1,32,5042,4743,15,113,13,145,0,0,13,NA,72975,72975,NA,NA,5,4,1441.645587771373,1224.4588603057157
55117000400,55,117,0004,4680,4345,8,124,7,141,0,0,55,3747,3568,7,78,6,63,0,0,25,NA,72975,72975,NA,NA,5,4,1071.3696980125612,909.9657575496859
55117000500,55,117,0005,4053,2828,54,504,29,542,0,1,95,2908,2264,31,302,18,247,0,0,46,NA,72975,72975,NA,NA,5,4,831.4766698213313,706.2130832544667
55117000600,55,117,0006,860,758,7,51,3,33,0,0,8,778,707,7,35,3,20,0,0,6,NA,72975,72975,NA,NA,5,4,222.451461183286,188.93871347041784
55117000700,55,117,0007,1862,1569,25,180,6,68,0,0,14,1390,1216,15,112,6,32,0,0,9,NA,72975,72975,NA,NA,5,4,397.43898591872437,337.5640253520319
55117000800,55,117,0008,5964,4324,90,695,41,660,0,8,146,4063,3247,41,415,28,263,0,3,66,NA,72975,72975,NA,NA,5,4,1161.7227336602714,986.7069316584932
55117000900,55,117,0009,5396,4629,59,372,17,256,2,1,60,4135,3684,42,234,10,137,1,0,27,NA,72975,72975,NA,NA,5,4,67.29656419529837,61.22117992766727
55117001000,55,117,0010,7454,6734,60,275,14,300,0,1,70,5795,5386,31,173,12,154,0,0,39,NA,72975,72975,NA,NA,5,4,1656.9488657546817,1407.326278356133
55117001100,55,117,0011,3964,3552,39,166,13,140,0,1,53,2966,2757,18,90,6,73,0,0,22,NA,72975,72975,NA,NA,5,4,848.0604548452781,720.2984886288681
55117010100,55,117,0101,1699,1665,3,28,0,1,0,0,2,1266,1247,1,17,0,1,0,0,0,NA,NA,54475,NA,NA,5,4,73.032728985166,112.0828820343772
55117010200,55,117,0102,3976,3849,50,23,5,35,0,0,14,2981,2874,50,14,5,29,0,0,9,NA,36025,36025,NA,NA,5,4,171.967271014834,263.9171179656228
55117010300,55,117,0103,3265,3219,1,20,6,7,2,0,10,2530,2505,0,11,5,3,2,0,4,NA,23275,67150,NA,NA,2,4,330,424
55117010400,55,117,0104,3771,2940,640,119,48,6,1,7,10,3063,2249,637,113,46,4,1,7,6,NA,29350,31100,NA,NA,2,4,223,288
55117010500,55,117,0105,10675,10427,25,109,22,39,0,0,53,7930,7792,12,61,17,26,0,0,22,NA,63700,63700,NA,NA,2,4,399,685
55117010600,55,117,0106,8478,8274,23,67,24,39,0,2,49,6488,6361,16,41,15,32,0,2,21,NA,73025,73025,NA,NA,2,4,379,443
55117010700,55,117,0107,6614,6351,4,67,7,152,1,0,32,4713,4585,4,35,5,72,1,0,11,NA,40275,73000,NA,NA,5,4,76.70343580470163,69.77882007233273
55117010800,55,117,0108,2762,2682,5,39,4,20,0,3,9,2102,2049,2,25,3,14,0,3,6,NA,72975,87500,NA,NA,5,4,551,873
55117010900,55,117,0109,3094,3032,3,30,3,13,0,0,13,2298,2263,1,20,3,6,0,0,5,NA,73025,44150,NA,NA,2,4,345,722
55117011000,55,117,0110,2584,2522,4,21,8,8,0,1,20,1917,1883,2,8,7,3,0,1,13,NA,83100,46575,NA,NA,2,4,205,308
55117011100,55,117,0111,2936,2880,1,24,6,13,0,0,12,2157,2124,0,15,4,6,0,0,8,NA,NA,72350,NA,NA,5,4,195,308
55117011200,55,117,0112,3588,3478,4,59,12,5,5,0,25,2613,2552,2,38,8,3,1,0,9,NA,66200,73425,NA,NA,5,4,204,300
55117011300,55,117,0113,6763,6599,10,96,9,12,0,0,37,4809,4718,6,51,4,10,0,0,20,NA,60100,35375,NA,NA,5,4,240,728
55119980100,55,119,9801,4103,4030,2,39,4,14,0,1,13,3007,2969,1,19,3,7,0,1,7,NA,67275,67300,NA,NA,3,5,89,122
55119980200,55,119,9802,2017,1979,3,7,13,2,0,0,13,1468,1452,0,4,4,1,0,0,7,NA,NA,31750,NA,NA,3,5,31,67
55119980300,55,119,9803,2959,2915,0,21,5,6,0,0,12,2141,2115,0,10,4,4,0,0,8,NA,29175,69400,NA,NA,3,5,51,44
55119980400,55,119,9804,4566,4480,7,12,10,18,0,7,32,3349,3301,3,7,7,12,0,4,15,NA,50425,50450,NA,NA,3,5,239,474
55119980500,55,119,9805,2736,2689,1,18,3,4,0,0,21,2101,2075,0,7,3,4,0,0,12,NA,50425,50425,NA,NA,3,5,597,1125
55119980600,55,119,9806,3299,3249,4,30,2,2,0,0,12,2282,2255,0,14,2,1,0,0,10,NA,77100,44900,NA,NA,3,5,149,218
55121990100,55,121,9901,3211,3174,2,14,10,3,0,0,8,2378,2352,1,9,6,3,0,0,7,NA,60575,32050,NA,NA,8,8,254,146
55121990200,55,121,9902,3156,3101,6,25,3,5,0,0,16,2323,2294,3,17,1,0,0,0,8,NA,77825,00925,NA,NA,8,8,102,97
55121990300,55,121,9903,2362,2323,3,29,2,0,0,0,5,1777,1757,2,13,0,0,0,0,5,NA,36800,02525,NA,NA,8,8,134,70
55121990400,55,121,9904,3956,3903,7,18,2,4,0,0,22,2956,2919,7,13,1,4,0,0,12,NA,86725,44500,NA,NA,8,8,224,316
55121990500,55,121,9905,2983,2937,4,26,5,4,1,3,3,2244,2210,3,20,2,4,1,2,2,NA,08075,24425,NA,NA,8,8,174,144
55121990600,55,121,9906,3388,3267,2,93,2,7,0,2,15,2547,2474,1,53,2,5,0,1,11,NA,02500,02525,NA,NA,8,8,366,232
55121990700,55,121,9907,4382,4322,4,21,15,8,0,0,12,3240,3202,1,15,9,6,0,0,7,NA,80475,80500,NA,NA,8,8,221,233
55121990800,55,121,9908,3572,3519,5,14,1,5,1,0,27,2701,2674,2,9,1,4,0,0,11,NA,28200,24425,NA,NA,8,8,80,101
55123960100,55,123,9601,3819,3761,9,22,4,2,1,0,20,2705,2677,2,13,2,1,0,0,10,NA,34825,34850,NA,NA,8,8,81,150
55123960200,55,123,9602,3993,3892,2,50,11,4,1,6,27,2587,2527,0,26,9,4,1,4,16,NA,40875,86900,NA,NA,8,8,57,69
55123960300,55,123,9603,3940,3883,2,31,3,10,0,0,11,2881,2850,0,15,3,4,0,0,9,NA,85475,85475,NA,NA,8,8,168,129
55123960400,55,123,9604,4871,4793,3,30,6,20,0,3,16,3823,3779,2,16,4,14,0,1,7,NA,82925,82925,NA,NA,8,8,586,861
55123960500,55,123,9605,3222,3184,2,17,3,5,0,0,11,2254,2234,2,6,3,2,0,0,7,NA,66450,27400,NA,NA,8,8,152,186
55123960600,55,123,9606,4234,4194,0,12,3,9,0,8,8,3086,3068,0,3,2,4,0,4,5,NA,16900,37975,NA,NA,8,8,181,163
55123960700,55,123,9607,3977,3910,0,24,3,10,0,0,30,3024,2983,0,16,3,7,0,0,15,NA,77550,06900,NA,NA,8,8,103,104
55125950100,55,125,9501,2489,2461,1,18,4,1,0,0,4,2129,2108,0,13,3,1,0,0,4,NA,NA,65425,01530,09630,4,1,135,394
55125950200,55,125,9502,4311,4209,6,30,30,10,0,1,25,3434,3370,4,14,24,7,0,1,14,NA,21625,62425,NA,NA,4,1,209,360
55125950300,55,125,9503,3221,1759,3,38,1389,2,0,4,26,2313,1465,1,20,810,1,0,3,13,1825,40675,08950,01530,09630,4,1,144.2694526742554,243.454701387806
55125950400,55,125,9504,5165,4650,7,49,412,11,1,1,34,4100,3802,7,26,242,7,1,0,15,1825,40675,40687,04620,09630,4,1,255.73054732574457,431.54529861219396
55125950500,55,125,9505,5847,5686,25,46,41,13,1,3,32,4712,4607,20,26,30,8,1,2,18,NA,21625,44525,NA,NA,4,1,129,226
55127000100,55,127,0001,7391,7147,14,149,10,28,0,5,38,5472,5333,8,87,5,19,0,2,18,NA,22100,22125,15660,15600,6,6,488,699
55127000200,55,127,0002,6673,6421,42,123,29,31,0,6,21,5011,4829,32,86,22,25,0,3,14,NA,23300,76175,07620,07650,6,6,132,276
55127000300,55,127,0003,8689,8354,7,234,10,35,2,3,44,6479,6286,4,135,7,22,2,3,20,NA,86925,41050,NA,NA,6,6,289,574
55127000400,55,127,0004,3044,2630,17,329,7,26,0,1,34,2410,2139,15,213,5,18,0,0,20,NA,86925,86925,NA,NA,6,7,1506,1807
55127000500,55,127,0005,9632,8794,263,338,19,152,2,4,60,8830,8137,244,253,14,136,2,0,44,NA,86925,86925,NA,NA,6,7,213,336
55127000600,55,127,0006,5381,4839,18,450,10,9,1,5,49,3813,3483,15,273,9,7,1,1,24,NA,18825,72900,13560,15480,6,6,84,182
55127000700,55,127,0007,8451,6420,96,1746,24,56,0,4,105,5984,4826,53,1011,19,35,0,2,38,NA,19450,19450,NA,NA,6,6,667,1075
55127000800,55,127,0008,3978,3577,28,312,7,24,1,1,28,2991,2767,20,164,6,17,1,1,15,NA,19500,19475,04720,15480,6,6,476,881
55127000900,55,127,0009,7240,6641,34,454,27,43,2,3,36,5232,4876,19,270,19,26,1,1,20,NA,23300,23300,NA,NA,6,6,668,1116
55127001000,55,127,0010,4254,4132,14,63,6,13,1,0,25,3122,3054,13,29,4,9,1,0,12,NA,23300,46725,07620,07650,6,6,284,484
55127001500,55,127,0015,7721,6730,51,819,12,54,0,1,54,5972,5346,31,515,9,45,0,1,25,NA,16575,28550,07620,07650,6,6,373,653
55127001601,55,127,001601,7015,6658,33,275,4,32,2,0,11,5312,5101,16,161,3,22,2,0,7,NA,26350,26350,04720,15480,6,6,172,460
55127001602,55,127,001602,5120,4504,20,505,2,55,4,4,26,3994,3591,13,333,1,34,4,4,14,NA,41450,44750,07620,07650,6,6,69.38131144411568,198.6135344087048
55127001700,55,127,0017,9170,8581,110,339,10,34,1,9,86,6483,6097,87,219,9,23,1,7,40,NA,61725,08275,07620,07650,6,6,112.61868855588432,322.38646559129523
55129950100,55,129,9501,2020,1943,1,16,18,2,0,0,40,1579,1537,0,8,14,2,0,0,18,NA,53250,53275,NA,NA,3,5,18,26
55129950200,55,129,9502,1845,1791,4,9,21,4,1,0,15,1435,1405,3,4,12,3,0,0,8,NA,NA,80450,NA,NA,3,5,134,151
55129950300,55,129,9503,2973,2847,3,38,38,7,1,0,39,2246,2176,1,19,26,4,0,0,20,NA,07550,07575,NA,NA,3,5,56,86
55129950500,55,129,9505,5042,4872,13,50,61,7,1,0,38,3840,3741,7,23,49,3,1,0,16,NA,75625,75625,NA,NA,3,5,93,65
55129950600,55,129,9506,4156,4051,4,30,15,8,1,2,45,3121,3060,1,21,15,2,1,1,20,1815,73200,73200,NA,NA,3,5,148,187
55131400101,55,131,400101,7687,7514,8,84,16,19,1,3,42,5597,5507,6,44,8,9,1,3,19,NA,85350,25375,NA,NA,5,3,248,530
55131400102,55,131,400102,3678,3585,6,47,9,9,0,2,20,2672,2617,4,27,6,6,0,2,10,NA,85350,85350,NA,NA,5,3,417,862
55131410100,55,131,4101,4393,4306,9,32,9,12,0,4,21,3217,3168,6,14,5,9,0,3,12,NA,39300,39300,NA,NA,5,3,281,483
55131420102,55,131,420102,7619,7304,22,152,43,29,0,3,66,5408,5218,17,90,25,22,0,2,34,NA,85350,85350,NA,NA,5,3,936.4705299039355,1631.2820576386737
55131420103,55,131,420103,6033,5860,8,81,20,29,1,0,34,4609,4505,4,51,12,19,1,0,17,NA,85350,85375,NA,NA,5,3,164,288
55131420104,55,131,420104,5086,4977,10,49,8,18,1,2,21,3841,3776,7,32,4,11,1,2,8,NA,85350,05050,NA,NA,5,3,291,522
55131420200,55,131,4202,5282,5165,3,47,9,22,1,2,33,4034,3965,2,26,6,14,1,1,19,NA,85350,85350,NA,NA,5,3,698.5432909823365,1216.8254105980786
55131420300,55,131,4203,5368,5136,33,118,15,22,1,0,43,3971,3843,16,62,12,18,1,0,19,NA,85350,85350,NA,NA,5,3,687.6339634335296,1197.8219398822434
55131420400,55,131,4204,3485,3325,15,78,18,30,0,0,19,2722,2628,4,49,11,19,0,0,11,NA,85350,85350,NA,NA,5,3,471.3522156801983,821.070591881004
55131430100,55,131,4301,5068,4998,5,35,11,3,2,0,14,3644,3600,4,20,9,1,1,0,9,NA,NA,00425,06090,06120,5,3,375,648
