GEOID,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PRECCAS,G16USSRTHU,G16USSDWIL,G16PUCRNEL,G16PUCDRED,G16HALRNOE,G16HALDHAW
460139517002015,0,0,0,0,0,0,0,0,0,0
460139517002024,0,0,0,0,0,0,0,0,0,0
460139517002031,2,0.8,0.2,0,2.3,0.7,2.4,0.5,2,0.9
460139517002101,0,0,0,0,0,0,0,0,0,0
460139514001020,1,0.4,0.1,0,1.2,0.3,1.3,0.3,1.1,0.5
460139518001020,0,0,0,0,0,0,0,0,0,0
460139513002042,0,0,0,0,0,0,0,0,0,0
460139513002068,0,0,0,0,0,0,0,0,0,0
460139513002069,0,0,0,0,0,0,0,0,0,0
460139520001114,1.1,0.9,0.1,0,1.3,0.8,1.3,0.7,1.1,1.1
460139520001028,0,0,0,0,0,0,0,0,0,0
460139520001027,0.4,0.3,0,0,0.4,0.3,0.4,0.2,0.4,0.4
460139520001040,0,0,0,0,0,0,0,0,0,0
460139520003020,0.5,0.6,0,0,0.6,0.5,0.6,0.4,0.5,0.7
460139520003026,0.5,0.6,0,0,0.6,0.5,0.6,0.4,0.5,0.7
460139520003033,0.5,0.6,0,0,0.6,0.5,0.6,0.4,0.5,0.7
460139514001004,8.4,3.1,0.6,0.1,9.9,2.7,10.3,2.2,8.4,3.7
460139520004189,0.7,0.5,0.1,0,0.8,0.4,0.8,0.3,0.7,0.5
460139520004188,0.3,0.2,0,0,0.4,0.2,0.4,0.2,0.3,0.3
460139520004191,0,0,0,0,0,0,0,0,0,0
460139520004205,0,0,0,0,0,0,0,0,0,0
460139520004259,1.3,0.9,0.1,0,1.6,0.8,1.6,0.6,1.3,1.1
460139520002105,33.3,12.6,2.5,0.4,39.4,11.1,40.8,8.9,33.6,15
460139520002096,25,9.4,1.8,0.3,29.6,8.3,30.6,6.6,25.2,11.2
460139520002098,0,0,0,0,0,0,0,0,0,0
460139520002101,0,0,0,0,0,0,0,0,0,0
460139520002095,0,0,0,0,0,0,0,0,0,0
460139520002104,7.9,3,0.6,0.1,9.3,2.6,9.6,2.1,7.9,3.5
460139520002086,0,0,0,0,0,0,0,0,0,0
460139520001143,2.1,1.8,0.3,0,2.5,1.6,2.6,1.3,2.1,2.2
460139520001297,0,0,0,0,0,0,0,0,0,0
460139520001295,0,0,0,0,0,0,0,0,0,0
460139520004226,1.3,0.9,0.1,0,1.6,0.8,1.6,0.6,1.3,1.1
460139520001130,0.7,0.6,0.1,0,0.8,0.5,0.9,0.4,0.7,0.7
460139520001195,0,0,0,0,0,0,0,0,0,0
460139520001206,0.7,0.6,0.1,0,0.8,0.5,0.9,0.4,0.7,0.7
460139520001209,0,0,0,0,0,0,0,0,0,0
460139520001109,0,0,0,0,0,0,0,0,0,0
460139520001112,0.7,0.6,0.1,0,0.8,0.5,0.9,0.4,0.7,0.7
460139520001126,0,0,0,0,0,0,0,0,0,0
460139520001338,0,0,0,0,0,0,0,0,0,0
460139520001252,0.7,0.6,0.1,0,0.8,0.5,0.9,0.4,0.7,0.7
460139520001125,0.7,0.6,0.1,0,0.8,0.5,0.9,0.4,0.7,0.7
460139520001200,0,0,0,0,0,0,0,0,0,0
460139520001188,0.7,0.6,0.1,0,0.8,0.5,0.9,0.4,0.7,0.7
460139519001261,0,0,0,0,0,0,0,0,0,0
460139519001355,1,0.7,0.1,0,1.2,0.6,1.2,0.5,1,0.8
460139519001240,0,0,0,0,0,0,0,0,0,0
460139520005075,0.7,0.6,0.1,0,0.8,0.5,0.9,0.4,0.7,0.7
460139520005110,0,0,0,0,0,0,0,0,0,0
460139520005092,2.1,1.7,0.2,0,2.5,1.5,2.6,1.2,2.1,2
460139517001013,0,0,0,0,0,0,0,0,0,0
460139515001028,0,0,0,0,0,0,0,0,0,0
460139515001006,0.5,0.4,0.1,0,0.6,0.3,0.7,0.3,0.5,0.4
460139515002013,2.2,1.2,0.2,0,2.6,1.1,2.7,0.9,2.2,1.5
460139515003034,2.5,1.4,0.2,0,3,1.2,3.1,1,2.6,1.7
460139515002018,14,7.7,1.3,0.2,16.5,6.7,17.1,5.4,14.1,9.1
460139514005022,6.4,4.3,1,0.1,7.6,3.8,7.9,3,6.5,5.1
460139514005014,5.9,3.9,0.9,0.1,7,3.5,7.2,2.8,5.9,4.7
460139518001022,0,0,0,0,0,0,0,0,0,0
460139515001010,7,4.6,1.1,0.2,8.2,4.1,8.6,3.3,7,5.6
460139515001020,5.6,3.8,0.9,0.1,6.7,3.3,6.9,2.6,5.7,4.5
460139514005008,0,0,0,0,0,0,0,0,0,0
460139515001019,2.7,1.8,0.4,0.1,3.2,1.6,3.3,1.3,2.7,2.1
460139514005024,22.9,11.5,1.9,0.3,27,10.1,28,8.1,23,13.7
460139514005025,4.9,2.5,0.4,0.1,5.8,2.2,6,1.7,4.9,2.9
460139514001108,1,0.4,0.1,0,1.2,0.4,1.2,0.3,1,0.5
460139514001064,0,0,0,0,0,0,0,0,0,0
460139514001062,0,0,0,0,0,0,0,0,0,0
460139517003031,18,11,2.3,0.3,21.3,9.7,22.1,7.7,18.1,13.1
460139517003032,11.4,6.9,1.5,0.2,13.4,6.1,13.9,4.9,11.4,8.2
460139517002081,0,0,0,0,0,0,0,0,0,0
460139517003037,33,14.7,2.7,0.4,39.1,12.9,40.5,10.3,33.3,17.5
460139514001025,0,0,0,0,0,0,0,0,0,0
460139514001105,12.5,5.5,0.9,0.1,14.8,4.9,15.3,3.9,12.6,6.6
460139513002035,0,0,0,0,0,0,0,0,0,0
460139520001069,0,0,0,0,0,0,0,0,0,0
460139520001062,0,0,0,0,0,0,0,0,0,0
460139520003158,1.5,1,0.1,0,1.8,0.9,1.9,0.7,1.5,1.2
460139520003159,1.1,0.8,0.1,0,1.4,0.7,1.4,0.5,1.2,0.9
460139520003169,2.3,1.5,0.2,0,2.7,1.4,2.8,1.1,2.3,1.8
460139520003177,0,0,0,0,0,0,0,0,0,0
460139520003194,0,0,0,0,0,0,0,0,0,0
460139520003188,0,0,0,0,0,0,0,0,0,0
460139520003175,0,0,0,0,0,0,0,0,0,0
460139519001319,2.4,1.9,0.2,0,2.9,1.7,3,1.4,2.5,2.3
460139519001321,0.8,0.6,0.1,0,1,0.6,1,0.5,0.8,0.8
460139519003088,0,0,0,0,0,0,0,0,0,0
460139519003085,1.9,1.5,0.2,0,2.2,1.3,2.3,1,1.9,1.8
460139519003143,0.4,0.3,0,0,0.4,0.3,0.5,0.2,0.4,0.4
460139519003070,0,0,0,0,0,0,0,0,0,0
460139517002096,0,0,0,0,0,0,0,0,0,0
460139519002005,6.7,4.5,0.6,0.1,7.9,4,8.2,3.2,6.7,5.4
460139519002019,0.3,0.2,0,0,0.4,0.2,0.4,0.2,0.3,0.3
460139519002042,0,0,0,0,0,0,0,0,0,0
460139519002061,3.7,2.5,0.3,0,4.3,2.2,4.5,1.8,3.7,3
460139519002040,0,0,0,0,0,0,0,0,0,0
460139519002062,3,2,0.3,0,3.6,1.8,3.7,1.4,3,2.4
460139519002038,3.3,2.3,0.3,0,3.9,2,4.1,1.6,3.4,2.7
460139519002076,4.3,2.9,0.4,0.1,5.1,2.6,5.3,2.1,4.4,3.5
460139519002084,5.3,3.6,0.4,0.1,6.3,3.2,6.5,2.6,5.4,4.3
460139519002034,2,1.4,0.2,0,2.4,1.2,2.5,1,2,1.6
460139519002101,0,0,0,0,0,0,0,0,0,0
460139519002003,0,0,0,0,0,0,0,0,0,0
460139519001003,0,0,0,0,0,0,0,0,0,0
460139519002000,0,0,0,0,0,0,0,0,0,0
460139519001039,0,0,0,0,0,0,0,0,0,0
460139519002029,0,0,0,0,0,0,0,0,0,0
460139519001040,0,0,0,0,0,0,0,0,0,0
460139519001055,0,0,0,0,0,0,0,0,0,0
460139520003014,0.8,0.9,0.1,0,0.9,0.8,0.9,0.6,0.8,1.1
460139520003015,0,0,0,0,0,0,0,0,0,0
460139520003055,1.3,1.5,0.1,0,1.5,1.3,1.5,1.1,1.3,1.8
460139520003049,2.3,2.8,0.2,0,2.7,2.4,2.8,1.9,2.3,3.3
460139520003072,1.5,1.8,0.1,0,1.8,1.6,1.9,1.3,1.5,2.2
460139520005051,0.4,0.3,0,0,0.4,0.3,0.4,0.2,0.4,0.3
460139520005001,0,0,0,0,0,0,0,0,0,0
460139520005269,0.8,0.5,0.1,0,0.9,0.5,0.9,0.4,0.8,0.6
460139520005255,1.5,1,0.1,0,1.8,0.9,1.9,0.7,1.5,1.2
460139520005222,0,0,0,0,0,0,0,0,0,0
460139520005263,0,0,0,0,0,0,0,0,0,0
460139520005268,0,0,0,0,0,0,0,0,0,0
460139520005215,1.9,1.3,0.2,0,2.3,1.1,2.3,0.9,1.9,1.5
460139520005220,0,0,0,0,0,0,0,0,0,0
460139520005308,0.4,0.3,0,0,0.5,0.2,0.5,0.2,0.4,0.3
460139520005278,0,0,0,0,0,0,0,0,0,0
460139520004180,0,0,0,0,0,0,0,0,0,0
460139520004210,0,0,0,0,0,0,0,0,0,0
460139520004208,0,0,0,0,0,0,0,0,0,0
460139520004217,1.1,0.8,0.1,0,1.4,0.7,1.4,0.5,1.2,0.9
460139520004262,0,0,0,0,0,0,0,0,0,0
460139520005282,0,0,0,0,0,0,0,0,0,0
460139520004064,0,0,0,0,0,0,0,0,0,0
460139520004059,0.7,0.6,0.1,0,0.8,0.5,0.8,0.4,0.7,0.7
460139520004068,0.7,0.6,0.1,0,0.8,0.5,0.8,0.4,0.7,0.7
460139520004013,0.3,0.3,0,0,0.4,0.3,0.4,0.2,0.3,0.3
460139520004023,1,0.9,0.1,0,1.2,0.8,1.2,0.6,1,1
460139520004144,1.1,0.8,0.1,0,1.4,0.7,1.4,0.5,1.2,0.9
460139520004138,0,0,0,0,0,0,0,0,0,0
460139520004147,0.8,0.5,0.1,0,0.9,0.5,0.9,0.4,0.8,0.6
460139520004146,0.4,0.3,0,0,0.5,0.2,0.5,0.2,0.4,0.3
460139520004159,3.4,2.3,0.3,0,4.1,2,4.2,1.6,3.5,2.8
460139520004157,0.8,0.5,0.1,0,0.9,0.5,0.9,0.4,0.8,0.6
460139520004166,1.9,1.3,0.2,0,2.3,1.1,2.3,0.9,1.9,1.5
460139520004149,0,0,0,0,0,0,0,0,0,0
460139520004162,0,0,0,0,0,0,0,0,0,0
460139520005089,0,0,0,0,0,0,0,0,0,0
460139520005093,0,0,0,0,0,0,0,0,0,0
460139520004132,0,0,0,0,0,0,0,0,0,0
460139520004134,0,0,0,0,0,0,0,0,0,0
460139520004113,0,0,0,0,0,0,0,0,0,0
460139520005180,0,0,0,0,0,0,0,0,0,0
460139517002084,21.5,9.6,1.8,0.3,25.4,8.4,26.3,6.7,21.6,11.4
460139517002090,20.2,9,1.7,0.2,23.9,7.9,24.8,6.3,20.4,10.7
460139517002091,19,8.5,1.6,0.2,22.5,7.4,23.3,5.9,19.1,10.1
460139517002074,0,0,0,0,0,0,0,0,0,0
460139518004019,30.2,15.2,2.5,0.4,35.7,13.4,37,10.7,30.4,18.2
460139517003009,0,0,0,0,0,0,0,0,0,0
460139517003027,14.5,6.4,1.2,0.2,17.1,5.7,17.7,4.5,14.6,7.7
460139518001007,0,0,0,0,0,0,0,0,0,0
460139514001050,0,0,0,0,0,0,0,0,0,0
460139513003024,3.8,2.1,0.4,0.1,4.5,1.8,4.7,1.5,3.8,2.5
460139515002000,0,0,0,0,0,0,0,0,0,0
460139518002004,21.8,15.5,2.8,0.4,25.8,13.6,26.7,10.9,22,18.5
460139513002034,16.9,9.2,1.6,0.2,19.9,8.1,20.6,6.5,17,11
460139518001010,0,0,0,0,0,0,0,0,0,0
460139518001036,12.2,6.2,1,0.2,14.5,5.4,15,4.3,12.3,7.4
460139517002051,0,0,0,0,0,0,0,0,0,0
460139517002083,36.4,16.2,3,0.4,43,14.2,44.5,11.3,36.6,19.2
460139520005199,0.8,0.5,0.1,0,0.9,0.5,0.9,0.4,0.8,0.6
460139520005194,0,0,0,0,0,0,0,0,0,0
460139520005181,0,0,0,0,0,0,0,0,0,0
460139520001094,0,0,0,0,0,0,0,0,0,0
460139520001019,2.5,2.2,0.3,0,2.9,1.9,3,1.5,2.5,2.6
460139520001050,0.4,0.3,0,0,0.4,0.3,0.4,0.2,0.4,0.4
460139520001074,0,0,0,0,0,0,0,0,0,0
460139520001079,0,0,0,0,0,0,0,0,0,0
460139520001080,0.4,0.3,0,0,0.4,0.3,0.4,0.2,0.4,0.4
460139520001070,1.1,0.9,0.1,0,1.3,0.8,1.3,0.7,1.1,1.1
460139520001031,0.4,0.3,0,0,0.4,0.3,0.4,0.2,0.4,0.4
460139520001033,0.7,0.6,0.1,0,0.8,0.5,0.9,0.4,0.7,0.7
460139520001041,0,0,0,0,0,0,0,0,0,0
460139520001127,0,0,0,0,0,0,0,0,0,0
460139519001262,1,0.7,0.1,0,1.2,0.6,1.2,0.5,1,0.8
460139519001171,1,0.7,0.1,0,1.2,0.6,1.2,0.5,1,0.8
460139519001239,0,0,0,0,0,0,0,0,0,0
460139519001246,0,0,0,0,0,0,0,0,0,0
460139519001353,0,0,0,0,0,0,0,0,0,0
460139520005081,0,0,0,0,0,0,0,0,0,0
460139520005115,0,0,0,0,0,0,0,0,0,0
460139520005112,0.7,0.6,0.1,0,0.8,0.5,0.9,0.4,0.7,0.7
460139520005111,0.7,0.6,0.1,0,0.8,0.5,0.9,0.4,0.7,0.7
460139519003212,0,0,0,0,0,0,0,0,0,0
460139519003289,0.8,0.6,0.1,0,1,0.6,1,0.5,0.8,0.8
460139519003220,0,0,0,0,0,0,0,0,0,0
460139519003218,0,0,0,0,0,0,0,0,0,0
460139519003165,0.4,0.3,0,0,0.5,0.3,0.5,0.2,0.4,0.4
460139519003191,0,0,0,0,0,0,0,0,0,0
460139519003190,0,0,0,0,0,0,0,0,0,0
460139519003170,1.6,1.3,0.1,0,1.9,1.1,2,0.9,1.6,1.5
460139519003200,0,0,0,0,0,0,0,0,0,0
460139520001229,0,0,0,0,0,0,0,0,0,0
460139520001260,0,0,0,0,0,0,0,0,0,0
460139519001234,0.3,0.2,0,0,0.4,0.2,0.4,0.2,0.3,0.3
460139519001216,0.7,0.5,0.1,0,0.8,0.4,0.8,0.3,0.7,0.5
460139519001236,0,0,0,0,0,0,0,0,0,0
460139518001053,12,4.5,0.8,0.1,14.2,3.9,14.8,3.2,12.1,5.3
460139520005302,21.5,8,1.5,0.2,25.4,7,26.3,5.6,21.6,9.5
460139520005325,15.2,5.7,1.1,0.2,18,4.9,18.6,4,15.3,6.7
460139520005316,0.5,0.2,0,0,0.6,0.2,0.6,0.1,0.5,0.2
460139520005352,0,0,0,0,0,0,0,0,0,0
460139520005317,0,0,0,0,0,0,0,0,0,0
460139520005319,0,0,0,0,0,0,0,0,0,0
460139520005343,1,0.4,0.1,0,1.2,0.3,1.3,0.3,1.1,0.5
460139520005350,0,0,0,0,0,0,0,0,0,0
460139520005327,2.6,1,0.2,0,3.1,0.9,3.2,0.7,2.6,1.2
460139520005313,0.5,0.2,0,0,0.6,0.2,0.6,0.1,0.5,0.2
460139520005360,0,0,0,0,0,0,0,0,0,0
460139520005063,0.7,0.6,0.1,0,0.8,0.5,0.9,0.4,0.7,0.7
460139520005062,0.7,0.6,0.1,0,0.8,0.5,0.9,0.4,0.7,0.7
460139520004122,0,0,0,0,0,0,0,0,0,0
460139520003181,0,0,0,0,0,0,0,0,0,0
460139520004236,0.7,0.5,0.1,0,0.8,0.4,0.8,0.3,0.7,0.5
460139520004239,0,0,0,0,0,0,0,0,0,0
460139520004249,0,0,0,0,0,0,0,0,0,0
460139520004252,4.3,2.9,0.4,0.1,5.1,2.6,5.3,2.1,4.4,3.5
460139520001139,0,0,0,0,0,0,0,0,0,0
460139520001142,1.1,0.9,0.1,0,1.3,0.8,1.3,0.7,1.1,1.1
460139520001055,0,0,0,0,0,0,0,0,0,0
460139520001065,0,0,0,0,0,0,0,0,0,0
460139520001060,1.1,0.9,0.1,0,1.3,0.8,1.3,0.7,1.1,1.1
460139520003152,0.8,0.5,0.1,0,0.9,0.5,0.9,0.4,0.8,0.6
460139520003180,0,0,0,0,0,0,0,0,0,0
460139520004116,0,0,0,0,0,0,0,0,0,0
460139520003173,0,0,0,0,0,0,0,0,0,0
460139520003216,0,0,0,0,0,0,0,0,0,0
460139520003190,0.7,0.6,0.1,0,0.8,0.5,0.8,0.4,0.7,0.7
460139520003220,0.7,0.6,0.1,0,0.8,0.5,0.8,0.4,0.7,0.7
460139520003219,0,0,0,0,0,0,0,0,0,0
460139520004010,1.6,1.4,0.2,0,1.9,1.3,2,1,1.6,1.7
460139520004136,0,0,0,0,0,0,0,0,0,0
460139519003225,0,0,0,0,0,0,0,0,0,0
460139519003182,0,0,0,0,0,0,0,0,0,0
460139519003175,0,0,0,0,0,0,0,0,0,0
460139519003227,0,0,0,0,0,0,0,0,0,0
460139518001073,2.4,1.9,0.2,0,2.9,1.7,3,1.4,2.5,2.3
460139519003015,0,0,0,0,0,0,0,0,0,0
460139519003164,0.4,0.3,0,0,0.5,0.3,0.5,0.2,0.4,0.4
460139519003014,2.4,1.9,0.2,0,2.9,1.7,3,1.4,2.5,2.3
460139519003168,2,1.6,0.2,0,2.4,1.4,2.5,1.1,2,1.9
460139519003171,1.6,1.3,0.1,0,1.9,1.1,2,0.9,1.6,1.5
460139519003197,2.4,1.9,0.2,0,2.9,1.7,3,1.4,2.5,2.3
460139520001226,0.5,0.6,0,0,0.6,0.5,0.6,0.4,0.5,0.7
460139520001327,0,0,0,0,0,0,0,0,0,0
460139513002047,50.6,27.7,4.8,0.7,59.8,24.3,61.9,19.4,50.9,33
460139515002007,0,0,0,0,0,0,0,0,0,0
460139514001088,0,0,0,0,0,0,0,0,0,0
460139514001097,0,0,0,0,0,0,0,0,0,0
460139514001098,0,0,0,0,0,0,0,0,0,0
460139518001049,17.8,6.6,1.2,0.2,21.1,5.8,21.8,4.7,17.9,7.9
460139517002073,1,0.4,0.1,0,1.2,0.3,1.2,0.3,1,0.5
460139517002043,0,0,0,0,0,0,0,0,0,0
460139513002076,0,0,0,0,0,0,0,0,0,0
460139517002070,0,0,0,0,0,0,0,0,0,0
460139513002023,12.7,5.1,1,0.1,15.1,4.5,15.6,3.6,12.8,6
460139513002105,2.9,1.2,0.2,0,3.5,1,3.6,0.8,3,1.4
460139517002103,0,0,0,0,0,0,0,0,0,0
460139517002097,0,0,0,0,0,0,0,0,0,0
460139517002032,13.2,5.3,1.1,0.2,15.7,4.7,16.2,3.7,13.3,6.3
460139513002099,0,0,0,0,0,0,0,0,0,0
460139513002088,0,0,0,0,0,0,0,0,0,0
460139517003005,0.5,0.3,0.1,0,0.6,0.3,0.6,0.2,0.5,0.4
460139513002036,0,0,0,0,0,0,0,0,0,0
460139514001034,1,0.4,0.1,0,1.2,0.3,1.3,0.3,1.1,0.5
460139513002096,0,0,0,0,0,0,0,0,0,0
460139519003042,0,0,0,0,0,0,0,0,0,0
460139519003057,0,0,0,0,0,0,0,0,0,0
460139519003133,3.4,2.7,0.3,0,4,2.3,4.1,1.9,3.4,3.2
460139519003287,0,0,0,0,0,0,0,0,0,0
460139519003282,0,0,0,0,0,0,0,0,0,0
460139519003292,0.7,0.6,0.1,0,0.9,0.5,0.9,0.4,0.8,0.7
460139519003066,0,0,0,0,0,0,0,0,0,0
460139519003154,0,0,0,0,0,0,0,0,0,0
460139519003153,2.2,1.8,0.2,0,2.7,1.6,2.7,1.2,2.3,2.1
460139519003237,3.4,2.7,0.3,0,4,2.3,4.1,1.9,3.4,3.2
460139517002095,2.2,1.8,0.2,0,2.7,1.6,2.7,1.2,2.3,2.1
460139520003091,0,0,0,0,0,0,0,0,0,0
460139520003005,0.5,0.6,0,0,0.6,0.5,0.6,0.4,0.5,0.7
460139520003007,0,0,0,0,0,0,0,0,0,0
460139520004279,1.3,0.9,0.1,0,1.6,0.8,1.6,0.6,1.3,1.1
460139519001077,1.7,1.1,0.1,0,2,1,2,0.8,1.7,1.4
460139519001080,0.7,0.5,0.1,0,0.8,0.4,0.8,0.3,0.7,0.5
460139519001084,2.3,1.6,0.2,0,2.8,1.4,2.9,1.1,2.3,1.9
460139520002218,0,0,0,0,0,0,0,0,0,0
460139520002221,1.5,1.2,0.1,0,1.8,1,1.8,0.8,1.5,1.4
460139520002197,0.7,0.6,0.1,0,0.9,0.5,0.9,0.4,0.8,0.7
460139520002189,0,0,0,0,0,0,0,0,0,0
460139520003102,0,0,0,0,0,0,0,0,0,0
460139520003119,0.5,0.6,0,0,0.6,0.5,0.6,0.4,0.5,0.7
460139520004207,0,0,0,0,0,0,0,0,0,0
460139520004214,0,0,0,0,0,0,0,0,0,0
460139520002069,0,0,0,0,0,0,0,0,0,0
460139520002065,1.9,0.7,0.1,0,2.2,0.6,2.3,0.5,1.9,0.8
460139520004028,2.3,2,0.2,0,2.7,1.8,2.8,1.4,2.3,2.4
460139520004027,0,0,0,0,0,0,0,0,0,0
460139520004024,0,0,0,0,0,0,0,0,0,0
460139520004050,0,0,0,0,0,0,0,0,0,0
460139520004049,0,0,0,0,0,0,0,0,0,0
460139520004052,0,0,0,0,0,0,0,0,0,0
460139520004051,0,0,0,0,0,0,0,0,0,0
460139520004062,1.6,1.4,0.2,0,1.9,1.3,2,1,1.6,1.7
460139520004056,0,0,0,0,0,0,0,0,0,0
460139520004090,1.6,1.4,0.2,0,1.9,1.3,2,1,1.6,1.7
460139520004233,0.7,0.6,0.1,0,0.8,0.5,0.8,0.4,0.7,0.7
460139520004163,1.1,0.8,0.1,0,1.4,0.7,1.4,0.5,1.2,0.9
460139520004154,0.8,0.5,0.1,0,0.9,0.5,0.9,0.4,0.8,0.6
460139520004153,0.4,0.3,0,0,0.5,0.2,0.5,0.2,0.4,0.3
460139520005183,0,0,0,0,0,0,0,0,0,0
460139520004145,2.7,1.8,0.3,0,3.2,1.6,3.3,1.3,2.7,2.2
460139520005381,0,0,0,0,0,0,0,0,0,0
460139520004172,0,0,0,0,0,0,0,0,0,0
460139520005185,0,0,0,0,0,0,0,0,0,0
460139520004139,1.1,0.8,0.1,0,1.4,0.7,1.4,0.5,1.2,0.9
460139519001104,0,0,0,0,0,0,0,0,0,0
460139519001366,0,0,0,0,0,0,0,0,0,0
460139519001153,1.3,0.9,0.1,0,1.6,0.8,1.6,0.6,1.3,1.1
460139519001196,0.7,0.5,0.1,0,0.8,0.4,0.8,0.3,0.7,0.5
460139519001308,3.3,2.6,0.3,0,3.9,2.2,4,1.8,3.3,3.1
460139519001279,0.4,0.3,0,0,0.5,0.3,0.5,0.2,0.4,0.4
460139519001277,0,0,0,0,0,0,0,0,0,0
460139519001357,0,0,0,0,0,0,0,0,0,0
460139519001180,0.8,0.6,0.1,0,1,0.6,1,0.5,0.8,0.8
460139517002086,0,0,0,0,0,0,0,0,0,0
460139517003042,0,0,0,0,0,0,0,0,0,0
460139517001005,3.2,1.7,0.3,0,3.8,1.5,3.9,1.2,3.2,2.1
460139517001030,5.9,3.6,0.8,0.1,7,3.2,7.3,2.5,6,4.3
460139518001042,5.7,2.9,0.5,0.1,6.8,2.5,7,2,5.7,3.4
460139517001039,4.4,2.7,0.6,0.1,5.3,2.4,5.4,1.9,4.5,3.2
460139517001040,5.2,3.2,0.7,0.1,6.1,2.8,6.4,2.2,5.2,3.8
460139517003019,4.7,2.9,0.6,0.1,5.6,2.5,5.7,2,4.7,3.4
460139517001042,7.4,4.5,1,0.1,8.8,4,9.1,3.2,7.5,5.4
460139517001046,4.9,3,0.6,0.1,5.8,2.7,6,2.1,5,3.6
460139517001044,4,2.4,0.5,0.1,4.7,2.1,4.8,1.7,4,2.9
460139517003014,6.2,3.8,0.8,0.1,7.3,3.3,7.6,2.6,6.2,4.5
460139517002056,4.4,2.7,0.6,0.1,5.3,2.4,5.4,1.9,4.5,3.2
460139517002058,5.2,3.2,0.7,0.1,6.1,2.8,6.4,2.2,5.2,3.8
460139518002022,0,0,0,0,0,0,0,0,0,0
460139513001002,22.6,12.8,2.5,0.3,26.7,11.2,27.6,9,22.7,15.2
460139513003011,4.1,2.3,0.4,0.1,4.9,2,5.1,1.6,4.2,2.7
460139513003008,4.1,2.3,0.4,0.1,4.9,2,5.1,1.6,4.2,2.7
460139517002065,0,0,0,0,0,0,0,0,0,0
460139514002000,9,4,0.6,0.1,10.6,3.5,11,2.8,9,4.7
460139513003017,4.1,2.3,0.4,0.1,4.9,2,5.1,1.6,4.2,2.7
460139514002004,15.6,11.2,1.8,0.3,18.5,9.8,19.2,7.8,15.8,13.3
460139513003022,4.1,2.3,0.4,0.1,4.9,2,5.1,1.6,4.2,2.7
460139513001020,4,2.3,0.4,0.1,4.8,2,4.9,1.6,4,2.7
460139520003003,1,1.2,0.1,0,1.2,1.1,1.2,0.9,1,1.5
460139514001005,6.8,2.5,0.5,0.1,8,2.2,8.3,1.8,6.9,3
460139520004275,0,0,0,0,0,0,0,0,0,0
460139520004192,0.7,0.5,0.1,0,0.8,0.4,0.8,0.3,0.7,0.5
460139520004197,1,0.7,0.1,0,1.2,0.6,1.2,0.5,1,0.8
460139520004258,0.3,0.2,0,0,0.4,0.2,0.4,0.2,0.3,0.3
460139520004199,0,0,0,0,0,0,0,0,0,0
460139520004190,0,0,0,0,0,0,0,0,0,0
460139520005367,0,0,0,0,0,0,0,0,0,0
460139520004204,0,0,0,0,0,0,0,0,0,0
460139520004254,2,1.4,0.2,0,2.4,1.2,2.5,1,2,1.6
460139520002075,0,0,0,0,0,0,0,0,0,0
460139520002088,0.9,0.3,0.1,0,1.1,0.3,1.1,0.2,0.9,0.4
460139520002085,0,0,0,0,0,0,0,0,0,0
460139520002128,0,0,0,0,0,0,0,0,0,0
460139520002100,0,0,0,0,0,0,0,0,0,0
460139520001186,2.1,1.8,0.3,0,2.5,1.6,2.6,1.3,2.1,2.2
460139520001233,0,0,0,0,0,0,0,0,0,0
460139520001317,0,0,0,0,0,0,0,0,0,0
460139520001311,0,0,0,0,0,0,0,0,0,0
460139520001322,0,0,0,0,0,0,0,0,0,0
460139520001325,0,0,0,0,0,0,0,0,0,0
460139520003108,0,0,0,0,0,0,0,0,0,0
460139520003135,0,0,0,0,0,0,0,0,0,0
460139520003133,0,0,0,0,0,0,0,0,0,0
460139520003137,0,0,0,0,0,0,0,0,0,0
460139519002114,1,0.7,0.1,0,1.2,0.6,1.2,0.5,1,0.8
460139519002079,6.3,4.3,0.5,0.1,7.5,3.8,7.8,3,6.4,5.1
460139519002026,0,0,0,0,0,0,0,0,0,0
460139519002045,8,5.4,0.7,0.1,9.5,4.8,9.8,3.8,8,6.5
460139519002060,6.3,4.3,0.5,0.1,7.5,3.8,7.8,3,6.4,5.1
460139519002056,2.7,1.8,0.2,0,3.2,1.6,3.3,1.3,2.7,2.2
460139519002064,4.3,2.9,0.4,0.1,5.1,2.6,5.3,2.1,4.4,3.5
460139519002065,5.3,3.6,0.4,0.1,6.3,3.2,6.5,2.6,5.4,4.3
460139519002089,7.7,5.2,0.6,0.1,9.1,4.6,9.4,3.7,7.7,6.2
460139519002092,0,0,0,0,0,0,0,0,0,0
460139519002095,4,2.7,0.3,0.1,4.7,2.4,4.9,1.9,4,3.2
460139519002099,2.7,1.8,0.2,0,3.2,1.6,3.3,1.3,2.7,2.2
460139519002107,0,0,0,0,0,0,0,0,0,0
460139519001036,0.7,0.5,0.1,0,0.8,0.4,0.8,0.3,0.7,0.5
460139520005052,0,0,0,0,0,0,0,0,0,0
460139520005002,0,0,0,0,0,0,0,0,0,0
460139520005219,0.8,0.5,0.1,0,0.9,0.5,0.9,0.4,0.8,0.6
460139520005254,0,0,0,0,0,0,0,0,0,0
460139520005221,0,0,0,0,0,0,0,0,0,0
460139520005261,0.4,0.3,0,0,0.5,0.2,0.5,0.2,0.4,0.3
