GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDPOL,G18GOVRSTA,G18GOVLHEL,G18GOVOHAM,G18ATGDWEI,G18ATGRBRA,G18ATGLROB,G18SOSDGRI,G18SOSRWIL,G18SOSCCAM,G18SOSOHUB,G18TREDYOU,G18TRERWAT,G18TRECKIL,G18RGTDSMI,G18RGTRMON,G18RGTLTRE,G18RGTOOTW
08001001179,08,001,001179,17.25,22.22,1.17,0.29,15.2,21.63,1.17,16.95,21.63,0.58,0.29,14.03,23.39,1.17,15.49,19.59,1.46,1.17
08001001180,08,001,001180,286.5,393.81,33.78,10.19,273.13,398.42,29.78,315.3,361.42,25.39,5.19,285.35,366.59,43.78,276.33,355.06,34.97,13.78
08001001181,08,001,001181,408.26,434.8,32.78,11.99,379.25,460.29,35.04,407.56,430.24,26.1,7.95,406.95,420.79,38.99,379.1,390.59,52.81,11.9
08001001182,08,001,001182,244.44,278.74,22.44,8.16,235.05,270.09,27.46,243.43,277.67,18.36,5.1,243.42,270.55,25.52,225.06,252.17,27.7,14.17
08001001183,08,001,001183,90.64,99.61,6.97,1.99,84.66,105.58,5.98,92.63,94.62,10.96,0,90.64,95.62,8.96,85.66,92.63,9.96,4.98
08001001184,08,001,001184,68,103.33,2.65,0,58.29,111.28,1.77,63.59,104.21,2.65,0,66.24,99.8,6.18,59.17,100.68,3.53,0.88
08001001185,08,001,001185,183,263.67,15.35,8,169.71,270.72,17.23,170.41,267.79,18.35,4,172.76,258.2,27.82,164.83,246.32,16.47,8.12
08001001186,08,001,001186,376,472,48,18,380,473,51,400,456,38,8,396,450,48,367,432,54,18
08001001187,08,001,001187,337,348,38,15,307,374,42,337,349,32,7,351,338,35,323,322,33,12
08001001188,08,001,001188,235,399,18,8,240,385,27,254,373,22,5,257,365,24,238,354,19,7
08001001189,08,001,001189,240,385,11,5,220,391,16,245,365,14,3,240,357,24,215,358,15,5
08001001190,08,001,001190,377,464,29,11,364,468,33,398,439,19,6,401,429,26,355,422,41,13
08001001191,08,001,001191,510.24,419.59,48.14,17.67,487.08,424.54,56.35,530.12,393.82,47.19,7.21,521.18,397.28,50.71,497.25,367.56,48.35,23.88
08001001192,08,001,001192,276.42,185.94,18.26,10.79,273.93,185.11,21.58,290.53,173.49,19.09,3.32,275.59,180.96,27.39,260.65,169.34,21.58,14.11
08001001193,08,001,001193,240.23,210.08,25.71,8.4,225.82,217.82,23.36,249.33,203,18.41,3.76,240.2,205.2,25.97,222.53,202.12,19.85,11.4
08001001194,08,001,001194,113.25,167.55,9.1,9.03,101.06,178.7,15.1,114.16,174.53,9.09,1.1,118.23,167.43,8.16,102.14,157.34,13.15,3.03
08001001195,08,001,001195,166.54,188.87,7.44,1.86,152.58,200.03,7.44,160.03,187.01,6.51,7.44,164.68,179.56,12.09,158.16,173.05,11.16,1.86
08001001196,08,001,001196,22,21,2,2,27,22,0,29,19,2,0,27,21,2,28,21,0,0
08001001197,08,001,001197,69.04,90.99,7.56,2.15,66.12,93.72,10.54,71.66,89.84,4.44,1.47,64.94,88.33,8.82,67.46,86.89,7.76,0.15
08001001198,08,001,001198,171.42,314.9,15.69,3.92,154.77,323.74,15.7,182.09,301.31,9.83,3.91,181.08,293.51,20.58,162.56,276.84,13.76,4.92
08001001199,08,001,001199,212.45,279.37,23.96,6,193.52,296.32,24.93,202.5,290.32,18.93,1.99,195.52,287.3,26.91,193.5,262.42,27.92,10.97
08001001200,08,001,001200,16.95,84.74,1.99,1,16.95,81.75,1,17.94,77.76,1.99,1.99,19.94,78.76,1.99,17.94,75.77,1,1
08001001201,08,001,001201,93.02,105.1,8,1,92.02,105.09,8,99.02,99.09,5,1,86.02,111.09,5,92.02,97.09,6,2
08001001202,08,001,001202,164.02,186.1,7,2,154.02,188.09,9,163.02,176.09,9,3,149.02,182.09,17,152.02,175.09,10,5
08001001203,08,001,001203,176.01,211.07,11,6,169.01,216.07,16,185.01,207.06,8,1,177.02,208.07,14,175.01,188.06,14,6
08001001204,08,001,001204,253.57,224.42,12.91,5.41,248.01,224.67,16.97,269.62,196.11,19.81,4.25,252.41,216.52,16.76,249.52,196.84,19.12,7.41
08001001205,08,001,001205,475.52,418.88,26.86,9.95,448.66,418.89,39.79,482.49,389.04,43.77,2.99,463.59,396,44.77,438.71,374.11,43.77,19.9
08001001206,08,001,001206,441.69,425.36,30.15,12.06,450.54,424.36,19.22,463.73,402.19,15.24,6.02,469.63,388.24,27.25,450.5,378.1,18.25,11.11
08001001207,08,001,001207,253.29,194.47,17.08,7.59,242.85,199.22,18.02,254.24,188.78,15.18,4.74,250.44,196.37,14.23,252.34,165.06,20.87,7.59
08001001208,08,001,001208,205.37,116,20.16,14.09,207.37,121.9,18.3,218.5,104.86,16.2,8.08,211.52,112.79,23.27,207.49,110.77,16.22,8.07
08001001209,08,001,001209,268.11,208.03,17.25,9.13,251.1,212.88,24.45,259.31,219.82,10.3,4.12,259.34,205.71,23.4,242.28,194.68,28.34,3.11
08001001210,08,001,001210,544,463,44,16,532,470,44,558,448,37,6,536,459,40,497,439,48,19
08001001211,08,001,001211,146,132,8,7,136,141,14,147,132,13,0,143,136,11,131,125,18,4
08001001212,08,001,001212,213.61,212.16,14.49,6.12,198.28,219.41,17.49,215.54,204.39,14.21,3.09,205.21,213.58,11.44,198.35,186.06,22.54,4.09
08001001213,08,001,001213,281.34,177.93,20.75,4.92,267.27,189.03,20.73,278.16,187.85,8.95,3.94,264.41,195.54,18.84,270.05,173.86,22.82,4.01
08001001214,08,001,001214,385.05,317.91,18.76,2.96,354.44,345.56,16.78,365.3,329.76,12.83,2.96,359.38,319.89,21.72,342.6,305.08,27.64,7.9
08001001215,08,001,001215,359,474,17,16,353,458,34,368,437,29,14,365,444,33,350,417,34,8
08001001216,08,001,001216,517.92,429.1,45.71,16.38,498.73,439.46,46.76,531.14,422.08,34.7,6.17,508.87,434.47,35.64,489.44,400.55,49.92,15.18
08001001217,08,001,001217,317.97,242.68,21.44,11.69,313.11,255.29,21.48,324.82,243.61,20.48,4.89,315.1,258.17,17.58,300.51,227.06,28.26,4.88
08001001218,08,001,001218,280.14,246.17,30.05,7.05,273.52,237.01,31.92,292.59,236.59,10.35,5.93,289.6,234.61,18.22,274.67,209.5,29.03,8.07
08001001219,08,001,001219,116.22,88.84,11.35,2.08,106.15,94.72,7.37,110.37,93.72,6.12,0.07,105.34,97.7,6.21,102.16,84.41,11.34,4.09
08001001220,08,001,001220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08001001221,08,001,001221,186.3,146.72,11.58,3.86,166.04,167.95,8.69,174.73,155.41,13.51,0,173.76,155.41,12.55,170.86,143.82,10.62,4.83
08001001222,08,001,001222,28.91,28.1,2.09,0.05,25.92,29.04,2.17,32.98,25.03,0.12,0.05,29,28.98,0.16,29.98,22.98,2.13,1.04
08001001223,08,001,001223,0.43,0.29,0.02,0.01,0.42,0.28,0.04,0.45,0.26,0.02,0.01,0.45,0.27,0.03,0.44,0.25,0.03,0.01
08001001224,08,001,001224,7,17,2,0,9,17,0,8,17,1,0,11,14,0,8,17,1,0
08001001225,08,001,001225,69.32,99.62,0.01,2,68.3,96.64,4.01,64.34,94.64,3,3,60.35,98.62,4.01,60.34,94.63,1.03,3.99
08001001226,08,001,001226,51.22,78.8,7.88,3.94,49.25,81.75,5.91,51.22,78.8,1.97,0,50.23,74.86,3.94,46.29,74.86,5.91,2.95
08001001227,08,001,001227,87.66,184.85,3.81,2.86,80.04,181.04,9.53,93.38,172.46,8.58,0.95,80.99,181.04,9.53,77.18,169.61,9.53,0.95
08001001228,08,001,001228,247.89,510.21,21.58,9.73,222.87,533.16,20.73,261.75,500.56,17.09,4.07,254.6,500.77,22.31,228.07,479.83,26.61,12.51
08001001229,08,001,001229,496.17,110.33,17.57,11.3,486.94,103.53,36.72,494.44,98.17,33.43,6.16,495.16,103.37,25.57,477.89,93.92,35.7,12.16
08001001230,08,001,001230,966.54,220.56,36.3,17.83,945.73,234.73,45.08,971.89,220.45,24.93,9.57,955.31,228.35,35.31,934.96,197.44,43.52,11.81
08001001231,08,001,001231,748.1,184.18,34.61,6.98,720.58,198.47,38.55,727.31,207.73,21.38,3.95,720.76,194.58,30.73,707.07,183.07,23.45,15.48
08001001232,08,001,001232,690.41,171.26,34.81,16.45,675.91,180.95,42.54,682.69,177.06,29.98,7.74,682.7,175.11,29.98,660.47,164.48,37.7,19.34
08001001233,08,001,001233,635.6,219.27,29.01,9.05,580.04,245.09,39.97,624.65,222.29,25.01,4.03,618.71,218.31,28.97,582.88,205.35,41.9,13.04
08001001234,08,001,001234,444.62,206.89,14.92,10.94,430.7,218.83,22.88,452.58,200.93,18.9,3.98,451.59,190.98,24.87,433.68,191.97,22.88,10.94
08001001235,08,001,001235,245.62,87.86,15.98,10.98,245.62,100.84,10.98,250.61,91.86,15.98,3,256.6,87.86,13.98,253.6,85.87,5.99,8.99
08001001236,08,001,001236,501,254,20,12,481,272,29,512,238,20,8,497,243,32,498,233,23,14
08001001237,08,001,001237,409.52,135.33,17.98,15.28,390.31,146.9,30.91,405.64,141.24,18.18,6.75,405.39,134.19,25.65,390.53,135.72,20.58,18.74
08001001238,08,001,001238,464.33,291.38,22.53,9.26,451.19,293.06,24.69,462.69,286.57,23.8,3.19,483.17,260.84,31.81,464.94,243.14,38.93,13.26
08001001239,08,001,001239,415,257,27,4,398,268,25,421,247,22,6,407,252,27,398,233,26,12
08001001240,08,001,001240,830.92,305.97,32,16,815.92,322.97,34,832.92,310.97,26,9,830.92,309.97,28,819.92,284.97,30,13
08001001241,08,001,001241,6,22,2,0,6,22,1,6,23,0,0,6,21,0,7,21,1,0
08001001242,08,001,001242,95.79,215.92,16.99,3.01,88.76,229.91,13.02,88.78,225.89,12.01,4.01,92.76,225.9,13.02,95.73,201.92,14.02,1.02
08001001243,08,001,001243,198,508,22,7,197,505,20,214,489,16,5,209,474,37,202,471,17,10
08001001244,08,001,001244,151.11,472.79,7.42,9.27,138.13,484.84,9.27,149.25,464.44,13.91,0.93,147.4,467.23,16.69,127.93,455.17,20.39,6.49
08001001245,08,001,001245,59,214,7,1,54,225,7,66,212,5,0,58,216,8,58,210,5,1
08001001246,08,001,001246,230.45,575.4,44.38,20.2,220.31,592.71,47.39,244.57,552.4,56.36,6.05,242.48,548.44,65.36,232.48,538.93,52.35,21.18
08001001247,08,001,001247,164.05,560.05,25.08,13.06,154.77,581.01,26.2,171.79,559.92,24.12,3.05,165.98,562.94,24.06,165.64,528.81,23.39,12.12
08001001248,08,001,001248,151.7,502.7,8.02,8.94,136.86,512.66,14.92,139.91,500.73,13.93,2.97,150.72,492.86,13.92,136.91,473.95,19.84,9.92
08001001249,08,001,001249,41.77,210.84,2.98,2.98,36.8,218.79,2.98,37.79,212.83,3.98,0,44.75,204.87,6.96,39.78,197.91,8.95,1.99
08001001250,08,001,001250,264.07,105.25,13.89,5.72,255.51,109.14,21.55,265.29,105.97,15.05,2.11,265.34,98.81,18.83,260.01,94.64,14.16,6.67
08001001251,08,001,001251,195.04,510.01,27.54,11.82,179.26,524.81,30.5,197.94,504.13,24.61,3.94,194.07,513.89,20.7,184.19,481.4,34.47,13.78
08001001252,08,001,001252,562.95,466.96,21,8,519.95,481.95,33,545.95,466.96,19,2,545.95,468.95,19,519.95,432.96,34,8
08001001253,08,001,001253,334.48,63.35,12.66,1.96,321.54,71.01,15.77,322.37,74.21,8.14,4.99,320.21,73.57,16.18,313.34,62.26,16.51,4.57
08001001254,08,001,001254,289,139,26,11,275,151,32,302,137,19,5,301,136,23,288,132,26,8
08001001255,08,001,001255,243.57,100.18,25.46,7.44,235.93,112.71,23.63,250.85,99.95,16.41,6.08,256.6,102.83,13.88,260.96,91,15.65,2.4
08003003001,08,003,003001,372.95,146.59,14.96,10.97,372.95,149.58,14.96,377.94,151.58,11.97,3.99,368.97,154.57,15.96,357,137.61,15.96,6.98
08003003002,08,003,003002,317.05,197.41,9.04,11.03,301.05,215.42,15.04,307.06,203.42,9.03,7.01,309.03,190.43,22.04,292,192.39,16.04,9.02
08003003003,08,003,003003,567.12,468.05,42.15,20.61,564.88,500.62,25.63,583.55,489.21,18.25,4.9,570.56,485.98,28.66,547.32,440.52,37.28,16.61
08003003004,08,003,003004,534.82,608.79,25.99,22.99,515.82,639.78,29.99,554.81,593.8,32.99,4,530.82,623.79,31.99,506.83,583.8,25.99,20.99
08003003005,08,003,003005,150,334,18,13,153,337,16,160,324,28,1,157,318,31,142,312,23,8
08003003006,08,003,003006,371.18,179.21,19.01,14.01,355.18,191.22,23.01,371.19,175.2,22.01,4,360.18,180.21,26.01,346.17,188.2,18.01,6.01
08003003007,08,003,003007,544.88,375.95,43.85,22.39,565.12,385.38,31.37,554.45,384.79,38.75,5.1,564.44,372.02,37.34,549.68,344.48,39.72,15.39
08003003008,08,003,003008,181,386,11,6,178,382,13,178,383,12,0,173,383,9,163,362,15,4
08005005101,08,005,005101,479.19,251.97,42.87,22.43,475.32,280.63,34.6,490.56,246.56,50.15,7.77,478.55,256.96,52.76,453.89,252.08,41.41,20.48
08005005102,08,005,005102,455.57,275.71,43.83,14.23,462.33,269.55,50.97,482.96,264.4,34.49,3.48,457.23,282.93,35.95,444.09,262.37,40.9,18.79
08005005103,08,005,005103,252.92,159.46,15.22,7.08,236.04,178.39,18.19,249.1,164.36,14.14,4.01,243.01,168.43,19.18,237,153.29,18.18,8.06
08005005104,08,005,005104,271.14,101.43,10.73,2.93,260.41,105.33,17.56,274.06,95.58,7.8,5.85,265.28,98.51,18.53,255.53,90.7,17.56,8.78
08005005105,08,005,005105,626.74,202.43,25.3,16.54,619.93,211.18,31.14,633.55,201.45,16.54,7.79,610.2,213.13,31.14,589.76,185.88,39.9,17.52
08005005106,08,005,005106,277.95,69.3,9.08,0.04,256.37,79.18,10.07,265.5,71.9,9.04,2.76,260.01,77.29,10.98,255.41,67.36,9.18,4.59
08005005107,08,005,005107,475,165,13,3,456,182,13,455,178,12,3,450,177,17,437,163,20,4
08005005108,08,005,005108,404,186,15,4,382,197,17,396,197,7,0,392,193,10,389,172,19,4
08005005109,08,005,005109,399,140,14,3,365,167,13,384,155,7,1,381,148,12,361,132,23,9
08005005110,08,005,005110,281.37,148.67,6.98,3.99,268.4,161.64,8.98,263.41,167.63,5.99,2,261.42,158.65,10.98,241.46,140.69,15.96,2.99
08005005111,08,005,005111,630,216,28,7,595,256,32,619,230,20,3,598,243,29,579,206,39,13
08005005112,08,005,005112,491,178,25,9,466,205,21,480,202,9,5,461,212,13,435,176,33,10
08005005113,08,005,005113,331.13,221.42,4.48,3.15,314.93,232.61,8.56,308.14,239.44,8.3,2.14,307.86,237.59,9.57,298.85,223.23,12.55,5.09
08005005114,08,005,005114,471.87,101.58,24.52,8.85,453.07,116.39,30.44,458.86,112.56,18.7,7.86,446.14,118.41,31.43,440.15,93.77,32.45,6.91
08005005115,08,005,005115,518.67,203.78,36.02,11.25,488.06,237.39,35.2,511.98,225.34,19.1,6.1,510.36,218.8,28.33,482.32,201.36,37.4,10.29
08005005116,08,005,005116,539,286,31,18,514,309,37,541,283,25,11,525,293,36,496,259,45,26
08005005117,08,005,005117,510,195,40,6,504,197,45,518,199,22,12,510,203,31,486,174,49,9
08005005118,08,005,005118,429,169,27,8,421,181,16,421,184,15,4,416,176,26,389,159,27,12
08005005119,08,005,005119,352,188,10,6,323,210,16,341,187,14,6,334,191,19,320,176,22,7
08005005120,08,005,005120,370,140,21,6,358,144,29,360,153,17,2,349,165,13,337,140,28,6
08005005121,08,005,005121,243,175,19,4,243,174,21,246,176,16,3,232,179,21,217,144,32,11
08005005122,08,005,005122,287.34,205.33,26.98,11.09,292.07,206.58,26.07,303.34,197.36,19.01,3.05,292.34,206.34,25.04,288.14,186.37,25,9.07
08005005123,08,005,005123,399,258,26,9,378,280,31,395,263,23,6,394,272,21,371,241,30,11
08005005124,08,005,005124,579.11,350.39,32.89,25,558.99,375.5,45.45,584.11,368.06,19.56,9.33,566.33,369.84,35.89,550.66,326.05,41.56,14.22
08005005125,08,005,005125,241.98,90.27,13.23,4.81,223.24,94.6,24.27,240.05,88.82,8.9,5.05,237.87,89.31,17.32,227.06,77.29,22.12,3.85
08005005126,08,005,005126,227.15,114.85,14.75,5.28,220.32,115.04,23.3,233.98,103.87,15.58,5.24,227.92,109.88,20.93,227.36,94.21,23.24,7.24
08005005127,08,005,005127,20.87,11.27,1.25,0,20.03,12.1,0.42,20.87,10.43,0.42,0.42,18.78,11.27,1.67,18.36,10.43,1.67,0
08005005128,08,005,005128,155.16,112.05,8.81,3.52,159.56,106.77,7.05,157.79,106.78,7.93,1.76,148.11,115.58,3.53,141.93,101.48,7.93,7.05
08005005129,08,005,005129,276,188,8,8,254,200,16,272,180,18,2,261,185,24,255,176,17,2
08005005130,08,005,005130,473,255,19,6,434,284,25,462,257,19,6,443,275,21,418,254,31,7
08005005131,08,005,005131,345,491,6,3,340,483,8,314,516,4,1,334,475,17,292,480,24,4
08005005132,08,005,005132,339.26,570.18,8.38,1.1,332.2,557.14,13.25,314.63,578.68,0.16,0.03,315.66,567.11,6.44,300.44,542.54,12.41,3.19
08005005133,08,005,005133,282.74,493.82,11.62,2.9,280.8,492.86,7.75,263.37,509.32,4.84,0.97,264.34,491.89,13.56,257.56,474.46,12.59,5.81
08005005134,08,005,005134,259,206,4,4,261,209,3,244,223,5,1,239,220,6,235,196,10,0
08005005135,08,005,005135,160,166,3,1,158,165,6,145,175,4,0,146,167,4,147,152,11,0
08005005136,08,005,005136,421,323,8,1,417,313,9,372,360,4,1,365,359,4,368,307,10,0
08005005137,08,005,005137,527.91,230.53,18.71,6.22,497.98,257.37,22.79,516.65,246.35,14.2,2.1,507.1,246.49,16.51,496.18,215.72,24.89,5.26
08005005138,08,005,005138,209.44,92.38,8.23,0,198.47,98.78,10.06,199.38,99.69,6.4,0.91,196.64,101.52,5.49,181.09,86.89,17.38,1.83
08005005139,08,005,005139,359.38,141.32,14.04,2.81,336.92,165.65,15.91,350.02,159.1,8.42,0.94,352.83,154.42,6.55,324.75,141.32,19.65,7.49
08005005140,08,005,005140,169.12,133.73,14.75,12.78,158.31,147.49,19.67,182.89,128.81,10.82,4.92,176.01,132.74,16.72,160.27,123.89,13.77,9.83
08005005141,08,005,005141,188.29,234.37,11.87,2.05,196.19,224.81,7.36,185.77,241.35,3.17,0.04,173.49,251.33,2.35,158.54,222.4,15.41,1.97
08005005142,08,005,005142,384.36,316.42,8.74,7.76,363.01,330.98,14.56,378.54,319.33,9.71,0.97,373.68,324.18,12.62,360.09,287.3,23.29,5.82
08005005143,08,005,005143,331,208,17,9,309,214,30,311,229,15,1,304,214,29,294,198,31,6
08005005144,08,005,005144,272.94,335.45,1,1.92,250.91,342.13,10.58,260.47,337.39,4.81,0.96,249.91,340.28,8.65,246.01,309.51,14.43,0.02
08005005145,08,005,005145,256,219,18,8,236,240,23,260,215,20,5,256,210,28,240,208,19,12
08005005146,08,005,005146,283.98,363.5,8.52,2.84,260.32,382.43,11.36,262.21,385.27,3.79,0,265.05,373.91,4.73,238.54,347.4,19.88,1.89
08005005147,08,005,005147,322.18,422.41,14.44,3.15,309.88,420.48,19.59,314.97,426.63,7.19,1.99,315.13,421,14.23,293.69,389.59,20.07,10.08
08005005148,08,005,005148,137.09,183.45,7.28,3.31,129.8,188.08,10.6,134.44,186.76,5.96,1.32,125.17,189.41,7.95,123.18,176.16,14.57,4.64
08005005149,08,005,005149,383.1,731.16,9.09,0.41,359.92,740.71,8.99,334.71,759.66,6.77,1.1,363.23,731.51,7.99,337.73,688.8,15.45,8.52
08005005150,08,005,005150,475.23,537.95,23.64,9.28,449.68,550.75,23.44,466.27,549.14,17.27,2.57,453.01,547.63,22.08,424.47,509.54,34,11.86
08005005151,08,005,005151,344.62,212.49,17.05,8.05,334.58,214.54,24.07,342.67,220.47,11.04,2.02,339.64,218.48,14.06,329.59,200.45,27.05,7.04
08005005152,08,005,005152,381,284,12,5,361,309,9,370,299,8,0,372,293,6,360,264,10,10
08005005153,08,005,005153,468.89,228.61,17.11,7,437.01,246.5,29.55,461.89,237.94,12.44,4.67,441.67,244.16,24.11,432.34,216.95,33.44,7.78
08005005154,08,005,005154,509,273,37,11,495,296,37,493,295,25,8,487,285,36,467,248,52,17
08005005155,08,005,005155,507,513,15,2,463,532,24,472,520,15,9,464,516,23,442,478,34,7
08005005156,08,005,005156,193,203,10,2,174,219,8,171,224,2,1,186,209,2,177,187,13,3
08005005157,08,005,005157,340,233,7,1,319,254,4,331,241,1,1,328,237,2,310,220,10,1
08005005158,08,005,005158,370,271,19,3,344,289,22,344,295,12,3,343,295,12,331,242,33,12
08005005159,08,005,005159,320,239,20,9,319,237,22,325,234,16,8,327,230,22,306,211,27,11
08005005160,08,005,005160,340,269,20,15,340,263,30,347,272,13,4,331,265,27,319,240,29,14
08005005161,08,005,005161,322,221,21,10,325,230,13,321,233,14,2,324,221,20,297,206,22,15
08005005162,08,005,005162,353.08,181.47,17.75,5.92,347.16,183.44,23.67,346.17,185.41,16.77,2.96,344.2,186.4,19.72,335.32,171.61,27.61,5.92
08005005163,08,005,005163,354.14,235.83,9.96,4.97,325.31,251.74,15.92,341.22,248.75,8.96,0.01,331.26,251.75,8.97,327.27,220.91,16.92,1.99
08005005164,08,005,005164,332.39,262.22,19.03,4.02,319.17,273.36,18.12,330.14,269.4,11.05,2.99,312.23,279.29,17.03,303.1,254.05,23.13,4.04
08005005165,08,005,005165,426,351,26,11,406,374,25,414,372,14,6,401,375,26,374,334,39,13
08005005166,08,005,005166,199.67,138.74,8.79,4.83,189.04,150.32,10.76,194.01,144.32,8.86,1.97,191.08,140.6,12.72,182.6,139.32,8.95,2.91
08005005167,08,005,005167,366,299.18,21.94,2.99,333.09,334.08,21.94,357.02,305.16,18.95,3.99,344.06,309.15,22.94,322.12,277.24,29.92,13.96
08005005168,08,005,005168,432,357,10,7,403,384,16,411,377,6,6,401,382,10,387,334,28,9
08005005169,08,005,005169,454.68,386.63,30.93,7.98,441.99,412.06,23.07,452.4,399.87,13.04,7.9,443.22,400.9,19,418.2,376.76,35.14,6.09
08005005170,08,005,005170,459,383,31,9,420,420,37,445,402,22,8,442,398,28,430,366,43,6
08005005171,08,005,005171,610.31,540.38,20.83,6.62,563.91,576.37,28.39,581.93,568.78,10.42,1.89,581.9,562.16,15.15,555.39,521.47,25.58,7.58
08005005172,08,005,005172,310.8,313.73,15.64,3.91,270.73,349.89,17.59,296.14,333.28,9.77,0,282.45,335.23,11.73,265.84,313.73,28.34,7.82
08005005173,08,005,005173,390.51,276.79,20.44,11.07,367.98,296.5,22.26,370.25,298.39,14.09,3.02,360.11,305.36,14.17,354.98,273.79,30.37,3.05
08005005174,08,005,005174,290,231,9,3,256,257,15,265,252,10,3,274,232,17,258,220,21,2
08005005175,08,005,005175,374.47,284.6,19.66,4.68,337.96,294.89,29.96,360.43,288.34,15.91,1.87,337.02,306.13,19.66,324.85,274.3,29.02,6.55
08005005176,08,005,005176,635.47,502.63,19.47,4.69,583.43,534.37,29.57,593.92,534.51,16.63,5.23,602.41,515.27,21.14,569.09,473.87,40.35,11.86
08005005177,08,005,005177,346,383,23,3,313,403,27,341,378,21,3,326,381,26,309,353,43,4
08005005178,08,005,005178,318.85,254.78,29.46,4.11,308.6,269.19,24.36,320.8,257.96,18.22,2.11,330.65,246.98,20.31,291.26,241.59,31.53,6.12
08005005179,08,005,005179,271.33,233.26,18.21,7.17,255.96,249.68,23.24,270.99,229.68,22.14,5.03,264.92,232.4,27.28,264.4,212.68,27.05,5.09
08005005180,08,005,005180,343,295,11,9,302,329,14,323,314,12,1,330,301,9,296,286,19,6
08005005181,08,005,005181,289,262,10,0,263,276,12,267,277,8,1,271,267,9,257,248,16,6
08005005182,08,005,005182,413,315,27,10,402,338,27,408,337,16,6,417,330,20,397,302,28,11
08005005183,08,005,005183,559,456,25,7,536,469,31,549,461,22,2,535,464,27,533,420,31,11
08005005184,08,005,005184,257,311,16,2,228,340,16,240,333,11,1,247,313,20,233,292,20,3
08005005185,08,005,005185,369,277,30,5,354,300,33,362,300,21,5,369,292,24,334,275,31,10
08005005186,08,005,005186,405.74,350.28,13.86,3.96,367.16,382.93,10.89,373.09,385.9,4.95,2.97,369.13,385.91,3.97,357.26,358.19,16.83,4.95
08005005187,08,005,005187,389,339,21,5,359,376,14,390,348,10,3,391,337,19,364,318,23,9
08005005188,08,005,005188,270.79,232.97,23.57,3.95,245,269.32,13.84,259.75,262.5,4.97,1.01,251.83,261.6,9.85,245.84,232.02,19.73,2.02
08005005189,08,005,005189,458.37,392.04,12.21,7.03,403.15,437.36,15.12,431.28,412.3,10.04,3.01,429.21,406.29,13.09,390.16,380.03,28.17,5.02
08005005190,08,005,005190,520,379,23,1,469,413,33,491,407,14,3,494,398,15,459,370,36,6
08005005191,08,005,005191,464,494,16,3,423,522,21,437,519,7,3,430,514,11,402,477,30,7
08005005192,08,005,005192,375,472,14,2,342,497,14,366,483,4,1,348,499,7,346,445,23,8
08005005193,08,005,005193,375,306,18,7,341,334,21,358,318,19,3,358,318,18,344,299,22,7
08005005194,08,005,005194,543.97,433.49,27.62,12.2,496.75,486.51,31.52,521.55,466.91,21.01,4.3,518.34,470.52,17.41,492.62,423.97,47.12,5.31
08005005195,08,005,005195,418.03,342.51,14.38,1.8,398.25,360.49,13.48,396.45,364.09,8.99,2.7,385.66,369.48,12.59,370.38,329.03,18.88,11.69
08005005196,08,005,005196,304,221,9,1,272,232,18,282,227,11,3,273,236,9,262,209,24,3
08005005197,08,005,005197,346,231,12,2,314,251,10,325,239,13,1,313,245,19,288,223,23,3
08005005201,08,005,005201,166.77,221.09,7.2,1.48,158.69,229.04,4.29,155.14,233.68,2.41,0.58,161.13,219.57,4.83,146.97,212.99,9.42,1.95
08005005202,08,005,005202,130.48,164.95,1,0,126.52,168.9,3.96,118.64,172.85,1,0,126.51,164.96,1,117.63,158.04,4.95,2.96
08005005203,08,005,005203,269,378,5,2,245,388,9,250,387,4,1,238,391,7,229,367,12,6
08005005204,08,005,005204,497,851,8,5,472,855,16,450,886,6,0,447,873,11,436,835,22,6
08005005205,08,005,005205,312,188,20,4,287,205,25,300,208,17,0,296,202,20,277,186,29,4
08005005206,08,005,005206,361,287,10,8,316,303,29,354,284,11,2,334,287,20,321,262,30,11
08005005207,08,005,005207,483,393,21,10,429,441,18,461,423,10,1,448,424,13,423,376,34,11
