GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSDDUC,G16USSRKIR,G16USSLMCM,G16USSGSUM,G16USSOWRI,G16COMDMEN,G16COMRMUN,G16COMLBAL,G16COMGCUR
17017000518,17,017,000518,46.82,140.11,8.52,0.94,3.59,60.45,116.27,11.02,3.89,0,63.73,114.04,7.39,3.86
17017000609,17,017,000609,42,136,0,2,3,47,122,6,4,0,45,124,6,4
17017000719,17,017,000719,8.35,34.08,1.25,0.03,1.11,8.76,32.36,3.33,0.11,1,10.85,30.3,2.22,2.11
17017000817,17,017,000817,47.98,115.58,6.03,0.06,0.09,48.39,104.62,5.93,4.88,0,59,97.85,3.99,3.92
17017000916,17,017,000916,28,88,5,1,1,37,76,6,1,1,40,75,3,2
17017001012,17,017,001012,36.44,122.09,11.26,2.86,1.88,47.83,115.99,2.01,3.82,0,53.69,111.26,3.82,2.86
17017001113,17,017,001113,76.49,156.65,5.15,2.04,3.03,77.65,150.57,3.03,7.05,0,89.72,132.51,7.05,6.04
17017001114,17,017,001114,56.67,123.26,7.21,1.05,0.04,52.88,114.15,8.04,8.07,0,58.99,112.06,5.07,1.05
17017001115,17,017,001115,113,247,15,3,3,120,237,11,1,1,117,234,8,9
17019AYE000,17,019,AYE000,54,165,8,3,4,50,166,13,6,0,53,159,15,5
17019BF1000,17,019,BF1000,175.96,568.64,47.72,7.95,11.93,163.04,594.49,26.84,17.89,0.99,156.08,591.5,36.78,16.9
17019BFO000,17,019,BFO000,25,103,9,2,2,17,108,12,3,0,16,116,5,1
17019CC0100,17,019,CC0100,662.03,27.73,8.93,5.97,3.97,603.66,54.44,10.92,13.86,0,607.66,47.48,12.88,8.92
17019CC0200,17,019,CC0200,519.52,65.29,33.13,19.12,12.02,443.14,104.4,25.15,19.11,1,405.89,89.33,38.18,25.13
17019CC0300,17,019,CC0300,1102.73,271.52,93.68,33.57,24.02,873.27,433.65,57.77,36.4,1.24,834.7,351.12,67.4,34.91
17019CC0400,17,019,CC0400,846,334,96,18,19,635,499,31,22,2,586,431,42,34
17019CC0500,17,019,CC0500,1676,338,112,39,32,1376,565,65,51,5,1354,435,82,55
17019CC0600,17,019,CC0600,829.48,235.99,59.41,36.25,24.18,781.33,283.55,43.47,56.39,4.03,747.07,297.6,48.52,53.34
17019CC0700,17,019,CC0700,970,159,76,30,13,816,260,45,38,5,770,207,62,40
17019CC0800,17,019,CC0800,909.91,262.99,85.22,25.66,14.66,728.48,403.18,45.82,36.65,0.92,692.74,337.21,60.48,39.4
17019CC0900,17,019,CC0900,603,97,17,18,13,568,120,20,25,0,572,128,16,19
17019CC1000,17,019,CC1000,388.48,88.88,12.98,14.98,3,352.53,98.87,17.98,23.97,2,359.52,87.88,22.97,19.97
17019CC1100,17,019,CC1100,820,139,38,41,19,790,164,39,48,0,730,196,42,49
17019CC1200,17,019,CC1200,703,132,31,27,22,663,166,30,30,1,580,202,35,38
17019CC1300,17,019,CC1300,668.55,122.78,49.88,35.49,15.35,642.65,182.25,20.14,35.49,0,556.33,213.9,35.49,38.37
17019CC1400,17,019,CC1400,261.72,68.07,23.35,11.1,5.06,246.98,86.65,19.19,11.15,1,195.83,102.38,17.25,29.16
17019CC1500,17,019,CC1500,450,150,41,22,16,424,193,33,31,2,368,232,31,28
17019CC1600,17,019,CC1600,307,174,31,14,13,289,213,16,13,0,247,239,26,15
17019CC1700,17,019,CC1700,781.9,421.22,67.11,26.23,27.22,721.57,494.55,46.38,32.37,0.04,675.78,497.7,58.7,42
17019CC1800,17,019,CC1800,534.88,264.46,42.75,15.91,20.88,492.13,328.09,23.86,19.88,0.99,475.23,323.11,33.8,14.91
17019CC1900,17,019,CC1900,465,159,27,32,15,446,198,17,32,2,367,233,28,41
17019CC2000,17,019,CC2000,537,162,42,8,20,504,244,14,8,0,426,275,30,18
17019CC2100,17,019,CC2100,350.45,131.22,32.12,16.51,13.65,317.35,206.75,5.86,14.51,0,256.67,232.1,17.51,20.63
17019CC2200,17,019,CC2200,191,118,12,4,3,172,146,6,5,0,150,159,11,5
17019CC2300,17,019,CC2300,211,139,16,18,13,200,168,9,15,0,192,176,7,9
17019CC2400,17,019,CC2400,817.96,436.08,68.93,12.28,38.57,732.08,593.95,32.32,16.23,4.01,613.86,682.7,32.48,22.3
17019CC2500,17,019,CC2500,278.59,144.02,31.13,23.35,14.59,276.6,171.25,22.39,16.56,0,247.44,187.77,21.42,25.31
17019CC2600,17,019,CC2600,471,242,64,25,25,449,304,31,26,0,406,309,47,31
17019CC2700,17,019,CC2700,304,148,22,9,6,286,185,11,4,0,247,191,19,15
17019CC2800,17,019,CC2800,215,105,16,10,2,215,113,14,6,0,177,143,10,14
17019CC2900,17,019,CC2900,275,180,18,6,7,252,204,15,12,0,224,235,18,9
17019CC3000,17,019,CC3000,484,148.51,32.31,11.41,14.94,466.83,165.01,21.85,24.37,1.02,416.87,196.16,30.76,22.46
17019CC3100,17,019,CC3100,395,155,45,12,11,390,186,19,17,0,363,181,35,17
17019CC3200,17,019,CC3200,516,332,38,18,19,454,403,31,23,2,366,474,37,18
17019CC3300,17,019,CC3300,667,384,53,22,36,600,497,37,21,3,521,552,36,22
17019CC3400,17,019,CC3400,1064.29,679.95,103.55,29.46,42.07,950.77,827.02,69.97,27.44,5.03,857.48,875.39,74.86,37.56
17019CC3500,17,019,CC3500,615,291,48,31,22,597,335,28,28,0,542,361,39,28
17019CC3600,17,019,CC3600,461,260,53,10,27,411,334,25,25,0,361,365,35,27
17019CC3700,17,019,CC3700,765.35,467.6,65.1,23.04,25.25,718.82,537.02,44.44,20.45,3.69,635.3,596.27,49.87,26.06
17019CC3800,17,019,CC3800,708.59,425.44,49.64,15.86,31.72,628.24,545.91,19.77,22.52,2.91,513.63,611.64,32.54,22.62
17019CC3900,17,019,CC3900,583.07,367.34,56.76,18.54,25.48,519.61,473.23,25.03,22.04,3.01,449.47,513.85,30.51,24.3
17019CGI000,17,019,CGI000,97,438,22,4,10,91,448,15,10,0,89,445,12,4
17019CH1000,17,019,CH1000,69.69,36.88,7.26,2.46,2.48,63.93,45.79,6.55,4.08,0.02,62.27,43.41,7.28,4.87
17019CH2000,17,019,CH2000,648.29,599.71,67.32,13.66,33.12,552.7,747.79,34.87,21.37,2.39,474.73,795.53,33.45,27.98
17019CH3000,17,019,CH3000,607.68,617.06,53.11,17.23,37.62,560.94,716.8,34.55,15.3,0.92,443.65,801.76,31.14,19.22
17019CH4000,17,019,CH4000,998,597,89,22,59,900,739,60,43,4,758,834,55,46
17019CH5000,17,019,CH5000,657.53,514.54,67,20.5,41,592.94,650.28,23.36,17.15,1.02,502.62,706.16,34.71,21.67
17019CH6000,17,019,CH6000,830.82,461.62,63.79,18.84,35.48,750.87,594.21,32.5,23.2,3.03,634.7,660.05,35.98,32.29
17019CN0100,17,019,CN0100,820.89,64.87,21.42,19.04,9.17,727.78,105.21,27.34,23.96,1.07,746.02,86.39,27.42,18.22
17019CN0200,17,019,CN0200,347.6,40.03,18.55,16.6,2.93,294.88,55.66,20.5,15.62,0,260.7,44.92,24.41,17.58
17019CN0300,17,019,CN0300,601.15,89.16,49.64,14.71,11.03,503.72,167.29,27.58,12.87,2.76,469.71,140.64,34.01,18.38
17019CN0400,17,019,CN0400,733,75,36,29,6,591,135,24,37,0,549,98,30,32
17019CN0500,17,019,CN0500,854,105,48,10,15,722,188,25,18,1,690,140,38,23
17019CN0600,17,019,CN0600,389.17,86.88,21.14,19.91,9.04,372.98,101.82,16.35,19.96,0.08,356.55,104.2,18.4,21.96
17019CN0700,17,019,CN0700,455.2,42.31,20.15,35.18,15.06,439.23,69.43,19.08,29.14,0.01,398.97,69.47,20.13,30.22
17019CN0800,17,019,CN0800,753,44,43,48,31,716,96,26,47,0,609,104,44,60
17019CN0900,17,019,CN0900,755,142,44,27,13,693,212,27,28,1,616,222,36,38
17019CN1000,17,019,CN1000,457,26,17,28,11,453,52,9,17,1,406,57,12,26
17019CN1100,17,019,CN1100,296.63,42.83,9.19,12.06,11.09,291.34,57.32,5.09,8.09,0,238.06,71.35,8.12,12.11
17019CN1200,17,019,CN1200,719.8,101.69,48.85,58.82,18.94,729.77,142.57,25.92,46.86,1.99,645.03,152.53,42.87,72.78
17019CN1300,17,019,CN1300,429,96,22,26,12,409,139,13,14,0,360,154,14,25
17019CN1400,17,019,CN1400,525,139,20,16,14,505,183,11,14,0,432,213,9,28
17019CN1500,17,019,CN1500,345,113,13,11,14,330,142,11,8,1,289,163,14,18
17019CN1600,17,019,CN1600,424,120,21,18,16,409,148,16,18,0,374,159,16,27
17019CN1700,17,019,CN1700,470.68,299.21,53.15,12.84,16.21,441.43,330.18,39.21,30.25,0.26,408.75,344.56,39.87,32.4
17019CN1800,17,019,CN1800,446.66,283.55,26.43,21.47,11.63,430.6,301.4,17.18,32,0,375.41,330.51,26.32,32.91
17019CN1900,17,019,CN1900,905.49,268.64,62.31,26.76,21.48,815.81,340.05,43.26,49.25,1,778.85,340.78,65.24,49.25
17019CN2000,17,019,CN2000,324.94,187.39,10.96,16.94,8.97,302.01,205.33,17.94,15.95,1,293.04,184.4,19.93,31.9
17019CN2100,17,019,CN2100,481,117,26,14,16,440,158,20,18,1,416,160,29,18
17019CN2200,17,019,CN2200,534,164,32,21,18,500,217,23,18,0,422,231,35,29
17019CN2300,17,019,CN2300,743.42,398.37,52.24,27.08,26.12,690.04,507.02,35.12,19.12,2,597.68,568.06,32.16,24.14
17019COL000,17,019,COL000,46,82,10,5,0,39,94,5,5,0,36,100,4,4
17019CON000,17,019,CON000,46,222,24,2,5,46,224,11,7,3,45,228,12,5
17019CPE000,17,019,CPE000,41,139,10,3,1,35,146,7,4,0,36,139,6,7
17019CRI000,17,019,CRI000,55,133,11,1,2,52,143,4,1,0,52,145,2,0
17019EBE000,17,019,EBE000,66.05,264.4,13.28,1.05,8.07,67.97,262.55,11.16,5.11,0.01,59.93,277.53,7.22,2.1
17019HAR000,17,019,HAR000,74,233,14,2,1,67,233,6,10,0,63,226,9,10
17019HEN000,17,019,HEN000,256.67,295.3,14.06,9.08,11.06,233.27,316.43,21.69,12.28,1.94,224.13,316.62,16.52,12.77
17019KER000,17,019,KER000,14.92,62.68,5.96,0.99,1.99,13.93,65.66,1.99,2.98,0,12.94,60.69,4.97,2.98
17019LUD100,17,019,LUD100,57,192,16,3,8,64,193,11,9,0,57,200,15,4
17019LUD200,17,019,LUD200,254,358,23,9,8,238,380,14,12,0,216,376,25,14
17019LUD300,17,019,LUD300,312,320,22,15,6,285,321,29,20,0,280,331,17,17
17019MA1000,17,019,MA1000,604.53,990.08,115.64,14.78,61.49,509.45,1173.52,59.27,18.26,3.15,412.81,1242.96,67.6,24.05
17019MA2000,17,019,MA2000,328.61,603.34,47.14,3.04,16.06,281.6,670.42,28.1,9.05,1,241.5,688.47,36.09,8.06
17019MA3000,17,019,MA3000,307.19,590.43,43.42,18.11,19.62,287.29,609.82,39.93,24.36,0.11,274.12,614.96,30.75,28.35
17019MA4000,17,019,MA4000,531.28,1059.49,104.94,8.11,45.9,464.26,1164.66,67.81,26.38,7.74,378.07,1248.08,55.65,25.6
17019MA5000,17,019,MA5000,337.39,738.66,76.86,19.96,30.94,329.4,779.58,52.9,24.95,2,277.5,806.53,50.91,29.94
17019NEW000,17,019,NEW000,213,508,34,10,16,210,527,28,9,1,198,527,25,13
17019OG1000,17,019,OG1000,125.86,371.63,35.68,2.97,3.96,130.81,365.68,29.73,10.9,1.98,121.89,379.55,21.8,4.96
17019OG2000,17,019,OG2000,47,245,9,0,5,37,259,7,3,1,38,251,8,3
17019PES000,17,019,PES000,115,336,24,6,10,125,330,17,14,0,120,319,21,14
17019PHI000,17,019,PHI000,326,660,82,7,21,298,739,41,14,4,290,725,34,17
17019RA1000,17,019,RA1000,219,372,34,6,8,200,392,24,17,0,176,427,23,8
17019RA2000,17,019,RA2000,311,217,31,11,8,291,216,39,23,1,288,228,37,14
17019RA3000,17,019,RA3000,180,224,16,4,8,165,240,15,10,1,158,237,18,10
17019RA4000,17,019,RA4000,151,477,46,8,10,154,475,36,24,0,141,487,32,20
17019RA5000,17,019,RA5000,375,382,44,10,6,354,380,37,22,1,333,397,38,15
17019RA6000,17,019,RA6000,323,234,33,22,15,317,238,22,23,2,307,255,27,17
17019RAY000,17,019,RAY000,50,152,8,1,3,46,156,8,3,0,51,147,10,5
17019SAI000,17,019,SAI000,62,90,15,1,1,66,89,10,2,0,57,95,8,5
17019SAS000,17,019,SAS000,78.31,199.67,12.1,3.02,3.03,71.3,200.76,18.04,3.03,0,66.28,207.74,8.05,5.04
17019SCB000,17,019,SCB000,83,173,20,3,1,91,177,14,5,0,63,192,14,7
17019SCS000,17,019,SCS000,47,157,10,6,3,51,145,15,8,0,54,139,13,7
17019SID000,17,019,SID000,203,618,63,8,11,226,609,44,30,1,181,647,34,24
17019SJ1000,17,019,SJ1000,253,670,51,9,11,249,675,37,24,1,214,709,30,19
17019SJ2000,17,019,SJ2000,312.14,798.37,73.32,15.03,11.04,297.19,845.32,44.27,20.1,4.02,258.11,875.45,36.2,18.04
17019SJ3000,17,019,SJ3000,172,536,47,11,15,159,593,23,4,1,148,597,23,7
17019SOH000,17,019,SOH000,178,538,33,6,10,189,528,32,16,1,181,531,29,13
17019SOM000,17,019,SOM000,154.79,292.7,20.84,6.95,11.91,158.75,299.65,18.85,3.97,0,136.93,313.54,9.92,8.93
17019STA000,17,019,STA000,42,251,8,3,3,42,254,3,6,0,33,257,5,6
17019TO1000,17,019,TO1000,322.17,588.37,55.05,13.01,9.01,313.16,621.41,37.02,16.01,1,292.15,628.4,35.02,24.02
17019TO2000,17,019,TO2000,472,381,67,18,22,424,480,34,9,0,380,502,38,13
17019TO3000,17,019,TO3000,221.52,495.96,63.85,11.97,17.96,212.54,547.83,32.94,15.96,0,199.57,540.86,32.93,23.94
17019UR1000,17,019,UR1000,211.02,126.4,16.04,5.2,6.5,183.09,164.42,8.19,7.69,0.05,164.05,162.73,10.89,8.79
17019UR2000,17,019,UR2000,374.44,395.1,29.53,13,9.98,362.51,400.37,22.21,21.23,0,317.19,422.24,28.61,21.29
17019UR3000,17,019,UR3000,339.66,285.71,22.09,13.59,8.87,318.44,297.17,24.65,15.39,2.55,292.39,310.23,28.07,16.98
17019UR4000,17,019,UR4000,458.29,334.97,29.97,17.35,9.69,421.94,359.06,30.73,29.89,0,405.1,379.32,28.92,28.01
1702100AP01,17,021,00AP01,148,413,28,6,2,180,368,31,15,1,168,340,28,47
1702100BC01,17,021,00BC01,61.32,205.39,6.27,4.07,1.05,75.73,179.59,9.44,8.19,0,80.97,164.4,7.22,14.31
1702100BH01,17,021,00BH01,228.87,703.6,45.97,8,7,280.84,639.64,30.99,20.99,0,287.83,607.66,21.99,47.98
1702100GR01,17,021,00GR01,6.01,96.04,1,0,1,23.01,71.04,1,3,0,13.01,84.04,0,2
1702100JN01,17,021,00JN01,80.84,318.52,16.36,2.89,0.96,97.2,287.73,15.4,5.77,0.96,87.57,288.69,10.59,16.36
1702100KN01,17,021,00KN01,16,84,6,0,2,28,69,6,0,0,22,72,3,4
1702100LT01,17,021,00LT01,80.47,240.82,10.3,2.05,2.02,114.77,201.26,12.28,6.11,0.02,102.6,200.28,6.19,23.3
1702100MA01,17,021,00MA01,245.53,692.5,47.06,7.02,14.01,298.62,650.34,27.09,14.04,0,257.62,629.3,14.04,77.11
1702100MQ01,17,021,00MQ01,45.12,145.29,8.04,2,1,58.12,130.29,12,4.02,0,52.13,133.26,9.02,8.02
1702100MT01,17,021,00MT01,116.34,330.77,21.06,5.01,2.01,125.31,294.81,27.04,14.01,1,118.32,293.8,13.03,37.02
1702100PN01,17,021,00PN01,115.07,323.18,14.01,2,3,143.09,273.15,18.01,11.01,1,135.1,265.14,20.01,24.01
1702100PN02,17,021,00PN02,255,623,47,11,5,317,545,42,17,0,289,545,30,45
1702100PN03,17,021,00PN03,138.35,358.36,28.96,7.97,1.03,170.33,302.34,28.97,17,0.01,191.28,282.27,20.03,27.01
1702100PN04,17,021,00PN04,130.58,271.45,13.03,2.02,3.97,147.59,233.5,15.01,10.99,0.99,155.62,211.59,15.96,18.97
1702100PN05,17,021,00PN05,82,236,15,6,1,106,194,23,11,0,115,181,15,21
1702100PR01,17,021,00PR01,59,192,10,1,1,67,188,4,5,0,61,182,1,17
1702100RK01,17,021,00RK01,125,446,30,2,4,167,402,22,14,0,173,376,9,34
1702100RM01,17,021,00RM01,38,138,2,2,0,50,124,7,2,0,45,120,6,9
1702100SF01,17,021,00SF01,168.24,355.07,23.48,2.93,1.96,234.75,276.81,28.37,14.67,0.98,221.06,267.03,10.76,41.08
1702100SF02,17,021,00SF02,87.87,216.21,13.82,4.93,1.97,95.77,185.6,18.76,11.84,0,113.54,169.81,10.86,20.73
1702100SF03,17,021,00SF03,101.83,235.73,11.78,3.14,2.12,120.47,200.5,18.98,8.55,0.03,130.27,191.9,9.47,14.53
1702100ST01,17,021,00ST01,142,387,25,5,3,184,346,20,9,1,176,304,16,50
1702100TL01,17,021,00TL01,150,381,36,6,2,174,344,27,19,0,177,321,22,39
1702100TL02,17,021,00TL02,184.05,351.14,21.01,6,4,191.06,335.13,20.01,15,2,193.05,323.12,13,25.02
1702100TL03,17,021,00TL03,174,434,25,5,9,227,363,26,10,1,213,354,16,37
1702100TL04,17,021,00TL04,267.73,607,28.34,7.13,8.04,305.99,535.05,43.97,21.05,0.99,314.81,504.98,25.11,53.19
1702100TL05,17,021,00TL05,247.93,575.56,42.31,13.77,8.85,292.21,524.4,31.48,18.69,0,287.29,497.83,25.58,52.14
1702100TL06,17,021,00TL06,177,364,27,11,7,213,306,28,13,2,215,288,18,41
1702100TL07,17,021,00TL07,159.23,360.53,39.04,8.01,9.01,198.27,334.48,23.03,13.02,1,184.26,315.46,20.02,42.05
1702100TL08,17,021,00TL08,161.1,458.98,19.27,5.04,4.01,190.34,412.51,27.22,11.08,0.02,186.15,399.57,11.18,35.21
17023001001,17,023,001001,56,185,6,4,3,83,157,4,4,0,72,162,1,11
17023002001,17,023,002001,22.99,109.94,8.99,0,2,38.98,90.95,4,3,0,37.98,88.95,3,4
17023003001,17,023,003001,102.73,464.79,19.95,1,1.99,134.65,411.93,16.96,8.98,1,107.72,423.9,13.96,12.97
17023003002,17,023,003002,66,267,14,2,0,82,246,15,3,0,72,250,12,9
17023003003,17,023,003003,64,229,20,3,3,90,193,14,12,1,80,211,11,6
17023003004,17,023,003004,78.27,397.21,9.05,3,9.01,101.35,358.07,21.04,5.02,2,85.28,361.1,20.04,12.03
17023004001,17,023,004001,60.62,122.52,5.32,3.06,0.15,68.29,113.55,2.4,3.18,1.02,65.04,115.68,4.27,3.23
17023005001,17,023,005001,51,153,7,2,4,71,137,3,3,0,63,139,4,2
17023006001,17,023,006001,33,80,0,0,0,37,70,2,2,0,32,71,3,3
17023007001,17,023,007001,28,143,7,0,1,32,138,6,0,0,30,132,10,0
17023008001,17,023,008001,149,311,18,2,12,172,285,13,6,0,151,289,17,8
17023008002,17,023,008002,228,440,30,5,15,258,403,30,20,2,241,416,19,29
17023008003,17,023,008003,93.05,179.14,15.65,0,2.61,125.23,150.44,8.7,3.48,0.87,114.79,153.92,8.7,6.96
17023008004,17,023,008004,196.96,416.92,22.35,3,14.39,238.8,359.61,23.31,6.52,2.13,220.23,373.13,17.31,12.05
17023009001,17,023,009001,93,344,18,5,6,131,287,23,12,0,119,298,19,12
17023009002,17,023,009002,46,225,9,0,1,68,190,7,7,0,59,190,9,10
17023010001,17,023,010001,34,161,6,0,3,49,144,3,3,0,38,147,5,5
17023011001,17,023,011001,14,129,4,1,0,25,113,2,0,0,20,106,3,1
17023012001,17,023,012001,11,105,1,1,0,19,95,1,1,0,13,97,3,0
17023013001,17,023,013001,93.35,229.81,16.12,2.02,3.06,120.6,203.45,11.15,4.07,0.01,109.51,207.5,10.1,8.09
17023013002,17,023,013002,232.03,482.66,20.56,3.92,9.79,275.11,420,25.45,11.75,0.98,259.44,428.82,17.62,14.69
17023014001,17,023,014001,78,237,8,4,9,96,213,10,9,0,84,220,7,6
17023015001,17,023,015001,46.12,210.8,11.03,4.02,3.01,78.24,174.62,12.06,4.02,0,64.22,185.69,10,8.03
1702500BBG1,17,025,00BBG1,37,131,9,0,2,67,97,6,3,0,57,99,3,5
1702500BLA1,17,025,00BLA1,44,289,8,2,2,83,239,7,4,0,53,264,6,3
1702500CLA1,17,025,00CLA1,88,424,12,4,5,189,292,17,5,0,141,326,14,8
1702500HOS1,17,025,00HOS1,32,168,8,1,1,63,136,3,3,0,48,140,2,4
1702500HRT1,17,025,00HRT1,60.84,358.86,15.96,4.99,4,111.7,309.04,15.94,1,0,90.76,320.99,10.97,2.99
1702500HRT3,17,025,00HRT3,144.16,376.14,24.04,4.01,8,199.3,309.96,17.06,11,0,152.24,343.01,24.03,8.01
1702500HRT4,17,025,00HRT4,63.95,255.81,13.99,3,3,116.91,189.86,15.99,5,2,87.93,216.84,12.99,7.99
1702500HRT5,17,025,00HRT5,98.96,508.72,15,6,4,163.93,415.75,18.99,6,0,116.96,458.73,15,11
1702500HRT6,17,025,00HRT6,60.09,314.48,17.01,2.01,5,121.15,242.39,17.02,6.01,3,93.11,263.43,16.01,2.01
1702500HRT7,17,025,00HRT7,59,262,12,1,3,97,211,6,1,0,78,217,15,4
1702500LKB1,17,025,00LKB1,31.14,210.74,4.04,1,0,69.21,160.62,11.05,5.03,0,59.21,170.61,2.04,3.03
1702500LOU1,17,025,00LOU1,58.72,295.18,14.9,2.29,3.89,102.87,245.76,6.86,3.19,0,80.48,256.09,10.06,8.59
1702500LOU2,17,025,00LOU2,60.28,322.82,18.1,4.71,0.11,120.13,257.24,14.14,3.81,0,92.52,278.91,4.94,11.41
1702500OSK1,17,025,00OSK1,19,162,5,0,3,39,131,1,4,0,38,126,2,2
1702500PLX1,17,025,00PLX1,53,228,9,3,1,119,138,13,6,0,89,154,7,16
1702500SON1,17,025,00SON1,23.92,157.49,2.99,0,1,55.82,108.65,2.99,1,0,36.88,127.59,1.99,4.98
1702500STA1,17,025,00STA1,50,315,8,2,2,116,232,12,5,0,86,255,7,11
1702500XEN1,17,025,00XEN1,36.08,242.51,12.01,7,4,83.18,190.35,13.01,6,0,53.12,206.41,13.01,11.02
17027001001,17,027,001001,93.33,464.52,21.14,2.02,0.03,185.97,358.94,12.11,4.03,0,117.67,402.2,10.05,7.06
17027001002,17,027,001002,20.67,155.48,8.86,0.98,1.97,60.03,120.06,6.89,1.97,0,41.33,135.8,2.95,3.94
17027002001,17,027,002001,52,195,9,1,0,99,151,3,3,0,71,170,5,1
17027003001,17,027,003001,89.16,215.53,11.13,2.98,2.02,159.37,140.52,9.07,7.95,0,115.18,179.64,8.09,6.98
17027003002,17,027,003002,29.92,146.48,11.95,1,1,76.75,107.61,3.99,1,0,48.85,123.56,8.97,4.98
17027004001,17,027,004001,58,149,3,1,1,86,114,4,4,0,66,129,5,4
17027005001,17,027,005001,132.12,514.33,45.6,3.18,6.33,222.36,441.79,21.82,4.24,1.03,145.56,507.64,22.95,4.45
17027005002,17,027,005002,206.31,552.11,16.47,4.84,9.69,298.33,450.4,23.25,6.78,0.97,186.94,533.7,27.12,12.59
17027005003,17,027,005003,129,359,22,7,2,185,308,18,4,1,137,340,19,12
17027005004,17,027,005004,147,429,29,6,10,208,383,17,10,0,156,420,18,13
17027005005,17,027,005005,110,464,33,4,3,181,400,21,5,0,122,437,16,12
17027006001,17,027,006001,128.1,381.32,50.64,0.99,3.97,212.51,310.81,26.81,8.94,0,149.95,365.43,20.85,8.94
17027006002,17,027,006002,147,392,36,6,1,239,313,14,8,0,185,343,23,13
17027006003,17,027,006003,196.9,652.68,57.36,6.01,3.03,289.49,577.19,25.19,11.06,0,215.05,626.57,32.15,15.06
17027006004,17,027,006004,192,542,26,1,4,297,443,12,8,1,206,504,24,5
17027007001,17,027,007001,67,252,14,4,4,135,182,8,3,1,96,216,7,4
17027007002,17,027,007002,101.29,344.36,15.1,4.01,4.01,210.63,238.06,7.04,4,1,166.44,264.15,12.04,8.02
17027008001,17,027,008001,160.61,351.1,19.13,5.19,7.16,234.55,277.56,10.88,11.16,0,196.36,297.46,11.75,12.3
17027008002,17,027,008002,167.28,348.64,23.84,4.94,5.88,242.36,286.29,11.18,6.85,0,178.43,327.92,16.85,14.62
17027008003,17,027,008003,105.29,231.45,23.64,3.78,2.85,164.01,178.37,20.77,2.87,0,125.18,216.17,15.13,3.82
17027008004,17,027,008004,107.75,239.69,19.38,0.09,2.1,151.99,192.69,11.17,2.12,0,105.95,226.36,13.27,6.25
17027009001,17,027,009001,52.92,186.98,11.91,0.02,1.99,93.87,154.86,8.94,1.05,0,63.96,180.79,7.95,1.04
17027010001,17,027,010001,51.47,221.08,5.1,1.03,3.01,93.87,171.74,9.07,2.01,0,64.5,190.96,12.1,6.08
17027011001,17,027,011001,163,500,46,3,13,237,439,24,12,1,176,485,24,20
17027011002,17,027,011002,78,182,19,10,2,127,135,21,4,0,88,156,22,16
17027011003,17,027,011003,32,148,6,1,0,63,106,7,5,0,45,125,6,3
17027011004,17,027,011004,115.1,520.87,32.19,0,3.9,184.35,452.59,14.63,8.78,0,119,494.53,24.39,9.75
17027011005,17,027,011005,64.28,321.23,14.86,1.01,1.1,137.42,246.95,11.46,2.26,0,89.58,286.18,9.68,4.28
17027011006,17,027,011006,167,477,49,5,4,219,443,30,5,0,161,468,41,7
17027012001,17,027,012001,150.85,544.24,26.96,5.98,3.98,250.89,446.03,15.04,6.02,0,175.95,500.02,20,9
17027012002,17,027,012002,60.18,323.51,8.89,0.99,0,119.34,243.66,13.8,5.92,0,87.77,270.29,10.85,4.93
17027013001,17,027,013001,100.38,495.94,33.02,2.02,4.01,232.47,375.82,13.03,0.03,0,162.35,410.95,16.04,8.02
17027014001,17,027,014001,75,268,23,2,1,129,209,16,6,0,88,249,13,6
17027014002,17,027,014002,16,69.99,0,1,0,27,53.99,3,0,0,18,59.99,3,2
17027015001,17,027,015001,66.06,180.31,2.16,4.08,1.02,97.41,144.05,1.11,2.07,0,83.07,150.24,2.12,5.12
17027015002,17,027,015002,44.45,101.74,9.88,2.96,0.99,81.99,70.13,6.91,0.99,0,47.41,90.88,9.88,7.9
17027015003,17,027,015003,69,125,8,4,5,100,93,6,6,0,71,104,10,14
17027015004,17,027,015004,92.86,193.71,7.99,3,2,143.78,151.77,4.99,2,0,118.82,164.75,6.99,3.99
17027015005,17,027,015005,106.08,173.98,12.85,7.93,1.98,143.81,139.18,8.89,5.94,0,113.11,156.01,9.89,11.88
1702900AS01,17,029,00AS01,113.86,489.84,31.57,1.92,2.87,142.56,441.04,20.09,19.13,0.96,122.47,463.05,9.57,24.87
1702900CH01,17,029,00CH01,227.06,163.72,37.03,10.72,4.87,233.88,163.72,22.41,11.69,0,214.39,168.59,29.24,11.69
1702900CH02,17,029,00CH02,292.39,274.41,37.27,7.11,13.11,289.26,284.92,26.09,10.02,0.02,279.15,286.91,24.05,12.07
1702900CH03,17,029,00CH03,265.65,314.08,27.17,5.04,5.08,262.96,301.01,20.71,12.74,0.04,246.22,312.89,21.23,13
1702900CH04,17,029,00CH04,172.11,232.47,18.03,7,6,173.14,213.42,21.02,15.02,1,173.12,222.45,19.01,12.02
1702900CH05,17,029,00CH05,160.92,304.84,30.98,9,4,167.91,299.84,21.99,13.99,1,151.92,315.83,15.99,12.99
1702900CH06,17,029,00CH06,178.92,228.9,31.99,12.99,3,205.91,206.91,20.99,16.99,0,185.92,208.91,22.99,20.99
