GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREOFUE,G20PREOLAR,G20PREOCAR,G20PREOWRI,G20USSDREE,G20USSRWAT,G20USSOWRI
440050407002007,18.7,6.3,0.1,0,0,0,0.3,18.8,5.8,0
440050414002065,0,0,0,0,0,0,0,0,0,0
440050404002025,135.1,63.2,3,0.4,0,0.5,0.1,138.4,54.7,0
440050404003004,2.7,1.4,0,0,0,0,0,2.8,1.2,0
440050404002030,0,0,0,0,0,0,0,0,0,0
440050404002040,0,0,0,0,0,0,0,0,0,0
440050404002032,0,0,0,0,0,0,0,0,0,0
440050404003007,6.8,3.6,0.1,0,0,0,0.1,7.1,3,0
440050404001049,0,0,0,0,0,0,0,0,0,0
440050404003040,21.4,11.2,0.3,0.1,0,0,0.2,22.2,9.3,0
440050404002038,14,6.5,0.3,0,0,0.1,0,14.3,5.7,0
440050402001002,21.6,11,0.5,0.1,0,0.1,0.3,22.6,9,0
440050403022013,28.4,13.3,0.6,0.1,0,0.1,0,29.1,11.5,0
440050402002032,0,0,0,0,0,0,0,0,0,0
440050413001039,0,0,0,0,0,0,0,0,0,0
440050413004070,6.6,2.8,0.1,0,0,0,0,6.9,2.4,0
440050413004058,32.1,13.5,0.5,0,0.1,0,0.2,33.7,11.7,0.1
440050413005041,10.5,4.4,0.1,0,0,0,0.1,11,3.8,0
440050413005026,5.7,2.5,0.1,0,0,0,0,6,2.1,0
440050413004002,0,0,0,0,0,0,0,0,0,0
440050413005000,0,0,0,0,0,0,0,0,0,0
440050414002039,0,0,0,0,0,0,0,0,0,0
440050414001020,36.1,22.5,0.7,0,0.1,0.2,0.4,37.8,20.3,0.1
440050414001000,45.3,28.2,0.8,0,0.1,0.2,0.5,47.4,25.5,0.1
440050414001006,0,0,0,0,0,0,0,0,0,0
440050414001009,0,0,0,0,0,0,0,0,0,0
440050401034067,0,0,0,0,0,0,0,0,0,0
440050401022000,0,0,0,0,0,0,0,0,0,0
440050417011020,169.3,123.9,1.8,0,0.5,0.9,0.9,177.4,104.7,0
440050417021004,144.8,134.2,2.8,1,0.5,0.2,1,155.8,110.9,0
440050416022058,5.5,4.5,0.1,0,0,0,0,5.8,3.8,0
440050416022057,0,0,0,0,0,0,0,0,0,0
440050416011004,17.4,14.4,0.3,0.1,0,0.1,0.1,18.4,12,0.1
440050416022015,0,0,0,0,0,0,0,0,0,0
440050416012031,2.9,2.2,0,0,0,0,0,3.1,1.8,0
440050416012005,5.8,4.3,0.1,0,0,0,0.1,6.1,3.6,0
440050416011009,123.3,102,2.2,0.4,0.3,0.4,0.5,130,85.1,0.4
440050416022012,13.2,9.9,0.2,0,0,0,0.1,14,8.2,0
440050416022048,4.1,3.4,0.1,0,0,0,0,4.3,2.8,0
440050401012000,37.9,22.8,0.7,0.2,0.1,0.1,0.4,40.4,19.6,0.1
440050401023004,58.5,40.9,1.3,0.1,0.1,0.3,0.6,60,36.8,0.3
440050401013035,0,0,0,0,0,0,0,0,0,0
440050401011008,7.8,4.1,0.2,0,0,0,0.1,7.9,3.8,0
440050401013014,10.1,5.3,0.3,0,0,0,0.1,10.2,4.9,0
440050401013032,11.9,6.2,0.3,0.1,0,0,0.1,12.1,5.8,0
440050401013008,11.5,6,0.3,0.1,0,0,0.1,11.6,5.6,0
440050401013026,6,3.1,0.1,0,0,0,0.1,6,2.9,0
440050401013016,6.9,3.6,0.2,0,0,0,0.1,7,3.4,0
440050401033049,0,0,0,0,0,0,0,0,0,0
440050401013040,12.4,6.5,0.3,0.1,0,0,0.1,12.6,6.1,0
440050401011010,11.9,6.2,0.3,0.1,0,0,0.1,12.1,5.8,0
440050401036033,22.1,14.3,0.6,0.1,0,0,0.1,23.8,12.3,0
440050401034026,0,0,0,0,0,0,0,0,0,0
440050401011020,16,8.4,0.4,0.1,0,0,0.2,16.3,7.8,0
440050401023017,0,0,0,0,0,0,0,0,0,0
440050401023005,3.1,1.9,0.1,0,0,0,0,3.3,1.6,0
440050401023056,7.6,4.9,0.2,0,0,0,0,8.1,4.2,0
440050401012027,22,11.5,0.5,0.1,0,0,0.2,22.3,10.8,0.1
440050401021011,37.2,24,1,0.2,0.1,0.1,0.2,40,20.7,0.1
440050407002004,15,5,0.3,0,0,0,0.1,15.1,4.2,0
440050408003015,14.5,4.8,0.3,0,0,0,0.1,14.7,4.1,0
440050411001028,11.7,2.8,0.1,0,0,0,0.2,11.8,2.5,0
440050407002030,0,0,0,0,0,0,0,0,0,0
440050408001000,5.4,1.8,0.1,0,0,0,0,5.5,1.5,0
440050408002013,0,0,0,0,0,0,0,0,0,0
440050409002108,3,1.3,0,0,0,0,0,3.1,1.1,0
440050409002075,8.9,4,0.1,0,0,0,0.1,9.3,3.2,0
440050409002010,0,0,0,0,0,0,0,0,0,0
440050409002054,86.1,38.9,1.1,0.2,0.2,0.1,0.6,90.1,31.5,0.1
440050409002061,16,7.2,0.2,0,0,0,0.1,16.8,5.9,0
440050409002056,7.6,3.4,0.1,0,0,0,0.1,7.9,2.8,0
440050409002066,9.3,4.2,0.1,0,0,0,0.1,9.7,3.4,0
440050409002009,0,0,0,0,0,0,0,0,0,0
440050408002022,0,0,0,0,0,0,0,0,0,0
440050409002018,27.4,12.4,0.3,0.1,0.1,0,0.2,28.7,10,0
440050403021005,22.1,10.3,0.5,0.1,0,0.1,0,22.6,8.9,0
440050402001021,6.3,3.2,0.2,0,0,0,0.1,6.6,2.6,0
440050403021004,19.8,9.3,0.4,0.1,0,0.1,0,20.3,8,0
440050403021008,0,0,0,0,0,0,0,0,0,0
440050403021003,11.3,5.3,0.3,0,0,0,0,11.5,4.6,0
440050403021009,14,6.5,0.3,0,0,0.1,0,14.3,5.7,0
440050403042025,8.2,4.2,0.2,0,0,0,0.1,8.6,3.5,0
440050403021001,0,0,0,0,0,0,0,0,0,0
440050403022002,11,5.6,0.3,0,0,0,0.1,11.5,4.6,0
440050403022007,9.8,5,0.2,0,0,0,0.1,10.3,4.1,0
440050404002004,10.5,5.5,0.2,0,0,0,0.1,10.9,4.6,0
440050404002028,5.4,2.5,0.1,0,0,0,0,5.5,2.2,0
440050404002021,11.7,5.5,0.3,0,0,0,0,12,4.7,0
440050404001016,9.3,4.8,0.2,0,0,0,0,9.6,4,0
440050403031007,10.2,5.9,0.2,0,0,0,0.1,10.7,4.9,0
440050403032006,47.1,24,1.2,0.2,0.1,0.2,0.6,49.3,19.7,0.1
440050402002021,0,0,0,0,0,0,0,0,0,0
440050401033031,0,0,0,0,0,0,0,0,0,0
440050401035009,0,0,0,0,0,0,0,0,0,0
440050401021000,0,0,0,0,0,0,0,0,0,0
440050401036042,7.9,4.4,0.2,0,0,0,0.1,8.4,4,0
440050401022003,17.9,10,0.4,0,0,0,0.3,19,9,0
440050401023046,13.3,9.1,0.3,0,0,0,0.3,13.7,8.6,0
440050401023023,0,0,0,0,0,0,0,0,0,0
440050413005022,5,2.2,0.1,0,0,0,0,5.4,1.9,0
440050413001044,0,0,0,0,0,0,0,0,0,0
440059900000036,0,0,0,0,0,0,0,0,0,0
440059900000045,0,0,0,0,0,0,0,0,0,0
440050413004000,0,0,0,0,0,0,0,0,0,0
440050413005023,0,0,0,0,0,0,0,0,0,0
440050412001074,0,0,0,0,0,0,0,0,0,0
440050407003020,4.3,1.2,0,0,0,0,0,4.1,1.1,0
440050407002033,4.5,1.5,0.1,0,0,0,0,4.6,1.3,0
440050408002001,5.7,2.1,0.1,0,0,0,0.1,5.7,1.9,0
440050407002038,3.2,1.1,0.1,0,0,0,0,3.2,0.9,0
440050408001011,0,0,0,0,0,0,0,0,0,0
440050408002014,3,1.1,0,0,0,0,0,3,1,0
440050412001053,0,0,0,0,0,0,0,0,0,0
440050401022001,206.8,115,4.1,0.5,0.5,0.1,3.2,219.1,103.6,0
440050401022004,0.5,0.3,0,0,0,0,0,0.6,0.3,0
440050401034070,0,0,0,0,0,0,0,0,0,0
440050401023003,0,0,0,0,0,0,0,0,0,0
440050401012021,12.4,7.5,0.2,0.1,0,0,0.1,13.3,6.4,0
440050401012032,70,42.1,1.3,0.3,0.2,0.2,0.7,74.7,36.2,0.1
440050401035003,35.2,20.4,0.9,0,0.2,0,0.3,34.8,18.9,0.3
440050401013018,4.6,2.4,0.1,0,0,0,0,4.7,2.2,0
440050401011034,0,0,0,0,0,0,0,0,0,0
440050401013002,13.8,7.2,0.3,0.1,0,0,0.1,14,6.7,0
440050401013021,20.6,10.8,0.5,0.1,0,0,0.2,20.9,10.1,0.1
440050401013015,13.3,7,0.3,0.1,0,0,0.1,13.5,6.5,0
440050401013019,13.3,7,0.3,0.1,0,0,0.1,13.5,6.5,0
440050401022017,5.3,2.9,0.1,0,0,0,0.1,5.6,2.6,0
440050401013023,5.5,2.9,0.1,0,0,0,0.1,5.6,2.7,0
440050401013006,0,0,0,0,0,0,0,0,0,0
440050401011031,6.4,3.4,0.2,0,0,0,0.1,6.5,3.1,0
440050401034015,0,0,0,0,0,0,0,0,0,0
440050401032029,0,0,0,0,0,0,0,0,0,0
440050401033021,0,0,0,0,0,0,0,0,0,0
440050401012026,29.8,15.6,0.7,0.1,0,0.1,0.3,30.2,14.6,0.1
440050401011048,7.3,3.8,0.2,0,0,0,0.1,7.4,3.6,0
440050401011013,6.9,3.6,0.2,0,0,0,0.1,7,3.4,0
440050401023026,29.6,17.8,0.5,0.1,0.1,0.1,0.3,31.5,15.3,0.1
440050407002014,13.6,4.5,0.2,0,0,0,0.1,13.7,3.8,0
440050407002012,5.9,2,0.1,0,0,0,0,6,1.6,0
440050408001020,3.6,1.2,0.1,0,0,0,0,3.7,1,0
440050411003019,0,0,0,0,0,0,0,0,0,0
440050410001009,0,0,0,0,0,0,0,0,0,0
440050411002002,8.4,3.1,0.1,0,0,0,0.1,8.4,2.8,0
440050408001013,0,0,0,0,0,0,0,0,0,0
440050408001026,34.9,11.6,0.6,0.1,0,0,0.2,35.3,9.8,0.1
440050409001008,0.6,0.2,0,0,0,0,0,0.6,0.2,0
440050409004002,0,0,0,0,0,0,0,0,0,0
440050408001027,6.8,2.3,0.1,0,0,0,0,6.9,1.9,0
440050407002003,0,0,0,0,0,0,0,0,0,0
440050407002001,8.8,3,0.1,0,0,0,0.1,8.9,2.7,0
440050411001004,8,2.5,0.1,0,0,0,0.1,8.1,2.1,0
440050409002014,5.9,2.7,0.1,0,0,0,0,6.2,2.2,0
440050409002016,0,0,0,0,0,0,0,0,0,0
440050409002096,0,0,0,0,0,0,0,0,0,0
440050409002059,13.5,6.1,0.2,0,0,0,0.1,14.1,4.9,0
440050409002051,4.8,1.8,0,0,0,0,0.1,4.8,1.6,0
440050409002047,33.8,15.3,0.4,0.1,0.1,0.1,0.2,35.3,12.4,0.1
440050404001046,10.5,5.4,0.2,0,0,0,0,10.8,4.5,0
440050404002019,7.5,3.8,0.2,0,0,0,0.1,7.8,3.1,0
440050403041013,7.7,4.5,0.2,0,0,0,0.1,8.1,3.7,0
440050403041002,4.5,2.6,0.1,0,0,0,0.1,4.7,2.1,0
440050403032030,7.5,3.8,0.2,0,0,0,0.1,7.8,3.1,0
440050403041006,6.9,4,0.1,0,0,0,0.1,7.3,3.3,0
440050403032018,27.5,14,0.7,0.1,0,0.1,0.3,28.8,11.5,0.1
440050403032032,0,0,0,0,0,0,0,0,0,0
440050403032031,14.9,7.6,0.4,0.1,0,0.1,0.2,15.6,6.3,0
440050402001012,18.5,9.4,0.5,0.1,0,0.1,0.2,19.3,7.7,0
440050402001023,27.1,13.8,0.7,0.1,0,0.1,0.3,28.4,11.3,0.1
440050403022029,5.4,2.5,0.1,0,0,0,0,5.5,2.2,0
440050404002023,6.3,3,0.1,0,0,0,0,6.5,2.6,0
440050414002000,17.8,11.1,0.3,0,0.1,0.1,0.2,18.6,10,0
440050414002025,46.4,28.9,0.8,0,0.2,0.2,0.5,48.5,26.1,0.1
440050414002089,0,0,0,0,0,0,0,0,0,0
440050414001035,1.1,0.7,0,0,0,0,0,1.1,0.6,0
440050414002030,8.1,5,0.1,0,0,0,0.1,8.5,4.5,0
440050414001001,0,0,0,0,0,0,0,0,0,0
440050414001011,1.6,1,0,0,0,0,0,1.7,0.9,0
440050414002088,13.5,8.4,0.2,0,0,0.1,0.2,14.1,7.6,0
440050414001029,10.2,6.4,0.2,0,0,0.1,0.1,10.7,5.8,0
440050414002019,72.8,45.3,1.3,0,0.2,0.4,0.9,76.2,40.9,0.1
440050416021012,5.2,3.8,0.1,0,0,0,0,5.5,3.2,0
440050416022059,0,0,0,0,0,0,0,0,0,0
440050416021006,7.6,5.5,0.1,0,0,0,0,7.9,4.7,0
440050416021024,8,5.9,0.1,0,0,0,0,8.4,5,0
440050416022001,6.5,5.4,0.1,0,0,0,0,6.8,4.5,0
440050416022027,17.1,14.1,0.3,0.1,0,0.1,0.1,18,11.8,0.1
440050417011022,0,0,0,0,0,0,0,0,0,0
440050417011065,8.7,7.3,0.3,0,0.1,0,0.1,9.3,6.2,0
440050417011012,0,0,0,0,0,0,0,0,0,0
440050417011071,15.2,10.9,0.2,0.1,0,0,0.1,15.5,9.5,0.1
440050417021001,4.8,4.5,0.1,0,0,0,0,5.2,3.7,0
440050417011036,11.8,8.7,0.1,0,0,0.1,0.1,12.4,7.3,0
440050416022019,59.9,45,0.8,0.2,0.1,0,0.5,63.5,37.2,0.1
440050401011024,2.3,1.2,0.1,0,0,0,0,2.3,1.1,0
440050401021013,10.2,6.6,0.3,0.1,0,0,0.1,11,5.7,0
440050401021024,5.4,3.5,0.1,0,0,0,0,5.8,3,0
440050401021010,20.1,11.1,0.4,0.1,0.1,0,0.3,21.2,10,0
440050401035017,26.3,18.4,0.6,0.1,0.1,0.1,0.3,27,16.6,0.1
440050401012006,13,7.8,0.2,0.1,0,0,0.1,13.8,6.7,0
440050401012008,0,0,0,0,0,0,0,0,0,0
440050401032031,189.4,105.3,3.8,0.5,0.5,0.1,2.9,200.6,94.8,0
440050401033013,1.5,0.9,0.1,0,0,0,0,1.5,0.8,0
440050401013043,0,0,0,0,0,0,0,0,0,0
440050409001012,19.6,7.3,0.2,0,0,0,0.2,19.5,6.6,0
440050409003027,0.8,0.4,0,0,0,0,0,0.9,0.3,0
440050409002007,0,0,0,0,0,0,0,0,0,0
440050409002106,0,0,0,0,0,0,0,0,0,0
440050409002083,1.7,0.8,0,0,0,0,0,1.8,0.6,0
440050409002015,0.8,0.4,0,0,0,0,0,0.9,0.3,0
440050409002068,0,0,0,0,0,0,0,0,0,0
440050409002003,11,5,0.1,0,0,0,0.1,11.5,4,0
440050412001002,0,0,0,0,0,0,0,0,0,0
440050406002003,15.5,4.9,0.2,0,0,0.1,0.1,15.7,4,0
440050412001030,0,0,0,0,0,0,0,0,0,0
440050405001000,2.2,0.4,0,0,0,0,0,2.2,0.3,0
440050410002007,0,0,0,0,0,0,0,0,0,0
440050403032007,0,0,0,0,0,0,0,0,0,0
440050402002011,0,0,0,0,0,0,0,0,0,0
440050402002014,0,0,0,0,0,0,0,0,0,0
440050402002037,0,0,0,0,0,0,0,0,0,0
440050402002016,0,0,0,0,0,0,0,0,0,0
440050404002008,6.7,3.4,0.2,0,0,0,0.1,7,2.8,0
440050402001028,0,0,0,0,0,0,0,0,0,0
440050404002007,0,0,0,0,0,0,0,0,0,0
440050403042027,0,0,0,0,0,0,0,0,0,0
440050404001025,0,0,0,0,0,0,0,0,0,0
440050403042020,7.7,4.5,0.2,0,0,0,0.1,8.1,3.7,0
440050403042000,12.2,7.1,0.3,0,0,0,0.1,12.8,5.9,0
440050411003018,18.7,7,0.2,0,0,0,0.2,18.6,6.3,0
440050411003033,0,0,0,0,0,0,0,0,0,0
440050406004026,5.1,1.9,0,0,0,0,0.1,5.1,1.7,0
440050406003013,13.8,4,0.2,0.1,0,0,0,13.9,3.4,0
440050406003017,40.5,10.9,0.3,0.1,0.1,0,0.1,39.1,10.4,0.1
440050407003015,6.3,2.4,0.1,0,0,0,0.1,6.3,2.1,0
440050407003011,3,1.1,0,0,0,0,0,3,1,0
440050407003010,2.7,1,0,0,0,0,0,2.7,0.9,0
440050401023053,0,0,0,0,0,0,0,0,0,0
440050401033039,0,0,0,0,0,0,0,0,0,0
440050401033041,0,0,0,0,0,0,0,0,0,0
440050401036011,7,4.5,0.2,0,0,0,0,7.5,3.9,0
440050401034071,0,0,0,0,0,0,0,0,0,0
440050401032001,0,0,0,0,0,0,0,0,0,0
440050401032002,0,0,0,0,0,0,0,0,0,0
440050401032022,6.3,3.5,0.1,0,0,0,0.1,6.7,3.2,0
440050401036032,16.2,10.4,0.4,0.1,0,0,0.1,17.4,9,0
440050401032020,14.8,8.2,0.3,0,0,0,0.2,15.6,7.4,0
440050414002052,11.9,7.4,0.2,0,0,0.1,0.1,12.4,6.7,0
440050414001002,27,16.8,0.5,0,0.1,0.1,0.3,28.2,15.2,0.1
440050405001026,0,0,0,0,0,0,0,0,0,0
440050405002032,0,0,0,0,0,0,0,0,0,0
440050405002033,0,0,0,0,0,0,0,0,0,0
440050412001072,0,0,0,0,0,0,0,0,0,0
440050412001078,0,0,0,0,0,0,0,0,0,0
440050412001079,0,0,0,0,0,0,0,0,0,0
440050401034029,0,0,0,0,0,0,0,0,0,0
440050401032027,55.4,30.8,1.1,0.1,0.1,0,0.9,58.7,27.7,0
440050401023036,13.5,8.1,0.3,0.1,0,0,0.1,14.4,7,0
440050401021020,4.3,2.8,0.1,0,0,0,0,4.6,2.4,0
440050401035024,0,0,0,0,0,0,0,0,0,0
440050401013049,26.5,15.9,0.5,0.1,0.1,0.1,0.3,28.2,13.7,0.1
440050401023047,30.3,20.5,0.6,0.1,0.1,0.1,0.6,31.1,19.6,0
440070104004013,18.4,10.2,0.3,0.1,0.1,0.1,0.1,20,7.5,0.1
440070104003041,2.1,1.2,0,0,0,0,0,2.3,0.9,0
440070101012014,13.5,7.3,0.2,0.1,0.1,0,0.1,14.5,6,0
440070101022010,9.5,5,0.1,0,0,0,0,10,4.1,0
440070101024005,9.2,3.5,0.2,0,0,0,0.2,9.3,3.2,0
440070101023004,9.2,3.5,0.2,0,0,0,0.2,9.3,3.2,0
440070102004001,69.1,33.6,0.5,0.2,0.2,0.2,0.2,71.7,26.6,0
440070107011004,0.9,0.6,0,0,0,0,0,0.9,0.5,0
440070117012023,13.8,9.1,0.2,0.1,0,0,0.1,15.7,7,0
440070117023059,11,8.8,0.2,0.1,0,0,0.1,12.4,7.2,0
440070117022003,7,5.6,0.1,0,0,0,0.1,7.9,4.6,0
440070118001022,19.9,15.4,0.4,0,0,0.1,0.1,23,11.4,0
440070118005020,0,0,0,0,0,0,0,0,0,0
440070118001013,11.1,8.6,0.2,0,0,0,0,12.9,6.4,0
440070105012012,12.6,7,0.2,0,0.1,0,0.1,13.7,5.1,0.1
440070101014022,41.4,22.5,0.6,0.2,0.2,0,0.4,44.6,18.5,0
440070101024007,0,0,0,0,0,0,0,0,0,0
440070105024007,17.8,9.8,0.2,0.1,0,0,0.2,18.7,7.8,0.1
440070118001029,3.1,2,0.1,0,0,0,0,3.5,1.4,0
440070177003007,7.2,6.9,0.2,0,0,0,0,7.9,5.3,0
440070103001017,18.4,7,0.3,0.1,0,0.1,0.4,18.6,6.4,0.1
440070102007016,31.7,14.6,0.4,0.1,0.1,0.1,0.2,33,11.3,0.1
440070102005010,8.7,4,0.1,0,0,0,0.1,9,3.1,0
440070104005012,6.1,3.4,0.1,0,0,0,0,6.7,2.5,0
440070102005028,17.9,8.3,0.2,0.1,0,0,0.1,18.7,6.4,0.1
440070118001031,25.1,15.7,0.5,0.2,0.2,0,0.3,28.2,11.2,0
440070121024009,5,3.5,0.1,0,0,0,0,5.4,2.7,0
440070120005035,7,4.9,0.1,0,0,0,0.1,7.8,3.7,0
440070120005032,12.6,8.8,0.2,0.1,0,0,0.1,14.2,6.6,0
440070120005034,7,4.9,0.1,0,0,0,0.1,7.8,3.7,0
440070163001017,0,0,0,0,0,0,0,0,0,0
440070170004018,13.6,9.1,0.2,0.1,0,0.1,0,14.1,6.9,0
440070155003018,25,8.1,0.1,0,0.1,0.1,0.1,24.7,5.6,0.1
440070156003002,3.2,1,0,0,0,0,0,3.2,0.7,0
440070159003010,14.8,7.7,0.2,0.1,0.1,0,0.1,15.3,5.8,0.1
440070177003015,11.7,11.1,0.3,0,0.1,0,0,12.9,8.6,0
440070178001006,5.7,6.7,0.2,0,0,0,0,6.4,5,0
440070185003022,2.2,2.2,0,0,0,0,0,2.4,1.6,0
440070178001004,2.4,2.8,0.1,0,0,0,0,2.7,2.1,0
440070106002037,50.2,27.5,1.2,0.3,0.2,0.2,0.5,53.1,22.4,0.5
440070106002028,6.4,3.5,0.2,0,0,0,0.1,6.7,2.8,0.1
440070106002036,3.4,1.8,0.1,0,0,0,0,3.6,1.5,0
440070106005009,4.6,2.5,0.1,0,0,0,0,5,2.1,0
440070131012033,0,0,0,0,0,0,0,0,0,0
440070131012034,0,0,0,0,0,0,0,0,0,0
440070179002016,8.9,7.2,0.1,0,0,0,0.1,9.4,5.3,0.1
440070179002017,25.1,20.3,0.4,0.1,0.1,0.1,0.3,26.7,15.2,0.2
440070177002012,23.2,27,0.6,0.1,0.1,0,0.1,26,20.3,0
440070147003002,15.7,8.8,0.1,0.1,0.1,0.1,0.1,17.2,6.1,0.1
440070140003006,10.2,7.1,0.3,0.1,0.1,0,0,11.5,5.4,0
440070143002026,4.4,4.5,0.1,0,0,0,0.1,5.3,3.4,0
440070143002028,8.9,9,0.1,0.1,0,0,0.1,10.5,6.9,0.1
440070147003008,11.4,6.4,0.1,0,0.1,0,0.1,12.5,4.5,0
440070147003020,7.4,5.2,0.2,0,0.1,0,0,8.4,3.9,0
440070147003018,4.7,3.2,0.1,0,0,0,0,5.2,2.5,0
440070140003007,15.5,10.8,0.4,0.1,0.1,0,0,17.5,8.2,0
440070145013006,0,0,0,0,0,0,0,0,0,0
440070146002008,0,0,0,0,0,0,0,0,0,0
440070140003019,15.5,10.8,0.4,0.1,0.1,0,0,17.5,8.2,0
440070131012040,0,0,0,0,0,0,0,0,0,0
440070131012020,0,0,0,0,0,0,0,0,0,0
440070131012043,2,2.8,0.1,0,0,0,0,2.1,2.6,0
440070131011044,15,19.3,0.4,0,0,0.1,0.2,16.6,17.4,0
440070131011063,3.4,4.4,0.1,0,0,0,0.1,3.8,3.9,0
440070113013002,304.9,212.3,4.6,0,0.7,0.4,0.7,325,171.7,0.4
440070133002032,3.2,4.2,0.1,0,0,0,0,3.5,3.7,0
440070133003011,0,0,0,0,0,0,0,0,0,0
440070133002024,0.6,0.8,0,0,0,0,0,0.7,0.7,0
440070133001067,2.9,3.8,0.1,0,0,0,0,3.2,3.3,0
440070131012070,4.1,5.3,0.1,0,0,0,0.1,4.5,4.7,0
440070131023000,38.7,44.3,0.6,0.1,0.1,0.1,0.4,43.5,37.9,0.1
440070131023032,7.4,8.4,0.1,0,0,0,0.1,8.3,7.2,0
440070131023023,0,0,0,0,0,0,0,0,0,0
440070131011016,4.4,5.7,0.1,0,0,0,0.1,4.9,5.1,0
440070133001068,0,0,0,0,0,0,0,0,0,0
440070133001015,3.8,5,0.1,0,0,0,0,4.2,4.4,0
440070103002039,5.8,2.8,0,0,0,0,0,6,2.2,0
440070103003007,26.8,12.8,0.1,0,0.2,0.1,0.1,27.8,10,0
440070103002009,9.4,4.5,0.1,0,0.1,0.1,0.1,9.8,3.5,0
440070103003006,22.9,10.9,0.1,0,0.2,0.1,0.1,23.7,8.5,0
440070104002001,27.2,12.9,0.2,0,0,0,0.2,29,10,0
440070105021001,22,10.5,0.2,0,0,0,0.1,23.5,8.1,0
440070105012002,16.2,9.1,0.2,0.1,0.1,0.1,0.1,17.7,6.6,0.1
440070102004004,0,0,0,0,0,0,0,0,0,0
440070103001018,1.7,0.7,0,0,0,0,0,1.7,0.6,0
440070176001013,10.4,6.8,0.2,0.1,0,0,0.1,10.8,4.7,0
440070176001017,10.8,7,0.2,0.1,0,0,0.1,11.2,4.9,0
440070176001019,0.4,0.3,0,0,0,0,0,0.4,0.2,0
440070130021080,0,0,0,0,0,0,0,0,0,0
440070126012017,0,0,0,0,0,0,0,0,0,0
440070126021025,13.2,12.6,0.4,0.1,0,0,0.1,14.8,10.5,0
440070126012027,0,0,0,0,0,0,0,0,0,0
440070126026002,0,0,0,0,0,0,0,0,0,0
440070127012025,0,0,0,0,0,0,0,0,0,0
440070121023017,2.2,1.4,0,0,0,0,0,2.4,1.2,0
440070128031063,2.8,3.3,0.1,0,0,0,0,3.2,2.8,0
440070128011023,0,0,0,0,0,0,0,0,0,0
440070174001014,20.6,13.4,0.3,0.1,0.1,0.1,0.1,21.4,9.3,0.1
440070185002019,8.8,9,0.2,0,0,0,0.1,10,6.6,0
440070140002009,6.3,3.5,0.1,0,0,0,0.1,6.8,2.9,0
440070135004001,21.3,5.8,0.2,0.1,0.1,0.1,0.1,21.7,4.9,0
440070137011017,9.3,3.9,0.1,0,0,0,0,9.7,3.2,0
440070137022008,0,0,0,0,0,0,0,0,0,0
440070118001037,14.1,8.8,0.3,0.1,0.1,0,0.1,15.9,6.3,0
440070118001044,0,0,0,0,0,0,0,0,0,0
440070120002008,17.7,12.3,0.4,0,0.1,0.1,0.3,19.7,9.3,0.1
440070119023004,21.6,21.4,0.3,0,0,0,0.1,24.9,15.5,0.2
440070119022010,0,0,0,0,0,0,0,0,0,0
440070118005023,8.7,6.8,0.2,0,0,0,0,10.1,5,0
440070175001015,15.4,12.5,0.5,0.1,0.3,0,0,16.4,9.7,0.1
440070131012039,0,0,0,0,0,0,0,0,0,0
440070130022039,18.9,26.3,1,0.1,0.1,0,0.4,21.5,24,0.1
440070130021039,5,7.2,0.1,0,0,0,0.1,5.7,6.1,0
440070130013004,0,0,0,0,0,0,0,0,0,0
440070130012028,0,0,0,0,0,0,0,0,0,0
440070130011058,0,0,0,0,0,0,0,0,0,0
440070130011053,4.3,6.9,0.1,0,0,0,0,4.7,6.2,0
440070129003014,2.1,3.4,0.1,0,0,0,0,2.3,3.1,0
440070129002013,0,0,0,0,0,0,0,0,0,0
440070129004001,2,3.1,0.1,0,0,0,0,2.4,2.6,0
440070130021105,0,0,0,0,0,0,0,0,0,0
440070130022038,0,0,0,0,0,0,0,0,0,0
440070130024040,2.4,3.3,0.1,0,0,0,0,2.7,3,0
440070130021112,0,0,0,0,0,0,0,0,0,0
440070114022033,58.4,53.2,1,0.3,0.1,0,1.2,63.1,47.7,0.3
440070114012015,94.1,64.6,2,0.3,0,0.3,0.5,101.1,53,0
440070114022035,0,0,0,0,0,0,0,0,0,0
440070114014004,72.8,56.2,1.8,0.2,0.1,0.2,0.6,76.3,49.4,0.2
440070113013007,0,0,0,0,0,0,0,0,0,0
440070114012024,0,0,0,0,0,0,0,0,0,0
440070112004006,0,0,0,0,0,0,0,0,0,0
440070113022015,9.7,8,0.2,0,0,0.1,0.1,10.6,6.7,0
440070114015040,0,0,0,0,0,0,0,0,0,0
440070114034039,0,0,0,0,0,0,0,0,0,0
440070114015037,0,0,0,0,0,0,0,0,0,0
440070113021014,4.1,2.8,0.1,0,0,0,0,4.4,2.3,0
440070114013018,0,0,0,0,0,0,0,0,0,0
440070114013021,0,0,0,0,0,0,0,0,0,0
440070122004025,18,25.4,0.4,0,0,0,0.2,21.8,19.9,0
440070122003046,0.7,0.8,0,0,0,0,0,0.8,0.6,0
440070123003005,0,0,0,0,0,0,0,0,0,0
440070122004007,2.4,3.4,0,0,0,0,0,2.9,2.7,0
440070123002017,151.5,226.1,1.7,0.3,0,1,2.1,192.1,175.2,0.3
440070124015020,6.5,8.6,0,0.1,0,0,0.1,7.9,6.7,0
440070124015012,8.7,11.5,0.1,0.1,0,0,0.1,10.5,9,0
