GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREAFUE,G16PREOWRI
440030201011017,8.8,8.6,0.4,0.2,0,0.3
440030201021005,4,3.7,0.3,0.1,0,0.2
440030201011000,191.7,187.5,8.7,3.3,0.3,6.3
440030215012001,16,16.5,1.2,0.5,0.1,0.6
440030215012009,14.9,15.3,1.1,0.4,0.1,0.6
440030215012004,7.7,7.9,0.6,0.2,0,0.3
440030215013026,5,5.3,0.4,0.2,0,0.2
440030215013018,2.5,2.7,0.2,0.1,0,0.1
440030215021000,0,0,0,0,0,0
440030215023024,8.6,9.3,0.8,0.3,0,0.5
440030215023013,5.5,6,0.5,0.2,0,0.3
440030216002006,9.9,10.5,0.9,0.3,0.1,0.5
440030216001014,0,0,0,0,0,0
440030221003047,0,0,0,0,0,0
440030219011000,0.5,0.5,0.1,0,0,0
440030219021013,5.7,5.8,0.5,0.2,0,0.2
440030219011024,0,0,0,0,0,0
440030211002001,0,0,0,0,0,0
440030211002016,0,0,0,0,0,0
440030205001035,2.6,2.9,0.2,0.1,0,0.1
440030201012017,7.2,8.3,0.6,0.2,0,0.3
440030201021015,5.1,4.6,0.4,0.1,0,0.2
440030201012008,6.9,7.9,0.6,0.2,0,0.3
440030203001006,6.2,6.2,0.3,0.2,0,0.2
440030203002014,2.1,2.1,0.1,0.1,0,0.1
440030203004006,10.5,9.8,0.9,0.3,0,0.4
440030203004008,6.7,6.2,0.6,0.2,0,0.3
440030203004009,0,0,0,0,0,0
440030203005013,0,0,0,0,0,0
440030204003001,4.1,4.6,0.3,0.1,0,0.2
440030202002010,0,0,0,0,0,0
440030202003004,6.1,6.2,0.4,0.1,0,0.4
440030202003029,0,0,0,0,0,0
440030202003010,2.9,2.9,0.2,0.1,0,0.2
440030202003021,6.1,5.6,0.4,0.2,0,0.3
440030204003024,3.1,3.5,0.2,0.1,0,0.1
440030201022022,0,0,0,0,0,0
440030212001001,8.6,6.7,0.6,0.2,0,0.3
440030210022022,17.3,9.9,1.1,0.3,0,0.7
440030210021034,14.3,8.2,0.9,0.3,0,0.6
440030210021035,2.3,1.3,0.1,0,0,0.1
440030220003025,14.7,10.8,0.8,0.1,0.1,0.8
440030222013022,8.7,7.3,0.5,0.1,0,0.4
440030223003003,0,0,0,0,0,0
440030224002022,41.8,38.7,3.9,1.7,0.1,2.3
440030220002000,0,0,0,0,0,0
440030215023009,7.7,8.4,0.7,0.3,0,0.5
440030220002011,0,0,0,0,0,0
440030221003035,0,0,0,0,0,0
440030219012027,5.8,5.9,0.5,0.2,0,0.3
440030210024015,16.6,11.6,1.2,0.4,0,0.7
440030210024018,8.1,5.7,0.6,0.2,0,0.3
440030210024027,5.7,4,0.4,0.1,0,0.2
440030210024003,0,0,0,0,0,0
440030210023004,4.6,3.6,0.3,0.1,0,0.2
440030223003041,0,0,0,0,0,0
440030224001014,4.6,4.3,0.4,0.2,0,0.3
440030224001038,0,0,0,0,0,0
440030224001020,12,11.2,1.1,0.5,0,0.7
440030201012003,8.7,10,0.7,0.2,0,0.3
440030201021012,0.3,0.2,0,0,0,0
440030201022004,24,23.7,2.1,0.7,0,1.8
440030203003025,9.8,9.2,0.9,0.3,0,0.4
440030201012018,7.8,9,0.7,0.2,0,0.3
440030201011019,7,6.8,0.3,0.1,0,0.2
440030204003030,1.9,2,0.1,0.1,0,0.1
440030201012007,5.1,5.9,0.4,0.1,0,0.2
440030203002003,32.8,32.8,1.9,1.3,0.2,1.2
440030203002008,25.3,25.3,1.4,1,0.2,0.9
440030203005005,5.2,4.8,0.5,0.2,0,0.2
440030203003011,4.1,4.1,0.2,0.2,0,0.1
440030203003027,0,0,0,0,0,0
440030203005019,4.7,4.4,0.4,0.1,0,0.2
440030202003003,6.9,7,0.5,0.2,0,0.4
440030202003026,11.2,11.3,0.8,0.3,0.1,0.7
440030201022025,0,0,0,0,0,0
440030204001001,7.5,8.4,0.5,0.2,0,0.3
440030211001007,18.5,15.8,1.4,0.7,0.1,1.2
440030211002052,20.8,17.8,1.5,0.8,0.1,1.4
440030216001010,7.9,8.4,0.8,0.2,0,0.4
440030215024013,4.5,4.8,0.4,0.1,0,0.2
440030215024016,1.4,1.5,0.1,0,0,0.1
440030216001024,7.4,7.8,0.7,0.2,0,0.4
440030222012005,5.4,4.5,0.3,0.1,0,0.3
440030222013031,22.8,19,1.2,0.3,0,1.1
440030222013039,13.2,11.1,0.7,0.2,0,0.6
440030222013001,2.5,2.1,0.1,0,0,0.1
440030219022002,0,0,0,0,0,0
440030219023008,0,0,0,0,0,0
440030219022010,0,0,0,0,0,0
440030217005002,46.8,50.8,4.4,1.5,0,1.7
440030210011018,15.7,12.2,1.1,0.3,0.1,0.6
440030210012004,8.9,8.8,0.6,0.3,0,0.3
440030210012014,13.3,13.1,1,0.4,0,0.5
440030210011023,26.5,20.6,1.8,0.5,0.1,1
440030222023001,0,0,0,0,0,0
440030210022006,22.6,12.9,1.4,0.4,0.1,0.9
440030222013042,0,0,0,0,0,0
440030210022029,0,0,0,0,0,0
440030211003023,0,0,0,0,0,0
440030223004019,15.8,13.8,0.8,0.4,0.1,0.6
440030212003010,4.6,4.5,0.3,0.2,0,0.2
440030212003014,2.9,2.8,0.2,0.1,0,0.2
440030212001011,21.5,16.8,1.5,0.4,0.1,0.8
440030212001005,65.5,51,4.4,1.2,0.3,2.6
440030211003001,0,0,0,0,0,0
440030214013002,5.1,4.9,0.4,0.2,0,0.3
440030214012011,0,0,0,0,0,0
440030201011004,21.4,21,1,0.4,0,0.7
440030206012005,21,30.4,2.5,0.4,0.2,0.7
440030207022040,0,0,0,0,0,0
440030207033013,0,0,0,0,0,0
440030206043049,6.9,7.6,1.2,0.2,0.1,0.6
440030206021009,8.2,10.1,0.6,0.3,0,0.5
440030207033052,16.5,23,1.4,0.3,0.1,1
440030207033033,39.4,47.4,2.9,0.9,0,1.5
440030209041045,6.8,5.7,0.4,0.1,0,0.4
440030209042020,0,0,0,0,0,0
440030209041009,0.9,0.8,0.1,0,0,0
440030209031006,0,0,0,0,0,0
440030209041038,0,0,0,0,0,0
440030222013026,10.8,9,0.6,0.2,0,0.5
440030219031003,8.7,9.4,0.8,0.3,0,0.3
440030211004040,3.5,3.6,0.4,0.2,0,0.2
440030211002048,0.9,0.7,0.1,0,0,0.1
440030211002043,9.5,8.2,0.7,0.4,0,0.6
440030211001034,10.1,8.7,0.7,0.4,0,0.7
440030212002013,22.4,22.1,2.1,0.7,0.2,1.1
440030212003024,6.8,6.6,0.5,0.3,0,0.4
440030211003022,9.4,9.3,0.9,0.3,0.1,0.5
440030211003025,5.1,5.1,0.5,0.2,0,0.3
440030211003030,0,0,0,0,0,0
440030211003032,0,0,0,0,0,0
440030209012000,21.5,13.1,1.4,0.3,0,0.9
440030209012017,10.2,6.2,0.7,0.2,0,0.4
440030209013001,10.5,6.4,0.7,0.2,0,0.4
440030209012003,13.3,8.1,0.9,0.2,0,0.6
440030209012021,5.9,3.6,0.4,0.1,0,0.2
440030209013005,0,0,0,0,0,0
440030209013019,0,0,0,0,0,0
440030209014020,5.9,4.8,0.6,0.1,0,0.4
440030209011007,4.3,2.6,0.3,0.1,0,0.2
440030209011024,14.1,8.6,0.9,0.2,0,0.6
440030209031025,0,0,0,0,0,0
440030215023016,4.1,4.5,0.4,0.1,0,0.2
440030215023012,4.4,4.8,0.4,0.1,0,0.3
440030217001007,26.6,28.3,2.5,0.8,0.2,1.4
440030223004003,0,0,0,0,0,0
440030217001005,10.2,10.8,1,0.3,0.1,0.5
440030217002020,9.6,9.3,0.7,0.3,0.1,0.4
440030218001017,58.4,70.6,6.7,1.8,0.4,2.5
440030222012000,1.2,1,0.1,0,0,0.1
440030222012011,0,0,0,0,0,0
440030211002044,9.5,8.2,0.7,0.4,0,0.6
440030211004035,5.4,5.5,0.6,0.3,0,0.3
440030211004026,4.5,4.5,0.5,0.2,0,0.2
440030211004027,1.2,1.2,0.1,0.1,0,0.1
440030211004045,3.3,3.3,0.4,0.2,0,0.2
440030211004037,1.4,1.4,0.2,0.1,0,0.1
440030211002049,6.4,5.4,0.5,0.3,0,0.4
440030211004025,5.7,5.7,0.7,0.3,0,0.3
440030224001025,10.3,9.5,0.9,0.4,0,0.6
440030203002011,9.2,9.2,0.5,0.4,0.1,0.3
440030202001009,6.6,6.6,0.4,0.3,0,0.2
440030202001017,0,0,0,0,0,0
440030203004000,9.2,8.5,0.8,0.3,0,0.4
440030202001025,8,8,0.6,0.2,0.1,0.5
440030202001028,56.7,63.2,3.6,1.7,0.2,2.2
440030202002024,2.9,2.9,0.2,0.1,0,0.2
440030202002006,10,10.1,0.7,0.2,0.1,0.6
440030202002026,0,0,0,0,0,0
440030205003004,9.3,10.4,0.6,0.3,0,0.4
440030201023008,7.5,7.4,0.7,0.2,0,0.6
440030203001004,31.6,31.7,1.8,1.3,0.2,1.1
440030205002017,0,0,0,0,0,0
440030202002008,3.1,3.1,0.2,0.1,0,0.2
440030201023006,0.7,0.7,0.1,0,0,0.1
440030201023025,2.7,2.7,0.2,0.1,0,0.2
440030201023031,3.4,3.4,0.3,0.1,0,0.3
440030201022012,17.6,16.1,1.3,0.5,0,0.7
440030201013014,4.5,5.2,0.4,0.1,0,0.2
440030221001073,0,0,0,0,0,0
440030221001021,15.2,13.3,0.8,0.3,0.1,0.6
440030221003001,0,0,0,0,0,0
440030223003056,0,0,0,0,0,0
440030222021019,19.6,19.1,1.2,0.6,0.1,0.5
440030219011012,0,0,0,0,0,0
440030219012010,0,0,0,0,0,0
440030211002021,0,0,0,0,0,0
440030215013002,10.5,11.3,0.9,0.4,0,0.5
440030215013003,9.1,9.8,0.8,0.4,0,0.4
440030215013007,8,8.6,0.7,0.3,0,0.4
440030215012003,7.7,7.9,0.6,0.2,0,0.3
440030215012017,3.4,3.5,0.3,0.1,0,0.1
440030215023003,6.9,7.5,0.6,0.2,0,0.4
440030215023020,7.5,8.1,0.7,0.3,0,0.4
440030217001018,5.2,5,0.4,0.2,0,0.2
440030205003017,12.4,13.9,0.8,0.4,0.1,0.5
440030202001030,7.3,8.1,0.5,0.2,0,0.3
440030202002016,5.5,5.5,0.4,0.1,0,0.3
440030205001008,6.9,7.6,0.5,0.1,0,0.1
440030205001020,5.5,6.1,0.4,0.1,0,0.1
440030205001028,10.1,11.3,0.8,0.2,0,0.2
440030205001033,5.2,5.8,0.4,0.1,0,0.1
440030205001031,7.4,8.2,0.6,0.2,0,0.1
440030205001029,2.5,2.7,0.2,0.1,0,0
440030205001005,4.7,5.2,0.4,0.1,0,0.1
440030205001014,0,0,0,0,0,0
440030201011014,51.7,50.5,2.4,0.9,0.1,1.7
440030204003002,22,24.5,1.4,0.7,0.1,0.8
440030202002018,0,0,0,0,0,0
440030201011018,0,0,0,0,0,0
440030201011020,0,0,0,0,0,0
440030204001006,1.3,1.4,0.1,0,0,0
440030211001028,12.7,10.9,0.9,0.5,0.1,0.8
440030216001012,19,20.2,1.8,0.5,0.1,1
440030215024015,4.5,4.8,0.4,0.1,0,0.2
440030217002035,0,0,0,0,0,0
440030215024000,10.5,11.4,0.9,0.4,0,0.6
440030215024025,2.3,2.4,0.2,0.1,0,0.1
440030215024001,11.9,12.9,1.1,0.4,0.1,0.7
440030222013006,5.8,4.8,0.3,0.1,0,0.3
440030219023009,3.9,4,0.3,0.1,0,0.2
440030218001036,0,0,0,0,0,0
440030222021010,0,0,0,0,0,0
440030218002028,0,0,0,0,0,0
440030218002025,21.2,20.6,1.4,0.7,0.1,0.9
440030219031001,0,0,0,0,0,0
440030217005003,15.3,16.6,1.5,0.5,0,0.6
440030218002008,0,0,0,0,0,0
440030211001006,0,0,0,0,0,0
440030210012001,24.5,24.2,1.8,0.7,0,0.8
440030211001005,9,7.7,0.7,0.4,0,0.6
440030205003001,0,0,0,0,0,0
440030201012001,2.4,2.8,0.2,0.1,0,0.1
440030203002002,4.1,4.1,0.2,0.2,0,0.1
440030203001005,7,7.6,0.3,0.2,0,0.3
440030205002005,3.4,3.8,0.2,0.1,0,0.1
440030207011012,5.9,9.1,0.9,0.4,0,0.4
440030206013000,82.6,101,5.9,3.4,0.3,4.9
440030206012019,1.6,2.3,0.2,0,0,0.1
440030207022014,0,0,0,0,0,0
440030206033000,14.9,17.6,1.5,0.2,0.1,0.7
440030206033006,4.5,5.3,0.5,0.1,0,0.2
440030206031034,5.3,7.1,0.5,0.2,0,0.3
440030207031037,0,0,0,0,0,0
440030207033023,0,0,0,0,0,0
440030207033014,0,0,0,0,0,0
440030207011050,0,0,0,0,0,0
440030207022042,22.9,36.3,2.6,0.9,0.2,1.1
440030207011021,0,0,0,0,0,0
440030206043001,0,0,0,0,0,0
440030206022003,0,0,0,0,0,0
440030216002010,2.3,2.4,0.2,0.1,0,0.1
440030215014017,6.3,6.5,0.5,0.2,0,0.2
440030215014007,5.4,5.6,0.4,0.2,0,0.2
440030215021009,10.8,11.7,1,0.4,0,0.6
440030215022003,5.3,5.7,0.5,0.2,0,0.3
440030222011003,0,0,0,0,0,0
440030222022007,0,0,0,0,0,0
440030222022004,0,0,0,0,0,0
440030217005008,6.4,6.9,0.6,0.2,0,0.2
440030222022010,0,0,0,0,0,0
440030221003011,0,0,0,0,0,0
440030221003016,0,0,0,0,0,0
440030222023018,0,0,0,0,0,0
440030221001001,0,0,0,0,0,0
440030216001030,0,0,0,0,0,0
440030210024011,9.4,5.4,0.6,0.2,0,0.4
440030204001002,33.7,37.5,2.1,1,0.1,1.3
440030205001012,1.6,1.8,0.1,0,0,0
440030204001008,3.1,3.5,0.2,0.1,0,0.1
440030202001011,71.5,71.6,4,2.8,0.5,2.6
440030204003020,4.9,5.3,0.2,0.2,0,0.2
440030205002011,2.1,2.3,0.1,0.1,0,0.1
440030201022024,1.1,1,0.1,0,0,0
440030206011026,4,5.1,0.4,0.1,0,0.2
440030207031000,164.4,185.7,13.8,5.5,0.8,5.2
440030207011025,0,0,0,0,0,0
440030207022011,26.4,39.8,2.8,1.1,0.1,1.2
440030207022060,54.5,82,7.3,1.8,0.6,2.9
440030206032013,8.5,11.5,0.8,0.1,0.1,0.4
440030206032020,3.7,5,0.3,0,0,0.2
440030206033005,2.4,2.8,0.2,0,0,0.1
440030206033002,2.9,3.5,0.3,0,0,0.1
440030210012013,13.6,13.4,1,0.4,0,0.5
440030210022004,0,0,0,0,0,0
440030210022005,0,0,0,0,0,0
440030210011014,7.5,7.4,0.5,0.2,0,0.3
440030210011026,7.4,5.7,0.5,0.1,0,0.3
440030210022034,8.7,4.9,0.6,0.2,0,0.4
440030210011032,7.7,6,0.5,0.1,0,0.3
440030210021000,96.5,55,6.1,1.9,0.2,4
440030211001013,0,0,0,0,0,0
440030210022001,0,0,0,0,0,0
440030217002034,0.5,0.5,0,0,0,0
440030213003012,17.4,13.4,1.1,0.5,0,0.8
440030213004001,4.3,3.3,0.3,0.1,0,0.2
440030213004010,5.4,4.2,0.3,0.2,0,0.2
440030213004041,1.9,1.5,0.1,0.1,0,0.1
440030213004042,8.1,6.3,0.5,0.3,0,0.4
440030214021008,4.8,4.7,0.3,0.2,0,0.3
440030214021022,6.9,6.7,0.4,0.3,0,0.4
440030213003001,10.1,7.1,0.7,0.2,0,0.4
440030202002011,32.3,32.5,2.2,0.8,0.2,2
440030203003010,5.8,5.8,0.3,0.2,0,0.2
440030203005006,6.8,6.4,0.6,0.2,0,0.3
440030206041016,31.6,39,2.9,1.9,0.1,1.6
440030207011032,3.9,6,0.6,0.3,0,0.3
440030207011045,8.4,13,1.3,0.6,0,0.6
440030207033050,9.3,11.2,0.7,0.2,0,0.3
440030207033022,0,0,0,0,0,0
440030206043035,24.6,27.3,2.2,0.4,0,1.3
440030206043008,0,0,0,0,0,0
440030206043024,6.7,7.4,0.6,0.1,0,0.3
440030206042018,9.7,10.7,1.7,0.3,0.2,0.8
440030209031017,33.3,27.6,2.2,0.3,0.1,1.8
440030209031011,0,0,0,0,0,0
440030209031032,11.9,9.8,0.8,0.1,0,0.6
440030209013007,0,0,0,0,0,0
440030209013011,0,0,0,0,0,0
440030222021013,21.1,20.5,1.3,0.7,0.1,0.5
440030210011002,44.2,43.6,3.2,1.2,0,1.5
440030210012008,9.8,8.4,0.7,0.4,0,0.7
440030210012007,0,0,0,0,0,0
440030224001031,0,0,0,0,0,0
440030221004024,0,0,0,0,0,0
440030219013013,9.6,9.8,0.8,0.3,0,0.5
440030218001003,3.7,3.9,0.4,0.1,0,0.2
440030217005009,0,0,0,0,0,0
440030209031034,12.3,10.2,0.8,0.1,0,0.7
440030209031030,0,0,0,0,0,0
440030209041033,126,104.2,8.2,1.3,0.3,6.9
440030209041046,13.2,11,0.9,0.1,0,0.7
440030209041039,9.6,7.9,0.6,0.1,0,0.5
440030209042003,23.2,18.8,2.2,0.5,0,1.4
440030209042002,4,3.3,0.4,0.1,0,0.2
440030221004009,75.1,61.1,4.5,2.3,0,3.6
440030213002010,0,0,0,0,0,0
440030211002002,0,0,0,0,0,0
440030211001039,9,7.7,0.7,0.4,0,0.6
440030211001040,6.9,5.9,0.5,0.3,0,0.5
440030212002008,47.2,46.6,4.3,1.4,0.3,2.4
440030211003028,0,0,0,0,0,0
440030211003015,9.7,9.6,0.9,0.3,0.1,0.5
440030211003029,6.7,6.7,0.6,0.2,0,0.3
440030211003033,0,0,0,0,0,0
440030222013010,29.4,24.5,1.6,0.4,0.1,1.4
440030219022013,0,0,0,0,0,0
440030224002019,1.1,1,0.1,0,0,0.1
440030213002015,1.9,1.5,0.1,0.1,0,0.1
440030219014023,8.8,8.9,0.7,0.3,0,0.5
440030223004022,0,0,0,0,0,0
440030215021001,0,0,0,0,0,0
440030223002025,0,0,0,0,0,0
440030208002040,49.8,72.7,5.3,1.2,0.3,2.3
440030201021011,36.5,33.5,2.6,1.1,0,1.5
440030201023022,10.4,9.5,0.7,0.3,0,0.4
440030201021009,5.6,5.1,0.4,0.2,0,0.2
440030201011003,0.5,0.5,0,0,0,0
440030201012010,5.4,6.2,0.5,0.1,0,0.2
440030201012021,23,26.6,1.9,0.6,0.1,0.9
440030205001019,7.1,7.9,0.5,0.2,0,0.1
440030205001030,5.8,6.4,0.4,0.1,0,0.1
440030202002017,0,0,0,0,0,0
440030201023009,0,0,0,0,0,0
440030202003002,34.3,34.5,2.4,0.8,0.2,2.1
440030205003006,4.4,4.9,0.3,0.1,0,0.2
440030205002028,22,24.5,1.4,0.7,0.1,0.8
440030205001027,4.9,5.5,0.4,0.1,0,0.1
440030205002003,12.3,13.7,0.9,0.3,0,0.2
440030204003000,1.3,1.4,0.1,0,0,0
440030201013001,73.9,85.2,6.3,1.8,0.3,2.8
440030201013002,22.1,25.5,1.9,0.5,0.1,0.8
440030201013008,0,0,0,0,0,0
440030205002019,0.8,0.9,0,0,0,0
440030221003040,0.2,0.2,0,0,0,0
440030221001014,4.6,4,0.2,0.1,0,0.2
440030219011013,0,0,0,0,0,0
440030218002000,17.5,17,1.2,0.6,0.1,0.8
440030221002026,0,0,0,0,0,0
440030221003054,0,0,0,0,0,0
440030221003051,7.4,6.9,0.7,0.2,0,0.2
440030211003012,0,0,0,0,0,0
440030211002003,0,0,0,0,0,0
440030211001002,11.6,9.9,0.9,0.5,0,0.8
440030211001008,6.1,5.2,0.4,0.2,0,0.4
440030215024009,0,0,0,0,0,0
440030217002006,4.7,4.5,0.3,0.2,0,0.2
440030216002000,102.8,109.3,9.8,2.9,0.6,5.5
440030216001021,1.7,1.8,0.2,0,0,0.1
440030203002018,20,20.1,1.1,0.8,0.2,0.7
440030201021016,6.4,5.9,0.5,0.2,0,0.3
440030201012002,3.7,3.7,0.2,0.1,0,0.1
440030204003014,2.8,3.1,0.1,0.1,0,0.1
440030201022020,0,0,0,0,0,0
440030204003019,7,7.6,0.3,0.2,0,0.3
440030203001012,0.7,0.8,0,0,0,0
440030204002008,16.6,18,0.7,0.6,0,0.7
440030203005004,9.7,9,0.9,0.3,0,0.4
440030203005009,7.2,6.7,0.6,0.2,0,0.3
440030203002016,4.3,4.3,0.2,0.2,0,0.2
440030203003026,6,5.6,0.5,0.2,0,0.2
440030203003001,20.8,20.8,1.2,0.8,0.2,0.7
440030203003012,4.9,4.9,0.3,0.2,0,0.2
440030201011026,2.7,2.6,0.1,0,0,0.1
440030203005010,2.5,2.3,0.2,0.1,0,0.1
440030202003027,9.6,9.7,0.7,0.2,0.1,0.6
440030202003040,9,9,0.6,0.2,0.1,0.5
440030202003025,0.5,0.5,0,0,0,0
440030201013012,8.4,9.7,0.7,0.2,0,0.3
440030201012005,2.1,2.1,0.1,0,0,0.1
440030204003005,4.4,4.9,0.3,0.1,0,0.2
440030210011004,0.6,0.6,0,0,0,0
440030210011022,16,12.4,1.1,0.3,0.1,0.6
440030210011035,12,9.3,0.8,0.2,0,0.5
440030210011017,16,12.4,1.1,0.3,0.1,0.6
440030210011034,12.6,9.8,0.9,0.2,0.1,0.5
440030210011012,8.3,6.5,0.6,0.2,0,0.3
440030210011029,4.9,3.8,0.3,0.1,0,0.2
440030210021005,14,8,0.9,0.3,0,0.6
440030210022036,1.9,1.1,0.1,0,0,0.1
440030210021021,8.7,4.9,0.6,0.2,0,0.4
440030210021009,8.7,4.9,0.6,0.2,0,0.4
440030210021022,8.9,6.9,0.5,0.3,0,0.4
440030210021013,12.8,7.3,0.8,0.3,0,0.5
440030210021029,10.2,5.8,0.6,0.2,0,0.4
440030210022014,10.6,6,0.7,0.2,0,0.4
440030210024014,20.7,14.5,1.5,0.5,0.1,0.8
440030210024024,21.9,15.3,1.6,0.5,0.1,0.9
440030210022026,27.9,15.9,1.8,0.5,0.1,1.2
440030222013025,6.6,5.5,0.4,0.1,0,0.3
440030220003026,7.8,5.7,0.4,0.1,0,0.4
440030220003028,1.7,1.2,0.1,0,0,0.1
440030224002000,0,0,0,0,0,0
440030219014027,16.2,16.5,1.4,0.6,0,0.9
440030219012026,35.2,35.7,3,1.3,0,1.9
440030222011001,0,0,0,0,0,0
440030207011043,8.7,13.3,1.3,0.6,0,0.6
440030207011088,8.2,12.6,1.3,0.5,0,0.5
440030206021021,4.8,5.5,0.4,0.2,0,0.2
440030206031006,7,9.3,0.6,0.3,0,0.4
440030207011056,4.8,7.4,0.7,0.3,0,0.3
440030206014007,15.4,19.5,1.4,0.5,0.1,0.9
440030207032003,11.1,10.5,0.3,0.1,0,0.4
440030207011099,0,0,0,0,0,0
440030207011004,0.7,1.1,0.1,0,0,0
440030222022014,40.7,38.4,2.3,0.9,0.1,2.3
440030222022017,0,0,0,0,0,0
440030222015009,0,0,0,0,0,0
440030222022032,0,0,0,0,0,0
440030217002014,0,0,0,0,0,0
440030222021022,0,0,0,0,0,0
440030222013040,2.5,2.1,0.1,0,0,0.1
440030212003019,4.4,4.2,0.3,0.2,0,0.2
440030223004008,0.3,0.3,0,0,0,0
440030220003011,12.2,8.9,0.6,0.1,0,0.6
440030211002036,0,0,0,0,0,0
440030219033016,26.3,25.3,2.3,0.7,0,1.4
440030216002012,0,0,0,0,0,0
440030222023013,0,0,0,0,0,0
440030222023009,0,0,0,0,0,0
440030206033007,47.6,56.2,4.8,0.7,0.4,2.2
440030206031037,43.3,57.9,4,1.7,0.2,2.7
440030207021018,0,0,0,0,0,0
440030207033004,7.9,12.2,0.6,0.2,0,0.6
440030207011052,0,0,0,0,0,0
440030207011049,0,0,0,0,0,0
440030206021035,12.3,13.6,1.1,0.2,0,0.6
440030207011058,5.5,8.4,0.9,0.4,0,0.4
440030206021000,137.5,155.3,11.5,4.6,0.7,4.3
440030206041029,0.4,0.5,0,0,0,0
440030210021019,9.8,5.6,0.6,0.2,0,0.4
440030210022038,10.6,6,0.7,0.2,0,0.4
440030210024012,15.1,8.6,1,0.3,0,0.6
440030220003027,6.7,4.9,0.3,0.1,0,0.3
440030220003029,9.4,6.9,0.5,0.1,0,0.5
440030222023002,97.8,87.5,5.6,1.7,0.1,4.2
440030217002012,0,0,0,0,0,0
440030222023019,0,0,0,0,0,0
440030211002058,0,0,0,0,0,0
440030215023001,7.7,8.4,0.7,0.3,0,0.5
440030215023000,48.1,52.4,4.3,1.6,0.2,2.8
440030222022020,27,25.4,1.5,0.6,0.1,1.5
440030205002021,0,0,0,0,0,0
440030205001007,6,6.7,0.5,0.1,0,0.1
440030205001032,5.5,6.1,0.4,0.1,0,0.1
440030205001016,5.8,6.4,0.4,0.1,0,0.1
440030205001011,0,0,0,0,0,0
440030202002014,0,0,0,0,0,0
440030205003016,5.7,6.3,0.4,0.2,0,0.2
440030201022019,7.5,6.8,0.5,0.2,0,0.3
440030205003000,0,0,0,0,0,0
440030206031012,0.8,1.1,0.1,0,0,0.1
440030206022013,8.7,10.5,0.6,0.2,0,0.3
440030209031031,100.4,83.1,6.5,1,0.2,5.5
440030209032011,0,0,0,0,0,0
440030209033007,0,0,0,0,0,0
440030209032028,0,0,0,0,0,0
440030209032023,0,0,0,0,0,0
440030209042010,19.5,15.8,1.8,0.4,0,1.2
440030209042036,0,0,0,0,0,0
440030209042050,0,0,0,0,0,0
440030209031045,3.8,2.5,0.2,0.1,0,0.1
440030209042005,16.2,13.2,1.5,0.3,0,1
440030211002029,8.4,7.2,0.6,0.3,0,0.6
440030217001004,2.3,2.4,0.2,0.1,0,0.1
440030219022009,51.6,52.9,4.6,1.8,0.2,2.2
440030216001027,0,0,0,0,0,0
440030216001016,4.5,4.8,0.4,0.1,0,0.2
440030215024022,9.6,10.2,0.9,0.3,0.1,0.5
440030222013014,18.2,15.2,1,0.3,0,0.9
440030222023020,0,0,0,0,0,0
440030221003002,0,0,0,0,0,0
440030211003024,0,0,0,0,0,0
440030221003034,5.6,5.2,0.3,0.1,0,0.3
440030221003026,3.2,3,0.2,0.1,0,0.2
440030221003033,4.2,4,0.2,0.1,0,0.2
440030221003029,22,20.7,1.2,0.5,0.1,1.2
440030221001056,4.3,3.8,0.2,0.1,0,0.2
440030221004010,8.5,6.9,0.5,0.3,0,0.4
440030208003032,28.9,45.3,3.7,1.5,0.2,2
440030208002000,30,57.8,4.1,0.9,0.3,1.2
440030208002048,0.5,1,0.1,0,0,0
440030208003052,0,0,0,0,0,0
440030208001040,0,0,0,0,0,0
440030201012009,37.4,43.1,3.2,0.9,0.2,1.4
440030205001003,6,6.7,0.5,0.1,0,0.1
440030201012028,0,0,0,0,0,0
440030205003010,3.6,4,0.2,0.1,0,0.1
440030204001003,6.5,7.2,0.4,0.2,0,0.2
440030202003037,13.3,12.2,1,0.4,0,0.6
440030201012016,9,10.3,0.8,0.2,0,0.3
440030204003011,2.8,3.1,0.1,0.1,0,0.1
440030204003008,7,7.6,0.3,0.2,0,0.3
440030205003013,9.6,10.7,0.6,0.3,0,0.4
440030204003009,2.6,2.9,0.1,0.1,0,0.1
440030203001001,0,0,0,0,0,0
440030204003027,9.1,9.8,0.4,0.3,0,0.4
440030204002007,0,0,0,0,0,0
440030203001009,3.8,4.1,0.2,0.1,0,0.2
440030204003025,4.5,4.9,0.2,0.2,0,0.2
440030203001014,13.1,13.1,0.7,0.5,0.1,0.5
440030204002003,10.9,11.9,0.4,0.4,0,0.4
440030203002005,4.7,4.7,0.3,0.2,0,0.2
440030215024012,11.1,12,1,0.4,0.1,0.7
440030214013007,11.3,11.1,0.7,0.4,0,0.7
440030222012022,2.1,1.7,0.1,0,0,0.1
440030222013002,9.1,7.6,0.5,0.1,0,0.4
440030218001021,0,0,0,0,0,0
440030222021012,0,0,0,0,0,0
440030218002031,0,0,0,0,0,0
440030218001031,0,0,0,0,0,0
440030223001000,147.6,143.6,9.2,4.8,0.4,3.6
440030217005001,5.9,6.4,0.6,0.2,0,0.2
440030210012006,45.7,39.1,3.4,1.8,0.2,3
440030210011015,14.8,11.5,1,0.3,0.1,0.6
