GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDSMI,G18GOVRMCM,G18GOVOWRI,G18SOSDWHI,G18SOSRHAM,G18SOSOWRI,G18TREDGLE,G18TREWGLE,G18TRERLOF,G18TREAWOR,G18TREOWRI,G18ATGDANA,G18ATGWANA,G18ATGRWIL,G18ATGOWRI,G18COMRECK,G18COMOWRI,G18SPIRMIT,G18SPIOWRI,G18AGRUNEL,G18AGRGEDM,G18AGRRWEA,G18AGROWRI
45019000618,45,019,000618,590.2,157.5,3,581.4,169.2,0,562.5,18.9,162.3,10.9,0,563.5,29.7,157.4,0,294.3,18.8,176.1,6,121,154.9,189.1,1
45019000619,45,019,000619,411.3,71.9,0,405.1,79.1,0,401.9,5.2,77,2.1,0,400.9,14.4,68.9,0,146.6,5.2,78.2,1.1,63.5,82.9,98.3,4
45019000620,45,019,000620,225,203,0,223,199,0,220,3,195,8,0,223,14,190,0,245,7,206,5,42,67,217,0
45019000621,45,019,000621,446.1,178.2,1.1,439.7,180.6,1,412.9,17.4,175.9,13.4,1,430.8,24.5,170,1,263.4,19.2,184.9,15.1,77.4,117.3,212.4,4.2
45019000622,45,019,000622,461.9,151.8,0.9,456.3,157.4,0,432.1,19.6,161.1,5.6,0,444.2,20.5,149,0,249.6,16.8,162.1,1.9,99.6,125.7,181.6,2.8
45019000623,45,019,000623,644,339,0,622,357,0,597,42,343,8,0,616,39,329,0,489,19,359,10,102,185,376,3
45019000624,45,019,000624,864.1,220.8,0,868.1,220.8,0,835.4,23.9,217.9,11.9,0,845.3,31.9,207.9,0,402.9,27.8,226.8,8.9,174.2,233.8,248.7,4
45019000625,45,019,000625,283.1,48.7,1,288.1,48.7,0,287.1,6,46.7,1,0,289,9.9,39.7,0,83.4,4,50.7,0,46.7,54.6,51.6,1
45019000626,45,019,000626,163.6,34.2,0,163.6,33.2,1,157.8,8.7,34.2,1,0,158.8,5.8,31.3,0,56.8,6.8,39,1,31.2,35.2,38.1,0
45019000627,45,019,000627,340,93,1,337,97,0,329,10,91,7,0,332,14,90,0,168,9,96,5,85,96,102,1
45019000628,45,019,000628,261,32,0,257,38,0,249,9,35,4,0,256,9,33,0,88,5,40,4,53,76,44,1
45019000629,45,019,000629,277.1,107.3,1,269.1,113.2,1,263.8,11.4,105.3,12.1,0,265.9,18.4,110.1,0,179.9,5.4,124.5,1.1,62,78.4,124.5,1
45019000630,45,019,000630,747,220,1,740,220,1,710,34,219,6,0,736,25,204,1,359,27,224,15,148,175,239,7
45021000001,45,021,000001,50.8,418,0,34.8,431,0,33.9,4,422,5.9,1,34.9,6,425.9,0,439.2,0,438.7,1,7.2,9.3,434,0
45021000002,45,021,000002,410.2,323.4,1.1,399.8,334.7,0,391.6,20.3,320.5,2.5,0,394.8,17.7,327.3,0,391.9,5.9,328.3,5.1,73.5,46.1,332.3,0.5
45021000003,45,021,000003,80.7,568.1,0,75.7,574.1,0,70.8,9,563.1,5,0,71.8,10,567.1,0,589,6,574.1,3,20.9,25.9,573.1,1
45021000004,45,021,000004,82,564,0,68,576,0,66,4,569,6,0,68,6,572,0,600,1,568,6,13,29,571,0
45021000005,45,021,000005,140,308,0,142,303,0,133,5,302,4,0,138,7,304,0,322,2,311,1,17,18,315,1
45021000006,45,021,000006,125.4,570.1,3,111.4,581.2,0,104.3,10.1,567.1,12,1,112.3,6.1,578.1,0,608.5,3,581.1,5,17.4,29.3,583.2,0
45021000010,45,021,000010,173.6,542.1,0,155.1,557.8,0,154.1,11.1,542.1,8.3,0,156,16.7,543,0,596.9,1.9,555,1.9,32.6,33.5,554.1,0.9
45021000011,45,021,000011,123.1,605.2,3,114.1,611.2,1,106.1,10,602.2,10,0,112.1,10,608.2,0,643.2,7,618.2,1,21,31,624.2,0
45021000012,45,021,000012,169.4,73.7,0,176.1,72.4,0,172.4,3.2,67.6,3.5,0,172.5,1.4,72.1,0,97.5,6.3,74.9,0.1,32.8,15.3,76.6,1.8
45021000013,45,021,000013,427.1,105.1,1,426,108.1,0,422,6.1,104.1,1,0,417,10.1,107.1,0,162.3,9,110.1,0,62.2,40.1,113.1,5
45021000014,45,021,000014,398.8,113.9,0.9,392,119.6,0,388.4,8,113.9,5.1,0,390.3,10.2,114,0,181,8.1,115,1.9,59.1,50.4,122.9,3.6
45021000015,45,021,000015,342.9,298.9,0,332.5,308.5,0,324,12.3,299.9,3.9,0,325.9,12.4,302.7,0,377.2,4.8,315.9,4.7,60.2,51,315.9,0
45021000016,45,021,000016,239,311,0,220,328,1,213,7,326,2,0,219,7,323,0,384,10,339,3,30,65,339,0
45021000017,45,021,000017,149.6,340.6,0,133.3,356.1,0,132.5,3.3,344.7,7.3,0,138.2,5.7,348.8,0,397.5,2.4,355.3,4.1,26.8,38.2,361,0
45021000018,45,021,000018,223.8,941.2,1,201.7,958.2,0,204.6,5.1,941.1,9.1,0,216.7,13.1,932.2,0,1004.4,2,964.3,1,34.1,49.2,959.2,0
45021000019,45,021,000019,101.7,496.5,0,81.1,512.2,0,84.1,4.9,505.3,2,0,87,5.9,504.3,0,533.7,2,507.3,2.9,16.6,26.4,515.1,0
45021000020,45,021,000020,96.2,521.8,1,87.3,527.8,0,78.4,9.9,515.9,11.9,0,91.3,6.9,520.8,0,548.6,0,535.7,0,15.9,21.8,525.8,0
45021000021,45,021,000021,189.5,152.9,1,183.6,162.5,0,185.1,5.3,154,1.5,0,186.1,5,156.6,0,188.6,6.8,162.9,1,40.9,24.7,156.3,4.2
45021000022,45,021,000022,32.5,209.7,0,32,210,0,25.9,4.4,209.3,1.3,0,27.2,3.2,210.7,0,222.6,0,208.2,3,6.6,9.8,212.9,0
45021000023,45,021,000023,155.1,564.6,1.9,136.5,586,0,129.3,8.3,575.6,8.3,0,138.4,14.8,572.9,0,627.5,1,590.5,0,19.7,36.7,589.6,0
45021000024,45,021,000024,96,553,0,93,555,0,86,1,557,4,0,85,8,551,3,585,5,564,3,16,21,570,0
45021000025,45,021,000025,274.4,624.6,0.1,262.5,638.5,0,253.2,12.1,623.6,9.5,0,255.4,19.1,625.5,0,691.7,8.8,639.2,2.2,42.4,48.8,641.5,1
45021000026,45,021,000026,53.9,412.4,1,44.9,417.4,0,43.9,4,414.4,3,0,44.9,1,422.4,0,434.4,3,419.4,0,8,19,424.4,0
45021000027,45,021,000027,272,246.3,0,269.1,250.3,0,266.1,6.9,242.4,2,0,268.1,8.9,241.4,0,284.9,6.9,246.3,0,46.5,31.7,252.2,0
45021000028,45,021,000028,269.2,103.8,1,264.3,111.6,0,271.2,1,100.8,2,0,266.3,3.9,102.8,0,148.8,1,104.8,1,51.9,29.4,109.7,0
45021000030,45,021,000030,70.8,422.8,0,63.1,427.6,0,59.4,8.3,421,3.8,0,58.5,6.6,426.6,0,443.4,1.8,432.4,0.9,11.2,12.1,440.5,0
45021000031,45,021,000031,105.9,589.4,1,92.1,600,1,93.7,10.8,583.4,6.4,1,99.7,7.6,581.9,2,615.6,4.2,596.4,5.1,17.1,34.2,587.3,1
45021000032,45,021,000032,20.1,269.7,0,11.9,273.3,0,11.9,5.5,260.6,4.6,0,18.3,0.9,269.7,0,277,0,275.2,0,2.7,12.8,268.8,0
45021000033,45,021,000033,93,468,0,84,471,0,75,3,458,9,0,78,7,474,0,500,0,478,1,17,22,475,0
45023000001,45,023,000001,291,166,2,293,166,0,287,9,160,5,0,292,9,165,0,207,2,169,1,65,39,168,0
45023000002,45,023,000002,90.3,269.1,0,77.6,276.9,0,80.5,4.9,270,4.9,0,76.6,3.9,275.9,0,296.6,2,279.9,3,10.8,23.6,278.9,2
45023000003,45,023,000003,291,308,0,270,332,0,264,7,326,4,0,261,11,328,0,373,8,337,6,62,38,332,0
45023000004,45,023,000004,149,209,0,153,205,0,151,3,195,6,0,150,6,204,0,230,2,204,4,34,28,206,0
45023000009,45,023,000009,227,467,0,218,474,0,213,16,449,16,0,214,15,464,0,531,14,474,5,41,66,479,3
45023000010,45,023,000010,447,226,0,447,228,0,433,10,222,7,0,434,14,225,0,282,12,235,3,85,56,232,5
45023000011,45,023,000011,334.6,480.1,0,311.8,503.9,0,310.9,8.3,487.4,12.2,2,310.9,15.2,487.7,0,549.3,8.2,501.9,0.1,61.3,64.5,503.9,2
45023000012,45,023,000012,72.7,66.9,0,74.4,66.1,0,72.5,0.1,64,3.1,0,71.4,0.1,68.1,0,74.4,0,69.1,0,13.2,3.4,69.1,0
45023000013,45,023,000013,137.4,280.1,0,127.3,290.2,0,123.2,7.1,280.1,6,0,122.3,5,289.1,0,318.6,2,286.2,3,29.7,27.6,295.1,2
45023000014,45,023,000014,74,148.3,0,72.9,149.8,0.4,70.6,3,145.7,2.2,0,69.2,3.3,148.3,0,163.8,1.5,149.1,0.7,12.9,21.4,150.9,0
45023000015,45,023,000015,126,252.7,0,124.1,255.2,0.6,120.4,5,248.3,3.8,0,117.8,5.7,252.7,0,279.1,2.5,253.9,1.3,22.1,36.5,257.1,0
45023000018,45,023,000018,158,396,0,159,397,0,148,20,374,9,0,152,11,390,0,431,7,408,1,38,39,405,3
45023000021,45,023,000021,331,450,0,322,448,4,320,16,428,9,2,313,18,441,4,519,9,458,2,80,71,462,2
45023000022,45,023,000022,269.6,478.3,0,255.6,493.3,0,253.6,16,468.3,12,0,245.7,15,488.3,0,540.2,1,503.3,0,38,70.9,495.3,0
45023000023,45,023,000023,70.6,168.9,0,69.7,170.8,0,65.8,2.9,167.9,0.9,0,69.7,0.9,168.9,0,178.4,0,170.8,0,14.3,13.4,168.9,0
45023000024,45,023,000024,194.2,148.7,0,194.2,148.7,0,193.2,1,147.7,0,0,193.2,2,147.7,0,173.8,4,150.7,0,30,24,149.7,2
45023000026,45,023,000026,282,239,0,275,246,0,276,6,234,7,0,269,12,239,0,287,6,252,0,34,42,257,0
45023000029,45,023,000029,506,184,1,502,189,1,499,12,174,8,1,493,16,181,0,237,4,193,0,63,42,196,0
45023000030,45,023,000030,345,87,0,338,90,0,328,11,87,6,0,341,7,86,0,128,7,93,1,68,52,95,7
45023000031,45,023,000031,333,240,0,324,246,1,320,13,231,9,0,322,15,235,0,319,6,251,4,85,58,253,0
45023000032,45,023,000032,313,126,0,304,137,0,303,8,124,5,0,308,7,125,0,179,3,138,1,72,39,132,0
45023000033,45,023,000033,159,282,0,149,292,0,151,8,281,3,0,148,7,291,0,334,4,291,2,34,41,293,1
45025000001,45,025,000001,123.7,212,0,120.7,214.9,0,117.8,3.9,208,6.9,0,119.7,3.9,210,0,245.3,2,212.9,3.9,34.4,21.6,223.7,0
45025000002,45,025,000002,35,141,0,31,146,0,32,1,143,2,0,32,2,140,0,152,4,146,0,6,7,147,1
45025000003,45,025,000003,47,93,0,49,91,0,48,2,90,0,0,47,2,91,0,107,7,95,3,11,12,96,3
45025000004,45,025,000004,415.3,266.1,0,406.2,271.2,0,402.1,11.1,253.1,13,0,400.2,11.1,267.1,0,348.6,7,279.2,4,89.4,55.2,294.3,4
45025000005,45,025,000005,306.3,222.1,0,301.3,228.1,2,292.2,10,224.1,1,0,307.2,2,221.1,0,284.2,10,234.2,3,88,43,241.2,1
45025000006,45,025,000006,239,188,0,237,190,0,237,7,183,0,0,236,3,190,0,214,4,187,3,42,29,189,0
45025000007,45,025,000007,284.6,365.2,0,263.7,383.2,0,256.8,9.9,372.2,11.9,0,274.7,8,369.2,1,437.9,8,389.1,7,47.8,58.7,399.1,3
45025000008,45,025,000008,242.4,196.8,0,233.3,206.8,0,231.2,5,195.8,7.1,0,227.3,5,205.8,0,256.1,1,208.9,4,42.2,37.3,218.9,0
45025000009,45,025,000009,529.1,201.3,2,517.1,212.3,0,508.1,8,205.3,10,0,518.1,12,202.3,0,279.4,13,217.3,7,100,54,235.3,4
45025000010,45,025,000010,353,239,1,353,240,1,340,14,230,4,1,343,14,237,0,306,12,245,9,73,53,259,5
45025000011,45,025,000011,290,539,0,260,570,0,259,22,537,12,0,267,23,541,0,632,5,584,10,60,44,584,2
45025000012,45,025,000012,93,295,0,90,299,0,87,7,290,7,0,86,6,298,0,319,2,305,0,14,31,299,1
45025000013,45,025,000013,206,346,0,194,356,0,190,16,341,6,0,192,17,343,1,400,15,354,6,54,41,356,6
45025000014,45,025,000014,367,465,0,358,469,0,358,11,456,4,0,360,8,462,1,515,5,480,1,59,45,480,1
45025000015,45,025,000015,336.2,478.8,1,327.2,488.8,0,319.2,12,477.8,8,0,333.2,12,469.9,0,539.7,8,486.8,2,48.9,39.9,506.8,2
45025000016,45,025,000016,59.8,290.2,0,47.8,298.2,0,47.8,1,292.2,4,0,46.8,2,297.1,0,314.3,0,302.2,2,8.1,9.1,305.2,0
45025000017,45,025,000017,53.1,155.1,0,54.1,153.2,0,51,3.1,145,7.1,0,51.1,6.2,150,0,168.1,4.1,157.4,4.1,15.7,10.8,153.3,0
45025000018,45,025,000018,52,263,0,47,267,1,42,3,259,12,0,50,8,258,0,283,2,273,0,8,14,267,2
45025000019,45,025,000019,380.1,442,1,371.1,449.9,0,370.1,8,443,6,0,364.1,8,449.9,1,497.8,10,459.9,0,35.9,50.9,466.9,2
45025000020,45,025,000020,287.9,405,0,286.9,410.1,1,281.9,12,399,3,0,283.9,11,405.1,0,455.2,4,419.1,2,64.1,37.1,418.1,1
45025000021,45,025,000021,143,183,0,139,187,0,131,11,183,1,0,128,14,186,0,218,0,193,14,26,20,197,0
45025000022,45,025,000022,26,110,0,23,113,0,26,3,106,0,0,22,5,107,0,117,0,111,0,4,4,117,0
45025000023,45,025,000023,203.8,247.9,0,199.9,252.8,0,197,4.9,246,5.9,0,201.9,7.8,244,0,297.9,3.9,265.6,4.9,35.3,41.2,260.7,0
45025000024,45,025,000024,100,215,1,98,215,0,97,7,209,3,0,99,4,215,0,248,4,219,1,32,15,225,2
45025000025,45,025,000025,68,169,0,60,176,0,60,8,167,2,0,62,1,172,0,182,0,174,1,6,12,173,0
45027000001,45,027,000001,306,228,0,305,228,0,306,4,224,4,0,315,4,218,0,259,1,234,0,39,35,238,1
45027000002,45,027,000002,46,270,0,37,279,0,37,0,279,0,0,37,3,277,0,290,3,277,0,8,5,284,1
45027000003,45,027,000003,38,69,0,37,70,0,34,0,73,0,0,37,0,70,0,77,0,71,0,5,3,73,0
45027000004,45,027,000004,106.3,130.1,0,95.2,138.2,0,96.1,4.1,130.2,7,0,88.3,4.1,136.1,0,149.6,1,141.3,0,18.2,12.3,141.4,0
45027000005,45,027,000005,314.1,61,0,305,69.1,0,303,4.1,67.1,3,0,300,4.1,71,0,93.5,4,70.1,0,39.5,15.3,79.2,1
45027000006,45,027,000006,481,528,0,473,541,0,460,17,522,13,0,468,23,515,0,604,3,552,2,88,54,552,1
45027000007,45,027,000007,204,177,0,194,187,0,190,4,188,2,0,194,6,184,0,210,3,191,0,27,23,199,0
45027000008,45,027,000008,69,271,0,66,272,0,61,5,271,1,0,71,3,264,0,294,0,270,2,20,8,275,1
45027000009,45,027,000009,65,174,0,61,177,0,60,1,175,1,0,63,3,172,0,183,0,179,0,9,6,178,0
45027000010,45,027,000010,298.9,692.5,1.8,265.9,716.5,1.8,239.2,28.6,706.7,8.9,1.8,281.1,23.2,690.7,2.7,789.7,3.6,739.7,3.6,49.1,59.8,743.3,0
45027000011,45,027,000011,207,116,0,201,124,0,190,3,124,6,0,200,3,121,0,149,0,127,0,30,26,133,0
45027000012,45,027,000012,322,227,0,306,241,0,301,7,235,1,0,318,10,219,0,292,4,239,0,51,38,244,0
45027000013,45,027,000013,268,409,0,240,433,0,245,5,413,10,0,253,4,416,0,470,2,436,0,44,33,444,0
45027000014,45,027,000014,591.6,106.6,0,588.6,113.5,0,585.6,10.9,104.6,4,0,584.6,10,110.5,0,178.3,10,120.5,0,91.6,58.8,129.5,0
45027000015,45,027,000015,289,215,1,273,226,0,272,7,215,4,1,276,7,216,1,275,4,234,0,51,30,237,1
45027000016,45,027,000016,141,194,0,139,194,0,138,3,193,0,0,137,1,196,0,214,2,195,0,15,11,201,0
45027000017,45,027,000017,417.6,180.8,0,410.6,187.8,1,400.6,10,184.8,7,0,413.6,13,181.8,0,232.8,5,198.8,0,66.9,45,200.8,1
45027000018,45,027,000018,133,32,0,133,33,0,132,0,35,0,0,131,0,33,0,45,0,35,0,17,11,39,0
45027000019,45,027,000019,188,79,0,184,84,0,183,0,83,3,0,184,3,80,0,96,6,86,1,23,12,88,3
45027000020,45,027,000020,473.5,599,0,429.4,631.3,0,418.6,10.8,629.4,12.7,0,450,31.4,598,1,713.7,1,648,1,80.4,82.3,659.7,0
45027000021,45,027,000021,176,57.2,0,178.8,56.1,0,176.4,1.3,56.1,1.3,0,173.4,3.7,55.2,0,83.4,4.1,59.6,0,28.3,19.2,69.3,1
45027000022,45,027,000022,448.4,91.4,0,446.4,91.5,0,449.4,7,80.4,4,0,449.4,7,90.5,0,132.7,4,94.5,0,54.4,39.2,101.5,0
45027000023,45,027,000023,214,435,0,195,450,0,194,1,448,3,0,204,6,439,0,472,2,451,0,18,9,463,0
45027000024,45,027,000024,427.4,224.6,0,423.1,232.8,0,411.1,14,224.8,8,0,414.1,18,220.8,0,288.4,4,247.8,1,61.9,39.2,244.9,0
45027000025,45,027,000025,112.6,81.4,0,106.9,85.2,0,107.9,0,84.2,0,0,106.9,0,85.2,0,94.6,0,84.2,0,16.1,3.8,87.1,0
45029000002,45,029,000002,101,130,0,93,136,0,85,8,139,1,0,90,8,133,0,151,2,138,1,12,9,141,0
45029000005,45,029,000005,140,162,0,128,174,0,124,4,171,5,0,132,6,167,0,204,1,175,0,22,24,179,0
45029000006,45,029,000006,266.2,530.5,3,258.1,537.6,3,248.1,11.1,524.5,14.1,0,258.1,17.1,522.5,0,577.8,7,543.6,5,44.2,53.2,553.6,0
45029000007,45,029,000007,138,51,0,135,56,0,138,0,52,2,0,136,3,48,3,67,0,55,0,17,8,55,0
45029000008,45,029,000008,365.8,107.4,0,356.9,115.4,0,354.2,5.3,111.9,0.9,0,361.3,2.7,106.5,1.8,138.5,7.1,115.4,0,37.3,24,121.6,4.4
45029000009,45,029,000009,382.1,185.3,0,381.2,190.4,0,369.2,13.1,178.3,12.1,0,374.1,18.2,175.3,0,221.3,5.1,183.3,0.1,59.4,33.9,191.4,2
45029000010,45,029,000010,124,236,0,115,239,0,113,4,231,7,0,118,6,233,0,251,1,239,1,18,25,244,0
45029000011,45,029,000011,98,220,0,91,225,0,90,1,218,6,0,97,3,219,0,235,0,229,4,8,11,233,0
45029000012,45,029,000012,194.3,53.4,0,190.3,52.4,0,190.3,1,51.4,2,0,192.3,0,52.4,0,60.5,0,48.4,0,23.1,17.1,52.4,0
45029000013,45,029,000013,67,130,0,55,141,0,55,0,139,1,0,57,1,139,0,148,0,149,0,17,9,141,0
45029000014,45,029,000014,134,377,3,118,391,0,103,13,381,11,0,118,22,371,0,427,5,396,1,23,38,399,1
45029000015,45,029,000015,264,175,3,257,183,0,252,8,176,7,0,260,10,169,0,214,5,192,0,43,42,179,7
45029000017,45,029,000017,279,341,0,269,352,0,258,9,349,6,0,261,13,345,0,422,1,359,0,67,47,376,0
45029000018,45,029,000018,66,65.9,0,65,66.9,0,64.8,0.2,64.6,0.3,0,66,0.2,65.8,0,81.8,0.2,66,1,6.7,13.9,72,0
45029000019,45,029,000019,175,217,0,170,223,0,163,9,217,5,0,172,5,214,1,254,11,218,4,34,30,222,5
45029000020,45,029,000020,223.7,63.9,0,223.7,65.9,0,221.7,4,60.9,2,0,220.7,8,60.9,0,82.9,4,65.9,0,23,21,63.9,0
45029000021,45,029,000021,207.3,297.1,0,186.4,322,0,179.4,9,306,13,0,183.4,12,313,0,365.9,11,326,0,43.9,42.9,326,1
45029000022,45,029,000022,95,169,0,90,176,0,89,0,171,6,0,90,3,168,0,177,0,172,0,17,7,175,0
45029000023,45,029,000023,91,100,0,87,104,0,85,3,97,6,0,87,6,99,0,123,1,107,0,8,21,107,0
45029000024,45,029,000024,71,213,0,76,209,0,72,6,203,5,0,74,6,206,0,230,5,212,0,20,14,214,3
45029000025,45,029,000025,361.1,159,0,347.3,171.1,0,346.4,3.5,168.5,1.7,0,353.4,7.8,161.6,0,193.5,0.9,171.1,3.5,22.5,22.5,175.4,0
45029000026,45,029,000026,98,290,0,83,305,0,83,4,292,7,0,86,8,292,0,325,7,305,5,22,27,305,5
45029000027,45,029,000027,82,179,0,76,186,0,72,3,175,9,0,77,3,184,0,191,1,192,0,8,7,193,0
45029000029,45,029,000029,280,262,3,267,275,0,256,9,271,6,0,260,13,270,0,337,11,280,1,53,58,286,4
45029000030,45,029,000030,319,149,0,296,167,0,291,10,155,10,0,299,18,148,0,219,8,170,5,48,65,178,0
45029000031,45,029,000031,486,88,0,485,87,0,477,6,87,2,0,483,4,83,0,144,5,88,4,81,60,101,3
45029000032,45,029,000032,276.4,339.9,0,219.4,390,0,211.4,18,375,6,0,234.4,28,348.9,0,425.1,1,393,5,42,43.1,393,1
45029000033,45,029,000033,91,105,0,83,114,0,82,3,110,1,0,84,4,106,0,127,4,117,1,10,13,117,0
45029000034,45,029,000034,33.1,158.2,0,29.4,161,0,29.4,0,161,0.9,0,32.2,3.8,154.4,0,171.5,3.8,167.7,0,3.8,12.3,163.9,0
45029000035,45,029,000035,203,591,1,156,635,0,148,3,633,5,0,182,8,602,1,684,5,654,4,4,51,670,0
45029000036,45,029,000036,256.4,514.9,0,203.3,561,0,177.3,13,563,8,0,210.4,21.2,539.7,0,631.5,3.2,587.3,4,31.2,63.5,583.1,1
45029000040,45,029,000040,269,198,1,277,195,1,253,11,194,13,2,267,18,187,1,254,7,203,4,57,58,207,1
45031000001,45,031,000001,383,570,0,373,571,0,356,18,565,8,0,365,15,561,0,606,10,585,2,51,45,582,1
45031000002,45,031,000002,318,81,0,312,88,0,307,4,82,6,0,302,9,89,0,114,3,88,0,40,29,97,0
45031000003,45,031,000003,216,197.4,0,205.6,206.2,2,202.4,4.1,201.3,3.3,1,210.5,7.3,194.5,1,235.9,6,209.7,6,29.6,24.4,211.7,4
45031000004,45,031,000004,179,447,0,167,459,2,168,7,447,8,0,168,9,446,0,479,3,463,1,32,23,471,1
45031000005,45,031,000005,142.7,259.4,0,132.1,259.6,0,126.4,3.9,258.5,6.7,0,132.2,8.7,259.3,0,283.8,3,269.1,2,23.3,17.6,271,1
45031000007,45,031,000007,114.6,70.1,0,104.7,79,0,97.8,2,83,0,0,103.7,4.9,75,0,99.7,4.9,82,3,24.7,17.8,83,1
45031000008,45,031,000008,463.9,187.8,1,457.8,194.9,0,451.8,7.1,191.8,5,1,457.8,5.1,186.8,0,253.1,2,197.9,0,71.2,54.1,213.9,1
45031000010,45,031,000010,403,205,1,395,213,0,397,8,199,6,0,402,6,200,1,275,12,211,0,78,51,222,6
45031000011,45,031,000011,689.4,47.9,0,696.3,47,0,695.2,10,41,2,0,691.3,12.1,44,0,137.3,8.1,51,2,131.3,62.2,58,4
45031000012,45,031,000012,532.7,291.1,0,522.8,300,1,518.8,9.9,288.1,7.9,0,523.8,14.8,286.1,0,347.5,5.9,301,2,46.5,44.6,306,4
45031000013,45,031,000013,313,504,1,253,549,0,231,10,548,13,0,268,13,526,0,645,15,584,9,24,120,585,3
45031000016,45,031,000016,281,136,1,278,138,1,282,4,132,1,1,278,4,135,1,164,6,133,3,35,44,139,1
45031000017,45,031,000017,530.8,726,0,488,750.9,0,464.1,20.9,734,23.9,0,483,24.9,736.9,0,889.3,11.9,793.7,12.9,64.7,143.4,808.6,3
45031000018,45,031,000018,596.5,14.3,0,598.3,14.4,0,599.2,6.1,10.3,1.1,0,594.3,4.1,15.3,0,71,14.1,17.6,0.1,61.3,42.6,30.6,3
45031000019,45,031,000019,234,287,0,243,275,0,230,8,273,11,0,229,12,278,0,327,6,283,0,59,39,287,0
45031000020,45,031,000020,370,1170,2,336,1198,0,310,34,1173,16,0,330,28,1177,0,1302,8,1220,5,58,88,1245,1
45031000021,45,031,000021,733,591.2,1,719.9,606.2,0,707.8,21.1,582.2,15.1,0,701.9,31.1,592.2,0,776.3,19.1,608.5,6.2,170.4,105.1,660.7,3
45031000022,45,031,000022,106.9,225.6,0,96.1,233.5,0,95.2,10.8,221.7,2.9,0,97.1,12.8,217.8,0,258,4.9,233.5,0,24.5,18.6,231.5,0
45031000023,45,031,000023,253,906,1,226,922,0,211,15,909,11,0,233,8,906,0,990,2,937,8,29,75,941,0
45031000024,45,031,000024,354.3,375.3,0,341.4,382.3,0,337.4,9,370.3,6,1,340.4,7,373.3,0,419.2,9,386.3,1,60.9,40.9,392.3,0
45031000025,45,031,000025,289,156,0,290,155,0,283,7,152,1,1,290,4,154,0,177,6,158,7,29,19,162,2
45031000026,45,031,000026,387.9,561.6,0.1,365.2,579.4,1.1,358.4,7.5,571.1,7.4,0.2,370.2,11.4,567.5,0.1,625.2,3.1,586.5,5.1,64.3,44.3,589.1,4.1
45031000027,45,031,000027,306,123,0,302,124,0,299,2,126,2,0,300,6,125,0,159,3,129,0,44,41,134,0
45031000028,45,031,000028,477.1,432.8,0,463.9,445.2,0,459.1,9.2,433.8,13,0,465.1,12.6,434.8,0,519,8.4,449.8,7,56.4,53.4,474,2
45031000031,45,031,000031,85,473,0,76,478,0,74,3,468,10,0,74,5,477,0,507,1,486,1,8,35,486,0
45031000032,45,031,000032,237,354,0,233,360,0,227,8,356,1,0,231,7,353,0,395,5,368,1,42,26,370,1
45031000033,45,031,000033,577,475,0,564,484,0,557,14,468,9,1,560,20,468,1,594,13,496,1,113,80,518,1
45031000036,45,031,000036,356.5,141.4,0,351.2,146.4,0,347.4,6.2,142.1,3.1,0,352.4,5.2,141.2,0,184.9,2,145.5,0,47.4,30.7,152.6,1.9
45031000037,45,031,000037,188.2,336.6,0,179.1,339.6,0,177.1,7.1,333.5,7,0,174.1,7.1,340.5,0,393.9,6.1,347.6,1,61.3,25.2,354.6,2
45031000038,45,031,000038,566,706,0,532,731,0,507,22,720,17,0,523,25,714,0,864,13,748,3,97,101,786,2
45031000040,45,031,000040,381.9,362.6,0,372.9,368.6,0,365.8,16,357.6,4,1,376.9,13.1,354.6,0,418.9,5,362.6,2,55.2,35.2,379.7,1
45031000041,45,031,000041,406,519,0,391,527,0,383,14,512,13,0,381,19,521,0,604,7,538,5,64,57,554,0
45033000001,45,033,000001,201,786,0,173,799,1,168,7,791,8,1,180,14,788,0,854,6,808,4,47,40,825,1
45033000002,45,033,000002,485,151,0,493,142,0,484,10,132,9,0,489,17,135,0,205,10,142,1,103,45,164,4
45033000003,45,033,000003,457,98,0,462,96,0,459,7,89,1,0,454,9,92,0,145,3,101,0,67,51,100,0
45033000004,45,033,000004,604,602,1,587,618,0,574,16,607,6,0,588,14,604,1,694,7,621,2,87,78,641,1
45033000005,45,033,000005,55,119,0,53,121,0,52,4,119,0,0,50,3,119,0,124,0,118,0,5,8,118,0
45033000006,45,033,000006,288,366,0,286,361,0,284,10,351,5,1,281,14,352,0,404,11,363,3,44,27,382,1
45033000007,45,033,000007,136,100,0,133,103,0,134,2,98,2,0,141,5,94,0,123,4,105,0,27,19,111,0
45033000009,45,033,000009,598,257,0,588,261,0,583,18,239,8,0,580,22,249,0,307,6,264,1,93,53,273,1
45033000010,45,033,000010,55,84,0,52,89,0,54,1,85,0,0,51,2,87,0,98,0,90,0,9,7,88,0
45033000011,45,033,000011,69,128,0,63,133,0,64,3,129,0,0,67,0,130,0,140,0,130,0,8,11,133,0
45033000012,45,033,000012,151,210,0,149,210,0,149,6,201,4,0,150,5,207,0,234,4,218,1,34,13,221,1
45033000013,45,033,000013,279.1,166.5,0,270.1,172.4,0,269.1,8,162.5,3,0,269.1,7,169.4,0,202.3,11,170.4,0,61.8,23.9,180.4,3
