GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20USSRGRA,G20USSDHAR,G20USSCBLE,G20USSOWRI
45063000001,45,063,000001,578,685,10,9,1,556,711,20,1
45063000002,45,063,000002,757.8,184.3,10.1,4,1,744.5,183.4,28.3,0
45063000003,45,063,000003,1387.4,374.8,18.6,4.9,1,1388.4,362.1,34.3,3.9
45063000004,45,063,000004,1446,527,19,6,3,1456,521,24,0
45063000005,45,063,000005,812.6,496.5,12,2,1,798.6,511.5,15.9,3
45063000006,45,063,000006,1876,385,16,3,1,1875,390,18,1
45063000007,45,063,000007,1419.8,290.4,23.7,6.2,0.2,1392,310.8,37,3.1
45063000008,45,063,000008,1199.1,252.4,20,1,0,1155,262.4,49.1,4
45063000009,45,063,000009,571.6,766.2,31.2,6,0,561.2,786.7,24.5,1.2
45063000010,45,063,000010,1515,321,14,3,0,1514,314,30,0
45063000011,45,063,000011,718.2,205.6,23.3,1.8,1.8,693,226.2,26,0.9
45063000012,45,063,000012,995,589,13,2,0,984,599,23,0
45063000013,45,063,000013,1058,359,20,6,2,1038,374,33,3
45063000014,45,063,000014,1094,435,23,8,0,1066,466,28,3
45063000015,45,063,000015,1643,417,17,4,1,1633,424,25,2
45063000016,45,063,000016,1316.1,449.5,23.1,2,2,1287,467.6,35.2,1
45063000017,45,063,000017,625,282,8,1,2,605,296,19,1
45063000018,45,063,000018,1868.1,889.6,46.5,2,1,1814.8,931.1,58.3,2
45063000019,45,063,000019,2141.9,878.5,36.9,5,1,2086,909.4,68.8,2
45063000020,45,063,000020,725.2,215.7,8.9,2,0,693.5,219.6,29.7,0
45063000021,45,063,000021,968.4,636.8,25.4,3.1,0,987.8,625.7,18.3,1
45063000022,45,063,000022,776,141,8,2,1,741,152,29,1
45063000023,45,063,000023,463,120,5,0,1,454,120,14,0
45063000024,45,063,000024,502,386,10,1,1,480,403,15,2
45063000025,45,063,000025,478,251,7,5,0,468,256,17,2
45063000026,45,063,000026,710,186,13,2,0,689,199,24,2
45063000027,45,063,000027,886.1,326.2,6,7,2,824.5,358,38.8,2
45063000028,45,063,000028,1618.4,687.1,34,11,4,1630.4,703.1,19,2
45063000029,45,063,000029,336.3,384.8,15,1.8,0.9,323.9,393.6,13.2,0
45063000030,45,063,000030,798.8,470.3,23.3,2.9,1,815.3,468.4,14.6,0
45063000031,45,063,000031,1025.2,696.7,21,4.1,2,1018.1,714.8,19.1,0
45063000032,45,063,000032,871.1,436.5,20.4,0.2,1.3,850.4,455.2,24.4,0.1
45063000033,45,063,000033,1514.1,801.9,40.4,4.9,2,1522,807.8,33.5,2.9
45063000034,45,063,000034,932.9,626.7,15.6,6.1,0.1,916.4,645.5,17.6,1.1
45063000035,45,063,000035,444.2,615.3,25.2,7.1,1,459.3,626.4,14.2,1
45063000036,45,063,000036,429.5,755.6,11.2,8.9,3,416.4,775.8,16,2
45063000037,45,063,000037,318.5,273.9,8.3,2,3,319.5,271,13.2,2
45063000038,45,063,000038,531.3,1589.8,20.9,5,0,501.5,1630.5,19.9,2
45063000039,45,063,000039,926,300,7,2,1,889,317,29,0
45063000040,45,063,000040,835.6,665.5,20,1.2,1.1,820,682.7,25.7,0
45063000041,45,063,000041,656.7,635.9,18.8,6.9,1,649.7,651.7,19.8,3
45063000042,45,063,000042,1154.4,485.5,23,6,2,1127.4,499.5,38,2
45063000043,45,063,000043,692.1,283.8,15.1,1,0,668.1,293.8,26.1,0
45063000044,45,063,000044,300.9,377.9,14,0,2,305.9,378.9,13,0
45063000045,45,063,000045,72,331,2,1,2,67,343,2,1
45063000046,45,063,000046,304.6,240.5,8.8,2,1,316.3,237.6,3,0
45063000047,45,063,000047,609.7,502.4,19.9,4,0,592.7,519.4,24.9,0
45063000048,45,063,000048,766.2,863.5,11.6,8.7,2.9,759.5,869.3,22.2,1
45063000049,45,063,000049,379.9,671.1,13.3,9.2,0,373.8,687,15.3,1.8
45063000050,45,063,000050,891.2,867.3,29.1,3,1,926.1,857.4,11.1,0
45063000051,45,063,000051,422.9,668.4,11.8,6.9,2,432.8,677.2,5.9,0
45063000052,45,063,000052,366.2,589.6,15,4,0,356.2,600.6,10,1
45063000053,45,063,000053,991,422,29,5,7,980,441,27,1
45063000054,45,063,000054,887.5,846.5,30.5,6.1,0,922.9,830.3,19.8,0.2
45063000055,45,063,000055,550.5,403.7,13.6,2,0,526.5,422.9,18.4,0.9
45063000056,45,063,000056,781.1,268.7,9.6,1,1,781.1,274.5,10.6,1
45063000057,45,063,000057,852,679,23,4,0,872,674,14,4
45063000058,45,063,000058,494.5,773.9,16.1,3.1,1,484.4,792,12.1,1
45063000059,45,063,000059,1334,607,30,7,1,1369,593,17,1
45063000060,45,063,000060,947.9,772.6,21.4,4.3,2.1,953.6,773.8,18.8,1
45063000061,45,063,000061,2174.3,658.3,27.9,9,3,2232.1,629.4,18,1
45063000062,45,063,000062,652,590,12,5,1,664,585,17,1
45063000063,45,063,000063,1529,472,32,4,1,1544,478,21,1
45063000064,45,063,000064,1459,664,37,13,2,1492,661,20,1
45063000065,45,063,000065,1276,586,28,2,2,1239,609,43,3
45063000066,45,063,000066,636.6,407.9,25,1,3,639.6,418,22,0
45063000067,45,063,000067,840,450,19,4,0,819,463,29,1
45063000068,45,063,000068,1700.6,549.2,29.4,5.1,1,1744.6,528.9,12.7,2.1
45063000069,45,063,000069,824.7,149.4,11.9,3,0,778.9,168.3,37.9,3
45063000070,45,063,000070,1791,761,37,8,2,1803,766,33,4
45063000071,45,063,000071,1515.3,894.2,46.5,4.1,5,1526.4,906.2,42.4,1.1
45063000072,45,063,000072,800,314,16,5,0,808,318,13,2
45063000073,45,063,000073,1171.9,526.7,22.5,6,2,1175,531.9,25.6,1
45063000074,45,063,000074,316.4,188.5,3.5,1.1,0,300.6,199.1,7.6,0
45063000075,45,063,000075,752,312.2,12.4,1.1,3,704.2,346.9,34.6,0
45063000076,45,063,000076,2105,810,52,6,1,2096,832,45,2
45063000077,45,063,000077,588,294,8,3,1,568,310,14,2
45063000078,45,063,000078,1426,714,24,4,2,1385,745,35,2
45063000079,45,063,000079,613,357,21,2,0,602,376,10,0
45063000080,45,063,000080,692,370,9,9,2,650,391,34,0
45063000081,45,063,000081,1202.9,478.8,22.4,6.1,3,1150.9,504.4,57.6,2.1
45063000082,45,063,000082,658,376,4,2,0,632,379,24,2
45063000083,45,063,000083,826,223,8,3,0,809,229,25,1
45063000084,45,063,000084,1170.7,221.7,13.1,0,0,1166.9,217.7,19,1
45063000085,45,063,000085,1845,611,32,6,2,1849,614,30,1
45063000086,45,063,000086,954.9,785.9,19,5,1,966.8,792.9,13,1
45063000087,45,063,000087,838,579,30,7,3,840,589,25,2
45063000088,45,063,000088,1313.9,689.5,31.6,1.8,2.7,1297.6,695.8,41.6,0.9
45063000089,45,063,000089,1807,894.7,47.9,3.9,2,1811.8,907.4,41.1,2
45063000090,45,063,000090,731,305.6,9.8,1,0,737.9,302.6,13.8,1
45063000091,45,063,000091,963.9,574.6,18.6,3.9,0,937.4,598.1,19.6,1
45063000092,45,063,000092,881,456,15,2,0,859,464,30,1
45063000093,45,063,000093,992,519,21,3,0,974,525,32,0
45063000094,45,063,000094,717.2,266.2,12,3,0,701.1,264.2,27,3
45063000095,45,063,000095,893.1,889.2,44.6,3.9,0,850.1,930.6,45.4,3.9
45063000096,45,063,000096,1614,833.3,47.1,9.1,3,1677,809.4,20.1,7
45065000001,45,065,000001,31,156,1,0,0,32,156,0,0
45065000002,45,065,000002,332.1,152.2,3,1,0,341,145.3,4,0
45065000003,45,065,000003,1186.9,466.8,6,2,0,1180,469.7,16,1
45065000004,45,065,000004,62,90,2,3,0,59,95,1,0
45065000006,45,065,000006,303,556,4,3,1,287,579,4,3
45065000008,45,065,000008,72.7,206.1,4,3,0,72.7,215.1,2,0
45065000009,45,065,000009,195,464,2,3,1,186,479,7,0
45065000010,45,065,000010,239.6,340.2,2.9,1.9,1,238.7,346,2.9,0
45065000013,45,065,000013,125,30,2,2,0,129,31,1,0
45065000014,45,065,000014,198,24,0,1,0,198,25,0,1
45065000015,45,065,000015,202,186,1,0,1,199,189,3,0
45067000001,45,067,000001,369.5,647,6.8,0,1.9,360.3,664.4,4.2,2
45067000002,45,067,000002,70,170,2,0,0,68,171,5,0
45067000003,45,067,000003,281.5,650.9,3,3.9,2,273.6,665.6,5.9,2
45067000004,45,067,000004,184.2,373.4,2,0.1,1,182.1,377.6,1.1,0
45067000005,45,067,000005,256.6,747.3,6.3,6.2,0.2,250.9,754.6,9.6,0.1
45067000006,45,067,000006,504,489,3,4,0,500,488,12,0
45067000007,45,067,000007,539,618.6,3.4,3.2,0.3,522.3,631.1,7.7,0.1
45067000008,45,067,000008,410.8,1203.1,4.4,2.7,3.5,401.1,1221.5,8.8,0.9
45067000009,45,067,000009,463.6,374.1,2,3.9,1.9,453.9,384.8,5.9,0
45067000010,45,067,000010,47,127,0,0,0,41,132,2,0
45067000011,45,067,000011,233,477,4,2,1,226,488,6,0
45067000012,45,067,000012,135.8,201.2,0.8,0,0.8,132.5,208.6,2.5,0
45067000013,45,067,000013,350.4,810.4,7.1,2.4,2.2,339.1,820.8,13.5,0.1
45067000014,45,067,000014,426.3,647.2,9,3.6,0,410.8,664.5,9.2,0.9
45067000015,45,067,000015,508,831.8,9,5,2,486.9,852.8,14.1,4
45067000016,45,067,000016,631.9,304.6,0,0.9,0.9,626.2,306.5,4.7,0.9
45067000017,45,067,000017,312.6,173.1,0,2,0,300.5,175.2,9.1,0
45069000001,45,069,000001,188,129,2,1,0,184,129,6,0
45069000002,45,069,000002,105.8,96.4,1.9,0.9,0,101,98.3,5.7,0.9
45069000003,45,069,000003,256.7,271.6,1,0,0,243.6,268.8,13.9,2
45069000004,45,069,000004,125.4,57.5,1.6,0,0,117.4,59.1,5.6,0.8
45069000005,45,069,000005,491.8,400.9,3,3,0,467.9,419.7,12.1,1
45069000006,45,069,000006,147,137,7,3,0,143,146,6,0
45069000007,45,069,000007,484.8,347,6,2,1,451,363.9,21.9,0
45069000008,45,069,000008,283.1,378.1,2,1,0,262.2,388.9,13,0
45069000009,45,069,000009,343.2,675.6,4.1,1,1,325,696.7,5.3,0.1
45069000010,45,069,000010,518,315.2,5,2,0,493.1,332.1,11.9,1
45069000011,45,069,000011,452,109.8,0,1,0,422.9,130.9,7.1,2
45069000012,45,069,000012,349,765,5,5,2,326,782,25,1
45069000013,45,069,000013,361.7,958.2,8.9,5,3,348.8,972.1,15.8,3
45069000014,45,069,000014,74.3,542.8,6.1,0,1,63.2,555.9,9.2,0
45069000015,45,069,000015,827,1096,15,8,2,792,1150,9,2
45071000001,45,071,000001,137,157,0,1,1,137,158,2,0
45071000002,45,071,000002,505.1,356.6,9.2,5.4,2,516.6,354.7,11.4,0
45071000003,45,071,000003,291.4,321,5.8,3.9,0.1,290.1,323.2,7.6,0
45071000005,45,071,000005,57.9,289.4,0,0,0,52.9,292.4,1,0
45071000007,45,071,000007,46.4,309.2,1.9,2.8,0,42.6,316.6,1.9,0
45071000008,45,071,000008,417.9,384.3,6.8,1.9,2.8,412.6,396,8.8,1.3
45071000010,45,071,000010,295.2,175.6,14.7,1.1,2,299,186.9,4.5,0
45071000011,45,071,000011,189.9,67.6,0,0,0,185.9,68.6,1,0
45071000013,45,071,000013,372.2,186.1,3,1,3,363.2,191,9.2,1
45071000015,45,071,000015,1183,307,11,4,0,1175,305,32,0
45071000017,45,071,000017,471.4,334.8,3.5,2.2,1,455.6,338.6,13.9,0
45071000018,45,071,000018,131.7,508.4,5.1,1.2,1,124.5,512.1,5.1,0
45071000019,45,071,000019,284.1,98.4,0,1,0,284.1,97.4,1,0
45071000020,45,071,000020,275.4,154.8,4.2,1.1,0.2,265.9,162.1,6.1,4.7
45071000023,45,071,000023,836,293,9,4,0,827,291,19,0
45071000025,45,071,000025,18,38,0,0,0,18,38,0,0
45071000027,45,071,000027,387,424.4,2.1,2.8,0.1,379,430.6,9.3,0
45071000028,45,071,000028,613.7,263,6.9,5.9,0,602.9,271.9,11.8,3
45071000030,45,071,000030,964,259,8,3,1,948,266,16,2
45071000031,45,071,000031,113.8,308.4,1.3,0.9,1,101,316.1,6.5,0
45071000034,45,071,000034,79,32,1,0,0,79,32,0,1
45071000035,45,071,000035,366.3,132,8.1,0.1,0,361.1,138.1,9.2,0
45071000036,45,071,000036,360.1,291.7,10.2,3.1,0,353.6,304,10.4,0
45071000039,45,071,000039,386,199,3,0,0,377,202,7,0
45071000040,45,071,000040,528.3,107.2,7.7,1,1.9,526.4,106.3,10.6,1
45071000042,45,071,000042,507.4,264.8,3.7,2.8,0.9,500.9,268.5,8.3,0
45071000048,45,071,000048,342,60,6,0,0,335,67,4,0
45071000049,45,071,000049,418.8,199.5,6,5,0,390,212.4,26.8,1
45071000050,45,071,000050,423.2,175.5,8.1,1,0,411,175.6,19.2,0
45071000051,45,071,000051,448.9,262.3,5.8,3.9,0,432.4,274,13.6,1
45073000001,45,073,000001,136.6,34.9,1.9,0.9,0.9,126.3,43.4,5.7,0
45073000002,45,073,000002,576,86,6.9,1,0,564.1,96.8,7.9,1
45073000003,45,073,000003,1150.6,768.5,43,4,1,1208.7,744.5,16,3
45073000004,45,073,000004,712.4,136.2,7,3,0,697.4,145.2,14,2
45073000005,45,073,000005,1065.4,341.2,18.6,5.7,1,1039.1,358,28.4,0.9
45073000006,45,073,000006,257.1,17.6,2,0,0,253.2,17.6,5.9,0
45073000007,45,073,000007,1271.9,323.4,7.4,2.8,0.9,1267.3,316.9,21.2,1.8
45073000008,45,073,000008,203.6,119.1,6,0,0,201.6,118.1,7,0
45073000009,45,073,000009,612.9,181.3,5,0,0,608.9,178.3,9,0
45073000010,45,073,000010,472.4,54.4,4.2,0.1,0,450.7,62.8,17.4,0
45073000011,45,073,000011,998.7,354.9,13.7,0,1,1002.5,353.1,10.8,0
45073000012,45,073,000012,890.9,170.2,10.9,0,1,881,168.2,18.9,3
45073000014,45,073,000014,637.4,129.2,6.9,0.4,0,614.2,139.6,19.7,0.1
45073000015,45,073,000015,690,178,3,3,3,674,187,12,2
45073000016,45,073,000016,1426.6,308.6,16.4,3.2,1.1,1427.8,295.2,31.7,0
45073000017,45,073,000017,1675.6,868.7,22.3,4.3,4.1,1766.9,806,17.3,1.2
45073000018,45,073,000018,1698.9,471.4,21.9,2,2,1722.6,464.5,15.9,1
45073000019,45,073,000019,587.9,421.2,21.7,5.4,0.2,582.8,423.4,29.6,2
45073000020,45,073,000020,985.9,248.8,11,1,2,966,253.8,26.9,4
45073000021,45,073,000021,845.9,142,7.5,2.8,0.9,834.7,150.4,13.1,0
45073000022,45,073,000022,793,182.2,13,1.1,0,774,189.3,24.9,0
45073000023,45,073,000023,246,186.8,10,3,0,237,204.9,10,0
45073000024,45,073,000024,2164,620,30,6,1,2126,654,41,0
45073000025,45,073,000025,1532,416,24,7,0,1481,440,54,2
45073000026,45,073,000026,1835.2,414.9,17.9,7.9,0,1782.7,450.5,35.8,2
45073000027,45,073,000027,1186.9,219.4,15,5,0,1153.8,228.4,40.1,3
45073000028,45,073,000028,1236,340,14,1,0,1219,348,26,1
45073000029,45,073,000029,1137.8,960.7,29.8,4,2,1126.8,996.5,22.9,3
45073000030,45,073,000030,973.2,600.1,20,3,2,994.2,589.1,17,0
45073000031,45,073,000031,685,269,14.8,1.9,0,682.2,278.2,7.4,0.9
45073000032,45,073,000032,1000,883,19,9,1,982,906,24,0
45075000101,45,075,000101,156.7,296.4,1.1,1,0,145.7,303.4,7.1,0
45075000102,45,075,000102,24,290,0,1,3,20,300,0,1
45075000103,45,075,000103,33.1,530.7,4.8,0,1.9,31.8,538.7,2,0
45075000104,45,075,000104,11.5,338.6,1,3.2,0,9.4,342,1,1
45075000105,45,075,000105,19.3,252.7,0,3.3,0,17.7,256.9,0,0
45075000106,45,075,000106,93,352,1,2,1,87,364,1,0
45075000107,45,075,000107,253.2,449.6,5.3,2.2,0.1,260,449.9,1.3,0.1
45075000108,45,075,000108,184,291,2,2,0,178,298,4,0
45075000109,45,075,000109,78.7,284.7,1.9,0,0,77.8,288.4,0,0
45075000110,45,075,000110,172,364.9,4,0.4,0,170.6,368.5,2,0
45075000111,45,075,000111,18.2,326.4,3,2.1,1,16.2,334.5,0,0
45075000112,45,075,000112,11,407,2,5,0,5,415,2,0
45075000113,45,075,000113,100.3,841.1,3.2,2,0.1,84.6,858.2,3,1
45075000114,45,075,000114,97.3,180.1,1,0,1,96.4,184,2,0
45075000115,45,075,000115,169,632,3,3,1,152,655,4,0
45075000116,45,075,000116,220.2,323.4,4,3,0,211.3,330.3,8.9,0
45075000117,45,075,000117,612.9,755.6,5.7,2.8,0.9,614,759.3,3.7,0.9
45075000118,45,075,000118,276,501.5,5.2,1.7,0.1,272.2,510.1,4.2,0
45075000119,45,075,000119,153.2,900.8,3,5.2,0.9,158.6,903.5,0.9,0
45075000120,45,075,000120,161.5,342.6,4.4,0.1,0,155.4,350.4,5,0.1
45075000121,45,075,000121,278.3,698.2,3,5,1,266.2,709.2,8,1
45075000122,45,075,000122,254,331.8,3,1,1,254.9,338.8,2,0
45075000123,45,075,000123,408.6,320.9,5,3,1,400.6,327.9,8,2
45075000124,45,075,000124,222.4,139.1,4,2,0,221.4,143.1,7,0
45075000125,45,075,000125,40.2,999.9,3,3,2,35.2,1008.8,1,1
45075000126,45,075,000126,293,188,1,1,0,286,191,5,0
45075000127,45,075,000127,527,511.1,2,2,1,513.1,521,7.9,0
45075000128,45,075,000128,565.2,209.5,4.1,3,0,561.2,213.5,8.1,2
45075000129,45,075,000129,119.9,363.4,1,1,0,114.1,365.3,3.8,0
45075000130,45,075,000130,576.5,485,5,1,0,555.6,495,20.9,2
45075000131,45,075,000131,252.5,1068,3,2,0,248.4,1073,4.1,0
45075000132,45,075,000132,296.8,207,4.2,1.1,0.2,285.7,215,9.7,1
45075000133,45,075,000133,216,1088,1,1,0,199.3,1099.7,8.8,0
45075000134,45,075,000134,540,845,4,3,0,525,856,15,0
45075000135,45,075,000135,321.9,904,5.4,1.8,1.8,311,911.2,6.3,0.9
45075000136,45,075,000136,355.5,895.5,5.4,2,0.1,344.2,909,5.5,1
45075000137,45,075,000137,524,253,2,1,0,505,263,12,0
45075000138,45,075,000138,16.6,766.5,2.1,2.2,1.1,11.8,776.6,1,0
45075000139,45,075,000139,489.3,408.2,1,1,1,478.4,415.1,7.9,0
45075000140,45,075,000140,406.7,521.8,1,2,0,402.6,527.9,4.1,0
45075000141,45,075,000141,360,569,6,2,1,353,580,8,0
45075000142,45,075,000142,472,413,6,2,4,454,428,13,1
45075000143,45,075,000143,206.3,599.1,4,2,0,202.1,606.1,3.1,0
45075000144,45,075,000144,182,212.7,4,2,0,169.2,224.6,8.9,1
45075000145,45,075,000145,648.9,489.5,7,0,0,637.8,496.5,10,0
45075000146,45,075,000146,62,787,3,7,0,57,797,4,0
45075000147,45,075,000147,392,506,4,1,0,388,512,5,0
45075000148,45,075,000148,298,850,2,2,0,297,855,5,0
45075000149,45,075,000149,93,699,3,2,0,83,711,2,0
45075000150,45,075,000150,323.9,849.1,8.3,0.9,2.8,317.4,859.4,10.2,0.9
45075000151,45,075,000151,318.7,446,4,3,0,306.7,456,11,0
45075000152,45,075,000152,383,631.9,2,3,0,369.9,640,10.1,0
45075000154,45,075,000154,308.2,358.2,3,0,0,297.3,364.2,9.9,1
45077000101,45,077,000101,408.3,497.1,28.8,3.2,2.8,436.9,495.8,11.1,0.2
45077000102,45,077,000102,188.2,226.7,12.1,4.6,0,210.3,218.5,4.6,0.9
45077000103,45,077,000103,424.1,446,25.8,1,1,449,443,9.9,1
45077000104,45,077,000104,231,377,11,4,0,236,380,7,0
45077000105,45,077,000105,289.2,449.8,18.6,1.2,1.9,301.6,450,6.5,2.1
45077000106,45,077,000106,761,720,35,6,2,834,688,7,1
45077000107,45,077,000107,249.6,304.5,17.3,5.8,0,272.6,306.4,3.9,1
45077000108,45,077,000108,289,299,18,4,0,280,317,15,0
45077000109,45,077,000109,591,270.4,16,4,1,587,276.4,15,5
45077000110,45,077,000110,406.8,323.8,17.5,3,0.1,419,326.5,9.3,1.9
45077000111,45,077,000111,755.3,286,15.8,3.2,0.1,776.3,279.6,10.6,1
45077000112,45,077,000112,733.2,131.3,8.4,2.8,0.9,707.9,147.2,21.6,0
45077000113,45,077,000113,1043,138,14,1,0,1033,145,19,1
45077000114,45,077,000114,934.5,191.1,12.5,4.8,0,924.6,201.7,16.4,0
45077000115,45,077,000115,762.6,85.1,4.7,1.3,0,746.1,93.7,10,2
45077000116,45,077,000116,1110.6,322.5,22,2,1,1136,296.5,21.6,1
45077000117,45,077,000117,907.3,128.8,1.9,1.9,0,883.1,128.8,22.3,1
45077000118,45,077,000118,1009.3,246.5,12.1,4,0,1003.1,249.4,18.3,0
45077000119,45,077,000119,1021.4,234.5,10.5,1.9,1.9,998.4,246.9,23,1.9
45077000120,45,077,000120,1069,156,28,2,0,1062,161,29,2
45077000121,45,077,000121,869,137,12,2,0,852,144,21,1
45077000122,45,077,000122,927.5,157.7,14.6,2.9,1,890.6,186.9,18.5,2.9
45077000123,45,077,000123,644.5,232.3,15.4,0.1,0,626.4,251.1,13.5,0.1
45077000124,45,077,000124,852,104,8,4,0,840,116,13,0
45077000125,45,077,000125,866,122,9,2,0,846,128,25,0
45077000126,45,077,000126,868,138,12,0,0,860,141,14,0
45077000127,45,077,000127,787,121,11,2,4,787,126,11,1
45077000128,45,077,000128,783,143,9,3,0,769,152,11,1
45077000129,45,077,000129,892.4,145.3,13.2,2,0,874.1,159.3,14.3,2
45077000130,45,077,000130,671,141,13,0,0,655,155,10,2
45077000131,45,077,000131,795.2,158.1,13.8,3,1,781.4,164,19.8,3
45077000132,45,077,000132,649.4,165.1,9,1,0,625.4,177.1,14,5
45077000133,45,077,000133,567,149.1,6.5,2.1,1,540.1,166.6,20.8,0
45077000134,45,077,000134,630,148,12,4,1,609,160,20,1
45077000136,45,077,000136,345.7,334,11.6,2.9,1,333.1,352.4,6.8,0
45077000137,45,077,000137,716.2,372.6,12.7,3.6,3.6,708,383.4,13.6,1.8
45077000138,45,077,000138,991.7,326.8,15.3,4,0,973.6,348.9,17.3,2
45077000139,45,077,000139,579,228,12,5,0,572,244,13,1
45077000140,45,077,000140,651,281.9,16.2,5.1,0,641.8,296,16.2,3
45077000141,45,077,000141,585,203.2,7.8,2.9,0,578.2,210,9.8,0
45077000142,45,077,000142,917.7,229.8,17,3,2,925.6,223.8,12.1,1
45077000143,45,077,000143,856.6,266.4,15.2,0,0,869.4,258.5,12.2,2
45077000144,45,077,000144,816,293,16,3,1,795,315,16,3
