GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIDUN,G16USSRPOR,G16USSDSTR,G16USSGDEM,G16USSICON,G16USSIRUP
39153077AUL,39,153,077AUL,457.3,333,22.3,5.8,1,540.5,232.3,9.7,6.8,5.8
39153077AUM,39,153,077AUM,484,287,20,11,4,511,220,21,22,14
39153077AUN,39,153,077AUN,431.8,269.7,26.4,8.1,3,431.3,223,9.2,26.1,10.1
39153077AUQ,39,153,077AUQ,461.9,274.3,24.3,4.1,2,523.2,186.7,9.2,9.1,10.1
39153077AUS,39,153,077AUS,478.8,284.7,24.8,4.8,3.1,533.7,217,8.9,8.4,10.4
39153077AUT,39,153,077AUT,359,342,22,7,8,406,263,14,10,12
39153077AUU,39,153,077AUU,317.9,329.1,17.3,6,0,394.8,238.4,6,10.4,4.3
39153077AUX,39,153,077AUX,407.4,317.4,22,4,4,476.4,221.4,11,11,8
39153077AUY,39,153,077AUY,337.7,408.3,18.2,4.1,4,435.6,301,4.1,5.1,7.1
39153077AUZ,39,153,077AUZ,4.1,5.6,0.5,0,0,2.5,4.3,0.8,0.2,0.2
39153077AVC,39,153,077AVC,343,308,21,2,5,368,235,18,10,12
39153077AVF,39,153,077AVF,213,194,4.8,1.9,0,245.3,146.4,6.7,5.7,3.8
39153077AVG,39,153,077AVG,241.8,209.7,12.8,7.2,3.1,273.8,167,7.4,6.5,9.3
39153077AVH,39,153,077AVH,432.4,200.8,21.4,3.5,5.2,394.9,188.1,20.2,15.5,13.9
39153077AVI,39,153,077AVI,356,201,23,3,3,315,199,15,20,15
39153077AVK,39,153,077AVK,355.4,256.2,12.9,8.3,1.8,331.5,239.7,21.1,24.8,14.7
39153077AVN,39,153,077AVN,479.1,296.1,12.8,4.9,1,497.8,228.2,13.8,22.6,16.7
39153077AVO,39,153,077AVO,479,270,18,6,3,483,215,13,17,18
39153077AVS,39,153,077AVS,377.9,198.2,28.6,6.7,3.4,347.7,189.1,10.6,20.3,20.9
39153077AVT,39,153,077AVT,214,159,8,4,6,203,138,11,14,16
39153077AVX,39,153,077AVX,472.2,432.7,15.1,1.9,0.6,544.5,322.7,9.4,5.5,11.4
39153077AVY,39,153,077AVY,40.5,382.6,7.1,4,2,50.9,362.2,6,8,5
39153077AVZ,39,153,077AVZ,472,215,26,7,0,502,189,9,11,9
39153077AWA,39,153,077AWA,366,228,19,8,2,357,189,25,24,12
39153077AWB,39,153,077AWB,449.9,250.9,19.2,7.1,4,471.2,204.8,21.2,12.4,5.3
39153077AWH,39,153,077AWH,353,211,25,9,3,340,187,33,7,9
39153077AWI,39,153,077AWI,350.5,249.8,22.8,4.8,0,391.3,194.7,17.1,5.7,8.6
39153077AWJ,39,153,077AWJ,351,237,24,3,0,389,170,12,12,15
39153077AWK,39,153,077AWK,415.5,247.2,21.2,6.2,1,420.7,214.3,19.9,10.3,7.4
39153077AWM,39,153,077AWM,428,245.4,31.9,3,4,443.9,196.5,21,19,8
39153077AWN,39,153,077AWN,398,298,24,5,3,456,211,19,12,8
39153077AWP,39,153,077AWP,443,295,42,4,4,475,240,19,11,10
39153077AWQ,39,153,077AWQ,386,309,26,1,4,392,271,16,14,4
39153077AWU,39,153,077AWU,401.8,279.9,21,5,2,419.8,211.9,18,15,7
39153077AWV,39,153,077AWV,376,291,26,2,4,423,214,20,9,10
39153077AWX,39,153,077AWX,354,270.6,21.1,8,3,368.1,228.5,30,5,8
39153077AWY,39,153,077AWY,383,254,19,4,6,395,212,18,14,8
39153077AXA,39,153,077AXA,291,324,23,4,0,388,242,5,3,2
39153077AXB,39,153,077AXB,284.7,426.2,24.2,8,0,414.4,304.5,12.1,4,9.1
39153077AXC,39,153,077AXC,321,320,13,6,2,413,223,10,3,7
39153077AXH,39,153,077AXH,368.8,329,28.8,4,2,453.2,234.6,9.9,11.9,4
39153077AXI,39,153,077AXI,394,254.1,25,5,0,498.1,166,3,7,7
39153077AXJ,39,153,077AXJ,333,289,13,7,2,443,189,10,2,6
39153077AXO,39,153,077AXO,362,302,22,5,1,482,198,11,5,6
39153077AXQ,39,153,077AXQ,364,301,24,7,1,415,231,14,9,4
39153077AXS,39,153,077AXS,362.9,300.1,28.8,4,1,459.3,205.7,10.9,5,10.9
39153077AXV,39,153,077AXV,356,248,18,2,0,457,152,7,4,3
39153077AXX,39,153,077AXX,327,288,20,3,1,440,193,0,3,6
39153077AYA,39,153,077AYA,338,312,28,1,1,448,209,6,5,7
39153077AYD,39,153,077AYD,310.5,176,19.8,1,4,315.5,158.2,4,11.9,14.8
39153077AYE,39,153,077AYE,376.7,164.6,14.2,3,1.1,332.6,165.5,10.1,11.2,15.1
39153077AYH,39,153,077AYH,280.5,383.4,13.9,4,2,341,301.2,4.1,9,9.8
39153077AYI,39,153,077AYI,306,329,24,3,0,418,251,3,2,1
39153077AYJ,39,153,077AYJ,72,371,15,5,1,87,318,19,14,12
39153077AYK,39,153,077AYK,115,254,20,9,1,137,225,11,6,1
39153077AYL,39,153,077AYL,102,244,5,3,1,94,210,9,16,6
39153077AYM,39,153,077AYM,176.8,303.8,10.4,9.1,1,172.3,267.4,14,16,9.2
39153077AYN,39,153,077AYN,232,326,15,6,3,216,301,18,22,11
39153077AYO,39,153,077AYO,176,326,10,7,3,177,304,5,16,11
39153077AYP,39,153,077AYP,201,406,28,4,2,223,344,19,14,9
39153077AYQ,39,153,077AYQ,131,294,16,8,3,144,261,18,13,10
39153077AYR,39,153,077AYR,37,509.2,5,2,2,46,465.2,7,15,2
39153077AYS,39,153,077AYS,38,420,8,4,1,45,384,8,7,8
39153077AYT,39,153,077AYT,85,341,16,6,1,93,309,8,8,5
39153077AYU,39,153,077AYU,55,155,11,6,0,53,144,6,1,10
39153077AYV,39,153,077AYV,48,191,11,6,0,48,181,9,5,3
39153077AYW,39,153,077AYW,24,367,4,5,0,26,342,6,5,7
39153077AYX,39,153,077AYX,51,550,5,12,0,79,506,12,10,2
39153077AYY,39,153,077AYY,30,569,3,4,3,37,539,6,11,3
39153077AYZ,39,153,077AYZ,103.7,557.6,9.8,5.5,3,129.8,511.5,6.5,11.3,6.9
39153077AZA,39,153,077AZA,171,485,19,6,4,232,410,7,12,4
39153077AZB,39,153,077AZB,11,604,2,2,1,23,555,5,11,2
39153077AZC,39,153,077AZC,25,402,4,1,1,24,381,4,7,3
39153077AZD,39,153,077AZD,84,370,4,6,3,91,316,8,16,15
39153077AZE,39,153,077AZE,24,427,2,4,3,31,394,6,4,2
39153077AZF,39,153,077AZF,112,333,5,5,2,107,294,11,12,13
39153077AZG,39,153,077AZG,50,278,2,2,0,51,228,9,13,9
39153077AZH,39,153,077AZH,53,218,10,3,0,57,192,5,7,1
39153077AZI,39,153,077AZI,296.8,274.5,14.6,3.9,1,312.1,229.2,16.5,10.7,6.8
39153077AZJ,39,153,077AZJ,367,311,14,3,2,363,264,22,15,10
39153077AZK,39,153,077AZK,260.6,360.8,22.1,3.7,1.2,233.5,322.3,15.9,22.2,25.3
39153077AZL,39,153,077AZL,286,376,20,5,1,292,327,12,11,11
39153077AZM,39,153,077AZM,72,283,12,10,2,70,258,10,9,9
39153077AZN,39,153,077AZN,207.8,412.3,7.1,3,4,211.9,359.1,6,24,6
39153077AZO,39,153,077AZO,198,362,20,8,3,201,322,20,23,10
39153077AZP,39,153,077AZP,114,377,9,5,1,126,341,7,9,6
39153077AZQ,39,153,077AZQ,230,500,32,8,1,310,399,20,15,5
39153077AZR,39,153,077AZR,215.8,471.5,18.6,9.8,2.9,268.5,404.2,16.6,9.8,6.8
39153077AZS,39,153,077AZS,283.3,309.2,16,2,1,336.1,238.4,3,5,10
39153077AZT,39,153,077AZT,212,317,16,4,2,223,267,10,19,12
39153077AZU,39,153,077AZU,289,303,22,9,2,271,278,14,19,24
39153077AZV,39,153,077AZV,209,292,17,11,1,205,257,10,17,18
39153077AZW,39,153,077AZW,125,319,15,3,2,131,292,7,14,10
39153077AZX,39,153,077AZX,162,327,36,5,1,154,308,18,21,8
39153077AZY,39,153,077AZY,231,348,18,4,3,228,311,13,23,11
39153077AZZ,39,153,077AZZ,46,139,2,4,2,42,129,5,7,4
39153077BAA,39,153,077BAA,212,304,16,17,5,201,265,17,24,18
39153077BAB,39,153,077BAB,311.9,236.2,14.9,6.3,2.2,283.6,228,5.8,17.5,12.3
39153077BAC,39,153,077BAC,259,256,17,1,2,240,224,11,20,13
39153077BAD,39,153,077BAD,242,237,15,2,3,237,203,12,13,15
39153077BAE,39,153,077BAE,230,213,18,8,1,228,185,14,14,12
39153077BAF,39,153,077BAF,297,237,17,5,4,310,199,14,10,11
39153077BAG,39,153,077BAG,337,322,29,6,2,350,278,18,19,19
39153077BAH,39,153,077BAH,262,305,32,5,1,289,257,13,6,13
39153077BAI,39,153,077BAI,235,275,24,8,2,261,226,21,10,10
39153077BAJ,39,153,077BAJ,295,335,27,8,0,329,278,7,16,20
39153077BAK,39,153,077BAK,246,336,20,8,2,300,272,10,13,14
39153077BAL,39,153,077BAL,272,285,30,4,9,303,240,5,15,14
39153077BAM,39,153,077BAM,170,295,12,8,3,187.1,250,9,15,8
39153077BAN,39,153,077BAN,249,276,23,10,6,270,256,11,12,7
39153077BAO,39,153,077BAO,262,287,23,12,2,269,254,13,22,14
39153077BAP,39,153,077BAP,273,269,35,13,1,312,222,19,11,17
39153077BAQ,39,153,077BAQ,199,210,16,1,1,237,169,3,7,3
39153077BAR,39,153,077BAR,398,306,14,3,0,433,239,11,10,10
39153077BAS,39,153,077BAS,359,237,16,3,5,343,208,22,11,11
39153077BAT,39,153,077BAT,472,251,16,3,0,475,190,23,7,5
39153077BAU,39,153,077BAU,385,239,20,4,1,385,200,26,12,2
39153077BAV,39,153,077BAV,335,291,29,6,2,448,198,7,8,3
39153077BAW,39,153,077BAW,373,337,14,7,5,458,235,5,10,6
39153077BAX,39,153,077BAX,346,350,35,4,0,466,247,9,7,3
39153077BAY,39,153,077BAY,376.4,234.6,17,2,1,488.2,151.8,6,2,5
39153077BAZ,39,153,077BAZ,290,335,30,4,0,370,248,16,16,5
39153077BBA,39,153,077BBA,385.1,270.1,29.5,4.3,1.2,480.3,190.4,10.5,6.2,5.3
39153077BBB,39,153,077BBB,340.5,243.7,23.5,5.6,2.8,424.2,167.5,7.5,3.8,5.6
39153077BBC,39,153,077BBC,244.2,244.7,10.4,1.1,2,283.1,199.1,6,7,2
39153077BBD,39,153,077BBD,281,332,13,4,0,342,248,6,4,5
39153077BBE,39,153,077BBE,190,197,10,3,2,206,165,2,11,6
39153077BBF,39,153,077BBF,277,284,11,3,2,300,227,8,11,6
39153077BBG,39,153,077BBG,166.3,161.2,7.3,2.1,3.1,183,133.7,5.3,4.4,5.1
39153077BBH,39,153,077BBH,237,239,22,1,1,275,191,7,3,9
39153077BBI,39,153,077BBI,264,210,17,4,4,284,169,12,11,4
39153077BBJ,39,153,077BBJ,219.2,249.9,18,5.7,2,251.3,201,10.7,12.4,5.8
39153077BBK,39,153,077BBK,215.8,243.1,18,2.3,2,248.7,196,7.3,16.6,4.2
39153077BBL,39,153,077BBL,290.7,185.6,13.3,3.8,1.9,269.9,175.2,9.5,21.8,11.4
39153077BBM,39,153,077BBM,379,259,18,2,4,375,215,14,23,12
39153077BBN,39,153,077BBN,460,199,15,1,3,445,180,14,10,12
39153077BBO,39,153,077BBO,336.3,193.4,19.8,3,6.9,322.4,184.5,12.9,22.8,6.9
39153077BBP,39,153,077BBP,354,143,16,8,6,348,127,7,17,12
39153077BBQ,39,153,077BBQ,234.8,134.5,4.6,0.8,3,230.3,111,3,7.6,9.1
39153077BBR,39,153,077BBR,286,210,10,5,3,305,170,7,16,9
39153077BBS,39,153,077BBS,327,316,25,5,1,340,250,12,13,17
39153077BBT,39,153,077BBT,372.1,331.9,21.8,11.4,2.1,413.7,273,17.5,9.6,8.2
39153077BBU,39,153,077BBU,371,350,28,4,0,430,271,9,15,11
39153077BBV,39,153,077BBV,385,326,21,3,1,458,223,8,13,4
39153077BBW,39,153,077BBW,334,292,27,9,4,352,230,13,16,13
39153077BBX,39,153,077BBX,281,273,21,3,1,298,230,16,11,7
39153077BBY,39,153,077BBY,246.3,351.9,36.5,6.4,1.4,297.7,281,14,9.7,17.4
39153077BBZ,39,153,077BBZ,362,320,21,5,9,391,271,13,16,15
39153077BCA,39,153,077BCA,227.9,263.8,19,14,2,263.9,231.7,11,3.1,12.1
39153077BCB,39,153,077BCB,382.8,315.1,31.3,3,2,420.2,262.4,11.2,10.2,9.1
39153077BCC,39,153,077BCC,282,291,22,4,3,308,220,10,12,10
39153077BCD,39,153,077BCD,319,306,14,4,3,340,247,6,19,14
39153077BCE,39,153,077BCE,229.7,281.5,24.4,3.5,4.3,255.3,236.6,5.2,10.5,9.6
39153077BCF,39,153,077BCF,292.8,435.2,22.3,3.4,1.2,353,336.6,6.5,20,5.1
39153077BCG,39,153,077BCG,161.3,205.2,7,3.2,3.2,190.6,164,5.4,5.4,3.8
39153077BCH,39,153,077BCH,502.5,536.1,19.1,4.3,3.5,611,402.2,13.8,12.4,5.8
39153077BCI,39,153,077BCI,267,319,15,6,0,309,252,7,14,10
39153077BCJ,39,153,077BCJ,317,358,25,10,3,362,283,13,11,14
39153077BCK,39,153,077BCK,399,305,28,9,3,454,249,19,12,9
39153077BCL,39,153,077BCL,466,352,25,10,7,555,258,7,23,14
39153077BCM,39,153,077BCM,267,418,37,1,1,365,333,7,14,4
39153077BCN,39,153,077BCN,426.6,349.5,30.3,9.8,2.9,481.2,283.1,12.7,11.7,4.9
39153077BCO,39,153,077BCO,358,378,29,1,1,446,298,6,13,5
39153077BCP,39,153,077BCP,340.6,406.1,24.7,6.8,0.3,445.6,303.1,9,4.1,5
39153077BCQ,39,153,077BCQ,366.2,236.4,19.3,6,3,354.2,203.7,17.1,10.3,19.1
39153077BCR,39,153,077BCR,401.5,253.2,10.8,6.9,2,366.1,219.9,9.8,34.4,10.8
39153077BCS,39,153,077BCS,344.3,263.4,12,5,2,354.3,224.3,4,9,15
39153077BCT,39,153,077BCT,339,278.7,17.2,7.1,4,371.9,223.1,7.2,10.2,8.2
39153077BCU,39,153,077BCU,431,328.6,19.6,5.1,3.1,505.4,234.4,5.3,20.3,3.3
39153077BCV,39,153,077BCV,247.5,186.7,17.2,2.2,1.3,264.8,144.5,3.3,14.3,6.7
39153077BCW,39,153,077BCW,344.9,246.5,30.8,2,2,388.6,190.8,12.9,10.9,7
39153077BCX,39,153,077BCX,364.2,243.7,18,2.7,6.3,359.7,210.4,16.2,27,9
39153077BCY,39,153,077BCY,421.6,208.8,19,4,4,411.6,179.8,13,16,6
39153077BCZ,39,153,077BCZ,280.7,209.5,15.6,6.3,3.6,267.6,200,14.5,13,9.3
39153077BDA,39,153,077BDA,186.2,329.4,19.5,2,2,235.9,291.4,2,2,1
39155078AAA,39,155,078AAA,299,343,8,2,2,308,307,5,7,7
39155078AAB,39,155,078AAB,244.5,319.9,9.3,4.9,3.7,248.1,287.3,11.9,11.7,10.1
39155078AAE,39,155,078AAE,256.7,384.1,10.2,6.2,2,270.6,338.4,8.7,10.1,14.5
39155078AAF,39,155,078AAF,282.5,360.5,11.9,7,2.2,298.1,321.7,7.8,10.2,11.3
39155078AAI,39,155,078AAI,204.1,295.3,6.2,12.5,2.1,216.4,258.6,8.3,12.9,13.7
39155078AAL,39,155,078AAL,252.8,312,10.6,7,1.1,248.8,278.2,16.8,9.7,4.7
39155078AAM,39,155,078AAM,160.1,275.1,13.3,2.9,1,159.1,249.3,9.6,13.4,3.9
39155078AAO,39,155,078AAO,160.8,247.9,12.3,6.2,3.1,151.7,237.8,11.6,9.5,6.3
39155078AAQ,39,155,078AAQ,271.3,192.4,9.8,2.1,4.1,276.6,171.2,5.2,11.7,8.5
39155078AAR,39,155,078AAR,212,199,12.7,2,1,212,185.3,5.9,5.9,5.9
39155078AAT,39,155,078AAT,349,273,17,10,4,354,263,8,7,4
39155078AAU,39,155,078AAU,345,318,11,6,2,369,262,11,13,6
39155078AAW,39,155,078AAW,220.5,219.1,7.9,7.2,4.2,215.2,206.7,11.3,10.6,4.6
39155078AAX,39,155,078AAX,166.1,167.8,12.9,2.6,2.6,177.3,145.4,4.3,8.6,8.6
39155078AAZ,39,155,078AAZ,211,177,12,3,2,212,162,6,6,7
39155078ABA,39,155,078ABA,218.7,284,10,2,3.9,206.2,269.1,10.8,11.8,5.9
39155078ABD,39,155,078ABD,270.8,283.7,7,3,4,285.7,245.9,8,14.9,4
39155078ABF,39,155,078ABF,284.4,367.5,23.5,4.9,2,318.6,310.8,10.8,12.7,13.7
39155078ABG,39,155,078ABG,308.9,304.2,16.6,6.5,4.6,317.2,260.8,14.8,14.8,14.8
39155078ABJ,39,155,078ABJ,313.3,418.9,21.2,4.1,5,323.6,377.4,8.1,11.1,15.1
39155078ABK,39,155,078ABK,294,309,20,4,2,324,268,7,6,9
39155078ABL,39,155,078ABL,265.5,342.4,19.1,2.9,3.9,272.8,313.7,17.2,10.7,3.9
39155078ABN,39,155,078ABN,207.3,260.8,15.9,3,3,205.3,232.1,7.9,8.9,9.9
39155078ABP,39,155,078ABP,292.9,352.8,22.4,5.3,4,302.5,317.8,7.2,19.2,16.6
39155078ABR,39,155,078ABR,263,324,14,6,6,246,312,15,16,11
39155078ABS,39,155,078ABS,297,321,20,14,5,311,281,19,19,10
39155078ABX,39,155,078ABX,285.1,249.7,25.1,4,4,305,221.1,16.1,13.2,9.1
39155078ABZ,39,155,078ABZ,262.9,275.8,19.6,6.1,7.1,266.7,268.3,7.3,14.4,8.3
39155078ACA,39,155,078ACA,284,334.3,17.4,9.7,5.8,267.5,324.6,19.4,18.4,16.5
39155078ACF,39,155,078ACF,323.3,480.7,24.2,9.3,2.1,332.6,440,13.3,19.4,13.1
39155078ACG,39,155,078ACG,175.3,301.3,21.1,3.1,6,197.4,255,16.1,14.1,13.1
39155078ACJ,39,155,078ACJ,156,376,13,6,2,190,312,5,11,15
39155078ACL,39,155,078ACL,271.3,430.1,24.2,5.8,2.9,276.1,398.1,15.5,10.7,16.5
39155078ACS,39,155,078ACS,232.4,312.8,14.9,6,7,222.5,289,16.9,14.9,18.9
39155078ACV,39,155,078ACV,183.1,316.2,12.8,15.6,5.9,200.5,278.1,19.6,19.6,6.9
39155078ACW,39,155,078ACW,105.6,306.2,7.3,4,5,119,283.4,6.1,9.2,7.1
39155078ADA,39,155,078ADA,236,305,10,9,2,244,275,11,9,9
39155078ADD,39,155,078ADD,289,390,13,13,2,314,330,12,19,22
39155078ADF,39,155,078ADF,254,320,24,4,2,297,275,6,11,7
39155078ADG,39,155,078ADG,511.6,443.8,8.3,4,4.2,568.1,353.8,10.3,14.6,7.6
39155078ADH,39,155,078ADH,333.3,410.3,18.8,5.9,5.9,344,358.9,20.7,11.9,14.9
39155078ADI,39,155,078ADI,225,326,35,6,5,242,297,18,9,16
39155078ADL,39,155,078ADL,176,265,16,11,4,191,236,16,9,12
39155078ADN,39,155,078ADN,37,315.7,3.9,0,2.9,49.3,293.8,1.9,3.9,3.8
39155078ADT,39,155,078ADT,244.3,284.5,22.4,3.2,1.9,258.5,252.5,6,11.5,9.2
39155078ADU,39,155,078ADU,190,327,13,8,7,214,286,11,8,14
39155078ADV,39,155,078ADV,161.9,266.9,14.7,3.5,2.6,179,229.1,7.8,8.7,12.9
39155078ADW,39,155,078ADW,90,348,8,9,0,94,328,12,10,2
39155078ADZ,39,155,078ADZ,283,318,12,3,3,321,281,8,6,5
39155078AEC,39,155,078AEC,33.6,510,8,5,2,44.5,462,6,17,5
39155078AEE,39,155,078AEE,50.4,452.2,7.2,9,3.1,63.9,414.4,8.1,11.2,7.2
39155078AEH,39,155,078AEH,72,406,5,6,2,78,374,12,5,5
39155078AEI,39,155,078AEI,100,543.9,10.1,8,2,127.9,496.8,8,8.1,14.1
39155078AEK,39,155,078AEK,186.5,374.8,19.9,5.4,1.8,172,356.7,5.4,26.3,10
39155078AEL,39,155,078AEL,139.1,214.3,6.7,5.7,3.8,134.3,189.5,8.6,14.3,11.4
39155078AER,39,155,078AER,533,398,22,8,7,547,342,17,22,17
39155078AES,39,155,078AES,332.5,193.2,15.1,3.4,2.9,347.6,180.6,3.1,9.5,7.1
39155078AET,39,155,078AET,379,228,14,2,0,413,185,4,4,4
39155078AEV,39,155,078AEV,302,171,11,6,8,317,151,5,8,5
39155078AEW,39,155,078AEW,563,331,28,7,7,575,274,16,16,26
39155078AEX,39,155,078AEX,299,83,12,4,4,297,82,4,13,2
39155078AEZ,39,155,078AEZ,381.6,230.6,21.1,2.1,6,393.2,212.1,1.1,16,18.9
39155078AFA,39,155,078AFA,403,228,18,5,0,381,224,10,14,16
39155078AFB,39,155,078AFB,470.4,216.3,32.3,5.2,3.1,462.2,186.9,14.2,30.3,16.2
39155078AFD,39,155,078AFD,493.8,156.2,13.6,10.7,4.8,486.1,138.7,10.7,14.6,9.7
39155078AFE,39,155,078AFE,332.1,209.1,18,5,1,320.1,206.1,5,17,6
39155078AFG,39,155,078AFG,181.9,295.9,16,6,1,181.9,267.9,9,13,22
39155078AFH,39,155,078AFH,266,265.7,19,1,5,262,246.7,5,17,13
39155078AFK,39,155,078AFK,365,208,9,4,1,351,175,8,14,14
39155078AFM,39,155,078AFM,436,332.3,13,4,3,436,311.3,5,8,10
39155078AFN,39,155,078AFN,221,150,8,2,3,201,156,4,8,13
39155078AFQ,39,155,078AFQ,474.9,270.4,16,4,2,448.9,252.4,12,14,15
39155078AFR,39,155,078AFR,488,330,19,6,8,494,301,12,14,7
39155078AFS,39,155,078AFS,402,259,19,7,5,391,247,11,16,8
39155078AFT,39,155,078AFT,343,257,27,14,6,347,239,19,13,11
39155078AFV,39,155,078AFV,391,296,22,4,4,418,246,14,16,13
39155078AFW,39,155,078AFW,454,312,22,10,3,489,260,13,11,17
39155078AFX,39,155,078AFX,480,295,17,9,10,496,265,14,9,15
39155078AGA,39,155,078AGA,297,189,12,1,2,301,168,3,11,8
39155078AGC,39,155,078AGC,479.8,152.5,21.1,4.1,7,473.8,145.4,13.1,20.1,13.1
39155078AGD,39,155,078AGD,147,36,10,2,4,130,37,6,4,5
39155078AGE,39,155,078AGE,468.6,163,20.9,4,4,474.2,140.6,7,7,18.9
39155078AGG,39,155,078AGG,495,222,21,10,5,461,231,11,13,14
39155078AGH,39,155,078AGH,312,95,11,1,1,300,92,8,13,5
39155078AGI,39,155,078AGI,290,150,20,4,3,290,142,10,7,9
39155078AGK,39,155,078AGK,340,193,18,4,9,346,174,9,14,6
39155078AGL,39,155,078AGL,393.1,187.6,20,2,2,396.1,176.6,9,4,8
39155078AGN,39,155,078AGN,240,260.8,8.1,3,0.1,229.1,243.5,6.2,8.1,11.1
39155078AGO,39,155,078AGO,247.9,267.4,22.4,3.6,3.5,246.1,250.8,8.3,16.4,9.2
39155078AGR,39,155,078AGR,312.2,293.8,18.4,9,2.3,327.3,261.9,10.7,14.2,6.5
39155078AGU,39,155,078AGU,509,318,19,1,2,561,247,5,9,8
39155078AGV,39,155,078AGV,436.9,303.1,13.9,5,2,468.6,260.5,4,5,10.9
39155078AGW,39,155,078AGW,195.7,177.5,2.6,2.2,1.2,184,166,7.5,7.5,10.5
39155078AGY,39,155,078AGY,417,296,17,1,3,439,265,5,9,11
39155078AHB,39,155,078AHB,420,399,22,9,3,457,342,16,15,8
39155078AHC,39,155,078AHC,308.8,253.8,15.8,0.1,1.8,335.8,215,2.8,11.4,4.5
39155078AHE,39,155,078AHE,416,234,12,4,0,447,196,2,6,9
39155078AHF,39,155,078AHF,406.8,317.8,26,7,2,427.7,281.8,11,13,15
39155078AHG,39,155,078AHG,270,199,8,2,3,277,186,5,3,6
39155078AHH,39,155,078AHH,534,370,19,7,2,557,318,16,16,8
39155078AHI,39,155,078AHI,432.9,359.4,13,7,2,443.4,299.7,10.1,18.1,15
39155078AHJ,39,155,078AHJ,451.5,290,15,4,3,455.5,254.9,12,24,15
39155078AHK,39,155,078AHK,337.5,285.6,21.5,3.9,3,345.8,254.4,7.1,19.6,13.7
39155078AHM,39,155,078AHM,484.4,265.1,21.2,13.2,9.2,465.6,272.9,16.4,15.8,15.8
39155078AHO,39,155,078AHO,343,279,15,5,4,343,262,8,14,11
39155078AHR,39,155,078AHR,355.2,135.7,21,2,2,334.3,132.7,3,17,11
39155078AHS,39,155,078AHS,342,101,8,6,5,314,113,6,10,9
39155078AHT,39,155,078AHT,322,133,17,3,1,316,122,9,8,10
39155078AHV,39,155,078AHV,304,115,15,2,3,301,119,5,9,6
39155078AHW,39,155,078AHW,193.9,109.2,7,1.8,0,193,94.9,5.3,4.5,6.2
39155078AHX,39,155,078AHX,288,337,13,7,3,302,306,11,11,5
39155078AHY,39,155,078AHY,291,447,11,7,3,351,364,11,4,6
39155078AHZ,39,155,078AHZ,261.7,497.4,8,8,2,274.6,458.4,10,9,9
39155078AIA,39,155,078AIA,293.2,351.4,9.1,4.5,2.7,288.6,327.2,13.5,11.7,8.1
39155078AIC,39,155,078AIC,200.7,549.8,7.6,7.3,2.2,219.4,499.1,11.9,10.8,9.5
39155078AIE,39,155,078AIE,412,365,10,2,5,454,300,7,10,10
39155078AIG,39,155,078AIG,203.6,177.7,12.5,3.8,1.9,198.8,169,6.7,7.7,9.6
39155078AII,39,155,078AII,374,516,18,9,4,379,463,17,13,21
39155078AIP,39,155,078AIP,328.2,192.3,8,2,5,306.1,187.3,4,19,9
39155078AIQ,39,155,078AIQ,415.5,270.4,25,5,2,401.5,257.3,11,15,11
39155078AIR,39,155,078AIR,326.2,207.1,16,12,2,331.2,187.1,14,10,7
39155078AIT,39,155,078AIT,452,187,20,4,6,450,173,11,8,15
39155078AIU,39,155,078AIU,361,160,12,4,6,351,149,7,14,6
39155078AIW,39,155,078AIW,301.9,95,4,5,1,302.9,86,3,5,6
39155078AIY,39,155,078AIY,401.6,210.4,25.9,5.8,3.8,408.8,191,7.7,16.3,14.3
39155078AIZ,39,155,078AIZ,341.9,225,11.5,4.6,4.2,346.2,202,15.9,9.1,11.1
39155078AJB,39,155,078AJB,494.4,248.7,24,8,3,504.4,237.7,14,11,12
39155078AJD,39,155,078AJD,291.5,225.3,18,8,1,315.5,175.3,16,15,16
39155078AJF,39,155,078AJF,255.6,108.8,14.8,3.2,2.2,247.2,116.1,5.2,9.5,6.7
39155078AJG,39,155,078AJG,277,218.5,11.9,5.9,6.9,287.9,197.7,10.9,8.9,7.9
39155078AJH,39,155,078AJH,234.5,169.7,13.8,6.4,2.8,258.8,134.2,11.2,10.2,3
39155078AJJ,39,155,078AJJ,343,180,21,6,4,352,163,12,11,9
39155078AJK,39,155,078AJK,437,191,30,10,5,443,167,13,16,16
39155078AJL,39,155,078AJL,338,176,24,6,3,351,154,7,12,17
39155078AJM,39,155,078AJM,443,182,18,8,5,458,151,15,11,17
39155078AJO,39,155,078AJO,512,287,24,2,6,533,233,10,17,11
39155078AJP,39,155,078AJP,513,300,23,7,4,522,267,10,8,14
39155078AJQ,39,155,078AJQ,393,177,18,6,2,385,165,11,7,6
39155078AJU,39,155,078AJU,351.6,230.2,24.8,6.3,6.3,360.1,198.5,6.8,18.1,19.9
39155078AJW,39,155,078AJW,178.9,358.2,10,4,4,171.9,338.2,10,8,13
39155078AJX,39,155,078AJX,316.5,243.6,21.4,6.1,3.1,300.4,232.4,12.3,19,12.3
39155078AJY,39,155,078AJY,240.9,166.8,15.5,1.5,3.1,232.7,152.4,10.2,15.2,9.7
39155078AKA,39,155,078AKA,326.2,258,21.5,5.3,9.2,338.7,232.8,13.6,9.6,11.5
39155078AKB,39,155,078AKB,316.4,213,9.9,3,1,317.5,184.6,7.9,11.8,7.8
