GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREOWRI
090010616001012,20.8,10.3,0.4,0.1,0
090010607002022,17.8,9.3,0.2,0.1,0
090010616001026,15.1,7.3,0.3,0.1,0
090010614002009,21.1,11.9,0.3,0.1,0
090010614001015,15.1,8.5,0.2,0.1,0
090010614001020,9.9,5.6,0.1,0.1,0
090010614001022,2.6,1.5,0,0,0
090010614001008,25.9,14.6,0.3,0.2,0
090010607002041,8.6,4.5,0.1,0,0
090010608002025,0,0,0,0,0
090010616002003,47.5,23.1,0.9,0.2,0
090010615004007,27.9,13.6,0.5,0.1,0
090011001003015,10,9.4,0.3,0.1,0
090011001001008,2.1,2,0,0,0
090011001003022,0,0,0,0,0
090011003001000,2.2,1.8,0.1,0,0
090011002001018,0,0,0,0,0
090011002004002,14.2,13.5,0.2,0.1,0
090011002003018,11.3,10.7,0.3,0.1,0
090011002003006,23.6,22.4,0.4,0.2,0
090011002004011,22.7,21.6,0.4,0.2,0
090011003002016,13.8,15,0.3,0.1,0
090011002004018,23.6,22.4,0.4,0.2,0
090011002001019,17.7,20.2,0.5,0.1,0
090011001003032,0,0,0,0,0
090010437002002,9.6,2.9,0.1,0,0
090010436003006,0,0,0,0,0
090010436003005,0,0,0,0,0
090010442002001,12,5.3,0.1,0.1,0
090010436002011,0,0,0,0,0
090010436001007,29.4,13,0.3,0.2,0
090010436002009,7.1,3.1,0.1,0.1,0
090010436003010,6.5,2.9,0.1,0,0
090010435003006,24.5,15.3,0.3,0.2,0
090010435002003,14.5,9.1,0.2,0.1,0
090010435003004,30.9,19.3,0.4,0.3,0
090010435003009,15,9.4,0.2,0.1,0
090010443001005,88.1,55,1.2,0.7,0
090010445002006,0,0,0,0,0
090010444001028,0,0,0,0,0
090010446001054,10.4,3.7,0.2,0.1,0
090011103021019,41.5,57.9,0.9,0.5,0.1
090011103021010,14.6,20.4,0.3,0.2,0
090011103021018,11.6,16.1,0.2,0.1,0
090011105004004,6.2,8.7,0.1,0.1,0
090011103022003,0.8,0.8,0,0,0
090011103022026,0,0,0,0,0
090011103022016,0,0,0,0,0
090011106003007,19.7,27.5,0.4,0.2,0
090011103013018,64,66.3,0.7,0.4,0
090011103021021,6.8,9.5,0.1,0.1,0
090011103021014,9.5,13.3,0.2,0.1,0
090011104002016,58.1,81.1,1.3,0.6,0.1
090010812001000,0,0,0,0,0
090010805002032,20.1,14.7,0.3,0.2,0
090010802001011,37.8,15,0.3,0.4,0
090010812001013,0,0,0,0,0
090010808001012,7,5,0.1,0,0
090010808001002,201.4,143.4,2.2,1.4,0
090010808004008,36.1,25.7,0.4,0.2,0
090010808004007,22.1,15.7,0.2,0.2,0
090010808002004,29.2,17.5,0.4,0.2,0
090010808002001,13.1,9.4,0.1,0.1,0
090010808003002,123.9,74,1.6,0.8,0
090010807001027,18.9,11.3,0.2,0.1,0
090010808004011,23,16.4,0.3,0.2,0
090010808005009,15,10.7,0.2,0.1,0
090010807001007,0,0,0,0,0
090010807001032,0,0,0,0,0
090010503001001,21.6,7,0.4,0.1,0
090010503005004,14.4,4.7,0.2,0,0
090010503005013,7.2,2.3,0.1,0,0
090010502003006,12.9,4.2,0.2,0,0
090010503001006,11.5,3.7,0.2,0,0
090010503001013,52.4,17.1,0.9,0.2,0
090010503005022,41,13.3,0.7,0.1,0
090010503001015,46,15,0.8,0.2,0
090010503001022,7.9,2.6,0.1,0,0
090010501003025,0.7,0.2,0,0,0
090010501003005,17,5.2,0.3,0.1,0
090010735002002,14.5,3.5,0.1,0,0
090010739001003,11.2,2.7,0,0,0
090010735001006,7.7,1.9,0,0,0
090010734001028,13.7,3.2,0,0,0
090010736002002,29.5,7.2,0.1,0.1,0
090010736002004,27.7,6.8,0.1,0.1,0
090010738003004,25.2,6.2,0.1,0,0
090010732002003,2.9,0.7,0,0,0
090010734001017,0,0,0,0,0
090010738001001,0,0,0,0,0
090010738001007,19.5,4.8,0.1,0,0
090010739003002,21,3.5,0,0.1,0.1
090010739004010,15.2,2.5,0,0,0
090010739003014,0,0,0,0,0
090010706001021,0,0,0,0,0
090010739002008,5.1,0.8,0,0,0
090010738003010,0,0,0,0,0
090010740001011,21,3.5,0,0.1,0.1
090010738002004,23.5,5.7,0.1,0,0
090010738002005,20.2,4.9,0.1,0,0
090010740002000,0,0,0,0,0
090010740001035,0,0,0,0,0
090010740002026,21,3.5,0,0.1,0.1
090010305002010,4.2,2.6,0.1,0,0
090010301001002,3.3,2.1,0.1,0,0
090010304001058,0,0,0,0,0
090010304001017,0,0,0,0,0
090010303001031,5.3,3.5,0.2,0,0
090010303004008,0.6,0.4,0,0,0
090010301002014,5.9,3.8,0.2,0,0
090010301002009,33.9,20.8,0.8,0.2,0
090010301001035,0,0,0,0,0
090010301001043,0,0,0,0,0
090010301002015,0,0,0,0,0
090010302002015,41.4,26.4,0.3,0.3,0
090010303001029,12.2,8.1,0.4,0.1,0
090010303003020,0,0,0,0,0
090010303003024,1.6,1.1,0,0,0
090010304001007,0,0,0,0,0
090010301001046,1.3,0.9,0,0,0
090010303003002,1.1,0.7,0,0,0
090010304001013,4,2.6,0,0,0
090010103005009,22.1,15.9,0.3,0.2,0.1
090010112001040,0,0,0,0,0
090010103004020,0,0,0,0,0
090010103005011,13.3,9.6,0.2,0.1,0
090010103005010,0,0,0,0,0
090010105005000,50.5,28.4,0.9,0.4,0
090010105004004,45.1,25.3,0.8,0.3,0
090010106003008,18.4,7.3,0.2,0,0
090010112002001,0,0,0,0,0
090010113001009,34.4,19.4,0.4,0.1,0
090010113001039,40.9,23,0.4,0.1,0
090010113001008,10.2,5.8,0.1,0,0
090010105006011,29.5,16.6,0.3,0,0
090010112002018,0,0,0,0,0
090010106001000,6.7,4.5,0,0,0
090019900000030,0,0,0,0,0
090010112001015,0,0,0,0,0
090012304002002,6.4,4.7,0.1,0,0
090012305021009,43.2,34.5,1.2,0.4,0.1
090012305021022,0,0,0,0,0
090012305021021,7.5,6,0.2,0.1,0
090012301001020,0,0,0,0,0
090012305012007,12.7,9.9,0.2,0.1,0
090012305021000,96.5,77.1,2.7,0.9,0.3
090012305022009,11.4,8.9,0.2,0.1,0
090012305023010,82.9,66.2,2.3,0.8,0.2
090012305023013,7.1,5.6,0.2,0.1,0
090012304004019,0,0,0,0,0
090012305011029,17,13.3,0.3,0.1,0
090012453002033,1.2,0.7,0,0,0
090012452002003,17.3,9.4,0.3,0.1,0
090012452002018,0,0,0,0,0
090012453001001,0,0,0,0,0
090012453002002,47.4,25.2,1,0.3,0
090012454001008,9.9,5.2,0.2,0.1,0
090012453002010,0,0,0,0,0
090012453002021,1.2,0.7,0,0,0
090012454001001,48.1,25.5,1,0.3,0
090012454001004,1.8,1,0,0,0
090012453002034,0,0,0,0,0
090012453002028,0,0,0,0,0
090010224002014,14.3,7.1,0.2,0.1,0
090010224001015,11.6,5.8,0.1,0,0
090010224002015,11.2,5.6,0.1,0,0
090010224001007,5.8,2.9,0.1,0,0
090010224002025,0,0,0,0,0
090010207001009,18.1,13.4,0.3,0.1,0
090010218023002,51,18.6,0.5,0.3,0
090010221001017,58.9,18.3,0.8,0.7,0
090010219004003,57.5,17.9,0.8,0.7,0
090010219001007,6,3.2,0.1,0,0
090010219002001,23.1,12.4,0.3,0.2,0
090010219001008,74.7,40.1,0.8,0.6,0
090010221002018,16.5,8.3,0.2,0.1,0
090010220001005,43.8,23.5,0.5,0.3,0
090010219004004,16.8,5.2,0.2,0.2,0
090010219001004,33.3,17.9,0.4,0.3,0
090010219001009,31.9,17.1,0.4,0.2,0
090010219002003,12.6,6.8,0.1,0.1,0
090010224001013,3.1,1.6,0,0,0
090010219003014,0,0,0,0,0
090010907001003,7.8,6.7,0.1,0.1,0
090010906002021,15.8,12.6,0.3,0.1,0
090010906001027,0,0,0,0,0
090010906001015,7.8,6.7,0.1,0.1,0
090010906001000,92.8,79.7,1.4,0.8,0
090010906001017,11.5,9.9,0.2,0.1,0
090010906001026,0,0,0,0,0
090010904001003,0,0,0,0,0
090010904001034,14.6,9.7,0.3,0.1,0
090010904001024,0,0,0,0,0
090010904001043,18.2,12.2,0.3,0.1,0
090010904001050,0,0,0,0,0
090010906001019,114,77.2,2,0.9,0.2
090010451021062,0.6,0.3,0,0,0
090010454001014,0,0,0,0,0
090010453001017,1.2,0.6,0,0,0
090010453002011,16.7,8.4,0.4,0.1,0
090010452001000,4.3,2.2,0.1,0,0
090010451021026,7,3.4,0.2,0,0
090010451021027,32.4,15.6,0.7,0.2,0
090010451022014,4.4,2.1,0.1,0,0
090019900000004,0,0,0,0,0
090019900000001,0,0,0,0,0
090012002001001,11.4,6.4,0.1,0.1,0
090012003023008,3.5,2.8,0.1,0,0
090012003011018,14.9,15.6,0.5,0.2,0
090012003024018,2.2,1.8,0,0,0
090012001001004,0,0,0,0,0
090012105003055,118.2,77.1,1.1,0.5,0.1
090012110001014,38.1,35.5,0.6,0.2,0
090012108001013,16.1,10.7,0.2,0.1,0
090012109002012,13.2,10.5,0.3,0.1,0
090012105004009,33.5,25.4,0.5,0.2,0
090012105002036,0,0,0,0,0
090012105002039,0,0,0,0,0
090012105002031,0,0,0,0,0
090012105002014,19.2,11.5,0.2,0.2,0
090012108001023,13.9,9.2,0.2,0.1,0
090012113001013,0,0,0,0,0
090010305002005,7.1,4.4,0.2,0.1,0
090010305001025,14.1,8.7,0.3,0.1,0
090010304003006,1.9,1,0,0,0
090010305001016,38,24.2,0.3,0.2,0
090010304001042,31.3,20.7,0.9,0.2,0
090010303001020,151.5,100.2,4.6,0.9,0
090010304001006,0,0,0,0,0
090010303002000,0.5,0.4,0,0,0
090010303003010,38.7,25.6,1.2,0.2,0
090010302001032,20.7,13.2,0.2,0.1,0
090010301001005,11.8,7.7,0.3,0.1,0
090010305001010,19.8,12.2,0.4,0.1,0
090010305001006,22.6,13.9,0.5,0.2,0
090010305001009,0,0,0,0,0
090010301001024,0,0,0,0,0
090010301001042,2,1.3,0.1,0,0
090010301001008,16.4,10.6,0.4,0.1,0
090010302002008,4.6,2.9,0,0,0
090010614001045,1.3,0.7,0,0,0
090010615003027,13.4,6.5,0.2,0.1,0
090010614001053,20.3,11.4,0.3,0.1,0
090010615002013,0,0,0,0,0
090010610003026,12.4,7.2,0.2,0.1,0
090010604004004,14.3,8.4,0.4,0,0
090010602001006,128.9,53.3,2,0.7,0
090010604004005,3,1.8,0.1,0,0
090010604004014,8.9,5.3,0.2,0,0
090010604001001,4.8,2.8,0.1,0,0
090010603003004,0,0,0,0,0
090010604002000,50.6,29.9,1.3,0.2,0
090010604001013,0,0,0,0,0
090010604002023,4.2,2.5,0.1,0,0
090010351003019,84.9,52.7,2,0.3,0.1
090010351003023,15.9,9.8,0.4,0.1,0
090010351003020,1,0.6,0,0,0
090010353001000,77.1,54.7,2.1,0.8,0.3
090010351002013,20,12.4,0.5,0.1,0
090010351004006,5.5,3.7,0.1,0,0
090010353001022,0,0,0,0,0
090010354003021,7.1,5,0.2,0.1,0
090010354002027,6.5,4.6,0.2,0.1,0
090010354003024,13.5,9.6,0.4,0.1,0
090010354002000,3.1,1.9,0.1,0,0
090010353001029,0,0,0,0,0
090010354003005,8.8,6.3,0.2,0.1,0
090010351004021,42,28.5,0.9,0.2,0
090010353002036,1.7,1.1,0,0,0
090010616002010,172,83.8,3.1,0.9,0.1
090010615004012,33,16,0.6,0.2,0
090010615003016,14,6.8,0.3,0.1,0
090010608001016,13.9,6.9,0.2,0.1,0
090010608002015,14.9,7.4,0.2,0.1,0
090010608002013,12.3,6.1,0.2,0,0
090010608002014,9.5,4.7,0.1,0,0
090010608002020,0,0,0,0,0
090010614001052,0,0,0,0,0
090010615002009,46.5,23.1,0.7,0.2,0
090010615002003,46.8,23.3,0.7,0.2,0
090010615003012,7.8,3.8,0.1,0,0
090010602001007,9.7,4,0.2,0.1,0
090010608001004,7.9,3.9,0.1,0,0
090011001003041,0,0,0,0,0
090011002002016,21.3,24.4,0.6,0.2,0
090011003001062,0,0,0,0,0
090011002001011,41.9,47.9,1.2,0.3,0
090011003002013,2,2.1,0,0,0
090011003002021,4.3,4.7,0.1,0,0
090011003001043,1.7,1.6,0,0,0
090011003001048,41.4,45,0.9,0.4,0
090011003003008,0.8,0.9,0,0,0
090011003001022,2.8,3,0.1,0,0
090011002002005,41.6,47.5,1.2,0.3,0
090011001002001,0,0,0,0,0
090011003001038,0.8,0.9,0,0,0
090011003003031,0,0,0,0,0
090011002004022,24,22.6,0.6,0.1,0
090010446001055,1.2,0.4,0,0,0
090010441001000,0,0,0,0,0
090010442002000,0,0,0,0,0
090010442002010,9.3,4.1,0.1,0.1,0
090010442002004,32.9,14.6,0.4,0.2,0
090010442003008,50.3,22.2,0.6,0.4,0
090010441002005,100.9,21.1,0.7,0.3,0
090010444002004,7.6,3.3,0.1,0.1,0
090010443003018,0,0,0,0,0
090010444002005,17.8,7.9,0.2,0.1,0
090010442004010,50.3,22.2,0.6,0.4,0
090010442004011,20.5,9,0.2,0.1,0
090010443003006,26.7,11.8,0.3,0.2,0
090010442004017,24.5,10.8,0.3,0.2,0
090010435001001,94,58.7,1.3,0.8,0.1
090011103014003,0.4,0.4,0,0,0
090011105003020,9.3,13.1,0.2,0.1,0
090011106004008,25.6,35.8,0.6,0.3,0
090011106002005,0,0,0,0,0
090011106002007,22.7,21.5,0.4,0.2,0
090011102023017,0.4,0.4,0,0,0
090011103014012,100.7,104.5,1.1,0.7,0
090011103022014,2,2.1,0,0,0
090011103013004,29.6,28.1,0.5,0.2,0
090011106001001,26,24.7,0.5,0.2,0
090011101001020,0,0,0,0,0
090010805002012,15.5,11.3,0.2,0.2,0
090010805001004,20.5,15,0.3,0.2,0
090010805002006,0,0,0,0,0
090010805002007,0,0,0,0,0
090010808001000,0,0,0,0,0
090010811003016,31.6,27.5,0.3,0.3,0
090010810001014,22.9,17.7,0.2,0.2,0
090010810001025,7.6,5.9,0.1,0.1,0
090010813001013,111.9,79.6,0.9,0.4,0
090010813003000,131.1,93.3,1.1,0.4,0
090010812001002,7.4,5.9,0.2,0,0
090010808005011,23.9,17.1,0.3,0.2,0
090010501002027,0,0,0,0,0
090010502003014,20.8,6.8,0.3,0.1,0
090010504001001,6.7,2.1,0.1,0,0
090010502002021,0,0,0,0,0
090010505004000,37.9,11.8,0.5,0.1,0
090010505004009,36.5,11.4,0.5,0.1,0
090010502002019,15.6,4.9,0.2,0.1,0
090010505001011,26.2,8.2,0.3,0.2,0
090010505001003,8.7,2.7,0.1,0.1,0
090010505001008,3.6,1.1,0,0,0
090010503003020,21,6.8,0.4,0.1,0
090010503003018,20.3,6.6,0.4,0.1,0
090010506002008,46.6,14.9,0.6,0.1,0
090010506002020,1.4,0.4,0,0,0
090010506002022,5.5,1.8,0.1,0,0
090010706002019,0,0,0,0,0
090010706002011,0,0,0,0,0
090010706002032,16.2,3.7,0,0.1,0
090010704001001,0,0,0,0,0
090010744003006,0,0,0,0,0
090010743006004,1.3,0.2,0,0,0
090010737003006,51.3,9.9,1.2,0.3,0.1
090010743005008,0,0,0,0,0
090010744003013,18.4,2.1,0,0,0
090010744003000,30,3.4,0.1,0.1,0
090010744003004,22.4,2.6,0,0.1,0
090010731003012,102.9,24.1,0.3,0.2,0
090010726005001,5.2,2.3,0,0,0
090010725004000,88.1,38.4,0.7,0.5,0.3
090010726005007,10.5,4.6,0.1,0.1,0
090010725004004,7.7,3.4,0.1,0,0
090010725004013,37.4,13.3,0.2,0.3,0
090010301002029,2.6,1.7,0.1,0,0
090010301001054,11.8,7.7,0.3,0.1,0
090019900000017,0,0,0,0,0
090010305002001,3.5,2.2,0.1,0,0
090011052001011,10.9,8.5,0.2,0.1,0
090011052001005,10.4,8.1,0.2,0.1,0
090011052002002,0,0,0,0,0
090011052002023,2.6,2,0,0,0
090011051002031,12.9,10.2,0.2,0.1,0
090011051002028,2.1,1.6,0,0,0
090011051002025,9.8,7.7,0.2,0.1,0
090011051001008,10.4,8.1,0.2,0.1,0
090011051001006,0,0,0,0,0
090011051001047,1,0.8,0,0,0
090011051001039,8.3,6.5,0.1,0.1,0
090011052002040,17.6,13.8,0.3,0.1,0
090011052001022,0,0,0,0,0
090010112001001,35.3,22.1,0.8,0.3,0
090010113001019,29.9,16.8,0.3,0,0
090010112001045,44.7,28,1,0.3,0
090010107003005,0,0,0,0,0
090010108001011,0,0,0,0,0
090010101023022,0,0,0,0,0
090010101013056,0,0,0,0,0
090010107004015,0,0,0,0,0
090010109002017,0,0,0,0,0
090010101013040,2.6,2.1,0,0,0
090010101022021,30.7,24,0.5,0.1,0
090012304002027,34.5,25.2,0.6,0.3,0
090012305021003,0,0,0,0,0
090012301001014,1.7,1.4,0,0,0
090012304002008,10.6,7.8,0.2,0.1,0
090012301002020,17.7,12.8,0.4,0.1,0
090012301003027,0,0,0,0,0
090012303001020,8,5.8,0.2,0.1,0
090012301001061,0,0,0,0,0
090012302001007,1.1,0.8,0,0,0
090012305022028,0,0,0,0,0
090012305022026,0,0,0,0,0
090012304002006,81.2,59.3,1.4,0.6,0
090012304004012,2.2,1.5,0,0,0
090012301002026,5.9,4.3,0.1,0,0
090012454002009,63.5,33.7,1.4,0.4,0.1
090012454001020,16.6,8.8,0.4,0.1,0
090012456004031,25.3,13.8,0.5,0.1,0
090012456004014,21.7,12.6,0.4,0.1,0
090012456004002,0,0,0,0,0
090012456004010,0,0,0,0,0
090012456004016,2.3,1.3,0,0,0
090012456004020,16.1,8.8,0.3,0.1,0
090012455001016,19.7,10.5,0.4,0.1,0
090012455001019,1.2,0.7,0,0,0
090012456001001,9,5.3,0.2,0,0
090012452001012,2.3,1.4,0,0,0
090012456003018,2.9,1.7,0.1,0,0
090010202002017,0,0,0,0,0
090010205003023,8.6,5.3,0.1,0,0
090010205003029,18.2,11.4,0.2,0.1,0
090010202002006,0,0,0,0,0
090010202002028,1.1,0.6,0,0,0
090010205003005,305.8,162.5,4.2,1.7,0.2
090010205003003,0,0,0,0,0
090010205003004,10,4.7,0.1,0.1,0
090010205003011,6.4,4,0.1,0,0
090010204001025,55.1,29.3,0.7,0.3,0
090010204002005,31.6,16.8,0.4,0.2,0
090010204002025,23.4,12.5,0.3,0.1,0
090010204001032,0,0,0,0,0
090010204001017,21.2,15.7,0.3,0.2,0
090010206001013,0,0,0,0,0
090010205003001,3.6,1.7,0,0,0
090010906001004,20.2,17.4,0.3,0.2,0
090010905001000,27.8,22.2,0.5,0.3,0
090010905001004,6.2,5,0.1,0.1,0
090010903001013,6.8,4.6,0.1,0,0
090010902002019,0,0,0,0,0
090010903004020,36.5,24.4,0.7,0.2,0
090010903001019,0,0,0,0,0
090010904003001,18.2,12.2,0.3,0.1,0
090010902002043,12.8,8.5,0.2,0.1,0
090010902002042,6.8,4.6,0.1,0,0
090010903002007,19.2,12.8,0.4,0.1,0
090010903004022,5,3.3,0.1,0,0
090010903003006,12.8,8.5,0.2,0.1,0
090010903003005,11.9,7.9,0.2,0,0
090010903003020,5.9,4,0.1,0,0
090012002001009,1.4,0.8,0,0,0
090012002001008,5.7,3.2,0.1,0,0
090012001001008,0,0,0,0,0
090012003012011,26.7,22.8,0.5,0.2,0.1
090012003011000,31.2,26.6,0.6,0.2,0.1
090012003013019,43.9,37.5,0.8,0.3,0.1
090012003013010,0,0,0,0,0
090012003013015,21.7,18.5,0.4,0.1,0
090012003011017,7.3,7.6,0.2,0.1,0
090012003011024,74.2,63.3,1.4,0.4,0.2
090012003011016,18.5,15.8,0.4,0.1,0
090012002004002,0,0,0,0,0
090010302002005,15.1,9.8,0.4,0.1,0
090010302003002,26.3,17,0.7,0.1,0
090010302001026,1.1,0.7,0,0,0
090010305001002,7.1,4.4,0.2,0.1,0
090010305001019,8.5,5.2,0.2,0.1,0
090010302003018,0,0,0,0,0
090010305001004,63.2,40.3,0.5,0.4,0
090010304002007,44.5,25.8,1.1,0.2,0
090010304001034,0,0,0,0,0
090010304001016,0,0,0,0,0
090010302002018,4,2.6,0,0,0
090010302003004,4.6,2.9,0,0,0
090010304001019,0,0,0,0,0
090010304001020,0,0,0,0,0
090010304001061,21.7,14.4,0.7,0.1,0
090010302001003,0,0,0,0,0
090010302001004,9.2,6,0.2,0,0
090010302001005,0,0,0,0,0
090010604002009,0,0,0,0,0
090010604002024,8.3,4.9,0.2,0,0
090010603003018,0,0,0,0,0
090010604003004,4.2,2.5,0.1,0,0
090010604003010,6.5,3.9,0.2,0,0
090010604003019,17.8,10.6,0.4,0.1,0
090010603001024,4.9,3,0.1,0,0
090010601001008,22.8,14,0.4,0.1,0
090010609002000,24.4,12.1,0.3,0.1,0
090010608001003,0.9,0.5,0,0,0
090010614002014,55.2,31.1,0.7,0.4,0
090010601001018,24,9.9,0.4,0.1,0
090010601002013,11.7,4.8,0.2,0.1,0
090010611001004,9.7,4,0.2,0.1,0
090010611004003,14,7.4,0.1,0.1,0
090010614002000,35.4,19.9,0.4,0.2,0
090010611001012,12.3,5.1,0.2,0.1,0
090010611001013,20.1,8.3,0.3,0.1,0
090010436003013,87.6,54.7,1.2,0.7,0
090010436002000,92.2,57.5,1.3,0.8,0.1
090010435002002,19.5,12.2,0.3,0.2,0
090010436003014,20,12.5,0.3,0.2,0
090010435002007,14.1,8.8,0.2,0.1,0
090010443001004,0,0,0,0,0
090010435003007,8.2,5.1,0.1,0.1,0
090010443001011,112.1,49.6,1.2,0.8,0
090010435003000,0,0,0,0,0
090010439004010,42.8,15.1,0.7,0.3,0
090010428003019,41.5,18.4,0.3,0.3,0
090010441001008,52,10.9,0.3,0.1,0
090010441001002,0,0,0,0,0
090010442003009,0,0,0,0,0
090012102003018,52,28.9,0.4,0.4,0
090012102003015,14.8,8.2,0.1,0.1,0
090012105001002,37.6,21.5,0.4,0.2,0
090012104004016,2.3,1.3,0,0,0
090012104004008,6.4,3.5,0,0,0
090012104004002,0.9,0.5,0,0,0
090012114003004,0,0,0,0,0
090012114003000,0,0,0,0,0
090012104003001,0,0,0,0,0
090012104001007,0,0,0,0,0
090012104003000,0,0,0,0,0
090012105004012,0,0,0,0,0
090012110002006,184.2,146.6,4.5,0.8,0
090010610001003,0,0,0,0,0
090010601002015,26.6,11,0.4,0.1,0
090010616003012,126.2,61.5,2.3,0.7,0.1
090010605001031,35.6,17.6,0.7,0.2,0
090010606001060,52.3,25.9,1,0.3,0
090010607002002,38.1,19.9,0.5,0.1,0
090010607005008,5.4,3.1,0.1,0,0
090010615004023,0,0,0,0,0
090010611004012,15.5,8.2,0.2,0.1,0
090010603003001,7.1,4.2,0.2,0,0
090010604001004,39.3,23.2,1,0.1,0
090011003003033,0.8,0.9,0,0,0
090011003002004,0,0,0,0,0
090011002003015,0.9,0.9,0,0,0
090011002002007,17,19.4,0.5,0.1,0
090011003003036,60.3,65.6,1.3,0.5,0
090011002004006,34.3,32.6,0.6,0.3,0
090011002003016,0.9,0.9,0,0,0
090011001003014,1.8,1.7,0,0,0
090011001003001,0,0,0,0,0
090011003001025,0,0,0,0,0
090011002003009,0,0,0,0,0
090011003003007,0,0,0,0,0
090010353002017,22.1,15,0.5,0.1,0
090010353001002,40,28.4,1.1,0.4,0.1
090010351001018,26.6,16.5,0.6,0.1,0
090010430002009,18.8,11.3,0.2,0.1,0
090010446003013,73.4,25.9,1.2,0.5,0
090010443004009,5.3,2.4,0.1,0,0
090010443004008,18.7,8.3,0.2,0.1,0
090010443004012,0.4,0.2,0,0,0
090010443004014,12,5.3,0.1,0.1,0
090010443003000,0,0,0,0,0
090010444001004,0,0,0,0,0
090010425001001,2.6,1.8,0.1,0,0
090010429001008,2.4,1.4,0,0,0
090010429001010,0,0,0,0,0
090010429002011,25.5,15.3,0.3,0.1,0
090010429002003,10.1,6.1,0.1,0,0
090010429002009,1.9,1.2,0,0,0
090010429002013,6.3,3.8,0.1,0,0
090010430003012,8.2,4.9,0.1,0,0
090010430001022,22.2,13.3,0.3,0.1,0
090010429001000,37.6,22.5,0.4,0.2,0
090011103013025,0,0,0,0,0
090011103013013,0,0,0,0,0
090011103013017,0,0,0,0,0
090011102021005,83.3,79,1.5,0.6,0.1
090011102012014,10.9,10.3,0.2,0.1,0
090011101001024,11.9,11.2,0.2,0.1,0
090011101001041,13.5,12.8,0.2,0.1,0
090011102012008,9.2,8.7,0.2,0.1,0
090011102011021,15.1,16.3,0.5,0.1,0
090011102012007,10.5,10,0.2,0.1,0
090011102011002,11.7,12.6,0.4,0.1,0
090011102011014,10.5,11.3,0.3,0.1,0
090011102021018,2.3,2.2,0,0,0
090011102011007,5.5,6,0.2,0,0
090011102023011,11.6,12,0.1,0.1,0
090011102022012,5.2,5.4,0.1,0,0
090010812004008,44,38.2,0.4,0.4,0
090010813001021,0,0,0,0,0
090010811003017,13.3,11.5,0.1,0.1,0
090010811003021,14.1,12.2,0.1,0.1,0
090010811003023,7.3,6.3,0.1,0.1,0
090010812003014,15.4,13.4,0.2,0.2,0
090010811001016,6.8,5.3,0.1,0.1,0
090010811002002,39.3,27.5,0.5,0.4,0
090010813001005,4,3.1,0,0,0
090010813001014,11.2,8,0.1,0,0
090010812004010,13.7,11.9,0.1,0.1,0
090010812004011,69.7,60.5,0.7,0.7,0
090010812004000,10.4,8.3,0.2,0.1,0
090010812003016,46.2,40.1,0.5,0.5,0
090010812003003,20.9,18.2,0.2,0.2,0
090010812003024,6.4,5.6,0.1,0.1,0
090010812003000,16.5,13.1,0.4,0.1,0
090010503002024,14,4.5,0.3,0.1,0
090010506003001,24,7.7,0.3,0,0
090010501003010,39.2,15.2,0.5,0.1,0
090010504002008,3.2,1.2,0,0,0
090010504002031,103.1,31.7,2,0.3,0
090010506001016,89,28.6,1.1,0.2,0
090010504002051,11.3,3.5,0.2,0,0
090010504002050,0,0,0,0,0
090010504002003,1.4,0.4,0,0,0
090010504002010,3.5,1.1,0.1,0,0
090010504001032,0,0,0,0,0
090010504002041,14.1,4.3,0.3,0,0
090010504002035,12,3.7,0.2,0,0
090010505003023,36.7,11.3,0.7,0.1,0
090010501001032,7.2,2.3,0.1,0,0
090010501001033,6.5,2.1,0.1,0,0
090010725003003,20.6,7.3,0.1,0.2,0
090010725003002,18,6.4,0.1,0.2,0
090010725003010,12.1,4.3,0.1,0.1,0
090010722001001,9.1,3.2,0,0.1,0
090010737001003,10.3,2,0.2,0.1,0
090010743001003,22.1,4.3,0.5,0.1,0
090010733001003,16.8,3.9,0,0,0
090010721001019,19.8,6,0.1,0.1,0
090010721001003,119.8,42.6,0.6,1,0.1
090010722002010,4.1,1.5,0,0,0
090010722001011,13.5,4.8,0.1,0.1,0
090010743002000,0,0,0,0,0
090010743003000,35.8,4.1,0.1,0.1,0
090010744001006,14.1,1.6,0,0,0
090010744001005,28.5,3.3,0.1,0.1,0
090010721001025,18.4,5.5,0.1,0.1,0
090010721003001,19.8,6,0.1,0.1,0
090010721003006,4.1,1.2,0,0,0
090010710001048,0,0,0,0,0
090010702002004,16,3.2,0.1,0.1,0
090010703001050,5.8,1.2,0,0,0
090010730001015,0,0,0,0,0
090010704001023,0,0,0,0,0
090010743006002,0,0,0,0,0
090011052001014,1.6,1.2,0,0,0
090011052002021,89.1,69.9,1.5,0.6,0.1
090011051001023,8.3,6.5,0.1,0.1,0
090011051001044,13.5,10.6,0.2,0.1,0
090011051001035,52.8,41.4,0.9,0.4,0.1
090011051001043,58.5,45.9,1,0.4,0.1
090011051002009,0,0,0,0,0
090011051002005,0,0,0,0,0
090010602002013,113.4,46.9,1.8,0.6,0
090010610001008,29.6,15.6,0.3,0.3,0
090010615003024,25.7,12.5,0.5,0.1,0
090010615003028,10.1,4.9,0.2,0.1,0
090010615001003,26.3,14.8,0.3,0.2,0
090010103003005,28.2,16.1,0.5,0.1,0
090010108002016,0,0,0,0,0
