GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSDBLU,G16USSRCAR,G16USSLLIO,G16USSGRUS,G16USSOWRI
090010904001042,11.7,12.6,0.6,0.3,0.1,14,10.5,0.2,0.2,0
090010906001036,0,0,0,0,0,0,0,0,0,0
090010907002007,20.6,22.9,1.2,0.5,0.3,24.4,19.9,0.4,0.3,0
090010902004008,24.4,26.3,1.3,0.4,0.1,28.6,22.4,0.3,0.3,0
090010701003010,7,3.3,0.2,0.3,0,7.5,2.6,0.1,0.2,0
090010701003005,55.8,26.8,2,2,0.3,59.7,21.1,1.1,1.8,0
090010701003009,25.1,12,0.9,0.9,0.1,26.8,9.5,0.5,0.8,0
090010701002008,19,9.1,0.7,0.7,0.1,20.4,7.2,0.4,0.6,0
090010701002006,10.1,4.9,0.4,0.4,0,10.9,3.8,0.2,0.3,0
090010701002009,31.4,15,1.1,1.2,0.2,33.6,11.9,0.6,1,0
090010701002016,8.9,4.3,0.3,0.3,0,9.5,3.4,0.2,0.3,0
090010702002011,0,0,0,0,0,0,0,0,0,0
090010702001007,28,3.8,0.2,0.3,0,26.6,3.2,0.1,0.2,0
090010702003001,27.1,3.7,0.2,0.3,0,25.7,3.1,0.1,0.2,0
090010704001026,0,0,0,0,0,0,0,0,0,0
090010704001020,0,0,0,0,0,0,0,0,0,0
090010704001060,0,0,0,0,0,0,0,0,0,0
090010726004022,4.4,1.9,0.1,0.1,0,4.7,1.3,0.1,0.1,0
090010729001005,0,0,0,0,0,0,0,0,0,0
090010731001002,11,3.2,0.1,0.3,0,11.4,2.1,0.1,0.2,0
090010731002000,32.8,9.5,0.4,0.8,0,33.7,6.1,0.3,0.6,0
090012102003019,20.5,11,0.8,0.4,0,28.1,8.7,0.3,0.5,0
090012104003002,0,0,0,0,0,0,0,0,0,0
090012114003023,122.9,113,6,3.2,0,137.2,95.7,2.6,3,0
090012104001020,0,0,0,0,0,0,0,0,0,0
090012108001010,0,0,0,0,0,0,0,0,0,0
090012101001003,22.7,7.7,1.1,0.4,0,22.1,5.3,0.3,0.2,0
090012112003013,10.4,7.6,0.4,0.2,0,11.6,5.9,0.2,0.1,0
090012110001015,4.7,5.4,0.2,0.2,0,5.6,4.5,0.1,0.1,0
090012108003020,9.6,6.5,0.5,0.2,0,4.7,5.5,0.2,0.2,0
090012108001021,1.3,0.9,0.1,0,0,0.7,0.8,0,0,0
090012108003028,0,0,0,0,0,0,0,0,0,0
090012105003010,398.7,330.4,16.4,12.6,0,426,301,5.9,8,0
090012105003035,0,0,0,0,0,0,0,0,0,0
090012109001006,14.5,13.9,0.9,0.4,0,17,12.3,0.3,0.2,0
090012109001003,8.7,8.3,0.6,0.2,0,10.1,7.3,0.2,0.1,0
090010604003014,0,0,0,0,0,0,0,0,0,0
090010606002010,5.4,3.6,0.3,0.1,0,5.2,4.1,0.1,0.1,0
090010607005000,71.5,54,3.8,1.2,0.2,75.9,51.4,1.2,0.7,0
090010604001015,15.8,11.8,1.3,0.3,0.1,14.4,14.5,0.2,0.2,0
090010601001004,0,0,0,0,0,0,0,0,0,0
090010601002001,0.5,0.3,0,0,0,0.5,0.3,0,0,0
090010602003002,13.1,10.2,0.7,0.2,0,14.5,9.1,0.2,0.1,0
090010610001014,48.3,37.4,2.5,0.9,0.1,53.4,33.4,0.7,0.4,0
090010613002013,0,0,0,0,0,0,0,0,0,0
090010613002002,6.4,4,0.3,0.2,0,7,3.2,0.1,0.2,0
090010613002009,69.7,43.7,3.2,2.3,0.2,76.4,34.5,1.4,2,0
090010605001018,0,0,0,0,0,0,0,0,0,0
090010608002002,0,0,0,0,0,0,0,0,0,0
090010607002047,0,0,0,0,0,0,0,0,0,0
090010607003017,11.8,8.7,0.7,0.2,0,11.9,8.9,0.2,0.2,0
090010615002016,0,0,0,0,0,0,0,0,0,0
090010616001014,0,0,0,0,0,0,0,0,0,0
090011003002002,22.7,34,2,0.4,0.1,28.5,27.8,0.8,0.5,0
090011003001020,0,0,0,0,0,0,0,0,0,0
090011003002014,7.9,11.8,0.7,0.2,0,9.9,9.6,0.3,0.2,0
090011001002011,1.7,2,0.1,0,0,2,1.7,0,0,0
090011001002007,0,0,0,0,0,0,0,0,0,0
090011001003008,31.6,35.9,2.2,0.7,0.3,38.8,29.5,0.7,0.6,0
090011001001007,11.9,13.8,0.9,0.2,0.1,14,11.9,0.3,0.2,0
090011003001061,23.8,27.6,1.8,0.5,0.1,28.1,23.8,0.5,0.5,0
090011001002023,0,0,0,0,0,0,0,0,0,0
090011001003000,48.1,54.7,3.3,1.1,0.4,59.1,45,1.1,0.8,0
090010427001018,31.1,20.6,1.4,0.5,0.1,33.5,16.8,0.7,0.5,0
090010427002003,0,0,0,0,0,0,0,0,0,0
090010430001006,0,0,0,0,0,0,0,0,0,0
090010430003003,31.9,22.4,1.4,0.9,0,34.7,19,0.5,0.6,0
090010430002003,56.9,39.9,2.5,1.7,0.1,61.8,33.9,0.8,1,0
090010430002007,18.5,13,0.8,0.5,0,20.1,11,0.3,0.3,0
090010430002000,0,0,0,0,0,0,0,0,0,0
090010427002020,90.7,60.3,4,1.6,0.2,97.8,48.9,2.2,1.6,0
090010428004016,44.3,20.3,1.6,1,0,46.4,16.4,0.6,0.8,0
090010425001011,14.5,9.6,0.6,0.3,0,15.6,7.8,0.3,0.2,0
090010434003016,35.5,16.3,1.3,0.8,0,37.2,13.1,0.5,0.6,0
090010428002004,8.9,4.1,0.3,0.2,0,9.3,3.3,0.1,0.2,0
090010428001008,22,10.1,0.8,0.5,0,23,8.1,0.3,0.4,0
090010426002005,29.1,23.7,1.7,0.6,0.1,31.7,20.4,0.7,0.6,0
090010434001004,43.2,19.8,1.5,0.9,0,45.2,16,0.5,0.8,0
090011106004026,9.6,17.7,0.8,0.3,0,13.7,13.7,0.1,0.2,0
090011106004019,4.5,8.4,0.4,0.2,0,6.5,6.5,0.1,0.1,0
090011106003014,4.8,8.8,0.4,0.2,0,6.9,6.8,0.1,0.1,0
090011106002014,5.8,10.7,0.5,0.2,0,8.3,8.3,0.1,0.1,0
090011106003017,3.5,6.5,0.3,0.1,0,5,5,0.1,0.1,0
090011106003027,13.6,25.1,1.1,0.5,0.1,19.5,19.4,0.2,0.3,0
090011103021005,38.7,70,2.4,1.2,0.2,53.8,54.2,0.8,0.6,0
090011104001021,4.6,8.3,0.3,0.1,0,6.4,6.4,0.1,0.1,0
090011105001001,9.6,17.7,0.8,0.3,0,13.7,13.7,0.1,0.2,0
090011103021008,0,0,0,0,0,0,0,0,0,0
090011104001025,0,0,0,0,0,0,0,0,0,0
090011103021022,4.3,7.8,0.3,0.1,0,6,6.1,0.1,0.1,0
090011103022013,63.3,84.6,3.4,1.5,0,82.3,64.2,1.2,0.9,0
090011105004006,7.6,14,0.6,0.3,0,10.8,10.8,0.1,0.1,0
090011102021021,0.8,1.1,0,0,0,1.1,0.9,0,0,0
090010806002019,28.5,28.5,1.7,0.8,0.6,36.8,20.6,0.4,0.7,0
090010805001001,39.3,39.4,2.3,1.2,0.9,50.8,28.5,0.6,0.9,0
090010805001045,22.9,23,1.4,0.7,0.5,29.6,16.6,0.3,0.5,0
090010809003019,19.8,14.8,1.2,0.5,0,23,10.6,0.6,0.1,0
090010805001044,9.3,9.3,0.6,0.3,0.2,12,6.7,0.1,0.2,0
090010805001027,11.1,11.2,0.7,0.3,0.2,14.4,8.1,0.2,0.3,0
090010811003003,0,0,0,0,0,0,0,0,0,0
090010811003013,19.6,20.6,1,0.9,0,25.5,14.4,0.3,0.7,0
090010810001002,16.3,17.2,0.8,0.7,0,21.3,12,0.3,0.6,0
090010810002004,0,0,0,0,0,0,0,0,0,0
090010812003027,10.3,10.8,0.7,0.3,0.1,12.7,0.6,7.8,0.3,0.3
090010813003005,16.8,17.7,0.9,0.4,0,21.2,13.3,0.4,0.2,0
090010812001008,0,0,0,0,0,0,0,0,0,0
090010808005001,22.6,21.9,1.2,0.7,0,28.6,15.8,0.4,0.4,0
090010504001024,19.1,9.6,0.8,0.3,0,17.9,11.1,0.1,0.3,0
090010505001010,43.4,17.3,2.2,0.7,0,40.3,21.5,0.4,0.5,0
090010504001009,71.5,35.9,3.1,1.1,0.1,66.8,41.3,0.4,1,0
090010503002015,243.1,90.2,13.5,2.6,0.2,225.3,117.7,3.8,2.5,0
090010503003016,146.3,54.3,8.2,1.5,0.1,135.6,70.9,2.3,1.5,0
090010503001021,71.5,27.4,2.7,0.9,0.2,67.7,32.5,0.7,0.5,0
090010503004015,0,0,0,0,0,0,0,0,0,0
090010704001002,0,0,0,0,0,0,0,0,0,0
090010743005007,0,0,0,0,0,0,0,0,0,0
090010743005005,0,0,0,0,0,0,0,0,0,0
090010743004010,0,0,0,0,0,0,0,0,0,0
090010743004005,25.9,1.4,0.2,0.2,0,24.6,0.8,0.1,0.1,0
090010743006006,34,3.9,0.3,0.5,0,32,2.8,0.2,0.4,0
090010743005000,41.5,2.3,0.3,0.3,0,39.4,1.3,0.2,0.2,0
090010743003003,43.7,2.4,0.3,0.3,0,41.5,1.4,0.2,0.2,0
090010726005002,6.9,3.1,0.1,0.1,0,7.5,2.1,0.1,0.1,0
090010726003008,112.2,49.9,2.1,2,0,120.7,33.2,1.4,1.7,0
090010725004001,15.7,7,0.3,0.3,0,16.9,4.6,0.2,0.2,0
090010725004005,1,0.5,0,0,0,1.1,0.3,0,0,0
090010725004016,6.5,2.2,0.1,0.1,0,6.8,1.6,0.1,0.1,0
090010725003008,0.8,0.3,0,0,0,0.9,0.2,0,0,0
090010725003006,4.8,1.7,0.1,0.1,0,5,1.2,0,0.1,0
090010725003014,25.2,8.7,0.5,0.5,0,26.1,6.2,0.2,0.3,0
090010725001008,17,5.9,0.3,0.3,0,17.6,4.2,0.2,0.2,0
090010722001002,23.8,8.2,0.4,0.5,0,24.7,5.9,0.2,0.3,0
090010737002001,6.5,0.7,0.1,0.1,0,6.1,0.5,0,0.1,0
090010737002007,12,1.4,0.1,0.2,0,11.3,1,0.1,0.1,0
090010725002003,27.8,9.6,0.5,0.5,0,28.8,6.9,0.3,0.4,0
090010301001015,12.7,11.7,1.8,0.1,0.1,8.9,17.8,0.2,0.1,0
090010301002017,1.7,1.6,0.2,0,0,1.2,2.4,0,0,0
090010302002002,35.1,32.4,5,0.4,0.4,24.6,49.2,0.5,0.3,0
090010302002003,2.5,2.3,0.4,0,0,1.8,3.6,0,0,0
090010301001047,6.3,5.9,0.9,0.1,0.1,4.4,8.9,0.1,0.1,0
090010301002024,4.2,2.9,0.4,0.1,0,3.7,3.4,0.1,0.1,0
090010301001056,0,0,0,0,0,0,0,0,0,0
090010305001020,22.2,15.3,1.9,0.4,0,19.5,18.1,0.5,0.4,0
090010305001017,45.9,31.6,4,0.8,0,40.2,37.3,0.9,0.8,0
090010304002017,9,6.6,0.7,0.1,0.1,7.6,8.7,0.1,0.1,0
090010304001025,43.7,34.3,5.1,0.8,0,34.4,46.8,0.7,0.3,0
090010304001045,0,0,0,0,0,0,0,0,0,0
090010304001043,12.1,9.5,1.4,0.2,0,9.5,13,0.2,0.1,0
090010304001048,5.6,4.4,0.7,0.1,0,4.4,6,0.1,0,0
090010302003012,9.1,7.6,0.8,0.1,0.1,8,9.3,0.2,0.1,0
090010302002020,6.2,5.2,0.5,0.1,0.1,5.5,6.3,0.1,0.1,0
090010302001036,0,0,0,0,0,0,0,0,0,0
090010111002000,29.9,16.9,2.3,0.6,0.2,28.2,21.8,0.4,0.4,0
090010111002011,50.6,28,3.2,0.5,0.4,42.6,40.7,0.3,0.3,0
090010111002018,0,0,0,0,0,0,0,0,0,0
090010111003023,10.2,5.7,0.6,0.1,0.1,8.6,8.2,0.1,0.1,0
090010109001002,41.4,32.8,2.4,0.9,0,42.2,32.2,0.6,0.8,0
090010109001005,11.7,9.2,0.7,0.2,0,11.9,9.1,0.2,0.2,0
090010109001016,20.1,15.9,1.2,0.4,0,20.5,15.7,0.3,0.4,0
090010109001015,13.3,10.5,0.8,0.3,0,13.5,10.3,0.2,0.3,0
090010109002001,0.4,0.3,0,0,0,0.4,0.3,0,0,0
090010110001020,23.7,13,1.2,0.9,0,23.7,15.1,0.1,0.3,0
090010110001013,20.1,11,1,0.7,0,20.1,12.8,0.1,0.2,0
090010101014046,32.8,29.1,2.3,0.7,0,30,34.5,0.4,0.7,0
090010103001001,84.1,52.5,6.4,1,0.7,76.9,68.1,1.6,1,0
090010101021018,0,0,0,0,0,0,0,0,0,0
090010353001015,1.4,1.1,0.1,0,0,1.2,1.4,0,0,0
090010353001031,0,0,0,0,0,0,0,0,0,0
090010354002016,0,0,0,0,0,0,0,0,0,0
090010354001007,0.8,0.6,0.1,0,0,0.7,0.8,0,0,0
090012203001019,0.6,0.9,0,0,0,0.7,0.7,0,0,0
090012203001004,6.7,9.4,0.4,0.2,0,7.8,8.2,0.2,0.2,0
090012203001011,7,9.9,0.5,0.2,0,8.2,8.5,0.2,0.2,0
090012203001013,6.7,9.4,0.4,0.2,0,7.8,8.2,0.2,0.2,0
090012202001021,0,0,0,0,0,0,0,0,0,0
090012203001002,0,0,0,0,0,0,0,0,0,0
090012203002019,0,0,0,0,0,0,0,0,0,0
090012203004011,3.7,5.1,0.2,0.1,0,4.3,4.5,0.1,0.1,0
090012202004008,6.7,9.4,0.4,0.2,0,7.8,8.2,0.2,0.2,0
090012203004019,1.8,2.6,0.1,0.1,0,2.1,2.2,0.1,0.1,0
090012202001027,0,0,0,0,0,0,0,0,0,0
090012201003004,6.5,9.1,0.5,0.1,0,7.5,7.8,0.2,0.1,0
090012202001004,0,0,0,0,0,0,0,0,0,0
090012201001001,20.5,28.7,1.3,0.7,0,23.8,24.9,0.6,0.6,0
090012201002025,3.5,4.9,0.2,0.1,0,4.1,4.3,0.1,0.1,0
090012201002008,7.3,10.3,0.5,0.2,0,8.5,8.9,0.2,0.1,0
090010431003019,0,0,0,0,0,0,0,0,0,0
090010432002007,30.2,19.9,1.3,0.8,0.1,32.3,17.4,0.4,0.4,0
090010440001002,0,0,0,0,0,0,0,0,0,0
090010441001020,0.6,0.1,0,0,0,0.6,0.1,0,0,0
090010444001024,9.9,1.7,0.2,0.2,0,9.3,1.4,0.1,0.1,0
090010439003004,1,0.4,0.1,0,0,0.9,0.5,0,0,0
090010439003001,9.6,4.4,0.6,0.1,0,9.1,5.1,0.1,0.1,0
090010446002007,21.1,9.6,1.3,0.2,0,20.1,11.2,0.2,0.2,0
090010446003010,0.5,0.2,0,0,0,0.5,0.3,0,0,0
090010446001032,9.6,4.4,0.6,0.1,0,9.1,5.1,0.1,0.1,0
090010446001034,17.7,8.1,1.1,0.2,0,16.9,9.4,0.2,0.2,0
090010445002014,40.2,18.3,2.5,0.4,0.1,38.4,21.4,0.4,0.4,0
090010445002008,0.5,0.2,0,0,0,0.5,0.3,0,0,0
090010444002010,43.9,7.5,0.9,0.7,0,41.5,6.4,0.6,0.6,0
090010446001059,6.7,3,0.4,0.1,0,6.4,3.6,0.1,0.1,0
090010431001023,0,0,0,0,0,0,0,0,0,0
090010443001006,0,0,0,0,0,0,0,0,0,0
090010431002024,0,0,0,0,0,0,0,0,0,0
090010431001010,2.7,1.8,0.1,0.1,0,2.9,1.6,0,0,0
090010428003002,30.3,24.7,1.8,0.6,0.1,33.1,21.2,0.8,0.6,0
090011102011028,0,0,0,0,0,0,0,0,0,0
090011101001030,0,0,0,0,0,0,0,0,0,0
090011103011004,7.7,9.1,0.5,0.3,0,10,6.6,0.2,0.2,0
090011102012009,7.2,8.5,0.5,0.3,0,9.4,6.2,0.2,0.1,0
090011102012019,5.2,6.2,0.3,0.2,0,6.8,4.5,0.2,0.1,0
090011102012018,9.5,11.2,0.6,0.4,0,12.3,8.1,0.3,0.2,0
090011102022016,7.3,9.8,0.4,0.2,0,9.5,7.4,0.1,0.1,0
090011102011004,3.4,4.2,0.2,0.1,0,4.7,2.9,0.1,0.1,0
090011102011012,8.4,10.2,0.6,0.3,0,11.3,7.1,0.2,0.3,0
090011102022017,0,0,0,0,0,0,0,0,0,0
090011103022020,12.4,16.5,0.7,0.3,0,16.1,12.6,0.2,0.2,0
090011105003016,8.8,16.3,0.7,0.3,0,12.6,12.6,0.1,0.2,0
090011105001010,5.8,10.7,0.5,0.2,0,8.3,8.3,0.1,0.1,0
090011106003023,1.8,3.3,0.1,0.1,0,2.5,2.5,0,0,0
090010807002008,0,0,0,0,0,0,0,0,0,0
090010807001030,27.2,19.6,1.3,0.9,0,34.1,13.4,0.2,0.4,0
090010813001006,0,0,0,0,0,0,0,0,0,0
090010804002001,37.4,7,0.5,0.7,0,37.9,4.4,0.2,0.6,0
090010806001019,11,8,0.5,0.4,0,13.8,5.4,0.1,0.2,0
090010806001010,29.1,29.2,1.7,0.9,0.6,37.6,21.1,0.4,0.7,0
090010806002004,9.9,9.9,0.6,0.3,0.2,12.8,7.2,0.1,0.2,0
090010806002001,13.4,8.2,0.9,0.3,0,15.3,6.1,0.3,0.3,0
090010804003031,11.2,2.1,0.2,0.2,0,11.4,1.3,0.1,0.2,0
090010806001026,63.8,39,4.1,1.3,0,73.2,29.1,1.3,1.5,0
090010804003029,3.3,0.6,0,0.1,0,3.3,0.4,0,0.1,0
090010804003002,13.1,2.4,0.2,0.3,0,13.3,1.5,0.1,0.2,0
090010813004011,0,0,0,0,0,0,0,0,0,0
090010811001006,4.2,5,0.2,0.1,0,5.8,3.5,0.1,0.1,0
090010812003006,17.3,20.3,0.8,0.5,0.1,23.8,14.3,0.2,0.3,0
090010501001036,0,0,0,0,0,0,0,0,0,0
090010506003029,0,0,0,0,0,0,0,0,0,0
090010502002025,0,0,0,0,0,0,0,0,0,0
090010502002002,9.2,3.3,0.4,0,0,8.6,4.1,0.1,0.1,0
090010454002018,22.4,13.9,1.4,0.4,0.1,21.5,16.3,0.4,0.2,0
090010454002019,2,1.2,0.1,0,0,1.9,1.5,0,0,0
090010451011017,4.4,2.8,0.3,0.1,0,4.1,3.3,0.1,0.1,0
090010451012007,1.9,1.2,0.1,0,0,1.8,1.5,0,0,0
090010451011018,61.7,38.2,3.9,1.2,0.3,59.2,45,1,0.5,0
090010451012009,10.2,6.5,0.8,0.2,0,9.5,7.8,0.2,0.1,0
090010453001009,107.4,66.6,6.9,2.1,0.4,103,78.4,1.7,0.9,0
090010223003003,0,0,0,0,0,0,0,0,0,0
090010223003011,7.8,2.1,0.1,0.1,0,7.6,1.9,0.1,0.1,0
090010223003021,25.3,6.6,0.5,0.4,0,24.5,6.2,0.3,0.3,0
090010223003024,38.3,10,0.7,0.6,0,37,9.4,0.5,0.5,0
090010223003013,20.8,5.5,0.4,0.3,0,20.1,5.1,0.3,0.3,0
090010223001019,65.7,17.2,1.2,1,0,63.6,16.1,0.9,0.9,0
090010223001020,29.8,7.8,0.5,0.4,0,28.9,7.3,0.4,0.4,0
090010207002006,1.7,0.9,0.1,0,0,1.5,0.7,0,0,0
090010209002000,83.2,43.8,3.8,1.8,0.3,71.7,34.5,1.8,1.8,0
090010209002003,90.5,47.7,4.1,1.9,0.3,78,37.6,2,2,0
090010209001006,43,22.6,1.9,0.9,0.1,37,17.8,0.9,0.9,0
090010209002009,12.2,6.4,0.6,0.3,0,10.5,5.1,0.3,0.3,0
090010211001005,28.8,18.1,1.2,0.6,0,31.7,13.5,0.5,0.6,0
090010218021017,0,0,0,0,0,0,0,0,0,0
090010211001012,5.2,2.8,0.2,0.1,0,4.5,2.2,0.1,0.1,0
090010223002011,36.1,9.5,0.7,0.5,0,35,8.9,0.5,0.5,0
090010224002023,0,0,0,0,0,0,0,0,0,0
090010213003011,2.7,0.4,0,0,0,1.1,0.4,0,0,0
090010201002004,0,0,0,0,0,0,0,0,0,0
090010201001001,170.2,51.5,5.7,2.6,0.5,162.2,54.9,3.1,2.8,0
090010906001016,51.4,57.2,3,1.2,0.7,61.1,49.8,0.9,0.7,0
090010904002006,7.4,8.3,0.4,0.2,0.1,8.8,7.2,0.1,0.1,0
090010904003013,18.9,20.3,1,0.5,0.2,22.6,16.9,0.4,0.2,0
090010904001035,13.8,14.8,0.7,0.3,0.1,16.4,12.3,0.3,0.2,0
090010906001041,12.1,13.4,0.7,0.3,0.2,14.3,11.7,0.2,0.2,0
090010905001013,42.1,47.5,2,1,0.3,48.6,41,0.3,0.9,0
090010904001015,5.4,4.6,0.3,0.2,0,6.3,3.8,0.1,0.1,0
090010904001047,0,0,0,0,0,0,0,0,0,0
090010904001011,18.9,20.3,1,0.5,0.2,22.6,16.9,0.4,0.2,0
090010904003034,0,0,0,0,0,0,0,0,0,0
090010904001046,0,0,0,0,0,0,0,0,0,0
090010906002019,14.9,12.6,0.8,0.5,0.1,17.5,10.4,0.3,0.3,0
090010903004017,3.1,3.3,0.2,0.1,0,3.7,2.8,0.1,0,0
090010903003002,35.4,38.1,1.8,0.9,0.4,42.3,31.7,0.7,0.5,0
090012003024027,34.2,38.1,2.8,1.2,0.3,35.4,38.6,0.5,0.7,0
090012003024006,0.7,0.7,0.1,0,0,0.7,0.7,0,0,0
090012003024022,0,0,0,0,0,0,0,0,0,0
090012003023018,1,1.1,0.1,0,0,1,1.1,0,0,0
090012003024000,17.9,19.9,1.5,0.6,0.1,18.5,20.2,0.2,0.4,0
090012003024030,0,0,0,0,0,0,0,0,0,0
090012003011003,11.3,11.7,0.7,0.2,0.1,12.3,11,0.2,0.1,0
090012001001001,0,0,0,0,0,0,0,0,0,0
090012003021012,0,0,0,0,0,0,0,0,0,0
090012001002008,16,13.3,1,0.5,0,16.1,13.4,0.3,0.4,0
090010726004013,17.2,7.7,0.3,0.3,0,18.6,5.1,0.2,0.3,0
090010726001007,17.5,7.8,0.3,0.3,0,18.8,5.2,0.2,0.3,0
090010726001011,10.5,4.7,0.2,0.2,0,11.4,3.1,0.1,0.2,0
090010726002000,53,23.6,1,1,0,57,15.7,0.7,0.8,0
090012110003003,32.8,31.3,2.1,0.9,0,38.4,27.6,0.6,0.4,0
090012110003009,13.6,13,0.9,0.4,0,15.9,11.5,0.2,0.2,0
090012101001001,0,0,0,0,0,0,0,0,0,0
090012107012006,18.7,12.6,0.9,0.4,0,9.1,10.7,0.4,0.3,0
090012107011003,12.7,5.7,0.4,0.2,0,11.8,4.5,0.2,0.3,0
090012107012008,46.3,20.8,1.4,0.8,0,43,16.3,0.6,1.2,0
090012101001005,4.8,1.6,0.2,0.1,0,4.7,1.1,0.1,0,0
090012101001006,6.4,2.2,0.3,0.1,0,6.3,1.5,0.1,0.1,0
090012101001023,0,0,0,0,0,0,0,0,0,0
090012112003002,0,0,0,0,0,0,0,0,0,0
090012103001019,23.2,17,1,0.4,0,25.8,13.2,0.4,0.3,0
090012101001016,58.7,26.1,1.9,1.3,0.5,56.6,5.8,1.5,1,0
090012101002002,0,0,0,0,0,0,0,0,0,0
090012101002001,0,0,0,0,0,0,0,0,0,0
090012101002015,28.5,12.7,0.9,0.6,0.2,27.5,2.8,0.7,0.5,0
090012101003001,45.1,20,1.4,1,0.4,43.5,4.5,1.2,0.8,0
090012101002014,62.1,33.3,2.5,1.3,0,85.2,26.5,1,1.5,0
090012102003009,38.4,20.6,1.5,0.8,0,52.7,16.4,0.6,0.9,0
090012106001003,3.1,1.1,0.1,0.1,0,3,0.9,0.1,0.1,0
090010603002001,0.6,0.5,0,0,0,0.7,0.5,0,0,0
090010603002013,19,14.4,1,0.3,0,20.2,13.7,0.3,0.2,0
090010603002015,11.6,8.8,0.6,0.2,0,12.3,8.3,0.2,0.1,0
090010602004004,25.4,19.7,1.3,0.5,0,28.1,17.6,0.4,0.2,0
090010602004008,4.2,3.2,0.2,0.1,0,4.4,3,0.1,0,0
090010610003016,29.3,22.1,1.5,0.5,0.1,31.1,21.1,0.5,0.3,0
090010609001008,1,0.8,0.1,0,0,1,0.8,0,0,0
090010608001005,14.5,9.5,0.6,0.3,0.1,14.2,9.4,0.3,0.1,0
090010609002010,6.7,4.4,0.3,0.1,0,6.5,4.3,0.1,0.1,0
090010601001017,4.2,2.1,0.2,0.1,0,4.3,2.1,0.1,0,0
090010601002012,9.9,5,0.5,0.2,0,10.3,5,0.1,0.1,0
090010611001003,21.9,11.1,1.1,0.4,0.1,22.7,11.1,0.3,0.2,0
090010611002009,24.5,12.4,1.3,0.5,0.1,25.4,12.4,0.3,0.3,0
090010611002007,27.1,13.7,1.4,0.5,0.1,28.1,13.7,0.4,0.3,0
090010611001001,17.7,9,0.9,0.3,0.1,18.4,9,0.2,0.2,0
090010611001002,21.4,10.8,1.1,0.4,0.1,22.2,10.8,0.3,0.2,0
090010607005002,9.7,7.3,0.5,0.2,0,10.3,6.9,0.2,0.1,0
090010607005006,19.9,15.4,1,0.4,0,22,13.8,0.3,0.2,0
090010111004023,0,0,0,0,0,0,0,0,0,0
090010101023054,0,0,0,0,0,0,0,0,0,0
090010101013015,1.4,1.2,0.1,0,0,1.3,1.5,0,0,0
090010101014012,40.5,35.9,2.9,0.9,0,37.1,42.6,0.4,0.8,0
090010101022025,24.1,21.9,2.2,0.2,0.2,22.3,25.8,0.4,0.3,0
090010101014030,0.7,0.6,0,0,0,0.6,0.7,0,0,0
090010101022007,0,0,0,0,0,0,0,0,0,0
090010102021004,6.7,5.2,0.4,0.1,0,6.7,5.3,0.1,0.1,0
090010101022039,2.2,1.5,0.2,0,0,1.8,2.2,0,0,0
090010104002007,0,0,0,0,0,0,0,0,0,0
090010102024010,0,0,0,0,0,0,0,0,0,0
090010102024008,0,0,0,0,0,0,0,0,0,0
090010112001068,0,0,0,0,0,0,0,0,0,0
090010112001032,0.8,0.6,0.1,0,0,0.8,0.7,0,0,0
090010111004000,57.2,32.2,4.3,1.1,0.3,53.9,41.7,0.7,0.8,0
090010111002001,0,0,0,0,0,0,0,0,0,0
090010110002022,0,0,0,0,0,0,0,0,0,0
090012303002005,46.3,43.1,3,1.3,0.3,49.9,39.9,0.9,0.9,0
090012302002016,29.9,27.8,2,0.9,0.2,32.2,25.8,0.6,0.6,0
090012302002029,0,0,0,0,0,0,0,0,0,0
090012305022044,0.7,0.7,0,0,0,0.8,0.6,0,0,0
090012304001009,36.9,34.2,2.7,1,0.2,41.3,31.1,0.8,0.5,0
090012301001025,0,0,0,0,0,0,0,0,0,0
090012305011025,63.8,61.7,4.3,1.7,0.6,73,53.8,1.6,1,0
090012301003019,0,0,0,0,0,0,0,0,0,0
090012301001058,0,0,0,0,0,0,0,0,0,0
090012456001011,10.3,7.4,0.6,0.2,0.1,10,8.1,0.2,0.1,0
090012452001015,0.9,0.7,0.1,0,0,0.9,0.7,0,0,0
090012456001021,0.9,0.7,0.1,0,0,0.9,0.7,0,0,0
090012456003016,62.1,45,3.7,1,0.5,60.5,48.8,0.9,0.6,0
090012452001003,22.9,16.6,1.4,0.4,0.2,22.3,18,0.3,0.2,0
090012454002017,25.1,17.4,1.8,0.5,0.1,23.7,19.9,0.5,0.3,0
090012451002012,0,0,0,0,0,0,0,0,0,0
090012451002007,8.4,6.1,0.5,0.1,0.1,8.2,6.6,0.1,0.1,0
090012451001003,9.3,6.8,0.6,0.2,0.1,9.1,7.3,0.1,0.1,0
090012452001022,0,0,0,0,0,0,0,0,0,0
090012452001007,30.8,22.3,1.8,0.5,0.2,30,24.2,0.5,0.3,0
090012452001029,11.7,8.5,0.7,0.2,0.1,11.4,9.2,0.2,0.1,0
090010203002027,1.4,0.8,0.1,0,0,1.4,0.8,0,0,0
090010203002038,35.9,21.5,1.7,0.7,0,37,20.8,0.5,0.3,0
090010223003012,28,7.4,0.5,0.4,0,27.1,6.9,0.4,0.4,0
090010203001020,29.7,25.9,1.4,0.5,0.1,32.1,22.8,0.4,0.5,0
090010203003017,0,0,0,0,0,0,0,0,0,0
