GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREILAR,G20PREIPIE,G20PREOWRI,G20DELDNOR,G20DELLHYN,G20DELGSTR,G20DELSMUS,G20DELIFRA,G20DELIKRU,G20DELILOW,G20DELICHE,G20DELOWRI,G20COUDWHI,G20COURPIC,G20COULBIS,G20COUGWIL,G20COUIHEN,G20COUIORA,G20COUILAZ,G20COUIGOO,G20COUIBAT,G20COUIPAL,G20COUIGAR,G20COUILEW,G20COUIJAY,G20COUIBAR,G20COUIHOW,G20COUIMER,G20COUIHE2,G20COUIPAD,G20COUIGUR,G20COUISCR,G20COUISIL,G20COUICRI,G20COUIMUR,G20COUIROG,G20COUOWRI,G20USSDSTR,G20USSRWEI,G20USSGORY,G20USSOWRI,G20HALDOWO,G20HALGROB,G20HALISYE,G20HALOWRI
110010016003012,13.6,0.6,0,0.1,0,0,0.1,12.4,0.2,0.2,0.2,0.3,0.1,0.2,0.1,0.1,7.4,0.4,0.1,0.3,3,3.7,2.3,4.4,0.5,0.6,0.3,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0,0,0.1,11.3,0.6,1,0.2,10.5,1.2,0.6,0.2
110010004002029,184.5,29.7,1.7,0.3,0,0.9,3.1,153.9,13.4,1.4,2,12,9.1,2.6,1.1,2.3,60.3,34.6,7.7,6,52.8,12.9,33.4,84.5,5.4,13.4,4.6,2.9,5.7,3.1,1.1,3.4,1.1,3.1,1.1,2,0.3,1.1,1.4,0.6,2.6,136.8,44.5,9.4,1.4,121.9,9.7,30.8,3.4
110010103001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010102001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010046002014,52.7,1.6,0.4,0.3,0.2,0.2,0.3,46.7,1.3,1.1,1.4,1.2,0.4,0.7,0.6,0.3,22.6,1.8,0.8,1.8,14.6,9.7,12.2,10.2,3.5,2.1,1.5,1.5,0.8,1,0.7,1,0.8,1.5,0.6,0.4,0.5,0.3,0.2,0.2,0.3,42.9,2.6,5.9,0.4,40,6.1,3.4,0.5
110010046002017,3.6,0.2,0,0,0,0,0,3.1,0.1,0.1,0.1,0.1,0,0,0,0,1,0.2,0.1,0.1,0.5,0.4,0.4,0.3,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1.8,0.2,0.2,0,1.7,0.2,0.2,0
110010046002020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010047012001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010047021021,7.2,0.4,0.1,0,0,0,0,6.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0,2,0.3,0.1,0.2,1,0.7,0.7,0.7,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0,0,0,3.5,0.4,0.4,0,3.4,0.3,0.3,0.1
110010106002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010106002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010059001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010059001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010059001038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021008,2,0.4,0,0,0,0,0.1,1.7,0.3,0,0,0.1,0.1,0.1,0,0,0.8,0.4,0.1,0.1,0.7,0.1,0.6,0.4,0.1,0.1,0,0,0.4,0,0,0.1,0,0,0,0,0,0,0,0,0,1.4,0.5,0.2,0,1.3,0.1,0.3,0.1
110010106002039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010082002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010102002041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010087012000,28.1,1.1,0.2,0.1,0.1,0,0.3,24.8,0.7,0.5,0.9,0.7,0.4,0.3,0.2,0.2,12.2,1.1,0.6,0.8,7.3,5.9,6.2,4.7,2.1,1.1,0.9,0.8,0.3,0.6,0.6,0.4,0.5,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.1,23,1.7,3.4,0.3,22.4,2.6,1.8,0.3
110010062021179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010111003034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096011046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010075031013,30.7,1.3,0.1,0.2,0.3,0.3,0.3,28.7,0.4,0.3,0.5,0.7,0.2,0.5,0.5,0.2,14.6,0.7,0.2,0.8,4.8,11.3,1.8,4.5,3,0.3,0.8,0.5,0.2,0.5,1,0.3,0.3,0.1,0.4,0.4,0.5,0.1,0.4,0.3,0.2,25.6,1.2,3.5,0.3,25.2,3.7,1.1,0.3
110010075031014,47.7,2,0.1,0.4,0.4,0.4,0.5,44.6,0.6,0.4,0.8,1.1,0.2,0.9,0.8,0.2,22.6,1.1,0.2,1.2,7.4,17.5,2.8,7.1,4.6,0.4,1.3,0.7,0.3,0.8,1.6,0.4,0.4,0.2,0.6,0.6,0.7,0.2,0.6,0.5,0.4,39.8,1.8,5.5,0.4,39.2,5.8,1.7,0.5
110010076014006,30.8,1.1,0.1,0.2,0.2,0,0.3,28.4,0.4,0.5,0.6,0.8,0.1,0.5,0.5,0,14.5,0.8,0.3,0.8,3.8,12.9,1.6,4.1,2.3,0.4,0.6,0.7,0,0.6,0.8,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.2,0.1,0.2,25.7,1.4,2.9,0.2,24.9,2.9,1.6,0.1
110010076014005,28.2,1,0.1,0.2,0.2,0,0.2,25.9,0.4,0.4,0.5,0.7,0.1,0.5,0.4,0,13.2,0.7,0.3,0.7,3.5,11.8,1.5,3.8,2.1,0.4,0.5,0.6,0,0.6,0.7,0.4,0.5,0.1,0.8,0.4,0.5,0.1,0.2,0.1,0.2,23.5,1.3,2.7,0.2,22.8,2.7,1.5,0.1
110010076014003,38,1.4,0.2,0.2,0.2,0.1,0.3,35,0.5,0.6,0.7,1,0.2,0.7,0.6,0.1,17.9,1,0.4,0.9,4.7,15.9,2,5.1,2.8,0.5,0.7,0.9,0,0.8,1,0.6,0.7,0.1,1.1,0.6,0.6,0.2,0.3,0.2,0.3,31.7,1.7,3.6,0.2,30.8,3.6,2,0.2
110010076053005,102.5,3.1,0.3,0.6,0.1,0.6,0.9,96.1,0.6,0.7,1.3,2.5,0.5,1.3,0.8,0.5,49.1,2.2,0.4,2,12.5,42,4.1,10.4,7.6,1.1,2.5,1.6,0.4,1.3,3,1.1,1.7,0.8,2.3,1.3,1.3,0.2,0.9,1.1,0.9,84.8,3.8,8.3,1.1,79.7,11.7,4.3,0.9
110010075041004,539.9,22.1,1.5,4.3,4.6,4.6,5.6,504.8,6.6,4.8,8.9,12.2,2.8,9.7,9.4,2.8,256.1,13,2.8,13.7,83.6,198.4,32,80,52.6,5.1,14.5,8.4,3,8.9,18.3,4.6,5.1,2.3,7.1,6.6,8.1,1.8,6.4,6.1,4.3,450.5,20.6,62.2,4.8,443.6,65.6,18.8,6.1
110010089031000,37.4,1.2,0.2,0.2,0.1,0.1,0.2,34,0.6,0.6,1,0.6,0.3,0.6,0.2,0.2,15.3,0.9,0.4,1.3,7.5,12.2,3.8,4.8,2.1,1.4,1.3,0.9,0.4,1,0.9,0.5,3.7,0.3,0.4,0.3,0.3,0.3,0.4,0.1,0.2,31.4,1.4,3.9,0.3,29.6,3.4,1.9,0.3
110010089041001,129.8,6.1,0.3,1.2,0.8,0.7,1.3,119.6,2.5,2.1,4.1,3.1,0.5,2.4,1.2,0.5,58.5,4.5,1.9,2.5,25.6,41.6,10.4,16.2,8,2.6,2.6,3.4,1,2.9,4.7,1,11.3,1,2.4,1.2,1.9,0.8,1.6,0.3,0.9,109.3,6.6,14.8,1.2,105.7,12.6,6.9,1.5
110010089032001,94.4,2.9,0.6,0.4,0.3,0.3,0.4,85.9,1.5,1.5,2.5,1.4,0.7,1.6,0.5,0.4,38.5,2.3,1,3.2,18.8,30.8,9.5,12.1,5.2,3.4,3.2,2.3,1.1,2.5,2.2,1.3,9.3,0.7,1,0.8,0.7,0.8,1.1,0.4,0.6,79.2,3.6,9.8,0.7,74.8,8.6,4.9,0.7
110010103001009,282.4,11.6,0.7,1.5,0.3,0.2,1.7,256.8,4.9,4.3,3.5,6.8,2.5,3.7,2.1,3,154,7.6,2.3,5.9,62.9,76.5,46.9,91.3,11,11.9,5.5,5.5,1.8,2.8,2.7,1.8,3.8,1.7,4.1,2,1.2,1.2,0.8,0.6,2.8,233.8,12.7,20.7,3.1,218.7,24.2,12.5,3.2
110010018031012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010018031011,24.2,1.3,0,0.1,0.1,0.1,0.1,22.5,0.2,0.2,0.5,0.3,0.2,0.5,0.1,0.1,12.1,0.8,0.2,0.7,4.3,7.7,3.3,4.1,1.2,1,0.9,0.9,0.1,0.4,0.4,0.2,0.3,0.2,0.7,0.3,0.2,0.2,0.1,0.1,0.1,20.4,1.2,2.1,0.2,19.8,1.9,1.2,0.2
110010018041002,183.7,10,0.1,0.7,0.7,0.7,1.1,170.7,1.9,1.3,3.5,2.4,1.6,3.6,1.1,0.5,91.9,6.1,1.5,5,32.9,58.4,24.7,31.2,9,7.4,6.9,6.8,0.8,2.9,2.8,1.2,2.4,1.3,5.6,2.1,1.5,1.2,0.5,0.9,1.1,154.6,9,15.8,1.2,150.4,14.1,9.2,1.3
110010018031005,173.7,9.4,0.1,0.6,0.6,0.6,1,161.4,1.8,1.3,3.3,2.3,1.5,3.4,1,0.5,86.8,5.8,1.4,4.8,31.1,55.2,23.3,29.5,8.5,7,6.5,6.4,0.8,2.8,2.6,1.1,2.3,1.3,5.3,2,1.4,1.1,0.5,0.9,1,146.2,8.5,14.9,1.1,142.2,13.3,8.7,1.3
110010018041006,81.5,4.4,0.1,0.3,0.3,0.3,0.5,75.7,0.8,0.6,1.5,1.1,0.7,1.6,0.5,0.2,40.8,2.7,0.6,2.2,14.6,25.9,11,13.8,4,3.3,3.1,3,0.4,1.3,1.2,0.5,1.1,0.6,2.5,0.9,0.6,0.5,0.2,0.4,0.5,68.6,4,7,0.5,66.7,6.2,4.1,0.6
110010029002006,51,2.5,0.1,0.6,0.1,0.1,0.3,44.2,0.9,1.2,2,1.5,0.5,1.2,0.4,0.1,23.5,2,0.7,2,12.9,7.1,15.8,6.2,3.6,3.9,2.4,1.5,0.5,1.2,0.6,1.4,0.5,0.6,0.2,0.4,0.3,0.8,0.3,0.2,0.3,41.3,2.6,6.6,0.4,40.5,4.5,3.2,0.5
110010025022003,0.7,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0.3,0,0,0,0.2,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0,0.5,0.1,0,0
110010030002001,251.6,9.3,0.7,2.1,1.1,0.7,1.7,217.2,5.5,7.4,7.7,5.6,2.9,5,1.6,1.1,96.7,7.3,2.7,9.3,78.1,25.2,86.9,41.8,16.8,24.6,11.5,6.2,3.6,4.4,2.3,5.5,1.5,2.7,0.8,2.1,0.9,3.7,0.9,1.7,1.1,188.9,11.9,37.9,2.6,185,25.8,14.3,2.9
110010037002002,352.1,17.3,1.9,2.9,1.2,0.6,2,312.8,7.6,6.7,11.3,7.1,4.8,6.8,3.6,1.6,153.2,14.1,4.9,14,91.2,50.7,92.5,54,25,25.3,15.7,8.6,5.4,8.9,4.5,7.1,2.6,4.2,1.8,3.5,2.4,4.9,1.6,2.3,1.3,285.7,19.9,46.1,2.6,280.8,31.8,24.3,2.3
110010030001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010036003000,87.1,4.3,0.5,0.7,0.3,0.1,0.5,77.4,1.9,1.7,2.8,1.8,1.2,1.7,0.9,0.4,37.9,3.5,1.2,3.5,22.6,12.5,22.9,13.3,6.2,6.3,3.9,2.1,1.3,2.2,1.1,1.8,0.6,1,0.5,0.9,0.6,1.2,0.4,0.6,0.3,70.7,4.9,11.4,0.6,69.5,7.9,6,0.6
110010038002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010042012000,8.6,0.4,0.1,0,0,0,0.1,7.4,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0,3.6,0.5,0.2,0.4,2.8,0.6,2.7,1.5,0.5,0.6,0.3,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0,0,0,0.2,0,0,0.1,6.7,0.7,1,0.1,6.5,0.6,0.7,0.1
110010053014001,58.6,3.4,0.5,0.1,0.1,0.1,0.8,50.6,2.1,1.2,1.1,1.5,1.4,0.8,0.3,0.4,24.9,4,1.3,2.4,20.1,2.9,16.5,12.5,3.4,3.4,1.4,1.1,0.7,1.3,0.4,1.5,0.6,1,0.2,0.3,0.3,0.6,0.1,0.4,0.2,45,4.9,5.3,0.7,43.7,3.6,5,0.9
110010052012001,88.4,5.7,0.9,0.4,0.1,0.1,0.5,76.5,4.2,1.6,1.1,1.5,1.5,1.3,0.7,0.8,35.5,7,2.5,2.6,30.2,5.8,20.1,22.8,3.9,4.6,2.2,1.3,1.9,1.6,0.5,1.3,0.9,2.5,0.2,0.4,0.3,0.4,0.5,0.5,0.5,69.1,8.4,6.6,0.9,66.1,5.3,7.4,1.7
110010053014004,136.3,7.9,1.1,0.3,0.3,0.1,1.9,117.8,4.9,2.9,2.6,3.4,3.3,1.9,0.7,0.8,57.9,9.3,2.9,5.6,46.7,6.7,38.3,29.1,7.9,7.9,3.2,2.5,1.6,2.9,0.9,3.5,1.3,2.4,0.4,0.7,0.7,1.4,0.3,1,0.4,104.8,11.4,12.4,1.7,101.6,8.4,11.7,2
110010037003003,230.7,10.1,1.2,1.1,0.4,0.1,1.8,199.2,7.2,4.6,7.1,5.7,3.5,3.6,2.1,1.1,101.1,10.5,3.8,8.1,66.7,28.3,59.8,36.2,16.8,13.7,7.2,6.4,3.2,6.2,3.1,5.2,3.1,3,1.3,2.1,1.4,3.4,1.2,1.9,1.3,186.6,13.5,24.8,3.2,180.8,18.1,15.8,3.5
110010105002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010110001002,273,17.6,2.5,1.9,0.5,0.6,2.2,242.9,10.5,6.3,4.9,5.7,5.6,4,2.8,1.5,122.6,17.7,4,10.8,73,54.2,51.9,49.3,15,13,8.2,6.8,10.9,4.4,3.9,5.3,4.3,3.5,1.9,2.6,2.1,2.1,1.7,1.9,1.7,217.9,22.5,30,2.4,206,27.5,19.9,4
110010062021209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010102002044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010110002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010065002008,0.8,0.2,0,0,0,0,0,0.7,0.1,0,0,0,0,0,0,0,0.3,0.2,0,0,0.3,0,0.2,0.2,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.1,0,0.5,0.1,0.1,0
110010049022007,289.1,28.3,2.5,0.8,0.4,0.2,4.5,247,16.8,5.6,5,6.8,7,5.8,2.7,2.7,132.5,30.1,10.7,9.8,87.6,18.5,58.3,64.3,16.7,13.4,6,4.9,5.7,5.7,2.3,5.2,3.1,11.4,0.9,2.8,1.1,1.4,1.8,1.1,3.1,230.2,38.1,21.2,3.2,227.2,15.7,28,6
110010105001001,398.5,25.5,3.8,3.8,0.2,0,4.4,345.6,12.6,10.9,12.2,10.6,6.6,7.3,3.5,3.5,181.5,23.3,6.6,16.4,101.6,66.9,86.1,72.9,28.4,18.2,11.7,10.6,9.7,9.7,7.7,7.8,4.4,5.5,4,6.6,2.4,5.1,2.4,2,4.4,324.1,32.3,44.9,4.6,309.1,36.1,32.8,7.1
110010072001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010072002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010064002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010110002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010064002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010064002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010064002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010105002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011135,10.1,0.7,0.1,0,0,0,0.1,9.2,0.3,0.1,0.2,0.3,0.2,0.2,0.2,0.1,4.7,0.6,0.2,0.3,1.3,3.5,0.3,1.9,1,0.2,0.3,0.2,0,0.2,0.4,0.1,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,8.6,0.8,0.9,0.1,8.3,1.1,0.6,0.1
110010089042005,35.9,1.7,0.1,0.3,0.2,0.2,0.4,33.1,0.7,0.6,1.1,0.9,0.1,0.7,0.3,0.1,16.2,1.3,0.5,0.7,7.1,11.5,2.9,4.5,2.2,0.7,0.7,0.9,0.3,0.8,1.3,0.3,3.1,0.3,0.7,0.3,0.5,0.2,0.4,0.1,0.2,30.2,1.8,4.1,0.3,29.3,3.5,1.9,0.4
110010079031008,20.5,1.4,0.1,0.3,0,0.1,0.3,18.4,0.6,0.5,0.5,0.4,0.3,0.4,0.2,0.2,10.2,1,0.2,1,4.4,5.3,3.1,2.8,1.1,0.6,0.3,0.6,0.4,0.2,0.6,0.3,0.6,0.1,0.4,0.3,0.2,0.1,0.1,0.1,0.3,15.8,1.6,2.3,0.2,15.5,2.2,1.3,0.6
110010079031010,12.3,0.8,0,0.2,0,0,0.2,11,0.3,0.3,0.3,0.3,0.2,0.3,0.1,0.1,6.1,0.6,0.1,0.6,2.6,3.2,1.9,1.7,0.7,0.4,0.2,0.3,0.3,0.1,0.4,0.2,0.4,0.1,0.3,0.2,0.1,0,0,0.1,0.2,9.5,1,1.4,0.1,9.3,1.3,0.8,0.3
110010079031016,27.1,1.9,0.1,0.4,0.1,0.1,0.4,24.2,0.7,0.6,0.7,0.6,0.4,0.6,0.3,0.3,13.4,1.3,0.3,1.3,5.8,7.1,4.1,3.6,1.5,0.9,0.4,0.7,0.6,0.2,0.9,0.3,0.8,0.2,0.6,0.4,0.2,0.1,0.1,0.1,0.4,20.9,2.1,3.1,0.3,20.5,3,1.7,0.7
110010080021001,46.9,2.6,0.4,0.1,0,0,0.9,41.4,1.9,0.9,0.7,1.3,0.8,0.6,0.3,0.7,18.3,3.1,1.1,1.4,17.5,5.3,13,8.2,3.3,1.9,0.7,0.7,5.2,0.7,0.5,0.9,0.6,0.6,0.3,0.4,0.2,0.2,0.3,0.2,0.5,36.6,4,4.5,0.9,34.2,3,4.2,1.3
110010068041004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010068041017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010068041020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010072002063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076041006,28.5,1,0.1,0.1,0.1,0.2,0.2,26.8,0.2,0.4,0.4,0.5,0.2,0.3,0.2,0.1,14.3,0.5,0.2,0.6,3.8,11.2,1.6,3.5,1.7,0.2,0.8,0.7,0.1,0.2,1.1,0.2,0.6,0.1,0.8,0.3,0.6,0.1,0.2,0.2,0.3,23.8,0.9,2.8,0.3,23,3,1.3,0.2
110010104002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010104002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010036001001,338.1,14.8,1.7,1.6,0.7,0.1,2.6,292,10.6,6.8,10.5,8.4,5.1,5.2,3,1.6,148.2,15.4,5.6,11.9,97.8,41.4,87.7,53.1,24.6,20.1,10.6,9.4,4.7,9,4.6,7.6,4.6,4.4,2,3.1,2.1,5,1.7,2.7,2,273.4,19.7,36.3,4.7,264.9,26.5,23.1,5.1
