GEOID,G18DELDNOR,G18DELRRIM,G18DELLMAJ,G18DELGSTR,G18DELICHE,G18DELOWRI,G18MAYDBOW,G18MAYLMOU,G18MAYGWIL,G18MAYICAN,G18MAYOWRI,G18ATGDRAC,G18ATGLHEN,G18ATGOWRI,G18CHADMEN,G18CHALBIS,G18CHAOWRI,G18COUDBON,G18COURCHI,G18COUGSCH,G18COUIREE,G18COUISIL,G18COUILEW,G18COUOWRI,G18HALDGAR,G18HALOWRI,G18USSDBRO,G18USSGORY,G18USSOWRI
110010071001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010026002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010072001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010105002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010047021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010088042009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010025012006,69.4,1.7,1.1,4,2.1,0.5,60.6,1.7,8,4.1,3.6,73.4,3.8,0.3,68.9,5.6,2.5,53.3,2.9,9.7,18.8,35.8,2.8,0.9,67.6,1.7,60.2,13.2,1
110010020021017,2.8,0.1,0,0.1,0.1,0,2.3,0,0.4,0.2,0.1,2.9,0.1,0,2.8,0.2,0.1,2.2,0.1,0.4,0.7,1.2,0.1,0.1,2.8,0.1,2.5,0.5,0
110010025023003,97.4,1.8,1.2,5.2,2.9,0.6,76.8,1.9,14.8,7.5,5.2,100.7,4.6,0.6,93.7,7.9,4.5,68.3,2.7,15.3,21.1,53.5,3.6,1.6,95.3,2.8,80.2,20.9,2.1
110010025023004,97.7,1.3,1.3,5.8,1.3,0.2,74.4,1.5,16,7.3,6.8,99.2,5.6,0.4,91.7,6.6,5.6,67.2,1.9,18.4,20.8,54.8,3.9,1.9,94.1,3.8,80.2,22.2,1.3
110010013022010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010013022011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010001004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010027023007,73.4,1.5,1.4,5.6,1.4,0.7,57.5,2.1,11.7,5.1,5.2,77.2,4.8,0.4,69.6,6.7,4.4,47.5,2.5,14.3,13.3,49.3,2.5,1.2,71.1,2.5,58.7,18.5,1.4
110010027022002,88.6,1.9,1.7,6.7,1.7,0.8,69.5,2.6,14.1,6.1,6.3,93.3,5.8,0.5,84.1,8,5.3,57.4,3.1,17.3,16,59.5,3,1.4,85.8,3,70.9,22.3,1.6
110010095011006,32.2,1.5,0.3,0.8,1,0.2,28.6,0.9,2.3,2.5,1.3,32.5,2,0.2,31.4,2.6,0.7,28.4,2,3.6,9.2,7.3,1.9,0.5,31.5,0.8,30.5,3.2,0.4
110010031001010,84.5,2,1.3,3.8,2,0.3,68.4,2.5,10,6,5.3,87.1,5.1,0.5,81.7,5.9,3.7,60.6,3.1,12.1,20.1,39.8,2.5,1.7,83.8,1.9,73.8,14.8,1.3
110010032003003,99,2.4,1.5,4.5,2.4,0.4,80.2,2.9,11.7,7.1,6.2,102,6,0.6,95.7,6.9,4.3,71,3.7,14.1,23.6,46.7,3,2,98.2,2.2,86.4,17.4,1.6
110010035001000,70.5,1.3,1.5,3.5,1.3,0.7,58.6,2.2,8.7,4.7,3.9,73.2,4.3,0.4,68.3,5.9,2.9,53.7,2.4,10.6,17.8,32.7,2.9,0.7,70.9,1.6,62.5,12.7,0.7
110010032002005,46.5,1.2,0.8,2.9,1,0.1,36.7,1.6,6.4,3.3,2.9,48.7,2.4,0.4,43.9,4.1,2.4,34.7,1.4,7.5,11.2,23,1.9,1.1,46,1.3,39.5,9.4,0.8
110010032003005,32.9,0.8,0.5,1.5,0.8,0.1,26.6,1,3.9,2.3,2.1,33.9,2,0.2,31.8,2.3,1.4,23.6,1.2,4.7,7.8,15.5,1,0.7,32.6,0.7,28.7,5.8,0.5
110010032004000,53.8,1.3,0.8,2.4,1.3,0.2,43.5,1.6,6.4,3.8,3.4,55.4,3.3,0.3,52,3.8,2.3,38.6,2,7.7,12.8,25.3,1.6,1.1,53.3,1.2,46.9,9.4,0.8
110010032004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010034002005,141.6,2.6,3,7.1,2.6,1.5,117.6,4.4,17.4,9.4,7.8,147.1,8.6,0.7,137.2,11.9,5.9,107.8,4.9,21.2,35.8,65.7,5.9,1.4,142.5,3.1,125.5,25.5,1.5
110010044001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010015001015,11.2,1.1,0.3,0.6,0.4,0.3,10.9,0.5,1.2,0.6,0.4,12.4,1,0.1,12.1,1.2,0.3,7.3,1.3,1.4,2.7,8.7,0.4,0.2,10.8,0.5,9.7,2.2,0.4
110010014011001,14.7,1.4,0.4,0.8,0.6,0.4,14.4,0.6,1.6,0.8,0.5,16.4,1.3,0.1,15.9,1.5,0.4,9.6,1.7,1.8,3.5,11.4,0.5,0.3,14.3,0.6,12.8,2.9,0.5
110010014011007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010014011019,28.9,2.8,0.8,1.6,1.1,0.7,28.3,1.2,3.2,1.5,1,32.2,2.6,0.2,31.2,3,0.7,18.9,3.4,3.5,7,22.4,1,0.5,28.1,1.2,25.3,5.7,1
110010102002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010102002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010102002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010101001012,56.5,5,2,2.9,1.9,0.6,52.9,3.1,4.9,4.6,2.2,59.9,6.9,0.4,57.2,8,1.8,43.2,6.6,9.7,12.2,30,2.8,1.3,59.4,2.2,52,11.2,1.3
110010058001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058001031,0.3,0,0,0,0,0,0.3,0,0,0,0,0.4,0,0,0.4,0,0,0.3,0,0.1,0.1,0.2,0,0,0.4,0,0.3,0.1,0
110010049022010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010049012007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010048021000,163.9,5.9,2.7,5.8,5.1,1.1,139.5,6.5,15,11.8,9,170.4,11,0.9,163.3,13.1,4.6,122.5,7.3,19.1,35.3,73.6,5.9,2.5,162.2,5,151.7,23.3,2.4
110010048011025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010048021008,1.2,0,0,0,0,0,1,0,0.1,0.1,0.1,1.2,0.1,0,1.2,0.1,0,0.9,0.1,0.1,0.3,0.5,0,0,1.2,0,1.1,0.2,0
110010047012010,599.1,40.1,10,24.1,19.8,4.3,539.9,28.8,47.6,45.4,27.8,621.1,59.7,3,598.8,66.9,13.8,484,49.1,79.5,120.1,248.4,30.1,9.8,620.1,17.3,561.5,95.2,10.3
110010058001023,97.8,8.7,3.4,5,3.2,1,91.5,5.3,8.4,8,3.8,103.6,12,0.6,99,13.8,3.2,74.7,11.4,16.7,21.1,52,4.8,2.2,102.8,3.9,90,19.4,2.3
110010008013019,3.2,0.4,0.1,0.2,0.1,0,3.2,0.2,0.3,0.3,0.1,3.5,0.4,0,3.4,0.4,0,2.2,0.5,0.4,0.8,1.9,0.1,0,3.1,0.1,2.8,0.6,0.1
110010015001034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010020012010,77.2,3,1.2,4.2,2.3,1,70.6,1.8,8,4.3,2.7,81.2,4.5,0.6,76.1,6.4,3.2,60.9,3.7,18.5,23.4,30.8,2.7,1.1,75.6,2.6,69.7,13.4,0.9
110010023021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010074072004,4.1,0.1,0.1,0.1,0.1,0,3.3,0.2,0.4,0.5,0.2,4.2,0.3,0,4.1,0.3,0,3.5,0.2,0.5,1.3,0.7,0.2,0.1,4.2,0.1,4,0.4,0
110010092011005,37.1,1.3,0.8,1.4,1,0.2,30.5,1.4,4.1,2.9,2.2,38.1,2.7,0.2,35.9,3.4,1.2,29.3,2.1,4.5,8.5,15.1,1.8,0.4,36.6,1,33.6,5.8,0.6
110010108003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010001004030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010007021000,153.8,13.1,4.7,9.5,5.3,1.4,142.3,8.8,17.6,11.3,4.6,165.2,16.6,1.1,162.4,17.3,3.7,108.8,16.1,23.6,31.3,89.2,6.8,1.5,157.3,5.7,135.6,35.5,3.5
110010005012004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010043001005,150.7,6.9,4.4,6.5,2.9,1.3,129.5,5.9,14.8,10.4,8.2,157.6,11.3,1,145.9,16.3,5.8,107,10.4,20.2,31.6,87.6,5.5,1.9,148,5.3,131.6,26.3,3.5
110010026001017,0.8,0,0,0,0,0,0.7,0,0.1,0.1,0,0.9,0,0,0.8,0.1,0,0.6,0,0.1,0.2,0.5,0,0,0.8,0,0.7,0.2,0
110010013011004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010010012024,22.8,1.9,0.7,1.6,0.7,0.3,21.3,1,2.5,1.7,0.8,24.9,2.4,0.1,24.1,2.8,0.5,13.9,2.3,3.1,5.2,17.8,0.7,0.3,21.6,1,20.4,4.6,0.5
110010011004019,28,2.2,0.6,1.5,0.7,0.4,25.4,1.1,3.4,1.6,1.3,30.3,2.2,0.3,29.3,2.5,0.7,17.1,2.5,3.4,6.7,21.2,0.9,0.4,26.4,0.9,24,5,0.7
110010010013016,19.6,1.6,0.6,1.3,0.6,0.2,18.3,0.9,2.1,1.5,0.7,21.4,2.1,0.1,20.7,2.4,0.4,12,2,2.6,4.5,15.3,0.6,0.3,18.6,0.8,17.6,3.9,0.5
110010010016015,16,1.5,0.4,0.9,0.9,0.3,14.9,0.7,1.8,1.5,0.6,17.7,1.5,0.2,17.4,1.7,0.5,9.5,1.8,2.1,4.3,12.7,0.5,0.3,15,1.1,14.3,3,0.6
110010010014016,18.5,1.7,0.4,1.1,1.1,0.3,17.2,0.8,2.1,1.7,0.6,20.6,1.7,0.2,20.2,1.9,0.6,11,2,2.4,5,14.7,0.5,0.4,17.4,1.2,16.6,3.4,0.7
110010010014022,22.5,2.1,0.5,1.3,1.3,0.4,20.9,1,2.5,2.1,0.8,25,2.1,0.2,24.5,2.3,0.7,13.4,2.5,2.9,6.1,17.9,0.7,0.4,21.1,1.5,20.2,4.2,0.9
110010010014001,16.7,1.6,0.4,1,1,0.3,15.5,0.7,1.9,1.5,0.6,18.5,1.6,0.2,18.2,1.7,0.5,9.9,1.8,2.2,4.5,13.3,0.5,0.3,15.7,1.1,15,3.1,0.6
110010010012020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010016001001,17.8,0.5,0.2,0.8,0.8,0.2,16.8,0.3,1.3,0.7,0.8,19.3,0.7,0.1,18,1.3,0.6,14.5,0.6,1.8,6.3,8.6,0.9,0.3,17.3,0.5,16,2.7,0.3
110010016001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010016004022,40.1,1,0.5,1.7,1.8,0.5,37.7,0.7,3,1.7,1.9,43.4,1.5,0.2,40.4,2.9,1.4,32.5,1.3,4,14.1,19.3,2,0.7,39,1,36,6,0.7
110010016004035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010016001019,6.7,0.2,0.1,0.3,0.3,0.1,6.3,0.1,0.5,0.3,0.3,7.2,0.3,0,6.7,0.5,0.2,5.4,0.2,0.7,2.3,3.2,0.3,0.1,6.5,0.2,6,1,0.1
110010016003009,27.3,0.7,0.3,1.2,1.3,0.4,25.7,0.5,2.1,1.1,1.3,29.5,1,0.2,27.5,2,1,22.1,0.9,2.7,9.6,13.1,1.3,0.4,26.5,0.7,24.5,4.1,0.5
110010016003002,16.7,0.4,0.2,0.7,0.8,0.2,15.7,0.3,1.3,0.7,0.8,18.1,0.6,0.1,16.8,1.2,0.6,13.5,0.5,1.7,5.9,8,0.8,0.3,16.3,0.4,15,2.5,0.3
110010016003008,40.7,1,0.5,1.8,1.9,0.5,38.3,0.7,3.1,1.7,1.9,44,1.6,0.2,41,2.9,1.4,33,1.3,4,14.3,19.5,2,0.7,39.5,1.1,36.5,6.1,0.7
110010016001015,14.5,0.4,0.2,0.6,0.7,0.2,13.6,0.3,1.1,0.6,0.7,15.7,0.6,0.1,14.6,1,0.5,11.7,0.5,1.4,5.1,7,0.7,0.2,14.1,0.4,13,2.2,0.2
110010073011016,2.5,0.1,0,0,0.1,0,2.1,0,0.2,0.2,0.1,2.6,0.1,0,2.5,0.2,0,2.2,0.1,0.3,0.8,0.4,0.1,0.1,2.6,0,2.5,0.2,0
110010018041001,7.8,0.2,0.1,0.2,0.2,0.1,6.8,0.2,0.5,0.6,0.4,8,0.3,0,7.7,0.5,0.2,6.7,0.2,0.8,2.3,2.7,0.3,0.1,7.6,0.2,7.2,1.1,0.1
110010018032000,90.3,1.9,0.7,3.5,2.5,0.5,80.8,2,7.1,5.7,3.2,91.2,4.7,0.3,89.2,6.7,1.7,80.5,3.5,10.5,21.6,27.2,3.8,1.4,90.1,1.2,85,10.7,0.4
110010029002004,38.6,1.1,0.6,2.5,1,0.2,31.8,1,5.3,3.2,1.9,40.6,2.5,0.1,37.8,3.3,1.7,28.5,1.7,6.5,7,19.6,1.4,0.5,39,1,34,7.7,0.5
110010073011142,13.4,0.3,0.1,0.2,0.3,0.1,11.2,0.2,1.2,1.2,0.6,13.7,0.6,0.1,13.2,0.9,0.1,11.8,0.5,1.5,4.3,2.2,0.6,0.3,13.5,0.2,13,1.2,0.1
110010062021021,2.8,0.2,0.1,0.1,0.1,0,2.6,0.2,0.2,0.2,0.1,2.9,0.3,0,2.8,0.4,0.1,2.1,0.3,0.5,0.6,1.5,0.1,0.1,2.9,0.1,2.6,0.6,0.1
110010102001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010104002013,0.7,0,0,0,0,0,0.6,0,0.1,0.1,0,0.7,0,0,0.7,0,0,0.6,0,0.1,0.2,0.1,0,0,0.7,0,0.7,0.1,0
110010073011042,3.7,0.1,0,0.1,0.1,0,3.1,0.1,0.3,0.3,0.2,3.8,0.2,0,3.7,0.2,0,3.3,0.1,0.4,1.2,0.6,0.2,0.1,3.7,0.1,3.6,0.3,0
110010073011044,8.8,0.2,0.1,0.1,0.2,0.1,7.4,0.1,0.8,0.8,0.4,9,0.4,0.1,8.7,0.6,0.1,7.7,0.3,1,2.8,1.4,0.4,0.2,8.9,0.1,8.5,0.8,0.1
110010098033005,68.8,0.7,0.8,1.6,1.8,0.4,57.9,1.9,4.9,5.7,3.1,69.8,2.3,0.3,68.1,3.7,0.9,60.8,1.3,7.5,22.3,8.6,2.4,1.2,68.1,1.3,66.5,5.4,0.6
110010104001017,25.7,0.6,0.3,0.4,0.7,0.2,21.5,0.4,2.2,2.3,1.1,26.2,1.1,0.2,25.3,1.7,0.2,22.6,0.9,2.9,8.2,4.2,1.1,0.6,25.9,0.4,24.8,2.3,0.2
110010104001023,12.6,0.1,0.2,0.3,0.3,0.1,10.6,0.3,0.9,1.1,0.6,12.8,0.4,0,12.5,0.7,0.2,11.1,0.2,1.4,4.1,1.6,0.4,0.2,12.4,0.2,12.2,1,0.1
110010098042002,36.3,0.3,0.3,0.7,1.1,0.3,29.3,0.9,2.6,3.5,2.5,35.9,1.5,0.2,35.8,2.1,0.5,32,0.8,3,10.8,5.8,1.1,0.6,35.7,0.6,34.6,3.1,0.2
110010098072003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009012007,5.6,1.2,0.2,0.2,0.2,0.1,6,0.4,0.4,0.5,0.1,6.1,1,0.1,6.2,0.9,0.1,3.8,1.4,0.7,1.7,3.2,0.3,0.1,5.5,0.3,5.2,1,0.2
110010076042007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010004001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010102001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010109002034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010056002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010008014010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096041012,64,0.4,1,1,2,0.3,49.2,2.1,5.9,5.3,5.3,65.6,2.2,0.1,63.2,4,0.6,56.9,1.4,6.4,20.2,13.6,2.5,0.5,64.6,1,61.9,5.4,0.5
110010096041011,48.7,0.3,0.8,0.8,1.5,0.2,37.4,1.6,4.4,4,4,49.9,1.7,0.1,48,3,0.5,43.3,1.1,4.9,15.4,10.3,1.9,0.4,49.1,0.8,47,4.1,0.4
110010075021004,60.9,0.8,0.6,1.1,1.5,0.5,49.2,1.7,4.7,6,2.4,60,2.4,0.1,60.1,3.1,0.7,53.7,1.1,4.5,15.5,7,2,1.2,60.1,0.6,59.3,4,0.3
110010077082016,10.8,0.1,0.1,0.2,0.2,0,9.1,0.2,0.7,0.9,0.3,10.6,0.4,0,10.5,0.5,0.1,9.6,0.3,1,2.6,1.2,0.3,0.2,10.6,0.1,10.5,0.7,0
110010099011007,14.2,0.3,0.1,0.3,0.5,0.2,12.4,0.2,1.1,1,0.7,14.6,0.6,0.1,13.8,1,0.4,12.4,0.5,1.2,5.3,3.4,0.8,0.3,14.2,0.3,13.6,1.1,0.2
110010076042006,8.1,0.1,0,0.2,0.2,0.1,6.9,0.1,0.5,0.6,0.5,8.4,0.2,0.1,7.9,0.5,0.2,7.2,0.3,0.8,2.7,2.3,0.5,0.1,8,0.2,7.6,0.9,0.2
110010076042023,6,0.1,0.1,0.2,0.2,0,5.1,0.1,0.5,0.5,0.3,6.1,0.3,0,5.9,0.5,0.1,5.2,0.2,0.5,1.9,1.3,0.5,0,5.9,0.1,5.7,0.6,0
110010019021017,28,0.5,0.5,1.1,0.7,0.2,23.4,0.9,3.1,2,1.3,29,1.3,0,27.9,1.8,0.5,24.1,0.8,4.2,8,9.4,1.5,0.3,28,0.7,25.5,3.9,0.3
110010021026000,6.2,0.1,0.1,0.2,0.2,0,5.1,0.2,0.7,0.6,0.3,6.4,0.3,0,6.1,0.5,0.1,5.1,0.1,0.9,1.6,2.3,0.3,0.1,6.2,0.1,5.7,1,0
110010022011000,67.8,1.8,1.3,2.5,1.5,0.3,57.9,1.8,7,5,2.6,69.1,3.7,0.4,66,5.7,1.7,54.6,2,8.4,15.1,26.9,2.7,1.1,67.9,1.8,61,10.2,1
110010021025000,42.6,0.9,0.6,1.5,1.5,0.3,35.2,1.3,4.6,3.8,2.1,44.2,1.9,0.1,41.6,3.6,1,34.7,1,5.9,10.9,15.5,2,0.5,42.9,0.8,39.1,6.9,0.3
110010022023003,2.2,0.1,0,0.1,0,0,1.9,0.1,0.2,0.1,0.1,2.2,0.1,0,2.1,0.2,0.1,1.8,0.1,0.3,0.6,0.8,0.1,0,2.2,0.1,2,0.3,0
110010022023004,58.2,1.5,1.2,2.5,1.3,0.4,50.1,1.6,5.9,3.4,2.7,59.9,3.4,0.6,56.9,4.5,1.8,47.3,2.5,8.1,14.9,21.7,2.3,0.9,58.4,1.7,54,7.6,1.1
110010022023005,55.2,1.4,1.1,2.4,1.2,0.4,47.5,1.5,5.6,3.3,2.5,56.8,3.2,0.5,54,4.2,1.7,44.9,2.3,7.7,14.1,20.6,2.2,0.9,55.3,1.6,51.2,7.2,1.1
110010020021015,13.6,0.3,0.2,0.7,0.4,0.1,11.3,0.2,1.8,0.9,0.6,14.2,0.7,0,13.5,1,0.3,10.7,0.4,2,3.6,6,0.5,0.3,13.6,0.3,12.2,2.2,0.2
110010022013007,35.3,0.9,0.7,1.5,0.8,0.3,30.4,1,3.6,2.1,1.6,36.4,2,0.3,34.6,2.7,1.1,28.8,1.5,4.9,9,13.2,1.4,0.6,35.5,1,32.8,4.6,0.7
110010022012008,55,0.7,0.8,2.9,1.4,0.5,45.9,1.6,6.2,3.6,2.7,57.2,2.6,0.2,53.3,4.4,1.7,43.6,1.6,7.4,11.8,26,1.5,0.9,55.3,1.2,49.2,8.9,0.9
110010022012009,65.7,0.8,0.9,3.5,1.7,0.5,54.8,2,7.4,4.3,3.3,68.3,3.1,0.3,63.7,5.3,2.1,52.1,2,8.9,14.1,31.1,1.8,1,66.1,1.4,58.7,10.6,1
110010022012002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010024002007,52.1,0.7,0.7,2.8,1.3,0.4,43.5,1.6,5.9,3.4,2.6,54.1,2.5,0.2,50.5,4.2,1.7,41.3,1.6,7,11.2,24.6,1.5,0.8,52.4,1.1,46.5,8.4,0.8
110010025022001,49.4,0.9,0.6,2.7,1.5,0.3,38.9,1,7.5,3.8,2.7,51,2.4,0.3,47.5,4,2.3,34.6,1.4,7.8,10.7,27.1,1.8,0.8,48.3,1.4,40.6,10.6,1.1
110010001003011,22.5,3.3,1,1.1,0.8,0.3,22.7,1.6,2.1,1.6,0.6,24,3.5,0.2,24.1,3.5,0.4,16.1,3.9,3.2,4.7,12.4,1,0.3,21.9,1.1,19.6,4.6,1
110010001004021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010001004000,14.6,2.2,0.7,0.7,0.5,0.2,14.7,1.1,1.4,1,0.4,15.5,2.3,0.2,15.6,2.2,0.3,10.4,2.6,2.1,3,8,0.7,0.2,14.2,0.7,12.7,2.9,0.6
110010001002008,26.9,4,1.2,1.3,0.9,0.3,27.2,2,2.5,1.9,0.8,28.7,4.2,0.3,28.8,4.1,0.5,19.3,4.7,3.8,5.6,14.8,1.2,0.4,26.3,1.3,23.5,5.4,1.1
110010001002003,15.5,2.3,0.7,0.7,0.5,0.2,15.7,1.1,1.5,1.1,0.4,16.5,2.4,0.2,16.6,2.4,0.3,11.1,2.7,2.2,3.2,8.6,0.7,0.2,15.1,0.8,13.5,3.1,0.7
110010001002006,24.7,3.7,1.1,1.2,0.9,0.3,24.9,1.8,2.3,1.7,0.7,26.3,3.9,0.3,26.5,3.8,0.5,17.7,4.3,3.5,5.2,13.6,1.1,0.4,24.1,1.2,21.6,5,1.1
110010001004011,4.7,0.7,0.2,0.2,0.2,0.1,4.8,0.3,0.4,0.3,0.1,5.1,0.7,0.1,5.1,0.7,0.1,3.4,0.8,0.7,1,2.6,0.2,0.1,4.6,0.2,4.1,1,0.2
110010056002008,30.8,4.2,0.8,1.3,1,0.4,29.1,2,3,2.5,1,32.8,4.1,0.2,31.8,4.4,0.6,22.1,4.7,4.2,6.1,17.8,1.6,0.6,31,1.2,26.5,7.4,0.8
110010062021232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010083021008,50.3,6.6,1.7,2.9,2.2,1.1,44.2,4.3,6.8,4.5,3.2,54.5,8,0.9,51.6,8.5,2.6,33,7.9,7.9,11.7,38,2.4,1.1,50,3.9,43.8,11.7,2.9
110010082002012,49.8,7.7,1.3,2.8,1.5,1.3,43.8,3.7,6.3,4.6,3.2,53.9,7.4,1,51.2,8.5,2.3,29.3,8.4,6.5,10.6,40,2.2,0.9,47.8,3.2,40.2,12,3
110010065001005,22.5,3.5,0.6,1.2,0.7,0.6,19.8,1.7,2.8,2.1,1.4,24.3,3.3,0.4,23.1,3.8,1,13.2,3.8,2.9,4.8,18.1,1,0.4,21.6,1.5,18.2,5.4,1.3
110010082002018,46.2,7.2,1.2,2.6,1.4,1.2,40.6,3.4,5.8,4.3,2.9,49.9,6.9,0.9,47.5,7.9,2.1,27.1,7.8,6,9.8,37.1,2,0.9,44.3,3,37.3,11.1,2.8
110010066001003,40.6,6.3,1.1,2.2,1.2,1,35.6,3,5.1,3.8,2.6,43.9,6,0.8,41.7,6.9,1.8,23.8,6.8,5.3,8.6,32.6,1.8,0.8,38.9,2.6,32.7,9.8,2.4
