GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16DELDNOR,G16DELLMOU,G16DELGSTR,G16DELOWRI,G16COUDWHI,G16COURCEL,G16COULKLO,G16COUGAIK,G16COUIGRO,G16COUICHE,G16COUOWRI,G16HALDGAR,G16HALOWRI
110010108003006,17.1,1.3,0.7,0.3,0.5,14.9,2.4,0.9,0.2,13.1,3.1,2,2.1,3.6,1.6,0.2,16.3,0.5
110010108003004,61,4.8,2.5,1,1.9,53.1,8.5,3.1,0.6,46.8,10.9,7,7.5,12.8,5.9,0.7,58.3,1.6
110010062021048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010011004000,1.3,0.1,0,0,0,1.2,0.1,0.1,0,1,0.2,0.1,0.1,0.7,0.1,0,1.1,0
110010011001016,23.4,1.7,0.4,0.3,0.6,21.5,1.8,1.5,0.4,18.7,3.5,0.9,2,12.7,1.1,0.4,19.6,0.7
110010013013000,17.1,1.1,0.4,0.3,0.5,15.7,1.5,1.1,0.4,14,2.5,1,1.9,8.5,1.3,0.3,14.7,0.8
110010052012006,176.4,8,3.7,2.2,4.4,158.8,18.1,8.3,2.1,136.5,24,12.1,16,80.7,9.8,1.8,154.1,4.3
110010107002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010107002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010107001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010050012004,87.3,4,1.9,1.1,2.2,78.6,9,4.1,1,67.5,11.9,6,7.9,40,4.9,0.9,76.3,2.1
110010050012007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010050023008,10.1,0.5,0.3,0.1,0.3,9.1,1,0.5,0.1,7.8,1.4,0.6,0.8,3.9,0.7,0.1,8.8,0.2
110010050024003,66.3,3.6,1.8,0.7,1.7,59.9,6.5,3,0.6,51.1,9.3,4.3,5.5,25.9,4.4,0.7,57.8,1.2
110010101001004,241,13.1,6.6,2.6,6.3,217.8,23.5,10.8,2.3,185.7,33.9,15.5,20,94.2,16,2.5,210.1,4.4
110010020021001,19.1,0.7,0.2,0.4,0.2,18.2,0.7,1.2,0.1,16.7,1.2,0.5,1.9,7.2,1.9,0.3,17.5,0.3
110010071001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010074011008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010095052013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009011006,18.3,2.3,0.7,0.2,1,17,2.6,1.4,0.4,13.6,5.1,1.2,1.8,7.9,1,0.3,15.2,0.9
110010009021008,6.7,0.8,0.2,0.1,0.4,6.2,1,0.5,0.1,4.9,1.9,0.5,0.6,2.9,0.4,0.1,5.5,0.3
110010003003004,7.7,1.1,0.3,0.1,0.4,7,1.3,0.6,0.1,5.4,2.5,0.6,0.7,3,0.6,0.1,6.9,0.3
110010081003009,74.9,5.8,2.7,0.9,4.7,68.3,10.4,5,2.2,57.6,15.4,5.3,8.4,44.2,4.5,1.4,66.8,4.5
110010103001017,31.8,0.9,0.3,0.9,0.4,30.2,1,2,0.2,27.2,1.5,1.1,4.3,14.2,2.8,0.5,28.7,0.6
110010080022013,68.5,3.6,1.9,0.7,2.3,63.6,5.9,3.6,1.9,55.2,9.3,4,7.5,35,5.8,1.2,62,3.7
110010080022016,69.2,3.6,1.9,0.7,2.3,64.3,6,3.7,1.9,55.7,9.4,4.1,7.5,35.3,5.8,1.2,62.7,3.8
110010008012007,19.4,2.4,0.7,0.2,1,18,2.8,1.5,0.4,14.4,5.4,1.3,1.9,8.4,1.1,0.3,16.2,0.9
110010037001001,49.1,1.3,0.8,0.9,0.9,45.2,3.3,2.2,0.3,40.6,4.3,2.8,5.6,20.6,3.4,0.4,44.6,0.9
110010002022004,21.1,2.9,0.8,0.3,1.2,19.1,3.4,1.6,0.3,14.8,6.8,1.7,1.9,8.1,1.6,0.2,18.9,0.7
110010105002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010099021002,14.8,0.3,0.1,0.2,0.2,14.6,0.3,0.3,0.1,13.5,0.4,0.5,1.2,2.6,2,0.2,13.4,0.2
110010076052003,178.3,3,1,1.1,0.8,169.1,3.8,3.5,0,149.1,3.2,4.7,11.5,21,16.8,1.7,152.9,1.2
110010010016000,21.4,2.3,0.5,0.2,0.8,19.8,2.1,1.7,0.4,17.3,4.2,0.9,1.6,13.3,1.2,0.3,18.3,0.9
110010010014004,26.4,2.8,0.6,0.3,1,24.4,2.6,2.1,0.5,21.3,5.2,1.1,1.9,16.4,1.5,0.4,22.5,1.1
110010010014017,17.9,1.9,0.4,0.2,0.7,16.6,1.8,1.4,0.4,14.5,3.5,0.7,1.3,11.1,1,0.3,15.3,0.7
110010010014008,23.9,2.5,0.6,0.3,0.9,22.1,2.4,1.9,0.5,19.3,4.7,1,1.8,14.8,1.4,0.4,20.4,1
110010010014014,2,0.2,0,0,0.1,1.8,0.2,0.2,0,1.6,0.4,0.1,0.1,1.2,0.1,0,1.7,0.1
110010011004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010016001010,36.2,1.4,0.3,0.6,0.5,34.4,1.4,2,0.4,32.9,1.9,0.7,3.6,17.6,3.2,0.6,31.7,1.1
110010016003015,2.2,0.1,0,0,0,2.1,0.1,0.1,0,2,0.1,0,0.2,1.1,0.2,0,1.9,0.1
110010016002006,24.6,1,0.2,0.4,0.3,23.4,1,1.3,0.2,22.3,1.3,0.5,2.5,12,2.1,0.4,21.6,0.7
110010016002003,30.4,1.2,0.2,0.5,0.4,28.9,1.2,1.6,0.3,27.6,1.6,0.6,3.1,14.8,2.7,0.5,26.6,0.9
110010016002012,21.7,0.9,0.2,0.3,0.3,20.6,0.9,1.2,0.2,19.7,1.2,0.4,2.2,10.6,1.9,0.3,19,0.7
110010018032003,142.1,5.2,0.7,2.1,1.1,131.6,4.4,5.4,0.5,117.8,8.7,7.5,11.2,41.8,16.3,1.5,121.5,1.5
110010018032005,205.9,7.5,1.1,3,1.6,190.8,6.3,7.8,0.8,170.8,12.6,10.9,16.2,60.7,23.7,2.2,176.2,2.1
110010018032002,46.4,1.7,0.2,0.7,0.4,43,1.4,1.8,0.2,38.5,2.8,2.5,3.6,13.7,5.3,0.5,39.7,0.5
110010018041003,6.4,0.3,0,0.1,0.1,6.1,0.2,0.3,0,5.6,0.4,0.4,0.6,2.3,0.7,0.1,5.8,0.1
110010018042002,25.4,1,0.1,0.5,0.2,24.5,0.9,1,0.1,22.4,1.4,1.4,2.3,9,2.8,0.4,23.1,0.3
110010018041007,42.1,1.5,0.2,0.6,0.3,39,1.3,1.6,0.2,34.9,2.6,2.2,3.3,12.4,4.8,0.5,36,0.4
110010030001005,342.5,7.4,5,7.8,6.2,312.8,16.2,25.7,2.3,281.6,23.3,13.8,48.9,172.8,21.2,3.4,304.9,7.5
110010037002004,507.6,16.2,7.9,7.6,6.1,471.2,24.1,29.5,1.9,419.9,39.3,25.9,67,194.5,41.8,5.1,463.7,8.4
110010030002003,179.4,5.7,2.8,2.7,2.2,166.5,8.5,10.4,0.7,148.4,13.9,9.2,23.7,68.7,14.8,1.8,163.8,3
110010038002002,364.5,13,8.2,4.8,5.4,326.2,30.7,22.2,2.6,292.3,35.5,22.8,41.5,185.1,19.7,3.8,321.6,9.2
110010062021174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058001042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010072002036,17.2,1.6,0.8,0.2,1.2,15.7,2.9,1,0.4,13.5,4.4,1.8,1.7,7.5,2.1,0.3,16.5,1
110010102002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010049022004,114.9,8,4.1,1.3,3.5,103.7,14,5.8,1.9,88.4,20.5,10.3,12.3,49.6,9.4,1.7,107.3,3.1
110010095053017,19,0.4,0.2,0.3,0.2,18.2,0.5,0.6,0.1,16.3,0.7,0.5,1.9,5.8,2.1,0.1,16.7,0.3
110010021022001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010095081002,0.8,0.1,0,0,0,0.7,0,0,0,0.7,0.1,0,0.1,0.3,0.1,0,0.7,0
110010013011007,66,4.4,1.6,1,2,60.9,5.6,4.2,1.4,54.2,9.9,3.8,7.2,33.1,4.9,1.1,57,3.2
110010111003046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010074072003,18.8,0.4,0.1,0.2,0.1,18,0.6,0.5,0.1,15.9,0.7,0.9,1.4,3.3,2.2,0.2,16.7,0.2
110010075031015,27.9,0.5,0.2,0.5,0.4,27.2,0.7,0.8,0.1,24.3,1,1.2,2.7,5.2,2.7,0.4,25.4,0.3
110010076014001,68.2,1.1,0.2,0.5,1,65.8,2.1,1.6,0.1,59.3,2.1,1.9,6.8,12.2,6.2,0.7,59.9,0.7
110010076015019,83.7,1.4,0.3,0.6,1.3,80.8,2.5,2,0.1,72.8,2.6,2.3,8.4,15,7.6,0.9,73.6,0.9
110010018043005,156.7,5.7,0.8,2.3,1.2,145.2,4.8,5.9,0.6,130,9.6,8.3,12.3,46.2,18,1.7,134.1,1.6
110010095081001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076053004,50.3,0.5,0.2,0.6,0.7,49.2,0.9,1.1,0.1,44.6,1.5,1.7,3.3,9.1,5.2,0.8,44,0.4
110010076013001,31.6,0.5,0.1,0.2,0.5,30.5,1,0.7,0.1,27.5,1,0.9,3.2,5.7,2.9,0.3,27.8,0.3
110010075041007,40.7,0.7,0.3,0.7,0.6,39.6,1,1.1,0.2,35.5,1.4,1.7,3.9,7.6,4,0.5,37,0.4
110010075041000,93,1.7,0.8,1.5,1.3,90.6,2.3,2.6,0.4,81.2,3.3,3.8,8.9,17.4,9.1,1.2,84.6,1
110010089032004,2.7,0.1,0,0.1,0,2.6,0.1,0.1,0,2.3,0.1,0.1,0.3,0.7,0.3,0,2.4,0
110010089041005,44.3,1.1,0.4,0.8,0.4,42.2,1.5,1.4,0.3,36.7,2.5,2.1,4,11.7,4.6,0.5,38.5,0.4
110010079031009,16,0.5,0.2,0.3,0.5,15.3,0.8,0.7,0.1,13.8,1.3,0.7,1.7,5.4,1.6,0.3,14.1,0.5
110010079031003,29.4,0.8,0.3,0.5,1,28.2,1.4,1.4,0.2,25.4,2.3,1.4,3.1,10,2.9,0.6,25.9,1
110010080021000,54.3,2.8,1.5,0.6,1.8,50.5,4.7,2.9,1.5,43.8,7.4,3.2,5.9,27.7,4.6,1,49.3,3
110010079031001,26.2,0.7,0.3,0.4,0.9,25.1,1.2,1.2,0.2,22.6,2.1,1.2,2.8,8.9,2.6,0.5,23,0.9
110010038001000,407.8,14.6,9.2,5.4,6.1,365,34.3,24.9,2.9,327,39.7,25.5,46.4,207.2,22.1,4.3,359.9,10.3
110010038002000,453.7,16.2,10.2,6,6.7,406,38.2,27.7,3.3,363.8,44.2,28.4,51.7,230.5,24.6,4.7,400.4,11.5
110010053014005,208.4,11.2,5.2,2.1,5,183.4,20.8,13.8,2.1,154,29.4,12.3,18.2,90.5,9.5,1.5,175.4,4.4
110010053011000,136.1,7.3,3.4,1.4,3.3,119.7,13.6,9,1.4,100.5,19.2,8,11.9,59.1,6.2,1,114.5,2.9
110010053011002,140.9,7.6,3.5,1.4,3.4,124,14,9.3,1.4,104.1,19.8,8.3,12.3,61.2,6.5,1,118.6,3
110010036003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010052012002,99.2,4.5,2.1,1.2,2.5,89.3,10.2,4.7,1.2,76.7,13.5,6.8,9,45.4,5.5,1,86.6,2.4
110010052014000,83.7,3.8,1.8,1,2.1,75.4,8.6,4,1,64.8,11.4,5.7,7.6,38.3,4.7,0.8,73.1,2
110010044002010,179.5,6.6,3.6,4,4.5,164.7,14.5,12.5,1.1,150.6,23.6,11.7,17.6,85.4,13.8,1.5,166.2,4.5
110010050011002,14.3,0.6,0.3,0.2,0.4,12.8,1.5,0.7,0.2,11,1.9,1,1.3,6.5,0.8,0.1,12.4,0.3
110010033013001,90.2,2.8,2,1.4,1.1,85.1,4.6,5.1,0.6,75,6.9,4,11.4,39.7,7.5,0.9,83.6,1.9
110010033013005,110.8,3.4,2.5,1.7,1.3,104.5,5.7,6.3,0.8,92,8.5,4.9,14,48.8,9.2,1.2,102.6,2.4
110010033011002,157.2,4.8,3.6,2.5,1.8,148.3,8.1,8.9,1.1,130.6,12.1,7,19.8,69.2,13.1,1.6,145.6,3.3
110010034002026,78.4,1.5,1.5,1.4,1.3,72.9,4.5,4.8,0.7,65.8,4.5,3.7,10,34.1,6.4,1,71.9,2
110010046002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010046001000,115.6,2.3,2.2,2,1.9,107.4,6.7,7,1,96.9,6.7,5.4,14.8,50.2,9.5,1.5,105.9,2.9
110010092032012,10.4,0.4,0.2,0.2,0.3,9.8,0.6,0.6,0.1,8.7,0.8,0.5,1.2,3.8,1,0.2,9.7,0.2
110010087012004,165,4.8,3.5,2.9,3.7,155.6,10.2,8.9,1,139.2,12.2,8.7,17.8,69.8,14.2,1.7,153.9,3.6
110010087011000,244.1,7.1,5.2,4.3,5.4,230.1,15.1,13.1,1.4,205.9,18,12.8,26.3,103.2,21,2.6,227.7,5.3
110010087012011,72.2,2.1,1.5,1.3,1.6,68.1,4.5,3.9,0.4,60.9,5.3,3.8,7.8,30.5,6.2,0.8,67.4,1.6
110010087021005,210.6,6.2,4.5,3.7,4.7,198.5,13,11.3,1.2,177.7,15.6,11.1,22.7,89.1,18.1,2.2,196.4,4.5
110010008021009,10.6,1.4,0.5,0.2,0.5,9.8,1.8,0.8,0.2,8.1,2.9,0.9,1.3,4.7,0.7,0.1,9.5,0.6
110010008022013,37.2,5,1.6,0.7,1.9,34.6,6.3,2.8,0.8,28.4,10.1,3.2,4.6,16.4,2.6,0.5,33.6,2
110010095081000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010049022008,136.4,9.4,4.8,1.5,4.1,123.1,16.6,6.9,2.3,105,24.3,12.2,14.6,58.8,11.1,2,127.4,3.7
110010058001032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010048022002,271.9,6.9,5.2,2.7,6.1,253.5,18.6,11,2,222.9,24.2,14.5,23.2,99.7,23.2,3.4,244.1,7.3
110010048011014,99.8,2.5,1.9,1,2.2,93,6.8,4,0.7,81.8,8.9,5.3,8.5,36.6,8.5,1.2,89.6,2.7
110010046002013,51.1,1,1,0.9,0.8,47.5,2.9,3.1,0.4,42.9,3,2.4,6.5,22.2,4.2,0.7,46.9,1.3
110010046002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010048022007,14.6,0.4,0.3,0.1,0.3,13.6,1,0.6,0.1,12,1.3,0.8,1.2,5.4,1.2,0.2,13.1,0.4
110010058002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010047021012,271.1,14.3,6.4,2.5,6.4,248,26.5,13.6,2.3,219.6,36.5,21.2,27.3,83,27,3.2,252.4,6.1
110010047012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010059001010,460,46.4,17.7,4.8,23.2,414.6,77,30.3,7.1,358.5,115.7,54.8,57.7,168.9,45.8,8.1,442.9,16.8
110010059001015,7.3,0.7,0.3,0.1,0.4,6.6,1.2,0.5,0.1,5.7,1.8,0.9,0.9,2.7,0.7,0.1,7,0.3
110010058001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010102002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010102002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058002013,0.4,0,0,0,0,0.3,0.1,0,0,0.3,0.1,0,0,0.1,0,0,0.4,0
110010108003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010046001002,94.5,1.9,1.8,1.7,1.6,87.9,5.4,5.7,0.8,79.3,5.5,4.4,12.1,41.1,7.8,1.2,86.7,2.4
110010046001003,93.1,1.8,1.7,1.6,1.5,86.6,5.4,5.7,0.8,78.1,5.4,4.4,11.9,40.5,7.6,1.2,85.4,2.3
110010106002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010047012000,370.8,19.5,8.8,3.4,8.7,339.1,36.2,18.6,3.2,300.3,50,29,37.3,113.4,36.9,4.4,345.1,8.3
110010047021002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010047021016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096022008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010070001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076042017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010104002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010075021000,673.1,11.5,3.7,4.1,3.2,638.3,14.2,13.3,0,562.7,11.9,17.9,43.5,79.3,63.2,6.4,577.3,4.6
110010073041010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096011011,108,1.4,0.6,1,1.1,106.3,1.6,2.3,0.3,95.6,3.5,3.5,7.4,22.8,10.8,1.1,97.2,1.3
110010008013001,126.3,15.3,3.6,1.2,5.5,116.3,16.4,9.2,1.8,93.8,30.8,8.5,12.2,55.7,11,1.3,107.3,5.2
110010070001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010071001033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010077081000,128.8,1.4,1,1.1,0.8,126.4,2.1,2.2,0.1,115.8,4.2,5.1,11.9,22.6,15,1.7,116.6,0.9
110010077033001,290.3,2.6,2,3.1,2,280.6,6.4,6.9,1.3,249.9,11.2,13.8,25.8,43.9,33.2,1.3,256.5,2
110010002024022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010002024018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010002024021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010002024002,81,11.3,3.1,1.1,4.5,73.5,13.2,6.1,1.2,56.9,26,6.4,7.3,31.3,6.2,0.8,72.8,2.8
110010002024004,155.9,21.8,6,2,8.6,141.4,25.5,11.7,2.4,109.5,50,12.3,14,60.2,12,1.5,140.2,5.3
110010010014020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009011000,8.9,1.1,0.3,0.1,0.5,8.2,1.3,0.7,0.2,6.6,2.5,0.6,0.9,3.8,0.5,0.2,7.4,0.4
110010009013026,14.2,2.9,0.6,0.2,0.9,13.6,2.5,0.9,0.4,10.3,5.4,1.1,1.3,6.4,1.2,0.2,12.3,0.9
110010009021006,16.7,2.1,0.6,0.2,0.9,15.4,2.4,1.3,0.4,12.4,4.6,1.1,1.6,7.2,0.9,0.3,13.8,0.8
110010009022036,22.8,2.9,0.9,0.2,1.2,21.1,3.3,1.8,0.5,16.9,6.3,1.5,2.2,9.9,1.2,0.4,18.9,1.1
110010008014002,30,3.8,1.1,0.3,1.6,27.8,4.3,2.3,0.7,22.3,8.3,2,2.9,13,1.6,0.5,24.9,1.4
110010008014006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010007021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010008013028,6.7,0.8,0.2,0.1,0.3,6.1,0.9,0.5,0.1,5,1.6,0.4,0.6,2.9,0.6,0.1,5.7,0.3
110010106002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010106002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010106002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010059001017,60.8,3.2,1.4,0.6,1.4,55.6,5.9,3,0.5,49.3,8.2,4.8,6.1,18.6,6.1,0.7,56.6,1.4
110010101001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010082002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010082002005,2.8,0.4,0.1,0,0.3,2.5,0.6,0.2,0.1,2,1,0.3,0.3,1.4,0.2,0.1,2.5,0.3
110010065001011,70.3,10.5,3,0.6,7.1,64,15.6,5.8,2.4,50.7,25.2,6.7,8.1,36.3,5.2,1.6,62.1,6.9
110010102002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010102001009,13.8,0.9,0.4,0.2,0.4,13,1.3,0.8,0.1,11.7,1.9,1,1.7,5.8,1.7,0.3,13,0.5
110010102002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010105002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010105002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010064002002,85.8,4.5,2.1,1.4,2,80.4,6.8,5.3,0.7,71.8,8.4,5.4,11.7,33.7,9.9,1,79.1,2.4
110010090001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010065002010,12.3,1.8,0.5,0.1,1.2,11.2,2.7,1,0.4,8.9,4.4,1.2,1.4,6.4,0.9,0.3,10.9,1.2
110010072001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010041003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076011002,70.8,1.1,0.3,0.8,0.8,69,1.4,1.9,0.2,64.7,2.6,1.9,6.2,14.3,8,1.1,63.7,0.6
110010077091028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010099011005,70.1,1.5,0.3,0.8,1.5,68.8,1.5,2.2,0.8,64.5,3.4,1.3,7.2,22.3,9.5,1,64.7,2
110010077092011,24.9,0.5,0.2,0.4,0.2,24.2,0.6,0.7,0.1,21.7,0.9,0.7,2.2,5.6,2.6,0.2,22.3,0.4
110010077092006,42.2,0.8,0.3,0.7,0.3,41.1,1,1.2,0.2,36.8,1.5,1.2,3.8,9.5,4.4,0.4,37.8,0.6
110010076013008,42.6,0.6,0.2,0.5,0.5,41.5,0.8,1.1,0.1,39,1.6,1.1,3.7,8.6,4.8,0.7,38.3,0.4
110010076013009,61.7,0.9,0.3,0.7,0.7,60,1.2,1.6,0.2,56.3,2.3,1.6,5.4,12.5,7,1,55.4,0.5
110010076012004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076012014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076041008,108.8,2.1,0.8,1.8,0.8,105.9,2.7,3.1,0.6,94.7,3.9,3.1,9.8,24.4,11.3,1,97.4,1.6
110010076043003,44.6,0.9,0.3,0.7,0.3,43.4,1.1,1.3,0.2,38.8,1.6,1.3,4,10,4.6,0.4,39.9,0.7
110010010021001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010015001032,28.7,2,0.2,0.6,0.7,26.6,1.9,2,0.5,22.4,3.8,0.9,2.2,17.9,1.4,0.3,23.3,0.9
110010009012011,20.5,4.2,0.8,0.2,1.3,19.7,3.6,1.3,0.5,14.9,7.8,1.6,1.8,9.3,1.7,0.3,17.7,1.3
110010008022001,9.6,1.3,0.4,0.2,0.5,8.9,1.6,0.7,0.2,7.3,2.6,0.8,1.2,4.2,0.7,0.1,8.6,0.5
110010007021006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010007011003,19.5,2.2,0.4,0.4,0.8,18.1,2,1.5,0.3,15.4,3.9,1.2,2.4,9.1,1.3,0.2,16.9,0.6
110010008022004,9.6,1.3,0.4,0.2,0.5,8.9,1.6,0.7,0.2,7.3,2.6,0.8,1.2,4.2,0.7,0.1,8.6,0.5
110010008021011,41.8,5.7,1.8,0.7,2.1,38.8,7,3.1,0.9,31.9,11.3,3.6,5.1,18.4,2.9,0.5,37.7,2.3
110010018042012,9.9,0.4,0.1,0.1,0.1,9.2,0.3,0.4,0,8.2,0.6,0.5,0.8,2.9,1.1,0.1,8.5,0.1
110010016002002,28.2,1.1,0.2,0.4,0.4,26.8,1.1,1.5,0.3,25.6,1.5,0.5,2.8,13.8,2.5,0.4,24.7,0.8
110010103002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010103002013,46.1,1.4,0.4,1.3,0.6,43.6,1.5,2.9,0.3,39.3,2.1,1.6,6.2,20.6,4,0.7,41.5,0.8
110010103003007,84,2.5,0.7,2.3,1.1,79.6,2.7,5.3,0.5,71.7,3.9,2.9,11.4,37.5,7.3,1.3,75.8,1.5
110010103003004,4.1,0.1,0,0.1,0.1,3.9,0.1,0.3,0,3.5,0.2,0.1,0.6,1.8,0.4,0.1,3.7,0.1
110010018042000,232.7,9.2,1.1,4.5,2.1,224.5,7.9,9.4,0.7,205.2,13.1,12.9,20.6,82.6,25.5,3.4,211.7,2.6
110010103003010,62.3,1.8,0.5,1.7,0.8,59,2,3.9,0.4,53.2,2.9,2.1,8.4,27.8,5.4,1,56.2,1.1
110010019013005,35,1.1,0.4,0.7,0.5,34.2,1.1,1.7,0.2,31.5,1.5,1.3,4.2,14.2,4,0.4,31.9,0.7
110010019013010,44.6,1.4,0.5,0.9,0.7,43.6,1.4,2.2,0.3,40.1,2,1.7,5.3,18.1,5.2,0.5,40.6,1
110010019014010,17.9,0.6,0.2,0.4,0.3,17.4,0.6,0.9,0.1,16,0.8,0.7,2.1,7.2,2.1,0.2,16.2,0.4
110010019013009,62.5,1.9,0.6,1.2,1,61,2,3.1,0.4,56.1,2.8,2.3,7.5,25.3,7.2,0.8,56.9,1.3
110010017021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010017021021,28.4,0.8,0.2,0.8,0.4,27,0.9,1.8,0.2,24.3,1.3,1,3.9,12.7,2.5,0.5,25.7,0.5
