GEOID,G18USSRMOR,G18USSDMAN,G18USSLHOL
540019657001144,0.4,0.3,0
540019657001145,0.4,0.3,0
540019657001146,0.2,0.1,0
540019657002000,6.1,3.7,0.6
540019657002001,1.5,0.9,0.2
540019657002002,0,0,0
540019657002003,0,0,0
540019657002004,0,0,0
540019657002005,0,0,0
540019657002006,0,0,0
540019657002007,0,0,0
540019657002008,0,0,0
540019657002009,0,0,0
540019657002010,0,0,0
540019657002011,0,0,0
540019657002012,0,0,0
540019657002013,10.8,6.5,1.1
540019657002014,0,0,0
540019657002015,0,0,0
540019657002016,0,0,0
540019657002017,0.6,0.3,0.1
540019657002018,0,0,0
540019657002019,0,0,0
540019657002020,7.6,4.5,0.8
540019657002021,4.7,2.8,0.5
540019657002022,2.6,1.6,0.3
540019657002023,0,0,0
540019657002024,2,1.2,0.2
540019657002025,0.6,0.3,0.1
540019657002026,0.9,0.5,0.1
540019657002027,6.1,3.7,0.6
540019657002028,0,0,0
540019657002029,0,0,0
540019657002030,0,0,0
540019657002031,1.7,1,0.2
540019657002032,0.3,0.2,0
540019657002033,0,0,0
540019657002034,1.2,0.7,0.1
540019657002035,4.1,2.4,0.4
540019657002036,3.2,1.9,0.3
540019657002037,0,0,0
540019657002038,0,0,0
540019657002039,0,0,0
540019657002040,0,0,0
540019657002041,0.6,0.3,0.1
540019657002042,0,0,0
540019657002043,8.1,4.9,0.9
540019657002044,0,0,0
540019657002045,0,0,0
540019657002046,0,0,0
540019657002047,0,0,0
540019657002048,0,0,0
540019657002049,9.3,5.6,1
540019657002050,0,0,0
540019657002051,0.3,0.2,0
540019657002052,15.7,9.4,1.6
540019657002053,0,0,0
540019657002054,0,0,0
540019657002055,0,0,0
540019657002056,10.2,6.1,1.1
540019657002057,0,0,0
540019657002058,0,0,0
540019657002059,0.3,0.2,0
540019657002060,0.6,0.3,0.1
540019657002061,0.3,0.2,0
540019657002062,0,0,0
540019657002063,3.2,1.9,0.3
540019657002064,0,0,0
540019657002065,0,0,0
540019657002066,0.6,0.3,0.1
540019657002067,0,0,0
540019657002068,0.3,0.2,0
540019657002069,5.8,3.5,0.6
540019657002070,2,1.2,0.2
540019657002071,3.8,2.3,0.4
540019657002072,0.6,0.3,0.1
540019657002073,0,0,0
540019657002074,0,0,0
540019657002075,0,0,0
540019657002076,0,0,0
540019657002077,0.9,0.5,0.1
540019657002078,0,0,0
540019657002079,0,0,0
540019657002080,0,0,0
540019657002081,0,0,0
540019657002082,8.4,5.1,0.9
540019657002083,0,0,0
540019657002084,0,0,0
540019657002085,0,0,0
540019657002086,7.8,7.3,0.9
540019657002087,0,0,0
540019657002088,0,0,0
540019657002089,0,0,0
540019657002090,0,0,0
540019657002091,0,0,0
540019657002092,6.7,4,0.7
540019657002093,0.3,0.2,0
540019657002094,0.6,0.3,0.1
540019657002095,0.9,0.5,0.1
540019657002096,2.3,1.4,0.2
540019657002097,1.3,1.2,0.2
540019657002098,1,1,0.1
540019657002099,0.5,0.5,0.1
540019657002100,6.5,6.1,0.8
540019657002101,0,0,0
540019657002102,1.6,1.5,0.2
540019657002103,0,0,0
540019657002104,0,0,0
540019657002105,0.5,0.5,0.1
540019657002106,0,0,0
540019657002107,0,0,0
540019657002108,1.6,1.5,0.2
540019657002109,0.5,0.5,0.1
540019657002110,4.1,3.9,0.5
540019657002111,0.6,0.3,0.1
540019657002112,0,0,0
540019657002113,0,0,0
540019657002114,0,0,0
540019657002115,0,0,0
540019657002116,0.5,0.5,0.1
540019657002117,0.8,0.7,0.1
540019657002118,0,0,0
540019657002119,0.5,0.5,0.1
540019657002120,0,0,0
540019657002121,1.3,1.2,0.2
540019657002122,0,0,0
540019657002123,2.6,2.4,0.3
540019657002124,0,0,0
540019657002125,0,0,0
540019657002126,0,0,0
540019657002127,21.5,20.1,2.5
540019657002128,0.5,0.5,0.1
540019657002129,0,0,0
540019657002130,0,0,0
540019657002131,0,0,0
540019657002132,0,0,0
540019657002133,0,0,0
540019657002134,1.5,0.9,0.2
540019657002135,0.8,0.7,0.1
540019657002136,2.6,2.4,0.3
540019657002137,4.7,4.4,0.6
540019657002138,0.5,0.5,0.1
540019657002139,7,6.5,0.8
540019657002140,0,0,0
540019657002141,1.6,1.5,0.2
540019657002142,0,0,0
540019657002143,0.3,0.2,0
540019657002144,0,0,0
540019657002145,0,0,0
540019657002146,0,0,0
540019657002147,0,0,0
540019657002148,4.4,2.6,0.5
540019657002149,0,0,0
540019657002150,0.5,0.5,0.1
540019657002151,0,0,0
540019657002152,0.6,0.3,0.1
540019657003000,0,0,0
540019657003001,5.4,5.1,0.6
540019657003002,1,1,0.1
540019657003003,0,0,0
540019657003004,1.3,1.2,0.2
540019657003005,0,0,0
540019657003006,0,0,0
540019657003007,1,1,0.1
540019657003008,0,0,0
540019657003009,0.8,0.7,0.1
540019657003010,0,0,0
540019657003011,6.5,6.1,0.8
540019657003012,0,0,0
540019657003013,0,0,0
540019657003014,0,0,0
540019657003015,0,0,0
540019657003016,1.3,1.2,0.2
540019657003017,12.4,11.6,1.5
540019657003018,0,0,0
540019657003019,1,1,0.1
540019657003020,9.7,7.7,0.7
540019657003021,0,0,0
540019657003022,0,0,0
540019657003023,0,0,0
540019657003024,0,0,0
540019657003025,0,0,0
540019657003026,0.4,0.3,0
540019657003027,0.8,0.6,0.1
540019657003028,0,0,0
540019657003029,0,0,0
540019657003030,0,0,0
540019657003031,0.2,0.2,0
540019657003032,0,0,0
540019657003033,0.2,0.2,0
540019657003034,0,0,0
540019657003035,0,0,0
540019657003036,0.4,0.3,0
540019657003037,0.6,0.5,0
540019657003038,0,0,0
540019657003039,0.6,0.5,0
540019657003040,6,4.7,0.4
540019657003041,0.2,0.2,0
540019657003042,0.4,0.3,0
540019657003043,0.4,0.3,0
540019657003044,3.6,3.4,0.4
540019657003045,0,0,0
540019657003046,2.6,2,0.2
540019657003047,4.9,4.6,0.6
540019657003048,0,0,0
540019657003049,0,0,0
540019657003050,0.8,0.7,0.1
540019657003051,0.4,0.3,0
540019657003052,0,0,0
540019657003053,0,0,0
540019657003054,7.2,6.8,0.9
540019657003055,7.3,5.5,0.7
540019657003056,6.1,4.6,0.6
540019657003057,0,0,0
540019657003058,5.7,4.3,0.6
540019657003059,8.9,7,0.6
540019657003060,0,0,0
540019657003061,0,0,0
540019657003062,2.8,2.2,0.2
540019657003063,0,0,0
540019657003064,0.4,0.3,0
540019657003065,0.2,0.2,0
540019657003066,5.2,4.1,0.4
540019657003067,0,0,0
540019657003068,0,0,0
540019657003069,0.8,0.6,0.1
540019657003070,0.6,0.5,0
540019657003071,5.8,4.5,0.4
540019657003072,0,0,0
540019657003073,0,0,0
540019657003074,0,0,0
540019657003075,1,0.8,0.1
540019657003076,4.2,3.3,0.3
540019657003077,1.4,1.1,0.1
540019657003078,5.8,4.5,0.4
540019657003079,0.6,0.5,0
540019657003080,0,0,0
540019657003081,1.4,1.1,0.1
540019657003082,0.6,0.5,0
540019657003083,7.9,5.3,0.7
540019657003084,0,0,0
540019657003085,0,0,0
540019657003086,0,0,0
540019657003087,0,0,0
540019657003088,1.4,1,0.1
540019657003089,0.8,0.6,0.1
540019657003090,0,0,0
540019657003091,3.2,2.4,0.3
540019657003092,2,1.5,0.2
540019657003093,0,0,0
540019657003094,2.8,2.1,0.3
540019657003095,0,0,0
540019657003096,0.2,0.1,0
540019657003097,1.4,1,0.1
540019657003098,0.6,0.4,0.1
540019657003099,3.7,2.8,0.4
540019657003100,3,2.2,0.3
540019657003101,0,0,0
540019657003102,14.4,10.9,1.4
540019657003103,0,0,0
540019657003104,0,0,0
540019657003105,0,0,0
540019657003106,0,0,0
540019657003107,0,0,0
540019657003108,1.6,1.2,0.2
540019657003109,5.3,3.5,0.5
540019657003110,2.6,1.8,0.2
540019657003111,0.4,0.3,0
540019657003112,2,1.5,0.2
540019657003113,5.5,3.7,0.5
540019657003114,0,0,0
540019657003115,6.2,4.2,0.6
540019657003116,0,0,0
540019657003117,16.3,10.9,1.5
540019657003118,0,0,0
540019657003119,0,0,0
540019657003120,1,0.6,0.1
540019657003121,2.6,1.9,0.3
540019657003122,0,0,0
540019657003123,1.6,1.3,0.1
540019657003124,0,0,0
540019657003125,3.8,2.6,0.4
540019657003126,0,0,0
540019657003127,0,0,0
540019657003128,6,4.7,0.4
540019657003129,0.6,0.5,0
540019657003130,0,0,0
540019657003131,0,0,0
540019657003132,6,5.6,0.7
540019657003133,0,0,0
540019657003134,1,1,0.1
540019657003135,1.3,1.2,0.2
540019657003136,1.3,1.2,0.2
540019657003137,0.2,0.2,0
540019657003138,0,0,0
540019657003139,1.2,0.9,0.1
540019657003140,0.2,0.2,0
540019657003141,0.8,0.6,0.1
540019657003142,0.4,0.3,0
540019657003143,0,0,0
540019657003144,0,0,0
540019657003145,0,0,0
540019657003146,0,0,0
540019657003147,0,0,0
540019657003148,0,0,0
540019657003149,0,0,0
540019657003150,1.7,1.1,0.2
540019657003151,0.2,0.2,0
540019657003152,0,0,0
540019657004000,14,13.1,1.7
540019657004001,0.5,0.5,0.1
540019657004002,2.3,2.2,0.3
540019657004003,2.3,2.2,0.3
540019657004004,0,0,0
540019657004005,20.4,19.1,2.4
540019657004006,20.2,18.9,2.4
540019657004007,1.6,1.5,0.2
540019657004008,0,0,0
540019657004009,0,0,0
540019657004010,0,0,0
540019657004011,0.5,0.5,0.1
540019657004012,0,0,0
540019657004013,4.3,3.3,0.4
540019657004014,0,0,0
540019657004015,0,0,0
540019657004016,0,0,0
540019657004017,0.2,0.1,0
540019657004018,0,0,0
540019657004019,0.2,0.1,0
540019657004020,2.4,1.8,0.2
540019657004021,0.4,0.3,0
540019657004022,8.1,6.1,0.8
540019657004023,0,0,0
540019657004024,0,0,0
540019657004025,1.2,0.9,0.1
540019657004026,0,0,0
540019657004027,1.4,1,0.1
540019657004028,0,0,0
540019657004029,0,0,0
540019657004030,0,0,0
540019657004031,2.2,1.6,0.2
540019657004032,13.4,10.2,1.3
540019657004033,0,0,0
540019657004034,0.4,0.3,0
540019657004035,0,0,0
540019657004036,0,0,0
540019657004037,0,0,0
540019657004038,0,0,0
540019657004039,0,0,0
540019657004040,4.5,3.4,0.4
540019657004041,1.4,1,0.1
540019657004042,2.8,2.1,0.3
540019657004043,0.2,0.1,0
540019657004044,2,1.5,0.2
540019657004045,0.4,0.3,0
540019657004046,0,0,0
540019657004047,0,0,0
540019657004048,0,0,0
540019657004049,0.8,0.6,0.1
540019657004050,0,0,0
540019657004051,0.2,0.1,0
540019657004052,5.9,4.5,0.6
540019657004053,0.4,0.3,0
540019657004054,5.7,4.3,0.6
540019657004055,0.8,0.6,0.1
540019657004056,0,0,0
540019657004057,0,0,0
540019657004058,0,0,0
540019657004059,4.9,3.7,0.5
540019657004060,0,0,0
540019657004061,0.8,0.6,0.1
540019657004062,0,0,0
540019657004063,7.9,6,0.8
540019657004064,0,0,0
540019657004065,3.6,2.7,0.3
540019657004066,11,18.9,1.4
540019657004067,0.9,1.5,0.1
540019657004068,0.4,0.8,0.1
540019657004069,0,0,0
540019657004070,0.4,0.8,0.1
540019657004071,0,0,0
540019657004072,2,1.5,0.2
540019657004073,0.2,0.1,0
540019657004074,8.8,15.1,1.1
540019657004075,0.3,0.5,0
540019657004076,18,30.9,2.2
540019657004077,0,0,0
540019657004078,0,0,0
540019657004079,0,0,0
540019657004080,1.8,1.3,0.2
540019657004081,0,0,0
540019657004082,0,0,0
540019657004083,5.6,9.7,0.7
540019657004084,0,0,0
540019657004085,1.6,2.8,0.2
540019657004086,5.7,4.3,0.6
540019657004087,0.6,0.4,0.1
540019657004088,0,0,0
540019657004089,5.3,4,0.5
540019657004090,0.5,0.3,0
540019657004091,3.4,2.2,0.3
540019657004092,0,0,0
540019657004093,1,0.6,0.1
540019657004094,5.7,4.3,0.6
540019657004095,0,0,0
540019657004096,0,0,0
540019657004097,0,0,0
540019657004098,0,0,0
540019657004099,0,0,0
540019657004100,0,0,0
540019657004101,0,0,0
540019657004102,0.8,0.6,0.1
540019657004103,4.3,3.3,0.4
540019657004104,6.7,5.1,0.7
540019657004105,0,0,0
540019657004106,0,0,0
540019657004107,0,0,0
540019657004108,0.5,0.3,0
540019657004109,7.2,4.8,0.7
540019657004110,0.5,0.3,0
540019657004111,8.2,5.5,0.8
540019657004112,0,0,0
540019657004113,0,0,0
540019657004114,0,0,0
540019657004115,0,0,0
540019657004116,0,0,0
540019657004117,0,0,0
540019657004118,0,0,0
540019657004119,1.6,1.2,0.2
540019657004120,0.4,0.3,0
540019657004121,0,0,0
540019657004122,0,0,0
540019657004123,2.6,1.9,0.3
540019657004124,0,0,0
540019657004125,0,0,0
540019657004126,1.5,2.6,0.2
540019657004127,0,0,0
540019658001000,0,0,0
540019658001001,1,0.8,0.1
540019658001002,0,0,0
540019658001003,0,0,0
540019658001004,0,0,0
540019658001005,22.3,14.9,2.1
540019658001006,0.2,0.2,0
540019658001007,8.2,5.5,0.8
540019658001008,1.2,0.8,0.1
540019658001009,10.6,7.1,1
540019658001010,0,0,0
540019658001011,0,0,0
540019658001012,0,0,0
540019658001013,1.2,0.8,0.1
540019658001014,0,0,0
540019658001015,0.7,0.5,0.1
540019658001016,4.6,3.1,0.4
540019658001017,0.2,0.2,0
540019658001018,0,0,0
540019658001019,0,0,0
540019658001020,17.7,11.9,1.7
540019658001021,3.6,2.4,0.3
540019658001022,0,0,0
540019658001023,5.5,3.7,0.5
540019658001024,2.9,1.9,0.3
540019658001025,4.6,3.1,0.4
540019658001026,1.9,1.3,0.2
540019658001027,6.2,4.2,0.6
540019658001028,1.9,1.3,0.2
540019658001029,1.7,1.1,0.2
540019658001030,0,0,0
540019658001031,0.5,0.3,0
540019658001032,0.8,0.6,0.1
540019658001033,11.7,9.2,0.8
540019658001034,0,0,0
540019658001035,4.2,3.3,0.3
540019658001036,4.6,3.6,0.3
540019658001037,0,0,0
540019658001038,0,0,0
540019658001039,0.4,0.3,0
540019658001040,0.6,0.5,0
540019658001041,4.8,3.2,0.4
540019658001042,2.4,1.6,0.2
540019658001043,2.2,1.4,0.2
540019658001044,1,0.6,0.1
540019658001045,0.7,0.5,0.1
540019658001046,2.6,1.8,0.2
540019658001047,2.4,1.6,0.2
540019658001048,1.7,1.1,0.2
540019658001049,0,0,0
540019658001050,1.6,1.3,0.1
540019658001051,0,0,0
540019658001052,0,0,0
540019658001053,3.6,2.4,0.3
540019658001054,0.7,0.5,0.1
540019658001055,3.6,2.4,0.3
540019658001056,3.1,2.1,0.3
540019658001057,1.9,1.3,0.2
540019658001058,1.4,1,0.1
540019658001059,1.2,0.8,0.1
540019658001060,2.2,1.4,0.2
540019658001061,1.2,0.8,0.1
540019658001062,1.2,0.8,0.1
540019658001063,0.7,0.5,0.1
540019658001064,2.6,1.8,0.2
540019658001065,0.7,0.5,0.1
540019658001066,1.9,1.3,0.2
540019658001067,3.4,2.2,0.3
540019658001068,2.4,1.6,0.2
540019658001069,4.3,2.9,0.4
540019658001070,2.2,1.4,0.2
540019658001071,1.7,1.1,0.2
540019658001072,1,0.6,0.1
540019658001073,7.4,5,0.7
540019658001074,0,0,0
540019658001075,0,0,0
540019658002000,0,0,0
540019658002001,0.2,0.1,0
540019658002002,2.8,1.7,0.2
540019658002003,7.6,4.6,0.6
540019658002004,3,1.8,0.2
540019658002005,1.8,1.1,0.1
540019658002006,2.8,1.7,0.2
540019658002007,1.8,1.1,0.1
540019658002008,2.1,1.2,0.2
540019658002009,1.8,1.1,0.1
540019658002010,1.2,0.7,0.1
540019658002011,34.4,20.6,2.6
540019658002012,5.5,3.3,0.4
540019658002013,0.2,0.1,0
540019658002014,0.2,0.1,0
540019658002015,0,0,0
540019658002016,0,0,0
540019658002017,0.5,0.3,0
540019658002018,0,0,0
540019658002019,17.8,10.6,1.3
540019658002020,0,0,0
540019658002021,5.3,4.1,0.3
540019658002022,0,0,0
540019658002023,6.1,4.8,0.4
540019658002024,0,0,0
540019658002025,0.5,0.3,0
540019658002026,0.5,0.3,0
540019658002027,0.7,0.4,0.1
540019658002028,0.9,0.6,0.1
540019658002029,0.9,0.6,0.1
540019658002030,0,0,0
540019658002031,0.7,0.4,0.1
540019658002032,0,0,0
540019658002033,0,0,0
540019658002034,2.1,1.2,0.2
540019658002035,0,0,0
540019658002036,0,0,0
540019658002037,0.4,0.3,0
540019658002038,0.6,0.4,0
540019658002039,0,0,0
540019658002040,3.4,2.7,0.2
540019658002041,1.3,1,0.1
540019658002042,3.4,2.7,0.2
540019658002043,2.3,1.8,0.1
540019658002044,4.1,3.2,0.2
540019658002045,1,0.8,0.1
540019658002046,0,0,0
540019658002047,0.4,0.3,0
540019658002048,2.6,2,0.1
540019658002049,0.9,0.7,0
540019658002050,1.8,1.1,0.1
540019658002051,2.1,1.2,0.2
540019658002052,0,0,0
540019658002053,0,0,0
540019658002054,0.9,0.7,0
540019658002055,0,0,0
540019658003000,0.4,0.3,0
540019658003001,0,0,0
540019658003002,7.1,5.6,0.5
540019658003003,0,0,0
540019658003004,2.2,1.7,0.2
540019658003005,0.8,0.6,0.1
540019658003006,0,0,0
540019658003007,12.7,10,0.9
540019658003008,0.4,0.3,0
540019658003009,0,0,0
540019658003010,0,0,0
540019658003011,0,0,0
540019658003012,1,0.8,0.1
540019658003013,2.2,1.7,0.2
540019658003014,1.4,1.1,0.1
540019658003015,5,3.9,0.4
540019658003016,0.8,0.6,0.1
540019658003017,8.1,6.4,0.6
540019658003018,3.4,2.7,0.2
540019658003019,1,0.8,0.1
540019658003020,5,3.9,0.4
540019658003021,4.8,3.8,0.3
540019658003022,1.4,1.1,0.1
540019658003023,0,0,0
540019658003024,1.4,1.1,0.1
540019658003025,0,0,0
540019658003026,1.6,1.3,0.1
540019658003027,0,0,0
540019658003028,0,0,0
540019658003029,0,0,0
540019658003030,17.7,13.9,1.3
540019658003031,3,2.3,0.2
540019658003032,5.6,4.4,0.4
540019658003033,4.2,3.3,0.3
540019658003034,1,0.8,0.1
540019658003035,2.4,1.9,0.2
540019658003036,0.6,0.5,0
540019658003037,0,0,0
540019658003038,2.4,1.9,0.2
540019658003039,2,1.6,0.1
540019658003040,1.8,1.4,0.1
540019658003041,3.8,3,0.3
540019658003042,6.9,5.5,0.5
540019658003043,2.4,1.9,0.2
540019658003044,0,0,0
540019658003045,2.4,1.9,0.2
540019658003046,1,0.8,0.1
540019658003047,1.4,1.1,0.1
540019658003048,0.4,0.3,0
540019658003049,2.8,2.2,0.2
540019658003050,1.2,0.9,0.1
540019658003051,0.4,0.3,0
540019658004000,2.1,1.2,0.2
540019658004001,0.5,0.3,0
540019658004002,0,0,0
540019658004003,0,0,0
540019658004004,0,0,0
540019658004005,3,1.8,0.2
540019658004006,0,0,0
540019658004007,3.7,2.2,0.3
540019658004008,3,1.8,0.2
540019658004009,0,0,0
540019658004010,9.2,5.5,0.7
540019658004011,0.9,0.6,0.1
540019658004012,0,0,0
540019658004013,0,0,0
540019658004014,0,0,0
540019658004015,0,0,0
540019658004016,0,0,0
540019658004017,5.5,3.3,0.4
540019658004018,0,0,0
540019658004019,8.1,4.8,0.6
540019658004020,0,0,0
540019658004021,0,0,0
540019658004022,2.5,1.5,0.2
540019658004023,0,0,0
540019658004024,1.4,0.8,0.1
540019658004025,0,0,0
540019658004026,8.1,4.8,0.6
540019658004027,2.3,1.4,0.2
540019658004028,12.7,7.6,1
540019658004029,0.9,0.6,0.1
540019658004030,1.8,1.1,0.1
540019658004031,1.2,0.7,0.1
540019658004032,0,0,0
540019658004033,6.5,3.9,0.5
540019658004034,2.3,1.4,0.2
540019658004035,0.7,0.4,0.1
540019658004036,0.2,0.1,0
540019658004037,2.8,1.7,0.2
540019658004038,3.7,2.9,0.2
540019658004039,0,0,0
540019658004040,1.9,1.4,0.1
540019658004041,10.6,6.4,0.8
540019658004042,0,0,0
540019658004043,0.4,0.3,0
540019658004044,2.3,1.8,0.1
540019658004045,0.1,0.1,0
540019658004046,0,0,0
540019658004047,4.3,3.3,0.2
540019658004048,0,0,0
540019658004049,0.3,0.2,0
540019658004050,1,0.8,0.1
540019658004051,4.1,3.2,0.2
540019658004052,1.4,1.1,0.1
540019658004053,1.7,1.3,0.1
540019658004054,1.4,1.1,0.1
540019658004055,4.6,3.5,0.3
540019658004056,0.9,0.7,0
540019658004057,1,0.8,0.1
540019658004058,1,0.8,0.1
540019658004059,0.6,0.4,0
540019658004060,0,0,0
540019658004061,0,0,0
540019658004062,1.4,1.1,0.1
540019658004063,3,2.3,0.2
540019658004064,0,0,0
540019658004065,1,0.8,0.1
540019658004066,1.9,1.4,0.1
540019658004067,0.9,0.7,0
540019658004068,1.9,1.4,0.1
540019658004069,1.6,1.2,0.1
540019658004070,7,5.4,0.4
540019658004071,3.3,2.5,0.2
540019658004072,4,3.1,0.2
540019658004073,0.6,0.4,0
540019658004074,1.2,0.7,0.1
540019658004075,0,0,0
540019658004076,0,0,0
540019658004077,0,0,0
540019658004078,0,0,0
540019658004079,0.6,0.4,0
540019658004080,0,0,0
540019658004081,0.7,0.6,0
540019658004082,2.1,1.2,0.2
540019658004083,1.4,1.1,0.1
540019658004084,0.6,0.4,0
540019658004085,0,0,0
540039711011000,0,0,0
540039711011001,0,0,0
540039711011002,0,0,0
540039711011003,1.9,0.9,0
540039711011004,0,0,0
540039711011005,43.4,21.1,1
540039711011006,3,1.5,0.1
540039711011007,10.1,4.9,0.2
540039711011008,0.7,0.3,0
540039711011009,1.9,0.9,0
540039711011010,3,1.5,0.1
540039711011011,17.1,8.3,0.4
540039711011012,0,0,0
540039711011013,0,0,0
540039711011014,0,0,0
540039711011015,23.2,11.3,0.5
540039711011016,11.7,5.7,0.3
540039711011017,12.9,6.3,0.3
540039711011018,80.7,55.9,4.6
540039711011019,33.1,22.9,1.9
540039711011020,0,0,0
540039711011021,0,0,0
540039711011022,0,0,0
540039711011023,0.6,0.4,0
540039711011024,0.6,0.4,0
540039711011025,0.6,0.4,0
540039711011026,52.4,36.3,3
540039711011027,3.9,2.7,0.2
540039711011028,0,0,0
540039711011029,24.4,16.9,1.4
540039711011030,19.6,13.6,1.1
540039711011031,13.4,6.5,0.3
540039711011032,8.4,4.1,0.2
540039711011033,14.3,6.9,0.3
540039711011034,4.7,2.3,0.1
540039711011035,8,3.9,0.2
540039711011036,0,0,0
540039711011037,3.3,1.6,0.1
540039711011038,9.6,6.7,0.5
540039711011039,0.6,0.4,0
540039711011040,0.6,0.4,0
540039711011041,0,0,0
540039711011042,2.3,1.1,0.1
540039711011043,0,0,0
540039711011044,0,0,0
540039711011045,0,0,0
540039711011046,1.2,0.6,0
540039711011047,2.8,1.4,0.1
540039711011048,3.3,1.6,0.1
540039711011049,1.9,0.9,0
540039711011050,0,0,0
540039711011051,0,0,0
540039711011052,12.2,8.5,0.7
540039711011053,3.5,2.4,0.2
540039711011054,0.6,0.4,0
540039711011055,1.3,0.9,0.1
540039711011056,0.6,0.4,0
540039711011057,0,0,0
540039711011058,5.5,3.8,0.3
540039711011059,0,0,0
540039711011060,0.3,0.2,0
540039711012000,0,0,0
540039711012001,25.4,17.6,1.4
540039711012002,0,0,0
540039711012003,0,0,0
540039711012004,0,0,0
540039711012005,1.6,1.1,0.1
540039711012006,0,0,0
540039711012007,2.3,1.6,0.1
540039711012008,5.1,3.6,0.3
540039711012009,0.3,0.2,0
540039711012010,10.3,7.1,0.6
540039711012011,15.4,10.7,0.9
540039711012012,0,0,0
540039711012013,0,0,0
540039711012014,10.6,9.7,1
540039711012015,2.2,2,0.2
540039711012016,0,0,0
540039711012017,4.5,3.1,0.3
540039711012018,19,13.1,1.1
540039711012019,0.5,0.4,0
540039711012020,0.2,0.2,0
540039711012021,0,0,0
540039711012022,0,0,0
540039711012023,0,0,0
540039711012024,8.9,8.1,0.8
540039711012025,0,0,0
540039711012026,0,0,0
540039711012027,0,0,0
540039711012028,0,0,0
540039711012029,0,0,0
540039711012030,0,0,0
540039711012031,0,0,0
540039711012032,0,0,0
540039711012033,0,0,0
540039711012034,0,0,0
540039711012035,0,0,0
540039711012036,0,0,0
540039711012037,0,0,0
540039711012038,0,0,0
540039711012039,0,0,0
540039711012040,0,0,0
540039711012041,0,0,0
540039711012042,0,0,0
540039711012043,0,0,0
540039711012044,34.4,31.5,3.3
540039711012045,14.7,13.4,1.4
540039711012046,19,17.4,1.8
540039711012047,45,41.2,4.3
540039711012048,9.4,8.6,0.9
540039711012049,55.6,50.8,5.3
540039711012050,6,5.5,0.6
540039711012051,24.8,22.7,2.4
540039711012052,18.1,16.5,1.7
540039711012053,7.2,6.6,0.7
540039711012054,6,5.5,0.6
540039711012055,0,0,0
540039711012056,7.7,7,0.7
540039711012057,6.5,5.9,0.6
540039711012058,2.9,2.6,0.3
540039711012059,25,22.9,2.4
540039711012060,0.2,0.2,0
540039711012061,31.1,28.4,3
540039711012062,0,0,0
540039711012063,8.9,8.1,0.8
540039711012064,11.8,10.8,1.1
540039711012065,0,0,0
540039711012066,0,0,0
540039711012067,0,0,0
540039711012068,4.6,4.2,0.4
540039711012069,0,0,0
540039711012070,0.5,0.4,0
540039711012071,4.6,4.2,0.4
540039711012072,2.9,2.6,0.3
540039711012073,5.1,4.6,0.5
540039711012074,0,0,0
540039711012075,0,0,0
540039711012076,9.1,8.4,0.9
540039711012077,1.2,1.1,0.1
540039711012078,3.1,2.9,0.3
540039711012079,0,0,0
540039711012080,0,0,0
540039711012081,0,0,0
540039711012082,0,0,0
540039711012083,0,0,0
540039711021000,0,0,0
