state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_bla,uss_18_dem_bre,uss_20_rep_hag,uss_20_dem_bra,gov_18_rep_lee,gov_18_dem_dea,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
47,165,8906,2480,1770,562,86,7,3,3,0,49,1842,1407,363,45,6,2,3,0,16,721.7,229.2,943.3,295.4,589.4,294.7,928,248.7,634.3,253.8,229.2,274.1,271.9,721.7,611.6,935.3,264.2,763.4
47,165,8908,3230,3009,98,57,9,20,0,3,34,2485,2324,80,43,9,13,0,0,16,1121.2,342.5,1372.7,430.09999999999997,910.7,437.4,1361.9,367.7,961.3,387.8,342.5,412.2,398.7,1121.2,936.9,1367.3,392.8,1145
47,165,8912,6097,4609,784,524,21,31,0,19,109,4822,3809,569,340,19,26,0,7,52,1114.2,604.4,1352.2,842.2,800.5,717.6,1348.2,709.9,873.1,662.2,604.4,690.2,776.1,1114.2,836.4,1349.8,708.4,1097.8
47,165,8920,7182,6626,168,248,7,28,4,9,92,5267,4930,126,148,7,23,1,1,31,1663,491.9,2163.2,657.6,1291.4,636.7,2093.8,561.4,1414,536.2,491.9,586.1,608.7,1663,1351.8,2129.1,576.6,1724.2
47,165,8924,6304,4758,669,720,18,9,2,10,118,4691,3731,447,445,14,8,2,4,40,1098.1,706.9,1346.1,974.6,801.8,813.7,1321.2,847.9,894.6,711.3,706.9,762.9,911.2,1098.1,848,1333.6,811.6,1092.1
47,165,8928,5562,4752,305,328,23,56,0,7,91,4496,3938,227,225,14,43,0,4,45,1385.6,696.6,1622.3,1095.1,1041.5,836.9,1584.4,958.2,1114.7,777.6,696.6,807.8,1026.5,1385.6,1078.1,1603.4,873.1,1349.1
47,165,8932,2653,2442,114,33,6,12,1,8,37,2018,1868,94,21,5,10,1,6,13,1119.1,305.2,1467.4,555.6,975.2,465,1464.1,483.8,1042.8,403.7,305.2,434.1,519.8,1119.1,1009,1465.5,442.8,1213.4
47,165,8936,3276,3124,38,35,9,37,2,1,30,2427,2340,25,23,4,21,2,0,12,1478.9,479.5,1691.3,713.4,1297.6,666.1999999999999,1741.8,610.9,1404.6,568.5,479.5,617.2,662.2,1478.9,1351.2,1716.8,608.2,1522.9
47,165,8944,5713,4853,357,337,7,40,9,1,109,4246,3743,227,191,7,34,5,1,38,1980.4,799.8,2460.9,1346.1,1620.3999999999999,1073.1,2435.1,1172.8,1739.8,963.8,799.8,1018.2,1259.5,1980.4,1680.2,2447.4,1071.1,2047.2
47,165,8948,5371,4913,180,156,25,43,0,4,50,4119,3816,123,92,19,37,0,2,30,1590.6,715.4,1793.3,952.3,1256.4,852.5,1773.3,845.6,1336.3,773.9,715.4,812.6,898.4,1590.6,1296.5,1783.4,827.5,1550.3
47,165,8952,2144,2056,22,30,7,4,4,0,21,1690,1632,18,18,6,2,2,0,12,795.2,186.4,1044,242.6,643.7,250.7,1027,209.1,679.5,217.8,186.4,234,225.7,795.2,662,1035.6,221.3,837.7
47,165,8956,5603,4768,441,127,11,180,1,5,70,4267,3693,315,73,10,136,0,4,36,2015.6,826.5,2252.8,1116.5,1702.8,1062.6,2254,948.7,1847.2,926.7,826.5,994.5,1032.3,2015.6,1775.4,2253.4,976.2,2014.8
47,165,8960,4952,4308,231,264,16,41,7,0,85,3700,3291,160,155,15,31,3,0,45,1053.1000000000001,392,1217.7,591,762.9,511,1169.3,539.2,816.5,455.9,392,483.09999999999997,564.8,1053.1000000000001,789.6,1192.6,498,1003.6
47,165,8964,2590,2487,21,47,7,8,0,2,18,1975,1915,16,28,6,5,0,1,4,711.3,168.7,951.3,221.6,596.5,225.4,921.8,196.3,630,197.7,168.7,212,209.3,711.3,613.3,936,201.8,762.7
47,165,8968,4805,4185,257,176,13,79,5,11,79,3654,3262,169,113,12,55,5,4,34,1560.3,730.3,1701.1,1057.1,1187.5,922.5,1718.4,913.6,1288.9,832.2,730.3,877.2,984.9,1560.3,1238.2,1709.8,891.1,1491.4
47,165,8969,4762,4233,268,115,15,68,2,1,60,3343,3004,170,76,9,47,2,0,35,1782.6,663.4,2007.7,976,1495.3,886.8,2054.2,838.9,1620.3,773.5,663.4,829.8,907.6,1782.6,1558.3,2030.9,828,1791.8999999999999
47,165,8972,4869,4612,84,69,12,61,0,1,30,3865,3681,68,50,6,41,0,0,19,2978.2,808.1,3939.1,1393,2732.7,1130.2,4011.9,1152.1,2921.9,955.2,808.1,1042.9,1272.2,2978.2,2826.1,3975.3,1087.9,3316.5
47,165,8976,2895,2780,30,38,7,2,2,0,36,2172,2104,20,21,7,0,1,0,19,784.6,184.9,1050.4,242.7,658.7,247.1,1018.3,216.1,695.5,217.2,184.9,232.1,229.5,784.6,677.5,1033.2,221.4,841.3
47,165,8980,4511,4316,35,118,7,13,3,1,18,3433,3298,33,73,6,9,3,0,11,1532.1,335.3,2012.8,492.9,1260.2,480.8,1961.9,420.8,1338.6,410.7,335.3,445.7,456.4,1532.1,1300,1987.1,427.8,1620.6
47,165,8986,4585,4171,143,90,14,109,0,8,50,3202,2950,98,50,9,71,0,5,19,2042.8,554.2,2731.8,1145.6,1728.4,878.9,2782.8,959.4,1890.8,724.2,554.2,801.8,1052.4,2042.8,1809.7,2757.4,852.3000000000001,2235.6
47,165,8992,8261,7494,294,321,14,44,2,6,86,5801,5326,221,184,11,28,2,2,27,1880,527.2,2638.4,782.5,1397.7,702.6,2551.7,675.3,1509.1,596.3,527.2,648.9,728.1,1880,1453.1,2596.3,657.9,1994.6
47,165,9000,1709,1589,52,47,2,1,0,0,18,1326,1250,40,29,2,1,0,0,4,403.5,240.79999999999998,539.3,292.8,348.2,254.8,536.4,245.6,370.5,231.3,240.79999999999998,243.1,269.1,403.5,359.1,537.8,252.79999999999998,439.5
47,165,9012,2022,1923,28,32,2,7,0,4,26,1573,1508,25,18,2,5,0,3,12,617.1,194.8,805.2,252,503.2,251.3,792.6,212.5,541.9,216.9,194.8,233.8,232.5,617.1,522.1,798.6,225.9,651.9
47,165,9016,4207,3492,376,200,9,43,18,13,56,3177,2743,235,119,4,34,10,7,25,1352.9,595.9,1709.6,875.9,1101.2,779.5,1707.1,741.4,1193.7,692,595.9,735.6,809.1,1352.9,1147.6,1708.2,737.2,1413.3
47,165,9020,6739,5174,977,424,15,58,0,3,88,4994,3930,697,265,15,47,0,0,40,2481.4,1083.4,4016.6,2206.4,2162.1,1503.3,4027.8,1942,2329,1335.8,1083.4,1419.9,2073.8,2481.4,2244.8,4022.1,1614,3002.8
47,165,9024,2523,2375,47,63,4,1,0,0,33,1980,1879,32,46,2,0,0,0,21,776,246.2,1013.8,317.6,633.8,316.8,997.1,266.9,681.5,273.2,246.2,295.2,292.7,776,657.8,1005.1,284.3,820.3
47,165,9028,3147,1073,1460,471,8,23,7,20,85,2226,832,1065,270,5,12,5,9,28,496.2,485.1,676.4,578.8,456.8,477,681.2,481.7,487.9,439.7,485.1,458.4,530.1,496.2,471.7,678.9,492.8,559.7
47,165,9035,4074,3626,222,127,3,31,1,2,62,3015,2714,155,86,2,24,1,2,31,1196.7,528.8,1374.6,814.6999999999999,947.7,666.1,1365.1,716.3,1003.4,612.8,528.8,639.3,765.3000000000001,1196.7,975.9,1369.7,667.5,1177.4
47,165,9036,4014,3498,254,137,16,53,2,3,51,3026,2697,179,78,14,31,0,1,26,966.4,524.9,1097,796,754.4,627.3,1087.6,714,810.5,571,524.9,599.4,754.8,966.4,782.7,1092.6,646.3,943.3000000000001
47,165,9037,5818,4382,807,245,17,224,12,9,122,4183,3271,545,152,13,154,6,4,38,1537.1,735.1999999999999,1756.3,1127.6,1215.9,910.1999999999999,1745,999.4,1295.2,831.9,735.1999999999999,871.3,1063,1537.1,1255.1,1750.8,920.9,1510
47,165,9042,5078,4518,250,121,13,93,3,1,79,3633,3274,165,71,8,68,2,1,44,2091.4,674.4,2722.4,1266.2,1754,993.4,2741.4,1080.5,1904.5,851.4,674.4,922.5,1173.2,2091.4,1829.1,2731.8,973.2,2242.9
47,165,9044,6552,6346,40,76,18,16,3,0,53,4836,4689,29,51,18,14,2,0,33,1584.4,372.4,2230.3,446.5,1289.7,494.1,2120.8,392.1,1349.9,457.2,372.4,475.7,418.2,1584.4,1321.9,2174.6,433.8,1715.3
47,165,9051,4457,4228,57,95,6,19,0,3,49,3178,3047,41,45,6,10,0,3,26,1481.6,318.7,1952.4,521.1,1213,485.2,1911.6,453.4,1297.8,406.1,318.7,446.09999999999997,487.3,1481.6,1255.4,1932,437,1571.5
47,165,9052,4414,4153,67,104,22,34,0,0,34,3254,3094,39,65,16,21,0,0,19,1579.7,336,2086.4,594,1287.1,534.9,2051.4,524,1384.9,442.1,336,488.7,558.6,1579.7,1335.8,2068.5,485.9,1678.6
47,167,9068,6218,5189,686,146,19,76,10,2,90,4295,3623,480,85,16,54,4,0,33,2243.1,622.1,2709.1,909.2,1899.7,709.6,2686.3,780.3,2006.7,601.6,622.1,655.3,844.6,2243.1,1952.7,2698.3,724.7,2309.2
47,167,9069,4620,3815,475,135,26,54,0,7,108,3237,2743,310,68,14,44,0,2,56,1419.2,434.7,1703.9,568.5,1112.9,452.7,1672.9,495.3,1171,392.1,434.7,422,532.2,1419.2,1141.8,1688.4,468.6,1416.6
47,167,9072,7085,6070,700,154,23,31,1,7,99,5000,4342,476,97,20,25,0,1,39,2054.8,517.4,2362.6,606.7,1487.4,514.8,2293.2,527,1559.2,450.5,517.4,482.7,565.8,2054.8,1523.9,2328.1,523.3,1951.9
47,167,9076,6060,5523,330,89,23,13,0,1,81,4604,4266,219,61,13,9,0,0,36,1805.1,378.6,2175.3,410.5,1410.8,391.8,2094.5,348.40000000000003,1481,335.5,378.6,363.9,379.3,1805.1,1445.3,2135,373.2,1793.3
47,167,9084,6447,4142,1992,207,10,13,5,9,69,4921,3123,1555,176,10,11,2,6,38,1677,809,1967.2,869.4,1381.3,715.2,1931.2,712.8,1451.1,633.2,809,674.1,791.2,1677,1416.4,1949.9,747.7,1681.7
47,167,9092,5626,4919,534,63,15,4,5,7,79,4243,3731,406,45,11,4,5,2,39,1583.7,371.2,1891.3,443.6,1256.8,382.9,1805.4,379.4,1307.7,316.1,371.2,349.1,411.2,1583.7,1282.4,1848.2,379,1568.9
47,167,9116,7207,6389,402,189,36,73,14,6,98,5220,4695,266,116,27,58,12,3,43,2327.7,436.9,2818.4,643.8,1827.7,487.2,2736.9,549.1,1913,419.9,436.9,452.6,596,2327.7,1870.3,2778,506.5,2325.2
47,167,9120,5625,1995,3492,57,9,9,0,7,56,3880,1562,2250,31,7,7,0,0,23,708,913.5,864.1,924.3,574.1,780.6,847.5,763.9,625.2,718.2,913.5,749.6,843.6,708,599.4,856.3,819.6,724.5
47,167,9128,6353,4272,1884,59,20,20,4,7,87,4814,3405,1279,48,13,13,4,5,47,1570.8,792.9,1735.7,863.8,1309,704.2,1706.3,703.7,1382.3,620.9,792.9,663.3,783,1570.8,1346.7,1721.2,735.8,1540.1
47,167,9132,5840,4517,898,170,36,63,9,6,141,4236,3319,654,110,27,44,3,3,76,1534.3,532.9,1854.9,624.1,1137.8,507.5,1796.5,546.3,1188.1,445.6,532.9,476.4,584.6,1534.3,1162.9,1825.8,531.6,1502.2
47,169,9144,764,707,29,15,5,3,0,0,5,604,566,21,7,3,3,0,0,4,230.29999999999998,98.8,349.9,123.3,178.7,127.1,327.7,102.6,206.5,101,98.8,113.8,112.8,230.29999999999998,192.1,338.90000000000003,110.4,258.7
47,169,9148,717,580,101,22,1,0,0,0,13,534,435,79,13,1,0,0,0,6,144.1,103.4,200.6,122.2,102.6,106.8,189.5,96.8,117.1,98.1,103.4,102.7,109.3,144.1,109.6,195,105.8,150.7
47,169,9152,651,595,29,17,3,0,0,1,6,519,476,26,12,2,0,0,0,3,215.1,76,292,68.7,171.6,79.1,264.8,56.9,176.5,74.1,76,76.5,62.5,215.1,174.1,277.9,71,224.1
47,169,9156,825,768,15,29,3,1,0,0,9,612,581,12,12,3,0,0,0,4,267.5,67.1,355.7,60.1,213.3,76.6,335.4,48.1,221.6,72.6,67.1,74.5,53.6,267.5,217.4,345,64.9,278.6
47,169,9160,877,766,78,13,3,5,0,0,12,636,547,66,9,3,4,0,0,7,233.20000000000002,126,276.7,129.9,174.2,114.9,261.8,99.89999999999999,187.8,105.4,126,110,114.7,233.20000000000002,180.6,268.8,115.5,226.9
47,169,9164,822,703,75,19,0,0,0,2,23,620,546,52,7,0,0,0,0,15,263.7,91.1,364.2,93.3,199.5,94,346.7,76.2,215,77.1,91.1,85.39999999999999,84.7,263.7,206.9,355.6,86.4,277.8
47,169,9168,912,869,7,21,6,4,1,0,4,692,665,6,10,6,3,1,0,1,301.5,101.2,458.9,100.7,234.20000000000002,114.39999999999999,429.7,85.4,258.7,91.6,101.2,102.6,92.8,301.5,246.5,444.5,98.8,336.4
47,169,9172,782,530,210,25,2,5,0,0,10,594,402,167,19,2,3,0,0,1,122.89999999999999,117,178.4,118.6,97.1,108.2,170.9,91.4,106.2,102.2,117,105.1,105.2,122.89999999999999,101.8,174.7,107.4,134.9
47,169,9176,837,652,122,35,0,0,0,0,28,592,477,95,16,0,0,0,0,4,217.9,92.9,296.5,114.1,157.6,92.7,275.9,86.89999999999999,176.5,83.7,92.9,88.3,100.4,217.9,166.9,286.2,94.10000000000001,224.8
47,169,9180,683,591,82,2,0,0,0,0,8,532,463,63,1,0,0,0,0,5,131.1,78,193.29999999999998,89.2,77.5,96.2,168.1,72.2,94.6,82.4,78,89.1,80.7,131.1,86.3,180.5,83.6,132.6
47,171,9188,2771,2619,5,100,2,3,0,1,41,2256,2166,4,55,1,3,0,1,26,830.2,226.8,936.5,305.2,668.1,280.9,896.6,272.9,734.9,226.3,226.8,253.9,289.7,830.2,700.9,916.1,263,814.5
47,171,9192,1750,1620,5,107,4,0,0,0,14,1311,1237,1,58,3,0,0,0,12,543.4,116.3,624.4,137.5,453.9,131.2,591.5,129.8,483.3,106.7,116.3,118.6,133.6,543.4,468.9,608.3,124.9,539.3
47,171,9196,991,972,0,7,3,0,0,0,9,813,800,0,2,3,0,0,0,8,325.7,63.1,379.4,75.4,269.1,81.2,353.6,71,286.2,64.7,63.1,72,72.8,325.7,277.2,366.4,71,323.1
47,171,9200,1228,1196,1,16,0,3,0,0,12,979,954,1,11,0,3,0,0,10,390.7,98.5,490.5,126.3,354,131.1,473.8,115.9,371.3,113.3,98.5,121.7,120.6,390.7,362.8,482.7,116.8,416.4
47,171,9204,3476,3242,8,180,11,7,0,0,28,2791,2656,5,95,10,5,0,0,20,919.6,181.9,1050,246.5,707.8,223.4,982,221.5,765.1,166.4,181.9,194.3,233.2,919.6,735.9,1016.3,207.4,884.2
47,171,9216,2942,2795,2,112,7,2,0,3,21,2369,2277,2,67,4,1,0,0,18,914.6,210.1,1095.5,260.9,755.9,244.8,1030.7,230.7,817.6,186.8,210.1,215.3,246.1,914.6,785.8,1062.5,226.4,923
47,171,9220,1260,1239,0,6,6,0,0,1,8,1003,988,0,3,6,0,0,1,5,359.2,70.2,437.4,72.5,303.6,73.2,404.9,67.4,319.6,56.7,70.2,64.2,69.9,359.2,310.9,421.2,67.9,364.9
47,171,9224,3895,3665,14,166,8,15,2,0,25,3100,2955,7,102,6,12,0,0,18,1390,296.6,1583,390,1145.8,389.9,1534.6000000000001,339.7,1231.6,308.5,296.6,347.5,363.3,1390,1190.7,1559.2,343.5,1377.9
47,173,9232,4496,4346,2,80,12,6,0,1,49,3361,3269,2,43,9,5,0,1,32,1042.3,181.7,1446.7,255.6,735.7,277.6,1348,230.1,791.7,235.8,181.7,256.2,242.4,1042.3,763.1,1397.4,235.9,1072.9
47,173,9236,4285,4131,5,78,6,4,1,0,60,3149,3048,3,44,4,3,1,0,46,1084.8,198,1432.9,238.8,791.5,275.2,1330.5,214.4,857.5,213.1,198,243.1,226.2,1084.8,824.3,1381.8,227.7,1099.7
47,173,9240,1227,1189,0,6,6,2,0,0,24,989,960,0,5,5,1,0,0,18,393.1,85.7,522.4,95.2,302.8,108.7,492.09999999999997,75.3,316.3,97.7,85.7,103,85.1,393.1,309.4,507.2,93,405.1
47,173,9244,1189,1153,1,16,2,0,0,0,17,905,882,1,10,2,0,0,0,10,281.3,59.3,410,71.4,203.5,91,366.4,55.2,227.9,74.10000000000001,59.3,82.10000000000001,62.9,281.3,215,388.3,70.4,297.6
47,173,9248,2176,2122,4,20,3,3,1,0,23,1660,1627,1,11,2,3,0,0,16,633.1,156,867.6999999999999,183.9,451.1,192.2,806.6,172,494.6,155.3,156,173.2,178.1,633.1,473.2,836.5,171.2,651.1
47,173,9252,1980,1934,1,16,6,1,0,2,20,1592,1558,1,12,6,1,0,2,12,673.2,133.9,938.7,152.4,586.2,163.4,909.7,122.8,618.5,133.9,133.9,148.2,137.1,673.2,602.9,924.1,140.7,745.5
47,173,9260,263,262,0,0,0,1,0,0,0,199,199,0,0,0,0,0,0,0,75.4,11.1,86.1,13.8,61.8,13.8,80.8,10.4,66,11.1,11.1,12.1,11.9,75.4,63.5,83.3,11.9,74.3
47,173,9264,590,564,5,10,3,1,0,0,7,448,431,5,6,2,1,0,0,3,161.1,33.5,208.6,40.9,118.4,49.9,194.70000000000002,37.7,127.8,40.1,33.5,44.9,39.4,161.1,122.9,201.79999999999998,40.4,162
47,173,9268,2903,2838,3,23,6,1,1,2,29,2243,2200,2,16,5,1,1,2,16,707.9,155.5,890.8,196,485.7,209.6,832.5,167.6,528.2,173.1,155.5,191.7,181.8,707.9,506.7,861.9,180.2,688.8000000000001
47,175,9276,998,967,1,9,2,2,0,0,17,760,743,1,5,1,1,0,0,9,280.5,85.8,369.6,89.4,198.3,140.6,330.7,77.5,223.6,124.5,85.8,132.4,83.3,280.5,211.3,349.9,103.5,280.3
47,175,9280,705,678,4,12,5,1,0,0,5,576,557,4,8,3,1,0,0,3,251.2,77.8,304.6,96.3,190.6,111,295.7,77.2,205.1,95.7,77.8,103.3,86.7,251.2,197.6,300.6,91.7,249.5
47,175,9284,512,500,0,9,0,0,0,0,3,425,415,0,7,0,0,0,0,3,204.5,56,277.9,52.8,177,63.699999999999996,263.7,47.3,190.1,52.699999999999996,56,57.9,49.4,204.5,183.7,270.8,54.5,222.5
47,175,9292,1086,1077,1,1,0,0,0,0,7,838,830,1,1,0,0,0,0,6,372.2,90.7,485.9,85.2,287.4,98.6,441.6,78.3,294.5,91.6,90.7,94.4,81.9,372.2,291.3,463.4,88.9,376.2
47,175,9296,994,971,0,11,2,2,0,0,8,775,759,0,7,2,0,0,0,7,352.9,101.2,483.4,108.5,304.2,117.39999999999999,442,93.5,326.6,101.2,101.2,109.9,100.89999999999999,352.9,314.8,462.1,104.10000000000001,381.9
47,175,9300,1112,1080,16,3,3,2,0,0,8,898,873,12,2,3,1,0,0,7,276.1,103.9,317.7,86.2,218.1,153.3,283,71.7,235.6,133.5,103.9,143,79,276.1,226.7,300.2,109.60000000000001,266.5
47,175,9304,141,135,0,5,1,0,0,0,0,119,114,0,4,1,0,0,0,0,69.2,17.5,87.7,19.2,66.5,19.2,83.3,17.5,68,17.5,17.5,18.4,18.4,69.2,67.3,85.3,18,75.2
47,177,9312,856,723,42,74,1,0,0,0,16,673,581,40,42,1,0,0,0,9,157.8,107.2,194.6,83.1,103.3,92.1,173.8,74.8,118.8,83.8,107.2,87.7,78.3,157.8,110.8,184.7,88.2,149.8
47,177,9316,1877,1608,43,164,6,27,0,0,29,1342,1196,37,75,4,19,0,0,11,401,166.8,510.9,181.5,300.7,202.9,472.6,158.1,346.4,159.5,166.8,181.5,169.5,401,323.4,491.7,173.6,406
47,177,9320,1051,999,20,18,6,3,0,0,5,814,776,18,11,5,2,0,0,2,306.90000000000003,89.2,400.2,110.9,234.7,92.6,378.6,102.6,250.1,81.5,89.2,87.3,106.4,306.90000000000003,242.6,388.9,94.5,314.5
47,177,9324,1894,1787,12,43,4,28,1,6,13,1489,1421,11,20,4,20,1,3,9,676.6,248.7,778.7,322,530.1,315.7,747.2,289,567.5,288.2,248.7,301.6,305.4,676.6,548.4,762.3,292.6,660
47,177,9326,1722,1590,25,78,4,5,0,0,20,1257,1184,15,43,3,5,0,0,7,487.6,124,610.4,174.1,363.5,177.7,585.3,161.7,395.8,150.2,124,164.1,168,487.6,379.6,597.7,157.8,488.7
47,177,9328,2163,2057,20,61,3,2,1,1,18,1645,1574,17,37,3,2,1,0,11,572.8,198.9,735.8000000000001,228.1,406.8,249,694.8,192.8,448.9,215.4,198.9,232.7,209.8,572.8,428,716.4,216.6,571.3
47,177,9332,2167,1936,15,184,4,3,0,0,25,1633,1496,12,113,4,2,0,0,6,556,157.6,712,184.5,420.5,208.4,657.1,161,459.2,186.5,157.6,196.5,171.9,556,440.6,685.4,179.7,560.7
47,177,9336,3161,2869,59,188,5,1,0,0,39,2431,2233,51,119,5,1,0,0,22,801.4,308.1,1005.5,324.1,530.4,334.4,920.1,284.9,600.3,281.4,308.1,306.3,303.8,801.4,565.1,962.3,307.2,771.9
47,177,9340,1711,1595,8,81,7,2,0,0,18,1322,1251,4,48,6,0,0,0,13,452.4,125.9,594,133.9,341,182.6,551.5,115.2,389.6,148.1,125.9,164.7,124.4,452.4,366,573.2,141,465.7
47,177,9344,842,752,0,82,0,0,0,1,7,650,594,0,52,0,0,0,0,4,225,61.6,295.9,65.4,169.7,90,274.6,56.2,194.3,72.6,61.6,80.7,60.3,225,182.8,285.8,69,231.79999999999998
47,177,9346,663,616,2,29,2,0,0,0,14,496,465,2,16,2,0,0,0,11,203.2,53.7,245.79999999999998,56.5,159.8,75.9,229.4,53,171.5,64,53.7,69.9,54.9,203.2,165.70000000000002,237.4,60.5,201.9
47,177,9348,3527,2829,141,441,11,35,0,0,70,2599,2205,93,240,10,24,0,0,27,676.2,294.3,807.5,380.5,461.8,364,756.9,317.2,509.8,321.9,294.3,342.7,348.6,676.2,485.7,782.1,335.3,642.2
47,177,9352,1615,1355,12,221,5,10,0,7,5,1178,1033,6,124,5,6,0,3,1,353.4,124.2,450.1,122.6,271.5,146,407.5,116.8,312.8,116.8,124.2,130.6,119.7,353.4,292,428.5,124.7,358.3
47,177,9356,994,925,4,56,1,0,0,1,7,749,712,4,30,1,0,0,0,2,297.2,94.39999999999999,361,81.6,229.5,107.9,335.6,71.3,252.8,88.8,94.39999999999999,97.8,76.4,297.2,239.9,348,88.8,295.9
47,177,9360,2515,2195,75,191,7,13,0,3,31,1840,1642,60,103,7,11,0,1,16,668.4,255.6,877.1,249.6,538.4,288.4,791.1,221,600.6,240,255.6,265.2,234.3,668.4,567.9,833.4,250.4,694.9
47,177,9364,2069,1746,172,109,5,12,1,0,24,1597,1382,130,62,3,7,1,0,12,316.5,190.4,405.9,179.5,227.7,213.5,357.5,158.2,254.4,197.7,190.4,205.4,168,316.5,241,380.8,187.9,312.5
47,177,9368,1752,1436,51,228,1,16,1,0,19,1309,1103,44,134,1,16,1,0,10,385.4,122.2,455,135,254.4,151,423.1,120.4,273.1,131.6,122.2,141.3,127.4,385.4,263.8,439.1,131.9,358.1
47,177,9372,2962,2384,131,380,4,20,3,5,35,2282,1916,107,227,4,13,3,3,9,492.7,252.8,602.1,265.5,345.7,258.6,559.2,216.3,378.4,233.4,252.8,245.6,240.7,492.7,361.3,580.2,245.4,476.1
47,177,9376,1740,1595,55,52,4,7,4,4,19,1290,1201,39,31,4,5,2,1,7,494.2,169.7,595.6,192.1,364.1,215.3,558,167.4,401,179.7,169.7,197.6,179.9,494.2,382.5,576.6,184.5,483
47,177,9380,1037,960,16,46,3,0,0,0,12,813,762,16,23,3,0,0,0,9,335.8,95.3,431.1,117,291.3,115.7,407.7,103.6,303.9,104.2,95.3,110.4,110.6,335.8,298,419.7,106.5,353.8
47,177,9384,3521,2782,182,498,12,6,1,4,36,2731,2250,143,306,10,4,1,1,16,691.3,299.6,798.8,339,483.9,324.6,728.8,274.1,520.2,301.2,299.6,312.3,306.3,691.3,502.1,763.9,307.6,644.7
47,179,9392,2402,2320,7,50,2,1,0,4,18,1879,1826,7,29,2,1,0,2,12,612.5,143.5,755.2,156.2,523.9,158.6,723.1,143.2,559.1,121,143.5,139.7,148.9,612.5,541,739.4,144.4,634.9
47,179,9396,1277,1226,10,20,3,0,3,1,14,1012,985,5,13,3,0,0,1,5,412,85.9,429.5,88.7,291.59999999999997,100.1,407.3,83.6,315.2,73.7,85.9,86.6,86,412,303,418.5,86.2,371.6
47,179,9400,1724,1661,2,40,8,1,0,0,12,1320,1277,2,25,7,0,0,0,9,491.8,84.2,699.9,141.1,451.8,145.7,664.2,127.5,490.2,106.3,84.2,126,134.5,491.8,470.6,681.7,121.4,559.3
47,179,9404,2048,1989,3,29,11,0,0,0,16,1626,1584,3,20,10,0,0,0,9,636.1,111.8,808.5,168,555.2,162.1,785.7,152.2,589.6,124.7,111.8,142.9,159.5,636.1,572.1,797.8,144.2,674.6
47,179,9408,4574,4389,42,82,14,5,0,3,39,3519,3404,32,53,8,2,0,3,17,1319.2,308.5,1708.7,423.9,1186.9,395.8,1645,377.5,1268.6,313.4,308.5,354.6,399.5,1319.2,1227,1676.8,363.5,1426.2
47,179,9412,1160,1135,2,6,4,0,0,0,13,929,906,2,6,4,0,0,0,11,314.1,50.7,397.1,78,281.6,72.6,386.1,73.1,305.8,52.9,50.7,62.300000000000004,75.4,314.1,293.6,391.6,65.4,336.9
47,179,9416,1853,1800,3,18,7,5,0,0,20,1505,1472,3,12,5,5,0,0,8,631.2,115.3,737.1,144.3,499.09999999999997,164,702.6,132.7,549.1,116,115.3,140,138.2,631.2,524.2,719.2,134.4,624.1
47,179,9420,1477,1361,37,34,5,1,2,2,35,1180,1108,29,24,5,1,1,0,12,394.4,107.2,495.5,178.5,363.4,166,476.6,164.2,393.1,135.1,107.2,150.4,171.4,394.4,378.3,486.1,150.3,424.6
47,179,9424,1971,1906,5,31,4,6,0,0,19,1564,1522,5,18,3,6,0,0,10,629.4,145.3,692.9,199.4,494.4,195.1,666.5,181.8,529.8,155.9,145.3,175.2,190.9,629.4,512.2,680,175.2,602.6
47,179,9432,4915,4259,221,210,11,119,0,7,88,4198,3697,179,149,10,103,0,4,56,981.5,725.8,887.2,767.9,638,620.8,862.5,703.8,705.3,543.2,725.8,581.8000000000001,736.1,981.5,671.9,874.8,672.5,815
47,179,9436,4251,3641,222,238,19,57,0,8,66,3510,3067,179,161,16,51,0,3,33,975,537,1105.8,723.6,778.2,594.2,1094.1,667.3,854.1999999999999,510,537,552.1,695.4,975,816.6,1100.2,606.3,961.2
47,179,9440,5926,4817,434,401,31,33,1,9,200,4603,3934,301,252,25,31,1,1,58,622.5,676.6,809.2,1193.2,559.2,993,777.4,1153.2,632.6,911,676.6,951.7,1173.8,622.5,596.2,792.5,985,681.3
47,179,9441,1109,999,58,16,2,13,0,2,19,866,795,41,9,2,12,0,0,7,300.4,119.1,283.3,159.9,200.2,136,275.90000000000003,146.8,218.8,115.9,119.1,125.9,153.5,300.4,209.2,279.6,135.4,255.5
47,179,9444,3026,2714,87,84,1,91,4,2,43,2506,2303,57,50,1,66,3,2,24,859.8000000000001,434.1,811.4,606.8,578.3,512.4,803.1,553.4,639.5,450.9,434.1,481.8,580,859.8000000000001,608.7,807.4,511.5,738.8
47,179,9448,3342,2524,494,154,12,20,0,13,125,2425,1947,324,84,8,12,0,1,49,359.8,263.5,436.6,353.5,259.7,265.2,404.59999999999997,327.6,289.3,236.5,263.5,250.70000000000002,340,359.8,274.3,421,289.4,350
