state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_isa,uss_16_dem_bar,uss_20_rep_per,uss_20_dem_oss,gov_18_rep_kem,gov_18_dem_abr,atg_18_rep_car,atg_18_dem_bai,sos_18_rep_raf,sos_18_dem_bar,sos_r18_rep_raf,sos_r18_dem_bar,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
13,067,RS01,3606,322,2285,906,7,33,0,3,50,2429,260,1529,582,5,22,0,3,28,85,909.9,118.9,997.1,111,830.8,112.9,972.8000000000001,64.8,915,76.3,893.7,70,877.1,31,253.8,870,894.9,984.8,97.9,70.1,116.2,831.3,83.9
13,067,RW01,3360,2962,92,95,4,128,2,4,73,2458,2200,66,65,3,86,2,4,32,1224.4,819.1,1274.5,1143.1,1437.2,605.3,1340.4,1042.2,1137.6,810.2,1169.4,785.3,1126.9,778.6,517.2,389.6,712,791.3000000000001,1092.6,1330.8,1144.8,1307.4,796.8,1153.6
13,067,RW02,4605,3792,144,191,5,380,3,26,64,3195,2672,106,117,3,248,2,12,35,1452.7,1042.7,1544.9,1518.1,1843.9,700.7,1694.1,1343.1,1385,1062.4,1463.2,1008.1999999999999,1394.9,1012.2,671.6,450.2,871.6,1027.5,1430.2,1648.3,1414.5,1619.9,1017.5,1431.4
13,067,SA01,3389,2463,346,217,14,263,0,15,71,2538,1918,235,150,11,185,0,10,29,1052.8,851.3000000000001,1117,1192,1160.1,684.8000000000001,1125.2,1136.1,959,910,971.2,901.9,948.8,864.9,449.1,368,768.3,892.3,1164.1,1106.5,959.7,1121.3,863.7,972.7
13,067,SF01,3822,3134,222,158,5,233,0,3,67,2859,2400,166,97,4,146,0,2,44,1399.3,917.8,1483.5,1290.8,1609.4,713.1,1594,1173.2,1321.9,956.8,1346,918.8,1313.7,903.7,626.4,425.8,815.6,926.7,1232,1504.1,1326.8999999999999,1538.6,912.4,1336.9
13,067,SI01,2247,1843,86,89,3,186,0,10,30,1465,1205,64,56,1,125,0,1,13,671.4,467.2,645.6,658.6,785,347.3,681.5,598.8,614.1999999999999,472.3,641.8,438.3,612.2,443.6,250.6,195.1,407.40000000000003,451.3,628.8000000000001,728.3,622.9,663.4,452.7,612.8000000000001
13,067,SM01,2434,1644,115,117,4,481,0,17,56,1763,1237,78,84,2,321,0,12,29,731.9,563.6,767.8,852.3,817,425.9,806.5,779.8,668.6,602.6,693.9,581.3,654.9,577.5,323.6,246.2,494.6,587,816,774.5,672.5,787.3000000000001,578.6,683.1
13,067,SM03,6827,3834,1567,651,6,471,10,113,175,5407,3247,1131,447,6,371,7,90,108,1212.6,1376,1202.2,1789.7,1346.4,1140.7,1225.5,1720.3,1070.4,1449.3,1109.6,1416.5,1071.5,1394.6,539.3,489.7,1258.1,1419.9,1755,1279.2,1083.1,1213.6,1347,1097.6
13,067,SM04,1900,1565,115,88,5,89,0,11,27,1490,1263,73,54,4,74,0,5,17,658.5,445.4,676.9,638.2,779.4,332.5,727.5,572,618.5,461.7,626.1,457.3,600,447,340.3,233,388.9,455.5,605.3000000000001,718.9,615,702.1,448.2,628.4
13,067,SM05,2544,1841,167,150,0,319,0,19,48,1888,1399,133,98,0,220,0,14,24,749.3000000000001,577.1,840.1,804,878.1,434.7,868.5,748.6999999999999,715.9,581.1,753.7,544.2,717.7,545.8,346.2,241.1,505.8,557,776.4,814,729.1,854.2,559.6,733.8
13,067,SN1A,7296,2228,2810,1645,18,385,6,42,162,5589,1952,2147,1048,12,297,6,27,100,488.5,1595.7,662.8000000000001,2221.3,600.1,1399.8,668.8,2151.1,411.3,1557.8,453.3,1507.1000000000001,407,1474.2,143.3,497.40000000000003,1497.4,1513.1,2185.6,543.7,423.9,665.7,1550.5,479.2
13,067,SN2A,3220,1570,1027,325,20,205,6,14,53,2887,1491,899,247,14,179,6,14,37,365,1023.5,393.2,1292.6,435.3,903.3,396,1251.2,293.3,1059.6,313.6,1030.1,286.5,1018.3000000000001,107.1,351.7,963.1,1035.9,1272,400.1,297.9,394.5,991.4,323.7
13,067,SN2B,3356,1073,1526,354,11,233,1,43,115,2885,1008,1302,256,8,193,1,33,84,371.59999999999997,1024.5,401.3,1303.6000000000001,443.7,903.1,405.7,1261.1,300.6,1063,321.6,1032.9,293.6,1021.3000000000001,109.6,353,963.9,1039.1,1282.4,407.8,305.4,403.5,995.5,330.7
13,067,SN3A,5409,2193,1702,1291,8,110,0,14,91,4142,1884,1298,814,3,94,0,8,41,926.1,1558.4,1070.9,2483.9,1104.8,1307.4,1143.3,2358.7,849.3,1742.8,927.2,1678.5,851.7,1656.2,300.8,609.7,1432.7,1692.3,2422,1015.3,875.7,1106.6,1674,897
13,067,SN4A,5622,3324,1490,486,15,149,1,15,142,4462,2908,1043,303,13,112,1,11,71,1257,1680.8,1426.5,2206.9,1505.9,1384.8,1512.1,2073.8,1154,1794,1229.7,1725.6,1148.3999999999999,1713.9,469.40000000000003,711.2,1532,1744.5,2140.5,1381.2,1177,1469.1,1661.5,1212.9
13,067,SN5A,7755,2169,2517,2624,5,253,2,24,161,5539,1901,1766,1567,5,204,2,16,78,678.6,1358.9,811.4,2005.6,774.7,1145.8,842.7,1908.8,619.8,1575.5,673.9,1527.5,616.8,1499.6,266.7,534.9,1252.3,1534.1,1957.5,726,636.4,826.6,1444.8,661.4
13,067,SN6A,6404,3905,1824,271,13,248,1,38,104,4987,3150,1340,201,13,198,1,25,59,1503.2,1986.4,1568.2,2582,1806.5,1640.8999999999999,1690.5,2412.2,1417.5,2057.3,1492.8,1978.3,1419.4,1945.7,587.6,841.1,1813.3,1994.5,2497.1,1654.4,1443.1000000000001,1629.2,1930.2,1435.4
13,067,SN7A,2643,2092,281,121,4,75,0,2,68,2034,1667,187,88,4,54,0,2,32,645.2,754.8,665.2,1010.8,774.1999999999999,613.9,718.4,943.4,587.6,776.7,618.2,746.2,580.8,747.8,255.29999999999998,336.2,683.9,756.8,976.9,709.5,595.6,692,741.1,605.5
13,067,SN7B,7833,4077,2390,435,11,694,6,24,196,5808,3099,1751,300,7,536,4,16,95,1424.4,2699.6,1464.5,3909.2,1815.7,2233.8,1614,3681.3,1317.8,2951.5,1430.5,2844.1,1299.3,2853.5,402.2,1181.4,2466.6,2882.5,3795.2,1620.2,1349.6,1539.4,2794.2,1345.8
13,067,SN7C,1733,1240,234,90,5,124,1,3,36,1353,998,176,59,4,96,1,1,18,406.6,503.6,436.8,667,487.2,411.6,466.9,625,370.8,527.2,392.3,506.90000000000003,367.6,506.3,156.6,219.4,457.8,513.3,645.8,447,376.7,451.7,496.2,385.5
13,067,SO01,2504,2135,141,75,5,98,1,6,43,1982,1727,93,57,4,76,1,4,20,978,585.1,970.1,835,1120.1,428,1044,754.8,924.2,631.2,955,621.9,926,603.1,498.1,329.2,506.4,618.9,794.8,1049.2,935.1999999999999,1006.9,598.1999999999999,926.9
13,067,SO02,5609,4132,630,240,10,464,3,11,119,4486,3339,498,190,10,369,3,10,67,1491.1,1364.2,1632.1000000000001,1963.2,1796.9,1046.3,1799.6,1764.9,1507.1,1389.9,1589,1331.1,1499.9,1332.2,659,562.1999999999999,1205.5,1350.9,1864.1,1644.2,1532.1,1716.1,1344.3999999999999,1496.9
13,067,SO03,3583,2782,203,130,5,396,0,3,64,2669,2154,136,90,5,241,0,1,42,1227.8,723,1213,1089.1,1403.1000000000001,524,1300,966.8000000000001,1089.1,722.2,1129,671.2,1077.8,680.1,527.2,334.2,623.3,691.5,1027.9,1315.3,1098.6,1256.5,714,1121.1000000000001
13,067,SP01,2199,1543,190,191,3,185,0,55,32,1819,1353,138,136,2,135,0,41,14,501.2,439.4,554.2,587.9,553.3,354.4,563.2,562.4,450.7,453.5,456.2,448.8,438.6,432.2,204.1,173.7,396.8,444.8,575.3000000000001,527.5,448.6,558.5,431.59999999999997,465.2
13,067,SW01,3834,1967,1447,255,13,57,0,9,86,2797,1605,931,158,11,47,0,6,39,901.4,1158.4,871.2,1450.4,895.3,1035.3,867.3,1423.9,775.4,1165.6,769.9,1156.4,762.6,1130.2,344.40000000000003,404.1,1097,1150.6,1437.1000000000001,898.5,769.5,869.1,1115.2,773.1
13,067,SW02,4666,1461,2448,558,14,82,5,18,80,3469,1299,1682,364,5,61,3,11,44,382.9,1145.1,444.3,1517,425.2,990,431.2,1472.1000000000001,301.8,1165.2,302.9,1156.8,297.3,1128.3,138.8,309.1,1067.7,1149.9,1494.8,403.9,300.9,437.9,1110.4,340.4
13,067,SW04,6558,2234,3363,676,9,117,0,16,143,4838,1944,2304,410,8,97,0,3,72,742.1,1928.4,807.5,2557.8,778.1999999999999,1724.8,775.8,2510.2,604.6,1978.1,610.2,1938.5,589.6,1917.3,254.7,658.1,1826.6000000000001,1944.7,2533.9,759.5,601.5,791.7,1901.6,645.5
13,067,SW05,3362,1303,1734,201,1,32,0,12,79,2341,1048,1101,125,1,23,0,4,39,443.5,933.4,476.2,1200.7,465.2,833.5,460.3,1178.8999999999999,362.8,972.5,364.8,958.9,353.7,950.9,177.4,355.9,883.3,960.6,1189.7,454.2,360.5,468.3,923,388
13,067,SY01,3022,2157,351,236,11,176,2,22,67,2378,1761,260,162,9,141,2,11,32,924.2,597.5,991.4,841.4,970.1,503.7,1000.4,801.6999999999999,826.6,631.4,838.1,629.2,816.9,612.8,431.1,270.90000000000003,550.7,624.4,821.5,947.1,826.8000000000001,996.5,611,849.7
13,067,TM01,3382,2014,637,288,2,326,0,39,76,2736,1704,473,228,2,253,0,29,47,383.09999999999997,876.9,451.7,1086,446.9,764.6999999999999,467.59999999999997,1036.9,359,902.8000000000001,371.1,892.1,347.2,867.4,166.5,270.9,820.8,887.4,1061.2,415,359.09999999999997,459.6,837.1,374.2
13,067,TR01,3062,2660,67,107,1,178,0,8,41,2174,1906,52,66,1,123,0,4,22,1001.9,767.7,1024.9,1016,1282,502.9,1130,909.9,964,708.9,1012,674.1,981,661.1,425.9,317.9,635.1999999999999,681.2,963,1141.9,985.6,1077.2,694.9,977.8
13,067,TS01,2676,1454,686,134,3,334,0,22,43,2197,1268,524,95,2,267,0,15,26,438.5,799.8,502.7,1032.8,547.5,657.7,527.5,983.6999999999999,410.5,819.8000000000001,439.5,790.4,409,774.8,142.4,265.6,728.8,794.8,1008.3,493,419.5,514.7,765.8,427.1
13,067,TT01,4151,3598,131,137,2,206,0,15,62,3007,2620,94,109,2,150,0,9,23,1466.3,981.6999999999999,1543.4,1378.4,1719.8,723.4,1622.2,1261.6,1361,977,1406.2,940.9,1352,934.9,631.3000000000001,457.90000000000003,852.5,950.8000000000001,1320.2,1593,1373.1000000000001,1582.7,956.6999999999999,1387.6
13,067,VA01,4069,3429,368,128,6,79,0,3,56,2668,2276,236,78,4,48,0,0,26,1541,599,1629.9,877,1626,470.90000000000003,1646.8,814,1420.1,633,1422,633.9,1398,600,665.9,238.7,534.7,622.4,845.6,1583.7,1413.3,1638.5,608.5,1418.6
13,067,VG01,2169,1451,376,104,7,175,2,16,38,1954,1349,310,92,6,157,2,9,29,585.3,860.9,699.7,1598.1,705.1,700.8000000000001,733.1999999999999,1535.7,562.1,1126.9,597.8,1089.9,555.9,1089.9,219.10000000000002,396,780.8,1102.1,1567,644.6,571.7,716.2,1050,582.5
13,067,VG02,6726,3785,1750,350,8,645,5,27,156,5865,3447,1457,297,6,537,4,16,101,1230.5,2154.2,1351.1,2854.9,1541.4,1771,1433.6,2701.9,1124.3,2237.1,1202.7,2153.5,1121.1,2122.1,403.3,732,1962.6,2170.7,2778.4,1385.4,1149.3,1392.1,2091.1,1176
13,067,VG03,2958,1585,1037,146,14,121,0,2,53,2471,1413,786,109,13,107,0,1,42,512.2,1280.6,552.8,1687.4,681.9,1070.9,584.5,1609.1,439.7,1382.3,493.8,1325.1,447.09999999999997,1318.7,124.4,409.9,1175.7,1342,1647.8999999999999,597.2,460.3,568.7,1260.5,479.7
13,067,VG04,3970,2954,712,149,6,85,1,8,55,3314,2477,590,114,6,77,1,7,42,1273.1,1018.1999999999999,1295.9,1349.9,1556,731,1422.8,1204,1272,1028.9,1337.1,963.7,1269.7,981.9,598.8,361.1,874.6999999999999,991.6999999999999,1277,1414.3,1293.3,1359.2,954.5,1253
13,067,WG01,4184,2749,813,395,4,138,4,10,71,3048,2065,553,262,4,107,4,7,46,1064.5,907.3000000000001,1169.6,1260.9,1126.7,779.4,1168.2,1220.8,942.3,982.7,953.7,985.4,917.3,946.3,371,369.6,843.3000000000001,971.5,1240.9,1095.5,937.8000000000001,1168.8,931.7,964.1
13,067,WG02,2852,1560,742,277,1,200,1,16,55,2049,1195,500,176,1,141,1,7,28,671.1,646.1,760.3,880.6,718.1,559.3,756.8,853.9,608.1,695.8,614.5,702.4,591.7,671.1,239.20000000000002,259.3,602.6,689.6,867.2,694.6,604.8,758.6,658.6999999999999,620.1
13,067,WL01,3611,3131,157,131,3,126,0,9,54,2497,2186,123,81,2,82,0,7,16,1260.4,754.2,1273.5,1081.8,1435,571.7,1359.7,986,1141.3,806.2,1189.2,763.2,1138.3,776.9,524.4,362,663,782.3000000000001,1033.7,1347.4,1156.1000000000001,1316.7,763,1165.3999999999999
13,069,1,27940,15974,8086,3186,68,264,9,34,319,20196,12434,5506,1868,50,193,3,20,122,6003.6,3177.9,6529.3,3490.6,5691.3,2677.5,6456.7,3295.6,5492.8,2831.7,5360.2,2723.8,5162.9,2968.3,1939.7,1038.5,2934.8,2837,3393,5843.2,5344.3,6490.6,2773.7,5329.2
13,069,2,3387,2440,586,316,6,5,0,4,30,2463,1841,423,181,6,5,0,2,5,1006.8,230.2,1103.3,263.8,895.9,206.9,1089.3,257.9,971.9,209.1,938.5,209.1,917.5,228.7,363.9,78,217.2,214.3,261.6,952.8000000000001,942.7,1096.1,210,910.8
13,069,3,469,341,96,28,0,1,0,0,3,343,259,67,16,0,1,0,0,0,151,49.8,190,59.8,132.2,43.1,185.9,58,155.1,52.1,139.8,59,133.5,68.3,63.2,23.8,46.4,59.6,59,141.1,143,187.9,51.7,144.1
13,069,4,3643,2617,664,302,5,25,0,3,27,2701,1998,494,171,3,20,0,1,14,1103.5,370.2,1199.6,377.7,1000,321.5,1177.7,365.2,1046.4,321.1,1017,308.6,971.6,354.7,437,130.7,343.5,327.3,371.5,1053,1012.9,1188.5,319.9,993
13,069,5,5458,3238,1729,438,8,4,0,5,36,4447,2582,1557,274,4,4,0,4,22,775.1,215.6,937.7,281.7,678.4,201.20000000000002,908.2,264.7,740.5,193.3,706.2,188.9,692.1,207,231.7,67.5,208.5,195.1,272.8,725.6,710.9,921.7,203.4,707.6
13,069,6,1459,1297,66,82,0,3,0,0,11,1105,999,50,44,0,2,0,0,10,552.5,44.9,611.7,36.9,486.90000000000003,44.9,602.7,37.7,521.9,21.7,502.3,32.6,492.7,45.4,213.3,15.3,44.9,32.9,37.4,518.9,505.7,607.7,35.5,498.7
13,071,0001,6648,1445,4502,589,9,12,3,9,79,4675,1201,3040,371,7,6,2,2,46,316.7,1089.5,430,1151.2,378.8,835.5,433,1095.8,291.1,944.8,295,892.9,287.8,881,104.7,323.6,962.2,905.4,1123.2,349,290.9,431.6,901.7,317.8
13,071,0002,8587,4423,2860,1092,22,78,8,15,89,6346,3575,1936,710,16,52,6,6,45,1523.2,901.3,1800.8,1169.3,1567.2,682.6,1796.7,1107.5,1515.4,823.8,1494.7,789.2,1423,845.9,562.8,251.5,791.5,821.2,1136.5,1546.6,1477.9,1799,822.7,1461.3
13,071,0007,3025,1819,275,865,9,33,0,2,22,2162,1439,188,500,9,20,0,0,6,626.4,146.8,744.5,201.8,602.3,120.3,725.3,195.3,623.7,130.2,606.5,133.5,596.9,144,211.4,36.6,132.9,135.4,199.1,613.5,608.2,734.5,138.7,592.6
13,071,0008,2418,1535,75,771,10,5,0,1,21,1762,1212,57,470,8,2,0,0,13,689.2,75.8,795.4,99,654.2,59.6,780.8000000000001,100.2,673.2,51.8,645.5,64,635.9,68,238.5,19,67.6,61.3,99.5,671.8000000000001,651.7,788.1,67.2,638.5
13,071,0009,520,317,58,135,1,0,0,0,9,390,260,47,76,1,0,0,0,6,103.9,38.2,137.3,51.2,101,25,139.1,46.7,109.3,41.800000000000004,102.10000000000001,43.8,100.1,44.7,47.699999999999996,18.7,32,43.5,48.7,102.4,103.60000000000001,138.2,39,104.9
13,071,0010,1033,589,404,27,4,7,0,0,2,762,467,272,15,2,5,0,0,1,251.1,149.7,294.3,140.3,243.8,116,287,137.9,243.8,132.6,235.1,130.9,226.6,137.9,87.8,65.6,132.7,133.4,138.7,246.9,234.8,290.8,126.1,233.4
13,071,0011,1875,1310,197,363,1,0,0,0,4,1329,971,129,226,1,0,0,0,2,573,86,612.7,106.7,536.6,71.2,610,98.8,581,86,567,88.2,559.8,93,261.4,38.1,78.6,88.8,102.8,554.6,569.2,611.1,83.8,537.4
13,071,0012,1175,1020,67,73,4,3,0,2,6,879,782,49,38,4,2,0,0,4,398.8,51,512.3,55.2,365.59999999999997,51,502.8,51,392.8,37.9,380,47,378.4,48.9,144.7,19.7,51,44.8,52.8,382.7,383.3,506.8,45.9,384.9
13,071,0013,600,551,19,23,2,2,0,0,3,452,421,11,15,2,2,0,0,1,265,23.6,291.1,27.1,263,11.9,291.1,27.1,267.1,14,259.2,15.9,258.2,19.9,127,3.8000000000000003,17.4,16.3,27.1,264.2,261.2,291.1,17.4,252.7
13,071,0014,2606,1909,140,503,0,23,0,2,29,1890,1470,100,288,0,18,0,2,12,805,139,971,187.8,780,109.9,971,165,821.8000000000001,116.9,793.4,124.9,771.6999999999999,145.2,293.2,47.9,124.2,128.8,176.5,792.5,795.1,971,129.5,775.9
13,071,0015,2520,1347,261,842,4,41,0,0,25,1777,1060,181,505,3,20,0,0,8,482.7,75.1,558.1,107.7,458,71.5,555.9,102.7,458.8,65.9,442.09999999999997,71.5,435.9,73.9,180.4,8.8,73.1,71.1,105,470.6,445,557.3,72.2,446.6
13,071,0016,649,605,21,16,3,0,0,0,4,490,457,16,13,3,0,0,0,1,245,27.099999999999998,280.8,27.099999999999998,235.6,23.9,273.9,25.9,241.3,17.1,233.4,23.9,231,23.1,94.3,7,25.6,21.3,26.6,240.1,235,277.4,21.599999999999998,229.6
13,071,0017,2688,2100,248,299,3,19,0,1,18,1973,1592,168,185,3,14,0,1,10,745.4,131.1,889.8000000000001,170.6,709.6,101.6,869,171.2,754.3,116.2,723.4,131.5,710.5,136.3,242.8,47.6,115.4,128.4,170.9,727.5,729.4,879.7,125.4,705.5
13,071,0018,1280,1152,34,69,3,18,0,0,4,973,881,23,51,3,12,0,0,3,558.7,61.9,676.2,96.4,542.8,55.8,662.4,97.3,570.2,61.3,554.6,63.6,539.3,74.3,220.3,22.6,58.5,66.1,97,550.5,554.6,669.6,66.4,540.2
13,071,0019,4577,3044,712,733,12,29,1,6,40,3217,2291,485,390,11,17,1,3,19,1006.8,278.5,1226,371.90000000000003,964.9,234.20000000000002,1210,366.3,976.2,252.2,950.3,257.7,937.3,261,319.2,84,256.7,257.4,369,986.1,955.4,1218.9,263.1,949.3
13,071,0020,1682,1232,155,276,3,6,0,0,10,1206,935,99,158,2,6,0,0,6,428.9,81.2,478.2,92.9,409.1,65.9,468.1,84.6,428.9,80,416.7,73.3,408.1,86.4,184.4,26.2,73,79.9,88.4,419.1,417.2,473,73.3,403.5
13,071,0021,384,318,44,5,0,9,0,2,6,309,258,36,3,0,8,0,0,4,127.8,16.9,158.9,16.9,116.2,14.8,158,14.1,134.9,10.1,123.8,11.799999999999999,127.8,13,58.2,1,15.700000000000001,11.6,15.4,121.7,128.6,158.4,12.3,125.5
13,071,0022,1112,691,11,401,5,0,0,1,3,777,524,9,238,3,0,0,1,2,254.1,22.4,328.1,31.3,235.70000000000002,23.2,328.1,25.9,248.9,13.9,242.6,16.8,242.1,18.7,105.3,3.8000000000000003,22.5,16.8,28.2,244.7,244.2,328.1,19.1,248.3
13,071,0023,2119,1352,60,681,5,4,0,1,16,1545,1030,48,449,4,4,0,0,10,493.9,69.1,594.1,84.2,451.6,51.8,581.5,72.7,494.6,53.2,472.5,53.8,467.5,64.3,159.5,14.3,59.7,56.7,78,473,477.3,588.4,57.6,464
13,073,010,3460,3124,224,34,7,44,2,1,24,2647,2385,188,23,7,26,2,0,16,1524,177,1782.1000000000001,294.9,1473,152.9,1773,283.2,1504,199,1476.9,212.1,1430,239,655.3,99.10000000000001,164.7,216.9,288.9,1498.3999999999999,1470.3,1777.7,207.1,1452.3
13,073,015,5479,4111,734,307,18,111,10,13,175,3765,2919,487,177,12,87,6,6,71,2260.8,1296.1,3269.4,2841.3,2235.5,1122.3,3339.6,2691.4,2490.2000000000003,1822,2525.1,1785.4,2385.3,1829,844.1,737.6999999999999,1209.3,1812,2766.4,2247.9,2467.2,3304.5,1765.6000000000001,2418.9
13,073,016,4371,3402,455,178,4,192,3,8,129,3158,2528,304,115,4,143,3,2,59,2178.2,850.7,2447.1,1391.1,2178.4,724.8000000000001,2442.9,1341.8,1951.9,859,1940,847.1,1829.8,916,750.1,327.1,787.9,873.9,1366.4,2178.3,1907.5,2444.7000000000003,907.2,1964.8
13,073,020,2867,2321,350,109,11,24,5,4,43,2145,1799,234,65,9,19,0,2,17,885.6,246.6,1153.2,361.2,847.5,206.1,1139.1,341.3,858,389.8,840.1,395.9,801.4,428,314.8,182.4,226.3,404,350.9,866.1,833.7,1146.3,319.2,855.1999999999999
13,073,021,2123,1259,731,69,5,17,1,1,40,1535,922,529,45,4,15,1,0,19,605.1,422.9,827.1,540,580.6,368.1,818.1,508,614,278.8,601.3000000000001,283.7,573.9,305.90000000000003,225.5,130.5,395.4,289.4,524.3,592.8,596.4,822.5,354.8,605.7
13,073,025,2828,2467,194,88,8,24,2,5,40,2133,1881,153,50,8,14,1,2,24,1079.7,161.8,1257.1,297.3,1033.7,131.7,1245.5,273.2,1064,156,1047,166.2,1007.5,193.4,437.4,75.7,146.5,171.4,285.3,1056.9,1039.7,1250.8,181.8,1021.4
13,073,026,2611,1763,616,133,7,15,3,4,70,1954,1383,427,86,4,14,2,2,36,1089.9,775.6,1576.6,1477.4,1098.9,653.7,1588.1,1404.9,1091.6000000000001,915.8,1095.3,911.4,1031.1,939.9,358.1,334.2,714.6,922.1,1441.3,1094.5,1072.9,1582.4,926.6,1116.2
13,073,030,5300,3040,1475,538,25,65,12,6,139,3603,2231,910,324,23,52,7,1,55,883.4,813,1065.4,1151,899,708.6,1049.3,1118,761.3,850.6999999999999,765,837.8,704.6,880.4,249,306.5,760,856.4,1134.6,891.2,744.2,1057.4,833.4,796.8
13,073,031,3617,1851,1013,532,24,58,6,0,133,2553,1383,683,354,16,49,6,0,62,495,553.8,560.1,969.6,483.1,487.4,556.1999999999999,923.5,415.6,623.9,419.3,618.6,373.1,637,123.9,235.6,520.5,626.3,946.7,489.1,402.9,558.1,631.3000000000001,428.8
13,073,032,2294,1627,406,134,9,54,2,2,60,1786,1311,309,88,8,44,2,1,23,741.6,301.3,782.7,550.5,698.5,262.7,778.3,524.6,648.2,364.2,633.1,371.4,604.5,385.1,302.1,170.3,281.9,373.4,537.7,720.1999999999999,628.8,780.4,366.3,648.5
13,073,033,4240,2328,1053,614,11,65,14,10,145,2813,1650,683,358,10,44,12,4,52,995.9,1069.3,1307.7,1895.9,978,934.9,1304.9,1813.6,924.2,1250.4,931.4,1240.8,870.8000000000001,1266.4,318.8,459.4,1001.8,1252.3,1854.6,987.2,908.6999999999999,1306.7,1241.5,953.8
13,073,040,1719,1409,267,18,11,1,2,1,10,1328,1088,213,10,8,1,2,1,5,673.1,207.9,946.9000000000001,277.2,643.9,166,939.9,269,754.8000000000001,197.79999999999998,734.9,210,705.3,231,330,100.9,187,212.8,273.3,658.8000000000001,731.8,943.1,207.6,716.2
13,073,050,871,329,527,5,2,3,0,0,5,682,243,427,3,2,3,0,0,4,188.9,286,268.59999999999997,284.2,188.8,229,271.8,280.09999999999997,195.5,273.9,199.79999999999998,266.09999999999997,190.8,272.8,82.1,136.2,257.6,271,282.1,188.9,195.4,270.1,253.4,198.4
13,073,051,1176,1073,45,29,2,7,0,0,20,992,909,43,18,2,6,0,0,14,575.4,67.9,719.5,99.1,542.4,63.9,717.2,89.9,588.6,66.9,587.6,65.1,568.5,76.7,297.6,41,65.9,69.5,94.9,558.9,581.6,718.4,71.1,574.7
13,073,060,2648,1954,369,165,3,92,1,4,60,1988,1510,271,100,3,73,1,1,29,971.9,398.7,1068,570,950.1,338,1059.9,539,901.8,389.2,908.1,376,853.1,408.1,378,178,368.5,391.1,554.5,960.9,887.9,1063.8,399.4,886.1999999999999
13,073,061,1920,1691,114,43,5,42,0,3,22,1277,1128,87,18,3,31,0,1,9,1393,386.9,1870.9,792.9,1392.4,299.1,1915.7,721.8,1424,466.8,1437.2,468.2,1374,485,468.2,174.8,343.2,473.3,757,1392.6,1411.6,1893.1,474.3,1409.2
13,073,062,3892,2954,492,162,19,179,8,8,70,2673,2057,337,103,10,133,5,5,23,1910.9,783.3,2321.2999999999997,1267.8,1926.8999999999999,652.9,2334.4,1224.4,1873.8,847.9,1886,841,1794.1,885,731,384.4,718,858,1246,1918.6,1851.5,2327.7,860.8,1847.3
13,073,063,1721,1347,214,82,6,38,0,4,30,1150,909,145,48,2,28,0,3,15,606.5,259.7,664,367.3,629.9,212.9,675.6,343.3,590,267.2,595.8000000000001,258.59999999999997,570.6,264.4,236.3,126.3,236.4,263.40000000000003,355.4,618.1,585.5,669.8,262.5,571
13,073,064,3858,2626,814,141,9,163,10,6,89,2442,1658,536,83,5,120,5,3,32,1333.9,766.8,1525.8,1171.3,1345,642.8,1558.8999999999999,1106.9,1259,809.9,1298,778.2,1225.9,808,498.2,360,704.8,798.6999999999999,1138.9,1339.5,1261.2,1542.4,805.4,1255.5
13,073,065,3468,2506,505,233,4,93,1,7,119,2463,1850,336,143,4,72,1,1,56,1109,396.1,1267.9,569.8,1115.2,329,1268.7,543,1065,420.2,1068,410,998.8000000000001,447.3,436.9,187.1,363.1,425.7,556.4,1112.1,1043.8999999999999,1268.4,412.8,1041.1
13,073,070,2268,1824,224,91,5,42,2,10,70,1760,1467,154,60,5,38,2,2,32,821.7,257.2,873.9,337.59999999999997,801.2,214.20000000000002,872,323.2,752.9,229.8,737,237.1,702.3,259.8,330.7,97.2,235.79999999999998,242.29999999999998,330.5,811.6,730.7,873,244.5,736.4
13,073,074,2921,2083,522,155,5,66,7,3,80,2133,1568,367,95,5,50,4,3,41,727,413.7,796.3,596.4,724.1999999999999,353.8,782.3,580,651,420.7,646.1,420.7,606.3,445,248.4,174.4,384.2,428.9,588.3,725.8,634.4,789.1,426.09999999999997,647.9
13,073,075,2926,2061,510,135,6,128,2,11,73,2107,1528,351,83,4,106,2,4,29,1041.1,458.1,1109,677.1,1044,403.8,1092,655,959.9,505.3,953.8,512.3,893.8,542.3,418.7,238.6,430.9,520,665.9,1042.8,935.8,1100.6,499.09999999999997,939.1
13,073,076,3121,2155,589,139,21,117,6,5,89,2295,1631,410,93,16,100,2,2,41,769.1,386.5,830.6,530.7,732.7,340.7,845.5,498.8,717.8,400.6,722.9,399.8,674,427.4,330.4,165.5,363.9,409.2,514.5,750.6,705.1,837.9,394,702.8
13,073,080,2183,1799,166,58,6,105,1,0,48,1679,1403,112,36,5,95,1,0,27,859.1999999999999,275,855,346.2,864.9,225.2,868.8,310.1,772,270,778.2,259.1,743.8,293.1,415.2,132.9,250,274.2,328.1,862.4,764.6,862.1,264,769.6
