state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_kai,uss_18_rep_ste,uss_20_dem_war,uss_20_rep_gad,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
51,195,104,3375,3319,16,13,2,2,0,0,23,2590,2555,10,9,2,2,0,0,12,237.5,1165.3,255.8,1560.4,247.7,725.9,354.4,1418.7,237.5,247.7,303.6,1165.3,725.9,1489.6
51,195,201,2459,2367,33,28,1,3,0,1,26,1891,1834,24,13,1,1,0,0,18,134.3,689.5,188.7,893.3,120.39999999999999,475.6,259.8,813.2,134.3,120.39999999999999,222.8,689.5,475.6,852.4
51,195,202,5884,5670,49,67,4,36,0,5,53,4679,4530,35,43,4,31,0,2,34,482.8,1787.2,494.6,1623.2,541.2,1175,610.2,1484.9,482.8,541.2,551,1787.2,1175,1553.7
51,195,203,2584,1976,563,33,0,7,1,0,4,2218,1622,563,24,0,4,1,0,4,104.2,605,129.7,750.4,109,380.7,165.3,681.3,104.2,109,146.9,605,380.7,715.5
51,195,301,6027,4797,1012,97,10,20,1,3,87,4867,3760,969,78,7,15,1,2,35,409.2,1389.3999999999999,346.6,1075.3,427.7,920.9,419.1,968.1,409.2,427.7,383.2,1389.3999999999999,920.9,1019.8
51,195,302,4377,4272,29,30,3,15,0,1,27,3400,3318,22,22,3,15,0,0,20,299.4,1560.6,301.1,1595.4,321.5,1087.8,458.9,1453,299.4,321.5,378.5,1560.6,1087.8,1523
51,195,401,4280,3972,131,78,5,49,0,6,39,3496,3234,130,61,5,39,0,3,24,213.2,1229.3,157.4,857.4,267.6,909.5,179.4,816.4,213.2,267.6,168.4,1229.3,909.5,836.2
51,195,402,5000,4697,202,50,9,5,0,2,35,3908,3656,183,37,9,3,0,0,20,229.7,1439.9,247,1880.5,216.4,947.1,384.8,1731.4,229.7,216.4,316.3,1439.9,947.1,1805.3
51,195,403,1416,1354,13,32,3,0,0,1,13,1151,1105,10,24,3,0,0,1,8,156.9,435.2,262.3,832.9,147.2,275,368.3,734.3,156.9,147.2,314.7,435.2,275,783.8
51,197,101,1259,1216,19,5,1,2,1,1,14,1040,1014,12,4,1,2,1,1,5,66.9,484.9,118,423.9,76.7,345.9,137.4,399.1,66.9,76.7,127,484.9,345.9,411.7
51,197,102,3719,3618,30,32,4,7,1,0,27,2838,2775,21,22,4,4,1,0,11,318.7,1421.5,435.1,1867.1,359.8,1071.3,580.7,1705.2,318.7,359.8,505.6,1421.5,1071.3,1783.5
51,197,203,4640,4199,280,56,4,24,0,2,75,3683,3406,200,32,3,18,0,0,24,621.5,1320.6,504.8,1138.1,618.3,989,546.1,1056.9,621.5,618.3,526.8,1320.6,989,1097.2
51,197,303,5130,4602,324,64,3,60,1,5,71,4189,3803,264,44,2,44,1,2,29,710.7,1500.6,589.6,1284.9,731.9,1199,727.3,1147.1,710.7,731.9,656.6,1500.6,1199,1216.5
51,197,401,2245,2197,13,10,0,13,0,0,12,1786,1754,12,7,0,8,0,0,5,201.2,969.9,280,1124.9,182.5,726.1,345.7,1052.2,201.2,182.5,312.1,969.9,726.1,1087.9
51,197,402,2550,2452,41,26,4,3,0,0,24,1966,1904,30,12,4,3,0,0,13,183.4,908.2,239.4,1169.6,187.2,692.1,347.7,1075.2,183.4,187.2,294.1,908.2,692.1,1122.9
51,197,501,2047,1996,9,17,2,2,0,2,19,1625,1589,6,12,1,2,0,0,15,153.7,662,220.5,1033.8,144,509.3,304.3,943.2,153.7,144,261.9,662,509.3,987
51,197,502,2970,2867,31,30,4,4,0,3,31,2326,2257,22,17,2,3,0,1,24,171.9,1066.8,284.5,1410.9,208.6,821.5,381.1,1311.1,171.9,208.6,331.8,1066.8,821.5,1360.5
51,197,601,1130,1078,34,4,4,1,0,0,9,884,844,30,4,2,1,0,0,3,67.3,454.2,90.3,618.7,61.1,344.8,160.5,570.4,67.3,61.1,126,454.2,344.8,594.7
51,197,602,1980,1933,17,3,9,2,0,0,16,1557,1529,9,0,8,1,0,0,10,156.3,704.2,191.8,977.8,172.5,536.5,266.4,907.6999999999999,156.3,172.5,227.3,704.2,536.5,941
51,197,603,1565,1491,11,33,4,6,0,0,20,1231,1183,8,22,4,6,0,0,8,119.9,553.9,183.1,680.1,138.1,434.3,243.5,618.4,119.9,138.1,213.4,553.9,434.3,648.8
51,199,101,3061,2380,351,115,9,142,4,5,55,2310,1840,255,82,6,97,2,2,26,825.8,894.1,1348.3,1146.8,885,729.3,1316.4,1169.8,825.8,885,1332,894.1,729.3,1158.6
51,199,102,1987,1771,47,80,3,53,4,0,29,1652,1482,42,58,2,44,3,0,21,407,708.9,411.1,695.2,452.3,597,420.7,710.3,407,452.3,415.7,708.9,597,703.3
51,199,103,3610,2970,323,141,13,87,2,7,67,2879,2401,275,97,11,65,2,4,24,952.5,1214.8,1259.3,1407.3,1011,1012.1,1282.6,1439.5,952.5,1011,1271.3,1214.8,1012.1,1423.3
51,199,104,6083,3342,1928,348,42,161,18,6,238,4430,2477,1476,204,29,127,12,4,101,1610,943,2641.4,1588.2,1536.4,718.9,2662.7,1582.2,1610,1536.4,2652.6,943,718.9,1585.1
51,199,203,8802,5682,1220,601,40,820,20,41,378,5682,3817,801,294,16,579,12,22,141,1286.3,1676.3,1864.1,1685.6,1340,1221.5,1822.7,1749.3,1286.3,1340,1843.4,1676.3,1221.5,1717.2
51,199,204,3291,2325,440,140,8,276,5,5,92,2453,1749,349,92,7,205,4,2,45,746.4,912.3,1303,1117.1,775.7,713.3000000000001,1316.9,1110,746.4,775.7,1309.8,912.3,713.3000000000001,1113.2
51,199,301,3669,3375,92,87,7,62,0,0,46,2780,2593,72,44,6,45,0,0,20,534.3,1677,929.4,2284.9,603.6,1370.8,950.5,2346,534.3,603.6,939.7,1677,1370.8,2315.5
51,199,302,4550,3712,382,170,17,179,1,9,80,3558,2959,321,95,10,143,1,3,26,829.6999999999999,1604.9,934,1651.3,910.6,1319.7,943.5,1696.3,829.6999999999999,910.6,938.7,1604.9,1319.7,1673.3
51,199,303,5335,3194,1551,264,16,141,17,5,147,3962,2509,1091,157,13,104,12,3,73,1282.4,1249.5,2125.5,1638.7,1261.5,950.7,2072,1671,1282.4,1261.5,2099.6,1249.5,950.7,1654.8
51,199,401,5111,4465,183,131,8,213,3,11,97,3963,3524,142,81,7,153,3,5,48,890.3,1961.9,879.6,1618.2,1042.9,1577.6000000000001,1021.4,1598.7,890.3,1042.9,949.8,1961.9,1577.6000000000001,1608.2
51,199,402,6953,5852,410,249,19,248,6,14,155,5214,4483,306,150,14,181,3,10,67,1152,2444.7,1246.3,2026.8,1217.6,1924.8,1256.2,2065,1152,1217.6,1251.7,2444.7,1924.8,2045.2
51,199,501,3573,2956,242,97,19,157,4,5,93,2718,2254,199,62,11,136,3,4,49,713.8,1225.6,774.8,1165,762,964,860.1,1160,713.8,762,817.3,1225.6,964,1162.7
51,199,502,9439,6446,1430,469,24,630,8,28,404,6587,4589,1040,274,15,446,6,20,197,1770.1,2313.9,2178.5,2299.3,1834.8,1717.8999999999999,2304.7,2308.4,1770.1,1834.8,2241.9,2313.9,1717.8999999999999,2303.7
51,510,101,2733,1995,464,140,6,85,2,9,32,2550,1929,377,122,6,82,2,6,26,1339.9,455.9,1002.8,400.1,1333.2,419.8,1017.2,440,1339.9,1333.2,1010.2,455.9,419.8,420
51,510,102,3021,2588,209,125,4,48,0,5,42,2574,2284,135,88,4,36,0,4,23,1213,540,738.2,479.1,1210.9,477.2,721.8,548,1213,1210.9,729.9,540,477.2,513.4
51,510,103,3040,2585,136,133,18,86,2,5,75,2731,2336,124,112,14,83,2,3,57,1301.9,406.8,1307.6,465.8,1260.7,385,1266.2,556.5,1301.9,1260.7,1287,406.8,385,511.3
51,510,104,4501,3179,831,263,6,130,8,8,76,3955,2901,643,218,6,124,6,5,52,2476.5,462.2,2554.1,527.3,2346.9,411.5,2422.2,640.7,2476.5,2346.9,2487.9,462.2,411.5,584
51,510,105,6840,4540,1317,411,14,358,8,22,170,6329,4300,1126,384,13,341,8,19,138,3115.2,869.2,3129.2,959.1,3289.7,762.1,2991.9,1131.6,3115.2,3289.7,3060.1,869.2,762.1,1045.5
51,510,106,8727,3545,1802,2886,21,280,2,32,159,7125,3083,1499,2157,19,248,2,11,106,3486.2000000000003,585,5236.4,936.5,3819.1,582.5,5064.2,1115.6,3486.2000000000003,3819.1,5150.3,585,582.5,1026.6
51,510,107,7516,3489,720,2878,17,233,2,19,158,5946,2899,563,2166,12,208,2,13,83,3632.6,660.5,3521.2,645.7,3051.2,394.40000000000003,3418.4,776.9,3632.6,3051.2,3469.9,660.5,394.40000000000003,711.4
51,510,108,3959,2768,270,755,8,77,0,11,70,3159,2272,230,524,4,70,0,5,54,2335.3,405.7,1650.8,313,2155.5,293.2,1569.1,399.3,2335.3,2155.5,1610.9,405.7,293.2,356
51,510,109,5094,3102,1260,413,10,163,6,13,127,4117,2807,782,267,9,154,5,8,85,2760.2000000000003,672.2,3177.1,753.2,2722.1,606,3004.3,942.4,2760.2000000000003,2722.1,3090.8,672.2,606,847.6
51,510,201,3602,3149,179,117,7,77,0,0,73,2869,2520,162,86,7,65,0,0,29,1786.1,390.1,1767,497.2,1749,332,1680.2,612,1786.1,1749,1722.8,390.1,332,554.7
51,510,202,3546,3154,87,161,8,81,2,0,53,2564,2293,76,108,7,63,2,0,15,1694.9,527.7,1620.9,643.2,1641.7,465.8,1548,778.1,1694.9,1641.7,1584.4,527.7,465.8,710.6
51,510,203,3652,2832,211,355,6,147,8,4,89,3244,2576,184,282,6,131,8,4,53,2046.7,386.4,2081.2,479.2,1846.4,328,2049.2,570.4,2046.7,1846.4,2065.1,386.4,328,524.7
51,510,204,3402,2858,206,141,17,99,0,11,70,2571,2186,162,100,12,82,0,3,26,1637.2,511.3,1733.8,543.3,1605.8,427.3,1666.9,668.7,1637.2,1605.8,1700.4,511.3,427.3,605.8
51,510,205,5136,3604,681,497,10,216,0,14,114,4104,2990,494,360,10,174,0,9,67,2162.2,653,1932,532.2,2069.6,504.3,1836.9,658.1,2162.2,2069.6,1884.4,653,504.3,595.4
51,510,206,4550,2868,753,589,8,246,5,6,75,3496,2209,600,419,8,198,5,6,51,1710,465.1,1494.1,384,1540,349.9,1443,472.2,1710,1540,1468.8,465.1,349.9,428
51,510,207,5405,2932,1026,897,6,423,3,11,107,4298,2482,785,626,5,345,3,3,49,2193,684,2542.7,631.2,2009.9,555.1,2487.7,734.2,2193,2009.9,2515.4,684,555.1,682.6
51,510,208,6471,3111,1518,835,12,701,7,38,249,5737,2926,1283,680,10,612,7,27,192,2376.8,508,3015.2,686.2,2254,399.9,3018.1,777.9,2376.8,2254,3016.7,508,399.9,731.8
51,510,209,7182,2916,2148,1307,22,543,3,33,210,5586,2473,1587,957,17,433,3,8,108,2533,541,3168.9,600.6,2225.1,413.9,3141.6,666.1,2533,2225.1,3155.4,541,413.9,633.5
51,510,210,2844,1877,347,337,9,197,2,11,64,2497,1731,282,271,8,159,2,8,36,1046.8999999999999,337.5,1144.5,292.2,987.5,256.4,1180.6,323.2,1046.8999999999999,987.5,1162.4,337.5,256.4,308.3
51,510,302,5072,1922,1830,759,24,366,1,24,146,4325,1800,1474,595,21,321,1,12,101,1898.8,316.1,2292.2999999999997,357.7,1605,251.29999999999998,2314.6,361,1898.8,1605,2303.3,316.1,251.29999999999998,359.5
51,510,303,5689,2224,1831,811,22,537,0,33,231,5054,2121,1516,689,20,503,0,25,180,2208.1,388.9,2441.8,385.09999999999997,1926.1000000000001,257.9,2522.1,380.3,2208.1,1926.1000000000001,2481.9,388.9,257.9,382.7
51,510,304,8854,2837,3347,1670,21,656,10,42,271,7387,2643,2622,1283,17,573,10,28,211,3100,540.1,4516.7,693.1,2815.8,371,4571.9,742.5,3100,2815.8,4544.4,540.1,371,717.6
51,510,305,9763,2880,3480,2150,10,886,21,55,281,8064,2593,2908,1554,7,747,15,38,202,2608,437.59999999999997,4494.2,533.9,2040.5,266.8,4475.2,572.6,2608,2040.5,4484.7,437.59999999999997,266.8,553.2
51,510,306,9184,2148,3198,2699,15,855,6,43,220,7103,1849,2489,1894,9,677,5,29,151,2740.1,371.90000000000003,4237.9,521.9,2098,276.9,4252.1,525.2,2740.1,2098,4244.9,371.90000000000003,276.9,523.5
51,510,307,5351,2468,1394,829,7,430,1,25,197,4489,2241,1110,627,5,354,1,23,128,1899,458,3009,524,1747,357,3070.9,522,1899,1747,3039.9,458,357,523.1
51,510,308,4832,3307,533,366,19,431,10,11,155,4122,2866,456,298,19,380,6,8,89,1943.1,711.9,2432.1,759.7,1956.7,591.1,2340.5,887,1943.1,1956.7,2386.4,711.9,591.1,823.1
51,515,1,3226,2673,428,68,1,25,1,3,27,2644,2229,341,41,0,21,1,0,11,485.3,875.2,490.6,758.1,450.40000000000003,690,511.8,723,485.3,450.40000000000003,501.4,875.2,690,740.2
51,515,2,2996,1998,817,66,6,16,0,8,85,2300,1601,606,48,6,12,0,0,27,413.2,820.9,402.4,725.9,377.1,631.7,430.9,693.3,413.2,377.1,416.7,820.9,631.7,709.8
51,520,1,3853,3515,182,61,7,15,0,5,68,3039,2825,122,40,6,15,0,4,27,330.2,932.7,539.1,1239.3,302.7,647.7,733.9,1072.1,330.2,302.7,635.6,932.7,647.7,1156.3
51,520,2,4276,3886,226,41,13,36,1,4,69,3467,3190,174,30,10,24,1,3,35,570.9,1155.8,590.1,1202.2,548.1,849,654.6,1127.8,570.9,548.1,622,1155.8,849,1165.9
51,520,3,4226,3508,476,72,21,9,1,6,133,3217,2741,356,46,13,9,1,3,48,369.6,662.8,405.6,604.2,320.8,382.6,468.7,515,369.6,320.8,437.7,662.8,382.6,559.9
51,520,41,5480,5190,116,47,8,61,2,9,47,4405,4223,82,27,8,43,2,4,16,569.6,2166.1,786.1,2336.2,604.9,1567.1000000000001,940.3,2207.6,569.6,604.9,863.5,2166.1,1567.1000000000001,2271.1
51,520,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,530,1,3405,3120,137,41,45,13,1,0,48,2638,2439,98,32,29,9,1,0,30,384.9,862.3,467.9,1098.8,380.2,636.9,617.7,998.6,384.9,380.2,542.3,862.3,636.9,1046.9
51,530,2,3245,2862,208,62,26,16,11,0,60,2588,2301,155,55,21,14,10,0,32,326.2,598.1,383.6,800.5,299.7,432.5,437.3,759.2,326.2,299.7,410.5,598.1,432.5,781.8
51,540,101,6208,4831,727,312,14,161,4,23,136,5070,4089,534,225,11,132,3,10,66,2975.5,574.8,2523.6,558,3004.4,479.3,2588.2,561.4,2975.5,3004.4,2555,574.8,479.3,560.6
51,540,102,4673,3350,757,345,8,83,0,8,122,3858,2911,570,241,5,73,0,2,56,1949,317,2575.2,371.5,1901,229.6,2605.5,385.7,1949,1901,2590.6,317,229.6,378.4
51,540,201,3056,1611,1163,107,4,86,1,1,83,2395,1362,850,70,3,70,0,1,39,1239.9,115.5,1471.5,131.3,1238.7,87.1,1478.8,153.1,1239.9,1238.7,1475.1,115.5,87.1,142.1
51,540,202,3800,3030,318,144,12,165,1,12,118,2898,2399,221,92,6,114,1,2,63,1673.4,394.1,1738.4,389,1776.2,332.1,1775.2,409,1673.4,1776.2,1756.9,394.1,332.1,398.8
51,540,301,4575,1740,2333,233,6,136,0,7,120,3544,1553,1652,152,6,106,0,5,70,1950.9,224.9,2787.8,253.7,1926.5,185.70000000000002,2792.5,280.3,1950.9,1926.5,2790.5,224.9,185.70000000000002,266.5
51,540,302,6421,4024,1600,384,4,224,2,11,172,5257,3498,1179,286,4,186,2,10,92,2566.4,478,3129.4,539.7,2755.1,392.4,3121.4,612.9,2566.4,2755.1,3125.4,478,392.4,576.5
51,540,401,9495,7051,1067,420,17,694,4,11,231,8902,6710,919,379,16,661,4,11,202,3602.2,561.6,4417.1,533.3,3206.2,402.8,4282,639.5,3602.2,3206.2,4348.8,561.6,402.8,586.4
51,540,4021,4351,2518,336,244,0,1084,1,11,157,4248,2476,305,236,0,1079,1,10,141,1590.9,224.7,1657.2,244.1,1518.4,173.3,1626,288.59999999999997,1590.9,1518.4,1641.4,224.7,173.3,266.6
51,540,4022,896,672,43,34,0,125,0,5,17,829,617,41,31,0,123,0,1,16,351.6,68.7,396.6,73.3,315.4,63.800000000000004,402,78.10000000000001,351.6,315.4,399.1,68.7,63.800000000000004,75.6
51,550,001,5006,3540,1096,177,9,75,10,2,97,3960,2789,943,119,7,55,7,0,40,657.2,1297.2,843,1376.9,623,904.6,892.8,1366.1,657.2,623,867.8,1297.2,904.6,1371.8999999999999
51,550,002,4068,3523,242,161,18,26,11,5,82,3024,2668,176,96,13,23,10,0,38,387.1,1487.8,524.7,1576.6,364.90000000000003,1121.2,540.3,1574,387.1,364.90000000000003,532.7,1487.8,1121.2,1575.5
51,550,003,6479,1303,4690,218,15,75,2,6,170,4751,998,3469,131,13,65,2,5,68,2419.6,443.6,2400.4,526.1,2069.8,307.4,2438.6,518.7,2419.6,2069.8,2420.1,443.6,307.4,522.4
51,550,004,3403,2838,288,93,4,111,0,3,66,2636,2240,209,59,4,91,0,1,32,707,1275,943.4,1322.5,714.7,983.1,982.2,1309.9,707,714.7,962.6999999999999,1275,983.1,1316.6
51,550,005,4095,602,3105,159,4,98,4,5,118,2884,421,2242,89,3,76,3,3,47,1563.1,202.7,1724.1,267.1,1391,142.9,1744,264.4,1563.1,1391,1733.6,202.7,142.9,265.5
51,550,006,6138,3736,1762,290,22,191,5,5,127,4468,2831,1254,167,19,132,5,3,57,1665.9,1623,2358.1,1894,1642.9,1136.1,2436.8,1896.9,1665.9,1642.9,2397.9,1623,1136.1,1895.5
51,550,007,4018,2915,618,192,12,175,0,3,103,3033,2240,471,118,8,153,0,1,42,848.8,1318.1,1115.1,1261.7,840.1,999,1156,1269.7,848.8,840.1,1135.6,1318.1,999,1265.7
51,550,008,4943,2819,1331,596,20,60,1,4,112,3766,2280,934,432,15,44,1,2,58,1047.3,962.3,1277.3,1043.5,953.8,631.2,1339.1,1001.6999999999999,1047.3,953.8,1308,962.3,631.2,1022.1
51,550,009,5425,4376,556,174,19,171,6,13,110,4056,3355,411,96,16,113,4,9,52,1102.8999999999999,2097,1634.8,2337.8,1145.6,1710.7,1654.9,2381.8,1102.8999999999999,1145.6,1644.3999999999999,2097,1710.7,2359.8
51,550,010,2449,1676,528,120,14,29,1,0,81,1843,1342,348,72,10,28,1,0,42,454.9,468.8,527.9,481.6,407,309.1,560.1,467.7,454.9,407,544.1,468.8,309.1,475
51,550,011,5490,3237,1485,500,23,64,1,5,175,4018,2510,986,375,19,52,1,3,72,705.9,924,836.7,924.4,549.2,540.4,902.1,879.4,705.9,549.2,869.5,924,540.4,901.7
51,550,012,5445,1447,3489,214,17,128,0,10,140,4323,1222,2767,139,15,97,0,6,77,2223.7,506.2,2646.8,509,2162.7,351.9,2685.1,488.8,2223.7,2162.7,2665.8,506.2,351.9,498.5
51,550,013,3544,2397,831,145,11,65,3,2,90,2642,1851,608,75,9,56,3,2,38,726,905.1,923.1,893.2,694.1,607.7,980.2,862,726,694.1,951.8000000000001,905.1,607.7,877.3
51,550,014,978,789,118,21,5,12,0,2,31,740,608,94,11,2,9,0,2,14,194,362.1,286.9,431.2,243.1,279.1,291.5,438.59999999999997,194,243.1,289.4,362.1,279.1,435
51,550,015,3576,2107,1002,198,12,146,1,6,104,2907,1806,782,128,11,116,1,6,57,1061.1,672.3,1313.6,778.8,919,458.8,1333.1,782,1061.1,919,1323.2,672.3,458.8,780.3
51,550,016,5536,4649,378,180,28,174,2,2,123,4035,3436,284,112,20,128,2,0,53,773.5,2288.4,1060.2,2396.3,797.6,1685,1075.9,2416.9,773.5,797.6,1068.3,2288.4,1685,2406.9
51,550,017,3780,2197,1432,72,5,31,3,0,40,3262,1754,1403,55,5,22,3,0,20,313.3,1101.3,432,1186,333.8,788,451.3,1195.2,313.3,333.8,441.8,1101.3,788,1190.5
51,550,018,4165,1781,1778,336,26,103,8,8,125,2951,1444,1139,213,21,79,4,1,50,956.7,472.3,1044.1,521,759,318.2,1084,506.8,956.7,759,1064.1,472.3,318.2,514.1
51,550,019,2057,1770,157,49,3,36,0,4,38,1498,1298,123,31,3,22,0,1,20,434,904,577,888.1,440,661.3,599.8,890,434,440,588.2,904,661.3,889.1
51,550,020,3759,2586,832,93,9,147,1,0,91,2701,1911,583,47,8,111,1,0,40,896,1186.1,1152.9,1298.2,882.7,959.6,1184.4,1299.1,896,882.7,1168.9,1186.1,959.6,1298.8
51,550,021,3090,2435,435,103,14,48,0,3,52,2325,1862,317,67,12,38,0,2,27,693.4,1120.5,942.2,1160.9,693.8,822.5,987.5,1145.9,693.4,693.8,964.8,1120.5,822.5,1153.3
51,550,022,3001,2335,396,135,6,56,0,5,68,2275,1820,284,85,6,48,0,2,30,506,766.1,598.9,717.3,419.7,483.1,656,687.2,506,419.7,627.7,766.1,483.1,702.4
51,550,023,7400,4453,2006,371,21,330,4,6,209,5746,3605,1512,235,19,263,4,4,104,2169.1,1786.2,2869.9,1961.7,2184.7,1352.8,2897.3,1988.2,2169.1,2184.7,2883.6,1786.2,1352.8,1975.5
51,550,024,4834,2163,2214,240,12,64,5,6,130,3500,1737,1489,134,9,51,5,5,70,1035.6,707.2,1076.9,690.9,844.7,448.7,1113,696.4,1035.6,844.7,1094.9,707.2,448.7,694.5
51,550,025,970,882,38,14,0,19,1,0,16,775,716,28,8,0,13,1,0,9,184.20000000000002,170.1,339.7,153.1,152,111.5,350.3,149.3,184.20000000000002,152,345.1,170.1,111.5,150.9
51,550,026,2758,1191,1251,178,9,55,5,7,62,1897,925,764,129,5,42,2,4,26,592.3,276.2,609.9,298,485,189,636.9,289.3,592.3,485,623.5,276.2,189,294.2
51,550,027,4374,3283,675,118,6,181,8,3,100,3306,2556,484,76,4,141,7,3,35,924.2,1290.3999999999999,1363.2,1316.7,956.9,934,1386.6,1326.6,924.2,956.9,1374.9,1290.3999999999999,934,1321.3
51,550,028,418,360,32,7,3,1,1,4,10,336,297,22,5,2,1,1,3,5,61.1,192.4,129.7,212.9,94.39999999999999,145.29999999999998,145.29999999999998,203.8,61.1,94.39999999999999,137.4,192.4,145.29999999999998,208.3
51,550,029,3198,2713,230,104,18,52,2,7,72,2505,2208,150,60,13,44,2,3,25,451.3,1055.3,634.9,1043.2,449.2,725.4,706,1025,451.3,449.2,670.5,1055.3,725.4,1034.1
51,550,030,2116,144,1879,64,2,3,0,2,22,1497,109,1334,37,1,3,0,1,12,939.1,38.9,935.3,55,671,20.9,936.9,52.2,939.1,671,935.6,38.9,20.9,53.5
51,550,031,5901,1770,3611,339,19,39,6,4,113,4282,1444,2525,206,13,33,5,2,54,1699.2,311.9,1847.9,367.7,1365.7,185.2,1919.9,311.9,1699.2,1365.7,1884.1000000000001,311.9,185.2,339.7
51,550,032,5727,522,4863,187,10,30,0,2,113,3972,421,3343,115,9,27,0,1,56,2246.8,114.2,2387.4,180.8,1731.3,71,2402,185.6,2246.8,1731.3,2394.5,114.2,71,183
51,550,033,2913,2105,470,200,17,58,0,3,60,2368,1754,388,130,16,46,0,2,32,401.9,618.9,489,671.3,378.1,462.9,539.3,626.8,401.9,378.1,514.4,618.9,462.9,648.8
51,550,034,6625,5588,359,251,24,225,4,10,164,4553,3876,279,139,20,160,3,9,67,905.1,2473.6,1285.3,2555.8,956.2,1870,1308.9,2590.4,905.1,956.2,1296.8999999999999,2473.6,1870,2573.4
51,550,035,6590,2586,3223,268,25,239,16,11,222,4732,1969,2260,168,17,192,9,7,110,2058.3,866.3,2378.5,905.7,1781.8,608.3,2431,902,2058.3,1781.8,2404.7,866.3,608.3,904.1
51,550,036,7079,5768,592,255,17,256,3,11,177,5269,4372,444,175,14,182,2,8,72,1234.2,2669.5,1609.6,2922.9,1351.6,2123.4,1661.7,2934.3,1234.2,1351.6,1635.6,2669.5,2123.4,2928.9
51,550,037,6061,5181,449,136,11,121,7,4,152,4381,3771,343,78,11,102,6,4,66,1126.8,2133.3,1567.7,2194.4,1148.1,1590.4,1543.3,2277.7,1126.8,1148.1,1555.3,2133.3,1590.4,2236
51,550,038,2167,1875,155,37,12,39,0,1,48,1633,1426,121,21,10,28,0,1,26,324.9,811.6,431,842,334.1,597,467.2,823.1999999999999,324.9,334.1,449.1,811.6,597,832.6
51,550,039,1427,1187,130,33,9,26,0,6,36,1157,977,107,21,9,20,0,5,18,237.9,559.9,393.9,436.8,242.2,392,412.8,432.2,237.9,242.2,403.1,559.9,392,434.09999999999997
51,550,040,6839,4189,1697,315,34,359,0,15,230,5421,3442,1322,221,27,292,0,10,107,2030.9,1596.4,2463.2,1479.2,2015.2,1140.5,2523.9,1471.4,2030.9,2015.2,2493.7,1596.4,1140.5,1475.4
51,550,041,5912,3329,1874,283,20,162,3,3,238,3894,2195,1335,152,19,115,2,1,75,1478,1246.3,1868,1501,1483.1,987.7,1903.9,1525.9,1478,1483.1,1886.2,1246.3,987.7,1513.3
51,550,042,7124,3469,2415,393,27,555,2,18,245,5394,2788,1806,255,19,418,1,8,99,2030.5,1409.8,2407.6,1326.9,1817.7,943.1,2435.9,1326.1,2030.5,1817.7,2422,1409.8,943.1,1325.8
51,550,043,6364,5643,324,164,25,113,7,4,84,4757,4283,249,86,16,84,6,0,33,962.5,2579.5,1526.7,2918.2,959.2,1942.4,1598,2917.3,962.5,959.2,1562.7,2579.5,1942.4,2917.6
51,550,044,2322,1358,650,71,1,153,0,2,87,1672,1006,462,50,1,114,0,2,37,714.9,569.9,1084.2,642.8,767.7,438.4,1106.2,635.9,714.9,767.7,1095.3,569.9,438.4,639.1
51,550,045,1323,622,552,105,5,13,0,1,25,1102,502,473,97,5,11,0,0,14,443.1,255.7,568.7,286.7,452.5,188.9,595.3,268.7,443.1,452.5,582,255.7,188.9,277.7
51,550,046,3306,2471,519,148,8,62,1,7,90,2279,1718,384,79,7,49,1,1,40,703.3,972.9,915.8,996.1,703.3,687.7,955,996.8,703.3,703.3,935.5,972.9,687.7,996.5
51,550,047,3630,3199,174,114,4,69,0,5,65,2557,2282,132,60,4,49,0,2,28,527,1236.3,885.1,1539.1,547.7,890,895.9,1566.2,527,547.7,890.8,1236.3,890,1552.7
51,550,048,4862,596,3829,180,21,81,2,3,150,3275,463,2573,93,13,58,2,3,70,1880.8,206.3,2058.8,260.6,1646.7,125.8,2081.5,257.9,1880.8,1646.7,2070.1,206.3,125.8,259.1
51,550,049,5030,3274,899,227,12,470,6,4,138,3850,2585,686,139,8,359,4,3,66,1453,1674,2245,2168.1,1481.2,1406,2271.8,2215.9,1453,1481.2,2258.1,1674,1406,2191.8
51,550,050,3852,2135,1208,186,17,162,0,12,132,2791,1586,916,105,9,120,0,3,52,1042.8,785.7,1378.1,832,1030.9,579.1,1375,870.6999999999999,1042.8,1030.9,1376.3,785.7,579.1,851.6
51,550,051,4242,3641,282,167,8,70,3,1,70,3054,2641,223,90,7,55,3,1,34,671.1,1727.9,968.5,1745.2,643.1,1280.8999999999999,992.4,1763.3,671.1,643.1,980.5,1727.9,1280.8999999999999,1754.1
51,550,052,3544,1727,1366,133,17,158,2,9,132,2382,1162,985,71,12,104,2,3,43,1097.8,785.1999999999999,1342.1,1056.8,1079.9,597,1374.8,1065.7,1097.8,1079.9,1358.3,785.1999999999999,597,1060.9
