state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_blu,uss_16_dem_kan,uss_18_rep_haw,uss_18_dem_mcc,gov_16_rep_gre,gov_16_dem_kos,gov_20_rep_par,gov_20_dem_gal,atg_16_rep_haw,atg_16_dem_hen,atg_20_rep_sch,atg_20_dem_fin,sos_16_rep_ash,sos_16_dem_smi,sos_20_rep_ash,sos_20_dem_fal,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
29,031,27,824,810,0,4,1,0,0,0,9,666,660,0,2,1,0,0,0,3,358.3,66.6,480.6,96.1,276.3,133.3,262.2,71.4,288.3,127.3,467.1,97.3,327.40000000000003,93.2,466.7,94.60000000000001,323.5,85.9,489,66.5,101.2,71.4,89.1,314.9,262.2,475.6
29,031,28,747,744,1,1,0,0,0,0,1,554,551,1,1,0,0,0,0,1,332.5,48.1,477.1,65,286.7,92.8,258.4,65,282.9,98.2,478,65,325.1,58.8,480.8,54.5,320.1,56.6,485.5,45.9,70.8,65,57.3,309.4,258.4,480.3
29,031,29,3284,3170,27,33,11,8,0,1,34,2481,2408,21,19,9,7,0,0,17,1707.5,307.1,2002.3,377.8,1497.5,507.8,1424.2,321.8,1523.5,510.7,1999.5,383.7,1665.7,392.2,2007.5,339,1629.4,381.5,2066.6,292.6,419.5,321.8,348.7,1605.4,1424.2,2018.4
29,031,3,1158,1131,4,8,0,3,0,0,12,868,853,1,4,0,3,0,0,7,538.5,61.9,725.8,95.5,482.5,110.1,495.9,75.3,446,146.9,725.2,92.6,518.9,89.5,731.5,77.5,510.7,73.5,743.4,71.9,95.8,75.3,84.9,498.9,495.9,731.1
29,031,30,1483,1461,8,4,1,6,0,0,3,1164,1147,7,3,1,5,0,0,1,1075,164.1,1470,258.2,954.6999999999999,289,938.4,210,922.7,317.9,1479.5,267.3,1069.9,205.3,1481.9,206,1063,177,1522.5,195.6,231.4,210,232.4,1016.1,938.4,1487.4
29,031,31,2212,2021,83,37,5,33,1,2,30,1702,1594,50,21,5,20,1,2,9,963.3,236.3,1080.7,311.4,874.9,322.1,857.5,244.6,867.6,346.8,1106.6,274.4,959.9,268.2,1116.4,245,947,238.29999999999998,1155.7,213.6,282.2,244.6,261.6,922.9,857.5,1114.6
29,031,32,1335,1302,4,12,5,1,1,1,9,1054,1036,2,6,2,1,1,0,6,639,118.9,826.6,123.2,538.6,215.6,520.2,126,564.4,206.5,821.1,120.5,636.5,134,819.4,101.5,604.8,142.3,858.6,70.7,162.9,126,104.4,596.5,520.2,831
29,031,33,789,755,5,12,4,2,0,2,9,611,592,4,7,3,1,0,0,4,346.2,70.7,434,99.9,283.9,126.8,278.9,98.8,264.8,153.7,421.2,116,322.3,100.9,435.6,89,316.2,96,449.1,77.5,109.2,98.8,96,306.3,278.9,434.5
29,031,34,1650,1538,47,18,5,13,1,4,24,1266,1195,27,12,4,9,1,4,14,786.3,180.3,882.4,174.9,676.7,278.4,660.4,178.8,669.1,292.8,882.5,173.4,759.8,204.7,870,161.1,732.9,206.20000000000002,903.5,133.2,233,178.8,161.1,725.4,660.4,884.4
29,031,35,761,748,0,0,1,6,0,1,5,575,564,0,0,1,6,0,1,3,415,41.6,555.7,41.6,371.1,78,343.6,38.7,348.7,101.8,562.3,36.2,401.7,53.5,538.8,33,402.4,48.300000000000004,561.8,23,64,38.7,33.3,387.7,343.6,555.2
29,031,36,1193,1158,7,13,3,1,0,0,11,941,915,5,8,2,1,0,0,10,533,97.9,783.4,144.6,444.09999999999997,184.2,458.7,111.8,456.09999999999997,180.3,779.1,137.5,510.7,125.7,780.1,132,487.1,135.9,791.8,112.3,144.5,111.8,131.9,486.8,458.7,783.7
29,031,37,733,705,1,2,1,2,2,0,20,554,536,1,1,1,2,2,0,11,423.8,50.2,550.1,64.8,339,109.2,357.2,62.8,329.4,122.8,555.8000000000001,61.2,394.8,70,550.1,54.4,376.1,74.3,568.2,42.4,85.1,62.8,55.5,372.6,357.2,555.7
29,031,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,031,39,838,825,2,0,3,1,0,0,7,663,653,0,0,3,1,0,0,6,379.7,62.6,489.5,89,315.6,120.10000000000001,288.9,74.9,307.3,120.10000000000001,484.7,93.2,366.3,81.6,491.2,84.4,354,76.3,503.6,64.3,92.3,74.9,83.7,344.2,288.9,492.1
29,031,4,4109,3883,76,64,13,28,1,0,44,3036,2891,56,43,8,20,0,0,18,1723.3,389.5,1657.9,485.9,1555.8,541.6,1418.6,429.6,1570.9,550.5,1654.8999999999999,490.2,1713.1,427.6,1712.1,393.8,1697.9,397.3,1758.6,351.1,461.2,429.6,430.5,1652.2,1418.6,1695.9
29,031,5,2954,2807,45,39,10,15,0,5,33,2272,2181,34,26,8,10,0,3,10,1270.3,317.2,1250.7,403.7,1139,437.4,1052.3,348.8,1139.2,453.9,1250.9,383,1239,374.3,1286.3,342.4,1221.7,351.4,1316.5,296.1,387.1,348.8,356.7,1202.2,1052.3,1275.7
29,031,6,3454,3319,41,32,6,12,0,0,44,2565,2484,29,24,3,9,0,0,16,1547.6,348,1612.8,451.5,1394.9,487,1374,390.2,1421.6,479.90000000000003,1620.3,424.8,1537.7,370.8,1644.6,356.6,1516.8,349,1691.8,310.7,407.1,390.2,385.5,1483.4,1374,1641.7
29,031,7,3213,3038,63,35,7,16,0,1,53,2350,2247,51,23,4,12,0,1,12,1169.5,308.3,1238.8,397.8,1050,433.7,965.6,355.9,1084.1,429.1,1253.2,396.7,1188,350,1267.7,346.3,1162.6,324.6,1298.1,308,369.1,355.9,362.4,1131.1,965.6,1264.4
29,031,8,1953,1903,12,18,4,3,0,0,13,1420,1394,5,13,2,3,0,0,3,911.6,166.9,984.7,188.3,811.8,257.2,779.4,172.9,802.4,279.7,997,176.1,902.8,181.6,993.9,149.7,882.5,178.9,1027.2,125.89999999999999,212.3,172.9,159.4,862.1,779.4,1000.3
29,031,9,2635,2504,34,48,5,14,0,0,30,1906,1838,22,25,5,8,0,0,8,1222.7,224.1,1320.2,252.3,1089.5,345.1,1045.3999999999999,233,1076.8,375.2,1337.3,237.1,1211,243.7,1332.8,201.1,1183.9,239.8,1377.6,169.4,284.9,233,214.9,1157,1045.3999999999999,1341.8
29,033,10,601,586,0,14,0,0,0,0,1,447,441,0,5,0,0,0,0,1,238.8,37.4,261.9,45.5,183.6,72.6,178.8,54.2,184.6,81.3,260.09999999999997,44.7,218.8,50.6,243.20000000000002,51,215.5,44.3,251.4,48.1,57.3,54.2,47.4,207.79999999999998,178.8,253.5
29,033,11,324,321,0,2,1,0,0,0,0,256,253,0,2,1,0,0,0,0,156.5,21.8,168.3,24.4,133.4,42.1,124.1,25.6,132.2,46.9,168.9,22,150.9,29.4,168.4,22.3,149.5,23.5,171.8,18.7,32.5,25.6,22.400000000000002,144.4,124.1,168.9
29,033,12,539,527,0,9,0,0,0,0,3,416,412,0,4,0,0,0,0,0,184.4,39.2,183.20000000000002,41.5,138.9,75.5,131.5,42.2,139,80.7,174.8,42.6,164.7,50.8,182.2,34.8,161.8,47.8,188.7,28.7,58.5,42.2,36.2,158.1,131.5,182.2
29,033,13,593,578,4,2,0,0,5,0,4,454,444,3,1,0,0,4,0,2,233.1,51.2,266,45.9,184.1,94,196.8,48,181.6,100.4,259.4,49.9,213.29999999999998,63.2,257.2,44.3,220.9,58.1,266,36.6,73.6,48,45.1,207.4,196.8,261.6
29,033,14,459,451,0,2,0,3,0,0,3,361,355,0,2,0,1,0,0,3,258.6,34.1,241.8,36.1,223.7,67.8,217.6,37.5,205.7,84.8,245.6,34.1,251.5,42.4,241.8,29.6,252.1,36.1,249.7,23.7,52.8,37.5,30.400000000000002,239.4,217.6,245
29,033,15,170,167,0,0,0,0,0,0,3,126,125,0,0,0,0,0,0,1,83.1,8.9,88.2,11.4,68.5,20.8,63.1,12.6,70.2,23.1,89,8.9,81.3,12.5,88.6,10.200000000000001,79.4,10.5,90.3,7.2,14.7,12.6,9.9,76.2,63.1,88.8
29,033,2,1254,1149,50,36,2,1,2,0,14,919,868,27,15,2,1,2,0,4,340.8,98.9,390.7,111.4,271.9,166.4,281,131.6,275.9,171,382.3,115.7,335.8,125.7,386.8,96.9,326.6,121.8,392.5,98.4,136.1,131.6,105,310.5,281,388.1
29,033,3,935,859,42,11,3,2,1,0,17,699,656,27,4,3,2,0,0,7,250.7,70.2,281.4,70.7,200.29999999999998,114.8,201.2,80.6,214.5,108.2,280.1,69.8,246.6,88.6,278.59999999999997,64.3,240,76.5,283.7,58.3,91.1,80.6,66.2,230,201.2,280.5
29,033,4,1021,974,13,20,0,4,0,0,10,781,753,10,11,0,3,0,0,4,279.7,78.1,314.1,78.3,223.1,128.3,224.5,89.3,240.1,119.2,312.4,76.9,274.7,98.3,309.3,71.4,268,84.6,317.4,63.5,101.7,89.3,72.9,256.6,224.5,313
29,033,5,1130,1106,10,5,2,0,0,0,7,892,874,7,5,2,0,0,0,4,524.1,116.39999999999999,528.4,125.9,454,194.9,408,136.4,440.3,213.2,532.3,113.2,500.8,153,548,87.4,500.8,136.4,548.8,89.2,163.1,136.4,103.60000000000001,484,408,539.5
29,033,6,397,388,6,1,0,0,0,0,2,318,310,6,1,0,0,0,0,1,201.4,21.6,185.2,21.1,176.6,42.4,158.8,28.1,156.8,63.6,183.9,18.3,187.9,31.8,173.1,18.3,190.8,28.1,180.6,14.1,37.6,28.1,18.3,183.1,158.8,180.5
29,033,7,270,252,7,4,0,0,0,0,7,214,203,7,2,0,0,0,0,2,107,18.7,116.3,24.1,88.3,30.8,84.10000000000001,12.700000000000001,94.3,34,109.7,28.5,94.8,30.1,114.10000000000001,21.4,103.7,21.4,116.3,19.400000000000002,28.5,12.700000000000001,22.3,96.6,84.10000000000001,115.10000000000001
29,033,8,901,854,16,11,7,0,0,1,12,703,671,13,6,6,0,0,1,6,400.3,67,434.5,70.2,349.3,112.5,330.9,70.9,336,128.6,433.9,70.2,381.6,89.4,434.5,65.6,385.1,69,442.5,59.4,93.10000000000001,70.9,66.4,370.8,330.9,435.4
29,033,9,701,681,1,1,6,0,0,0,12,517,509,0,1,4,0,0,0,3,225.5,85.7,251.9,79.6,183,127.2,160.1,98.5,173.1,140.2,240.7,79.7,206.8,105.6,248.7,66.6,230.5,79.7,258.7,52.3,106.3,98.5,70.1,204.7,160.1,249.6
29,035,3611,2081,1980,0,49,15,0,0,1,36,1641,1583,0,23,10,0,0,1,24,848.8000000000001,227.6,818.3,197.8,720.3,334.9,721.8,250.4,767.6,314.3,825.9,175.8,783.4,302.8,792.1999999999999,163.3,775.1,273.4,827.6,133.7,290.5,250.4,167,778,721.8,817.1
29,035,3628,396,372,0,7,12,1,0,2,2,307,290,0,4,8,1,0,2,2,114.9,20.8,137.1,40.8,102.1,28.3,78.1,30.7,97.6,29.3,139.2,37.7,104.8,24.1,135.2,32.9,102.8,24.1,142.1,30.7,25.4,30.7,35.4,104.7,78.1,138
29,035,3668,1058,1010,5,12,4,0,1,0,26,774,746,1,10,4,0,1,0,12,416.1,49.7,414.6,41.3,330.3,110.7,318.5,55.6,361,86.3,401.9,46,368.2,80.9,398.5,36.7,359.4,80.9,403.7,34.2,81,55.6,39.4,367.4,318.5,404.7
29,035,3694,211,176,0,6,18,5,0,0,6,167,142,0,4,12,5,0,0,4,60,17.8,90,26.900000000000002,46.1,30.9,50.1,29.900000000000002,60,21.1,87.1,26.900000000000002,56.9,24.8,81,26.900000000000002,54.800000000000004,23,92.10000000000001,17.8,23.5,29.900000000000002,24.5,55.6,50.1,87.5
29,035,3731,1369,1336,0,10,12,3,0,0,8,1009,984,0,7,11,2,0,0,5,542.8,64.2,540.7,53.5,430.8,144.7,414.7,72,470.2,112,523.8,59.4,480.6,105.4,519.3,48.3,468.3,105.4,525.3,45.1,105.6,72,51,479.5,414.7,526.8
29,035,3756,426,412,0,7,3,0,0,0,4,325,318,0,3,2,0,0,0,2,59,14.9,172.9,20.5,47,19,43.7,9,51.9,14.9,166.3,20.3,51.2,19,165.5,19,51.2,14.9,168.1,16.2,16.2,9,19.3,52,43.7,167.8
29,035,3789,724,706,0,13,1,0,0,0,4,527,522,0,2,1,0,0,0,2,283.1,42.5,277.8,37.9,232.1,72,172.3,43.4,242,74.1,266.59999999999997,34.1,247.7,72,265.9,36.5,246.9,62.6,271.5,29.400000000000002,64.8,43.4,34.3,249.9,172.3,270.2
29,037,10,230,220,5,3,0,1,0,0,1,178,169,5,2,0,1,0,0,1,85.2,24.8,117.3,29.8,65.9,43.1,64.2,28.3,68.2,45.5,114.3,32.9,74.1,42.6,114.7,29.7,81.2,28.6,118.2,27,36.7,28.3,29.8,74.8,64.2,115.8
29,037,11,494,454,9,6,1,2,1,0,21,366,345,7,4,1,0,1,0,8,202.4,34.5,252.3,72.3,153.9,72.7,148.6,58.6,165.8,65.7,244.1,74.6,177.4,65.3,243.9,67.6,190.3,40.6,250.6,64.5,55.6,58.6,69.9,177.4,148.6,247.2
29,037,12,1876,1838,8,15,5,1,0,0,9,1436,1413,3,9,3,1,0,0,7,749.6,264.6,997.8,356.4,597.1,408.09999999999997,604.1999999999999,309.4,597.1,434.6,964.2,387,650.1,416.3,964.8,342.9,728.9,269.1,1004.1,309.4,358.7,309.4,348.8,665.5,604.1999999999999,983.2
29,037,13,746,716,1,13,0,3,0,0,13,545,526,0,11,0,2,0,0,6,306.9,69.6,359.8,91,255.2,121.60000000000001,196.8,87.1,224,164.9,349.5,101.1,262.2,130.7,351.4,90.39999999999999,297.6,76.2,361.1,82.7,112.3,87.1,90.6,269.6,196.8,355.2
29,037,14,2854,2652,21,108,18,10,1,1,43,2004,1887,16,62,10,6,0,1,22,1041.5,409.6,1269.5,528.7,891.9,581.6,803.2,457.7,947.7,537.2,1239,550.3,959.4,555.1,1268.2,470.09999999999997,1061.3,395.3,1286.5,435.6,495.5,457.7,496.1,980.6,803.2,1266.2
29,037,15,2904,2765,18,63,9,21,2,0,26,2029,1948,12,38,7,14,1,0,9,1033.9,400.7,1269.6000000000001,487.2,848.5,602,802.4,416.8,894.6,600.2,1239.4,512.3,938.9,577.1,1259.6,431.3,1064,394.8,1288.9,406,515.4,416.8,458.90000000000003,955.6999999999999,802.4,1264.3999999999999
29,037,16,2031,1855,12,109,11,10,1,0,33,1470,1367,5,64,7,9,0,0,18,508,222.8,665.9,353.1,377,345.8,347.4,252.4,428.5,324.2,649.3,356.4,444,342.1,652.7,317.6,497,232.1,681.6,302.9,293.9,252.4,332.6,450.59999999999997,347.4,662.7
29,037,17,1274,1206,11,25,7,5,0,2,18,936,899,10,12,4,3,0,0,8,504.6,175.2,646.9,221.2,405.1,279.5,395,193.4,415.2,282.7,643.2,237,434,273,640.2,209.5,501.8,180.2,666.8,191.7,238.1,193.4,214.3,451.90000000000003,395,649.1
29,037,18,1597,1520,8,29,11,5,0,0,24,1242,1193,6,19,6,3,0,0,15,619.9,255.7,739.4,283.7,524.5,361.8,526.4,275.2,502.6,399.4,746.3,281.6,552,370.9,744.1,261.2,608.2,262.3,752.5,264.6,330.7,275.2,273.6,561.7,526.4,745.2
29,037,19,2554,2357,46,64,13,8,0,1,65,1998,1857,35,50,10,8,0,1,37,1121.9,380.2,1184.9,467.9,943.7,551.6,860.9,432.5,984.8000000000001,561.9,1194.8,425.9,1013.8,575.5,1195.6,418.7,1139.7,354.8,1204.7,397.9,484.4,432.5,427.5,1040.6,860.9,1195.8
29,037,2,816,786,7,10,6,1,0,0,6,632,612,5,5,5,0,0,0,5,299.3,88.8,390.4,131.7,241.6,145,228,96.9,243.7,146.2,381.4,130.9,256.3,143.1,379.2,118.9,290.1,87.5,391.3,116.5,122.8,96.9,124.5,265.7,228,385.6
29,037,20,4510,4204,91,113,18,12,6,7,59,3199,3019,56,67,16,8,3,2,28,1484,555.5,1964.1,973,1172.2,858.4,1123,702.3,1259,830.4,1928.7,987.9,1311.9,846.7,1936.5,874.1,1429,582.3,2001.9,828.9,734.7,702.3,916.6,1331.3,1123,1958.3
29,037,21,1498,1393,10,38,7,20,0,0,30,1111,1049,8,21,5,13,0,0,15,551.1,215,730.4,283.2,439.4,324.1,444.8,233.5,466.5,310.7,719.4,282.4,502.9,297.5,731.8,241.1,547,200.6,743.3,237.1,269.1,233.5,260,501.9,444.8,731.5
29,037,22,1491,1428,11,23,13,4,0,0,12,1183,1135,6,16,12,3,0,0,11,677.7,197.7,917.4,297.1,604.6,289.1,620,282.1,590.4,311.1,906.6,301.3,603,318.9,902.9,279.1,686.1,200.7,934.9,256.8,263.7,282.1,283.9,632.6,620,916.1
29,037,23,3045,2866,59,57,4,22,2,0,35,2380,2264,47,37,2,17,2,0,11,1538.6,673.5,1474.4,669.6999999999999,1407,858.9,1346,741.1,1465.5,824,1505.9,645,1483.4,818.2,1521.1000000000001,577.8,1655.7,581.6,1575.6000000000001,533.3,751,741.1,606.2,1510.1,1346,1519.1
29,037,24,1648,1581,3,29,15,4,0,2,14,1168,1132,1,15,9,4,0,0,7,559.7,161.8,771,195.6,432.7,282.6,421.5,186,448.3,298.2,749.4,216.5,485.4,278.5,752.8,194.2,533.8,187.6,774.1,177.8,241.7,186,195.6,492.2,421.5,762.3
29,037,25,1931,1751,31,91,19,14,0,0,25,1500,1383,25,53,14,14,0,0,11,685.4,282.7,649.9,278.3,574.2,384.9,551.5,308,577,403.2,657.2,265.5,598.7,407.9,659.1,234.3,678.2,265.1,654,237.6,348.6,308,253.4,622.9,551.5,654.6
29,037,26,1927,1658,163,30,2,31,0,1,42,1483,1329,100,14,2,20,0,0,18,773.2,523.6,570.1,435.1,694.9,612.2,637.1999999999999,570.9,721.9,607.8,602,392.9,742.8000000000001,598.8,616.9,360.90000000000003,870.8000000000001,436.90000000000003,638.3,344.9,555.9,570.9,383.5,760.6,637.1999999999999,606.8
29,037,27,2487,2228,122,57,17,14,2,0,47,1793,1640,78,36,11,7,2,0,19,888.7,482.3,754.1999999999999,500.1,785.9,613.9,663.9,470.8,767,659,772.1,492.4,839.8,613.9,772.1,455.1,921.9,473.4,784.9,433.1,568.3,470.8,469.59999999999997,840.2,663.9,771.2
29,037,28,2604,2207,219,91,19,23,0,2,43,1892,1642,144,57,11,17,0,0,21,842,515.1,704.1,566.5,710,646.8,644.3,485.1,782.8,597.2,721,529.9,779.9,622.9,729,489.6,890.8,448.9,772.8,452.8,566.5,485.1,509.9,801.1999999999999,644.3,731.8
29,037,29,3815,3175,356,132,10,43,2,5,92,2585,2216,224,70,6,34,1,3,31,1223.3,684.4,1436.2,1044.2,996.9,933,1009.3000000000001,803.1,1125.1,844.3,1434.9,1052.4,1146.8,867.6,1488.3,910.3,1279.2,642.2,1521.9,911.8,794.4,803.1,980.1,1154.3,1009.3000000000001,1469.8999999999999
29,037,3,2795,2668,22,41,18,16,4,2,24,2186,2101,15,26,13,11,2,1,17,1188.1,373.5,1248.1,376.7,1019.6,549.6,953.1,428.1,1002.8,603.8,1246.3,373.2,1063.2,579,1229.1,346.6,1206.5,367,1283.6,309.4,493.90000000000003,428.1,350.9,1095.7,953.1,1250.5
29,037,30,3330,3013,130,80,8,11,0,1,87,2484,2299,90,48,7,8,0,1,31,1103,546.8,1035.2,660.2,933.7,730.2,848.1,600,974.1,733.3,1033.9,648.9,1036.2,717.3,1077.1,578.4,1169.2,488.5,1089.3,577.2,643.5,600,616.5,1043,848.1,1058.8
29,037,31,197,160,8,21,2,3,0,0,3,184,149,8,19,2,3,0,0,3,94.1,39.4,83.6,28.4,90.6,46.4,88.3,42,86.1,52.199999999999996,86.2,27.6,95.7,44.3,86.5,22.1,103.3,32.7,87.89999999999999,23.2,43,42,25.5,93.9,88.3,86.1
29,037,32,1501,1407,30,42,2,12,1,1,6,1244,1171,24,29,2,12,1,1,4,636.3,266.9,565.2,192.1,613.4,313.7,596.5,284.3,582,352.09999999999997,582.7,185.5,647.1,299.3,585.4,150.4,699.3,221.9,595,157.7,290.9,284.3,171.5,635.5,596.5,582.2
29,037,33,1335,1257,20,32,7,1,0,0,18,1016,961,16,20,7,1,0,0,11,578.4,196.4,575.3,243.5,472.8,303,443.9,240.8,468.2,316.59999999999997,570.7,239,511.7,303.5,569.8,222.5,566.2,213.6,588.9,221.7,266.5,240.8,231.6,519.2,443.9,576.2
29,037,34,2754,2410,113,130,21,23,0,3,54,2004,1771,72,87,16,20,0,2,36,934.7,476,1029.9,695.8,795.8,654.8,722.3,535.3,848.4,633.4,1020.1,677.2,910.1,606.6,1042.3,608.8,969.3,476.5,1087.7,572.1,569.1,535.3,638.6,891.6,722.3,1045.3
29,037,35,3354,2708,215,274,18,48,7,8,76,2431,2031,143,165,11,36,3,2,40,791,519.9,854,698.2,652.9,675,584.1,532.9,705.2,657,855.1,669.6,745.9,669.6,858.8,612,829.6999999999999,495.9,890.8,593.2,603.6,532.9,643.4,745.2,584.1,864.6
29,037,36,540,509,4,6,10,2,0,0,9,399,380,3,5,5,2,0,0,4,210.3,61.4,283.7,84.3,166.6,99,161.2,63.6,174.3,104,277.2,85.3,178.6,104,278.5,75.4,205.1,63.6,287,69,86.3,63.6,79.4,186.6,161.2,280.9
29,037,37,2522,2175,128,130,8,15,1,3,62,1867,1664,88,67,6,13,1,3,25,815.5,476.8,841,604.3,731.6,619.7,626.7,500.8,750.7,617.8,856.9,583.2,803.9,602.9,863.8,533.5,864.6999999999999,461.6,884.3000000000001,520.4,555.8,500.8,560.1,793,626.7,861.5
29,037,38,2428,1954,108,232,9,35,16,4,70,1690,1430,63,129,9,24,6,3,26,480.1,295.3,533.2,456,393,399.9,321.7,305.3,422.9,385.9,539.2,424.3,452,392.2,535.5,382,504.5,286.3,556.7,370.2,351.8,305.3,407.9,450.40000000000003,321.7,541.2
29,037,39,4032,3535,163,183,29,19,2,1,100,2936,2641,100,97,25,19,2,0,52,1043,649.8,1139.1,910.9,841.7,864.1,792.1,635.9,915.1,814.9,1136.6,874.2,981.7,821.9,1142.1,791.6,1072.4,611.4,1183.3,757.9,753.1,635.9,834,970.7,792.1,1150.1
29,037,4,2638,2499,31,64,9,15,2,0,18,1919,1832,23,33,8,11,2,0,10,794.2,302.7,859.1,350.3,680.3,419.40000000000003,618,312.7,673.6,453.1,879.8000000000001,331.1,693.5,464.7,890.4,271.8,803.5,272.1,900.9,267.2,382.3,312.7,304.7,728.5,618,882.6
29,037,40,1670,1505,53,70,8,2,0,1,31,1244,1151,29,41,4,1,0,0,18,422.5,219.2,483,354.1,327.7,320.9,276.5,247.3,359.4,299.5,480.4,331.3,398.2,289.2,480.4,301.1,418.1,213.3,497.8,290.1,268.6,247.3,319.1,385.3,276.5,485.4
29,037,41,2988,2292,368,212,6,21,0,1,88,2068,1670,221,118,6,18,0,0,35,684.5,512.8,787.1,859.7,569.7,613.4,513.8,539.8,576.6,635.9,796.1,802.2,651.8000000000001,600.4,797,745.7,704,471.59999999999997,840.3,718.4,567.6,539.8,781.9,637.4,513.8,804.4
29,037,42,3368,2378,194,643,29,33,1,10,80,2356,1784,128,360,22,25,1,6,30,602.2,389.1,717.1,574.4,491.7,513,432.1,400.5,528.1,491.5,706.5,551,578,497.1,716.3,503.7,619.8,385.09999999999997,732.3,485.5,455.1,400.5,528.8,563.9,432.1,717.9
29,037,43,1895,1644,24,186,7,11,0,0,23,1543,1398,18,101,6,3,0,0,17,615.3,304,583,303.1,544.6,379.9,481.2,304.3,529.9,415.90000000000003,594.9,287.7,577.2,393.59999999999997,580.1,283.8,626,289.2,616.4,256.9,356.4,304.3,282.8,578.5,481.2,593.5
29,037,44,5017,4119,502,234,18,38,6,5,95,3480,2927,335,133,11,33,2,2,37,1375.1,876.6,1463.5,1155.9,1175,1071.9,1221.6,1080.7,1225.5,1082.7,1503.9,1108.5,1316.4,1022,1507.1,1023.9,1423.5,799.4,1553.2,988.8,970.5,1080.7,1069.1,1303,1221.6,1506.6
29,037,45,1556,1489,6,31,8,6,3,0,13,1104,1064,1,23,5,3,1,0,7,581.1,169.7,785.1,233.3,460.9,274.1,446.3,176.4,481.7,289.1,765.6,234.9,493.8,288.2,770.2,208.5,566.9,176.4,794.7,191.8,239.1,176.4,218.3,515.9,446.3,778.6999999999999
29,037,46,484,471,0,9,1,1,0,0,2,367,359,0,5,1,1,0,0,1,220.6,62,261,77.6,182.4,100.1,148.2,58.9,191.7,97.8,254.8,78.1,199.1,90.7,256.1,69.3,219.4,61.1,264,63.6,82.1,58.9,72.5,202.5,148.2,258.7
29,037,47,1217,1171,9,7,5,10,0,0,15,909,881,4,7,4,5,0,0,8,495.6,122.7,605.4,163.6,352.6,230.5,362.4,138.6,394.5,220.4,595.2,176.3,421.2,216.2,593.5,160.8,446.1,147,606.7,134.1,186.5,138.6,159.8,421.7,362.4,601.3
29,037,48,861,835,0,10,3,1,0,0,12,665,648,0,7,3,0,0,0,7,422.9,107.4,465.8,165.3,354.8,172.7,291.1,131.8,342,206.6,464.8,164,348.5,207.2,461.2,144,403.1,117.7,473.6,136.1,162.7,131.8,151.3,374.6,291.1,466.1
29,037,49,1571,1508,13,18,3,2,0,2,25,1215,1173,9,11,3,2,0,1,16,655.5,259.9,863.1,301.3,535.1,368.3,541.7,236.6,526.6,401.5,864.5,298.1,597.3000000000001,345.5,852.8,262,642.2,250.8,876.5,246.3,324.7,236.6,276.3,591.4,541.7,864.2
29,037,5,2207,2073,15,58,20,11,1,0,29,1695,1607,10,34,10,11,1,0,22,662.9,256.3,784.3,314.6,491,416,497.9,296.7,526.4,410.6,751.4,340.5,557.3,406.1,778.4,275.6,653.6,259.1,783.9,268.5,349.2,296.7,299.6,578.5,497.9,775.3
29,037,6,2652,2451,35,79,14,19,0,0,54,1931,1798,30,47,12,15,0,0,29,631,261.6,782.8,351.6,480.7,407.6,438.9,278.4,519,395.6,764.1,349.40000000000003,546.6,409.9,776.2,327.7,620.2,269.8,783.8,309.2,349.1,278.4,334.1,560.2,438.9,777.6
29,037,7,2536,2349,33,66,25,12,1,0,50,1769,1668,23,36,18,7,0,0,17,715.1,303.2,835.3,386.3,545.9,450.5,507.7,372.5,575.5,452.2,792.7,415.3,610.1,469.1,796.2,367.1,693.5,314.4,833.9,327,397.6,372.5,373.9,627.9,507.7,814.6
29,037,8,405,390,1,7,3,2,0,0,2,310,299,1,5,3,0,0,0,2,148.7,43.1,204.5,51.7,114.6,75.4,111.7,49.5,119.2,78.6,198.8,57.5,128.6,74.1,200.4,51.4,141.20000000000002,49.6,205.8,47.2,63.300000000000004,49.5,51.7,130.2,111.7,202.1
29,037,9,1293,1249,8,17,8,0,0,3,8,947,922,7,8,6,0,0,3,1,492.1,135.3,652.3,186.9,382.6,238.7,385.5,151.6,387.7,255.9,631.1,192.8,431,225.5,630.5,175,473.5,146.3,648.6,167.7,200.7,151.6,179.8,433.3,385.5,640.8
29,039,3052,2926,2826,0,39,20,10,0,0,31,2238,2171,0,19,18,9,0,0,21,1050.5,182.2,1214.7,218.6,920.5,291.9,859.8,196.8,939.2,291.9,1220.6,209.3,1002.9,256.1,1212,170.2,1029.2,196.8,1219.6,184.4,243.9,196.8,193.9,990.1,859.8,1215.8
29,039,3054,2888,2758,4,59,14,12,0,0,41,2244,2163,4,30,10,11,0,0,26,971,154.7,1080.2,162.9,862.8,253.1,705.1,207.3,851,278.1,1075.3,148.5,893.7,239.2,1032.4,127.4,926.9,164.5,1075.3,125,220.8,207.3,139.1,898.7,705.1,1066.9
