state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_lee,uss_16_dem_sno,uss_18_rep_rom,uss_18_dem_wil,gov_16_rep_her,gov_16_dem_wei,gov_20_rep_cox,gov_20_dem_pet,atg_16_rep_rey,atg_16_dem_har,atg_20_rep_rey,atg_20_dem_sko,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
49,049,SR05,2696,2432,28,112,6,20,25,3,70,1324,1205,12,61,3,14,12,3,14,480.1,132.3,885,389,855.9,113,626.9,105.8,838.2,132.9,1035,247,771.1,117.1,987.9,264.9,123.7,105.8,300.2,736.1,626.9,969.4
49,049,UTLAKE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0
49,049,VI01,134,107,1,22,0,2,0,2,0,89,75,1,11,0,2,0,0,0,426.9,187,2882.2,1467.1000000000001,793.1,159,1115.4,332.90000000000003,775.6,182.8,3192.8,1053.1,740.1,157.9,3097.4,1104.3,171.6,332.90000000000003,1208.2,684.1,1115.4,3057.6
49,049,WH01,1362,1261,3,39,0,11,10,0,38,871,830,2,19,0,5,4,0,11,400.5,75.7,727,168.9,583.2,66.7,517,73,581.1,72.6,766.4,103.9,561.1,66.7,762,125.2,70.5,73,132.6,531.6,517,751.9
49,051,CH12A,413,378,2,22,0,1,7,0,3,297,280,0,10,0,1,3,0,3,123.8,47.1,170.20000000000002,83.7,158.5,47.1,151.4,68,168,47.1,187,65.2,149.5,44,162.5,94.5,46.4,68,80.9,149.7,151.4,173.3
49,051,CH12B,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.8,0.3,1.1,0.6,1.1,0.3,1,0.5,1.1,0.3,1.3,0.4,1,0.3,1.1,0.6,0.3,0.5,0.5,1,1,1.2
49,051,DA04A,652,616,0,26,1,0,0,3,6,460,438,0,16,1,0,0,1,4,207.3,52.2,300.09999999999997,89.2,251.2,61.2,226,65.5,260.5,67.8,306,71.2,242.79999999999998,60,289.9,87.1,60.4,65.5,82.6,240.5,226,298.59999999999997
49,051,DA04B1,259,250,0,5,0,0,0,0,4,173,168,0,4,0,0,0,0,1,74.7,17.8,102.7,27.5,87,21.4,78.3,21.700000000000003,90.60000000000001,23.3,104.10000000000001,22.2,84.3,20.9,98.3,27.700000000000003,20.9,21.700000000000003,25.799999999999997,84.3,78.3,101.7
49,051,DA04B2,17,14,0,3,0,0,0,0,0,12,11,0,1,0,0,0,0,0,5.2,1.2,7.1,1.9,6,1.5,5.4,1.5,6.3,1.6,7.2,1.5,5.8,1.4,6.8,1.9,1.4,1.5,1.8,5.8,5.4,7
49,051,DA15B,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.9,0.2,1.2,0.3,1,0.2,0.9,0.3,1,0.3,1.2,0.3,1,0.2,1.1,0.3,0.2,0.3,0.3,1,0.9,1.2
49,051,HC01A,1166,858,1,263,2,33,0,1,8,771,589,1,148,2,25,0,1,5,129.7,171.8,229.2,254.1,171.9,160.3,161.5,172.2,178.3,168.5,235.5,214.8,164.7,151.6,219.3,221.6,162.9,172.2,230.1,161.5,161.5,227.9
49,051,HC01B,7,7,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0.5,0.7,0.9,1,0.6,0.6,0.6,0.7,0.6,0.7,0.9,0.9,0.6,0.6,0.8,0.9,0.6,0.7,0.9,0.6,0.6,0.9
49,051,HC02,980,751,0,202,2,13,0,0,12,680,555,0,109,1,10,0,0,5,180.9,109.60000000000001,294.3,174.6,240.4,121.3,212.20000000000002,111.1,256.7,120.6,292.5,149.7,252.3,99.4,271,165.4,112.4,111.1,163.1,232.5,212.20000000000002,286
49,051,HC03,846,622,0,197,5,14,2,0,6,592,462,0,113,1,9,2,0,5,125.9,98.6,200.9,148.1,176.5,102.1,142.5,106.6,185.3,106.4,200,126.7,164.6,104,186.8,128.2,102.7,106.6,134.4,163.1,142.5,195.9
49,051,HC05A,1534,1350,5,153,0,6,0,1,19,954,855,0,85,0,5,0,1,8,464.8,173.6,882,388.6,629.9,178.3,599.7,188.7,625.4,210.5,897.8,305.2,615,148.8,860.6,340.2,177.6,188.7,344.7,583.9,599.7,880.1
49,051,HC05B,57,57,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,21,7.1,46.5,19.6,30.1,6.5,29.4,8.6,29.7,8,47.599999999999994,15,29,5.8,45.9,17.4,6.8,8.6,17.4,27.5,29.4,46.7
49,051,HC10A,2956,2037,6,842,13,27,5,4,22,1801,1282,3,481,11,12,2,0,10,629.6,243.8,1232.3,633.9,973.4,228.3,884.7,339.3,956.8,262.2,1289.6,497.2,897,228.8,1229.1,542.4,240.6,339.3,557.7,864.4,884.7,1250.3
49,051,HC10B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,051,HC10B2,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2.4,0.9,5.2,2.5,4,0.9,3.6,1.4,4,1.1,5.5,1.9,3.8,0.9,5.3,2.2,1,1.4,2.2,3.5,3.6,5.3
49,051,HC10B3,4,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1.6,0.6,3.4,1.7,2.7,0.6,2.4,0.9,2.7,0.7,3.7,1.3,2.5,0.6,3.5,1.4,0.6,0.9,1.5,2.4,2.4,3.5
49,051,HC14,1198,1112,4,60,1,5,1,0,15,766,715,2,36,1,5,1,0,6,352.9,150.5,559.2,275.9,511.8,129.2,449.1,155.6,521.8,137.2,615.4,219.9,498.4,125.4,578.4,241.6,135.6,155.6,245.6,471,449.1,584.3
49,051,HC16A,1773,1489,3,252,1,13,1,0,14,1004,843,1,143,1,12,1,0,3,377.2,168.9,747.3,384.8,571.7,159.2,514.3,173.6,577.9,168.5,819.5,281.5,559.4,145.8,781.5,310.5,160.8,173.6,325.6,521.4,514.3,782.8
49,051,HC16B,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1.8,0.9,4.9,2.8,2.8,0.8,3,1,2.8,0.9,5.7,1.9,2.8,0.7,5.5,2.2,0.8,1,2.3,2.5,3,5.4
49,051,HC17A,764,630,3,114,2,5,0,1,9,491,418,2,60,1,4,0,1,5,110.8,64.3,175.6,119.1,150.6,73.2,134.7,78.2,158,71.6,182.9,105,141.6,62.8,164.3,112.7,67.9,78.2,112.4,140.2,134.7,174.3
49,051,HC17B,14,7,1,6,0,0,0,0,0,11,7,0,4,0,0,0,0,0,3.6,1.5,3.9000000000000004,2.7,5.3,1.4,3,1.8,5.2,1.5,4.1,2.4000000000000004,4.699999999999999,1.4,3.7,2.5,1.5,1.8,2.5,4.699999999999999,3,3.9000000000000004
49,051,MI07,1274,1216,2,33,0,13,0,1,9,877,847,0,18,0,9,0,1,2,455.3,275.5,771.3,497.4,645.4,250.7,684.3,292.6,676.7,253.1,885.2,378.90000000000003,635.2,227.3,818.8,438.5,251.6,292.6,438.5,602.9,684.3,825.2
49,051,MI08,1298,1150,4,122,1,5,2,0,14,898,820,3,60,1,2,1,0,11,456.2,240,784.1,538.8,625,219,649.9,273.6,649.9,225,860.6,419.2,607.8,202.8,831.1,458.9,221.9,273.6,472.1,584.9,649.9,825.3
49,051,MI18,1273,1194,1,57,12,2,1,0,6,823,776,0,33,8,2,1,0,3,324.3,168.2,591,335.9,486,156,507.2,186.8,488.8,173.4,635.1,253.8,468.9,147.6,595.2,299.8,161.1,186.8,296.5,442.1,507.2,606.8
49,051,WA09,250,244,0,6,0,0,0,0,0,178,175,0,3,0,0,0,0,0,68.39999999999999,29.5,125.8,27.9,104.8,18.3,89,26.4,107.3,20.599999999999998,128.1,18.900000000000002,97.1,23.7,125.8,27,22.900000000000002,26.4,24.5,94.3,89,126.3
49,051,WC04C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,051,WC04C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,051,WC04C3,248,233,0,7,0,1,0,0,7,181,171,0,2,0,1,0,0,7,84.5,23.9,133.4,29.900000000000002,105.7,24.6,109.8,23.599999999999998,109.7,26.9,127.7,25.1,105.10000000000001,25.9,124,28.9,25.5,23.599999999999998,28,101.3,109.8,128.3
49,051,WC06,1299,1249,0,17,7,4,0,0,22,787,761,0,10,6,4,0,0,6,408.40000000000003,123.2,763.8,275.6,591.2,110,591.3,132.7,582.5,123.3,836.9,178,571.5,98.1,786.4,232.4,113.5,132.7,228.6,538.5,591.3,795.5
49,051,WC09B,506,496,0,4,1,0,0,0,5,362,352,0,4,1,0,0,0,5,174.1,26.5,278.5,32,230.7,32.1,177,37.1,218.5,42,252.7,34.4,211.8,34.7,251.6,48.1,33.8,37.1,38.3,208.9,177,261.1
49,051,WC11,1743,1162,10,542,0,13,0,1,15,1272,930,7,315,0,10,0,1,9,536.3,468.3,988.4,1181.9,657.8,417.5,741.1,575.1,641.1,460.6,1087.7,1005.7,621.6,404.09999999999997,1028,1011.4,437.7,575.1,1066.9,614.7,741.1,1034.5
49,051,WC13,615,589,0,16,0,0,1,2,7,482,467,0,8,0,0,1,2,4,200.3,133.5,295.1,213,249.4,124.8,230,154.4,252.9,135.2,320.4,182.8,241,118.3,290.4,194.4,128.1,154.4,197.1,236.4,230,301.90000000000003
49,051,WC15A,1139,912,3,206,2,8,0,0,8,781,623,0,144,2,8,0,0,4,257.1,55.6,475.5,114.4,342.1,55.6,316.4,67,331.7,59.1,459.9,91.4,322.40000000000003,52.7,466.9,107.5,55.8,67,104.1,313.3,316.4,467.4
49,051,WC19,1234,1180,4,29,2,5,4,0,10,852,821,0,15,2,5,2,0,7,333.3,205.5,619.3,325.8,448.2,193.6,426.6,203.4,459.40000000000003,204.3,668.3000000000001,242,445.2,183.7,623.6,274.1,196.7,203.4,280.4,421.4,426.6,637.1
49,053,AV51-1,701,649,0,23,21,1,0,0,7,481,445,0,15,14,1,0,0,6,196,56,354.1,99,230.2,55.2,175,65.9,217.2,58.8,269.2,81,202.9,57,319.90000000000003,87,56.6,65.9,89.1,211.5,175,314.4
49,053,AV51-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,053,AV51-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,053,AV51-4,152,118,8,8,4,6,3,0,5,19,19,0,0,0,0,0,0,0,2.9000000000000004,0.4,3.8,1,2.8000000000000003,0.4,2.2,0.6000000000000001,2.8000000000000003,0.4,2.3,0.8,2.3,0.4,3.6999999999999997,0.8,0.4,0.6000000000000001,0.8,2.7,2.2,3.3
49,053,AV51-5,163,157,0,6,0,0,0,0,0,54,50,0,4,0,0,0,0,0,11.2,2.1,14,2.3,12.2,2.4,5.1,1.6,12,2.2,9.2,2,10.4,2.5,11.8,1.9,2.4,1.6,2,11.5,5.1,11.8
49,053,CE91-1,80,79,0,0,0,0,0,0,1,48,47,0,0,0,0,0,0,1,27.4,3.2,39.8,4.2,32.699999999999996,3.2,24,3.2,30.099999999999998,3.5,30.2,4.8,29.4,3.4,34.9,5.3,3.3,3.2,4.8,29.9,24,35
49,053,CE91-2,559,523,0,22,3,5,0,3,3,458,431,0,15,3,4,0,2,3,204.9,47.9,292.2,54,201.2,63.2,135.1,47.9,182.20000000000002,59.2,235.8,45.5,171.8,56.7,263.2,44.2,56.6,47.9,47.9,190.4,135.1,263.6
49,053,CE91-3,166,153,1,9,2,1,0,0,0,153,146,0,5,1,1,0,0,0,84.9,11,137.6,23.7,98.7,10.2,95,12.3,98.7,9.8,137.6,8.6,91.3,12.3,138.5,15.4,10.4,12.3,15.5,93.3,95,137.7
49,053,DAV83,803,771,0,12,4,6,0,0,10,624,597,0,8,4,6,0,0,9,340.2,120.10000000000001,442.6,167.6,355.2,124,304.5,117.1,344.2,115,409.7,146.7,347.3,114.1,421.5,153.7,118.2,117.1,155.9,346.7,304.5,424.7
49,053,DIV92,1100,1040,5,34,4,11,0,0,6,680,647,0,21,1,9,0,0,2,390.8,45.2,543,66.7,432,47,316.7,48.9,418.5,54.8,443.9,56.8,422.4,40.300000000000004,502.7,62.7,46.9,48.9,62.1,415.8,316.7,496.5
49,053,EN82-1,1695,1532,4,131,14,2,0,0,12,1019,933,0,68,11,2,0,0,5,541.8,30.2,871.8,46.9,634.7,44,496,28,594.9,35.2,685,49,594.8,40.2,834.6,49.1,37.1,28,49,591.5,496,797.4
49,053,EN82-2,241,228,3,10,0,0,0,0,0,140,131,1,8,0,0,0,0,0,76.3,6.2,110.6,8.7,86,8.6,47.7,7.4,77.10000000000001,5.9,76.2,6.5,76.6,5.9,104.9,8.7,6.5,7.4,8.1,79.3,47.7,97.1
49,053,HIL97,2588,2566,1,12,2,0,1,0,6,909,896,1,11,0,0,1,0,0,217.4,29.900000000000002,273.6,32.2,237.4,36,99.5,23.3,230.4,33.8,179.9,28.9,199.9,37.4,228.7,28.2,34.3,23.3,29.4,221.2,99.5,227.4
49,053,HU52,1699,1477,11,151,18,5,1,0,36,1108,994,4,79,13,5,1,0,12,382.8,70.7,653.4,163.1,462.2,71.7,401.2,85.3,433.7,77.3,548.6,138,406.5,70.7,607.5,149.2,72.4,85.3,150.1,421.6,401.2,603.2
49,053,HU53,1876,1627,7,145,16,22,18,1,40,1223,1090,3,82,6,10,13,1,18,423.3,72.1,773.6999999999999,184.2,497.7,70.2,472.6,105.7,484.40000000000003,77.3,646.3,147.4,441.6,73.3,739.6,150,72.9,105.7,160.4,461.40000000000003,472.6,719.6
49,053,HU54-1,2372,2165,9,113,13,7,38,0,27,1569,1460,4,63,10,6,16,0,10,711.6,109.6,1164.2,223,818.7,104.9,733,125,801.1,114.2,987.3,174.7,776.4,99.7,1097.5,200.4,107.4,125,199.1,776.9,733,1083.3
49,053,HU54-2,217,212,0,3,1,0,0,0,1,168,163,0,3,1,0,0,0,1,115.5,23.4,175.6,36.3,107.3,25.400000000000002,127.39999999999999,20.8,102.2,28.5,148.70000000000002,31,100.1,24.3,165.2,34.7,25.3,20.8,34,106.4,127.39999999999999,163.1
49,053,HU55,2088,1936,4,85,11,8,12,0,32,1389,1311,2,47,7,6,8,0,8,615.2,107.5,1045.2,194.6,723.1,106.7,635.1,115.4,703.1,114.5,859.9,153.1,681.9,98.8,967.8,178.6,107.1,115.4,175.5,680.7,635.1,957.5
49,053,HU56,2249,2027,6,124,20,10,13,1,48,1800,1652,3,82,14,10,13,1,25,802.4,255.2,1368.1,499.8,879.1,257.2,816.9,315,864.6999999999999,266,1273.5,424.4,830.9,247.5,1308.1,455.7,256.7,315,459.8,844.1,816.9,1316.8
49,053,HU57-1,3459,2918,26,368,54,16,23,1,53,2550,2181,22,250,42,15,18,1,21,1155.3,331.5,2590.5,684.8,1276.9,339.3,1345.9,419.7,1241.1,344.4,2304.8,587,1165.8,317.9,2420.9,641,333.1,419.7,637.6,1209.5,1345.9,2438.7
49,053,HU57-2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2.8,0.3,1.1,0.2,2.6,0.3,0.5,0.2,2.9,0.3,0.6,0.2,2.8,0.3,0.9,0.2,0.3,0.2,0.2,2.8,0.5,0.9
49,053,IV76,1320,1229,10,49,5,5,7,1,14,999,944,8,29,5,3,3,1,6,608.6,214.3,710.6,329,647.8,203.3,531,206,662.3,199,680.9,277.3,627.8,202.4,699.6,304.3,204.6,206,303.5,637,531,697.3
49,053,IV77,2100,1829,11,158,24,5,11,0,62,1431,1267,8,98,16,4,11,0,27,562.7,147.7,1075.9,493.7,620.8,142.9,663.5,276.9,605.2,142.5,1003.6,409.1,585.6,131.6,1016.6,458.40000000000003,141.4,276.9,454,593.4,663.5,1031.7
49,053,IV78-1,1381,1285,4,48,13,5,8,1,17,1102,1043,4,34,6,4,5,1,5,483.3,415.7,826.2,673.5,580.5,393,588.4,447.8,560.7,404.5,830.7,576,533.4,389.7,827.6,628.5,400.2,447.8,626.2,539.7,588.4,827.9
49,053,IV78-2,17,16,0,1,0,0,0,0,0,12,11,0,1,0,0,0,0,0,2.2,0.6000000000000001,3.2,1.8,2.3,0.5,2.4,1,2.4,0.4,3,1.3,2.3,0.4,3.5,1.5,0.4,1,1.5,2.3,2.4,3.2
49,053,IV79,1955,1735,11,132,34,2,4,1,36,1350,1239,3,73,18,2,2,1,12,560.8,180.1,848.7,342.3,652.4,176,632.5,201,627.8,177.1,796.8,281.8,604.1,165.2,826.3,307.8,175.3,201,310.7,611.2,632.5,823.8
49,053,LA85,1560,1382,4,128,15,8,6,0,17,1072,962,2,78,10,5,5,0,10,322.7,60.8,535.5,145.2,354.7,67,321.7,106.6,343.09999999999997,69,459.8,118.9,315.9,64.1,496.2,126.8,65.4,106.6,130.1,333.9,321.7,496.8
49,053,LA86,1392,1160,7,158,14,6,8,1,38,893,770,6,80,11,5,4,0,17,278.7,67.9,446.2,126,340.1,70,245.9,75,320.1,89.2,368,116.8,307.2,69,410.2,121,73.8,75,121.10000000000001,311.4,245.9,408
49,053,LA87,1108,1020,2,59,15,0,0,0,12,729,683,0,35,7,0,0,0,4,299,58,450,84,353.09999999999997,57,246.9,57,329.2,66.9,371.90000000000003,81,331.9,52,424,83.1,58.5,57,82.8,328.2,246.9,415.2
49,053,LE90-1,819,787,0,19,2,4,0,0,7,609,586,0,12,1,4,0,0,6,421.1,75.1,517.9,111.5,446.2,74.9,340.9,71.6,439.3,75.9,443.4,89.6,426.6,73.9,486.8,94.1,75.1,71.6,98.3,433,340.9,482.7
49,053,LE90-2,360,331,0,20,4,1,0,0,4,253,237,0,11,4,0,0,0,1,154.4,28.599999999999998,169.8,34,155.20000000000002,33.1,107.5,23.3,149.3,30,146.6,28.400000000000002,149.7,27.5,159.3,31,29.8,23.3,31,152.1,107.5,158.6
49,053,NH93-1,207,196,0,8,0,0,0,0,3,158,153,0,2,0,0,0,0,3,130.6,20.400000000000002,146.2,17.8,161.4,23.5,105.1,16.5,147.7,33.8,138.2,15.7,136.7,29.4,145.7,14.8,26.7,16.5,16.2,144.1,105.1,143.3
49,053,NH93-2,882,823,0,39,2,5,0,0,13,672,636,0,24,2,5,0,0,5,368.9,70.7,587.5,93.60000000000001,407.7,72.7,336.5,70.7,380.8,84.5,532.4,78.8,370.2,69.8,560.1,88.5,74.2,70.7,87.2,381.9,336.5,560
49,053,OUT1,137,54,0,18,61,0,0,0,4,81,23,0,9,46,0,0,0,3,13.2,1.7,17.5,8.7,13.2,0.8,13.2,3.4,13.9,0,16.6,5.3,13.2,0,19.4,7.2,0.7000000000000001,3.4,7.2,13.2,13.2,17.8
49,053,OUT2,28,28,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,11.7,1.2000000000000002,17.2,1.7,13.899999999999999,1.4000000000000001,9.2,1.3,12.7,1.2000000000000002,12.6,1.7,12.4,1.2000000000000002,15.5,2.1,1.2000000000000002,1.3,1.9,12.7,9.2,15.100000000000001
49,053,OUT3,39,39,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,21.4,2.8,32.9,5.1,24.5,2.6,21.3,2.7,23.8,2.6,30.4,2.7,22.9,2.7,32.1,3.8000000000000003,2.6,2.7,3.8000000000000003,23.1,21.3,31.799999999999997
49,053,OUT4,10,9,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,3.3000000000000003,0.6000000000000001,5.1,0.8999999999999999,3.5999999999999996,0.6000000000000001,3,0.6000000000000001,3.3000000000000003,0.8999999999999999,4.800000000000001,0.6000000000000001,3.3000000000000003,0.6000000000000001,5.1,0.8999999999999999,0.6000000000000001,0.6000000000000001,0.8999999999999999,3.3000000000000003,3,5.1
49,053,OUT5,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0.8,0,1.2,0.2,0.8,0,0.6,0,0.8,0,0.6,0.2,0.6,0,1.2,0.2,0,0,0.2,0.8,0.6,1
49,053,SC71,2085,1988,9,43,7,3,7,1,27,1172,1133,1,21,1,2,3,1,10,739.5,78.2,1064.1,185.3,825.4,78.4,686.6999999999999,88.6,836.3,74.1,1000.7,141.7,797.8000000000001,77.3,1058.3,156.6,77.5,88.6,161.1,799.6,686.6999999999999,1041.1
49,053,SC72,1069,910,4,111,3,6,20,0,15,752,672,3,56,1,6,10,0,4,341.9,64.1,519.2,135.2,412.9,66.1,324.6,63.5,391.2,75.9,473.9,105.6,368,72.1,496,128.5,69.6,63.5,123.3,378.4,324.6,496.2
49,053,SC73,1086,993,2,67,1,5,2,6,10,748,689,2,44,1,3,1,3,5,335.9,85.9,509.8,136,389,88.9,380,89.6,404,81.9,479.1,111.39999999999999,373.3,80.3,496.2,122,83.9,89.6,123,376,380,495
49,053,SC74,1925,1798,2,82,8,7,6,0,22,1235,1167,2,44,8,6,6,0,2,730.6,159.1,1099.4,329.6,868,153.8,785.8,177,863.6,147.4,1064.7,248.8,815,152.3,1073.5,294.5,153.2,177,291.4,818.9,785.8,1079.1
49,053,SG01,1586,1325,0,177,35,18,7,0,24,1191,1038,0,102,22,13,7,0,9,388.5,117.8,495.7,207.7,412.6,117.1,304.7,124.7,421,114.9,465.5,180.1,402.9,113.4,481.8,186.3,115.9,124.7,191.5,406.1,304.7,481.2
49,053,SG02,1328,1079,18,170,31,10,7,0,13,890,780,3,85,9,6,4,0,3,319.3,84.2,542,178,348,80,318.1,95,345,82.1,480.7,156.9,325.2,70,511.1,149,79.3,95,161.1,334.2,318.1,511.1
49,053,SG03,1402,1007,5,332,9,6,22,2,19,1066,817,4,211,6,6,13,2,7,276,50.2,408.9,160.5,347.3,49,302,74.1,337.1,56.9,362.2,124.8,324.8,57.9,390.1,120.2,53.6,74.1,135.3,321.4,302,387.1
49,053,SG04,1405,1088,9,241,30,9,9,0,19,1050,852,8,150,15,9,6,0,10,224.1,57,374.09999999999997,147.8,263.3,56.1,201,69,255.9,50.9,315.8,132.1,238.1,49.8,335.1,130.9,52.9,69,136.9,245.2,201,341.8
49,053,SG05,1329,1062,9,168,20,11,6,0,53,1048,876,3,117,11,11,6,0,24,294.9,53.9,412,125,373.2,62.9,294.9,65.7,353,65.1,370,113.8,339,55.9,384.8,119,59.8,65.7,119.3,339.9,294.9,389
49,053,SG06,2708,1960,61,466,66,19,81,7,48,2102,1618,40,294,47,16,52,3,32,308.1,83.1,433.90000000000003,196.9,369.7,75.9,272,127,355.1,87.2,405.1,157.1,341.9,79.1,405.1,166,81.3,127,173.4,343.8,272,414.90000000000003
49,053,SG07,1896,1225,21,565,18,9,17,2,39,1387,980,16,337,14,7,14,2,17,340,96.10000000000001,484.5,179,430.1,82.2,335,110.6,413.2,86.3,452.2,145,387,87.1,466.9,156.9,87.8,110.6,160.2,392.6,335,467.8
49,053,SG08,1882,1342,14,433,26,16,23,0,28,1387,1068,14,249,18,14,15,0,9,356.9,90,534.2,210,428,99.1,332.2,107.8,404.1,99.1,459.8,169.9,381.2,98,497.9,173.8,96.6,107.8,184.8,392.6,332.2,497.5
49,053,SG09,2033,1382,8,499,85,11,9,2,37,1354,1016,6,259,40,10,5,1,17,409.8,158.9,590.6999999999999,289.09999999999997,467.8,165,461.8,177.2,483,144.8,597.8,225.5,450.1,150.9,584.3,269.6,155.1,177.2,261.4,452.6,461.8,590.8
49,053,SG10,695,619,5,40,12,1,10,0,8,570,525,5,27,3,1,7,0,2,262.8,69.2,322.9,98,308.1,75,227.20000000000002,70,302,66.9,318,77.1,292,64,318.9,88.1,68.7,70,87.7,291.2,227.20000000000002,319.8
49,053,SG11-1,1134,894,7,163,21,5,16,0,28,834,684,4,106,10,3,12,0,15,317.9,79.1,617.4,231.7,341.3,88.2,309.7,116.1,323.5,89.3,570.2,186.9,322.7,83,584.8,204.6,84.9,116.1,207.6,326.2,309.7,590.8000000000001
49,053,SG11-2,45,45,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,13,3.2,25.1,9.5,13.899999999999999,3.6,12.5,4.7,13.2,3.6,23.3,7.5,13.2,3.4,23.8,8.4,3.4,4.7,8.4,13.299999999999999,12.5,24
49,053,SG12,1984,1524,9,337,33,14,28,0,39,1335,1108,6,162,18,10,21,0,10,352.59999999999997,138.9,534,237.6,416,125.8,332.6,135.7,407.4,138.9,475.2,180.6,399.1,129.5,508.4,195.8,133.5,135.7,204.3,393.8,332.6,505.9
49,053,SG13,1979,1257,12,585,50,14,18,9,34,1305,901,6,325,33,11,13,5,11,246.20000000000002,119.5,362.9,212.6,285.3,120.2,201.9,122.1,277.8,125,317.5,180.9,268.9,118.4,341.3,182.5,120.7,122.1,191.9,269.3,201.9,340.6
49,053,SG14,2153,1540,15,528,26,9,6,1,28,1503,1167,7,289,12,8,6,0,14,579.6,249.9,900.6,457.2,628.3,242.9,631.3,264.5,649.8,244.4,880.6,366.3,613.6,242.1,897.6,394.8,244.8,264.5,406.1,617.9,631.3,893
49,053,SG15,2793,2161,31,482,33,23,19,0,44,2041,1653,20,296,22,19,14,0,17,726.4,222.5,1036.8,382.6,815.3,227,717.8,244.2,805.5,219.9,969.3000000000001,313.8,759.1999999999999,208.6,990.9,352.4,219.3,244.2,349.4,776.5,717.8,999.1
49,053,SG16,1338,1123,6,170,17,4,2,0,16,1037,909,2,98,11,4,2,0,11,405.8,106.1,536.1,170.2,442.6,106.1,344.2,103.6,450,103.8,498.8,142.3,404,103.8,499.9,164,104.8,103.6,158.6,425.9,344.2,511.6
49,053,SG17,1297,1197,9,44,9,13,7,0,18,1071,1000,9,31,6,10,4,0,11,587,118.89999999999999,878.2,265.6,635.5,128.6,677.9,146.7,630.3,119.6,876.5,207.2,613.7,122.6,863.4,237.9,122.5,146.7,236.8,616.6,677.9,872.8
49,053,SG18,1843,1583,7,203,12,10,3,1,24,1290,1153,4,108,7,8,3,1,6,501,106.9,629.3,214.2,572,100.9,424.9,116.9,531.7,119.3,565.9,169,530,103,607.1,194,107.2,116.9,192.6,533.7,424.9,600.8
49,053,SG19,2430,2009,12,318,28,15,10,0,38,1504,1279,10,169,17,10,8,0,11,517.9,104.2,781.9,254.1,627.1,109.89999999999999,529.1,123.9,610.2,118.89999999999999,742,209,580.2,114.6,762.9,221,111.89999999999999,123.9,228.1,583.9,529.1,762.4
49,053,SG20,2333,1919,12,290,16,16,26,9,45,1709,1457,9,177,12,16,17,5,16,664.9,179.9,818.7,343.4,767.6999999999999,170.3,596.1,175,750.1,186.7,786.1999999999999,280.7,726,174.7,804.7,291.40000000000003,177.7,175,305,727.5,596.1,803.3
49,053,SG21,1489,1347,5,77,12,13,7,2,26,1136,1059,1,40,8,11,7,1,9,499.9,168.70000000000002,852.9,308.3,552.8,167.6,546.7,168.70000000000002,551.9,162.9,816.5,257.1,526.6999999999999,159.6,836.5,271.8,164.5,168.70000000000002,279.4,532.6,546.7,835.6
49,053,SG22,1508,1371,3,74,12,12,15,0,21,1160,1083,2,42,6,10,9,0,8,661.1,193.7,1052.5,338.7,756.2,181.6,691.6,197.6,749,193.7,1000.2,266.5,707.4,191.2,1013,298.5,190.7,197.6,301.2,718.3,691.6,1022.1
