state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_dem_bid,pre_20_rep_tru,uss_18_rep_new,uss_18_dem_klo,uss_20_dem_smi,uss_20_rep_lew,gov_18_rep_joh,gov_18_dem_wal,atg_18_rep_war,atg_18_dem_ell,sos_18_rep_how,sos_18_dem_sim,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
27,041,0020,1900,1780,15,41,9,27,0,0,28,1614,1544,12,25,4,18,0,0,11,590.5,333.5,383.9,617.9,317.4,371.5,362.5,531.9,361.9,317.9,384.6,278.3,383.9,291.9,333.5,315,373,590.5,361.8,574.6
27,041,0025,1841,1768,14,27,3,7,1,0,21,1540,1495,10,16,2,5,1,0,11,452.9,293.3,405.7,487.7,259.1,354.8,373.3,440.9,307.4,311,313.1,275.1,300.4,298.6,293.3,309.2,389,452.9,294.7,464.6
27,041,0030,4098,3981,18,28,13,28,0,1,29,3034,2974,5,18,9,15,0,1,12,1620.1,655.9,908.1,1804.3,1105.1,943.9,883.7,1696.1,1325.8,717.2,1363.1,615.6,1325.2,670.8,655.9,736.7,895.3,1620.1,1280.1,1750.1
27,041,0035,345,334,0,3,1,0,0,0,7,271,263,0,3,1,0,0,0,4,157.1,48.2,54.2,167.8,110.7,72.7,52.6,160.3,123.9,57.800000000000004,127.6,51.2,121,56.9,48.2,59.9,53.7,157.1,120.9,164.3
27,041,0040,489,474,1,11,3,0,0,0,0,360,354,1,4,1,0,0,0,0,165.9,75,87.9,191,103.10000000000001,111.8,80.10000000000001,176.20000000000002,129.79999999999998,87.9,129.79999999999998,78.9,135,78.9,75,89.6,83.4,165.9,124.2,183.6
27,041,0045,713,705,1,4,0,1,0,0,2,583,578,0,3,0,1,0,0,1,345.4,117.6,133.2,400.2,228.4,183.7,133.2,387.1,271.1,139.3,282.5,115.6,268.8,132.4,117.6,142.9,133.2,345.4,262.5,393.6
27,041,0050,502,495,4,2,0,0,0,0,1,360,356,3,1,0,0,0,0,0,191.1,67.5,78.8,201.7,97.5,95.5,71.9,174.8,113.7,83.4,114.5,75.3,116.10000000000001,80.4,67.5,83.2,75.1,191.1,110.3,187.7
27,041,0055,2048,2006,6,15,2,11,0,0,8,1567,1546,4,5,2,6,0,0,4,973.3,393.3,485.1,1108.6,653.1,541.3,465,1066.4,782.7,400.2,804.2,355.6,777.9,380,393.3,419.7,475.5,973.3,754,1088.2
27,041,0060,612,595,1,5,5,3,0,0,3,470,461,1,4,2,2,0,0,0,192,84.9,87.1,222.3,100.9,123.3,90,193,128.9,93.3,124.2,78.5,130,87.1,84.9,95.2,88.2,192,121.10000000000001,207.3
27,041,0065,242,232,2,3,1,1,0,0,3,189,181,1,3,1,1,0,0,2,112.1,25.1,36,107.6,66.8,54.4,38.9,102.1,81.9,36,83.2,32,84.5,32.5,25.1,38.3,37.4,112.1,78.9,104.3
27,041,0070,185,179,0,2,0,1,0,0,3,153,150,0,2,0,1,0,0,0,62.9,27.8,39,85,40.1,44.1,42.9,72.1,47,36.1,45.9,31.9,48.9,31.9,27.8,36.1,41.2,62.9,45.6,78.60000000000001
27,041,0075,354,340,1,3,0,0,0,0,10,254,245,1,1,0,0,0,0,7,93.5,45.8,51.7,117.6,53.9,60,46.7,94.8,62.7,46.7,64,44,61.699999999999996,42.7,45.8,48.2,49.2,93.5,60.2,106.4
27,041,0080,804,792,1,2,1,3,0,1,4,616,610,1,2,1,0,0,1,1,344,152.8,183.3,397.7,253,203.8,177.1,386.2,293.1,160,296.2,148,289.9,154.1,152.8,166.6,180,344,282.6,391.5
27,041,0085,876,856,2,3,3,0,0,0,12,676,669,0,1,2,0,0,0,4,398.1,126.3,151.2,491.3,273.6,184.70000000000002,150.70000000000002,466,319.5,141,326.3,124.4,322.3,121,126.3,142.5,151,398.1,310.2,478.4
27,041,0090,1228,1198,2,16,1,5,1,0,5,971,959,0,6,1,2,0,0,3,584.9,246.9,311.4,677,401.1,355.8,293.7,653.3,468,280.5,491.09999999999997,232.4,458.2,273.1,246.9,285.4,302.2,584.9,454.8,665.3
27,041,0095,292,283,1,8,0,0,0,0,0,233,229,0,4,0,0,0,0,0,96,39.9,46.3,105.2,61,57.1,45.1,95,73,47.9,73,43,71,44,39.9,47.8,45.699999999999996,96,69.7,100.2
27,041,0100,4210,4118,6,30,5,18,0,2,31,3297,3253,4,12,5,12,0,0,11,1751.8,840.4,1112.8,1857.3,1192.5,1164.9,1076,1824.4,1448.1,897.6,1513.6,768.3,1460.2,833.2,840.4,917.3,1093.8,1751.8,1403.7,1841
27,041,0105,1098,1080,1,3,3,3,0,0,8,842,831,1,3,2,1,0,0,4,463.6,171.4,237.1,578.2,314,272.4,230.6,548.2,380.4,204.5,388.5,167,367.3,188.4,171.4,208.4,233.9,463.6,362.6,563.5
27,041,0110,457,448,0,6,0,2,0,0,1,374,370,0,2,0,1,0,0,1,203.8,76.7,101,228.6,132.2,129.7,102.2,211.7,170.2,90.8,176,76.7,174.1,76.7,76.7,93.3,101.5,203.8,163.1,219.9
27,041,0115,325,317,0,2,5,0,0,0,1,246,242,0,2,1,0,0,0,1,131.3,54.9,61.9,146.3,91.9,71,54.9,134.3,109.1,56.199999999999996,109.9,52,107,44.1,54.9,56.1,58.2,131.3,104.3,140.6
27,041,0120,106,105,0,0,0,0,0,0,1,86,85,0,0,0,0,0,0,1,29.9,14.1,19.1,29.9,18,18,20.1,27.9,21.9,14.1,21.1,12,20.1,11,14.1,14,19.8,29.9,20.2,28.7
27,041,0125,338,331,0,2,0,1,0,0,4,265,259,0,1,0,1,0,0,4,148.9,36,47.3,190.3,106.5,61.9,50.1,176.9,121.8,44.8,121.1,46,113,52.5,36,51.5,48.9,148.9,115.60000000000001,184
27,041,0130,424,416,1,5,1,0,0,0,1,295,291,1,2,1,0,0,0,0,142.1,55.1,73.2,161.2,74.8,80.9,76.7,147.7,93.1,65,93.9,61.2,93.1,61.2,55.1,67.3,74.4,142.1,88.6,154.1
27,041,0135,806,801,0,0,3,0,0,0,2,683,680,0,0,3,0,0,0,0,351.90000000000003,186.5,227.79999999999998,409.8,233,254.8,231.1,388.8,282,201.4,286.7,176.9,276.7,189.3,186.5,205.4,229.4,351.90000000000003,270.4,398.4
27,041,0140,784,776,0,7,0,1,0,0,0,621,617,0,3,0,1,0,0,0,318.8,143.3,190.4,398,223.9,202.9,197.7,373.5,276.1,148.2,282.8,125.5,281.2,128.3,143.3,151,194.2,318.8,265.3,385.2
27,041,0145,187,184,0,1,2,0,0,0,0,149,146,0,1,2,0,0,0,0,61.8,27,19.8,79.8,41.9,19.8,19.8,64.9,46.9,14.2,44.800000000000004,16,44.3,16,27,16.5,19.8,61.8,44.7,72.5
27,041,0150,313,311,0,2,0,0,0,0,0,242,242,0,0,0,0,0,0,0,156.6,29.7,44.1,183.79999999999998,89,61.199999999999996,47,165.1,107.10000000000001,44.1,108.10000000000001,34.9,107.10000000000001,44.1,29.7,46.8,45.4,156.6,102.6,173.7
27,041,0155,1591,1559,6,10,2,6,0,0,8,1191,1174,3,5,2,4,0,0,3,476.3,211,256.9,577.1999999999999,295.7,306,255.6,515.3,349.5,247.1,359.3,216.1,352.2,241.5,211,252.3,256.8,476.3,339.5,545.9
27,041,0160,595,591,0,1,2,1,0,0,0,441,438,0,1,2,0,0,0,0,274.7,74,97.9,321.1,188.5,122.3,105,294,213.1,95.9,219.3,86.3,205.9,90.6,74,98.5,101,274.7,206.7,307.3
27,041,0165,233,231,0,0,0,0,0,0,2,175,173,0,0,0,0,0,0,2,91.10000000000001,34.3,38.1,117.5,69.3,51.1,45.1,110.3,86.10000000000001,35.7,82.5,34.3,79.5,36.7,34.3,39.2,41.2,91.10000000000001,79.5,114.2
27,041,0170,441,440,0,0,0,0,0,0,1,328,327,0,0,0,0,0,0,1,184,42.3,48.4,209.7,118.3,66.4,52.3,193.8,135.7,48.1,138.5,37.2,129.4,40.9,42.3,48.1,50.1,184,131,201.4
27,041,0175,243,232,0,2,0,2,0,1,6,209,203,0,1,0,2,0,1,2,104.6,45.5,48.4,146.2,72.8,61.3,43.6,144.4,93.7,39.2,96.8,34.5,91.1,38.5,45.5,42.7,45.8,104.6,87.7,145.7
27,043,0005,248,237,0,11,0,0,0,0,0,195,191,0,4,0,0,0,0,0,100.7,36.5,37.1,110.6,75.5,48.1,40.9,100.7,79.9,40.9,87.10000000000001,31.9,81.7,33.1,36.5,39,39,100.7,80.8,104.2
27,043,0010,1106,995,2,92,3,4,0,1,9,830,779,0,43,1,4,0,1,2,293.3,188.2,230.7,333.4,199.79999999999998,236.8,218.6,298.2,222.1,210.7,246.4,174.2,236.8,182.6,188.2,201.3,226.4,293.3,226.8,315.2
27,043,0015,1102,1048,1,39,7,1,0,0,6,890,863,0,21,4,0,0,0,2,354.90000000000003,198.2,233.2,415.8,271.2,264,217,385.2,306.7,229,320.8,188,318,204.1,198.2,221,224.9,354.90000000000003,304.5,400.4
27,043,0020,1145,1028,2,102,2,2,0,0,9,914,851,2,54,2,2,0,0,3,296.4,124.7,182.8,341,168.6,180.1,181,292.7,202.9,149.3,221.5,105.4,224.8,115.5,124.7,137.3,182.3,296.4,204.70000000000002,316.2
27,043,0025,387,378,0,7,0,2,0,0,0,311,306,0,3,0,2,0,0,0,157.4,58.300000000000004,66.4,184.1,113.10000000000001,103.2,74.3,162.1,133.5,84.3,137.8,68.4,135.7,64.7,58.300000000000004,80.3,69.3,157.4,128.9,173
27,043,0030,365,311,9,35,5,3,0,0,2,283,264,2,14,2,1,0,0,0,91.2,64.3,75.4,103,64.3,76,74.1,84.9,68.9,67.8,76,60.9,76,65,64.3,67.4,75.1,91.2,71.2,93.7
27,043,0035,225,207,0,8,4,4,0,0,2,156,145,0,6,1,2,0,0,2,91.39999999999999,26.2,31.2,86.7,60.3,41.800000000000004,31.2,80.1,62.4,32.4,71.7,24.8,64.6,34.4,26.2,33.9,31.2,91.39999999999999,63.7,83.8
27,043,0040,254,236,0,17,0,1,0,0,0,196,187,0,8,0,1,0,0,0,116.7,32.5,27.9,85.2,85.3,47.8,25.7,81.6,92.1,39.3,95.6,33.3,95.6,30.7,32.5,38.800000000000004,26.599999999999998,116.7,91.1,84.7
27,043,0045,179,172,0,2,0,0,0,0,5,144,142,0,2,0,0,0,0,0,55.1,23.2,33,67.8,38.1,31.9,33,57.2,39,31.9,43.2,20.8,41.199999999999996,23.2,23.2,26.9,33,55.1,40.6,62.5
27,043,0050,228,221,0,7,0,0,0,0,0,177,175,0,2,0,0,0,0,0,122.4,35.5,46.1,153.3,107.7,54.6,47.9,140.3,113.1,49.6,114.3,37.800000000000004,118,41.2,35.5,45.3,46.9,122.4,113.7,147.1
27,043,0055,283,273,0,7,0,2,0,0,1,210,205,0,3,0,2,0,0,0,108.2,24.2,21,135.1,79.8,33.7,25.2,122.1,84,30.1,89.9,21,87.2,22.6,24.2,26.1,22.6,108.2,84.8,128
27,043,0060,199,191,0,8,0,0,0,0,0,154,149,0,5,0,0,0,0,0,72.8,35.1,45.2,62.8,43.1,61.9,44,60.1,46.7,54.3,57,41.9,53,44,35.1,50.7,44.4,72.8,49.800000000000004,61.6
27,043,0065,663,545,18,87,7,1,0,0,5,469,424,1,40,1,1,0,0,2,150.2,64.8,72.3,163.8,101.5,78.5,75.7,127.5,115.6,66.4,125.5,47.6,124.9,55.9,64.8,62.4,73.9,150.2,116.7,145.7
27,043,0070,181,177,0,3,0,0,0,0,1,153,149,0,3,0,0,0,0,1,79.4,30.6,30.5,65.6,46.3,39.2,27.9,61.2,56,30.5,61.6,19.7,58.4,24,30.6,28.3,29.7,79.4,54.9,62.9
27,043,0075,222,216,0,4,1,0,0,0,1,174,171,0,2,1,0,0,0,0,106.8,19.8,33.300000000000004,109.7,83.5,35,32.3,105.5,92.3,29,92.3,23.2,90.5,27.1,19.8,28.5,33.2,106.8,88.7,107.3
27,043,0080,239,230,0,9,0,0,0,0,0,189,184,0,5,0,0,0,0,0,112.4,39.7,50.4,119.3,74.9,62.9,57.1,107.5,87.39999999999999,50.9,94,41.6,86.1,49,39.7,50.8,55,112.4,86,113.4
27,043,0085,198,190,1,2,1,0,0,0,4,161,156,1,2,1,0,0,0,1,64.4,30.6,30.6,77.2,34,48.5,29.8,66.7,37.8,45.6,44.5,35.300000000000004,38.4,38.6,30.6,41.7,30.5,64.4,38.6,71.8
27,043,0090,245,240,1,3,0,0,0,0,1,182,179,0,3,0,0,0,0,0,83.7,42.3,42.6,98.9,54.7,54.7,53.9,89,66.5,44.3,69.5,33,66.9,36.4,42.3,42.3,48.2,83.7,63.6,93
27,043,0095,501,475,0,21,0,2,0,0,3,415,399,0,11,0,2,0,0,3,104.9,141.1,135.3,141.1,58.1,166,127.9,114.9,74,147.1,83.5,124.6,91.1,113.1,141.1,137.6,131.1,104.9,77.4,127.4
27,043,0100,260,248,0,8,0,1,0,0,3,208,199,0,5,0,1,0,0,3,76.2,49.1,51.4,92.7,49.1,63.5,50.9,82.3,49.1,60.6,60.6,47.3,61.3,45.7,49.1,53.6,51.4,76.2,54.6,88
27,043,0105,163,159,1,2,0,0,0,0,1,135,131,1,2,0,0,0,0,1,63.099999999999994,22.599999999999998,35.7,56.5,42.7,39.5,34.5,54.3,48,36.1,54.3,27,46.5,29.5,22.599999999999998,33.3,35.1,63.099999999999994,47.8,54.9
27,043,0110,683,661,2,20,0,0,0,0,0,529,515,2,12,0,0,0,0,0,213.3,105.5,131.3,234.3,119.7,169.3,127.2,205.5,137.6,146.9,163.7,114,163,121.1,105.5,137.8,129.7,213.3,146.3,220.1
27,043,0115,190,188,0,2,0,0,0,0,0,145,143,0,2,0,0,0,0,0,72.5,20.7,23.8,89.5,44.6,48.4,27.2,82.8,57.6,37.8,58,26.5,58,30.8,20.7,35.3,25.3,72.5,55.3,85.4
27,043,0120,156,152,0,4,0,0,0,0,0,119,118,0,1,0,0,0,0,0,70.7,11.6,12.3,69.6,39.3,23.5,16.9,59.5,43,18.8,51.800000000000004,7.7,45.800000000000004,12.3,11.6,15.3,13.5,70.7,45.800000000000004,64.7
27,043,0125,163,160,0,3,0,0,0,0,0,136,133,0,3,0,0,0,0,0,79.2,20,26.1,90.7,60.800000000000004,34.9,29.6,83.8,68.7,27.2,70.60000000000001,20.900000000000002,65.39999999999999,26.1,20,27.2,27.5,79.2,66.3,87
27,043,0130,143,141,0,1,0,0,0,0,1,123,121,0,1,0,0,0,0,1,61.5,12.9,12.9,63.900000000000006,39.4,28.6,17.5,53.1,49.2,19.4,53.1,16.2,49.5,12.3,12.9,19.4,13.8,61.5,48.8,58.4
27,043,0135,193,178,0,12,0,0,0,0,3,149,143,0,6,0,0,0,0,0,74.5,35.1,38.1,73.7,44.6,50,39.5,64.6,51.3,42.7,57.3,36.1,53,39.5,35.1,42.7,38.7,74.5,51.3,68
27,043,0140,364,359,0,2,1,0,0,0,2,291,288,0,2,1,0,0,0,0,147.3,48.1,52.300000000000004,154.1,124.7,63,48.7,149.3,128.4,58.2,135,41.9,139.7,48.7,48.1,52.9,49.9,147.3,130.7,151.3
27,043,0145,214,210,0,4,0,0,0,0,0,175,174,0,1,0,0,0,0,0,83.89999999999999,23.8,23.8,93.8,63.1,41.1,29.9,91.10000000000001,73.2,31.2,76.1,23.8,69.5,29.9,23.8,31.4,26.5,83.89999999999999,70,92.3
27,043,0150,73,72,0,1,0,0,0,0,0,59,58,0,1,0,0,0,0,0,18.4,8.7,14.1,17,9.6,15.3,14.9,14.9,10.7,14.6,13.6,9.6,14.6,9.6,8.7,12.2,14.5,18.4,11.9,16.1
27,043,0155,2343,2127,4,172,4,18,0,0,18,1813,1695,1,92,4,16,0,0,5,638.5,382.6,450.6,759.4,403.1,519.5,450.59999999999997,662.2,464.5,457.4,502.5,369.5,494.9,396.2,382.6,436.5,450.8,638.5,466.6,711.3
27,043,0160,1437,1307,2,108,6,2,0,0,12,1102,1025,1,66,4,2,0,0,4,423.6,176.1,212.1,467.5,259.5,226.7,205.1,413.1,276.3,209.2,303.3,157.6,309.4,162.7,176.1,188.6,207.9,423.6,287.5,441.9
27,043,0165,201,187,0,14,0,0,0,0,0,167,157,0,10,0,0,0,0,0,78.7,21.5,24.4,74,46.7,42.9,23.9,69.8,53.4,35.8,63.5,23.3,61.9,19.7,21.5,30.400000000000002,24.1,78.7,56.6,73
27,045,0005,378,372,1,0,0,0,0,0,5,256,254,1,0,0,0,0,0,1,75.6,62.2,71.7,100.5,46.4,88.6,78.7,85.9,55.8,78.7,63.8,63.8,61.1,65.1,62.2,74.4,75,75.6,56.7,93.4
27,045,0010,337,329,3,5,0,0,0,0,0,246,241,3,2,0,0,0,0,0,128.4,52.7,85.1,127.7,91.7,78.8,88.9,122.3,107.1,63.9,109.9,50.7,109.1,52.7,52.7,61.6,87.1,128.4,104,124.8
27,045,0015,242,235,1,3,0,2,0,0,1,182,180,0,2,0,0,0,0,0,96.2,41.6,48.300000000000004,96.2,60.6,64.4,55.3,82.8,67.6,57.4,80.10000000000001,42.199999999999996,78,44.8,41.6,51.5,51.9,96.2,72.4,90.6
27,045,0020,353,344,0,1,0,3,0,0,5,271,269,0,0,0,1,0,0,1,116,45.1,42,132.6,70.1,62.9,49.3,121,83.2,48.2,81.3,42,81.2,44.5,45.1,48.9,45.4,116,78.7,126.6
27,045,0025,396,391,0,5,0,0,0,0,0,266,261,0,5,0,0,0,0,0,80.5,52.5,52.5,108.5,51.3,72.8,58.2,90.89999999999999,58.2,63.9,65.5,50.5,67.5,53.3,52.5,59.6,55.1,80.5,60.1,99.7
27,045,0030,346,343,0,2,0,0,0,0,1,265,262,0,2,0,0,0,0,1,93.3,57.3,44.9,101.2,41,48.2,48.7,88.1,44.9,42.7,46,32.6,48.2,36,57.3,40.3,46.8,93.3,45,94.6
27,045,0035,724,696,0,6,0,21,0,0,1,416,404,0,5,0,6,0,0,1,82.6,59.2,59.2,113.6,56.8,70.7,68.1,96.1,60.5,65.3,65.3,50.8,63.7,56.8,59.2,60.7,63.1,82.6,61.2,105.39999999999999
27,045,0040,296,291,0,3,0,1,0,0,1,232,228,0,3,0,1,0,0,0,108.6,56,76,122,72.9,102.2,84.5,107.6,87.5,90.1,97.7,72.1,92.4,74.8,56,84.3,80.3,108.6,88,115.10000000000001
27,045,0045,314,310,0,3,0,0,0,0,1,251,247,0,3,0,0,0,0,1,82.6,59.199999999999996,70.2,100.4,64.4,73,70.2,90.7,69.8,67.8,77.3,52.6,75.3,58,59.199999999999996,62.8,70.2,82.6,72,95.6
27,045,0050,1573,1541,1,17,1,2,0,0,11,1138,1121,1,10,1,1,0,0,4,432.09999999999997,316.7,393.2,537.8,289.7,371.8,397.1,466.3,315.3,340.7,354.2,272.7,340.7,285.8,316.7,317.7,395.3,432.09999999999997,325.2,501.6
27,045,0055,531,518,0,12,0,0,0,0,1,386,377,0,9,0,0,0,0,0,182.4,114.2,126.4,219.5,128.1,147.1,133.8,200,148.6,123.7,166.5,98.2,163.3,95.2,114.2,115.8,129.9,182.4,152,209.1
27,045,0060,457,447,4,6,0,0,0,0,0,344,338,2,4,0,0,0,0,0,195.9,58.699999999999996,83,206.4,153.3,85.6,85.6,188.20000000000002,160,74.8,174.9,45,164.5,57.8,58.699999999999996,65.9,84.9,195.9,163.29999999999998,197.6
27,045,0065,356,340,1,7,1,0,0,0,7,280,273,1,4,1,0,0,0,1,152.70000000000002,53,68.7,168,108.9,83.4,83.4,141.6,124.60000000000001,62.9,134.2,44.7,127.4,54.7,53,62.1,76.7,152.70000000000002,123.60000000000001,154.7
27,045,0070,410,397,0,8,1,2,0,0,2,299,291,0,4,1,2,0,0,1,128,70,76.8,153.9,86.1,87,89.1,123,101.1,71.9,104,64,108.9,58.300000000000004,70,70.5,82.9,128,100.1,138.70000000000002
27,045,0075,315,312,0,3,0,0,0,0,0,247,244,0,3,0,0,0,0,0,116.89999999999999,51.7,58.1,139.8,85.3,72.4,68.7,130.1,95.4,64,103.8,49.4,101.8,48.1,51.7,58.3,63.9,116.89999999999999,97.1,134.9
27,045,0080,1020,993,3,10,2,2,0,0,10,843,828,2,5,0,2,0,0,6,281,233.6,251.8,339.9,201.9,293.5,251,304.9,235.5,258.6,267.8,197.5,254.8,232.9,233.6,245.5,251.4,281,239.29999999999998,321.9
27,045,0085,387,382,0,3,0,1,0,0,1,264,260,0,2,0,1,0,0,1,102,60.4,68.9,111.8,61.699999999999996,91.5,74,101,71.1,83.9,81.7,63.1,74,70.3,60.4,77.4,71.6,102,72.1,106.4
27,045,0090,271,266,1,1,0,2,0,0,1,227,223,1,1,0,2,0,0,0,83.1,59,71.2,101.60000000000001,54.5,86.8,75,92.4,65,75.8,72.1,63.2,73,68.7,59,74.3,72.5,83.1,66.2,97.4
27,045,0095,352,336,1,8,0,1,0,0,6,267,256,1,3,0,1,0,0,6,157.4,47.6,67.5,174.8,116.8,70.9,70.1,152.9,125.3,62.7,127.7,52.6,128.79999999999998,49.7,47.6,58.7,68.4,157.4,124.8,164.3
27,045,0100,754,733,2,7,1,0,0,0,11,617,608,1,5,1,0,0,0,2,174.1,271.5,326,208,125.8,355.9,313.59999999999997,198.70000000000002,151.1,332.8,172.1,290.7,171.4,300.1,271.5,319.6,320.1,174.1,154.6,204
27,045,0105,780,770,0,5,1,1,0,2,1,631,621,0,5,1,1,0,2,1,151.6,165,185.20000000000002,195.4,75.7,189.5,171.2,168.6,86,181,102.9,151.1,101,162.1,165,171.7,177.9,151.6,91.60000000000001,182.2
27,045,0110,379,367,3,3,0,2,0,0,4,301,293,1,3,0,1,0,0,3,130.3,74.4,76.9,159.3,51.5,88.2,86.3,136.3,60.2,79.1,59.4,68.5,60.5,71.6,74.4,76.6,82,130.3,58.1,148.1
27,045,0115,343,329,0,12,0,2,0,0,0,246,235,0,11,0,0,0,0,0,90.7,83.7,81.2,128.6,64.8,98.4,81.2,117.4,76.1,88.9,85.3,66.9,81.2,83.7,83.7,84.1,81.2,90.7,76.7,123
27,045,0120,254,247,0,2,0,0,0,0,5,201,197,0,1,0,0,0,0,3,88.9,43.199999999999996,44.6,114.1,64.6,60.1,52,91.9,67.1,54.4,75.5,44.6,70.3,50.3,43.199999999999996,52.4,48.5,88.9,69.2,102.7
27,045,0125,199,196,0,2,1,0,0,0,0,166,164,0,1,1,0,0,0,0,71.2,47,53,58.9,33.2,65,55.1,44.2,42.9,53,47,46.1,48.2,52.1,47,54.1,53.9,71.2,42.8,51.6
27,045,0130,338,322,0,9,0,4,0,0,3,258,249,0,6,0,3,0,0,0,113.7,76.7,89.1,129.4,85,97.7,91.1,118.5,97.7,88.2,110.5,57.1,102.7,72.5,76.7,78,90.3,113.7,98.6,123.6
27,045,0135,209,199,5,0,0,0,0,0,5,167,163,2,0,0,0,0,0,2,44.6,46.6,63.4,66.8,36.7,60,63.4,65.3,44,53,48.1,42.7,44,53.5,46.6,52.4,63.4,44.6,43.300000000000004,66
27,045,0140,1325,1298,3,8,2,3,0,0,11,1041,1026,3,4,2,2,0,0,4,367.6,305.2,360.2,449.4,248.9,402.6,354.5,391.2,305.1,357.8,347.8,283.3,330.3,300.3,305.2,336.9,358.2,367.6,308,419.4
27,045,0150,359,352,0,6,0,0,0,0,1,233,228,0,4,0,0,0,0,1,93.2,45.3,48.800000000000004,103.9,51.7,63.4,63.4,83.9,61.8,53.4,74.8,38.7,68.1,39.7,45.3,48.5,55.699999999999996,93.2,63.8,93.9
27,045,0155,1731,1701,0,14,1,5,0,0,10,1314,1302,0,4,1,3,0,0,4,524.8,334.8,404.5,613.5,341.7,437.6,396.4,554.5,386.3,400.8,416.8,333.2,415.5,348.3,334.8,380,401.3,524.8,389.1,583.2
27,045,0160,807,794,1,5,0,1,0,0,6,616,610,1,2,0,1,0,0,2,313.7,160.9,188.9,340,205.2,217.1,199.2,302.3,221.20000000000002,209.3,247.7,155.2,246.6,160,160.9,185,194,313.7,230.5,320.6
27,045,0165,2479,2409,16,17,3,13,0,1,20,1888,1849,12,10,2,6,0,0,9,751.5,366.7,435.2,830.6,533.9,514.1,439.8,710.6,571.9,475.7,641.8,364,615.3,400.3,366.7,437.4,437.7,751.5,589.9,770.7
27,045,0175,518,506,1,8,0,1,0,0,2,428,423,0,2,0,1,0,0,2,191.4,93.8,126,226.6,148.6,136.1,131.8,210.3,158.4,129.20000000000002,177.6,100.1,173.9,104,93.8,117.7,129.2,191.4,165.8,217.79999999999998
27,045,0180,458,441,0,6,5,1,0,0,5,341,335,0,3,2,1,0,0,0,189,75.5,87.7,204.9,152,90,87.3,193.7,170,72.8,172.4,65.3,166.3,67.9,75.5,73.7,87.3,189,165.1,198
27,045,0185,63,63,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,14.8,22.9,24.8,21,11.9,22.9,24.2,18,13.100000000000001,24.2,14,21.8,14.8,21.8,22.9,22.5,24.5,14.8,13.8,19.6
27,045,0190,444,439,1,0,1,1,0,0,2,349,345,1,0,1,1,0,0,1,154,60.699999999999996,82.9,173.20000000000002,104.3,110.1,88.89999999999999,145,121.1,99.1,133,83.89999999999999,127.8,82.9,60.699999999999996,94.1,86,154,121.5,159.2
27,045,0195,368,366,0,0,0,0,0,0,2,275,274,0,0,0,0,0,0,1,113,50.2,59,118,81.9,67.5,63,102.7,87.9,58,102.7,38.1,95.2,45.1,50.2,52.2,61.3,113,91.7,110.10000000000001
27,047,0005,3034,2897,3,112,1,8,0,0,13,2565,2483,3,70,1,4,0,0,4,1016.2,852.4,989,1099.4,706.6,1111.3,984.5,1005.5,850.4,964.9,965.7,763.1,907.4,850.4,852.4,922.3,986.5,1016.2,857.2,1052.6
27,047,0015,2947,2422,51,395,5,32,1,0,41,2282,1966,33,241,4,23,1,0,14,593.8,515.3,648.1,625,367.9,601.1,583.6,552,439.7,531.1,466.3,447.8,451.4,501.2,515.3,520.5,616.6,593.8,431.7,588.9
27,047,0025,3070,2783,15,195,9,49,2,0,17,2513,2317,10,125,7,40,2,0,12,833.4,671.8000000000001,829.6,947.8000000000001,530.7,848.8,800.3,812.5,619.6,776.6,688.1,639.4,654.3,703.5,671.8000000000001,742.2,814.6,833.4,623.2,879.8
27,047,0035,3088,2661,18,349,2,22,0,0,36,2396,2166,12,186,2,17,0,0,13,834.6,660.6,748.1,882,518.3,784.2,716.1,745.8,601.2,711.8,655.1,586.6,622.1,657.6,660.6,685.6,732,834.6,599.5,813.7
27,047,0045,3043,2111,61,718,17,66,0,3,67,2307,1735,39,428,15,54,0,1,35,481.5,520.9,567.8,553.3,307.7,542.1,520,444.8,345.9,503.6,358.1,428.9,367.7,461.9,520.9,484.1,544,481.5,344.5,498.2
27,047,0050,2834,2128,29,611,6,21,4,13,22,2080,1706,13,320,6,19,4,6,6,600.1,463.5,517.6,632.7,339.2,538.8,504,507,400.7,492.7,409.4,431.9,400.7,459.1,463.5,480.8,511.9,600.1,387.8,570.3
27,047,0060,627,586,4,32,1,0,0,0,4,508,481,3,22,1,0,0,0,1,159.6,107.6,123.8,179.4,106,135.2,122,155,118.6,121.9,133.7,97.3,128.4,104,107.6,114.2,123,159.6,121.7,166.3
27,047,0061,26,21,0,0,0,1,0,0,4,18,16,0,0,0,0,0,0,2,8,2,5.4,6,3.9,6.1,5.4,5.5,4.6,5.3,5.3,4.2,5,4.6,2,5,5.4,8,4.7,5.8
27,047,0065,661,625,0,26,3,0,3,0,4,489,469,0,15,3,0,0,0,2,202.9,119,128.4,222.9,120,158,131.9,184.1,149,133,162.1,108.1,159.4,112,119,127.7,130.2,202.9,147.4,203.4
