state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_hei,uss_18_rep_ric,uss_20_dem_luj,uss_20_rep_ron,gov_18_dem_luj,gov_18_rep_pea,atg_18_dem_bal,atg_18_rep_hen,sos_16_dem_oli,sos_16_rep_esp,sos_18_dem_tou,sos_18_rep_cla,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
35,001,101,1517,632,73,417,146,211,1,2,35,1298,575,53,354,114,172,1,2,27,341.2,56.9,392.1,61,349.1,35.9,372.2,67.8,387,59.9,356,41.9,397,79.7,372.2,49.1,369.5,366,381.9,68.2,46.7,64.4
35,001,102,877,289,53,392,95,31,1,0,16,735,269,49,299,79,28,0,0,11,231.1,34.9,264,48,211.2,21.8,251.1,50.9,245,34.9,239.1,23.2,256.1,49,232.79999999999998,26.1,243.5,232.1,257.6,42.3,26.5,49.4
35,001,103,1965,383,121,1287,68,64,0,7,35,1477,356,96,883,54,55,0,5,28,490.2,125.1,570.8,157.9,399.1,60.199999999999996,541.1,163.1,425.8,106,424,75.2,489.09999999999997,156,422.3,81.9,489.7,418,556,140.8,80.7,160.5
35,001,104,620,17,29,547,11,2,0,2,12,430,14,28,371,9,1,0,2,5,115.1,13.9,142.9,32.9,102,7,139.1,34,113.9,10.1,105.9,9,111.2,23.1,102,11.9,113.3,106.10000000000001,141.29999999999998,18.6,9.7,33.6
35,001,105,979,53,15,899,7,0,0,2,3,671,40,13,609,7,0,0,1,1,151.2,29.9,169,48,115,13,160,50,109.9,22.9,116,13.8,140,42,111.1,17.1,145.6,112.9,164.6,35.9,16.8,49.2
35,001,106,1861,79,249,1473,33,6,0,0,21,1291,69,217,959,27,6,0,0,13,395.9,91.10000000000001,480.2,148,326.2,52,468,143.8,355.9,79.8,345.1,65.6,401.9,112.1,342.1,65.6,398.8,342.3,474.2,101.5,65.7,145.8
35,001,107,913,451,59,326,40,10,0,2,25,751,393,50,246,32,10,0,2,18,336,60.9,409.1,72.1,330,29.9,384.9,81.8,355.2,55.9,344.9,38.9,366.7,65.9,354,38.9,351.4,346.3,396.7,63.5,40.8,76.8
35,001,108,496,361,0,125,1,5,1,0,3,388,288,0,93,1,3,1,0,2,161,131,206.1,155.9,161,92.1,191,162.9,168.9,136.8,184,107.9,180.1,136.8,171.1,118.9,170.5,171.2,198.6,133.8,114,159.5
35,001,109,116,37,0,77,0,0,0,0,2,90,33,0,55,0,0,0,0,2,25,16,35.1,13,24,9,33,15,26.1,12,29,7,31,13,26.1,8.1,27.9,26.3,34.2,14.5,9,14.1
35,001,110,1336,601,40,563,100,7,0,5,20,1057,530,36,399,68,6,0,5,13,337.1,248.9,415,267.2,273.9,178.9,363.2,312.9,315.1,240.8,339,178.9,385.90000000000003,262.90000000000003,317.1,202,361.7,311.3,389,256,200.1,290
35,001,111,2166,832,45,1143,81,23,1,2,39,1622,694,30,807,48,20,1,2,20,521.2,377.2,678,453.2,526,237,596.2,521,554.6,352,602.1,253.8,647.1,375.9,575.8,282.2,584.4,564.8,637.1,376.7,281.5,487.4
35,001,112,2221,1040,41,988,38,33,5,3,73,1630,840,31,659,30,26,3,2,39,513,468.7,703.2,554,490.7,302.9,624.8,595.2,541.9,442.9,603.1,326,615,515.8,565,374.9,564.2,550.2,664.1,492.4,361.9,574.6
35,001,113,1185,592,28,506,20,9,0,5,25,874,476,23,340,16,6,0,2,11,309,288,383.90000000000003,326.09999999999997,300.9,177.9,349.09999999999997,362,331,262.9,378.90000000000003,192.79999999999998,377.2,300.9,341.1,224.3,342.9,337.6,366.4,294.4,214.6,344.2
35,001,114,3347,1705,83,1371,47,77,5,11,48,2434,1286,58,953,38,60,4,6,29,675.2,750.5,951.6,892.1,704.2,524.1,844.2,984.6,754.9,737.6,885.7,538.3,839.1,755.8000000000001,797.2,629.1,756.8,785.3,898.1,753.1,607.4,938
35,001,115,5513,2604,156,2344,139,102,8,3,157,3539,1831,99,1370,102,81,6,2,48,885.8,872.9,1398.2,1170.6,878.2,579.1999999999999,1259.6,1262.1,948.9,798.2,999.3,650.7,1058.7,879.2,942.3,695.8,972.2,942.1,1329.2,876.2,680.6,1216.9
35,001,116,4772,2181,171,2037,168,92,8,8,107,3191,1588,120,1245,112,64,3,8,51,871.8,918.6,1458.8,1191.1,914.8,664.2,1327.2,1304.8,995,878,1081.9,706.4,1050.9,932.9,1015.1,782.9,961.3,1001.5,1393.3,925.5,757.9,1248.5
35,001,117,5597,2652,157,2424,85,146,1,3,129,3638,1849,112,1447,56,107,0,1,66,1296,1378.6,2316,1898,1353.8,940.4,2090.3,2079.9,1490.2,1319.8,1604.6,1049.9,1527.8999999999999,1452.9,1494,1147.1,1412.3,1485.3,2202.9,1416.1,1114.5,1989.1
35,001,118,2651,1289,94,1010,51,109,3,1,94,1715,885,71,600,36,80,3,1,39,432.5,502.8,846.4,776,470.6,345.6,758.7,841,497.4,473.9,568.8,361.8,535.6999999999999,531.6,499.2,415.5,484,509.1,802.6,517.3,399.2,808.3
35,001,119,3680,963,126,2296,118,90,1,17,69,2593,775,105,1520,87,61,1,11,33,762.9,468.2,1031.2,604.3,721.9,275,961.6,654.2,761.3,422,858,284.2,861.2,489.7,800.9,318.6,811.8,785.8,996.1,479,325.3,629.3
35,001,120,2842,731,103,1743,131,35,4,26,69,1987,597,83,1141,86,29,4,14,33,586.1,359.3,744.1,419.7,537,203,710.7,441.8,576,305,641.9,203,646.2,378,592,249,616.1,586.5,727.1,368.59999999999997,240,430.5
35,001,121,1116,714,15,328,27,18,2,0,12,950,635,13,251,21,18,2,0,10,488.1,140.9,696.7,172.2,521.8,91,678.1,180.9,532.8,154.1,544.2,111,504,161,546.9,122.8,496.3,536.6,687.4,150.8,119.5,176.79999999999998
35,001,122,514,288,6,195,3,8,0,1,13,433,255,6,153,3,4,0,1,11,216.8,44.2,239,49.9,216.8,20.8,226.1,64.1,229.2,49.9,224.8,35.1,241.1,53.2,230,35.9,228.7,225.1,232.5,48.7,35.3,56.9
35,001,123,1146,492,25,525,50,18,0,3,33,1012,470,24,426,44,18,0,2,28,383,64.9,499.90000000000003,68.9,373.7,42.699999999999996,477.2,81,401.1,66,393.2,42.1,429.6,77.9,395,47.9,406.1,390.9,488.7,71.3,49.5,74.9
35,001,124,734,337,15,329,19,10,1,4,19,655,327,13,271,18,8,1,1,16,250.8,37,439,86.3,244.9,18.9,414,91,279.1,32.1,269.8,18.9,277.2,47.199999999999996,268,23,264.1,265.4,426.5,41.8,23.4,88.4
35,001,125,782,407,17,306,30,6,0,5,11,684,368,16,255,26,6,0,3,10,306.9,68.3,367.2,71.9,308.6,36.1,355.1,79,326,62.1,309,50.1,349.2,65.9,323,43,328.3,316.3,361.2,67.4,48,75.9
35,001,131,1016,228,22,611,144,3,0,2,6,964,208,19,584,142,3,0,2,6,179,46.9,250,65.3,182.1,29.1,230.8,76.2,193.6,46.9,193.6,29.1,194.9,54,197,37,186.8,192.1,239.9,50.1,35.7,70.7
35,001,132,809,291,36,384,59,10,3,7,19,749,286,36,334,55,10,3,6,19,255.2,54.1,324.9,69.5,265.9,31,311.8,80,301,58,281.5,39.9,293,50.9,289,44.800000000000004,274.4,284.3,318.5,52.6,43.1,74.6
35,001,133,1130,281,45,726,57,5,0,1,15,926,263,45,546,53,5,0,1,13,201.9,42.1,251.1,59.1,187.9,23.1,238.20000000000002,61.199999999999996,208.9,33.9,205,25,224.79999999999998,37,201.9,29.2,213.2,200.9,245,39.3,28,59.7
35,001,135,1361,155,7,1155,30,1,0,3,10,1006,145,7,821,22,1,0,3,7,295,56.1,368,65.8,262.9,23.900000000000002,360.1,70.9,284.8,43.4,283.1,35.1,318,63.1,284.8,35.1,306.4,279.3,363.8,59.7,34.6,68.3
35,001,150,1311,815,15,448,11,4,0,6,12,1118,734,11,345,11,4,0,4,9,596,188.9,739.9,201.8,611.8000000000001,121.9,685.2,259.2,630.1,222,673.9,138.79999999999998,641.1,215.9,641.1,178,618.4,639.5,712.6,202.29999999999998,165.1,230.6
35,001,151,1195,347,4,792,38,7,0,2,5,959,310,3,604,30,7,0,2,3,409.2,118.2,474,158.1,412.1,61,446.2,182.8,433.1,117.1,443,74.8,455.90000000000003,118.9,433.1,92,432.8,430.3,460.09999999999997,118.39999999999999,86.2,170.6
35,001,152,785,325,5,416,24,2,0,3,10,635,286,5,325,10,2,0,0,7,337,104.9,447.09999999999997,108.9,361.09999999999997,60.9,421,131,377,106.1,378.90000000000003,79.9,377,104.9,378,87,357.2,373.8,433.9,104.9,83.4,120
35,001,153,1336,331,24,919,42,3,1,2,14,1025,303,18,660,30,3,1,2,8,333.8,131.1,455,161.1,327.9,68.2,424.9,178.9,350,119.10000000000001,359.4,81.1,385.2,141,351,92.8,359.5,347,440,136.1,90.3,169.7
35,001,154,2210,565,45,1520,60,3,0,1,16,1659,512,26,1057,44,3,0,1,16,680.9,204.8,789.1,242,626.9,111.1,732.8000000000001,280.9,659.1,203.9,686.2,140.8,745.6,215.9,663.3,160.20000000000002,713.4,659.1,761.1,210.3,154,261.6
35,001,161,1828,230,34,1298,239,2,1,10,14,1303,203,26,850,205,2,1,6,10,213.89999999999998,68.9,249.9,107.9,167.9,28.799999999999997,246,111,193,45.1,198.1,29.9,242.1,77,185,37,227.9,185.9,247.89999999999998,72.9,35.2,109.5
35,001,162,935,350,12,522,23,9,0,5,14,799,315,11,427,20,9,0,5,12,445.2,91.9,649.9,156.1,479.2,62.4,613.1,177.8,512.7,101.1,512.7,70.3,476,110.8,502.90000000000003,77,460.6,502,631.6,101.3,77.7,167
35,001,163,650,203,8,416,10,3,3,1,6,561,186,8,351,9,2,2,1,2,212.1,46,258,63.9,224.2,25.1,246,69,245,41.2,240.2,33,247.8,50.1,235.9,38.1,229.8,236.4,252.1,47.7,34.3,66.3
35,001,164,774,222,22,491,29,1,1,0,8,654,200,19,402,24,1,1,0,7,247.1,69.1,306.1,83.6,227.29999999999998,35.1,293.7,85.2,243.4,65.4,254.3,41.1,263.9,72.1,245.9,44.300000000000004,255.6,242.8,299.8,70.9,46.6,84.6
35,001,165,643,290,21,283,13,4,0,8,24,552,265,17,233,12,3,0,8,14,291.2,39.9,320.90000000000003,44.1,275.09999999999997,21.8,307.9,55.8,287,39.9,278.8,31.3,304.1,51,280.9,33.2,297.5,280.2,314.2,45.1,31.5,49.9
35,001,166,562,255,7,266,22,4,0,3,5,495,233,7,225,20,4,0,3,3,234,39.1,306.1,25.4,254.9,14.2,297,35,277.3,28.1,269.9,19.2,261,46,273,22.9,247.5,268.8,301.5,42.6,21.2,30.3
35,001,180,443,319,1,114,1,4,0,0,4,353,262,1,82,1,4,0,0,3,190.2,77,245.1,89.2,200.8,53.1,227.4,101.8,213.9,89.1,218,64.1,219.1,77,210.1,79.1,204.4,210.7,236.39999999999998,77,71.4,95.3
35,001,181,1389,490,9,849,2,15,1,3,20,1115,435,5,644,2,15,1,2,11,591.1,163.9,716.8,195.7,587,104.3,668.6,247.1,624.1,154.9,618.1,123.9,640,161.1,619,140.1,615.5,612.3,692.8000000000001,162.4,130.8,221
35,001,182,779,231,9,516,17,2,0,0,4,640,211,8,399,16,2,0,0,4,238.1,111.9,315.9,135.1,246,64.9,292,158.1,259,106.8,279,75.2,275.9,111.9,256.9,85.2,257,260.1,303.9,111.9,83.2,146.7
35,001,183,1502,541,13,886,27,8,2,2,23,1204,485,11,661,19,8,2,2,16,479,184,599,249.3,478.1,125,562.1,276,513,195.9,539.9,144.1,518.1,205.1,520,165.9,498.7,512.9,580.5,194.6,157.7,262.5
35,001,184,699,380,5,280,7,2,3,4,18,592,340,5,217,7,2,3,4,14,291.1,95,373,130.9,316,70.1,344.9,163,335.9,104,354,67,318,95,339.1,86,304.5,336.3,359,95,81.6,147
35,001,185,1445,771,19,600,22,10,2,5,16,1234,695,16,480,21,10,2,3,7,626.1,200.8,729.7,220,601,140,711,246,616.3,208.2,652.9,152.2,680,200.8,630,171.1,653.1,625,720.3,200.8,168.1,232.7
35,001,186,1535,373,6,1074,45,6,0,3,28,1176,315,4,797,35,5,0,3,17,485,171.1,578.9,195,459.09999999999997,96.1,532.8,228.7,479,159.1,521,100.9,541.9,152.9,501.9,114.9,513.3,490.2,555.8,162,117.6,211.8
35,001,187,1280,443,9,772,31,0,0,6,19,1026,399,7,576,25,0,0,4,15,416,117.9,482,126.1,404,56,446.1,148,425.9,99.9,433.09999999999997,71.2,435.8,126.1,433.09999999999997,71.2,425.9,424,464.2,122.1,74.4,137.4
35,001,191,895,261,1,617,8,0,0,0,8,694,231,1,450,7,0,0,0,5,222.1,88.8,268.1,124.9,207.1,50.9,258.2,133.1,232,83.10000000000001,238,59.2,253.9,95.1,220.9,72,238.1,224.3,263.2,91.8,66.3,128.8
35,001,192,842,210,4,591,11,6,1,7,12,674,192,2,455,9,3,1,4,8,288,74,378,89,273,45.1,354,109.9,298.8,71.9,306.8,42.2,309,84.9,297.9,52.8,298.5,294,366,79.5,52.9,99.1
35,001,193,1088,277,3,784,15,3,0,3,3,802,227,3,555,10,2,0,3,2,269.8,102.2,374.3,141.1,276.9,76,367,146.7,298.3,115.1,318.1,76,310,102.7,305.2,91.9,289.6,299.3,370.6,102.4,89.8,143.9
35,001,194,1070,240,7,792,20,0,1,2,8,835,216,5,591,15,0,1,2,5,303,119,384.90000000000003,172,297.1,79.9,389,174.1,317.3,120.8,337.3,92.1,326.1,126.1,317.3,104.9,314.6,317.3,387.09999999999997,122.4,99.5,173.1
35,001,195,1009,227,7,744,15,5,0,0,11,768,197,7,542,12,5,0,0,5,208.8,69.9,295,83,201,34.2,284,92,228,62,231.9,43,227.1,74,227.1,48.2,218,222,289.2,72.2,47,87.3
35,001,196,1174,227,18,855,57,0,3,3,11,852,179,13,611,40,0,2,2,5,176,68,200.1,96.9,145.9,38.8,182.8,98.9,159.1,50,170.3,36.2,193.9,69,154.1,44.9,185.1,157.5,191.3,68.5,42.4,98
35,001,197,1066,333,9,676,31,10,0,0,7,856,303,8,511,20,8,0,0,6,304.1,99.1,372,114.2,262.9,51.2,356.1,126.89999999999999,300.40000000000003,76.1,302,51.2,325.1,105,289.2,67.1,314.4,288.8,363.7,102.2,61.2,120.4
35,001,211,672,121,13,478,48,2,0,1,9,527,110,11,360,37,2,0,1,6,173.2,40.3,220.8,58,160.8,21,211.7,61.9,175.9,38.8,178.1,22.9,198.3,48.4,173.2,25.2,185.4,172.2,216.2,44.1,26.6,59.8
35,001,212,1154,153,24,915,31,6,0,0,25,823,131,18,637,20,6,0,0,11,267,45.9,317.1,81.5,250,31.9,298.2,92,276.7,54.1,281.1,32.9,298.2,67,275,38.6,282.4,270.8,307.4,56.4,39.2,86.6
35,001,214,780,473,24,186,33,35,0,8,21,715,443,20,169,31,31,0,6,15,279.7,44.8,324.9,52.1,261.1,24.9,313,64,281,43.9,273.4,29,300.2,49.9,279.1,33.1,289.6,273.5,318.8,47.5,32.9,58.3
35,001,215,668,401,11,164,37,34,0,1,20,637,388,10,152,35,33,0,1,18,218,39.1,230.1,39.1,185,20.1,217,48,197.79999999999998,28,185,25,246,61,188.1,24,232,188.9,223.7,50,24.2,43.5
35,001,216,975,592,16,288,35,19,0,7,18,909,564,16,259,29,19,0,7,15,279.1,76,301,88.8,241.1,38.9,281,103,260.2,69.1,255.9,52.9,284,100.2,251,60.2,281.7,251.9,291.1,88.2,55.5,95.7
35,001,217,169,101,10,54,2,0,0,0,2,166,98,10,54,2,0,0,0,2,60,17,70,20,56,10,67,24,57,17,60,11,64,19,60,11,62,58.3,68.5,18,12.299999999999999,22
35,001,221,1493,648,58,626,84,26,4,3,44,1335,623,50,521,73,26,4,3,35,427.09999999999997,80.1,568.1,104.9,434.9,49.2,550.9,112.2,471.2,80.9,465.7,54.2,466.3,89.9,463.7,62.2,446.90000000000003,458.90000000000003,559.5,85.1,61.800000000000004,108.1
35,001,223,673,365,19,168,51,42,1,4,23,632,352,18,151,45,38,1,4,23,207.9,19.2,264.9,25.8,177,14,251.1,29,200,20,189.3,19.2,243.1,27,189.6,18.2,225.3,188.9,258.3,23,18.1,27.1
35,001,224,727,234,32,425,20,2,0,2,12,558,214,28,293,10,1,0,2,10,176,32,249.70000000000002,45.9,182,20,242.9,45.9,198.9,37,195.9,22,197.1,32,194.8,29.3,186.6,192.9,246.4,32,27.3,45.9
35,001,225,415,56,19,325,7,1,0,0,7,318,49,16,246,4,1,0,0,2,90.9,17,111.8,27.1,75.9,10,105,33.8,82,16.2,85,9.1,99,20,84.1,11,95,81.8,108.4,18.4,11.6,30.6
35,001,226,787,94,65,608,10,0,0,0,10,568,88,54,413,6,0,0,0,7,163.2,22,209.8,38,148.1,15.9,214.1,36.8,170.4,24.1,168.1,15.9,170.4,35.8,168.1,17,166.7,163.6,212,28.900000000000002,18.1,37
35,001,241,743,430,14,217,30,40,1,1,10,701,412,13,201,26,38,1,1,9,227.9,34.699999999999996,267,50.9,214.79999999999998,24.1,258,50.1,232.8,38.9,232.8,31,258,48,230.9,28.8,242.9,227.8,262.6,41.4,30.599999999999998,50.6
35,001,242,927,510,19,239,46,69,5,7,32,868,482,17,222,43,67,5,7,25,281.9,33.1,309.1,47.9,274.9,18,300,51.1,306.1,31,283,22.1,306.1,37,285.9,26,293.9,287.4,304.6,34.8,24.4,49.4
35,001,243,1142,614,29,313,83,67,0,2,34,1039,588,28,257,67,67,0,2,30,342.2,46.9,408,45.9,328.9,25,402.1,52.199999999999996,355.1,46.9,335.1,31.7,376.09999999999997,57,348,28,359.3,341.7,405.1,52,32.8,48.9
35,001,244,949,702,8,166,25,23,0,3,22,816,613,7,139,20,21,0,2,14,454.9,64.1,519,81.6,440.8,46.9,496.9,89.9,468.9,72.9,458.8,46.9,489.6,69.8,458.1,53.2,472,456.5,507.8,67.1,55,86.1
35,001,245,763,461,24,236,18,6,0,0,18,656,417,21,187,17,6,0,0,8,331.1,44.9,396,57.9,349,30.7,377.9,65.3,365,51.8,358.7,35.2,349.9,49.1,364,35.2,340.4,359,386.90000000000003,47.1,38.3,61.3
35,001,246,1849,246,79,1330,92,82,0,0,20,1191,214,54,795,46,67,0,0,15,183.20000000000002,33.1,246.10000000000002,67.89999999999999,145.9,30,239,67.89999999999999,171.9,43.1,164,31,197,48,162,33.1,190.1,161,242.39999999999998,40.5,34.2,67.89999999999999
35,001,251,504,376,9,88,11,7,0,1,12,439,334,9,72,10,4,0,1,9,280,49.1,337.9,54,282,26,323.1,64.9,298,47.9,297,31.1,289,58,293.9,35.1,284.5,292.7,330.7,53.4,35,59.6
35,001,252,614,466,6,94,9,24,2,3,10,532,414,4,74,8,22,2,2,6,321.1,53.300000000000004,430.9,70.8,331,30,414.2,86.9,342,69.9,362.2,31.1,345.1,58,346.5,44,332.7,345.5,422.3,55.7,43.7,78.9
35,001,253,1224,707,29,374,51,24,1,10,28,1063,635,20,315,42,24,1,8,18,489.8,114.7,588.7,114.7,491.1,67.3,556.9,135.9,513.1999999999999,107.6,518,73.9,539.7,94,502.8,89.7,514.9,506,572.8,104,84.9,125.4
35,001,254,961,649,20,219,45,3,1,0,24,811,569,15,179,29,3,1,0,15,442.3,101.1,499,93,430.1,63.1,492.9,99.1,457.6,105,447,69.1,486.6,97.1,447,76.7,464.2,445,496,99.3,78.8,95.6
35,001,255,1975,642,61,1063,114,40,1,3,51,1403,558,42,662,75,33,1,3,29,442.9,97.9,505.6,110.8,407.8,51.2,490.6,125.1,426.7,101,420.1,69.7,478.1,110.2,426.7,71.8,460.3,420.7,498.3,104.1,73.4,117.7
35,001,256,766,521,11,176,6,26,0,1,25,636,454,11,129,5,20,0,1,16,351.1,62.1,447.9,67.1,359.1,39.9,438,77,381.7,56.1,374.1,47,373,68.1,377.1,47,362,373,442.8,65,47.3,72
35,001,257,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,001,258,3682,2382,321,588,49,103,14,5,220,2424,1634,240,338,34,79,11,5,83,99.2,173.9,206.2,291.7,87.1,78.1,175,299.8,91.2,98,89.9,85.9,118,190.8,82.9,93.1,108.6,87.8,190.6,182.5,88.7,295.9
35,001,271,797,535,12,192,30,3,0,6,19,688,484,10,148,22,3,0,6,15,336,93,440.9,104,359,53.8,427,112.2,383.1,90.8,383.1,67.2,388.9,91.9,373,80.1,362.4,374.5,433.9,92.3,73,108
35,001,272,635,412,13,145,32,19,1,1,12,538,364,9,109,26,17,1,1,11,341,53.8,389.9,57.2,334.90000000000003,28,374.9,72.8,363,66.8,362,37.199999999999996,378.1,64.9,367,42.8,359.7,356.8,382.5,59.4,43.7,64.9
35,001,273,1487,829,106,390,69,36,2,1,54,1188,709,87,276,47,34,2,1,32,409.3,116,519.9,152.7,378.9,88.6,481.8,173,403.2,126,406,96.1,437.9,137,398.9,109.1,423.5,396.6,500.9,126.8,105,162.5
35,001,274,633,365,13,202,19,13,0,3,18,531,323,11,160,13,12,0,3,9,298.2,47,338.9,47,306,27,327,56.2,323,47,332.1,26,316.1,53.9,322.1,34,307.4,320.8,333,50.4,33.6,51.9
35,001,275,3318,928,359,1580,285,74,4,4,84,2635,868,282,1137,230,61,4,4,49,389.7,171.1,499.8,198,335,84.8,473.1,206,361,125.9,367,81.1,456.8,166,359,101.1,423.2,355.4,486.3,168.5,98.3,201.6
35,001,278,1053,499,53,379,57,41,0,2,22,875,453,49,277,44,39,0,2,11,169,116,251.1,151.1,174.1,75,220.1,173,189,112,204.1,80.1,199.9,118.9,187,97,184.4,188.5,235.7,117.5,90.9,162.1
35,001,281,1220,366,81,568,157,19,0,5,24,941,335,65,406,103,15,0,3,14,212,58,280,82,198.9,36,276.8,94.7,212,64,213,40,232.9,61.1,207.8,42.9,222.5,207.8,278.7,59.2,45.6,88.1
35,001,282,1619,608,88,761,75,39,0,3,45,1353,571,71,578,68,35,0,3,27,332.2,139.8,408.09999999999997,164.8,310,75.1,393.7,166.7,333.1,111.2,356.1,68.4,393.7,118,341,80,363.1,335,400.9,129,83.6,165.5
35,001,283,966,215,29,626,55,25,0,1,15,705,189,23,421,41,19,0,1,11,151.1,50.9,189,70.4,145,28.2,179,72.8,157,45.1,155.1,34.7,170,45.1,153,34.7,160.6,152.5,184,47.9,35.3,71.7
35,001,284,972,380,46,458,15,45,5,6,17,768,347,34,318,14,38,5,3,9,230.4,113,285.1,120,248.1,69.8,266.7,130.1,251.2,107.3,280,62,271.9,101,258,88.9,251.2,259.4,275.7,107,82,125.1
35,001,285,1392,351,70,734,122,75,1,4,35,1004,307,54,477,84,64,1,1,16,192.9,86.9,231.8,109.1,161.7,51.1,209.9,117,167.2,83,168.2,63.800000000000004,223.1,93,164.1,69.9,207.9,165.3,220.9,90.1,67,112.9
35,001,286,5721,908,245,3893,375,184,8,12,96,3998,783,178,2537,263,161,8,10,58,384.8,163.9,495.09999999999997,230.9,314.8,81.10000000000001,471.8,231.9,345.9,123.9,335.1,102,422.8,198.7,330,106.1,403.5,331.1,483,181.7,103.10000000000001,231.2
35,001,287,1322,345,89,714,79,60,2,5,28,1021,305,72,521,55,50,2,5,11,198,77,240.1,109.89999999999999,159.8,47,229.9,116,179,70.9,174.1,49,238,68,176.70000000000002,53,217.79999999999998,172.3,234.9,72.2,55,112.8
35,001,289,2403,1427,52,579,16,271,3,2,53,1854,1187,43,394,13,183,3,2,29,847.9,899.1,1389.1,1190.2,937.6999999999999,652.2,1256.2,1312.3,975.1999999999999,910.1,1078.9,691,1002.1,934.6,994.8,803.8,924.7,996.2,1322.3,916.8000000000001,764.1999999999999,1251.6
35,001,290,515,418,2,71,4,13,1,0,6,444,379,2,49,4,8,1,0,1,119.9,164.9,164,176,128,127,145,190,135,167.1,157,131.1,139,179.9,139,146.9,129.5,139.8,154.5,172.4,143,183.1
35,001,291,1183,540,18,500,36,50,1,0,38,908,457,15,344,23,44,1,0,24,211.1,177.1,331.1,232.8,223,121.89999999999999,296.8,253.7,241,174.8,262,118.2,272.4,188.1,250,131,241.7,243.9,314.1,182.5,136.3,243.3
35,001,292,1697,939,40,601,38,47,1,2,29,1375,835,33,417,28,40,1,2,19,493.90000000000003,392.2,703.9,474.1,496.1,249.1,645,507.9,518,366.9,576.8,261,591,400.3,536,300.9,542.7,531.6,674.3,396.59999999999997,294.6,491.2
35,001,293,2453,971,140,1050,197,33,6,3,53,1933,871,111,727,158,30,4,3,29,378.90000000000003,207,575.1999999999999,282,362,123.9,519.1,312.90000000000003,395.3,207.8,407,153,442.9,236.2,384,169.1,411,386.90000000000003,547.1,221.5,163.5,297.40000000000003
35,001,294,882,686,8,154,5,20,0,0,9,754,618,7,102,3,17,0,0,7,218.1,323.1,294.2,351.09999999999997,244.79999999999998,230.9,263.6,388.2,241,331.8,286,266.1,263,332.8,268.2,290,240.6,260.1,279,328,279.8,369.6
35,001,295,980,611,24,278,25,18,0,1,23,775,512,17,194,20,16,0,0,16,232.7,258.8,312.1,265,239.9,176,278,298.9,244.1,256.1,277,191,258.2,284.1,264,209.9,245.4,256.1,295.1,271.5,208.4,282
35,001,296,962,535,18,329,57,11,0,2,10,804,489,16,245,38,9,0,0,7,175,131.1,231.1,169,176.9,82.3,216,170.9,179.8,115.9,203,80.4,210.9,128.1,188.8,90.1,193.1,187,223.7,129.5,92.2,169.7
35,001,297,1997,844,120,786,110,73,1,2,61,1517,734,94,537,68,52,1,2,29,342.9,250.9,451.1,338.09999999999997,310.1,143.3,415.2,361.1,353.09999999999997,226.8,376.2,163.8,390.2,263.2,353.09999999999997,190,366.7,348.1,433.3,256.9,180.9,349.9
35,001,298,2207,866,133,930,108,116,0,0,54,1556,695,86,575,76,91,0,0,33,361.9,251.9,512.2,321.1,329.3,155.4,457.8,359.2,359.90000000000003,231.1,391.90000000000003,159.7,438,241.20000000000002,364.2,180.9,399.8,361,484.6,246.6,181.5,340
35,001,299,1562,924,59,437,69,27,1,10,35,1226,794,49,283,50,18,1,6,25,344.8,290,494.9,304.1,372.2,184.5,449.9,333.1,393.1,285.1,426,209.9,434.1,294.2,411.2,233.1,389.6,400.5,472.5,292.1,228.4,318.8
35,001,300,925,445,52,335,53,17,0,1,22,739,386,36,250,34,17,0,1,15,164.1,143,251.1,159.9,184.1,88,230.9,173.8,190,124.9,203,90.2,217,146,190,104,190.8,191.9,240.9,144.3,101.7,166.9
35,001,301,1070,655,28,268,38,42,0,7,32,823,538,21,178,25,35,0,7,19,246,226,316,254.8,226.9,164.8,285.9,285.1,237.9,231.1,257.9,174,272.1,253,237,207.1,259,240.1,300.9,239.4,194.2,270.2
35,001,302,2121,1484,19,382,15,160,0,3,58,1771,1281,18,301,13,128,0,0,30,613,618.9,810,698.7,636.1,441.2,725.2,775.1,661.1,633.1,755.7,481.9,701,669.2,677.1,563.9,657.4,682.4,767.7,644,530.1,737
35,001,303,917,405,5,483,3,5,0,1,15,768,355,5,389,3,5,0,1,10,184,113.9,227.2,129.79999999999998,164.7,77.5,200,147.1,178.1,109.9,187.9,84.8,204,123.89999999999999,171.8,97.3,193.9,175.6,213.9,118.8,92.3,138.3
35,001,304,671,448,18,126,2,57,0,5,15,558,388,17,95,1,45,0,1,11,201.9,175.1,250.1,198,198,113.1,216,225.1,203.1,164,226.8,127.1,219.9,192.9,198,151.2,211,206.6,233.1,184.1,138.7,211.6
