state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_you,uss_16_dem_bay,uss_18_rep_bra,uss_18_dem_don,gov_16_rep_hol,gov_16_dem_gre,gov_20_rep_hol,gov_20_dem_mye,atg_16_rep_hil,atg_16_dem_arr,atg_20_rep_rok,atg_20_dem_wei,sos_18_rep_law,sos_18_dem_har,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
18,017,00130,1522,954,27,482,6,23,0,4,26,1037,695,24,289,4,13,0,0,12,144,113.6,186,122.6,116,143.8,79.1,108.6,118.6,154.9,151.1,112.3,159.4,127.3,182.9,129.5,95.4,99.1,134.4,103.2,122,134.4,87.2,173,123.4,136.6
18,017,00140,1461,1210,24,158,4,49,0,0,16,1108,969,17,79,2,34,0,0,7,324.4,194.8,318.3,222.8,279.1,239.4,214.2,216.1,264.8,267.4,332.9,166.7,334.09999999999997,191.2,339.40000000000003,205.7,259.8,181.4,222.9,198.6,198.70000000000002,300.90000000000003,236.7,330.5,209.6,296.2
18,017,00150,1193,967,15,162,1,24,0,5,19,947,818,9,91,1,18,0,2,8,233,140,237.8,192.5,188.9,186.6,154.3,175.2,198.9,193.4,234.4,161.5,253.8,142,254.3,183.3,188.6,149.5,165.4,161.9,179.3,218.7,170.9,242.4,169.5,216.2
18,017,00160,690,458,15,190,1,17,0,0,9,463,331,10,105,1,12,0,0,4,62,56.3,66.2,57.5,58.9,57,33.5,42.5,49.8,63.7,52.1,52,66.6,54.1,62,58.2,37.1,41.800000000000004,57.8,42.2,56,59.4,35.300000000000004,60.4,53.5,54.4
18,017,00170,895,853,3,25,2,1,0,2,9,652,630,1,11,2,0,0,1,7,305.7,60.8,334.8,76.9,260,92.9,222.6,76.9,265.2,106.8,247,49.7,313,66,334.8,70.4,260,51,81,63.7,65.2,286.2,241.6,305.7,72.4,282.8
18,017,00180,795,758,1,29,0,2,0,0,5,613,593,0,16,0,2,0,0,2,272.6,57.9,271.6,61.3,224,95.5,182.6,73.1,219.4,116.1,209,47.5,283.9,56.4,273.6,69,209,55,81.8,63.5,59.7,250.3,194.3,251.6,69.9,238.8
18,017,00190,1484,1433,7,21,4,6,0,0,13,1097,1073,0,12,2,3,0,0,7,450.6,109.7,504.9,128.4,408.9,151.3,324.9,148.8,368.5,209.7,395.3,88.1,471.3,109.4,491,139.4,390.5,112.6,146,129.1,117.4,424.40000000000003,356.7,464.1,134,423.5
18,017,00200,1150,1106,4,26,7,4,0,0,3,890,860,3,16,4,4,0,0,3,432.4,142.8,470.5,142,391.1,175.5,319.2,161.2,382.6,203.6,388.8,121,454.1,132.4,464.4,149.9,368.6,121,164,141.1,137.7,414.8,343.9,441.3,149.9,407.6
18,017,00210,562,540,5,2,0,10,0,0,5,430,419,4,2,0,4,0,0,1,220.9,85.3,247,95.1,197.8,104.1,167.9,79.1,184.29999999999998,129,232.2,62.199999999999996,233.1,78,257.3,88.1,196.9,63.199999999999996,99,71.2,82,208.9,182.7,245.4,87.1,215.1
18,017,00220,593,571,2,11,0,3,0,0,6,474,461,1,9,0,1,0,0,2,256.9,74.1,264,94.1,224.70000000000002,101,194,90,222,113.1,226.3,66.2,261.1,76,275.1,89.10000000000001,227.1,70.7,90.9,80.2,82.9,241,210.6,255.3,86.1,238.9
18,017,00230,512,432,24,31,1,8,0,4,12,438,392,18,16,1,6,0,0,5,39.9,43.800000000000004,38.1,43.800000000000004,35,43,21.1,32,43,41.1,39.9,39.9,50,34.1,38.1,46,29.9,25,40.5,28.400000000000002,43.3,42,25.4,38.6,38.699999999999996,37.300000000000004
18,017,00240,816,687,81,37,2,3,0,0,6,716,601,80,25,2,3,0,0,5,165.4,72.3,199.20000000000002,75.2,154.5,77.7,129.2,63.9,146.4,87.6,165.4,69.3,175.9,68.5,195.70000000000002,86.8,149.6,51.8,76.2,57.9,76.7,160.4,139.5,186.5,72.2,165.2
18,017,00250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,017,00260,912,890,0,9,0,1,0,0,12,690,675,0,7,0,1,0,0,7,313,74.4,345.6,65.7,244,118.3,220.8,92.60000000000001,239,151.2,234.3,47.2,313,76.9,323.2,80.7,249.2,59.9,104.7,75.8,65.6,276.3,234.4,301.7,84.8,276
18,017,00270,598,551,0,34,0,12,0,0,1,466,439,0,19,0,7,0,0,1,263.4,70.6,261.1,89.6,234,91.2,173.2,87.6,223.8,109.8,256,61.5,266.7,67.2,268,80.1,202.70000000000002,68.2,84.6,77.8,76.8,246.9,187.9,261.9,80.7,238.8
18,017,00280,448,299,1,132,7,2,0,3,4,314,236,1,66,4,1,0,2,4,90.9,26,79.3,37.8,77,38.5,50.1,29.3,77.7,40.1,59.8,31.7,92.3,31.3,73.1,45.9,56.300000000000004,22.7,34.4,26.1,38.1,84.3,52.5,70.5,33.5,73
18,017,00290,1311,1259,7,21,4,6,0,0,14,984,953,4,10,3,5,0,0,9,425.8,145,470.9,142.1,353.3,215.2,277.3,143.6,335.1,243.2,358,98.5,433.1,162.7,457.1,159.7,319.6,121.2,192.7,132,132.6,387,297.9,428.7,159.6,381.7
18,017,00300,802,781,0,11,2,1,0,0,7,595,584,0,6,2,1,0,0,2,295.6,70.8,300.2,84,263.2,100.9,217.3,107.2,245.9,120.4,217.3,45.9,311.1,57.6,306.5,87.8,248.5,77.2,87.2,92.4,72.8,278.9,233.6,275.5,83.9,267.3
18,017,00310,1565,1517,1,23,2,4,0,0,18,1181,1153,1,14,2,3,0,0,8,569.3,159.1,645.7,178.6,508.9,225.6,402.8,169.9,477.6,272,537.6,125.3,575.4,171.4,638.9,190.5,446.8,137.9,207.2,153.6,165.1,532.6,424.2,607.3,181,533.7
18,017,00320,1452,1402,2,34,5,0,0,0,9,1087,1058,0,19,2,0,0,0,8,466.9,119.5,536.9,141,396.9,179,332.4,144.7,374.2,226.8,406.1,122.4,470.8,130.3,524.9,155.2,362.7,113.1,164.5,127,140.7,427.5,345.7,489.2,147.8,430.9
18,017,00330,1292,1215,13,36,5,14,0,0,9,1010,962,8,24,4,10,0,0,2,460.9,149.8,511.9,170.3,407.7,193.5,343.3,157.5,393.5,231.3,444.5,132.2,487.5,142.9,518.5,165.7,385.4,129.7,179.2,144.6,155.9,437.7,363.9,492.3,164.1,438.9
18,017,00340,157,149,0,7,0,0,0,0,1,131,127,0,3,0,0,0,0,1,74.9,22,65.9,26.900000000000002,65.1,30,40,25,57.9,39,66.9,18,73.1,26.1,61.199999999999996,31.8,43,20.2,29.1,22.7,25.8,67.7,41.4,64.8,26.5,61
18,017,00350,1119,1068,9,27,3,5,0,0,7,849,827,4,14,1,2,0,0,1,394,104.7,420.1,141.4,339.6,146.4,280.1,144,316.9,183.9,356.6,92.8,390.2,111.9,422.5,140.1,338.5,104.7,136.9,123.4,125.6,359.7,309.4,399.4,130.5,361.9
18,017,00360,684,573,0,107,1,1,0,1,1,516,448,0,66,1,1,0,0,0,148.1,63.1,182.1,65.8,110.6,93.2,109.9,68.7,120.9,89.9,152.3,50.3,147.4,69.9,185.1,65.2,119,60.8,79.3,64.7,60.6,131.7,114.3,173.3,69.7,141.7
18,017,00370,1235,1175,5,42,3,5,0,3,2,910,878,3,19,2,4,0,2,2,454.8,124.8,514.1,128.2,399,178.3,330.1,131.4,372.5,217.4,396.4,100.9,466.5,131.3,495.2,150.3,361,111.3,163.5,120.7,127.3,423.1,346.3,468.3,141.6,421.1
18,017,00380,1255,1133,1,101,1,3,0,2,14,920,837,0,68,1,2,0,2,10,367,131.9,419.2,168.1,327.2,165.7,269.3,140.2,312.3,202.3,341.3,122.5,383.9,136.2,418.3,182.1,312.3,114.4,158,128,158.1,347.3,290.5,392.8,151.7,350.5
18,017,00390,1602,1363,0,196,3,22,1,5,12,1206,1073,0,106,2,15,1,2,7,417.7,161.1,469.4,178.1,343.59999999999997,215.8,289.9,169.9,343.59999999999997,242.4,395.5,146,431.7,159.4,464.3,192.6,337.5,128.2,193.3,147.9,173,384,314,443.5,176.9,388.9
18,017,00400,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3.7,0,0,0,1.6
18,019,00010,309,299,0,4,4,1,0,0,1,251,244,0,3,2,1,0,0,1,116,32,136.6,33.9,106,50.1,100.2,36.7,105.2,50.7,116,22.6,106,48.1,130.9,32,95,38.4,45.4,37.3,29.6,108,97.60000000000001,127.7,38.4,112.5
18,019,00020,3452,3312,17,48,3,27,16,1,28,2618,2537,12,29,3,17,8,1,11,1623.7,642.8,2062.7,795.8,1582.5,728.7,1429.5,669.8,1610.5,657,2072.4,628.1,1671.7,568.8,2038.6,758.3,1455.7,601.1,649.6,634.7,727.5,1622.7,1442.4,2058.3,672.1,1727.4
18,019,00030,1690,1390,14,239,6,4,0,1,36,1184,1021,10,129,5,4,0,0,15,512.8,225.4,524.4,254.3,441.1,284.7,331.6,227.20000000000002,445.9,280,485.2,221.9,485.9,242.2,485.2,255.2,339,206,257.8,216.6,243.6,471.7,335.4,498.3,243.8,450
18,019,00040,962,878,3,58,3,3,0,0,17,750,706,3,32,2,3,0,0,4,261,162.1,241,128.8,228.9,193,192,124.9,235.8,182,237.1,106.1,258,148.2,219.1,132.8,187,122.3,171.3,123.8,122.6,246.2,189.4,232.5,144.3,228.9
18,019,00050,979,763,16,178,4,0,0,6,12,703,575,11,108,3,0,0,0,6,101.1,77,80.1,43.9,80.1,101.1,40.2,59.1,93.9,89.1,68.1,38.9,103,92,76.1,46.9,37,60.1,89.5,59.699999999999996,43.5,94.7,38.7,74.9,67.6,75.6
18,019,00060,1137,974,81,49,1,0,1,5,26,753,667,56,19,1,0,1,1,8,165,119.9,175.9,142.8,150.4,137.9,95.8,114.1,151.9,136.9,156.2,130.2,167,131.1,164.1,142.8,101.1,110.2,131.4,112.4,138.6,158.7,98.2,165.3,129.4,147.6
18,019,00070,740,696,13,18,1,3,0,0,9,575,548,11,9,1,3,0,0,3,296.4,139.3,266,120.2,268.1,166,214.9,131.3,272.6,163.8,254.3,104.3,292.8,137.1,241.9,130.1,223.7,120.2,152.5,125.9,118.5,282.40000000000003,219.4,254.3,134.4,258.9
18,019,00080,879,813,25,19,0,14,0,0,8,657,611,21,11,0,12,0,0,2,387.6,142.5,496.8,225.7,360.7,174.7,326.6,165.1,364.59999999999997,162.3,517.1,169.1,380.6,136.8,491.1,212.3,331.1,147.2,153.8,155.9,202.2,373.2,328.8,501.3,170.7,405.9
18,019,00085,1873,1764,19,64,3,7,0,3,13,1333,1279,11,29,2,5,0,1,6,786,289.1,1008.2,457.5,732.4,354.2,662.2,334.5,739.6,329.5,1049.2,343,771.5,278.1,996.8,431.3,671.7,299.4,312.8,317,410.7,757.4,666.8,1018.2,346.2,824.2
18,019,00090,2680,2550,41,35,7,17,1,3,26,2035,1951,32,17,6,14,1,0,14,987.1,363.1,1301.3,530.7,907.5,449.2,788.8,410.2,939.4,407,1274.9,428.5,977.6,348.5,1245.2,510.6,803.1,372.7,392.2,391.5,490.8,952.4,796.2,1274.9,424.4,1024.6
18,019,00091,29,21,7,1,0,0,0,0,0,24,18,5,1,0,0,0,0,0,11.6,4.3,15.4,6.2,10.7,5.3,9.299999999999999,4.8,11,4.8,15,5.1000000000000005,11.6,4.1,14.700000000000001,6.1,9.5,4.4,4.7,4.5,5.8,11.1,9.5,15,5,12.1
18,019,00095,917,845,38,17,1,3,1,7,5,611,567,26,8,1,3,0,5,1,296.2,108.8,390.7,159.4,272.6,135.1,236.6,123.3,282.2,122.2,382.5,128.79999999999998,293.1,104.6,374.2,153.2,240.8,111.6,117.5,117.4,147.1,286,238.6,382.5,127.6,307.4
18,019,00096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,019,00100,1388,1336,5,24,3,2,0,0,18,1056,1026,4,14,3,2,0,0,7,457.09999999999997,178.1,552.8,213.7,415.3,222,337,188.8,421.3,211.20000000000002,527.1,178.1,445.7,176.1,529.8000000000001,217.1,345.1,181.2,196.9,185.1,202.9,434.7,340.9,536.4,196.2,447.6
18,019,00110,176,147,0,21,0,1,0,2,5,109,96,0,9,0,1,0,0,3,47.2,20.8,48.3,23.4,40.599999999999994,26.2,30.5,20.9,41,25.8,44.599999999999994,20.3,44.699999999999996,22.4,44.599999999999994,23.4,31.1,19,23.9,20,22.5,43.6,30.8,45.9,22.5,41.4
18,019,00120,1080,840,162,21,3,14,0,4,36,969,781,134,17,3,14,0,1,19,148.6,159,173.4,181,139.6,172.1,123.5,149.7,142.5,159.9,201.70000000000002,144.4,142.5,159.9,174.1,166.6,128.4,137.6,162.6,144.1,164.1,143,126.1,182.7,159.1,152.4
18,019,00130,1102,878,152,34,2,11,0,2,23,969,779,140,27,2,7,0,0,14,131.1,210.1,139.3,215.8,117,239.1,85.10000000000001,188.9,118.8,209,140.8,166,136.9,188.9,116.1,196.3,89.8,171.1,211.7,180,193.3,126.1,87.10000000000001,132.1,198.29999999999998,119.10000000000001
18,019,00140,2076,1030,820,127,1,4,4,3,87,1563,864,577,77,1,4,3,1,36,141.1,443.5,158.7,439,126.7,441.7,77.8,345,126.1,442.8,187.4,369.1,150.5,426.3,158,418.7,95.3,337.8,439.2,341,409.3,136,86.5,168,407.3,135.7
18,019,00150,1355,1083,130,99,0,5,0,1,37,1071,895,103,58,0,4,0,0,11,218.7,284,245.3,393.8,194.7,305,151.1,295.2,200,305,265,346.9,222,285.2,235.8,385.4,161.9,279.9,294.9,287.8,375.4,208.4,155.8,248.7,320.6,210.9
18,019,00160,1360,996,269,46,4,5,1,2,37,1026,810,169,29,4,3,1,0,10,187.9,266.9,225.6,300,175.9,288.1,132.1,231.3,180.7,270.9,228.1,261.1,196.2,267.5,225.6,293,142.2,217,273.5,224.2,284.6,185.2,137.2,225.8,266.6,188
18,019,00170,1590,1268,193,29,9,26,0,5,60,1292,1066,149,23,9,15,0,3,27,207.5,210.1,215.2,259.3,179.7,229,135.4,209.20000000000002,193.6,209.20000000000002,228.1,222.20000000000002,201.3,206.4,215.2,255.2,150.2,195.5,213.7,202.2,245.5,195.70000000000002,142.9,219.5,222,192.1
18,019,00180,1237,1089,92,23,1,7,2,2,21,987,894,61,16,1,7,1,0,7,323.9,325,326.8,373.2,307,337.1,242.1,307,315,302.1,366,306.2,331.9,299.1,326.8,360.9,250,281.2,315.8,294.5,346.9,319.4,246.29999999999998,339.8,321.5,309.9
18,019,00190,1235,989,135,59,1,11,2,8,30,956,793,99,33,1,8,2,6,14,223.7,232.7,250.8,274.7,196.3,265.1,171.2,208.7,211.5,241.8,265.1,232.2,235.3,233.6,252,266.5,173.4,208.5,243.9,208.6,257.9,216.6,172.2,256,240.4,220.1
18,019,00200,1414,1102,214,39,5,9,1,3,41,1079,872,158,21,3,5,1,1,18,274.1,329,272.9,376.9,248.2,375.2,215.79999999999998,304,272.1,342.9,315,326.9,284.9,322,280.2,368,221,299.7,342.3,301.8,357.2,270.1,218.4,289.6,338.2,264.7
18,019,00210,1264,847,285,54,5,13,0,8,52,956,695,195,29,5,10,0,4,18,225.79999999999998,274,233.9,307.2,201,294.1,157.9,237,213,284.2,266,263,225.79999999999998,280.2,227.1,301,164,221,283.3,228.9,290.3,216.2,160.7,242.5,273.6,212.9
18,019,00220,1706,1286,257,73,13,12,0,7,58,1226,989,159,38,8,11,0,3,18,302.1,296.1,340.90000000000003,352.8,270,338.1,206.1,276.9,285.8,314.1,369.9,296.1,305.9,287.9,342,336.7,219.9,266.2,309.1,271.7,328.6,290.7,213.1,351,307.1,293.6
18,019,00230,355,316,25,8,0,0,0,1,5,284,255,23,4,0,0,0,0,2,143,109,163,138,136,121,117,110,134,121,194,101,142,107,167,122,128,99,114.5,104.5,120.3,138.7,122.5,174.7,114.2,147.1
18,019,00240,1244,977,147,56,1,20,0,3,40,940,764,111,31,1,18,0,0,15,316.09999999999997,242.1,309.8,309,292.1,262.1,215,237,308,237,332.1,246,321.09999999999997,225,310.9,292.8,227.9,226,241.6,231.5,282.3,309.5,221.6,317.5,252.9,292.4
18,019,00250,2622,1763,490,226,6,32,1,6,98,1913,1389,322,131,3,26,1,0,41,313.5,397.3,356.1,486.2,303.8,413.9,242.5,335.5,315.5,405.2,380,422.1,344.2,395.5,354,473.5,259.1,322.1,402.8,328.5,460.6,319.2,251,363.5,405.6,318.6
18,019,00260,1256,1114,42,65,9,1,0,2,23,1017,922,30,44,5,1,0,0,15,274.2,184.20000000000002,286.1,204.6,226.1,221,175,177.1,239.1,212.9,299.2,177.1,259.9,199.6,274.2,207.2,186.8,168.1,204,172.7,196.4,250,180.6,286.4,194.9,246.9
18,019,00270,983,830,88,19,2,24,0,0,20,758,655,70,9,2,20,0,0,2,376.1,268,387.09999999999997,304,351.1,281.90000000000003,298,261.1,375,257.1,427.90000000000003,252.9,384,242,398,280.1,317.1,240,262.2,250.6,279,371.5,307.59999999999997,404.4,265.3,368.2
18,019,00280,1773,1492,137,56,3,62,0,1,22,1495,1277,114,36,3,53,0,0,12,601.9,431.9,645.9,501.3,571,463.09999999999997,472.2,412.09999999999997,586.1,448.09999999999997,728.9,387,609,396.9,665,459.9,509.1,378.9,435,395.4,449.2,591.9,490.5,679.8,430.9,598.7
18,019,00300,2091,1672,244,88,6,18,1,2,60,1519,1248,181,53,5,15,1,1,15,567.7,420.2,550.9,533.9,533.9,466.1,409.9,426,551.7,439.9,604.1,429.1,583.1,409,548.1,511.1,429.1,398.9,433.6,412.4,491.40000000000003,559.4,419.8,567.5,448.3,531.1
18,019,00310,3037,2361,388,149,2,50,0,13,74,2384,1962,258,98,1,40,0,0,25,953.4,847.6,1064.8,1113.1,908.6,892.1,705.4,808.5,945.3,864.4,1171.9,931.4,998,794.9,1091.1,1049.9,750.1,763.2,849.5,785.4,1031.3999999999999,951.8000000000001,727.9,1109.1,895.8,954.1
18,019,00320,1012,933,35,19,6,5,1,1,12,833,779,30,10,3,5,1,0,5,335,254.7,346,288.7,315.90000000000003,290.1,258.9,271.9,329.09999999999997,268.1,388.90000000000003,235.9,338.90000000000003,240.2,350.9,267.1,278.9,244.1,263.5,258,263.9,329.7,268.9,362,262.1,326.9
18,019,00330,865,798,35,13,6,2,0,4,7,707,670,20,6,6,2,0,1,2,233.8,209.2,244,259.1,216.1,227,169.1,208,224.8,214.8,267.9,216.1,240.9,191,232,259.1,185,189,210.2,198.79999999999998,244.8,229,176.8,248,219.2,223.8
18,019,00340,1512,1126,260,49,1,17,0,1,58,1104,871,179,26,1,13,0,1,13,337.1,379,352.1,438,328,395.8,260.9,329.2,338.9,385.2,396.90000000000003,357,359.90000000000003,375.2,354.9,420.8,268.9,325,384,327.4,405.2,341.1,265,367.9,378.5,332.8
18,019,00350,1720,1395,180,58,8,15,1,2,61,1304,1092,137,31,7,14,1,0,22,404.7,371.1,433.9,492,391.5,393,283.9,340.2,405.90000000000003,378.8,493,404.2,432,349.1,433,487,292.1,335.2,373,338.1,460.7,408.7,287.8,453.3,394.5,396.6
18,019,00360,3489,2587,552,187,4,44,0,7,108,2584,1983,413,110,4,35,0,1,38,676,740.3000000000001,710.9,864.4,657.2,762.3,482.3,642.9,690.4,733.6,777,739,722.5,711.5,731,824.2,515,632.4,736.8,637.5,809.4,686.3,499.1,739.6,739.2,662.2
18,019,00370,2140,1786,169,80,2,42,0,14,47,1648,1410,132,46,2,33,0,9,16,586.9,360.8,664.7,490.3,545.1,396.9,464.2,366.90000000000003,588.9,359.8,732.1,398.7,623.1,334.8,664,468.2,486.1,331.5,362.9,349.3,452.7,585.9,474.8,686.8,390.2,594.8
18,019,00380,416,372,7,27,3,2,0,1,4,343,312,6,17,3,1,0,0,4,160.4,121.5,154.7,145.8,147.9,132.9,108.3,106.6,146.4,133.5,175.2,116.5,160.2,121.7,154.5,145.8,115.1,98.3,127.4,102.1,136,153.8,111.6,161.3,124.5,147.2
18,019,00390,1003,922,36,15,4,2,0,0,24,784,736,26,11,4,2,0,0,5,228.9,169,234.3,181.9,201.1,195,139,153,200,183,232,159,226.1,171.1,209,184,144,148.2,179.4,150.5,175,214.1,141.6,225.29999999999998,171.5,201.4
18,019,00400,1027,954,27,15,2,2,0,3,24,798,756,20,9,2,2,0,1,8,230.1,174,255.1,186.2,182.7,214.6,152.4,144.6,199.4,193.4,248.4,160.8,217.1,180.8,240.4,196.3,155.2,138.8,190.5,141.7,181.1,206.9,153.9,248.3,176.5,209.4
18,019,00410,775,687,22,33,1,6,0,0,26,600,552,16,16,1,5,0,0,10,152.9,131,173.1,161,120.7,161.9,110.3,122,128,154.79999999999998,169,146,150.9,125.9,162.9,161.9,120.7,120,143.2,120.7,156.6,138,115.5,168.4,142.70000000000002,143.2
18,019,00420,1234,1101,43,51,6,2,0,8,23,938,862,32,29,4,1,0,2,8,264,200.9,271.7,250,227.79999999999998,244.7,175.9,193,243,224.3,301.2,200.9,277.9,200.9,279,236.9,186,184,217.7,188.4,229.3,253.1,180.5,283.9,215.1,247.4
18,019,00430,991,849,52,42,4,11,0,1,32,774,670,43,30,3,11,0,1,16,157,176.2,226.2,218.1,147,189.20000000000002,115.6,154.8,160.8,186.2,245.9,186.2,168.9,176.2,231.1,210.8,120,150,181.9,152.2,205.1,158.4,117.7,234.4,183.20000000000002,174.70000000000002
18,019,00440,2025,1433,235,279,9,16,0,2,51,1580,1181,167,194,7,14,0,1,16,228.89999999999998,274,223.7,304,223,274.9,140,218,218.70000000000002,278.2,252.1,258.8,244.3,270.7,226,296.1,152.8,214,274.3,216,286.3,228.7,146.2,233.8,265.3,212.2
18,019,00450,2076,1264,151,599,2,11,2,4,43,1652,1071,117,430,2,9,1,2,20,319.1,232.1,307,269.8,266.9,279,227,189.8,286,263.9,333.8,221,307.8,236.1,303,255.9,229.2,181.7,252.5,186,248.8,294.9,228.3,314.6,236.6,286.7
18,019,00460,1551,1455,27,34,1,3,0,3,28,1258,1207,20,17,1,3,0,0,10,415.9,333,450,374,401.8,373.1,339.9,320.1,403.1,361,475.4,309.6,447.1,317.1,431.1,378.3,339.9,310.3,346.1,315,354.2,416.7,339.9,452.3,342.1,411.90000000000003
18,019,00470,1316,1215,33,23,7,10,0,5,23,1047,996,21,14,2,6,0,0,8,411.1,291,462.9,375.7,395.2,322.9,332.1,283.8,391,316.8,504.09999999999997,305.1,420.7,285,456.1,373.8,345.2,272.7,303.9,278.1,351.5,404.9,338.5,474.3,314.1,413.09999999999997
18,019,00480,1794,1157,194,366,9,10,1,7,50,1263,894,119,219,6,9,1,2,13,261,238.9,245.9,321.1,238.9,242,173,226.2,244,247.1,268,270.8,263,245.9,257,309.1,179.9,214.9,243.4,220.5,300.3,251.6,176.4,257,257.3,236.8
18,019,00490,1784,1511,81,131,3,21,0,6,31,1383,1198,65,87,2,17,0,1,13,434,326,424.4,351,381,378.1,308,323.1,406.1,360.1,457,300.90000000000003,438.1,333,425,348,323.1,305,349.5,314.3,333.3,414.9,315.3,435.5,336.1,399.6
18,019,00500,1072,893,58,92,1,3,0,2,23,877,760,37,61,1,3,0,0,15,234,189.1,231,219,211.1,209.1,156,184,213,200.9,247,182,230,185,219,220,165.1,173.2,196.1,178.5,206.9,222,160.4,232.3,195.8,211.79999999999998
18,019,00510,2480,1921,181,313,3,9,1,2,50,1992,1639,131,190,3,8,1,0,20,336.8,260.2,350,296.8,314,276,235.2,194.2,314,270.9,364.09999999999997,246.8,351.2,238,340.6,291.7,240,193.2,261.09999999999997,193.5,278.4,328.9,237.6,351.5,252.1,316.2
18,019,00520,1441,1406,1,4,1,1,0,0,28,1117,1102,1,2,1,1,0,0,10,543.3,179.3,646.2,240.4,479.2,229.70000000000002,448.6,201.4,487.2,224.7,617.3,181,510.9,187.9,600,240.4,455.8,187.9,205.6,194.4,220.9,504.7,451.6,621.1,208.1,532.2
18,019,00530,2070,2028,8,17,2,3,0,0,12,1557,1529,5,10,2,2,0,0,9,736.7,201.5,995,288,657.2,274,622.5,231.7,683.4,241.6,957.6,244.8,719.9,210.7,944.9,307.8,630.6,234.7,232,233.1,280.7,699,626.4,965.9,248.2,772.8
18,019,00540,1891,1804,37,21,2,7,0,0,20,1492,1425,37,14,2,6,0,0,8,525.2,148.3,612.5,180,462.6,214.5,393.3,172,470,198.4,556.2,144.5,505.90000000000003,169.2,580.9,187.1,400.9,155.9,182,163.8,170.8,490,396.8,583.1,173.7,501.40000000000003
18,019,00550,1769,1715,16,26,2,2,0,2,6,1317,1284,11,13,2,2,0,0,5,584,191.3,683.7,188.3,508.3,273.4,447.3,209.8,535.3,235,623.2,157.7,551.5,201.9,614,207.6,446.2,191.3,225.2,200.4,185.3,544.2,446.7,640,206.5,554.2
18,019,00560,958,928,2,8,0,0,0,0,20,749,731,2,7,0,0,0,0,9,318.2,110.9,348.4,109.6,285.3,150.2,224,109,271.3,141.3,329.8,94.7,300.8,112.2,315.1,116.7,224.2,99.2,128.2,104.10000000000001,107.4,294.4,224.1,331.1,115.89999999999999,291
18,019,00580,1075,1031,1,19,3,1,0,3,17,819,797,0,11,3,1,0,0,7,342.6,177.3,353.2,192.3,310,215.2,269.59999999999997,176.2,320.7,209.4,353.1,156.2,340.2,178.8,345.5,186.1,275.8,168,194.9,172.4,178.1,328.3,272.3,350.8,184.4,323.5
18,019,00590,1145,1076,16,38,4,3,0,1,7,870,827,11,23,3,2,0,1,3,283.2,148.2,300.7,180.8,259.3,179,208.1,144.1,258.1,171.1,308.3,148.2,292.9,143.2,286.8,192.9,214.8,139.2,160.7,141.3,174,273.3,211.4,298.7,160.5,267.9
18,019,00600,1074,1014,8,39,4,5,0,1,3,793,757,6,21,4,4,0,0,1,365.2,160,373,155.9,333.9,204,278.3,148,346.9,186,362.1,145.9,366.3,158.2,355,158.2,273,144.2,176.8,146,153.3,352.9,275.6,363.3,162.2,339.2
18,019,00610,1522,1475,5,28,0,4,1,0,9,1182,1153,5,17,0,2,1,0,4,544.4,255.7,541.3,302.1,508.2,290.3,394.3,262.6,494.4,303.90000000000003,552.3,247,543.5,228.70000000000002,537.6,286.2,412.90000000000003,238.3,269.2,250.4,278.5,522.9,403.6,543.7,268,503
18,019,00620,1325,1052,18,211,6,5,0,3,30,970,817,14,120,5,5,0,0,9,279.1,135.8,248.1,164,246.2,163.1,187.1,133,269.2,146.4,253.1,139.9,274.1,144.6,237.9,168.9,197.8,118.8,147.5,126,157.6,267.4,192.7,246.5,145.9,243.7
18,019,00630,2391,2209,30,94,3,45,1,2,7,1732,1621,21,51,3,31,1,0,4,1029.7,398.2,1092.1,583.3,946,497.3,770.1,464.7,955.2,480.3,1105.6,476.8,1034.4,386.5,1075.6,554.7,791.9,423,440.5,443.8,538.2,991.4,781.2,1091.2,474,977.6
18,019,00640,730,700,4,12,5,0,0,0,9,593,572,4,7,4,0,0,0,6,154.5,90.5,182.29999999999998,94.60000000000001,150.1,92.8,106.5,87.8,153.4,85.8,179.4,79.10000000000001,164.2,79.10000000000001,178.3,87.8,110.2,83.10000000000001,86.9,85.5,87.1,155.1,108.8,179.7,86.4,153.3
