state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_wic,uss_18_dem_bar,uss_r18_rep_hyd,uss_r18_dem_esp,uss_20_rep_hyd,uss_20_dem_esp,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
28,011,501,3202,1430,1652,71,5,20,0,0,24,2337,1108,1157,41,3,15,0,0,13,748.4,696.7,765.7,708.9,623.4,517.8,558.4,577.1,722.6,758.8,696.7,517.8,733.9,748.4,623.4,744.8,651.7,683.1
28,011,502,563,436,83,31,0,0,0,0,13,443,350,59,25,0,0,0,0,9,191.7,8.7,195.4,13.1,153.5,8.4,138,10.3,189.8,16,8.7,8.4,14.3,191.7,153.5,192.7,10.5,174
28,011,503,2401,389,1991,11,1,3,0,0,6,1807,345,1446,8,1,3,0,0,4,160.2,882.5,153,853.3,150.9,613.6,119.4,722.4,135.2,875.2,882.5,613.6,864.1,160.2,150.9,144.1,790.2,144.8
28,011,504,381,59,307,13,1,0,0,0,1,300,56,235,7,1,0,0,0,1,27.2,124.7,31.1,139.8,27.2,104.8,23.2,121.1,29,141.6,124.7,104.8,140.8,27.2,27.2,30.1,126.2,27.5
28,011,505,1037,88,923,20,0,2,0,0,4,660,75,566,15,0,2,0,0,2,22.6,392.9,26.7,379.8,22.8,274.1,11.5,302.3,17.2,392.3,392.9,274.1,386,22.6,22.8,21.8,348.40000000000003,20.4
28,013,001,847,782,44,13,0,0,0,0,8,671,627,32,8,0,0,0,0,4,346.90000000000003,37.9,388.3,52.2,274.5,26.6,254.1,32.4,373.9,59.3,37.9,26.6,54.9,346.90000000000003,274.5,380.7,41.6,327.5
28,013,002,1527,1245,217,31,1,7,0,0,26,1199,997,163,24,1,3,0,0,11,523,159.9,564,170.6,400.4,104,355.8,133.9,537.7,192.2,159.9,104,181.1,523,400.4,551.1,152.2,476.5
28,013,003,3403,2222,1013,134,6,3,0,0,25,2496,1700,698,78,5,3,0,0,12,1023,394.2,1075.3,385.3,738.1,249.6,679.5,305.5,1013.5,431.6,394.2,249.6,408.3,1023,738.1,1044.4,352.9,905.5
28,013,004,727,229,485,0,1,1,0,0,11,550,178,366,0,1,1,0,0,4,47.7,235.7,56.6,208.9,45.5,152.7,36.5,174.7,53,218.8,235.7,152.7,213.9,47.7,45.5,54.8,198.2,47.9
28,013,005,2443,1570,825,30,1,1,0,1,15,1872,1265,576,19,1,1,0,0,10,640.7,445.8,641.6,461.7,482.9,310.7,429.8,360.4,593.9,506.7,445.8,310.7,484.7,640.7,482.9,618.1,417.5,557.6
28,013,006,610,434,163,12,0,0,0,0,1,479,357,117,5,0,0,0,0,0,208.3,70.4,212.3,68.3,133.1,41.8,127.89999999999999,52.7,193.4,79.5,70.4,41.8,73.7,208.3,133.1,203.1,62.5,175.2
28,013,007,2177,1189,445,532,2,0,0,0,9,1545,917,335,289,2,0,0,0,2,492.90000000000003,219.9,563.4,211.9,373.5,124.4,370.8,172.9,511.2,254.2,219.9,124.4,233.29999999999998,492.90000000000003,373.5,537.3,196.8,462.6
28,013,008,1309,852,393,34,2,1,1,0,26,989,676,275,22,1,1,0,0,14,445.8,149,458.3,157.5,330.8,97.9,320.7,123.1,430.6,184.3,149,97.9,170.5,445.8,330.8,444.4,142.3,397.5
28,013,009,975,735,223,3,2,1,1,0,10,761,585,170,2,2,1,0,0,1,339.9,108.3,330.1,106.6,261.3,68.5,234,84.5,314.2,119.3,108.3,68.5,113.2,339.9,261.3,322.6,97.6,296.2
28,013,010,944,593,320,16,2,1,0,0,12,661,455,188,9,2,1,0,0,6,312.5,84.7,323.59999999999997,75.8,247.5,53.6,229.20000000000002,70.4,309.6,90.4,84.7,53.6,82.7,312.5,247.5,316.3,74,284.6
28,015,101,1400,1284,85,20,2,0,0,2,7,1101,1023,68,8,0,0,0,0,2,749.2,67.2,788.6,68.6,568.4,49.9,489.6,65.1,743.5,99.4,67.2,49.9,84.3,749.2,568.4,765.8,69.7,667.3
28,015,102,259,187,65,2,0,0,0,0,5,213,160,49,1,0,0,0,0,3,127.9,21.5,132.5,19.2,108.19999999999999,13.4,102.4,19.2,125.1,25.7,21.5,13.4,22.3,127.9,108.19999999999999,128.9,19.8,119.2
28,015,103,281,268,12,0,0,0,0,0,1,221,214,7,0,0,0,0,0,0,160.3,3,167.3,3,126.5,1.9000000000000001,122.5,1.9000000000000001,157.2,9.9,3,1.9000000000000001,6.4,160.3,126.5,162.20000000000002,4,146.7
28,015,104,1196,711,447,28,0,4,0,0,6,905,557,319,20,0,4,0,0,5,462.2,192.9,464.7,193.5,356.8,138.4,309.8,155.6,444.5,212.5,192.9,138.4,202.3,462.2,356.8,454.6,178.3,407.5
28,015,105,700,416,276,3,2,0,0,0,3,537,333,197,2,2,0,0,0,3,231.8,135.3,273.4,158.3,200.9,107.4,178.8,128.1,268.5,162.9,135.3,107.4,160.6,231.8,200.9,271.1,138.5,231
28,015,106,373,336,31,1,1,0,0,0,4,308,282,22,1,1,0,0,0,2,180.6,34.2,181.4,36.5,138.4,20.5,117.7,28.4,175.3,40.4,34.2,20.5,38.3,180.6,138.4,178.3,31.9,158.8
28,015,107,937,801,85,20,5,14,0,0,12,726,634,60,11,3,11,0,0,7,439.9,44.3,456.7,52.2,323,35.800000000000004,303.4,36.8,440.4,61.300000000000004,44.3,35.800000000000004,56.8,439.9,323,448.7,45.8,392.9
28,015,108,843,328,493,5,0,0,0,0,17,652,275,363,4,0,0,0,0,10,157.1,313.6,168.7,313.6,145.3,240,105.3,249.7,157.1,330.59999999999997,313.6,240,321.6,157.1,145.3,162.8,289.5,146.20000000000002
28,015,109,907,800,98,7,0,1,0,1,0,736,653,74,7,0,1,0,1,0,432.2,47.9,397.2,49.6,305.3,38.1,278,47.5,375.5,65.4,47.9,38.1,57.9,432.2,305.3,386.2,49.4,358.4
28,015,110,478,380,86,5,2,0,0,0,5,368,287,71,5,2,0,0,0,3,176.3,59.4,189.20000000000002,66.1,125.3,41.4,125.3,53.3,170.6,81.6,59.4,41.4,73.8,176.3,125.3,179.70000000000002,60.4,157.8
28,015,111,559,189,366,3,1,0,0,0,0,426,157,266,3,0,0,0,0,0,112.2,177.2,118.6,182.9,91.8,129.9,77,147,111.5,195.1,177.2,129.9,188.7,112.2,91.8,114.9,166.4,102
28,015,112,403,145,248,5,1,0,0,0,4,308,117,187,1,1,0,0,0,2,64.3,133.5,65.4,142.7,51,95.2,45.3,118.3,61,148.20000000000002,133.5,95.2,145.4,64.3,51,63,127.5,57.2
28,015,113,1062,498,555,4,1,0,0,0,4,875,410,458,4,1,0,0,0,2,205.5,182.9,212.4,184,164.5,127.3,142.4,162,201.4,203,182.9,127.3,193.1,205.5,164.5,206,172,185.4
28,015,114,1199,584,597,3,0,0,0,0,15,938,479,445,3,0,0,0,0,11,303,267.1,309,259.6,232,172.6,215.3,216.7,286.3,287.3,267.1,172.6,273.8,303,232,297.2,240.3,269.3
28,017,101,1323,1034,251,24,2,3,0,0,9,966,766,178,13,2,3,0,0,4,344.7,121.6,343.4,121.9,217.8,81.4,188.2,109.7,310.9,148.4,121.6,81.4,135.3,344.7,217.8,326.8,116.9,281.3
28,017,102,759,272,459,22,1,0,0,0,5,571,217,340,11,1,0,0,0,2,116.8,176.8,127.8,192.1,109.9,109.2,81,158,112.1,212.7,176.8,109.2,202.3,116.8,109.9,119.9,170,109.6
28,017,103,917,545,306,51,6,0,1,0,8,689,434,213,30,6,0,1,0,5,239.3,157.1,255.2,160.1,188.9,108.9,184.7,128.4,241.1,181.7,157.1,108.9,170.3,239.3,188.9,248.3,146.6,221.9
28,017,104,1080,530,506,34,2,0,0,0,8,807,426,361,14,2,0,0,0,4,251.9,280.7,249.7,268.2,196.7,195.7,187.3,249.7,237,284.2,280.7,195.7,275.8,251.9,196.7,243.4,255.5,224.7
28,017,105,1596,807,745,18,0,2,0,3,21,1207,692,484,17,0,2,0,0,12,306.1,354.8,305.2,436.6,241.3,249.2,222.4,357,284.4,465.09999999999997,354.8,249.2,450,306.1,241.3,294.8,372.2,271.8
28,017,106,1590,199,1355,26,1,2,0,0,7,1184,167,990,20,0,2,0,0,5,69.5,656.3000000000001,73.5,666.7,70.9,432.8,55.9,564.4,69.5,688.1999999999999,656.3000000000001,432.8,677.2,69.5,70.9,71.3,601.4,68
28,017,107,776,373,397,4,0,0,0,0,2,567,276,287,3,0,0,0,0,1,130.3,227.79999999999998,125.7,225.2,105.3,192,90,215.3,114.9,235.8,227.79999999999998,192,230.3,130.3,105.3,120.1,219.5,113.4
28,017,108,932,206,695,17,0,6,0,0,8,654,160,477,11,0,4,0,0,2,106.1,377.9,111.3,387.1,95.9,269.5,71.9,320.9,94.1,411.9,377.9,269.5,399.3,106.1,95.9,102.3,353.2,95.6
28,017,109,3100,2105,762,183,1,19,0,4,26,2233,1639,464,106,1,14,0,2,7,997.9,326.8,946.5,348.4,816.3,214.4,730.9,272.2,905.2,400.7,326.8,214.4,374.5,997.9,816.3,926.3,312.1,879.3
28,017,111,1370,350,922,79,2,4,0,0,13,991,277,659,43,2,4,0,0,6,155.4,535.3,160.3,537.9,135.6,364.5,102.2,462.8,141.9,570.3,535.3,364.5,553.3,155.4,135.6,151.2,494.59999999999997,138.8
28,017,112,1094,956,56,73,1,3,0,0,5,803,712,42,43,1,2,0,0,3,418,41.3,453.6,65.8,300.8,36.8,287.4,36.2,427,82.6,41.3,36.8,74.3,418,300.8,440.6,52.4,377.5
28,017,113,1308,989,221,81,3,3,0,0,11,992,771,161,51,1,2,0,0,6,512,134.7,550.3,154.8,449.7,98.7,399.3,122,527.5,179.1,134.7,98.7,167,512,449.7,539,137.9,488.1
28,017,114,579,383,184,8,3,0,0,0,1,415,285,123,5,2,0,0,0,0,207.6,65.9,202.8,61.800000000000004,169.4,43.5,150.7,57,199.6,67.1,65.9,43.5,64.5,207.6,169.4,201.29999999999998,59.1,185.9
28,017,115,437,292,142,3,0,0,0,0,0,331,228,100,3,0,0,0,0,0,152.1,63.3,145.9,55.2,122.1,35.8,110.9,51.3,132.9,69.9,63.3,35.8,62.8,152.1,122.1,139.2,55.2,132.8
28,017,116,531,213,291,20,0,1,0,0,6,410,174,216,16,0,1,0,0,3,121.10000000000001,129,125.7,130.2,98.4,79.8,94,107.2,117.7,138.2,129,79.8,134,121.10000000000001,98.4,121.4,116.8,111.5
28,019,001,453,241,207,2,1,1,0,1,0,336,192,140,1,1,1,0,1,0,128.1,81.8,138.1,92,108.8,57.9,96.2,67.5,126.2,101.8,81.8,57.9,97.5,128.1,108.8,131.9,80.3,119.6
28,019,002,596,145,446,1,2,0,0,0,2,440,118,319,1,2,0,0,0,0,74.8,206.8,81.4,192.70000000000002,56.6,136.9,51.6,173.20000000000002,71.3,206.6,206.8,136.9,200.1,74.8,56.6,76.3,183.1,67
28,019,003,1871,1466,369,18,3,0,0,0,15,1419,1134,263,11,3,0,0,0,8,717.3,172,799.8,191.2,538.6,126.9,477.3,163.1,747.1,227,172,126.9,208.1,717.3,538.6,772,175.1,657
28,019,004,595,78,506,6,1,0,0,1,3,418,60,352,4,1,0,0,1,0,50.9,252.6,45,240.20000000000002,47.3,170.6,34.6,210.1,46.8,239.1,252.6,170.6,239.6,50.9,47.3,45.6,222.6,44.8
28,019,005,686,501,168,3,1,2,1,0,10,550,410,135,0,1,2,1,0,1,200.4,71.8,210.4,75.60000000000001,139.1,49.300000000000004,137.9,53.8,192.29999999999998,84.1,71.8,49.300000000000004,79.9,200.4,139.1,200.8,66.7,175.79999999999998
28,019,006,493,287,203,0,1,0,0,0,2,391,243,146,0,1,0,0,0,1,156.1,88.4,165.1,76.1,120.2,59,115,75.7,157.8,81.5,88.4,59,78.6,156.1,120.2,161.5,75.9,142.9
28,019,007,559,391,147,16,0,0,0,0,5,380,264,110,5,0,0,0,0,1,240.1,56.8,271.3,53.1,200.3,29.5,190.7,39.6,255.70000000000002,61,56.8,29.5,57,240.1,200.3,264,48.2,231.5
28,019,008,527,501,19,7,0,0,0,0,0,411,389,17,5,0,0,0,0,0,213.6,15.9,239.5,7.4,163.1,10.3,162.2,6.7,214.5,23.3,15.9,10.3,14.7,213.6,163.1,227.7,12.7,198.4
28,019,009,533,309,209,8,0,0,0,0,7,425,251,164,8,0,0,0,0,2,183.6,75.9,195,66.1,152,40.6,142.5,57.800000000000004,189.2,72.9,75.9,40.6,69.4,183.6,152,192.1,62.6,172.2
28,019,010,409,302,92,1,1,0,0,0,13,300,226,67,0,1,0,0,0,6,116.7,44.1,123.1,43.5,83.2,37,73.1,45.7,114.3,50.2,44.1,37,46.8,116.7,83.2,119,43.9,102
28,019,011,587,514,52,7,0,4,0,0,10,428,380,34,4,0,4,0,0,6,197.8,35.9,225.6,45.800000000000004,154.2,20.3,136.6,29.6,210.2,52.9,35.9,20.3,49.4,197.8,154.2,217.8,37,184.8
28,019,012,680,670,7,0,0,1,0,0,2,538,530,5,0,0,1,0,0,2,311.2,15,302.9,12.7,200.8,9.2,191.8,4.9,291.1,20,15,9.2,16.1,311.2,200.8,297,12.5,259.7
28,019,013,558,398,146,7,0,0,0,0,7,434,310,112,6,0,0,0,0,6,197,100.1,204.8,88.8,137.1,43.5,122.2,71.2,194,98.2,100.1,43.5,93.4,197,137.1,199.6,80.3,171.2
28,021,101,385,140,239,4,0,1,0,0,1,313,125,183,4,0,1,0,0,0,26,153.4,29.1,144.9,28.8,101.5,20.2,125.30000000000001,25.5,153.2,153.4,101.5,149,26,28.8,27.3,135.70000000000002,25.7
28,021,102,1076,38,1008,16,2,1,0,0,11,809,37,747,15,1,1,0,0,8,64.5,383,58.4,399.8,72.6,271.4,53.6,329.5,55.4,412.3,383,271.4,406.1,64.5,72.6,56.8,358.9,60.4
28,021,103,1168,20,1098,20,1,12,0,1,16,1092,20,1023,20,1,11,0,1,16,3.8,295,6.9,320,11.9,165.2,0,192.20000000000002,3,326.09999999999997,295,165.2,322.9,3.8,11.9,4.7,259.7,5
28,021,201,1697,156,1508,8,1,20,0,0,4,1236,134,1078,7,1,12,0,0,4,108.5,647.2,124.1,605.7,119.9,412.8,83.5,516,110,637.3,647.2,412.8,621.3,108.5,119.9,116.7,563.4,109
28,021,301,1483,528,934,5,1,6,0,3,6,1142,444,681,5,1,4,0,3,4,124.3,605.8,122.4,601.3,130,405.9,98.7,506.2,112.3,623.6,605.8,405.9,612.2,124.3,130,116.8,548.3,117.6
28,021,302,354,223,127,1,1,0,0,0,2,281,184,93,1,1,0,0,0,2,45.4,111.3,88.1,45.9,80.89999999999999,28,75.1,36.1,87.2,45.2,111.3,28,45.5,45.4,80.89999999999999,87.6,53.2,75.3
28,021,401,716,55,651,7,0,0,0,0,3,494,47,437,7,0,0,0,0,3,43.1,245.7,34,328.40000000000003,35.3,215.4,16.4,265.6,26.900000000000002,339.5,245.7,215.4,334.3,43.1,35.3,30.3,278.90000000000003,31.1
28,021,402,697,68,625,0,0,0,0,0,4,506,63,439,0,0,0,0,0,4,47.7,389.5,41.9,377.6,60.1,255.5,32.4,360.9,41.8,390.4,389.5,255.5,383.7,47.7,60.1,41.9,354.5,44.7
28,021,403,178,8,167,1,0,0,0,2,0,123,8,113,1,0,0,0,1,0,15.399999999999999,68.8,15.100000000000001,67.7,15.600000000000001,45.3,12.2,57,13.899999999999999,69.8,68.8,45.3,68.8,15.399999999999999,15.600000000000001,14.5,61.7,14.3
28,021,501,1166,39,1116,8,0,0,0,0,3,829,36,784,7,0,0,0,0,2,23.1,405.90000000000003,23.1,487,42.2,310.2,19,363.2,19,497.1,405.90000000000003,310.2,491.9,23.1,42.2,20.900000000000002,412.7,25.1
28,021,502,684,78,599,4,3,0,0,0,0,510,70,434,3,3,0,0,0,0,39.2,402.2,59.9,393.9,56.8,256.6,43.5,342.9,59.9,412.8,402.2,256.6,403.5,39.2,56.8,59.9,361.5,51.6
28,023,101,1642,551,1064,12,0,3,1,1,10,1178,452,712,6,0,3,1,0,4,255.5,404.1,278.3,446.9,205,310.5,169.4,340.8,272.5,465.3,404.1,310.5,455.9,255.5,205,275.6,393.2,236.1
28,023,102,457,226,215,2,8,5,0,0,1,350,181,164,0,2,3,0,0,0,114.7,123.4,109.4,134.2,88,88.6,76.9,102,106.4,138.2,123.4,88.6,136.1,114.7,88,107.4,117.4,99.1
28,023,103,284,163,118,0,0,0,0,0,3,208,123,85,0,0,0,0,0,0,83.2,41.9,93,47.1,62.1,32.9,48.1,33.9,88,52.1,41.9,32.9,49.6,83.2,62.1,90.4,41.6,74.9
28,023,104,776,258,499,17,1,0,0,0,1,553,218,324,9,1,0,0,0,1,93.7,186.3,89.7,209.1,70,128.6,63.6,149.1,85.5,214.5,186.3,128.6,212.3,93.7,70,87.7,177.8,80.9
28,023,105,304,57,241,1,5,0,0,0,0,224,44,178,1,1,0,0,0,0,28.7,92.2,31.6,94.1,23.8,59.4,20.8,74.5,26.9,99.9,92.2,59.4,96.8,28.7,23.8,29.3,84.1,26.5
28,023,202,602,215,383,0,3,1,0,0,0,455,174,278,0,3,0,0,0,0,82.9,163.1,91.4,196.9,52.8,139.9,52.8,148.6,91,203.7,163.1,139.9,200.3,82.9,52.8,91.1,170.8,74.1
28,023,204,548,76,453,14,0,0,0,0,5,384,69,304,10,0,0,0,0,1,32.5,200.4,33.2,219.1,31.400000000000002,133.3,22.900000000000002,160.6,33.2,223.4,200.4,133.3,221.3,32.5,31.400000000000002,33.2,187.5,30.8
28,023,205,777,193,565,12,0,0,0,0,7,586,167,411,5,0,0,0,0,3,84.7,352.2,77.4,370.4,66.9,259.3,60.8,291.3,68.4,381.7,352.2,259.3,375.5,84.7,66.9,72.60000000000001,330.9,71.5
28,023,206,485,229,250,5,0,0,0,0,1,371,189,177,4,0,0,0,0,1,61.1,140.3,63.8,143,50.1,101.5,34.9,126.1,59.9,149.9,140.3,101.5,146.5,61.1,50.1,62,132.2,54
28,023,301,2063,1659,379,9,3,4,0,2,7,1529,1213,303,4,3,3,0,0,3,935.1,187.6,978.9,212.8,713,151.7,608.3,164.9,932,244.5,187.6,151.7,228.2,935.1,713,955,191.9,833.8
28,023,303,1143,881,247,0,12,0,0,0,3,881,724,149,0,5,0,0,0,3,356.1,106.3,384.09999999999997,125.4,277.6,81.1,247.3,88.5,362.3,141.1,106.3,81.1,132.6,356.1,277.6,372.5,108.7,325.6
28,023,304,626,329,286,8,1,0,0,0,2,466,260,198,7,1,0,0,0,0,145.1,97.7,162.6,99.1,110.5,67.1,103.4,72.6,152,108.3,97.7,67.1,103.7,145.1,110.5,157.5,89.1,135.3
28,023,305,384,324,57,1,1,0,0,0,1,296,251,43,1,1,0,0,0,0,166.6,37.800000000000004,201.9,40.9,130.3,38.7,114.6,37.8,186.6,50.4,37.800000000000004,38.7,45.8,166.6,130.3,194.3,41,160
28,023,401,1125,1062,42,7,6,3,0,0,5,849,804,32,6,3,2,0,0,2,537.5,34.6,605.2,31.6,420.3,23.2,384.7,28.1,581.6,43.6,34.6,23.2,37.3,537.5,420.3,593.3,32.2,505.6
28,023,402,417,378,35,2,0,1,0,0,1,317,291,24,2,0,0,0,0,0,179.1,12.3,153.4,8.5,123,5.1,115.9,2.9,146.1,12.4,12.3,5.1,10.4,179.1,123,149.4,8.4,143.4
28,023,403,335,328,5,0,0,2,0,0,0,263,257,5,0,0,1,0,0,0,152.1,1.8,163.9,3,129.4,5,123,1.8,159.8,7,1.8,5,4.6,152.1,129.4,161.6,3.7,145.7
28,023,404,281,131,147,1,0,0,0,0,2,215,101,111,1,0,0,0,0,2,49.699999999999996,67,65.1,68.6,45.2,47,36.9,51.5,63.300000000000004,69.5,67,47,68.9,49.699999999999996,45.2,64.2,60.8,52.1
28,023,405,1313,992,283,11,16,3,0,1,7,988,800,168,8,5,2,0,0,5,415.5,91.8,438.9,104.5,306.8,77.7,273.8,86,418.3,121.5,91.8,77.7,112.10000000000001,415.5,306.8,428.9,96.1,370.4
28,023,406,392,345,33,11,1,0,0,0,2,297,269,21,5,1,0,0,0,1,188.9,17.6,193.9,23.8,142.7,15.4,134.3,17,186.2,29.2,17.6,15.4,25.9,188.9,142.7,189.6,20.8,169.4
28,023,501,227,222,3,2,0,0,0,0,0,171,167,3,1,0,0,0,0,0,100.1,5.9,104.9,5.2,73.2,8,70.9,3,107.2,3.9,5.9,8,4.2,100.1,73.2,105.8,5.4,91.3
28,023,502,230,109,117,3,0,0,0,0,1,172,89,82,1,0,0,0,0,0,59.7,69.7,66.3,74.8,51.1,41.8,35.9,52.7,63.1,74.8,69.7,41.8,74.8,59.7,51.1,64.5,62.800000000000004,55.199999999999996
28,023,503,1821,1624,156,13,1,5,0,2,20,1446,1318,101,8,1,5,0,0,13,852.2,80.9,867.6,106.4,637,66.6,578.4,68.9,823.4,143.3,80.9,66.6,124.2,852.2,637,844.5,93.8,751.6
28,023,504,500,322,171,1,1,2,0,0,3,405,273,129,0,1,2,0,0,0,161.5,67.1,162.5,70.1,132.8,50.1,110.2,54.1,152.9,77.2,67.1,50.1,73.5,161.5,132.8,157.9,63.8,144
28,025,101,1227,520,692,0,1,2,0,0,12,964,438,514,0,1,2,0,0,9,262.6,359.4,287.5,376.1,221.79999999999998,268.4,196.70000000000002,318.3,277.1,395.3,359.4,268.4,385.4,262.6,221.79999999999998,282.7,343.5,249.20000000000002
28,025,102,3135,992,2091,30,2,5,0,2,13,2184,783,1368,22,2,3,0,1,5,538.9,796.4,527.7,821.4,444.1,569.6,382.8,702.2,506.9,868.3,796.4,569.6,846,538.9,444.1,517,752.1,480.5
28,025,201,1047,519,485,24,6,2,0,3,8,824,437,365,12,4,2,0,0,4,221.3,283.9,266.6,294,190.7,211.8,177.8,253.9,253.9,308.7,283.9,211.8,301.6,221.3,190.7,260.3,270.2,221.8
28,025,202,525,189,323,0,2,11,0,0,0,407,149,250,0,2,6,0,0,0,119.2,179,125.9,192,97.8,140,81.9,171.1,113.1,205.9,179,140,198.70000000000002,119.2,97.8,119.5,177.6,107.4
28,025,203,2771,1639,1071,31,3,12,1,3,11,2146,1346,756,24,3,9,1,2,5,886.3,574.5,869.8,624.6,749.4,434,695.2,518,853.1999999999999,664.1,574.5,434,644.5,886.3,749.4,862.4,563.1,810.9
28,025,301,1581,940,609,23,0,1,0,0,8,1188,733,430,19,0,0,0,0,6,500.8,293.6,520.3,310.2,389,226.6,369.3,251.4,506.4,338,293.6,226.6,323.9,500.8,389,514,283.2,457.3
28,025,302,2095,891,1167,26,1,6,1,0,3,1581,743,808,22,1,4,1,0,2,375.1,477.6,355.3,527,302.1,327.9,257.7,399.9,341.6,546.4,477.6,327.9,537.1,375.1,302.1,348.2,456,325.7
28,025,303,632,334,287,2,2,0,0,5,2,489,273,208,2,1,0,0,3,2,172,159.9,185.4,148.7,144,118.9,135.5,140,176.1,159.9,159.9,118.9,153.6,172,144,181.1,145.8,162.8
28,025,401,1266,227,1018,6,3,1,0,1,10,904,183,702,6,3,1,0,1,8,88.1,543.5,103.1,556.1,82.1,375,69.5,458.6,102,568.2,543.5,375,561.9,88.1,82.1,102.39999999999999,500,88.8
28,025,403,2508,634,1833,18,6,1,0,0,16,1793,510,1258,15,3,1,0,0,6,255.8,825.7,242,801.5,196.4,589.2,163.7,686.9,227.9,847.7,825.7,589.2,824.9,255.8,196.4,234.9,750,217.5
28,025,501,2058,677,1350,20,0,2,0,0,9,1490,539,931,14,0,1,0,0,5,273.2,671.4,246.7,673.7,216.9,461.5,184.20000000000002,597.9,229.6,703.8,671.4,461.5,688.9,273.2,216.9,238,621.7,230
28,025,502,286,258,21,6,0,1,0,0,0,212,194,15,3,0,0,0,0,0,163,23,158.8,16.9,117.89999999999999,11,110.9,19.1,144.9,27,23,11,22,163,117.89999999999999,152.1,19.5,139.1
28,025,503,809,364,441,3,1,0,0,0,0,639,309,327,2,1,0,0,0,0,221.9,248.5,216.9,235,190.7,177.7,165,211.7,208.5,250.3,248.5,177.7,243,221.9,190.7,213,225,200.5
28,025,504,694,92,589,10,0,1,0,0,2,511,76,427,5,0,1,0,0,2,71,287.9,75.1,266.8,67.10000000000001,179.4,46.1,234.9,64.4,287.9,287.9,179.4,277,71,67.10000000000001,69.7,251.5,65
28,027,001,713,377,303,17,0,13,0,0,3,597,330,244,11,0,10,0,0,2,119.10000000000001,137,136.8,131.6,96.9,87.9,82.4,109.9,125.2,140.4,137,87.9,135.6,119.10000000000001,96.9,130.5,121.9,112.6
28,027,002,487,27,460,0,0,0,0,0,0,332,22,310,0,0,0,0,0,0,21.400000000000002,186.8,18.900000000000002,183.6,25.2,125.7,11.7,166.4,12.2,188.7,186.8,125.7,186,21.400000000000002,25.2,16.2,170.3,17.5
28,027,003,1647,108,1519,17,0,0,0,0,3,1182,93,1080,8,0,0,0,0,1,47,486.5,41.8,439.2,50.8,323.8,21.8,397.5,35.1,460.59999999999997,486.5,323.8,449.7,47,50.8,37.7,422.7,39.2
28,027,004,1495,49,1432,8,1,1,0,0,4,1017,39,966,8,1,0,0,0,3,9.6,609.6,15.8,542.6,13.700000000000001,341.2,3.5,440.4,10.4,556.4,609.6,341.2,549.5,9.6,13.700000000000001,12.700000000000001,498.3,10.4
28,027,005,1857,1023,761,26,0,39,4,0,4,1381,824,513,14,0,25,2,0,3,583.5,312.1,611.2,334,553.7,199,489,271.4,578.1,368.2,312.1,199,350.5,583.5,553.7,595.6,296.4,562.1
28,027,006,358,58,278,17,0,0,0,0,5,254,47,193,12,0,0,0,0,2,20,127.8,30.9,109.5,20.2,76.2,13.5,90.2,23.7,118.5,127.8,76.2,113.9,20,20.2,26.8,104.2,22.1
28,027,007,61,26,35,0,0,0,0,0,0,51,19,32,0,0,0,0,0,0,10.1,18.9,7.6,19.9,6.2,13.2,4.8,16,6.6000000000000005,21.3,18.9,13.2,20.5,10.1,6.2,7.3,17.900000000000002,7
28,027,008,3800,1400,2329,27,5,21,0,0,18,2682,1163,1470,19,4,19,0,0,7,622.5,725.4,540.5,796.5,500.6,479.7,433.9,624.5,501.2,846.3,725.4,479.7,820.1,622.5,500.6,522.3,694.1,519.6
28,027,009,1289,114,1165,6,0,1,0,0,3,904,94,800,6,0,1,0,0,3,47.3,361.6,60.9,328.2,64.4,209.3,39.3,287.5,51.1,336.2,361.6,209.3,332.5,47.3,64.4,55.8,305.3,52.5
28,027,010,366,309,55,1,0,0,0,0,1,303,257,44,1,0,0,0,0,1,179.8,29.9,179.8,29.1,139.3,24.8,119.2,30.7,165.9,42.5,29.9,24.8,35.9,179.8,139.3,173.4,31.2,156.6
28,027,011,4008,741,3187,42,1,18,0,3,16,2767,644,2074,27,0,11,0,1,10,194.3,949.2,158.4,877.2,167.3,574.7,112.2,802,128.6,915.6,949.2,574.7,894.6,194.3,167.3,142.5,825.4,153
28,027,012,370,171,196,3,0,0,0,0,0,283,132,150,1,0,0,0,0,0,47.9,93.2,45.2,96.9,42.3,59.9,38,74.6,42.6,101,93.2,59.9,98.8,47.9,42.3,43.8,85.4,42.6
28,027,013,158,72,73,11,0,0,0,0,2,115,50,56,9,0,0,0,0,0,16.9,31.1,19.4,31.1,16.9,16.4,17.900000000000002,24.1,18.5,32,31.1,16.4,31.6,16.9,16.9,18.6,26.6,17.900000000000002
28,027,014,4337,130,4153,34,9,0,0,2,9,2899,94,2769,24,6,0,0,0,6,70.6,1227.9,95.3,1039.5,76.8,662.5,42.7,890.9,61.6,1089.7,1227.9,662.5,1065.7,70.6,76.8,79,981.5,68.1
