state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_wie,uss_16_rep_mor,uss_20_dem_bol,uss_20_rep_mar,gov_18_dem_kel,gov_18_rep_kob,atg_18_rep_sch,atg_18_dem_swa,sos_18_rep_sch,sos_18_dem_mcc,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
20,009,00022B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,009,00022C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,009,00022D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,009,00022E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,009,00022F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,009,00023A,1480,1275,75,112,6,6,0,0,6,1220,1053,74,75,6,6,0,0,6,95,506.5,89.4,513.5,65.6,505.1,98,503.8,131.4,302,394.09999999999997,86.9,362.4,108.2,80.1,108.7,94.1,506,352.7,508.8
20,009,00023B,272,230,0,40,0,0,0,0,2,205,183,0,20,0,0,0,0,2,12.1,94.7,10,93.9,10,91.8,14,86.8,14,64.7,75,11,69.8,12.9,10.799999999999999,12.7,11.700000000000001,93.8,69.8,90.3
20,009,00023C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,009,000240,736,680,10,26,1,0,0,1,18,523,496,5,16,1,0,0,1,4,44.8,204.9,63,222.1,33.2,212.8,60.7,206,82,110.6,168,44.8,129.9,73.9,39.2,66.6,61.9,208.8,136,214
20,009,000250,586,563,8,9,0,0,0,0,6,437,422,7,7,0,0,0,0,1,49.8,233.1,62.1,265.7,35.2,250.1,70.9,252.8,74.8,150.8,204.8,43.7,171.8,72.8,42.2,63.9,66.7,241.4,175.4,259.5
20,009,000260,689,637,3,40,4,0,0,0,5,543,513,3,21,4,0,0,0,2,44.9,209.2,55.6,221,26.2,221,55.6,203.9,53.8,120.1,158.9,46.3,134,59.9,35.6,53.8,55.6,215.3,138,212.1
20,009,00027A,695,624,9,36,6,0,0,0,20,500,466,4,20,5,0,0,0,5,27.8,199.5,49.7,220.7,26.9,198.29999999999998,53.199999999999996,200.3,62.6,105,160.6,34,142.9,43.1,27.1,46.9,51.5,198.9,136.2,210.6
20,009,00027B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,009,000280,758,722,1,23,4,0,0,0,8,585,563,1,13,3,0,0,0,5,40.9,304.7,55.3,334.9,23.3,333.9,52.6,325.4,107.10000000000001,202.9,294.4,58.5,251.1,83.5,32.4,83.4,53.8,318.8,250.3,330.5
20,009,000290,2393,2279,7,62,12,0,0,0,33,1864,1803,6,31,9,0,0,0,15,163.2,812.2,195.3,888.1,119.8,832.2,218.20000000000002,816.6,239.9,471.9,646.5,171.3,585.5,207.5,140.8,207.1,207.4,820.8,568.1,851.1
20,009,000300,262,235,3,22,0,1,0,0,1,210,189,3,16,0,1,0,0,1,12.3,97.8,14.8,107.5,7.9,98.8,17,105.6,21,70.2,88,13.1,80,20.4,10,18.5,16.3,98.39999999999999,79.6,106.3
20,009,000310,138,138,0,0,0,0,0,0,0,106,106,0,0,0,0,0,0,0,10.5,67.7,11.7,88.9,4.1000000000000005,74.5,14.2,84.5,23.1,53,70.1,14.2,63.6,16.9,7.2,18,12.1,71.5,62.5,86.7
20,009,000320,111,110,0,1,0,0,0,0,0,81,80,0,1,0,0,0,0,0,8.5,53.2,10.9,68.1,11.6,57.5,12.9,69.4,13.6,35.9,45.1,11.6,42.2,12.9,9.2,12.9,11.8,55.6,40.6,68.3
20,009,000330,373,354,0,9,1,0,0,0,9,287,274,0,6,1,0,0,0,6,33.5,131.2,32.4,125,23.7,133.6,37.4,117.2,41,75.9,96,34.4,84.6,40.6,28.7,39.7,33.7,133,85.8,121.60000000000001
20,009,000340,674,598,1,63,3,1,0,0,8,530,493,1,28,3,1,0,0,4,47.1,227.3,54.5,243.8,35.3,227.3,57.3,234.8,81.1,145,197.9,53.3,176.5,71.8,40.9,69.1,55.7,227.3,173,239.4
20,009,000350,322,298,4,13,2,4,0,0,1,255,239,3,7,2,3,0,0,1,12.1,129,20.2,162.4,16.1,124.1,20.2,157.6,23.3,85.4,111.4,16.1,101.4,20.900000000000002,14,20.3,20.2,126.60000000000001,99.4,159.5
20,009,000360,101,99,0,1,0,0,0,0,1,87,86,0,0,0,0,0,0,1,8.4,43.5,9.4,47.2,8.4,39.8,11.8,46.6,12.4,26.6,35.5,9.4,33.800000000000004,12.5,8.4,12.1,9.8,40.8,31.7,47.2
20,009,000370,227,216,0,9,0,0,0,0,2,178,168,0,8,0,0,0,0,2,10,83.7,14.4,92.7,10,83.1,17.8,85.3,17.4,39.5,53.4,12.8,47.7,16.3,10,16.1,15.6,83.5,47.2,89
20,009,000380,176,174,0,1,0,0,0,0,1,135,134,0,0,0,0,0,0,1,13.6,67.4,12.3,72.2,13.6,63.599999999999994,12.3,68.7,15.700000000000001,34.5,40.6,12.3,39.3,13.4,13.6,13.5,12.3,65,38.5,70.3
20,009,000390,53,53,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0.6000000000000001,25.6,2.1,30,2.1,24.4,4.4,27.900000000000002,2.9,14.4,19.4,4.4,17.099999999999998,2.1,1.1,2.9,3.5,25,16.9,28.5
20,009,900010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,011,000010,409,391,3,4,3,3,0,0,5,286,277,0,1,2,1,0,0,5,28.6,165.7,33.3,204.4,32.4,158.6,39.6,191.6,31,117.7,127.2,25.3,122.6,25.3,30.7,27.6,35.5,161.2,123,199.29999999999998
20,011,00002A,1222,1098,38,26,18,4,3,0,35,927,844,34,12,11,4,2,0,20,123.4,214.6,126.7,291.2,109.7,222.2,133.4,256.3,135.9,154.4,195.6,135.9,185.4,129.5,116.3,135.1,130.6,217.2,178.9,273.8
20,011,00002B,11,9,0,1,0,0,0,0,1,11,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,011,00002C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,011,00002D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,011,00002E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,011,00002F,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,011,00003A,1376,1225,73,25,10,7,0,0,36,977,873,59,13,6,5,0,0,21,124,243.6,117.4,289.4,116.5,249.6,128.3,243.8,123.6,145.2,159.5,130.5,161.9,103.4,120.7,119.4,122.5,246.8,156.4,266.5
20,011,000040,612,513,26,26,7,14,0,0,26,418,375,19,8,3,7,0,0,6,51.4,102.2,57.7,136.5,50.4,100.4,66.2,111.2,41.8,61.3,64.1,50.9,58.6,49.1,51.1,47.9,62.4,101.6,61.3,124.3
20,011,00005A,1071,975,21,45,4,1,1,0,24,777,717,18,28,3,0,1,0,10,95.4,253.8,130.7,286,94.4,264.9,152.1,259.9,112.1,164.6,201.7,96,187.2,94.4,95.10000000000001,101.2,141.8,259.1,184.1,272.9
20,011,00005B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,011,00005C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,011,00005D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,011,000060,1117,1048,17,20,9,7,0,0,16,871,823,13,16,4,5,0,0,10,106.1,317.6,136.7,334.7,92.8,331.9,133.2,328,139.7,229.6,290.1,117.7,283.5,114,98.9,124.2,135.5,324.3,267.9,331.5
20,011,000070,1295,1109,115,21,5,13,1,1,30,1079,940,100,12,4,10,1,1,11,143.9,372.9,179.9,412.1,130.8,392,196.1,382.9,175.9,254,318.1,149.1,300.2,138.1,137,154.2,187.9,382.3,291.1,397.2
20,011,000080,1379,1217,74,42,0,3,0,5,38,964,873,56,12,0,1,0,3,19,129.9,407.8,169,420.7,134.8,393.6,180.8,393.1,141.1,263.7,318.6,137,296.4,132.2,131.8,136.7,174.4,400.3,293.8,407
20,011,000090,354,346,1,3,0,0,0,0,4,274,270,1,2,0,0,0,0,1,25.1,111.9,25.5,133.6,22.2,109.6,27.4,124.4,26.5,74.1,84.4,23.8,84.4,18,22.7,23.5,26.3,110.3,82.1,128.1
20,011,000100,590,558,2,11,7,0,0,0,12,417,402,1,4,4,0,0,0,6,22.9,150.2,38.5,191.4,28.7,143.2,42.8,175.8,41.2,118.9,128.3,47.5,129.3,37.6,24.5,41.7,40.9,147.2,125.4,184.3
20,011,000110,1109,1049,12,22,8,2,0,0,16,804,774,6,9,8,2,0,0,5,72.4,413,86.5,446,80.4,386.9,97.1,402.2,91.4,268.7,311.1,78,295.7,78,76.2,80.4,90.2,398.3,290.4,421.1
20,011,000120,769,728,6,13,6,0,0,0,16,576,556,4,4,6,0,0,0,6,69,253.5,69.8,304.3,76.8,251.20000000000002,82.9,269.5,90,169.7,205.1,68,189.1,74.7,71.3,77.8,75.3,252.9,188.9,286.7
20,011,000130,523,495,2,11,2,0,0,0,13,365,348,1,5,2,0,0,0,9,42.6,179.6,49.1,206.6,41.5,181,57.9,194.8,58.2,102.7,120.5,48.800000000000004,124.3,37.3,41.7,48.800000000000004,53.9,180.9,116.4,201.1
20,011,000140,875,827,11,5,6,0,0,0,26,684,652,11,4,4,0,0,0,13,78.9,286.5,72.9,326.1,78.8,287.1,82.6,298.59999999999997,86.3,191.8,223.8,74.60000000000001,212.3,72.9,78.8,77.6,77.3,286.7,209.1,311.7
20,011,000150,354,348,0,0,1,0,0,0,5,255,251,0,0,1,0,0,0,3,34.4,163.5,33.4,161.6,48.9,149.6,42,148,40.5,93.4,102.2,37.2,109.9,27.1,41.4,35.4,37.4,155.9,102,153.1
20,011,000160,307,293,2,3,1,5,0,0,3,225,216,1,2,1,3,0,0,2,24.2,113.3,31.5,135,22.5,112.5,34.8,124.8,37.2,82.7,102.2,26.2,90,31.5,23.3,32.2,33.2,112.9,91.2,129
20,011,000170,1452,1383,6,29,14,8,0,0,12,1103,1065,3,11,11,5,0,0,8,136.1,545,156.6,588.6,116.5,576.4,160.8,566.3,163.7,387.8,457.3,126.5,427.9,131.9,126,139.9,159.1,561.1,425.3,576.8
20,011,000180,217,213,0,1,0,1,0,0,2,179,175,0,1,0,1,0,0,2,21,79.2,21.8,96.9,23,74,28.1,87,28.7,58.8,65.4,28.1,66.8,21.8,21.900000000000002,26.9,25.1,77.4,64,91.3
20,011,000190,127,125,0,1,0,0,0,0,1,91,89,0,1,0,0,0,0,1,4,46.4,1.6,60.6,5.1000000000000005,45.5,5.1000000000000005,55.5,8.5,27.5,36.4,3.3000000000000003,30.4,5.1000000000000005,4.5,5.1000000000000005,3,45.5,31.3,57.3
20,011,900010,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,011,900020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,011,900030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,013,000010,182,171,2,9,0,0,0,0,0,128,126,0,2,0,0,0,0,0,12.7,72.7,15.700000000000001,65.6,8.700000000000001,76.8,12.7,69.7,15.700000000000001,45.5,56.300000000000004,12.8,55.300000000000004,12.8,10.5,13.5,13.6,74.3,51.4,67.8
20,013,000020,515,421,20,26,17,2,0,2,27,369,319,15,15,8,2,0,1,9,49.8,102.2,61.9,127.3,37.8,116.8,71.2,110.6,66.1,63.8,99,49.5,81.1,61.1,43.3,58.9,66.3,109.5,81.2,118.7
20,013,000030,1205,1086,14,38,28,3,0,1,35,903,833,10,23,20,2,0,1,14,165.3,365.9,217,413.09999999999997,129.9,420.2,230.3,369.9,220,202,337.6,143.8,279.2,181.29999999999998,148,181.29999999999998,223.70000000000002,392.8,272.6,391.2
20,013,00004A,1106,1006,15,38,15,3,0,0,29,870,801,12,21,12,3,0,0,21,120.1,303.1,151.5,361,96,342.2,173.7,301.1,146.9,209,302.2,99.3,256.7,126,108.3,124.1,162.4,322.3,256.4,330.9
20,013,00004B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,013,00005A,346,270,17,23,24,1,0,1,10,264,210,14,13,18,1,0,0,8,13.9,48.9,12,58.9,15,47.2,13.9,57,12,22.9,29.9,10,33.2,7.9,14.5,10,13,47.800000000000004,28.5,58.300000000000004
20,013,00005B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,013,000060,710,644,13,21,18,2,0,0,12,532,494,7,14,8,2,0,0,7,46.6,270,59.800000000000004,282.8,34.8,273.4,69.2,257.59999999999997,82.8,177.9,237.9,49.9,218.2,53.2,41.4,61.4,63,271.5,212.7,267.3
20,013,000070,740,612,9,29,65,9,0,1,15,567,483,8,17,41,8,0,1,9,54.3,173.6,73.2,200.9,54.3,178.8,73.2,190,62.1,90.8,131.1,44.4,106.8,61,54.3,56.3,73.2,176.8,109.7,195.7
20,013,000080,577,457,5,22,68,0,0,0,25,394,332,5,11,37,0,0,0,9,29,148.8,38.1,156.3,30.7,152.3,46.9,140.9,37,89.3,121.2,20.8,108.5,29.3,29.900000000000002,29.3,42.3,150.7,106.10000000000001,148.7
20,013,00009A,459,385,1,14,42,0,0,0,17,327,282,0,5,28,0,0,0,12,26.2,87.60000000000001,39.7,103,33.3,84,39,90.7,32.7,46.8,68.9,21.6,60.9,27,29.400000000000002,27,39.3,86.2,58.7,96.7
20,013,00009B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,013,00009C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,013,000100,306,210,4,5,80,0,0,0,7,230,167,4,2,51,0,0,0,6,26.900000000000002,102.5,36.1,115,26,102.5,36.1,108.6,36.800000000000004,62.6,82.8,30.7,72.9,36.800000000000004,26.2,35.199999999999996,36.1,102.5,72.9,111.3
20,013,000110,556,520,2,7,5,7,0,0,15,441,416,2,4,5,4,0,0,10,44.1,250.8,45.7,273.6,44.1,262.2,59.4,264.2,72.6,176.4,220.5,44.6,196.1,62.3,44.1,61.9,49,254.70000000000002,196.3,270
20,013,000120,479,462,0,5,4,0,0,0,8,344,335,0,3,3,0,0,0,3,23.1,176.7,27.3,210.9,20.4,191.4,29.9,201.9,28.3,140.2,168.6,23.1,160,27.1,21.8,27.1,28.2,183.9,155.8,206.4
20,013,000130,234,192,0,8,28,1,0,0,5,167,142,0,1,21,1,0,0,2,17.3,61.6,24.1,74.2,13.6,76.6,24.4,72.2,24.4,44.7,63.6,21.8,49.7,25.9,15.1,24,24.2,68.2,52.1,73.7
20,013,000140,888,390,4,31,448,0,0,0,15,604,281,4,18,296,0,0,0,5,100,140.2,128.7,159.2,87.5,155.5,121.4,146.9,94,96.7,131.5,92.6,109.9,108.8,93.7,97,125,146.4,113.8,151.9
20,013,000150,153,133,1,0,14,0,0,0,5,116,102,1,0,11,0,0,0,2,11.5,48,16.7,46.5,10,48,19.1,43.3,11.7,27.599999999999998,36.9,10,36.3,10,10.8,10.1,18,48,33.8,45.3
20,013,000160,422,398,0,4,5,0,0,0,15,325,312,0,3,3,0,0,0,7,38.8,136.7,50.3,141.9,38.2,140.6,58.3,116.9,53.1,76.9,110.89999999999999,41.6,103.2,45.9,38.3,46.2,53.7,139.9,97.5,129.1
20,013,00017A,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,013,00017B,4,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,013,00018A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,013,00018B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,013,000190,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,013,000200,592,558,5,5,2,3,0,0,19,491,468,5,3,1,3,0,0,11,48.4,223.4,59.3,255,38.4,239.8,68.5,241.3,80.3,147.3,217.5,44.9,186.9,65.6,42,63.9,62.800000000000004,229.7,185.2,248.8
20,013,000210,507,469,4,21,6,0,1,0,6,373,356,2,8,4,0,1,0,2,37.3,189.7,44,213.3,34.1,197.3,49.7,197,54.3,113.6,155.9,37.3,144,47.8,35.4,47.8,45.8,192.9,137.5,205.7
20,013,900010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,00001A,5279,4696,57,241,19,136,6,2,122,3535,3224,44,120,15,84,4,2,42,732.5,1636.7,1303.5,2138.7,648.6,1843.8,1295.5,2134.1,991.1,1172.5,1562.6,816.3,1380.9,919.3000000000001,690.6,908.7,1299.8,1740,1372.1,2136.3
20,015,00001B,6076,5473,60,310,41,72,1,11,108,4013,3691,35,162,29,46,1,8,41,802.1,1839.6,1275.2,2230.7,716.5,1940.8,1290.1,2137.2,1052.6,1211.8,1609.7,855.3,1408.1,956.3,759.7,954.5,1282.6,1890.3,1409.9,2183.5
20,015,00001L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,00001N,246,227,0,11,2,5,0,0,1,156,148,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,00001O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,00002A,2177,1966,14,108,27,15,1,1,45,1524,1386,9,76,21,10,1,1,20,170,419.8,225.8,497.1,152.7,423,235.5,456.9,203.5,233.20000000000002,325.5,180.3,291.3,191.6,161.2,191.6,230.8,421.2,283.5,476.3
20,015,00002B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,00002C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,000030,2651,2389,10,131,41,16,8,0,56,1828,1687,8,64,26,10,6,0,27,214,544.6,292.4,581.2,196.8,527.3,299.1,530.3,256.4,280.3,403.9,229.1,336,254.1,204.6,246.5,295.9,536,339.9,555.6
20,015,00004A,1797,1693,3,57,15,7,0,0,22,1381,1317,3,35,8,6,0,0,12,273.9,582.7,340.6,668.1,238.9,626.7,357.6,609,313.5,393.9,533.8,255.7,472,289.4,256.4,286.7,348,604.4,466.6,638.1
20,015,00004B,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,000050,2645,2484,4,72,24,18,0,0,43,1949,1854,2,41,19,12,0,0,21,319.1,883.4,418.2,1006.7,265,962.9,434.4,938.3,424.3,576.1,814.3,299,685.2,377.4,292,366.6,426.6,923.4,691.8,973.1
20,015,00006A,1371,1290,6,32,17,5,0,5,16,1047,998,5,21,15,4,0,0,4,111.2,451.4,153,558.5,104.5,433.5,174.4,518.8000000000001,147.8,291,381.8,114.1,321.5,159,108.1,140.4,162.8,442.7,331.5,538.8000000000001
20,015,000070,2278,2136,22,56,19,12,0,1,32,1680,1602,15,26,14,9,0,0,14,247.2,899,317.9,1067,223.4,926.6,346.9,1017.4,336.8,626.5,805.8,245.2,698.2,321.6,235.3,301.8,332.8,912.4,709.8,1041.3
20,015,000080,535,493,3,15,6,2,2,0,14,405,376,1,11,6,2,1,0,8,40.5,183.4,56.8,241.3,45.2,173.8,64.9,218.8,54,126.8,154.2,57.8,145.9,51.1,43.1,54.1,60.6,178.6,142.8,230.2
20,015,000090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,00009A,2525,2378,11,65,17,21,0,2,31,1918,1822,8,37,15,16,0,2,18,236.4,853.6,311.6,917.8,197,881.7,312.3,896.2,334.9,628,787.7,267.6,707.9,306.6,215.9,302.6,312.5,868.9,706.9,907
20,015,00009C,9,9,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,00009E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,00009F,9,8,0,1,0,0,0,0,0,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,00009G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,00009H,6,3,0,3,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0.5,1.2,0.9,1.4,0.5,1.2,0.9,1.4,0.7,0.8,1,0.6,0.9,0.6,0.5,0.6,0.9,1.2,0.9,1.4
20,015,00009I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,000100,343,328,3,6,1,1,1,0,3,266,256,0,6,1,1,0,0,2,22.2,121.1,27,145.1,18.8,125.39999999999999,31.6,134.4,28.2,91.7,110.8,21.6,102.8,26.6,21.3,26.3,28.900000000000002,123.3,102.6,139
20,015,000110,70,70,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,6.6,30.6,6.1000000000000005,36.4,6.1000000000000005,31.3,6.1000000000000005,34.6,10,28,31.3,8.3,30.4,10,6.2,9.6,6.1000000000000005,30.9,30.4,35
20,015,000120,276,256,8,10,0,0,0,0,2,175,170,3,1,0,0,0,0,1,15.200000000000001,87.5,16.6,93.8,11.5,92.7,17.5,88.4,15.200000000000001,63.9,77.3,9.8,64.6,17.5,13.7,14.9,17.2,88.9,69.2,90.2
20,015,000130,2171,2062,7,43,19,9,0,0,31,1567,1502,3,21,13,9,0,0,19,170.5,603.6,221.1,727.5,173,602.8,245,661.5,250.3,373,515.9,185.9,435.6,240,171.8,226.3,233.1,603.1,440.9,694.9
20,015,00014A,798,688,19,59,10,0,1,0,21,641,561,16,42,7,0,1,0,14,100.3,221.8,129.4,255.6,83.2,241.4,137.2,238,132.8,140.1,198.8,95,165,119.6,91.5,115.6,133,231.2,168,246.9
20,015,00015A,2495,2352,16,55,20,22,1,1,28,1865,1780,11,32,17,17,0,0,8,316.4,764.9,414,883.6,257.7,843.5,438.3,833.1,452.1,502,724.1,288.7,597.9,392.2,286.4,377.4,426,803.8,607.7,858.6
20,015,00016A,1275,1132,25,61,12,5,2,1,37,933,830,24,42,10,3,2,0,22,131.8,256.7,167.9,294.7,112.4,273,177.7,269.1,157.2,151.4,208.7,129.7,176.6,149.9,121.3,145.3,172.7,264.6,178.9,282.3
20,015,00016B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,00016C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,015,000170,880,794,20,32,12,1,0,0,21,659,611,13,19,8,1,0,0,7,89.8,165.4,114.2,190.2,77.1,174.4,120.7,172.1,102.5,95,128.6,89.9,109.5,99.7,83.2,97.3,117.1,170.2,111,181.2
20,015,000180,1287,1117,18,94,11,0,0,1,46,944,841,16,56,8,0,0,1,22,100.1,199.3,133.7,235.1,91.3,200.4,133.7,210.8,116.5,113.4,156,96.6,131.4,111.1,95.2,107.9,133.7,199.9,133.7,222.8
20,015,000190,1310,1116,20,111,22,2,5,4,30,944,822,14,71,20,1,2,2,12,129.2,237.1,162.6,272.9,110.7,249.79999999999998,172.7,246.2,147.1,135.9,184.4,129.2,157.3,143.3,119.3,139.7,167.6,242.6,159.2,260.2
20,015,000200,785,711,8,26,11,0,0,0,29,564,520,7,15,9,0,0,0,13,76.8,141.5,97.6,163.1,66.3,149.2,103.1,146.8,87.6,81.4,110.3,77.1,94.1,85.5,71.3,83.1,100.4,145.4,95.1,155.4
20,015,000210,827,774,8,26,5,1,0,0,13,625,588,7,15,5,1,0,0,9,90.9,210.4,126.4,249.9,79.5,217.3,132.6,227.7,116.2,129.8,183.8,88.6,153.4,111.3,85,105.4,129.5,213.5,155.6,239
20,015,000220,1123,1026,35,34,16,1,0,0,11,841,782,22,18,10,1,0,0,8,89.4,177.6,118.9,209.3,81.1,178.2,118.9,187.9,104.1,100.9,138.9,86.1,117.2,99.1,85.10000000000001,96.3,118.9,178,119.1,198.8
20,015,00023A,1062,952,9,58,4,4,2,0,33,798,743,6,32,2,3,2,0,10,116.1,268.4,161,319.2,101.39999999999999,277.6,169.1,290.9,148.6,165.5,234.70000000000002,113.4,196.20000000000002,141.9,108.3,134.8,164.9,273,198.7,305.1
20,015,00023B,1179,967,119,51,12,7,0,0,23,961,772,118,41,7,6,0,0,17,120,260.2,163.6,308,106.8,265.8,168.1,279,147.3,155.29999999999998,217.7,116.60000000000001,182.4,140.5,113.5,134.9,165.6,262.8,185.1,293.4
