state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_men,uss_18_rep_hug,uss_20_dem_boo,uss_20_rep_meh,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
34,001,80005,648,614,1,15,0,10,0,0,8,542,519,1,10,0,9,0,0,3,186.6,161.8,185,193,143.3,164.2,182.2,189,186.6,143.3,183.5,161.8,164.2,191.1,174.20000000000002,176.9
34,001,80006,948,923,1,18,0,1,1,0,4,744,729,1,11,0,1,1,0,1,235.9,261.3,254,264.5,183.1,244.20000000000002,250.1,259.5,235.9,183.1,252.1,261.3,244.20000000000002,261.7,231.2,257.3
34,001,80007,427,417,4,2,0,4,0,0,0,382,372,4,2,0,4,0,0,0,121.6,123.5,130.4,136.1,96.6,113,128.6,132.9,121.6,96.6,129.4,123.5,113,134.4,119.3,126.39999999999999
34,001,80008,399,375,3,12,0,7,0,1,1,366,347,1,10,0,7,0,1,0,116.1,128.7,124.8,130.2,90.2,120.1,123,127.5,116.1,90.2,123.7,128.7,120.1,128.7,113.9,126.8
34,001,80009,509,494,5,4,2,1,0,1,2,444,432,4,4,1,1,0,1,1,141.3,143.3,151.7,158.2,112.3,131.2,149.2,154.7,141.3,112.3,150.4,143.3,131.2,156.6,139,146.6
34,001,80010,755,712,3,21,0,12,0,4,3,581,552,2,14,0,11,0,2,0,200.1,173.3,198.4,206.8,153.6,176,195.1,202.8,200.1,153.6,196.70000000000002,173.3,176,204.70000000000002,186.70000000000002,189.8
34,001,80011,531,476,6,38,0,0,0,0,11,477,432,6,32,0,0,0,0,7,94.4,121.7,162.9,169.7,64.8,101.7,160.3,166.4,94.4,64.8,161.6,121.7,101.7,167.7,120.3,140.1
34,001,85101,2041,1148,186,630,5,22,1,3,46,1546,907,149,436,5,21,1,2,25,439.4,345.8,435.9,698.1,308.2,279.7,421.2,672.3,439.4,308.2,428.5,345.8,279.7,685.2,401.7,499.4
34,001,85201,1920,1564,49,257,2,13,0,1,34,1517,1276,36,175,2,13,0,1,14,375.8,618.4,425.9,677.6,275.2,543,411.5,653.3,375.8,275.2,418.8,618.4,543,665.8,372.2,622.7
34,001,85301,2186,1934,51,159,5,7,1,2,27,1662,1503,42,96,4,6,1,0,10,346.5,774.7,469,750.3,300.2,645.5,452.2,722.9,346.5,300.2,461.5,774.7,645.5,736.2,392,723.6
34,001,90101,935,820,10,73,0,25,0,0,7,720,648,5,47,0,18,0,0,2,227,266.2,272.4,282.8,186.1,229.1,266.9,270.3,227,186.1,269.3,266.2,229.1,276.5,237.9,261.7
34,001,90102,908,788,12,69,0,32,0,2,5,683,613,11,33,0,23,0,2,1,208.8,258.9,258.4,268.1,155.1,241.9,253.2,256.6,208.8,155.1,255.5,258.9,241.9,262.5,219,256.6
34,001,90103,1056,878,34,63,0,54,0,8,19,826,707,27,42,0,37,0,6,7,247.8,228.7,312.7,324.5,189.1,230.1,306,310.2,247.8,189.1,309.2,228.7,230.1,317.5,263.9,273.3
34,001,90104,1224,978,74,111,5,27,0,1,28,957,781,66,67,4,21,0,1,17,224.9,269.2,361.9,375.59999999999997,176.2,217,354.7,359.3,224.9,176.2,357.90000000000003,269.2,217,367.5,279.5,305.3
34,001,90201,853,745,13,34,1,45,0,1,14,659,595,9,19,1,31,0,0,4,212,246,260.8,265.7,177,208.7,250.2,259,212,177,255.9,246,208.7,262.4,224.79999999999998,245.1
34,001,90202,969,913,3,34,0,14,0,0,5,737,701,3,20,0,8,0,0,5,294.8,290,291.9,297,236.7,258.9,279.9,289.8,294.8,236.7,286.1,290,258.9,293.3,275.8,284
34,001,90203,1532,1291,50,71,2,94,0,8,16,1080,920,37,50,2,65,0,3,3,295,411,427.2,435.1,202.7,387.8,410.4,424.90000000000003,295,202.7,419.09999999999997,411,387.8,430,333.8,414.6
34,001,90204,1147,740,51,235,2,93,0,1,25,871,585,37,165,2,69,0,0,13,246,252,344.5,351.5,200.9,182.1,330.6,342.6,246,200.9,337.5,252,182.1,347.5,280.8,281.8
34,001,95101,2756,671,1050,819,12,129,2,3,70,2098,606,795,540,8,104,2,1,42,729.5,135.1,838.3,169.9,530.3,121.6,760.1,144.1,729.5,530.3,799,135.1,121.6,157.20000000000002,714.4,142.5
34,001,95102,2293,196,1106,875,5,38,0,18,55,1609,177,796,567,2,28,0,5,34,621.6,61,642.6,129.9,364.3,44.7,582.9,110.6,621.6,364.3,612.5,61,44.7,120.2,552.6,86.6
34,001,95103,2246,378,910,831,5,74,0,15,33,1676,357,665,564,5,57,0,7,21,598.1,83,669.7,135.4,434.2,82.2,607.3,115.3,598.1,434.2,638.2,83,82.2,125.5,577.5,103.8
34,001,95104,2741,124,1254,1258,10,27,0,19,49,1861,113,882,795,8,20,0,11,32,719.1,59,744.2,150.3,505.4,49.1,674.7,128.3,719.1,505.4,709.1,59,49.1,139.3,661,96.3
34,001,95201,2203,96,941,1079,5,38,0,5,39,1597,89,721,736,2,29,0,2,18,583.1,24.2,638.8,94,385.09999999999997,40.9,587.9,75.9,583.1,385.09999999999997,613.4,24.2,40.9,84.4,548.6,58.6
34,001,95202,2606,310,982,1184,4,90,0,3,33,1919,278,744,796,3,78,0,3,17,646,85.2,767.6,113.4,429.9,62.800000000000004,706.5,91,646,429.9,737.4,85.2,62.800000000000004,102,637.7,88
34,001,95203,2465,190,1036,1153,1,45,0,7,33,1776,168,772,778,1,32,0,1,24,750.8,50.3,710.4,104.6,568.5,52.4,654.2,84.6,750.8,568.5,682.4,50.3,52.4,94.3,670.7,73.4
34,001,95204,2939,367,1336,1115,6,39,0,4,72,2139,348,972,740,3,28,0,2,46,769.1,67.1,855.7,126.1,515.9,79.2,787.5,101.9,769.1,515.9,821.5,67.1,79.2,113.7,731.8,93.7
34,001,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,003,100001,1349,1142,19,57,0,110,0,1,20,942,808,13,31,0,78,0,0,12,277.90000000000003,467.1,376.5,535.7,186.7,424.1,347.2,550.2,277.90000000000003,186.7,362.1,467.1,424.1,543.1,297.1,494.3
34,003,100002,1478,1254,21,83,0,96,0,3,21,1109,950,16,59,0,78,0,1,5,310.6,507.8,443.3,630.6,247.5,467.3,408.8,647.5,310.6,247.5,426,507.8,467.3,639.1,352.3,563.3
34,003,100003,1399,1175,13,83,0,98,0,2,28,1036,885,11,51,0,74,0,2,13,266.8,521.1,414,589.1,240.9,451,381.8,605,266.8,240.9,397.8,521.1,451,596.8000000000001,325.9,541.5
34,003,100004,2859,2429,52,150,3,205,0,3,17,2068,1760,31,105,0,161,0,2,9,569.4,947.5,826.8,1176.1,449.2,813.1,762.3,1207.5,569.4,449.2,795,947.5,813.1,1191.9,652.3,1035.9
34,003,100005,1910,1643,24,90,0,144,0,0,9,1408,1225,16,58,0,103,0,0,6,372.4,697.1,562.7,800.6,305.9,658.6,519.3,822,372.4,305.9,541.1,697.1,658.6,811.3,439.9,744.5
34,003,100006,1595,1374,7,62,0,124,0,3,25,1126,976,4,36,0,97,0,1,12,355,579,450.2,640.1,280.1,552.7,414.9,657.7,355,280.1,432.4,579,552.7,649,375.1,607.5
34,003,10001,1849,1197,44,89,1,482,0,1,35,1431,916,30,66,1,394,0,1,23,461.40000000000003,421.3,569.9,512.5,362,373.5,520.5,540,461.40000000000003,362,545.1,421.3,373.5,526.2,478.5,461.7
34,003,105101,2006,902,117,892,0,68,1,4,22,1506,761,72,606,0,48,0,4,15,393,165.1,401.4,306.8,277.1,86.9,403.3,252.20000000000002,393,277.1,402.4,165.1,86.9,279.5,368.7,202.7
34,003,105102,1570,557,141,797,0,50,0,1,24,1139,474,90,527,0,40,0,0,8,295.7,111.1,303.7,232,206.7,62.9,305.3,190.9,295.7,206.7,304.7,111.1,62.9,211.5,277.9,149.3
34,003,105103,2353,1068,164,1038,5,48,0,5,25,1729,891,109,678,4,31,0,2,14,407.7,178.9,461,352.2,270.7,110.6,463.3,289.4,407.7,270.7,462.2,178.9,110.6,320.7,400.6,232.70000000000002
34,003,105201,2451,1402,144,821,0,28,0,2,54,1890,1179,96,564,0,22,0,1,28,393.2,289,504.2,385,263.4,154.5,506.5,316.4,393.2,263.4,505.5,289,154.5,350.5,416.8,286.4
34,003,105202,2121,1316,112,612,2,49,0,6,24,1614,1083,71,404,2,37,0,2,15,365,326.1,430.4,328.7,260.8,185.9,432.5,270.3,365,260.8,431.8,326.1,185.9,299.3,372.2,277.8
34,003,105203,1322,965,25,284,0,24,0,12,12,1071,827,16,195,0,18,0,8,7,256,233,285.6,218,193.9,156.8,287,179.4,256,193.9,286.5,233,156.8,198.6,255.7,196.9
34,003,105301,2268,936,181,1060,2,46,0,15,28,1706,789,119,734,1,38,0,7,18,444.4,212.7,455,347.1,327.5,115.4,457.1,285.7,444.4,327.5,456.2,212.7,115.4,316.5,420.9,240.3
34,003,105302,2299,1126,192,894,3,38,0,6,40,1713,947,123,592,1,31,0,3,16,468.09999999999997,248.9,456.9,348.7,340.2,138.1,459,286.8,468.09999999999997,340.2,457.9,248.9,138.1,317.7,431,255.7
34,003,105303,1696,1052,122,441,0,60,0,7,14,1322,864,88,314,0,46,0,1,9,378.8,264.7,352.5,269.3,261.2,145.1,354.2,221.2,378.8,261.2,353.6,264.7,145.1,245.20000000000002,336.5,225
34,003,105401,2609,1739,106,694,0,32,0,17,21,1929,1371,70,439,0,26,0,10,13,450.9,295.9,514.6,392.8,320.8,225.1,517.1,322.9,450.9,320.8,515.9,295.9,225.1,357.9,450.9,309.2
34,003,105402,2100,1510,52,484,1,50,0,1,2,1640,1244,35,323,1,36,0,1,0,286.8,292.9,437.3,333.8,205.1,170.8,439.7,274.6,286.8,205.1,438.4,292.9,170.8,304.3,342.2,268
34,003,105403,1248,903,20,297,0,20,0,2,6,1007,772,13,200,0,15,0,1,6,203.5,221,268.8,205.1,134,109,269.8,168.6,203.5,134,269.6,221,109,186.9,219,175.7
34,003,105501,3436,2380,122,807,0,88,0,13,26,2743,2002,90,556,0,74,0,7,14,548.6,470.9,731.3,558.3,384.5,278.8,735,459.6,548.6,384.5,733.3,470.9,278.8,509.1,599.7,441.9
34,003,105502,2001,1451,36,438,3,38,1,13,21,1553,1169,26,303,3,30,1,8,13,367.59999999999997,282.3,414.2,316.2,250.8,167.7,416.2,260.1,367.59999999999997,250.8,415.2,282.3,167.7,288.2,362.2,256.6
34,003,105503,1007,665,30,271,0,20,0,0,21,815,565,26,196,0,16,0,0,12,216.9,189.1,217.1,166,166,121.9,218.3,136.70000000000002,216.9,166,217.8,189.1,121.9,151.5,204.5,153.6
34,003,110001,1515,1275,12,55,0,144,0,0,29,1060,906,6,37,0,99,0,0,12,535.1,282.9,680.5,332.9,462,274.1,642.3,364.1,535.1,462,661.5,282.9,274.1,348.5,579.6,313.5
34,003,110002,1595,1333,77,72,3,93,0,6,11,1101,920,61,46,1,66,0,2,5,603.1,283.3,707,345.7,513.8,301.9,667.4,377.3,603.1,513.8,687.3,283.3,301.9,361.3,622.9,327.1
34,003,110003,1465,1338,10,47,0,49,3,6,12,1063,975,10,31,0,36,1,4,6,490.8,344.9,682.6,333.5,420.1,377.09999999999997,644,364.6,490.8,420.1,663.3,344.9,377.09999999999997,349.2,559.5,354.7
34,003,110004,1289,1140,3,48,0,85,0,1,12,897,803,2,30,0,59,0,0,3,435,293,576.1,281.8,324.2,302,543.7,307.7,435,324.2,560,293,302,294.6,469.7,296
34,003,110005,1745,1447,11,112,1,155,0,4,15,1236,1051,10,70,0,99,0,2,4,622,332.1,793.9,387.8,497.2,318,748.9,423.9,622,497.2,771.7,332.1,318,405.8,665.8,365.3
34,003,110006,1239,955,24,69,0,170,0,0,21,867,685,17,43,0,120,0,0,2,422.8,278.2,556.7,272,374.9,248.2,525.2,297.4,422.8,374.9,541.1,278.2,248.2,284.8,469.9,273.9
34,003,110007,1640,1242,7,65,0,290,0,2,34,1159,910,7,35,0,198,0,0,9,562,324.1,744.4,363.8,476.1,295.1,702.3,397.5,562,476.1,723.4,324.1,295.1,380.7,621.1,344.9
34,003,110008,1113,961,7,59,1,64,0,5,16,736,647,5,37,1,40,0,2,4,392.2,217,472.7,231,328,227.2,446.2,252.3,392.2,328,459.6,217,227.2,241.8,409.8,232
34,003,115101,1597,516,216,683,0,151,1,11,19,1292,475,171,510,0,111,1,11,13,425,129.9,505.5,153.6,327,110.1,502.1,133.4,425,327,504,129.9,110.1,143.7,439.6,131.7
34,003,115102,2600,541,514,1391,1,105,0,16,32,2141,497,442,1077,1,85,0,13,26,432,136,837.6,254.8,317.1,106,831.8,221.1,432,317.1,835,136,106,238,604.9,179.5
34,003,115103,2698,344,234,2029,3,51,2,15,20,2021,297,165,1489,3,42,1,10,14,479,122,790.6,240.2,365.1,68.9,785.4,208.7,479,365.1,787.9,122,68.9,224.5,604.9,160.1
34,003,115104,1576,317,348,827,1,68,0,1,14,1253,285,275,621,1,58,0,1,12,350,64.1,490.5,148.9,293.09999999999997,52,486.9,129.5,350,293.09999999999997,488.8,64.1,52,139.4,405.2,98.5
34,003,115201,1681,332,248,453,4,604,0,7,33,1314,297,178,335,1,473,0,4,26,307,52,514.1,156.2,223,45,510.6,135.7,307,223,512.3,52,45,145.9,388.7,97.2
34,003,115202,2406,518,579,1057,10,187,0,9,46,1952,499,466,774,7,165,0,7,34,663,140,763.7,232.2,516.9,116.9,758.5,201.8,663,516.9,761.1999999999999,140,116.9,217.1,675.4,172.70000000000002
34,003,115203,2319,524,534,922,2,280,0,28,29,1868,474,419,703,2,233,0,14,23,650.1,129.2,730.6,222.1,517.3000000000001,91.3,725.8,192.8,650.1,517.3000000000001,728.3,129.2,91.3,207.3,655.6,158.7
34,003,115204,1105,411,192,363,1,121,0,5,12,924,377,151,284,0,103,0,3,6,380.9,126.89999999999999,361.3,109.9,325.1,101,359.2,95.5,380.9,325.1,360.2,126.89999999999999,101,102.7,356.5,108.3
34,003,115205,1213,365,306,307,8,183,0,1,43,967,322,231,226,6,151,0,1,30,440.2,98.8,378.2,115.2,358.9,86.9,375.8,99.9,440.2,358.9,376.9,98.8,86.9,107.5,388.2,100.1
34,003,115301,1393,88,469,776,2,42,0,0,16,1041,74,376,545,2,32,0,0,12,360,28,407.2,123.89999999999999,243.9,21,404.5,107.60000000000001,360,243.9,405.8,28,21,115.7,354.1,70.10000000000001
34,003,115302,1096,500,242,224,3,102,0,5,20,991,483,208,186,3,93,0,5,13,363.1,128.1,387.7,117.8,281.9,99,385.09999999999997,102.4,363.1,281.9,386.3,128.1,99,110.3,354.40000000000003,111.80000000000001
34,003,115303,2886,957,921,693,3,259,0,7,46,2413,904,726,514,2,226,0,5,36,414.9,25,944.1,287.1,347.1,20.1,937.8000000000001,249.2,414.9,347.1,940.9000000000001,25,20.1,268.2,661.2,145.4
34,003,115304,1897,421,758,512,5,165,0,5,31,1525,384,597,381,2,139,0,5,17,615.9,102,596.7,181.2,512.1,89.1,592.5,157.5,615.9,512.1,594.6,102,89.1,169.3,579.1999999999999,132.5
34,003,115305,2428,397,754,1052,8,179,0,5,33,1865,336,565,777,7,157,0,4,19,517.2,75.8,729.4,221.79999999999998,395,83.2,724.6,192.5,517.2,395,726.8,75.8,83.2,206.9,591.5,143.1
34,003,115401,1503,672,347,186,2,257,0,13,26,1272,623,264,150,1,208,0,9,17,487.9,165.9,497.7,151.3,419,130.1,494.20000000000005,131.3,487.9,419,495.9,165.9,130.1,141.3,474.7,144.7
34,003,115402,1323,535,368,235,1,165,0,4,15,1137,514,279,190,1,138,0,4,11,869.1,267.1,444.8,135.3,706.9,192,441.9,117.60000000000001,869.1,706.9,443.5,267.1,192,126.4,615.6,178
34,003,115403,2071,1077,446,281,5,231,0,0,31,1846,1027,374,226,4,193,0,0,22,660,246,722.2,219.6,570,184.9,717.3,190.7,660,570,719.8,246,184.9,205,667.3,210.5
34,003,115404,1601,731,304,369,0,165,0,5,27,1320,666,231,271,0,134,0,2,16,578.1,191,516.4,156.8,479.2,177.8,512.9,136.1,578.1,479.2,514.7,191,177.8,146.4,521.5,165.7
34,003,115405,1142,502,230,262,0,117,0,8,23,923,450,182,183,0,92,0,2,14,388.2,114.9,361.1,109.8,338.9,104.1,358.8,95.3,388.2,338.9,359.90000000000003,114.9,104.1,102.4,361.9,105.89999999999999
34,003,115501,2228,522,467,964,1,233,0,9,32,1797,476,381,707,1,207,0,8,17,499.3,144,703.2,213.4,412.1,118,698.4,185.6,499.3,412.1,701,144,118,199.70000000000002,578.4,165.3
34,003,115502,1399,417,276,437,3,237,1,3,25,1145,380,204,325,3,212,1,2,18,392.2,134.8,448.1,135.8,320.9,99.9,445.09999999999997,118.2,392.2,320.9,446.5,134.8,99.9,126.9,401.59999999999997,122.3
34,003,115503,1061,570,148,223,1,94,0,3,22,851,502,104,158,1,73,0,3,10,396.2,230.8,332.7,101.3,351.9,180.1,330.5,87.9,396.2,351.9,331.5,230.8,180.1,94.7,352.2,149.7
34,003,115504,1159,520,240,307,2,66,0,5,19,907,456,179,210,2,50,0,3,7,433.2,169.8,354.6,108.1,380.2,135.2,352.5,93.7,433.2,380.2,353.9,169.8,135.2,100.8,380.3,126.7
34,003,115505,971,476,169,243,0,73,0,0,10,782,423,129,167,0,56,0,0,7,371,154.5,305.9,93,306,142.9,303.9,80.2,371,306,304.7,154.5,142.9,86.6,321.8,117.5
34,003,115506,1657,592,383,390,1,237,1,13,40,1432,545,331,308,1,200,1,12,34,543,168,560.2,170.4,462.9,117,556.4,147.8,543,462.9,558.1,168,117,159.1,530.8,150.8
34,003,120001,1384,1165,1,49,0,150,5,0,14,956,819,1,30,0,99,2,0,5,427,320,526.7,349.1,370,312,530.8,329.6,427,370,528.9,320,312,339.6,463.59999999999997,327.3
34,003,120002,1714,1285,15,77,1,307,0,7,22,1249,956,12,48,1,217,0,5,10,503.9,407,688.1,455.8,425,363.5,693.5,430.5,503.9,425,691.1,407,363.5,443,578,414.5
34,003,120003,1566,1142,15,37,0,355,4,1,12,1155,847,11,24,0,266,3,0,4,451,419.8,636.3,421.4,388.9,374.2,641.1,397.7,451,388.9,638.9,419.8,374.2,409.2,529.4,403.09999999999997
34,003,125001,1196,927,14,141,3,103,0,0,8,942,744,14,95,3,82,0,0,4,289,376.8,359.1,347.7,228.2,330.3,353.4,329.2,289,228.2,356.4,376.8,330.3,338.59999999999997,307.4,346.2
34,003,125002,1520,1122,35,221,3,124,1,3,11,1202,921,31,153,3,84,1,1,8,379.8,391,458.1,443.3,278.8,334.9,451.2,420.4,379.8,278.8,454.8,391,334.9,432,391.9,397.2
34,003,125003,1385,1040,19,206,0,108,0,0,12,1073,827,15,151,0,70,0,0,10,341.9,435.1,409.09999999999997,395.8,279,364.4,402.7,375.2,341.9,279,405.6,435.1,364.4,385.5,358.4,392.5
34,003,125004,991,746,29,119,0,82,0,6,9,778,615,19,81,0,55,0,4,4,178.7,248.6,296.5,286.9,164.4,217.20000000000002,291.9,272.1,178.7,164.4,294.1,248.6,217.20000000000002,279.4,233.1,256
34,003,125005,1559,1126,39,227,0,156,0,2,9,1195,874,28,164,0,120,0,2,7,325.7,395,455.4,440.9,275,317,448.5,417.8,325.7,275,451.8,395,317,429.4,375.9,393
34,003,125006,1157,889,34,148,0,71,0,4,11,906,713,28,106,0,52,0,2,5,239.7,289.7,345.5,334.09999999999997,192.9,223.7,340.1,316.6,239.7,192.9,342.9,289.7,223.7,325.3,279.7,290.8
34,003,125007,1290,947,26,158,0,137,0,3,19,1023,787,19,105,0,102,0,1,9,357.6,402.6,389.7,377.4,296.4,288.8,383.9,357.5,357.6,296.4,386.9,402.6,288.8,367.5,357,356.4
34,003,125008,1683,1014,59,361,0,203,0,6,40,1262,804,40,247,0,150,0,3,18,395,340.1,481.1,465.5,327.2,289.1,473.5,441.2,395,327.2,477.3,340.1,289.1,453.2,419.09999999999997,383.8
34,003,125009,1061,634,38,179,1,185,1,3,20,824,525,29,132,0,124,1,3,10,257,212,314,303.8,211.1,164.8,309.5,287.9,257,211.1,312,212,164.8,295.8,273.3,242.4
34,003,130001,1771,1445,23,81,0,187,0,5,30,1288,1063,21,52,0,136,0,3,13,597.9,355.1,824.2,376.40000000000003,555.9,349.8,797.9,392.8,597.9,555.9,811.2,355.1,349.8,384.9,694.3,368.4
34,003,130002,1611,1290,14,67,0,210,0,1,29,1138,929,11,41,0,147,0,1,9,559.7,352.9,728.2,332.9,530,306.8,705.1,347.2,559.7,530,716.4,352.9,306.8,340.09999999999997,631,334.8
34,003,135001,1268,1155,3,56,0,45,0,5,4,930,849,2,37,0,35,0,5,2,334.8,407.1,450.1,388.1,262.4,372,436.8,387.4,334.8,262.4,443.2,407.1,372,387.8,371.5,388.7
34,003,135002,1564,1239,20,218,5,68,1,1,12,1138,913,17,144,3,54,1,0,6,423.4,374.8,550.4,474.7,351.8,292.40000000000003,534.2,474,423.4,351.8,542,374.8,292.40000000000003,474.3,465.1,403.7
34,003,135003,1822,1549,15,94,1,140,1,4,18,1341,1153,11,67,0,101,0,3,6,532.9,493.5,647.9,559.8,449.6,431.7,629.3,558.9,532.9,449.6,638.9,493.5,431.7,559.6,564.8,511.1
34,003,135004,1966,1576,27,220,2,123,0,3,15,1434,1159,23,145,0,97,0,2,8,517.1,481.2,693.8,597.9,403.4,430.2,673.4,596.9,517.1,403.4,683.4,481.2,430.2,597.5,571.9,526.1
34,003,135005,1808,1514,8,117,0,150,0,4,15,1341,1137,5,78,0,113,0,1,7,435.3,571.5,647.9,559.6,412.9,463.9,629.2,558.6,435.3,412.9,638.4,571.5,463.9,559.3,531.5,538.3
34,003,135006,1791,1557,20,89,0,112,0,5,8,1317,1158,15,54,0,83,0,4,3,566,516.8,637,549.4,459.9,461.7,618.8,548.7,566,459.9,627.5,516.8,461.7,549.2,570.6,519.2
34,003,140001,1435,1252,2,70,0,80,0,6,25,1036,914,1,46,0,59,0,0,16,411.8,388,556.5,464.1,327.9,446.8,512.2,510.6,411.8,327.9,534.7,388,446.8,487.9,452.4,452.4
34,003,140002,1405,1247,5,65,3,72,0,0,13,988,889,5,37,3,53,0,0,1,371,429.7,530.7,442.5,334.6,428.4,488.40000000000003,486.7,371,334.6,509.5,429.7,428.4,465.1,431,446.7
34,003,140003,1238,1101,2,33,0,83,0,0,19,861,770,2,23,0,61,0,0,5,348.1,353.5,462.7,385.4,280.5,408.4,425.7,424.7,348.1,280.5,444.3,353.5,408.4,405.2,379.2,392.7
34,003,145001,1556,716,13,230,0,564,0,9,24,1200,590,11,164,0,423,0,3,9,472.2,184.1,542,223.4,391.1,163.7,527.2,208.3,472.2,391.1,534.4,184.1,163.7,215.8,483.4,194.79999999999998
34,003,145002,1192,681,22,203,0,248,0,8,30,920,558,15,148,0,187,0,4,8,423,168,415.5,171.5,340.8,144.1,404,159.9,423,340.8,409.9,168,144.1,165.7,395.8,160.8
34,003,145003,1414,589,37,321,0,431,0,5,31,1089,480,30,232,0,326,0,5,16,411.9,138.2,492.1,203,345.7,114,478.5,189.1,411.9,345.7,485.4,138.2,114,196,432.2,161.1
34,003,145004,1615,537,34,299,3,716,0,4,22,1238,461,30,214,1,517,0,1,14,419,151.9,559.4,230.7,312,124.9,543.9,215,419,312,551.7,151.9,124.9,223,458.5,180.7
34,003,145005,1810,878,32,241,0,609,0,2,48,1474,753,28,178,0,488,0,0,27,620.8,263.2,665.9,274.6,528.9,229.1,647.6,255.8,620.8,528.9,656.5,263.2,229.1,265,615.8,255.5
34,003,145006,1350,540,31,195,3,554,0,4,23,1021,443,23,138,2,403,0,1,11,380.1,163,461.2,190,298.9,138.8,448.6,177.1,380.1,298.9,455.09999999999997,163,138.8,183.8,397.2,167.4
34,003,150001,1318,775,16,290,2,212,0,8,15,1045,648,13,208,2,158,0,5,11,301,310.9,326.2,229.2,250.7,200.9,330.6,199.6,301,250.7,328.4,310.9,200.9,214.2,302,235.3
34,003,150002,1108,659,37,180,0,221,0,0,11,941,587,31,132,0,187,0,0,4,241.9,182.1,294,206.5,172,113.89999999999999,297.7,179.70000000000002,241.9,172,295.8,182.1,113.89999999999999,193.1,251.5,170.5
34,003,150003,1983,1059,47,481,0,353,2,11,30,1553,889,38,319,0,279,2,5,21,430.2,343,485.3,340.9,321,218.9,491.1,296.6,430.2,321,487.8,343,218.9,318.7,431.8,299.9
34,003,150004,1681,881,54,333,2,390,0,1,20,1393,774,43,243,2,319,0,1,11,362.1,240,435,305.90000000000003,249.9,164.8,440.6,266.1,362.1,249.9,437.8,240,164.8,286.2,371.7,244.2
34,003,150005,2889,835,173,646,8,1143,0,1,83,2340,740,134,495,3,912,0,1,55,493.9,265.90000000000003,730.6,513.5,346.9,174.2,740.4,447.1,493.9,346.9,735.6,265.90000000000003,174.2,480.40000000000003,578,350.2
34,003,150006,1647,807,39,512,10,231,0,13,35,1261,677,24,355,8,167,0,7,23,308.7,225.9,393.90000000000003,276.7,246.9,167,399.1,241,308.7,246.9,396.4,225.9,167,258.9,337.2,227.7
34,003,15001,928,379,37,251,0,239,0,1,21,741,340,31,167,0,188,0,1,14,253.1,137.20000000000002,324.3,172.4,196.2,132.6,322.1,156.7,253.1,196.2,323,137.20000000000002,132.6,164.6,273.8,149.6
34,003,15002,1717,735,87,456,0,394,0,4,41,1348,638,66,312,0,302,0,4,26,510.5,267.9,590.9,313.8,406.1,253.2,586.9,285.4,510.5,406.1,589.3,267.9,253.2,299.8,523.6,279.8
34,003,15003,1738,478,92,562,8,572,0,5,21,1393,408,74,409,5,473,0,4,20,384.3,160.7,609.5,324.1,301,163.1,605.4,294.5,384.3,301,607.6,160.7,163.1,309.7,474.8,235.5
34,003,15004,1365,610,64,301,2,354,1,1,32,1072,527,51,207,0,269,1,1,16,410,227,469.1,249.2,337.9,161.8,465.9,226.5,410,337.9,467.4,227,161.8,238.3,420.6,215.8
34,003,15005,1402,435,82,493,0,350,5,2,35,1110,376,66,366,0,276,5,1,20,369,169.2,485.7,258.2,284,134.3,482.4,234.5,369,284,484.1,169.2,134.3,246.6,405.2,199
34,003,15006,1697,539,123,440,3,555,1,8,28,1319,488,88,298,3,421,1,6,14,508.90000000000003,224.7,577,307,421.8,182.70000000000002,573.3,278.8,508.90000000000003,421.8,575.1,224.7,182.70000000000002,292.9,520.5,248.29999999999998
34,003,15007,1533,421,95,420,2,566,0,5,24,1226,384,78,304,0,437,0,3,20,368.8,159.7,536.5,285.4,298.3,139,532.9,259.1,368.8,298.3,535,159.7,139,272.4,434.3,210.6
34,003,15008,1262,511,53,307,0,365,0,1,25,993,454,37,203,0,284,0,0,15,409,198.6,434.4,231.1,317.8,164.7,431.8,210.1,409,317.8,432.7,198.6,164.7,220.6,397.9,201.1
34,003,15009,2054,311,323,1010,1,374,0,6,29,1566,270,249,745,0,282,0,4,16,484.90000000000003,122,685.1,364.4,335.9,104.9,680.7,331.2,484.90000000000003,335.9,682.9,122,104.9,347.79999999999995,546.6,230.5
34,003,15010,1747,1232,79,193,0,216,2,2,23,1188,785,60,148,0,177,2,2,14,350.3,354.2,519.7,276.5,321.5,274.4,516.2,251.2,350.3,321.5,517.9,354.2,274.4,264,426.90000000000003,288.8
34,003,15011,1644,1126,47,171,5,263,0,6,26,1048,669,38,117,4,204,0,3,13,337.8,378.7,458.5,244.20000000000002,313.1,288.9,455.4,221.70000000000002,337.8,313.1,457.1,378.7,288.9,233.4,391.2,283.3
