state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_lan,uss_16_dem_wor,uss_20_rep_inh,uss_20_dem_bro,gov_18_rep_sti,gov_18_dem_edm,atg_18_rep_hun,atg_18_dem_myl,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
40,061,11,318,227,0,16,55,0,0,1,19,236,180,0,12,30,0,0,1,13,108.9,22.6,130.8,22.6,96.9,30.3,119.8,24,66.7,24,69.8,23.400000000000002,26,23.7,23.2,103.1,68.2,124.9
40,061,15,834,596,0,28,166,2,0,0,42,644,481,0,17,117,2,0,0,27,273.7,61.9,303.8,59.3,245.7,84.7,283.2,73.6,171.3,82,185.5,70.8,72.5,75.5,66.5,259.8,178.7,293.4
40,061,16,905,633,0,59,145,5,0,0,63,631,483,0,26,82,3,0,0,37,232.9,63.1,295.1,66.6,217.9,66.6,285.4,69.9,162,93.2,186.5,73.9,64.6,83.1,69.1,225.1,174.20000000000002,290.5
40,061,19,1181,854,5,25,180,3,0,0,114,889,675,5,14,127,3,0,0,65,367.6,94.9,437.1,71.2,342.8,113.1,407,86.6,258.9,140.2,291.3,115,102.6,128,77.6,355.4,273.4,420.8
40,061,23,1336,1038,2,20,185,1,0,0,90,1072,866,2,12,126,1,0,0,65,395.3,118.8,466,104.9,383.9,123.9,440,123.1,292,172.6,330.7,148.6,120.5,160.8,113.8,389.6,311.9,453.1
40,061,27,2012,1456,7,90,317,13,0,1,128,1462,1141,5,47,196,7,0,1,65,555.5,105.7,585.3,117.6,498.7,130,553.6,123.3,304.7,164.9,353.6,127.3,117.6,146.1,119.5,526.6,327.5,569.4
40,061,28,364,248,0,8,85,3,0,0,20,269,201,0,6,47,3,0,0,12,121,25.2,132.5,23.7,107.2,37.1,121.8,30.2,73.2,30.8,77.1,28.2,30.9,29.2,26.8,113.8,75.2,127.1
40,061,30,1106,835,3,37,157,3,0,0,71,845,669,2,25,105,3,0,0,41,331.4,81.8,402.5,67.4,313.8,93.8,372.9,84.5,223.6,103.7,252.8,81.8,87.5,92.7,75.7,323.3,238.5,387.5
40,061,31,1277,962,0,37,185,12,2,2,77,930,742,0,22,120,4,2,2,38,343,85.6,372.7,68.3,289.9,114.3,339.3,89.3,186.7,118.5,203.70000000000002,105.5,100,111.2,78.4,315.8,194.4,356.7
40,061,32,914,704,13,18,112,3,0,0,64,666,536,9,13,68,3,0,0,37,292.6,69.8,310.1,57.8,271.3,94.5,296.2,66.9,207.1,102.3,217.2,93.7,81,98,61.7,282.8,210.8,303.6
40,061,33,273,187,21,4,37,0,0,0,24,210,151,20,3,22,0,0,0,14,93.4,21.9,98.2,17.9,86.2,30.2,93.8,20.8,66.3,32.1,68.6,29.7,25.8,31,19,89.7,67.1,96.3
40,063,11,1118,852,13,32,158,1,0,0,62,848,675,12,20,104,1,0,0,36,380.2,104.9,447,96.5,391.9,94.4,417.3,115,295.4,155.8,342.8,116.9,99,135.8,105.6,386.4,319.5,432.5
40,063,12,2675,1460,551,151,414,9,3,1,86,2317,1284,536,123,319,9,3,1,42,298.3,97.4,354,96.8,301.2,88.3,335.1,97,202.6,148.5,237,115.10000000000001,92.3,130.5,96.7,300.1,219.7,344.8
40,063,16,539,368,7,15,111,0,0,0,38,416,297,5,7,86,0,0,0,21,122.6,34.4,157.4,37,134.5,27,144.8,42.1,101.9,44.1,105.1,44.5,30.5,43.9,39.2,128.9,103.3,150.5
40,063,18,498,391,1,22,52,1,0,1,30,382,310,1,16,35,1,0,1,18,197.9,38,223.6,32.6,196.6,38.2,211,35.6,145,47.3,152.8,46,38.1,47.2,34,197.5,149.2,217
40,063,19,313,248,0,14,37,4,0,0,10,223,185,0,2,29,1,0,0,6,80.2,15.799999999999999,93.8,21.2,82.8,13,93.8,22.2,60.1,32.9,65,26.8,14.200000000000001,29.9,21.5,81.5,62.300000000000004,93.8
40,063,20,2050,1203,61,55,577,1,3,2,148,1569,1008,54,30,401,0,2,2,72,472.3,162.6,573.2,178.8,474.2,156.4,543.5,200.3,314.7,214.8,358,199.6,159.2,205.6,187.7,473.2,333.7,556.5
40,063,21,1048,656,19,42,277,2,0,0,52,804,552,18,23,185,2,0,0,24,173.8,60.6,188.3,68.2,172.1,53.4,175.7,74.1,113.4,102.2,142.1,79.5,56.5,90.3,70.2,173,127,180.7
40,063,22,826,475,17,33,198,0,0,0,103,624,390,15,18,139,0,0,0,62,195.5,73.1,216.6,52.3,184.8,73.6,195.5,56.6,119.5,81.3,133,73.6,73.1,77.2,53.4,190.5,126.4,204.8
40,063,23,261,205,2,1,37,0,0,0,16,217,176,2,1,29,0,0,0,9,112.3,30.9,126.5,19.5,118.30000000000001,21.5,114.60000000000001,21.7,65.1,30.9,69.4,25.5,25.3,27.5,20.3,114.9,67.2,120.7
40,063,30,374,303,0,6,41,0,0,0,24,297,255,0,5,24,0,0,0,13,147.6,31.3,166.79999999999998,30.2,139.3,31.3,160,35.3,101.2,45.7,118.8,33.4,31.3,39.4,32.2,142.6,110.9,163.20000000000002
40,063,31,627,476,0,35,75,2,0,1,38,466,382,0,14,49,2,0,0,19,207,37.4,243.20000000000002,42,209.4,36.2,237.9,38.4,158.8,59.2,167.9,52.6,36.9,54.9,39.8,207.8,163.3,241
40,063,32,561,434,1,16,70,0,0,3,37,430,347,1,7,45,0,0,1,29,154.7,65.8,181.4,56.3,148.9,63.199999999999996,179.6,62.4,106.2,80.7,123.7,68.7,64.6,74.4,59.4,152,115.6,180.2
40,063,33,581,473,1,13,62,0,0,0,32,452,379,0,10,40,0,0,0,23,224.70000000000002,36.2,247,30.6,210.7,31.400000000000002,240.3,29.9,167.5,40.8,173.6,38.4,34.6,39.1,30.5,217.3,171.6,243.9
40,063,34,405,305,2,12,45,0,0,0,41,297,238,2,5,32,0,0,0,20,135.8,24.1,151.6,19.9,131.2,26.6,143.2,23.5,94.7,49.8,107.9,36.4,25.1,42.3,22.2,133.6,101,147.1
40,063,35,2127,1502,64,83,335,7,0,0,136,1554,1178,48,42,207,6,0,0,73,480.5,152,500.3,137.5,474.9,134.2,466.2,153.9,276,203.5,341.2,158.3,141.9,177.3,145.7,479.5,309.7,484.2
40,065,1,4099,3265,243,305,48,110,8,4,116,2991,2456,171,181,36,83,7,3,54,1121.7,221.9,1260.5,342,1159.9,180,1275.6,300.8,818.4,358,945.9,234.4,200.2,295.5,320.8,1140.9,881.7,1269.1
40,065,2,1093,959,27,67,6,4,0,0,30,931,852,22,39,3,4,0,0,11,340.5,63.7,376.6,69.2,364.8,45.6,384.5,61.699999999999996,272.8,111.4,321.7,62.5,54.3,86.9,65.3,352.5,297,380
40,065,3,2084,901,215,826,39,25,7,4,67,1475,729,150,502,33,20,4,4,33,190.1,115.9,194.4,118.3,193,93.9,198.9,97.9,121,117.4,133.7,108.1,104.1,112.9,107.4,191.6,126.10000000000001,196.7
40,065,4,1647,1024,83,430,31,19,3,9,48,1208,825,61,254,22,12,2,3,29,386.1,92.10000000000001,402.9,95.4,394.5,80.3,404.8,83.6,277.2,138.3,334.6,86.4,86.4,112.4,89.6,388.5,305.4,403.3
40,065,6,1593,1231,64,221,22,11,6,3,35,1253,1011,54,139,15,11,2,1,20,400.7,95.6,417.6,98.9,408.8,83.60000000000001,420.5,86.7,287.9,143.7,346.8,89.2,89.3,116.2,92.5,404.4,316.9,419.4
40,065,7,2254,1329,214,572,29,33,7,5,65,1670,1071,166,339,28,28,3,5,30,406.7,159.8,415.3,168,414.9,138.2,412.4,153.1,278.6,191.5,327.5,154.4,147.5,171.8,160.4,410.3,302.7,413.7
40,065,9,1980,1132,179,550,26,22,6,0,65,1439,931,116,332,16,15,4,0,25,299.9,127.3,302.4,130.7,302.9,103.3,302.2,116.2,212.2,127.7,240.5,109.60000000000001,115.6,118,123.5,301.6,226.6,302.2
40,065,10,2009,807,321,774,36,10,8,7,46,1469,651,245,500,27,6,8,3,29,192,115.8,195,118,193.6,93.7,196,101.8,127.9,98.3,140.4,90.5,104.3,92.9,110.3,192.3,133.5,195.8
40,065,13,1597,496,314,717,24,7,4,3,32,1120,385,222,473,16,6,2,2,14,144.5,87.5,147.8,89.5,146.7,71.6,150.2,74.7,91.2,89.2,102.5,81.8,78.7,86.4,82.2,145.4,94.9,149.1
40,065,14,2369,1652,207,314,32,41,3,3,117,1755,1289,152,201,20,37,3,1,52,498.2,167.6,500.9,173.1,504.3,135.5,500.5,155.8,364.3,189.6,418.5,151.1,151.1,169.5,163.7,501.2,391.1,500.7
40,065,16,1177,937,3,159,25,6,0,0,47,859,732,1,83,17,5,0,0,21,362,51.2,401.1,51.2,362,40.1,403.59999999999997,46.7,281.3,84.2,305.9,54.3,43.4,71.1,48,362,292.7,402.3
40,065,17,532,460,7,50,8,0,0,0,7,379,338,3,28,6,0,0,0,4,227.3,27,233.3,22.7,231.3,20.8,227.4,20.5,150.5,51.5,168,36.2,22.9,42.2,21.3,228.4,160.1,230.29999999999998
40,065,18,612,471,7,95,8,2,0,0,29,446,362,3,59,8,1,0,0,13,171.9,19.3,164.8,17.8,160.3,18.3,164.6,15.200000000000001,104.1,37,115.4,20.400000000000002,18.6,29.3,16.900000000000002,167.2,108.6,164.8
40,065,19,283,238,1,33,7,0,0,0,4,226,199,1,20,3,0,0,0,3,113,15.4,133.6,13.5,116.5,13.5,128.4,14.4,87.7,32,100.4,22,13.8,25.1,13.5,114.2,94.7,130
40,065,20,1365,1206,13,94,19,5,0,0,28,1054,954,11,55,13,5,0,0,16,586.1,46.7,665.9,57,575.9,50.4,647.8,57.1,448.6,104.2,496,65.6,48.7,86.3,57.2,580.9,471.7,656.2
40,065,21,122,107,0,12,2,0,0,0,1,96,87,0,7,1,0,0,0,1,50.900000000000006,9.6,44.3,7.9,52,7.9,44.6,5.9,35.5,13,38.3,10.3,8.200000000000001,10.7,7,51.7,37.2,44.5
40,065,23,906,718,16,117,25,6,0,0,24,671,551,11,77,17,6,0,0,9,321,31.7,359.5,45.5,322.3,23.7,366.6,30.8,240.7,67.4,265,40.300000000000004,27.1,54,36.9,321.8,253.3,363.4
40,065,24,724,470,4,202,20,2,0,0,26,497,345,1,115,17,2,0,0,17,160,27.4,180.3,27.7,156.8,22.4,177.4,27.6,106.8,40.9,121.60000000000001,32.4,24,36.6,27.7,157.6,111.3,178.9
40,067,1,1259,1057,10,100,54,1,0,0,37,953,831,7,56,32,1,0,0,26,350.7,67.2,350.7,70,323,71.6,335.6,67.9,188.4,73.5,200.4,68.9,69.1,70.9,69,336.5,194.2,342.7
40,067,2,501,432,1,22,32,1,0,0,13,390,349,1,11,19,1,0,0,9,200.9,25.6,201.20000000000002,25.6,182.2,25.7,203.4,21.1,120.7,42.9,132.8,33.9,25.6,38.4,22.9,190.9,125.8,201.5
40,067,3,240,199,0,24,4,0,0,0,13,197,169,0,15,4,0,0,0,9,107.10000000000001,13.6,121.6,11.700000000000001,102.10000000000001,16.3,118,18.8,78.8,21.4,87.4,16.3,15.700000000000001,18.1,15.600000000000001,104.5,83.4,120.3
40,067,4,276,222,2,33,10,2,0,1,6,208,177,1,15,7,1,0,1,6,83.2,17,87.8,20.5,74.1,20.5,83.5,19.3,63.6,19.3,69.3,16.2,18.1,17.1,20.1,78.5,65.3,85
40,067,5,368,284,18,32,22,0,0,0,12,285,223,18,24,14,0,0,0,6,62,20.4,78.9,7.8,56.6,26.400000000000002,73.4,7.8,29.6,11.8,30.6,13.1,22.8,12.4,7.8,58.6,30.2,76.7
40,067,6,1130,900,6,147,34,1,0,2,40,840,698,6,88,26,1,0,2,19,297.8,71,304.6,67.9,260.1,85,291.3,69.9,158.7,76.8,173.8,60,77.8,68.3,68.4,276.3,165.3,297.4
40,067,7,516,409,0,83,17,1,0,0,6,386,323,0,48,10,1,0,0,4,119.9,51.2,143.2,41.7,98.3,56.3,136.7,38.1,70,49.8,71.9,47.6,53.8,48.4,39.7,109.7,71.3,139.4
40,067,8,84,73,0,6,3,0,0,0,2,73,63,0,5,3,0,0,0,2,43.8,5,49,3.1,40,7,46.9,3.1,26.1,5,29.2,3.1,6,4,3.1,42,27.7,48
40,067,9,1978,1548,4,101,189,15,0,0,121,1482,1220,3,63,110,13,0,0,73,608,88.6,642.4,68.7,542.3,118.6,611.8,78.4,337.2,117.3,355.8,102.3,102.7,110.5,71.9,578.9,343.5,629
40,067,10,120,92,0,4,11,1,0,0,12,93,77,0,2,7,1,0,0,6,33.3,7.4,45.3,1.9,31.799999999999997,7.4,42.4,6.1000000000000005,26.3,7.4,27.5,7.4,7.4,7.4,3.7,32.4,26.9,43.4
40,069,2,1094,776,50,35,128,9,0,0,96,866,651,43,23,88,9,0,0,52,274.5,105.8,266.3,100.8,236.70000000000002,119.39999999999999,251.4,103.2,153.5,100.7,175.1,86.8,112.4,93.8,101.9,255.8,164.2,258.7
40,069,3,868,597,14,40,119,7,0,0,91,627,472,9,25,75,3,0,0,43,133.9,40.5,140,48.300000000000004,110.8,58.6,128.5,57.2,87.7,54,92.3,50.1,49.6,51.3,52,122.8,90.2,133.6
40,069,4,2603,1832,104,106,336,6,1,1,217,1954,1478,84,52,212,6,1,1,120,742.4,207.4,815.3,224.2,668.2,239.4,798.7,221.7,493.4,296.8,549.6,247,223.1,271,223.1,703.8,520.3,807.1
40,069,5,1220,944,1,56,122,1,0,0,96,897,734,0,26,82,0,0,0,55,368.5,70.7,408.8,60.3,315.5,99.8,392,59.2,221.9,65.8,233.2,59.2,85.4,62.3,59.7,342.7,227.2,400.5
40,069,6,852,614,1,37,144,0,0,0,56,637,489,0,19,92,0,0,0,37,250.5,66.1,284.2,46.3,197.6,90.1,272.2,48.800000000000004,142.3,84.9,156.5,73,76.8,77.9,48.1,223.5,147.7,279
40,069,8,643,435,9,19,129,0,0,0,51,471,346,4,12,84,0,0,0,25,188.4,38.2,231.70000000000002,25.5,154.6,55.9,219.4,27.1,131.2,41.4,139.9,36.6,47,38.2,25.7,171.8,136.1,224.29999999999998
40,069,9,446,263,0,7,152,1,0,0,23,365,227,0,4,117,1,0,0,16,110.2,33.3,109.5,33.3,85.7,42.7,105.1,28.4,72.6,39.7,75.4,35,37.9,37.300000000000004,30.400000000000002,98.5,73.4,106.9
40,069,10,272,181,0,28,57,0,0,0,6,208,138,0,17,48,0,0,0,5,91.89999999999999,13,105.6,9.9,84.4,15.1,101,11,65.9,14.1,69.5,11.3,14.200000000000001,12.6,10.6,88.2,67.6,103.2
40,069,11,572,422,1,37,69,3,0,0,40,412,333,1,14,42,2,0,0,20,172.1,28.2,179.2,24.7,131.8,52.8,179.3,19.7,90.3,41.2,100.7,33.1,40.5,36.3,21,151.9,94.5,179.5
40,069,12,951,709,6,21,188,0,0,0,27,723,581,6,9,114,0,0,0,13,323.7,72.6,392.9,51.8,262,91.2,373.4,62.1,221.7,89.6,238.2,76.7,81.4,82.8,57.3,292.4,228.9,383.2
40,069,13,1228,930,23,23,160,0,0,4,88,949,757,19,12,102,0,0,3,56,351.4,97.5,411.2,96,317,120.1,402.7,95.3,248.1,104.8,268.1,94.2,106.6,99.1,95.6,333.3,258.3,407.7
40,069,14,208,151,0,14,32,0,0,0,11,162,125,0,7,21,0,0,0,9,82.7,11.2,95.1,15.1,75.3,15.1,95.1,15.1,48.300000000000004,27.2,60.1,16.7,13,22.1,15.1,78.9,54,95.1
40,071,1,1116,893,19,57,94,2,0,0,51,843,691,19,40,64,2,0,0,27,320.3,74.6,330.2,64.8,314.3,65.6,301.2,78.6,204.7,90.1,230.1,72.4,69.9,80,71.7,317.8,217.5,315.6
40,071,2,1045,811,12,21,123,0,0,2,76,779,645,11,11,71,0,0,2,39,296.3,69.5,306.2,60.1,289.9,60.5,278.1,73.8,189.5,82,212,67.2,64.1,73.1,66.2,294,201.1,292.1
40,071,101,2140,1559,34,143,345,7,0,0,52,1607,1248,32,83,210,7,0,0,27,471,159.9,470.2,166.4,449.7,146.6,439.9,177.3,269.3,190.4,313.1,167.8,153,177.9,172.2,458.8,292.5,454.4
40,071,103,1501,1127,16,155,152,7,0,10,34,1079,875,8,88,75,6,0,4,23,436.7,93.6,500,106.1,430.7,87,468.9,116.10000000000001,285.8,157.7,335,115.7,90.1,135.4,111,432,311.2,483.2
40,071,202,2113,1738,3,163,124,6,0,0,79,1572,1347,2,93,85,5,0,0,40,545.6,140.2,525.2,157.2,533.5,129.8,491.4,158.3,312.9,179.2,375.2,140.4,133.7,159.3,157.6,540.5,342.8,505.2
40,071,205,2777,2117,15,311,142,10,1,1,180,1991,1603,11,181,86,9,1,1,99,533.3,152.6,531.5,138.9,531.1,142,503.6,152.4,325.1,177.5,357.6,171.9,146.2,172.6,143.3,533,342.5,515.7
40,071,206,2606,2251,10,107,137,5,0,0,96,1983,1786,3,54,82,5,0,0,53,848.6,152.6,890.6,160.5,853.7,123.4,858.8,164.4,535.5,236.5,629,176.2,136.9,205.6,162.2,852.5,582.3,874.2
40,071,400,284,258,0,5,17,0,0,0,4,226,211,0,3,8,0,0,0,4,126,21.4,153.4,10.8,131.6,15.2,149.3,16.1,84,22.6,94.4,12.5,17.5,17.7,13.4,128.8,89.2,151.6
40,071,401,110,106,0,0,4,0,0,0,0,88,84,0,0,4,0,0,0,0,51.1,8.9,52.2,13,55.8,7.1,45.8,16,44.699999999999996,13,46.7,13,7.7,13,14,53.199999999999996,45.3,48.9
40,071,403,1174,919,4,32,165,5,0,0,49,884,742,3,14,101,4,0,0,20,424.8,88.6,497.7,72.8,420.6,78.2,467.8,86.2,314.5,98.5,335.9,88.8,83.7,93.4,79,422.8,323.3,482.9
40,071,404,262,235,0,6,12,3,0,1,5,203,187,0,3,9,3,0,0,1,134.8,12.9,130.1,27.5,133.8,16.8,123.1,29.1,98.3,29.5,110.2,23.9,15.8,25.8,29,134.8,102.5,126.2
40,071,405,273,222,1,21,10,0,0,3,16,212,179,1,14,6,0,0,3,9,83,18,84.7,19.2,83.1,15.3,81.2,19.3,51.1,25.4,60.6,19.6,16.1,21.6,19.3,83.2,55.7,82.60000000000001
40,071,406,534,476,3,18,18,4,0,0,15,425,390,2,9,11,4,0,0,9,186.9,34,178,37.1,182.3,27.5,170,38.6,110.5,55.6,134.5,38.6,31.5,45.3,37.1,185.3,124.3,172.6
40,071,408,306,274,1,3,15,0,0,0,13,249,227,0,3,13,0,0,0,6,135.5,37.9,147,42.6,141.6,30.3,143.8,42.7,96.8,48.5,109.7,37.8,34.1,43.1,42.7,138.5,103.3,145.4
40,071,409,154,131,0,4,9,4,0,0,6,109,98,0,2,4,2,0,0,3,66.6,7.2,75.6,8.9,71.8,7.8,72,10.6,44.8,10.9,48.1,7.8,7.3,9,9.1,68.1,46.9,73.8
40,071,411,351,292,0,8,28,0,0,0,23,260,222,0,5,18,0,0,0,15,137.9,27.8,148.1,22.2,137.4,24.2,135.8,29.8,89.1,34.7,88,40.9,26,38.3,26,137.9,88.6,141.8
40,071,412,632,511,0,15,83,1,0,0,22,510,427,0,8,58,1,0,0,16,199.3,60.9,224.9,63,183.9,60.1,209.9,74.9,133.9,74.9,146.2,71.9,60.7,73.6,68.7,192.1,140.2,217.3
40,071,413,1418,1272,12,27,55,11,0,0,41,1137,1040,10,16,35,9,0,0,27,618.7,173.1,670.5,194.4,646.6,138.7,656.8,195,441.5,221.5,501.1,172.5,155.6,196.7,194.8,632.5,471.5,663.5
40,071,415,346,283,10,3,28,0,0,0,22,251,225,3,2,11,0,0,0,10,96.5,29.2,104.5,30.8,99.3,22.9,99.1,31.9,62.7,31.8,72.1,25.400000000000002,25.8,28.3,31.1,98,67.2,101.8
40,071,417,292,262,0,7,18,1,0,0,4,219,205,0,5,6,1,0,0,2,75.9,20.8,82.6,22,74.5,19.900000000000002,75.8,22.900000000000002,46.7,28.1,54.9,22.2,20.2,24.3,22.7,75.3,50.9,79.9
40,071,419,1691,1023,9,61,552,1,0,0,45,1233,831,8,23,342,1,0,0,28,343.4,152.9,397.5,188.8,346.3,137.1,382.5,182,234.3,167.1,258.7,152.4,144.2,158.4,185.4,344.8,246.6,388.90000000000003
40,071,420,681,551,0,32,61,0,0,0,37,509,428,0,24,36,0,0,0,21,224,46.5,271.1,43.8,213.3,41.6,256.6,42.8,149,59.9,168.4,57.4,43.3,58.3,43.2,221,156.2,261.5
40,071,503,3255,2557,82,140,302,15,1,0,158,2474,2043,59,90,191,13,1,0,77,728,277.3,742.2,322.3,727.1,238.6,704.9,323.1,424.6,324,490.5,285,257.5,305.4,322.8,727.3,457.8,722.6
40,071,507,2811,1961,99,323,271,7,1,1,148,1968,1475,71,185,171,7,1,0,58,414,174.6,444,184.1,424.9,137.3,418,182.7,241,192,291.2,172.9,156,182.7,183.4,419.8,266.4,431.1
40,071,516,1327,868,62,177,143,1,0,0,76,944,663,49,88,99,1,0,0,44,145.5,85.5,144,77.4,132.4,76.5,134.9,76.7,86.8,75.8,95.5,72.6,80.9,74.4,77,139,91.6,139.3
40,071,517,2473,1665,193,221,232,8,0,0,154,1791,1258,153,121,170,6,0,0,83,378,242.1,430.6,266.6,410.8,195,418.9,256.1,222.7,282.7,297.1,234.4,219.1,259.2,261.9,394.7,259.8,424
40,071,523,1853,1133,81,331,216,4,2,0,86,1289,854,65,186,134,4,2,0,44,198.1,116.4,196.9,106.1,180.5,104.1,183.9,104.6,118.6,103,131.1,98.6,110,101.1,105.6,189.1,125,190.7
40,071,527,2600,2026,51,140,244,27,2,0,110,1908,1577,37,76,139,23,1,0,55,657.8,231.1,671.9,256,687,170.9,638.2,261.9,392.1,252.6,475.7,186.6,200.7,219.4,259,672.1,434,655.1
40,071,530,2784,2024,86,188,302,26,0,0,158,2006,1559,56,104,184,26,0,0,77,562,200.8,593.2,243.7,567.1,179,577,240.8,347.9,256,418,202.8,189.9,229.4,241.70000000000002,564.4,383.09999999999997,585.2
40,071,532,1473,1315,5,38,64,6,0,0,45,1190,1083,3,29,44,4,0,0,27,615,187,628.9,202.8,640.8,139,608.9,210.1,424,241.1,502,180,163,210.6,206.8,627.8,463,619.1
40,071,533,1988,1626,26,123,109,29,0,1,74,1518,1298,21,68,68,23,0,1,39,604.3,186,637.5,239.2,617.1,159,603.3,240.1,383.4,238.1,452.1,203,172.4,220.8,239.6,610.4,418.1,620.1
40,071,534,2400,2028,37,72,132,30,0,1,100,1906,1686,28,36,78,27,0,0,51,798.9,242.1,829.2,258.2,834.9,199.8,795.9,261.8,566.1,301.1,670.2,217.1,221.4,259.09999999999997,260.1,816.8000000000001,618.1,812.5
40,071,535,1792,1599,39,40,69,13,0,0,32,1418,1308,21,18,39,10,0,0,22,712.4,217.6,743.8000000000001,239.9,767.8,153.3,719.6,241.6,532.5,275,608.2,211.6,185.5,243,240.7,739.9,569.9,731.8
40,073,101,1801,1561,9,144,47,5,0,0,35,1379,1222,9,89,34,5,0,0,20,664.1999999999999,104.9,693.9,119,689.7,71.7,676.3000000000001,116.2,489.3,147.6,548.5,113.5,88.3,129.6,118,677.3,519.4,685.4
40,073,102,366,331,2,26,4,0,0,0,3,281,258,2,16,4,0,0,0,1,165.7,17.8,179,19,175.2,11.2,170.9,25.5,129.1,29.6,140.3,18.4,14.700000000000001,24.3,22.8,171.1,134.3,175.4
40,073,103,1300,1065,4,139,55,7,0,0,30,978,829,4,81,40,5,0,0,19,522.8,56.1,548.2,63,538.7,39.5,527.7,72.2,399.2,89,433.3,70.2,47.5,79.10000000000001,67.2,531.3,416.3,537.7
40,073,104,267,212,0,39,2,0,0,0,14,192,165,0,17,2,0,0,0,8,106.4,6.800000000000001,109.1,8,106.6,5.9,104.7,10.4,82.8,12.9,87.2,12.7,6.300000000000001,12.8,8.700000000000001,106.4,85.7,106.10000000000001
40,073,105,1328,1176,4,43,57,6,0,1,41,949,861,4,24,31,4,0,0,25,480.59999999999997,95.2,630.9,122.89999999999999,512.4,57.7,595.5,131.5,422.7,169.2,484.7,122.89999999999999,77.4,145.3,127.7,495.9,452,613.5
40,073,106,230,205,11,4,6,0,0,0,4,192,178,9,1,2,0,0,0,2,99.1,8.1,113.2,13.2,101.5,6.9,112.1,15.3,77.4,9.9,81.7,9.7,7.4,9.8,14.4,99.8,79.4,112.5
40,073,201,3360,2276,30,920,75,3,0,0,56,2420,1791,21,527,45,3,0,0,33,904.1,159.2,916.5,158.4,933.6,98.9,871.4,165.4,621.6,165.4,683,116.3,127.7,138.4,163.2,920.8,654.4,895.5
40,073,202,217,195,1,15,2,0,0,0,4,169,155,1,8,1,0,0,0,4,94.9,16.6,90.30000000000001,15.1,99.6,6.6000000000000005,90.30000000000001,11.6,65.8,11.6,68.7,11.1,11.9,11.4,13.9,96.10000000000001,67.60000000000001,90.30000000000001
40,073,203,53,43,7,1,0,0,0,0,2,45,35,7,1,0,0,0,0,2,24.900000000000002,4.3,24.200000000000003,3.9,26.2,1.9000000000000001,24.200000000000003,3.2,17.6,3,18.2,3,3.2,3,3.8000000000000003,25.200000000000003,18.2,24.200000000000003
40,073,204,883,654,10,196,18,0,0,0,5,619,487,7,110,11,0,0,0,4,236.9,33.2,254,25.2,226.4,26.8,241.4,33.8,162.3,34.5,164,40.2,28.8,36.4,27.900000000000002,234.1,163.9,247.6
40,073,205,303,253,12,21,13,0,0,0,4,221,192,8,10,7,0,0,0,4,81.7,14.3,84.3,14.3,86,8.9,79.5,14.8,57,14.8,62.9,10,11.1,11.700000000000001,14.8,84.2,60.9,82.8
40,073,301,2780,2127,57,383,118,16,0,4,75,2007,1612,46,223,72,12,0,2,40,856.5,162.7,899.7,174.9,898,108,892.4,174.9,624,201.5,682.6,166.4,136,183.5,174.9,879.3,652.2,895.1
40,073,302,1186,1076,8,52,25,0,0,0,25,886,824,3,28,16,0,0,0,15,553.7,68,583.3,75.5,556,56.9,566.7,78.8,418.3,118.3,473,76.4,61.9,96.8,76.9,555.1,444.1,575
40,073,303,241,207,0,14,6,1,0,0,13,179,159,0,7,5,1,0,0,7,87.5,12.200000000000001,98.6,11.3,88.7,7.8,102.9,7.3,69.3,14.700000000000001,76.4,11.2,9.4,12.700000000000001,9.5,87.9,73.4,100.39999999999999
40,073,304,306,277,2,15,3,0,0,0,9,222,205,2,8,2,0,0,0,5,115.7,12.6,127.39999999999999,12.5,117.7,7.3,127.2,11.700000000000001,90.8,16.5,98.3,13.5,9.8,15,12.3,116.2,95.3,127.1
40,073,305,413,372,0,10,14,0,0,0,17,300,280,0,5,8,0,0,0,7,157.8,16.5,163.79999999999998,18.9,161.6,8.6,152.20000000000002,24.7,117.4,22.5,124.5,20.8,12.9,21.1,21.8,159.1,120.9,157.7
40,075,1,2135,1611,75,253,84,25,0,3,84,1562,1250,46,137,67,17,0,2,43,589,155.6,590.8,126.6,639.3,112.8,571.1,141,370.1,179.5,446.6,124.9,134.3,152.6,132,612.7,408.9,583.5
40,075,2,411,362,2,17,19,1,0,0,10,355,321,2,13,9,1,0,0,9,160.1,20.8,176.3,28.7,165.9,18.1,172.4,31.3,116.7,38,136.4,30.2,19.1,33.1,29.2,162,125.4,174.4
40,075,3,131,96,0,26,8,0,0,0,1,87,69,0,10,8,0,0,0,0,47.4,9.4,52.7,14.6,51.4,7.300000000000001,52.3,13.8,31.3,16.1,38.2,11.5,8.5,13.5,14.2,49.1,34.8,52.4
40,075,4,1309,1014,115,92,46,1,0,2,39,1043,831,93,61,35,1,0,1,21,324.1,106.3,334.9,102,352.9,95.8,328.1,107.9,230.4,135.7,268.4,104.5,101.9,119.2,104.5,336.5,248.2,332
