state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_blu,uss_16_rep_car,uss_18_dem_mur,uss_18_rep_cor,gov_18_dem_lam,gov_18_rep_ste,atg_18_dem_ton,atg_18_rep_hat,sos_18_dem_mer,sos_18_rep_cha,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
09,001,01-105,7701,4718,774,1818,12,251,0,20,108,6191,4022,595,1295,10,202,0,12,55,2321.3,1157.6,2745.5,1206.9,2349,1023.3,2182,946.1,1959.7,1155.8,1979,1102.8,2018.1,1048.5,2334.9,2033.9,2745.5,1090.1,1062.9,1206.9
09,001,01-106,6902,2571,1354,2215,8,612,8,26,108,5559,2299,1040,1643,4,479,5,16,73,1950.8,685.3,2418.6,792.6,1945.9,569.1,1746.8,495.6,1617.2,618.5,1645.5,576.9,1657.3,557.3,1948.6,1666.7,2418.6,627.4,562.2,792.6
09,001,01-107,6699,4068,709,1485,4,323,1,14,95,5255,3359,533,1073,2,239,1,9,39,2028.7,949.7,2303,1037.3,2127.3,767.3,1848.6,718.1,1666.2,880.5,1680.1,838.2,1697.7,818.5,2077.2,1723.7,2303,858.8,813.6,1037.3
09,001,01-108,2602,1849,178,386,8,123,0,7,51,1988,1462,132,278,7,86,0,4,19,750.1,371.5,881.6,389.8,764.6,323.4,702.6,299.8,631,366.6,636.9,349.7,648.6,333.3,757.5,654.2,881.6,347.5,337.4,389.8
09,001,01-109,7182,2599,1441,2521,13,449,3,25,131,5456,2225,1039,1751,7,353,3,16,62,1749.5,665.2,2023.9,781.8,1816.2,492.09999999999997,1462,459,1347.9,586.4,1383,513.2,1373.2,509.5,1783,1391.1,2023.9,578.3,516.4,781.8
09,001,01-110,12989,3077,3485,5787,11,418,1,39,171,10055,2757,2602,4217,9,343,1,24,102,3113.9,583.6,3341.6,751.4,2966.5,480.4,2439.2,396.9,2338.1,532,2322.6,476.2,2352.7999999999997,457.5,3039.7,2362.9,3341.6,531.9,465.5,751.4
09,001,01-111,3397,364,1130,1808,8,36,0,7,44,2335,284,780,1222,2,29,0,1,17,714.7,222.8,812.3,254.9,697.6,195.4,579.1,164.6,531.1,214,539.4,193.5,539.5,193,706,547.2,812.3,209,191,254.9
09,001,01-112,4073,3813,37,130,0,51,4,7,31,3025,2866,26,82,0,35,4,5,7,1448.8,658.4,1849.6,653.6,1382.7,771.7,1314.5,637.2,1113.5,833.3,1157.7,770.8,1154,753.9,1416.2,1185,1849.6,714.8,749.1,653.6
09,001,01-113,3922,2609,372,703,6,167,4,4,57,2978,2077,268,470,6,130,2,4,21,1263.1,699.5,1572.9,706.4,1280.7,690.8,1165,611.5,1012.4,763.3,1040.5,714.8,1046.9,697,1271.8,1066.2,1572.9,695,696.7,706.4
09,001,01-114,9169,6460,682,1348,11,496,4,28,140,7129,5251,491,910,9,375,4,14,75,2758.7,1823,3410.7,1899.5,2960.5,1573,2616,1475.7,2318.3,1767.6,2371.3,1678,2400.6,1633.2,2858.1,2426.7,3410.7,1697.7,1637.9,1899.5
09,001,01-115,4675,3376,254,682,2,267,0,15,79,3759,2815,195,491,2,210,0,10,36,1424.2,986.2,1803.3,1050.8,1544.1,830.1,1348.7,777.3,1197.1,925.4,1226,880.6,1237,858.7,1483.4,1252,1803.3,908.1,860.5,1050.8
09,001,01-116,6668,5140,377,672,4,381,0,13,81,5407,4270,287,501,3,295,0,13,38,1995.4,1378,2594.4,1447.5,2156.1,1132.3,1817.8,1043.5,1639.1,1248.8,1653.6,1171.9,1665.1,1149.4,2075.9,1693.5,2594.4,1255.3,1153.1,1447.5
09,001,01-117,4250,2963,349,620,2,242,0,18,56,3340,2397,268,442,1,193,0,11,28,1212.2,815.3,1508.6,906.2,1331.6,631.6,1138.7,612.6,1007.3000000000001,756.8,1021.5,716.6,1038.3,683.3,1272.1,1051.7,1508.6,723.3,692.6,906.2
09,001,01-118,5374,4111,330,595,5,229,0,21,83,4252,3343,248,419,5,182,0,18,37,1683.4,1327.8,2115.6,1432.4,1844.1,1116.6,1609.5,1080.5,1425.1,1274.3999999999999,1476.8,1200,1466.1,1190.5,1764.2,1494.6,2115.6,1222.4,1186.3,1432.4
09,001,01-119,6022,5597,42,154,5,127,4,12,81,4529,4267,33,97,4,85,1,3,39,2116.8,1356.9,2554,1317.3,2102.1,1483,1971,1186.8,1717.6,1423,1779.1,1349.9,1787.7,1317.3,2109.1,1812.8,2554,1419.3,1320.3,1317.3
09,001,01-120,3136,2903,18,83,3,68,1,5,55,2252,2108,15,55,1,51,1,2,19,1016.3000000000001,736.6,1281.8999999999999,738.9,983.9,828.9,978.3,645.5,850.9,782,893.5,721.1,895.5,700.2,1000.4,904.1,1281.8999999999999,782.5,711.6,738.9
09,001,01-121,8728,7974,62,312,13,253,3,11,100,6027,5578,45,191,6,169,3,5,30,2857.6,1984.2,3713.2,1971.7,2696,2266.4,2736.4,1782.3,2233.7,2247.2,2422.7,2044.4,2419.9,2032.2,2777.1,2452.7,3713.2,2124.9,2027.3,1971.7
09,001,01-122,9237,8408,52,382,3,258,9,11,114,6330,5854,35,228,3,174,3,8,25,2925.9,2162.8,3718.3,2167.7,2847.4,2364.7,2742.4,1874.6,2344.4,2253.9,2443.1,2134.7,2473.7,2092.5,2887.5,2501.4,3718.3,2263,2089.1,2167.7
09,001,01-123,6673,6022,60,247,3,269,0,4,68,4931,4501,50,166,1,183,0,4,26,2117.9,1530.8,2840.2,1547.4,2094.2,1636.9,2138.2,1330.8,1802.1,1661.8999999999999,1913.9,1533.9,1938.3,1494.8,2105.5,1948.1,2840.2,1582.9,1505.2,1547.4
09,001,01-124,3287,2889,76,171,4,118,0,12,17,2719,2444,50,122,3,84,0,9,7,764.5,1022,1087.1,1127,994.9,776.1,750.8,853.3,590.7,1020.5,636.4,957.4,671.3,910,879.4,661.8,1087.1,898.7,935.7,1127
09,001,01-125,7150,5807,240,620,9,381,0,3,90,5611,4735,164,390,7,267,0,3,45,1399.3,1680.3,1825.6,1814.5,1844.6,1208,1320.8,1302.6,1065.2,1548.7,1121.9,1472.1,1177.9,1392.1,1621.8,1171.2,1825.6,1443.4,1429.3,1814.5
09,001,01-126,5409,4282,205,566,14,261,0,11,70,4447,3663,158,374,9,200,0,7,36,1121.8,1342.3,1495.5,1434.2,1458.8,981,1067.7,1036.3,860.9,1236.8,917.5,1163.7,955.4,1102.1,1289.9,949.9,1495.5,1161,1135,1434.2
09,001,01-127,10377,9198,185,494,8,386,0,15,91,7970,7172,136,317,6,281,0,10,48,2005.7,3483.2,2730,3629.6,2821.5,2673.9,2037.4,2767.5,1523.6,3292.1,1617.6,3128.9,1752.5,2959.5,2413.2,1732.5,2730,3078.4,3037.4,3629.6
09,001,01-128,6339,5903,66,211,6,103,0,24,26,4835,4545,50,136,4,74,0,12,14,1229.1,2233.5,1650.1,2304.5,1718.8,1727.8,1232.5,1754.4,940.1,2039.9,976,1957.5,1067.1,1850.9,1474,1053.7,1650.1,1980.2,1901,2304.5
09,001,01-129,6997,6254,93,291,4,273,0,15,67,5639,5092,75,217,4,208,0,10,33,1515.4,2346.5,2094,2497.6,2031.5,1799.3,1496.6,1893.2,1166.4,2224.6,1233.1,2113.4,1321.6,2003.9,1773.1,1304.5,2094,2072.4,2058.7,2497.6
09,001,01-130,3581,3415,12,76,1,33,0,2,42,2749,2643,11,57,1,23,0,0,14,975.9,1065,1233.7,1076.3,1100.5,955.8,977.5,834.8,877.5,924.7,868.9,921.9,904.8,884.9,1038.3,906.4,1233.7,1010.2,891.6,1076.3
09,001,01-132,7444,3772,711,2567,9,249,0,34,102,5896,3091,566,1965,6,196,0,21,51,2599.5,1151.2,3387.8,1385.8,2474.9,1169.2,2300.8,928.1,2070.3,1195.6,2104.7,1092.8,2072.2,1090.6,2538.2,2136.9,3387.8,1160.3,1076.5,1385.8
09,001,01-133,5838,2165,1260,1767,11,511,0,27,97,4521,1885,886,1283,5,395,0,12,55,1553,585.4,1672.5,665.1,1599.8,466.2,1301.2,402.5,1212.9,498,1221.8,449.8,1216.3,445,1576.2,1238.1,1672.5,525.4,449.1,665.1
09,001,01-134,4712,2479,620,1156,4,343,2,38,70,3826,2149,487,858,4,257,2,28,41,1318.1,525.7,1434.3,586.2,1330.3,421.2,1112.9,363.1,1035.6,447.9,1052.5,403.3,1040.7,401.7,1324,1060.6,1434.3,473.7,404,586.2
09,001,01-135,5441,2835,651,1337,3,513,1,21,80,4363,2436,500,964,2,400,1,15,45,1612,661.7,1891.6,756.5,1629.2,585.4,1354.4,490.8,1254.7,600.9,1298.9,536.2,1264.3,534.4,1620.6,1293.1,1891.6,623.6,540.6,756.5
09,001,01-136,6468,3396,631,1035,16,1254,1,17,118,5231,2955,458,757,4,974,1,10,72,1784.1,774.6,2200,895.5,1756.7,731.2,1587.7,635.6,1471.1,766.9,1494.1,694.1,1469.7,709.1,1770.3,1505.8,2200,753.4,702,895.5
09,001,01-137,4859,3615,259,638,3,263,3,16,62,3705,2808,195,454,3,203,2,16,24,1315.9,824.9,1562.1,853.3,1440.8,616.5,1231.8,559.5,1091.5,707.4,1161.7,613.9,1109.5,631.8,1378.6,1148.6,1562.1,721.1,628.3,853.3
09,001,01-138,4548,3536,212,407,1,320,0,9,63,3414,2707,162,300,1,216,0,5,23,1354.9,960.7,1632.9,1041.3,1500.1,791.2,1260.9,762.7,1141.1,900.7,1203.4,796.7,1154.8,823.3,1427.5,1189.7,1632.9,875.9,820.8,1041.3
09,001,01-139,2242,1837,80,139,0,143,0,3,40,1705,1427,55,103,0,105,0,1,14,655.4,523.5,821.1999999999999,558.4,755.9,403.7,632.2,420.1,563,494.8,608.8,428.7,577.3,446.8,705.4,595.4,821.1999999999999,463.3,447.59999999999997,558.4
09,001,01-140,4788,4075,132,229,3,280,0,11,58,3616,3119,98,164,1,197,0,9,28,1606.9,1005.7,1885.1,1115.7,1619.3,1000.7,1428,852.1,1259.8,1033.1,1375.5,902.9,1294.4,949.1,1612.9,1339.1,1885.1,1003.2,934.5,1115.7
09,001,01-141,5324,3802,307,625,0,476,1,24,89,4184,3104,224,437,0,354,1,16,48,1547.1,1038.1,1929.2,1149.2,1638.9,819.7,1449.3,800.8,1317.3,958.1,1422.2,837.9,1346.1000000000001,870.9,1593.6,1384,1929.2,929.3,866.8,1149.2
09,001,01-142,4707,4018,104,296,3,234,1,8,43,3493,3015,76,202,2,174,0,5,19,1420.2,1236.9,1807,1338,1537.1,1092.8,1320.5,993.4,1147.8,1184.2,1293.8,952.6,1168.2,1085.8,1478.9,1232.1,1807,1164.2,1053.9,1338
09,001,01-143,11967,5995,1297,1937,15,2459,2,47,215,10342,5532,1056,1525,6,2031,2,36,154,3123.2,1078.4,3701.6,1280.2,3061,1057.5,2675.7,866.1,2507.9,1058.8,2523.7,978.1,2503.1,971.2,3091.5,2552.1,3701.6,1067.8,968.7,1280.2
09,001,01-144,1849,1532,53,100,0,138,0,7,19,1424,1204,39,67,0,105,0,5,4,630.4,399.2,763.6,459.3,643.9,370.9,574.3,371.7,513.3000000000001,434.8,560.8,378.2,513.3000000000001,414.8,637.1,540.6,763.6,385,400,459.3
09,001,01-145,4304,3730,111,174,3,203,0,2,81,3167,2776,85,115,2,159,0,2,28,1472,895.1,1720,944.3,1508.5,873.7,1342.5,740.1,1179.5,910.7,1304.9,771.2,1214.6,835.1,1490.1,1260.2,1720,884.5,814.5,944.3
09,001,01-146,3709,3124,150,156,5,217,0,5,52,2775,2378,116,109,2,157,0,4,9,1346.1,764.9,1601.5,810.2,1363.9,776.1,1246,678.8,1084.9,836.2,1195.9,720,1119.9,771.6,1355,1161.6,1601.5,770.7,751.6,810.2
09,001,01-147,1717,1474,59,95,2,68,0,2,17,1290,1107,51,69,1,55,0,0,7,614.8,368.90000000000003,730.4,410,612.1,384.1,556.9,335.1,486.5,407.1,530.5,359.9,500.3,377,613.8,518.5,730.4,376.5,369.8,410
09,001,01-148,6574,4159,584,1215,3,485,3,37,88,5198,3427,434,887,1,377,3,21,48,1825.6,1015.2,2211.4,1051.7,1697.8,786.3,1683,699,1533.5,865,1645.1,752.1,1555.7,776.9,1761.1,1604.4,2211.4,901.2,772.9,1051.7
09,001,01-149,6676,1731,1942,2608,5,278,3,22,87,5177,1519,1485,1884,3,222,2,14,48,1555.3,386.8,1847.9,527.7,1396.1,360.1,1334.2,303.3,1277.2,388.2,1243.7,356.6,1234.1,355.6,1475.8,1272.2,1847.9,373.7,350.7,527.7
09,001,01-150,7071,1514,2188,2887,2,325,3,29,123,5627,1330,1715,2232,2,260,3,15,70,1733.2,362.7,2057.1,488.3,986.9,344.2,1397.5,279,1339.5,356.8,1331.9,322,1327,318.1,1360,1348.9,2057.1,353.8,318.9,488.3
09,001,01-151,8343,1181,2510,4244,12,250,23,35,88,6186,1017,1769,3107,9,192,18,21,53,1826.1,295.1,1963.4,409.6,823.6,261.8,1427.1,212.9,1388.4,275.3,1373.5,246.1,1372.3,239.1,1325,1390.6,1963.4,278.6,243.3,409.6
09,001,01-152,797,382,288,114,1,6,0,0,6,649,370,198,71,1,6,0,0,3,295.5,100.8,332.1,106,290.3,100.4,251.39999999999998,81.7,236.2,98.5,233.89999999999998,92.6,233.5,93.6,293,238.8,332.1,100.6,91.6,106
09,001,01-153,5936,3235,559,1802,3,251,0,25,61,4834,2833,410,1334,3,200,0,16,38,1471.9,812.2,1695,909.6,1571.9,619.5,1332.6,531,1226.8,658.3,1249.5,582.1,1237.5,596.7,1521.7,1261.2,1695,715.9,591.9,909.6
09,001,01-154,7329,1819,1398,3660,20,338,0,37,57,5559,1539,1010,2727,6,225,0,20,32,1488.1,455.8,1588.4,501.8,1439.2,400.3,1153.2,343.7,1110.5,399.3,1068.8,362,1084.2,387.4,1463.6,1104.4,1588.4,428.4,373.1,501.8
09,001,01-156,2320,1692,194,343,5,56,0,2,28,1977,1520,152,238,4,43,0,2,18,694,568.1,868.9,549,853.4,412.7,699.1,451.2,584.2,553.8,589.6,502.40000000000003,646.9,489.4,773.9,630,868.9,490.3,499.2,549
09,001,01-157,3139,2727,148,181,2,51,0,1,29,2462,2181,104,120,2,43,0,1,11,805.5,935,1054.3,908.3,1096.4,613.3,811.4,695.4,648.6,849.8,663.7,769.2,711.9,767,951.1,709.6,1054.3,774.3000000000001,770.4,908.3
09,001,01-158,1728,1587,24,70,1,29,0,4,13,1510,1411,21,46,1,20,0,2,9,580.9,591.3,757.2,585.3,696.8,481.2,651,518.6999999999999,556.7,604.7,537.3,570.8,583.6,565.3,638.8,581.9,757.2,536.2,564.7,585.3
09,001,01-159,4250,3736,189,199,1,82,2,1,40,3620,3254,135,148,1,61,2,1,18,1176.3999999999999,1238.3,1606.8,1178.3,1477.4,691.5,1176.9,944.7,989.4,1123.7,1016.9,995.9,1069.8,1019.6,1326.9,1063.1,1606.8,964.9,1020.8,1178.3
09,001,01-160,1880,526,553,697,6,55,0,6,37,1311,443,367,427,6,47,0,6,15,458.3,137.2,524.4,167.3,471.9,89.5,353.6,87.4,338.6,104.2,334.6,96.2,338.6,92.2,465,341.2,524.4,113.5,95.3,167.3
09,001,01-161,4539,2352,861,1020,8,182,2,33,81,3400,1957,584,659,6,138,2,15,39,1114,600,1396.8,655.8,1254.8,405.3,979.8,403.3,899.8,503.8,898.8000000000001,436.8,907.6,446.3,1184.3,921.9,1396.8,503.2,447.8,655.8
09,001,01-165,5962,1422,2807,1383,24,125,6,42,153,4343,1187,2039,888,17,91,5,32,84,1926.7,396.8,2154.2,458.5,1963.1,251.4,1537.8,243.5,1466.6,328.9,1400.1,281.2,1447.8,282.5,1944.3,1462.7,2154.2,324.4,283.7,458.5
09,001,01-166,3586,3123,157,200,3,39,1,3,60,2909,2590,120,134,3,29,1,3,29,925.6,848,1228.7,837.2,1173.2,605.8,959.8,652.7,798,809.6,785.3,757.7,870.7,722.9,1049,853.3,1228.7,726.6,736.1,837.2
09,001,01-167,6990,4208,976,1373,7,264,1,18,143,5378,3497,699,886,5,195,1,15,80,1666,1143.2,2154.8,1202.5,1989.9,745.1,1574.4,738,1376.5,931.2,1370.1,851.2,1452.2,810,1827.8,1443.4,2154.8,944.6999999999999,832.3,1202.5
09,001,01-168,4035,3190,287,424,1,66,3,14,50,3233,2665,201,271,1,52,3,10,30,959.9,1015.1,1298.4,1010.3,1254.5,710.5,990.5,750.2,823.6,922,829.2,827.5,895,820,1107.2,884.4,1298.4,862.2,829.6,1010.3
09,001,01-169,3208,2596,179,307,3,62,5,2,54,2516,2126,120,198,2,48,1,1,20,914.2,661.3,1081.9,645.6,1135.7,455.5,841,497.7,729.2,601.8,733.8,547.1,779.2,536.2,1025.2,770.8,1081.9,558.1,545.3,645.6
09,001,01-170,5421,4477,283,462,9,105,5,8,72,4077,3495,177,284,7,80,3,3,28,1428.4,1401.3,1892.3,1368.3,1807.8,935.7,1469.7,1027.7,1207.2,1278.8,1217,1141.9,1311.5,1146.4,1618.1,1301.2,1892.3,1168.6,1148.7,1368.3
09,001,01-171,4326,3404,305,455,5,83,0,6,68,3356,2759,204,295,2,54,0,4,38,1079.4,998.8,1345,948.8,1383.1,682.3,1055.4,711.4,883.7,870.6,904,816.1,977.1,765.7,1230.8,954.9,1345,840.8,790.9,948.8
09,001,01-172,5547,4822,103,252,7,294,1,4,64,3932,3486,66,154,3,193,1,4,25,1393.9,1550.2,1807.3,1550.6,1656,1350.7,1313.7,1292.2,1060,1532,1129.8,1455.2,1155,1416.3,1524.9,1164.9,1807.3,1450.2,1423.5,1550.6
09,001,01-173,4970,4509,75,190,6,145,0,8,37,3657,3371,49,121,3,94,0,5,14,1261,1296.8999999999999,1617.7,1264.4,1479.7,1109.6,1192.7,1050.9,968.1,1265.2,1024.3,1200.5,1045.9,1160.1,1370.2,1057.7,1617.7,1203.5,1168.8,1264.4
09,001,01-174,5057,4480,85,207,0,242,0,6,37,3748,3379,61,129,0,151,0,4,24,1360.3,1474.3,1683.8,1461.7,1597.4,1257.4,1277.6,1185.3,1038.7,1420.7,1084.9,1351.3,1136.4,1290.7,1479.4,1134.5,1683.8,1365.9,1311.7,1461.7
09,001,01-175,4561,3953,91,296,0,168,0,15,38,3448,3073,62,172,0,116,0,12,13,1186,1274.7,1573.2,1049.7,1416.5,1060.2,1182,1011.6,977.6,1222.3,1034.4,1137.1,1054.8,1105.8,1301.6,1061.8,1573.2,1167.9,1118.7,1049.7
09,001,01-176,388,322,13,32,0,18,0,0,3,286,240,6,24,0,15,0,0,1,101.4,112.89999999999999,131.6,112.89999999999999,120.4,98.2,95.5,93.89999999999999,77.2,111.39999999999999,82.2,106,84,103,110.9,84.6,131.6,105.5,103.6,112.89999999999999
09,001,01-177,4756,4172,135,204,0,189,0,6,50,3635,3244,101,136,0,122,0,4,28,1233.5,1280.9,1621.8,1085,1468.4,1063.3,1215.8,1017.1,1007.8,1230.9,1063.2,1146,1086.2,1112.4,1351,1092.5,1621.8,1173.2,1126.1,1085
09,001,01-178,4377,3906,71,257,0,101,0,3,39,3338,3023,51,170,0,72,0,3,19,1210.1,1310.9,1500.3,1294.5,1420.7,1117.7,1138.1,1053.6,926,1263.1,967.3,1200.6,1011.8,1147.4,1315.5,1010.8,1500.3,1214.4,1166,1294.5
09,001,01-179,335,310,4,19,0,2,0,0,0,265,249,3,11,0,2,0,0,0,91.2,97.9,120.80000000000001,80.7,108.89999999999999,81.4,90.8,77.89999999999999,75.1,93.89999999999999,79.5,87.5,81,85,100.1,81.7,120.80000000000001,89.6,86.2,80.7
09,001,01-180,4646,3327,388,475,6,351,0,20,79,3447,2555,274,303,5,252,0,16,42,1110.3,976.7,1397.6,965.8,1299.8,810,1035.1,781,865.8,949.8000000000001,900.9,894.9,925.4,858.2,1205,931.5,1397.6,893.5,870.9,965.8
09,001,01-181,1381,1071,105,136,0,49,1,5,14,1020,810,78,91,0,30,1,4,6,350.7,377,465.3,310.40000000000003,419.1,313.4,349.9,299.1,289.1,361.8,306,336.3,312.1,327.2,384.9,314.3,465.3,345.2,331,310.40000000000003
09,001,01-182,8740,7888,117,294,10,263,2,13,153,5887,5397,82,178,6,184,1,3,36,3262.9,1406.9,4067.9,1437.3999999999999,2998,1837,2977.8,1383,2501.4,1836.6,2664,1640.2,2684.3,1607.6,3130.2,2706.4,4067.9,1623.1,1616,1437.3999999999999
09,001,01-183,1439,1324,13,42,0,30,0,6,24,982,919,8,25,0,17,0,4,9,544,226.8,665.2,242.1,503.3,298.5,506.7,225.3,424.8,300.1,451,268.3,453.4,263.7,524.2,459.3,665.2,262.6,264.3,242.1
09,001,01-184,2268,2072,26,71,0,64,1,9,25,1634,1505,18,44,0,53,1,6,7,922.5,367.6,1120.2,359.4,836.6999999999999,468.9,860.7,373.7,691.6,540.7,751.1999999999999,468.6,757.9,452.7,879.1,765.6,1120.2,418.4,458.5,359.4
09,001,01-185,5749,5237,54,191,2,177,5,10,73,4108,3786,46,125,1,125,3,4,18,2410.5,935.8,2944.8,932.4,2250.3,1154.8,2200,930.7,1890.7,1237.3,1992.3,1077.4,1964.9,1089.7,2329.9,2011.3,2944.8,1044.7,1083.5,932.4
09,001,01-186,5766,5228,44,179,2,242,0,7,64,4037,3730,31,96,1,162,0,1,16,2364.5,906.2,2898.2,944.9,2237.6,1075.2,2208.2,897.4,1889.2,1202.4,1993.1,1052.3,1980.4,1065.5,2301.5,2017.2,2898.2,991.8,1054.7,944.9
09,001,01-187,6115,5368,79,247,0,315,1,19,86,4173,3749,53,140,0,198,1,9,23,2404.2,891.2,2918.6,943.7,2227.6,1164.5,2233.2,895.2,1850.7,1260.6,2011.8,1084.5,1999.3,1076.9,2315.6,2023.8,2918.6,1028.5,1079.3,943.7
09,001,01-188,3533,3163,39,143,1,117,0,12,58,2468,2216,29,102,1,87,0,7,26,1415.4,564.1,1757.2,555.1,1302.4,708.7,1304.3,531.9,1083.3,748.1,1160.9,640.9,1149.9,646.9,1358.3,1174.6,1757.2,636.7,641.7,555.1
09,001,01-189,2960,2647,50,101,0,123,1,3,35,2104,1893,46,67,0,81,1,1,15,1137.5,504.4,1410.1,486.5,1063.4,605.6,1059.1,488.4,877.6,663.9,936.1,577.2,929.6,579.3,1100.1,950.3,1410.1,554.9,577.2,486.5
09,001,01-190,8221,7337,89,257,0,399,0,14,125,5613,5078,70,166,0,258,0,8,33,2726.7,1706.2,3469.2,1725.2,2579.2,2026.8,2442.7,1669.8,1978.2,2115.6,2144.4,1929,2115.2,1928.6,2652.3,2169.9,3469.2,1865.9,1910.8,1725.2
09,001,01-191,4700,4294,32,118,0,196,0,10,50,3240,3004,21,73,0,124,0,4,14,1612.1,998.1,1999.6000000000001,1009.3,1545.7,1176.4,1490.5,984.4,1209.4,1260.3,1324.5,1128.5,1291.3,1155.6,1578.9,1328.3,1999.6000000000001,1087.5,1132,1009.3
09,001,01-192,5141,4624,43,162,6,226,0,11,69,3527,3224,32,94,2,151,0,3,21,1717.5,1080.9,2206.9,1083.5,1612.2,1290.2,1542.3,1057.8,1241.8,1347.5,1354.4,1219.8,1332.1,1222.1,1664.3,1367.8,2206.9,1185.5,1212,1083.5
09,001,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,003,03-001,8969,7967,100,303,5,454,0,23,117,6542,5946,69,171,2,297,0,10,47,2762.6,2188.9,3526.1,2223.8,2837.5,2259.4,2647.8,2068.3,2060.8,2403.2,2308.1,2371.5,2394.8,2246.2,2800,2352.9,3526.1,2224.2,2271.8,2223.8
09,003,03-002,3308,2747,84,122,1,299,0,1,54,2629,2253,66,75,1,206,0,0,28,1097.9,753.8,1393,770.1,1132.6,773.2,992.1,716,817.8,801.7,892.9,799.4,930.8000000000001,753.2,1115.6,908.5,1393,763.5,767.4,770.1
09,003,03-003,5821,5076,74,188,1,388,1,2,91,4151,3723,54,101,1,239,1,0,32,1807.5,1441.2,2371.9,1470.4,1863.1,1522.3,1745.8,1415.9,1328.8,1647,1506,1616.6,1568.6,1531.3999999999999,1835.6,1537,2371.9,1481.8,1552.9,1470.4
09,003,03-004,4936,4473,58,166,3,206,0,4,26,3830,3504,44,109,3,148,0,3,19,1323.5,1499.2,1538.5,1641.1,1673.8,1106.9,1239.2,1203.6,960.6,1368,1014.5,1335.4,1191,1201.4,1498.6,1101.4,1538.5,1303.6,1277.7,1641.1
09,003,03-005,3278,2942,27,143,3,126,0,4,33,2657,2442,24,85,1,85,0,2,18,805.1,885,957.7,977.8,1030.3999999999999,623.7,788,720.6,630.2,810.9,644.1,776,766,708.5,917.5,707,957.7,753.4,754.3,977.8
09,003,03-006,2976,2787,15,66,9,80,0,0,19,2395,2251,12,53,6,66,0,0,7,746.4,968.6,958.1,1028.5,1010.3,686.5,744.7,775.9,573.2,868.5,609.5,855.6,696.7,779.3,878.3,656.2,958.1,827.3,819.8,1028.5
09,003,03-007,3323,3169,8,75,3,43,0,6,19,2544,2455,8,43,1,30,0,3,4,717,1105.8,895.2,1209.3,921,871,728,928.3,549.4,1028.8,585,1012.2,656.8000000000001,943.9,818.7,630,895.2,988.1,978.3,1209.3
09,003,03-008,5353,5010,20,195,3,72,2,3,48,4184,3983,16,117,2,47,2,0,17,1320.2,1751.3,1657.9,1830.2,1741.5,1353.3,1338.2,1436.2,1048.9,1628,1081.1,1588.5,1285.9,1423.5,1530.3,1188.8,1657.9,1552,1519.4,1830.2
09,003,03-009,2334,1568,573,89,5,51,4,6,38,2049,1477,430,64,3,45,3,4,23,1111.8,397.9,1364.7,368.2,1124.2,403.7,1075.4,365.5,925.6,426.3,986,446.2,1020.3,401.5,1118.3,1001.8000000000001,1364.7,400.6,409.5,368.2
09,003,03-010,4885,2006,2316,276,9,157,0,12,109,4134,1903,1824,194,8,130,0,8,67,2353.2,414.9,2689.7,403,2383.8,388.2,2175.9,372.3,2026.1,426.9,2046,463.9,2107.1,398.7,2368.1,2088.9,2689.7,401.6,415.3,403
09,003,03-011,4300,307,3576,245,3,41,1,6,121,3340,298,2759,159,1,34,1,5,83,1909.2,111.1,1992.4,145.3,1880.5,69.8,1553.9,95.1,1525.6,127.8,1465.9,126.7,1497.2,108.8,1894.5,1511,1992.4,90.8,114.6,145.3
09,003,03-012,3140,658,2170,181,5,43,0,11,72,2533,623,1707,110,5,39,0,9,40,1512.4,247.1,1807.3999999999999,277,1497.1,236.8,1417.7,255.3,1305.1,312.4,1307.8,341.1,1361.7,284.7,1504.6,1347.9,1807.3999999999999,242,298.1,277
09,003,03-013,1924,1271,500,89,3,25,0,7,29,1652,1181,371,52,3,23,0,5,17,906.7,278.4,1080.9,256.2,917.2,275.8,853.8,249.6,753,292.3,791.9,303.4,813.8,273.09999999999997,911.7,803.1,1080.9,277.2,279.5,256.2
09,003,03-014,3903,1053,2383,269,13,65,3,7,110,3122,1009,1796,183,7,55,3,4,65,1844.6,233.3,2071.2,248,1834.2,191.5,1611.8,205.6,1533.6,264.4,1524.4,264.1,1551.7,224.8,1839.4,1555.4,2071.2,212.2,239.6,248
09,003,03-015,4952,4278,107,324,5,170,1,2,65,3969,3529,72,200,5,130,1,2,30,992.2,974.1999999999999,1239.1,1076.6,1292.6,672.5,933.1,718.6,733.8,864,769.2,862.2,880.3,739,1142.2,829,1239.1,823,796.1,1076.6
09,003,03-016,1390,1188,49,73,3,41,0,2,34,1092,973,37,41,1,26,0,0,14,298.3,283.7,364.90000000000003,314.4,374.7,204.1,279.2,219.4,224.4,259.6,236.4,259.8,263.5,229,336.5,250.8,364.90000000000003,244,241.8,314.4
