GEOID,state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_sch,uss_16_rep_car,uss_18_dem_hir,uss_18_rep_cur,gov_18_dem_ige,gov_18_rep_tup,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
150010220002063,15,001,0104,37,5,0,0,0,20,0,0,12,27,4,0,0,0,19,0,0,4,7.7,2.5,10.3,4.2,8.9,1.9,8.2,2.3,6.7,3.5,8.3,7.4,10.3,2.2,2.9,4.2,8.4,2.9
150010220002064,15,001,0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010220002065,15,001,0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010220002066,15,001,0104,12,0,0,0,0,12,0,0,0,8,0,0,0,0,8,0,0,0,2.3,0.7,3,1.3,2.6,0.6,2.4,0.7,2,1,2.5,2.2,3,0.6,0.8,1.3,2.5,0.9
150010220002067,15,001,0104,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.3,0.1,0.4,0.2,0.3,0.1,0.3,0.1,0.2,0.1,0.3,0.2,0.4,0.1,0.1,0.2,0.3,0.1
150010220002068,15,001,0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010220002069,15,001,0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010220002070,15,001,0105,5,1,0,0,0,1,0,0,3,4,1,0,0,0,1,0,0,2,1.3,0.5,1.9,0.7,1.5,0.4,1.4,0.4,1.2,0.5,1.4,1.3,1.9,0.4,0.4,0.7,1.5,0.5
150010220002071,15,001,0105,88,6,0,20,0,23,2,0,37,63,5,0,10,0,21,2,0,25,19.8,7.6,30.2,11.5,23.3,5.6,21.6,6.8,18.9,8.3,21.6,20.2,30.2,6.6,7.6,11.5,22.8,8
150010220002072,15,001,0105,21,0,0,5,0,8,0,0,8,10,0,0,2,0,5,0,0,3,3.1,1.2,4.8,1.8,3.7,0.9,3.4,1.1,3,1.3,3.4,3.2,4.8,1,1.2,1.8,3.6,1.3
150010220002073,15,001,0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010220002074,15,001,0105,175,20,0,13,0,66,21,0,55,130,15,0,10,0,58,12,0,35,40.9,15.7,62.3,23.8,48,11.5,44.5,14,39,17.1,44.5,41.8,62.3,13.6,15.6,23.8,46.9,16.4
150010220002075,15,001,0105,54,10,0,11,0,10,4,0,19,37,10,0,5,0,10,2,0,10,11.6,4.5,17.7,6.8,13.7,3.3,12.7,4,11.1,4.9,12.6,11.9,17.7,3.9,4.4,6.8,13.4,4.7
150010220002076,15,001,0105,8,1,0,0,0,7,0,0,0,7,1,0,0,0,6,0,0,0,2.2,0.8,3.4,1.3,2.6,0.6,2.4,0.8,2.1,0.9,2.4,2.2,3.4,0.7,0.9,1.3,2.5,0.9
150010220002077,15,001,0105,87,10,0,9,0,35,7,0,26,63,9,0,4,0,30,5,0,15,19.8,7.6,30.2,11.5,23.3,5.6,21.6,6.8,18.9,8.3,21.6,20.2,30.2,6.6,7.6,11.5,22.8,8
150010220002078,15,001,0105,18,1,0,8,0,9,0,0,0,12,1,0,4,0,7,0,0,0,3.8,1.5,5.8,2.2,4.4,1.1,4.1,1.3,3.6,1.6,4.1,3.8,5.8,1.3,1.5,2.2,4.3,1.5
150010220002079,15,001,0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010220002080,15,001,0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010220002081,15,001,0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010220002082,15,001,0105,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.3,0.1,0.5,0.2,0.4,0.1,0.3,0.1,0.3,0.1,0.3,0.3,0.5,0.1,0.1,0.2,0.4,0.1
150010220002083,15,001,0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010220002084,15,001,0105,56,5,0,9,0,23,0,0,19,40,5,0,4,0,20,0,0,11,12.6,4.8,19.2,7.3,14.8,3.5,13.7,4.3,12,5.3,13.7,12.8,19.2,4.2,4.8,7.3,14.5,5
150010220002085,15,001,0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010220002086,15,001,0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010220002087,15,001,0105,21,4,0,13,0,3,0,0,1,12,4,0,4,0,3,0,0,1,3.8,1.5,5.8,2.2,4.4,1.1,4.1,1.3,3.6,1.6,4.1,3.8,5.8,1.3,1.5,2.2,4.3,1.5
150010220002088,15,001,0105,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.3,0.1,0.5,0.2,0.4,0.1,0.3,0.1,0.3,0.1,0.3,0.3,0.5,0.1,0.1,0.2,0.4,0.1
150010220002089,15,001,0105,33,5,0,3,0,16,7,0,2,31,5,0,2,0,15,7,0,2,9.8,3.8,14.9,5.7,11.5,2.7,10.6,3.3,9.3,4.1,10.7,9.9,14.9,3.2,3.7,5.7,11.2,3.9
150010220002090,15,001,0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010220002091,15,001,0105,27,10,0,3,0,1,0,0,13,19,6,0,2,0,1,0,0,10,6,2.3,9.1,3.5,7,1.7,6.5,2,5.7,2.5,6.5,6.1,9.1,2,2.2,3.5,6.9,2.4
150010220002092,15,001,0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021000,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021001,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021002,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021003,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021004,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021005,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021006,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021007,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021008,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021009,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021010,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021011,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021012,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021013,15,001,0106,16,9,0,0,0,3,0,0,4,12,9,0,0,0,1,0,0,2,4.1,1.1,5.4,2,4.5,0.8,4.2,1,3.6,1.4,4.3,3.9,5.4,1,1.2,2,4.4,1.3
150010221021014,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021015,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021016,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021017,15,001,0106,124,32,0,11,0,24,4,0,53,97,28,0,10,0,24,1,0,34,33.3,9,43.8,16,36.1,6.3,34.2,8.4,29.3,11.6,34.7,31.8,43.8,7.7,10,16,35.3,10.3
150010221021018,15,001,0106,4,3,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,1,1.4,0.4,1.8,0.7,1.5,0.3,1.4,0.3,1.2,0.5,1.4,1.3,1.8,0.3,0.4,0.7,1.5,0.4
150010221021019,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021020,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021021,15,001,0106,28,1,0,8,0,10,2,0,7,18,1,0,6,0,7,1,0,3,6.2,1.7,8.1,3,6.7,1.2,6.3,1.6,5.4,2.2,6.4,5.8,8.1,1.4,1.9,3,6.5,1.9
150010221021022,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021023,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021024,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021025,15,001,0106,54,4,0,10,0,13,4,0,23,37,4,0,5,0,10,3,0,15,12.7,3.4,16.7,6.1,13.8,2.4,13,3.2,11.2,4.4,13.2,12.1,16.7,2.9,3.8,6.1,13.5,3.9
150010221021026,15,001,0106,27,10,0,0,0,9,1,0,7,22,10,0,0,0,8,1,0,3,7.6,2,9.9,3.6,8.2,1.4,7.8,1.9,6.7,2.6,7.9,7.2,9.9,1.7,2.2,3.6,8,2.3
150010221021027,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021028,15,001,0106,10,0,0,5,0,0,0,0,5,6,0,0,3,0,0,0,0,3,2.1,0.6,2.7,1,2.2,0.4,2.1,0.5,1.8,0.7,2.2,2,2.7,0.5,0.6,1,2.2,0.6
150010221021029,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021030,15,001,0106,21,1,0,0,0,8,1,2,9,16,1,0,0,0,6,1,2,6,5.5,1.5,7.2,2.6,6,1,5.6,1.4,4.8,1.9,5.8,5.2,7.2,1.2,1.6,2.6,5.8,1.7
150010221021031,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021032,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021033,15,001,0106,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0.7,0.2,0.9,0.3,0.7,0.1,0.7,0.2,0.6,0.2,0.7,0.6,0.9,0.2,0.2,0.3,0.7,0.2
150010221021034,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021035,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021036,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021037,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021038,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021039,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021040,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021041,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021042,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021043,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021044,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021045,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021046,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021047,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021048,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021049,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021050,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021051,15,001,0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021052,15,001,0107,24,9,0,8,0,3,0,0,4,16,7,0,4,0,3,0,0,2,5.5,1.5,7.2,2.6,6,1,5.6,1.4,4.8,1.9,5.8,5.2,7.2,1.2,1.6,2.6,5.8,1.7
150010221021053,15,001,0107,6,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0.3,1.4,0.5,1.1,0.2,1.1,0.3,0.9,0.4,1,1,1.4,0.2,0.3,0.5,1.1,0.3
150010221021054,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021055,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021056,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021057,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021058,15,001,0107,6,1,0,0,0,3,0,0,2,4,1,0,0,0,3,0,0,0,1.4,0.4,1.8,0.7,1.5,0.3,1.4,0.3,1.2,0.5,1.4,1.3,1.8,0.3,0.4,0.7,1.5,0.4
150010221021059,15,001,0107,10,9,0,0,0,1,0,0,0,7,6,0,0,0,1,0,0,0,2.4,0.6,3.2,1.2,2.6,0.5,2.5,0.6,2.1,0.8,2.5,2.3,3.2,0.6,0.7,1.2,2.6,0.7
150010221021060,15,001,0107,4,3,0,0,0,0,1,0,0,4,3,0,0,0,0,1,0,0,1.4,0.4,1.8,0.7,1.5,0.3,1.4,0.3,1.2,0.5,1.4,1.3,1.8,0.3,0.4,0.7,1.5,0.4
150010221021061,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021062,15,001,0107,46,15,0,8,0,10,6,0,7,38,15,0,6,0,10,3,0,4,13.1,3.5,17.1,6.2,14.2,2.5,13.4,3.3,11.5,4.6,13.6,12.4,17.1,3,3.9,6.2,13.9,4
150010221021063,15,001,0107,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0.7,0.2,0.9,0.3,0.7,0.1,0.7,0.2,0.6,0.2,0.7,0.6,0.9,0.2,0.2,0.3,0.7,0.2
150010221021064,15,001,0107,22,20,0,1,0,1,0,0,0,20,18,0,1,0,1,0,0,0,6.9,1.9,9,3.3,7.5,1.3,7,1.7,6,2.4,7.2,6.5,9,1.6,2,3.3,7.3,2.1
150010221021065,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021066,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021067,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021068,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021069,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021070,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021071,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021072,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021073,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021074,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021075,15,001,0107,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0.1,0.5,0.2,0.4,0.1,0.4,0.1,0.3,0.1,0.3,0.3,0.5,0.1,0.1,0.2,0.4,0.1
150010221021076,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021077,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021078,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021079,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021080,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021081,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021082,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021083,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021084,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021085,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021086,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021087,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021088,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021089,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021090,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021091,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021092,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021093,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021094,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021095,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021096,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021097,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021098,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021099,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021100,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021101,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021102,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021103,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021104,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021105,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021106,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021107,15,001,0107,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.7,0.2,0.9,0.3,0.7,0.1,0.7,0.2,0.6,0.2,0.7,0.6,0.9,0.2,0.2,0.3,0.7,0.2
150010221021108,15,001,0107,13,1,0,4,0,4,0,0,4,11,1,0,3,0,4,0,0,3,3.8,1,5,1.8,4.1,0.7,3.9,1,3.3,1.3,3.9,3.6,5,0.8,1.1,1.8,4,1.2
150010221021109,15,001,0107,10,2,0,2,0,3,0,0,3,8,2,0,1,0,3,0,0,2,2.7,0.7,3.6,1.3,3,0.5,2.8,0.7,2.4,1,2.9,2.6,3.6,0.6,0.8,1.3,2.9,0.8
150010221021110,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021111,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021112,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021113,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021114,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010221021115,15,001,0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
