state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_she,uss_16_dem_cru,uss_20_rep_tub,uss_20_dem_jon,gov_18_rep_ive,gov_18_dem_mad,atg_18_rep_mar,atg_18_dem_sie,sos_18_rep_mer,sos_18_dem_mil,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
01,101,0409,312,157,148,2,2,0,0,0,3,249,126,118,2,1,0,0,0,2,74.8,65.1,98.3,76,73.1,66.1,97.4,78.8,56.3,45.7,56.3,46.6,58.4,42.9,65.6,44.9,77.3,74.1,57,97.7
01,101,0410,1572,516,1018,19,2,14,0,0,3,1323,443,850,13,2,14,0,0,1,170.6,509.1,183.1,602.1,177,504.09999999999997,174.8,617.7,122.1,426,118,427,115,422.8,506.2,425.4,610.2,173.5,118.4,178.8
01,101,0411,3226,900,1953,185,16,119,0,2,51,2188,745,1200,127,10,92,0,0,14,218.1,645.9,197.2,746.2,234.8,633.9,183,773.3,162.1,462.1,129.9,494.6,135.9,483,640.2,479.8,759.6,226.6,142.5,189.7
01,101,0412,1385,22,1337,11,4,0,3,2,6,1072,18,1038,7,4,0,1,2,2,35.4,564.8,34.4,596.7,43.8,556.8,32,603.2,38.300000000000004,426,30.2,434.7,35.4,423.9,560.6,428.7,600,39.7,34.7,33.6
01,101,0413,2804,52,2720,16,0,1,0,0,15,1987,45,1918,13,0,1,0,0,10,13.6,1042.1,22.2,939.8,37.9,1011.3,22.2,946.4,51.3,693.3,17.1,723.1,16.1,711.9,1026.6000000000001,710.2,942.6,24.8,27.400000000000002,22.2
01,101,0414,2396,775,1340,238,8,0,0,5,30,1710,654,884,154,5,0,0,1,12,98.1,512.2,84.3,487.9,111.7,508.1,81.7,493.1,85.8,339.2,67.2,356,74.6,342,510.3,344.2,491.2,104.3,76,82.4
01,101,0415,5139,1301,3470,135,21,104,3,4,101,3529,1044,2257,88,17,72,2,2,47,460.2,1725.2,385,1760.2,514.8,1698.5,364.1,1792.4,381.8,1403.7,314.4,1467.9,341.4,1428.1,1712.2,1432.6,1775.6,487.5,345.9,374.1
01,101,0501,6022,529,5330,90,2,13,2,9,47,4265,507,3645,68,1,12,2,3,27,102.9,1926.8,113.9,2315.4,131.1,1914.8999999999999,105.4,2323.1,166.2,1660.8,92.1,1726.2,102.9,1698.8,1920.7,1696,2319.1,116.4,120.2,109.2
01,101,0502,760,543,205,4,4,1,1,0,2,597,433,154,2,4,1,1,0,2,288.5,152.9,331.6,223,293.7,155.4,335.7,225.4,246.2,152.5,225.6,168.6,242.8,151.6,154.1,157.6,224.1,291.2,238.3,333.5
01,101,0503,578,355,210,4,0,0,0,0,9,449,285,157,2,0,0,0,0,5,146.1,71.8,170.8,97.9,149.1,66.8,163,106.8,102.2,61.8,94.89999999999999,69.9,104.7,61.1,69.4,64.3,102,147.5,100.60000000000001,167
01,101,0504,809,439,330,6,13,2,0,0,19,696,390,281,6,7,1,0,0,11,265.7,150,300.7,197,259.6,148.1,294.1,203.9,228.5,134.29999999999998,216,144.1,216,133.2,149.2,137.7,200.2,262.6,220.1,297.8
01,101,0505,10589,1557,7083,1719,17,99,12,11,91,7176,1318,4644,1071,11,72,8,5,47,585,3125.9,532.8,3137.6,661.4,3081.8,494.8,3182.1,553.2,2438.3,435.9,2545.7,454.7,2491.5,3104,2493,3160.4,623.2,480.9,513.3
01,101,0506,450,310,132,2,0,1,0,0,5,376,267,102,1,0,1,0,0,5,179.1,54.8,200.8,77.8,172,58.1,197.8,83.1,163.9,50,150.8,62,164.9,46,56.5,52.5,80.3,175.7,159.8,199.1
01,101,0507,841,519,308,3,0,1,0,0,10,683,425,250,3,0,1,0,0,4,310,110.1,341.6,146,312.8,105.8,327.8,164.1,234.3,87,225.29999999999998,98.1,229.9,88.9,107.60000000000001,91.2,155,311.2,229.8,334.8
01,101,0508,895,592,280,3,2,2,1,0,15,732,499,215,3,2,2,1,0,10,281.2,148.5,362.40000000000003,165.4,283.1,146.3,354.3,176.9,218.5,94.3,195.8,115.2,219.5,89.8,146.9,99.5,170.9,282.3,211.2,358.40000000000003
01,101,0509,4169,2976,941,67,5,139,1,6,34,3020,2187,678,37,5,93,0,2,18,1759.2,934,2315.6,1385.4,1815.7,941.4,2269.9,1486.2,1537.2,1060,1487.9,1091.7,1552.9,1020.3,938,1058.7,1434.5,1788.5,1525.6,2292.9
01,101,0510,7699,3845,3478,166,10,120,0,0,80,5987,2974,2749,122,9,85,0,0,48,2077.5,1784.1000000000001,2620.4,2248,2224.6,1734,2563.3,2378.1,1870.8,1763.8,1771.6,1848.4,1863.4,1729.6,1757.9,1778.8,2314.8,2150.7,1837,2593.4
01,101,0511,3456,2521,711,44,16,136,0,1,27,2868,2164,538,32,12,106,0,0,16,1083,732,1061.4,912.7,1118.3,730.7,1022.8000000000001,975.2,905.1,709.2,846.2,764.7,916.1,684.4,731.5,719.9,943.9,1100.7,889.3,1042.3
01,101,0512,8680,6404,1060,175,23,909,2,12,95,6200,4686,771,97,17,586,2,6,35,2968.2,1402.2,2827.5,1529.4,3168.2,1329.6,2769.2,1642.2,2319.5,1534,2318.4,1522.5,2415.6,1408.7,1365.9,1488.8,1585.4,3067.9,2350,2798.3
01,101,0513,9790,5601,2728,195,37,1097,1,12,119,7503,4509,1995,132,31,753,1,8,74,2166.9,1967.7,2086.7,2342.4,2288.6,1950.6,2036.3,2436.7,1811.2,1896.3,1722.3,1980.1,1844.1,1830.8,1958.4,1901.8999999999999,2389.6,2227.4,1792.4,2061.4
01,101,0514,3754,169,3517,14,11,13,0,2,28,2682,162,2469,10,9,13,0,0,19,62.6,1454.4,58,1507.4,88.3,1431.9,50.8,1520.1,96.1,1203.3,50.3,1244,54.6,1227.4,1442.3,1225.2,1513.9,75.1,67.1,54.3
01,103,1-1,1952,700,557,662,3,0,13,0,17,1547,628,531,373,3,0,5,0,7,87.1,73.7,94.5,95.8,91.6,69.6,92.7,97,65.7,58.7,67.5,57,65.4,57.3,71.4,57.5,96.5,89,66.1,93.7
01,103,10-1,1392,1308,1,47,21,0,0,0,15,1086,1028,1,32,15,0,0,0,10,503,72,613,58.8,494.7,82.5,598.4,77.4,398,51.7,393.2,52.7,393.2,48.6,77.2,51.5,67.4,499.4,393.9,605.3
01,103,13-1,2801,2614,78,15,35,9,0,0,50,2178,2034,62,9,28,6,0,0,39,1039.5,159.5,1159.3,161.5,1006.9,193.1,1121.3,205.6,781.3,155,772.3,159.5,797.2,127.8,176.4,147.8,183.3,1022.7,783.2,1140.9
01,103,14-1,3524,3325,33,66,41,10,3,0,46,2689,2554,27,42,29,8,1,0,28,1362.8,159.4,1572.8,183.6,1312.9,236.4,1531.5,229.5,996.6,180.4,987.7,184.5,1009,155.8,197.7,174.2,206.1,1337.8,997.5,1552.1
01,103,15-1,8828,8137,283,168,66,37,0,2,135,6509,6061,214,99,46,29,0,0,60,3719.4,650.8,3569.2,573,3723.9,761.1,3480.6,698,2629.1,676.2,2636.7,658.5,2713,555.6,705.4,631.9,636.4,3721.2,2659.5,3524.8
01,103,15-2,6020,5325,321,197,48,28,3,3,95,4601,4136,241,121,36,18,3,2,44,2345.1,444.5,2394.7,503.7,2350.7,538.4,2341.2,583.6,1768.4,459.3,1757.2,463.2,1781.9,419.5,491.2,448.5,543.1,2348.4,1768.8,2368.4
01,103,16-1,3208,2637,279,173,42,10,1,1,65,2403,2009,207,106,30,8,1,1,41,1103.3,261.5,1134.3,327.9,1091.9,298.1,1105.2,368.5,852.3,260.6,818.8,288.1,844.6,250.6,279.2,266.5,348.2,1098.1,839.2,1120.4
01,103,17-1,1818,1558,14,156,32,3,0,4,51,1370,1224,11,74,23,2,0,2,34,623.1,81.6,721.1,111.2,608,104.1,705.9,145.4,511.4,91,503.2,101.2,517.1,82.7,92.8,91.3,128.3,615.6,510.8,713.8
01,103,18-1,3907,3685,33,66,54,1,2,1,65,2914,2772,20,36,44,0,0,1,41,1488,156.5,1692.2,203.4,1468.2,192.8,1638.8,279.2,1116.4,182.3,1101.4,191.9,1122.6,155.9,173.9,176.5,241.4,1477.3,1113.7,1665.4
01,103,19-1,1031,941,43,12,14,0,0,0,21,774,708,34,7,12,0,0,0,13,417.90000000000003,54.5,538.1,56.9,412.4,60.8,528.1,72.3,324.8,64.4,321.90000000000003,60.2,326.6,38.2,57.3,54.6,64.2,415.5,324.7,533.1
01,103,2-1,1635,1364,136,72,18,18,0,0,27,1308,1126,96,44,17,16,0,0,9,490.2,150.2,550.5,171,482,169.6,537.1,198.70000000000002,362.5,137.7,356.4,136.7,367.2,124.4,159.4,133,184.4,486.1,362.1,544
01,103,20-1,1224,1145,39,4,11,0,2,4,19,927,870,32,2,7,0,0,2,14,447.7,52.5,534.4,61.2,426.3,78.3,515,86.1,334.3,48,315.1,63,335.5,40.3,65.3,50.6,73.6,437.1,328.5,524.4
01,103,21-1,2513,2332,49,60,25,2,2,0,43,1969,1833,44,42,18,2,2,0,28,759.5,100.9,863.7,104,733,136.3,814.7,161.5,544.4,106,524.4,122.5,546.1,96.1,117.5,108.2,132.7,746.8,539.2,840
01,103,22-1,1003,962,1,10,2,4,0,0,24,786,763,0,2,1,4,0,0,16,396,40,418.4,57.2,389,52.300000000000004,404.7,71.7,254.9,38.4,247.5,44.5,249.2,38.3,46,40.4,64.5,392.6,250.4,411.8
01,103,23-1,1066,1033,2,8,4,2,0,0,17,799,777,2,2,4,2,0,0,12,448.1,34.2,494.3,45.4,435.5,53.4,489.1,60.1,324.6,36.4,329,31.8,326.9,30.2,43.7,32.8,52.6,441.6,326.5,491.5
01,103,24-1,806,759,6,13,11,4,0,0,13,603,575,3,4,8,4,0,0,9,316.3,42,361.2,56.5,301.4,57.5,359.3,65,240.2,54.7,238.5,54.6,245,45.6,50.1,51.6,60.4,308.8,241.1,360.3
01,103,25-1,1430,1382,0,15,6,3,0,0,24,1099,1065,0,10,5,3,0,0,16,589.9,75.5,709,83.9,574.5,102.7,690,113,465.9,103.2,461.2,106.3,476.2,87.6,88.9,99.60000000000001,97.2,581.7,467.3,699
01,103,26-1,1740,1643,7,30,5,5,0,0,50,1317,1252,4,18,5,5,0,0,33,600.1,69.6,715.6,96.6,589.7,83.6,692.7,121.5,438.9,68.9,426.8,78.7,431.1,67.4,76.6,71.6,108.8,594.6,432,704.5
01,103,27-1,542,522,2,3,11,2,0,0,2,393,383,0,1,8,0,0,0,1,215.1,31.1,258.8,37.1,217,28,247.9,48.8,155,34,157.9,28,157.9,27,29.7,29.8,43.1,216.1,157.1,253.3
01,103,28-1,1275,1211,17,16,13,2,0,3,13,975,927,15,9,11,2,0,0,11,566.1,79.6,628.5,81.6,560.2,95.3,615.5,100.4,429.8,80.5,432.2,76.7,441.8,68.6,87.7,75.3,90.6,563.2,434.09999999999997,622.1
01,103,3-1,1125,923,73,90,12,17,0,0,10,1033,846,72,84,11,14,0,0,6,305,144,326.1,115.10000000000001,309.9,143,309.9,137.2,234.1,148.8,239,139.7,252.8,122,143.5,137.2,126.5,307.3,242,318
01,103,3-10,8158,6022,1418,357,58,161,0,13,129,6206,4753,1006,239,43,110,0,4,51,2684.7,1014.3,2457.1,1297.4,2702,1101.6,2352.1,1434.5,1933.1,1096.8,1949.4,1066,1981.9,998.6,1057.3,1053.9,1366.2,2693.6,1954.4,2404.4
01,103,3-11,3550,303,2750,438,7,0,13,2,37,2590,253,2038,267,5,0,8,1,18,63.9,1058.6,94.7,1147.5,76.5,1042.9,85.6,1135,59.4,876.4,41.5,885.8,41.8,877.2,1050.8,878.2,1141.5,68.4,46.300000000000004,89.7
01,103,3-12,514,65,435,8,1,1,0,1,3,417,56,352,5,1,1,0,0,2,17.8,266.3,13.9,305.8,19.2,263.2,13.1,301.9,9.4,217.1,7.6000000000000005,218.2,9.4,214.8,264,216.9,303.9,18.4,9.3,13.200000000000001
01,103,3-13,978,775,89,76,8,10,0,0,20,759,645,53,39,6,5,0,0,11,301.2,97.6,321.5,127.4,315.7,99.7,303.6,154.1,240.5,111.7,237.7,111,244.1,98.39999999999999,98.5,107.4,140.9,308.6,240.8,312.5
01,103,3-14,2048,1832,107,34,8,29,0,0,38,1569,1420,81,15,8,21,0,0,24,775.6,231,817.1,302.09999999999997,785.1,243.10000000000002,785.8,347.9,630.4,251.5,628.6,246.9,642.9,225.7,237.2,241.5,324.8,780.2,633.9,801.5
01,103,3-15,4694,2743,1294,477,18,42,8,0,112,3547,2319,817,322,14,35,3,0,37,1099.9,598.8000000000001,1135.1,811.8,1106.3,643.7,1076.8,895.5,880.1,569.2,875.5,568.7,885.9,552.4,621.3,563.3,853.6,1103.5,880.8000000000001,1105.6
01,103,3-16,2810,2475,178,80,18,31,0,1,27,2115,1893,129,43,10,22,0,0,18,1335,284.4,1419,362.3,1353.8,294.2,1370.7,434.3,1093.3,346.4,1090.7,334.8,1119.7,293.3,289,325.3,398.1,1344.2,1101.2,1395.3
01,103,3-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,103,3-2,1352,380,738,201,5,5,0,1,22,929,283,497,133,3,3,0,1,9,150,265.5,137.3,312.8,150,267.3,125.1,325.8,105.1,220.20000000000002,101.2,224.1,102.8,220.4,266.5,221.2,319.4,150,102.8,131
01,103,3-3,2639,804,846,899,15,9,1,7,58,1778,672,535,536,12,9,1,0,13,287.1,507.6,262.9,597.9,287.1,512.1,239.5,624.1,200.79999999999998,420.7,193.7,428.9,196.4,421.3,510.3,422.5,611.2,287.1,196.5,251.7
01,103,3-4,2767,1974,399,314,16,9,1,6,48,2263,1713,327,176,15,8,1,3,20,487.2,306.1,493.4,377.3,496.4,326.9,453.1,426.7,365.5,292.9,363.2,289.9,377.8,271.7,316.2,286.4,400.8,491.4,366.5,472
01,103,3-5,4318,2433,891,830,34,14,6,3,107,3123,2011,565,472,25,9,3,0,38,686.3,422.3,696.6,520.4,700.3,449.5,641.2,589.5,517.7,405.1,514.1,401.1,533.8,375.7,436,394.8,555.1,693.3,520,668.4
01,103,3-6,3078,1830,733,408,20,24,3,3,57,2343,1536,509,248,14,20,2,1,13,520.3,511.3,485.3,645.8,517.5,522.4,450.4,684.3000000000001,361,451.3,356.9,455.7,352.5,452,516.4,452.8,665.5,519.3,357.7,467.8
01,103,3-7,1610,1089,230,229,9,12,8,1,32,1294,961,168,128,6,11,5,1,14,378.6,198.9,334.6,259.1,370.6,214.4,322.6,277.3,270.9,182.3,261.8,193,269.4,176.3,206.6,183.3,268.2,374.4,268,329.1
01,103,3-8,7079,3740,1213,1947,31,37,1,5,105,5342,3185,795,1256,27,31,0,1,47,1203.6,685.9,1131.3,846.3,1219.9,721.1,1087.3,916.4,888.6999999999999,573.4,855.4,601.6,869,573.4,704.2,582,880.9,1211.9,870.5,1109
01,103,3-9,868,425,197,226,1,5,1,0,13,616,347,120,132,1,5,1,0,10,207.3,87.2,221.1,104.39999999999999,207.6,92.9,215.3,116,139.9,72.7,136.4,76.1,142.1,67.7,90,72.3,110,207.6,139.7,218.1
01,103,4-1,2036,1946,24,18,12,19,0,0,17,1655,1590,18,11,9,15,0,0,12,1069,210.5,1084,187.4,1089.3999999999999,230.8,1050.1,230.2,901.7,232.2,904.9,224.2,931.4,188.9,220.5,215.3,207.5,1079.4,912.2,1066.6
01,103,4-2,1770,1379,162,163,11,12,0,9,34,1419,1163,117,104,7,9,0,3,16,562.4,181.9,601.1,238.1,590.6,185.8,567.7,288.3,449.9,208.7,444.9,207.7,456,183.5,184.3,200.2,263.6,576.4,450,584
01,103,4-3,3258,3090,63,45,12,27,1,1,19,2443,2335,38,27,9,23,1,0,10,1294.4,361.8,1423.8,431,1365.1,359.3,1370.3,512.6,1092.2,417.7,1110.6,388.9,1143.2,328.8,360.3,379,472.4,1328.9,1114.3,1397
01,103,5-1,6644,6271,105,116,43,36,0,2,71,5056,4794,81,76,34,29,0,0,42,2968.4,410.7,3258,464.1,2939.1,515.8,3181.2,575.6,2353.9,487.1,2326.2,497.9,2385.6,422.3,460.6,471.5,519.9,2952.1,2354.7,3218.1
01,103,6-1,1191,1086,59,8,21,1,0,0,16,914,832,49,6,16,1,0,0,10,461,88,507,98,474.8,90.4,497.2,112,373.6,89.3,378.9,86,382.9,76.9,89.3,84.1,105,467.59999999999997,378.8,502
01,103,7-1,2439,2233,110,25,23,4,0,0,44,1926,1767,87,15,17,4,0,0,36,774.2,161.4,884.7,199.4,770.4,185.2,861.2,236.1,585.1,157.9,572.5,166.6,585.1,149.9,173.1,157.5,217.6,772,581.1,872.6
01,103,8-1,3010,2509,34,333,30,13,0,3,88,2283,1973,25,199,21,9,0,2,54,983.8,157.6,1096,199.8,978.9,180.5,1038.3,264.2,734.8,184.9,743.6,177.9,747.9,162,168.9,175.1,231.70000000000002,981.8,742.4,1067.1000000000001
01,103,9-1,3839,3675,10,41,53,7,0,4,49,2999,2886,8,25,42,5,0,0,33,1349.1,214.3,1435.5,217.9,1352.6,249.4,1366.9,304,1003.9,197.29999999999998,985.1,214.7,998.8,191.4,231.5,200.3,260.6,1351,996.9,1400.2
01,105,1,2035,365,1641,14,0,0,3,0,12,1495,313,1170,7,0,0,0,0,5,236,705.6,208.8,682.6,253.20000000000002,678.5,202.3,694,178,556.9,168,563.8,176,550.6,692.4,557.6,687.9,244.6,174.7,205.4
01,105,11,475,209,263,2,0,0,0,0,1,380,190,188,2,0,0,0,0,0,103.7,100,110.4,102.9,103.6,101.1,103.2,109.3,86.2,103,87.1,101.1,91.1,97.4,100.5,100.3,106.3,103.7,88.1,107.3
01,105,13,127,82,39,3,2,1,0,0,0,101,67,29,2,2,1,0,0,0,36.4,39,35,41.3,35.9,37.5,32.3,44,23.7,33.9,23.3,34.6,26.8,30.2,38.4,33.2,42.7,36.4,24.7,33.3
01,105,2,2330,365,1940,12,3,2,1,0,7,1641,308,1311,11,3,2,1,0,5,196.70000000000002,979.4,176.6,966.2,227.5,922.5,167.2,979.1,153.20000000000002,798.9,134.8,811.2,144.7,794.2,951.5,801.2,972.5,212.1,144.3,171
01,105,3,2037,153,1862,15,2,0,0,3,2,1470,121,1337,11,0,0,0,0,1,50.9,986.8,49.5,1142.4,77.4,937.6,42.2,1155,30.7,852.4,20.400000000000002,861.6,22.7,851.3,962,854.3,1147.6,63.2,23.9,45.5
01,105,4,2304,1021,1189,63,6,21,1,1,2,1880,945,861,49,6,16,1,1,1,293.7,831.1,231,707.8,317.5,794,217.7,724.2,216.4,661.7,204.1,668.5,214.2,651.1,813.3,661.3,715.7,304.9,212,224.3
01,105,6,184,139,44,0,0,0,0,0,1,153,116,37,0,0,0,0,0,0,64.39999999999999,19.8,74.2,22.4,62.8,19.8,72.1,23.5,45.2,25.3,45.2,24.1,45.2,23.5,19.8,24.1,23.2,63.7,45.2,72.7
01,105,7,646,474,159,3,4,0,0,0,6,534,398,123,3,4,0,0,0,6,263.1,80.6,276.9,93.2,257.3,82.9,270.9,103,202.7,70.5,196.5,74.6,202,65.5,81.9,69.9,97.9,260.5,200.7,273.3
01,105,8,147,129,17,1,0,0,0,0,0,126,110,16,0,0,0,0,0,0,64.2,21.2,69.5,22.6,61.4,22.5,62.800000000000004,28.4,48.5,19.8,43.8,23.8,47.800000000000004,19,21.8,20.9,25.3,62.4,46.9,66.2
01,105,9,306,205,90,1,0,6,0,0,4,258,176,77,1,0,3,0,0,1,100.6,59.9,111.3,78.5,102.3,59.1,103.9,85.9,77.7,63.4,74.2,65.1,78.8,61.6,59.300000000000004,63.2,81.8,101.3,77.2,107.89999999999999
01,107,1100,586,400,182,1,2,0,0,0,1,478,329,147,0,2,0,0,0,0,238.1,98.9,250.1,92.2,242.29999999999998,96.7,242.29999999999998,98.9,201.9,77.1,201.9,75.9,200,79.1,98,77.3,95.6,240.2,201.6,246.3
01,107,1200,258,245,6,2,1,1,0,0,3,213,203,3,2,1,1,0,0,3,119,1.8,125.1,4.8,109,7.3,120.8,8.1,91.39999999999999,13,96.9,3,94,3.8,4,6.5,6.3,113.7,94,122.5
01,107,1300,401,388,12,0,0,0,0,0,1,341,329,12,0,0,0,0,0,0,207.29999999999998,24.7,224.20000000000002,27,207.2,26.9,215.4,36.7,199.7,23.2,201,21.5,196.7,17.8,25.6,20.9,31.8,207.2,199.3,220
01,107,1400,284,227,47,0,0,8,0,0,2,214,176,31,0,0,6,0,0,1,99.9,35.1,91.2,31.1,95.1,35.9,86.9,36.9,75.9,31.1,75.9,28.1,71.9,28.1,35.5,29,33.7,97.6,74.7,88.9
01,107,1500,1790,1005,774,3,2,0,0,0,6,1363,799,559,3,2,0,0,0,0,428.7,320.2,450.4,322.6,422.9,313.2,433.2,340.1,363.4,292.1,350.9,297.6,367.3,274.5,316.1,288,331.7,425.8,360.6,441.1
01,107,1600,53,53,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,23.7,7.1,26.9,7.1,23.5,7.6,26.9,7.4,22.8,6.8,22,7.1,22,6.8,7.4,6.9,7.3,23.5,22.299999999999997,26.9
01,107,1700,145,84,52,0,0,0,0,4,5,97,59,35,0,0,0,0,1,2,32.4,22.200000000000003,31.900000000000002,23.6,32.9,20.9,31.1,24.5,27.8,21.7,27.1,21.8,28.4,20.3,21.7,21.400000000000002,24.1,32.7,27.8,31.5
01,107,1800,280,203,71,4,1,0,0,1,0,238,168,66,2,1,0,0,1,0,111.4,33.1,109.39999999999999,36.3,109.5,31.8,109.3,37.1,84.8,30.5,82.3,33,82.4,29.4,32.3,30.7,36.6,110.4,83.1,109.39999999999999
01,107,2100,412,109,292,11,0,0,0,0,0,312,87,219,6,0,0,0,0,0,63.8,141,50.9,146.8,61.1,139.9,48.9,149.1,52.9,124.10000000000001,53.6,121.89999999999999,52.9,119,140.5,121.69999999999999,147.70000000000002,62.4,53.1,49.6
01,107,2200,3124,562,2479,38,0,1,0,1,43,2332,498,1776,32,0,1,0,0,25,400.6,1063.3,360,1024.7,405.3,1039.2,352.8,1040.4,329.9,932.8,317.2,939.7,336.6,911.5,1051.5,928.9,1032.3,402.8,328.3,356.6
01,107,3100,431,371,56,2,0,0,0,0,2,353,310,40,2,0,0,0,0,1,191.1,29.1,215.7,24.8,188.3,34.2,211.6,29.1,153,31.400000000000002,155.3,29.1,160.5,24.8,31.3,28.9,27.1,189.9,156.2,213.3
01,107,3200,1501,1425,37,24,2,4,0,2,7,1122,1070,29,14,2,3,0,0,4,799.8,29.4,846.2,40,770,52.7,836,52.7,711.5,59.4,710.3,53.4,722.7,38.8,41.3,50,45.6,785.1,714.2,841.3
01,107,3300,1354,968,356,14,3,0,0,2,11,1071,788,269,8,3,0,0,2,1,333.3,252.8,354.7,252.29999999999998,327,248.70000000000002,340.1,266,281.5,228.1,271,232.6,283.8,214.5,250.5,225,259.5,330.6,278.9,347.3
01,107,3400A,518,407,103,5,3,0,0,0,0,405,323,74,5,3,0,0,0,0,185.5,60.1,184.2,64.8,180.1,62,178.6,69.7,153.3,67,156,63.1,162,56.5,61.1,62.3,67.4,182.9,157.2,181.4
01,107,3400B,688,609,55,3,2,14,0,0,5,518,467,37,2,2,7,0,0,3,237.8,76.8,236.2,82.7,230,79.5,228.4,89.3,195.7,85.9,199.9,81.1,207.2,72.4,78.2,79.9,85.8,233.9,200.9,232.2
01,107,4100,353,53,300,0,0,0,0,0,0,265,42,223,0,0,0,0,0,0,34.2,155.5,39.9,168.20000000000002,42.9,145.6,33.5,173.9,32.2,146.8,28.2,150.5,29.3,142.8,150.2,146.8,171,38.7,29.8,36.8
01,107,4200,1659,730,851,61,1,0,0,0,16,1291,606,618,61,1,0,0,0,5,409.7,325.8,403.1,339.4,416.7,307.6,391,352.8,351.1,311.2,344.6,314.2,359.9,293,316.6,306.2,346.1,413.1,351.5,396.6
01,107,4300,190,137,49,2,0,0,0,0,2,151,108,39,2,0,0,0,0,2,73.4,21.9,83,21.9,72.6,23.4,83,22.5,70.2,21.1,67.8,21.9,67.8,21.1,22.700000000000003,21.3,22.2,72.9,68.60000000000001,83
01,107,4400,107,49,57,0,0,0,0,0,1,70,33,36,0,0,0,0,0,1,28,29,29.9,22,27,32.1,29.9,22,28,16.9,23.900000000000002,22,25.1,21,30.5,19.900000000000002,22,27.6,25.7,29.9
01,107,4500,662,228,432,0,2,0,0,0,0,515,199,315,0,1,0,0,0,0,111.8,235.2,142.9,220.2,126.6,208.5,139.3,220.2,110.2,184.6,107.2,183.9,114.2,173.1,221.79999999999998,181,220.2,119,110.3,141.4
01,107,4600,853,114,723,6,1,0,0,4,5,622,88,523,5,1,0,0,0,5,52.3,360,61.199999999999996,392,57.9,346,57.9,399.09999999999997,57.9,310.2,47.2,312.7,54,304.2,352.6,309.2,395.5,55,53,59.800000000000004
01,107,5100,2218,1456,692,26,4,3,1,2,34,1649,1126,494,14,3,3,1,0,8,756.9,244.2,750.7,263.7,732.7,253,727.1,283.7,623.4,273.2,635.9,257.7,659.3,230.3,249.3,254.2,274.1,745,639.2,739.1
01,107,5200,519,358,62,95,0,0,0,1,3,421,290,56,73,0,0,0,1,1,140.20000000000002,96.6,138.7,102.5,142.7,90.5,134.4,107.2,120.7,93.9,118.3,95,123.39999999999999,87.8,93.5,92.1,104.7,141.3,120.7,136.6
01,107,5300,415,381,29,1,0,0,0,0,4,311,291,17,0,0,0,0,0,3,215.1,6.1000000000000005,239,13.1,198.9,10.200000000000001,234.8,19,160,20.1,160,14,166,4.7,8.1,13.1,16.3,207,161.8,236.9
01,107,5400,113,96,9,3,2,0,0,0,3,92,79,7,1,2,0,0,0,3,49.1,4,47.8,12.8,47,4,47.8,14.2,44.2,9.1,45,8,46,6,4,7.8999999999999995,13.8,48.2,45,47.8
01,107,5500A,820,363,437,12,2,1,0,1,4,640,323,300,10,2,1,0,0,4,109.6,291.9,99.1,281.3,111.3,284.90000000000003,97.6,285.2,90.1,256,87.3,257.2,92.3,250.4,288.5,255.3,283.2,110.5,90,98.4
01,107,5500B,12,6,6,0,0,0,0,0,0,12,6,6,0,0,0,0,0,0,2,5.4,1.8,5.3,2,5.4,1.8,5.4,1.7,4.8,1.6,4.8,1.8,4.7,5.4,4.8,5.4,2,1.7,1.8
01,109,0010,4648,1273,3134,65,27,81,2,5,61,3583,1141,2245,49,22,77,2,4,43,336.7,1115.7,285.5,1103.5,381.2,1086.9,275.4,1120.6,259.1,816.1,215.1,851.6999999999999,228.6,832.9,1100.7,833.7,1111.5,359.3,234,280.3
01,109,0020,1094,572,484,18,4,2,0,1,13,849,474,355,7,3,2,0,0,8,193.3,214.4,199.9,242.3,193.3,217.2,187.6,252.6,154.3,169.4,136.3,186.7,149.5,171.7,215.7,175.4,247.5,193.3,147.2,193.79999999999998
01,109,0030,316,156,157,0,1,0,0,0,2,238,118,117,0,1,0,0,0,2,101.7,76.1,111.1,96.6,108.3,62.1,108.3,104.5,84,52.7,73.9,62.1,78.2,55.6,69.4,56.9,100.5,105.1,78.8,110.1
01,109,0040,395,331,40,16,5,0,0,0,3,316,269,29,12,3,0,0,0,3,163.4,19.3,169.5,19.3,154.70000000000002,29.2,162.2,28.3,137.9,20.2,128.1,31.599999999999998,133.6,21.2,24.2,24.1,23.9,159.5,133.4,166
01,109,0050,96,63,26,3,4,0,0,0,0,74,50,20,1,3,0,0,0,0,35.9,12.5,33.2,20.1,33.8,12.5,32.8,20.400000000000002,26.4,12.8,22.9,15.8,26,13.1,12.5,14,20.2,34.6,24.9,33
