state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_fis,uss_18_dem_ray,uss_20_rep_sas,uss_20_dem_jan,gov_18_rep_ric,gov_18_dem_kri,atg_18_rep_pet,sos_18_rep_evn,sos_18_dem_dan,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
31,079,21P,1366,1253,6,79,1,20,0,1,6,1046,980,2,46,1,13,0,0,4,513.8,190.6,519.2,237.2,385.9,198.6,542.1,136.5,415.7,187.3,475.4,404.4,170.4,190.6,185.8,186.9,513.8,420.1,530.7,187,465.4
31,079,22P,959,784,19,112,0,14,0,23,7,736,641,9,64,0,11,0,8,3,270.2,113.7,266.9,150.6,185.7,111.7,275.4,105.3,197.8,108.7,252.9,195.2,96.8,113.7,105.8,128.5,270.2,207.9,271.1,114.2,234.7
31,079,23P,1051,884,17,106,0,30,0,0,14,812,709,7,70,0,21,0,0,5,298.1,125.39999999999999,294.7,166,205.2,123,304,116,218.6,119.6,278.8,215.2,106.9,125.39999999999999,116.5,140.9,298.1,229.5,299.1,126.1,259
31,079,29P,689,666,0,21,0,0,0,0,2,523,511,0,12,0,0,0,0,0,291,52.5,142,67.2,259.2,59.1,135.6,52.5,256,74.5,279.1,251.6,52.300000000000004,52.5,60.5,57.7,291,261.1,139.2,59,231.20000000000002
31,079,2P,1930,724,22,1110,9,26,8,11,20,1324,568,21,687,6,17,7,7,11,171.6,159.4,194.4,172.3,101.8,106.4,190.5,117.7,108.5,110.6,147.5,106.8,103.3,159.4,105.7,143.9,171.6,115.8,191.8,128.3,145.4
31,079,30P,1279,1227,4,39,2,1,1,0,5,935,909,1,20,2,1,1,0,1,511.2,109.3,611.1,123,380.7,120.3,561.7,87.9,406.7,121,453.8,405.7,95.5,109.3,114.3,101.5,511.2,409.6,583.8,108.6,474.3
31,079,31P,441,429,0,9,0,0,0,0,3,326,321,0,4,0,0,0,0,1,173.9,33.7,162.3,47.3,140.5,33.1,156.79999999999998,32.6,136,42.7,149.79999999999998,130.4,33.1,33.7,35,38.2,173.9,140.5,160,35.6,149.6
31,079,32P,1871,1740,7,85,2,24,0,0,13,1430,1350,5,50,0,19,0,0,6,803.2,283.7,993.9,390.7,618.9,287.1,987.6,255,643,303.3,772.6999999999999,646.4,266.2,283.7,285.6,323.3,803.2,670.5,991,297.5,781
31,079,33P,1783,1635,11,104,1,25,0,1,6,1253,1159,6,67,1,15,0,1,4,748.5,216,854.5,301.5,568,244.7,863.9,193.29999999999998,600.3,235.3,700.3000000000001,585.1,207.5,216,229.2,247.3,748.5,613.5,859.1,233.1,703
31,079,34P,1115,1041,1,45,4,10,0,2,12,808,765,1,30,2,8,0,0,2,489.1,134.4,548.4,188.8,369.7,156.9,557.1,120.1,392.6,147.6,455,380.1,130.1,134.4,145,154.4,489.1,399.3,552.4,146.20000000000002,455.7
31,079,35P,1709,1532,11,133,4,14,2,0,13,1220,1120,5,74,4,9,2,0,6,749.4,283.2,967.8,400.5,619.4,256.9,976.1,255.4,639.7,271.1,736.5,628.5,241.3,283.2,256.5,328.6,749.4,655.6,972.5,284.8,759.7
31,079,36P,1512,1218,4,264,3,8,2,0,13,1070,911,3,140,3,4,2,0,7,550.5,177.1,650.2,272.3,419.1,181.5,660.5,176.9,436.2,182.7,496.5,419.5,167.4,177.1,177.2,224.7,550.5,442.5,655.3,192.8,518.6
31,079,37P,872,845,2,20,3,0,0,0,2,657,642,2,8,3,0,0,0,2,276.8,99.5,319.5,130.1,216,104.1,327.6,73.2,230.2,104.1,262.2,228.7,89,99.5,99.2,101.6,276.8,234,323.6,100,265.7
31,079,38P,1015,946,6,41,1,15,0,0,6,775,742,3,20,1,8,0,0,1,227.9,113.1,265.6,131.7,174.3,96.4,266,83.8,181.9,97.5,202.1,178.5,89.5,113.1,94.5,107.5,227.9,184.2,265.7,102.10000000000001,213.6
31,079,39P,942,831,6,103,0,0,0,0,2,687,632,0,54,0,0,0,0,1,263.4,61.4,266.1,68.1,186.9,61.4,255.6,47,200.7,63.1,214.8,191.9,57.2,61.4,61.2,57.8,263.4,200,261.3,60.8,227.2
31,079,3P,2676,974,36,1603,12,17,0,2,32,1731,753,18,938,4,12,0,1,5,313.5,230.9,412.4,238.5,177.5,153.3,398.3,181.7,192.4,158.4,248.5,192.2,144.8,230.9,153.8,208.7,313.5,203.3,405,183.6,275.9
31,079,40P,649,605,1,42,0,0,1,0,0,480,457,0,22,0,0,1,0,0,256.3,49.800000000000004,239,69,207.6,48.9,231.9,48,198.70000000000002,63.9,220.2,192,48.8,49.800000000000004,50.6,53.6,256.3,207.6,234.6,51.4,219.8
31,079,41P,927,905,0,10,2,2,0,0,8,714,700,0,6,2,2,0,0,4,427.4,103.89999999999999,421.8,112.8,343.8,116.4,407.2,69.4,358.4,109.7,401.9,349,91.9,103.89999999999999,106.5,90.3,427.4,361.3,413.6,101.10000000000001,387.5
31,079,42P,1099,1043,2,36,10,1,0,0,7,819,783,2,20,8,1,0,0,5,379.9,93,483.2,129,271.3,95.9,467.2,79.5,278.1,97.9,297.9,255.9,93,93,95.9,103.9,379.9,276.9,474.2,97.6,346.1
31,079,43P,1325,1083,0,234,0,2,0,0,6,959,811,0,144,0,2,0,0,2,287.9,147,474.5,140.6,208.7,118,457.59999999999997,95,228.79999999999998,110.2,265.5,208.7,109.4,147,111,116.7,287.9,227.29999999999998,466.4,120.1,304.3
31,079,44P,1370,1085,10,254,6,1,0,0,14,972,827,6,128,5,0,0,0,6,445,126.89999999999999,493.2,191.20000000000002,325.4,134.9,498,126.1,341.3,134.4,382,325.8,124,126.89999999999999,131.3,158.9,445,343.7,495.8,139.70000000000002,401.9
31,079,4P,2268,1344,14,856,13,11,0,3,27,1493,1020,9,442,5,8,0,1,8,276.4,202.9,334.9,212.2,161.2,138.4,327.5,157.8,177.2,140.2,228.8,177,129.3,202.9,136.8,184.6,276.4,186.1,331.1,163.5,240.4
31,079,5P,2586,1543,38,913,8,26,10,4,44,1834,1229,13,539,6,21,6,2,18,330.4,262.7,355.4,303.6,203.6,188.5,353.2,215.8,233.2,183.3,301.5,220.1,180,262.7,183,256.9,330.4,239.1,353.5,222,283.9
31,079,6P,1827,1440,24,328,15,14,0,0,6,1392,1168,15,183,13,10,0,0,3,381.3,195.6,399.7,219.2,255.70000000000002,160.8,407.7,153.2,276.6,163.8,339.7,265.2,150.9,195.6,159.6,186.2,381.3,284.8,404.5,174.3,332.8
31,079,7P,1321,987,26,278,0,19,0,0,11,987,789,12,161,0,14,0,0,11,227.3,136.9,266.2,162,152.7,114.7,260.6,129.2,166.20000000000002,115.7,213.4,161.2,107.6,136.9,113.9,146,227.3,173.4,264.7,128.9,206.9
31,079,8P,1154,952,14,153,7,8,0,0,20,951,838,11,81,5,8,0,0,8,267.9,135.2,283.7,152.8,181.1,111.60000000000001,289.6,106.3,194.1,114.2,240,187.8,105.2,135.2,110.5,129.6,267.9,200.8,286.6,121,234.8
31,079,9P,2801,1823,57,850,7,35,0,2,27,2061,1507,34,472,7,29,0,2,10,635.8,286.2,717.9,378,461,268.3,725.1,248.2,486.8,265,586.1,475.6,246.5,286.2,260.4,313.5,635.8,502.2,721.7,281.5,583.8
31,081,10P,1358,1291,12,31,3,4,0,3,14,989,957,6,14,3,3,0,0,6,398,106.2,492.1,158.2,297.9,129,482.9,98,329.9,113.1,358.2,303.59999999999997,105.4,106.2,115.6,127.9,398,322.7,488.2,118.10000000000001,380.5
31,081,11P,1589,1557,3,22,1,0,0,0,6,1157,1141,1,11,0,0,0,0,4,571,175.4,780,249.1,500.6,189,777.8,144.2,520.9,187.7,551.6999999999999,501.5,155.9,175.4,177,197.2,571,518.6,779.3,183.2,600.2
31,081,1P,377,375,0,0,0,1,0,0,1,273,271,0,0,0,1,0,0,1,203.1,32.1,187.8,27.2,168.3,31.3,181.3,18.6,165.5,42.1,175.6,173.6,27.400000000000002,32.1,32.1,23.2,203.1,169.5,185.7,28.900000000000002,178.4
31,081,2P,778,760,2,10,2,0,1,0,3,562,555,1,3,0,0,1,0,2,387.2,91.4,401.6,92.3,314.4,95,362.7,59.6,329,91.4,320,305.90000000000003,81.8,91.4,91,74.2,387.2,315.9,384.09999999999997,86.2,344.1
31,081,3P,770,748,0,8,0,8,0,0,6,593,583,0,2,0,2,0,0,6,418.4,67.2,416.9,71.1,331.9,54.300000000000004,373.7,54.300000000000004,335.4,69.8,331.2,321.1,59.2,67.2,59.5,60.9,418.4,330.6,395.9,60.5,359.1
31,081,4P,292,272,0,17,0,0,0,2,1,210,204,0,5,0,0,0,0,1,167.4,25.5,161.3,29.6,137.5,33.4,149.2,12.3,139.2,33.4,130.2,134.1,28.2,25.5,32.5,21,167.4,136,154.7,25.7,146.7
31,081,5P,824,812,0,11,0,0,0,0,1,622,616,0,5,0,0,0,0,1,435.5,102.2,462.3,90.5,352.4,87.1,421.6,48.8,361.9,89.7,372.8,348.2,71.7,102.2,84.8,68.1,435.5,357.59999999999997,441.6,82.1,393.6
31,081,6P,432,422,0,8,0,0,0,0,2,335,328,0,5,0,0,0,0,2,235.3,34,243.7,29.9,208.4,33.9,211.7,19.3,220.70000000000002,30.3,210.8,203.9,28.7,34,30.3,25.8,235.3,210.7,227.4,29.1,217.5
31,081,7P,582,578,0,1,1,0,0,0,2,464,461,0,1,1,0,0,0,1,276.6,40.5,340.8,62.4,216,46.3,330.9,41.7,223.29999999999998,45.1,232.4,225.9,30.4,40.5,41.4,50.7,276.6,224.29999999999998,334.9,45.2,262.6
31,081,8P,616,592,1,19,0,0,0,0,4,454,444,1,7,0,0,0,0,2,264.2,50.7,299.4,53.2,190.8,49,277.7,37.4,209.2,45.9,214.1,201.9,44.9,50.7,45.9,45.300000000000004,264.2,203.9,285.4,45.9,235.8
31,081,9P,1506,1432,1,54,5,5,0,0,9,1126,1084,0,33,3,3,0,0,3,427.9,147.8,526.5,253.7,355.3,147.2,543,147.7,378.8,157.1,417.7,367.8,130.2,147.8,145.8,201.3,427.9,379.8,533.1,164.7,430.3
31,083,10P,333,322,0,1,2,2,0,0,6,278,272,0,0,2,2,0,0,2,175.2,22.3,206.1,22.3,143.1,25.3,193.3,22.3,148.1,26.400000000000002,148.9,143.1,22.3,22.3,24.6,22.3,175.2,145.7,199.5,23.2,165.6
31,083,11P,376,373,0,2,1,0,0,0,0,316,315,0,0,1,0,0,0,0,194.9,35.6,195.4,44.3,152.29999999999998,30.8,178.8,29.9,160,30.8,159.4,149,25.6,35.6,29.7,35.8,194.9,155.70000000000002,186.4,32,170.70000000000002
31,083,12P,524,516,0,3,1,0,0,0,4,391,388,0,2,1,0,0,0,0,199.4,44.6,213,44.6,147.3,48.2,213,28.8,163.7,39.1,169.4,153.1,35.2,44.6,40.1,36.7,199.4,157,213,39.5,179.6
31,083,1P,395,379,1,6,6,2,0,0,1,297,288,1,2,3,2,0,0,1,182,25.9,207.1,19.3,135,30.1,181.5,16.400000000000002,144.7,30.1,152.3,144.7,25.9,25.9,29.4,17,182,144.7,193.8,25.9,164.7
31,083,2P,381,371,0,9,0,0,0,0,1,291,288,0,3,0,0,0,0,0,171.6,30.400000000000002,193.1,32.1,136.4,33.5,171.6,26.900000000000002,147.7,34.2,157.70000000000002,144.2,30.400000000000002,30.400000000000002,33.5,29.1,171.6,145.5,179.79999999999998,30.400000000000002,161.9
31,083,4P,317,305,0,9,0,0,0,1,2,244,234,0,8,0,0,0,1,1,137.9,16.4,144.9,23.900000000000002,107.8,20.6,138.4,15.9,111.7,16.4,110.8,105.6,21.8,16.4,20.6,21.3,137.9,108.5,139.8,21.1,122.1
31,083,5P,600,583,0,12,1,3,0,0,1,475,463,0,7,1,3,0,0,1,237.6,32.9,270.2,41.6,198.8,47.5,246.4,39.2,217.79999999999998,45.7,210.8,195.9,48.300000000000004,32.9,47.5,39.4,237.6,208.9,256.1,41.7,224
31,083,8P,497,494,0,3,0,0,0,0,0,394,393,0,1,0,0,0,0,0,194.1,41.8,185.6,55.2,127.3,51.2,202.70000000000002,31.1,134.8,51.2,156.5,135.8,37.3,41.8,46.7,43.2,194.1,138.2,194,44.1,162.5
31,085,1P,296,290,0,3,0,2,1,0,0,242,240,0,1,0,0,1,0,0,159.3,4.7,156,13.700000000000001,110.9,8.700000000000001,149.1,8.5,110.9,13.700000000000001,110.4,112,8.700000000000001,4.7,9.5,10.9,159.3,110.8,151.1,9,130.8
31,085,2P,349,335,0,13,1,0,0,0,0,262,250,0,11,1,0,0,0,0,179.4,8.1,174.9,8.9,122.8,10.5,159.5,11.6,126.89999999999999,10.9,117.10000000000001,119.7,9.200000000000001,8.1,10.3,10.1,179.4,121.6,165.4,9.8,143.9
31,085,3P,322,303,0,17,0,1,0,0,1,240,227,0,11,0,1,0,0,1,134.2,16.2,160.4,13.1,117.2,13.3,146.1,10.4,117.8,16.4,109.6,116.1,13.3,16.2,13.9,11.1,134.2,116,151.9,13.5,129.8
31,087,1P,610,580,0,14,3,1,0,0,12,481,464,0,5,3,1,0,0,8,288.9,34.8,275.1,34.8,209.3,38.2,249.9,34.3,202.4,47.800000000000004,218.7,199.5,44.300000000000004,34.8,44.1,34.4,288.9,208.1,262.1,40,237.1
31,087,2P,389,384,0,0,4,0,0,0,1,312,307,0,0,4,0,0,0,1,144.1,14.200000000000001,147.6,21,105,22.1,138.70000000000002,17,103.8,27.3,111.1,107.6,18.1,14.200000000000001,22.1,18.2,144.1,106.89999999999999,143.6,19.6,122.7
31,087,4P,1071,1036,4,19,2,1,0,0,9,817,797,2,12,2,1,0,0,3,497.4,57.9,498,54.9,326.8,51.3,461.7,46.7,330.6,65,355.3,324.4,53.3,57.9,54.2,49.7,497.4,331.5,477.3,54.3,401.2
31,087,5P,838,820,2,9,3,1,0,1,2,677,666,2,3,3,0,0,1,2,298.8,48.4,338.9,62.6,248.4,43.7,326.8,45.6,246.8,55.1,247.8,246.8,45.3,48.4,46.9,53.9,298.8,247.3,333.90000000000003,48.6,278.9
31,089,10P,978,923,0,42,0,5,0,1,7,709,679,0,22,0,4,0,1,3,404,69.4,423,105.2,313,102.3,393.6,77,310.1,118.2,370,330.1,80.1,69.4,100.2,90.3,404,330.5,407.9,92,363.6
31,089,11P,979,955,2,6,9,0,1,2,4,761,749,0,3,4,0,1,2,2,391.5,47,461.8,73.1,295.1,67,423,53,298.2,80.6,328.9,310.7,53,47,67,62.6,391.5,307.9,442.5,62.1,358.5
31,089,12P,892,802,1,75,5,0,1,2,6,688,638,1,40,5,0,1,1,2,245,25.4,268.8,37.2,168.2,31.8,236,41.300000000000004,183.3,33.2,175.1,179,28,25.4,31.6,38.6,245,176.4,252.4,32.7,207.2
31,089,13P,856,726,4,118,3,0,0,0,5,627,546,1,75,2,0,0,0,3,215.5,33.2,244.2,43.9,175.9,39.2,210,41.7,181.1,44.6,191.6,185.3,33.2,33.2,39.2,42.7,215.5,183.6,226.8,39.3,201.1
31,089,1P,383,375,0,4,2,2,0,0,0,308,304,0,1,1,2,0,0,0,171.70000000000002,19.400000000000002,173.4,43.8,153.5,33.7,152.4,30.8,155.6,33.800000000000004,155.6,136.3,42.2,19.400000000000002,33.800000000000004,32.800000000000004,171.70000000000002,152.6,160,33.6,155.6
31,089,2P,1065,1055,0,3,0,3,0,0,4,837,828,0,3,0,3,0,0,3,508.1,52.6,549.7,68.9,365.90000000000003,80.8,498.8,58.1,383.2,92.2,417.8,389,58.1,52.6,80.8,68,508.1,388.6,517.6,71.3,446.6
31,089,3P,823,815,0,8,0,0,0,0,0,640,637,0,3,0,0,0,0,0,448.3,41.1,452.8,41.1,323.5,42.6,373.4,41.9,327.5,56.5,327.9,319,38,41.1,42.9,41.3,448.3,323.4,410.5,42.6,366.2
31,089,4P,423,420,0,0,0,1,0,0,2,330,327,0,0,0,1,0,0,2,160.7,21.1,229.5,28.700000000000003,120.8,21.8,184.70000000000002,20.6,128,29.2,131.9,128,19.3,21.1,21.8,27.5,160.7,128,202.4,21.1,152.8
31,089,5P,657,654,0,1,0,0,0,0,2,501,499,0,1,0,0,0,0,1,306.1,15.1,349.2,22.6,231.79999999999998,29,282.5,30,247.6,28.3,227.6,220.8,29.6,15.1,29,25.7,306.1,231.7,312.2,26.5,268.40000000000003
31,089,6P,308,302,0,2,2,2,0,0,0,244,238,0,2,2,2,0,0,0,138.1,23.400000000000002,142.4,24.2,81,38.1,123.5,16.1,96.1,35.1,108.3,93.5,28.5,23.400000000000002,34.5,20.4,138.1,94.9,132.9,27,111.9
31,089,7P,909,894,3,4,0,0,0,0,8,706,699,1,4,0,0,0,0,2,414.9,56.5,444.6,58.9,297,73.1,385.3,62.5,304.4,91.2,327.9,296.5,68.9,56.5,75.4,60.1,414.9,309.1,416.5,69.5,353
31,089,8P,917,874,3,36,0,3,0,0,1,679,656,2,20,0,0,0,0,1,428.8,40.5,486.9,47.9,319.4,56.1,409.4,40.5,316.5,66.7,309.8,312.5,47.3,40.5,57.5,43.3,428.8,315.2,446.4,48.2,371.7
31,089,9P,1245,1226,3,6,7,0,1,0,2,956,940,3,3,7,0,1,0,2,522.6,86.4,542.3,96.6,377.2,106.6,494.90000000000003,85,410.4,111.1,436.2,399.3,89.8,86.4,103,90.5,522.6,404.9,518.3,95.6,454.9
31,091,1P,736,721,0,8,4,0,0,0,3,579,566,0,7,3,0,0,0,3,354.2,38.7,374.2,58.2,257.8,50.3,347.7,48,258.2,57.9,263.9,235.1,50.3,38.7,52.1,52,354.2,255.1,359.59999999999997,50.9,297.3
31,093,1P,600,580,2,8,1,0,0,0,9,461,452,1,5,1,0,0,0,2,221.79999999999998,42.5,244.4,45,142,45,228.1,37.6,156.29999999999998,46.1,176.9,152.2,40.5,42.5,45,39.5,221.79999999999998,156.4,233.1,43.2,186.8
31,093,2P,234,226,0,8,0,0,0,0,0,176,173,0,3,0,0,0,0,0,113.6,15.6,155.4,21.2,80.1,23.6,142.2,11.4,89.4,20.6,85.3,84.8,12,15.6,18.5,17.1,113.6,85.1,149.2,17.6,107
31,093,3P,473,464,0,7,0,2,0,0,0,367,360,0,5,0,2,0,0,0,204.4,49.9,220.2,40.8,131.4,52.1,204.9,32.6,140.5,57.5,146.8,116.4,48.2,49.9,52.1,36.7,204.4,131.6,210.8,48.1,167.7
31,093,4P,1698,1649,7,15,5,4,0,0,18,1307,1284,3,6,3,3,0,0,8,522.8,135.1,714.5,203.6,387.8,155.5,699.8,140.1,401.5,160.4,447.7,369.2,144,135.1,155.3,171.1,522.8,401.8,706.5,156.7,505.1
31,093,5P,1361,1321,1,26,2,0,0,1,10,983,961,1,10,2,0,0,1,8,455.3,102.5,570.2,131.7,312.6,150.8,547.4,85.2,337.3,144.5,393.2,321.6,134.1,102.5,142.8,108.2,455.3,340.5,556.4,125.7,420.2
31,093,6P,392,381,0,10,1,0,0,0,0,317,310,0,6,1,0,0,0,0,159.1,45.1,170.9,40.8,124.5,43.7,168.1,30.9,127,49.6,148,124.5,43.7,45.1,44.6,34.4,159.1,129.8,169.8,42.5,146.29999999999998
31,093,7P,793,745,4,24,3,6,2,0,9,583,566,0,7,2,3,2,0,3,294.3,92.7,347,111.4,237,79.1,331.09999999999997,68.9,249.9,90.8,280.3,238.6,77,92.7,80.4,91.4,294.3,251,337,88.7,282.8
31,093,8P,723,701,1,11,4,0,0,0,6,537,524,1,7,3,0,0,0,2,312,58.1,366.2,54.9,277.90000000000003,63.9,337.4,41.800000000000004,293.5,60.7,293.5,271.5,54.9,58.1,60.7,47.800000000000004,312,283.2,351.8,54.9,307.4
31,095,10P,676,669,0,4,1,0,0,0,2,549,543,0,4,1,0,0,0,1,241.5,72.3,297.5,90.7,197.7,79.1,307.2,65.2,210.6,79.2,239.6,202.7,58.6,72.3,74.3,74.10000000000001,241.5,214.9,302,76.5,242.6
31,095,1P,984,931,1,26,8,5,1,0,12,754,717,1,18,6,4,1,0,7,246.8,112.7,241.8,129.4,187.6,108.4,253.29999999999998,92.2,207.4,101.3,239.9,189.5,105.1,112.7,105.1,110.7,246.8,205.8,247.2,107.6,223.6
31,095,2P,887,816,4,40,6,5,0,0,16,680,639,2,22,3,4,0,0,10,153.9,68.2,168,80,93.1,86.9,176,54.4,122.7,71.3,152.1,106.5,75.5,68.2,77.7,67.3,153.9,118.4,172,73.1,138.9
31,095,3P,1040,980,4,42,3,3,0,0,8,788,758,2,18,3,3,0,0,4,314.1,97.3,304.3,137.8,215.2,118.3,319.5,102.7,232.1,121.7,281.4,225.4,111.9,97.3,117.5,120.5,314.1,238.5,312,114.7,270.2
31,095,4P,1031,990,1,23,4,1,0,0,12,847,821,1,15,4,1,0,0,5,276.3,117.6,352.9,172.2,244.8,133,395.4,96.5,272.6,124.60000000000001,317.2,253.1,123,117.6,126.9,134.3,276.3,272.2,374.2,127.6,301.4
31,095,5P,374,363,1,10,0,0,0,0,0,301,297,0,4,0,0,0,0,0,152.3,39,156.20000000000002,43.3,138.2,54.4,168.3,20.4,141.2,51.3,155.9,130.6,50.1,39,51.3,30.900000000000002,152.3,141.2,161.9,44.3,150.4
31,095,6P,750,731,1,12,0,3,0,0,3,585,574,1,9,0,0,0,0,1,300.3,93,312,106.10000000000001,235.7,107.10000000000001,324.2,66.9,239,136.8,314,259.90000000000003,91.7,93,111.7,86.8,300.3,261.5,318.7,99.6,283.09999999999997
31,095,7P,532,523,2,2,1,1,0,0,3,426,419,2,2,1,0,0,0,2,236.8,59.699999999999996,240.9,84.9,188.9,85.3,247.7,50.4,196,85.2,227.70000000000002,184.2,78.2,59.699999999999996,84.1,68.8,236.8,201.1,242.5,76,215.2
31,095,8P,473,467,3,2,0,0,0,0,1,371,369,0,2,0,0,0,0,0,204.5,44.5,220.1,52.1,169.1,42.8,213.29999999999998,38.7,179.7,41.1,184.1,163.1,37.8,44.5,40.2,42.7,204.5,175.1,216.4,42.4,190.6
31,095,9P,800,755,0,39,1,0,1,0,4,638,610,0,26,1,0,0,0,1,275.1,132.6,319.5,123.7,242.4,106.6,360.7,68.8,236.1,127.8,296.6,227.3,114.7,132.6,116.60000000000001,96,275.1,252.8,336.4,114.8,282.40000000000003
31,097,1P,1058,1037,1,17,2,0,0,0,1,777,768,0,7,1,0,0,0,1,384.2,155.4,442.59999999999997,178.1,288.1,165,467,112.4,301.4,198,391.2,296.9,152.7,155.4,170.20000000000002,148,384.2,316,452.6,156.6,365.8
31,097,3P,542,519,0,12,0,6,0,0,5,409,396,0,8,0,3,0,0,2,187.9,59.6,211.9,65.6,149.8,65.2,211.9,54.7,156.9,73.3,187,155.2,57.3,59.6,65.1,61.1,187.9,163,211.9,61.6,181.3
31,097,4P,192,189,0,1,0,2,0,0,0,161,158,0,1,0,2,0,0,0,70.2,22.7,70.9,21.9,53.699999999999996,32.2,73.9,21.8,57.8,32.300000000000004,71,57.9,25.6,22.7,31,21.9,70.2,61.7,72.3,25.7,64.4
31,097,5P,692,554,0,114,1,18,0,0,5,545,459,0,71,1,13,0,0,1,173.6,72.7,201.1,91.7,158.2,69.9,217.6,54.4,145,91.7,168.3,146.1,75.6,72.7,79.3,73.3,173.6,155.1,211.4,76,173.4
31,097,7P,2425,1763,276,282,53,43,0,1,7,2093,1520,272,212,52,32,0,1,4,416.7,210.5,463.9,242,343,210,476.7,142.2,356,231.8,448.4,348.2,197,210.5,212.4,194.5,416.7,373.5,471,207.3,410.6
31,097,8P,308,293,1,9,2,2,0,0,1,245,235,0,5,2,2,0,0,1,124.9,39.7,122.8,49,107.3,39.7,122.8,28.7,108.4,47.5,124,98,39.7,39.7,40.4,39.3,124.9,109,122.8,40,114.3
31,099,11P,482,468,1,8,0,0,0,1,4,360,353,0,4,0,0,0,1,2,190.5,23.1,221.5,41.3,165,35.9,219.1,26.1,176.9,26.1,181.2,165.4,32.9,23.1,32.9,34.1,190.5,171.1,221.1,31.400000000000002,188.5
31,099,12P,153,148,1,0,0,0,0,0,4,110,109,0,0,0,0,0,0,1,70.7,11,75.8,15.7,48.1,17.3,70.7,10.9,50.7,11,55.1,44.1,15.7,11,15.3,11.6,70.7,49.4,74.7,12.200000000000001,59.7
31,099,13P,954,859,2,78,1,3,0,1,10,706,652,2,44,1,2,0,1,4,274.4,98.8,306.1,108.9,198.5,86.3,322.3,65.8,211.8,89.4,244.1,221.7,67.3,98.8,81.4,89.2,274.4,220,314.40000000000003,85.6,254.2
31,099,14P,1012,950,2,52,2,3,0,0,3,812,771,2,31,2,3,0,0,3,316.4,100.7,394.7,131.9,245.9,100,393.59999999999997,84.7,253.5,101,303,251.7,92.4,100.7,99.3,108.2,316.4,264.1,394.2,101.4,308.9
31,099,15P,952,930,1,18,1,0,0,0,2,733,725,1,6,1,0,0,0,0,398.2,102.10000000000001,440.1,122.8,303.9,89.9,463.9,62.7,312.6,95.2,362.6,305,89.8,102.10000000000001,90.4,93.5,398.2,320.8,452.3,94.5,367.5
31,099,1P,612,578,1,27,1,3,2,0,0,462,445,0,12,1,2,2,0,0,235.9,52.4,246.5,64.2,168.9,60.9,236.1,33.4,165.9,68,188.2,168.1,57.4,52.4,62.3,48.5,235.9,172.7,241.1,55.8,201.7
31,099,2P,216,215,0,0,0,0,0,0,1,186,185,0,0,0,0,0,0,1,94.8,20.8,99.3,25.8,68,24.8,95,13.1,67,27.1,75.7,67.5,22.5,20.8,25.1,19.6,94.8,69.6,97,22,81.4
31,099,3P,155,153,1,1,0,0,0,0,0,128,126,1,1,0,0,0,0,0,85.5,12.5,89.8,18.1,71.60000000000001,15.4,85.10000000000001,7.6000000000000005,76.9,12.9,81.2,74.5,14.9,12.5,14.7,12.9,85.5,76.5,88,13.3,81.1
31,099,5P,471,440,0,25,1,0,0,5,0,344,329,0,13,0,0,0,2,0,191.6,34.2,209.9,38.3,160.2,34.4,202.6,30.9,172,34.4,175.6,166.7,28,34.2,32.6,34.4,191.6,169.5,206.2,34.2,183.20000000000002
31,099,6P,196,176,0,15,4,0,0,0,1,138,128,0,8,1,0,0,0,1,64.4,7.9,87.7,15.9,57.2,18.7,81.5,9.3,60.300000000000004,19.5,68.6,59.7,18.7,7.9,18.7,13.8,64.4,61.5,83.3,14.5,68.8
31,099,7P,890,859,0,16,4,2,0,0,9,638,623,0,10,2,1,0,0,2,382.8,72.7,395.6,89.4,305.3,82.7,382.8,51.1,316,84.9,348.5,310.2,72.7,72.7,80.9,69.5,382.8,319.3,390.7,74.4,348.2
31,099,8P,396,386,1,4,0,0,1,0,4,300,294,1,4,0,0,1,0,0,222.9,13.200000000000001,252.4,29.400000000000002,155.3,29.900000000000002,239.4,13.200000000000001,160.5,31.7,184.7,159.5,30.1,13.200000000000001,30.1,22.3,222.9,165.5,244.9,25.400000000000002,195.7
31,101,10P,971,861,3,84,1,6,0,0,16,710,643,2,51,1,6,0,0,7,288,78.1,326.5,94.1,208.7,72.6,313.4,59,211.5,83,245.9,219.8,68.8,78.1,73.9,76.3,288,222.5,320.5,75.9,258.9
31,101,11P,697,631,2,46,4,3,0,0,11,569,524,1,32,4,3,0,0,5,238.5,41.2,269.1,51.3,186.6,39.9,256.9,37.9,185.4,47.1,210.9,198.4,33.5,41.2,40,44.5,238.5,195.3,262.9,41.7,220.9
31,101,12P,829,741,2,63,3,9,0,0,11,619,567,2,37,3,5,0,0,5,299.9,53.1,288.8,86.7,207.9,64.2,262.7,65.7,215.7,70.8,236,215.7,58.8,53.1,64.5,76.9,299.9,218.9,275.6,66.4,247.4
