state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_cra,uss_16_dem_stu,uss_20_rep_ris,uss_20_dem_jor,gov_18_rep_lit,gov_18_dem_jor,atg_18_rep_was,atg_18_dem_bis,sos_18_rep_den,sos_18_dem_hum,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
16,045,045005,1055,953,0,74,6,3,1,0,18,811,749,0,41,6,3,1,0,11,405.5,63.3,567,58.4,370.3,84.1,532,69.6,381.9,76.5,376.8,74.8,386.2,71.1,72.7,74.8,64.5,386.6,381.5,549.9
16,045,045006,2276,2091,1,141,10,8,2,0,23,1664,1551,0,82,7,8,2,0,14,842.6,167,1044.7,276.9,807.2,188.3,1010.8,291.3,768.7,200.6,776.7,201.3,764.4,213.9,177.4,205,283,824.4,769.5,1027.1
16,045,045007,1553,1418,1,83,12,5,0,3,31,1178,1097,1,44,10,5,0,3,18,608.2,117.9,705.6,167.2,577.9,122,696.3,161.5,540.6,122.8,548.8,117.6,534.3,131.8,120,123.9,164.1,593.2,541.5,700.9
16,045,045008,1192,1060,3,85,5,11,1,3,24,915,833,2,48,3,10,1,3,15,351.5,103,461.09999999999997,180.7,370.6,115.5,432.9,193.9,284.3,153.6,284.3,149.8,280.1,152.6,108.89999999999999,152.2,186.3,360.5,283.7,446.6
16,045,045009,1740,1420,2,259,2,14,1,0,42,1253,1074,1,150,2,9,1,0,16,396.8,111.2,612.2,196.4,400.2,113,546.3,248.6,337.2,150.1,345,147.7,337.2,155.2,112,150.8,222.8,397.9,339.3,579.1
16,045,045010,1084,995,0,70,1,4,0,0,14,846,781,0,52,1,4,0,0,8,456.90000000000003,79.7,568.6,93.9,418.90000000000003,83.2,554.9,88.9,400.2,84.1,406.5,82.4,405,84.4,81.4,83.9,91.4,437.5,404.5,562.4
16,045,045011,1428,1235,5,159,9,2,1,0,17,1069,952,4,94,5,2,1,0,11,368.2,107.5,534.4,188.4,369.8,115.4,478.7,205.6,277.6,155.7,286.6,130.2,279.5,146.4,111.7,144.7,196.3,369.3,280.2,506.9
16,045,045012,1430,1116,1,264,6,12,1,0,30,1063,887,1,150,5,8,1,0,11,398.4,109.89999999999999,542.3,135.7,381.40000000000003,130.6,489.5,178.6,366,135.7,383.9,106.8,357.3,134.29999999999998,120.5,125.7,157.2,389.7,369.1,516.3
16,045,045013,1314,1216,3,54,8,5,1,0,27,1025,963,1,29,8,5,0,0,19,540.1,94.2,699.6,102.3,538.9,95,685.2,106,542.5,132.1,540.6,120.7,538.2,128.8,94,127.6,104.2,539.5,540.2,693.1
16,047,047001,1549,1112,0,400,9,13,0,1,14,1078,836,0,220,7,8,0,0,7,274.5,97.7,374.6,149.9,292.4,98.7,356.6,168,215.3,126.8,240.9,107.5,231.7,114.7,98.6,115.1,158.6,283.7,230.1,364.5
16,047,047002,1962,1491,1,409,19,5,0,1,36,1389,1117,1,236,16,2,0,0,17,353.6,125.7,482.7,193.8,376.9,127.6,459.8,216.6,277.3,163.7,310.40000000000003,138.4,299.9,147.3,126.9,148,205,366.8,297.3,470.09999999999997
16,047,047003,3168,2411,5,670,8,18,2,1,53,2185,1731,3,407,5,10,2,0,27,904,145.2,1106.1,220.5,962.8000000000001,131.6,1083.9,222.9,824.9,207.3,875.8,159,865.8,170.1,136.7,178.7,221.5,940.5,858.7,1093.5
16,047,047004,2733,1694,4,986,16,4,4,2,23,1891,1305,1,556,10,1,3,0,15,567.3,199.5,667.2,222.9,596.1,191.1,622.4,239.6,423,197.9,444.9,176,428.7,202.2,194.3,189.6,232.3,585,430.8,643.5
16,047,047005,3046,1620,0,1355,18,14,1,6,32,2063,1225,0,805,7,8,0,3,15,593.1,122.9,712.1,145.7,585.3,123.10000000000001,683.1,147.1,530.8,99.6,537.6,96.3,535.6,100.5,122.9,99.5,146.7,590.8,535.6,697.1
16,047,047006,771,547,0,215,3,0,0,0,6,576,440,0,129,3,0,0,0,4,219.1,57.5,233.7,93,231.7,60.1,230.5,94.9,178.4,77.5,195.2,61.9,185,69.2,58.4,69.2,93.2,225.2,185,231.5
16,047,047007,2235,1883,3,309,13,6,3,0,18,1719,1509,2,178,9,6,3,0,12,827.6,175.9,1059.3,226.4,779.1,220.2,1000.9,238.6,754.7,235.4,797.5,190.2,767.1,219.1,194,219.1,232.1,800.2,771,1030.1
16,049,049001,147,132,0,6,5,0,0,4,0,98,91,0,3,1,0,0,3,0,76.4,7.7,136,48.2,65.2,9.8,134.7,38.8,74.5,5.8,76.3,4.1000000000000005,73.5,7,8.2,5.8,43.300000000000004,71,74.7,135.4
16,049,049002,491,462,0,3,8,9,0,0,9,401,375,0,3,8,6,0,0,9,224.5,26.099999999999998,295.3,29.599999999999998,202.5,28.9,276.7,48.3,191.7,26.900000000000002,187.4,17.6,194.7,19.6,27.6,21.2,39,213.29999999999998,191.2,286
16,049,049003,575,565,0,0,1,2,0,0,7,423,420,0,0,1,2,0,0,0,277,57.7,332.7,30.1,276.4,55.3,330.5,34.4,240.79999999999998,52,246.5,49.6,244.1,56.5,55.9,52.4,32.6,276.6,244,331
16,049,049004,688,659,8,9,2,1,1,0,8,496,480,4,5,2,1,1,0,3,266.2,68.1,306,58.7,256.6,65.2,291,68.1,209,60.7,205.9,60.7,205,61.7,66.4,60.7,62.7,261.1,206.2,298.5
16,049,049005,396,380,0,2,3,0,0,0,11,327,314,0,2,2,0,0,0,9,120.1,13.7,196.4,30.6,107.1,21.3,199.29999999999998,19.3,120.1,21.3,120.1,23,121.10000000000001,21.3,16.5,21.4,25.400000000000002,113.2,120.2,197.3
16,049,049006,261,253,0,1,2,3,0,0,2,188,183,0,1,2,1,0,0,1,131.7,19.4,147,20.6,131.7,10.4,148,18.8,101,24.3,106.6,13.5,99.30000000000001,24.3,15.6,20.2,19.9,131.7,102.3,147.1
16,049,049007,378,353,0,12,3,1,0,0,9,273,260,0,7,1,1,0,0,4,195.7,26.7,207.7,32.9,209.7,18.6,216.3,18.6,159.2,26.7,149.20000000000002,27.5,151.9,27.5,22.8,27.3,26.6,201.9,153,213
16,049,049008,302,295,0,3,0,0,1,0,3,224,220,0,2,0,0,1,0,1,145.1,33.1,179.2,37.7,160.7,23.6,182.9,30,139.9,27.900000000000002,131,33.1,127.5,27.900000000000002,28,29.1,33.9,153.6,133.3,180.8
16,049,049009,313,293,0,7,8,1,0,0,4,236,219,0,4,8,1,0,0,4,155.9,36.2,259.9,33.9,146,37.9,259.9,22,165.1,30.9,169.89999999999998,28,172.9,26,37.1,28.2,27.9,150.7,169.2,259.9
16,049,049010,996,941,0,23,19,2,1,0,10,774,738,0,12,12,2,1,0,9,310,44.300000000000004,358.3,45.7,309.6,51.5,351.7,44.5,266.8,51,263.7,44.5,265.2,51,46.9,49.9,44.5,309.8,265.2,356.2
16,049,049011,962,903,4,27,3,13,0,0,12,740,699,3,17,3,8,0,0,10,270.1,58.7,362.3,46.1,279.1,68.9,354.7,53,212.6,59.8,214.9,57.1,211,62.1,63,59.6,49.5,274.9,212.6,357.9
16,049,049012,859,789,1,38,10,8,0,0,13,628,591,1,16,7,7,0,0,6,272.4,50.6,289.9,46.1,281.3,52,301.8,29.8,212.3,61.7,216.2,57.4,212.3,62.7,51,61.4,38.2,276.7,212.9,296.1
16,049,049013,1148,1084,0,45,7,1,2,0,9,879,840,0,23,6,1,2,0,7,374.3,86.8,428.6,105.3,381.1,79.6,407.90000000000003,108.9,332,107.9,345.8,87.9,330.5,114.8,83.3,103.5,106.9,377.8,335.6,417.7
16,049,049014,1176,1127,0,18,5,7,0,0,19,924,896,0,9,5,4,0,0,10,445.5,88.4,455.6,54.6,472.6,84.3,456.40000000000003,49.1,436.4,93.4,447.59999999999997,88.4,428.7,104,86.5,94.5,51.7,458.7,437,456.1
16,049,049015,404,375,3,11,8,3,0,0,4,311,291,0,9,7,2,0,0,2,167.9,26.4,191.79999999999998,30.2,144.20000000000002,34.8,185.2,26.4,115.8,40.2,435.1,36.9,119.2,36.9,30.5,37.8,28.6,156.20000000000002,223.2,188.6
16,049,049016,24,21,0,1,0,0,0,0,2,23,20,0,1,0,0,0,0,2,9.1,3.1,23,29.9,7.8,6.9,23.9,34.2,15.2,7.8,16.900000000000002,9.1,16.1,10,4.9,9.1,32.1,8.5,16.1,23.2
16,049,049017,1643,1319,2,64,214,3,0,0,41,1293,1078,2,30,152,3,0,0,28,617.9,151.2,784.3,229.7,585,165.1,753.1,245.2,547.6,180.9,554.2,167,539.9,192.79999999999998,157.7,180.4,237.4,601.3000000000001,547,768.5
16,049,049018,704,628,10,38,19,2,1,0,6,628,556,8,36,19,2,1,0,6,163.79999999999998,32.2,155.9,25.099999999999998,161.9,32.2,154,22.1,113.1,29.9,108.8,33,105.9,36.9,32.2,33.5,23.5,163,109.10000000000001,154.9
16,049,049019,1860,1678,4,29,103,4,0,0,42,1481,1368,0,16,70,3,0,0,24,761.7,139.2,972.9,163.4,702.4,147.6,921.9,175.5,643.5,167.3,661,155.5,660.8,167.3,143.4,164.5,168.2,731.3,656.4,945.3
16,049,049020,146,135,0,4,1,0,0,0,6,130,123,0,1,0,0,0,0,6,65,28.7,75.3,101.3,72.1,28.7,80.7,83.2,59.1,26.7,57.2,33.1,57.9,30.3,28.7,30.3,92.6,68.10000000000001,57.9,78
16,049,049021,543,519,0,16,2,0,0,4,2,470,453,0,12,2,0,0,1,2,257.2,42.1,354.7,37.6,252.4,51.7,318.4,71.8,203.8,77.8,205.4,67.9,209.9,72.3,46.9,72.8,54.4,254.5,206,336.3
16,049,049022,762,734,0,15,4,0,0,0,9,658,639,0,10,4,0,0,0,5,322.8,75.6,391.6,71.4,311.3,79.1,364.4,93.7,253.4,90.9,261.6,79.1,262.6,90.9,76.6,88,81.3,316.09999999999997,259.8,377.6
16,049,049023,230,217,0,6,1,3,0,1,2,206,198,0,3,1,1,0,1,2,150.7,28.9,218,132.2,150,25.8,224.7,95.3,120.7,33,125.5,30.5,127.5,31.1,27.3,32.2,113.5,150.3,124.6,221.1
16,049,049024,532,497,3,14,5,1,0,0,12,434,412,0,8,4,1,0,0,9,271.8,14.9,249.8,25.3,241.1,24.8,249.7,26.7,208.1,16,207.1,20.5,207.1,24.2,19.7,20.1,25.400000000000002,256.7,207.1,249.7
16,049,049025,460,423,0,25,6,1,0,0,5,399,373,0,19,3,1,0,0,3,241.2,27.2,252.8,47.9,235,33.1,250.7,39.5,204.1,28.5,206.5,26.5,205.5,32.2,30.5,28.5,43.1,237.7,205.4,251.3
16,049,049026,267,246,3,4,7,0,0,0,7,218,204,1,3,3,0,0,0,7,139.1,9.1,194.2,42.1,120.2,7,181,34,126.8,20.2,130.9,17.8,130.9,21.1,8.1,19.8,37.9,129.6,129.70000000000002,187.9
16,051,051001,621,584,0,28,2,0,0,0,7,417,396,0,15,2,0,0,0,4,196.9,15.8,265.4,38.6,208.7,21.8,264.3,30.3,180.6,37.5,188.6,39.6,193.1,33.6,18.3,36.8,34.4,202.6,187.6,264.7
16,051,051002,1881,1788,6,54,12,6,4,0,11,1203,1151,0,31,10,5,1,0,5,724.6999999999999,63,1092.8,96.5,741.9,95.4,1050.6,115.2,602.8000000000001,98.2,612.6,97.1,599.3,115.2,79.8,103.6,105.7,733,604.6,1072
16,051,051003,3061,2785,6,211,19,12,1,0,27,1806,1657,1,111,14,9,1,0,13,860.3,94.2,1264.6,186.2,1019,119.9,1248.9,161.6,845.2,160.2,875.7,136.9,852.5,162,106.89999999999999,153.3,173.9,939.6,857.8000000000001,1256.9
16,051,051004,1194,1099,4,68,10,2,0,0,11,803,745,0,43,10,1,0,0,4,493.2,41.3,665.1,107.8,499.8,47,650.7,83.9,446.1,45.6,446.1,49.8,443.2,49.8,44.2,48.6,95.2,496.3,445.4,657.8
16,051,051005,525,448,5,63,0,3,0,0,6,324,280,0,41,0,1,0,0,2,212,17.6,321.8,23,223.7,31.6,321.8,26.5,167.3,11.200000000000001,174,9.700000000000001,168.6,13.9,25.1,11.4,25.7,218.2,168.9,321.8
16,051,051006,1203,1130,0,49,13,9,0,0,2,853,815,0,24,6,7,0,0,1,508.5,40,631.1,69.3,527.6,50,632,78.4,450.2,68.4,467.9,55,454.2,66.5,44.699999999999996,63.7,73.2,518,457.2,631.4
16,051,051007,1299,1189,0,69,8,15,0,0,18,892,828,0,40,5,9,0,0,10,469.90000000000003,51.1,654.9,75.9,466.8,56.2,614.5,70.8,366.2,74.2,363.9,65.6,354.3,74.1,53.6,72,72.9,467.6,361.8,633
16,051,051008,516,460,0,48,1,4,0,0,3,356,330,0,24,1,1,0,0,0,185.9,27,245.3,41.9,210.2,30.9,224.1,36.5,154.9,32.2,154.9,29,152.3,33.2,28.8,31.5,38.9,197.8,154.1,234.5
16,051,051009,1509,1379,1,109,2,0,2,0,16,1034,957,0,62,2,0,1,0,12,531.1,87.8,793.7,78.9,586.7,84.9,734.6,116.2,435.8,90,450.4,75.60000000000001,447.3,84.9,86,84.1,97.3,558.1,445.2,763.7
16,051,051010,538,416,4,107,0,2,1,0,8,325,251,0,68,0,2,0,0,4,180.4,19.1,263.9,31.1,136.3,17.7,227.6,33.2,136.3,14,141.6,10.9,143.2,6,18,10.9,32.1,160.2,141.6,245.4
16,051,051011,1406,1175,1,193,7,4,2,5,19,921,802,1,99,5,4,2,2,6,348.9,65.1,401.6,86.9,433,73,406.9,77.9,285.7,82.1,315.9,58.1,288.1,76.2,68.9,72,82.4,390.7,296.9,404.5
16,051,051012,1023,889,1,126,2,2,0,0,3,732,660,0,67,2,1,0,0,2,246.7,48.9,368.9,84,291.4,51,365.3,85.8,182.7,55.4,193,48.3,184.4,61.2,49.9,55.3,85,269.7,186.70000000000002,367.3
16,051,051013,4732,4177,3,448,25,17,0,5,57,2936,2637,2,239,14,15,0,2,27,1458.9,111.9,2199.7,224.8,1658,156,2188.2,212.1,1263.8,186.7,1316.4,160.9,1286.6,197.7,133.5,181.8,218.1,1557.8999999999999,1288.8,2194.1
16,051,051014,2155,1936,2,162,7,13,7,3,25,1341,1219,0,90,6,8,3,2,13,586.9,80.9,894.8,158,669.3,102.3,837.6,153.6,509.7,107,529.2,99,520.3,118,91.6,107.6,155.7,628.2,520.1,866.1
16,051,051015,1761,1648,1,80,12,6,4,0,10,1178,1117,1,41,7,4,1,0,7,607.1,90.4,962.8000000000001,131.3,640,110.6,917.1,121.6,471.2,117.8,494.8,111.9,486.2,115.1,99.6,115.1,126.9,624.2,485.2,940.3
16,051,051016,1505,968,2,487,8,8,1,6,25,989,674,0,276,8,7,1,4,19,424.7,71,572.9,104.1,409.7,86.6,535.2,131.4,284.5,81.4,309.3,64.9,296.7,79.6,78.6,77,114.7,416.7,297,551.3
16,051,051017,1211,854,4,339,4,0,0,0,10,743,550,0,183,2,0,0,0,8,397,50,493,122.9,388.1,64.4,476.1,109.5,336.1,44.9,332.5,44.9,324.9,58.8,56.9,48.2,115.2,391.7,331.1,485.1
16,053,053002,3216,2586,1,591,14,7,0,1,16,2324,1947,0,350,10,6,0,0,11,916.8,187.8,1103.2,224.3,916.8,171.1,1032.7,277.1,821,230,869.8,183.7,835.9,225.8,180.1,214.7,250.2,916.8,842.2,1068.1
16,053,053003,1867,1279,5,536,16,8,1,2,20,1321,977,4,311,13,7,1,0,8,369.6,132.3,410.2,201.1,384.7,132.7,386.9,212.2,263.5,169.8,306,141.3,291.1,153.1,132.6,153.6,206.2,376.8,287.5,399.2
16,053,053004,1143,865,0,265,6,2,0,0,5,821,659,0,157,3,0,0,0,2,315.5,70.2,490.8,120.2,320.7,75.6,467.2,132.4,255,75.6,272.5,66.6,262.6,75.6,72.1,74,125,318.4,262.6,477.2
16,053,053005,1127,859,0,246,2,2,2,0,16,803,647,0,144,1,2,1,0,8,354.3,66.1,408.4,49.800000000000004,353.1,71.7,408.59999999999997,59.7,330.8,68.3,342.4,62.6,337.8,66.3,67.8,65.9,54.1,353.4,338.2,407.5
16,053,053007,2091,1404,0,651,8,6,0,2,20,1444,1049,0,368,7,5,0,0,15,528.3,94.3,779.7,145.3,513.7,100.3,747.2,149.1,403.3,100.1,423.7,93.1,420.8,94.3,97.1,94.8,146.3,519.2,418.3,762.2
16,053,053008,2911,2021,7,819,16,16,1,6,25,1945,1443,4,463,8,14,1,0,12,574,246,570.7,281.6,678.9,222.8,567.2,265.8,483.5,208.6,511.3,187.3,488.1,212.6,233.6,203.3,273.9,626.7,494.7,569.4
16,053,053009,2551,1472,9,1029,16,2,0,1,22,1761,1105,7,621,15,2,0,0,11,351.9,126.2,452.5,187.8,394.1,111.3,427.3,194.9,269.3,143.1,288.1,130.4,276.4,148,119.5,141.4,191.7,372.8,277.3,439.9
16,053,053010,2648,1674,6,914,23,14,2,0,15,1806,1229,4,535,15,13,2,0,8,464.8,145.3,576.8,239.7,530,128.7,535.1,248.1,418.7,161.2,439,144.7,427.7,155.3,138.8,154.4,244,500.2,427.8,556.7
16,053,053011,1592,983,5,554,20,1,4,0,25,1044,705,2,313,8,1,2,0,13,247,102.6,265.3,176.8,278.1,97.8,263.2,166.8,167.6,108.8,180.9,103.6,166.1,115.5,99.8,109.1,172,262.9,171.7,264.3
16,053,053012,3228,1815,6,1324,35,4,2,9,33,2157,1366,3,731,19,4,1,9,24,520.5,158.5,674.9,263.3,563.5,135.8,614.9,265,399.8,173.1,430.2,149.1,424.7,155.1,146.9,158.1,264.5,542.8,419.3,645
16,055,055001,2263,2142,4,61,8,7,2,0,39,1654,1568,1,44,7,7,2,0,25,935.8,221.2,1115.8,253,956.7,216.6,1069.6,232.8,760.1,234.9,782.8,226.2,776.1999999999999,234,219.2,233.1,243.2,945.4,773.6,1091.9
16,055,055002,2070,1956,1,52,11,7,1,4,38,1541,1465,1,33,7,7,1,4,23,1022.1,131.6,1433.7,207.2,1012.2,134.1,1395.9,198.4,826,169.4,838.5,167.3,833.8,171,132.6,169.4,202.9,1018,832.8,1414.8
16,055,055003,2261,2160,1,37,14,7,0,6,36,1718,1650,0,19,14,4,0,2,29,1064.4,220.79999999999998,1355,230,1078,208.9,1293.4,235.1,966.4,205.4,978.9,201.29999999999998,965.4,208.9,214.9,205.4,232.8,1070.9,969.8,1323.8
16,055,055004,1436,1370,2,21,13,9,0,0,21,1192,1142,0,18,12,5,0,0,15,657.5,234.4,889.8,253.9,658.5,216.6,866.8,239.3,621.6,199.6,635.6,187.9,630.1,198.5,225.7,196.2,246.3,658,629.6,878.6
16,055,055005,2312,2169,4,72,20,11,4,0,32,1794,1694,3,43,16,9,3,0,26,928.5,272.4,1246.7,359.9,977.7,255.5,1236.6,314.6,818,307.1,827.9,304.3,825,321.4,263.9,310.7,337.2,953.5,823.8,1241.8
16,055,055006,3079,2894,7,85,25,17,0,4,47,2332,2216,5,52,20,11,0,3,25,1312.3,231.5,1842.2,315.9,1321.1,226.20000000000002,1777.5,297.7,1151.3,226.20000000000002,1158.2,231.5,1151.3,234.5,229.2,231.2,306.9,1316.7,1153.2,1809.8
16,055,055007,2339,2198,5,71,16,8,1,2,38,1821,1729,2,45,16,6,1,2,20,909.8000000000001,267.5,1306.1,340.8,971.4,226,1246.7,308.3,792.1,261.4,808.4,247.7,794.5,262.4,246.4,257.6,324.2,939.9,798,1276.5
16,055,055008,3560,3344,8,118,27,16,2,1,44,2587,2463,7,58,16,14,2,1,26,1516,373.90000000000003,2576.6,677,1581.1000000000001,338.6,2428.8,646.9,1296.3,409.5,1309.9,395.2,1307.4,399.1,356.8,401,662.3,1549.2,1304.7,2502
16,055,055009,3381,3139,5,107,28,21,1,0,80,2359,2221,3,57,22,16,1,0,39,1278.6,338,1673.3999999999999,420.8,1333.9,297.3,1632.4,395.9,835.9,281.6,849,264.3,835.1,282.7,317.8,276.8,407.8,1306.7,839.6,1652.5
16,055,055010,1547,1435,4,70,10,5,1,0,22,1122,1064,3,35,8,1,1,0,10,501.8,108.3,1134.9,294,505.6,103.5,1093.6,269.4,706.9,240.9,722.1,237.9,715.5,249.9,105.5,242.7,282.1,504,715,1114.4
16,055,055011,2538,2382,4,76,27,4,4,2,39,1694,1610,4,38,15,3,3,1,20,661,180.2,998.2,261.2,703.7,171.4,959.3,256.7,514.1,194,528.5,187.1,519.8,195.1,175.4,192.7,258.8,681.6,520.5,978.4
16,055,055012,1139,1077,0,35,7,2,0,0,18,840,804,0,21,6,1,0,0,8,513,115.10000000000001,648,136.2,485.9,130.9,601.5,134.1,388.9,159,391,154.1,397.9,156.1,122.7,156.6,135.1,499.7,392.7,625.1
16,055,055013,828,782,0,23,8,7,0,0,8,644,619,0,10,5,4,0,0,6,331.7,81.4,488.8,140.9,372.40000000000003,73.8,486.8,126.4,292.2,84.2,292.8,78.6,287.9,85.3,76.9,83.1,133.4,352.2,291.3,487.5
16,055,055014,2211,2045,1,82,13,16,2,1,51,1731,1617,1,56,12,10,2,1,32,706.1,187.3,1227.9,330.1,721.9,185.3,1209.6,306.09999999999997,654.1,219.1,666.9,207,656.1,217.9,186.2,214.8,317.8,714.1,658.9,1219
16,055,055015,2197,2084,5,57,10,8,0,0,33,1671,1599,2,40,7,4,0,0,19,852.9,299.9,1237.7,425.9,924.2,273.1,1217.1,393.8,793.1,276.5,806.1,256.7,782,291.8,286.5,275.2,409.7,888.4,793.3,1227.3
16,055,055016,2074,1927,1,74,6,32,1,0,33,1679,1580,1,48,5,27,1,0,17,893.9,288,1239.7,466.2,1019.9,239.1,1250,418.59999999999997,851.7,315.9,851.7,306,834,331,263.5,317.4,442.4,957.1,845.9,1245.2
16,055,055017,1637,1513,1,77,4,15,0,1,26,1201,1127,1,43,4,11,0,1,14,554.9,209,628,278,601.9,194.9,622.8,254.1,502.7,209.9,507.9,196,507,198,202.1,201.5,266.1,578.7,505.90000000000003,625.3000000000001
16,055,055018,3514,3252,12,126,40,32,5,4,43,2554,2405,2,66,25,26,4,3,23,1066,253.8,1591.4,471.1,1119.1,258.4,1553.6,440.3,887.3,333.9,940.5,283.8,918,316,256.2,311.7,455.59999999999997,1092.3,915.9,1573.2
16,055,055019,2253,2054,7,129,13,2,0,3,45,1669,1555,5,69,11,2,0,3,24,659.2,268.1,914,344.1,746,238.3,914.8,328.1,641.8,270.2,639,263,649.1,260.1,253.1,264.2,335.8,702.7,643.1,914.2
16,055,055020,2988,2720,4,126,30,42,4,1,61,2224,2063,0,81,17,30,3,1,29,856,277,1333.5,514.9,921.1,260.9,1326.1,466,708.3,314.9,730.1,272.7,717.6,300,268.7,295.8,490.3,888.9,718.1,1330
16,055,055021,1643,1561,2,44,6,12,0,3,15,1240,1190,1,26,6,9,0,2,6,531,203.79999999999998,683.1,299,564,211.8,676,288,476,229.9,485.7,214.7,477.90000000000003,224.8,207.6,223.4,293.5,547.1,479.7,679.5
16,055,055022,2086,1949,7,69,4,26,0,1,30,1592,1511,1,37,3,22,0,1,17,715.1,270.1,1048,437.4,786.3000000000001,243.2,1072.6,401,626.2,255,648.2,224.79999999999998,636.6,240.4,256.7,240,419.3,750.9,636.8,1060.2
16,055,055023,2958,2613,9,203,17,25,2,3,86,2066,1863,6,110,15,19,1,3,49,684.4,190.9,957.5,337.5,702.2,201.6,925.5,316.7,556.8,238.4,579.8,228.2,564.3,242.7,195.8,236.3,326.4,693.3,566.8,941.8
16,055,055024,1785,1654,0,60,16,7,1,3,44,1291,1216,0,30,13,7,1,2,22,503.1,185.7,565.1,232.1,534.9,172.9,543.7,236.2,357.2,186.9,365.09999999999997,189.7,360.2,195.1,179.4,190.1,234,519,360.5,554.6
16,055,055025,3370,3074,9,165,25,22,5,1,69,2349,2171,7,97,20,15,4,1,34,858.9,305.7,1252.5,499.8,928.1,281.9,1194.2,483.7,712.1,307.7,739.9,284.5,727.4,295.9,293.7,295.9,491.8,893.7,726.5,1223.4
16,055,055026,1719,1567,5,55,29,9,3,6,45,1207,1122,3,30,19,6,1,3,23,434,168.9,535.7,217.9,482.4,159.8,504,202.3,317,191,340.9,172.9,335.9,176.8,164.5,180.3,210.1,458.3,331.4,520.5
16,055,055027,1689,1554,7,60,24,17,2,1,24,1174,1097,1,33,19,10,2,1,11,392.2,104,1090.1,379,438.9,97.7,1051,342.9,641,263.8,663.8,254,657.9,263,100.9,259.9,361.2,415.6,654.3,1070.8
16,055,055028,4044,3699,15,177,35,27,8,4,79,2816,2601,10,114,22,21,4,4,40,1847.2,475.9,2622.9,786,1978.4,462.2,2559.2,725.2,1216.9,481.8,1255.6,441.3,1232.1,474.7,469,466.6,755.8,1913.8,1235.4,2591.3
16,055,055029,1820,1695,7,58,12,12,1,1,34,1332,1243,6,42,10,8,1,1,21,471.2,177.3,558.3,208.8,488.6,178.9,520.8,212.2,387.3,172.7,395.5,164,392.7,167,178,167.2,210.5,479.4,392.3,539
16,055,055030,2846,2606,6,132,17,17,0,3,65,2069,1939,5,70,10,12,0,1,32,753.4,224.5,1143.1,398.6,785.5,218.5,1076.8,370.5,594,252.3,612.9,243.6,609.4,250.1,221.29999999999998,249,384.4,770.1,605.4,1109.7
16,055,055031,838,760,5,30,7,9,1,0,26,659,607,3,15,7,7,1,0,19,198.4,65.9,369.1,136.6,211.9,75,351.7,143.2,145.2,77.3,143.2,73.1,140.9,78,70.3,76.7,139.7,204.70000000000002,143.2,360.5
16,055,055032,2442,2213,22,125,19,12,0,3,48,1772,1641,10,66,14,11,0,3,27,593.1,249.8,796.5,309.1,638.9,242.3,762.9,279.8,463,245.1,469.8,231.9,469,243,246.29999999999998,239.9,294.3,616.4,467.3,779.7
16,055,055033,1241,1158,1,46,13,3,0,2,18,963,912,1,26,9,3,0,2,10,345.9,122.9,469,181.3,385.1,102,442.9,171.9,294.1,115.10000000000001,300.9,108.89999999999999,294.1,115.10000000000001,112.2,113.2,176.7,365.5,296.2,455.8
16,055,055034,2490,2289,10,105,14,15,1,1,55,1805,1682,8,62,12,6,1,0,34,736.8,216,966.1,350,782.1,216.9,959,319.3,619,230.1,636,222.9,629.1,228.2,216.5,227.3,334.7,759.7,628.4,962.5
16,055,055035,2008,1835,13,93,11,19,1,5,31,1495,1380,7,61,9,15,1,2,20,598,228.6,827.1,343.1,650,196.2,808.6,322.5,482,236.6,503.9,214.6,488,231.6,212.4,227.9,332.9,624.6,490.7,817.8000000000001
16,055,055036,2258,2062,3,115,16,19,1,3,39,1695,1571,1,73,16,12,1,3,18,878.7,239.6,1357.8,367.5,960.9,216.1,1321.5,339.1,794.5,245,804.7,229.5,795.1,241.6,227.9,238.6,353,920,798.5,1339.1
16,055,055037,1338,1232,1,68,11,11,0,0,15,1030,960,0,45,8,11,0,0,6,493.5,250.79999999999998,550.9,324.5,538.6,243.4,560.1,309,418.3,263.4,431.4,244.7,424,253.1,247,253.6,316.9,516.3,424.3,555.4
16,055,055038,6154,5518,25,314,76,63,8,1,149,4043,3706,14,172,44,41,3,1,62,1700.3,699.5,2438.2,1153.9,1890.2,654.4,2448.4,1085.1,1442.1,747,1486.1,691,1456.5,734.6,677.1,723.9,1119.4,1795.2,1461.5,2443.4
16,055,055039,3193,2860,10,168,26,32,2,3,92,2404,2187,6,113,16,31,2,2,47,807.8,368.1,1300.3,660.1,887.5,324.7,1299.3,608.2,702,366.3,733.8,331.9,737.1,331.9,346.9,343.4,633.7,847.4,724.2,1299.8
16,055,055040,1699,1599,1,54,10,9,2,3,21,1314,1252,0,37,9,2,2,1,11,723.5,216.8,856.9,331.8,781,172,875.9,296.7,623.2,238,604.9,256.9,604.1,253.7,194.6,249.7,314.6,752.1,610.7,866.1999999999999
