state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_van,uss_16_rep_sze,uss_18_dem_car,uss_18_rep_cam,gov_18_dem_jea,gov_18_rep_hog,atg_18_dem_fro,atg_18_rep_wol,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
24,005,15-023,7573,2083,4583,488,28,102,0,15,274,5453,1748,3206,284,24,88,0,5,98,1993.9,305,1508.8,311.7,1952.2,290.3,1321.6,155.5,1057.9,467,1347,206.9,1973.5,1242.5,1508.8,297.6,276.6,311.7
24,005,15-024,1083,874,102,41,2,49,0,0,15,975,813,86,30,2,32,0,0,12,244.1,230.1,328,300.09999999999997,227.1,240,201.9,195,110.1,312,199,223.1,235.6,170.3,328,234.79999999999998,243.3,300.09999999999997
24,005,15-025,2532,2365,77,43,4,14,0,2,27,2060,1956,44,30,3,12,0,0,15,549,1413.2,1412.3,1509.5,627.2,1343.4,761,939.1,340,1504.4,713,1102,588.5,604.8,1412.3,1378.6,1181.8,1509.5
24,005,15-026,2063,2001,8,18,0,19,0,3,14,1739,1696,7,12,0,14,0,2,8,306.6,1190,357,1162.2,383,1138.4,358.2,907.3,113.3,1274.1,378.8,984.5,344.9,283.4,357,1164,1055.1,1162.2
24,009,01-001,3426,2825,426,68,4,46,0,3,54,2874,2444,317,44,4,37,0,3,25,940.5,952.9,1112.6,992.2,903.9,957.9,868.8,774.9,462.2,1248.8,856.6,847.6,921.2,730,1112.6,955.4,957.3,992.2
24,009,01-002,4697,3362,1014,123,7,55,7,5,124,3411,2504,727,79,7,43,5,1,45,1080.9,1108.6,1125.3,979.9,1042.3,1075.7,946.6,770.4,598.2,1181.2,930.8,852.9,1061.3,824.7,1125.3,1092,934.4,979.9
24,009,01-003,4133,3366,485,141,14,22,2,1,102,2969,2481,341,81,10,15,0,1,40,762.3,1259.5,866.4,1070.1,827.4,1150.8999999999999,707.1,864.5,378.8,1265.9,682.7,929.7,795.1,589.6,866.4,1205.3,1020.1,1070.1
24,009,01-004,3231,2712,381,66,9,20,1,2,40,2365,1979,302,41,5,15,1,2,20,600.2,1044.5,760.3,1131.8,608.6,1044.5,584.1,863.5,290.1,1213.6,567.9,929.4,603.9,480.3,760.3,1044.5,1001.3000000000001,1131.8
24,009,01-005,4996,3757,740,241,28,55,4,10,161,3483,2710,501,139,17,42,4,3,67,916.5,1290.1,985.5,1053.4,912.4,1295.3,824.4,918.2,524.5,1315.1,839.1,1003.1,914.6,729.5,985.5,1292.6,1078.9,1053.4
24,009,01-006,5057,3977,591,213,13,68,5,4,186,3541,2855,415,127,8,56,3,0,77,903.4,1355.4,1057.7,1059.5,879.5,1378.6,880.7,896.1,559.9,1291.1000000000001,865.8,985.3,891.5,768.6,1057.7,1367,1057.7,1059.5
24,009,01-007,3305,2629,443,97,16,44,2,4,70,2535,2065,331,63,7,38,2,2,27,739.6,955.2,772.8,814.8,713,975,675.8,713,364.6,1065.7,655.9,781.1,726,565.3,772.8,965.3,853.3,814.8
24,009,02-001,4125,3278,588,132,10,41,0,3,73,3011,2414,454,74,9,28,0,2,30,833.7,1157.3,1128.2,1374.7,806.3,1120.4,749.5,952.1,412.8,1363.1,735.9,1012.8000000000001,820.2,632.5,1128.2,1138.7,1109.4,1374.7
24,009,02-002,4634,3190,1131,105,17,57,0,7,127,3560,2532,851,66,13,49,0,5,44,937.5,1390.2,1258.8,1531.3,945.1,1264.8,864.2,1052,492.3,1526.4,834.8,1124.5,941.3,730,1258.8,1327.5,1233.7,1531.3
24,009,02-003,3620,3032,306,73,13,70,2,8,116,2692,2313,227,42,8,47,2,6,47,620.3,1168.5,819.5,1299.3,670.4,1120.8,596.7,944.9,241.8,1368,563.2,1012.6,644.6,467.1,819.5,1144.5,1108,1299.3
24,009,02-004,3132,2069,847,85,10,42,0,4,75,2363,1630,617,52,6,29,0,2,27,559.3,689.3,854.6,773.5,573,660.1,504.09999999999997,526.3,317.1,763.4,484.8,576.1,565.5,435.4,854.6,674,622.2,773.5
24,009,02-005,4222,3607,301,116,4,95,0,11,88,2965,2571,223,65,2,64,0,5,35,687.9,1214.3,1069.8,1360,721.6,1209.7,713.7,1019.6,352.8,1439.3,662.9,1100.3,704.2,576.9,1069.8,1211.9,1186.1,1360
24,009,02-006,3642,2995,392,84,9,79,0,0,83,2653,2176,315,54,7,61,0,0,40,763.9,1193.9,914.1,1166.1,779.2,1160.2,734.2,922.7,341.4,1367.5,690.3,998.3,771.4,588.8,914.1,1177.6,1096.2,1166.1
24,009,02-007,2153,1987,53,49,3,22,1,9,29,1651,1552,39,30,3,15,1,2,9,448,896.4,531.2,819.5,476.8,872,442,719.7,182.6,1028.8999999999999,423.7,776.6,462.6,349.3,531.2,884.3000000000001,841.6,819.5
24,009,02-008,4607,3762,554,86,8,85,3,2,107,3474,2865,436,57,4,61,3,0,48,792.7,1184.8,1233.9,1402.6,803.6,1134.2,792.5,950.5,435.3,1388.3,758.3,1033.4,797.5,662.1,1233.9,1159,1124.5,1402.6
24,009,03-001,3091,2542,304,98,8,20,1,9,109,2398,2042,218,62,7,19,1,5,44,751,937.4,762.5,728,794.8,850.7,685.4,665.8,376.9,1045.2,668.5,752.9,772.2,577.1,762.5,893.8,821.6,728
24,009,03-002,4241,3360,621,105,20,35,3,5,92,3099,2465,488,57,16,28,3,2,40,1003.1,1201.8,1219.3,1068.5,1056.8,1105.9,1003.6,871,544.4,1396.4,970.1,953.3000000000001,1029.5,839.5,1219.3,1154.4,1073.8,1068.5
24,009,03-003,4326,3045,1034,111,19,33,2,4,78,3228,2225,859,68,15,25,2,3,31,944.1,1223.4,1405,1473.8,949,1213.6,970.5,1016.8,485.3,1588.3,934.9,1112.6,946.5,796.7,1405,1218.6,1239.3,1473.8
24,009,03-004,4179,3532,351,123,20,68,0,1,84,3074,2642,258,71,14,54,0,1,34,812.9,1335.5,915.2,1091.8,880.3,1273.1,775,939.8000000000001,382.4,1428.5,750.6,1030.4,846.6,636.3,915.2,1304.4,1132.8,1091.8
24,009,03-005,4036,3424,351,88,8,77,2,1,85,2880,2457,277,50,8,46,2,1,39,830.5,1173.5,1095.7,1150.3,852.7,1153.3,810.3000000000001,891.5,418.7,1349.7,775.1,962.3,841.6,668,1095.7,1163.5,1067.3999999999999,1150.3
24,009,03-006,3209,2683,264,85,10,76,1,7,83,2367,2018,200,42,9,63,1,3,31,712.9,1257,810,1057.9,757.8,1229.8,696,1025.1,309.09999999999997,1467.8,655.1,1100,735.3,553.1,810,1243.3,1197.7,1057.9
24,009,03-007,2903,2492,217,41,10,69,2,2,70,2230,1946,154,27,9,54,2,0,38,592.4,1027.1,750.7,1041.4,592,1033.9,578.8,806.5,255,1177.9,548.9,872.2,592.3,460.7,750.7,1030.6,952.5,1041.4
24,009,03-008,3772,3054,422,107,20,67,1,3,98,2683,2217,296,68,13,54,1,1,33,991.3,1164.3,1136.8,907.5,987.9,1151.7,964.2,798.1,487.1,1329.9,916.1,889.4,989.6999999999999,789.3000000000001,1136.8,1157.8,1005.5,907.5
24,009,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,011,01-001,3348,2224,131,923,10,10,6,3,41,2467,1711,111,596,10,9,4,2,24,197.9,835.3,204.8,804.5,240.70000000000002,767.9,226.5,564.1,95.4,747.5,204.2,623.4,217.9,176.4,204.8,800.3,644.7,804.5
24,011,02-001,5614,4802,411,269,15,27,0,1,89,4170,3650,305,154,9,19,0,1,32,549.3,1741.3,764,1922.5,674,1633.9,618.2,1203,225.5,1739.9,549.8,1332.9,612.9,462.8,764,1684.1,1426.4,1922.5
24,011,03-001,7239,5734,1105,180,27,46,2,7,138,5431,4422,804,101,22,32,2,1,47,802.4,1505,1406.9,2132.6,869.7,1457.5,868.8,1009.6999999999999,414.40000000000003,1581.6,822.4,1141.7,836,703.5,1406.9,1482.2,1246.8,2132.6
24,011,04-001,4044,3314,572,59,8,22,0,3,66,3115,2572,460,42,4,14,0,1,22,580,1462.3,661.9,1387.9,715.5,1374.7,658.1,1017.8,295.1,1488,590.4,1152.6,644.4,513.9,661.9,1419,1220.1,1387.9
24,011,05-001,4841,3140,1394,146,10,48,0,10,93,3507,2406,938,83,9,35,0,5,31,818.8000000000001,1189.6,752.1,1057.5,897.8,1125.6,739.1,765,363.7,1171.8,680.4,858,857.4,594.3,752.1,1155.4,929.6,1057.5
24,011,06-001,2111,1894,118,43,6,18,0,4,28,1679,1505,106,34,5,13,0,2,14,296.5,650.7,353.7,860.1,303.4,652.4,283.7,510.1,110.4,738.1,277,563,300,223.8,353.7,652.3,601.9,860.1
24,011,07-001,3777,2888,614,173,12,10,1,4,75,2698,2113,438,102,10,9,0,2,24,558,1207.1,658.3,1249.9,639.1,1162.3,601.4,854.9,290.1,1249,549.7,963.7,597.5,479.8,658.3,1185.1000000000001,1021.9,1249.9
24,011,08-001,2092,1857,175,23,7,5,0,0,25,1652,1474,140,13,7,5,0,0,13,210.6,777,287.2,864.1,257.3,728.3,265.3,551.1,107.1,774.1,230.3,631.1,234.6,200.2,287.2,752.1,652.7,864.1
24,013,01-001,9438,8661,308,221,11,54,3,1,179,7012,6558,201,129,11,41,3,1,68,1126.5,3281.1,1515.3,3402.2,1266.9,3264.8,1184.1,2299.9,502.5,3289.8,1198.2,2556.7,1196.6,961.3,1515.3,3273.1,2714.4,3402.2
24,013,02-001,1850,1791,18,26,3,3,0,0,9,1424,1389,11,16,1,2,0,0,5,309.7,841.7,393.6,782.2,313.4,871.4,307.3,606.8,124.9,851.7,293.5,673.3,311.7,241.7,393.6,856.1,711,782.2
24,013,02-002,2298,2218,15,31,5,6,1,0,22,1786,1731,9,19,4,5,1,0,17,339.2,1001.8,402.8,964.4,351.4,1017.4,342.8,756.5,151.5,1036,328.2,836.6,345.4,274.5,402.8,1009.5,876.6,964.4
24,013,03-001,5516,5286,58,67,18,37,3,2,45,4295,4156,43,42,10,22,2,2,18,525.1,2030.5,867.4,2317.8,675.2,1968.1,535,1533.2,240.5,2004.3,538.7,1696.2,598.8,437.8,867.4,1999.9,1744.2,2317.8
24,013,04-001,7998,7435,202,117,12,115,0,18,99,6184,5840,132,76,9,83,0,6,38,1170.3,2827.1,1735.2,3034.5,1167,2933,1221.7,2075,545.8,3077.8,1201.7,2380.1,1168,989,1735.2,2879.7,2510.3,3034.5
24,013,04-002,3097,2969,36,30,3,36,0,0,23,2365,2282,28,19,1,24,0,0,11,445.1,1196.8,657.3,1353.3,452.9,1246.1,460.2,934.4,189.1,1323.9,466.3,1039,449,371.8,657.3,1220.9,1098.9,1353.3
24,013,04-003,4524,4293,74,58,2,52,0,4,41,3348,3200,54,36,2,36,0,2,18,623.8,1606.9,1020.5,1801.8,666.8,1644.8,643.1,1229.8,270.40000000000003,1741.9,634.7,1372.8,645.6,516.3,1020.5,1625.8,1448.1,1801.8
24,013,04-004,1868,1700,74,23,3,34,0,0,34,1420,1314,49,14,3,30,0,0,10,264.5,681.3,432.6,764,282.8,697.5,273,521.8,114.6,738.9,269.3,582.3,273.7,218.7,432.6,689.4,614.4,764
24,013,05-001,4574,4080,163,136,6,115,0,3,71,3192,2872,133,80,3,71,0,3,30,1094.9,1391.1,1250.1,1232,1041.2,1481.9,966.9,998.3000000000001,489,1616.8,940.2,1159.2,1068.5,798.7,1250.1,1436.5,1258.2,1232
24,013,05-002,6155,5575,291,105,11,108,0,5,60,4313,3922,228,63,7,72,0,1,20,1379.4,2282.1,1910.1,2104,1338.3,2494.9,1321.5,1662.3,564.6999999999999,2706.6,1286.3,1967.9,1358.7,1057.5,1910.1,2388.2,2112.2,2104
24,013,05-003,3344,3150,48,50,3,44,0,2,47,2549,2418,38,34,3,34,0,2,20,764,1314.1,962.9,1220,796.2,1368.3,692.1,966.7,290.5,1505.8999999999999,672.6,1112,780.2,551.7,962.9,1341.1,1195.1,1220
24,013,05-004,10254,8813,782,230,18,245,2,15,149,7644,6509,725,141,14,185,2,7,61,2298,3454,2960.2000000000003,3162,2314.7,3713,2095.8,2551,957.7,4066.4,2097.4,2913.1,2306.1,1716.9,2960.2000000000003,3583.6,3176.7,3162
24,013,05-005,3683,3253,117,118,7,128,0,5,55,2559,2276,87,77,5,89,0,2,23,840.8,1178,987.8,1101.9,836.1999999999999,1305.8999999999999,859.9,864.5,402.2,1426,829,980.1,838.5,696.8,987.8,1241.7,1090.1,1101.9
24,013,05-006,703,675,5,13,0,7,0,0,3,647,626,5,6,0,7,0,0,3,212.9,247.9,211,178.1,215.9,251,208.9,189,102,317.09999999999997,208.9,215.9,214.4,173.29999999999998,211,249.4,240.7,178.1
24,013,06-001,7949,7514,108,135,5,87,4,4,92,5993,5728,79,80,5,56,2,2,41,882.8,3097.8,1268.1,3329.8,989.3,3081.8,966.6,2263.2,424.9,3075.4,919.1,2529,935.3,769.6,1268.1,3090,2623.6,3329.8
24,013,06-002,6052,5655,142,151,3,51,4,6,40,4591,4324,106,96,3,36,2,3,21,781.9,2556.2,1095.8,2703.9,801.6,2656.8,844.1,1942.1,330.3,2690.4,844.7,2137,792.5,673.5,1095.8,2605.7,2257.3,2703.9
24,013,07-001,2912,2563,137,128,2,27,0,4,51,2385,2135,105,101,2,23,0,0,19,365.6,591.5,568.8,741.7,374.9,630.9,410.3,461,203.4,741.1,410.3,529.1,370.09999999999997,341.1,568.8,611.1,576.7,741.7
24,013,07-002,5038,4302,206,348,20,69,0,5,88,3836,3328,157,245,13,55,0,2,36,516.9,1355.4,903,1546.5,593.3,1360.4,612.9,1021.3,293.5,1486,614.9,1145.9,555.1,507.2,903,1358.5,1217.5,1546.5
24,013,07-003,4758,3911,361,295,10,82,0,3,96,3647,3100,264,178,7,61,0,2,35,698.8,890.9,1090.9,1130.8,762.6,913.9,623.9,662.1,355.90000000000003,1041.4,650.4,739.3,730.9,543.8,1090.9,902.3000000000001,814.4,1130.8
24,013,07-004,9401,8146,459,353,34,223,11,14,161,7419,6548,335,265,22,151,6,11,81,1318.9,2199.3,2175.6,2780.7,1332.1,2302.6,1287,1634.1,655.7,2503,1290,1864.3,1324.9,1077.6,2175.6,2252.1,2000.4,2780.7
24,013,07-005,1067,1038,19,3,0,3,0,0,4,960,945,9,3,0,1,0,0,2,294.1,353.9,329.8,329.8,296.9,375.09999999999997,304,275,99,546,313,324,295.4,238.7,329.8,364.5,381.7,329.8
24,013,07-006,3170,2882,80,85,7,88,1,1,26,2537,2326,65,59,5,67,1,1,13,522.7,923.1,827,1139.6,559.1,973,509.5,673,247.20000000000002,1037.8,479.3,786.5,540.8,411.9,827,948.1999999999999,832.2,1139.6
24,013,07-007,7941,6935,345,272,8,188,1,11,181,5574,5011,218,157,7,117,0,2,62,1311.3,2120.1,1820.2,2251.7,1398.3,2220.7,1262.4,1567.2,641.5,2416.1,1241,1805.3,1355.5,1048.8,1820.2,2170.3,1929.5,2251.7
24,013,07-008,2465,2260,74,44,0,46,0,1,40,1903,1759,65,29,0,32,0,0,18,295.3,873,485.2,990.7,324.7,871,346,690.1999999999999,152.9,1003,356,793.8,309.8,284.9,485.2,871.8,829.1,990.7
24,013,08-001,6368,6024,69,100,11,64,2,19,79,4802,4594,54,55,9,48,2,10,30,813,2380.4,1113.3,2565.3,801.3,2484.5,848.6,1825.4,355.6,2562.2,817.7,2045.4,806,674.1,1113.3,2433,2144.1,2565.3
24,013,08-002,4738,4356,120,156,9,51,0,0,46,3510,3268,78,103,8,39,0,0,14,628.2,1786.7,831.2,1814.9,642.1,1851.3,640.2,1285.1,276.2,1839.3,638.5,1465.3,635.3,518.3,831.2,1818.5,1529.5,1814.9
24,013,08-003,3692,3463,58,96,10,21,0,1,43,2717,2574,40,61,4,18,0,0,20,598.7,1450.6,729,1163.9,625.3000000000001,1502.3,589.9,1005.6,228.29999999999998,1518.3999999999999,592.7,1126,612.2,470.7,729,1477,1216.7,1163.9
24,013,09-001,3504,3322,59,64,8,27,1,0,23,2727,2601,49,40,5,18,1,0,13,519.3,1450.7,716.1,1516.4,562.2,1452.7,481.7,995,228.2,1353.7,477.5,1103.2,540.7,395.40000000000003,716.1,1451.8,1150.2,1516.4
24,013,09-002,3868,3629,54,103,8,30,2,2,40,2986,2814,45,69,6,23,0,2,27,567.9,1586.1,765,1654.2,621.9,1583.1,509.8,1078.7,233.9,1483.4,514.3,1195.7,595.1,419.1,765,1584.4,1251.9,1654.2
24,013,10-001,1422,1329,42,24,3,10,0,1,13,1084,1040,12,15,2,8,0,0,7,167.9,634.2,156,611.2,179.2,622.8,168,459.09999999999997,66.9,607.2,152.3,503,173.1,128.9,156,628.8,523.5,611.2
24,013,11-001,3677,3401,116,85,2,26,6,1,40,2833,2645,87,63,1,17,5,0,15,482.40000000000003,1549.3,712.6,1538.6,571.7,1549.3,508.7,979.5,199.5,1430.6,515,1093.2,526.8,408.5,712.6,1549.3,1167,1538.6
24,013,12-001,1551,1424,82,21,4,0,0,1,19,1186,1086,70,17,4,0,0,0,9,237.20000000000002,568.2,215.8,524.9,278.9,553.4,210,362.4,79,538.4,212.2,396.8,258.3,167.4,215.8,560.3,431.9,524.9
24,013,13-001,4701,4225,110,183,6,93,1,0,83,3449,3155,81,113,6,63,0,0,31,996.8,1816.7,1245,1767.9,1002,1935,918.9,1367.7,444,2000.6,910,1514,999.1,757,1245,1875.2,1627.5,1767.9
24,013,13-002,5277,4756,135,190,5,107,4,2,78,3611,3271,107,112,3,88,2,1,27,1043,1902.3,1303.7,1851.6,1048.9,2026.3,961.2,1432,465,2095,952,1584.7,1046.3,792.2,1303.7,1964.2,1703.9,1851.6
24,013,14-001,3655,3396,91,88,11,30,0,5,34,2786,2611,70,52,11,24,0,5,13,730.5,1496.8,896.3,1435.9,775.3,1534.7,701.5,1057.1,310,1578.3,715.5,1166.9,753.2,575.6,896.3,1515.7,1267.4,1435.9
24,013,14-002,8626,7998,171,214,20,95,1,14,113,6623,6214,125,131,17,71,1,5,59,1407.7,3314.4,1913.8,3427.9,1395.4,3476.3,1178.4,2264.2,535.8,3215,1197.9,2552.7,1401.5,970.6,1913.8,3394.5,2677.4,3427.9
24,015,01-001,5149,4687,225,141,16,15,2,7,56,3990,3666,175,98,10,13,1,2,25,717.1,1600.9,981.4,1601.5,816.2,1517.9,746.1,1129.1,374.2,1607.6,738.6,1236.3,767.6,618.9,981.4,1560.8,1326.2,1601.5
24,015,02-001,2854,2592,58,162,3,12,6,1,20,2280,2088,46,119,3,10,5,1,8,465.4,935.1,538.7,935.5,476.3,911.8,449.6,647.5,224.9,886.9,417.6,704.2,470.4,363.8,538.7,922.6,746.4,935.5
24,015,02-002,2698,2502,82,58,6,15,0,0,35,2076,1934,67,38,5,12,0,0,20,428.9,779.5,531.3,910.2,456.9,722.8,354.4,585.3,210.4,751.9,347.8,625.4,442.8,304.3,531.3,751.1,653.7,910.2
24,015,03-001,9303,6898,1215,602,24,303,12,3,246,6876,5322,838,356,24,229,9,1,97,1387.6,1503.2,1757.4,1708.7,1420.3,1417.6,1206.2,922.7,897.7,1282.8,1207.8,983.2,1403.6,1104.2,1757.4,1460.5,1063.3,1708.7
24,015,03-002,9425,7900,867,373,28,72,2,5,178,7016,6111,537,214,19,57,2,1,75,1253.5,2085.6,1564.3,2413.6,1306.6,1910.6,1195.5,1416,736.5,1975.2,1147,1562.2,1280.2,1027.3,1564.3,1996.8,1650.5,2413.6
24,015,03-003,8273,6535,824,471,16,153,2,20,252,6045,4995,536,290,11,117,2,8,86,832.5,1269.8,1113.9,1528.8,911.7,1121.9,711.8,757.4,465,1057.1,698.4,837.8,872.3,625.4,1113.9,1195.9,884.8,1528.8
24,015,04-001,6125,5784,83,140,11,31,1,1,74,4668,4445,68,88,10,24,1,1,31,1201.3,1705.2,1411.1,1842.5,1175.6,1695.9,1145.2,1327,748.7,1776,1122.2,1401.9,1188,1005.7,1411.1,1701,1502.2,1842.5
24,015,04-002,2722,1554,737,221,11,59,1,4,135,1863,1152,471,127,7,51,1,2,52,547.1,378.7,615.7,416.4,524.8,375.6,490.2,269.2,381.7,400.3,478.6,307.9,535.7,450.2,615.7,377.2,325.8,416.4
24,015,05-001,6538,6013,198,171,3,61,0,5,87,4984,4641,146,92,3,52,0,2,48,783.2,1924.2,1133.9,2183.3,893.5,1828.1000000000001,779.9,1249.6,408.6,1714.4,759.8,1370,838.1,649.4,1133.9,1875.6,1444.3,2183.3
24,015,05-002,6628,6075,211,163,22,50,0,7,100,4897,4539,148,101,17,39,0,0,53,962.7,2245,1282.6,2277.6,1115.3,2104.1,952.7,1494.4,486.8,2070.6,912.5,1664.9,1040.1,784.1,1282.6,2174.7,1743.4,2277.6
24,015,05-003,6009,5656,109,104,4,48,2,2,84,4593,4361,81,64,4,40,2,0,41,835.6,2105.2,1225.3,2286.3,877.6,2100.2,877.4,1554.8,411.3,2117.2,840,1676.4,856.4,709.7,1225.3,2102.8,1782.9,2286.3
24,015,05-004,3598,3011,313,114,18,52,0,1,89,2554,2220,192,64,15,35,0,0,28,443.9,590.9,521.5,585,482.7,556.1,414.2,351.3,234.2,545.7,398.6,386.5,462.8,349.5,521.5,573.3,427.6,585
24,015,06-001,7481,7111,38,198,15,26,4,2,87,5437,5216,28,111,9,21,2,1,49,675.9,2686.9,847.2,2613.8,849.6,2462.3,766.4,1996.6,337.1,2595.4,736,2187.3,762.2,612.8,847.2,2573.4,2259.2,2613.8
24,015,06-002,3328,3164,28,49,6,23,1,8,49,2543,2437,25,31,6,18,1,0,25,471.1,1784.1,403.4,1348.4,585.5,1695.3,390.4,1016.7,160.5,1332.5,371.1,1108.8,527.4,307.2,403.4,1740.4,1152.8999999999999,1348.4
24,015,07-001,4020,3569,226,105,12,35,0,6,67,2978,2678,169,64,11,26,0,2,28,501,1391.7,533.3,1285,556.6,1342.4,495.3,1004,226.2,1332.7,456.8,1106.7,528.2,392.5,533.3,1366.5,1147.1,1285
24,015,07-002,6124,5054,638,207,29,67,7,12,110,4824,4018,536,135,24,55,7,4,45,988.8,1718,1029.7,1537.4,1067.6,1651.9,1035.5,1083.5,483.9,1704.3,976.1,1212.8,1027.6,831.4,1029.7,1684.9,1332.8,1537.4
24,015,07-003,1741,1525,122,19,9,3,0,3,60,1358,1198,108,10,9,3,0,1,29,218.29999999999998,539.8,239.4,516.6,238.3,521.4,217.29999999999998,387,107.8,519.8,203.4,426.2,228.5,176.3,239.4,530.4,444.09999999999997,516.6
24,015,08-001,4164,3995,51,42,8,26,2,3,37,3106,2998,41,21,8,15,2,2,19,417.1,1788.2,376.9,1481,517,1653,416.7,1210,189.2,1529.9,395.2,1315.1,466.7,333.1,376.9,1720.6,1352.1,1481
24,015,09-001,4928,4723,55,67,5,27,1,0,50,3665,3546,38,37,5,15,1,0,23,521.4,1830.2,701.8,1964.9,571.7,1784.2,592.6,1446.9,270.8,1859.3,568.7,1558.5,546.6,477.09999999999997,701.8,1806.1,1622,1964.9
24,015,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,017,01-001,5286,3319,1447,191,21,166,7,6,129,3857,2541,1001,121,16,120,4,3,51,1206.7,890.3,2216.6,1319.2,1222.6,912.9,1090.7,691.7,709.3,1165.3999999999999,1085.8,755.9,1214.7,961.8,2216.6,902.2,871.2,1319.2
24,017,01-002,3156,2412,530,60,29,65,2,1,57,2440,1878,409,43,22,56,2,0,30,616.1,985.5,963.7,1218.6,573.9,1043.7,600,814.1,301.8,1197.8,577.6,866.1,594.9,492.9,963.7,1015.8,959.4,1218.6
24,017,01-003,2962,2039,722,68,16,44,2,1,70,2359,1637,577,62,13,39,2,1,28,647.8,639.9,1101,810.9,605.5,696.8,625.7,502.4,359.8,823.5,607.6,546.9,627,530.7,1101,668,624,810.9
24,017,01-004,3172,2488,456,94,20,58,1,2,53,2485,1976,352,62,19,43,1,1,31,574.3,855.6,864.7,995.1,580.9,872.7,529.6,649.3,286.8,962.5,515.1,690.9,578,443.6,864.7,863.8,766.2,995.1
24,017,02-001,2093,1664,330,35,11,8,0,0,45,1606,1303,240,25,9,6,0,0,23,388.2,765.8,491.3,680.3,411.6,736.8,343,518.3,151.3,751.3,336.1,531.8,399.3,276.5,491.3,750.3,599.7,680.3
24,017,03-001,3401,2163,1060,49,42,13,1,5,68,2592,1691,785,33,36,10,1,1,35,933.2,1036.8,768.2,840.6,917.8,1014.3,653.8,630.2,406.7,921.5,643.1,668,925.2,567,768.2,1026.6,740.9,840.6
24,017,04-001,3592,3113,311,72,9,30,0,2,55,2563,2230,242,45,9,13,0,2,22,550.1,1310.1,524.4,1209,622.6,1247.6,411.8,947.6,173.7,1276.1,377.7,995.6,583,320.8,524.4,1279.2,1072.7,1209
24,017,04-002,2253,1875,249,39,12,28,0,3,47,1733,1449,198,27,11,22,0,0,26,353.2,889.5,473,947.2,404.7,862.8,305.8,668.6999999999999,122.5,915.5,282.7,705.1,378.2,238,473,875.2,761.8,947.2
24,017,05-001,4591,3682,657,77,31,27,0,5,112,3599,2920,525,42,27,23,0,5,57,909.6,1487.2,914.1,1482.8,972.2,1398,686.4,959.6,338.2,1419.1,670.5,1011.7,940.3,564,914.1,1441.7,1128.5,1482.8
24,017,06-001,3029,2233,544,81,39,63,2,4,63,2371,1797,407,51,29,48,2,1,36,760.7,854.1,943.1,841.2,764.4,872.7,679.4,617.9,390.5,955.7,651.1,662.1,762.8,574.2,943.1,863.5,744.9,841.2
24,017,06-002,4526,2493,1571,204,33,103,6,5,111,3570,2072,1190,126,25,87,6,2,62,1371.8,854.1,2194.2,952.5,1415.1,817.9,1414.4,615.5,1023.5,1040.6,1429.2,643.4,1393.6,1288.7,2194.2,835.7,765.7,952.5
24,017,06-003,2347,637,1372,101,11,131,0,6,89,1581,476,903,56,11,91,0,3,41,1364.9,273.8,1920,310.3,1330.1000000000001,297.3,1406.9,170,1110.8,455.3,1398,201.20000000000002,1347.6,1305.3,1920,285.4,275.4,310.3
24,017,06-004,3588,1026,2070,182,10,153,1,4,142,2458,796,1368,116,10,107,1,1,59,1777.7,363.2,2480.7999999999997,375.1,1720.3,399.9,1730.8,217.4,1380.8,593.1999999999999,1770.7,244.1,1748.9,1627.3999999999999,2480.7999999999997,381.40000000000003,351.6,375.1
24,017,06-005,3729,701,2463,200,16,180,0,6,163,2617,575,1689,135,9,130,0,5,74,2111,192.9,2763.9,289,2037.2,232.9,1953,159,1597,504.1,1991.1,175,2074.5,1847.1000000000001,2763.9,212.9,279.09999999999997,289
24,017,06-006,4942,2164,2039,344,27,126,6,9,227,3603,1784,1375,224,25,90,5,4,96,1612.1,708.1,1655.7,579.8,1647.8,658.3,1333.3,459.9,946,861.9,1336.3,508.1,1630.2,1205.1,1655.7,683.1,609.9,579.8
24,017,06-007,5679,1721,3189,370,24,132,2,11,230,3992,1423,2073,239,20,116,2,3,116,1886.7,413.9,1893.9,364.3,1750.8,470.09999999999997,1326.7,220.1,1023.3,514,1336.2,243.4,1818.8,1228.8,1893.9,442.2,326.3,364.3
24,017,06-008,2938,981,1541,208,12,74,0,5,117,2084,812,1024,129,12,60,0,2,45,1216.2,276,1118,214.9,1216.2,255.89999999999998,930.9,172.1,707,405,936.9,187.1,1216.2,858.2,1118,265.9,254.8,214.9
