GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_cra,uss_16_dem_stu,gov_18_rep_lit,gov_18_dem_jor,atg_18_rep_was,atg_18_dem_bis,sos_18_rep_den,sos_18_dem_hum,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_ris,uss_20_dem_jor,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
16007073206,ID,Bear Lake County,073206,114,3,110,1,0,0,0,0,0,95,3,91,1,0,0,0,0,0,56.8,8.6,71.5,7.7,53.7,11.4,53.9,11.6,52.2,14.2,79.6,17.6,82.2,14.5,64.2,8.1,53.3,12.4,80.9,16.1,64.3,12.2
16007073207,ID,Bear Lake County,073207,224,2,213,0,4,3,0,0,2,166,2,156,0,3,3,0,0,2,105.5,9,111.7,11.1,85.4,9.1,85.4,10,79.4,18,139.7,12.1,128.7,15.1,108.6,10,83.4,12.4,134.2,13.6,105.1,12.1
16007073208,ID,Bear Lake County,073208,281,3,275,0,0,0,0,0,3,205,2,200,0,0,0,0,0,3,147.2,16.5,170.6,13.4,124.8,22.2,129,18.8,123.2,26.3,193.3,21,186.3,20.9,158.9,14.9,125.7,22.4,189.8,21,153.5,19.9
16007073209,ID,Bear Lake County,073209,313,6,295,1,0,2,0,0,9,282,4,268,0,0,2,0,0,8,87,23,95,29,87,34,95,32,91,36,142,45,138,45,91,26,91,34,140,45,105,34.9
16007073210,ID,Bear Lake County,073210,175,6,153,0,1,0,1,0,14,115,4,103,0,1,0,0,0,7,33.3,1.1,38.7,3.2,38.7,1.6,38.1,2.7,37.6,3.2,48.9,2.1,47.8,1.6,36,2.1,38.1,2.5,48.4,1.9,40.4,2.2
16007073211,ID,Bear Lake County,073211,755,21,703,3,1,4,0,0,23,514,16,472,3,1,4,0,0,18,274.8,22.7,279.8,28.7,216.5,25.7,222.4,29.7,218.5,32.6,357.9,31.6,337.1,33.6,277.3,25.7,219.1,29.3,347.5,32.6,272.4,29.2
16007073212,ID,Bear Lake County,073212,365,8,350,1,1,1,0,0,4,262,6,252,0,1,1,0,0,2,127.8,11.7,148.2,18.8,119.2,11.4,119.8,10.3,116.2,14.7,184.2,15.5,179.6,12.1,138,15.2,118.4,12.1,181.9,13.8,142.1,13.5
16007073213,ID,Bear Lake County,073213,582,21,549,1,1,1,0,0,9,393,14,372,1,1,1,0,0,4,234.3,16.1,245.5,25.2,181.2,15.2,186.2,16.1,180.2,21.2,262.1,18.2,245,20.2,239.9,20.6,182.5,17.5,253.5,19.2,219.2,18.9
16007073215,ID,Bear Lake County,073215,278,5,269,1,0,0,0,0,3,219,4,212,1,0,0,0,0,2,101.5,7,122.3,8.9,71.6,8.9,73.6,5,70.6,9.9,134.3,13.9,126.3,13.9,111.9,8,72,8,130.3,13.9,100,9.7
16009095001,ID,Benewah County,095001,473,13,405,1,21,1,1,6,25,370,4,323,1,19,0,1,5,17,200.4,61.9,198.1,58.8,189.4,82,195.8,69.9,195.5,73.7,250.1,72.5,225.6,83.2,199.3,60.4,193.6,75.2,237.9,77.9,207.8,71.7
16009095002,ID,Benewah County,095002,807,14,749,0,10,3,1,5,25,644,8,602,0,9,3,1,4,17,247.9,56.7,253.9,53,219.5,59.4,214.8,62.6,216.6,60.7,309.1,74,298,72.8,250.9,54.9,217,60.9,303.6,73.4,251.4,62.7
16009095003,ID,Benewah County,095003,1113,23,1028,0,18,8,0,2,34,835,15,770,0,13,8,0,2,27,355.4,84.1,340.6,89.2,283.2,100.7,274.7,100.7,279.6,105,433.7,95.6,407.4,99.9,348,86.7,279.2,102.1,420.6,97.7,339.2,96.4
16009095004,ID,Benewah County,095004,375,6,300,0,5,1,4,3,56,294,1,239,0,2,1,4,3,44,153.5,27.1,135.5,35,140.3,40.7,139.6,39.4,138.6,41.4,203,22.3,183.4,29.6,144.5,31.1,139.5,40.5,193.2,26,156.3,33.7
16009095005,ID,Benewah County,095005,597,12,484,0,7,1,1,3,89,506,7,423,0,7,1,1,3,64,219.7,35,203.2,42.8,169.4,61.4,179.2,54.2,180.2,56.1,280.7,68.2,251.1,72.9,211.4,38.9,176.3,57.2,265.9,70.6,211.9,55.8
16009095006,ID,Benewah County,095006,1758,80,1008,2,511,2,2,21,132,1273,54,781,0,322,1,2,18,95,357.1,154.8,404.5,121.6,304.7,242.2,324.9,209.7,324.9,211.6,430.4,213.4,384.6,244.4,380.8,138.2,318.2,221.1,407.5,228.9,361.6,199.7
16009095007,ID,Benewah County,095007,515,13,442,1,3,0,1,5,50,410,6,365,1,3,0,1,5,29,196.1,31.8,174.8,36.9,174.8,40.7,166.8,45.8,172.9,38.8,259.3,34.1,230.3,44.6,185.5,34.3,171.5,41.7,244.8,39.3,196.4,38.9
16009095008,ID,Benewah County,095008,139,8,123,2,0,0,0,0,6,100,6,89,2,0,0,0,0,3,52.9,4.4,55,5.3,48.5,7.6,51.3,4.6,49.5,6.5,65.6,6.8,63.1,9,53.9,4.9,49.8,6.2,64.4,7.9,55.1,6.3
16009095009,ID,Benewah County,095009,1778,32,1643,1,11,4,0,6,81,1424,23,1318,0,11,3,0,6,63,621.6,114.1,629.5,108.1,517.4,130.4,500,127.5,511.6,122.4,762.8,146.3,718,162.5,625.5,111.1,509.7,126.8,740.4,154.4,608.7,130.2
16009095010,ID,Benewah County,095010,720,26,452,1,183,4,2,7,45,571,17,390,0,118,1,2,7,36,187,69,198.1,63.9,179.4,95.6,187.2,86.7,190.9,84.5,226.8,81.3,214.6,90.4,192.5,66.4,185.8,88.9,220.7,85.8,197.7,81.6
16009095011,ID,Benewah County,095011,1255,27,1139,0,27,6,3,12,41,1002,21,907,0,22,6,3,12,31,493.4,124.4,490.9,125,427.8,134.1,410.3,140.6,412.7,143.4,634,155.5,587,163.1,492.2,124.7,416.9,139.4,610.5,159.3,493.7,140.9
16011113101,ID,Bingham County,113101,1951,348,1458,7,57,18,0,5,58,1452,225,1113,6,57,16,0,0,35,287.5,81.9,325,88.7,309.6,140.8,329.3,129.7,332.7,126.2,390.7,147.6,384.7,130.5,306.2,85.3,323.9,132.2,387.7,139,337.1,120.8
16011113102,ID,Bingham County,113102,1866,287,1462,8,27,7,5,4,66,1316,173,1055,8,19,7,4,3,47,403.1,160.2,462.7,156.3,352.4,194,368.7,181.9,357.8,193.8,526.6,142.1,503.5,133.9,432.9,158.2,359.7,189.9,515.1,138,425,166
16011113103,ID,Bingham County,113103,2179,438,1577,17,52,8,3,7,77,1611,294,1203,14,42,8,2,6,42,344,132,395,133,360,175,389,162,381,175,545,137,527,160,369.5,132.5,376.7,170.7,536,148.5,420.1,153.4
16011113104,ID,Bingham County,113104,2729,643,1853,8,109,11,4,7,94,1899,405,1358,8,61,4,4,3,56,422.1,187,462.1,185,353,182,376.1,151,364.1,170,696.1,189,605.1,198,442.1,186,364.4,167.7,650.6,193.5,468.4,180.3
16011113105,ID,Bingham County,113105,2758,710,1817,3,104,24,0,4,96,2009,434,1418,3,65,19,0,3,67,416.9,191.1,468.1,207.5,354.2,246.1,373.5,242.2,375.4,240.3,619.6,199.8,567.5,237.4,442.5,199.3,367.7,242.9,593.6,218.6,453.6,223.5
16011113106,ID,Bingham County,113106,1941,272,1542,8,36,12,1,9,61,1349,164,1109,6,21,12,0,7,30,435,116,523,126,439,186,455,167,434,189,471,207,440,224,479,121,442.7,180.7,455.5,215.5,456.7,173.6
16011113107,ID,Bingham County,113107,2177,190,1922,0,14,4,4,9,34,1510,118,1351,0,9,4,4,4,20,726.3,90.2,778.5,133.5,585.7,130.5,614.5,112.9,583.8,143.7,1044.4,97.2,993.7,133.3,752.4,111.9,594.7,129,1019,115.3,761,120.2
16011113108,ID,Bingham County,113108,2038,247,1725,4,16,2,2,5,37,1424,151,1229,2,9,2,2,2,27,579.6,78.9,612.2,120,539.9,131.3,564.5,105.8,545.9,125.5,751.1,126.4,715.4,139.7,595.9,99.4,550.1,120.8,733.2,133.1,615.5,118.2
16011113109,ID,Bingham County,113109,2462,616,1764,7,15,17,0,4,39,1684,393,1240,3,10,14,0,4,20,493,119,540,124,433,155,450,148,439,164,733,176,706,180,516.5,121.5,440.7,155.7,719.5,178,542,152.3
16011113110,ID,Bingham County,113110,1646,79,1520,3,3,3,2,11,25,1175,54,1087,2,3,3,0,8,18,512.3,52.3,532.2,87.4,408.7,88.4,438.1,69.4,412.5,94.1,703.3,63.7,693.8,64.6,522.3,69.9,419.8,84,698.6,64.2,528.7,74.3
16011113111,ID,Bingham County,113111,1229,253,904,4,11,7,0,6,44,859,173,635,3,9,5,0,6,28,307,65,349,69,243,80,255,78,257,76,414,137,413,137,328,67,251.7,78,413.5,137,319.7,91.7
16011113112,ID,Bingham County,113112,1501,160,1263,3,14,8,2,5,46,1021,93,883,0,8,4,0,2,31,503,55,541,68,419,66,421,65,417,72,655,65,637,103,522,61.5,419,67.7,646,84,513.3,70.6
16011113113,ID,Bingham County,113113,2744,439,2152,7,27,19,2,4,94,1858,276,1498,4,18,18,1,4,39,496.4,111.5,556.8,126.4,361.6,113.6,391.5,94.3,371.9,115.5,751.9,181.7,721.6,170.3,526.6,119,375,107.8,736.8,176,521.7,130.5
16011113114,ID,Bingham County,113114,2409,224,2069,17,10,4,0,5,80,1648,148,1427,9,8,4,0,1,51,623,82.4,706.3,122.1,502.9,130.8,521.3,119.2,493.2,145.3,893.3,153.1,883.6,170.5,664.7,102.2,505.8,131.8,888.5,161.8,660.5,131.9
16011113115,ID,Bingham County,113115,2683,1365,1221,3,11,7,0,4,72,1841,856,915,1,11,7,0,0,51,499.7,210.2,565.6,141.7,412.3,133.6,410.4,140.4,409.5,142.3,684.8,366.2,667.2,342,532.7,176,410.7,138.8,676,354.1,521.4,210.9
16011113116,ID,Bingham County,113116,730,163,547,0,3,0,0,0,17,506,89,401,0,3,0,0,0,13,233.4,31.5,221.5,49.4,177.5,44.3,184.5,37.1,186.4,35.2,308,25.8,284.4,57,227.5,40.4,182.8,38.9,296.2,41.4,227.9,40
16011113117,ID,Bingham County,113117,1559,164,1339,3,14,4,0,8,27,1055,112,916,0,9,4,0,5,9,433,99,473,106,411,97,410,102,411,100,666,135,654,151,453,102.5,410.7,99.7,660,143,494,112.9
16011113118,ID,Bingham County,113118,1199,200,931,2,11,11,0,5,39,837,121,675,0,4,7,0,5,25,322.3,43.7,327.4,56.7,281.4,63.7,291.9,64.5,277.6,77.8,439.3,55.6,422.1,68.9,324.9,50.2,283.6,68.7,430.7,62.2,337.4,61.5
16011113119,ID,Bingham County,113119,964,111,810,2,5,2,1,2,31,678,69,578,1,3,0,1,1,25,225.2,48.9,245.6,61.1,217.8,64.2,216.5,70.2,213.4,71.4,340.7,79.1,325.6,81.3,235.4,55,215.9,68.6,333.1,80.2,255,68
16011113120,ID,Bingham County,113120,3012,344,289,0,2295,3,3,5,73,2110,208,254,0,1595,3,3,5,42,101.1,568.5,310.7,377.8,45.6,587.4,81.2,505.3,90.1,505.4,131.2,867,85.7,857.2,205.9,473.1,72.3,532.7,108.5,862.1,120.8,609.8
16011113121,ID,Bingham County,113121,2665,345,2200,2,5,4,0,9,100,1699,207,1412,2,2,4,0,6,66,842.2,142.9,955.4,142.8,643.4,138.8,677.9,121.6,652.2,148.8,1245.8,208.6,1222.4,202.2,898.8,142.8,657.8,136.4,1234.1,205.4,891.3,157.9
16011113122,ID,Bingham County,113122,1737,231,1429,4,7,6,1,2,57,1169,138,989,2,4,5,1,0,30,458.7,85.4,479.4,101.1,386.9,122.6,400.9,113.5,392.2,125.7,598.1,122.4,567.5,112.5,469.1,93.2,393.3,120.6,582.8,117.5,469.1,111.9
16011113123,ID,Bingham County,113123,958,80,836,0,14,2,2,5,19,685,50,609,0,8,2,0,5,11,351.8,72,364.4,81,330.2,110.4,352.6,95,341.3,102.3,477.5,82,457.4,93.5,358.1,76.5,341.3,102.6,467.4,87.7,382.1,90.9
16011113124,ID,Bingham County,113124,1293,213,1027,2,18,4,0,0,29,893,139,724,0,12,1,0,0,17,386,51,407,64,355,71,372,65,359,78,534,72,507,82,396.5,57.5,362,71.3,520.5,77,417.1,69
16011113125,ID,Bingham County,113125,1511,199,1244,0,14,5,6,11,32,992,144,801,0,8,4,6,7,22,462.5,43.1,468.4,64.3,382.1,54,397.4,56.9,388.6,68.7,629.9,75.7,613.3,77.2,465.5,53.7,389.4,59.9,621.6,76.4,477.5,62.8
16011113126,ID,Bingham County,113126,45,5,35,1,0,0,0,2,2,31,3,27,0,0,0,0,0,1,21.7,3.4,24.7,0.7,14.9,4.5,16.1,5.5,18,3.7,17.6,8.7,20.4,2.8,23.2,2,16.3,4.6,19,5.7,19,4.2
16011113127,ID,Bingham County,113127,4,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16011113128,ID,Bingham County,113128,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,27.2,4.6,27.5,5.5,22.4,6.7,23.2,6.1,22.7,6.8,36.1,6.6,34.5,6,27.3,5,22.8,6.5,35.3,6.3,27.7,6
16013132601,ID,Blaine County,132601,13,6,7,0,0,0,0,0,0,12,6,6,0,0,0,0,0,0,14.7,0.4,13.5,0.3,11.2,0.1,11.1,0.1,10,0.2,9.5,0.2,9.6,0.2,14.1,0.3,10.8,0.1,9.5,0.2,11.4,0.2
16013132602,ID,Blaine County,132602,983,145,794,3,2,2,0,1,36,796,103,667,3,0,1,0,1,21,271.1,169.3,297.1,174.2,237.9,166.7,246.2,157.1,245.7,150.8,309.1,213.3,284.9,234.8,284.1,171.7,243.2,158.2,297,224,270.3,180.9
16013132603,ID,Blaine County,132603,1067,218,796,2,3,5,4,9,30,746,138,581,2,2,4,0,9,10,442.6,97.1,506.3,108.2,387.1,143.7,408.5,117.4,394.4,133.7,408.4,109.6,405.1,100.5,474.4,102.7,396.7,131.6,406.8,105,421.8,115.8
16013132604,ID,Blaine County,132604,1369,58,1258,3,0,10,1,2,37,1154,30,1086,3,0,9,1,2,23,182.4,350.7,276.2,304,165.2,401.9,196.8,376.2,177.9,400,302.1,720.1,325.8,696.4,229.3,327.3,180,392.7,314,708.3,232.3,464.2
16013132605,ID,Blaine County,132605,688,58,586,3,2,4,0,2,33,556,37,485,2,2,4,0,2,24,156,155.1,186.1,146.8,114.8,178.9,130.2,158.5,127.2,157.6,167.1,285.1,172.9,277.2,171.1,151,124,165,170,281.1,150.6,194.2
16013132606,ID,Blaine County,132606,908,58,803,0,3,6,1,4,33,769,42,685,0,3,4,1,3,31,125.6,200.9,161,164.7,116.5,224.9,132.4,213.9,118.6,231.5,212.1,376.5,238.3,354.2,143.3,182.8,122.5,223.4,225.2,365.3,157.8,252.4
16013132607,ID,Blaine County,132607,2252,1222,939,3,1,20,1,6,60,1532,744,714,3,1,20,1,3,46,178,361,236,363,135,449,160,417,151,438,189,470,196,466,207,362,148.7,434.7,192.5,468,177.9,423.4
16013132608,ID,Blaine County,132608,1654,311,1258,2,4,22,0,5,52,1283,200,1018,2,4,18,0,2,39,148.1,413.8,210.5,385.8,134.2,460.3,185.4,412.1,180.3,421.2,200.5,705.1,205.8,700.8,179.3,399.8,166.6,431.2,203.2,702.9,180.7,499.9
16013132609,ID,Blaine County,132609,1618,246,1249,8,2,26,0,15,72,1316,195,1028,8,2,23,0,12,48,152.4,449.3,208.1,414.4,106.7,539.7,147.4,494,128.5,514.9,152.8,643.6,153.9,645.5,180.2,431.9,127.5,516.2,153.3,644.5,150,528.8
16013132610,ID,Blaine County,132610,1391,86,1235,0,2,16,0,11,41,1061,56,946,0,2,15,0,11,31,193,488,278,454,180,514,225,452,204,484,200,715,217,699,235.5,471,203,483.3,208.5,707,213.9,543.7
16013132611,ID,Blaine County,132611,2266,1012,1155,1,8,20,2,9,59,1609,624,917,1,3,18,2,6,38,243,514,342,478,218,592,292,510,259,554,268,599,252,622,292.5,496,256.3,552,260,610.5,267.7,552.7
16013132612,ID,Blaine County,132612,2560,809,1603,8,4,14,4,22,96,1871,501,1282,6,4,12,3,9,54,414,534.1,561,504.4,381.2,641.4,428.9,585.8,430.9,599.6,425,673.2,407.1,687.1,487.5,519.2,413.7,608.9,416.1,680.2,435.5,603.7
16013132613,ID,Blaine County,132613,2175,542,1545,1,0,10,1,11,65,1764,363,1355,1,0,6,0,4,35,211.4,632,324.5,581,226.7,685.2,281.9,638.1,269.6,647.1,306.4,902.5,361.4,861.3,267.9,606.5,259.4,656.8,333.9,881.9,283.1,706.7
16013132614,ID,Blaine County,132614,1895,82,1719,2,1,14,0,7,70,1669,61,1543,2,0,12,0,7,44,211.2,911.6,326,861,212.2,997.1,269.6,934.9,259.8,950.4,282.3,943.7,299,928,268.6,886.3,247.2,960.8,290.6,935.9,265.7,932.4
16013132615,ID,Blaine County,132615,1773,50,1638,6,0,10,0,7,62,1578,35,1471,6,0,10,0,5,51,240.9,408.4,354.3,368.5,285.2,478,342.4,408.4,325.9,429.6,358.9,727.7,421.8,664.9,297.6,388.5,317.8,438.7,390.4,696.3,332.8,497.9
16013132616,ID,Blaine County,132616,1660,118,1439,3,2,32,1,5,60,1436,92,1264,3,2,25,1,4,45,184.6,736.5,312.2,658.8,177.7,803.2,236.5,734.5,223.6,756.4,278.3,842.9,310.4,811,248.4,697.6,212.6,764.7,294.3,827,246.2,763.3
16015158030,ID,Boise County,158030,2043,93,1848,6,15,4,1,10,66,1738,69,1583,4,15,3,0,10,54,758.3,248.3,723.7,265.6,744.8,315.6,790.4,265,777.4,274.2,1056.5,355.4,1014.8,353.1,741,256.9,770.9,284.9,1035.6,354.3,838,296.8
16015158040,ID,Boise County,158040,1667,69,1479,3,17,10,0,11,78,1362,44,1226,3,16,10,0,5,58,695.2,139.8,628.4,173,601.4,220.3,630.1,187.6,609.2,206.5,1007.4,305.5,950.2,322.6,661.8,156.4,613.6,204.8,978.8,314,731.7,222.2
16015158050,ID,Boise County,158050,1086,49,935,5,12,6,0,6,73,883,31,773,4,10,6,0,5,54,366.7,129.2,355.6,153.8,306.3,178.2,344.2,141.6,327.6,165.2,482.2,235.6,442.8,251.4,361.1,141.5,326,161.7,462.5,243.5,375,179.3
16015158060,ID,Boise County,158060,270,9,246,0,2,0,0,4,9,229,6,209,0,2,0,0,4,8,137.6,20,107.7,37.9,76.8,36.9,83.8,33.9,86.8,29.9,128.7,62.9,117.7,77.8,122.6,28.9,82.4,33.6,123.2,70.3,105.6,42.7
16015158070,ID,Boise County,158070,2140,82,1901,3,9,14,2,45,84,1788,63,1609,3,5,14,2,35,57,573.8,203.7,549,189.4,518.4,255.3,569,214.2,551.8,228.6,618.8,201.8,608.2,197,561.4,196.5,546.4,232.7,613.5,199.4,569.9,212.9
16015158080,ID,Boise County,158080,404,22,342,2,0,2,1,8,27,356,16,308,2,0,2,1,4,23,142.1,36.2,133.6,40.4,127.1,44.3,128.9,38.4,127.7,41.5,190.9,43,189.2,44.9,137.8,38.3,127.9,41.4,190,44,148.5,41.2
16017171001,ID,Bonner County,171001,1906,50,1715,11,15,13,4,24,74,1475,33,1344,8,14,4,4,15,53,470.9,264.6,512.4,258.4,396.1,305.5,413.9,270.8,401.7,283.7,582,413.9,590.1,388,491.7,261.5,403.9,286.7,586,400.9,481,312.1
16017171002,ID,Bonner County,171002,1616,56,1453,0,5,6,0,8,88,1286,37,1165,0,3,6,0,8,67,509,186,535,168,392,223,417,193,401,201,649,277,638,267,522,177,403.3,205.7,643.5,272,505.9,216.4
16017171003,ID,Bonner County,171003,2551,119,2236,10,14,16,1,14,141,1938,79,1730,5,14,13,1,14,82,497,416.8,585.1,383.6,415.2,482.8,437.8,453,435.4,451.2,671.3,598.2,664.2,585.9,541,400.2,429.5,462.3,667.8,592,529.4,481.6
16017171004,ID,Bonner County,171004,823,17,738,3,17,3,0,2,43,695,8,628,2,16,3,0,2,36,285,64,278,78,291,103.7,295.7,102.5,291.9,99.7,483.8,119.1,467.2,111.2,281.5,71,292.9,102,475.5,115.1,341.8,96.9
16017171006,ID,Bonner County,171006,1206,49,1078,3,7,5,6,7,51,967,32,874,3,4,5,6,7,36,325,112.4,321.3,122.8,253,133.7,259.7,129.1,258.5,126.2,417.2,142.4,392.5,146.2,323.2,117.6,257.1,129.7,404.8,144.3,318.2,130.4
16017171007,ID,Bonner County,171007,710,11,661,0,2,4,2,3,27,610,7,576,0,1,4,2,3,17,321.7,68.2,321.6,71.1,262.4,90.3,264.4,85.2,265.4,86.2,390.3,108.5,377.3,106.5,321.7,69.6,264.1,87.3,383.8,107.5,314.7,88
16017171008,ID,Bonner County,171008,2121,78,1852,12,37,12,1,18,111,1616,54,1426,3,20,7,1,12,93,650.2,224.2,665.2,235.2,529.6,291.4,552.1,264.3,533.9,279.5,919.4,363.2,885.3,345.1,657.7,229.7,538.5,278.4,902.3,354.2,676.5,286.1
16017171009,ID,Bonner County,171009,859,29,765,4,2,1,0,11,47,729,19,664,1,2,1,0,11,31,215.4,168.6,246.6,153.5,205.7,188.6,225.3,169.8,209.5,181.9,335.5,221.6,340.1,225.2,231,161,213.5,180.1,337.8,223.4,254,187
16017171010,ID,Bonner County,171010,1579,40,1423,2,13,7,2,9,83,1261,31,1148,1,9,6,2,8,56,437.4,114.1,444.2,108.5,348.6,128.1,350.4,127.1,352.3,124.3,639.3,169.6,619.7,156.4,440.8,111.3,350.4,126.5,629.5,163,456,132.6
16017171011,ID,Bonner County,171011,2934,87,2618,1,42,7,1,21,157,2309,67,2085,0,35,3,1,7,111,853.5,142.4,828.5,151.4,771.9,171.4,771.9,168.3,770.9,170.3,1369,201.7,1314,199.7,841,146.9,771.6,170,1341.5,200.7,954.3,172.2
16017171013,ID,Bonner County,171013,1312,31,1212,8,5,4,0,9,43,1020,21,954,8,4,2,0,5,26,384.7,178.8,394.7,183.8,176.8,105.2,182.4,96.2,183.6,97.7,284.6,116.7,270.3,116.7,389.7,181.3,181,99.7,277.4,116.7,268.2,127.9
16017171014,ID,Bonner County,171014,998,7,944,0,1,3,7,3,33,878,6,836,0,0,3,6,1,26,340.8,239,367.5,235.3,308.8,237.7,324.9,218.6,311,231.5,461.9,323.4,457.2,303.6,354.2,237.2,314.9,229.2,459.5,313.5,367.4,255.6
16017171015,ID,Bonner County,171015,2070,70,1823,6,17,17,6,16,115,1615,41,1440,4,15,16,6,15,78,400.7,325.1,423.6,345,257.2,400.3,283.7,366.9,269.2,382.3,468.9,448.3,435.5,458.6,412.1,335.1,270,383.2,452.2,453.5,362.7,389.5
16017171016,ID,Bonner County,171016,505,3,452,0,2,6,0,2,40,379,2,338,0,2,6,0,0,31,116.4,26.4,115.4,25.4,132.4,26.3,136.3,24.3,136.3,23.4,220,45.8,218,47.7,115.9,25.9,135,24.7,219,46.7,153.5,31.3
16017171017,ID,Bonner County,171017,3686,134,3359,2,8,23,1,22,137,2884,71,2675,2,8,17,1,16,94,941.7,425.8,997.4,428.6,777.3,605,824.8,551.9,813.3,564.8,1247.8,745.2,1213.7,715.3,969.6,427.2,805.1,573.9,1230.7,730.2,973.7,576.6
16017171018,ID,Bonner County,171018,687,27,616,1,1,9,0,2,31,585,18,532,1,1,9,0,2,22,252.6,87.9,269.8,87.5,238.4,83.9,235.6,83.9,237.7,83.7,342.7,116.4,340.3,109.6,261.2,87.7,237.3,83.8,341.5,113,273.9,93.3
16017171020,ID,Bonner County,171020,629,13,578,1,1,3,0,1,32,557,6,518,1,1,3,0,1,27,215.4,105.3,249.1,91.4,200.2,99.2,199.2,92.5,196.3,93.4,233.1,141.5,242.7,129,232.2,98.3,198.6,95,237.9,135.3,219.4,107.5
16017171021,ID,Bonner County,171021,906,23,841,3,2,5,0,1,31,745,17,702,3,2,4,0,0,17,306.9,106.8,330.8,110.8,318.7,177.2,330.8,165.8,325.1,174.3,441.8,227.7,452.5,209.2,318.9,108.8,324.9,172.4,447.1,218.4,358.1,167.4
16017171022,ID,Bonner County,171022,2484,73,2212,7,20,8,0,19,145,2053,51,1846,5,19,8,0,15,109,732.5,156.7,733.5,167.7,588,162.9,589.9,162,589,161,979.6,209.1,933.5,208.1,733,162.2,589,162,956.6,208.6,735.2,175.3
16017171023,ID,Bonner County,171023,521,9,490,0,0,2,0,4,16,444,5,422,0,0,2,0,4,11,92.1,58.8,100.4,57.7,85.9,62.8,80.9,64.7,81.9,65.7,135.2,72.1,140.3,70,96.2,58.2,82.9,64.4,137.7,71.1,102.4,64.5
