GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_you,uss_16_dem_bay,gov_16_rep_hol,gov_16_dem_gre,atg_16_rep_hil,atg_16_dem_arr,uss_18_rep_bra,uss_18_dem_don,sos_18_rep_law,sos_18_dem_har,avg_16_rep,avg_16_dem,avg_18_rep,avg_18_dem,avg_20_rep,avg_20_dem
18115000050,IN,Ohio County,000050,638,8,596,5,1,4,0,0,24,506,7,479,5,1,2,0,0,12,204.5,87.4,185.8,97.7,162.2,132.1,184.7,102.4,155,94.3,156.4,88.8,184.3,104.9,155.7,91.6,NA,NA
18115000060,IN,Ohio County,000060,637,6,612,0,0,7,0,1,11,497,6,476,0,0,6,0,1,8,185.2,76,160.8,102.3,150.1,102.3,175.4,86.7,140.3,85.8,144.2,78.9,167.9,91.8,142.2,82.3,NA,NA
18115000070,IN,Ohio County,000070,1271,15,1215,4,2,6,0,7,22,1007,7,968,4,2,4,0,4,18,485.7,117.6,451.9,151.4,414.6,191.5,461.4,142.9,392.1,140.8,389.2,132.6,453.4,150.8,390.6,136.7,NA,NA
18115000080,IN,Ohio County,000080,480,5,467,0,0,0,0,0,8,389,4,377,0,0,0,0,0,8,220,54,199,69,184,81,204,58,163,62,168,52,201.8,65.5,165.5,57,NA,NA
18115000090,IN,Ohio County,000090,245,7,223,0,0,0,0,2,13,188,6,170,0,0,0,0,0,12,79,27,67,36,68,36,75,26,57,33,57,32,72.2,31.2,57,32.5,NA,NA
18115000100,IN,Ohio County,000100,145,3,140,0,0,1,0,0,1,111,3,107,0,0,0,0,0,1,48.4,15.9,46.5,20.1,45.2,19.7,42.1,19.8,29.8,14.7,30.6,12.6,45.5,18.9,30.2,13.6,NA,NA
18115000110,IN,Ohio County,000110,447,1,424,0,0,1,0,1,20,370,1,349,0,0,0,0,0,20,197.9,73.5,196.7,81.9,189.8,92.8,196.7,85.3,118.9,65.5,124.8,61,195.3,83.4,121.8,63.2,NA,NA
18117000010,IN,Orange County,000010,882,10,798,20,1,3,1,0,49,729,7,666,20,1,3,1,0,31,306,125,270,163,239,192,308,118,240,130,249,108,280.8,149.5,244.5,119,NA,NA
18117000020,IN,Orange County,000020,362,3,344,2,1,1,0,1,10,281,3,266,0,1,1,0,0,10,115,40,94,60,87,64,108,44,80,47,82,37,101,52,81,42,NA,NA
18117000030,IN,Orange County,000030,567,16,476,29,4,13,1,5,23,463,11,405,17,4,13,1,5,7,124,75,116,85,114,82,139,65,67,57,66,57,123.2,76.8,66.5,57,NA,NA
18117000040,IN,Orange County,000040,987,19,873,20,2,0,3,2,68,791,9,715,18,2,0,1,2,44,293,100,277,133,256,153,292,104,242,105,245,95,279.5,122.5,243.5,100,NA,NA
18117000050,IN,Orange County,000050,986,24,870,39,2,3,1,5,42,763,12,684,33,2,3,0,4,25,273,124,250,152,225,171,275,113,194,127,201,114,255.8,140,197.5,120.5,NA,NA
18117000060,IN,Orange County,000060,792,19,716,19,2,3,0,1,32,606,9,562,9,2,3,0,1,20,237,106,214,122,194,128,228,95,176,82,175,80,218.2,112.8,175.5,81,NA,NA
18117000070,IN,Orange County,000070,746,8,690,2,1,4,0,3,38,589,3,557,2,1,4,0,3,19,233.3,86.6,209.1,114.5,206.9,110.4,233.1,85.7,171.3,86.8,173.5,85.1,220.6,99.3,172.4,85.9,NA,NA
18117000080,IN,Orange County,000080,740,7,694,4,8,0,1,0,26,636,6,594,4,8,0,1,0,23,274,98,219,155,219,153,269,99,236,110,235,104,245.2,126.2,235.5,107,NA,NA
18117000090,IN,Orange County,000090,493,12,465,0,1,1,0,0,14,386,5,369,0,1,0,0,0,11,219,40,192,65,168,77,197,43,140,48,148,37,194,56.2,144,42.5,NA,NA
18117000100,IN,Orange County,000100,330,6,297,2,0,4,0,0,21,247,5,226,0,0,4,0,0,12,112,34,98,49,88,57,108,38,105,33,110,28,101.5,44.5,107.5,30.5,NA,NA
18117000110,IN,Orange County,000110,726,4,693,13,0,1,0,0,15,536,4,510,7,0,1,0,0,14,242,52,211,86,192,92,229,57,188,74,199,61,218.5,71.8,193.5,67.5,NA,NA
18117000120,IN,Orange County,000120,1091,15,1038,6,2,1,0,2,27,805,10,774,0,2,1,0,2,16,346,103,311,130,296,145,352,98,247,105,260,84,326.2,119,253.5,94.5,NA,NA
18117000130,IN,Orange County,000130,1127,8,1097,3,6,0,0,1,12,810,6,787,1,6,0,0,0,10,344,75,307,123,291,133,341,79,230,105,247,81,320.8,102.5,238.5,93,NA,NA
18117000140,IN,Orange County,000140,1422,17,1365,2,1,0,0,0,37,1036,9,1004,2,1,0,0,0,20,413,123,372,172,339,202,395,126,303,138,312,133,379.8,155.8,307.5,135.5,NA,NA
18117000150,IN,Orange County,000150,520,15,458,9,0,9,0,1,28,382,11,334,8,0,7,0,0,22,71.4,41.4,61.7,44.7,59.3,44.7,73.9,39.8,47.9,33.3,46.3,31.7,66.6,42.6,47.1,32.5,NA,NA
18117000160,IN,Orange County,000160,968,10,925,4,2,2,0,5,20,734,3,706,3,2,2,0,4,14,289,126,250,164,251,162,293,112,227,125,241,105,270.8,141,234,115,NA,NA
18117000170,IN,Orange County,000170,1440,10,1376,7,1,4,0,4,38,1136,8,1087,3,1,4,0,2,31,361,143,332,183,305,202,365,143,282,138,297,117,340.8,167.8,289.5,127.5,NA,NA
18117000180,IN,Orange County,000180,439,16,399,3,1,2,0,0,18,359,12,330,2,1,1,0,0,13,96.6,46.6,85.3,62.3,78.7,62.3,96.1,47.2,73.1,40.7,70.7,40.3,89.2,54.6,71.9,40.5,NA,NA
18117000190,IN,Orange County,000190,1523,29,1404,5,0,7,3,0,75,1133,13,1074,1,0,5,3,0,37,417,164,367,233,346,244,429,145,358,160,364,137,389.8,196.5,361,148.5,NA,NA
18117000200,IN,Orange County,000200,1148,20,1081,5,0,0,1,2,39,901,15,853,3,0,0,1,1,28,327,132,301,177,287,186,353,114,255,158,274,120,317,152.2,264.5,139,NA,NA
18117000210,IN,Orange County,000210,1541,25,1457,6,1,2,0,1,49,1180,11,1125,4,1,2,0,1,36,466.7,137.4,383.9,208.5,377.1,203.6,422.9,140.3,314.7,144.2,324.5,116.9,412.6,172.4,319.6,130.6,NA,NA
18117000220,IN,Orange County,000220,1037,12,1011,0,1,0,0,1,12,726,2,717,0,1,0,0,1,5,243,76,213,113,208,107,239,74,176,88,172,75,225.8,92.5,174,81.5,NA,NA
18119000010,IN,Owen County,000010,1318,13,1250,0,0,1,0,4,50,1017,3,979,0,0,1,0,4,30,382,136,339,173,323,202,386,142,303,148,321,137,357.5,163.2,312,142.5,NA,NA
18119000020,IN,Owen County,000020,1248,21,1175,5,5,1,0,3,38,1007,14,954,4,1,1,0,3,30,404,143,376,170,358,197,417,138,294,151,314,133,388.8,162,304,142,NA,NA
18119000030,IN,Owen County,000030,1294,17,1200,6,4,5,0,3,59,967,10,901,5,4,5,0,3,39,390,121,338,158,322,181,367,136,284,156,304,135,354.2,149,294,145.5,NA,NA
18119000040,IN,Owen County,000040,434,2,396,6,0,3,0,0,27,335,2,315,5,0,0,0,0,13,137,24,110,41,100,57,130,30,95,35,93,34,119.2,38,94,34.5,NA,NA
18119000050,IN,Owen County,000050,1706,21,1591,5,1,4,0,7,77,1372,16,1282,5,1,4,0,6,58,424,90,354,132,346,161,401,107,317,97,322,88,381.2,122.5,319.5,92.5,NA,NA
18119000060,IN,Owen County,000060,998,3,978,1,3,1,0,1,11,748,2,734,1,3,1,0,1,6,320,76,282,116,258,140,305,87,233,88,241,76,291.2,104.8,237,82,NA,NA
18119000070,IN,Owen County,000070,778,4,720,9,1,1,0,3,40,637,3,598,9,0,1,0,0,26,265,64,226,88,212,106,268,58,179,79,191,67,242.8,79,185,73,NA,NA
18119000080,IN,Owen County,000080,1168,30,1074,2,5,3,0,4,50,940,17,880,1,5,3,0,4,30,348,113,305,152,292,171,347,131,263,124,276,109,323,141.8,269.5,116.5,NA,NA
18119000090,IN,Owen County,000090,922,13,853,3,4,4,0,2,43,691,4,643,3,4,4,0,0,33,319,55,248,108,236,128,294,72,221,66,233,59,274.2,90.8,227,62.5,NA,NA
18119000100,IN,Owen County,000100,1203,11,1122,5,6,4,0,3,52,999,9,946,2,3,3,0,2,34,315,121,269,152,254,175,313,142,256,140,280,125,287.8,147.5,268,132.5,NA,NA
18119000110,IN,Owen County,000110,1148,9,1058,7,5,5,0,4,60,942,7,873,5,4,5,0,3,45,377,83,329,112,311,146,362,93,300,107,309,91,344.8,108.5,304.5,99,NA,NA
18119000120,IN,Owen County,000120,1013,24,929,3,0,1,0,3,53,780,15,718,2,0,0,0,3,42,305,73,270,100,254,130,305,74,245,76,264,51,283.5,94.2,254.5,63.5,NA,NA
18119000130,IN,Owen County,000130,2106,25,1982,0,3,11,0,5,80,1634,10,1559,0,0,9,0,5,51,642,270,562,354,552,385,642,271,482,278,535,240,599.5,320,508.5,259,NA,NA
18119000140,IN,Owen County,000140,1220,21,1142,6,1,3,0,3,44,997,11,952,2,1,0,0,2,29,322,133,273,182,260,205,321,150,255,165,284,143,294,167.5,269.5,154,NA,NA
18119000150,IN,Owen County,000150,1471,32,1328,6,0,9,0,4,92,1137,21,1047,4,0,8,0,1,56,342,152,315,184,310,194,356,148,253,171,285,145,330.8,169.5,269,158,NA,NA
18119000160,IN,Owen County,000160,1590,23,1492,2,4,5,0,1,63,1282,15,1208,2,2,5,0,1,49,399,151,345,223,327,253,398,165,282,175,322,142,367.2,198,302,158.5,NA,NA
18119000170,IN,Owen County,000170,844,21,785,3,3,1,0,0,31,626,15,582,3,3,0,0,0,23,198,73,165,101,151,119,191,84,151,69,153,72,176.2,94.2,152,70.5,NA,NA
18119000180,IN,Owen County,000180,860,7,799,10,2,0,0,0,42,692,4,644,8,1,0,0,0,35,264,68,227,96,219,123,262,81,188,85,209,80,243,92,198.5,82.5,NA,NA
18121000010,IN,Parke County,000010,737,8,710,6,0,0,0,3,10,575,1,565,2,0,0,0,0,7,280,72,213,144,222,148,296,70,177,66,206,54,252.8,108.5,191.5,60,NA,NA
18121000020,IN,Parke County,000020,1948,40,1704,160,7,4,0,0,33,1763,34,1534,160,4,4,0,0,27,356,113,299,179,293,196,374,108,263,118,301,97,330.5,149,282,107.5,NA,NA
18121000030,IN,Parke County,000030,1021,22,979,3,0,2,0,1,14,776,12,752,0,0,2,0,1,9,326,86,262,144,261,159,318,95,289,115,311,92,291.8,121,300,103.5,NA,NA
18121000040,IN,Parke County,000040,1394,10,1344,7,6,3,0,2,22,1011,4,984,1,2,2,0,0,18,442,117,335,209,352,219,440,125,338,97,347,95,392.2,167.5,342.5,96,NA,NA
18121000050,IN,Parke County,000050,1252,15,1200,6,16,2,0,0,13,1001,13,955,5,16,2,0,0,10,483,139,352,255,345,279,459,160,309,156,341,138,409.8,208.2,325,147,NA,NA
18121000060,IN,Parke County,000060,983,8,950,3,0,6,0,0,16,745,7,725,3,0,6,0,0,4,307,116,231,186,227,201,293,128,214,108,229,105,264.5,157.8,221.5,106.5,NA,NA
18121000070,IN,Parke County,000070,413,4,394,0,1,4,0,0,10,303,4,293,0,1,0,0,0,5,172,30,150,52,130,75,174,32,128,32,141,20,156.5,47.2,134.5,26,NA,NA
18121000080,IN,Parke County,000080,382,6,368,0,1,0,0,0,7,260,6,248,0,1,0,0,0,5,85,38,70,50,62,64,90,36,61,43,68,38,76.8,47,64.5,40.5,NA,NA
18121000090,IN,Parke County,000090,711,6,694,0,0,1,0,2,8,552,5,536,0,0,1,0,2,8,223,64,193,92,199,101,227,72,182,65,184,62,210.5,82.2,183,63.5,NA,NA
18121000100,IN,Parke County,000100,598,7,566,0,4,0,0,0,21,457,5,435,0,4,0,0,0,13,213.4,55.1,187.8,78.2,166.4,103.2,225.7,55,159.3,57.3,175.6,47.6,198.3,72.9,167.4,52.5,NA,NA
18121000110,IN,Parke County,000110,761,5,729,1,1,0,0,0,25,589,3,571,0,1,0,0,0,14,272.7,74.6,224.9,110,205.7,145.4,287.1,71.8,200,80.4,214.3,60.3,247.6,100.4,207.2,70.3,NA,NA
18121000120,IN,Parke County,000120,689,4,669,0,1,1,0,0,14,537,4,524,0,0,1,0,0,8,236,76,186,116,189,127,224,87,189,78,193,74,208.8,101.5,191,76,NA,NA
18121000130,IN,Parke County,000130,1297,43,1203,8,7,2,0,3,31,964,18,908,2,5,2,0,2,27,356,117.5,263.5,201.1,260.5,223.9,341,143.5,216.7,115.6,245.6,108.6,305.2,171.5,231.1,112.1,NA,NA
18121000140,IN,Parke County,000140,308,1,297,0,1,0,0,0,9,211,0,205,0,0,0,0,0,6,78,21,54,47,59,45,71,29,45,28,58,19,65.5,35.5,51.5,23.5,NA,NA
18121000150,IN,Parke County,000150,1482,16,1432,4,7,2,0,1,20,1209,6,1175,4,7,2,0,1,14,498.9,158,408.9,226.9,421.9,235.9,498.9,161,401.9,163,429.9,142,457.1,195.4,415.9,152.5,NA,NA
18121000160,IN,Parke County,000160,768,21,725,0,0,3,0,0,19,553,5,534,0,0,3,0,0,11,225.6,78.9,178.3,117.9,186.1,130.3,224.1,90.2,156.1,80.4,158.7,81.8,203.5,104.3,157.4,81.1,NA,NA
18121000170,IN,Parke County,000170,1412,9,1365,0,3,0,0,0,35,866,7,842,0,3,0,0,0,14,306,85,248,131,242,155,316,75,201,97,233,72,278,111.5,217,84.5,NA,NA
18123000010,IN,Perry County,000010,1603,6,1546,2,1,5,0,7,36,1233,4,1199,2,0,4,0,3,21,413.6,260.2,327.5,361.5,307.1,388.3,374.5,295.8,320.4,307.9,328,283.5,355.7,326.4,324.2,295.7,NA,NA
18123000060,IN,Perry County,000060,253,3,246,1,0,1,0,0,2,194,1,191,1,0,0,0,0,1,70,53,62,60,58,67,71,47,55,54,61,49,65.2,56.8,58,51.5,NA,NA
18123000070,IN,Perry County,000070,717,2,700,0,0,2,0,2,11,563,2,551,0,0,2,0,0,8,204,129,167,186,155,210,183,153,160,176,155,172,177.2,169.5,157.5,174,NA,NA
18123000080,IN,Perry County,000080,2545,32,2116,332,2,6,0,7,50,2261,25,1869,331,2,6,0,3,25,343,163,302,212,282,233,320,170,264,169,285,156,311.8,194.5,274.5,162.5,NA,NA
18123000090,IN,Perry County,000090,338,0,328,0,0,1,0,3,6,252,0,246,0,0,1,0,1,4,83,44,60,68,65,67,69,58,70,52,70,49,69.2,59.2,70,50.5,NA,NA
18123000100,IN,Perry County,000100,998,6,937,8,4,15,1,1,26,770,4,729,8,0,10,1,1,17,229.5,174,194.9,212.2,193.1,225.9,224.1,186.7,183.1,182.2,191.3,168.5,210.4,199.7,187.2,175.3,NA,NA
18123000110,IN,Perry County,000110,886,14,822,3,5,10,0,4,28,687,13,644,3,5,8,0,1,13,184,146,149,182,141,198,175,165,139,160,141,161,162.2,172.8,140,160.5,NA,NA
18123000120,IN,Perry County,000120,856,15,800,4,2,2,0,4,29,637,10,601,4,2,2,0,4,14,203,136,163,173,167,179,195,144,150,130,151,128,182,158,150.5,129,NA,NA
18123000130,IN,Perry County,000130,919,20,858,4,0,20,0,0,17,746,13,704,3,0,17,0,0,9,295,181,214,247,220,252,282,190,212,227,233,205,252.8,217.5,222.5,216,NA,NA
18123000140,IN,Perry County,000140,1128,14,1080,13,0,1,0,0,20,905,12,869,8,0,1,0,0,15,226,205,180,252,174,268,205,230,166,206,176,193,196.2,238.8,171,199.5,NA,NA
18123000150,IN,Perry County,000150,856,10,814,6,1,7,0,0,18,660,9,629,6,1,4,0,0,11,181,174,152,211,152,209,179,179,126,169,138,163,166,193.2,132,166,NA,NA
18123000160,IN,Perry County,000160,873,17,819,6,5,5,0,0,21,734,11,698,2,4,5,0,0,14,197,172,140,226,144,234,173,193,130,194,142,175,163.5,206.2,136,184.5,NA,NA
18123000170,IN,Perry County,000170,990,16,930,3,0,12,1,1,27,774,11,732,3,0,9,1,0,18,223,157,170,212,162,224,199,175,157,173,166,154,188.5,192,161.5,163.5,NA,NA
18123000180,IN,Perry County,000180,690,2,674,0,0,0,1,1,12,547,0,536,0,0,0,1,0,10,257.8,132,210,174.5,197.6,191.1,229.3,145.7,197.4,144.2,199.2,138.5,223.7,160.8,198.3,141.3,NA,NA
18123000190,IN,Perry County,000190,347,13,309,0,2,0,0,1,22,270,6,255,0,2,0,0,0,7,119.6,84,89.5,107.8,86.2,115.2,107.3,94.2,87.7,91.6,86.8,89.9,100.7,100.3,87.2,90.8,NA,NA
18123000200,IN,Perry County,000200,1522,14,1458,0,7,4,0,4,35,1176,12,1126,0,6,4,0,1,27,390,303.3,307.7,382.2,274.7,426.4,356.2,325,330.2,338.9,341.4,322.4,332.1,359.2,335.8,330.6,NA,NA
18123000210,IN,Perry County,000210,1062,4,1028,1,0,3,0,3,23,832,4,809,1,0,3,0,2,13,260.8,174.8,204.3,229,200.6,245.4,237.3,191.1,197.8,195.1,205.7,187.5,225.8,210.1,201.8,191.3,NA,NA
18123000220,IN,Perry County,000220,1524,18,1403,14,3,3,0,8,75,1147,11,1068,12,3,3,0,7,43,298.9,200.2,210.8,261.3,217.7,256.6,250.4,221.5,224.7,222.6,225.8,225.5,244.4,234.9,225.2,224.1,NA,NA
18123000230,IN,Perry County,000230,1063,14,985,0,1,2,0,0,61,825,10,774,0,1,1,0,0,39,361,159.3,295.3,216.2,312.1,213.3,342.1,180.2,263.4,155.4,269.4,137.6,327.6,192.2,266.4,146.5,NA,NA
18125000010,IN,Pike County,000010,325,7,302,1,2,0,0,0,13,250,7,228,0,2,0,0,0,13,145.8,42.3,107.4,79.4,105.6,81.2,135,48.5,102.1,53.8,96.9,52.4,123.4,62.9,99.5,53.1,NA,NA
18125000020,IN,Pike County,000020,999,19,959,0,3,1,0,1,16,767,12,742,0,2,1,0,1,9,325.5,111.1,252.3,186,217,232.5,298.8,130.9,282.5,132.6,275.6,124,273.4,165.1,279,128.3,NA,NA
18125000030,IN,Pike County,000030,798,14,770,0,0,2,0,0,12,621,10,598,0,0,2,0,0,11,267.8,78.3,200.9,133,183.9,158.4,242.4,96.2,204.7,99,195.2,101.8,223.8,116.5,199.9,100.4,NA,NA
18125000040,IN,Pike County,000040,856,19,795,4,1,1,0,0,36,693,14,644,4,1,1,0,0,29,298,105,241,162,228,182,271,128,228,130,239,116,259.5,144.2,233.5,123,NA,NA
18125000050,IN,Pike County,000050,440,6,408,0,2,0,0,0,24,340,1,318,0,2,0,0,0,19,161.4,25.6,124.3,54.6,115.3,75.8,150.2,36.7,137.2,47.8,128.3,50.7,137.8,48.2,132.8,49.2,NA,NA
18125000060,IN,Pike County,000060,386,1,374,1,1,0,0,0,9,312,1,303,0,1,0,0,0,7,155,51.6,118.8,86.5,105.8,113,134.7,66.2,103,72,107.9,60.9,128.6,79.3,105.4,66.4,NA,NA
18125000070,IN,Pike County,000070,683,3,663,2,0,0,0,3,12,522,2,510,2,0,0,0,1,7,246,58,193,101,173,133,221,73,162,74,164,70,208.2,91.2,163,72,NA,NA
18125000080,IN,Pike County,000080,623,8,586,1,4,0,0,0,24,486,3,460,1,3,0,0,0,19,231,97,181,147,171,165,210,107,150,121,157,107,198.2,129,153.5,114,NA,NA
18125000090,IN,Pike County,000090,932,12,885,1,2,1,0,0,31,703,5,670,1,2,1,0,0,24,313.9,67.9,254.8,126.9,224.3,160.4,289.3,92.5,235.2,93.5,237.1,90.5,270.6,111.9,236.1,92,NA,NA
18125000100,IN,Pike County,000100,1118,23,1052,0,6,0,0,1,36,860,11,820,0,4,0,0,0,25,403.1,131.1,307.2,229.1,288.7,251.6,370.7,150.5,284.8,172.5,296.9,158.5,342.4,190.6,290.9,165.5,NA,NA
18125000110,IN,Pike County,000110,467,7,445,1,2,2,0,0,10,347,3,330,1,2,2,0,0,9,171,56,134,90,130,100,153,62,124,63,121,62,147,77,122.5,62.5,NA,NA
18125000120,IN,Pike County,000120,514,9,484,12,2,0,0,4,3,419,8,392,12,2,0,0,3,2,148,40,105,71,103,82,128,43,100,43,97,35,121,59,98.5,39,NA,NA
18125000130,IN,Pike County,000130,738,16,702,5,2,0,0,0,13,576,9,552,5,2,0,0,0,8,204,84,156,131,152,136,195,85,161,90,152,86,176.8,109,156.5,88,NA,NA
18125000140,IN,Pike County,000140,585,13,553,0,2,2,0,1,14,459,11,435,0,2,2,0,0,9,205,33,137,95,138,106,177,59,127,66,134,59,164.2,73.2,130.5,62.5,NA,NA
18125000150,IN,Pike County,000150,908,9,876,0,1,3,0,0,19,674,8,651,0,0,3,0,0,12,329.7,88.4,252.3,158.8,209.1,217.1,292.6,118.4,239.2,125.4,245.2,115.3,270.9,145.7,242.2,120.3,NA,NA
18125000160,IN,Pike County,000160,553,1,543,0,2,0,0,0,7,452,0,445,0,1,0,0,0,6,249,62,201,105,175,140,234,81,175,86,173,85,214.8,97,174,85.5,NA,NA
18125000170,IN,Pike County,000170,549,1,533,0,2,3,0,0,10,448,1,432,0,2,3,0,0,10,229.9,63.9,178.3,109.2,160.6,140.3,210.3,79.9,173.9,82.5,179.2,76.3,194.8,98.3,176.6,79.4,NA,NA
18125000180,IN,Pike County,000180,776,12,736,3,5,0,0,1,19,572,2,555,3,3,0,0,1,8,258,81,214,131,192,160,246,99,196,102,205,93,227.5,117.8,200.5,97.5,NA,NA
18127000010,IN,Porter County,000010,961,35,905,3,1,0,0,0,17,779,28,735,2,1,0,0,0,13,294,191,258,216,219,278,269,212,219,195,223,191,260,224.2,221,193,NA,NA
18127000020,IN,Porter County,000020,978,50,869,4,2,3,0,3,47,790,37,713,4,2,1,0,3,30,269,140,237,181,194,246,254,184,199,141,198,139,238.5,187.8,198.5,140,NA,NA
18127000030,IN,Porter County,000030,1397,123,1226,13,4,1,0,3,27,1059,81,947,9,4,1,0,3,14,347.2,205.1,288.2,258.1,256.1,297.2,304.2,263.1,225.1,199.1,215.1,194.1,298.9,255.9,220.1,196.6,NA,NA
18127000040,IN,Porter County,000040,1527,115,1324,12,0,7,0,4,65,1164,58,1048,8,0,7,0,2,41,419.8,236.9,358.8,301.9,316.9,366.8,389.8,291.9,287.9,245.9,290.9,235.9,371.3,299.4,289.4,240.9,NA,NA
18127000050,IN,Porter County,000050,1241,121,999,51,0,4,0,0,66,886,72,723,30,0,4,0,0,57,277,143,230,194,198,245,237,196,206,141,198,135,235.5,194.5,202,138,NA,NA
18127000060,IN,Porter County,000060,1104,122,884,29,3,18,0,6,42,895,83,737,20,3,17,0,6,29,185,296,178,292,164,332,185,306,151,301,151,293,178,306.5,151,297,NA,NA
18127000070,IN,Porter County,000070,1085,89,943,9,1,4,1,1,37,872,61,775,8,1,3,1,1,22,198,332,187,345,171,371,226,326,141,318,140,321,195.5,343.5,140.5,319.5,NA,NA
18127000080,IN,Porter County,000080,2930,343,2153,193,7,104,0,45,85,2655,274,1988,180,5,98,0,41,69,175.3,374.2,173.3,351.3,158.2,332.3,186.3,321.2,109.2,320.2,109.2,276.2,173.3,344.8,109.2,298.2,NA,NA
18127000100,IN,Porter County,000100,1716,211,1235,128,4,42,0,2,94,1389,135,1065,92,4,36,0,0,57,248,306,232,330,217,372,266,325,155,298,157,297,240.8,333.2,156,297.5,NA,NA
18127000110,IN,Porter County,000110,1589,160,1316,22,6,22,1,3,59,1220,89,1060,14,3,15,1,1,37,355,462,370,469,326,519,402,432,293,451,281,457,363.2,470.5,287,454,NA,NA
18127000120,IN,Porter County,000120,1320,84,1131,36,1,9,1,9,49,1056,58,929,26,0,9,1,5,28,252.9,331.7,245.9,358.7,209.8,416.9,278,349.7,191.9,346.8,188.9,351.8,246.7,364.2,190.4,349.3,NA,NA
18127000130,IN,Porter County,000130,1544,134,1300,25,3,22,1,5,54,1172,79,1013,20,2,19,1,5,33,331.5,339.5,323.1,358.1,290.9,415.8,341.1,353.4,256,347.5,265.7,333.5,321.6,366.7,260.9,340.5,NA,NA
18127000140,IN,Porter County,000140,1942,200,1539,95,0,19,1,8,80,1489,106,1229,82,0,19,1,2,50,311,389,282,410,267,464,317,407,233,386,231,377,294.2,417.5,232,381.5,NA,NA
18127000150,IN,Porter County,000150,1295,62,1169,11,0,6,0,8,39,983,38,914,9,0,5,0,0,17,429,300,441,306,430,319,468,265,382,293,375,287,442,297.5,378.5,290,NA,NA
18127000160,IN,Porter County,000160,1284,139,1024,36,0,14,0,5,66,1003,89,844,19,0,13,0,1,37,307.8,294.8,297.8,320.8,290.8,341.8,318.8,303.8,256.8,308.8,247.8,314.8,303.8,315.3,252.3,311.8,NA,NA
18127000170,IN,Porter County,000170,1188,138,928,34,3,35,0,5,45,933,93,762,28,3,28,0,0,19,247,288,244,297,219,328,262,279,170,315,177,298,243,298,173.5,306.5,NA,NA
18127000180,IN,Porter County,000180,1687,145,1343,57,2,79,0,9,52,1145,81,940,34,1,56,0,5,28,349,258,352,261,330,289,365,243,315,307,313,298,349,262.8,314,302.5,NA,NA
18127000190,IN,Porter County,000190,855,46,764,2,1,12,1,6,23,693,37,622,2,1,8,0,5,18,248,223,247,232,222,268,264,218,196,225,197,222,245.2,235.2,196.5,223.5,NA,NA
18127000200,IN,Porter County,000200,1921,268,1477,66,2,38,0,22,48,1583,173,1269,54,0,36,0,15,36,308.7,277.8,291.7,284.7,275.8,316.7,327.7,264.8,251.8,263.8,257.8,252.8,301,286,254.8,258.3,NA,NA
18127000210,IN,Porter County,000210,2001,179,1685,27,0,24,3,14,69,1505,118,1291,20,0,15,0,11,50,407,305,376,337,370,366,407,317,365,354,361,347,390,331.2,363,350.5,NA,NA
18127000220,IN,Porter County,000220,1350,119,1125,15,2,19,3,3,64,1040,71,903,13,2,13,3,3,32,279.6,198.9,269,215.2,237.3,262.3,294.9,197.9,268,226.7,259.4,227.7,270.2,218.6,263.7,227.2,NA,NA
18127000230,IN,Porter County,000230,1488,98,1253,14,4,45,0,4,70,1242,58,1078,13,3,35,0,2,53,401,392,452,380,430,413,464,363,368,386,376,377,436.8,387,372,381.5,NA,NA
18127000240,IN,Porter County,000240,1014,58,879,11,0,15,0,10,41,780,49,679,9,0,11,0,8,24,286,266,290,270,274,302,311,247,228,275,231,270,290.2,271.2,229.5,272.5,NA,NA
18127000250,IN,Porter County,000250,1853,198,1461,63,3,59,0,5,64,1462,142,1187,44,3,48,0,0,38,352,377,356,393,326,434,377,376,262,376,255,371,352.8,395,258.5,373.5,NA,NA
18127000260,IN,Porter County,000260,1933,157,1568,77,1,64,0,4,62,1447,91,1216,55,1,50,0,4,30,553,381,548,390,542,400,587,350,436,392,444,373,557.5,380.2,440,382.5,NA,NA
18127000270,IN,Porter County,000270,1549,125,1322,22,0,27,3,0,50,1176,68,1034,16,0,23,1,0,34,429,360,448,370,415,416,477,342,339,338,337,343,442.2,372,338,340.5,NA,NA
18127000280,IN,Porter County,000280,1533,89,1322,12,1,36,1,1,71,1215,51,1075,10,0,29,0,1,49,455,352,459,373,435,417,484,344,357,378,356,375,458.2,371.5,356.5,376.5,NA,NA
18127000290,IN,Porter County,000290,1297,116,1087,36,0,16,0,1,41,1121,89,971,30,0,12,0,1,18,245,298,253,286,233,315,261,266,212,272,205,266,248,291.2,208.5,269,NA,NA
18127000300,IN,Porter County,000300,1434,159,1070,84,0,42,1,15,63,1151,102,910,64,0,33,1,5,36,235,311,238,312,233,334,277,288,181,267,180,270,245.8,311.2,180.5,268.5,NA,NA
18127000310,IN,Porter County,000310,1084,145,805,40,3,20,1,5,65,839,96,657,25,3,14,1,5,38,181,263,172,268,147,293,191,262,126,222,124,229,172.8,271.5,125,225.5,NA,NA
