GEOID20,state,county,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_rin,uss_18_rep_bra,gov_18_dem_mil,gov_18_rep_moo,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_gid,uss_20_rep_col,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
230010105002003,ME,Androscoggin County,17,0,8,6,0,2,0,0,1,12,0,8,3,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.8
230010105002004,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,3,3,5,4,4,5,4,4,3,2,4.5,4.5,3.8,3.4
230010105002005,ME,Androscoggin County,45,0,43,0,2,0,0,0,0,44,0,42,0,2,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.8
230010105002006,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,2,8,9,9,13,12,11,14,12,11,8.5,5.5,13,12,11,9.2
230010105002007,ME,Androscoggin County,100,3,65,30,0,1,0,0,1,68,2,49,16,0,0,0,0,1,4,5,1,3,4,4,5,5,4,5,5,4,3.5,2.5,5,4.5,4.4,3.6
230010105002008,ME,Androscoggin County,15,2,13,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,16,17,2,12,13,13,19,17,15,19,17,16,12.5,7.5,18,17,15.6,13
230010105002009,ME,Androscoggin County,16,1,12,0,0,0,0,0,3,9,1,7,0,0,0,0,0,1,24,26,4,18,19,19,29,26,23,29,26,24,18.5,11.5,27.5,26,23.6,19.8
230010105002010,ME,Androscoggin County,15,3,11,0,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010105002011,ME,Androscoggin County,86,6,68,3,0,0,0,0,9,59,3,51,0,0,0,0,0,5,7,8,1,5,6,6,9,8,7,9,8,7,5.5,3.5,8.5,8,7.2,6
230010105002012,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,5,5,5,8,7,6,8,7,6,5,3,7.5,7,6.4,5.2
230010105002013,ME,Androscoggin County,33,0,26,5,0,0,0,0,2,28,0,21,5,0,0,0,0,2,20,21,3,15,16,16,24,21,19,25,21,20,15.5,9.5,23,21.5,19.6,16.4
230010105002014,ME,Androscoggin County,31,0,28,0,0,0,0,0,3,25,0,23,0,0,0,0,0,2,14,15,2,11,11,11,17,15,13,17,15,14,11,6.5,16,15,13.8,11.4
230010105002015,ME,Androscoggin County,52,3,43,5,0,0,0,0,1,37,0,32,4,0,0,0,0,1,10,10,2,7,8,8,12,11,9,12,10,10,7.5,5,11.5,10.5,9.6,8.2
230010105002016,ME,Androscoggin County,88,5,64,9,0,9,0,0,1,53,4,37,4,0,7,0,0,1,12,13,2,9,10,10,15,13,12,15,13,12,9.5,6,14,13.5,12,10.2
230010105002017,ME,Androscoggin County,23,2,21,0,0,0,0,0,0,17,1,16,0,0,0,0,0,0,1,2,0,1,1,1,2,2,1,2,2,1,1,0.5,2,1.5,1.6,1
230010105002018,ME,Androscoggin County,51,1,46,0,0,1,1,1,1,47,0,43,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010105002019,ME,Androscoggin County,90,3,75,7,0,0,0,0,5,66,0,60,1,0,0,0,0,5,5,5,1,4,4,4,6,5,5,6,5,5,4,2.5,5.5,5.5,4.8,4.2
230010105002020,ME,Androscoggin County,41,0,39,2,0,0,0,0,0,26,0,24,2,0,0,0,0,0,4,5,1,3,4,4,5,5,4,5,5,4,3.5,2.5,5,4.5,4.4,3.6
230010105002021,ME,Androscoggin County,29,0,22,3,3,0,0,0,1,27,0,20,3,3,0,0,0,1,8,8,1,6,6,6,9,8,7,9,8,8,6,3.5,8.5,8,7.4,6.2
230010105002022,ME,Androscoggin County,51,3,40,6,0,0,0,0,2,35,1,29,3,0,0,0,0,2,6,6,1,4,5,5,7,6,6,7,6,6,4.5,3,6.5,6.5,5.6,5
230010105002023,ME,Androscoggin County,31,0,24,0,0,1,0,0,6,23,0,20,0,0,0,0,0,3,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.8
230010105002024,ME,Androscoggin County,60,0,54,3,0,0,0,0,3,46,0,40,3,0,0,0,0,3,5,5,1,4,4,4,6,5,5,6,5,5,4,2.5,5.5,5.5,4.8,4.2
230010105002025,ME,Androscoggin County,25,3,17,0,0,0,0,0,5,20,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010105002026,ME,Androscoggin County,77,3,73,0,0,0,0,0,1,67,2,64,0,0,0,0,0,1,10,11,2,8,9,8,13,11,10,13,11,10,8,5.5,12,11.5,10.2,8.8
230010105002027,ME,Androscoggin County,21,2,17,1,0,0,0,0,1,16,2,12,1,0,0,0,0,1,3,3,1,2,3,3,4,4,3,4,3,3,2.5,2,4,3.5,3.2,2.8
230010105002028,ME,Androscoggin County,16,4,11,0,0,0,0,0,1,9,1,7,0,0,0,0,0,1,77,83,12,59,63,63,93,84,74,95,83,77,61,37.5,89.5,83.5,76.8,63.8
230010105002029,ME,Androscoggin County,146,5,128,2,0,0,0,0,11,135,5,119,0,0,0,0,0,11,11,12,2,8,9,9,13,12,10,13,12,11,8.5,5.5,12.5,11.5,10.8,9
230010105002030,ME,Androscoggin County,63,3,51,4,1,0,0,1,3,52,2,43,4,1,0,0,1,1,3,3,0,2,2,2,3,3,2,3,3,3,2,1,3,2.5,2.6,2
230010106001000,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,2,8,9,9,13,12,10,13,12,11,8.5,5.5,12.5,11.5,10.8,9
230010106001001,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39,5,28,28,31,40,40,31,45,39,33,29.5,16.5,42.5,35.5,36.6,27.4
230010106001002,ME,Androscoggin County,15,0,11,0,0,0,0,0,4,9,0,8,0,0,0,0,0,1,2,2,0,1,1,1,2,2,2,2,2,2,1,0.5,2,2,1.6,1.4
230010106001003,ME,Androscoggin County,14,3,7,0,0,0,0,0,4,7,0,7,0,0,0,0,0,0,4,4,1,3,3,3,4,4,3,4,4,4,3,2,4,3.5,3.6,3
230010106001004,ME,Androscoggin County,27,0,22,0,0,0,0,0,5,22,0,17,0,0,0,0,0,5,2,2,0,2,2,2,3,2,2,3,2,2,2,1,2.5,2.5,2.2,1.8
230010106001005,ME,Androscoggin County,15,1,14,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001006,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,2,10,10,10,15,14,12,16,14,13,10,6,15,13.5,12.8,10.4
230010106001007,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.8
230010106001008,ME,Androscoggin County,28,0,27,0,0,0,0,0,1,23,0,23,0,0,0,0,0,0,8,9,1,6,7,7,10,9,8,10,9,8,6.5,4,9.5,9,8.2,6.8
230010106001009,ME,Androscoggin County,31,0,27,0,0,0,0,0,4,30,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001010,ME,Androscoggin County,14,0,14,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001011,ME,Androscoggin County,50,0,47,0,0,0,0,0,3,39,0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001012,ME,Androscoggin County,13,0,13,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,3,3,0,2,3,3,4,3,3,4,3,3,2.5,1.5,3.5,3.5,3,2.6
230010106001013,ME,Androscoggin County,22,0,18,1,0,1,0,0,2,20,0,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001014,ME,Androscoggin County,14,0,13,0,0,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001015,ME,Androscoggin County,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001016,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,5,22,24,24,35,32,28,36,31,29,23,14.5,34,31.5,29,24.2
230010106001017,ME,Androscoggin County,11,0,11,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001018,ME,Androscoggin County,144,0,143,0,0,0,0,0,1,126,0,125,0,0,0,0,0,1,42,45,7,32,34,34,50,45,40,52,45,42,33,20.5,48.5,45,41.6,34.6
230010106001019,ME,Androscoggin County,155,0,151,0,0,0,0,0,4,125,0,121,0,0,0,0,0,4,12,12,2,9,9,9,14,13,11,14,12,12,9,5.5,13.5,12.5,11.4,9.6
230010106001020,ME,Androscoggin County,14,0,13,0,0,0,0,0,1,8,0,8,0,0,0,0,0,0,8,9,1,6,7,7,10,9,8,10,9,8,6.5,4,9.5,9,8.2,6.8
230010106001021,ME,Androscoggin County,33,0,32,1,0,0,0,0,0,27,0,26,1,0,0,0,0,0,6,6,1,4,5,5,7,6,6,7,6,6,4.5,3,6.5,6.5,5.6,5
230010106001022,ME,Androscoggin County,54,2,48,0,0,0,0,0,4,34,2,30,0,0,0,0,0,2,6,7,1,5,5,5,7,7,6,8,7,6,5,3,7.5,6.5,6.4,5
230010106001023,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001024,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,3,3,7,6,5,7,4,3,3,2,6.5,6,4.6,3.8
230010106001025,ME,Androscoggin County,14,0,14,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,2,2,0,1,1,1,3,3,3,3,2,2,1,0.5,3,3,2,1.8
230010106001026,ME,Androscoggin County,60,0,60,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,11,12,2,10,10,10,23,21,18,24,12,11,10,6,22.5,20.5,15.4,12.8
230010106001027,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,4,5,5,10,10,8,11,6,5,4.5,3,10.5,9,7.2,5.8
230010106001028,ME,Androscoggin County,3,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,22,24,4,19,20,20,44,42,35,48,24,22,19.5,12,45,39.5,30.6,25
230010106001029,ME,Androscoggin County,126,0,123,2,0,0,0,0,1,92,0,90,2,0,0,0,0,0,11,12,2,8,9,9,13,12,11,14,12,11,8.5,5.5,13,12,11,9.2
230010106001030,ME,Androscoggin County,75,0,72,1,0,0,0,0,2,56,0,56,0,0,0,0,0,0,2,3,0,2,2,2,5,4,4,5,3,2,2,1,4.5,4.5,3.2,2.6
230010106001031,ME,Androscoggin County,143,10,129,0,0,3,0,0,1,115,10,104,0,0,0,0,0,1,11,12,2,9,10,10,22,21,18,24,12,11,9.5,6,22.5,20,15.2,12.6
230010106001032,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,3,3,6,5,5,6,3,3,2.5,1.5,5.5,5.5,3.8,3.4
230010106001033,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,60,9,46,49,50,110,103,87,118,60,54,48,29,110.5,98.5,75.4,61.8
230010106001034,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,5,5,5,12,11,9,13,6,6,5,3,12,10.5,8,6.6
230010106001035,ME,Androscoggin County,3,0,2,0,0,0,0,0,1,3,0,2,0,0,0,0,0,1,8,9,1,7,7,7,16,15,13,17,9,8,7,4,16,14.5,11,9
230010106001036,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001037,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,4,5,5,10,10,8,11,6,5,4.5,3,10.5,9,7.2,5.8
230010106001038,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,3,3,7,7,6,8,4,4,3,2,7.5,6.5,5,4.2
230010106001039,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,42,6,32,34,35,77,72,61,83,42,38,33.5,20,77.5,69,52.8,43.2
230010106001040,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,3,3,7,7,6,8,4,4,3,2,7.5,6.5,5,4.2
230010106001041,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001042,ME,Androscoggin County,30,0,28,0,0,0,0,0,2,24,0,22,0,0,0,0,0,2,5,6,1,4,5,5,11,10,8,11,6,5,4.5,3,10.5,9.5,7.2,6
230010106001043,ME,Androscoggin County,18,3,13,0,0,0,0,0,2,11,2,9,0,0,0,0,0,0,2,2,0,2,2,2,4,4,3,4,2,2,2,1,4,3.5,2.8,2.2
230010106001044,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,3,3,7,6,5,7,4,3,3,2,6.5,6,4.6,3.8
230010106001045,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,3,4,8,7,6,8,4,4,3.5,2,7.5,7,5.2,4.4
230010106001046,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,1,7,7,7,16,15,13,17,9,8,7,4,16,14.5,11,9
230010106001047,ME,Androscoggin County,38,2,29,0,0,0,0,0,7,24,1,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001048,ME,Androscoggin County,27,0,20,0,0,0,0,0,7,24,0,20,0,0,0,0,0,4,3,3,0,2,3,3,6,5,5,6,3,3,2.5,1.5,5.5,5.5,3.8,3.4
230010106001049,ME,Androscoggin County,59,0,54,3,0,0,2,0,0,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001050,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,2,2,5,4,4,5,3,2,2,1,4.5,4.5,3.2,2.6
230010106001051,ME,Androscoggin County,9,0,7,0,0,0,0,1,1,8,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001052,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,1,7,8,8,17,16,13,18,9,8,7.5,4.5,17,15,11.6,9.4
230010106001053,ME,Androscoggin County,14,1,12,0,0,0,0,0,1,8,1,6,0,0,0,0,0,1,2,3,0,2,2,2,5,5,4,5,3,2,2,1,5,4.5,3.4,2.6
230010106001054,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,3,3,6,5,5,6,3,3,2.5,1.5,5.5,5.5,3.8,3.4
230010106001055,ME,Androscoggin County,7,4,3,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,6,6,1,5,5,5,12,11,9,12,6,6,5,3,11.5,10.5,7.8,6.6
230010106001056,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,2,5,5,4,6,3,3,2,1,5.5,4.5,3.6,2.8
230010106001057,ME,Androscoggin County,9,0,5,0,0,0,0,0,4,7,0,5,0,0,0,0,0,2,2,2,0,2,2,2,4,4,3,4,2,2,2,1,4,3.5,2.8,2.2
230010106001058,ME,Androscoggin County,22,5,15,0,0,0,0,0,2,21,5,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001059,ME,Androscoggin County,23,0,20,0,0,0,0,0,3,18,0,16,0,0,0,0,0,2,2,2,0,1,2,2,3,3,3,4,2,2,1.5,1,3.5,3,2.4,2
230010106001060,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001061,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,4,21,22,23,50,47,40,54,27,25,22,13,50.5,45,34.4,28.2
230010106001062,ME,Androscoggin County,28,0,26,0,0,1,0,0,1,22,0,21,0,0,0,0,0,1,6,7,1,5,5,5,7,7,6,8,7,6,5,3,7.5,6.5,6.4,5
230010106001063,ME,Androscoggin County,20,1,12,1,0,0,0,0,6,16,1,8,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106001064,ME,Androscoggin County,10,3,5,1,0,1,0,0,0,7,2,4,1,0,0,0,0,0,4,5,1,3,4,4,5,5,4,5,5,4,3.5,2.5,5,4.5,4.4,3.6
230010106001065,ME,Androscoggin County,21,1,15,0,0,3,0,0,2,15,0,14,0,0,0,0,0,1,28,30,4,21,23,23,33,30,26,34,30,28,22,13.5,32,29.5,27.6,22.8
230010106001066,ME,Androscoggin County,110,0,101,3,0,3,0,0,3,93,0,87,0,0,3,0,0,3,12,13,2,9,10,10,15,13,12,15,13,12,9.5,6,14,13.5,12,10.2
230010106001067,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230010106002000,ME,Androscoggin County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,55,8,39,42,42,62,55,49,63,55,51,40.5,25,59,55.5,50.8,42.4
230010106002001,ME,Androscoggin County,20,0,14,0,0,1,0,0,5,15,0,11,0,0,1,0,0,3,71,76,11,54,58,58,86,77,68,88,76,71,56,34.5,82.5,77,70.6,58.8
230010106002002,ME,Androscoggin County,433,1,414,8,0,1,0,0,9,345,0,331,6,0,0,0,0,8,26,28,4,20,21,21,31,28,25,32,28,26,20.5,12.5,30,28,25.8,21.4
