GEOID20,state,county,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_16_dem_sch,uss_16_rep_car,uss_18_dem_hir,uss_18_rep_cur,gov_18_dem_ige,gov_18_rep_tup,pre_20_dem_bid,pre_20_rep_tru,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
150010212032047,HI,Hawaii County,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032048,HI,Hawaii County,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5.5,4,6.3,2.9,5.3,2.9,4.9,2.8,7.5,5.2,3.5,5.9,2.8,5.1,5.2,7.5,3.6,5.9
150010212032049,HI,Hawaii County,5,1,2,0,2,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032050,HI,Hawaii County,5,2,0,2,0,0,1,0,0,3,2,0,0,0,0,1,0,0,1.2,0.9,1.4,0.6,1.1,0.6,1.1,0.6,1.6,1.1,0.8,1.3,0.6,1.1,1.1,1.6,0.8,1.3
150010212032051,HI,Hawaii County,10,0,3,0,2,5,0,0,0,8,0,3,0,0,5,0,0,0,1.8,1.3,2,1,1.7,0.9,1.6,0.9,2.4,1.7,1.1,1.9,0.9,1.6,1.7,2.4,1.2,1.9
150010212032052,HI,Hawaii County,3,0,0,0,2,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032053,HI,Hawaii County,8,1,6,1,0,0,0,0,0,8,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032054,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032055,HI,Hawaii County,3,1,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,5.9,4.3,6.7,3.1,5.6,3.1,5.3,3,8,5.6,3.7,6.3,3,5.4,5.6,8,3.8,6.3
150010212032056,HI,Hawaii County,13,0,3,0,1,0,7,0,2,12,0,3,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032057,HI,Hawaii County,8,0,8,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.4,0.3,0.2,0.3,0.2,0.3,0.3,0.4,0.2,0.3
150010212032058,HI,Hawaii County,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.6,1.2,1.8,0.8,1.5,0.8,1.4,0.8,2.2,1.5,1,1.7,0.8,1.4,1.5,2.2,1,1.7
150010212032059,HI,Hawaii County,4,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032060,HI,Hawaii County,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032061,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,2.3,3.5,1.6,3,1.6,2.8,1.6,4.2,2.9,2,3.3,1.6,2.9,2.9,4.2,2,3.3
150010212032062,HI,Hawaii County,3,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032063,HI,Hawaii County,5,0,0,0,3,0,1,0,1,5,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032064,HI,Hawaii County,10,0,4,0,0,3,3,0,0,10,0,4,0,0,3,3,0,0,2.3,1.7,2.6,1.2,2.2,1.2,2.1,1.2,3.1,2.2,1.4,2.5,1.2,2.2,2.2,3.1,1.5,2.5
150010212032065,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,3.7,5.8,2.7,4.9,2.7,4.6,2.6,6.9,4.8,3.2,5.4,2.7,4.8,4.8,6.9,3.3,5.5
150010212032066,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.5,0.2,0.4,0.2,0.4,0.2,0.5,0.4,0.2,0.4,0.2,0.4,0.4,0.5,0.3,0.4
150010212032067,HI,Hawaii County,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032068,HI,Hawaii County,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032069,HI,Hawaii County,10,0,8,0,0,0,0,0,2,9,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032070,HI,Hawaii County,3,0,2,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032071,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032072,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032073,HI,Hawaii County,4,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032074,HI,Hawaii County,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032075,HI,Hawaii County,8,1,5,0,0,1,0,0,1,7,0,5,0,0,1,0,0,1,0.4,0.3,0.5,0.2,0.4,0.2,0.4,0.2,0.5,0.4,0.2,0.4,0.2,0.4,0.4,0.5,0.3,0.4
150010212032076,HI,Hawaii County,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,4.3,6.6,3.1,5.5,3,5.2,2.9,7.9,5.5,3.7,6.2,3,5.3,5.5,7.9,3.8,6.2
150010212032077,HI,Hawaii County,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032078,HI,Hawaii County,5,0,0,0,0,3,0,0,2,5,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032079,HI,Hawaii County,4,1,0,0,0,0,1,0,2,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032080,HI,Hawaii County,14,1,4,0,2,0,4,0,3,12,1,2,0,2,0,4,0,3,0.8,0.6,0.9,0.4,0.8,0.4,0.7,0.4,1.1,0.8,0.5,0.9,0.4,0.8,0.8,1.1,0.5,0.9
150010212032081,HI,Hawaii County,3,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032082,HI,Hawaii County,6,0,0,0,0,0,4,0,2,6,0,0,0,0,0,4,0,2,5.9,4.3,6.7,3.1,5.6,3.1,5.3,3,8,5.6,3.7,6.3,3,5.4,5.6,8,3.8,6.3
150010212032083,HI,Hawaii County,9,2,6,0,0,0,0,0,1,7,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032084,HI,Hawaii County,4,0,3,0,0,1,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032085,HI,Hawaii County,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1.9,1.4,2.2,1,1.8,1,1.7,1,2.6,1.8,1.2,2,1,1.8,1.8,2.6,1.2,2
150010212032086,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032087,HI,Hawaii County,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032088,HI,Hawaii County,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032089,HI,Hawaii County,2,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032090,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032091,HI,Hawaii County,6,0,5,0,0,0,0,0,1,6,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032092,HI,Hawaii County,6,0,5,0,0,0,0,0,1,6,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032093,HI,Hawaii County,17,0,10,0,0,0,6,0,1,12,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032094,HI,Hawaii County,13,2,4,0,0,0,6,0,1,10,0,4,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032095,HI,Hawaii County,7,0,5,0,0,0,0,0,2,7,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032096,HI,Hawaii County,11,1,3,0,0,0,0,3,4,10,1,3,0,0,0,0,3,3,0.8,0.6,0.9,0.4,0.8,0.4,0.7,0.4,1.1,0.8,0.5,0.9,0.4,0.8,0.8,1.1,0.5,0.9
150010212032097,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.8,0.4,0.7,0.4,0.6,0.4,1,0.7,0.4,0.8,0.4,0.6,0.7,1,0.5,0.8
150010212032098,HI,Hawaii County,9,0,7,0,0,0,0,0,2,9,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032099,HI,Hawaii County,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032100,HI,Hawaii County,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0.6,0.4,0.7,0.3,0.6,0.3,0.5,0.3,0.8,0.6,0.3,0.6,0.3,0.6,0.6,0.8,0.4,0.6
150010212032101,HI,Hawaii County,4,0,2,0,0,0,0,0,2,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032102,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.7,1,0.5,0.9,0.5,0.8,0.5,1.2,0.9,0.6,0.9,0.5,0.9,0.9,1.2,0.6,1
150010212032103,HI,Hawaii County,10,0,8,0,0,0,0,0,2,8,0,8,0,0,0,0,0,0,1.6,1.2,1.8,0.8,1.5,0.8,1.4,0.8,2.2,1.5,1,1.7,0.8,1.4,1.5,2.2,1,1.7
150010212032104,HI,Hawaii County,5,0,1,0,0,1,1,1,1,4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032105,HI,Hawaii County,12,2,8,0,0,2,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032106,HI,Hawaii County,15,0,2,0,0,0,13,0,0,9,0,2,0,0,0,7,0,0,0.6,0.4,0.7,0.3,0.6,0.3,0.5,0.3,0.8,0.6,0.3,0.6,0.3,0.6,0.6,0.8,0.4,0.6
150010212032107,HI,Hawaii County,19,3,12,0,0,0,4,0,0,17,3,10,0,0,0,4,0,0,11.5,8.4,13.1,6.1,11,6,10.3,5.8,15.6,10.9,7.2,12.3,5.9,10.7,10.9,15.6,7.4,12.3
150010212032108,HI,Hawaii County,3,0,0,0,0,2,0,0,1,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032109,HI,Hawaii County,7,1,5,0,0,0,0,0,1,5,1,3,0,0,0,0,0,1,1.7,1.2,1.9,0.9,1.6,0.9,1.5,0.9,2.3,1.6,1,1.8,0.9,1.6,1.6,2.3,1.1,1.8
150010212032110,HI,Hawaii County,11,1,0,0,1,5,0,0,4,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032111,HI,Hawaii County,4,1,0,1,0,1,0,0,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032112,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032113,HI,Hawaii County,12,3,5,0,0,0,2,1,1,10,2,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032114,HI,Hawaii County,7,0,5,0,0,0,1,0,1,7,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032115,HI,Hawaii County,5,1,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0.7,0.5,0.8,0.4,0.7,0.4,0.6,0.4,1,0.7,0.4,0.8,0.4,0.6,0.7,1,0.5,0.8
150010212032116,HI,Hawaii County,3,0,1,0,0,2,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032117,HI,Hawaii County,10,0,9,0,0,0,1,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032118,HI,Hawaii County,6,0,4,1,0,0,0,0,1,5,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032119,HI,Hawaii County,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032120,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032121,HI,Hawaii County,6,0,5,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032122,HI,Hawaii County,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032123,HI,Hawaii County,3,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,15.2,11.2,17.3,8.1,14.5,8,13.7,7.6,20.6,14.4,9.6,16.2,7.8,14.1,14.4,20.6,9.9,16.3
150010212032124,HI,Hawaii County,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032125,HI,Hawaii County,4,0,3,0,0,0,1,0,0,4,0,3,0,0,0,1,0,0,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.4,0.3,0.2,0.3,0.2,0.3,0.3,0.4,0.2,0.3
150010212032126,HI,Hawaii County,3,0,2,0,0,0,0,0,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032127,HI,Hawaii County,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
150010212032128,HI,Hawaii County,9,1,6,0,0,0,0,2,0,6,0,6,0,0,0,0,0,0,0.8,0.6,0.9,0.4,0.8,0.4,0.7,0.4,1.1,0.8,0.5,0.9,0.4,0.8,0.8,1.1,0.5,0.9
150010212032129,HI,Hawaii County,5,1,1,0,0,0,1,0,2,3,1,1,0,0,0,1,0,0,2.1,1.5,2.4,1.1,2,1.1,1.9,1.1,2.9,2,1.3,2.2,1.1,2,2,2.9,1.4,2.3
150010212032130,HI,Hawaii County,6,0,3,0,0,0,1,0,2,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032131,HI,Hawaii County,8,3,5,0,0,0,0,0,0,8,3,5,0,0,0,0,0,0,14,10.3,15.9,7.4,13.4,7.3,12.6,7,19,13.2,8.9,14.9,7.2,13,13.2,19,9,15
150010212032132,HI,Hawaii County,14,3,10,0,0,0,0,0,1,6,1,5,0,0,0,0,0,0,0.4,0.3,0.5,0.2,0.4,0.2,0.4,0.2,0.5,0.4,0.2,0.4,0.2,0.4,0.4,0.5,0.3,0.4
150010212032133,HI,Hawaii County,7,0,6,0,0,0,0,0,1,7,0,6,0,0,0,0,0,1,1.5,1.1,1.7,0.8,1.4,0.8,1.3,0.8,2,1.4,1,1.6,0.8,1.4,1.4,2,1,1.6
150010212032134,HI,Hawaii County,19,0,15,0,0,0,2,0,2,14,0,11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032135,HI,Hawaii County,5,0,0,0,0,4,0,0,1,5,0,0,0,0,4,0,0,1,1.1,0.8,1.3,0.6,1.1,0.6,1,0.6,1.5,1,0.7,1.2,0.6,1,1,1.5,0.7,1.2
150010212032136,HI,Hawaii County,12,0,6,0,0,0,3,0,3,9,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032137,HI,Hawaii County,11,2,5,0,0,3,0,0,1,10,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032138,HI,Hawaii County,7,3,0,0,0,0,0,1,3,7,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032139,HI,Hawaii County,5,2,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,13.5,9.9,15.4,7.2,12.9,7.1,12.1,6.8,18.3,12.8,8.6,14.4,6.9,12.5,12.8,18.3,8.8,14.4
150010212032140,HI,Hawaii County,17,0,9,0,0,1,7,0,0,17,0,9,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032141,HI,Hawaii County,12,3,8,0,0,0,1,0,0,12,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032142,HI,Hawaii County,5,2,3,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032143,HI,Hawaii County,12,0,8,0,0,0,0,0,4,11,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032144,HI,Hawaii County,12,4,7,0,0,0,0,0,1,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032145,HI,Hawaii County,6,4,1,0,0,0,0,0,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032146,HI,Hawaii County,14,0,11,0,0,1,2,0,0,14,0,11,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032147,HI,Hawaii County,16,0,11,0,0,1,4,0,0,11,0,7,0,0,0,4,0,0,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.3,0.2,0.1,0.2,0.1,0.2,0.2,0.3,0.1,0.2
150010212032148,HI,Hawaii County,6,1,2,0,0,2,0,0,1,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032149,HI,Hawaii County,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032150,HI,Hawaii County,9,0,1,0,0,1,1,0,6,7,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032151,HI,Hawaii County,10,0,3,0,0,1,6,0,0,5,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032152,HI,Hawaii County,11,2,9,0,0,0,0,0,0,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032153,HI,Hawaii County,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,25.2,18.6,28.8,13.4,24.2,13.3,22.8,12.7,34.4,23.9,16,27,13,23.5,23.9,34.4,16.4,27.1
150010212032154,HI,Hawaii County,14,0,13,0,0,1,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032155,HI,Hawaii County,4,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032156,HI,Hawaii County,12,2,7,0,0,0,0,0,3,11,1,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032157,HI,Hawaii County,12,0,7,0,0,5,0,0,0,12,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032158,HI,Hawaii County,12,2,9,0,0,1,0,0,0,12,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032159,HI,Hawaii County,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1,0.8,1.3,0.6,1.1,0.6,1,0.6,1.5,1,0.7,1.2,0.6,1,1,1.5,0.7,1.2
150010212032160,HI,Hawaii County,15,2,8,0,0,3,0,0,2,13,1,8,0,0,3,0,0,1,4.4,3.2,5,2.3,4.2,2.3,4,2.2,6,4.2,2.8,4.7,2.2,4.1,4.2,6,2.8,4.7
150010212032161,HI,Hawaii County,18,0,14,0,0,0,0,0,4,18,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032162,HI,Hawaii County,21,0,14,0,0,1,5,0,1,20,0,14,0,0,1,5,0,0,1.5,1.1,1.7,0.8,1.4,0.8,1.3,0.8,2,1.4,1,1.6,0.8,1.4,1.4,2,1,1.6
150010212032163,HI,Hawaii County,4,1,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,1.3,1,1.5,0.7,1.2,0.7,1.2,0.7,1.8,1.2,0.8,1.4,0.7,1.2,1.2,1.8,0.9,1.4
150010212032164,HI,Hawaii County,11,0,5,0,0,0,5,0,1,11,0,5,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032165,HI,Hawaii County,14,0,7,0,0,0,6,0,1,7,0,6,0,0,0,0,0,1,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.4,0.3,0.2,0.3,0.2,0.3,0.3,0.4,0.2,0.3
150010212032166,HI,Hawaii County,8,0,1,0,0,1,1,0,5,6,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032167,HI,Hawaii County,20,3,9,1,0,0,3,0,4,13,1,9,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032168,HI,Hawaii County,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.5,0.4,0.6,0.3,0.5,0.3,0.4,0.3,0.7,0.5,0.3,0.6,0.3,0.4,0.5,0.7,0.4,0.5
150010212032169,HI,Hawaii County,12,0,7,0,0,0,5,0,0,7,0,7,0,0,0,0,0,0,1.8,1.3,2,1,1.7,0.9,1.6,0.9,2.4,1.7,1.1,1.9,0.9,1.6,1.7,2.4,1.2,1.9
150010212032170,HI,Hawaii County,19,0,18,0,0,0,0,0,1,14,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032171,HI,Hawaii County,7,0,3,0,0,1,0,0,3,5,0,3,0,0,1,0,0,1,3.1,2.3,3.5,1.6,3,1.6,2.8,1.6,4.2,2.9,2,3.3,1.6,2.9,2.9,4.2,2,3.3
150010212032172,HI,Hawaii County,20,2,12,0,2,0,3,0,1,17,1,12,0,2,0,1,0,1,0.9,0.7,1,0.5,0.9,0.5,0.8,0.5,1.2,0.9,0.6,0.9,0.5,0.9,0.9,1.2,0.6,1
150010212032173,HI,Hawaii County,19,0,17,0,0,2,0,0,0,18,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032174,HI,Hawaii County,16,0,10,0,0,0,1,0,5,15,0,10,0,0,0,0,0,5,6.5,4.8,7.4,3.5,6.2,3.4,5.8,3.3,8.8,6.1,4.2,7,3.3,6,6.1,8.8,4.2,6.9
150010212032175,HI,Hawaii County,12,1,7,0,0,1,3,0,0,5,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032176,HI,Hawaii County,10,0,6,0,0,2,0,0,2,9,0,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032177,HI,Hawaii County,4,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032178,HI,Hawaii County,11,1,6,0,0,0,4,0,0,11,1,6,0,0,0,4,0,0,1.2,0.9,1.4,0.6,1.1,0.6,1.1,0.6,1.6,1.1,0.8,1.3,0.6,1.1,1.1,1.6,0.8,1.3
150010212032179,HI,Hawaii County,20,1,17,0,0,0,2,0,0,17,0,17,0,0,0,0,0,0,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.3,0.2,0.1,0.2,0.1,0.2,0.2,0.3,0.1,0.2
150010212032180,HI,Hawaii County,16,0,10,0,0,3,1,0,2,12,0,10,0,0,0,0,0,2,2.1,1.5,2.4,1.1,2,1.1,1.9,1.1,2.9,2,1.3,2.2,1.1,2,2,2.9,1.4,2.3
150010212032181,HI,Hawaii County,13,3,6,0,1,0,2,0,1,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212032182,HI,Hawaii County,22,2,14,0,0,0,3,0,3,18,2,10,0,0,0,3,0,3,6.1,4.5,6.9,3.2,5.8,3.2,5.5,3.1,8.3,5.8,3.9,6.5,3.2,5.7,5.8,8.3,4,6.5
150010212032183,HI,Hawaii County,35,1,27,0,0,2,5,0,0,27,0,20,0,0,2,5,0,0,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.3,0.2,0.1,0.2,0.1,0.2,0.2,0.3,0.1,0.2
