GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,sos_16_rep_esp,sos_16_dem_oli,uss_18_dem_hei,uss_18_rep_ric,gov_18_dem_luj,gov_18_rep_pea,atg_18_dem_bal,atg_18_rep_hen,sos_18_dem_tou,sos_18_rep_cla,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
35049000049,NM,Santa Fe County,000049,983,565,325,14,23,11,0,14,31,790,432,294,9,12,9,0,10,24,114,418,123,463,415,65,437,115,453,80,439,87,118.5,440.5,86.8,436,NA,NA,97.3,437.5
35049000050,NM,Santa Fe County,000050,1195,573,537,12,20,2,1,8,42,1012,457,492,11,18,1,1,3,29,98.5,532.1,113.4,563,486.4,51.7,536.1,94.5,527.1,67.6,514.2,80.6,105.9,547.5,73.6,516,NA,NA,84.4,526.5
35049000051,NM,Santa Fe County,000051,479,228,189,9,3,18,0,5,27,411,190,176,4,1,18,0,1,21,33.7,155,39.9,158.4,150.5,21.7,159.2,37.6,160.7,25.6,159.3,28.9,36.8,156.7,28.5,157.4,NA,NA,31.2,157.2
35049000052,NM,Santa Fe County,000052,1503,733,592,27,30,80,3,7,31,1265,592,536,17,28,62,3,4,23,74.4,324.4,81.1,338.7,323.2,42.2,347.9,64.4,343.3,47.7,335.7,53.9,77.8,331.6,52.1,337.5,NA,NA,60.6,335.5
35049000053,NM,Santa Fe County,000053,714,179,468,3,15,11,0,8,30,647,156,438,3,13,10,0,7,20,105,453.4,120.8,462.9,432.6,61.3,441.4,101.8,446.5,67,442,79,112.9,458.2,77.3,440.6,NA,NA,89.2,446.5
35049000054,NM,Santa Fe County,000054,1031,238,625,26,25,85,0,4,28,911,189,588,22,19,62,0,4,27,38.3,181.3,44.7,181.6,181,22.5,185.8,37.8,185.4,25.4,185.8,30.7,41.5,181.4,29.1,184.5,NA,NA,33.3,183.5
35049000055,NM,Santa Fe County,000055,995,167,787,0,0,12,0,5,24,888,134,728,0,0,12,0,4,10,92.2,559,114.8,552.3,559.3,63.3,581.7,101.5,568.6,78.3,573.9,91.7,103.5,555.6,83.7,570.9,NA,NA,90.3,565.8
35049000056,NM,Santa Fe County,000056,1172,487,552,9,11,49,2,37,25,920,340,480,9,11,35,2,25,18,70.4,190.9,71.7,201.6,221.4,49.4,235.4,74.4,240.6,52.1,232.7,63.7,71,196.2,59.9,232.5,NA,NA,63.6,220.4
35049000057,NM,Santa Fe County,000057,1155,513,567,5,7,7,0,10,46,947,407,478,4,7,7,0,9,35,119.9,363.8,137.8,386.6,371.7,87.2,398.5,120.9,390.5,96.2,379.6,110,128.9,375.2,103.6,385.1,NA,NA,112,381.8
35049000058,NM,Santa Fe County,000058,2135,1743,250,14,59,41,1,4,23,1625,1288,220,14,46,32,1,1,23,103.1,276.1,125.1,270.4,253.4,49.5,274.5,95,300.5,56.9,272.1,80.4,114.1,273.3,70.5,275.1,NA,NA,85,274.5
35049000059,NM,Santa Fe County,000059,1660,1123,425,3,63,4,0,8,34,1278,828,377,3,38,2,0,4,26,148.9,392,168.7,416.8,378.1,75.4,420.8,146.9,445.6,75.4,421.8,111.2,158.8,404.4,102.2,416.6,NA,NA,121.1,412.5
35049000060,NM,Santa Fe County,000060,662,462,121,0,49,5,2,4,19,518,364,111,0,22,5,2,3,11,77.6,137.6,72.1,158.5,142.3,46.8,153.9,79.8,169.9,50.9,152.6,61.3,74.8,148.1,59.7,154.7,NA,NA,64.7,152.5
35049000061,NM,Santa Fe County,000061,1275,863,206,8,160,8,0,7,23,1003,646,198,8,117,8,0,6,20,53.9,199.5,64.5,208.4,191,30.3,212,56.7,217.4,31,209.2,43.2,59.2,204,40.3,207.4,NA,NA,46.6,206.2
35049000062,NM,Santa Fe County,000062,1134,919,188,2,13,4,0,2,6,898,713,167,2,10,0,0,2,4,75.1,308,91.7,306.3,252.4,48.9,273,80.6,292.4,50,270.2,65,83.4,307.2,61.2,272,NA,NA,68.6,283.7
35049000063,NM,Santa Fe County,000063,1099,220,773,10,10,18,1,10,57,966,156,713,10,10,18,1,8,50,124.1,480.6,140.8,491.7,485.2,82.4,504.7,119.5,505.6,93.5,495.4,113,132.4,486.2,102.1,497.7,NA,NA,112.2,493.9
35049000064,NM,Santa Fe County,000064,1679,1555,82,9,4,7,0,3,19,1142,1053,58,8,2,2,0,3,16,89.8,359.6,113,358,327.5,46,355.2,85.9,363.5,61,348,72,101.4,358.8,66.2,348.5,NA,NA,77.9,352
35049000065,NM,Santa Fe County,000065,584,60,477,0,10,0,0,3,34,538,50,451,0,10,0,0,0,27,113.8,556.7,129.4,564.1,568,78.9,584.3,112.6,589.5,81.9,578.7,97.9,121.6,560.4,92.8,580.1,NA,NA,102.4,573.6
35049000066,NM,Santa Fe County,000066,1049,905,116,5,6,1,0,5,11,811,682,103,5,6,1,0,5,9,97.3,366.8,133.1,364.4,355.3,66.3,390.6,95.4,400.2,69.2,378.2,85.8,115.2,365.6,79.2,381.1,NA,NA,91.2,375.9
35049000067,NM,Santa Fe County,000067,1399,1086,229,28,15,12,0,16,13,1050,784,197,28,10,11,0,9,11,19.9,80.5,25.9,80,75.3,13.7,81,19.6,82.5,14.4,79.7,16.8,22.9,80.3,16.1,79.6,NA,NA,18.4,79.8
35049000068,NM,Santa Fe County,000068,503,58,418,2,1,5,0,10,9,471,44,407,0,0,5,0,10,5,58.7,288.1,61.5,293.6,275.2,39,281.7,56.4,276.6,45,276.2,51.8,60.1,290.8,48.1,277.4,NA,NA,52.1,281.9
35049000069,NM,Santa Fe County,000069,651,83,523,6,5,2,1,10,21,591,68,487,6,5,1,1,5,18,27.1,138.3,32.8,140.1,138.5,18,142.3,27.7,143.3,19.8,139.8,23.2,30,139.2,22.2,141,NA,NA,24.8,140.4
35049000070,NM,Santa Fe County,000070,2383,1055,1069,22,51,87,0,24,75,1886,714,964,21,34,76,0,22,55,264.8,854.4,301.2,887.1,904.7,197.3,939.8,294.9,973.7,206.2,940.7,248.7,283,870.8,236.8,939.7,NA,NA,252.2,916.7
35049000071,NM,Santa Fe County,000071,789,100,637,2,0,7,0,11,32,745,84,613,2,0,7,0,11,28,89.2,354.8,96.1,369,364.2,64.4,372.6,91,379.2,68,372.2,78.6,92.6,361.9,75.5,372.1,NA,NA,81.2,368.7
35049000072,NM,Santa Fe County,000072,841,80,697,12,8,5,0,2,37,766,64,652,12,3,3,0,1,31,94,504.4,94,554.1,523.9,82.6,553.4,107.5,547.4,84.6,538,102.1,94,529.2,94.2,540.7,NA,NA,94.1,536.9
35049000073,NM,Santa Fe County,000073,1065,254,729,2,3,9,0,11,57,866,189,612,2,3,9,0,10,41,182.9,91.7,189,120.8,102,142,110.4,175,134.2,134.8,110.4,158.7,186,106.2,152.6,114.3,NA,NA,163.7,111.6
35049000074,NM,Santa Fe County,000074,1508,924,454,9,36,22,0,8,55,1224,705,410,8,30,19,0,8,44,79,475,100,474,445,51,468,79,464,59,463,66,89.5,474.5,63.8,460,NA,NA,72.3,464.8
35049000075,NM,Santa Fe County,000075,1170,886,200,12,21,27,0,2,22,871,648,163,10,15,24,0,2,9,34.4,145.8,43.3,147.7,127,17.4,139.6,30.9,140.7,22.4,138,24.9,38.8,146.8,23.9,136.3,NA,NA,28.9,139.8
35049000076,NM,Santa Fe County,000076,1247,606,549,5,31,18,1,15,22,1063,483,513,4,19,18,1,15,10,125,486,138,525,480,71,526,117,521,87,517,96,131.5,505.5,92.8,511,NA,NA,105.7,509.2
35049000077,NM,Santa Fe County,000077,877,337,449,13,20,17,0,4,37,770,277,410,13,18,17,0,4,31,101.2,425.2,104.2,459.6,427,53,460.6,91.7,465.3,59.8,451.1,74.5,102.7,442.4,69.7,451,NA,NA,80.7,448.1
35049000078,NM,Santa Fe County,000078,835,356,407,5,30,15,0,3,19,693,267,361,3,28,15,0,3,16,201.7,880.9,226.2,895.6,855.8,127.7,890,206.6,901.2,144.5,888.6,175.2,213.9,888.2,163.5,883.9,NA,NA,180.3,885.3
35049000079,NM,Santa Fe County,000079,1673,1393,217,9,32,10,0,4,8,1283,1064,170,9,24,9,0,2,5,105,277,120,277,225,52,245,97,273,58,248,74,112.5,277,70.2,247.8,NA,NA,84.3,257.5
35049000080,NM,Santa Fe County,000080,1933,1768,136,1,8,6,0,4,10,1300,1167,110,1,7,4,0,1,10,93.6,321.8,121.9,323.7,251.6,43.2,275.5,73.6,283,54.2,271.8,62.6,107.8,322.7,58.4,270.5,NA,NA,74.9,287.9
35049000081,NM,Santa Fe County,000081,1083,536,504,1,6,15,0,4,17,927,418,470,0,5,14,0,4,16,103.5,364.7,111,389.9,368.4,78.3,380.6,122.2,393.6,85.8,383.4,104.5,107.3,377.3,97.7,381.5,NA,NA,100.9,380.1
35049000082,NM,Santa Fe County,000082,737,39,666,0,2,8,0,0,22,719,34,656,0,2,8,0,0,19,118.8,238.4,150.1,217.4,239.6,112.5,235.7,146.9,242.4,124,235.3,135.1,134.5,227.9,129.6,238.2,NA,NA,131.2,234.8
35049000083,NM,Santa Fe County,000083,833,100,665,2,4,15,1,4,42,766,80,633,0,2,15,0,4,32,65.8,228.2,75.4,230.4,228.7,47.8,230.7,68.6,231.7,55.5,230.4,59.8,70.6,229.3,57.9,230.4,NA,NA,62.2,230
35049000084,NM,Santa Fe County,000084,1151,282,790,11,19,5,1,4,39,909,188,655,11,14,5,0,4,32,460.7,209,475.2,275.9,226.2,331,236.6,439.3,268.3,359.3,240,400,468,242.4,382.4,242.8,NA,NA,410.9,242.7
35049000085,NM,Santa Fe County,000085,1325,434,795,2,7,12,1,7,67,1006,280,656,2,7,8,0,7,46,352.2,144.9,351.6,205,163.8,237.4,181.4,312.2,226.2,243.8,182,279.8,351.9,174.9,268.3,188.3,NA,NA,296.2,183.9
35049000086,NM,Santa Fe County,000086,2131,1395,527,21,49,69,0,28,42,1613,1009,451,17,35,56,0,18,27,207.5,732.9,243.8,760.7,719,128.8,763,215.2,782.3,151.2,758.4,175.9,225.7,746.8,167.8,755.7,NA,NA,187.1,752.7
35049000087,NM,Santa Fe County,000087,656,258,53,1,318,0,5,4,17,494,194,38,1,237,0,5,4,15,39.5,111.5,45.4,134.2,112.4,20.7,128.2,36.5,138.1,22.7,125.3,26.6,42.4,122.8,26.6,126,NA,NA,31.9,124.9
35049000088,NM,Santa Fe County,000088,975,571,350,0,21,6,0,4,23,796,431,315,0,21,5,0,4,20,147.8,322.8,142.9,365.9,310.4,105.3,333.8,138,348,109,335.7,120.7,145.4,344.3,118.3,332,NA,NA,127.3,336.1
35049000089,NM,Santa Fe County,000089,1323,653,539,19,46,13,0,4,49,1090,488,499,16,41,12,0,4,30,200.7,575.9,211.9,624.6,577.1,127.3,619.5,206.6,648.4,139.2,617.2,167.4,206.3,600.2,160.1,615.5,NA,NA,175.5,610.4
35049000090,NM,Santa Fe County,000090,685,174,481,3,5,12,0,1,9,627,138,462,3,4,11,0,0,9,71.2,207.3,79.6,214.8,224,54.7,227.3,80.3,232,64,226.2,71,75.4,211,67.5,227.3,NA,NA,70.1,221.9
35049000091,NM,Santa Fe County,000091,589,88,478,2,0,5,0,0,16,529,72,437,2,0,3,0,0,15,97.4,413.5,116.7,402.1,405.6,78,417.4,110.4,417.4,85.9,415.9,99.3,107,407.8,93.4,414.1,NA,NA,98,412
35049000092,NM,Santa Fe County,000092,1326,688,561,2,23,18,1,12,21,1101,520,517,1,21,12,1,10,19,109.3,704,129.9,730.1,694.3,72.4,730.8,104,730.3,68.6,718.2,84.4,119.6,717,82.4,718.4,NA,NA,94.8,717.9
35049000093,NM,Santa Fe County,000093,1300,973,298,3,11,2,1,5,7,1033,753,265,2,7,2,0,0,4,45.4,184.7,51.8,191.1,177.3,25.6,192.9,46.2,200.6,29.8,189.4,38.3,48.6,187.9,35,190,NA,NA,39.5,189.3
35049000094,NM,Santa Fe County,000094,1090,254,769,3,4,15,0,1,44,955,208,689,3,4,15,0,1,35,146.8,694.6,161.6,718.3,665.7,103,688.7,168.3,699.1,120.8,683.5,145.3,154.2,706.5,134.4,684.2,NA,NA,141,691.7
35049000095,NM,Santa Fe County,000095,1157,231,824,9,12,37,0,14,30,1067,190,780,9,12,33,0,14,29,112.4,648.7,130.9,651.7,644.5,75.9,676.8,111.2,658.3,89.7,661.3,98.1,121.7,650.2,93.7,660.2,NA,NA,103,656.9
35049000096,NM,Santa Fe County,000096,957,355,519,14,21,11,1,4,32,830,293,471,9,19,10,0,4,24,91.7,295,98.8,306,292.8,50.9,309.8,81.5,316.6,61.1,307.5,70.2,95.3,300.5,65.9,306.7,NA,NA,75.7,304.6
35049000097,NM,Santa Fe County,000097,748,275,401,7,12,18,0,0,35,629,208,366,7,6,16,0,0,26,44.2,286.6,52.5,302.8,290.6,22.7,307.5,43.9,307.9,27.3,302.5,32,48.4,294.7,31.5,302.1,NA,NA,37.1,299.6
35049000098,NM,Santa Fe County,000098,772,432,300,4,18,2,0,5,11,672,352,287,3,17,2,0,5,6,28.7,174.2,35.2,182.1,166,19.8,174.7,29.4,180,20.5,175.4,25.8,32,178.2,23.9,174,NA,NA,26.6,175.4
35049000099,NM,Santa Fe County,000099,845,525,277,5,13,7,0,3,15,719,446,244,4,8,3,0,2,12,138,529.3,166.2,534.9,519.6,80.8,566.5,118.5,573.5,85.4,552.5,102.7,152.1,532.1,96.9,553,NA,NA,115.3,546
35049000100,NM,Santa Fe County,000100,742,77,558,25,2,46,0,7,27,681,66,519,22,2,46,0,7,19,61.2,379.4,68.8,392.1,396.9,40.9,409,57.4,398.6,50.6,406.9,49.9,65,385.7,49.7,402.9,NA,NA,54.8,397.1
35049000101,NM,Santa Fe County,000101,998,395,492,27,18,11,0,13,42,899,328,477,23,17,9,0,13,32,102.2,445.6,111.4,465.1,443.9,58,477.8,88.4,471.5,65.5,461.1,74.1,106.8,455.4,71.5,463.6,NA,NA,83.3,460.8
35049000102,NM,Santa Fe County,000102,912,309,562,5,6,8,0,2,20,836,272,532,5,6,7,0,2,12,61,263.6,70.2,269.1,251.4,35.7,256.6,59.2,259.5,39,257,46,65.6,266.3,44.9,256.1,NA,NA,51.8,259.5
35049000103,NM,Santa Fe County,000103,999,260,644,12,6,49,0,3,25,892,203,610,10,4,41,0,3,21,130.9,617.1,152.9,617.9,617.1,76.8,633.1,129.4,631.6,86.8,633.1,105,141.9,617.5,99.5,628.7,NA,NA,113.6,625
35049000104,NM,Santa Fe County,000104,956,165,702,9,6,21,0,5,48,824,138,626,1,5,19,0,3,32,84.3,530,106.2,521.5,530,57.3,551.4,92.2,537.5,71.8,543.4,83.8,95.2,525.7,76.3,540.6,NA,NA,82.6,535.6
35049000105,NM,Santa Fe County,000105,1076,508,465,9,19,33,1,9,32,843,364,390,9,19,30,0,5,26,129.9,352,132.1,371.7,408.2,91.1,434.1,137.2,443.6,96.2,429,117.5,131,361.8,110.5,428.7,NA,NA,117.3,406.4
35049000106,NM,Santa Fe County,000106,1337,1073,207,5,8,27,0,3,14,967,736,187,5,3,22,0,1,13,36.5,146.1,46,145.4,133,18.7,144.2,34.9,147.6,24.8,141.3,29.3,41.2,145.8,26.9,141.5,NA,NA,31.7,142.9
35049000107,NM,Santa Fe County,000107,814,108,655,4,4,15,0,2,26,741,90,609,4,4,15,0,1,18,71.9,350.3,81.6,355,357.4,49.9,367.6,71.1,371,51.8,364.2,61.8,76.7,352.6,58.6,365,NA,NA,64.7,360.9
35049000108,NM,Santa Fe County,000108,1173,743,314,16,24,38,0,8,30,921,546,273,14,15,36,0,8,29,26.8,101,36.7,100.4,97.9,18.3,107.6,26.3,110.2,19,104.2,23.6,31.7,100.7,21.8,105,NA,NA,25.1,103.6
35049000109,NM,Santa Fe County,000109,2658,2175,389,5,19,23,1,15,31,1956,1558,338,5,14,13,0,5,23,66.9,268.1,87,266.6,249.1,45.2,267.9,65.1,273.1,47.8,263.6,55.8,76.9,267.4,53.5,263.4,NA,NA,61.3,264.7
35049000110,NM,Santa Fe County,000110,691,81,575,6,3,3,1,9,13,634,64,535,6,3,3,1,9,13,99.5,507.1,120.2,513.8,507.9,66.1,521.8,101.5,525.4,72.4,512.6,85.2,109.8,510.4,81.3,516.9,NA,NA,90.8,514.8
35049000111,NM,Santa Fe County,000111,1574,530,874,25,43,31,3,21,47,1346,381,811,25,41,28,3,17,40,159.4,515.8,181.7,535.4,545.3,118.9,566.2,177.7,586.8,124.2,566.9,149.8,170.5,525.6,142.6,566.3,NA,NA,151.9,552.7
35049000112,NM,Santa Fe County,000112,1137,775,270,6,45,16,0,4,21,903,593,229,6,40,11,0,4,20,60.4,195.4,68.8,202.8,206.6,45,214.6,67.3,222.3,47.1,214.8,56.8,64.6,199.1,54,214.6,NA,NA,57.6,209.4
35049000113,NM,Santa Fe County,000113,958,135,759,13,2,14,1,2,32,881,116,712,11,2,14,1,2,23,155.5,618.9,167.7,643.6,635.3,112.3,650,158.7,661.3,118.7,649.3,137.2,161.6,631.2,131.7,649,NA,NA,141.7,643.1
35049000114,NM,Santa Fe County,000114,832,188,585,7,4,7,0,8,33,736,146,543,4,4,7,0,1,31,46.6,249.3,46.7,273.7,258.7,40.8,273.4,53.2,270.6,41.8,265.8,50.5,46.7,261.5,46.6,267.1,NA,NA,46.6,265.2
35049000115,NM,Santa Fe County,000115,909,184,665,4,10,4,0,3,39,722,130,545,4,8,2,0,3,30,435.2,217.6,450,286.6,242.2,338,262,416.2,319,320.4,262,377.5,442.6,252.1,363,271.3,NA,NA,389.5,264.9
35049000116,NM,Santa Fe County,000116,2299,1771,373,27,53,57,1,2,15,1715,1258,319,27,47,50,1,2,11,58.4,247.5,73.5,250.7,215.6,29.5,237,52.4,238.8,38,234.2,42.2,65.9,249.1,40.5,231.4,NA,NA,49,237.3
35049000117,NM,Santa Fe County,000117,798,404,332,11,8,20,0,1,22,651,321,280,10,8,20,0,0,12,67.4,281.9,69,305.6,283.1,35.1,306,60.9,309.2,39.6,299.4,49.4,68.2,293.7,46.3,299.4,NA,NA,53.6,297.5
35049000118,NM,Santa Fe County,000118,1136,921,183,7,9,0,1,7,8,931,748,156,7,7,0,1,6,6,78.8,210.2,82.9,214.3,192.6,50.1,206.5,80.1,218.8,53.8,200.8,65.3,80.9,212.3,62.3,204.7,NA,NA,68.5,207.2
35049000119,NM,Santa Fe County,000119,489,115,338,0,8,5,1,11,11,445,94,322,0,8,5,1,6,9,43,265.5,46.8,270.9,254.9,29.3,267.2,47.5,263.1,32.6,263.5,40.5,44.9,268.2,37.5,262.2,NA,NA,39.9,264.2
35049000120,NM,Santa Fe County,000120,554,83,436,2,0,12,0,3,18,495,62,405,2,0,9,0,3,14,131.3,580.9,147.6,586.1,591.2,80.7,605.8,127,606.6,98.7,610.1,104.7,139.4,583.5,102.8,603.4,NA,NA,115,596.8
35049000121,NM,Santa Fe County,000121,617,238,340,4,11,6,0,8,10,535,217,290,4,9,4,0,8,3,9.3,78.8,11.4,79.7,79.2,5.8,83.2,8.6,80.4,6.6,81.2,8.2,10.4,79.3,7.3,81,NA,NA,8.3,80.4
35049000122,NM,Santa Fe County,000122,480,170,263,4,5,11,0,3,24,437,142,255,3,5,10,0,3,19,81,519.3,102,521.7,489.7,54.3,522.8,83.4,516.2,64,517,72.1,91.5,520.5,68.4,511.4,NA,NA,76.1,514.5
35049000123,NM,Santa Fe County,000123,413,97,292,0,0,2,3,6,13,396,89,285,0,0,2,3,4,13,102.1,565.7,116.5,579.3,577.6,64.7,593.7,102.1,581.8,80,581,87.6,109.3,572.5,83.6,583.5,NA,NA,92.1,579.8
35049000124,NM,Santa Fe County,000124,507,182,287,4,13,3,0,3,15,457,159,270,2,11,3,0,3,9,69.8,321.9,82.8,328.8,312.3,45.2,330.1,78.7,333.5,53.4,330.8,60.2,76.3,325.4,59.4,326.7,NA,NA,65,326.3
35049000125,NM,Santa Fe County,000125,1135,293,773,1,14,3,0,1,50,892,191,649,1,9,3,0,1,38,197,89.4,203.2,118,96.7,141.6,101.2,187.9,114.7,153.7,102.6,171.1,200.1,103.7,163.5,103.8,NA,NA,175.7,103.8
35049000126,NM,Santa Fe County,000126,2237,1737,333,53,61,4,6,1,42,1845,1392,307,53,53,4,3,1,32,65.9,212.3,75.2,222.2,177.3,40.8,194.8,61.8,204.2,43.8,195.4,49,70.6,217.3,48.9,192.9,NA,NA,56.1,201.1
35049000127,NM,Santa Fe County,000127,371,73,281,6,1,1,0,3,6,343,61,265,6,1,1,0,3,6,48.4,407.3,64.6,398.6,379.4,29.8,393,49,379.4,38.5,383.1,47.8,56.5,403,41.3,383.7,NA,NA,46.4,390.1
35049000128,NM,Santa Fe County,000128,898,603,180,6,77,3,1,2,26,764,493,169,6,69,3,1,1,22,97.9,362.6,117.3,379.1,347.1,55.1,385.4,103,395.2,56.4,380.2,78.4,107.6,370.9,73.2,377,NA,NA,84.7,374.9
35049000129,NM,Santa Fe County,000129,636,107,480,3,1,11,0,3,31,553,80,435,3,0,9,0,3,23,69.3,339.9,72.5,346.4,324.8,46,332.3,66.6,326.4,53,325.8,61.2,70.9,343.2,56.7,327.3,NA,NA,61.4,332.6
35049000130,NM,Santa Fe County,000130,720,205,448,10,16,7,0,6,28,668,176,434,9,16,6,0,6,21,61.4,547.6,63.9,560.2,550.9,42.1,588.8,62.2,574.5,47.1,566.9,53.8,62.7,553.9,51.3,570.3,NA,NA,55.1,564.8
35049000131,NM,Santa Fe County,000131,586,95,452,6,5,6,1,7,14,543,76,435,6,5,6,0,7,8,49.3,209.3,59.1,203.5,205.3,39.5,211.3,55.9,211.3,43.5,210.5,50.3,54.2,206.4,47.3,209.6,NA,NA,49.6,208.5
35049000132,NM,Santa Fe County,000132,568,150,382,3,2,10,1,6,14,521,132,356,3,2,7,1,6,14,35.3,219,39.7,226.3,229.1,23.6,236,33.1,230.1,29.2,234.8,28.8,37.5,222.6,28.7,232.5,NA,NA,31.6,229.2
35049000133,NM,Santa Fe County,000133,808,521,210,2,1,44,0,2,28,582,349,174,2,1,35,0,2,19,26,70.5,26.5,74.4,81.8,18.2,87,27.5,88.9,19.3,85.9,23.5,26.2,72.5,22.1,85.9,NA,NA,23.5,81.4
35049000134,NM,Santa Fe County,000134,818,104,663,2,6,8,1,4,30,737,83,613,2,6,8,1,0,24,79.6,389.3,90.5,394.4,397.2,55.2,408.6,78.7,412.2,57.3,404.7,68.4,85,391.9,64.9,405.7,NA,NA,71.6,401.1
35049000135,NM,Santa Fe County,000135,1653,1122,367,33,56,13,0,22,40,1299,838,320,30,47,12,0,16,36,41.2,155.5,56.4,154.5,150.7,28.1,165.6,40.4,169.7,29.3,160.4,36.4,48.8,155,33.6,161.6,NA,NA,38.7,159.4
35049000136,NM,Santa Fe County,000136,953,706,185,9,12,4,0,5,32,708,489,177,5,12,1,0,5,19,38.6,145.7,52.9,144.7,141.1,26.3,155.1,37.9,158.9,27.5,150.2,34.1,45.7,145.2,31.4,151.3,NA,NA,36.2,149.3
35049000137,NM,Santa Fe County,000137,905,697,158,6,16,6,0,5,17,636,468,133,4,10,5,0,2,14,66.9,270.4,87,268.6,252.9,46,271.8,65.8,277,48.3,267.4,56.5,77,269.5,54.1,267.3,NA,NA,61.7,268
35049000138,NM,Santa Fe County,000138,1242,977,193,11,24,18,1,3,15,871,638,179,10,14,13,1,3,13,79.5,321.2,103.4,319.1,300.4,54.6,322.9,78.1,329.1,57.4,317.7,67.1,91.4,320.1,64.3,317.5,NA,NA,73.3,318.4
35049000139,NM,Santa Fe County,000139,752,133,563,2,5,9,0,9,31,665,96,521,2,5,9,0,6,26,132.2,663,159.1,672.2,664.4,87.8,683,134.4,687.5,96.5,671,113.7,145.7,667.6,108.1,676.5,NA,NA,120.6,673.5
35049000140,NM,Santa Fe County,000140,1622,1337,236,6,8,10,0,15,10,1142,896,206,6,4,8,0,15,7,36.4,145.4,45.8,144.8,132.2,18.6,143.4,34.7,146.8,24.6,140.5,29.1,41.1,145.1,26.8,140.8,NA,NA,31.6,142.2
35049000141,NM,Santa Fe County,000141,1102,910,136,2,20,9,0,6,19,748,590,118,2,16,9,0,5,8,74.7,316.7,94,320.7,275.5,38,302.8,67.3,305.4,48.6,299.2,54.2,84.4,318.7,52.1,295.7,NA,NA,62.8,303.4
35049000142,NM,Santa Fe County,000142,613,90,505,2,1,3,0,2,10,582,69,495,2,1,3,0,2,10,34.6,151.1,38.8,153.7,146.8,21.9,152.7,35.5,154.6,24.8,152.5,30.1,36.7,152.4,28.1,151.7,NA,NA,30.9,151.9
35049000143,NM,Santa Fe County,000143,538,250,237,8,5,14,0,2,22,466,211,213,5,5,12,0,2,18,20.8,90.9,23.3,92.4,88.3,13.2,91.8,21.3,93,14.9,91.7,18.1,22.1,91.7,16.9,91.2,NA,NA,18.6,91.4
35049000144,NM,Santa Fe County,000144,646,328,263,2,14,6,0,4,29,558,281,242,0,14,3,0,4,14,31.8,139,35.7,141.3,135.1,20.2,140.5,32.6,142.2,22.8,140.2,27.6,33.8,140.2,25.8,139.5,NA,NA,28.5,139.7
35049000145,NM,Santa Fe County,000145,1647,1581,47,4,10,1,0,0,4,1121,1064,40,4,10,0,0,0,3,5.3,18.3,6.9,18.4,14.2,2.5,15.6,4.2,16,3.1,15.4,3.5,6.1,18.3,3.3,15.3,NA,NA,4.3,16.3
35049000146,NM,Santa Fe County,000146,692,58,584,5,6,17,1,9,12,666,51,574,4,6,15,1,9,6,151.3,306,191,279.6,307.5,142.9,302.5,186.9,311,157.6,302,171.7,171.2,292.8,164.8,305.8,NA,NA,166.9,301.4
35049000147,NM,Santa Fe County,000147,985,173,716,2,16,22,0,13,43,885,131,679,2,13,19,0,5,36,193.7,671.4,221.8,678.1,672.9,140.5,678.8,201.9,681.8,163.4,678.1,176,207.8,674.7,170.4,677.9,NA,NA,182.9,676.8
35049000148,NM,Santa Fe County,000148,1192,337,754,7,21,0,4,16,53,959,253,621,7,20,0,4,13,41,243.8,100.3,243.3,141.8,113.3,164.3,125.6,216,156.5,168.8,126,193.6,243.6,121.1,185.7,130.3,NA,NA,205,127.2
35049000149,NM,Santa Fe County,000149,1863,1289,432,23,41,36,1,7,34,1332,870,371,15,18,30,0,7,21,61.5,217.1,72.2,225.3,212.9,38.2,226,63.8,231.7,44.8,224.6,52.1,66.8,221.2,49.7,223.8,NA,NA,55.4,222.9
35049000150,NM,Santa Fe County,000150,961,471,434,2,6,4,0,5,39,787,351,390,2,5,4,0,3,32,92.2,201.2,89.1,228.1,193.6,65.7,208.2,86,217,68,209.3,75.3,90.6,214.7,73.7,207,NA,NA,79.4,209.6
35049000151,NM,Santa Fe County,000151,1693,1113,410,35,26,58,0,5,46,1265,774,364,26,20,46,0,5,30,71.9,205.5,75.8,223,206,45.6,221.1,74,231.5,49.9,220.3,59.9,73.8,214.2,57.3,219.7,NA,NA,62.8,217.9
35049000152,NM,Santa Fe County,000152,988,165,761,14,9,10,0,5,24,915,127,735,14,7,8,0,5,19,134.4,363,154.8,368.2,387.4,108.9,391.1,155,399.7,125.3,389.4,138.5,144.6,365.6,131.9,391.9,NA,NA,136.1,383.1
35049000153,NM,Santa Fe County,000153,952,227,647,5,12,22,1,8,30,887,188,631,5,12,21,1,2,27,218.7,636.7,244.3,659.5,687.9,168.1,697.9,246.6,712.4,196.5,694.6,218.2,231.5,648.1,207.3,698.2,NA,NA,215.4,681.5
35049000154,NM,Santa Fe County,000154,1325,1078,207,5,16,4,0,1,14,1020,806,179,5,16,4,0,1,9,58.5,239.9,71.4,238.6,196.6,38.1,212.6,62.8,227.7,39,210.4,50.7,64.9,239.2,47.6,211.8,NA,NA,53.4,221
