GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_pau,uss_16_dem_gra,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
2121500A101,KY,Spencer County,00A101,3819,115,3417,102,7,19,0,2,157,2897,65,2620,81,5,11,0,2,113,1285.9,385.5,1124,582.6,1205,484,NA,NA,NA,NA,1205,484
2121500B101,KY,Spencer County,00B101,1993,47,1820,27,2,9,0,6,82,1605,26,1481,19,2,8,0,6,63,774,200.8,669,334.3,721.5,267.5,NA,NA,NA,NA,721.5,267.5
2121500B102,KY,Spencer County,00B102,1701,40,1560,26,0,8,0,1,66,1247,17,1189,9,0,4,0,0,28,660.8,167.6,620.4,246.6,640.6,207.1,NA,NA,NA,NA,640.6,207.1
2121500C101,KY,Spencer County,00C101,2449,52,2224,35,5,20,1,3,109,1745,30,1604,28,4,9,1,2,67,796.6,186.5,748.2,283.2,772.4,234.8,NA,NA,NA,NA,772.4,234.8
2121500C102,KY,Spencer County,00C102,2393,57,2171,49,7,8,2,5,94,1835,32,1682,43,7,7,2,5,57,1052.4,315.6,1009,419.4,1030.7,367.5,NA,NA,NA,NA,1030.7,367.5
2121500D101,KY,Spencer County,00D101,767,14,698,21,3,0,1,1,29,592,3,543,21,3,0,1,0,21,263.6,61.3,224.3,103.8,244,82.5,NA,NA,NA,NA,244,82.5
2121500D102,KY,Spencer County,00D102,1072,15,997,1,0,4,0,2,53,829,8,784,0,0,2,0,2,33,478.5,118.9,402.6,211.9,440.5,165.4,NA,NA,NA,NA,440.5,165.4
2121500D103,KY,Spencer County,00D103,311,12,275,2,0,3,2,0,17,249,4,234,2,0,0,2,0,7,112.1,31.9,98.3,53.5,105.2,42.7,NA,NA,NA,NA,105.2,42.7
2121500D104,KY,Spencer County,00D104,265,3,248,1,1,0,0,0,12,196,1,185,1,1,0,0,0,8,74.4,26.2,67.9,36,71.1,31.1,NA,NA,NA,NA,71.1,31.1
2121500D105,KY,Spencer County,00D105,942,16,882,7,0,1,2,2,32,755,10,716,6,0,1,2,2,18,479.2,119,423.9,197.3,451.5,158.2,NA,NA,NA,NA,451.5,158.2
2121500D106,KY,Spencer County,00D106,45,1,37,0,0,1,0,0,6,41,1,37,0,0,0,0,0,3,5.4,1.8,3.6,4.1,4.5,3,NA,NA,NA,NA,4.5,3
2121500E101,KY,Spencer County,00E101,1278,33,1155,6,5,9,0,4,66,941,15,870,1,4,9,0,3,39,363.9,90.8,314.8,148.6,339.4,119.7,NA,NA,NA,NA,339.4,119.7
2121500E102,KY,Spencer County,00E102,1526,28,1417,17,2,4,0,4,54,1129,17,1071,7,2,4,0,1,27,483.4,116.7,419.7,210.2,451.5,163.5,NA,NA,NA,NA,451.5,163.5
2121500E103,KY,Spencer County,00E103,929,17,863,3,0,4,4,0,38,737,10,689,3,0,3,4,0,28,427.9,120.4,379.6,187.8,403.8,154.1,NA,NA,NA,NA,403.8,154.1
2121700A101,KY,Taylor County,00A101,798,22,746,8,0,1,0,3,18,611,10,572,8,0,1,0,3,17,337.6,50.2,285.1,101.1,311.3,75.7,NA,NA,NA,NA,311.3,75.7
2121700A102,KY,Taylor County,00A102,722,13,682,5,0,4,0,0,18,564,10,534,5,0,4,0,0,11,318.4,79.1,282.3,134.3,300.4,106.7,NA,NA,NA,NA,300.4,106.7
2121700A104,KY,Taylor County,00A104,2611,93,2076,220,10,103,4,28,77,2164,80,1711,195,9,95,3,26,45,743.3,255.1,684.5,364,713.9,309.5,NA,NA,NA,NA,713.9,309.5
2121700B101,KY,Taylor County,00B101,1492,28,1404,17,1,2,1,4,35,1159,13,1100,14,1,1,1,2,27,775.1,187.6,656.9,326.6,716,257.1,NA,NA,NA,NA,716,257.1
2121700B102,KY,Taylor County,00B102,1428,51,1198,108,0,13,1,2,55,1122,24,969,92,0,8,0,1,28,500.2,203.3,444.7,274,472.4,238.7,NA,NA,NA,NA,472.4,238.7
2121700B103,KY,Taylor County,00B103,865,35,605,152,1,9,0,12,51,659,22,458,136,1,9,0,0,33,76.8,102.7,68.1,106.5,72.5,104.6,NA,NA,NA,NA,72.5,104.6
2121700B104,KY,Taylor County,00B104,880,29,738,46,0,19,0,4,44,680,22,598,32,0,16,0,0,12,280,107,237,152,258.5,129.5,NA,NA,NA,NA,258.5,129.5
2121700C101,KY,Taylor County,00C101,380,10,347,1,0,1,0,3,18,295,7,279,0,0,1,0,2,6,166.8,24.8,140.3,52.9,153.6,38.8,NA,NA,NA,NA,153.6,38.8
2121700C103,KY,Taylor County,00C103,451,5,433,2,0,1,0,0,10,298,0,294,2,0,1,0,0,1,158.2,24.5,139.4,44.3,148.8,34.4,NA,NA,NA,NA,148.8,34.4
2121700C104,KY,Taylor County,00C104,1084,25,1022,2,1,2,0,4,28,761,12,721,2,1,2,0,4,19,314.9,127,258.2,175.1,286.5,151.1,NA,NA,NA,NA,286.5,151.1
2121700C105,KY,Taylor County,00C105,2239,43,2023,97,3,2,0,2,69,1794,21,1642,82,3,0,0,2,44,671,192.1,561.3,309.9,616.1,251,NA,NA,NA,NA,616.1,251
2121700D101,KY,Taylor County,00D101,404,13,369,3,0,2,0,0,17,310,6,297,0,0,1,0,0,6,156.3,17.4,139,34.9,147.7,26.1,NA,NA,NA,NA,147.7,26.1
2121700D102,KY,Taylor County,00D102,1785,38,1636,42,5,4,0,6,54,1347,14,1263,34,5,0,0,4,27,757.7,166.5,662.7,292.5,710.2,229.5,NA,NA,NA,NA,710.2,229.5
2121700D104,KY,Taylor County,00D104,1872,53,1633,79,2,1,0,6,98,1372,27,1225,58,2,0,0,3,57,485.8,175.3,442.8,258.6,464.3,217,NA,NA,NA,NA,464.3,217
2121700E101,KY,Taylor County,00E101,2172,64,1909,93,1,10,2,8,85,1667,36,1504,67,1,8,2,4,45,768.5,191.4,666.6,304.1,717.5,247.8,NA,NA,NA,NA,717.5,247.8
2121700E102,KY,Taylor County,00E102,1002,31,837,69,0,9,0,6,50,753,17,657,57,0,6,0,3,13,296.7,130.9,257,190.4,276.9,160.6,NA,NA,NA,NA,276.9,160.6
2121700E103,KY,Taylor County,00E103,1672,49,1370,176,1,11,0,7,58,1355,43,1109,156,0,10,0,7,30,300,107.2,281.7,139.8,290.8,123.5,NA,NA,NA,NA,290.8,123.5
2121700F101,KY,Taylor County,00F101,785,8,757,5,0,2,0,1,12,609,6,591,5,0,2,0,1,4,368,66,302,133,335,99.5,NA,NA,NA,NA,335,99.5
2121700F102,KY,Taylor County,00F102,1794,53,1623,43,0,27,0,0,48,1449,24,1334,40,0,20,0,0,31,394,106.4,334.1,183.2,364,144.8,NA,NA,NA,NA,364,144.8
2121700F103,KY,Taylor County,00F103,1587,57,1316,84,1,21,2,14,92,1246,35,1065,71,1,19,1,11,43,455.6,239.1,436.5,284.2,446.1,261.6,NA,NA,NA,NA,446.1,261.6
2121900A101,KY,Todd County,00A101,747,18,703,0,0,1,1,1,23,554,17,519,0,0,0,0,1,17,255.7,31.6,237.5,44.1,246.6,37.9,NA,NA,NA,NA,246.6,37.9
2121900A102,KY,Todd County,00A102,853,32,761,30,0,0,0,2,28,631,14,576,25,0,0,0,1,15,316.5,68.6,300.5,87.3,308.5,78,NA,NA,NA,NA,308.5,78
2121900A103,KY,Todd County,00A103,1014,37,941,7,1,0,1,4,23,655,22,613,5,0,0,0,2,13,246.3,42.1,236.3,56.7,241.3,49.4,NA,NA,NA,NA,241.3,49.4
2121900B101,KY,Todd County,00B101,1000,30,943,3,1,2,0,0,21,741,14,710,3,0,0,0,0,14,377.2,43,353.2,66,365.2,54.5,NA,NA,NA,NA,365.2,54.5
2121900B102,KY,Todd County,00B102,720,8,692,1,0,1,1,0,17,547,8,529,1,0,0,0,0,9,311.8,44.5,289.9,57.1,300.8,50.8,NA,NA,NA,NA,300.8,50.8
2121900B103,KY,Todd County,00B103,275,9,248,10,1,0,0,0,7,199,4,180,9,0,0,0,0,6,96,22,100,16,98,19,NA,NA,NA,NA,98,19
2121900B104,KY,Todd County,00B104,273,6,248,0,2,0,0,0,17,212,6,192,0,2,0,0,0,12,75.1,11.7,66.2,17.1,70.7,14.4,NA,NA,NA,NA,70.7,14.4
2121900C101,KY,Todd County,00C101,1460,92,1154,140,2,1,1,17,53,1080,49,893,106,0,0,0,6,26,350.1,143.9,348.3,160.7,349.2,152.3,NA,NA,NA,NA,349.2,152.3
2121900C102,KY,Todd County,00C102,1173,52,1041,50,0,1,0,0,29,801,26,717,42,0,1,0,0,15,328.6,87.1,345.7,89,337.2,88.1,NA,NA,NA,NA,337.2,88.1
2121900D101,KY,Todd County,00D101,297,17,201,62,0,3,1,0,13,220,12,146,50,0,3,0,0,9,82,52,83,53,82.5,52.5,NA,NA,NA,NA,82.5,52.5
2121900D102,KY,Todd County,00D102,2183,125,1795,177,1,2,0,2,81,1622,77,1360,141,1,1,0,2,40,663,204,651,218,657,211,NA,NA,NA,NA,657,211
2121900E101,KY,Todd County,00E101,876,48,726,48,3,1,1,7,42,625,29,531,38,3,1,0,3,20,242,81,242,92,242,86.5,NA,NA,NA,NA,242,86.5
2121900E102,KY,Todd County,00E102,1372,124,781,352,3,10,0,8,94,1024,83,618,251,3,6,0,6,57,244.7,205.5,237.8,207.5,241.3,206.5,NA,NA,NA,NA,241.3,206.5
2122100A101,KY,Trigg County,00A101,1773,34,1505,147,1,9,2,5,70,1417,25,1227,113,1,9,0,5,37,609.4,223.3,582.4,259.3,595.9,241.3,NA,NA,NA,NA,595.9,241.3
2122100A102,KY,Trigg County,00A102,210,3,202,3,0,0,0,0,2,166,3,158,3,0,0,0,0,2,76.1,23.1,76.1,27.1,76.1,25.1,NA,NA,NA,NA,76.1,25.1
2122100B101,KY,Trigg County,00B101,842,35,738,31,3,0,0,3,32,723,33,642,18,3,0,0,2,25,361,70.3,323.9,117.8,342.4,94.1,NA,NA,NA,NA,342.4,94.1
2122100B102,KY,Trigg County,00B102,1260,25,1192,13,3,1,1,2,23,1054,21,1005,10,3,1,0,2,12,509.4,166.8,499.6,202.4,504.5,184.6,NA,NA,NA,NA,504.5,184.6
2122100C101,KY,Trigg County,00C101,2003,41,1558,306,9,6,1,3,79,1502,28,1203,224,6,6,0,0,35,589.2,253.2,552.3,299.1,570.8,276.2,NA,NA,NA,NA,570.8,276.2
2122100D101,KY,Trigg County,00D101,1208,21,1018,119,5,1,0,1,43,923,15,780,103,5,1,0,0,19,377.9,170.5,369.9,176.5,373.9,173.5,NA,NA,NA,NA,373.9,173.5
2122100D102,KY,Trigg County,00D102,136,8,107,14,0,3,0,0,4,86,7,61,13,0,3,0,0,2,31.8,6.8,31.7,6.9,31.7,6.8,NA,NA,NA,NA,31.7,6.8
2122100D103,KY,Trigg County,00D103,464,5,352,87,2,0,0,1,17,358,2,280,67,2,0,0,0,7,140.2,64.5,127.1,81.5,133.6,73,NA,NA,NA,NA,133.6,73
2122100E101,KY,Trigg County,00E101,1250,30,1080,97,2,1,0,8,32,805,14,677,79,2,1,0,8,24,287.2,102.4,289,116.9,288.1,109.6,NA,NA,NA,NA,288.1,109.6
2122100E102,KY,Trigg County,00E102,565,3,526,9,4,1,1,1,20,411,2,391,5,4,1,0,1,7,244.6,46.7,242.6,56.7,243.6,51.7,NA,NA,NA,NA,243.6,51.7
2122100E104,KY,Trigg County,00E104,401,10,358,16,0,0,0,2,15,281,5,254,15,0,0,0,2,5,183.8,54.6,166.9,73.1,175.4,63.9,NA,NA,NA,NA,175.4,63.9
2122100F101,KY,Trigg County,00F101,616,17,555,5,2,0,0,1,36,482,9,449,2,1,0,0,1,20,214.1,43.2,211.2,50.1,212.7,46.7,NA,NA,NA,NA,212.7,46.7
2122100F102,KY,Trigg County,00F102,1482,45,1347,27,3,4,0,6,50,1222,33,1126,19,3,4,0,5,32,618,134,604,173,611,153.5,NA,NA,NA,NA,611,153.5
2122100G101,KY,Trigg County,00G101,993,20,929,17,0,1,0,0,26,859,12,818,16,0,1,0,0,12,397.8,115.3,395.8,136.8,396.8,126.1,NA,NA,NA,NA,396.8,126.1
2122100G102,KY,Trigg County,00G102,853,18,735,59,0,0,0,1,40,685,12,603,45,0,0,0,0,25,283.7,111.4,273.6,132.9,278.7,122.2,NA,NA,NA,NA,278.7,122.2
2122100X001,KY,Trigg County,00X001,4,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,3.9,0.8,3.8,0.9,3.8,0.8,NA,NA,NA,NA,3.8,0.8
2122100X002,KY,Trigg County,00X002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0
2122300A101,KY,Trimble County,00A101,564,11,539,0,0,0,0,0,14,441,8,424,0,0,0,0,0,9,178.3,60.9,147,94.8,162.7,77.9,NA,NA,NA,NA,162.7,77.9
2122300A102,KY,Trimble County,00A102,620,25,567,0,2,6,1,0,19,523,18,488,0,1,6,1,0,9,226.3,56,199.1,92.7,212.7,74.3,NA,NA,NA,NA,212.7,74.3
2122300A103,KY,Trimble County,00A103,918,19,852,2,2,5,1,1,36,700,9,655,2,2,3,1,0,28,316,91,260,155,288,123,NA,NA,NA,NA,288,123
2122300B101,KY,Trimble County,00B101,655,24,597,2,3,1,0,3,25,520,13,478,2,3,1,0,3,20,223.2,99.4,183.7,144.6,203.5,122,NA,NA,NA,NA,203.5,122
2122300B103,KY,Trimble County,00B103,955,31,883,5,3,5,1,1,26,761,20,707,5,3,4,1,1,20,330.9,110.8,293.6,173.5,312.2,142.1,NA,NA,NA,NA,312.2,142.1
2122300B104,KY,Trimble County,00B104,573,12,551,0,1,1,0,1,7,479,5,464,0,1,1,0,1,7,145.7,62.9,131.1,85.9,138.4,74.4,NA,NA,NA,NA,138.4,74.4
2122300C101,KY,Trimble County,00C101,559,13,508,4,1,0,0,1,32,395,9,366,0,0,0,0,1,19,163.2,71,125.7,120.3,144.4,95.6,NA,NA,NA,NA,144.4,95.6
2122300C103,KY,Trimble County,00C103,646,6,617,2,3,2,0,0,16,512,5,490,0,1,1,0,0,15,220.4,71.1,182.8,122.5,201.6,96.8,NA,NA,NA,NA,201.6,96.8
2122300C104,KY,Trimble County,00C104,942,13,892,0,7,1,1,0,28,713,8,679,0,5,0,1,0,20,334,85,290,147,312,116,NA,NA,NA,NA,312,116
2122300D101,KY,Trimble County,00D101,550,0,536,4,0,0,0,0,10,418,0,406,4,0,0,0,0,8,214.9,46.6,176.3,87.2,195.6,66.9,NA,NA,NA,NA,195.6,66.9
2122300D102,KY,Trimble County,00D102,586,18,538,2,6,4,0,1,17,454,7,426,2,4,4,0,1,10,204.5,47.9,168.6,93.8,186.5,70.8,NA,NA,NA,NA,186.5,70.8
2122300D103,KY,Trimble County,00D103,906,20,834,7,1,2,0,0,42,715,11,664,7,1,0,0,0,32,247.4,88.6,202.4,130.7,224.9,109.7,NA,NA,NA,NA,224.9,109.7
2122500A101,KY,Union County,00A101,936,1,883,6,0,2,0,1,43,709,0,683,2,0,2,0,0,22,455,88,389,164,422,126,NA,NA,NA,NA,422,126
2122500A103,KY,Union County,00A103,816,28,587,168,0,0,0,5,28,624,21,451,140,0,0,0,3,9,230,139,198,185,214,162,NA,NA,NA,NA,214,162
2122500A104,KY,Union County,00A104,883,11,739,77,2,2,0,2,50,681,8,581,65,1,2,0,0,24,264,72.3,215.1,127.1,239.5,99.7,NA,NA,NA,NA,239.5,99.7
2122500B101,KY,Union County,00B101,966,7,912,13,2,0,0,2,30,730,5,705,5,1,0,0,0,14,370.7,80,298.3,161.4,334.5,120.7,NA,NA,NA,NA,334.5,120.7
2122500B102,KY,Union County,00B102,956,18,860,51,4,0,0,4,19,705,12,640,43,3,0,0,0,7,300.8,87.6,238.5,150.9,269.7,119.2,NA,NA,NA,NA,269.7,119.2
2122500B103,KY,Union County,00B103,702,10,568,97,2,1,0,0,24,546,7,448,77,1,1,0,0,12,183,96,144,140,163.5,118,NA,NA,NA,NA,163.5,118
2122500C101,KY,Union County,00C101,854,4,806,14,1,0,0,4,25,648,2,620,13,0,0,0,0,13,382.8,61.7,305.9,145.4,344.4,103.5,NA,NA,NA,NA,344.4,103.5
2122500C102,KY,Union County,00C102,688,13,590,32,0,0,0,4,49,536,10,474,24,0,0,0,0,28,251,69,204,120,227.5,94.5,NA,NA,NA,NA,227.5,94.5
2122500C103,KY,Union County,00C103,528,5,477,19,1,1,0,0,25,389,5,353,17,1,0,0,0,13,244.6,55.1,196.6,109.2,220.6,82.2,NA,NA,NA,NA,220.6,82.2
2122500C104,KY,Union County,00C104,538,3,503,7,1,0,0,5,19,412,2,383,7,1,0,0,0,19,185.6,19.7,146.3,63.3,166,41.5,NA,NA,NA,NA,166,41.5
2122500E102,KY,Union County,00E102,997,4,909,46,2,1,1,0,34,761,4,701,36,0,0,1,0,19,317.8,86.3,252.3,156.5,285.1,121.4,NA,NA,NA,NA,285.1,121.4
2122500E103,KY,Union County,00E103,775,8,730,10,3,0,0,1,23,580,5,548,5,2,0,0,1,19,336.4,58.4,278.4,115.6,307.4,87,NA,NA,NA,NA,307.4,87
2122500E104,KY,Union County,00E104,600,12,527,36,0,1,0,0,24,455,10,398,30,0,1,0,0,16,273.9,69.5,241.1,114.2,257.5,91.8,NA,NA,NA,NA,257.5,91.8
2122500F101,KY,Union County,00F101,1009,2,939,32,3,1,0,1,31,792,2,736,28,3,1,0,0,22,403.7,143.3,318,234.5,360.9,188.9,NA,NA,NA,NA,360.9,188.9
2122500F102,KY,Union County,00F102,397,4,347,23,2,3,0,0,18,323,4,285,18,2,3,0,0,11,130,58,111,77,120.5,67.5,NA,NA,NA,NA,120.5,67.5
2122500F103,KY,Union County,00F103,2023,58,1425,398,4,20,0,10,108,1570,42,1090,350,2,20,0,2,64,357.8,144,292.9,231.9,325.3,188,NA,NA,NA,NA,325.3,188
2122700A101,KY,Warren County,00A101,1108,50,865,50,0,75,8,3,57,785,28,635,40,0,42,3,2,35,364.1,142.1,380.1,156.1,372.1,149.1,NA,NA,NA,NA,372.1,149.1
2122700A102,KY,Warren County,00A102,2527,123,1805,120,2,320,19,14,124,2100,90,1569,91,1,239,14,13,83,663.2,344.1,667.3,376.6,665.2,360.3,NA,NA,NA,NA,665.2,360.3
2122700A103,KY,Warren County,00A103,655,31,541,34,1,10,5,4,29,518,13,465,17,1,7,2,0,13,272.9,221.5,303.7,227.2,288.3,224.4,NA,NA,NA,NA,288.3,224.4
2122700A104,KY,Warren County,00A104,1042,57,804,84,0,37,1,1,58,844,39,665,68,0,29,1,1,41,278.1,226.1,310.1,220.1,294.1,223.1,NA,NA,NA,NA,294.1,223.1
2122700A105,KY,Warren County,00A105,2146,71,1630,96,0,259,1,10,79,1617,39,1270,72,0,192,0,3,41,528.6,295.7,559.6,319.9,544.1,307.8,NA,NA,NA,NA,544.1,307.8
2122700A106,KY,Warren County,00A106,910,27,753,36,2,64,0,4,24,727,14,628,27,2,41,0,0,15,354.7,176.6,358.2,201,356.4,188.8,NA,NA,NA,NA,356.4,188.8
2122700A107,KY,Warren County,00A107,634,20,570,15,0,9,0,5,15,462,17,423,11,0,3,0,3,5,197,140.8,224.5,128.8,210.8,134.8,NA,NA,NA,NA,210.8,134.8
2122700A108,KY,Warren County,00A108,1518,67,1199,113,5,42,19,2,71,1235,43,1012,85,5,34,14,0,42,338.1,290,337.1,325.4,337.6,307.7,NA,NA,NA,NA,337.6,307.7
2122700A109,KY,Warren County,00A109,3573,234,1694,406,15,1006,64,23,131,2537,155,1376,296,7,568,38,13,84,374.6,387.8,422.6,407.5,398.6,397.6,NA,NA,NA,NA,398.6,397.6
2122700A110,KY,Warren County,00A110,1304,24,1170,33,1,13,0,23,40,1022,16,939,21,1,11,0,12,22,494.3,307,531.9,308,513.1,307.5,NA,NA,NA,NA,513.1,307.5
2122700A111,KY,Warren County,00A111,744,26,659,17,2,29,0,3,8,599,22,530,16,2,20,0,1,8,209.4,98.2,235.6,100,222.5,99.1,NA,NA,NA,NA,222.5,99.1
2122700A112,KY,Warren County,00A112,2994,279,1612,293,7,644,41,15,103,2193,157,1366,199,7,369,26,11,58,280.2,287.9,313.2,292.8,296.7,290.4,NA,NA,NA,NA,296.7,290.4
2122700A113,KY,Warren County,00A113,1167,124,708,163,1,37,69,6,59,937,82,631,115,1,23,41,3,41,150.9,160,179.9,162.7,165.4,161.3,NA,NA,NA,NA,165.4,161.3
2122700A114,KY,Warren County,00A114,720,26,629,9,0,29,1,2,24,630,24,560,7,0,20,1,2,16,232.6,107.3,247.6,106.7,240.1,107,NA,NA,NA,NA,240.1,107
2122700A115,KY,Warren County,00A115,812,42,685,20,4,28,8,0,25,651,27,579,9,4,21,2,0,9,297.1,122.4,307.6,143.5,302.3,132.9,NA,NA,NA,NA,302.3,132.9
2122700A116,KY,Warren County,00A116,15,2,13,0,0,0,0,0,0,11,2,9,0,0,0,0,0,0,3.5,1.1,3.5,1.2,3.5,1.1,NA,NA,NA,NA,3.5,1.1
2122700A117,KY,Warren County,00A117,8,0,4,2,0,0,0,0,2,8,0,4,2,0,0,0,0,2,0.2,0.1,0.2,0.1,0.2,0.1,NA,NA,NA,NA,0.2,0.1
2122700A118,KY,Warren County,00A118,26,1,15,5,0,1,0,3,1,22,1,12,5,0,0,0,3,1,5.7,3.6,5,3.7,5.3,3.7,NA,NA,NA,NA,5.3,3.7
2122700A201,KY,Warren County,00A201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.3,0.1,0.3,0.1,NA,NA,NA,NA,0.3,0.1
2122700A202,KY,Warren County,00A202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0
2122700A203,KY,Warren County,00A203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0
2122700A204,KY,Warren County,00A204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0
2122700A205,KY,Warren County,00A205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0
2122700B101,KY,Warren County,00B101,3417,159,2434,578,10,79,1,12,144,3247,136,2363,552,6,74,0,5,111,162.8,322.6,208,322.8,185.4,322.7,NA,NA,NA,NA,185.4,322.7
2122700B102,KY,Warren County,00B102,1347,465,458,318,4,24,0,3,75,921,286,359,223,4,20,0,3,26,59.5,157.9,64.3,156.9,61.9,157.4,NA,NA,NA,NA,61.9,157.4
2122700B103,KY,Warren County,00B103,1634,265,972,272,0,64,0,5,56,1423,211,885,228,0,56,0,3,40,73,142,74,152,73.5,147,NA,NA,NA,NA,73.5,147
2122700B104,KY,Warren County,00B104,1024,119,315,492,1,42,1,5,49,734,76,274,331,1,28,0,5,19,32.7,241.9,48.9,227.6,40.8,234.8,NA,NA,NA,NA,40.8,234.8
2122700B105,KY,Warren County,00B105,1399,248,430,562,1,83,2,7,66,967,145,337,402,1,47,0,2,33,49.6,253.5,66.4,240.9,58,247.2,NA,NA,NA,NA,58,247.2
2122700B106,KY,Warren County,00B106,2217,476,910,566,1,128,11,16,109,1506,251,745,388,1,59,4,6,52,111.8,273.8,131,261.8,121.4,267.8,NA,NA,NA,NA,121.4,267.8
2122700B107,KY,Warren County,00B107,1745,478,789,317,7,39,5,15,95,1221,287,643,200,3,24,5,5,54,136.3,213.9,139.5,229.7,137.9,221.8,NA,NA,NA,NA,137.9,221.8
2122700B108,KY,Warren County,00B108,1423,179,477,680,0,48,1,3,35,863,115,381,322,0,27,0,0,18,87.4,139.7,98.7,141,93.1,140.3,NA,NA,NA,NA,93.1,140.3
2122700B109,KY,Warren County,00B109,1626,80,1225,170,2,37,4,4,104,1391,60,1077,153,1,26,2,2,70,166.4,264.1,198.3,292.5,182.3,278.3,NA,NA,NA,NA,182.3,278.3
2122700B110,KY,Warren County,00B110,1933,112,1604,98,1,45,3,5,65,1717,82,1460,86,1,38,3,4,43,180.6,445.9,237.7,445.5,209.2,445.7,NA,NA,NA,NA,209.2,445.7
2122700B111,KY,Warren County,00B111,1919,578,738,396,5,119,7,6,70,1409,369,616,285,0,85,3,4,47,121.2,180.8,141.4,181.8,131.3,181.3,NA,NA,NA,NA,131.3,181.3
2122700B112,KY,Warren County,00B112,298,62,89,64,0,53,16,0,14,191,42,71,35,0,25,9,0,9,13.3,38.7,18.7,39.8,16,39.3,NA,NA,NA,NA,16,39.3
2122700B113,KY,Warren County,00B113,290,48,111,75,2,25,9,2,18,188,30,81,43,2,18,6,1,7,22.9,52.8,31.9,53.8,27.4,53.3,NA,NA,NA,NA,27.4,53.3
2122700B114,KY,Warren County,00B114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,0.1,0.1
2122700B115,KY,Warren County,00B115,31,4,8,9,0,3,0,0,7,18,3,6,4,0,2,0,0,3,1.7,2.7,1.9,2.8,1.8,2.7,NA,NA,NA,NA,1.8,2.7
2122700B202,KY,Warren County,00B202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,0.1,0.1
2122700B203,KY,Warren County,00B203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0
2122700B204,KY,Warren County,00B204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0
2122700B205,KY,Warren County,00B205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.3,0.4,0.3,0.4,NA,NA,NA,NA,0.3,0.4
2122700C101,KY,Warren County,00C101,946,50,685,83,0,58,0,9,61,689,28,541,38,0,34,0,3,45,238.2,163.6,247.2,187.8,242.7,175.7,NA,NA,NA,NA,242.7,175.7
2122700C102,KY,Warren County,00C102,3705,194,2430,575,2,251,13,45,195,3071,125,2103,478,2,185,12,27,139,320.6,402.5,374.3,423.1,347.4,412.8,NA,NA,NA,NA,347.4,412.8
2122700C103,KY,Warren County,00C103,1353,104,982,111,5,23,14,19,95,1093,63,829,89,4,19,9,13,67,198,249,240,260,219,254.5,NA,NA,NA,NA,219,254.5
2122700C104,KY,Warren County,00C104,2010,99,1480,186,3,127,5,8,102,1664,64,1283,134,1,103,4,7,68,291,335.7,335.7,343.7,313.4,339.7,NA,NA,NA,NA,313.4,339.7
2122700C105,KY,Warren County,00C105,976,34,800,72,1,15,10,3,41,782,17,664,54,1,15,4,0,27,264,207,290,228,277,217.5,NA,NA,NA,NA,277,217.5
2122700C106,KY,Warren County,00C106,1596,263,892,199,3,87,34,12,106,1183,143,762,138,2,52,21,8,57,98.6,81.9,96.7,98.4,97.6,90.1,NA,NA,NA,NA,97.6,90.1
2122700C107,KY,Warren County,00C107,1762,65,1337,134,0,100,64,11,51,1412,49,1129,99,0,61,42,7,25,588.5,305.5,625.2,319.5,606.8,312.5,NA,NA,NA,NA,606.8,312.5
2122700C108,KY,Warren County,00C108,411,20,327,14,0,9,4,11,26,338,13,288,11,0,6,0,3,17,113.1,61.4,112.2,70.6,112.7,66,NA,NA,NA,NA,112.7,66
2122700C109,KY,Warren County,00C109,28,1,5,0,0,13,3,0,6,13,0,0,0,0,4,3,0,6,2,0,2,0,2,0,NA,NA,NA,NA,2,0
