GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_rep_jam,uss_18_dem_sta,gov_18_rep_sch,gov_18_dem_whi,atg_18_rep_leo,atg_18_dem_nes,sos_18_rep_lan,sos_18_dem_ben,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_jam,uss_20_dem_pet,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
26115115026,MI,Monroe County,115026,1803,129,1512,31,9,2,0,4,116,1426,78,1241,28,9,2,0,4,64,297.1,458.1,363.7,261,350.7,273.9,346.1,250.8,335,262.8,592.2,329.4,550.6,336.8,458.1,297.1,348.9,262.1,571.4,333.1,428.1,287.4
26115115027,MI,Monroe County,115027,1703,31,1583,12,2,6,0,6,63,1385,23,1302,8,2,6,0,3,41,311.8,653.5,491,333,463,345,471,303,442,347,710,332,674,353,653.5,311.8,466.8,332,692,342.5,557.8,332.1
26115115028,MI,Monroe County,115028,2224,50,1918,134,6,4,1,16,95,1750,36,1516,119,6,3,1,5,64,398,729,584,431,576,441,574,386,563,422,843,449,817,433,729,398,574.2,420,830,441,669.4,422.9
26115115029,MI,Monroe County,115029,1788,98,1500,35,4,3,0,0,148,1389,59,1204,19,3,3,0,0,101,212,373,295,236,304,224,303,201,282,232,527,253,470,279,373,212,296,223.2,498.5,266,364.9,233.9
26115115030,MI,Monroe County,115030,1502,47,1348,7,9,6,0,5,80,1222,34,1111,1,9,6,0,3,58,306,438,322,343,303,365,312,316,288,357,530,340,486,359,438,306,306.2,345.2,508,349.5,382.7,340.9
26115115031,MI,Monroe County,115031,1720,57,1553,12,5,6,0,5,82,1383,32,1262,8,4,6,0,2,69,316,568,440,336,408,361,412,297,402,331,655,368,625,370,568,316,415.5,331.2,640,369,501.4,339.9
26115115032,MI,Monroe County,115032,2187,108,1833,123,2,29,0,6,86,1861,71,1616,99,0,23,0,4,48,334.5,491.2,389.8,340.4,388.2,335.1,397.2,301.5,379.3,333.6,515.4,405.5,509.4,401.7,491.2,334.5,388.6,327.7,512.4,403.6,438.7,350.3
26115115033,MI,Monroe County,115033,3650,184,3054,172,11,14,0,12,203,2691,109,2317,117,11,10,0,9,118,371,553,385,429,372,439,361,407,354,443,790,558,729,568,553,371,368,429.5,759.5,563,506.3,459.3
26115115034,MI,Monroe County,115034,2498,92,2264,25,12,4,0,10,91,2000,47,1853,14,9,4,0,8,65,440.1,639.1,493,436.6,470.8,453.3,463.8,407.2,459,442.2,787.1,500.9,727.6,540.9,639.1,440.1,471.7,434.8,757.4,520.9,577.2,460.2
26115115035,MI,Monroe County,115035,4158,449,3370,127,6,38,2,11,155,3489,347,2885,102,5,34,2,10,104,666.4,1077.2,937.5,744.1,873.2,801,919.8,677.3,874.6,762.4,1370.7,869.4,1308.7,870.1,1077.2,666.4,901.3,746.2,1339.7,869.7,1051.7,770.1
26115115036,MI,Monroe County,115036,2011,67,1777,19,14,13,0,19,102,1595,49,1431,8,14,12,0,15,66,298.2,602.3,481.9,376.2,461.1,382.1,475.9,332.8,454.2,391,719.8,356.4,673.4,383.1,602.3,298.2,468.3,370.5,696.6,369.8,552.7,360
26115115037,MI,Monroe County,115037,2054,109,1546,208,4,59,0,15,113,1524,58,1215,125,3,52,0,8,63,227,314,235,258,235,259,243,219,244,238,472,396,458,378,314,227,239.2,243.5,465,387,314.4,282.1
26115115038,MI,Monroe County,115038,2458,54,2282,6,5,11,0,4,96,1963,39,1844,6,2,10,0,2,60,400,894,0,0,0,0,0,0,0,0,1136,454,1108,431,894,400,0,0,1122,442.5,448.3,183.6
26115115039,MI,Monroe County,115039,2325,57,2172,3,0,5,0,5,83,1826,40,1711,3,0,5,0,4,63,422,791,639,424,631,425,639,368,604,420,986,444,958,444,791,422,628.2,409.2,972,444,749.7,421
26115115040,MI,Monroe County,115040,2034,106,1811,4,3,8,3,5,94,1673,72,1512,4,3,6,3,5,68,363,723,598,403,581,403,604,351,579,382,908,408,844,426,723,363,590.5,384.8,876,417,691,390.9
26115115041,MI,Monroe County,115041,2605,56,2406,2,2,7,0,5,127,2120,26,1992,2,2,7,0,2,89,465,932,757,479,723,503,747,440,702,499,1164,523,1095,548,932,465,732.2,480.2,1129.5,535.5,874.3,493.9
26115115042,MI,Monroe County,115042,2984,71,2492,198,12,20,0,18,173,2343,50,1978,171,10,13,0,10,111,521.8,841.9,676.5,564.9,640,589.6,649.9,532.3,629.1,586.6,1148.6,594.5,1078.5,607.4,841.9,521.8,648.9,568.4,1113.6,601,809.2,571
26115115043,MI,Monroe County,115043,1382,51,1204,19,7,2,0,1,98,1103,30,989,9,7,2,0,1,65,283.4,308.7,249.1,264.4,216.9,288,235.3,245,224.1,263.3,386.5,291.6,365.4,289.9,308.7,283.4,231.3,265.2,376,290.7,283.7,275.1
26115115044,MI,Monroe County,115044,1586,46,1428,15,8,5,0,3,81,1264,29,1168,12,0,4,0,3,48,354.6,579.7,363.7,479.6,337.4,499.6,367.7,429.4,330.2,491.7,641.8,372.9,601.9,396.7,579.7,354.6,349.8,475.1,621.8,384.8,460.3,432.1
26115115045,MI,Monroe County,115045,2199,93,1908,71,9,9,0,8,101,1669,68,1473,52,7,3,0,8,58,359.4,407.3,402.3,328.1,402.1,315.4,422,265.9,394.2,322.3,518.8,597.1,504.8,582.5,407.3,359.4,405.2,307.9,511.8,589.8,435.9,395.8
26115115046,MI,Monroe County,115046,3562,179,2930,182,15,15,1,6,234,2724,112,2349,116,10,11,1,2,123,625.8,580.1,474.5,656.5,434.2,685.9,448,621,433,662.6,730,785,698.2,772.1,580.1,625.8,447.4,656.5,714.1,778.5,542.6,687
26115115047,MI,Monroe County,115047,3374,250,2436,324,20,23,4,30,287,2616,166,1966,275,6,18,0,13,172,488.1,504.2,403,496.6,368,520.2,371.7,488.1,359.4,516.5,586.5,612.9,555.2,614.8,504.2,488.1,375.5,505.3,570.8,613.9,449.7,533.9
26115115048,MI,Monroe County,115048,1835,97,1337,249,9,12,0,6,125,1237,53,980,115,9,12,0,2,66,312.6,351.7,258.4,306.2,235.4,327.2,251.4,293.3,245.4,312.2,387.1,388,371.1,381,351.7,312.6,247.7,309.7,379.1,384.5,300.1,331.5
26115115049,MI,Monroe County,115049,1747,118,990,461,7,4,0,8,159,1244,64,788,324,7,1,0,2,58,356.6,153.7,135.2,330.5,118.8,339,116.5,323.2,115.3,338.4,237.1,401,215.8,399.4,153.7,356.6,121.4,332.8,226.5,400.2,156.1,355.4
26115115050,MI,Monroe County,115050,3455,210,2883,106,10,49,0,7,190,2662,130,2293,79,6,36,0,7,111,697.5,905.6,561.3,492.2,538.9,510.7,526.3,447.5,501.9,511.7,969.8,857,953.3,856,905.6,697.5,532.1,490.5,961.6,856.5,708.2,624.6
26115115051,MI,Monroe County,115051,3428,121,2982,107,13,23,0,7,175,2831,83,2534,76,8,19,0,3,108,862.4,889.7,519.1,467.2,486,494.3,486.2,438.1,467.1,490.1,972.4,1036.2,941.4,1006.4,889.7,862.4,489.6,472.4,956.9,1021.3,680.3,685
26115115052,MI,Monroe County,115052,3102,146,2623,146,2,38,0,11,136,2443,97,2110,112,2,34,0,9,79,648,751,483,429,434,460,456,401,418,455,835,787,807,764,751,648,447.8,436.2,821,775.5,597.7,563.4
26115115053,MI,Monroe County,115053,2073,122,1756,81,2,27,0,4,81,1772,86,1549,65,1,27,0,2,42,421.8,501.7,399.4,444.7,376.2,453.2,391.5,407.8,361.5,447,609.4,531.9,572.6,524.8,501.7,421.8,382.2,438.2,591,528.3,458.9,461.6
26115115054,MI,Monroe County,115054,2350,144,1924,104,12,7,0,9,150,1722,80,1464,70,12,5,0,8,83,324.6,335.4,236.8,341,221.7,353.9,223.1,334.1,208.7,358.2,467.8,364.4,422.9,388.1,335.4,324.6,222.6,346.8,445.3,376.3,302.3,352
26115115055,MI,Monroe County,115055,1410,80,1198,24,9,11,0,4,84,1169,64,1019,16,2,11,0,2,55,253.2,402.3,355.9,285.1,336.4,293.9,346.1,253.9,321.7,298.7,486.1,333.1,476.3,316.6,402.3,253.2,340,282.9,481.2,324.9,389.2,290.6
26115115056,MI,Monroe County,115056,3264,138,2656,223,12,33,0,17,185,2486,85,2094,133,11,32,0,15,116,551,700,527,519,510,529,524,473,512,510,800,684,772,683,700,551,518.2,507.8,786,683.5,620.7,564.1
26115115057,MI,Monroe County,115057,3301,90,2947,76,9,25,0,14,140,2607,57,2358,64,4,25,0,9,90,564,975,771,606,758,610,781,540,744,605,1211,675,1134,687,975,564,763.5,590.2,1172.5,681,910.6,612.4
26115115058,MI,Monroe County,115058,1993,84,1731,55,5,19,1,18,80,1642,54,1472,32,4,19,1,8,52,511.9,853.7,706.2,490,683.9,500.1,700.7,448.4,679,494.7,941.5,614.3,903,608.1,853.7,511.9,692.5,483.3,922.3,611.2,781.2,523.9
26115115059,MI,Monroe County,115059,1174,40,1070,4,7,2,0,2,49,907,31,837,4,5,2,0,2,26,215.1,318.2,257.2,198.3,238.4,219,243.2,193.1,239.2,201.2,389.2,265,361,270.9,318.2,215.1,244.5,202.9,375.1,268,292.4,223.2
26115115060,MI,Monroe County,115060,2701,50,2522,17,9,2,0,1,100,2198,35,2063,17,9,1,0,0,73,588.3,1311.6,1038.2,625.1,1027.9,610.5,1044.9,530.9,1005.9,606.3,1485.3,685.7,1428,697.9,1311.6,588.3,1029.2,593.2,1456.7,691.8,1191.7,620.7
26115115061,MI,Monroe County,115061,3202,74,2908,60,8,13,0,3,136,2514,42,2317,40,8,13,0,3,91,455.7,754.5,618.6,499.2,589.9,509.1,627.6,434.3,591.4,493.2,946.4,567.2,899.6,567.2,754.5,455.7,606.9,484,923,567.2,718.3,503.7
26115115062,MI,Monroe County,115062,3173,81,2912,12,4,9,2,2,151,2532,58,2349,12,4,8,2,2,97,480.9,1078.8,863.9,500.6,854.7,493.9,836,453.9,838.9,487.7,1352.8,561.7,1286.1,560.8,1078.8,480.9,848.4,484,1319.4,561.3,1015.9,505.6
26115115063,MI,Monroe County,115063,2405,56,2194,48,6,12,1,12,76,1940,37,1783,47,6,5,1,11,50,408.8,799.1,674.1,396.1,658.8,402,662.9,360.4,661.8,382.6,967.7,485.9,967.6,444.5,799.1,408.8,664.4,385.3,967.6,465.2,770.3,411.5
26115115064,MI,Monroe County,115064,2156,68,1975,12,5,12,1,3,80,1647,46,1523,7,5,11,1,0,54,264,758,605,282,626,255,625,213,615,250,898,362,891,332,758,264,617.8,250,894.5,347,716.9,279.7
26115ZZZZZZ,MI,Monroe County,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2,66.9,53,59.9,48.9,62.4,49.8,56.1,48.3,60.8,83.5,68.2,78,69.9,66.9,61.2,50,59.8,80.7,69.1,61.2,62.6
26117117001,MI,Montcalm County,117001,2135,65,1957,3,11,3,1,6,89,1729,36,1606,2,11,3,0,6,65,307.2,615.5,556.2,372.3,546.5,379.4,573.2,304.6,529.2,379.2,868.3,388.1,833.7,385.4,615.5,307.2,551.3,358.9,851,386.7,646.1,359.5
26117117002,MI,Montcalm County,117002,6352,525,3883,1856,16,34,0,6,32,5983,503,3549,1854,16,34,0,6,21,122.2,360.3,297.7,145.3,293.7,140.4,312.3,108.2,299.5,137.5,472.8,141.5,460.2,140.5,360.3,122.2,300.8,132.9,466.5,141,356.6,133.7
26117117003,MI,Montcalm County,117003,1516,50,1398,3,5,6,0,0,54,1158,24,1082,3,5,6,0,0,38,141,458,350,165,338,167,351,139,332,157,574,161,534,171,458,141,342.8,157,554,166,419.6,157.3
26117117004,MI,Montcalm County,117004,1120,53,1025,2,4,1,0,1,34,881,45,809,2,4,1,0,1,19,198.8,252.7,216.3,188.7,202.3,194.6,229.7,139.8,197.5,188.5,355.2,207.5,347.8,207.5,252.7,198.8,211.5,177.9,351.5,207.5,257.4,189.3
26117117005,MI,Montcalm County,117005,2898,123,2650,16,7,0,0,1,101,2191,80,2036,8,2,0,0,1,64,394.8,793.5,638.8,414.7,622.5,415.6,661.8,308.4,616.8,389.8,957.7,454.9,943.3,438.6,793.5,394.8,634.9,382.1,950.5,446.8,747.8,402.4
26117117006,MI,Montcalm County,117006,2619,102,2405,4,9,6,1,11,81,2009,50,1881,2,9,6,1,7,53,346,717,617.2,408.4,590,420.6,607.1,345.1,578.4,406,976.5,446.4,947.6,453.6,717,346,598.2,395.1,962.1,450,719.1,403.8
26117117007,MI,Montcalm County,117007,1141,32,1053,3,6,4,0,1,42,885,19,831,2,6,2,0,0,25,112,351,283.4,148.3,281.8,147,293.6,114.5,288.7,124.7,482.1,151.3,471.5,152.4,351,112,286.9,133.6,476.8,151.8,350.3,135.7
26117117008,MI,Montcalm County,117008,2239,64,2093,5,3,7,0,9,58,1769,40,1676,4,3,6,0,4,36,324,705,582.4,354.8,565.3,367.7,596.5,290.4,558.4,353.5,934.7,381.8,909.6,375.8,705,324,575.6,341.6,922.1,378.8,693.1,349.7
26117117009,MI,Montcalm County,117009,2100,85,1902,10,6,8,1,4,84,1523,47,1410,8,3,8,1,1,45,363,594.2,452.6,366.2,448.4,375.2,477.2,301.7,442.6,358.2,720.1,467.4,718.1,456.5,594.2,363,455.2,350.3,719.1,461.9,550.5,384
26117117010,MI,Montcalm County,117010,2147,90,1941,3,9,12,0,7,85,1647,55,1509,2,8,11,0,4,58,337.9,596.4,508.9,370.2,490.8,375.9,498.4,310.2,474.7,372.1,758,402.8,754.3,387.5,596.4,337.9,493.2,357.1,756.2,395.1,583.1,365.2
26117117011,MI,Montcalm County,117011,1568,45,1454,7,0,9,0,3,50,1268,32,1197,7,0,3,0,3,26,206,439,275.8,201.6,259,218.4,274.9,168.9,262.6,206,484.5,239.6,462.4,233.4,439,206,268.1,198.7,473.4,236.5,351.2,210.5
26117117012,MI,Montcalm County,117012,1373,45,1289,1,1,0,0,0,37,1018,20,967,1,1,0,0,0,29,176,351,274,181,260,199,286,134,252,180,459,184,448,180,351,176,268,173.5,453.5,182,332.9,176.3
26117117013,MI,Montcalm County,117013,1802,88,1607,11,4,10,0,3,79,1422,55,1294,5,2,10,0,3,53,216,521,414,264,404,259,415,207,394,246,664,282,614,297,521,216,406.8,244,639,289.5,489.4,253
26117117014,MI,Montcalm County,117014,1331,27,1263,6,0,1,0,2,32,1044,22,994,3,0,1,0,2,22,137,409,288.3,163.9,298.9,155.2,298.9,130.2,271.9,164.9,504.2,162.9,485,166.8,409,137,289.5,153.5,494.6,164.9,365.2,154.4
26117117015,MI,Montcalm County,117015,2600,184,2230,27,8,4,4,5,138,1890,126,1667,16,5,4,3,5,64,286,419,336,300,318,316,338,260,322,291,535,399,516,395,419,286,328.5,291.8,525.5,397,397.7,321
26117117016,MI,Montcalm County,117016,2206,120,1977,10,10,6,5,11,67,1672,69,1532,8,10,6,5,1,41,366,437,390,379,354,407,377,346,363,378,572,447,566,421,437,366,371,377.5,569,434,437,392
26117117017,MI,Montcalm County,117017,2272,71,2059,9,10,19,2,10,92,1820,56,1659,6,9,16,2,10,62,433.3,524.2,449.3,415.1,420.5,432.3,450.7,357.3,429.6,404.3,645.3,569.9,655.1,541.2,524.2,433.3,437.5,402.2,650.2,555.5,510.7,450.5
26117117018,MI,Montcalm County,117018,1702,103,1515,9,8,2,2,2,61,1280,59,1160,6,7,1,2,1,44,210.5,297.1,235.9,226.5,207.8,239.7,209.3,211.6,202.7,234.4,433.9,278.1,404.9,295.9,297.1,210.5,213.9,228,419.4,287,284.5,242.4
26117117019,MI,Montcalm County,117019,2716,159,2394,18,14,21,2,7,101,2058,98,1846,12,14,12,0,7,69,273,708,580.9,322.1,555.1,333.1,577.9,244.8,530.3,316.2,902,333.1,852.5,350.9,708,273,561,304.1,877.2,342,672.4,310.5
26117117020,MI,Montcalm County,117020,1908,36,1781,1,6,4,2,4,74,1482,19,1405,1,4,4,1,2,46,200,650.1,510.1,244.1,497.1,245.1,537.1,185,508.1,224.1,788.2,231.1,762.2,239.1,650.1,200,513.1,224.5,775.2,235.1,607.6,224
26117117022,MI,Montcalm County,117022,3394,89,3153,5,7,9,0,6,125,2645,57,2485,5,6,5,0,6,81,434.2,998.1,820.4,522,776.5,541,799.4,423.2,766.5,503,1226.6,570.9,1187.7,585.9,998.1,434.2,790.7,497.3,1207.1,578.4,939.3,511.5
26117117023,MI,Montcalm County,117023,3363,107,3063,12,13,12,0,6,150,2639,54,2436,11,10,11,0,3,114,412,1129,984,485,968,500,964,429,936,481,1470,554,1452,546,1129,412,963,473.8,1461,550,1129,486.7
26117117024,MI,Montcalm County,117024,1870,47,1732,13,4,5,0,4,65,1450,39,1344,7,3,2,0,4,51,252,519,399,262,391,272,408,212,398,238,670,307,657,310,519,252,399,246,663.5,308.5,491.7,264.7
26117117025,MI,Montcalm County,117025,3055,84,2733,26,12,8,0,5,187,2216,36,2039,12,8,8,0,1,112,274,854,681,333,667,323,660,270,641,328,1108,379,1057,392,854,274,662.2,313.5,1082.5,385.5,809.7,328.4
26117117026,MI,Montcalm County,117026,2376,61,2196,17,6,9,3,3,81,1781,30,1660,16,6,8,3,3,55,224,653,544,287,529,309,533,255,527,277,917,310,882,307,653,224,533.2,282,899.5,308.5,655,281.3
26117117027,MI,Montcalm County,117027,2646,62,2455,15,13,3,0,7,91,2071,44,1933,14,13,0,0,7,60,307,784,662.1,352.9,657.9,350.9,662.1,274.2,628.7,332.8,994,357.9,954.5,373.1,784,307,652.7,327.7,974.2,365.5,763.3,335.5
26117117028,MI,Montcalm County,117028,2538,60,2354,7,12,13,0,2,90,2001,36,1877,5,7,11,0,1,64,424,758,640,436,595,459,659,351,612,426,995,429,973,422,758,424,626.5,418,984,425.5,747.4,421
26117117029,MI,Montcalm County,117029,1348,78,1219,9,0,4,0,0,38,1008,47,924,9,0,4,0,0,24,146,249,198,143,182,154,206,110,189,134,356,160,328,175,249,146,193.8,135.2,342,167.5,244,146
26117117030,MI,Montcalm County,117030,2279,42,2099,10,8,5,0,10,105,1771,21,1669,5,6,5,0,5,60,250,763.9,691.9,306,687.9,306,710.9,239,683.9,282,990.8,306,968.8,314,763.9,250,693.6,283.2,979.8,310,785.4,286.1
26119119001,MI,Montmorency County,119001,2453,37,2291,1,21,0,0,7,96,2082,24,1952,0,21,0,0,4,81,347.2,887,719.4,426,756.3,394.1,747.3,329.2,753.3,367.2,1044.6,442,997.7,469.9,887,347.2,744,379.1,1021.2,456,843.6,396.5
26119119002,MI,Montmorency County,119002,662,11,600,3,4,7,0,5,32,573,10,531,3,2,3,0,5,19,57,257,208,72,208,74,201,59,210,65,301,84,300,83,257,57,206.8,67.5,300.5,83.5,240.7,70.6
26119119003,MI,Montmorency County,119003,1697,31,1586,2,14,8,0,3,53,1429,23,1341,2,12,4,0,2,45,246,684,559.7,300.3,562.7,284.3,555.7,225.3,542.7,269.3,764,305.4,758.9,305.4,684,246,555.2,269.8,761.4,305.4,632.5,276.6
26119119004,MI,Montmorency County,119004,2009,26,1865,2,16,5,0,10,85,1682,22,1566,1,16,4,0,9,64,257,674,612.9,306.1,602.1,303.9,613.2,237.1,594.9,283.7,862.7,327,814.3,359.3,674,257,605.8,282.7,838.5,343.2,682,296.3
26119119005,MI,Montmorency County,119005,262,0,258,0,1,0,0,1,2,232,0,230,0,1,0,0,1,0,56,114,102,46,92,49,102,37,99,42,129,59,128,57,114,56,98.8,43.5,128.5,58,109.4,49.4
26119119006,MI,Montmorency County,119006,636,0,596,1,10,2,0,4,23,536,0,512,1,5,0,0,4,14,110,253,207.7,125.2,211.5,121.4,214.3,103.4,207.7,117.6,307.3,125.2,279.8,148.9,253,110,210.3,116.9,293.5,137,240.2,121.7
26119119007,MI,Montmorency County,119007,380,5,362,1,1,0,0,2,9,360,4,347,1,1,0,0,2,5,90,224,216.2,95,209.1,99.1,226.2,75.9,216.2,87.9,267,107.2,271.9,104.2,224,90,216.9,89.5,269.5,105.7,232.9,94.2
26119119008,MI,Montmorency County,119008,519,8,499,0,0,1,0,1,10,427,5,413,0,0,0,0,1,8,51,179,163.7,76.3,153.7,85.3,150.7,72.3,151.7,79.3,236,76.4,222.9,83.4,179,51,154.9,78.3,229.5,79.9,179.7,74.9
26119119009,MI,Montmorency County,119009,535,7,494,2,1,1,0,1,29,444,5,417,1,1,1,0,1,18,72,224,186.8,89,178.9,95.9,187.8,77.1,185.8,81.1,257,100.8,253.1,104.8,224,72,184.9,85.8,255,102.8,210.5,88.7
26121121001,MI,Muskegon County,121001,2416,67,2057,64,42,8,0,14,164,1847,37,1613,39,27,7,0,11,113,405,667,574.5,458.5,554.8,474.2,561.8,414.9,542,462.1,882.2,539.5,861.6,533.9,667,405,558.3,452.4,871.9,536.7,663.4,469.7
26121121002,MI,Muskegon County,121002,2793,215,2449,17,12,5,0,3,92,2070,133,1851,10,12,5,0,1,58,304,886,721,367,709,365,742,285,712,334,1119,387,1104,393,886,304,721,337.8,1111.5,390,856.1,347.9
26121121003,MI,Muskegon County,121003,3192,91,2838,48,20,12,0,8,175,2495,53,2278,28,16,11,0,4,105,510,825,693,558,687,554,676,491,638,567,1140,604,1071,612,825,510,673.5,542.5,1105.5,608,818.6,556.6
26121121004,MI,Muskegon County,121004,2542,102,2262,13,15,15,0,7,128,1979,63,1800,7,12,15,0,7,75,482.9,741.6,604.8,469,581.5,473.6,592.7,413.1,555.5,476.4,967,531,924,538,741.6,482.9,583.6,458,945.5,534.5,709.6,483.4
26121121005,MI,Muskegon County,121005,2333,146,1938,44,18,19,0,6,162,1687,74,1457,21,18,15,0,6,96,315.4,476.1,348.7,305.9,325.3,325.8,316.2,288.6,310.4,323.7,666.9,417.5,648.1,399.4,476.1,315.4,325.1,311,657.5,408.5,441.7,339.5
26121121006,MI,Muskegon County,121006,1614,80,1365,58,15,0,1,2,93,1226,56,1066,42,12,0,1,2,47,266.8,307.8,253.2,275.9,264,276.4,260.5,242.2,243.2,273.3,488,327.7,466.3,324.2,307.8,266.8,255.2,267,477.1,326,326.1,283.8
26121121007,MI,Muskegon County,121007,2938,124,2593,39,14,9,2,4,153,2314,84,2070,31,13,9,2,4,101,523.9,782.5,622.9,517.9,605.2,549.2,617,483.5,569.1,556.4,966.2,646.2,918.1,659.1,782.5,523.9,603.5,526.7,942.2,652.7,725.9,562.3
26121121008,MI,Muskegon County,121008,2563,181,2137,34,25,3,1,12,170,1911,124,1650,25,8,1,1,5,97,483,534,459,449,426,481,429,404,406,462,755,536,701,544,534,483,430,449,728,540,530,479.9
26121121009,MI,Muskegon County,121009,4228,248,3641,44,41,10,0,3,241,3111,135,2759,32,30,9,0,2,144,620,900,728,625,678,679,688,570,645,665,1242,821,1172,816,900,620,684.8,634.8,1207,818.5,864.7,685.1
26121121010,MI,Muskegon County,121010,4337,314,3600,86,48,10,1,12,266,3186,200,2699,59,35,10,0,9,174,641,701,549,606,523,644,527,549,483,640,904,705,819,717,701,641,520.5,609.8,861.5,711,643.7,643.1
26121121011,MI,Muskegon County,121011,2965,114,2728,16,12,7,0,1,87,2377,76,2211,13,10,7,0,1,59,649.8,814,744.3,710.5,718.4,729.4,732.4,622.9,690.6,719.5,996.1,883.6,1013,843.8,814,649.8,721.4,695.6,1004.5,863.7,815.5,737.1
26121121012,MI,Muskegon County,121012,2828,110,2488,24,24,9,1,7,165,2245,69,2030,20,17,9,1,4,95,597,767,654.7,611.8,631.3,638.3,646,563.1,617.2,625.5,995.5,734.5,993.2,690.2,767,597,637.3,609.7,994.3,712.3,757.8,637.2
26121121013,MI,Muskegon County,121013,3285,114,2945,34,29,17,1,6,139,2587,68,2372,25,23,14,1,6,78,650,1193,1023,644,971,673,1018,549,952,665,1400,772,1382,732,1193,650,991,632.8,1391,752,1134.1,669.3
26121121014,MI,Muskegon County,121014,3708,183,3151,94,40,26,0,7,207,2818,119,2469,53,34,15,0,0,128,622,907,824,682.3,799.2,702.6,802.5,600.5,767.6,704.3,1213.4,871.1,1191.2,858.8,907,622,798.3,672.4,1202.3,864.9,929.3,720.2
26121121015,MI,Muskegon County,121015,3644,133,3260,54,20,42,0,0,135,2844,78,2585,51,15,38,0,0,77,750,995,835,786,818,802,852,679,812,778,1285,884,1282,855,995,750,829.2,761.2,1283.5,869.5,982.7,790.6
26121121016,MI,Muskegon County,121016,3938,180,3456,73,11,61,0,5,152,3218,116,2895,53,10,47,0,3,94,745,1109,993.1,815.4,961.8,830.7,1008,694.6,943.3,819.7,1463.4,1046.4,1451.3,1023.6,1109,745,976.6,790.1,1457.4,1035,1132.9,853.6
26121121017,MI,Muskegon County,121017,2586,129,2273,8,28,7,0,7,134,1946,73,1756,1,19,7,0,4,86,350,605,529.1,350.9,502,363.9,514.1,297.8,470,380.9,895.7,404,846.6,411,605,350,503.8,348.4,871.1,407.5,623.2,365.5
26121121018,MI,Muskegon County,121018,2126,58,1905,35,4,9,0,5,110,1679,38,1518,31,4,8,0,0,80,498.5,673.3,577.9,521.5,563.7,530.6,579.5,456.1,557.5,502.5,790.8,635.3,823.1,589.6,673.3,498.5,569.7,502.7,807,612.5,652.3,533.4
26121121019,MI,Muskegon County,121019,2918,87,2541,34,16,12,0,8,220,2367,41,2128,27,16,11,0,1,143,773,868.2,745.6,780.9,729.9,801.5,741.6,697.5,692.6,790.7,1046.7,884.9,1017.3,879,868.2,773,727.4,767.6,1032,881.9,834.5,801.1
26121121020,MI,Muskegon County,121020,2582,106,2237,64,9,12,1,6,147,2012,65,1784,54,9,8,1,5,86,577,721,608,580,570,606,606,519,556,593,879,674,852,660,721,577,585,574.5,865.5,667,684.6,601.3
26121121021,MI,Muskegon County,121021,2417,125,2141,12,12,8,0,6,113,1869,82,1688,5,6,4,0,5,79,537.6,633.6,555,555,542,555,548,478,516,549,756,661,757,644,633.6,537.6,540.2,534.2,756.5,652.5,615.4,568.5
26121121022,MI,Muskegon County,121022,1555,59,1396,8,9,1,0,13,69,1247,46,1128,4,9,0,0,11,49,309.8,453,352.8,292.7,333.3,311.2,335.2,275.9,312.9,309.3,519.9,339.3,534.7,323.5,453,309.8,333.6,297.3,527.3,331.4,406,308.8
26121121023,MI,Muskegon County,121023,1627,85,1453,2,2,5,0,5,75,1233,48,1132,2,2,3,0,0,46,187,511,381,250,390,236,388,180,380,216,658,242,628,250,511,187,384.8,220.5,643,246,476.6,223
26121121024,MI,Muskegon County,121024,2296,176,1190,807,13,3,0,7,100,1895,116,1063,641,8,1,0,3,63,556.8,177.8,153.6,416.5,140.5,429.6,152.6,398.3,132.4,433.6,229.5,679.3,225.4,641.4,177.8,556.8,144.8,419.5,227.5,660.3,173.1,507.9
26121121025,MI,Muskegon County,121025,2385,253,909,1020,12,31,0,10,150,1847,170,775,768,6,23,0,9,96,674.1,169.8,130.8,545.8,105.8,568.8,101.9,543.8,94.9,572.8,204.7,831.1,209.7,796.2,169.8,674.1,108.3,557.8,207.2,813.7,145.4,647.5
26121121026,MI,Muskegon County,121026,2142,209,754,1034,20,4,0,9,112,1536,113,603,740,16,1,0,8,55,653,137,133.2,532.2,108.2,563.2,110.2,530.2,101.1,558.2,182.3,723.3,180.3,695.3,137,653,113.2,546,181.3,709.3,136,607.9
26121121027,MI,Muskegon County,121027,2430,287,1090,810,12,8,0,22,201,1804,183,893,590,12,6,0,14,106,611,197,177,487,159,520,162,479,158,510,286,688,286,671,197,611,164,499,286,679.5,203.6,566.6
26121121028,MI,Muskegon County,121028,2669,239,777,1499,14,0,1,15,124,2014,161,644,1113,9,0,1,10,76,675,91,75.3,487.7,68.4,493.6,58.5,486.7,62.5,502.5,103.1,752.3,104.1,724.6,91,675,66.2,492.6,103.6,738.4,80.4,588.9
