GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_blu,uss_16_dem_kan,gov_16_rep_gre,gov_16_dem_kos,atg_16_rep_haw,atg_16_dem_hen,sos_16_rep_ash,sos_16_dem_smi,uss_18_rep_haw,uss_18_dem_mcc,pre_20_rep_tru,pre_20_dem_bid,gov_20_rep_par,gov_20_dem_gal,atg_20_rep_sch,atg_20_dem_fin,sos_20_rep_ash,sos_20_dem_fal,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
29510000019,MO,St. Louis city,000019,1350,25,132,1119,8,2,0,17,47,923,11,117,739,5,2,0,8,41,32.7,488.8,23.6,488.6,33,491.4,37.9,483.7,27.9,483.6,16.6,399.5,35.9,447.9,32.3,447.1,34.5,443,41.2,438,31,487.2,16.6,399.5,36,444,31.5,461.2
29510000020,MO,St. Louis city,000020,731,9,30,676,4,0,0,2,10,594,6,30,542,4,0,0,2,10,3,339,8,336,4,334,8,334,6,332,3,236,12,258,21,253,11,250,13,250,5.8,335,3,236,14.2,252.8,8.9,292.2
29510000022,MO,St. Louis city,000022,1244,10,67,1124,0,5,0,3,35,922,6,55,828,0,5,0,1,27,15.3,464.2,12.4,461.4,22,455.6,19.1,463.3,20.1,459.4,13.4,391.5,21.1,400.1,28.7,381.9,32.5,379,26.8,381,17.8,460.8,13.4,391.5,27.3,385.5,21.2,423.7
29510000023,MO,St. Louis city,000023,631,8,12,587,0,0,0,9,15,463,5,12,423,0,0,0,9,14,4,287,8,277,4,282,4,283,6,279,4,204,9,204,13,195,10,195,9,191,5.2,281.6,4,204,10.2,196.2,7.1,239.7
29510000025,MO,St. Louis city,000025,2072,20,23,1966,8,0,0,11,44,1564,18,19,1484,7,0,0,5,31,11,834,11,829,23,823,25,827,21,829,14,653,30,705,51,670,49,658,44,662,18.2,828.4,14,653,43.5,673.8,27.9,749
29510000026,MO,St. Louis city,000026,844,0,5,819,1,0,0,7,12,612,0,5,592,1,0,0,7,7,7,368,6,366,6,365,13,360,10,362,5,293,7,311,9,308,9,308,11,300,8.4,364.2,5,293,9,306.8,8.3,334.1
29510000027,MO,St. Louis city,000027,1083,6,11,1023,0,0,0,2,41,821,5,10,774,0,0,0,1,31,10.9,516.2,17.9,501.2,18.9,498.3,26.9,502.2,17.9,506.2,12.9,434.6,15.9,446.6,14.9,430.6,20.9,428.6,25.9,419.7,18.5,504.8,12.9,434.6,19.4,431.4,18.3,468.4
29510000028,MO,St. Louis city,000028,954,5,7,900,0,0,0,11,31,725,3,7,682,0,0,0,6,27,11,411,17,399,12,402,14,404,13,399,7,318,15,316,15,311,20,301,20,301,13.4,403,7,318,17.5,307.2,14.4,356.2
29510000030,MO,St. Louis city,000030,934,22,18,873,0,1,0,6,14,751,16,17,703,0,1,0,3,11,10.1,442.4,9.1,438.3,11.1,442.3,19.2,430.4,19.1,422.4,5.1,353.9,13.1,386,26.1,367.9,20.1,368.8,26.2,364.8,13.7,435.2,5.1,353.9,21.4,371.9,15.9,401.7
29510000031,MO,St. Louis city,000031,197,3,1,182,2,0,0,2,7,149,2,0,140,2,0,0,1,4,1,78,0,78,3,78,4,75,2,79,0,65,1,61,3,62,3,58,3,57,2,77.6,0,65,2.5,59.5,2,69.1
29510000032,MO,St. Louis city,000032,589,3,45,522,3,0,0,1,15,551,1,40,494,3,0,0,0,13,9,304,16,289,11,297,16,295,17,291,4,214,9,197,12,187,10,184,11,184,13.8,295.2,4,214,10.5,188,11.5,244.2
29510000033,MO,St. Louis city,000033,1001,20,53,892,3,3,0,1,29,676,15,44,592,1,3,0,0,21,15,323,22,310,19,310,23,317,23,310,14,230,25,263,29,260,20,260,20,258,20.4,314,14,230,23.5,260.2,21,284.1
29510000035,MO,St. Louis city,000035,946,8,65,835,1,0,0,1,36,622,8,59,527,1,0,0,1,26,11.1,313.3,19.1,298.5,13.1,308.3,17.2,308.3,14.2,299.2,11.1,239.3,23,265.4,25.1,263.2,31,254.3,32,248.4,15,305.5,11.1,239.3,27.8,257.8,19.7,279.8
29510000036,MO,St. Louis city,000036,901,9,18,851,0,0,0,10,13,630,9,18,591,0,0,0,6,6,10,432,12,426,15,422,15,429,16,425,8,301,18,223,17,221,16,211,20,208,13.6,426.8,8,301,17.8,215.8,14.7,329.8
29510000037,MO,St. Louis city,000037,2362,61,253,1947,1,18,0,17,65,1703,50,239,1338,1,10,0,13,52,34.4,621,36.4,622,37.3,614.1,51.1,615.1,52.1,594.5,27.5,517.9,37.3,568,50.1,532.6,46.2,539.5,41.3,548.3,42.3,613.4,27.5,517.9,43.7,547.1,41.4,577.3
29510000040,MO,St. Louis city,000040,1329,71,515,664,0,23,0,9,47,1058,48,432,515,0,23,0,8,32,39,568,47,568,64,554,69,555,57,553,38,559,37,632,53,611,54,603,60,597,55.2,559.6,38,559,51,610.8,51.8,580
29510000041,MO,St. Louis city,000041,1125,23,789,202,0,44,0,5,62,944,18,671,164,0,43,0,5,43,102.1,506.4,117.9,518.3,115.9,519.3,143.7,494.5,137.7,475.7,81.3,527.2,101.1,647.1,115,636.2,126.8,609.5,133.8,604.5,123.5,502.8,81.3,527.2,119.2,624.3,117.5,553.9
29510000042,MO,St. Louis city,000042,1688,70,758,726,2,29,1,10,92,1301,49,658,501,0,29,0,6,58,52,638,57,646,70,630,85,625,75,610,43,656,66,757,75,748,80,716,87,709,67.8,629.8,43,656,77,732.5,69,673.5
29510000043,MO,St. Louis city,000043,1333,50,249,931,3,24,0,12,64,1107,26,225,782,2,21,0,11,40,54,715,44,712,65,698,60,712,54,705,38,643,45,755,61,728,67,712,56,722,55.4,708.4,38,643,57.2,729.2,54.4,710.2
29510000044,MO,St. Louis city,000044,897,31,210,620,0,1,0,3,32,846,30,199,587,0,1,0,1,28,22,302,28,291,30,296,31,303,33,290,20,304,26,289,28,283,30,271,37,267,28.8,296.4,20,304,30.2,277.5,28.5,289.6
29510000045,MO,St. Louis city,000045,1606,23,561,939,1,20,0,0,62,1236,22,522,627,1,20,0,0,44,64,580,86,570,104,553,113,536,103,527,46,505,68,612,96,592,108,570,111,558,94,553.2,46,505,95.8,583,89.9,560.3
29510000046,MO,St. Louis city,000046,2071,124,1126,635,2,45,0,6,133,1711,98,991,485,2,37,0,5,93,119,890,115,923,122,907,154,898,151,874,87,920,113,1048,131,1035,147,990,158,981,132.2,898.4,87,920,137.2,1013.5,129.7,946.6
29510000047,MO,St. Louis city,000047,1960,44,396,1435,0,13,0,6,66,1243,30,339,809,0,13,0,6,46,54.1,562.4,66.1,555.4,69.1,559.4,72.1,560.4,72.1,553.4,44,457.4,50.1,513.4,62.1,496.4,81.1,468.4,83.1,464.4,66.7,558.2,44,457.4,69.1,485.7,65.4,519.1
29510000048,MO,St. Louis city,000048,234,13,90,108,0,12,0,0,11,207,10,85,93,0,11,0,0,8,8.9,71.4,10.9,75.4,10.9,76.4,15.9,71.4,13.9,69.4,9.9,63.5,9.9,79.4,10.9,77.4,11.9,72.4,10.9,75.4,12.1,72.8,9.9,63.5,10.9,76.1,11.4,73.2
29510000049,MO,St. Louis city,000049,1064,45,576,378,0,8,0,3,54,831,36,494,258,0,8,0,3,32,66,396,54,421,74,394,86,405,79,386,40,400,59,489,68,472,77,448,72,454,71.8,400.4,40,400,69,465.8,67.5,426.5
29510000050,MO,St. Louis city,000050,1156,40,610,425,2,19,0,3,57,987,30,551,338,2,19,0,3,44,68.3,417.7,59.4,438.9,66.6,430.7,79.9,428.3,82.8,398.2,54.1,403.7,83.5,459.1,85.7,445.9,86.8,435.6,90.8,426.5,71.4,422.7,54.1,403.7,86.7,441.8,75.8,428.5
29510000051,MO,St. Louis city,000051,814,24,641,91,0,15,0,6,37,707,18,567,76,0,14,0,2,30,85,411,88,415,101,400,116,389,114,377,85,441,87,463,89,460,104,446,106,436,100.8,398.4,85,441,96.5,451.2,97.5,423.8
29510000052,MO,St. Louis city,000052,5192,259,2268,2153,9,259,0,37,207,4912,243,2218,1995,4,249,0,37,166,261.3,1119.7,296.5,1135.9,317.8,1105.6,368.5,1080,362.3,1040.6,192.9,1100.1,314.8,1438.7,332.1,1410.2,365.2,1346.7,372.2,1338.7,321.3,1096.4,192.9,1100.1,346.1,1383.6,318.4,1211.6
29510000053,MO,St. Louis city,000053,2879,73,1107,1517,6,40,0,11,125,2320,55,1052,1074,5,35,0,7,92,139.7,944.5,152.4,957.1,168,936.6,207.1,893.7,197.3,882.9,116.2,833.1,167,982.5,182.6,966.9,193.4,929.8,198.3,923.9,172.9,923,116.2,833.1,185.3,950.8,172.2,925.1
29510000054,MO,St. Louis city,000054,3584,148,2647,566,4,41,1,20,157,3299,132,2534,442,4,36,0,20,131,294.9,1085.5,296.8,1139.5,340.8,1100.5,402.8,1048.6,394.8,988.6,220.9,1082.5,279.8,1394.3,317.8,1365.3,344.8,1287.3,347.8,1279.3,346,1072.5,220.9,1082.5,322.6,1331.6,324.1,1177.1
29510000056,MO,St. Louis city,000056,1487,60,1077,209,1,52,1,9,78,1358,44,1001,197,1,50,1,5,59,99,727,94,753,108,727,140,718,130,692,72,741,103,797,106,792,110,767,110,761,114.2,723.4,72,741,107.2,779.2,107.2,747.5
29510000057,MO,St. Louis city,000057,1105,56,802,124,3,60,1,3,56,950,51,699,90,3,60,1,2,44,128,419,106,457,135,440,166,412,143,406,108,444,131,504,125,500,145,460,142,465,135.6,426.8,108,444,135.8,482.2,132.9,450.7
29510000058,MO,St. Louis city,000058,1134,34,690,267,9,63,0,7,64,930,23,580,208,9,55,0,6,49,56,422,64,441,74,418,84,428,85,413,57,435,73,523,92,512,95,498,103,491,72.6,424.4,57,435,90.8,506,78.3,458.1
29510000059,MO,St. Louis city,000059,2198,106,1499,402,1,48,0,11,131,1791,77,1254,317,1,48,0,7,87,110,1055.2,137.4,1062.1,151.9,1050.4,187.1,1028.7,166.5,1023.1,97.7,1076.3,119.7,1221.2,125.4,1219.9,143.9,1169.4,152.9,1162.5,150.6,1043.9,97.7,1076.3,135.5,1193.3,139.2,1106.9
29510000060,MO,St. Louis city,000060,2060,107,1389,425,1,33,0,7,98,1714,83,1156,364,1,33,0,5,72,114,1057,125,1086,147,1071,186,1041,162,1023,108,1051,117,1171,152,1145,161,1112,174,1103,146.8,1055.6,108,1051,151,1132.8,144.6,1086
29510000061,MO,St. Louis city,000061,126,12,54,36,0,10,0,1,13,104,9,47,29,0,10,0,1,8,5,29,4,31,5,28,3,30,6,26,1,32,7,51,6,51,8,49,8,49,4.6,28.8,1,32,7.2,50,5.3,37.6
29510000062,MO,St. Louis city,000062,722,27,457,170,1,25,0,8,34,636,20,416,145,1,24,0,7,23,51.1,356.6,53.1,366.6,61.1,347.6,77.1,350.6,68.1,339.6,39.1,353.5,50.1,419.6,71.1,397.6,69.1,383.6,68.1,383.6,62.1,352.2,39.1,353.5,64.6,396.1,60.8,369.9
29510000063,MO,St. Louis city,000063,1386,55,876,334,0,40,0,2,79,1131,36,729,268,0,40,0,2,56,83,604,105,598,100,591,121,577,108,572,72,587,102,647,99,651,114,625,117,620,103.4,588.4,72,587,108,635.8,102.1,607.2
29510000064,MO,St. Louis city,000064,1414,68,809,346,0,107,1,1,82,1166,48,719,262,0,84,1,1,51,81,570,97,587,87,574,121,563,111,548,67,551,90,623,108,607,109,583,109,587,99.4,568.4,67,551,104,600,98,579.3
29510000066,MO,St. Louis city,000066,2775,231,863,1448,13,51,3,16,150,2136,160,789,1028,13,36,0,4,106,125.3,674.4,100.3,681.5,116.3,665.6,151.4,658.4,133.2,639.6,84.2,528.5,150.1,672.4,162.1,629.5,155.1,629.4,156.2,622.4,125.3,663.9,84.2,528.5,155.9,638.4,133.4,640.2
29510000067,MO,St. Louis city,000067,1242,34,892,240,2,13,1,4,56,1073,32,802,193,2,8,0,2,34,113,518,117,538,133,521,159,506,149,481,82,548,99,653,113,634,112,617,124,601,134.2,512.8,82,548,112,626.2,120.1,561.7
29510000068,MO,St. Louis city,000068,1105,42,679,303,0,18,2,10,51,942,37,617,220,0,18,2,8,40,98.1,375.5,92.2,393.5,101.2,382.5,117.2,372.4,122.2,353.4,69.1,379.5,79.2,446.7,100.2,434.7,101.2,414.7,113.2,411.7,106.2,375.5,69.1,379.5,98.4,426.9,99.4,396.5
29510000069,MO,St. Louis city,000069,1038,72,652,237,5,10,0,6,56,875,51,588,178,2,7,0,3,46,79,447,63,470,73,456,97,449,83,438,48,466,72,504,71,506,89,472,85,473,79,452,48,466,79.2,488.8,76,468.1
29510000070,MO,St. Louis city,000070,1903,226,534,984,6,41,1,7,104,1418,165,487,650,5,34,1,1,75,46,486,45,486,47,481,68,483,53,481,46,461,56,587,50,582,58,573,63,569,51.8,483.4,46,461,56.8,577.8,53.2,518.9
29510000072,MO,St. Louis city,000072,664,63,397,150,1,3,0,4,46,559,37,370,118,0,3,0,4,27,51.7,216.6,43.7,227.5,48.7,228.4,64.6,211.6,47.8,217.4,32.9,241.4,46,276.6,53.9,269.5,50.9,261.6,55.8,260.6,51.3,220.3,32.9,241.4,51.6,267.1,49.6,241.1
29510000073,MO,St. Louis city,000073,2019,109,1334,321,0,150,0,6,99,1761,93,1199,274,0,119,0,6,70,263,658,223,721,248,699,320,645,314,619,200,725,273,812,290,785,308,745,309,733,273.6,668.4,200,725,295,768.8,274.8,714.2
29510000074,MO,St. Louis city,000074,1564,58,1380,28,0,34,1,6,57,1333,47,1196,20,0,27,1,4,38,314,443,278,522,289,509,355,445,356,414,240,483,361,584,374,577,422,504,412,507,318.4,466.6,240,483,392.2,543,340.1,498.8
29510000075,MO,St. Louis city,000075,1441,48,1303,36,2,9,3,4,36,1265,35,1166,24,2,8,3,4,23,298,396,249,451,274,442,309,390,305,383,228,432,340,500,354,487,381,438,387,426,287,412.4,228,432,365.5,462.8,312.5,434.5
29510000076,MO,St. Louis city,000076,1669,71,1166,259,1,85,0,13,74,1503,55,1064,232,1,82,0,10,59,192.2,648.1,159.2,689.1,191.2,661.1,211.3,652.1,222.3,609,115.2,693.1,171.2,824.3,182.3,800.3,194.3,755.3,210.3,741.2,195.2,651.9,115.2,693.1,189.5,780.3,184.9,707.4
29510000077,MO,St. Louis city,000077,2002,125,1220,482,2,73,0,10,90,1782,103,1129,420,2,58,0,9,61,120.8,598.9,114.8,626.9,133.8,609.9,173.7,595.9,147.7,591,111.8,607.9,131.8,743.7,144.7,729.7,148.7,703.7,154.7,694.8,138.2,604.5,111.8,607.9,145,718,138.3,650.2
29510000078,MO,St. Louis city,000078,297,15,241,23,0,5,0,1,12,264,10,219,21,0,4,0,1,9,51,89,32,110,46,102,51,95,43,95,41,109,52,104,51,107,60,96,58,94,44.6,98.2,41,109,55.2,100.2,48.5,100.1
29510000079,MO,St. Louis city,000079,1707,138,986,371,5,107,1,13,86,1431,92,882,295,2,102,0,9,49,113,592,106,611,110,601,132,595,132,566,86,646,91,729,101,715,114,684,107,678,118.6,593,86,646,103.2,701.5,109.2,641.7
29510000080,MO,St. Louis city,000080,1537,118,1001,288,8,25,0,2,95,1234,75,855,206,8,15,0,1,74,177.9,248.4,131.3,302,141.2,294,175,274.1,148.1,285,108.3,260.8,173.8,259.5,174.8,255.5,165.8,244.6,176.7,232.8,154.7,280.7,108.3,260.8,172.8,248.1,157.3,265.7
29510000081,MO,St. Louis city,000081,1706,98,1039,403,5,41,1,18,101,1415,60,921,315,5,32,1,8,73,262,570,228,638,244,613,286,588,285,565,158,587,203,668,213,667,235,616,233,616,261,594.8,158,587,221,641.8,234.7,612.8
29510000082,MO,St. Louis city,000082,1596,122,741,597,14,13,0,9,100,1251,90,655,400,14,10,0,9,73,111.1,319.6,88.7,343,96.8,331,117,319.9,92.9,327,64.7,278.2,102.2,254.5,100.2,251.5,92.2,247.4,94.3,247.2,101.3,328.1,64.7,278.2,97.2,250.1,96,291.9
29510000083,MO,St. Louis city,000083,2178,196,1044,709,11,51,0,12,155,1687,129,943,464,10,44,0,5,92,220.2,518.1,160.4,585.9,196.3,554,232.2,542,198.3,534.1,136.5,499.2,212.2,566.9,215.2,556,220.2,531.1,228.2,512.1,201.5,546.8,136.5,499.2,219,541.5,202,539.9
29510000084,MO,St. Louis city,000084,2389,272,1067,791,4,45,0,36,174,1958,202,965,618,4,29,0,27,113,161.6,565.2,135.8,579.1,160.6,551.3,178.5,545.4,169.6,542.4,121,485.9,140.8,555.3,134.8,558.2,146.8,532.5,151.7,517.6,161.2,556.7,121,485.9,143.5,540.9,150.1,543.3
29510000085,MO,St. Louis city,000085,1141,73,872,55,0,70,4,4,63,969,66,755,40,0,54,4,2,48,263.1,246.8,204.3,309.7,197.5,331.5,254.4,271.8,259.1,257.6,194.8,244.7,247.3,297.5,257.4,280.4,262.7,264.1,274.6,244.1,235.7,283.5,194.8,244.7,260.5,271.5,241.5,274.8
29510000086,MO,St. Louis city,000086,2427,86,1718,195,1,336,0,11,80,2033,57,1518,123,1,262,0,8,64,550.8,571.7,455.4,677.1,440.5,701,556.8,588.6,541.9,579.6,384.8,582.6,545,651.4,542,632.5,569.8,569.9,593.7,556.9,509.1,623.6,384.8,582.6,562.6,602.7,518.1,611.1
29510000087,MO,St. Louis city,000087,1190,61,852,99,3,108,2,2,63,1013,36,754,77,3,88,2,2,51,223,341,168,413,172,416,232,350,237,329,146,366,178,433,185,431,205,400,207,395,206.4,369.8,146,366,193.8,414.8,195.3,387.4
29510000088,MO,St. Louis city,000088,2193,152,1571,93,3,198,1,15,160,1761,109,1327,70,3,142,1,9,100,394,574,336,671,346,661,450,578,437,543,308,668,423,719,433,700,473,632,460,643,392.6,605.4,308,668,447.2,673.5,406,638.9
29510000089,MO,St. Louis city,000089,2130,74,1865,68,1,39,0,6,77,1868,52,1653,61,1,33,0,4,64,411,766,342,875,371,851,485,754,440,756,316,817,405,973,435,954,470,871,485,855,409.8,800.4,316,817,448.8,913.2,416,847.2
29510000090,MO,St. Louis city,000090,2443,110,1912,223,5,51,0,20,122,2145,98,1719,179,5,42,0,10,92,454,688,377,796,404,780,481,724,476,678,345,737,426,797,442,774,466,723,489,697,438.4,733.2,345,737,455.8,747.8,436,739.4
29510000091,MO,St. Louis city,000091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29510000092,MO,St. Louis city,000092,2514,159,1793,307,16,55,2,18,164,2116,116,1577,236,13,46,2,14,112,329,768,248,867,282,840,348,797,333,770,207,790,305,933,315,907,340,842,350,845,308,808.4,207,790,327.5,881.8,305.7,835.9
29510000093,MO,St. Louis city,000093,2272,123,1728,236,8,48,0,12,117,1849,78,1471,164,8,37,0,9,82,417,691,358,794,396,762,474,690,467,661,322,771,418,857,447,834,479,764,481,765,422.4,719.6,322,771,456.2,805,425.9,758.9
29510000094,MO,St. Louis city,000094,2229,278,907,815,6,85,1,7,130,1734,175,796,593,4,69,1,1,95,152,548,127,582,133,572,158,562,167,534,91,534,146,622,139,618,162,580,161,582,147.4,559.6,91,534,152,600.5,143.6,573.4
29510000095,MO,St. Louis city,000095,1830,100,1441,137,3,28,2,10,109,1538,73,1254,103,2,24,2,8,72,348,601,285,687,309,670,373,610,373,580,245,677,307,768,322,750,364,685,377,669,337.6,629.6,245,677,342.5,718,330.3,669.7
29510000096,MO,St. Louis city,000096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29510000097,MO,St. Louis city,000097,2239,285,1346,374,12,75,1,12,134,1712,165,1137,265,8,56,1,4,76,236,492,169,552,210,539,246,514,235,488,139,524,274,535,266,538,270,498,263,505,219.2,517,139,524,268.2,519,230.8,518.5
29510000098,MO,St. Louis city,000098,1483,72,1206,94,0,20,0,5,86,1262,60,1039,81,0,17,0,5,60,205,505,198,542,208,538,267,489,266,469,156,556,190,627,206,617,231,566,247,548,228.8,508.6,156,556,218.5,589.5,217.4,545.7
29510000099,MO,St. Louis city,000099,1447,201,811,291,2,48,0,2,92,1156,129,722,195,2,45,0,1,62,124,388,101,417,111,404,144,386,124,390,79,374,133,439,132,434,142,412,156,397,120.8,397,79,374,140.8,420.5,124.6,404.1
29510000100,MO,St. Louis city,000100,1722,162,1063,351,3,34,0,15,94,1431,122,935,268,3,32,0,10,61,156.2,492.8,116.2,506.9,141.2,480.1,154.2,485,149.6,450.4,88.2,454.1,150.7,504.2,157.8,489.1,160.5,467.2,176.7,456,143.5,483,88.2,454.1,161.4,479.1,145.1,478.6
29510000101,MO,St. Louis city,000101,2024,104,1476,312,8,29,0,14,81,1716,86,1264,261,8,23,0,14,60,214,696,183,755,203,726,265,699,248,671,170,705,213,888,225,877,259,814,262,801,222.6,709.4,170,705,239.8,845,224.2,763.2
29510000102,MO,St. Louis city,000102,1277,204,522,452,3,47,0,8,41,1006,134,445,349,3,40,0,6,29,64.9,248.5,62.9,241.5,67.8,239.5,71.8,252.5,76.8,235.5,41.9,220.5,77.8,250.5,81.8,246.5,75.8,239.5,82.8,233.5,68.9,243.5,41.9,220.5,79.6,242.5,70.4,240.8
29510000103,MO,St. Louis city,000103,2132,287,964,461,1,287,0,11,121,1608,182,828,313,1,215,0,5,64,192,428,129,498,169,467,200,445,179,441,140,430,219,481,217,463,217,449,217,448,173.8,455.8,140,430,217.5,460.2,187.9,455
29510000104,MO,St. Louis city,000104,168,16,74,59,0,5,0,3,11,133,11,66,46,0,3,0,2,5,17.8,57.2,18.8,60.1,17.8,62.9,18.8,61,24.4,51.6,17.8,46.9,26.3,49.8,27.2,46.9,22.5,49.8,26.3,45,19.5,58.6,17.8,46.9,25.6,47.9,21.8,53.1
29510000105,MO,St. Louis city,000105,1801,89,1192,271,3,129,0,7,110,1493,68,1030,210,3,119,0,5,58,108,766,111,788,117,776,145,767,137,741,94,782,118,897,129,890,141,864,136,860,123.6,767.6,94,782,131,877.8,123.6,813.1
29510000106,MO,St. Louis city,000106,1866,91,1450,125,5,61,0,14,120,1536,61,1227,99,5,57,0,11,76,122,926.8,134.6,953.9,150.1,933.5,187.9,910.3,167.5,891.9,113.3,991.7,113.3,1078.8,133.6,1071.1,150.1,1025.6,149.1,1027.5,152.4,923.3,113.3,991.7,136.5,1050.7,142.2,981.1
29510000107,MO,St. Louis city,000107,2272,108,1590,353,4,89,2,10,116,1985,90,1416,297,4,77,2,8,91,152,1073,145,1125,156,1104,194,1080,202,1034,120,1097,148,1253,157,1245,194,1172,185,1172,169.8,1083.2,120,1097,171,1210.5,165.3,1135.5
29510000108,MO,St. Louis city,000108,2181,315,481,927,5,343,0,8,102,1661,209,431,691,4,264,0,5,57,51,431,52,435,57,430,69,433,72,405,45,413,60,464,67,450,61,443,68,437,60.2,426.8,45,413,64,448.5,60.2,434.1
29510000109,MO,St. Louis city,000109,1963,191,1126,383,6,167,0,8,82,1669,130,1012,319,6,142,0,4,56,123,704,107,732,113,712,158,694,142,680,92,758,140,856,144,838,149,817,152,823,128.6,704.4,92,758,146.2,833.5,132,761.4
29510000111,MO,St. Louis city,000111,1657,39,1421,100,1,47,0,2,47,1466,33,1278,85,1,39,0,2,28,351,513,323,567,348,546,387,510,391,475,290,500,363,602,388,582,431,521,440,504,360,522.2,290,500,405.5,552.2,371.2,532
29510000112,MO,St. Louis city,000112,1682,37,1543,15,1,18,1,11,56,1351,29,1252,13,1,15,1,6,34,410,551,378,616,372,616,471,523,451,517,344,590,385,686,409,677,461,604,474,587,416.4,564.6,344,590,432.2,638.5,415.5,596.7
29510000113,MO,St. Louis city,000113,1602,78,1430,31,0,16,0,3,44,1340,59,1209,21,0,16,0,2,33,305,595,263,672,267,671,359,574,347,555,227,675,292,762,294,761,338,688,369,661,308.2,613.4,227,675,323.2,718,306.1,661.4
29510000115,MO,St. Louis city,000115,1668,53,1474,55,3,23,0,5,55,1404,36,1275,31,3,21,0,4,34,298,602,262,689,314,636,361,591,357,552,227,678,283,780,297,758,333,681,340,681,318.4,614,227,678,313.2,725,307.2,664.8
29510000116,MO,St. Louis city,000116,1454,51,1248,65,4,20,0,5,61,1191,35,1032,53,3,18,0,5,45,294,513,299,541,298,545,360,492,364,460,258,525,284,625,300,617,335,566,368,525,323,510.2,258,525,321.8,583.2,316,540.9
29510000117,MO,St. Louis city,000117,1478,37,1309,44,0,20,1,4,63,1230,25,1100,44,0,14,0,4,43,302,503,295,540,314,533,372,466,363,459,253,515,292,630,305,622,350,559,370,541,329.2,500.2,253,515,329.2,588,321.6,536.8
29510000118,MO,St. Louis city,000118,858,36,571,166,3,53,0,0,29,739,24,505,134,3,47,0,0,26,123.4,256.2,109.2,279,127.6,265.6,144.7,245.6,136.2,230.5,90.7,231,117.4,286.1,116.7,285.8,136.1,255.2,133.2,256,128.2,255.4,90.7,231,125.9,270.8,123.5,259.1
29510000119,MO,St. Louis city,000119,1356,79,605,500,3,72,0,9,88,1138,70,557,380,3,70,0,5,53,35,327,42,329,39,332,50,324,58,307,34,305,80,586,90,569,88,553,90,552,44.8,323.8,34,305,87,565,60.6,418.4
29510000122,MO,St. Louis city,000122,1551,87,1060,119,1,136,0,104,44,1483,83,1032,102,1,133,0,102,30,47,360,73,346,67,336,80,328,79,318,50,361,55,469,59,469,74,440,77,442,69.2,337.6,50,361,66.2,455,66.1,386.9
29510000124,MO,St. Louis city,000124,2559,118,1102,786,1,405,2,20,125,2383,108,1071,689,1,392,2,13,107,56.2,702.5,71.4,670.1,76.2,660.6,85.7,651.1,78,645.4,44.7,613,68.5,724.4,92.3,700.6,92.3,685.3,104.7,673.9,73.5,665.9,44.7,613,89.5,696,77,672.7
29510000125,MO,St. Louis city,000125,3484,137,2062,313,3,838,0,14,117,3353,132,2004,295,0,813,0,14,95,223,1373,282,1352,317,1316,363,1262,369,1213,188,1327,218,1562,254,1521,277,1463,294,1447,310.8,1303.2,188,1327,260.8,1498.2,278.5,1383.6
29510000126,MO,St. Louis city,000126,2333,91,1256,582,2,261,2,35,104,2159,83,1202,509,2,254,2,32,75,95.7,803.7,121.5,802.7,119.6,794.7,142.8,784.6,139.7,766.6,81,914.9,163.2,1092.4,187.3,1065.3,196.4,1022.2,199.6,1026,123.8,790.5,81,914.9,186.6,1051.5,144.7,907.3
29510000127,MO,St. Louis city,000127,173,11,99,39,0,12,0,0,12,155,10,96,27,0,11,0,0,11,0,13,1,12,1,12,3,9,1,10,0,6,13,98,15,98,16,96,16,94,1.2,11.2,0,6,15,96.5,6.6,44.8
29510000128,MO,St. Louis city,000128,2473,118,1197,649,3,351,4,35,116,2405,106,1181,634,1,340,4,31,108,85,698,116,673,121,676,138,657,135,649,89,667,108,818,127,781,144,736,139,741,119,670.6,89,667,129.5,769,120.2,709.6
29510000130,MO,St. Louis city,000130,4429,234,2150,1154,5,626,3,66,191,4255,222,2084,1085,0,612,3,65,184,130,967,131,962,148,942,168,930,162,922,105,846,129,977,149,951,160,910,157,918,147.8,944.6,105,846,148.8,939,143.9,932.5
29510000131,MO,St. Louis city,000131,1727,46,111,1459,8,15,1,19,68,1247,33,92,1043,5,11,1,19,43,28,612,32,604,36,606,41,604,38,600,24,518,38,598,43,582,41,577,44,575,35,605.2,24,518,41.5,583,36.5,587.6
29510000133,MO,St. Louis city,000133,1320,17,38,1190,1,3,0,9,62,939,13,36,842,0,2,0,4,42,12.7,551.3,14.7,541.5,17.6,542.5,20.6,543.5,14.7,545.5,10.8,441.7,29.4,474,30.4,461.2,30.4,460.3,28.4,463.2,16.1,544.9,10.8,441.7,29.6,464.7,21,502.5
