GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_lee,uss_16_dem_sno,gov_16_rep_her,gov_16_dem_wei,atg_16_rep_rey,atg_16_dem_har,uss_18_rep_rom,uss_18_dem_wil,pre_20_rep_tru,pre_20_dem_bid,gov_20_rep_cox,gov_20_dem_pet,atg_20_rep_rey,atg_20_dem_sko,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
49041GLN06S,UT,Sevier County,GLN06S,60,0,60,0,0,0,0,0,0,44,0,44,0,0,0,0,0,0,198.7,10.3,219.2,11,213.3,16.1,211.2,9.5,170.1,14.7,242.7,13.9,229.5,14.7,230.9,22,210.6,11.7,170.1,14.7,234.4,16.9,214.5,14
49041JOS07E,UT,Sevier County,JOS07E,227,5,214,1,1,2,0,0,4,175,4,166,0,1,1,0,0,3,28.1,2.4,30.8,3.1,30,3.4,28.5,3.2,58.1,9.2,101.7,9.3,90.9,6,98.5,8.1,29.3,3,58.1,9.2,97.1,7.8,58.3,5.6
49041JOS07I,UT,Sevier County,JOS07I,288,5,269,0,0,0,0,0,14,218,2,205,0,0,0,0,0,11,10.3,0.9,11.3,1.1,11,1.2,10.5,1.2,59.6,9.6,102.7,10.1,92.6,5.8,100.1,8.5,10.8,1.1,59.6,9.6,98.5,8.2,49.8,4.8
49041JOS07N,UT,Sevier County,JOS07N,45,5,33,0,0,0,0,2,5,35,4,24,0,0,0,0,2,5,68.8,6,75.4,7.6,73.4,8.3,69.8,7.9,20.8,2.9,41.6,1.5,34.6,2.9,38.3,2.2,71.8,7.4,20.8,2.9,38.2,2.2,52.8,4.9
49041JOS7US,UT,Sevier County,JOS7US,17,4,13,0,0,0,0,0,0,17,4,13,0,0,0,0,0,0,100,8.7,109.6,11.1,106.7,12,101.4,11.5,30.2,4.2,60.5,2.1,50.4,4.2,55.7,3.2,104.4,10.8,30.2,4.2,55.5,3.2,76.8,7.1
49041KOS17E,UT,Sevier County,KOS17E,35,3,31,0,0,0,0,0,1,28,1,26,0,0,0,0,0,1,51,7.6,65.1,7.6,66.7,7.6,62.4,7.6,53.2,7,68.1,9.2,67,4.3,70.2,6.5,61.3,7.6,53.2,7,68.4,6.7,63,7.2
49041KOS17I,UT,Sevier County,KOS17I,244,8,219,0,1,0,2,0,14,172,4,161,0,1,0,1,0,5,8.6,1.3,11,1.3,11.2,1.3,10.5,1.3,9,1.2,11.5,1.6,11.3,0.7,11.8,1.1,10.3,1.3,9,1.2,11.5,1.1,10.6,1.2
49041KOS17W,UT,Sevier County,KOS17W,59,3,48,0,0,0,0,0,8,45,2,35,0,0,0,0,0,8,34.4,5.1,43.9,5.1,45,5.1,42.1,5.1,35.9,4.8,46,6.2,45.2,2.9,47.4,4.4,41.4,5.1,35.9,4.8,46.2,4.5,42.5,4.8
49041MON8I-,UT,Sevier County,MON8I-,1179,29,1102,4,5,3,5,4,27,820,17,777,1,3,3,5,4,10,113.8,7.7,125.4,11,120.5,12.4,120.9,10.2,98.9,13.6,161,17.7,141.6,13.2,154,17.5,120.2,10.3,98.9,13.6,152.2,16.1,129.5,12.9
49041MON8UW,UT,Sevier County,MON8UW,445,22,406,0,2,0,0,1,14,346,12,327,0,1,0,0,0,6,453.2,30.5,499.4,43.8,479.8,49.3,481.4,40.7,393.7,54,641.1,70.4,563.6,52.5,612.9,69.7,478.5,41.1,393.7,54,605.9,64.2,515.6,51.4
49041MON9I-,UT,Sevier County,MON9I-,1329,78,1193,5,13,0,0,2,38,950,48,867,0,9,0,0,2,24,106,17.4,112.6,20.1,112.4,20.1,110.9,16.9,91.4,16.9,134.7,21.7,119.9,21,129.9,21,110.5,18.6,91.4,16.9,128.2,21.2,114.7,19.4
49041MON9UN,UT,Sevier County,MON9UN,234,9,211,0,1,0,0,2,11,166,2,156,0,0,0,0,2,6,116,18.5,123.5,21.6,123.1,21.6,121.6,18.1,100.2,18.2,148,23.4,132.3,22.5,142.7,22.9,121.1,20,100.2,18.2,141,22.9,125.9,20.9
49041MON9US,UT,Sevier County,MON9US,9,3,5,0,0,0,0,0,1,8,2,5,0,0,0,0,0,1,254.2,41.6,269.9,48.2,269.4,48.2,265.8,40.6,219.2,40.6,315.1,50.7,280.5,49.1,304.1,49.1,264.8,44.6,219.2,40.6,299.9,49.6,272.3,46
49041MONMEA,UT,Sevier County,MONMEA,7,0,4,0,0,0,0,0,3,4,0,3,0,0,0,0,0,1,29.3,4.8,31.1,5.6,31,5.6,30.6,4.7,25.2,4.7,37.1,6,33.1,5.8,35.8,5.8,30.5,5.1,25.2,4.7,35.4,5.9,31.7,5.3
49041RED10E,UT,Sevier County,RED10E,19,0,19,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,63.1,5.3,67.7,7.5,66,7.5,62.6,7.6,49.9,5.7,70.5,7.2,65,5.2,67.5,8,64.9,7,49.9,5.7,67.7,6.8,64,6.7
49041RED10I,UT,Sevier County,RED10I,762,24,708,0,3,1,3,0,23,524,15,486,0,3,1,0,0,19,107.1,8.6,117.9,13.3,116.1,12.9,110,13.7,89.5,10.1,146.7,13.7,135.9,10.1,139.8,16.2,112.8,12.1,89.5,10.1,140.8,13.3,120.4,12.3
49041RED10W,UT,Sevier County,RED10W,64,1,61,0,0,0,0,0,2,56,1,55,0,0,0,0,0,0,146.4,11.8,161.1,18.2,158.7,17.7,150.3,18.7,122.3,13.8,200.4,18.7,185.7,13.8,191.1,22.1,154.1,16.6,122.3,13.8,192.4,18.2,164.5,16.8
49041RF011A,UT,Sevier County,RF011A,133,4,127,0,0,0,0,0,2,99,1,96,0,0,0,0,0,2,55.2,6.3,62,7.1,58.6,8.3,57.6,6.9,57,2,78.7,9.9,73.6,8.5,74.8,10.3,58.4,7.2,57,2,75.7,9.5,64.7,7.4
49041RF011B,UT,Sevier County,RF011B,1116,84,944,9,36,2,1,1,39,706,36,614,6,26,2,1,1,20,224.8,25.7,252.1,28.9,238.4,33.7,234.4,28.1,177,37,320.3,40.1,299.4,34.5,304.2,41.7,237.4,29.1,177,37,308,38.8,256.3,33.7
49041RF012-,UT,Sevier County,RF012-,904,25,747,9,93,1,0,13,16,586,10,544,1,20,1,0,2,8,269.4,30.6,298.1,38.2,309.5,34.4,289.5,28.7,247.4,31.5,359,49,355,26,359,42,291.6,33,247.4,31.5,357.7,39,310.9,35
49041RF013-,UT,Sevier County,RF013-,970,45,865,1,17,5,4,2,31,648,33,577,0,10,5,4,1,18,309,27.6,337.6,41.5,337.6,47.4,326.7,34.5,266.5,28.6,382,45.4,389.9,25.7,381,45.4,327.7,37.8,266.5,28.6,384.3,38.8,341.3,37
49041RF020A,UT,Sevier County,RF020A,1093,53,952,3,34,8,3,0,40,792,29,708,0,21,8,2,0,24,206,30.7,215,35.2,214.1,35.2,204.2,28,185.8,39.3,327,61.4,294.5,54.2,310.7,54.2,209.8,32.3,185.8,39.3,310.7,56.6,244.6,42.3
49041RF020B,UT,Sevier County,RF020B,75,5,67,3,0,0,0,0,0,47,3,44,0,0,0,0,0,0,8.1,1.2,8.5,1.4,8.4,1.4,8.1,1.1,7.3,1.6,12.9,2.4,11.6,2.1,12.3,2.1,8.3,1.3,7.3,1.6,12.3,2.2,9.7,1.7
49041RF020U,UT,Sevier County,RF020U,45,5,39,0,0,0,0,0,1,40,5,34,0,0,0,0,0,1,5.8,0.9,6,1,6,1,5.7,0.8,5.7,3.5,9.2,1.7,8.3,1.5,8.7,1.5,5.9,0.9,5.7,3.5,8.7,1.6,6.9,1.5
49041RF021-,UT,Sevier County,RF021-,957,57,843,7,8,0,11,1,30,657,27,597,4,5,0,11,0,13,264,46,299,40,284,41,269,34,204,38,314,59,303,42,306,52,279,40.2,204,38,307.7,51,280.4,44
49041RF022I,UT,Sevier County,RF022I,805,21,755,2,9,4,1,6,7,563,13,531,2,5,4,1,2,5,184.5,19.4,217.2,21.4,220.6,24.1,214.6,21.4,201.2,14.7,270.2,32.5,282.8,21.4,271.7,33.2,209.2,21.6,201.2,14.7,274.9,29,232.9,23.5
49041RF022U,UT,Sevier County,RF022U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4,6.9,77,7.6,78.2,8.5,76,7.6,71.3,5.2,95.8,11.5,100.2,7.6,96.3,11.8,74.1,7.6,71.3,5.2,97.4,10.3,82.5,8.3
49041RF023I,UT,Sevier County,RF023I,1158,69,1023,9,19,5,6,2,25,741,44,656,9,12,5,1,2,12,225.7,18.5,271.6,21.3,266.1,21.3,253.1,22,230.8,17.2,332.2,30,315.3,26.1,317.2,28.7,254.1,20.7,230.8,17.2,321.6,28.2,276.5,23.1
49041RF023N,UT,Sevier County,RF023N,13,1,11,0,1,0,0,0,0,10,1,8,0,1,0,0,0,0,27.5,2.3,33.1,2.6,32.5,2.6,30.9,2.7,28.5,2.1,40.5,3.7,38.5,3.2,38.7,3.5,31,2.5,28.5,2.1,39.2,3.4,33.8,2.8
49041RF023U,UT,Sevier County,RF023U,144,1,139,0,4,0,0,0,0,97,1,92,0,4,0,0,0,0,102.9,9.1,123,10.3,121.6,10.6,116.4,10.5,90,7.9,137.3,12.4,130.3,10.8,131.1,11.8,116,10.1,90,7.9,132.9,11.7,119.1,10.4
49041RF24IN,UT,Sevier County,RF24IN,6,0,4,0,0,0,0,0,2,6,0,4,0,0,0,0,0,2,48.1,5.8,54.3,7.1,56.5,6.5,54.6,6.1,64.7,8.9,67.6,13.2,62.7,12.2,66.8,11.4,53.4,6.4,64.7,8.9,65.7,12.3,59.4,8.9
49041RF24IS,UT,Sevier County,RF24IS,1106,44,1012,2,26,1,0,1,20,734,21,684,2,18,1,0,1,7,193.3,23.2,217.4,28.6,225.8,26.4,217.6,24.1,250.4,37.5,257.1,49.8,238.7,45.6,253.9,43.2,213.5,25.6,250.4,37.5,249.9,46.2,231.8,34.8
49041RF24US,UT,Sevier County,RF24US,37,2,32,2,0,0,0,0,1,21,2,18,0,0,0,0,0,1,74.4,9.8,80,11.9,77.1,14.3,77.8,9.7,50,8.1,100.9,13.9,88.9,13.8,98.4,13.1,77.3,11.4,50,8.1,96.1,13.6,80.9,11.8
49041RF24UW,UT,Sevier County,RF24UW,3,0,1,1,0,0,0,0,1,3,0,1,1,0,0,0,0,1,85.6,10.3,96.6,12.6,100.6,11.6,97.1,10.8,11.9,0.3,120.2,23.5,111.5,21.7,118.9,20.3,95,11.3,11.9,0.3,116.9,21.8,92.8,13.9
49041SA14IA,UT,Sevier County,SA14IA,18,3,15,0,0,0,0,0,0,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49041SA14IB,UT,Sevier County,SA14IB,669,64,582,1,0,0,2,0,20,476,40,421,0,0,0,2,0,13,158.8,14.6,159.5,16.5,151.8,17.8,144.2,16.5,108.6,12.7,215.5,19.9,188.8,18.5,205.2,16.5,153.6,16.4,108.6,12.7,203.2,18.3,166.6,16.6
49041SA14U-,UT,Sevier County,SA14U-,64,2,62,0,0,0,0,0,0,48,2,46,0,0,0,0,0,0,72.6,6.7,72.8,7.6,69.4,8.1,65.9,7.6,49.6,5.8,98.5,9.1,86.2,8.5,93.8,7.5,70.2,7.5,49.6,5.8,92.8,8.4,76.1,7.6
49041SA15IA,UT,Sevier County,SA15IA,1059,97,935,0,1,2,1,0,23,746,46,680,0,1,2,1,0,16,84.7,10.4,95,15.6,92.6,16.1,89.6,15.4,69.6,16.2,128.3,17.6,117.4,14.2,122.9,16.4,90.5,14.4,69.6,16.2,122.9,16.1,100,15.2
49041SA15IB,UT,Sevier County,SA15IB,10,6,4,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0.9,0.1,1,0.2,0.9,0.2,0.9,0.2,0.7,0.2,1.3,0.2,1.2,0.1,1.3,0.2,0.9,0.1,0.7,0.2,1.3,0.2,1,0.2
49041SA15IC,UT,Sevier County,SA15IC,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49041SA15UA,UT,Sevier County,SA15UA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0.1,0,0,0,0.1,0,0.1,0,0.1,0,0.1,0,0,0,0.1,0,0.1,0
49041SA15UE,UT,Sevier County,SA15UE,24,0,23,0,1,0,0,0,0,21,0,20,0,1,0,0,0,0,8.1,1,8.9,1.5,8.7,1.5,8.4,1.4,6.6,1.4,11.3,1.6,10.3,1.3,10.9,1.5,8.5,1.3,6.6,1.4,10.8,1.5,9.2,1.4
49041SA15UN,UT,Sevier County,SA15UN,39,3,33,1,1,0,1,0,0,26,3,22,0,1,0,0,0,0,95.4,12,107,18.1,104.5,18.5,100.8,17.8,78.3,18.9,145.8,20.3,133.5,16.3,139.7,18.9,101.9,16.6,78.3,18.9,139.6,18.5,113.1,17.6
49041SA15US,UT,Sevier County,SA15US,23,5,17,0,0,0,0,0,1,20,4,15,0,0,0,0,0,1,72,9,80.8,13.7,78.9,14,76.2,13.4,59.2,14.2,110.1,15.3,100.8,12.3,105.5,14.2,77,12.5,59.2,14.2,105.5,14,85.4,13.3
49041SA25I-,UT,Sevier County,SA25I-,679,47,616,0,0,0,2,0,14,493,34,449,0,0,0,2,0,8,123.7,13.1,128.6,20.8,128.1,20.3,123.7,16.9,98.6,14,131.7,21.5,117.7,14.5,129.3,17.7,126,17.8,98.6,14,126.2,17.9,122.7,17.3
49041SA25U-,UT,Sevier County,SA25U-,47,0,46,0,1,0,0,0,0,35,0,34,0,1,0,0,0,0,130.7,13.8,135.9,22,135.4,21.5,130.8,17.9,104.2,14.9,139.5,22.7,124.7,15.3,137,18.8,133.2,18.8,104.2,14.9,133.7,19,129.8,18.4
49041SIG16C,UT,Sevier County,SIG16C,16,4,11,0,0,0,0,0,1,13,3,9,0,0,0,0,0,1,37.7,2.7,42,3.4,41.5,2.9,39.4,2.9,26.2,4.1,47.9,4.1,37.9,4.4,46,4.6,40.1,3,26.2,4.1,44,4.4,39.8,3.6
49041SIG16E,UT,Sevier County,SIG16E,9,0,9,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,96.7,6.8,108.6,8.4,106.6,7.6,101,7.4,66.9,10.5,122.6,10.2,96.3,11.3,117.2,11.9,103.2,7.5,66.9,10.5,112,11.1,102,9.2
49041SIG16I,UT,Sevier County,SIG16I,411,12,390,0,0,0,1,0,8,292,12,272,0,0,0,1,0,7,12.2,0.8,13.7,1.1,13.5,0.9,12.7,0.9,8.3,1.4,15.5,1.3,12,1.4,14.8,1.5,13,0.9,8.3,1.4,14.1,1.4,12.8,1.2
49041SIG16W,UT,Sevier County,SIG16W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6,3.5,48.6,4.1,48.4,3.6,46.7,3.6,32.8,4.5,53.2,5,43.5,4.7,51.5,4.8,47.1,3.7,32.8,4.5,49.4,4.8,46.2,4.2
49041TRBJOS,UT,Sevier County,TRBJOS,22,2,0,0,15,0,0,0,5,14,0,0,0,11,0,0,0,3,0.3,0,0.3,0,0.3,0,0.3,0,0.1,0,0.2,0,0.2,0,0.2,0,0.3,0,0.1,0,0.2,0,0.2,0
49041VEN18C,UT,Sevier County,VEN18C,60,10,49,0,0,0,0,0,1,39,4,34,0,0,0,0,0,1,39.1,3.6,40.7,3.9,41.2,3.4,40.9,3.4,31.6,3.4,50.5,5.6,45.4,4,50,4,40.5,3.6,31.6,3.4,48.6,4.6,42.4,3.9
49041VEN18E,UT,Sevier County,VEN18E,240,4,234,0,0,0,0,0,2,178,1,177,0,0,0,0,0,0,40,3.7,41.6,4,42.1,3.5,41.9,3.5,32.3,3.5,51.7,5.8,46.5,4.1,51.1,4.1,41.4,3.6,32.3,3.5,49.8,4.7,43.4,4
49041VEN18W,UT,Sevier County,VEN18W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3,4.4,49.2,4.7,49.8,4.1,49.5,4.1,38.2,4.1,61.1,6.8,54.9,4.9,60.5,4.9,48.9,4.3,38.2,4.1,58.8,5.5,51.3,4.7
49043BTN034,UT,Summit County,BTN034,1321,130,1094,11,2,39,0,6,39,1069,105,900,4,2,31,0,5,22,176.4,416.8,246.3,374.8,265.5,376,224.7,354.3,233,382.3,219.1,587.9,280.7,484.3,254.6,514.3,228.2,380.5,233,382.3,251.5,528.8,237.5,436.3
49043CC20AI,UT,Summit County,CC20AI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,14.9,60.7,16.4,58.9,19,56,16.1,47.2,18.6,77.1,26.3,72.5,22.5,71.5,25.4,56.6,16.6,47.2,18.6,73.7,24.8,61.8,19.9
49043CC20AU,UT,Summit County,CC20AU,11,1,10,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,64.3,12.9,75.3,14.4,71.9,17.4,71.5,15.5,56.4,11.7,100.8,19.9,94.8,17.7,92.1,20.5,70.7,15,56.4,11.7,95.9,19.4,78.4,16.2
49043CCR20B,UT,Summit County,CCR20B,431,4,421,0,1,4,0,0,1,327,4,322,0,1,0,0,0,0,108.7,21.5,128.3,24,123.4,28.5,121.5,25.8,96.2,19.9,159.2,27.1,149.7,24.4,145.3,28.5,120.5,25,96.2,19.9,151.4,26.7,129,25
49043COAL19,UT,Summit County,COAL19,1486,352,1076,2,2,7,1,0,46,1067,228,802,2,2,5,1,0,27,307.3,91.3,367.4,100.7,356.4,115.9,338.7,98.1,285.9,114.9,450.7,154.1,423.7,132.1,418,149.2,342.5,101.5,285.9,114.9,430.8,145.1,368.5,119.5
49043DVN001,UT,Summit County,DVN001,1012,521,463,0,2,12,0,0,14,756,336,399,0,2,12,0,0,7,81.7,190.5,96.9,171.3,105.7,167.3,84.8,154.5,88.9,139.3,63.2,225.7,70.4,202.5,72.8,199.3,92.3,170.9,88.9,139.3,68.8,209.2,83.1,181.3
49043DVS31I,UT,Summit County,DVS31I,1316,108,1105,7,2,35,3,12,44,1090,60,951,7,2,32,3,12,23,209.1,369.8,262.6,314.3,264.8,336.4,249.5,301.9,308.5,345,304.9,652,371.2,551.4,339.5,558,246.5,330.6,308.5,345,338.5,587.1,288.8,428.6
49043DVS31U,UT,Summit County,DVS31U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,26.4,19.5,22.2,19.5,24.1,18.7,21.5,23.4,25.4,23.6,48.7,28.9,41,26.3,41.6,18.3,23.6,23.4,25.4,26.3,43.8,21.9,31.4
49043FRAN28,UT,Summit County,FRAN28,1540,107,1386,3,1,4,1,1,37,1066,73,967,3,0,4,0,1,18,343.2,152.7,426.7,152.4,429.5,150.6,396,145.2,380.5,164.6,571.4,290.6,577.3,235.8,561.8,263.3,398.9,150.2,380.5,164.6,570.2,263.3,460.8,194.4
49043HEE038,UT,Summit County,HEE038,1406,128,1202,6,4,20,1,4,41,961,90,814,5,3,15,1,4,29,157.4,432.4,201.2,382.6,208.2,413.4,192.3,372.6,169.4,411.5,178.3,515.1,197.3,463.3,191.3,469.2,189.8,400.2,169.4,411.5,189,482.5,186.9,432.5
49043HEN025,UT,Summit County,HEN025,841,65,756,0,0,3,3,0,14,563,23,530,0,0,3,1,0,6,236.5,43.4,295.7,44.4,285.8,56.2,278.9,46.3,257.2,44.4,403.1,61.1,374.5,43.4,386.3,65,274.2,47.6,257.2,44.4,388,56.5,314.8,50.5
49043HEW23I,UT,Summit County,HEW23I,3,2,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,21.6,42.3,26.6,39.7,27.8,41.6,27.8,35.6,33.6,40,29.3,62.7,33,53.3,30.4,56.6,25.9,39.8,33.6,40,30.9,57.5,28.8,46.5
49043HEW23U,UT,Summit County,HEW23U,840,55,733,4,2,3,0,3,40,628,39,554,4,2,2,0,2,25,82.6,162.4,101.9,152.2,106.2,159.7,106.2,136.7,128.4,153.3,112,240,125.9,204.1,116.3,216.9,99.2,152.7,128.4,153.3,118,220.3,109.9,178.2
49043HOYT18,UT,Summit County,HOYT18,923,89,815,3,0,3,1,0,12,652,44,594,3,0,2,0,0,9,200.8,59.7,249.5,66,253.2,65.7,246,55.1,292.9,60.3,282,80.2,271.9,79.6,270.4,81.4,237.4,61.6,292.9,60.3,274.7,80.4,258.3,68.5
49043JERE37,UT,Summit County,JERE37,1198,45,1069,7,2,20,3,4,48,865,31,782,3,2,13,3,4,27,173.5,309.2,241.8,289.4,258.9,295.7,245.4,257.1,288.5,294.8,217.5,449.4,282.2,392.8,270.6,395.5,229.9,287.9,288.5,294.8,256.8,412.6,247.3,335.5
49043JERW27,UT,Summit County,JERW27,919,52,785,2,1,28,3,4,44,673,29,587,1,1,26,1,4,24,178,260,239,236,240,257,230,227,227,239,241,347,267,294,254,313,221.8,245,227,239,254,318,234.5,271.6
49043KAM012,UT,Summit County,KAM012,2092,401,1626,3,6,9,3,2,42,1497,259,1194,1,6,8,2,2,25,383.8,213.1,477.5,234.6,483.2,242.1,422.5,254.7,416.8,269.6,619.4,398.3,601,352.8,562.9,387.7,441.8,236.1,416.8,269.6,594.5,379.6,495.9,294.1
49043KCYN43,UT,Summit County,KCYN43,223,29,174,1,2,1,1,0,15,162,16,130,0,1,0,1,0,14,28.5,82.4,35.4,74.8,39.4,71.5,33.5,68.2,49.7,68.9,48.6,112,56.7,95,52.2,100.8,34.2,74.2,49.7,68.9,52.5,102.6,43,84.2
49043LPIN09,UT,Summit County,LPIN09,1810,339,1334,5,2,55,1,15,59,1324,213,1023,2,2,45,1,7,31,230.3,598.4,324.4,528.4,358.3,551,340.5,482.9,328.7,572,295.3,780.9,372.7,666.6,343.6,683.4,313.4,540.2,328.7,572,337.2,710.3,324.2,608
49043MHW040,UT,Summit County,MHW040,1169,41,1060,2,1,24,1,1,39,846,29,785,0,1,10,0,1,20,176.3,300.3,231.1,275.3,247.5,291.2,236.1,265.6,228,310.9,213.9,451.5,248.6,401,226.7,414.3,222.7,283.1,228,310.9,229.8,422.3,226,338.8
49043NSN24E,UT,Summit County,NSN24E,33,4,26,0,0,0,0,0,3,19,1,15,0,0,0,0,0,3,20.1,3.2,26.7,3.4,28.6,2.5,24.4,3.6,20.5,4,34.1,4.4,31.8,4,31.8,4.9,25,3.2,20.5,4,32.6,4.4,27.3,3.7
49043NSN24N,UT,Summit County,NSN24N,139,18,115,0,2,2,0,0,2,100,12,84,0,2,2,0,0,0,63.5,10.3,84.2,10.8,89.7,8.2,77.2,11.4,65,12.5,107.9,13.9,100.7,12.5,100.8,15.7,78.6,10.2,65,12.5,103.1,14,86.1,11.9
49043NSN24S,UT,Summit County,NSN24S,110,2,105,0,0,0,0,0,3,64,1,60,0,0,0,0,0,3,12.6,2,16.7,2.1,17.9,1.5,15.3,2.3,12.8,2.5,21.4,2.7,20,2.5,20,3.1,15.6,2,12.8,2.5,20.4,2.8,17.1,2.3
49043NSN24W,UT,Summit County,NSN24W,133,2,125,0,0,0,1,0,5,94,2,89,0,0,0,0,0,3,7.1,1.1,9.5,1.2,10.2,0.9,8.7,1.3,7.3,1.4,12.1,1.6,11.3,1.4,11.3,1.8,8.9,1.1,7.3,1.4,11.6,1.6,9.7,1.3
49043OAK014,UT,Summit County,OAK014,1588,154,1387,1,4,8,2,0,32,1125,98,992,1,4,4,2,0,24,360.1,186,467.1,174.1,473.1,187.1,454.1,166.1,445.4,177.2,546.5,270.4,572.5,207.3,535.5,259.3,438.6,178.3,445.4,177.2,551.5,245.7,481.8,203.4
49043OLDN32,UT,Summit County,OLDN32,555,43,443,7,2,28,1,4,27,477,33,389,7,2,24,0,4,18,77.6,228,97,216.1,112.8,209.5,100.2,192.8,119,231.5,94.7,315,111.1,282.2,100.1,287.5,96.9,211.6,119,231.5,101.9,294.9,101.6,245.3
49043OLDS02,UT,Summit County,OLDS02,242,3,232,0,0,3,0,0,4,231,3,224,0,0,2,0,0,2,76.6,236.6,100.7,211.1,113.1,223.8,102.3,205.1,124.3,245.4,119.2,329.4,158.2,277.5,143,281.9,98.2,219.1,124.3,245.4,140.1,296.3,117.2,251.3
49043PARW07,UT,Summit County,PARW07,2117,386,1540,30,2,84,3,14,58,1704,259,1286,27,2,71,3,8,48,310,568.1,415.1,490.1,401.1,537.1,378.1,475.1,359.1,534.1,356.1,826.1,430.1,691.1,393.1,687.1,376.1,517.6,359.1,534.1,393.1,734.8,380.3,601.1
49043PEO15E,UT,Summit County,PEO15E,320,24,284,0,1,0,0,0,11,246,11,226,0,1,0,0,0,8,91.2,47.4,110.7,40.7,110.2,44.3,106.2,36.3,116.3,39,140,59.9,150.4,48.5,138.1,59.9,104.6,42.2,116.3,39,142.8,56.1,120.4,47
49043PEO15S,UT,Summit County,PEO15S,41,9,28,0,0,0,1,0,3,23,2,17,0,0,0,1,0,3,22.2,11.5,27,9.9,26.9,10.8,25.9,8.8,13.9,13.4,17.1,18.8,18.5,17.2,17.5,18.1,25.5,10.3,13.9,13.4,17.7,18,21.1,13.6
49043PEO15W,UT,Summit County,PEO15W,574,21,487,3,1,14,4,15,29,502,18,429,3,1,13,4,12,22,109.6,61.4,132.2,51.9,132.6,56.5,127.2,47.4,138.3,80.7,187.8,209.2,230.3,161.5,214.6,172.7,125.4,54.3,138.3,80.7,210.9,181.1,159.1,105.2
49043PINN39,UT,Summit County,PINN39,885,40,785,2,0,13,0,3,42,707,28,639,0,0,10,0,0,30,113,278,139,245,157,257,141,232,165,260,165,408,191,359,178,370,137.5,253,165,260,178,379,156.1,301.1
49043PKMN35,UT,Summit County,PKMN35,1075,67,907,9,1,27,0,5,59,927,45,810,6,0,19,0,4,43,304.1,533.1,386.6,466.8,419.4,488.6,380.1,452.8,454.2,440.5,331,717.9,414.7,597,370.9,620,372.6,485.3,454.2,440.5,372.2,644.9,382.6,539.6
49043PKMS05,UT,Summit County,PKMS05,732,142,548,0,0,24,0,7,11,568,94,437,0,0,24,0,7,6,49,146.4,60.3,129.2,62.4,136.2,59.7,125.4,66.2,123.8,54.4,183.5,64,157.7,62.4,159.8,57.9,134.3,66.2,123.8,60.3,167,59.8,145.2
49043PRDG45,UT,Summit County,PRDG45,175,7,160,0,0,1,0,0,7,142,3,132,0,0,1,0,0,6,19.6,15.4,22.8,12.2,23.9,13.2,22.3,12.2,26,11.7,34.5,28.6,38.2,23.3,38.2,23.9,22.1,13.2,26,11.7,36.9,25.3,28.2,17.6
49043PROS3E,UT,Summit County,PROS3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,59.4,21.2,53.7,21.5,59.1,22.8,49.9,18,60.7,30.3,87.2,31.3,79.7,28.1,80.9,20.3,55.6,18,60.7,29.9,82.6,23.6,66.3
49043PROS3W,UT,Summit County,PROS3W,754,232,425,20,4,42,1,4,26,599,147,371,18,4,35,1,4,19,33.6,126.4,45,114.3,45.7,125.7,48.4,106.2,38.3,129.1,64.6,185.6,66.6,169.4,59.8,172.1,43.2,118.2,38.3,129.1,63.7,175.7,50.3,141.1
49043QUAR06,UT,Summit County,QUAR06,1010,36,929,1,0,11,0,0,33,846,30,792,1,0,10,0,0,13,152.3,452.5,219.4,419.4,233.4,423.5,212.4,366.4,260.4,415.5,200.4,583.8,242.6,505.6,228.5,514.6,204.4,415.5,260.4,415.5,223.8,534.7,218.7,460.2
